names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astro-NT NN (for_DEGs),mean_expr_Rest (for_DEGs)
Syt17,-4.5625854,-28.858877,5.0527562564003966e-06,0.0002552021815967644,0.0,0.4393260440939236,0.0,0.39665478
Epha5,-4.5664115,-1.5219158,4.961438294401163e-06,0.0002510618587016182,0.5555555555555556,0.8536655314572504,1.1785798,2.0096457
Sorcs1,-4.5668254,-4.8371763,4.951661294132722e-06,0.0002510398848553703,0.027777777777777776,0.46556730596881163,0.03226132,0.6612554
Fstl5,-4.5685525,-4.2815323,4.9110412826393495e-06,0.0002494511895359534,0.027777777777777776,0.47176913425345046,0.040198572,0.5865065
Gdap1,-4.5739303,-3.6010365,4.7865936788532826e-06,0.00024359047755831005,0.027777777777777776,0.4791539702455637,0.03596777,0.36769098
Mphosph9,-4.5801973,-2.2557821,4.645374664039977e-06,0.00023685240459725648,0.05555555555555555,0.5240724144111848,0.11143945,0.44661817
Pcbp3,-4.580218,-3.2616773,4.644915270589311e-06,0.00023685240459725648,0.027777777777777776,0.48116149847642947,0.048213888,0.3878079
Slc6a6,-4.582483,-2.3046248,4.594874113144216e-06,0.00023517003318130494,0.08333333333333333,0.5614984764294676,0.12530689,0.506531
Osbpl6,-4.585151,-2.0477374,4.536584009597627e-06,0.00023262979453795467,0.2222222222222222,0.6756407958415487,0.31204176,0.9219282
Smap2,-4.5876536,-2.1195583,4.482553157593317e-06,0.00023073985315044527,0.05555555555555555,0.5240007169743681,0.12685977,0.46233627
Nceh1,-4.5882745,-28.619505,4.469252762219188e-06,0.00023049677873479766,0.0,0.4417996056640975,0.0,0.34529775
Spock1,-4.5890293,-2.342884,4.45312159444629e-06,0.0002301064946976381,0.16666666666666666,0.6119376232299695,0.26846546,0.9409085
Tln2,-4.589846,-2.115706,4.435727427702551e-06,0.00023009265633661688,0.1111111111111111,0.5992471769134253,0.17801371,0.61217946
Fryl,-4.591728,-1.9633234,4.395902170236066e-06,0.00022846787488248183,0.16666666666666666,0.6760709804624485,0.26798126,0.7877443
Gm10419,-4.5979543,-28.48847,4.2665986597732355e-06,0.00022217733718625358,0.0,0.44273167234271377,0.0,0.31961903
Cntn1,-4.599071,-1.6723422,4.243790260425481e-06,0.00022141872679151976,0.4722222222222222,0.8301846208998028,0.9274256,1.769884
Rundc3b,-4.6017704,-2.056324,4.189151306724428e-06,0.00021899318212390153,0.08333333333333333,0.5654418354543825,0.1550006,0.52906066
Ppp3cc,-4.6018324,-3.291454,4.187903200239362e-06,0.00021899318212390153,0.027777777777777776,0.48331242158092846,0.048213888,0.3944903
Aff2,-4.6021013,-2.2282548,4.182498855287844e-06,0.00021899318212390153,0.1111111111111111,0.6035848718408316,0.20577653,0.7278254
Klhl3,-4.6021423,-2.443501,4.1816680110036586e-06,0.00021899318212390153,0.08333333333333333,0.5654418354543825,0.12933585,0.56022
Lrrc8b,-4.6029387,-3.7726498,4.165705050696661e-06,0.00021899318212390153,0.027777777777777776,0.4805162215450798,0.033917096,0.38628542
B4galt6,-4.6061344,-3.8317301,4.102231297668372e-06,0.00021698219481958497,0.027777777777777776,0.480659616418713,0.032703444,0.38753685
Rnf19a,-4.607965,-3.467246,4.0662911651455046e-06,0.00021550541145455563,0.027777777777777776,0.4832048754257035,0.04283239,0.39474422
Galnt13,-4.6111813,-2.0213432,4.003871831074186e-06,0.00021261667213629123,0.2222222222222222,0.698082093565155,0.37694773,1.0503333
Msl2,-4.612474,-28.534622,3.979043293033049e-06,0.0002117166203639565,0.0,0.4441297723606381,0.0,0.32847375
Gabrg3,-4.612919,-2.3105114,3.970536439485088e-06,0.0002116831629542943,0.19444444444444445,0.6544900519806417,0.38115057,1.1943946
Afdn,-4.614284,-1.8430587,3.944531125802699e-06,0.00021071481381773066,0.16666666666666666,0.6857859831511024,0.31170654,0.83820415
Ptpn5,-4.6143355,-28.627863,3.943549292044205e-06,0.00021071481381773066,0.0,0.4443090159526797,0.0,0.34699386
Gm20754,-4.61629,-1.99433,3.906607270460511e-06,0.00020952203065324136,0.3611111111111111,0.7456533428929916,0.6906736,1.6023355
Nova2,-4.6174173,-2.720816,3.8854531359114086e-06,0.0002088042515238791,0.05555555555555555,0.5234988349166517,0.08046986,0.4398177
Rapgef2,-4.6215644,-1.8599722,3.8085702278424026e-06,0.00020549454221310313,0.3055555555555556,0.7673418175300233,0.5137761,1.2348535
Agtpbp1,-4.625101,-1.9785855,3.7441534826373424e-06,0.00020242536031884383,0.16666666666666666,0.6852482523749776,0.27402535,0.8075532
Nrg2,-4.630624,-2.9456851,3.645656936590275e-06,0.00019749758444794494,0.05555555555555555,0.5219573400250941,0.084593564,0.5188566
Chm,-4.632982,-1.9553946,3.604363336791844e-06,0.00019605109890606648,0.1111111111111111,0.6153074027603513,0.1991149,0.61759305
Exoc6,-4.637377,-2.4905343,3.5285846247767602e-06,0.00019270948956860072,0.08333333333333333,0.5642229790284997,0.115698256,0.5243242
Mtmr12,-4.6458054,-3.8485253,3.3875197620650035e-06,0.0001854379274589331,0.027777777777777776,0.4844595805699946,0.033917096,0.4034398
Nrxn3,-4.6498904,-1.2516288,3.3211122620047058e-06,0.0001824913833948189,0.9166666666666666,0.929306327298799,2.2977712,3.1052773
Stk39,-4.651276,-2.0860112,3.2988691163988213e-06,0.00018164060073286135,0.1388888888888889,0.6394694389675569,0.21894749,0.712561
Matk,-4.6519384,-28.598692,3.288296006781279e-06,0.00018143021294088907,0.0,0.4479297365119197,0.0,0.3411076
Cdh18,-4.6539965,-2.584031,3.2556274806904364e-06,0.0001799973465147161,0.1111111111111111,0.5844416562107905,0.20324087,0.85498226
Cacna1a,-4.6540895,-1.8790923,3.2541573913538665e-06,0.0001799973465147161,0.3333333333333333,0.7533249686323714,0.57302105,1.3469529
Ccdc30,-4.6554546,-2.5785375,3.232669091199011e-06,0.0001798381335000361,0.05555555555555555,0.5307402760351317,0.09862212,0.48189154
Dtnb,-4.659529,-1.9305769,3.16933611462629e-06,0.00017668062531122077,0.25,0.728051622154508,0.39912805,1.0542852
Gria4,-4.6600566,-1.9375744,3.1612257157362462e-06,0.0001765948752221059,0.3888888888888889,0.79275855888152,0.76940477,1.6933446
Gpr158,-4.6629524,-1.826654,3.117051510545318e-06,0.00017448994601740146,0.3611111111111111,0.753396666069188,0.6129323,1.3863679
Akap6,-4.6656203,-1.778855,3.0768727691079915e-06,0.00017296144624671911,0.4166666666666667,0.8267072952141961,0.7857143,1.6286819
Phf20,-4.666365,-2.1993918,3.0657490650681e-06,0.00017269743685194934,0.08333333333333333,0.5690625560136225,0.14046969,0.5263062
Mical3,-4.666665,-2.0561147,3.0612795914499147e-06,0.00017269743685194934,0.16666666666666666,0.6806237677003047,0.27502203,0.8400417
Kcnk10,-4.668692,-28.745796,3.0312355900743615e-06,0.00017147221116904862,0.0,0.44954292884029395,0.0,0.37165955
Slc35f3,-4.670016,-2.4860702,3.0117679208230875e-06,0.00017073038825425393,0.1111111111111111,0.5915038537372289,0.1789193,0.7408238
Mmp16,-4.6709156,-1.9455435,2.9986045187310894e-06,0.0001703435590238993,0.3611111111111111,0.7892812331959133,0.70234776,1.593924
Herc3,-4.671329,-2.12278,2.992570918605537e-06,0.0001703435590238993,0.1111111111111111,0.6123678078508693,0.18645999,0.63802457
Atxn1,-4.6746283,-1.8129693,2.9448680344038207e-06,0.00016800128255717764,0.3888888888888889,0.7906434844954293,0.71104014,1.5348221
B3gat1,-4.6793437,-3.459226,2.8779432908831374e-06,0.00016453263026814874,0.027777777777777776,0.4905180139810002,0.044198114,0.4034708
Galnt18,-4.681836,-2.2702262,2.8431649054310803e-06,0.000162890918995593,0.16666666666666666,0.653844775049292,0.2901706,0.9647071
Gm26652,-4.682095,-28.769945,2.83958036336151e-06,0.000162890918995593,0.0,0.4508334827029934,0.0,0.37688577
Pcdh15,-4.6835737,-2.1290307,2.8191599768467264e-06,0.0001622073417085044,0.3611111111111111,0.743430722351676,0.65528405,1.6192195
Mlip,-4.6897993,-2.4523296,2.734729254184726e-06,0.00015802618292460986,0.1111111111111111,0.5893529306327299,0.18435699,0.745731
Garnl3,-4.694908,-3.1578846,2.667263405159528e-06,0.00015445984417378558,0.05555555555555555,0.5216347015594193,0.09105178,0.61561835
Zeb2,-4.697618,-1.6151375,2.6321331353250076e-06,0.00015275468109326773,0.5555555555555556,0.8608711238573221,1.1832567,2.0717323
Prkcz,-4.698342,-2.0467796,2.622822622322328e-06,0.00015254381788268605,0.08333333333333333,0.5766624843161857,0.15849644,0.53627855
Evl,-4.6988177,-2.8377407,2.616721504837905e-06,0.00015251910376354555,0.05555555555555555,0.5302383939774153,0.07901731,0.46235713
Stau2,-4.6998205,-2.0179996,2.6039007203961482e-06,0.000152101765993575,0.2222222222222222,0.7417099838680767,0.41352707,1.1230735
Plcl2,-4.708332,-1.9203109,2.4975216606001906e-06,0.0001465249061579195,0.1388888888888889,0.651693851944793,0.29831976,0.8396918
Sh3bp5,-4.710762,-28.681028,2.4679200291050023e-06,0.00014510505729114093,0.0,0.4535938340204338,0.0,0.35793856
Prkce,-4.711145,-1.6083734,2.4632901446484296e-06,0.00014510505729114093,0.5277777777777778,0.8366732389317082,1.005634,1.838326
Nav1,-4.7122307,-1.9092143,2.45019664497738e-06,0.0001446962282429499,0.16666666666666666,0.6953934396845313,0.31274277,0.86672425
Fstl4,-4.7123756,-3.4174647,2.4484559013467037e-06,0.0001446962282429499,0.05555555555555555,0.5185158630578957,0.07993523,0.6361226
1700025G04Rik,-4.719625,-2.139513,2.3627963824879747e-06,0.00014046092654303513,0.1111111111111111,0.6208281053952321,0.19323403,0.6622967
Pvt1,-4.726968,-2.803583,2.2789736990945705e-06,0.0001357783221611333,0.05555555555555555,0.5357949453307044,0.09326691,0.5202797
Usp29,-4.728033,-2.6709697,2.2670532473688966e-06,0.00013536826834844944,0.08333333333333333,0.5601003764115433,0.1301461,0.63403326
Slf1,-4.7291293,-2.4689088,2.2548481210270872e-06,0.000134939351919817,0.05555555555555555,0.5386986915217781,0.10890749,0.49286193
Ptprn,-4.7298737,-2.014453,2.2465938579054785e-06,0.00013474548429000046,0.08333333333333333,0.5819680946406166,0.17479764,0.57194716
Tbcd,-4.7327695,-2.6921308,2.214768919817123e-06,0.00013313387220466688,0.05555555555555555,0.5359383402043377,0.08733037,0.46358603
Ext1,-4.7417464,-1.8887746,2.1188394500666345e-06,0.00012793981128829317,0.3611111111111111,0.7764473920057358,0.6383378,1.4605126
Tub,-4.7442284,-3.8214188,2.093027535945279e-06,0.00012695180562268546,0.027777777777777776,0.4951783473740814,0.034383018,0.4018127
Slc9a7,-4.747248,-2.662913,2.0620301652653567e-06,0.00012563889011492094,0.05555555555555555,0.5398816992292526,0.092615604,0.47906548
Bin1,-4.754415,-1.9112595,1.9902195716972982e-06,0.00012153909066251454,0.1111111111111111,0.6243054310808389,0.2222646,0.6607357
Neto1,-4.7555423,-2.1892908,1.979145634753431e-06,0.00012120017216652963,0.19444444444444445,0.6925972396486826,0.37060744,1.1138461
Slain1,-4.756804,-3.7373722,1.9668211568391022e-06,0.00012093474710358507,0.027777777777777776,0.4961104140526976,0.040198572,0.43635163
Clstn2,-4.758986,-2.002964,1.945679694716239e-06,0.00011990920503904894,0.3611111111111111,0.7523929019537552,0.6895624,1.6053383
Pde4a,-4.7621093,-2.8049273,1.9157998275782222e-06,0.00011833917555638352,0.05555555555555555,0.5391647248610862,0.088623464,0.49931657
Grm8,-4.765429,-3.7424502,1.88452357654321e-06,0.00011694491570835116,0.05555555555555555,0.5160423014877218,0.09571696,0.8520274
Reps2,-4.770186,-2.1017587,1.840557933466939e-06,0.00011448099924133483,0.19444444444444445,0.6875067216347016,0.29219314,0.89879984
Slc1a1,-4.7717686,-2.6641498,1.826154251075249e-06,0.00011384864205659384,0.08333333333333333,0.5726832765728626,0.110214576,0.55305177
Hecw1,-4.7735367,-2.2124217,1.8101841937349622e-06,0.00011311546345501962,0.19444444444444445,0.7152894784011472,0.3921259,1.1709783
Rasgef1a,-4.774054,-2.3037558,1.8055400002490387e-06,0.00011308825129764957,0.1111111111111111,0.6269582362430544,0.18665065,0.69971925
Srrm4,-4.7746124,-2.5226083,1.8005371317480418e-06,0.00011303839422913523,0.08333333333333333,0.5699946226922388,0.1329737,0.59731126
Gse1,-4.781893,-2.5064993,1.7365211445698927e-06,0.00010927476148616633,0.08333333333333333,0.5766983330345941,0.12762375,0.57296526
Cntnap5a,-4.7843337,-2.2473612,1.7155550548644077e-06,0.00010820883644179962,0.3055555555555556,0.7060405090518014,0.5171243,1.4387475
Pitpna,-4.786278,-2.277142,1.6990275598117128e-06,0.00010741851889915464,0.08333333333333333,0.5834020433769492,0.14040044,0.5484884
Gm1043,-4.7934136,-28.743238,1.6396698323424872e-06,0.00010391020847887412,0.0,0.4615522495070801,0.0,0.37110996
Slc4a7,-4.7942514,-2.3637726,1.6328339191253454e-06,0.00010372162507540907,0.08333333333333333,0.5864133357232479,0.14812896,0.59982735
Flrt2,-4.7976227,-2.5095794,1.605597446210952e-06,0.00010223318336419024,0.1111111111111111,0.6046244846746729,0.19207841,0.79114217
Ppp6r2,-4.8063097,-2.0532882,1.5374150553285073e-06,9.83579584206595e-05,0.1111111111111111,0.6286072772898369,0.19235164,0.6314362
Fbxo34,-4.808792,-2.7861426,1.518451344082039e-06,9.73765814212038e-05,0.08333333333333333,0.5728266714464958,0.10361954,0.561382
Cdh13,-4.8099604,-3.3432684,1.5096006605196142e-06,9.704059748364122e-05,0.08333333333333333,0.5446137300591504,0.11689605,0.8147027
Ppp1r12b,-4.813456,-2.195104,1.483422008629926e-06,9.558644933306022e-05,0.16666666666666666,0.6943896755690984,0.25739586,0.8519718
Pakap-1,-4.821006,-2.9441826,1.4283635003230646e-06,9.22599212828864e-05,0.05555555555555555,0.5411722530919519,0.08293113,0.51011443
Lpgat1,-4.8289065,-2.177027,1.37284699041671e-06,8.888770754818553e-05,0.1388888888888889,0.6578239827926151,0.2181811,0.74315953
Frmd4b,-4.8296204,-2.7992382,1.3679365205383699e-06,8.878370605523188e-05,0.08333333333333333,0.569456891916114,0.144751,0.7343595
Atp9a,-4.8318954,-2.0284765,1.3523924831562343e-06,8.798737535692013e-05,0.1111111111111111,0.6289299157555117,0.19773708,0.6376359
Unc5d,-4.832175,-2.620466,1.350496550306891e-06,8.798737535692013e-05,0.19444444444444445,0.6390034056282488,0.31988475,1.1994131
Hook1,-4.8329816,-2.5040276,1.3450337594132498e-06,8.793444553633583e-05,0.05555555555555555,0.5504929198781143,0.109444216,0.5044596
Ctnna3,-4.8347397,-29.32496,1.3332012157706355e-06,8.737345528721214e-05,0.0,0.4655314572504033,0.0,0.5143199
Unc13b,-4.8459086,-3.2814155,1.2603353590987302e-06,8.314145544986662e-05,0.05555555555555555,0.53823265818247,0.071158566,0.5406335
Nrd1,-4.850676,-2.032368,1.230413013726347e-06,8.143152137642104e-05,0.1111111111111111,0.631224233733644,0.19738153,0.63797134
Camk4,-4.8510485,-2.3259351,1.2281053349352858e-06,8.143152137642104e-05,0.1111111111111111,0.6273525721455459,0.2492188,0.8833752
Faf1,-4.8535304,-1.9902474,1.2128268777651878e-06,8.066499555829356e-05,0.25,0.7853020254525901,0.4832184,1.24369
Slc6a17,-4.854213,-3.0579996,1.208657464643897e-06,8.058716147638092e-05,0.027777777777777776,0.5086216167772002,0.062251866,0.42847902
Grin1,-4.8552265,-2.0590835,1.2024919477000798e-06,8.037551899179388e-05,0.19444444444444445,0.7066499372647428,0.35974002,1.0311283
Bicdl1,-4.8552575,-3.7895858,1.20230368552354e-06,8.037551899179388e-05,0.027777777777777776,0.5070801218856426,0.037451003,0.42377335
Inpp4a,-4.858174,-2.3436449,1.1847330902346432e-06,7.978390509926032e-05,0.05555555555555555,0.5519268686144471,0.11775223,0.49121648
Zfyve28,-4.861235,-2.6876066,1.1665560385580414e-06,7.88230561030393e-05,0.027777777777777776,0.5100197167951246,0.0838143,0.4467634
Grik4,-4.861266,-2.9344852,1.166373192530012e-06,7.88230561030393e-05,0.08333333333333333,0.5694927406345223,0.14107215,0.7692995
Crtac1,-4.8667574,-28.983448,1.1344401789637403e-06,7.717065217406507e-05,0.0,0.46861444703351857,0.0,0.4257556
Nwd2,-4.8678746,-3.4725251,1.1280490867387968e-06,7.693065726058748e-05,0.05555555555555555,0.5345402401864133,0.08133015,0.66295344
Mirg,-4.868433,-4.0774426,1.1248665471447815e-06,7.690881455923735e-05,0.027777777777777776,0.5052876859652268,0.033917096,0.45895535
5330434G04Rik,-4.870398,-2.3960621,1.113737261873998e-06,7.634214343508756e-05,0.1388888888888889,0.6469259723964869,0.22953643,0.85786104
Mcf2l,-4.873573,-2.95688,1.095978266826622e-06,7.531697194279112e-05,0.027777777777777776,0.5109876321921492,0.06376157,0.41290164
Khdrbs3,-4.8784957,-2.3346891,1.0689808338743344e-06,7.365003847744453e-05,0.19444444444444445,0.6754257035310988,0.3542453,1.1456276
Map3k3,-4.878516,-2.2121568,1.068868761112359e-06,7.365003847744453e-05,0.08333333333333333,0.5975264384298261,0.15795226,0.583819
Mtmr7,-4.880905,-28.695057,1.056000156897974e-06,7.313073251507361e-05,0.0,0.46997669833303457,0.0,0.36087516
Shank2,-4.882053,-2.1601877,1.0498697089344323e-06,7.289405446787648e-05,0.1111111111111111,0.6404732030829898,0.23376147,0.77797896
Pde2a,-4.8820944,-3.9425645,1.0496494325496276e-06,7.289405446787648e-05,0.027777777777777776,0.5083348270299337,0.03596777,0.44666454
Plekha6,-4.890585,-28.766047,1.0053669447170192e-06,7.01667787131073e-05,0.0,0.47090876501165085,0.0,0.37603924
Ptprk,-4.891123,-2.3126118,1.0026236122023865e-06,7.015754286426595e-05,0.16666666666666666,0.6798350958953218,0.35952863,1.1471956
Cadps2,-4.892736,-3.4246583,9.944367801533375e-07,6.976636105148872e-05,0.08333333333333333,0.5504929198781143,0.10751888,0.79701126
Ksr1,-4.8932533,-4.099336,9.91826440581091e-07,6.976538339898931e-05,0.027777777777777776,0.507008424448826,0.033917096,0.46456772
Pdzrn4,-4.8999653,-3.380109,9.58536979000543e-07,6.760075754788606e-05,0.05555555555555555,0.5417816813048933,0.10218985,0.7515172
Myo5a,-4.9036984,-2.1164424,9.404883503071532e-07,6.650242624408738e-05,0.2222222222222222,0.7585588815199856,0.38005567,1.1002506
Stim2,-4.907494,-2.8807056,9.224753363428178e-07,6.557384203050666e-05,0.08333333333333333,0.5775587022763936,0.11044835,0.6206232
Dnajc6,-4.9114857,-2.1565711,9.038883232823349e-07,6.442302187426084e-05,0.16666666666666666,0.7076537013801757,0.30924115,0.96154386
Ctif,-4.9181356,-3.0737274,8.737239660050738e-07,6.24387312940328e-05,0.05555555555555555,0.5507080121885642,0.07458159,0.50195503
Myef2,-4.9192214,-2.2537344,8.688912047078197e-07,6.225895112133099e-05,0.1111111111111111,0.6328374260620183,0.1778804,0.6567281
Iqsec2,-4.9195523,-2.3797762,8.674234881663068e-07,6.225895112133099e-05,0.08333333333333333,0.5982792615164008,0.1521677,0.6180998
Dlgap3,-4.9206486,-3.6255586,8.625787101667738e-07,6.21380427404322e-05,0.027777777777777776,0.5145725040329808,0.044198114,0.44324192
Sacs,-4.9286427,-3.9652069,8.2802797231115e-07,5.98094398279586e-05,0.027777777777777776,0.512564975802115,0.034383018,0.43590233
Dym,-4.9288497,-2.3753328,8.271519657789135e-07,5.98094398279586e-05,0.1111111111111111,0.6274959670191791,0.1663529,0.66221106
Rasgrf1,-4.9303803,-2.1041682,8.20697201687256e-07,5.9600361646855595e-05,0.25,0.7506363147517476,0.46397388,1.2636588
Scn8a,-4.9398117,-2.2951999,7.819795526583213e-07,5.694252189682681e-05,0.2222222222222222,0.7594192507617853,0.42549935,1.2817942
Kcnb1,-4.9414253,-2.3830678,7.755354965485927e-07,5.662673584853447e-05,0.05555555555555555,0.5612475354006095,0.12330564,0.52150416
Plekhm3,-4.9507327,-2.6187165,7.393453772801328e-07,5.4131363181245684e-05,0.05555555555555555,0.5606022584692597,0.10174623,0.5055083
Kazn,-4.9518394,-2.9841065,7.351525784045171e-07,5.3971447491063866e-05,0.08333333333333333,0.5753719304534863,0.1172743,0.68537366
Rnf150,-4.952212,-2.2375252,7.337470742004346e-07,5.3971447491063866e-05,0.16666666666666666,0.6739200573579495,0.28353214,0.9344905
Slc35f4,-4.9596577,-2.7942214,7.061746372774107e-07,5.227248623593395e-05,0.08333333333333333,0.5937981717153612,0.16195484,0.79727954
Pde3b,-4.9614778,-2.3773427,6.995881111337e-07,5.2071835307929417e-05,0.05555555555555555,0.5608890482165263,0.14738601,0.60163593
Trim35,-4.967652,-28.753338,6.77684366120626e-07,5.0581608104614504e-05,0.0,0.47832944972217245,0.0,0.37328532
Trerf1,-4.9700203,-2.3924196,6.694590481649256e-07,5.010686524844443e-05,0.1388888888888889,0.6690446316544184,0.22473022,0.842867
Eml5,-4.9726987,-2.14621,6.602721068718767e-07,4.9557294725271864e-05,0.2222222222222222,0.7197705682021868,0.36341083,1.0783684
Esyt2,-4.9758635,-2.07358,6.49574558871682e-07,4.902828201371375e-05,0.19444444444444445,0.7160781502061301,0.3313657,0.97596014
Atf6,-4.977435,-2.5020666,6.443230298060587e-07,4.884971546925389e-05,0.08333333333333333,0.599211328195017,0.13667226,0.6041226
Trrap,-4.9807963,-3.9473825,6.33231356418999e-07,4.820092506226205e-05,0.027777777777777776,0.5180139810001793,0.033917096,0.42671147
Ryr3,-4.9846125,-2.220836,6.208610998832149e-07,4.739357316438064e-05,0.3055555555555556,0.7204875425703531,0.5280011,1.4451145
Asic2,-4.9923687,-2.0518079,5.964321447406204e-07,4.565849495493011e-05,0.4444444444444444,0.7924359204158451,0.8185468,1.8332402
Zbtb16,-4.9950266,-3.0152485,5.882763383330078e-07,4.5162814888594054e-05,0.08333333333333333,0.5804624484674673,0.11359147,0.67934173
Kcnh1,-4.995916,-4.1275706,5.85571244494352e-07,4.5083952262358846e-05,0.027777777777777776,0.5177271912529127,0.039082512,0.5286615
Pak3,-4.997933,-2.194165,5.79481947962718e-07,4.474333316597194e-05,0.2222222222222222,0.7440759992830256,0.3921529,1.1623241
Reep1,-5.0026484,-2.6412854,5.654797062498057e-07,4.3788010682801955e-05,0.08333333333333333,0.5974905897114178,0.12731855,0.613623
Tmem108,-5.0064025,-2.6260788,5.545669287050702e-07,4.306709067718276e-05,0.16666666666666666,0.6370675748341996,0.2377259,0.97708994
Rngtt,-5.0068474,-2.2131875,5.532877616777933e-07,4.306709067718276e-05,0.1111111111111111,0.6448467467288045,0.19039977,0.67931664
Tmem63b,-5.019785,-3.6669312,5.172937262379217e-07,4.052385546359463e-05,0.027777777777777776,0.5235705323534684,0.041948166,0.43446833
Camta1,-5.0206227,-2.1137133,5.150427078361485e-07,4.046548994022606e-05,0.25,0.7740096791539702,0.43639138,1.2143022
Ssh2,-5.0298576,-2.0441368,4.908437643066804e-07,3.867733708774341e-05,0.2777777777777778,0.8148413694210432,0.54142004,1.377018
Ppm1h,-5.045629,-2.2121494,4.5203179260397207e-07,3.572380666843744e-05,0.1388888888888889,0.6761785266176734,0.24886577,0.8369591
Mpped2,-5.0508,-2.8606968,4.3996380236893087e-07,3.487264710812145e-05,0.08333333333333333,0.599211328195017,0.12645917,0.68267477
Amph,-5.0513167,-2.1668577,4.387742425894452e-07,3.487264710812145e-05,0.2222222222222222,0.7461193762322997,0.3787801,1.1209785
Entrep2,-5.0514307,-2.4830472,4.385129561391721e-07,3.487264710812145e-05,0.1388888888888889,0.6868972934217602,0.3176744,1.1283488
Add2,-5.0546885,-2.677754,4.310940348522443e-07,3.447469260857085e-05,0.08333333333333333,0.6048754257035311,0.13185614,0.6428245
Fip1l1,-5.063096,-2.7497633,4.125014391729321e-07,3.318537027118768e-05,0.08333333333333333,0.6034056282487901,0.11028372,0.5789856
Pknox2,-5.0631375,-2.974055,4.1241190425307613e-07,3.318537027118768e-05,0.05555555555555555,0.5625739379817172,0.09859068,0.59561443
Ctnna2,-5.06744,-1.5888464,4.0320194847307016e-07,3.263263962491384e-05,0.6388888888888888,0.8868972934217602,1.5305458,2.475808
Egfem1,-5.0724144,-2.2201045,3.9280025638426745e-07,3.1983463300137175e-05,0.3611111111111111,0.7739379817171537,0.780314,1.8730226
Mapk10,-5.077389,-1.8525126,3.8265773773530714e-07,3.125232040409636e-05,0.4444444444444444,0.8126545975981359,0.8629164,1.7830021
Arhgap20,-5.0890126,-3.238834,3.59932411752818e-07,2.9485926535970183e-05,0.027777777777777776,0.5321383760530561,0.06588724,0.4964897
Gm4258,-5.0890336,-2.3251963,3.5989316062836197e-07,2.9485926535970183e-05,0.19444444444444445,0.7246459939057178,0.33259016,1.0910339
Tiam1,-5.101206,-2.7573843,3.3749649421727834e-07,2.7817579139933338e-05,0.08333333333333333,0.6041226026169565,0.1482509,0.73263097
Faah,-5.1013093,-28.873804,3.373120988058962e-07,2.7817579139933338e-05,0.0,0.4911991396307582,0.0,0.40005443
Smpd3,-5.109148,-4.1353297,3.2361446111617947e-07,2.6838026451209078e-05,0.027777777777777776,0.5291987811435741,0.034383018,0.47917297
Rcor1,-5.112106,-28.898903,3.1858706530857436e-07,2.6502893018084808e-05,0.0,0.4922387524645994,0.0,0.40582398
Fmn1,-5.1135745,-4.051788,3.161190421634846e-07,2.6379250506002578e-05,0.027777777777777776,0.5311346119376232,0.0459565,0.57659173
Clvs1,-5.1165633,-2.825255,3.1115298106003377e-07,2.604573395976046e-05,0.08333333333333333,0.6148413694210432,0.13258272,0.69554913
Nalcn,-5.1190248,-2.1259906,3.0711992104720265e-07,2.5788475870432297e-05,0.25,0.7464420146979746,0.39593154,1.1379583
Iqgap2,-5.1215067,-3.7486064,3.0310410276901244e-07,2.5531057183082647e-05,0.05555555555555555,0.5526438429826134,0.08440089,0.78102964
Trpc5,-5.123089,-3.480819,3.005705336436535e-07,2.539726490253135e-05,0.05555555555555555,0.5632909123498835,0.0910317,0.7246465
Rasgrf2,-5.124392,-29.520147,2.9849943066990785e-07,2.530182871325055e-05,0.0,0.49342176017207384,0.0,0.5709377
Gm40841,-5.125881,-29.026625,2.961493284839204e-07,2.5182064735325763e-05,0.0,0.49356515504570714,0.0,0.43623313
Kcnd3,-5.1271634,-2.7549655,2.9413995472841827e-07,2.509060502715111e-05,0.1111111111111111,0.6324072414411185,0.1752812,0.82996786
Man1a,-5.1272774,-3.6032872,2.939623409405948e-07,2.509060502715111e-05,0.05555555555555555,0.5589532174224772,0.10005842,0.82372296
Slc2a13,-5.1289735,-2.6101131,2.9132653156883876e-07,2.50094054417083e-05,0.1388888888888889,0.664025811077254,0.23219699,0.95389146
Ppp2r2c,-5.131766,-3.5928035,2.870367314445869e-07,2.4720118506141183e-05,0.027777777777777776,0.535293063272988,0.047853716,0.46462187
Cacnb2,-5.134475,-2.2954695,2.829323902917551e-07,2.452384944238535e-05,0.3333333333333333,0.7822907331062915,0.66390806,1.7274376
9530059O14Rik,-5.139201,-2.8697314,2.7590855917837693e-07,2.3992436845058215e-05,0.08333333333333333,0.6143753360817351,0.15913993,0.8157471
Pak1,-5.1410837,-2.6185129,2.731584691631428e-07,2.3830415800044305e-05,0.08333333333333333,0.613013084782219,0.1455325,0.6739903
Chrm3,-5.146658,-2.770635,2.6516838532617397e-07,2.3208711771056335e-05,0.19444444444444445,0.6613013084782219,0.32345232,1.2826103
Nrg1,-5.1479297,-2.314701,2.63376936295649e-07,2.3127249275372835e-05,0.4444444444444444,0.8492561390930274,1.0094963,2.269809
Pip5k1b,-5.149078,-2.9835393,2.617703020843309e-07,2.306153448198679e-05,0.08333333333333333,0.594120810181036,0.14347163,0.79759353
