names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ABC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Kcnmb2,-3.5782886,-2.921055,0.00034585139875297464,0.0038195754560182604,0.034482758620689655,0.2583321361873294,0.050542735,0.33120844
Mmaa,-3.5796669,-0.68495876,0.0003440323759215291,0.003801048495481697,0.11494252873563218,0.3711032897572188,0.15566829,0.2396396
Tiam2,-3.5799134,-0.79524684,0.0003437081809085919,0.00379902872110813,0.12643678160919541,0.38625915816693,0.18614796,0.30384484
4833420G17Rik,-3.5814116,-0.6987138,0.00034174286980310364,0.003778860457452426,0.12643678160919541,0.38844993535411576,0.16994026,0.26286075
Tada2a,-3.581711,-0.41374108,0.0003413510712739882,0.0037760820441054195,0.1724137931034483,0.4628645309581957,0.27218127,0.3483477
Gm30092,-3.5829763,-3.8661854,0.00033970143912361223,0.003760930230429114,0.011494252873563218,0.23538284729205575,0.013512846,0.18098003
Mbtps2,-3.5845344,-0.623772,0.00033768003608157943,0.003740091743409744,0.12643678160919541,0.39003016807929897,0.18746074,0.275893
Fbxw7,-3.5855665,-0.8866468,0.0003363472747089323,0.0037268665036820662,0.3563218390804598,0.6936503375951731,0.555011,0.86364305
Arpc2,-3.5861459,-0.68388045,0.0003356013667925751,0.0037216709557228614,0.27586206896551724,0.5984054015227697,0.41492566,0.6022001
Lrrk2,-3.5863788,-0.7145528,0.00033530172570323354,0.0037198833070379374,0.12643678160919541,0.38521764114351387,0.18551025,0.2885444
Ift140,-3.5873976,-1.1857002,0.0003339948026203813,0.003706914641226619,0.05747126436781609,0.294354259445482,0.07973997,0.1729574
Usp36,-3.5877106,-1.3155739,0.00033359428751447164,0.003703999382443741,0.05747126436781609,0.294354259445482,0.07110073,0.16840406
Camk2g,-3.587857,-0.62439334,0.00033340696681292937,0.0037034498545942176,0.22988505747126436,0.5370636402815687,0.3559958,0.50632066
Rtca,-3.5891955,-1.4384111,0.00033170008841242504,0.00368601380299498,0.04597701149425287,0.27869558971412156,0.06185378,0.15950593
Phka2,-3.590354,-0.60791624,0.00033022909884035905,0.0036711857202484264,0.1839080459770115,0.4706579514437581,0.25454825,0.36588627
Pcyt2,-3.5906005,-0.6962883,0.0003299170902866874,0.003669235188743084,0.10344827586206896,0.3557678494469185,0.15929052,0.24670143
Nmt2,-3.5920587,-0.72028595,0.00032807597848955294,0.0036502697896539493,0.27586206896551724,0.580843269645166,0.38361433,0.57117164
Psmd13,-3.5934904,-0.9480254,0.0003262778513256389,0.003631767135509494,0.08045977011494253,0.32574342766843845,0.112916976,0.20751654
Unc5a,-3.5935168,-1.3269317,0.0003262444853586183,0.003631767135509494,0.05747126436781609,0.29485706076713114,0.074577674,0.17751402
Cpped1,-3.5944424,-1.3384547,0.0003250869996061283,0.003621512304899116,0.06896551724137931,0.3090432409136618,0.08330997,0.19860403
Shfl,-3.594822,-1.9332844,0.0003246134593095081,0.0036177368940881302,0.034482758620689655,0.26565866973136043,0.040197384,0.14552857
Fam76b,-3.595641,-0.796056,0.00032359380798749647,0.0036078695521261535,0.10344827586206896,0.3570248527510415,0.140242,0.23223078
2510009E07Rik,-3.5960271,-1.0557089,0.0003231140375585153,0.0036040158527178524,0.08045977011494253,0.3247378250251401,0.10986023,0.21622957
Caap1,-3.5968196,-0.4787304,0.0003221317645500442,0.0035945517082473784,0.16091954022988506,0.44372216635540873,0.24533573,0.32748106
Mtpap,-3.5968928,-0.79297787,0.00032204110746521415,0.0035945517082473784,0.10344827586206896,0.3570607671311593,0.13909368,0.22997274
Vxn,-3.5972257,-0.89291346,0.00032162933069748874,0.003591928560200134,0.12643678160919541,0.3840683809797443,0.18028212,0.3125044
Srsf12,-3.5987039,-2.8693182,0.0003198069864877929,0.003574525627291525,0.011494252873563218,0.2372144806780635,0.01822474,0.12609738
Tarsl2,-3.5987904,-1.8280696,0.0003197005727630372,0.003574525627291525,0.034482758620689655,0.26562275535124263,0.04728159,0.15863547
Naa35,-3.5992367,-0.659627,0.0003191526581961127,0.0035702047983886547,0.14942528735632185,0.42127567878178424,0.20424312,0.30597532
Pde7a,-3.5992966,-0.49001494,0.0003190791247351274,0.0035702047983886547,0.2413793103448276,0.5548412584398793,0.37487432,0.49393997
Rab27a,-3.600009,-2.5871353,0.0003182061078026768,0.003562582548607469,0.022988505747126436,0.25082603074270937,0.026830986,0.15135595
Rnf14,-3.6002953,-0.5630932,0.0003178558994600367,0.003560145068149723,0.1724137931034483,0.45912943542594453,0.25349373,0.35506096
Ctdspl,-3.6021798,-0.5052229,0.0003155600258176099,0.003537379179690938,0.21839080459770116,0.5357348082172102,0.35406822,0.47188255
Srsf6,-3.6024861,-1.0604539,0.0003151883149526722,0.0035361628487592077,0.10344827586206896,0.3535052434994972,0.12047947,0.23667814
Ppm1d,-3.6059287,-2.3645196,0.00031103870473642034,0.0034910651613482098,0.022988505747126436,0.25161614710530095,0.031480752,0.15246241
Slc17a5,-3.6066544,-0.651955,0.0003101703892058101,0.0034827740735311817,0.13793103448275862,0.40845424507972994,0.19377732,0.28966802
Map1a,-3.6100104,-0.591542,0.00030618485401651667,0.003439459459625336,0.14942528735632185,0.4189412440741273,0.25376704,0.36136514
Tmem151a,-3.6100502,-1.0372787,0.0003061376973097179,0.003439459459625336,0.09195402298850575,0.33845711823013935,0.12649265,0.2443119
Clec16a,-3.6111355,-0.61842674,0.00030485920572747535,0.0034274338317561766,0.25287356321839083,0.5765335440310301,0.3799201,0.5362115
Clcn3,-3.6113088,-0.77603924,0.00030465573750324226,0.003426580019553001,0.3333333333333333,0.6778480103433415,0.49644962,0.74235743
Gfod2,-3.611755,-1.2120016,0.0003041320014526426,0.0034221218086400783,0.06896551724137931,0.310803045539434,0.088161856,0.19351523
Fam110b,-3.6128936,-0.62906605,0.00030279912141557147,0.003409980047123389,0.22988505747126436,0.5393980749892257,0.34585974,0.49411488
Lmbrd2,-3.6146846,-0.616019,0.0003007134348817542,0.0033879119477034526,0.21839080459770116,0.5229852032753914,0.3076843,0.43965304
Rtn3,-3.6164691,-0.7507564,0.0002986488871372456,0.003366063589504106,0.6781609195402298,0.8668294785232007,1.2284671,1.6224177
Susd1,-3.6165092,-1.8126816,0.000298602818209583,0.003366063589504106,0.04597701149425287,0.2799885073983623,0.054260943,0.17888412
Arhgef2,-3.6165092,-0.7355173,0.000298602818209583,0.003366063589504106,0.16091954022988506,0.43449217066513435,0.21368338,0.33407837
Itga4,-3.61856,-1.951181,0.0002962468668533625,0.0033446022320797685,0.04597701149425287,0.27840827467317913,0.055199586,0.1984022
Dcaf5,-3.619259,-0.63708514,0.00029544768899647,0.0033369816743737493,0.2413793103448276,0.5592946415744864,0.34948948,0.5011402
Pex1,-3.6207306,-0.7389453,0.00029377220337206786,0.0033194529455876634,0.10344827586206896,0.3584614279557535,0.14591753,0.23285203
Ogfod1,-3.621037,-0.46244332,0.00029342458067908796,0.003316919849746358,0.14942528735632185,0.4268424077000431,0.22957808,0.30423418
2210408I21Rik,-3.6220691,-0.8534635,0.00029225607782176337,0.003305101351460767,0.39080459770114945,0.7040295934492171,0.6548776,0.9825067
Metap1d,-3.6246192,-0.6839648,0.00028938741063913055,0.003274037778473026,0.12643678160919541,0.39143082890389314,0.18536869,0.28306612
Sucla2,-3.6247458,-0.77204925,0.00028924578981973434,0.0032738139732334717,0.13793103448275862,0.4010199683953455,0.17883138,0.28848144
Gtf3c3,-3.6247923,-0.7181622,0.0002891936300971386,0.0032738139732334717,0.10344827586206896,0.35659388018962795,0.14758879,0.23240362
Dpp8,-3.6257513,-0.54926986,0.00028812258323740545,0.0032638506794220425,0.19540229885057472,0.4952952162045683,0.28776017,0.39738896
Cplx1,-3.6267967,-1.0840203,0.0002869590797859353,0.0032520415326225565,0.09195402298850575,0.3408274673179141,0.12946923,0.256985
Steep1,-3.6290407,-1.3904955,0.0002844764723712988,0.003225267009542953,0.04597701149425287,0.2827898290475506,0.06922567,0.17220132
Mapk8,-3.6290407,-0.80705,0.0002844764723712988,0.003225267009542953,0.28735632183908044,0.6030742709380836,0.3912761,0.60859
Hexdc,-3.6308918,-1.987663,0.0002824436677969234,0.003204924558151745,0.034482758620689655,0.2662332998132452,0.04072765,0.15259907
B3galt5,-3.631631,-27.228582,0.00028163581707140015,0.003197107902284969,0.0,0.22514724895848298,0.0,0.14605604
Nipal2,-3.637264,-0.98675525,0.0002755494447604018,0.0031306611334934445,0.06896551724137931,0.3145381410716851,0.11307744,0.21289046
Slc12a6,-3.637284,-0.70029116,0.0002755280828974994,0.0031306611334934445,0.3103448275862069,0.6574127280563138,0.493174,0.7109075
Katnip,-3.6373572,-0.6870421,0.0002754497693447198,0.0031306611334934445,0.16091954022988506,0.4356055164487861,0.21648924,0.32868978
Marchf8,-3.63793,-0.76816416,0.0002748382184602179,0.0031265465410779234,0.11494252873563218,0.37429966958770294,0.16834505,0.27174684
Usf3,-3.6402538,-0.6856429,0.00027236949590142074,0.003099774822054712,0.14942528735632185,0.4268424077000431,0.20139726,0.30664298
Ncbp1,-3.6405468,-0.9243469,0.0002720597324946004,0.00309756144581776,0.09195402298850575,0.34165349806062345,0.120906085,0.21825677
Dleu2,-3.6406865,-0.7518966,0.0002719120073010278,0.0030971918762944537,0.3218390804597701,0.6572331561557248,0.5540932,0.8094961
Snx10,-3.6409063,-0.65885967,0.0002716800196017524,0.0030958618009750156,0.21839080459770116,0.5313532538428387,0.32255313,0.47061527
Zbtb18,-3.6410263,-0.71794623,0.00027155355906129846,0.003095733615603347,0.1839080459770115,0.4665277977302112,0.26944032,0.41120595
Ube2l3,-3.6419916,-0.78813064,0.00027053685967647263,0.0030854522154103647,0.14942528735632185,0.4229636546473208,0.18957542,0.3078181
Ap3s2,-3.6428773,-1.3377191,0.00026960743919577236,0.003076157915579789,0.05747126436781609,0.2966886941531389,0.07433086,0.17817181
Tro,-3.643803,-0.8677524,0.0002686392890373081,0.003066413634848118,0.11494252873563218,0.3702054302542738,0.14682125,0.253548
Slc6a1,-3.6443954,-1.8837941,0.000268021106679191,0.0030606575165617773,0.08045977011494253,0.3142508260307427,0.09456965,0.3119153
Cdk5rap2,-3.6453342,-1.4142733,0.00026704446819810027,0.0030508013862597595,0.05747126436781609,0.2967964372934923,0.07869523,0.19738822
Pip4k2b,-3.6473053,-1.2489582,0.00026500506263341485,0.0030300791629616413,0.06896551724137931,0.31299382272661974,0.08701811,0.19563338
Col4a2,-3.6480243,-0.8131225,0.0002642645976476785,0.003022898994803372,0.13793103448275862,0.40655078293348657,0.18034501,0.2980562
Atp11b,-3.6482575,-0.66398805,0.0002640250485946114,0.0030214450833633763,0.28735632183908044,0.6349662404826892,0.4953842,0.70103765
Fkbp15,-3.6492894,-0.5340582,0.0002629666334896243,0.003011629564217854,0.13793103448275862,0.41211751185174544,0.21135917,0.2932624
Osbpl6,-3.6510873,-0.86975926,0.00026113243663635486,0.002992165702524032,0.3793103448275862,0.6759804625772159,0.60369927,0.9221339
Sorl1,-3.6511605,-0.79738945,0.00026105796500101614,0.002992165702524032,0.3103448275862069,0.6321649188335009,0.4876493,0.7382535
Zfp131,-3.6515002,-0.6886425,0.0002607129475289054,0.0029899090482721673,0.08045977011494253,0.3296940094813964,0.13608432,0.21103896
Rrnad1,-3.6527386,-1.139175,0.00025945826801745145,0.002978062221968783,0.06896551724137931,0.31360436718862233,0.089668304,0.18782678
Gm10649,-3.6559415,-0.88117534,0.0002562398410648743,0.00294363596811166,0.1724137931034483,0.4435785088349375,0.24736257,0.4166757
Rbm24,-3.6571667,-2.7082622,0.0002550186049304532,0.0029308596725753965,0.022988505747126436,0.2544892975147249,0.024462648,0.15000772
Prkaca,-3.6579192,-1.1328524,0.00025427131418900487,0.0029235216997255285,0.06896551724137931,0.31360436718862233,0.09956932,0.20667909
Zcchc17,-3.6583252,-0.90900075,0.00025386876343804014,0.002920142839717525,0.10344827586206896,0.3589283148972849,0.14325003,0.2540275
Ascc2,-3.6586914,-0.80038786,0.0002535063202851422,0.002917222623581058,0.10344827586206896,0.363022554230714,0.14030479,0.23295367
Nap1l5,-3.6613216,-0.91406065,0.00025091754167225395,0.0028899075631090717,0.10344827586206896,0.3565579658095101,0.16353403,0.2887681
Aagab,-3.6628199,-0.608613,0.00024945402620108533,0.0028742837410047867,0.11494252873563218,0.38054877172819995,0.17100154,0.25026232
Zfp654,-3.664398,-0.5756235,0.0002479211171027085,0.002857846596546451,0.20689655172413793,0.5185318201407844,0.30746046,0.42948624
Ippk,-3.665077,-1.400536,0.0002472641074666545,0.0028514963809566553,0.04597701149425287,0.2853756644160322,0.06848389,0.17154005
Sptlc1,-3.6670148,-0.83621645,0.0002453986623364432,0.002831198822232816,0.10344827586206896,0.35932337307858064,0.13486531,0.22934482
Selenoi,-3.6677139,-1.0936067,0.00024472881075899216,0.002824683481569639,0.09195402298850575,0.3430182445050998,0.10973026,0.22114432
Spast,-3.66822,-0.6567975,0.0002442450362646476,0.002820311183683318,0.19540229885057472,0.48818416894124406,0.26361445,0.389022
Ankrd13b,-3.6695516,-2.066389,0.00024297622869950343,0.002806866408063481,0.034482758620689655,0.26993248096537853,0.038329437,0.15156558
Dis3l2,-3.6701176,-0.8147111,0.0002424388600997205,0.0028018632993030063,0.3333333333333333,0.6733227984484987,0.49845502,0.7592133
Mrpl41,-3.6718023,-1.2398375,0.0002408459888513498,0.0027846522032856148,0.05747126436781609,0.29977733084326963,0.085677214,0.19166689
Anks3,-3.6719155,-0.5041144,0.00024073931078321046,0.002784616995585392,0.14942528735632185,0.4343125987645453,0.22732842,0.308953
Pcgf6,-3.672508,-0.8445519,0.00024018154289457962,0.002779361781902392,0.08045977011494253,0.33238758799023127,0.12243019,0.21015833
Prrt1,-3.6752648,-0.67939943,0.00023760288269826835,0.002751892007802789,0.13793103448275862,0.4107168510271513,0.1977252,0.300197
Rab3gap2,-3.6757975,-0.6390627,0.0002371075952117215,0.002747339837576092,0.19540229885057472,0.5007542019824738,0.279248,0.4065758
Stx3,-3.6758573,-1.4584883,0.000237051936031018,0.002747339837576092,0.05747126436781609,0.3003878753052722,0.06620408,0.17235552
Nol10,-3.676277,-0.78837645,0.0002366626648933245,0.002744551491447402,0.09195402298850575,0.34815400086194515,0.13184871,0.21786088
Rps6kb2,-3.6768296,-1.4296464,0.00023615073121406355,0.00273979712768648,0.05747126436781609,0.29780203993679066,0.06814583,0.17392927
Gm56610,-3.6786673,-3.5761085,0.0002344558601758512,0.0027213084073110677,0.011494252873563218,0.24195517885361298,0.011197829,0.12601785
Abcc8,-3.6791334,-27.002821,0.0002340278198342193,0.0027175140531311465,0.0,0.2280922281281425,0.0,0.12617478
Armc8,-3.6801255,-0.66549146,0.00023311914592795993,0.0027081329230801052,0.26436781609195403,0.5869127998850739,0.37306434,0.54069734
Gtf2h2,-3.6803186,-0.81572294,0.00023294267528510478,0.0027072533239233415,0.14942528735632185,0.42501077431403533,0.19439065,0.3204033
Lin28b,-3.680838,-1.4369804,0.00023246865194564983,0.0027029133179487714,0.05747126436781609,0.30028013216491883,0.08968063,0.22636569
Timm23,-3.6818569,-0.87862784,0.00023154146507067534,0.0026932983404541326,0.08045977011494253,0.3319925298089355,0.1232263,0.21601266
Tmem260,-3.6820233,-0.45720556,0.000231390294212762,0.0026927055892147747,0.1724137931034483,0.4667073696308002,0.28038266,0.36763394
Cfap300,-3.6834483,-1.6759584,0.00023010005632382148,0.0026788511756590484,0.04597701149425287,0.2844059761528516,0.053894423,0.16291346
Cluap1,-3.683981,-0.7688342,0.00022961946061598437,0.002674414784027525,0.11494252873563218,0.3813748024709094,0.15533438,0.25179872
Tex10,-3.6849597,-0.7354362,0.00022873882104118695,0.0026653131489057643,0.14942528735632185,0.42960781496911365,0.19496508,0.30630746
Sox6,-3.6858387,-2.2475865,0.000227950744814646,0.0026572826521342897,0.08045977011494253,0.310443901738256,0.12025584,0.47426805
Cyld,-3.6865046,-0.68202084,0.00022735541473325354,0.002652644374243388,0.22988505747126436,0.5379974141646315,0.32452825,0.47938824
Ppfia4,-3.6878762,-2.235535,0.00022613363133425421,0.002640682604933251,0.034482758620689655,0.2688909639419624,0.03639789,0.16090153
Fbxo8,-3.6882224,-0.580027,0.00022582619563006563,0.0026382390767738535,0.1724137931034483,0.4671383421922138,0.2515049,0.35590586
Vps13d,-3.6895142,-0.8027611,0.00022468268267553874,0.0026260216109141913,0.3103448275862069,0.654144519465594,0.46822885,0.7137871
Elmo2,-3.6901667,-1.6026086,0.00022410710029022198,0.00262043419704015,0.04597701149425287,0.2858784657376814,0.060783703,0.17422257
Cltb,-3.6914253,-0.97637814,0.00022300095518135922,0.00260977163141251,0.08045977011494253,0.33005315328257434,0.11841939,0.22102073
Zfp346,-3.6918914,-0.62107843,0.00022259257401450005,0.0026061274351937324,0.11494252873563218,0.3832423502370349,0.17279811,0.25472933
Snx30,-3.692284,-0.8441691,0.00022224891238074724,0.0026032381323760584,0.1724137931034483,0.4538500215486281,0.22490561,0.3734689
Fam171a2,-3.6924772,-2.4974504,0.00022208017658936676,0.0026023961382277737,0.022988505747126436,0.2566800747019106,0.02758039,0.14661708
Mok,-3.6956267,-2.9160743,0.00021934495872225586,0.002573711371557648,0.011494252873563218,0.24328401091797155,0.01885304,0.13422553
5730455P16Rik,-3.6969786,-1.399592,0.0002181807973167191,0.0025622893461102456,0.04597701149425287,0.2870636402815687,0.06967515,0.17427038
Gnb5,-3.6987164,-0.749602,0.00021669254152702376,0.0025470378787537744,0.10344827586206896,0.3649619307570751,0.15217808,0.24400927
Kcnh3,-3.6988297,-27.01851,0.0002165959367214638,0.002547016551293537,0.0,0.2293133170521477,0.0,0.12747033
Prmt7,-3.6993623,-1.0988345,0.00021614186853569333,0.002542789845689177,0.06896551724137931,0.31780634966240484,0.097097516,0.19753636
Suds3,-3.7007272,-1.8228165,0.0002149823951465495,0.0025302570992500155,0.022988505747126436,0.2580807355265048,0.043971308,0.14758243
Crtc1,-3.701007,-0.7287592,0.00021474556649972237,0.0025285772882767486,0.12643678160919541,0.3983982186467462,0.17130783,0.26976734
Lcorl,-3.7012267,-0.8410248,0.00021455965873414594,0.002527495848393907,0.3448275862068966,0.6662476655652924,0.55877244,0.8505137
Tmem67,-3.702625,-2.2793655,0.0002133801456020349,0.0025158071576685728,0.034482758620689655,0.2710458267490303,0.03353364,0.15319662
Gm15155,-3.7034974,-3.520252,0.00021264744089001617,0.0025082689801206033,0.011494252873563218,0.24353541157879616,0.02034496,0.21173604
Atrnl1,-3.7036037,-0.7699508,0.00021255811232222314,0.0025082689801206033,0.5747126436781609,0.7509337738830628,1.021137,1.3935264
Lrrtm2,-3.7046094,-1.3694792,0.00021171680780813216,0.002499486215204091,0.04597701149425287,0.28749461284298233,0.078346975,0.19109273
Eps15l1,-3.7053883,-0.7457699,0.00021106708738073622,0.002492911049635333,0.20689655172413793,0.5082603074270938,0.26124057,0.40587354
Alg13,-3.7075458,-1.905732,0.0002092776204750106,0.0024728626482689244,0.034482758620689655,0.2726260594742135,0.046802893,0.16512345
