names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Cnn3,5.4869466,0.3151086,4.089406757063161e-08,2.7706091669764784e-07,0.18689581095596133,0.1326888916429132,0.10764627,0.08741894
Slc25a42,5.4864054,0.6160019,4.1019537537783614e-08,2.7784093109156685e-07,0.2177765843179377,0.17085966869087454,0.12965061,0.086473726
Stk32b,5.48459,1.4232486,4.1442945806171464e-08,2.8056738569207035e-07,0.09183673469387756,0.03668360391622258,0.05895679,0.022391727
Psmc2,5.4754167,0.28084865,4.364829817371918e-08,2.9512576042471926e-07,0.296186895810956,0.25137356962861984,0.1920351,0.16064002
Prdm11,5.4613676,0.38651553,4.7248009558287555e-08,3.183435348122334e-07,0.2967239527389903,0.2560829512124592,0.18344331,0.14325625
Orc6,5.4522786,0.39300123,4.9728457001497644e-08,3.3405090990756046e-07,0.27470461868958107,0.2298508695831784,0.16409668,0.12734155
Api5,5.448458,0.2727839,5.080830322354785e-08,3.409638130910916e-07,0.3219656283566058,0.2801255835089024,0.21006522,0.17687877
Bmi1,5.432724,0.72564095,5.550023741259316e-08,3.7152251601304886e-07,0.1629967776584318,0.11203370925765274,0.09485562,0.058429714
Zfp942,5.420193,0.2796432,5.9534657497957716e-08,3.978354257573051e-07,0.3544575725026853,0.3167678770603544,0.23484401,0.19726592
Prkaca,5.4186606,0.2849903,6.004714969110679e-08,4.0116034614620573e-07,0.34559613319011817,0.3078035279051514,0.24016462,0.20114279
Twf1,5.416459,0.5386746,6.079088931967972e-08,4.0592723559140016e-07,0.19817400644468314,0.14900648572726896,0.121168174,0.084962614
Ppfia4,5.4019628,0.31058347,6.591571979106923e-08,4.392746504925671e-07,0.30639097744360905,0.26227950592803734,0.1900678,0.15596691
Brd2,5.4015107,0.3119957,6.608201815122768e-08,4.402736989148246e-07,0.2814178302900107,0.2353451480976577,0.1824288,0.14946175
Otulin,5.394238,0.26524186,6.88150325742683e-08,4.5780141749705104e-07,0.3082706766917293,0.2648407485438096,0.19187915,0.16211928
Gpr27,5.3939877,0.8104177,6.891088328729004e-08,4.583256024577929e-07,0.13748657357679914,0.08481017887387945,0.08344016,0.048428476
H2bc4,5.3926854,0.6049303,6.941232339561475e-08,4.614322438496211e-07,0.11117078410311493,0.05614078572313794,0.07180438,0.047787707
Gsg1l,5.389862,0.43874848,7.051185936165244e-08,4.681738798360008e-07,0.2951127819548872,0.25149750072293137,0.23039666,0.1749252
Wdr75,5.388636,0.35161904,7.099439502270178e-08,4.712498503606711e-07,0.3257250268528464,0.287230966249432,0.20719129,0.16587234
9830166K06Rik,5.3879724,1.0817693,7.125697622531228e-08,4.7287600671132154e-07,0.1439312567132116,0.0937745280290825,0.08372356,0.040429696
Smim10l1,5.387642,0.33459705,7.138818592488758e-08,4.736297668646245e-07,0.2403329752953813,0.191514851076135,0.15621664,0.12582232
A530013C23Rik,5.3806777,1.9969271,7.420591992096699e-08,4.918384480208148e-07,0.08163265306122448,0.027801875490560582,0.044219185,0.011263287
Dalrd3,5.380482,0.29663125,7.428650884906574e-08,4.922511696114418e-07,0.3692266380236305,0.3315156772834304,0.26512814,0.22088128
Dcc,5.377439,0.34456822,7.55527110726171e-08,5.002714013112916e-07,0.9379699248120301,0.8317428842896682,2.3696134,2.1556838
Pnma2,5.371331,0.56886345,7.815758455880794e-08,5.173920416593175e-07,0.21804511278195488,0.17189242781013755,0.13744073,0.09469616
Gm57289,5.3686066,2.0538383,7.934729743348544e-08,5.250090820088041e-07,0.07814178302900107,0.02420787375552526,0.043029584,0.01053387
Dgka,5.367086,0.65413946,8.001887327472173e-08,5.293222857931495e-07,0.17132116004296455,0.12070888585946214,0.09960501,0.064432964
Dmwd,5.359992,0.40375438,8.322552320371174e-08,5.499925746393838e-07,0.21750805585392052,0.1684223571694138,0.1340694,0.10296181
Zcchc8,5.334357,0.28650644,9.588389746479121e-08,6.324006688460824e-07,0.36278195488721804,0.3267649853348205,0.24122389,0.20185408
Nol7,5.3329167,0.40161923,9.664753037522048e-08,6.372807708422513e-07,0.1796455424274973,0.1277316478704507,0.116855755,0.089691415
Vash1,5.327743,0.55853504,9.94406387000428e-08,6.545737290225746e-07,0.23388829215896886,0.19089519560457718,0.13714708,0.09513693
Rflnb,5.3272314,1.3744224,9.972121336641961e-08,6.562598587204739e-07,0.08807733619763695,0.03449415458338497,0.056027535,0.021983657
Mtmr9,5.316201,0.42464992,1.0595593166163336e-07,6.964373492534463e-07,0.2634264232008593,0.220142933862106,0.16567007,0.12596309
Pfkl,5.3160243,0.4354424,1.060588941444845e-07,6.969436257427974e-07,0.27201933404940926,0.2311728012558351,0.18145405,0.13725765
Rrm2b,5.315472,0.38507622,1.0638111698283308e-07,6.988901255082457e-07,0.24140708915145007,0.19494361135208824,0.14669679,0.11421125
Lrrc20,5.3099055,0.45939714,1.0968216876087816e-07,7.200488332774972e-07,0.28302900107411383,0.24418556615854917,0.18261749,0.13603012
Dcp2,5.3047566,0.41308686,1.1282341058121603e-07,7.40128184159491e-07,0.2604726100966702,0.21824265708266205,0.16144757,0.12362044
Cfap47,5.2930894,0.677247,1.202671459989791e-07,7.874215918597875e-07,0.19065520945220193,0.14318172429462553,0.12738834,0.08154297
Mfsd8,5.283219,0.37496278,1.2693375007664305e-07,8.296545523131596e-07,0.2728249194414608,0.2297682488536374,0.16245522,0.12753367
Naa25,5.2823052,0.25130057,1.2756856601559407e-07,8.336010138227171e-07,0.35660580021482274,0.3200313958772256,0.23504098,0.20098242
Pomgnt1,5.278523,0.47482288,1.3022939905494656e-07,8.503679107184482e-07,0.24946294307196562,0.2059321683810468,0.15316686,0.11252515
Gpr61,5.277794,0.92041373,1.30748504756431e-07,8.535501270178089e-07,0.13426423200859292,0.08340562647168175,0.076034315,0.040892404
Fam117a,5.2776146,0.7096002,1.3087625559563202e-07,8.541765819418587e-07,0.1385606874328679,0.08699962820671707,0.08161213,0.050691094
Slc25a14,5.277033,0.26563266,1.3129228031820674e-07,8.564757397791248e-07,0.36439312567132115,0.3289957450324286,0.24317424,0.2061976
Gm10862,5.262306,0.43919063,1.4225967528452852e-07,9.251010345825946e-07,0.3182062298603652,0.2840500681621019,0.20074047,0.1518301
Fam216a,5.2544374,0.3657256,1.4847774210192652e-07,9.639035830584116e-07,0.3023630504833512,0.2643863345313339,0.19802627,0.15696664
Eif2d,5.2528524,0.39243424,1.4976157383696406e-07,9.720032582123731e-07,0.2787325456498389,0.23778245961911842,0.16565236,0.12861833
Ap1s1,5.2384233,0.2661704,1.6195409768174776e-07,1.0493625764910928e-06,0.3088077336197637,0.2677324740777461,0.21216825,0.17943089
Dnah2,5.236502,0.7073388,1.6364811911487526e-07,1.0600831631187799e-06,0.16514500537056928,0.11620605609947536,0.099572696,0.062150598
Tada1,5.2348304,0.5250703,1.6513662493482457e-07,1.0689523276315914e-06,0.21348012889366272,0.16776139133308546,0.12778926,0.09050571
Cct2,5.2314487,0.28971678,1.6818677778573982e-07,1.0876483078466496e-06,0.2516111707841031,0.20452761597884908,0.17501372,0.14536743
Caln1,5.2278748,0.29668576,1.7146939694488534e-07,1.107543917285834e-06,0.8563372717508055,0.6795555004750692,1.3206915,1.1742095
Gab3,5.226983,0.39705506,1.7229815557910296e-07,1.1126295218482328e-06,0.26127819548872183,0.21861445036559674,0.1763626,0.1366852
Snrpd1,5.2218094,0.35987166,1.7718332827510622e-07,1.1439010165190064e-06,0.25214822771213746,0.20746065187755608,0.16691932,0.13239099
Pcgf6,5.201039,0.29306656,1.981778282705822e-07,1.2760695532304202e-06,0.36143931256713213,0.3270128475234436,0.24524832,0.20444499
Timm17a,5.19217,0.328269,2.0785702426538346e-07,1.3374325292171583e-06,0.28866809881847477,0.24786218862312553,0.19100799,0.15498184
Irak1,5.1890244,0.4088937,2.1139884939296424e-07,1.359245533187114e-06,0.25859291084854996,0.21568141446688974,0.1611359,0.1237147
Nprl3,5.188508,0.3287084,2.119856852448008e-07,1.3623667454024868e-06,0.31525241675617616,0.27855578964762256,0.19741412,0.16022927
Wdhd1,5.1853437,0.6273672,2.1561692233560197e-07,1.385041047850257e-06,0.19441460794844254,0.14863469244433428,0.11475387,0.0757723
Cggbp1,5.183763,0.42864358,2.174530990476942e-07,1.3958348713357723e-06,0.18233082706766918,0.13281282273722478,0.1145862,0.086363204
Gm32880,5.1829467,1.574638,2.1840753085153482e-07,1.4012918705780182e-06,0.09264232008592911,0.04110381294666832,0.051901285,0.017726714
1110002E22Rik,5.181653,2.148071,2.1992785680012052e-07,1.4100361518060698e-06,0.07518796992481203,0.02313380427149172,0.041035935,0.009406495
Grk2,5.181211,0.35056382,2.204498027754008e-07,1.4130453722745752e-06,0.25,0.2051472714504069,0.15684883,0.1250324
Acvr1b,5.180579,0.319596,2.211980714938205e-07,1.4171655176535426e-06,0.30155746509129966,0.2609988846201512,0.18545753,0.15124297
Tmem198,5.1793,0.8746202,2.2272022068447452e-07,1.426577432608303e-06,0.13909774436090225,0.08972611228157144,0.084115125,0.04675075
Gal3st3,5.176965,0.6315301,2.2552440514161934e-07,1.443850551859736e-06,0.20515574650912996,0.15999504275622753,0.120350234,0.079322286
Pmm1,5.1713557,0.34975457,2.3240166807394328e-07,1.4864634185067497e-06,0.22207303974221268,0.1749080844383856,0.14799665,0.11793376
Slc25a18,5.166609,0.42012718,2.3837961968098234e-07,1.5232486042397137e-06,0.11009667024704618,0.056719130829925225,0.06398361,0.048201118
Lca5,5.1649704,0.35258654,2.4047710739789037e-07,1.53628622819337e-06,0.29269602577873255,0.2525715702069649,0.17604591,0.14041953
Slc16a11,5.153508,0.7727839,2.556579209250341e-07,1.6305550285439512e-06,0.1699785177228786,0.12368323212293965,0.102332525,0.061156888
Sp3os,5.1487174,0.39885113,2.6227358755718613e-07,1.6707660734143175e-06,0.24946294307196562,0.20638658239352253,0.1539316,0.11886364
Scnn1a,5.1482778,2.2998595,2.628892628978917e-07,1.6742911813383146e-06,0.06793770139634801,0.015945800801421075,0.038833395,0.0080093695
Nfrkb,5.137035,0.28889018,2.7910719908973104e-07,1.7758963863464534e-06,0.34559613319011817,0.31164539182880985,0.22123425,0.18455331
Smim3,5.134649,1.2990502,2.8267140114201776e-07,1.798148804139682e-06,0.08485499462943072,0.03308960218118726,0.048445713,0.019971952
Gnl3,5.1327505,0.3969691,2.855381372321587e-07,1.815954969805468e-06,0.27765843179377014,0.2383194943611352,0.17287007,0.13393407
Lrrc10b,5.1267548,1.4014258,2.947789263031608e-07,1.8733939805501254e-06,0.08727175080558539,0.036146569174205806,0.049676422,0.019096652
Ikzf4,5.122787,0.43309176,3.01052104455812e-07,1.912356985042002e-06,0.2841031149301826,0.24604453257322262,0.17998023,0.1363264
Tdrd7,5.1164074,0.2587818,3.114104043075312e-07,1.9762866234632414e-06,0.34962406015037595,0.31321518569008966,0.23005873,0.19572926
Nup88,5.0964103,0.3233286,3.461542356216574e-07,2.1905709635313083e-06,0.29591836734693877,0.25715702069649277,0.18485247,0.15037936
B230307C23Rik,5.081521,0.3513214,3.744247832953124e-07,2.36557581169646e-06,0.30048335123523096,0.2631470235882183,0.18707895,0.14950468
Map3k20,5.079424,0.44144404,3.785807555896561e-07,2.391270546002365e-06,0.17158968850698175,0.12203081753211881,0.10296507,0.07683543
Raver1,5.067173,0.39118522,4.0376772810793935e-07,2.5461719911430016e-06,0.2618152524167562,0.22047341678027016,0.15163846,0.117651105
Telo2,5.061713,0.6825069,4.1550622715792555e-07,2.6183518582864588e-06,0.1858216970998926,0.14070310240839426,0.10491709,0.06665287
Arl14ep,5.059815,0.4243458,4.1966385510915856e-07,2.643931485763913e-06,0.24113856068743286,0.19816581980418888,0.14145428,0.10726395
Pkd1l3,5.0504613,0.94831616,4.407438814898805e-07,2.771539456033955e-06,0.14903329752953814,0.10191266988887512,0.08516544,0.045040086
Sh3glb2,5.0312443,0.3213278,4.873072044430565e-07,3.0543374348926823e-06,0.32841031149301825,0.2942950386251911,0.21624066,0.17663977
Ints2,5.0187407,0.2655498,5.201130397569468e-07,3.2561596873879684e-06,0.3560687432867884,0.32052712025447183,0.22822495,0.19331768
Fam98b,5.0162954,0.38335443,5.267724705961618e-07,3.2963149242941e-06,0.25214822771213746,0.21031106704672203,0.1577448,0.123098604
Lrrc57,5.0151224,0.652713,5.299975264348125e-07,3.314951940247536e-06,0.1968313641245972,0.1537984880406494,0.12177349,0.07915457
Gm48747,5.005566,0.61864656,5.569813901521963e-07,3.47563631058744e-06,0.20327604726100967,0.15982980129714544,0.12098801,0.080438524
Snrpd3,4.9992766,0.31870037,5.754581070594992e-07,3.5884333573192717e-06,0.2502685284640172,0.20737803114801504,0.1660264,0.1352362
Dlg5,4.990276,0.26837203,6.029313013641024e-07,3.7519138646719393e-06,0.34962406015037595,0.3141653240798116,0.23310505,0.19717233
Krba1,4.98732,0.36330166,6.122261758051153e-07,3.8062279833140786e-06,0.28651987110633725,0.24773825752881398,0.17339729,0.13731444
Dnaja4,4.9798026,0.6163527,6.36491452400464e-07,3.9534270286640005e-06,0.1796455424274973,0.13421737513942247,0.10259761,0.06810711
Nob1,4.977557,0.4827542,6.439169720313068e-07,3.997700794473479e-06,0.25053705692803435,0.21097203288305036,0.14945464,0.10917438
Sh3bp1,4.975486,0.9287282,6.508425265868043e-07,4.039764077012573e-06,0.1272824919441461,0.0793572107241707,0.0719019,0.038415186
Tmem205,4.9635367,0.5608686,6.922094690135166e-07,4.288602359325154e-06,0.1721267454350161,0.1262031643739414,0.10942299,0.075467
Fam162a,4.9618855,0.3541709,6.981224102504651e-07,4.324239087927616e-06,0.261546723952739,0.22241500392448466,0.16847758,0.13414368
Psmc5,4.9547935,0.25781196,7.240711090071172e-07,4.481868394153706e-06,0.24919441460794844,0.20469285743793117,0.17483927,0.14823854
Cebpb,4.9433236,1.3592517,7.680175205103628e-07,4.7451438896558855e-06,0.07867883995703545,0.028834634609823606,0.04905803,0.01940928
Gm27151,4.941251,1.9848949,7.762289375885955e-07,4.794775069656451e-06,0.07089151450053706,0.021109596397736193,0.039690953,0.010176868
Mtg2,4.939364,0.45185804,7.837787633108973e-07,4.840297717803679e-06,0.2540279269602578,0.2153509315487256,0.15418626,0.11500623
Arpc5l,4.9224377,0.29777434,8.547287872946783e-07,5.268768642947466e-06,0.2755102040816326,0.23637790721692073,0.18796332,0.1554847
Zfp975,4.9112253,0.30754,9.050901396327166e-07,5.567713381852357e-06,0.3029001074113856,0.2635601272359235,0.1892346,0.1555754
Ssbp4,4.9051595,0.42042238,9.33513556738791e-07,5.734684332320831e-06,0.23899033297529537,0.19932251001776347,0.1539981,0.117250755
Rgs8,4.8998976,0.47973835,9.588669134801546e-07,5.886395696872688e-06,0.22099892588614392,0.1792869831040608,0.1316301,0.09611648
Arpc4,4.8949375,0.2925026,9.833694965840875e-07,6.0313029840708585e-06,0.2424812030075188,0.19994216548932128,0.16032366,0.1327627
Paxip1,4.8894515,0.39144787,1.0111731060755276e-06,6.19758698910799e-06,0.27363050483351237,0.2357582517453629,0.16489957,0.12810527
4933431E20Rik,4.88887,0.40396917,1.0141656293531677e-06,6.213094040291751e-06,0.19280343716433943,0.14731276077167763,0.110940784,0.08496063
Ccdc71l,4.8851304,0.9494784,1.0336053565049387e-06,6.329301715881427e-06,0.11895810955961332,0.07154955178254224,0.06972424,0.036710825
Ccdc39,4.881465,0.27768084,1.0530069933453872e-06,6.442235407830272e-06,0.3517722878625134,0.3184202916511753,0.22458707,0.18873306
1700111E14Rik,4.879928,0.8074381,1.0612459209591973e-06,6.48968545657115e-06,0.16353383458646617,0.11946957491634651,0.09365875,0.054585207
Ppat,4.879679,0.44534072,1.0625858886723881e-06,6.496401098663724e-06,0.23442534908700322,0.1934564382203495,0.13779221,0.103007555
Sin3b,4.877599,0.2512235,1.0738514303231628e-06,6.560797620005316e-06,0.3259935553168636,0.2895030363118106,0.21218789,0.18115655
Unkl,4.8741713,0.27970186,1.0926617056595037e-06,6.672686370697923e-06,0.29860365198711064,0.2607923327962986,0.17753883,0.14845106
Ccdc149,4.8693357,0.26014683,1.119739849410108e-06,6.831836910456313e-06,0.4100429645542428,0.3793117693229231,0.29394856,0.25101778
Rgs14,4.8660088,0.9057724,1.1387443462922303e-06,6.946211256497668e-06,0.1302363050483351,0.08386004048415747,0.07529156,0.0408906
Gm9968,4.864175,1.6593416,1.1493515520060639e-06,7.007732290084624e-06,0.07787325456498388,0.02908249679844673,0.045346595,0.014579657
Kctd6,4.8627625,0.41863698,1.1575863750665424e-06,7.054739373562712e-06,0.22502685284640173,0.1836245714049655,0.1305469,0.0992369
Iigp1,4.8626,3.1086566,1.1585382255596964e-06,7.058939256414748e-06,0.05612244897959184,0.006816210187135952,0.033860873,0.0039848057
Dexi,4.860433,0.27971137,1.1712909849934977e-06,7.1317898859676594e-06,0.31954887218045114,0.28504151691659435,0.20310205,0.17017078
Rwdd3,4.860057,0.697968,1.1735211929577534e-06,7.1437504428579145e-06,0.1624597207303974,0.11703226339488577,0.08846748,0.055453554
Ndufb10,4.858344,0.25353003,1.1837154367412905e-06,7.204175262794671e-06,0.23415682062298604,0.18771429751724708,0.18347347,0.15608753
Rbm8a,4.8532553,0.36416,1.2145109668369288e-06,7.3882521346860495e-06,0.18421052631578946,0.13818317015739248,0.115512796,0.09087603
Mphosph10,4.835826,0.45307583,1.325939151254493e-06,8.047884570636599e-06,0.1914607948442535,0.147106208947825,0.11614688,0.0861474
Hmgn2,4.8352113,0.63605034,1.3300420785443423e-06,8.067320688597399e-06,0.13372717508055854,0.08621473127607716,0.08530522,0.055719256
Gm48530,4.830054,1.6195968,1.3649606719819748e-06,8.2716493586278e-06,0.08136412459720731,0.03288305035733465,0.062147643,0.020651441
Yod1,4.8149066,0.53511435,1.4726858576085952e-06,8.91039608059963e-06,0.182062298603652,0.13818317015739248,0.10604206,0.074365996
Wars2,4.813776,0.26533857,1.4810480703496202e-06,8.958973806910016e-06,0.27738990332975294,0.2370801834180196,0.17624375,0.14872295
Eif3f,4.8108397,0.37119162,1.5029744807460112e-06,9.087516718642063e-06,0.1914607948442535,0.14677572602966085,0.12598106,0.09876114
Trim32,4.796495,0.420893,1.6146601849457002e-06,9.738702394947466e-06,0.20515574650912996,0.1626389061015409,0.13246767,0.100570254
Zfp507,4.794145,0.28013635,1.6337016134208766e-06,9.846918428133459e-06,0.3321697099892589,0.2982195232783906,0.20976618,0.17579971
Syde2,4.7866735,0.9551894,1.695684354275065e-06,1.0211348856873821e-05,0.0985499462943072,0.05043995538480605,0.053919848,0.028173253
Dcaf13,4.7847853,0.25614408,1.711704049354026e-06,1.0300893125675851e-05,0.36895810955961333,0.33812533564671376,0.24296957,0.20724918
Rgs9,4.773003,0.39430895,1.8149897290612135e-06,1.0912681588694295e-05,0.20622986036519872,0.16082125005163794,0.119582415,0.09225843
Irf2bpl,4.7616763,0.4043081,1.919914146303004e-06,1.1522915593290532e-05,0.18313641245972073,0.13793530796876938,0.11005789,0.084256925
Gm49685,4.752391,1.1689342,2.010254059262887e-06,1.2048968675528391e-05,0.11117078410311493,0.06510513487834098,0.056801353,0.025661537
Efhc2,4.7512536,1.0350852,2.0215962910290867e-06,1.2114248960738528e-05,0.12298603651987111,0.07762217540380882,0.07537667,0.037492868
Ubxn2b,4.7510285,0.2725337,2.0238458792940607e-06,1.2125025368256725e-05,0.3520408163265306,0.3206510513487834,0.23194249,0.19565803
Kptn,4.750865,0.4913557,2.025485441729452e-06,1.2132143071616224e-05,0.23925886143931258,0.20138802825628951,0.14457345,0.104944706
Nt5c3b,4.7393985,0.4136962,2.1435378804187956e-06,1.2819243900924336e-05,0.2403329752953813,0.2011814764324369,0.14062752,0.10737553
Cdc26,4.734335,0.29321495,2.1977479125631082e-06,1.3131751481114236e-05,0.2559076262083781,0.21584665592597183,0.15340488,0.12690024
St3gal2,4.733539,0.26988313,2.206385612869256e-06,1.3174573648399315e-05,0.30585392051557464,0.2709546825298467,0.19625625,0.16538121
Gm32509,4.730285,0.8033522,2.2420470085844605e-06,1.338453746293367e-05,0.15064446831364126,0.10666336183748502,0.09019879,0.05267604
Or13a25,4.7252192,2.4381332,2.29867075141689e-06,1.3710384703789531e-05,0.06659505907626208,0.01920931961829223,0.037588935,0.0070431386
Synpo2,4.7245893,0.852163,2.3058058255058e-06,1.3746838813255124e-05,0.10553168635875403,0.05820630396166398,0.06740285,0.03789786
C130036L24Rik,4.721636,0.7595199,2.3395523950442683e-06,1.3941843613847747e-05,0.14070891514500536,0.09600528772669063,0.07768846,0.046615962
Lrrc40,4.7209396,0.38587752,2.347577711453747e-06,1.3986566099060352e-05,0.29081632653061223,0.2562481926715413,0.18364105,0.14347255
Naa60,4.719849,0.3691132,2.3601971186575286e-06,1.4058633690606914e-05,0.2349624060150376,0.19440657661007146,0.14252001,0.11207595
Rskr,4.7130785,0.743075,2.440023588428518e-06,1.451481820258452e-05,0.15440386680988186,0.11042260503160242,0.09151116,0.05567534
Trub1,4.701188,0.38515458,2.5865183022651398e-06,1.5359060062290455e-05,0.27470461868958107,0.2400958400462676,0.1662672,0.12971692
Schip1,4.698248,0.33938935,2.6240301289261156e-06,1.5568048038031514e-05,0.9339419978517723,0.8180278431858553,2.1529818,1.9480695
Ppm1d,4.6871514,0.288982,2.7703417393546665e-06,1.6414351165702293e-05,0.28383458646616544,0.24583798074937002,0.17814443,0.14807656
Tsen34,4.686311,0.34252647,2.78173712223807e-06,1.6474603587070077e-05,0.17320085929108486,0.12777295823522122,0.101244584,0.08068505
Tdp1,4.683965,0.33467472,2.8137790380034267e-06,1.6653357434174467e-05,0.3141783029001074,0.2811583426281654,0.19660379,0.15895085
Glrx5,4.6831465,0.5571145,2.8250447911285207e-06,1.6712671408547634e-05,0.15037593984962405,0.10530011980005784,0.10346842,0.07147406
Stk10,4.6738815,0.28878048,2.9555975833712125e-06,1.7465781188736416e-05,0.25053705692803435,0.21035237741149254,0.15057914,0.124893196
Fut10,4.6699214,0.57906634,3.0131478849217345e-06,1.780195331307102e-05,0.11707841031149302,0.07002106828603297,0.06592315,0.04460594
Wdr19,4.6481576,0.37683102,3.3491299463081568e-06,1.9700333112368687e-05,0.26396348012889365,0.22675259222538935,0.15554416,0.121870145
Timm8b,4.6443615,0.30290326,3.411301826569316e-06,2.0057260411360506e-05,0.19548872180451127,0.1502457966703846,0.15923871,0.13096441
Zfp81,4.630808,0.30141345,3.6424189782210443e-06,2.1355399944315833e-05,0.33002148227712136,0.29921097203288305,0.21336058,0.17646231
Atad2,4.6238537,0.6371418,3.76675641592452e-06,2.207475352145951e-05,0.17857142857142858,0.13789399760399884,0.1131506,0.07420723
Sec22b,4.6231713,0.26271737,3.779170838815524e-06,2.2142677810504388e-05,0.299140708915145,0.26401454124839924,0.18275364,0.15455255
Zfp26,4.620243,0.27397275,3.832910462693347e-06,2.2437974756551244e-05,0.333780880773362,0.3026397323088363,0.21061084,0.17721164
Tbp,4.6196413,0.3763244,3.844037115032023e-06,2.249820894813994e-05,0.25805585392051555,0.22138224480522162,0.15275244,0.119686775
Mycl,4.6137114,1.3070586,3.95541930406761e-06,2.313498404447033e-05,0.07330827067669173,0.026769116371297558,0.041899204,0.017145252
Hsd17b8,4.6087403,0.63480127,4.051157902211673e-06,2.367948941318853e-05,0.12567132116004295,0.08030734911389267,0.07457228,0.048659485
Pgap2,4.60492,0.29189315,4.126243541349676e-06,2.4097405771803043e-05,0.27470461868958107,0.23790639071343,0.17314558,0.143592
Dusp8,4.6043873,0.39955047,4.136817971444086e-06,2.4153911102282182e-05,0.23200859291084855,0.19337381749080845,0.15005817,0.11576937
Ttc33,4.597477,0.35117826,4.276379611286833e-06,2.4920043408214535e-05,0.2215359828141783,0.1822200190027678,0.13044246,0.10366506
Ccdc171,4.590537,0.31578052,4.421070634225405e-06,2.574646032545224e-05,0.32733619763694954,0.29421241789565,0.23826775,0.19569671
5730480H06Rik,4.584954,0.30197534,4.540867291786787e-06,2.6432648208472914e-05,0.2994092373791622,0.2650059900028917,0.18606085,0.15347177
Fam131b,4.5775337,0.6531053,4.7049012649127915e-06,2.7351946557379207e-05,0.1272824919441461,0.08237286735241872,0.07073449,0.04555611
Nol8,4.567301,0.3308376,4.940453022339646e-06,2.8690290190245577e-05,0.2446294307196563,0.20642789275829307,0.14409141,0.116207264
Cstf2t,4.56203,0.5915167,5.066150121368787e-06,2.937579925791526e-05,0.128625134264232,0.08373610938984591,0.07782266,0.052316684
Hpcal1,4.559064,0.3419964,5.138212965088834e-06,2.9767956526937682e-05,0.21133190118152523,0.17011608212500517,0.13797942,0.1104017
Tmem35a,4.5479293,0.45664623,5.4176336437454565e-06,3.13259771911858e-05,0.1742749731471536,0.13190399471227332,0.10794804,0.079792134
Noc2l,4.5431867,0.3361311,5.541016497160814e-06,3.201873403843249e-05,0.2873254564983888,0.254719709175032,0.18201222,0.14681451
Skic8,4.5372467,0.326267,5.699347650992764e-06,3.2891209489298874e-05,0.2387218045112782,0.2008096831495022,0.14014256,0.11331874
Pgm5,4.534604,1.5191954,5.771168444465196e-06,3.329853899565811e-05,0.06498388829215897,0.018920147064898585,0.03971928,0.014037177
Fjx1,4.5275755,0.28300837,5.966426630823835e-06,3.438084571525551e-05,0.15601503759398497,0.11120750196224233,0.09704138,0.08043095
Prpf8,4.5179353,0.2580815,6.244558417639887e-06,3.589886279032601e-05,0.27765843179377014,0.24178956500185897,0.18130095,0.1537647
Cfap418,4.5085874,0.3896222,6.526069138932232e-06,3.747712711329538e-05,0.27577873254564983,0.24315280703928616,0.17502502,0.13628362
Tspyl5,4.5080385,0.6000414,6.5429754859300945e-06,3.756618617669693e-05,0.14634801288936627,0.1040608088569422,0.08764404,0.05867583
Jpt1,4.5075164,0.3380525,6.559080380421439e-06,3.7650606669926095e-05,0.25268528464017187,0.21774693270541579,0.1738846,0.13997586
Sorbs2os,4.5059767,0.37181002,6.606841642184328e-06,3.7916667006726375e-05,0.2873254564983888,0.25182798364109554,0.18279514,0.14410187
Snhg5,4.505889,0.64830875,6.6095595234363135e-06,3.792416493588165e-05,0.14930182599355532,0.10682860329656711,0.08125335,0.05259833
Csf1,4.501949,0.32192716,6.733323189884594e-06,3.8601321551567964e-05,0.10338345864661654,0.057049613748089395,0.051444802,0.041365378
Gm42439,4.500022,0.954873,6.794637612426884e-06,3.8936215108959346e-05,0.12459720730397422,0.08167059115131986,0.07186964,0.03772095
Minpp1,4.494417,0.30346557,6.976074706180879e-06,3.9958884535297424e-05,0.3160580021482277,0.28681786260172676,0.2098535,0.17328389
Mtfp1,4.4919243,0.47397104,7.058256877081222e-06,4.0386576296246255e-05,0.15252416756176154,0.10963770810096253,0.09691828,0.07071253
Rnf8,4.479806,0.25150988,7.471091035242799e-06,4.267606635139753e-05,0.35526315789473684,0.32742595117114887,0.23864675,0.20409083
Farsa,4.476728,0.37197536,7.579575105769809e-06,4.326815022137981e-05,0.27336197636949516,0.24133515098938324,0.16888303,0.13292739
Lman1,4.476526,0.28813922,7.58674436700679e-06,4.329987704789135e-05,0.2602040816326531,0.22402610815053497,0.163118,0.13549136
Gatb,4.475705,0.34704843,7.615953246124459e-06,4.345735054647785e-05,0.24516648764769067,0.20878258355021276,0.14507811,0.11577898
Gm49969,4.474749,0.48857272,7.650114065170213e-06,4.364300741637445e-05,0.23523093447905477,0.19957037220638657,0.14408655,0.10477605
Gm2087,4.4727526,1.4971117,7.721911301001853e-06,4.4024561141082064e-05,0.08673469387755102,0.04250836534886603,0.05013036,0.018048113
Zfp281,4.470146,0.33629546,7.816622157863386e-06,4.452674101797524e-05,0.2193877551020408,0.18036105258809434,0.12989207,0.104238205
