names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 (DG) (for_DEGs),mean_expr_Rest (for_DEGs)
Usp47,3.0662975,0.42460716,0.002167274547540816,0.014943460891049967,0.9285714285714286,0.628730942666953,0.7858508,0.6364621
Zdhhc23,3.065933,0.38642833,0.0021699195304299623,0.01495785987240972,0.5476190476190477,0.3072077875599456,0.25134113,0.19770552
Actn1,3.0654197,0.32949752,0.002173647112248582,0.014979712209828007,0.7857142857142857,0.4500751556796221,0.42353362,0.3504266
Ccdc50,3.0646093,0.31038487,0.0021795447206804696,0.01501570563292834,0.8571428571428571,0.5570109512561735,0.6130387,0.5201406
Uvrag,3.0645485,0.41585982,0.0021799876320823764,0.01501570563292834,0.9285714285714286,0.6036432610407272,0.74557704,0.6044634
Gm57006,3.0640354,0.99963766,0.002183731064107076,0.015037635492710694,0.30952380952380953,0.10722210292749267,0.0984176,0.050431374
Suds3,3.062435,0.2756697,0.0021954425308229543,0.015113947922451262,0.5,0.2558514064848615,0.17513697,0.14679562
Tlcd5,3.0623674,0.523994,0.0021959379489858476,0.015113947922451262,0.40476190476190477,0.18244935938730228,0.13261251,0.09405405
Pnn,3.0613747,0.35251132,0.0022032324299789737,0.015160270267230479,0.6547619047619048,0.4086679550497459,0.3558011,0.28869787
Zranb3,3.0611517,0.61868536,0.00220487301589091,0.015167674843059078,0.44047619047619047,0.22739961348507623,0.196105,0.1319922
Rnf139,3.0609155,0.45652202,0.0022066142546684165,0.015175767858443908,0.42857142857142855,0.20861069357955767,0.15940695,0.118615925
Mpc1,3.0603144,0.26437995,0.0022110476545670146,0.015199506206665542,0.8333333333333334,0.5136711760074439,0.5078349,0.43883184
Csde1,3.0602942,0.31936306,0.0022111972371364197,0.015199506206665542,0.9047619047619048,0.6019612053539475,0.6792047,0.57618177
Plppr3,3.0600104,0.5955762,0.00221329236714701,0.015209213940887248,0.39285714285714285,0.18012311216090474,0.1462961,0.09917177
Pdpk1,3.0597675,0.35329765,0.002215089640735427,0.015214585543599416,0.8571428571428571,0.5492090759430248,0.58738047,0.48591435
Snrpd1,3.0596592,0.3325095,0.002215888858242156,0.015216185438529702,0.42857142857142855,0.21215374704745543,0.16924588,0.13667102
Stx8,3.059011,0.3198365,0.002220689715504544,0.015245256171590983,0.8214285714285714,0.5140290601961205,0.5274725,0.44245303
Stk39,3.0586262,0.48343027,0.002223544732622529,0.015260957079327548,0.9523809523809523,0.6362465106291604,0.894142,0.7098763
Baiap2l2,3.0584033,3.869201,0.0022251991742993143,0.015268412107615571,0.20238095238095238,0.008947104716913607,0.06485869,0.004574975
Dctn4,3.0578427,0.26610968,0.002229365333759419,0.01529309331583242,0.8333333333333334,0.5016104788490444,0.48094168,0.41446978
Spopl,3.057012,0.42363474,0.0022355524270513223,0.015327709547044918,0.8333333333333334,0.5226898575620929,0.5570203,0.4419743
Ppp2r3c,3.0567083,0.4781189,0.002237819926185741,0.015339342198115016,0.36904761904761907,0.1576121966931501,0.12341365,0.09011456
Lrp3,3.056087,0.69233716,0.0022424622621071825,0.01536724330089773,0.39285714285714285,0.18817550640612699,0.16164184,0.10307152
Gm27032,3.055675,0.5195641,0.0022455451960556603,0.015382603389005356,0.47619047619047616,0.24851478061699234,0.18894796,0.13547598
Gm8098,3.0556345,0.5234002,0.0022458486451458134,0.015382603389005356,0.39285714285714285,0.17146231479493235,0.11688573,0.08274456
Ist1,3.0555196,0.31113416,0.0022467086216208824,0.01538457203439172,0.6190476190476191,0.3630019325746189,0.28654093,0.23700233
Cep126,3.054993,0.39319834,0.002250658265526266,0.015407691106927583,0.6190476190476191,0.3688712332689142,0.3246117,0.25619668
Gm49179,3.0544796,0.8288164,0.002254512754742902,0.015430147152303052,0.38095238095238093,0.1718201989836089,0.15480356,0.09007917
Ndufaf4,3.0543447,0.34514675,0.0022555280987575487,0.01543316526957355,0.5833333333333334,0.3320091618352301,0.26512888,0.21430545
Paxip1,3.054257,0.44011888,0.002256188297015506,0.015433752428922263,0.4642857142857143,0.2394245222246081,0.17586996,0.13254173
Abhd16a,3.0540543,0.46118927,0.002257712507234521,0.015435067823155473,0.40476190476190477,0.1883902369193329,0.14503513,0.107395604
Rbm22,3.054007,0.5135271,0.0022580682920066418,0.015435067823155473,0.39285714285714285,0.18073151528165485,0.14393707,0.10295976
Arid1a,3.0539868,0.31214464,0.0022582207869191345,0.015435067823155473,0.8809523809523809,0.5762293321881039,0.6360333,0.54000694
Tent2,3.053926,0.40730813,0.0022586783282712067,0.015435067823155473,0.8809523809523809,0.592369909097416,0.69039905,0.5595538
Gtpbp8,3.052366,0.31602052,0.0022704509951814323,0.015507630462766925,0.5119047619047619,0.2674826426168492,0.18940994,0.15487646
Hnrnpll,3.0521634,0.37659976,0.0022719840304624935,0.015514157788698146,0.8452380952380952,0.521329897645122,0.56805146,0.4631735
Rint1,3.0513463,0.29200065,0.0022781769033248305,0.01554414425907174,0.4642857142857143,0.23183737742466537,0.16157432,0.13385636
Tasor,3.0513191,0.42773777,0.00227838189019302,0.01554414425907174,0.9523809523809523,0.6621931143082098,0.8986404,0.73363006
Dnajc1,3.0512788,0.5658056,0.0022786894021765386,0.01554414425907174,0.9880952380952381,0.7502326247226397,1.3794683,1.1013902
Ipo11,3.050752,0.42762882,0.002282690519420311,0.015567485851985726,0.9166666666666666,0.5890057977238565,0.7103799,0.5706015
Rtn2,3.0505562,0.5268838,0.0022841797547611393,0.015573689421576204,0.3333333333333333,0.12239639252737813,0.095327504,0.06711499
Zfp950,3.050394,0.47865435,0.0022854128983985137,0.015578144236420106,0.9285714285714286,0.6418295039725145,0.8765576,0.69643104
Stim2,3.0496917,0.40005428,0.002290763570937916,0.015609663469194885,0.9285714285714286,0.5745472765013242,0.7559539,0.6184647
Usp15,3.049496,0.49736103,0.00229225763005125,0.015609663469194885,0.9761904761904762,0.6961921122324816,1.0335696,0.8254799
Sumf1,3.0494823,0.4053813,0.0022923607015051363,0.015609663469194885,0.5119047619047619,0.2844463531601174,0.22215836,0.17212796
Ythdc1,3.0492797,0.35168016,0.0022939072828357366,0.015616237316897957,0.8571428571428571,0.5661369980674253,0.62012684,0.51479906
Ppp4r3b,3.047794,0.3685219,0.002305278115746754,0.01568569839709174,0.8690476190476191,0.5746546417579271,0.6298173,0.51850295
Mllt1,3.0475307,0.6314721,0.002307299233233335,0.015695476049868283,0.35714285714285715,0.14451363538758857,0.1099795,0.07236237
Zfp788,3.0472403,0.30831695,0.002309529525939924,0.015706671314099155,0.47619047619047616,0.24192971154534393,0.16536362,0.13559785
Bcorl1,3.0468285,0.5160981,0.0023126968170308995,0.015724231648183266,0.44047619047619047,0.2271848829718703,0.18245544,0.130997
Atxn2l,3.0466123,0.3061853,0.0023143599371912853,0.015731558692721942,0.5119047619047619,0.27442559587717413,0.20119256,0.1657215
Arpc2,3.0463355,0.25040463,0.002316492410701621,0.01574207159219842,0.9166666666666666,0.5949824636747548,0.68266153,0.60055065
Lamc1,3.0456197,0.33791426,0.002322013978059054,0.01577560444764773,0.7261904761904762,0.43901653424951687,0.41367757,0.34030658
Prkag2,3.04539,0.5828969,0.002323787598331939,0.015783663490186856,0.9642857142857143,0.6615489227685921,1.1598113,0.90082896
Gm12339,3.0451536,1.2969105,0.002325614679803179,0.015792081487569224,0.2857142857142857,0.08750268413141507,0.104922496,0.044039655
Abr,3.0450456,0.5371584,0.002326450355142888,0.015793764790977615,0.9642857142857143,0.7054255243003364,1.1602819,0.9201891
Fbxl7,3.0449104,0.26800936,0.002327495336040445,0.015795006445059778,0.6428571428571429,0.3796793357669458,0.44764224,0.38451108
Cecr2,3.04487,0.46720317,0.0023278089141212026,0.015795006445059778,0.4880952380952381,0.2669100279149667,0.28710288,0.21556579
A730017L22Rik,3.0443096,0.87224936,0.002332150715573407,0.015820472034197786,0.3333333333333333,0.12937513420657076,0.10773643,0.060288772
Fam13b,3.04381,0.39259288,0.0023360279714747492,0.015842774253792657,0.8809523809523809,0.5775535036862072,0.6571327,0.5352462
Slc26a4,3.0437152,0.53201514,0.0023367621700660013,0.01584375460753809,0.5,0.2748192684847183,0.26236233,0.18853098
Scaf4,3.0435464,0.4018403,0.0023380737645842795,0.015845362481803286,0.8214285714285714,0.5303127907809033,0.5545348,0.44529888
Pxylp1,3.0435328,0.7146614,0.002338178721263492,0.015845362481803286,0.39285714285714285,0.18677975807028846,0.1603625,0.10073898
Fbxl20,3.0433235,0.4154282,0.0023398061016062853,0.01585239282656603,0.8928571428571429,0.621680624150025,0.7786602,0.63322556
Zswim9,3.0424998,0.9976452,0.0023462207088424296,0.0158838373511202,0.2976190476190476,0.09777396034643189,0.09393587,0.048147213
Fam163b,3.0423782,0.44952866,0.0023471684883239682,0.015886251204348875,0.40476190476190477,0.19039438837592154,0.16790691,0.12564598
Shfl,3.0422902,0.51014537,0.0023478532137461336,0.015886883871407353,0.4880952380952381,0.26343855128480426,0.20012386,0.14458905
Aldh5a1,3.0415003,0.5261329,0.0023540239784413668,0.015920620261948033,0.39285714285714285,0.1798368048099635,0.14409733,0.10222406
Rnf2,3.0413313,0.43686,0.002355344441977214,0.015921535888283708,0.5,0.2723498675828502,0.21994254,0.16698287
6030442K20Rik,3.040305,0.93024355,0.0023633874682256807,0.015967870573604236,0.32142857142857145,0.12214587359530456,0.11609972,0.06260223
Tcaim,3.0394945,0.4098585,0.0023697549803564895,0.016006866848209875,0.5119047619047619,0.2794717629375134,0.21809717,0.16842376
Zfp560,3.0392447,0.6146978,0.002371721462372529,0.016016123572241733,0.38095238095238093,0.1717486221458736,0.14014933,0.09371906
Gabbr1,3.0389745,0.3008204,0.002373849069426333,0.016022437702960454,0.9404761904761905,0.6200701453009806,0.72422576,0.6222102
Bcl2l2,3.0383668,0.68135506,0.0023786425757121774,0.016050759921995533,0.32142857142857145,0.11538186242931787,0.096507765,0.06126437
Ppp1r12b,3.0377996,0.5372787,0.002383124508442303,0.016076965990922593,0.9761904761904762,0.6911459451721423,1.0787176,0.8490477
Hnrnpdl,3.0372796,0.3075996,0.002387239737116195,0.016096645354156128,0.8928571428571429,0.54867224966001,0.5668162,0.4800806
Osbpl2,3.036962,0.35426486,0.002389754826224709,0.01610956151045106,0.5595238095238095,0.32019898360890414,0.25473574,0.204533
Rfx1,3.0364556,0.7565595,0.0023937732905662834,0.01612855775263692,0.40476190476190477,0.1991625509984969,0.16471675,0.100737445
Fam149b,3.0358343,0.30870035,0.0023987110542245996,0.0161577753890737,0.6904761904761905,0.4183308281440126,0.35495362,0.29567403
Trim3,3.035159,0.27467042,0.0024040887623240363,0.016189941113695955,0.5476190476190477,0.30015746904301766,0.2160753,0.18180633
Adam17,3.0349767,0.2957887,0.0024055426344262248,0.01619567291080748,0.4880952380952381,0.26429747333762793,0.21269403,0.17653121
Fam228a,3.034585,0.8670655,0.002408668488793806,0.01621265588524288,0.34523809523809523,0.14673251735738316,0.13673866,0.07727194
Cdh24,3.0342946,1.3484026,0.0024109883320574447,0.016220144337101536,0.27380952380952384,0.07723140791639825,0.08535484,0.034394935
B3gntl1,3.0337477,0.49806675,0.002415363824833079,0.016245513385047518,0.4523809523809524,0.23616777610765155,0.18387274,0.13359511
Tmem183a,3.0336666,0.46996337,0.0024160126637701776,0.016245810879755924,0.39285714285714285,0.1806241500250519,0.14218701,0.10464229
Sergef,3.033221,0.34887505,0.0024195841304667934,0.016257620801611087,0.8571428571428571,0.4943454298189106,0.5120349,0.42202574
Pa2g4,3.0330453,0.37581837,0.0024209923981557795,0.01626301643461145,0.39285714285714285,0.17747476916469831,0.13540146,0.105929926
Zdhhc5,3.0327888,0.42375603,0.0024230519850559134,0.016272783513734665,0.44047619047619047,0.22582492305489943,0.17059565,0.12985897
Cald1,3.0319986,0.29479408,0.0024294034188622753,0.016309840979821487,0.47619047619047616,0.24371913248872665,0.23550011,0.19595042
Trmt1l,3.0318162,0.3690623,0.0024308712965644256,0.016313064869801726,0.7142857142857143,0.4499677904230191,0.41846198,0.33814007
Rsph10b,3.0314314,0.6650379,0.002433972815467979,0.01632828026117366,0.4166666666666667,0.2018108939947033,0.16523626,0.107341245
Fam199x,3.031384,0.5783561,0.002434353953340591,0.01632828026117366,0.4166666666666667,0.20474554434185097,0.16563618,0.1139061
Pms2,3.0310397,0.5505462,0.002437132464074318,0.01633875980780362,0.42857142857142855,0.21569680051535323,0.16258848,0.11381373
Ndst1,3.0305061,0.3417798,0.0024414421619972353,0.01635133372205028,0.5476190476190477,0.3065993844391955,0.24046151,0.19432968
Zfyve28,3.0302968,0.45949546,0.002443135213812403,0.016358595363852296,0.7976190476190477,0.5071576837735309,0.5713023,0.44493732
Preb,3.0294054,0.43112895,0.0024503563723252643,0.01640285892485796,0.5238095238095238,0.3017679478920621,0.24192055,0.18481259
Odr4,3.027555,0.27654096,0.0024654081349957664,0.01649539755660763,0.6309523809523809,0.37391740032925347,0.30850834,0.26109767
Onecut2,3.027332,0.5068202,0.002467226635394746,0.016498559770338383,0.4642857142857143,0.24311072936797654,0.2201665,0.1598444
BC024063,3.027312,0.98893404,0.002467392014457801,0.016498559770338383,0.2857142857142857,0.0868584925917973,0.08450267,0.043468714
Polr1a,3.0272715,0.44604093,0.0024677228030141407,0.016498559770338383,0.5476190476190477,0.3176580058693007,0.25630474,0.19429207
L3mbtl1,3.0270689,0.7588625,0.0024693773545447664,0.016505514805128827,0.35714285714285715,0.14855772671963352,0.112922534,0.06826284
Snrk,3.0260422,0.261418,0.002477776026432131,0.016553416665895417,0.6309523809523809,0.3662586786915754,0.28895935,0.24647796
Ica1l,3.0254345,0.2709056,0.0024827612350239356,0.016582598654012713,0.6904761904761905,0.4013671176007444,0.3298191,0.28052515
Mrgbp,3.0247052,0.97075975,0.002488755597958488,0.016618504701079666,0.30952380952380953,0.10872521651993415,0.10349209,0.054142296
Csnk2a2,3.0240772,0.333198,0.002493928017541365,0.016648905796605336,0.7619047619047619,0.4602748550569036,0.41961297,0.3463178
Tra2a,3.0229292,0.5283412,0.0025034084052129417,0.016699328863043067,1.0,0.7341994130699305,1.2164043,0.97332364
Teddm2,3.0227063,0.6314674,0.002505252532408541,0.016702220492164136,0.38095238095238093,0.1689929138930642,0.13849254,0.09156341
Rab11fip5,3.022659,0.8984347,0.0025056438706331833,0.016702220492164136,0.3333333333333333,0.13252451506692434,0.12305582,0.067891486
Zbed6,3.020201,0.4061887,0.0025260706842925897,0.01682581648146054,0.5952380952380952,0.3456803378426741,0.2775574,0.21624213
Vangl2,3.0201266,0.95666754,0.0025266903424895153,0.01682581648146054,0.30952380952380953,0.111123040584067,0.123054065,0.0652905
Nbr1,3.0198903,0.2965371,0.002528662907323213,0.016834780059409003,0.7142857142857143,0.4406985899362966,0.3891971,0.32742748
Tmem138,3.0188773,0.876229,0.0025371327208665168,0.016881968651183615,0.3333333333333333,0.13241714981032138,0.11571411,0.06469364
Ulk2,3.0187423,0.4569705,0.0025382639877477415,0.016881968651183615,0.9285714285714286,0.6759716555722568,0.9485371,0.76661247
Cog6,3.0184722,0.32125646,0.002540527905673636,0.016889794454702647,0.5,0.26318803235273064,0.18613921,0.15164602
Scn3a,3.018452,0.48376018,0.002540697773945221,0.016889794454702647,0.9642857142857143,0.6356023190895427,0.9309053,0.74145424
Pdzrn4,3.0182831,0.44389153,0.0025421137469094765,0.016890849747640366,0.8452380952380952,0.5391883186600815,0.9229787,0.74908155
Scamp1,3.018175,0.2880241,0.0025430203483453205,0.016892696356004638,0.8452380952380952,0.5529668599241285,0.57699156,0.49432373
Zfp672,3.016966,0.3362582,0.002553183130993499,0.016952579062414,0.5476190476190477,0.30817407486937226,0.22960858,0.18601888
Cdc27,3.0169528,0.3846465,0.002553296891164475,0.016952579062414,0.8333333333333334,0.5369336482714193,0.5736109,0.46584952
Bcas2,3.016669,0.2534123,0.0025556869258266516,0.01696006611433987,0.4523809523809524,0.22875957340204708,0.16965851,0.14419962
Pole4,3.015764,0.6075258,0.002563325958141449,0.0170065601222866,0.30952380952380953,0.10611266194259537,0.097359546,0.06495706
Tmtc2,3.015575,0.31366026,0.0025649248089200847,0.01701028354358622,0.8214285714285714,0.5169994989621358,0.7280005,0.6214757
Cyfip1,3.015548,0.4629854,0.002565153290607047,0.01701028354358622,0.9642857142857143,0.6464104215875742,0.9304122,0.7485891
Acbd4,3.015413,0.9343046,0.0025662959782528543,0.017013662209635873,0.3333333333333333,0.13549495383293966,0.1265586,0.06821991
Rnf38,3.0146837,0.2961236,0.0025724745392323453,0.017046212298193125,0.7976190476190477,0.4908023763510128,0.4763482,0.4034346
Zfc3h1,3.0141568,0.37147743,0.0025769452896747262,0.017070431503763202,0.8928571428571429,0.5706821272636174,0.6329498,0.520383
Asxl1,3.0140893,0.40587336,0.00257751897634889,0.017070431503763202,0.8690476190476191,0.580881826640899,0.6712725,0.5435545
Atg16l2,3.0132182,0.5424676,0.002584930012137444,0.017111867313656843,0.4166666666666667,0.20642760002863073,0.16271591,0.114509195
Hnrnpl,3.0126038,0.30110183,0.002590169666733148,0.017142329789438346,0.7142857142857143,0.43729869014386946,0.38035467,0.3189082
Gm28294,3.0120432,0.86949986,0.00259495715849705,0.017165558554607517,0.3333333333333333,0.1301982678405268,0.10633711,0.059597623
Gm40841,3.0113745,0.36391398,0.0026006781201071837,0.017194936291161426,0.8095238095238095,0.49062343425667454,0.5307422,0.43443266
Rxfp1,3.0107803,0.65810305,0.002605773097753649,0.01722438453545893,0.39285714285714285,0.18345143511559658,0.25751898,0.17069693
Gria2,3.010571,0.55698776,0.0026075700919283083,0.017232023701454414,1.0,0.9206570753704101,3.0211382,2.657771
Iftap,3.0097606,0.3361098,0.0026145368849215403,0.01727381512118067,0.4166666666666667,0.20320664233054184,0.1615237,0.13003506
Parn,3.0096188,0.3054573,0.002615757821795991,0.01727761185954625,0.5833333333333334,0.3389163266766874,0.27149463,0.2250649
Ubfd1,3.0086193,0.6409496,0.0026243773119733246,0.01732294774968873,0.34523809523809523,0.14021902512347004,0.11394804,0.07455066
Psmd1,3.0080993,0.32533294,0.002628872037737003,0.017347198343318583,0.9047619047619048,0.5754061985541479,0.6343783,0.5347426
Tcaf1,3.0079372,0.5113163,0.002630274429067283,0.01735219099166165,0.9761904761904762,0.6645909383723427,0.96943694,0.76458776
Rc3h1,3.007593,0.3723818,0.002633256781599597,0.017367601797148056,0.8809523809523809,0.6008875527879178,0.70953494,0.58669585
Akap9,3.0072753,0.40435147,0.0026360079607853112,0.017381480713202776,0.8928571428571429,0.6088325817765371,0.75826824,0.6191031
Zc3h7b,3.0067554,0.30847135,0.002640520890719089,0.017406966715805182,0.5952380952380952,0.34031207501252597,0.2630015,0.21746235
Ipo8,3.0066068,0.31575415,0.002641811595834241,0.01741041437675454,0.7142857142857143,0.4361534607401045,0.38435495,0.31957415
Aars,3.006546,0.27169284,0.00264233977775977,0.01741041437675454,0.4523809523809524,0.22886693865865007,0.16657002,0.13987902
Gm28403,3.0062354,1.0566274,0.0026450408820542335,0.017423939323559023,0.32142857142857145,0.12443633240283444,0.13362068,0.06646944
Mideas,3.005837,0.31986043,0.002648509036434644,0.01744250926691149,0.47619047619047616,0.2461885333905948,0.18616822,0.15180637
Psmg2,3.0050132,0.5794286,0.0026556936613953567,0.017483973512353472,0.32142857142857145,0.11731443704817121,0.09620517,0.06539625
Eml2,3.0049658,0.26606676,0.0026561064338454362,0.017483973512353472,0.75,0.4399828215589435,0.38591123,0.33048096
Pkia,3.0044458,0.4741376,0.002660650802569291,0.017509597615732758,0.9285714285714286,0.630484575191468,0.87594104,0.69747275
Emsy,3.003953,0.4525421,0.0026649656611010633,0.01753369914637257,0.9285714285714286,0.6090831007086107,0.7573739,0.60305876
Max,3.00321,0.38710165,0.0026714795828868994,0.017567953106258197,0.5238095238095238,0.2986185670317085,0.2309494,0.1812016
Farp1,3.0031087,0.41742915,0.002672368971490124,0.017568322595019063,0.9523809523809523,0.5989907665879322,0.8968833,0.73580134
Lrp11,3.0028656,0.2525918,0.0026745046083152856,0.017574942241484894,0.6785714285714286,0.4135351800157469,0.35022977,0.30161038
Clasrp,3.002582,0.26170853,0.002676998155911794,0.017584678717844793,0.5952380952380952,0.34575191468040944,0.26735955,0.22766118
Gm26944,3.0025482,0.39667645,0.0026772951482956103,0.017584678717844793,0.5119047619047619,0.2835158542695584,0.21691881,0.16890652
Cpsf3,3.002447,0.47452652,0.002678186306126439,0.01758623314897786,0.4880952380952381,0.2768949967790423,0.22192371,0.16452141
Tmem8b,3.0016232,0.6336063,0.0026854444646619608,0.017629585332388686,0.34523809523809523,0.13989692935366116,0.11284694,0.07417932
Arl5b,3.0014677,0.39180148,0.0026868148182258205,0.0176342731230405,0.44047619047619047,0.21748622145873595,0.15904765,0.12345116
Camk2b,3.000718,0.43796948,0.0026934372518508725,0.0176691061907307,0.9761904761904762,0.6761505976665951,1.0629419,0.8749475
Nbn,2.999928,0.59399873,0.0027004337991398766,0.01771068005440285,0.3333333333333333,0.1285520005726147,0.10277496,0.06925618
Me3,2.9998133,0.5717091,0.0027014517721526544,0.01771303297163051,0.9166666666666666,0.6269057333047026,1.071521,0.82928574
Tmem263,2.999685,0.3881962,0.002702589921642374,0.01771617252855101,0.40476190476190477,0.18853339059480353,0.13751915,0.10673928
Noc3l,2.998807,0.69261557,0.0027103890227083787,0.017758632782290694,0.36904761904761907,0.16537828358743112,0.13580514,0.08617758
Hpse2,2.9985368,2.499334,0.0027127928801062608,0.017765718910176757,0.2261904761904762,0.03711259036575764,0.12825963,0.023914497
Ube2k,2.9977334,0.46511507,0.0027199558786615676,0.017808288123693058,0.9761904761904762,0.7227471190322812,1.098197,0.8952424
Gm13629,2.9976387,0.64542747,0.002720799719500115,0.017809473437994664,0.38095238095238093,0.17575692505905088,0.19775833,0.13084842
Spryd3,2.9960923,0.37143794,0.0027346365423112536,0.01789568531220248,0.40476190476190477,0.18946388948536252,0.13464952,0.105637155
Gm15614,2.9956331,1.4663999,0.002738757655010805,0.017918290282478773,0.27380952380952384,0.08242072865220815,0.11518117,0.043229643
Fer,2.9949713,0.5148403,0.002744706886782603,0.0179484726327205,0.9761904761904762,0.653067067496958,0.9605002,0.7556036
Ttn,2.9948835,1.6361046,0.002745496956881429,0.017949270859222384,0.23809523809523808,0.046381790852480134,0.095770374,0.031823527
Fam98c,2.9933572,0.99290514,0.002759265264185554,0.018030510128566594,0.2976190476190476,0.10099491804452079,0.09942438,0.05119216
Map3k9,2.992986,0.47652072,0.0027626254868647108,0.018040104973711113,0.40476190476190477,0.1855629518287882,0.1303017,0.09533222
Gbf1,2.9920337,0.45636097,0.0027712569573428237,0.018078095276475276,0.9166666666666666,0.6501324171498103,0.85936403,0.68934304
Wdr77,2.9918919,0.7664379,0.002772544600960268,0.018082105200922915,0.3333333333333333,0.13366974447068927,0.11273148,0.06779983
Psmd13,2.9909668,0.29234377,0.0027809583631163187,0.018132577339707714,0.5595238095238095,0.32334836446925774,0.2478987,0.206792
Cep83os,2.9903386,0.47137958,0.0027866831767589377,0.018165496593768232,0.42857142857142855,0.21201059337198483,0.15531379,0.11439237
Mrpl24,2.989751,0.48636043,0.002792048389779421,0.018195666090586326,0.3333333333333333,0.1283372700594088,0.101822965,0.07372699
BC005624,2.9896836,0.35310546,0.0027926656850605887,0.018195666090586326,0.44047619047619047,0.22206713907379572,0.16966385,0.13519733
Exosc9,2.989346,0.42394176,0.002795754031550197,0.01821059555043425,0.36904761904761907,0.15764798511201775,0.114557676,0.08661139
Metap2,2.9892108,0.2968836,0.002796990243269153,0.01821059555043425,0.7976190476190477,0.5130627728866939,0.5010108,0.42489025
Xpnpep3,2.988144,0.36940214,0.00280677387956146,0.01826986776739739,0.5357142857142857,0.3027342352014888,0.23426664,0.18593931
Lrrcc1,2.987948,0.25173253,0.002808573001180785,0.01827715101519198,0.7142857142857143,0.40737957197051033,0.33457536,0.28797665
Trpc1,2.9873807,0.40189603,0.0028137901948056066,0.018298212208783537,0.8452380952380952,0.5424808531959058,0.6076788,0.49033535
Coro2b,2.987374,0.27134857,0.002813852357524882,0.018298212208783537,0.7738095238095238,0.4625295254455658,0.419914,0.3593232
Fxn,2.9872591,0.9883876,0.0028149093156464296,0.018300656499254674,0.27380952380952384,0.07776823419941307,0.08069033,0.041484654
Enah,2.9871578,0.56291413,0.0028158422268228112,0.01830229333205828,0.9761904761904762,0.7414286736811968,1.345746,1.0726774
Atp8a2,2.9868608,0.4639586,0.0028185803952947962,0.018311231920109087,0.9404761904761905,0.6378212010593372,0.9611275,0.7750097
Zfp946,2.9867797,1.0768473,0.002819327590381313,0.01831165877533137,0.3333333333333333,0.14061269773101423,0.15096158,0.07441108
Ctdspl,2.9860234,0.38172767,0.00282631013851997,0.01835257453408207,0.8690476190476191,0.5323885190752272,0.5780268,0.47037506
Abcg4,2.9858274,0.51012063,0.002828120691642686,0.018357081039067427,0.36904761904761907,0.15764798511201775,0.109954275,0.07845103
Ints2,2.9858005,0.36716893,0.002828370506205402,0.018357081039067427,0.5595238095238095,0.323527306563596,0.2479318,0.19733301
Lrpprc,2.9854562,0.41557062,0.002831557408587682,0.018373327111507128,0.8571428571428571,0.5665306706749695,0.65285045,0.5250272
Parp12,2.9852805,1.1450677,0.0028331833654736747,0.01837943916713608,0.2619047619047619,0.06663803593157254,0.08304845,0.038408104
Lrrtm1,2.984612,0.264721,0.0028393823152603106,0.01841520705069866,0.4880952380952381,0.25832080738672963,0.19672896,0.16633332
Sys1,2.9844093,0.25436315,0.002841263228380973,0.01841892114454054,0.4880952380952381,0.2608259967074655,0.19501291,0.16595545
Aqp11,2.9844027,0.6368738,0.002841325945073336,0.01841892114454054,0.30952380952380953,0.1063273924558013,0.08982342,0.058683623
Usp8,2.9842272,0.26052424,0.00284295702280681,0.018423046154110563,0.75,0.4607401045021831,0.40957972,0.3524546
Rab11a,2.9837072,0.25640297,0.002847792538518751,0.018443043024824978,0.5595238095238095,0.32488726648056687,0.2515519,0.21466555
Man1a2,2.9835584,0.46621174,0.002849175493024676,0.01844310900929247,0.9523809523809523,0.6592584639610622,0.95798635,0.77142483
Myo1c,2.9833627,0.81619173,0.0028509994153731433,0.018450470686675425,0.2976190476190476,0.09734449932002004,0.08048013,0.046499405
Spire1,2.9829576,0.4692247,0.002854776432647257,0.01846238936385209,0.9761904761904762,0.6686350297043877,0.9365548,0.7516516
Nat10,2.982944,0.40749946,0.0028549024118647353,0.01846238936385209,0.4166666666666667,0.19944885834943812,0.1376807,0.10551871
Hps5,2.9818635,0.31760356,0.002864997209675263,0.018523213432140112,0.5238095238095238,0.2861641972657648,0.20735389,0.16964795
Tyk2,2.981742,0.39084166,0.0028661349113023823,0.018526111394441908,0.4166666666666667,0.19737313005511417,0.13842887,0.10726962
Gm29865,2.9814987,1.3072369,0.0028684115519888105,0.018533586630148164,0.2857142857142857,0.09315725431250448,0.11152759,0.04657519
Txn2,2.981465,0.3181985,0.0028687278826205432,0.018533586630148164,0.38095238095238093,0.1703170853911674,0.1279431,0.103885464
Gga3,2.9813976,0.38766593,0.002869360639427479,0.018533586630148164,0.5,0.2707751771526734,0.20548065,0.1607261
Golga1,2.9805737,0.34307498,0.00287709053839226,0.018579048970584,0.75,0.46177796864934506,0.42598942,0.34974176
Upf2,2.9796553,0.34063312,0.00288572987844632,0.01863036084427021,0.8333333333333334,0.5509269200486723,0.5881982,0.49001485
Nfu1,2.9795473,0.33213818,0.002886747826747733,0.018632455946363584,0.40476190476190477,0.1896428315797008,0.1386925,0.11169975
Txnrd1,2.979061,0.3467298,0.0028913326516158103,0.01865756684652181,0.44047619047619047,0.22421444420585498,0.17017731,0.13617516
Spag6l,2.9782033,0.43586746,0.0028994359785597273,0.018691901330110335,0.5,0.26744685419798153,0.20689705,0.15693639
