names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB Meis2 Thsd7b Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Sp4,-2.8345275,-0.9454298,0.004589349362040748,0.03847107354529179,0.14634146341463414,0.4486195769092865,0.19556455,0.34780732
Cachd1,-2.8345373,-1.4669427,0.0045892101592727,0.03847107354529179,0.07317073170731707,0.3433488705629258,0.1151059,0.2906003
Cep250,-2.834799,-3.0069945,0.004585453129704721,0.03846741354828781,0.024390243902439025,0.28519182502689133,0.02334847,0.17387208
Gars,-2.8351285,-1.2646123,0.004580726018121696,0.038439758934081816,0.07317073170731707,0.3481893151667264,0.10365449,0.2330214
Paqr8,-2.8356712,-1.949047,0.004572949807924081,0.03838649213961888,0.024390243902439025,0.28698458228755824,0.06306101,0.22420901
Utrn,-2.8358457,-1.2595314,0.004570452852186672,0.03837752129320496,0.0975609756097561,0.37633560415919687,0.19930714,0.42399454
Ube2r2,-2.83602,-0.54453075,0.004567957131406562,0.038368555211283004,0.24390243902439024,0.5843671566869846,0.4105736,0.55416083
Thoc7,-2.83696,-0.98814666,0.004554529205935587,0.038267729757188625,0.07317073170731707,0.34879885263535315,0.1271637,0.23821916
Ckap5,-2.8373575,-0.53470814,0.004548864242893607,0.03823208702112957,0.2926829268292683,0.6675869487271423,0.5505653,0.72447366
Med6,-2.837503,-27.212181,0.004546793290641752,0.038226638210120116,0.0,0.25604159196844745,0.0,0.14451857
Tatdn1,-2.8392184,-2.3468814,0.004522420470818311,0.03803362693298529,0.024390243902439025,0.28705629257798493,0.03529024,0.1678293
Zfp326,-2.8401003,-1.0997941,0.00450993593460704,0.037940506751061726,0.12195121951219512,0.41527429186088205,0.15284762,0.3030268
Cux1,-2.8403134,-1.0021963,0.004506922385659538,0.0379270292836429,0.1951219512195122,0.5090713517389746,0.3023096,0.5347588
Fam171a2,-2.8406818,-27.232882,0.004501721461427845,0.03789513022198189,0.0,0.2563284331301542,0.0,0.1464613
Xiap,-2.8414571,-0.9299449,0.0044907899169995425,0.03781495614847312,0.14634146341463414,0.44915740408748656,0.20545648,0.36085045
Uck2,-2.8421743,-1.2663862,0.004480699657005956,0.03774181811402822,0.04878048780487805,0.3184295446396558,0.08485952,0.19313678
Rif1,-2.8427653,-1.1024909,0.004472397461063026,0.037683700150129666,0.12195121951219512,0.40975259949802795,0.15407148,0.3057757
St8sia1,-2.8428817,-0.97636646,0.004470765883829311,0.03768176891420752,0.0975609756097561,0.38321979204015777,0.14981458,0.27610475
Dhx32,-2.8443742,-1.5237943,0.004449875129314026,0.03752923563235025,0.04878048780487805,0.31753316600932235,0.071229786,0.1925115
Helq,-2.845479,-3.1573234,0.004434467566667223,0.03741103407106696,0.024390243902439025,0.2856937970598781,0.019490266,0.16177216
Zfp932,-2.8460798,-2.299014,0.0044261083270014665,0.03735223955607079,0.04878048780487805,0.3152384367156687,0.04182058,0.1907625
Mtrex,-2.8464675,-0.6246528,0.004420722850588023,0.03731851177986182,0.12195121951219512,0.42025815704553604,0.2071118,0.3036602
Ywhag,-2.8469133,-0.4175345,0.004414536894968072,0.037278003258262755,0.21951219512195122,0.5774112585155969,0.43660465,0.5488102
Sorbs2os,-2.8474367,-27.264551,0.00440728513196493,0.03722846636148936,0.0,0.25693797059878093,0.0,0.14948027
Gm57395,-2.8484447,-1.8182437,0.004393349186581933,0.03712241907026935,0.024390243902439025,0.2883470778056651,0.048648592,0.1619502
Stx12,-2.8489196,-0.4790839,0.004386797064909557,0.037078715676036426,0.0975609756097561,0.3856220867694514,0.19991195,0.2688471
Rnf11,-2.8490164,-0.62451804,0.004385460985961861,0.037078715676036426,0.0975609756097561,0.3859447830763715,0.19208482,0.2825365
5730455P16Rik,-2.849947,-3.0096428,0.004372653382598341,0.03698243512446252,0.024390243902439025,0.28669774112585156,0.02334847,0.17416598
A330076H08Rik,-2.8500535,-0.7834124,0.004371188011895587,0.036981681952025953,0.2926829268292683,0.6584438866977411,0.5635563,0.8341204
Ice1,-2.850635,-0.62404084,0.004363202914059467,0.036925751905756816,0.17073170731707318,0.4951595553961994,0.26770735,0.38736114
Rnf141,-2.851013,-27.415728,0.004358019693753289,0.036893506355119995,0.0,0.257260666905701,0.0,0.1647028
Dlg5,-2.85173,-1.2442148,0.00434820020638969,0.036821979056316095,0.04878048780487805,0.3192900681247759,0.090352796,0.20212755
Trappc3,-2.8526313,-2.5938115,0.004335887945066046,0.036729290379547495,0.024390243902439025,0.2878809609178917,0.031160796,0.17485754
Srsf6,-2.8536782,-1.1923703,0.004321629506121748,0.03662005198028741,0.07317073170731707,0.3531373252061671,0.11042394,0.23650122
Jmy,-2.8537362,-1.0798224,0.004320838618532166,0.03662005198028741,0.14634146341463414,0.44793832915023307,0.17388707,0.33750847
Otud4,-2.854502,-0.62055767,0.004310437497182659,0.03654826618785044,0.17073170731707318,0.4883470778056651,0.26086974,0.3772415
Nsmaf,-2.854909,-1.0000603,0.004304917034866307,0.036523008917737784,0.12195121951219512,0.4213696665471495,0.16331989,0.30368495
Armh4,-2.854938,-1.6647643,0.004304522961543973,0.036523008917737784,0.024390243902439025,0.2890283255647185,0.06985006,0.20651537
Zcchc14,-2.8552675,-1.0155997,0.004300059082662978,0.036517884813891975,0.14634146341463414,0.4470060953746863,0.17462157,0.3262344
Tpm1,-2.8553643,-0.30184624,0.004298746976164314,0.036517884813891975,0.14634146341463414,0.4534958766583005,0.3041299,0.3633676
Suds3,-2.8561785,-27.243593,0.004287739606127796,0.03643629450242058,0.0,0.25772678379347436,0.0,0.14747617
Adcy3,-2.8564305,-1.7831706,0.004284337746461691,0.036418903906177046,0.04878048780487805,0.3203298673359627,0.06079198,0.19534141
Gmeb1,-2.8582428,-1.1208576,0.004259942541031255,0.036234459030550746,0.0975609756097561,0.38555037647902474,0.13056354,0.26491165
Hps5,-2.858679,-2.821758,0.004254090873575826,0.0361961436899881,0.024390243902439025,0.2880243814987451,0.025899405,0.17017022
Polb,-2.8589308,-0.5810954,0.004250713233872285,0.0361788611321344,0.2682926829268293,0.639978486912872,0.49759755,0.6752699
Cpne6,-2.8590956,-0.3861656,0.004248506092366959,0.03617153317550703,0.12195121951219512,0.42778773754033705,0.27045038,0.3406557
Dcun1d1,-2.8594058,-0.64811957,0.004244354292512491,0.036147638618006545,0.12195121951219512,0.42326998924345643,0.20670381,0.3073672
Eif3h,-2.8599582,-0.28334233,0.004236968013041279,0.03609617327533899,0.0975609756097561,0.39211186805306564,0.23614888,0.28078318
Usp40,-2.8625264,-0.53818315,0.004202781155031234,0.0358162796180429,0.17073170731707318,0.4922911437791323,0.2836586,0.38952145
Clcn3,-2.8626041,-0.7857808,0.0042017530009507914,0.0358162796180429,0.2926829268292683,0.6773395482251703,0.49351436,0.74195653
Thoc1,-2.8629627,-0.2951825,0.0041970007555963635,0.03578972081969987,0.17073170731707318,0.5097167443528147,0.34550163,0.40972105
Ext2,-2.8631759,-0.5856839,0.0041941774081595915,0.035776999034047054,0.14634146341463414,0.45779849408390105,0.23729217,0.33784154
Fam114a2,-2.8633115,-1.6417278,0.004192381629697388,0.03577303727849121,0.024390243902439025,0.2897454284689853,0.06306101,0.18491167
Slc35e2,-2.8651528,-1.5940061,0.004168079221429242,0.03557696590845099,0.024390243902439025,0.28988884904983864,0.06024404,0.17181528
Gas2,-2.8662965,-1.4326644,0.004153050556086933,0.035459951840500756,0.07317073170731707,0.3539261384008605,0.0973641,0.24376974
Rap2b,-2.8673432,-1.6519194,0.00413933861652908,0.035354109544226436,0.024390243902439025,0.2899964144854787,0.061903737,0.18288864
Gm12353,-2.8674207,-1.0089284,0.004138324553244319,0.035354109544226436,0.04878048780487805,0.3228397275008964,0.115113944,0.2195508
Ttc27,-2.8682444,-1.6809757,0.00412756404354498,0.03527596878182367,0.04878048780487805,0.32162065256364286,0.06680454,0.20009801
Slc38a2,-2.8683317,-0.7239952,0.004126426183173148,0.03527596878182367,0.14634146341463414,0.4544639655790606,0.2544284,0.3910635
Ubl3,-2.8685644,-0.52635866,0.004123393280264624,0.035264916148712674,0.1951219512195122,0.5356041591968448,0.36127582,0.48658597
Shroom4,-2.8688939,-27.531403,0.004119100130408058,0.035248477867536473,0.0,0.2588741484403012,0.0,0.17730023
Unk,-2.8688939,-1.7053483,0.004119100130408058,0.035248477867536473,0.024390243902439025,0.290247400501972,0.06024404,0.18440165
Copa,-2.8695529,-0.38667148,0.004110525996998807,0.03519752502847608,0.17073170731707318,0.4987809250627465,0.31863964,0.3991787
Vps37a,-2.8702314,-0.31239492,0.004101716603899617,0.03513328822020488,0.14634146341463414,0.46285406955898173,0.29208633,0.35152286
Paqr3,-2.8704832,-27.229332,0.004098448909826571,0.03511649305071427,0.0,0.2590175690211545,0.0,0.14612629
Abcg1,-2.8705802,-3.0987582,0.004097192733613617,0.03511649305071427,0.024390243902439025,0.2881319469343851,0.02334847,0.18429893
Wdr12,-2.8711228,-1.9657882,0.004090164601764871,0.03506787582942632,0.024390243902439025,0.2901756902115454,0.048648592,0.17792226
Gabra1,-2.8715105,-0.41493565,0.004085151208231973,0.03503607180504089,0.24390243902439024,0.6216565077088563,0.5675892,0.70240664
Bin3,-2.8720727,-27.22498,0.004077891693517689,0.03498497758774594,0.0,0.2591609896020079,0.0,0.14571676
Pxk,-2.87278,-1.1020103,0.00406877136100043,0.03491788133825664,0.12195121951219512,0.41670849766941553,0.15231763,0.30244952
Mecr,-2.8751159,-1.5092926,0.004038793069952829,0.034682764394257756,0.07317073170731707,0.3539619935460739,0.08351886,0.22151352
Ndufa10,-2.875145,-0.96211106,0.004038421162996908,0.034682764394257756,0.0975609756097561,0.3880602366439584,0.15279655,0.2788556
Klhl29,-2.8762014,-0.8305217,0.004024929609825793,0.03458581983243334,0.2926829268292683,0.6660451774829688,0.646754,0.96206725
Zmat3,-2.8767633,-2.6351347,0.004017767309285925,0.034535319130042486,0.024390243902439025,0.2901039799211187,0.030232426,0.17452599
Fech,-2.8773448,-2.0646667,0.004010370210618883,0.0344827672189854,0.04878048780487805,0.3199713158838293,0.05235807,0.20283349
AU040320,-2.8781784,-0.8814037,0.003999789263151368,0.03440279689528721,0.14634146341463414,0.45116529221943347,0.19879557,0.3401464
Ccnl2,-2.8782558,-0.7421284,0.0039988062786457616,0.03440279689528721,0.17073170731707318,0.49458587307278595,0.2516448,0.391102
Ppp1r13b,-2.8788567,-0.63431996,0.003991195582325262,0.03435087293308129,0.24390243902439024,0.5774829688060237,0.39094684,0.5553463
Trim37,-2.8788664,-0.5069243,0.003991072937003231,0.03435087293308129,0.24390243902439024,0.6024022947292936,0.45037535,0.59245205
Atp6ap1,-2.8793802,-0.6924362,0.003984577629509287,0.03431589772593415,0.12195121951219512,0.41939763356041593,0.2236872,0.34010926
BC002059,-2.8800392,-2.5939238,0.003976258084878903,0.0342552275539263,0.024390243902439025,0.29053424166367875,0.030270752,0.17020725
Srsf2,-2.8805528,-0.51141924,0.003969784674863311,0.03421042790685605,0.1951219512195122,0.52427393330943,0.33976272,0.4553713
Setd3,-2.8812313,-0.73937774,0.00396124955426356,0.03414782660348472,0.17073170731707318,0.4860882036572248,0.25063977,0.38902378
Tmem41b,-2.8816092,-27.323019,0.003956501504314234,0.03411784191942345,0.0,0.260021513087128,0.0,0.15520631
Ube2j1,-2.8820064,-27.356098,0.003951515537500425,0.03408578571192181,0.0,0.2600573682323413,0.0,0.15853512
Erbin,-2.8823748,-1.551983,0.003946899493141762,0.03405690089297339,0.17073170731707318,0.44732879168160633,0.21339208,0.5291454
Actr1a,-2.8826656,-0.9874084,0.003943258707215373,0.034036415503654695,0.07317073170731707,0.3550017927572607,0.12471267,0.23375686
Hnrnph2,-2.8829563,-1.1893919,0.003939620971445273,0.034015943284940384,0.04878048780487805,0.32337755467909646,0.101996735,0.21904461
Elfn2,-2.8832955,-1.0878671,0.003935380798439705,0.03399025459790256,0.04878048780487805,0.3240588024381499,0.10173088,0.20507778
Cemip,-2.883877,-1.9562201,0.003928121571864792,0.033938465156272336,0.07317073170731707,0.34700609537468624,0.08669138,0.301151
Mpv17l,-2.8848848,-1.3481394,0.00391556771533906,0.03384088276331957,0.07317073170731707,0.3561491574040875,0.096487224,0.22942965
Mtpap,-2.8850982,-0.89925426,0.003912916765852436,0.03382885247698036,0.07317073170731707,0.35668698458228754,0.12974837,0.22983663
Atg13,-2.885195,-0.5294043,0.00391171232777975,0.03382885247698036,0.07317073170731707,0.3582287558264611,0.16783616,0.23409
Xrcc6,-2.8859801,-27.294987,0.003901968782653389,0.03375592440112575,0.0,0.2604159196844747,0.0,0.15243606
Gm4258,-2.8869007,-0.6796119,0.0038905692600382513,0.03366814686545179,0.2926829268292683,0.72459662961635,0.80356663,1.0904775
Dhx30,-2.887492,-0.7627706,0.0038832655237750436,0.033615768242215016,0.1951219512195122,0.5360702760846181,0.28929228,0.45058417
Ube2f,-2.8881993,-1.8018332,0.0038745413593867972,0.03355105585779028,0.04878048780487805,0.3229831480817497,0.061431546,0.19959171
Flrt3,-2.888587,-1.9958454,0.0038697685498087896,0.03352052899205744,0.024390243902439025,0.29178917174614555,0.051739518,0.19210261
Ndel1,-2.8885968,-1.1286885,0.0038696492980302773,0.03352052899205744,0.04878048780487805,0.3238078164216565,0.10019682,0.2073742
Ppp2r2d,-2.8899343,-1.9477991,0.003853224535242718,0.033409533159719854,0.04878048780487805,0.3222301900322696,0.059421506,0.21203218
Ccdc39,-2.8903315,-1.8797342,0.0038483569328386347,0.03337809902691224,0.04878048780487805,0.32326998924345646,0.056458957,0.19371523
Ap3d1,-2.8920083,-0.62420183,0.0038278794836111877,0.03321121140608092,0.07317073170731707,0.3578343492291144,0.16255204,0.24064131
Pabpc1,-2.8930743,-0.33002347,0.0038149106801354258,0.033118579119065364,0.12195121951219512,0.42581570455360346,0.2770866,0.3374336
Tiam2,-2.893278,-1.2429769,0.0038124393609301577,0.033118579119065364,0.0975609756097561,0.3858730727859448,0.13970987,0.30371898
Ptpro,-2.895061,-0.97784597,0.0037908480307252096,0.03294310691642509,0.12195121951219512,0.4138400860523485,0.2172815,0.39068323
Fbxw8,-2.895691,-0.9573698,0.003783247259772024,0.032887691319985216,0.0975609756097561,0.38745069917533165,0.14102262,0.2578014
Lifr,-2.8958752,-0.71061486,0.003781028113301955,0.03287903734770988,0.07317073170731707,0.3597346719254213,0.16941755,0.26399532
Nol4,-2.8980849,-1.0225159,0.00375449047355047,0.032658840733020764,0.3170731707317073,0.7324130512728576,0.7018426,1.120682
Mei4,-2.898298,-27.731972,0.0037519388006994436,0.032647213592873724,0.0,0.2615274291860882,0.0,0.20124395
Glis3,-2.898482,-2.4181023,0.003749736351831635,0.032638618650377725,0.07317073170731707,0.3355683040516314,0.10954523,0.48165813
Zfp385b,-2.8986082,-0.9415006,0.0037482300902831394,0.03263607988525857,0.2682926829268293,0.6673001075654357,0.74990463,1.1457629
Rad52,-2.89949,-27.203655,0.003737701648996412,0.032554957312328554,0.0,0.26163499462172823,0.0,0.14372487
Numb,-2.9001782,-0.7543888,0.0037295058274389725,0.032494105571752654,0.2926829268292683,0.6559340265328074,0.5240825,0.77109426
Taf1d,-2.9013412,-1.6568356,0.0037156908649251205,0.03238424052563671,0.07317073170731707,0.35328074578702046,0.07897529,0.23041782
Pcyox1,-2.9018743,-27.470583,0.0037093745679060495,0.03233968028541063,0.0,0.26185012549300823,0.0,0.17057082
Dbn1,-2.9028144,-0.32245162,0.0036982587000221443,0.03225323312872282,0.14634146341463414,0.46755109358192903,0.29860607,0.36125588
Slc1a1,-2.9032311,-0.6812931,0.0036933407423442484,0.0322208005671396,0.24390243902439024,0.572534958766583,0.37858945,0.55273664
Nrep,-2.9034636,-27.560917,0.0036905984218784716,0.032207333418601665,0.0,0.2619935460738616,0.0,0.18065229
Psmd13,-2.9034636,-1.1392328,0.0036905984218784716,0.032207333418601665,0.04878048780487805,0.32538544281104337,0.09950568,0.20738019
Acsl3,-2.904336,-0.6893442,0.00368033119988047,0.03213860882053566,0.14634146341463414,0.45206167084976695,0.2768203,0.41494614
Tbc1d30,-2.9050627,-1.1177655,0.003671795027401513,0.03207449037265236,0.07317073170731707,0.35937612047328793,0.12018562,0.24461979
Nampt,-2.9055183,-1.7645922,0.003666454872182344,0.032038257696110434,0.04878048780487805,0.3219433488705629,0.0671207,0.21179114
Rab8b,-2.9058573,-1.1185126,0.003662482749454229,0.03201395949181364,0.0975609756097561,0.3850125493008247,0.15096357,0.30292425
B3glct,-2.9075534,-1.4409457,0.0036426807675365097,0.03185123079196421,0.04878048780487805,0.32631767658659017,0.09328398,0.23543057
Ccdc66,-2.9087844,-1.8327321,0.003628371206686666,0.031736436954319894,0.04878048780487805,0.3247759053424166,0.06172035,0.20439339
Elovl6,-2.910742,-0.7217831,0.0036057164103729315,0.03154855094324997,0.21951219512195122,0.5480817497310864,0.34041733,0.5121137
Hnrnpd,-2.9109745,-0.30464664,0.003603033319795284,0.03153534374687273,0.17073170731707318,0.4992111868053066,0.34255564,0.4085258
Cdc37l1,-2.91112,-0.67492545,0.0036013573104736003,0.03153094523702367,0.24390243902439024,0.6060595195410542,0.42675427,0.61507183
Ulk2,-2.9114883,-0.6389895,0.0035971145933626505,0.03150406425151708,0.3170731707317073,0.6785944783076372,0.5550697,0.76805604
Mms19,-2.9124284,-0.6463687,0.0035863051059417993,0.03141963423431893,0.04878048780487805,0.32753675152384365,0.13899383,0.20977627
Dock1,-2.9129517,-4.371575,0.0035803002641568936,0.03137725639200774,0.024390243902439025,0.2863391896737182,0.018472109,0.32637173
Tmem260,-2.9132423,-0.5583501,0.0035769681942501865,0.031358282342415174,0.14634146341463414,0.4662603083542488,0.26359954,0.36751464
Prkar2b,-2.9134266,-0.898575,0.0035748593425882413,0.0313500230206743,0.0975609756097561,0.38935102187163856,0.16550931,0.28934222
Usp36,-2.9147155,-2.4442835,0.003560129020313884,0.031231037145228225,0.024390243902439025,0.2940121907493725,0.033122547,0.16829945
Hacd1,-2.9150352,-0.9187115,0.00355648268858577,0.031209239007935874,0.0975609756097561,0.392362854069559,0.15714832,0.27891332
Zcchc17,-2.9157233,-0.61451966,0.0035486490666251968,0.031150669853060777,0.07317073170731707,0.35855145213338113,0.17286392,0.25380126
Dlat,-2.9162855,-0.50675964,0.0035422614229538548,0.031104759619205908,0.12195121951219512,0.4323771961276443,0.23555101,0.32018793
Gm29514,-2.916644,-1.4177974,0.0035381920138475146,0.031079182547264703,0.04878048780487805,0.32739333094299033,0.10044599,0.24866302
Ago1,-2.9167993,-1.9435782,0.0035364335870828583,0.031073894860992934,0.07317073170731707,0.3511294370742202,0.06386178,0.22607
Pxdn,-2.9174485,-0.80939025,0.003529078807669081,0.03101941366112797,0.0975609756097561,0.39591251344567946,0.17043455,0.28189826
Socs5,-2.917555,-2.2406747,0.0035278726374537057,0.031018958693841973,0.04878048780487805,0.32187163858013623,0.04865572,0.21159053
Phf6,-2.9176812,-0.65461147,0.0035264476471538525,0.03101657881473781,0.12195121951219512,0.4244890641807099,0.2038966,0.30456606
Slc27a1,-2.9181657,-27.52802,0.0035209717946366103,0.030988703610182026,0.0,0.2633201864467551,0.0,0.17691961
Lnpk,-2.918786,-0.740382,0.0035139739931127918,0.030937248097949118,0.21951219512195122,0.5584438866977411,0.3288487,0.5010693
