names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-LGE GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Chrm3,-7.01893,-2.1780732,2.2357362347415645e-12,1.0012372104584307e-09,0.37373737373737376,0.6603996562097121,0.45448527,1.2819849
Nfib,-7.021724,-1.6300858,2.1914690208511294e-12,9.980469930554213e-10,0.5454545454545454,0.8176479014467841,0.89981663,1.7077507
Gabbr2,-7.146567,-1.4392517,8.897503475043418e-13,4.2692128281145825e-10,0.5252525252525253,0.7264002291935253,0.57446456,1.1329647
Tanc1,-7.280688,-2.6596756,3.3212215467654807e-13,1.749827901207617e-10,0.16161616161616163,0.5456596476149549,0.14107382,0.6716036
Fmnl2,-7.3056602,-1.7286153,2.759085903253251e-13,1.544513296258643e-10,0.37373737373737376,0.7181993983669961,0.40883556,0.9835126
Marchf1,-7.341379,-1.6690121,2.1140365097673175e-13,1.2085991705839963e-10,0.6060606060606061,0.8364489328176479,1.1405187,2.0500336
Sobp,-7.3532214,-1.5094438,1.9348598970159338e-13,1.1302105528873509e-10,0.494949494949495,0.7394356109439908,0.57754815,1.1710556
Dgkg,-7.4795265,-2.046739,7.459082624205281e-14,4.772036907437998e-11,0.2828282828282828,0.6582509669101848,0.339783,0.98278
Cdh11,-7.6062236,-1.8173236,2.8222052347233736e-14,1.8495769428540744e-11,0.43434343434343436,0.7279043117031944,0.50768536,1.2033008
Nwd2,-7.661551,-3.2423635,1.8370077519920073e-14,1.2989578498954008e-11,0.1111111111111111,0.5339492909325312,0.094686635,0.6626123
Nrxn1,-7.7541966,-0.8762666,8.890433669733486e-15,6.659187275832849e-12,0.9191919191919192,0.9669101847872797,3.0380368,3.623354
Magi2,-7.770806,-0.8078106,7.798850024846453e-15,6.16338529904777e-12,0.8888888888888888,0.9229336771236213,2.4409175,2.9627974
Zbtb16,-7.856395,-2.7037907,3.9534804595601166e-15,3.5410006649460114e-12,0.1414141414141414,0.5797163730124624,0.13899623,0.67881024
Dab1,-7.8585663,-1.3642509,3.885546169932827e-15,3.5410006649460114e-12,0.7878787878787878,0.8772024065320154,1.7656392,2.6007564
Mir99ahg,-7.9451137,-1.6419196,1.9401259120594064e-15,1.9307845650754165e-12,0.6666666666666666,0.8745165449076063,1.2043473,2.1145422
Itga8,-7.9485116,-3.3848066,1.8876585826161876e-15,1.9307845650754165e-12,0.1111111111111111,0.5438332617103567,0.094013356,0.70786774
Tmem108,-8.149354,-2.5927043,3.6587383850308207e-16,4.2743608872077455e-13,0.21212121212121213,0.6363343360550064,0.24243452,0.9764219
Mical2,-8.238054,-2.1508691,1.7503368702674113e-16,2.23959770019454e-13,0.31313131313131315,0.6911975361696032,0.33512193,1.0181211
Sox5,-8.301851,-3.004477,1.025017318635631e-16,1.3771107675869702e-13,0.2222222222222222,0.6205056582151555,0.21065001,1.0583694
Nfia,-8.659136,-2.3782947,4.7535441736306074e-18,7.982983246590902e-15,0.3333333333333333,0.7397579143389199,0.424668,1.321972
Nav3,-8.659521,-1.0790486,4.7374837034135676e-18,7.982983246590902e-15,0.8484848484848485,0.8976149548775247,2.0225465,2.6982548
Cdh12,-8.810862,-2.7573705,1.2418802955388725e-18,2.566871041625346e-15,0.31313131313131315,0.685431886549205,0.3204436,1.268111
Cdk14,-8.93309,-1.7525773,4.1427091898663182e-19,1.0119508721064362e-15,0.6161616161616161,0.8074416272740295,0.76595837,1.5848527
Slc17a7,-8.948834,-2.3672593,3.5925629948343634e-19,9.653216767119934e-16,0.32323232323232326,0.7140452657212434,0.2780124,0.97594213
Tafa1,-10.102482,-3.0056055,5.3861612403344725e-24,2.4121025421297878e-20,0.43434343434343436,0.7916845724108293,0.55408055,1.9381288
Oxr1,-10.189396,-2.2989104,2.211334157205919e-24,1.1883709760824608e-20,0.6464646464646465,0.8556797020484171,0.8645553,2.0491145
Nrg3,-11.227361,-1.8616879,2.9928454673506333e-29,2.010443942692788e-25,0.8888888888888888,0.9479659074631142,2.3930843,3.6150072
Zeb2,-11.454351,-3.0481403,2.2363016367713606e-30,2.0029808326682153e-26,0.47474747474747475,0.8599412691591463,0.6089312,2.071321
Tcf4,-12.06047,-2.3942764,1.7080643778279507e-33,4.589568983223704e-29,0.7676767676767676,0.9336413121329322,1.3578466,2.7838724
