names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_nIPC (for_DEGs),mean_expr_Rest (for_DEGs)
Pum2,4.321941,0.8214067,1.546626581998385e-05,0.000989472768054681,0.8253968253968254,0.6798269141365376,1.0907726,0.75072205
Clasp1,4.3193917,0.7907518,1.5645971189908442e-05,0.0009985920329521137,0.8888888888888888,0.6669885205450059,1.0789424,0.75250727
Plpp3,4.3121815,1.1470723,1.61651544234817e-05,0.0010292836477700316,0.5714285714285714,0.26302614168722954,0.58555776,0.30706075
Fbxo5,4.307107,4.6376724,1.6540348627952076e-05,0.001050683611425703,0.3333333333333333,0.02227944068948253,0.27602643,0.012689075
Fanca,4.305946,4.8847666,1.6627382292451895e-05,0.0010537211372598641,0.3333333333333333,0.02442513321174409,0.29189256,0.011407923
Ppp2r2a,4.3004427,0.85932964,1.7045737228103333e-05,0.0010776916689862037,0.8095238095238095,0.6042270142688553,0.9107514,0.5983983
Rpn2,4.298478,1.4728462,1.7197479705123133e-05,0.0010847330508841752,0.5555555555555556,0.3103029002610593,0.50533324,0.2126015
Kcnk10,4.295586,1.1704862,1.7423222824980004e-05,0.001096398120157407,0.6666666666666666,0.44723384472338445,0.6964847,0.36965966
Rock1,4.288415,0.8014195,1.7995262797527056e-05,0.0011297493256297944,0.873015873015873,0.7100811787004255,1.2224313,0.86477053
Sh3bgrl,4.287129,1.3960967,1.8099731268400946e-05,0.0011336591589322458,0.5873015873015873,0.3297571791295641,0.5443871,0.24288164
Mid1,4.2736826,2.1477985,1.9227062977227045e-05,0.001201467865576955,0.4603174603174603,0.18739048027750957,0.49572602,0.13523148
Dennd2a,4.268889,1.2420998,1.9644916347790508e-05,0.0012247306317056403,0.6349206349206349,0.37478096055501914,0.5522585,0.27128136
Hnrnpa3,4.263861,0.9442967,2.0092437379979026e-05,0.0012497310009260102,0.7301587301587301,0.5106032972141759,0.7318007,0.44509986
2700049A03Rik,4.260548,1.4571207,2.039260328868242e-05,0.0012654717098542646,0.5873015873015873,0.36054786682401746,0.5666203,0.24501884
Tsc22d2,4.2589893,0.93442297,2.053533072758781e-05,0.001271392480761024,0.7777777777777778,0.5945713979186783,0.9162508,0.579322
Rangap1,4.250992,1.3819821,2.1282602699755267e-05,0.0013146288150400554,0.5873015873015873,0.35618495869541894,0.55982774,0.2530217
Spata13,4.239884,1.949394,2.236353152583384e-05,0.0013782295690347598,0.42857142857142855,0.12366341236634124,0.3329403,0.097391635
D17H6S56E-5,4.2392917,5.3172245,2.2422624612506123e-05,0.0013787092067232025,0.31746031746031744,0.0092622393877624,0.2615643,0.0074704424
Birc5,4.229322,5.7314153,2.3439672775337438e-05,0.0014346788325132506,0.31746031746031744,0.011014554947609341,0.24583146,0.0052317586
Mast2,4.227615,0.91791844,2.361816303773464e-05,0.0014423182745998402,0.8412698412698413,0.6436719951364303,1.1121327,0.7324446
Jpt1,4.221784,1.4775686,2.4237603376372756e-05,0.0014767900288506484,0.5079365079365079,0.22125666058720453,0.3588372,0.1441071
Nfatc3,4.2207317,1.0874529,2.4351034776840907e-05,0.0014803445802120253,0.6507936507936508,0.42209348067088653,0.59271973,0.3225631
Tial1,4.2152443,0.8693572,2.4950789101523284e-05,0.0015133808197695952,0.7777777777777778,0.5766548653577942,0.8188992,0.5271477
Trpm7,4.2123604,0.7219434,2.5271607952842988e-05,0.0015259507993098675,0.873015873015873,0.7150877945857025,1.1866277,0.86706084
Stag2,4.209445,0.9158855,2.559988046937019e-05,0.0015423067000268542,0.746031746031746,0.5957872903479599,0.9021284,0.57458526
Clspn,4.208104,5.565071,2.575220855818079e-05,0.0015480130737322547,0.31746031746031744,0.012766870507456281,0.31654298,0.007834747
Megf11,4.2050176,2.0407724,2.6106201334599837e-05,0.0015657893523676285,0.49206349206349204,0.23999570861495548,0.6230639,0.19073181
Trappc9,4.2037234,0.91581815,2.625596464607864e-05,0.0015712645212475123,0.8253968253968254,0.6084111146872653,0.95207214,0.611578
BC055324,4.202952,4.2845364,2.6345669894207345e-05,0.0015731292223496696,0.3333333333333333,0.0326502878804134,0.26644582,0.015545221
Srsf7,4.202071,1.2028226,2.6448416936896027e-05,0.0015757626676150694,0.6349206349206349,0.46371991560276077,0.6766985,0.3508331
Cntln,4.2014866,1.1943545,2.6516822151611566e-05,0.0015763429451632804,0.6825396825396826,0.49340199549404573,0.78863764,0.42170104
Zc3h7a,4.200738,0.9443309,2.6604626357181065e-05,0.0015780713249833448,0.7142857142857143,0.5357794228087115,0.74992085,0.4576668
Zmym4,4.197854,0.78376424,2.694563166509102e-05,0.001594777803614528,0.9206349206349206,0.7584665450774237,1.4589814,1.0708016
Pkn2,4.194237,0.9188868,2.7379147047886634e-05,0.001614604602810011,0.7936507936507936,0.5863104817079713,0.8640602,0.54585546
Katnal2,4.194058,1.8924265,2.740080755047879e-05,0.001614604602810011,0.4603174603174603,0.17870042556235025,0.3059145,0.09202531
Pcnt,4.1913376,1.8600107,2.7731488190371808e-05,0.0016269543399023809,0.49206349206349204,0.2227944068948253,0.41147807,0.1312295
Cenph,4.186902,5.303038,2.8278770353527607e-05,0.0016554478418285116,0.31746031746031744,0.014948324571755534,0.24135555,0.006890488
Usp37,4.185803,1.0833508,2.8415967577285124e-05,0.001659863149568807,0.6666666666666666,0.48728677180560026,0.6864385,0.38227937
Cald1,4.1852884,1.4744289,2.8480404756683768e-05,0.0016600183857095289,0.5238095238095238,0.2437864320709509,0.46989045,0.19545202
Cep350,4.1845713,0.7895209,2.8570458086484563e-05,0.0016616627895754117,0.8095238095238095,0.6187104387941208,0.8983501,0.61090034
9330159M07Rik,4.178164,2.8949308,2.9387167371552946e-05,0.0017054712468112909,0.38095238095238093,0.08815220112291242,0.3145912,0.04850778
Wdr62,4.1771817,4.997435,2.9514301108679825e-05,0.0017091579111858336,0.31746031746031744,0.014411901441190145,0.22424525,0.007838733
Prkd3,4.175428,1.6865076,2.9742626931975857e-05,0.0017186760981982606,0.4444444444444444,0.13811107534956907,0.3663428,0.12879719
Sox2,4.1721463,1.827196,3.0174366724667407e-05,0.0017398824761626892,0.42857142857142855,0.12781175124271357,0.32431054,0.10251642
U2surp,4.157422,0.8508705,3.218593493110373e-05,0.0018479403239289682,0.7936507936507936,0.5990415906733898,0.8685974,0.5693501
Rfx4,4.1402655,2.4537964,3.469044199746793e-05,0.001979452756119389,0.38095238095238093,0.08175088509816543,0.37025553,0.07861931
Tead1,4.1402187,1.2238404,3.469751574738489e-05,0.001979452756119389,0.6666666666666666,0.4426921288845975,0.8221907,0.43572658
Zhx3,4.1317534,1.0560161,3.6000676211218253e-05,0.0020494452749903274,0.6825396825396826,0.47648678611021705,0.69122416,0.39144206
Ska1,4.127825,8.938942,3.662112370150226e-05,0.0020761103174887887,0.30158730158730157,0.0011086078031684727,0.23783882,0.00054694375
Spag5,4.127809,3.9142873,3.662360589838801e-05,0.0020761103174887887,0.3333333333333333,0.03822908843829346,0.2360096,0.01750098
Sall3,4.127123,2.9445894,3.6732980839992403e-05,0.002077926726674939,0.3492063492063492,0.0482423202088474,0.30848587,0.04587062
Hnrnph1,4.1239586,0.85161155,3.724162539029017e-05,0.0021022741055401195,0.8095238095238095,0.6150627615062761,0.9146018,0.60371995
Sox10,4.11957,1.8625634,3.795803748204306e-05,0.0021382232015565977,0.4126984126984127,0.10925151092515109,0.3478181,0.10830507
Bcl2,4.1125154,1.4120142,3.913712625737168e-05,0.0022000305073966047,0.5555555555555556,0.29285126774666526,0.54125684,0.23891966
Dhx15,4.106568,0.9497447,4.015813630903731e-05,0.0022527121557908824,0.7301587301587301,0.5658191181203733,0.8234318,0.50790787
Larp4b,4.1051335,0.7923359,4.040811216903925e-05,0.00226201244579601,0.8095238095238095,0.6332653864034617,0.9475713,0.64813924
Sass6,4.1016417,2.5019028,4.1022937958052476e-05,0.002291655598613035,0.3968253968253968,0.11515216536137038,0.3294006,0.06660748
Terf1,4.096879,1.4425437,4.187578256747957e-05,0.002329611340762269,0.5873015873015873,0.370024675464006,0.5685372,0.2481943
Elovl6,4.096341,0.8820784,4.1973144253785654e-05,0.0023302032770645053,0.746031746031746,0.5457926545792655,0.80072147,0.51032484
Cpsf6,4.095484,0.7670641,4.212880277645765e-05,0.0023340225373266327,0.8412698412698413,0.7102242248685763,1.2002131,0.8602486
Prkcq,4.0912433,1.7013798,4.2906690187908865e-05,0.0023722279122409696,0.42857142857142855,0.12748989736437435,0.3608306,0.12540853
Mns1,4.0897074,4.664635,4.319173417731531e-05,0.002383083978120046,0.31746031746031744,0.02278010227801023,0.28131828,0.012727839
Rrm1,4.085062,3.293818,4.4065079109451824e-05,0.002426288269817563,0.3492063492063492,0.06032972141758752,0.29352158,0.03419411
Slc10a7,4.079208,1.2053621,4.518941546430656e-05,0.0024831075532227346,0.6031746031746031,0.35124986589421736,0.5015029,0.24873333
Kiz,4.0686536,1.232271,4.728558672437103e-05,0.0025929871740486728,0.5714285714285714,0.3139863390909416,0.45611113,0.21993214
Pdlim5,4.062862,1.4133091,4.847469299656704e-05,0.002652780042398689,0.5238095238095238,0.24017451632514394,0.50565296,0.22079773
Ranbp17,4.0593,1.0863248,4.92201037818049e-05,0.002688097944343695,0.6666666666666666,0.4950112648857419,0.77617633,0.43986982
Ccnd1,4.0576315,2.617311,4.9572881705370884e-05,0.002696403504905497,0.38095238095238093,0.09745020205271251,0.35829514,0.0678664
Tpr,4.0541005,0.8441933,5.032757247315015e-05,0.0027319229744516053,0.7619047619047619,0.5718628187247434,0.82157046,0.53631085
Hnrnpl,4.049096,1.1063626,5.141580753369878e-05,0.002785368444416303,0.6349206349206349,0.4376855129993205,0.5919202,0.31847766
Ewsr1,4.0471864,0.8042543,5.183694914849898e-05,0.002799140659809597,0.7936507936507936,0.6266137395844509,0.9199679,0.62286574
Cenpt,4.0469995,2.4661617,5.187837918069145e-05,0.002799140659809597,0.38095238095238093,0.09666344812788327,0.232932,0.04637598
Mmp16,4.0448246,0.75871176,5.23623117668368e-05,0.002819589813977765,0.9047619047619048,0.7868969709973894,2.0276177,1.5889025
Klhl13,4.039173,1.6288004,5.363992251699519e-05,0.0028826094360633217,0.4603174603174603,0.1803812180381218,0.3452715,0.12517236
Ankrd28,4.036024,0.7645749,5.436461843214363e-05,0.0029157231482469046,0.8253968253968254,0.6973143081929692,1.2261918,0.882756
Kcnh8,4.03162,2.8303294,5.539368803994046e-05,0.0029649968080342633,0.36507936507936506,0.07792440010013232,0.42657763,0.07213464
Numa1,4.027076,1.0530636,5.6474870938260207e-05,0.0030168584137396657,0.6507936507936508,0.4500232450023245,0.6113501,0.3409183
Pds5a,4.019468,0.8506545,5.832974902092447e-05,0.0031054533565066204,0.7619047619047619,0.6227872545864178,0.94231755,0.6250586
Tacc3,4.0193276,4.4030085,5.836449367457549e-05,0.0031054533565066204,0.31746031746031744,0.030969495404641847,0.27325967,0.014744171
Ptpn12,4.0142064,0.8987461,5.964617133567187e-05,0.003161129435482255,0.7619047619047619,0.5940707363301505,0.9083411,0.5843998
Srek1,4.0038548,0.71187705,6.231866361433706e-05,0.003296264746687474,0.8888888888888888,0.7292136036905912,1.288591,0.9571487
Wdr76,4.0000896,3.2302718,6.331847593732917e-05,0.003342568660974528,0.3492063492063492,0.06712441440474913,0.30983478,0.037972152
Xrn1,3.995709,0.77816355,6.450092962856629e-05,0.0033983136845481886,0.8253968253968254,0.6750348675034867,1.071071,0.750802
C2cd5,3.994945,0.709329,6.470925091132428e-05,0.0034026175577050555,0.8412698412698413,0.6879447841790938,1.1806389,0.86712253
Stk32a,3.9943838,2.5637915,6.486270891493643e-05,0.0034040253682506676,0.36507936507936506,0.0799628079962808,0.35284102,0.06911548
Eps8,3.9935732,1.296437,6.508497868796253e-05,0.003409031924650201,0.5396825396825397,0.2590923720630834,0.50561386,0.2373567
Magi3,3.9901435,0.89294124,6.603335218191137e-05,0.0034519769905213197,0.7936507936507936,0.552015162893824,0.9841811,0.643088
Rspry1,3.9878206,0.9958191,6.66830717949283e-05,0.0034791730856887837,0.6825396825396826,0.49107749526159566,0.6798178,0.39754847
Fam172a,3.9863396,0.69211316,6.710047578377997e-05,0.003494166248663116,0.9365079365079365,0.7920466330508171,1.5781554,1.2180142
Cdin1,3.9809144,1.2081451,6.865070640577151e-05,0.0035679777197738503,0.6349206349206349,0.42570539641669347,0.6367284,0.32594466
Ikzf2,3.9795268,1.2163497,6.905258085761844e-05,0.0035779658061651917,0.6031746031746031,0.34288166505739726,0.5642848,0.2823948
Nup160,3.979332,1.4961286,6.91092018384717e-05,0.0035779658061651917,0.5396825396825397,0.3428101419733219,0.52667016,0.2197551
Prrx1,3.9760814,2.165068,7.006014117068823e-05,0.0036202230639546017,0.36507936507936506,0.07155884561742303,0.27118617,0.067153774
Prex1,3.9744756,1.4565326,7.053446517298639e-05,0.003637737196157667,0.5238095238095238,0.27818903551121127,0.49680912,0.21063302
Nsmce2,3.9724178,0.78049713,7.11467789310926e-05,0.0036622872603035597,0.7777777777777778,0.6109501841719415,0.8931268,0.60972553
Pbx3,3.9716306,1.3096185,7.138236245105077e-05,0.003667388296481327,0.6031746031746031,0.33644458749061257,0.7159823,0.35210994
Xrcc4,3.9694636,1.0144837,7.203461688264765e-05,0.003691846886938406,0.7142857142857143,0.5284483066909845,0.82128495,0.48879334
Cwc27,3.9686842,0.8209995,7.227061639484933e-05,0.003691846886938406,0.7301587301587301,0.5937488824518113,0.88141763,0.58810675
Pole,3.96739,5.0660553,7.266399097164555e-05,0.003702841782870078,0.30158730158730157,0.014876801487680148,0.23777728,0.007980991
Arhgef11,3.9670706,0.88345426,7.276146115948646e-05,0.003702841782870078,0.7619047619047619,0.5962164288524121,0.9117406,0.5916416
E2f3,3.9578803,1.2741302,7.56178129455849e-05,0.003835556999198506,0.6190476190476191,0.41805242642062723,0.6409988,0.31587276
Gtf3c2,3.9577634,1.1346043,7.565482730090094e-05,0.003835556999198506,0.6190476190476191,0.4422987519221829,0.62006336,0.33021086
Cntn6,3.9536633,1.1522205,7.69636849345024e-05,0.00389456537512256,0.6507936507936508,0.407610056145621,0.9297909,0.5248397
Setd2,3.9530008,0.722558,7.717719139970129e-05,0.003898028445319499,0.8095238095238095,0.6719593748882452,1.02563,0.7343291
Neurl1b,3.9456425,2.233288,7.95863223879826e-05,0.0040121660085649016,0.4126984126984127,0.15026999964238458,0.29772052,0.07115917
Msantd2,3.9424932,1.0758601,8.063892194156565e-05,0.004057617663988518,0.6666666666666666,0.4769516861567071,0.6709055,0.3739868
Bpnt2,3.9382372,0.98171294,8.208241839902786e-05,0.004122531929685754,0.6507936507936508,0.4333583664127597,0.58686703,0.3395137
Arhgef26,3.9327261,1.4344748,8.398786835471555e-05,0.004202521457525525,0.5079365079365079,0.24539570146264708,0.5009981,0.21561414
Cdc7,3.9319856,1.9954752,8.424706788037754e-05,0.004207655602129636,0.4444444444444444,0.19293351929335192,0.34800878,0.09929135
Bach2,3.9289846,0.8872666,8.530526771003177e-05,0.004252602121277465,0.7777777777777778,0.6155276615527662,1.1129487,0.7441722
Rttn,3.9272854,1.5088922,8.591001279420424e-05,0.004274818599593088,0.5396825396825397,0.29070557522440366,0.47733405,0.19471528
Sgce,3.9141977,1.0676168,9.070526513461606e-05,0.0045050840557618,0.6507936507936508,0.46500733111611775,0.68009937,0.38167602
Galnt1,3.9101443,1.1014488,9.224094722370359e-05,0.0045644829685099735,0.6507936507936508,0.4260987733791081,0.6206661,0.33709902
Dach1,3.9101443,2.1307657,9.224094722370359e-05,0.0045644829685099735,0.4603174603174603,0.21861030647641527,0.7057818,0.2103772
Haus6,3.9084063,2.2957761,9.290701375839267e-05,0.004588991653838256,0.4126984126984127,0.1570646926295462,0.35415053,0.08300636
Fat1,3.9069173,1.6617051,9.348111010039195e-05,0.004608876015408315,0.4603174603174603,0.19221828845259809,0.38621682,0.13888718
Sgcd,3.9063716,1.0193464,9.369234956339198e-05,0.0046108304629456824,0.8412698412698413,0.7041447627221685,1.9569092,1.3858529
Pnisr,3.9052804,0.7174891,9.411618158819137e-05,0.004623220839624684,0.9365079365079365,0.7361155813038658,1.3020993,0.9662353
Dpysl3,3.903893,1.4462479,9.465766846852599e-05,0.004629079210732446,0.5555555555555556,0.3413796802918142,0.56356,0.24511534
Pcmtd2,3.9038072,0.9935498,9.469122747702771e-05,0.004629079210732446,0.6825396825396826,0.5039874119372028,0.69916165,0.4109835
Rfwd3,3.9036512,1.7373505,9.475227264245796e-05,0.004629079210732446,0.49206349206349204,0.2627042878088903,0.46047622,0.16161004
Plppr1,3.9009154,1.1582891,9.58296833436855e-05,0.004664752883052227,0.6666666666666666,0.4584987304652577,0.8305649,0.45745274
Skp2,3.8952093,2.0575678,9.811392056061701e-05,0.0047673074963178646,0.4444444444444444,0.192111003826485,0.36213145,0.099690944
Rbm15,3.8934634,1.6377137,9.882313120711435e-05,0.0047931002446483075,0.49206349206349204,0.24972284804920789,0.39688835,0.14545521
Taf15,3.891421,0.79748124,9.965879502146132e-05,0.004824922202210208,0.8095238095238095,0.656510388727962,1.0038729,0.69048625
Arhgap21,3.8882253,0.7467474,0.00010097991326395683,0.0048800904125944605,0.9365079365079365,0.7110467403354432,1.2806137,0.93560904
Adarb2,3.8869078,1.1580523,0.00010152926871564844,0.0048904653597634015,0.7619047619047619,0.5810892965704682,1.6833797,1.0866792
Cemip2,3.8868377,1.4550798,0.00010155860330286484,0.0048904653597634015,0.5238095238095238,0.29049100597217753,0.43709362,0.18227805
Xndc1,3.884468,1.6402351,0.0001025541724150281,0.004929571758124875,0.5079365079365079,0.26070164145477953,0.41026345,0.15075916
Ccdc77,3.883221,2.1207051,0.00010308184897085152,0.004946088003297822,0.42857142857142855,0.18359975682151414,0.37889555,0.10068145
Pik3r1,3.876938,1.0342835,0.00010577921483748624,0.005066466136690295,0.6984126984126984,0.5047741658620319,0.843976,0.49909678
Farp1,3.8744516,0.8465765,0.00010686506869077712,0.005109367252172921,0.7777777777777778,0.5996495368880306,1.0831056,0.7355026
Fmr1,3.8708115,1.0455154,0.0001084736892151103,0.005177065771243364,0.6507936507936508,0.45370668383220686,0.60860467,0.3406927
Prr11,3.8572795,6.306773,0.00011465604276535587,0.005462425299831759,0.2857142857142857,0.005185423595465436,0.23160684,0.0032867943
Baz2b,3.856196,0.7041647,0.00011516516817663137,0.0054692104548572104,0.9047619047619048,0.7553195293781068,1.3642175,1.0252471
Kank1,3.8561103,1.647436,0.00011520554958873022,0.0054692104548572104,0.4126984126984127,0.12748989736437435,0.3653651,0.1317149
Zfp704,3.843997,0.8562143,0.0001210464974266394,0.005736365759883246,0.7619047619047619,0.6015091370739907,0.91182077,0.6001787
Tut4,3.8424692,0.6952903,0.0001218027145043604,0.005762040385091838,0.8253968253968254,0.6919500768873154,1.106541,0.81089246
Aurka,3.840201,6.0565143,0.0001229336851988578,0.005805321830040964,0.2857142857142857,0.006866216071236992,0.20826222,0.0034727354
Prune2,3.830995,1.1710398,0.00012762605031060707,0.006016336792712302,0.5873015873015873,0.3612273361227336,0.49915683,0.25268766
Nsd3,3.8244786,0.6650643,0.0001310491469422419,0.006166883674847705,0.8571428571428571,0.7388334584987305,1.2964718,0.9840519
Phlpp1,3.8220465,0.60876787,0.00013234869385953676,0.006217149307702365,0.873015873015873,0.7464149054107213,1.4314727,1.1276821
Tnrc6a,3.8215554,0.7032117,0.00013261257164693681,0.006218673298696671,0.8571428571428571,0.7040732396380932,1.1475589,0.8419294
Plcl1,3.8201523,0.85073686,0.00013336924243885647,0.006239694553854628,0.8888888888888888,0.6842971068912491,1.6545439,1.207745
Fam83d,3.819864,5.5301685,0.00013352528353056982,0.006239694553854628,0.2857142857142857,0.00804634695848085,0.20914216,0.0050212303
Trim33,3.8178685,0.6968278,0.00013460964082254452,0.006279446265454464,0.7936507936507936,0.6466402031255588,0.9504773,0.6826041
Myo10,3.8089356,1.9832622,0.00013956632931395104,0.006499388680530094,0.42857142857142855,0.17862890247827487,0.4289063,0.12703504
Cnot4,3.804625,0.63267964,0.00014201919722215377,0.006590769998893388,0.873015873015873,0.744233451346422,1.3075522,1.007802
Sox8,3.7967756,1.5227774,0.00014659042432615816,0.00677949174121148,0.42857142857142855,0.15477595393913385,0.2921618,0.11162046
Mettl25,3.7962923,1.2639993,0.00014687635017631922,0.006781043864669584,0.5555555555555556,0.3202446089475378,0.4588657,0.21708855
Tdp1,3.7930262,1.5116674,0.0001488224652018642,0.006859107444209418,0.5079365079365079,0.2841969745735436,0.40888947,0.1631025
Dscaml1,3.7874372,0.7873961,0.0001522091194990848,0.007003183289281521,0.873015873015873,0.7361871043879412,1.6513356,1.2359104
H2ac24,3.7832437,5.0939674,0.00015479779090292356,0.007097980616999243,0.2857142857142857,0.010978793405571648,0.24118826,0.007954557
Elavl4,3.7800555,0.9047344,0.00015679342464963866,0.007177239046568638,0.7142857142857143,0.5377820691628223,0.9225066,0.5930631
Ccna2,3.7759163,5.3293195,0.00015942047089349525,0.007279904532094535,0.2857142857142857,0.011908593498551657,0.19660185,0.0053891786
Gm49797,3.7741547,0.83177906,0.00016055109232767642,0.0072871754237240965,0.7301587301587301,0.5711833494260272,0.79741573,0.52195793
Hunk,3.772775,1.2567748,0.00016144184328340606,0.0073152484469226325,0.5873015873015873,0.3574366126667382,0.58223146,0.2856371
Thoc2,3.7644346,0.6655752,0.00016692641318131663,0.007551031518824879,0.7936507936507936,0.6875871687587168,1.070541,0.79232365
2610035D17Rik,3.7607007,0.89823353,0.0001694380335515607,0.007651764641227623,0.7142857142857143,0.5098523048313843,0.7551726,0.47325453
Fgf13,3.7589624,0.7459461,0.0001706194144018568,0.007692187357345457,0.8253968253968254,0.6373779637377964,1.2002462,0.8687474
Prag1,3.756616,1.457216,0.0001722263038513366,0.007751626104665686,0.49206349206349204,0.2316632693201731,0.4038633,0.16655067
Casp8ap2,3.7517366,1.6531223,0.0001756138997413995,0.00787770531895059,0.4603174603174603,0.21707256016879448,0.3625276,0.13009013
Cuedc1,3.7493436,1.2554466,0.00017729803589394572,0.007939997040783868,0.5396825396825397,0.31130422343811465,0.463059,0.22048423
Cbx3,3.7466934,0.99684536,0.0001791809218754527,0.00801096733909054,0.6190476190476191,0.4252404963702035,0.5855233,0.33563957
Smc5,3.741837,1.0681916,0.00018267991673900187,0.008153836150792326,0.6349206349206349,0.47308943961663624,0.666679,0.37294203
Slc38a2,3.733824,0.83335084,0.00018859434033682422,0.008399827983422786,0.6507936507936508,0.45263383757107606,0.6156843,0.39039144
Dnm1l,3.7335277,0.7383971,0.00018881637893514565,0.008399827983422786,0.8095238095238095,0.6383077638307764,0.9336184,0.65508085
Nfix,3.732195,0.8096661,0.0001898185966465876,0.008430455689080676,0.7777777777777778,0.5911382898830597,0.89815426,0.6043893
Tshz2,3.725273,1.0823036,0.00019510398829980448,0.008650897963062287,0.6507936507936508,0.3960590780674463,0.9779862,0.57860327
Dgcr8,3.7241971,1.3491396,0.0001959376779386935,0.008673550916330632,0.5555555555555556,0.3563995279476451,0.5043182,0.2290784
Gm5577,3.721243,1.6833786,0.00019824455740299852,0.008761235620754227,0.49206349206349204,0.2647069341630011,0.4095112,0.14632273
Srsf3,3.7122242,1.073076,0.00020544578899481597,0.00906457857190592,0.5873015873015873,0.37374387583592605,0.4991772,0.26826698
Ccar1,3.7111797,0.73962575,0.00020629550913043652,0.009087148082516113,0.7777777777777778,0.6067660837535315,0.84764355,0.5872365
Lrp1,3.703229,0.8381955,0.0002128725615828864,0.009361515105944613,0.7142857142857143,0.558058863498194,0.7949913,0.51836485
Cep152,3.6971178,2.1579082,0.0002180611651573324,0.009574025339505753,0.38095238095238093,0.1257733433465651,0.27347267,0.06810555
Fzd3,3.6936803,1.0222144,0.00022103169859327744,0.009688616217294234,0.6825396825396826,0.4854271716196402,0.69704705,0.402934
Pign,3.6929865,0.8824144,0.00022163578279524453,0.00969927277476909,0.6349206349206349,0.40836104852841254,0.49985355,0.30141735
Mzt1,3.691872,1.6906774,0.00022260963678823753,0.009726050309756006,0.4444444444444444,0.20927654400457749,0.3673747,0.12885408
Zfp292,3.6851683,0.6961837,0.00022855162262722226,0.009949055844524381,0.7936507936507936,0.6925222615599185,1.085108,0.7927994
Tmem164,3.6848643,1.0126604,0.00022882458176092546,0.009949055844524381,0.5714285714285714,0.33229624861424023,0.51151043,0.2859207
Gab1,3.6808965,1.005003,0.00023241521850800407,0.010088848015040501,0.5238095238095238,0.24468047062189321,0.5109936,0.28692114
Ticrr,3.6740372,7.6066613,0.00023874801912084637,0.010347031086737325,0.2698412698412698,0.002646354110789257,0.24926096,0.0014512945
Agps,3.6697967,0.8429922,0.00024274344077565864,0.010503246785252733,0.7301587301587301,0.5267317526731753,0.7246998,0.4657612
E2f8,3.6673024,7.2553506,0.0002451229014776782,0.010589151708529284,0.2698412698412698,0.0032185387833923397,0.26189485,0.0019576433
Mecp2,3.6668813,0.7740265,0.00024552658670689914,0.010589565625705266,0.746031746031746,0.5969674212352036,0.8457947,0.5752989
Zfp521,3.6622512,1.8285131,0.00025000847593737645,0.010765589340444399,0.3968253968253968,0.1354647212387798,0.40651754,0.13209967
Sec63,3.6609886,0.77204716,0.00025124406099776556,0.010775551277137117,0.7142857142857143,0.5587740943389479,0.7507877,0.5038475
Sclt1,3.660934,0.84671456,0.000251297579339837,0.010775551277137117,0.7619047619047619,0.6223223545399278,1.0094781,0.6779558
Fancd2,3.660786,3.0181603,0.00025144289731168486,0.010775551277137117,0.3333333333333333,0.08114293888352465,0.27334905,0.03806941
Tab2,3.660209,0.8671197,0.00025200962412916434,0.0107826410833609,0.7301587301587301,0.566105210456675,0.79806644,0.5125462
Arhgef3,3.6588995,1.4248334,0.00025330069728430753,0.010820651408631705,0.5873015873015873,0.4562815148589207,0.81310534,0.3834949
Fign,3.656678,1.4664325,0.0002555051079019828,0.010897495633851235,0.4444444444444444,0.17998784107570717,0.45337412,0.18861611
Myt1,3.6548617,1.772421,0.000257320662882416,0.010957537577893056,0.47619047619047616,0.2575903872975003,0.4769738,0.16458692
Ntm,3.6531858,0.8943247,0.00025900668532494506,0.011011882333356445,0.9682539682539683,0.8139684583199227,2.538266,1.9840009
Serbp1,3.6525154,0.6805319,0.00025968399017376685,0.011023236676096549,0.7619047619047619,0.598898544505239,0.8247971,0.58752066
Prkd1,3.6486726,0.89804906,0.00026359883609690263,0.011171767706504375,0.746031746031746,0.5053105889925974,0.9522173,0.6173405
Cdh13,3.6467862,0.9866255,0.0002655407076732644,0.011236344590835615,0.7619047619047619,0.5426098773379108,1.2478409,0.81224906
Sdc3,3.6351407,1.6884179,0.00027782905989089275,0.011719414190374079,0.4444444444444444,0.20519972821228052,0.36974794,0.12997873
4930503L19Rik,3.6324203,1.9565676,0.00028077542758529425,0.011825134387487236,0.4444444444444444,0.21424739834781675,0.39517614,0.1176624
Tcf4,3.6288269,0.6052144,0.00028471222930187914,0.011972171520096234,1.0,0.9328398240532132,3.1757133,2.777741
Fut10,3.6280706,2.6298008,0.0002855471393747109,0.011988518179685128,0.3333333333333333,0.07552837678360691,0.26024875,0.046908453
Kcnj10,3.6192625,1.6376714,0.000295443924943446,0.01232995549459108,0.36507936507936506,0.09809390980939098,0.2466083,0.086068735
Cdk19,3.6192,0.8788274,0.00029551512238617996,0.01232995549459108,0.6984126984126984,0.4743410935879555,0.7716901,0.49022192
Ptprs,3.6175787,0.69792014,0.0002973719064114985,0.012369014125815734,0.873015873015873,0.7324679040160211,1.3366294,1.0042654
Lin9,3.6170409,2.7329605,0.0002979902685692584,0.012375577305186977,0.3333333333333333,0.08125022350963773,0.26228252,0.04412122
Sesn1,3.6147647,0.89566827,0.0003006204616740211,0.012465542909229856,0.7301587301587301,0.5524085398562386,0.80503964,0.50968623
