names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ENT CTX (for_DEGs),mean_expr_Rest (for_DEGs)
Aplp1,-5.503081,-0.67240167,3.732110890394077e-08,1.6965288381811682e-07,0.6596858638743456,0.6039558609202582,0.48575288,0.6915006
Arx,-5.5034614,-2.8291655,3.724060218728278e-08,1.6931556358245147e-07,0.013712291199202194,0.06774932333957943,0.0061385524,0.04282823
Arhgap5,-5.51973,-0.37765792,3.3952051444299405e-08,1.5462569869632627e-07,0.7868362004487659,0.6747033104309806,0.73054284,0.8747392
Cald1,-5.5583987,-0.9110393,2.722608186653655e-08,1.2445811836574297e-07,0.20718025430067316,0.2506350197793046,0.11673691,0.20931901
Tnxb,-5.5623393,-1.3952544,2.661822889560258e-08,1.2170015491319404e-07,0.038394415357766144,0.0932750364355611,0.017648768,0.045770805
Folh1,-5.5644875,-1.9536248,2.6292389362354888e-08,1.2023085469136757e-07,0.0493642483171279,0.10264418072038309,0.026005384,0.09717417
Smoc2,-5.5680075,-0.6257531,2.5766891614491672e-08,1.1788802616744274e-07,0.16529543754674644,0.2173225067666042,0.10933,0.16404356
Prox1os,-5.5745897,-2.12012,2.4811418620892072e-08,1.1374898794461183e-07,0.032909498878085267,0.08686237768061628,0.013790778,0.05861601
Gpr176,-5.5844555,-0.55089855,2.3443371189618843e-08,1.0753215839280613e-07,0.27299925205684367,0.3169269206745784,0.16246654,0.22987224
Zfhx3,-5.592741,-1.2720687,2.235125487759733e-08,1.0257527217097186e-07,0.224881575666916,0.26191963356235687,0.15362836,0.33721602
St8sia4,-5.6116757,-0.6159877,2.003766125021198e-08,9.217804447752027e-08,0.24108701072051858,0.2873620653758068,0.15765123,0.23246412
Pcsk1n,-5.6188526,-0.76311654,1.9222991472371627e-08,8.849096811078047e-08,0.5823984043879332,0.5484488861128461,0.43760464,0.6584132
Apod,-5.6248865,-1.6140711,1.8563004105269295e-08,8.555538941828232e-08,0.13338319621042133,0.1801374141161774,0.07024795,0.20112048
mt-Co2,-5.6294785,-1.0539277,1.807554580019238e-08,8.333732252079088e-08,0.3256045873846921,0.3512388090776598,0.20003831,0.37827793
Kank1,-5.6441383,-1.6928341,1.660104057135238e-08,7.66179938427067e-08,0.08426826227873348,0.13545700603789299,0.047606822,0.14637561
Gm10754,-5.6550574,-0.69878924,1.5579416699198765e-08,7.194001146373447e-08,0.29768137621540763,0.3236727045596502,0.22807658,0.34770805
Kcns3,-5.6567535,-0.9257797,1.5426300432286237e-08,7.128197637412403e-08,0.0800299177262528,0.13583177180928585,0.042874835,0.07993912
mt-Nd1,-5.6642685,-0.96404356,1.4765292720966113e-08,6.834511893408432e-08,0.32510595861381203,0.3528627940870289,0.21788538,0.38859302
Prkd1,-5.66875,-0.44642013,1.4384318689931307e-08,6.66390764135266e-08,0.512590376464722,0.5047262127836769,0.50325894,0.63727236
Cpq,-5.6769457,-1.8563526,1.3712079893213896e-08,6.356859674441984e-08,0.07030665669409125,0.12308973558192796,0.035286207,0.122261226
Ntsr2,-5.6938725,-1.5884126,1.2418984231237341e-08,5.7643480099040826e-08,0.07928197456993269,0.1332084114095357,0.040857285,0.11814735
St6gal1,-5.6991463,-0.82986635,1.2040876700851247e-08,5.5917448488052715e-08,0.2921964597357268,0.3276285654799084,0.17775975,0.29698592
Phldb1,-5.7182436,-1.1325506,1.0763082209081593e-08,5.009596725411786e-08,0.22612814759411617,0.26674994794919843,0.13428397,0.27390853
Eya4,-5.7193513,-2.1589012,1.0693142335856858e-08,4.977906004235512e-08,0.04138618798304662,0.0963564438892359,0.020541498,0.088635065
Tmem144,-5.7244706,-1.3754908,1.037568866581631e-08,4.834311677657087e-08,0.06382448267265022,0.11963356235686029,0.029225571,0.0741297
Gm14204,-5.729971,-2.986986,1.0044780708483648e-08,4.6833811840526745e-08,0.012216404886561954,0.06849885488236519,0.004968352,0.038728174
Slc25a13,-5.734509,-1.8939953,9.779515298439223e-09,4.562075973421214e-08,0.051857392171528294,0.10693316677076826,0.024427162,0.087923534
Pou3f1,-5.7348022,-1.5495561,9.762621566818043e-09,4.554985961111318e-08,0.05160807778608826,0.10747449510722465,0.025363397,0.07250206
Arhgef4,-5.7831903,-0.67082095,7.329717891420176e-09,3.4347666505486595e-08,0.3268511593118923,0.3617738913179263,0.18417619,0.2791021
Nefl,-5.7947173,-1.1537201,6.843638948433952e-09,3.2109058589911e-08,0.2193966591872351,0.26350197793046015,0.11409614,0.23814875
Sox10,-5.822141,-1.98109,5.8098470577201425e-09,2.73207193631327e-08,0.06332585390177013,0.11771809285863002,0.032237757,0.12163824
Gm12339,-5.8344316,-1.5516363,5.397428034584077e-09,2.54302807801638e-08,0.03914235851408626,0.09627316260670414,0.0169101,0.048783865
Neat1,-5.84509,-1.7543215,5.062942981021307e-09,2.390043533029559e-08,0.08825729244577413,0.1410784926087862,0.048639655,0.15542209
Vwc2,-5.856616,-1.0797036,4.723931315498553e-09,2.23432554915413e-08,0.11518324607329843,0.16847803456173224,0.07761433,0.1574992
Apbb1ip,-5.8668194,-1.6428092,4.442341870314241e-09,2.1048444023160584e-08,0.10620792819745699,0.15865084322298564,0.071711734,0.20876968
Rnf220,-5.8842225,-0.99334764,3.999297329457927e-09,1.8999490672301006e-08,0.38269758165046125,0.39995835935873414,0.2801411,0.49692437
Tgfbr2,-5.9129863,-1.8650458,3.359605348021435e-09,1.603136133925341e-08,0.06706556968337073,0.12279825109306683,0.036037896,0.12546277
Spata13,-5.925525,-1.6111773,3.113006816731753e-09,1.4878422832725401e-08,0.07678883071553229,0.13229231730168645,0.036702707,0.10814594
Npnt,-5.9645753,-1.1673445,2.452709607301608e-09,1.1764424696214603e-08,0.09224632261281476,0.14857380803664377,0.05133554,0.11181793
Cox4i1,-5.971904,-0.8796827,2.345006439315954e-09,1.1259886173055698e-08,0.544003989030167,0.5246720799500312,0.38382408,0.62105966
Anxa11,-5.976831,-0.75472176,2.275199635676866e-09,1.0930558592997925e-08,0.14584891548242335,0.20295648552987716,0.07411618,0.12204755
Plekhh1,-5.9924335,-1.6327423,2.067238667786506e-09,9.952822613048453e-09,0.08526551982049364,0.14095357068498854,0.04847449,0.14325441
Dusp10,-6.014885,-2.0371313,1.8001445463523568e-09,8.687119964168073e-09,0.037397157816005985,0.09589839683531126,0.018687816,0.074570484
Anln,-6.0237546,-1.6052758,1.7041663178303099e-09,8.241711475900004e-09,0.07180254300673149,0.12954403497813866,0.03939401,0.11533546
Dsp,-6.0291247,-1.8279296,1.648502339974059e-09,7.975379523785194e-09,0.0506108202443281,0.10834894857380804,0.023492489,0.08101962
Vcl,-6.032732,-0.5844925,1.612108066185961e-09,7.80211522666008e-09,0.38992769882822237,0.40936914428482196,0.2428131,0.34508562
Chst11,-6.038161,-0.5312425,1.5588074065605728e-09,7.548234819658063e-09,0.47344801795063574,0.46953987091401206,0.3299854,0.4478777
Zfp804a,-6.052768,-0.32035002,1.4237768988122409e-09,6.901837501548785e-09,0.756419845425081,0.6438475952529669,0.96719193,1.1105253
Mog,-6.0572777,-1.5013806,1.3844433254975147e-09,6.713588189156871e-09,0.12839690850162055,0.18001249219237977,0.08891689,0.23370107
Sema3e,-6.0682125,-0.45197326,1.2934160672449192e-09,6.281237977023492e-09,0.4228371977063077,0.4400166562565064,0.42275137,0.5421692
Pld1,-6.136505,-1.808861,8.435669646387896e-10,4.124207485415626e-09,0.09698329593617552,0.1517384967728503,0.048701648,0.16114658
2610035D17Rik,-6.1593947,-0.4974465,7.302339715353693e-10,3.5766290220844646e-09,0.5233108950386437,0.5081407453674787,0.37097865,0.49107537
Appl2,-6.1606274,-1.0141314,7.245735574310866e-10,3.549551775419015e-09,0.19770630765395164,0.24917759733499895,0.10309142,0.19829576
Cnn3,-6.1709414,-1.3214341,6.788469852531701e-10,3.332228442410062e-09,0.0887559212166542,0.14803247970018737,0.040485002,0.09826408
Gramd3,-6.1987886,-1.9187053,5.689933983434775e-10,2.8022090567245678e-09,0.07180254300673149,0.1292941911305434,0.03784238,0.13611837
4921539H07Rik,-6.199884,-1.1854308,5.650478447874874e-10,2.7843087455418645e-09,0.14385440039890302,0.19721007703518634,0.08233109,0.17828889
Kctd12,-6.264957,-1.1287092,3.7292820383176495e-10,1.845410835535824e-09,0.16355023684866618,0.21861336664584635,0.07729852,0.16188724
Flt3,-6.274906,-0.7091108,3.498452260598667e-10,1.7337405430152375e-09,0.12789827973074047,0.19000624609618988,0.06561117,0.10513264
Gm10848,-6.282087,-0.8709489,3.3405765592636503e-10,1.6573355270940598e-09,0.10296684118673648,0.1641474078700812,0.046940587,0.08424452
Klhl5,-6.2865357,-0.6674026,3.246285915688309e-10,1.6120440316862847e-09,0.30765395163300924,0.3520716219029773,0.17709804,0.2682798
Zfp521,-6.291121,-1.6465213,3.1518116075251013e-10,1.566287736160523e-09,0.08651209174769384,0.14432646262752447,0.04922299,0.14666165
Il18,-6.3090577,-1.3987659,2.807395619115412e-10,1.39927138352126e-09,0.12415856394913986,0.18063710181136788,0.063175485,0.15867156
Cdc14a,-6.3096404,-1.5637214,2.7968420959883084e-10,1.394269890894357e-09,0.07728745948641237,0.1369560691234645,0.04103816,0.11675035
Ptgds,-6.349467,-1.2647837,2.160627938991993e-10,1.0813200357741637e-09,0.34879082523061583,0.36785342494274414,0.22693683,0.47756448
Rin2,-6.3752985,-1.2599648,1.8260673932361646e-10,9.159311341470178e-10,0.15706806282722513,0.2115760982719134,0.08165919,0.18546018
Hsp90b1,-6.376049,-0.776501,1.8171454476674088e-10,9.116261795896803e-10,0.5557217651458489,0.539454507599417,0.3695395,0.568613
Ttc28,-6.3976636,-0.684014,1.5777237246807836e-10,7.935873545895293e-10,0.46173024183495387,0.4657505725588174,0.33840522,0.49895144
Ctbp2,-6.4037375,-0.9306487,1.516185331353321e-10,7.636344864754214e-10,0.1049613562702568,0.1680616281490735,0.051915463,0.096737795
Thsd7a,-6.4435434,-0.40445665,1.1671568999912577e-10,5.902786731181083e-10,0.5921216654200947,0.5759733499895898,0.7192146,0.8727566
Asrgl1,-6.469656,-0.99435586,9.822619459590313e-11,4.97894331030356e-10,0.23036649214659685,0.28236518842390174,0.12547088,0.23611559
Pfkfb3,-6.473489,-1.2978947,9.57653666362644e-11,4.856039632980608e-10,0.0775367738718524,0.1405371642723298,0.035091903,0.084168464
Zswim5,-6.515692,-0.49626744,7.235523302853736e-11,3.6828662842902045e-10,0.48292196459735726,0.4801582344368103,0.32939455,0.43844524
Clic4,-6.519269,-1.8571552,7.065089824438776e-11,3.598160795729149e-10,0.07454500124657193,0.13516552154903186,0.04081138,0.14055751
Lurap1l,-6.525182,-0.55594,6.791916541221989e-11,3.462318297526747e-10,0.35602094240837695,0.38700811992504686,0.2202396,0.30910283
Stard5,-6.525302,-1.0672855,6.786472955713844e-11,3.460370141437498e-10,0.08426826227873348,0.14824068290651676,0.043837495,0.08975324
Lima1,-6.5283885,-1.1259753,6.648111819878119e-11,3.392228723891475e-10,0.14884068810770382,0.20707890901519885,0.07851204,0.16403684
Glis3,-6.5400906,-0.82663614,6.148158413401714e-11,3.1413009425385826e-10,0.31039640987284967,0.338122007078909,0.31650537,0.5070183
Mt3,-6.5501914,-0.897576,5.7463347874393214e-11,2.9393492430705225e-10,0.5028671154325605,0.5001457422444305,0.37461382,0.6133323
Ppfia4,-6.553056,-0.5850456,5.637150012103589e-11,2.8856967198556573e-10,0.2131637995512341,0.27657713928794503,0.11496164,0.16784754
Ifitm10,-6.5609746,-1.5537808,5.345727844127428e-11,2.7380805789497516e-10,0.08526551982049364,0.14819904226525088,0.042822,0.1208449
Bves,-6.5702944,-0.9562891,5.021592928117968e-11,2.5759870557184003e-10,0.06556968337073049,0.13125130127003956,0.03420836,0.065341376
Kcnmb2,-6.5799103,-1.3594996,4.707323186919633e-11,2.4166177690586654e-10,0.225130890052356,0.2625026025400791,0.1556873,0.35925603
Spock3,-6.5935163,-0.44186887,4.2952974996393566e-11,2.2067809524915779e-10,0.6048366990775368,0.5653966271080575,0.69525427,0.86039716
Ablim3,-6.618148,-0.69346386,3.637276772605218e-11,1.8740868049837432e-10,0.2572924457741212,0.306350197793046,0.14528494,0.22544017
Map4k4,-6.619239,-0.44345304,3.610534684992681e-11,1.861021810584181e-10,0.6950885066068312,0.6241932125754737,0.55504024,0.6976533
Pla2g7,-6.6339507,-1.9154991,3.2681950749675875e-11,1.6871546909582916e-10,0.07529294440289205,0.13753903810118676,0.04033808,0.14434625
Gnas,-6.6420813,-0.39606866,3.092845174607729e-11,1.5975538224088751e-10,0.8105210670655697,0.6938996460545492,0.74243474,0.8956326
Itga7,-6.650565,-1.7828411,2.919699662804607e-11,1.5098600835173168e-10,0.036150585888805785,0.10139496148240683,0.016201094,0.054679953
Slc25a4,-6.670207,-0.9665122,2.554426842694576e-11,1.324024870046359e-10,0.456245325355273,0.46408494690818236,0.28611648,0.49913323
Aspa,-6.671594,-1.5881085,2.530391469173431e-11,1.3120729212020474e-10,0.10570929942657692,0.1656881115969186,0.07387978,0.20744865
Gm56750,-6.688195,-0.9809534,2.2593961267067108e-11,1.1735931553181775e-10,0.12365993517825978,0.1865500728711222,0.090730324,0.17181326
Maml3,-6.6963215,-0.63506657,2.1373093611203074e-11,1.1108220992901869e-10,0.5168287210172027,0.5005621486570894,0.48929733,0.68320334
Eya1,-6.713261,-1.441185,1.9032233127936436e-11,9.9107772121638e-11,0.11892296185489903,0.17859671038934,0.06774138,0.17422314
Ppp1r16b,-6.765839,-0.7382428,1.3253882711384009e-11,6.946203012578278e-11,0.42533034156070804,0.4407245471580262,0.27104762,0.41828638
Chd4,-6.781318,-0.39309114,1.190842118325923e-11,6.264277157286129e-11,0.7297432061829967,0.6407661877992921,0.59388745,0.72514564
Lats2,-6.7920823,-1.2159632,1.1052650296849156e-11,5.8186660163859095e-11,0.09822986786337572,0.16339787632729544,0.04651254,0.10489956
Chst2,-6.8069196,-1.2380061,9.971069660483213e-12,5.256477178284951e-11,0.11119421590625779,0.17643139704351446,0.0539502,0.12288002
Lct,-6.8120627,-2.106989,9.620914787350539e-12,5.073875963417252e-11,0.029917726252804786,0.09656464709556527,0.014195584,0.05976722
Kat2b,-6.815866,-0.88260585,9.369753506332827e-12,4.9443298647911054e-11,0.2530541012216405,0.30385175931709346,0.1406618,0.24565956
Rps29,-6.8304725,-0.9021316,8.463541348192809e-12,4.472278387924106e-11,0.5235602094240838,0.5155527795128045,0.36167416,0.5957042
Sparc,-6.855481,-2.0573485,7.107283484280595e-12,3.768206535568658e-11,0.09324358015457491,0.15481990422652508,0.050092936,0.19376226
Zmat4,-6.8596263,-0.3894975,6.904095966791048e-12,3.663370036091537e-11,0.6514584891548242,0.590963980845305,0.7370451,0.8868642
Fa2h,-6.8800263,-1.6076324,5.984154277249234e-12,3.1802655346061495e-11,0.11069558713537771,0.17205912971059753,0.07077239,0.20171168
Mal,-6.8933506,-1.4370685,5.449328841009285e-12,2.9029235915527257e-11,0.23535277985539765,0.2812408911097231,0.14964154,0.36260706
Bmp2k,-6.923895,-1.1944062,4.39391926359428e-12,2.348142613619298e-11,0.21665420094739465,0.2708307307932542,0.12236527,0.26073787
Glul,-6.9364004,-1.283358,4.0221671049926166e-12,2.1511869050786545e-11,0.22737471952131638,0.2785342494274412,0.12392689,0.27848908
Gm12743,-6.9527326,-0.76571393,3.5827795433821766e-12,1.9196268460753556e-11,0.16853652455746695,0.2348532167395378,0.08519537,0.14080447
Inpp5f,-6.9805155,-0.6409725,2.9409846903683664e-12,1.5811176196518208e-11,0.40713039142358515,0.43543618571726006,0.24516092,0.35993552
Pik3c2b,-6.985213,-0.84647655,2.8442407419173287e-12,1.5303313723531965e-11,0.2206432311144353,0.2814074536747866,0.116553254,0.20071538
Mobp,-7.012176,-1.4495958,2.3463940598336637e-12,1.2657620635962767e-11,0.17476938419346796,0.22931501145117636,0.12856454,0.31825185
Homer3,-7.0260468,-2.163366,2.1246722622467722e-12,1.1489221913175845e-11,0.030914983794564945,0.09968769519050594,0.013421458,0.058766734
Prkd3,-7.0351105,-1.8857764,1.991032566057824e-12,1.0777406335611146e-11,0.08352031912241337,0.14803247970018737,0.04107823,0.1440713
Aff1,-7.0850625,-1.202062,1.3898142252109928e-12,7.561107153557274e-12,0.13138868112690102,0.19775140537164274,0.064057805,0.14167272
Elf1,-7.1025004,-1.4513531,1.2251960387265422e-12,6.681757166751003e-12,0.1293941660433807,0.19254632521340828,0.06808261,0.17619103
Prkcq,-7.1108713,-1.9124613,1.1531244056248855e-12,6.292537120052939e-12,0.07105459985041136,0.13770560066625026,0.039264094,0.14041398
Sox1ot,-7.1200333,-2.6277165,1.0790107222343017e-12,5.896485276883402e-12,0.02418349538768387,0.09369144284821987,0.012281146,0.07359547
Fibcd1,-7.133421,-1.3218647,9.79045324401039e-13,5.354558898159152e-12,0.068810770381451,0.13853841349156776,0.036701225,0.089340955
Rpsa,-7.1338415,-1.0162892,9.760566537529959e-13,5.340387352136632e-12,0.3757167788581401,0.40624609618988133,0.22322126,0.40937307
Pde8a,-7.1616693,-1.5345956,7.970057472997444e-13,4.383939494359086e-12,0.10770381451009724,0.17305850510097856,0.07425753,0.20156732
Phka1,-7.1659427,-1.1190842,7.725306965672244e-13,4.252796520541143e-12,0.20219396659187236,0.26008744534665834,0.10893226,0.22312684
Crlf3,-7.1959906,-1.0709523,6.200900424414959e-13,3.423427047545304e-12,0.1819995013712291,0.24530501769727253,0.092686996,0.18567285
Rhoq,-7.20007,-0.92922103,6.018167531820836e-13,3.3252757881971187e-12,0.21590625779107456,0.2769519050593379,0.11543942,0.20946378
Sytl5,-7.2158346,-1.7313306,5.360408119539793e-13,2.9685524767525604e-12,0.059336823734729496,0.12871122215282116,0.029572748,0.09499921
P2rx7,-7.215933,-1.9425589,5.356547185671202e-13,2.967025827231194e-12,0.04736973323360758,0.1177597334998959,0.02361846,0.087888926
Plppr1,-7.260219,-0.52459544,3.864640548840371e-13,2.1464012308255638e-12,0.4335577162802294,0.463210493441599,0.353194,0.47584453
Gm29865,-7.261871,-1.8574514,3.817725577288007e-13,2.1216605224762925e-12,0.032410870107205184,0.10397668124089111,0.014660374,0.05213278
Frmpd1,-7.27626,-1.8704237,3.432015875537143e-13,1.911259410894985e-12,0.05484916479680878,0.12508848636269,0.025931083,0.09171679
Kcnc3,-7.2988896,-0.664607,2.901521416487039e-13,1.6198603877208963e-12,0.3824482672650212,0.4126587549448261,0.2192781,0.32832518
Fndc5,-7.3258886,-1.1599439,2.373207170251769e-13,1.3282248836630918e-12,0.10072301171777612,0.17235061419945868,0.047474355,0.10313334
Zfhx4,-7.326887,-0.65447074,2.355603251510478e-13,1.3186470701684695e-12,0.2612814759411618,0.3220487195502811,0.19766057,0.29565302
Itpkb,-7.330794,-1.6411462,2.287936749367482e-13,1.28156890672304e-12,0.0737970580902518,0.14403497813866334,0.037879,0.113700055
Slc2a9,-7.3534656,-2.2232132,1.9313301971781763e-13,1.0840785961599664e-12,0.025430067314884067,0.09777222569227566,0.011203592,0.051270228
Ckb,-7.3579307,-0.8615988,1.8678282133398188e-13,1.049310978307358e-12,0.56295188232361,0.5475327920049968,0.38700745,0.6198652
Pstpip2,-7.3841057,-1.0706965,1.5348173349432584e-13,8.64219232814865e-13,0.18075292944402893,0.24580470539246305,0.10605863,0.21108133
Heg1,-7.430209,-1.185969,1.0842624163632073e-13,6.134792825369421e-13,0.13338319621042133,0.20266500104101604,0.07116371,0.15512952
A530058N18Rik,-7.431033,-1.6833695,1.0775255794004395e-13,6.099244221295515e-13,0.04612316130640738,0.11867582760774516,0.023917686,0.07487015
Rps8,-7.439185,-0.85559434,1.0130828121336774e-13,5.742939907601669e-13,0.5532286212914486,0.5432021653133459,0.3978034,0.6334167
Nhsl1,-7.4399714,-1.3167127,1.0070701724249935e-13,5.710060251753445e-13,0.1600598354525056,0.2246512596293983,0.09006413,0.21087757
Rnf128,-7.45127,-0.9298807,9.244598251339472e-14,5.244982158224063e-13,0.14011468461730242,0.21111805121798877,0.071651325,0.13235496
Map3k1,-7.468226,-1.6882824,8.128313118426991e-14,4.621408664666383e-13,0.08701072051857392,0.156860295648553,0.040622093,0.12540674
Slc9a4,-7.4876256,-1.3582671,7.013070616650684e-14,3.994937618600888e-13,0.05011219147344802,0.12450551738496773,0.025922291,0.0651581
Rbms3,-7.5057025,-0.8709364,6.110012043079909e-14,3.4923638289205945e-13,0.5529793069060085,0.5036435561107641,0.44596663,0.706958
Prr5l,-7.539584,-1.518181,4.714732579230467e-14,2.7017458819347974e-13,0.12016953378209923,0.18696647928378096,0.117662266,0.30575424
Gsap,-7.548332,-1.7504222,4.408666523414241e-14,2.531756133450324e-13,0.08551483420593368,0.15619404538829898,0.0442215,0.14160816
Sox2,-7.5517554,-1.9593408,4.294310324302427e-14,2.467139585503661e-13,0.06706556968337073,0.13874661669789715,0.03087604,0.11506368
Doc2b,-7.62306,-0.94270927,2.4773087844806432e-14,1.4342875897219325e-13,0.1269010221889803,0.20008328128253175,0.06461135,0.12070466
Megf10,-7.6421585,-2.0274699,2.136099174780428e-14,1.2396756981933068e-13,0.07404637247569185,0.1449510722465126,0.04053986,0.15586828
Tgfa,-7.6446824,-1.5202764,2.0946203373171914e-14,1.2161289642116017e-13,0.10047369733233608,0.17122631688528003,0.04835187,0.13287167
Bcl6,-7.645867,-0.8865699,2.0754200543066382e-14,1.2052417734864787e-13,0.16903515332834704,0.23918384343118884,0.09334792,0.16626932
Cntnap5c,-7.6577873,-0.6760408,1.891636096219046e-14,1.1001788291213368e-13,0.5484916479680878,0.5002706641682282,0.5596939,0.78779024
D7Ertd443e,-7.6849456,-1.5103528,1.5306194620053176e-14,8.919484915220752e-14,0.112440787833458,0.18305225900478866,0.08425777,0.22349238
Htra1,-7.689741,-2.0450022,1.474331581079833e-14,8.597068051999808e-14,0.06382448267265022,0.1372891942535915,0.03271953,0.12862027
Cdh19,-7.709031,-1.840504,1.2677661289490865e-14,7.405407801056947e-14,0.08376963350785341,0.15506974807412033,0.057703942,0.1928799
Egfr,-7.714539,-2.311315,1.2142033279477936e-14,7.095616229220794e-14,0.05634505110944901,0.12900270664168229,0.032296445,0.15092988
Pou3f3,-7.7553062,-1.0165169,8.813048223024006e-15,5.1715790729996736e-14,0.16753926701570682,0.23889235894232771,0.08760235,0.16992557
Plpp3,-7.7747536,-1.3967341,7.559453034015886e-15,4.442749409973904e-14,0.2131637995512341,0.27216323131376224,0.14099012,0.3355285
Soga1,-7.8047314,-0.97351784,5.962837402873045e-15,3.512857728901529e-14,0.21740214410371478,0.28465542369352487,0.11541314,0.21529122
Gprc5b,-7.81663,-1.6124492,5.425640355675355e-15,3.1998892966856186e-14,0.09449015208177512,0.16731209660628774,0.045445535,0.13292561
Npy2r,-7.8370814,-1.6511201,4.6113917724538945e-15,2.725651054241886e-14,0.04886561954624782,0.12587965854674163,0.023478149,0.07195964
Sulf2,-7.8403916,-0.7385969,4.491441030469504e-15,2.6565049634319957e-14,0.2637746197955622,0.3282115344576306,0.16973951,0.2690158
Agmo,-7.93527,-2.1159294,2.1003847827904637e-15,1.2549997579181623e-14,0.08177511842433309,0.15452841973766396,0.04928196,0.1980091
mt-Nd4,-7.994236,-1.0534319,1.3037986187217026e-15,7.84263910567543e-15,0.4053851907255049,0.42964813658130335,0.2747543,0.5045714
Bach2,-8.007496,-0.41885108,1.1706738813373309e-15,7.059247574401724e-15,0.6891049613562703,0.603664376431397,0.62091756,0.7657243
Svil,-8.0444355,-1.212758,8.664360406970775e-16,5.241138319119872e-15,0.1244078783345799,0.1991255465334166,0.08294922,0.18270384
Map4,-8.046637,-0.31906065,8.510013692365007e-16,5.150091619681255e-15,0.806033408127649,0.695315427857589,0.76388144,0.8880524
Abtb3,-8.070141,-1.6563933,7.021736535321187e-16,4.259969760760449e-15,0.09299426576913487,0.16727045596502185,0.052657176,0.15737802
Cachd1,-8.091644,-0.8112492,5.886467917365574e-16,3.577683622248653e-15,0.29793069060084765,0.3495315427857589,0.18651596,0.30733502
Gm47728,-8.126551,-1.6110679,4.4167993859299506e-16,2.69725907954404e-15,0.04263275991024682,0.12292317301686446,0.019342775,0.05795088
Crlf1,-8.1298275,-2.0713565,4.2990084201404876e-16,2.6265201511863323e-15,0.03664921465968586,0.11613574849052676,0.016360126,0.06702688
Ap1s2,-8.140651,-1.3761425,3.9315889520090346e-16,2.403681345631007e-15,0.11817501869857891,0.19346241932125754,0.05829439,0.14480513
Lama2,-8.155426,-1.5387226,3.479517455062508e-16,2.1302035547397946e-15,0.16479680877586636,0.2316052467207995,0.11724425,0.3085216
Chrna7,-8.188601,-0.5595124,2.642820910890759e-16,1.6227741744889098e-15,0.4731987035651957,0.47378721632313137,0.35105434,0.4823124
Serinc1,-8.220047,-0.55921674,2.0342411020781634e-16,1.2530962497212346e-15,0.7698828222388432,0.6900270664168228,0.65667754,0.8620207
Gpr37,-8.23803,-1.5168892,1.750685616913291e-16,1.0816491728319184e-15,0.12066816255297931,0.19654382677493235,0.056733206,0.15447852
Paqr8,-8.239599,-1.0570816,1.7278866472242772e-16,1.0678085145104952e-15,0.22662677636499626,0.2958151155527795,0.122853726,0.24058238
Pde1c,-8.256709,-1.1028156,1.497438066923488e-16,9.27314147458726e-16,0.29045125903764646,0.3420778679991672,0.1918839,0.37453163
Ubb,-8.287258,-1.1005557,1.1588857796920878e-16,7.201494195265125e-16,0.4774370481176764,0.48348948573808037,0.3526741,0.64541805
Atp1a2,-8.2879095,-1.5670176,1.1525575646128246e-16,7.163826454116724e-16,0.2720019945150835,0.32221528211534456,0.18008992,0.46036798
Gjc3,-8.318129,-1.6567194,8.936317473438756e-17,5.57378947333564e-16,0.12341062079281974,0.19662710805746408,0.08582454,0.24885431
Trpm3,-8.339605,-0.5464198,7.45386205441308e-17,4.657797055862313e-16,0.7743704811767639,0.6711638559233812,1.1765848,1.4530643
Septin4,-8.344832,-1.2502344,7.131502782547202e-17,4.458433684668295e-16,0.2049364248317128,0.2747033104309806,0.12325124,0.27157107
Arhgap31,-8.394758,-1.566465,4.668542912630372e-17,2.935043239643849e-16,0.13986537023186238,0.21353320841140955,0.081918605,0.22541288
Mag,-8.446842,-1.6566683,2.992887354602566e-17,1.8899855045398576e-16,0.1593118922961855,0.22889860503851758,0.10528675,0.30015016
Ugt8a,-8.454869,-1.447521,2.794002790364007e-17,1.7664671759313143e-16,0.1994515083520319,0.2650426816572975,0.14469756,0.35390988
Psap,-8.461293,-0.7330264,2.6442850228206138e-17,1.6733852699762105e-16,0.6502119172276241,0.6194461794711639,0.48693597,0.7142685
Ptprm,-8.464627,-1.0157644,2.569725375887247e-17,1.6265847078937652e-16,0.3530291697830965,0.38467624401415784,0.3215786,0.5692513
Plekha2,-8.478538,-1.8651783,2.280429521676446e-17,1.4458504305673925e-16,0.07953128895537273,0.15860920258171976,0.035883807,0.12496009
mt-Atp6,-8.570985,-1.206558,1.026040821570334e-17,6.55797261550782e-17,0.3243580154574919,0.3736831147199667,0.20358418,0.41942543
Adra1a,-8.57665,-1.1052573,9.767668575493751e-18,6.246007963434486e-17,0.13089005235602094,0.211034769935457,0.08576635,0.1761857
Gm5087,-8.627905,-1.4790267,6.248613407924432e-18,4.016752207438505e-17,0.09149837945649464,0.17293358317718094,0.047730092,0.12775905
Epb41l4a,-8.638334,-1.8354914,5.703842469316095e-18,3.670952027557449e-17,0.06681625529793069,0.14928169893816365,0.030854795,0.10601187
Rtn4,-8.669967,-0.30695084,4.322474832356797e-18,2.793959556060311e-17,0.9147344801795063,0.7888819487820112,1.0690384,1.2137367
Ptma,-8.681599,-1.1288314,3.902427532420609e-18,2.5285321388025506e-17,0.3712291199202194,0.4104101603164689,0.21790662,0.42685243
