names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MGE-derived (for_DEGs),mean_expr_Rest (for_DEGs)
Brat1,4.5666447,0.5458716,4.955929509780452e-06,1.913027236428685e-05,0.2462686567164179,0.1251727901054929,0.089059815,0.061850183
Cfap68,4.566548,0.4141722,4.958223015434138e-06,1.9136376389645974e-05,0.26492537313432835,0.14234267006184068,0.10337721,0.078562774
Mprip,4.566499,0.28916675,4.959370149405601e-06,1.9138054849135215e-05,0.917910447761194,0.6462349945434703,0.8104182,0.7041001
Setd5,4.56596,0.39131328,4.972133196005759e-06,1.9184551834674718e-05,0.9850746268656716,0.7699163332120771,1.2878331,1.0990586
Gm17106,4.562594,0.27347955,5.052552879075412e-06,1.9486449814949952e-05,0.2798507462686567,0.15187340851218625,0.10201188,0.085123464
Mtrf1l,4.5616016,0.28771216,5.076483972692775e-06,1.957593632982992e-05,0.26865671641791045,0.14325209166969807,0.09347779,0.077211194
Gm49980,4.558869,0.6367708,5.14298743840734e-06,1.9829541178075076e-05,0.20708955223880596,0.08774099672608221,0.07939942,0.05178367
Nucb1,4.5580115,0.33177638,5.164014829999289e-06,1.9904902952529178e-05,0.27425373134328357,0.15118224809021463,0.10802826,0.08676705
Kirrel,4.5573916,0.8200416,5.1792745967754395e-06,1.9960858923602417e-05,0.1828358208955224,0.06464168788650418,0.066632465,0.03828584
Bsn,4.5564404,0.27156785,5.202779039797019e-06,2.0045694407706614e-05,0.9011194029850746,0.614623499454347,0.7726017,0.6757131
Zfp276,4.554473,0.4094954,5.251710379876744e-06,2.0225520697619052e-05,0.2593283582089552,0.1373590396507821,0.099615626,0.0759068
Aar2,4.5536966,0.25896922,5.27113575111761e-06,2.0294514634264246e-05,0.2873134328358209,0.16082211713350308,0.10520635,0.088661626
Trpm4,4.553271,0.6133008,5.281821930349018e-06,2.0332744307804888e-05,0.24067164179104478,0.1205529283375773,0.08902144,0.059081867
Anapc7,4.5513625,0.29148313,5.329962084010303e-06,2.051512407926613e-05,0.27798507462686567,0.1523099308839578,0.09991557,0.08236758
A830031A19Rik,4.5509477,0.3447073,5.340488731106408e-06,2.054760131684667e-05,0.3451492537313433,0.21389596216806112,0.1473205,0.11777532
Pogk,4.5475783,0.25303063,5.426671876133679e-06,2.0857484381592328e-05,0.26865671641791045,0.14277919243361223,0.09754332,0.08247981
Ppih,4.5467024,0.30776697,5.449296660747446e-06,2.094144755066989e-05,0.2574626865671642,0.1335758457620953,0.08715076,0.07098725
Tdrd5,4.5450554,0.29836044,5.492075956804954e-06,2.11028286800156e-05,0.34328358208955223,0.21076755183703164,0.1368402,0.112657085
Fubp1,4.5430555,0.3035827,5.544459613994508e-06,2.1296879586297932e-05,0.9216417910447762,0.6688977810112768,0.86166143,0.74558485
Eral1,4.54222,0.57764506,5.5664863319614295e-06,2.13765167557244e-05,0.22201492537313433,0.10120043652237178,0.07427225,0.05037123
Map2,4.537525,0.49821723,5.69182866090144e-06,2.1851612532993526e-05,0.9981343283582089,0.8361586031284103,2.0131161,1.7214003
Lrfn5,4.5347705,0.6238768,5.766617442351271e-06,2.2135572953711233e-05,1.0,0.8547108039287014,2.6689124,2.2732964
Hcrtr2,4.5335927,0.686904,5.798882869910491e-06,2.224671369424542e-05,0.23134328358208955,0.1122226264096035,0.12363626,0.07858063
Dynlt2b,4.5323124,0.46492726,5.8341499540758e-06,2.2372428894821858e-05,0.22201492537313433,0.10043652237177156,0.072248794,0.05286016
0610043K17Rik,4.529943,0.41390476,5.8999547685713395e-06,2.2605416317055738e-05,0.2835820895522388,0.1596944343397599,0.10675418,0.08117606
Zfp57,4.5286117,1.0393542,5.937248406595117e-06,2.2738578204847603e-05,0.18097014925373134,0.06427791924336122,0.06562373,0.03246707
Macrod2,4.526245,0.5925838,6.004088938493605e-06,2.298801222247409e-05,1.0,0.8850491087668243,2.9186478,2.5349567
Wdcp,4.523747,0.48178184,6.075441060397116e-06,2.3243402815603773e-05,0.23880597014925373,0.11858857766460532,0.08380418,0.060716767
Tmem240,4.523728,0.30889526,6.075982931775247e-06,2.3243402815603773e-05,0.2574626865671642,0.1336122226264096,0.0890874,0.07252276
Hccs,4.5226607,0.42253587,6.106712798893397e-06,2.3354308697162766e-05,0.23507462686567165,0.11425973081120408,0.08294665,0.06253026
Gm35612,4.520984,0.31250295,6.155280886711247e-06,2.353335193880638e-05,0.27611940298507465,0.15107311749727173,0.09933259,0.08074495
Cast,4.5207467,0.52961975,6.162182031400713e-06,2.3556385144933442e-05,0.19029850746268656,0.07242633684976355,0.06406304,0.044812016
Per2,4.5153427,0.29866174,6.3214393069620255e-06,2.4144573443933138e-05,0.332089552238806,0.2000363768643143,0.12852888,0.10571715
Ftsj1,4.511583,0.26029652,6.434559412592629e-06,2.457313976923876e-05,0.2630597014925373,0.13794106947981083,0.086111136,0.07239692
Stxbp5,4.5111275,0.46076763,6.448394372695037e-06,2.462247503116607e-05,0.9832089552238806,0.7285194616224081,1.2735982,1.0543257
Med8,4.504179,0.2610382,6.662999962846506e-06,2.5427468967715612e-05,0.2537313432835821,0.13044743543106585,0.0847153,0.07118012
Rps6ka1,4.502907,0.3587159,6.703024529439916e-06,2.557294748062623e-05,0.1884328358208955,0.07042560931247727,0.06600254,0.051841993
Mir181a-1hg,4.498298,0.5254213,6.8499635049870875e-06,2.611499991189033e-05,0.22388059701492538,0.10552928337577301,0.07642494,0.053709853
Gpatch4,4.497228,0.34830514,6.884515461014684e-06,2.624300332493468e-05,0.24813432835820895,0.12673699527100765,0.085062616,0.067416914
Zfp770,4.4969044,0.26644176,6.894992145522205e-06,2.6279211198607323e-05,0.24813432835820895,0.12488177519097854,0.081718035,0.06839751
Blvra,4.496247,0.41638795,6.916341785533613e-06,2.635684353670234e-05,0.22574626865671643,0.10632957439068752,0.07870384,0.05954688
Katnb1,4.4932685,0.5198137,7.01382175967884e-06,2.6713166645297015e-05,0.22388059701492538,0.10523826846125864,0.07364255,0.051929507
Irgq,4.4930744,0.40531787,7.020218788154688e-06,2.6733741331875915e-05,0.23134328358208955,0.11218624954528919,0.081101164,0.0618369
Dst,4.4893928,0.34682405,7.1426471113492346e-06,2.719610711094713e-05,0.9925373134328358,0.8530738450345581,1.7492332,1.5550115
Abhd14b,4.4850426,0.55711097,7.289934740909096e-06,2.7745119899182352e-05,0.23134328358208955,0.11265914878137505,0.08610562,0.059321344
Ppil3,4.4844522,0.3038429,7.310142259804156e-06,2.7818088446528493e-05,0.2555970149253731,0.13303019279738088,0.088162504,0.07200675
Dcaf6,4.482994,0.38817456,7.360291155301704e-06,2.800099438524094e-05,0.9626865671641791,0.712659148781375,1.1252712,0.9517047
Cox18,4.4825387,0.32466245,7.376024212674265e-06,2.8044965415955496e-05,0.2873134328358209,0.16234994543470352,0.10096677,0.081424266
Ptk7,4.478784,0.45037457,7.5069362206171285e-06,2.8530604844127613e-05,0.251865671641791,0.13139323390323754,0.09569321,0.07091848
Ttc39aos1,4.4761024,2.8179603,7.6018018963827605e-06,2.887073031177453e-05,0.12686567164179105,0.01393233903237541,0.041860543,0.006043979
Mvb12a,4.473572,0.4497018,7.692378899450378e-06,2.9210602180360606e-05,0.26865671641791045,0.14739905420152782,0.10420764,0.077347636
Ttc9c,4.4693804,0.39693218,7.84464944106063e-06,2.978040837543079e-05,0.2537313432835821,0.132557293561295,0.09454531,0.07260745
Cttnbp2,4.469216,0.54079735,7.850681108488492e-06,2.9799096113163693e-05,0.9925373134328358,0.8112040742088032,2.1053264,1.7843881
Fgf11,4.4677634,0.6588327,7.904170337828845e-06,2.998941781664234e-05,0.1958955223880597,0.07915605674790833,0.06687134,0.042871688
Zfp267,4.464006,0.30034617,8.044128528773273e-06,3.0516127850930093e-05,0.2891791044776119,0.16573299381593307,0.10749446,0.08815388
Cask,4.4632754,0.36482823,8.071610696424448e-06,3.061606146427511e-05,0.9720149253731343,0.7301564205165515,1.1680397,1.0008557
Hcn3,4.4590955,0.9595276,8.230632926839475e-06,3.120602606803678e-05,0.18470149253731344,0.06991633321207712,0.06389471,0.033365767
Bhlhe41,4.45623,0.28917563,8.341345921103978e-06,3.160794879425524e-05,0.24440298507462688,0.12266278646780647,0.08457361,0.06973456
Shd,4.4558797,1.0291383,8.354982889286184e-06,3.1641774522215614e-05,0.16417910447761194,0.04979992724627137,0.051601183,0.025617508
Irf3,4.454206,0.32451835,8.420420189554848e-06,3.1885102944382576e-05,0.2462686567164179,0.12608221171335032,0.0874715,0.070456415
Zfp202,4.45416,0.59787893,8.422218419000226e-06,3.188741847520587e-05,0.22574626865671643,0.10938523099308839,0.08241206,0.05520604
Gm9856,4.4527965,0.40191832,8.475910549373982e-06,3.207714316361675e-05,0.2667910447761194,0.14525281920698435,0.09180265,0.07024415
Syt7,4.447611,0.3255186,8.683070189422408e-06,3.284726115581868e-05,0.917910447761194,0.6289559839941797,0.9038146,0.7757794
Zbtb49,4.44743,0.495897,8.69037064373579e-06,3.287025045005359e-05,0.23134328358208955,0.11265914878137505,0.075512595,0.054129392
Gusb,4.446112,0.48584676,8.743830978163803e-06,3.306780272811561e-05,0.20335820895522388,0.0869043288468534,0.07876083,0.05686745
Gipc2,4.445662,1.2777641,8.76216027797893e-06,3.313245801706922e-05,0.1623134328358209,0.048526736995271005,0.055784583,0.023385717
Pdcd2l,4.4447994,0.4316129,8.797384926623003e-06,3.326097269992403e-05,0.24813432835820895,0.12921062204437977,0.09024569,0.06768035
Mvp,4.443387,0.6167898,8.855357679832596e-06,3.347073580772287e-05,0.2126865671641791,0.09614405238268461,0.075684786,0.05000025
Plpp7,4.4427295,0.5637158,8.882477029413692e-06,3.356505842011682e-05,0.21641791044776118,0.09992724627137141,0.07243605,0.049576275
Zfp719,4.4427214,0.30057764,8.882810957404196e-06,3.356505842011682e-05,0.27238805970149255,0.15016369588941433,0.095990285,0.078626595
Mfsd13a,4.4417295,0.31056243,8.92386390458387e-06,3.3710701970500297e-05,0.3003731343283582,0.17693706802473627,0.11284291,0.09195978
Ggcx,4.438571,0.44837958,9.05582019487325e-06,3.4194756694244554e-05,0.24253731343283583,0.12349945434703528,0.08286308,0.061391003
Pdcd7,4.4371963,0.3881261,9.113821772108373e-06,3.4408935087333424e-05,0.23134328358208955,0.11200436522371772,0.07784433,0.060021088
Gm44644,4.436463,0.37413386,9.144900910561893e-06,3.4511725767808714e-05,0.30223880597014924,0.17817388141142235,0.11430088,0.0893183
Foxred1,4.434156,0.4618081,9.243370942180671e-06,3.4873543557483105e-05,0.22574626865671643,0.10665696616951618,0.06794344,0.049786456
Pvalb,4.4333124,0.6183405,9.279629214813318e-06,3.500542425972678e-05,0.15298507462686567,0.0383412149872681,0.05090043,0.03345014
4921511C10Rik,4.433261,0.686393,9.281834565246158e-06,3.500654183047063e-05,0.21641791044776118,0.10036376864314296,0.076554105,0.04825619
Psmg2,4.4328837,0.3039099,9.298099960985715e-06,3.5060334823419336e-05,0.23507462686567165,0.11564205165514732,0.079901494,0.06520758
Elmod3,4.432795,0.5481608,9.301937911210693e-06,3.5069885179490856e-05,0.24813432835820895,0.13161149508912331,0.09995326,0.069423534
Fdxr,4.431962,0.684479,9.337948593628139e-06,3.5200712501513486e-05,0.20149253731343283,0.08566751546016733,0.06634983,0.041799437
Ccdc120,4.4317465,0.7247888,9.347293430019464e-06,3.52282574919524e-05,0.20708955223880596,0.091524190614769,0.07055777,0.043285295
Abcf3,4.4317327,0.28958052,9.347877778847064e-06,3.52282574919524e-05,0.26492537313432835,0.14397962895598398,0.09764696,0.08058351
Ptprj,4.4311047,0.32427764,9.375147174996725e-06,3.532111674034801e-05,0.9645522388059702,0.7068024736267734,1.1376721,0.99059725
Plxna3,4.428644,0.82014996,9.482735218586422e-06,3.5716441733027355e-05,0.19402985074626866,0.0794106947981084,0.06825452,0.039228473
Pcnx,4.4251294,0.3081693,9.638446100822848e-06,3.629274757975195e-05,0.9123134328358209,0.6399417970170971,0.8123795,0.6992405
Gm28375,4.424787,0.4181742,9.653741041159282e-06,3.634524615047638e-05,0.24440298507462688,0.12408148417606402,0.08464208,0.06400877
Zfp787,4.4235716,0.33437133,9.708243718588841e-06,3.653508525468938e-05,0.22574626865671643,0.10698435794834485,0.07136181,0.057011135
Tmem231,4.4232564,0.26272878,9.722430938927053e-06,3.657823009366703e-05,0.29850746268656714,0.172971989814478,0.110039964,0.09253943
Gm56610,4.421329,0.2999122,9.809561878076995e-06,3.690087185551293e-05,0.3712686567164179,0.23790469261549654,0.1515809,0.12482626
Ppt2,4.420604,0.34176654,9.842535299096143e-06,3.701972613195875e-05,0.27611940298507465,0.15572935612950164,0.10084104,0.08040085
Alkbh2,4.419995,1.2809645,9.870319685650802e-06,3.7119032883616106e-05,0.16417910447761194,0.05161877046198618,0.056395512,0.023594247
P3h3,4.4184046,0.28204235,9.94320766270031e-06,3.7387907906067357e-05,0.27611940298507465,0.15180065478355767,0.09158937,0.07592593
Qpctl,4.418184,0.5910194,9.953378455528119e-06,3.742091494333854e-05,0.22201492537313433,0.10534739905420153,0.079007775,0.053141583
1700111E14Rik,4.4179816,0.5194638,9.962689709934905e-06,3.745068166003789e-05,0.24253731343283583,0.12266278646780647,0.08373985,0.059150875
Mzf1,4.4160275,0.30591154,1.0053128463613426e-05,3.778536324203284e-05,0.2835820895522388,0.15874863586758822,0.09381849,0.076559685
Tmem198,4.413645,0.31374297,1.016446249197568e-05,3.81931348286095e-05,0.2126865671641791,0.09388868679519825,0.063731946,0.051590845
Cyb5d2,4.4130034,0.28322792,1.0194637643841976e-05,3.830116240073181e-05,0.23880597014925373,0.119534376136777,0.080637224,0.066731684
Tmem18,4.411346,0.5348454,1.0273007925433147e-05,3.85848089119917e-05,0.22201492537313433,0.10494725354674427,0.07608616,0.05313004
Gm13563,4.4032197,0.8303125,1.066561065975719e-05,4.003142316352504e-05,0.1828358208955224,0.06882502728264824,0.057439603,0.032709394
AW209491,4.402476,0.77268237,1.0702257620726936e-05,4.015775202750073e-05,0.19029850746268656,0.07613677700982176,0.06563988,0.038941685
Fam98c,4.3971066,0.55208695,1.0970341003853064e-05,4.115217964170485e-05,0.21455223880597016,0.09938159330665697,0.07377147,0.050899304
Gm54728,4.3962417,0.6683505,1.1014136584822974e-05,4.129853244279856e-05,0.24440298507462688,0.12924699890869407,0.09475228,0.06065904
Pcdhb16,4.393875,0.9181592,1.1134780698473855e-05,4.173989360602573e-05,0.1865671641791045,0.07362677337213532,0.06668764,0.035843175
Slc66a2,4.392983,0.3003731,1.1180589334003603e-05,4.18999212558824e-05,0.23880597014925373,0.11847944707166243,0.07554906,0.061777804
Ankzf1,4.3910046,0.5566752,1.1282813715081703e-05,4.2265328945245415e-05,0.22201492537313433,0.10545652964714441,0.07273424,0.050020218
A430046D13Rik,4.3906,0.42253467,1.1303813771747855e-05,4.2335865252752104e-05,0.2593283582089552,0.1401600582029829,0.0917747,0.069259934
P4ha2,4.3901663,0.8416322,1.1326395348551832e-05,4.240493841655117e-05,0.19402985074626866,0.08093852309930884,0.067575924,0.03826974
Slc19a2,4.386738,0.5884453,1.1506324153275664e-05,4.3054578749271284e-05,0.21828358208955223,0.10229174245180066,0.072950296,0.049104255
Utp14b,4.3866167,0.49113247,1.1512739264064975e-05,4.3072584798861866e-05,0.21082089552238806,0.09607129865405602,0.08008436,0.057628106
Maneal,4.3844337,0.38962188,1.1628796725712996e-05,4.350073340107312e-05,0.2294776119402985,0.11193161149508912,0.0764524,0.058879264
Mospd1,4.383889,0.34653398,1.1657912950261623e-05,4.360358031368734e-05,0.24440298507462688,0.12684612586395053,0.09065605,0.07197656
Rsph3a,4.3836117,0.461203,1.1672786115826004e-05,4.3653133323903225e-05,0.24813432835820895,0.12957439068752274,0.08741194,0.06424355
Mast4,4.3832827,0.33687732,1.1690426306978469e-05,4.371301904655044e-05,0.9832089552238806,0.7570753001091306,1.439038,1.2660408
Rfesd,4.3832045,0.43719348,1.169462320872978e-05,4.3716545022060265e-05,0.23694029850746268,0.11942524554383412,0.081834815,0.061078757
Rabep2,4.3832045,0.54339224,1.169462320872978e-05,4.3716545022060265e-05,0.208955223880597,0.09367042560931248,0.07077289,0.04909567
Dis3l,4.382054,0.27161804,1.1756585696679276e-05,4.392983697257295e-05,0.27611940298507465,0.1542379046926155,0.09930212,0.0829468
Champ1,4.378086,0.34489766,1.1972600287048715e-05,4.4718344413816925e-05,0.23694029850746268,0.11877046198617679,0.08049595,0.06391372
Eif2b5,4.3774447,0.42679185,1.2007880375612394e-05,4.484388404346143e-05,0.24253731343283583,0.12590032739177884,0.09126721,0.06867654
Rabggtb,4.3769784,0.2585855,1.203358739574249e-05,4.493364276314629e-05,0.24813432835820895,0.1288104765369225,0.08529441,0.07178768
Gm2011,4.376663,0.6555979,1.2051002832160264e-05,4.4992419911094386e-05,0.19962686567164178,0.08483084758093852,0.06436928,0.041339878
Ncam1,4.3754635,0.44190663,1.211746101466113e-05,4.5234256385654976e-05,0.9981343283582089,0.8516915241906148,2.0012624,1.742266
Kdm1b,4.3725286,0.3587549,1.228157538411831e-05,4.582779205266754e-05,0.24067164179104478,0.12273554019643507,0.083057396,0.06535437
Casz1,4.371421,1.4930824,1.2344063466491215e-05,4.605456614060246e-05,0.14925373134328357,0.03812295380138232,0.05188085,0.018740594
Wdr4,4.3664937,0.44830626,1.2625685261284305e-05,4.70725909491757e-05,0.22201492537313433,0.1054929065114587,0.070793025,0.05236955
Aldh1l2,4.366141,0.829536,1.2646100814679217e-05,4.714216549534275e-05,0.15858208955223882,0.04587122590032739,0.051573675,0.02934754
Zfp408,4.364774,0.45140043,1.2725410937827457e-05,4.743123760569064e-05,0.24067164179104478,0.12317206256820662,0.081880055,0.06053186
Scyl1,4.3627286,0.43188238,1.2845029110331285e-05,4.787044829328733e-05,0.20522388059701493,0.08945070934885413,0.06335315,0.047344193
1700110C19Rik,4.361804,0.28423735,1.2899437067852396e-05,4.806654749870945e-05,0.23134328358208955,0.11291378683157512,0.07518759,0.062150627
Arhgef9,4.3614078,0.37913334,1.2922822012036463e-05,4.814700879969769e-05,0.9514925373134329,0.6857766460531102,1.0447373,0.8824524
Asic1,4.361017,0.3120371,1.2945928416150769e-05,4.822641016802595e-05,0.2574626865671642,0.13790469261549654,0.09489509,0.077130064
Wdr25,4.357459,0.3153711,1.3158096922636858e-05,4.900319671673629e-05,0.27052238805970147,0.15016369588941433,0.09601937,0.077878766
Dnajc17,4.3564296,0.27011564,1.3220113501104173e-05,4.9220514032793286e-05,0.27238805970149255,0.15183703164787196,0.09828846,0.082175255
Oser1,4.352435,0.49328816,1.3463361512877015e-05,5.0112276471949776e-05,0.19962686567164178,0.08486722444525283,0.061568785,0.04412524
9530062K07Rik,4.3472605,0.45329064,1.3784854372447817e-05,5.127339936152725e-05,0.251865671641791,0.1335758457620953,0.08904046,0.06580277
Nbea,4.3465786,0.4865034,1.3827759810082918e-05,5.1425869355976194e-05,1.0,0.9042560931247726,2.849292,2.5350227
Parp2,4.345584,0.32243264,1.389056573909e-05,5.1652297454933344e-05,0.26119402985074625,0.14332484539832666,0.09637878,0.077805646
Gm37679,4.34546,0.577934,1.3898414251235218e-05,5.167433110982293e-05,0.23880597014925373,0.12484539832666425,0.09621135,0.06546619
Lysmd3,4.3445005,0.37121665,1.3959298105760866e-05,5.1893516892887995e-05,0.26119402985074625,0.1440523826846126,0.09939752,0.07769801
Gm49961,4.344158,0.5665587,1.39810794046628e-05,5.196729887996812e-05,0.251865671641791,0.1363768643142961,0.10216385,0.07011411
Hace1,4.34394,0.26157117,1.3994988340250504e-05,5.201180314004579e-05,0.8955223880597015,0.6145507457257184,0.76564443,0.6727525
9330162012Rik,4.343123,0.86742955,1.4047135174291619e-05,5.219838502741195e-05,0.1865671641791045,0.07431793379410695,0.061722606,0.03430233
Vps18,4.3421664,0.34444165,1.4108467058930676e-05,5.241179453525056e-05,0.22201492537313433,0.10520189159694435,0.07104564,0.05637287
Plag1,4.3415437,0.37217465,1.4148513047782137e-05,5.255329632207714e-05,0.26865671641791045,0.148526736995271,0.09722763,0.0759354
Chrd,4.3406086,0.35253993,1.4208872506091023e-05,5.2762908269577917e-05,0.3041044776119403,0.1822480902146235,0.11860685,0.09406106
Ttc38,4.3375034,0.70449215,1.4411024857041355e-05,5.350618183068968e-05,0.19776119402985073,0.08472171698799563,0.06546823,0.040680617
Cdkl5,4.335428,0.35175443,1.4547670197225009e-05,5.399860453093465e-05,0.9402985074626866,0.6798108403055657,1.0494134,0.8978849
Srprb,4.330501,0.29693484,1.4877035459345472e-05,5.5198279866419884e-05,0.22201492537313433,0.10545652964714441,0.07576585,0.062099673
Peli3,4.3282104,0.5321757,1.5032597227549095e-05,5.576006177584818e-05,0.21641791044776118,0.10123681338668607,0.06968748,0.048703
Xk,4.328178,0.50426584,1.5034804456522147e-05,5.5760551517839896e-05,0.21828358208955223,0.10305565660240087,0.07395491,0.052702546
Kcnq3,4.3259087,0.56330585,1.5190452233025447e-05,5.631449386056757e-05,0.9925373134328358,0.808112040742088,2.0629432,1.7314143
Pcdh9,4.3256254,0.29733828,1.520996938387314e-05,5.637906985027883e-05,1.0,0.9707166242269917,4.0354857,3.8334274
Ccdc84,4.3207226,0.45635346,1.5551899304267777e-05,5.763060740665772e-05,0.21641791044776118,0.10061840669334303,0.06728439,0.049481403
Tcof1,4.31789,0.29974735,1.5752790311691325e-05,5.836699885206093e-05,0.2126865671641791,0.0963259367042561,0.065293126,0.053364307
Erich1,4.31686,0.32871354,1.582641791786531e-05,5.862363516033097e-05,0.24067164179104478,0.1233539468897781,0.08287387,0.06653602
Klhl11,4.3168225,0.2678564,1.5829122533659255e-05,5.862557167187101e-05,0.2593283582089552,0.1412149872680975,0.0933193,0.078106865
Zfp790,4.314936,0.29031926,1.5964916493968572e-05,5.9120356421297624e-05,0.2462686567164179,0.12735540196435066,0.07854165,0.064677365
Grin1os,4.310521,0.6717106,1.628702702094012e-05,6.026334564206293e-05,0.21082089552238806,0.09683521280465623,0.067177,0.042695314
Fbxw7,4.308882,0.33437517,1.6408158332003432e-05,6.070318248395047e-05,0.9701492537313433,0.685631138595853,0.99876904,0.8587297
Grin2b,4.3087907,0.60276496,1.641495741097816e-05,6.071997599573006e-05,0.9981343283582089,0.8827573663150237,2.8592281,2.4707072
1110046J04Rik,4.307985,0.7347274,1.6474865061624433e-05,6.0933189842511836e-05,0.20335820895522388,0.09137868315751183,0.07375734,0.044972066
Rnh1,4.3067155,0.30763033,1.656965749908786e-05,6.127535053681404e-05,0.2294776119402985,0.11349581666060386,0.08012831,0.065231055
Mrgbp,4.30298,0.6090416,1.6851625615846825e-05,6.227522765751674e-05,0.22014925373134328,0.10716624226991633,0.08089737,0.053771414
Nfat5,4.3016186,0.34072718,1.6955494933547006e-05,6.264184639961612e-05,0.9682835820895522,0.7479810840305565,1.1952344,1.0365965
Vmn2r85,4.3008747,0.38407907,1.7012520669182776e-05,6.28438864972424e-05,0.2873134328358209,0.1674063295743907,0.107854895,0.08366751
Abca6,4.300783,0.7141408,1.7019558209778877e-05,6.286124111295648e-05,0.1828358208955224,0.07115314659876319,0.06716428,0.04147532
Gpatch11,4.3004947,0.3215393,1.7041723871840204e-05,6.293445855364847e-05,0.22014925373134328,0.10527464532557293,0.077884875,0.06280204
Coq4,4.2972116,0.53689075,1.729598617960905e-05,6.382957679523351e-05,0.22201492537313433,0.10851218624954528,0.077091716,0.053765997
Ikbip,4.2959695,0.44535863,1.7393161491143413e-05,6.416175854846562e-05,0.20708955223880596,0.09388868679519825,0.07327089,0.054327853
Arv1,4.2952847,0.41583896,1.744692482356857e-05,6.435125188871481e-05,0.27052238805970147,0.1532193524918152,0.10141986,0.076971605
Atxn1l,4.2950096,0.3902816,1.7468559354440932e-05,6.442220557971834e-05,0.22574626865671643,0.11065842124408876,0.07384111,0.056825932
Fkbp14,4.2930775,0.6281233,1.7621360348116366e-05,6.497680150320938e-05,0.1958955223880597,0.08348490360130957,0.06496129,0.042509872
Sh3bp5l,4.2893257,0.48193878,1.7921655315857246e-05,6.604785054685011e-05,0.21641791044776118,0.10323754092397236,0.07366081,0.05328801
Slc36a1,4.2856574,0.2858461,1.821997228162238e-05,6.711043937041718e-05,0.27611940298507465,0.1590032739177883,0.10829964,0.08967863
Med13l,4.284738,0.36726493,1.8295453690898757e-05,6.737922706612521e-05,0.9645522388059702,0.7169879956347763,1.0735664,0.9134789
Bloc1s5,4.282121,0.5369011,1.8512022822137035e-05,6.813945934668797e-05,0.19962686567164178,0.08715896689705348,0.06893914,0.04802086
Msi1,4.27914,0.5145299,1.876167672214925e-05,6.903002239136661e-05,0.20335820895522388,0.09097853765005456,0.07136226,0.050484594
Sgf29,4.275876,0.2880363,1.9038709175511243e-05,7.002054688557172e-05,0.26492537313432835,0.14630774827209894,0.091371916,0.07544185
Slc9a5,4.2733345,0.5824142,1.9257126756480375e-05,7.080446031015704e-05,0.21641791044776118,0.10327391778828665,0.071251236,0.048143283
Septin10,4.2706285,0.40064502,1.9492295388376095e-05,7.165932098586204e-05,0.21828358208955223,0.1047653692251728,0.08749302,0.0669702
Eri2,4.2704773,0.3507991,1.950549257223291e-05,7.16980281006701e-05,0.25,0.13335758457620953,0.08636008,0.06834007
Dnaaf10,4.270165,0.28335583,1.9532856670605393e-05,7.178879205842797e-05,0.2891791044776119,0.16947981084030556,0.10781994,0.089425355
Slc44a1,4.268879,0.30288103,1.9645764474567853e-05,7.219388558966606e-05,0.960820895522388,0.703310294652601,1.0484878,0.9172384
Susd4,4.268507,0.27624106,1.967854537094173e-05,7.230445974527611e-05,0.8917910447761194,0.6114950891233175,0.7840537,0.68456376
Aldh18a1,4.2671328,0.5154626,1.980014471152491e-05,7.273135863276477e-05,0.23694029850746268,0.12357220807566388,0.08381899,0.05936708
Recql,4.266995,0.3838641,1.9812343924010432e-05,7.276622214846367e-05,0.2593283582089552,0.1430338304838123,0.09387786,0.07272208
Acad10,4.2637014,0.36114576,2.0106796074635862e-05,7.381740818765754e-05,0.2462686567164179,0.13070207348126592,0.08557119,0.06724229
Polr3g,4.261831,0.36881912,2.0275872217323477e-05,7.440763267952496e-05,0.2593283582089552,0.14223353946889777,0.09053488,0.07081584
Dus3l,4.2584324,0.392383,2.0586554447277236e-05,7.552713244106217e-05,0.22761194029850745,0.11327755547471807,0.07725796,0.059394628
Ephb6,4.257715,0.33876956,2.065266730577559e-05,7.574899952309447e-05,0.24440298507462688,0.12957439068752274,0.087044865,0.06944414
Gm15834,4.254899,0.4009834,2.0914358667089352e-05,7.668788446843489e-05,0.25,0.13408512186249547,0.090405695,0.069207385
Tstd3,4.254125,0.5221596,2.0986780607388118e-05,7.693522100803119e-05,0.20149253731343283,0.08945070934885413,0.06540993,0.045995258
Tmem145,4.252702,0.56178045,2.112064089233465e-05,7.741257956309262e-05,0.22574626865671643,0.11324117861040378,0.08445102,0.057983946
Adck2,4.2503033,0.31821346,2.134811823986684e-05,7.822500165078712e-05,0.23694029850746268,0.12208075663877774,0.07909821,0.063930474
Rbak,4.2497888,0.2924236,2.139723946504582e-05,7.839430384862029e-05,0.2332089552238806,0.11691524190614769,0.0729715,0.05997603
4930512B01Rik,4.2462068,0.43441433,2.174202152426245e-05,7.96140799069136e-05,0.23134328358208955,0.11727901054929066,0.07972297,0.059598133
Ano8,4.2417326,0.32665712,2.2180105921763085e-05,8.116293696279096e-05,0.24067164179104478,0.1243361222262641,0.07948995,0.06388626
Zfp442,4.2379103,0.6008832,2.2560966369767012e-05,8.252289223463648e-05,0.19029850746268656,0.07875591124045107,0.058614697,0.03903099
Ppfia2,4.235091,0.5215074,2.2845891766212275e-05,8.35196070419216e-05,1.0,0.842015278283012,2.36918,2.0476313
