names,scores,logfoldchanges,pvals,pvals_adj,rank_metric
Mfsd14a,-1.0754037,-0.05024013,0.2822252875456591,0.42941646232837655,-0.3671213102460019
Mtmr10,-1.0758364,-0.055452693,0.2820317270518493,0.42917713814358704,-0.3673634205423628
H2bc3,-1.0764525,-0.86115736,0.28176073331193563,0.42879232940391415,-0.3677529922689929
Gm42918,-1.076553,-0.66470563,0.2817170135535945,0.42875336609385,-0.36779245733926963
6430562O15Rik,-1.0768903,-0.3355531,0.2815615741271868,0.42857192007293565,-0.36797628722996445
Leo1,-1.077154,-0.10631159,0.28144326857703383,0.4284303932813772,-0.36811972746160976
Fam167a,-1.0779179,-0.38980764,0.28110270557067873,0.4280111066097718,-0.3685449611813323
Gm42938,-1.0780494,-0.3853945,0.28104565549710087,0.4279793116912933,-0.3685772240603527
Dmrta2os,-1.0781811,-1.0910755,0.2809908946679391,0.42797853734144975,-0.368578009837046
Skint1,-1.0783241,-0.6190911,0.28092575408850523,0.42790686080057694,-0.3686507502444027
9930012K11Rik,-1.0783664,-0.42093974,0.28090290146923796,0.42789959231275654,-0.3686581272959329
Tigd2,-1.079188,-0.074919015,0.2805352483283849,0.4274771223320814,-0.3690871228324131
Alg3,-1.0792224,-0.16376516,0.2805224733410328,0.4274771223320814,-0.3690871228324131
B830042I05Rik,-1.0793058,-0.24680115,0.2804868670590143,0.4274771223320814,-0.3690871228324131
Or4q3,-1.0793985,-1.055659,0.28045149421798987,0.4274595905302343,-0.36910493459481963
Cip2a,-1.0798523,-0.1829134,0.2802405242310964,0.4271655446639912,-0.36940378492560466
Gm45231,-1.0799899,-1.2174594,0.2801978029049536,0.427127935816337,-0.3694420231081279
9930104L06Rik,-1.080022,-0.12550868,0.2801637306149529,0.4271152874784297,-0.36945488385600156
Obox1,-1.0800823,-0.7548147,0.2801473400686514,0.4271152874784297,-0.36945488385600156
Wdr24,-1.0802355,-0.15340112,0.2800687628714818,0.42704125649871066,-0.3695301657145533
Pax2,-1.0805358,-0.5646895,0.2799365795618603,0.426867209530347,-0.36970720492193015
2810414N06Rik,-1.0808086,-0.40492398,0.27981619237885275,0.42673862668113993,-0.36983804475439486
Tmem88,-1.0809368,-0.29026046,0.2797614364601426,0.42668261618004355,-0.3698950507213618
Pafah1b3,-1.0809414,-0.32208705,0.2797606617423257,0.42668261618004355,-0.3698950507213618
Irag2,-1.0810312,-0.16883506,0.2797163210690897,0.4266688014451226,-0.3699091121338625
Slc47a1,-1.0813249,-0.82208025,0.2795994175761888,0.426517971919433,-0.3700626645175666
Bmncr,-1.0816106,-1.029336,0.2794646234573808,0.42633982973908174,-0.3702440925748476
Gm56590,-1.0817933,-0.12636207,0.2793754114320592,0.42623120725574476,-0.37035475583534355
Gm57171,-1.0818627,-0.79089665,0.2793506246467022,0.4262208679575046,-0.3703652908561459
Gnpnat1,-1.0823027,-0.104207344,0.27914960207991524,0.42594161720330587,-0.37064992452183476
Gm48357,-1.0832553,-0.26694262,0.27873295300565226,0.4253881515336149,-0.37121461080195955
Tsc2,-1.0833477,-0.06749624,0.27868542387723283,0.42534304407833046,-0.37126066511157496
Fzd1,-1.0835195,-0.33018872,0.27860975846570385,0.4253098460845867,-0.3712945630872762
Ctu2,-1.0835203,-0.14474083,0.278609110480878,0.4253098460845867,-0.3712945630872762
Gm46409,-1.0836569,-0.41133076,0.2785499607686902,0.4252734256855572,-0.37133175445668554
Gm40155,-1.0840025,-0.37113574,0.27839651944205973,0.425066582523599,-0.3715430366373718
Nphs1,-1.0840962,-0.35019004,0.27835948448683684,0.4250374578918305,-0.3715727945640917
Capns1,-1.0841169,-0.070016585,0.278344826376024,0.4250374578918305,-0.3715727945640917
Gm57465,-1.0852473,-0.31103942,0.277844371208771,0.4243604316893691,-0.37226511746648266
Amer1,-1.0854421,-0.1125287,0.2777583294389827,0.4242837813530604,-0.37234356923148343
Ctdsp1,-1.085676,-0.251507,0.27765365434064765,0.4242334162067123,-0.37239512577088607
L3hypdh,-1.0862988,-0.22013466,0.2773794457709015,0.4238691782536421,-0.3727681621084167
4930479D17Rik,-1.0863174,-0.16811477,0.2773703988310619,0.4238691782536421,-0.3727681621084167
Vmn1r90,-1.0864743,-0.36372045,0.2773040631397994,0.42383608617065954,-0.37280206943362615
4932438H23Rik,-1.0865257,-0.28885722,0.27727841168401995,0.4238242518190284,-0.3728141959738931
Alkbh4,-1.0867012,-0.17187043,0.2772010521032717,0.4237333741813737,-0.37290732865420256
Bmx,-1.0868653,-0.8962599,0.2771413862650707,0.42366953345062736,-0.372972765477434
Sfrp4,-1.0869293,-0.28767,0.27710373189757403,0.42363933585839714,-0.37300372147979144
Adprm,-1.0889859,-0.08590514,0.276191541003719,0.4224630952297062,-0.37421122337257645
Thbs3,-1.0891137,-0.081213735,0.27613572980284756,0.4224050275686245,-0.37427092136364515
2310043O21Rik,-1.0893153,-0.5574932,0.2760538770447971,0.42230711403633925,-0.37437160254217017
Gm47216,-1.0894041,-0.84701014,0.2760137664583967,0.4222730491308046,-0.37440663580758055
Pros1,-1.0895501,-0.08985416,0.2759445820868048,0.4221944970045463,-0.3744874317013488
Gm4425,-1.090055,-0.61979854,0.27572546326535446,0.4218865205688161,-0.3748043502666158
Tram1,-1.0901095,-0.058032177,0.27569672338995377,0.4218698212690189,-0.37482154104408294
Gm35340,-1.091152,-0.7135809,0.2752525483606692,0.42129910810397087,-0.37540946027959393
Gpx7,-1.0924368,-0.2552366,0.27467309672048434,0.4204937904771966,-0.37624041313931633
Eaf1,-1.0933992,-0.11346865,0.2742505136860198,0.42000987878685986,-0.37674049471599
Gm45282,-1.0938641,-1.1244998,0.2740627166639684,0.41974943389654906,-0.3770098809094388
Filip1l,-1.0945604,-0.072372794,0.27374205072668456,0.41933972247379875,-0.3774339965659536
Rae1,-1.0946646,-0.051066414,0.27369512980507443,0.4192949858859976,-0.37748033104995715
Mthfd2l,-1.0951995,-0.06560655,0.27346133790439675,0.4189929158864237,-0.3777933197961007
Gldn,-1.0952032,-0.20015244,0.2734625445272416,0.4189929158864237,-0.3777933197961007
C8g,-1.0955713,-0.40164843,0.27330393761493504,0.4188041302509099,-0.3779890439551484
Gm45890,-1.0956061,-0.15746562,0.2732833938924942,0.418799766875592,-0.3779935687426513
Gabre,-1.0957936,-1.2551683,0.27321309118522064,0.4187462609927745,-0.37804905777588743
Flad1,-1.0960873,-0.10119891,0.2730728081011622,0.41869394729654064,-0.3781033172905537
Gm54359,-1.0964745,-0.21629606,0.2729050138639546,0.41849089989660787,-0.3783139813210371
Hjurp,-1.0970392,-0.07029259,0.2726562147690373,0.4181635654671788,-0.3786538098872533
Vmn2r28,-1.097125,-0.5698437,0.2726257206993375,0.41814389540314456,-0.37867423921658494
A130010J15Rik,-1.0971577,-0.19779006,0.2726054651391019,0.41814389540314456,-0.37867423921658494
Cstf1,-1.097315,-0.13042496,0.27253521748464643,0.41811347445816427,-0.37870583630384824
Aldh16a1,-1.0973414,-0.20561174,0.2725257284893438,0.41811347445816427,-0.37870583630384824
Lpar6,-1.0978473,-0.17445596,0.2723049568102817,0.41784147752526274,-0.378988451463773
Gm26707,-1.0981474,-0.58760893,0.2721772022175744,0.4176996088244029,-0.37913593145138075
Zfp97,-1.0983106,-0.2527282,0.27209997070185316,0.41763524914910544,-0.379202853241193
Fam217b,-1.0984837,-0.095072314,0.27202564770282445,0.41754825389382816,-0.37929332811124894
Gm20632,-1.0987581,-0.76097804,0.271909487934069,0.41739702545551516,-0.3794506502223113
Cfap92,-1.0988942,-0.2572989,0.27184873477644966,0.4173308353152217,-0.37951952539492034
Gm32916,-1.0991546,-0.51555496,0.2717347342539228,0.41718288815136795,-0.3796735136056383
Ang,-1.099499,-0.56641465,0.2715873939810073,0.41698373335633304,-0.37988088663625713
C4a,-1.0995157,-0.3165892,0.2715773368247918,0.41698373335633304,-0.37988088663625713
Rbp1,-1.099566,-0.29240522,0.27155492377606316,0.41698373335633304,-0.37988088663625713
Gm44767,-1.1001117,-0.16081533,0.2713160856677235,0.4167293927448303,-0.3801458668172525
Armt1,-1.1003445,-0.08581432,0.2712140181530491,0.41662670087044396,-0.3802529003289763
Gm28792,-1.1003605,-0.19621469,0.2712075170618922,0.41662670087044396,-0.3802529003289763
Smurf2,-1.1004615,-0.029964076,0.27116272168762084,0.41660198464419856,-0.38027866545411326
Nelfe,-1.1005504,-0.11459105,0.27112467677673713,0.416570577199134,-0.38031140796320045
Gm26827,-1.1007278,-0.13637345,0.2710484308173222,0.41650924371520465,-0.3803753557218805
Ccm2l,-1.1007302,-0.64108634,0.2710495589646694,0.41650924371520465,-0.3803753557218805
Gm16758,-1.1015952,-0.17357536,0.2706696070399732,0.4160874907572593,-0.3808153406280055
Myadm,-1.1019456,-0.10682693,0.27051641356482237,0.4158790076279775,-0.3810330010138214
Bcas1os2,-1.1020818,-0.21332125,0.27045798539702454,0.41581619453036983,-0.3810986004826252
Asb2,-1.1024213,-0.2883591,0.2703151210419177,0.4156235482444142,-0.38129985432254315
Serpinb1b,-1.1025199,-1.0241988,0.27027921332993,0.41559533900760987,-0.38132933179490436
Zfp114,-1.102619,-0.2201674,0.27022666286267977,0.4155685361822197,-0.3813573414799204
Armc7,-1.1029708,-0.12585993,0.2700728446357614,0.41535897719976145,-0.38157639864237736
Tfap2d,-1.103207,-0.21365915,0.269974818503051,0.4152621899579621,-0.3816776100414708
Zfp719,-1.1033167,-0.07738889,0.2699218544270262,0.41523469883450354,-0.3817063620895154
Gm15337,-1.1034875,-0.2807583,0.269850257705881,0.41515154383848274,-0.38179334271173526
Gm46378,-1.1034889,-0.20849223,0.26984829747679595,0.41515154383848274,-0.38179334271173526
Zbtb12,-1.1036574,-0.22323483,0.26977486025969066,0.41514349716534493,-0.3818017605043727
Htr1f,-1.1039782,-0.05302462,0.2696363733544595,0.4150648530542276,-0.3818840403407188
5330438I03Rik,-1.1042027,-0.6252015,0.2695429208396352,0.41494846579007394,-0.3820058368125812
Gm29811,-1.1042061,-0.34737116,0.26953735326178774,0.41494846579007394,-0.3820058368125812
Samd9l,-1.1042329,-0.26507932,0.2695260039789757,0.41494846579007394,-0.3820058368125812
Gm35934,-1.1046951,-0.37811732,0.2693272505153012,0.4148053306452634,-0.3821556711476365
Gins1,-1.1050904,-0.23956777,0.2691526313087402,0.41461016371501797,-0.3823600558571007
S100a4,-1.1051015,-0.83238655,0.2691654929146259,0.41461016371501797,-0.3823600558571007
Lyrm4,-1.1052349,-0.08495202,0.26909011284027984,0.41457500230961936,-0.38239688817146283
Fcgbp,-1.1055943,-0.7657587,0.268946672659617,0.41443494954828075,-0.3825436274038858
D930032P07Rik,-1.1056285,-0.46413827,0.2689231914070961,0.41442575033146684,-0.3825532675499342
Klc4,-1.1068578,-0.17087978,0.2683880310130935,0.413735744004421,-0.3832769573416118
Zmpste24,-1.1068615,-0.05371943,0.2683853608598111,0.413735744004421,-0.3832769573416118
H2bc18,-1.107262,-0.42642784,0.26821561789463183,0.4135238314719451,-0.38349945690098036
Irak3,-1.1077816,-0.3282541,0.26798900081273946,0.41325520904634727,-0.3837816634774423
Lin37,-1.1084964,-0.12825218,0.2676811112446277,0.4128611299996975,-0.3841960031056187
Gm56750,-1.1090467,-0.09148619,0.26744433654486904,0.4125228226990075,-0.3845520192399879
Ankrd39,-1.109207,-0.12745585,0.2673734833377398,0.41244653060517794,-0.3846323452189464
Gm12319,-1.1092628,-0.5239894,0.2673627736646466,0.41244653060517794,-0.3846323452189464
Gm30228,-1.1092921,-0.7735734,0.2673478292328226,0.41244653060517794,-0.3846323452189464
Nubp2,-1.1093149,-0.2576233,0.2673297909905681,0.41244653060517794,-0.3846323452189464
Mtrfr,-1.1097482,-0.1262767,0.26714095180786973,0.4122160634729768,-0.3848750883895462
Gm27045,-1.1098255,-1.1018379,0.26711629217127025,0.4122160634729768,-0.3848750883895462
Gm35082,-1.1108896,-0.7950282,0.2666526935352581,0.41155055638752197,-0.38557680683938955
B3galnt1,-1.1110109,-0.06906259,0.2665957844937768,0.41153583170241487,-0.38559234554731375
Hormad2,-1.1113175,-0.43991327,0.2664651746357691,0.4113610452009205,-0.38577683722879247
Gm44317,-1.1117011,-0.61226577,0.26630485141457977,0.4111403622922203,-0.38600988575837686
Gm44700,-1.1118436,-0.9530821,0.2662480886170015,0.4110795449641152,-0.3860741328772199
Tcf15,-1.1121038,-0.37116456,0.26612735978249047,0.41097357889803715,-0.3861860976072008
Tmem200c,-1.1121842,-0.3174933,0.2660956497203323,0.4109514256252535,-0.38620950860960473
4930515G01Rik,-1.1125544,-0.5719931,0.26593584808805415,0.41073143515316124,-0.386442057333557
4930556G01Rik,-1.1131903,-0.44609135,0.2656622164044224,0.4103355967515377,-0.38686080620591246
Lancl3,-1.1136633,-0.18241237,0.2654584336793563,0.4100770736304201,-0.3871345103372971
Usp38,-1.1140312,-0.050593983,0.2652979583275291,0.40987997661439507,-0.38734329724408045
9130008F23Rik,-1.1143751,-0.49987665,0.2651518086356852,0.4096809233643746,-0.3875542583326118
Tpd52l2,-1.1146196,-0.06207303,0.26504554439685885,0.40957021571636054,-0.387671633136591
Mmgt2,-1.1149563,-0.18147236,0.26490272005232357,0.40937624218089913,-0.38787736487118524
Mfsd4b1,-1.1149763,-0.21255131,0.2648926762146577,0.40937624218089913,-0.38787736487118524
Gm45767,-1.1151009,-0.28842258,0.2648447176197682,0.40934006577778437,-0.38791574498430953
Gstk1,-1.1154904,-0.49128056,0.2646781627567058,0.4092280224228215,-0.3880346350602839
Gm11973,-1.115639,-0.14599325,0.26461105938369384,0.4091703561988446,-0.388095837827936
Rcn3,-1.1160848,-0.3656234,0.2644195846328526,0.40892334116977647,-0.38835809939449395
Speer4b,-1.1161705,-0.31289974,0.2643854441239418,0.40892334116977647,-0.38835809939449395
Cyp2c65,-1.1166614,-0.87249875,0.26417868334710704,0.40863089673808073,-0.388668799290542
Tmem74b,-1.1167705,-0.23095617,0.26412757249901825,0.4086052510629995,-0.3886960564675675
Mpc1,-1.1175777,-0.038110666,0.2637796607450769,0.408120387761048,-0.3892117093900259
Ddx55,-1.1176742,-0.056073565,0.2637380093799394,0.40810930626295583,-0.3892235017409001
Uqcrc1,-1.1180865,-0.06478108,0.2635626211826248,0.407880434742073,-0.38946712647340803
Rasgrp2,-1.1180943,-0.2058022,0.2635623396780488,0.407880434742073,-0.38946712647340803
Gm47525,-1.1184473,-0.7349281,0.2634078212919512,0.40778501332474115,-0.38956873920026774
Mia,-1.1187968,-0.71606886,0.2632612464299959,0.4076114267590633,-0.38975364971750653
Esam,-1.1195532,-0.3699641,0.2629400876235701,0.40721992971667387,-0.39017097538108864
Yipf5,-1.1195997,-0.043322593,0.26291631973246943,0.40721992971667387,-0.39017097538108864
Mrgpre,-1.1197711,-0.30782124,0.26284719063099243,0.40718345313039644,-0.3902098789035523
Ltbp2,-1.1199496,-0.43862504,0.26277250623723636,0.4071210561447094,-0.3902764354958729
Phtf1os,-1.1199565,-0.19382092,0.26276468767090505,0.4071210561447094,-0.3902764354958729
Gm36447,-1.1203673,-0.29721564,0.2625926283124681,0.406922285335442,-0.3904885251057134
Gm50035,-1.1209188,-0.5251352,0.26236303502569097,0.4066197502893256,-0.3908115306823495
Fam151a,-1.121268,-1.282381,0.2622271352249778,0.4064623645686616,-0.39097966068944073
ENSMUSG00000121452,-1.1216773,-0.3046137,0.2620354296469635,0.406218425129375,-0.39124038189000426
Aar2,-1.1230512,-0.07756403,0.26144806113966157,0.40538752636645686,-0.39212961852796163
Gm17322,-1.1233801,-0.16418745,0.2613104466088881,0.405200696464811,-0.3923298168394859
Aim2,-1.1236931,-0.107586496,0.2611768442319763,0.4050486746779205,-0.39249278450426106
4933404K08Rik,-1.1237346,-0.9529738,0.2611781786353869,0.4050486746779205,-0.39249278450426106
Hapln4,-1.1238043,-0.1772172,0.26113046206878776,0.40502775693537363,-0.3925152131537304
Apbb1,-1.1238241,-0.05204793,0.26112004267028105,0.40502775693537363,-0.3925152131537304
Onecut3,-1.1243433,-0.97234875,0.26092102583928717,0.4047824973787329,-0.39277827446907515
Slc38a11,-1.1244657,-0.24201006,0.260851312977116,0.4047274092254919,-0.3928373830255303
Cenpb,-1.1248034,-0.15467389,0.2607050849052939,0.40452704821457425,-0.3930524345026228
Dhx32,-1.1252024,-0.049926896,0.26053571600583475,0.4042907517535955,-0.3933061931415153
Calr4,-1.1252935,-0.9325448,0.2605078056544006,0.4042907517535955,-0.3933061931415153
Gm49313,-1.1252966,-1.0844215,0.2605211911487611,0.4042907517535955,-0.3933061931415153
Mafb,-1.1253085,-0.18925893,0.2604960283688104,0.4042907517535955,-0.3933061931415153
Gm4409,-1.1262394,-0.26634073,0.26009813980606944,0.4037970727270034,-0.3938368337408627
Tbx6,-1.1285197,-0.5047528,0.25913848817257734,0.40241317119113673,-0.3953278130365783
Gpr171,-1.1293858,-0.29284164,0.25876784433745154,0.40188999895590816,-0.3958928011040704
Uba7,-1.1298331,-0.42093876,0.2585825644552895,0.4016549599894251,-0.3961468656164555
Vps37a,-1.1308649,-0.039594933,0.25814439077124934,0.40110597807053955,-0.39674086525918967
Gm47639,-1.1310668,-0.41728425,0.25805994467337545,0.40101825731027957,-0.39683585464013776
Mir181a-1hg,-1.1312377,-0.09393397,0.25798770593101195,0.4009414925507833,-0.39691899724563995
Peds1,-1.1313272,-0.05456153,0.2579500985700584,0.40090937366250756,-0.3969537893910082
Gm48161,-1.1313511,-0.9054154,0.2579484438601314,0.40090937366250756,-0.3969537893910082
1700001L05Rik,-1.1314452,-0.1612047,0.25790177738839243,0.40088692700648243,-0.39697810593834904
Tfpt,-1.1314597,-0.12437385,0.25789508613037754,0.40088692700648243,-0.39697810593834904
Map3k8,-1.1322746,-0.19918147,0.25755477274220245,0.40040013477743963,-0.39750578500618433
Gm26826,-1.132983,-0.19638598,0.2572550547490037,0.4000918791936598,-0.39784026356020424
Pcdha2,-1.1335115,-0.38060495,0.2570391007520345,0.39978229221856265,-0.3981764462411132
Slx4ip,-1.1335679,-0.046945367,0.2570087352300602,0.3997613360469671,-0.39819921210245235
Caskin1,-1.1338309,-0.0476494,0.2568977643791923,0.3996149922307063,-0.3983582268501363
Usp35,-1.133936,-0.0853286,0.256854312783849,0.39957366504585357,-0.3984031428238221
Psg29,-1.1340921,-0.82129234,0.25680283407366794,0.3995198442800043,-0.3984616442667263
2610035F20Rik,-1.1343899,-1.1302073,0.25667169371957677,0.3993945889649223,-0.3985978232875357
Gm13274,-1.1346085,-0.58716714,0.25657855245915645,0.3992759088965279,-0.39872689303365244
Ubp1,-1.1347072,-0.035716392,0.2565304221816179,0.39922726187612084,-0.39877980987436956
Gm15983,-1.1349838,-0.3990336,0.2564161103793455,0.3990756062237005,-0.39894481795944564
A230020J21Rik,-1.1354847,-1.0422702,0.2562179144760883,0.39881959773685255,-0.39922350888632907
Gm35725,-1.135819,-0.6029924,0.25607553665155985,0.39862419590842696,-0.3994363437925976
Gm55759,-1.1363732,-0.084337704,0.2558338272122153,0.39827413200922823,-0.39981790019493546
Idnk,-1.1367139,-0.13621919,0.2556917251956769,0.3981052874000585,-0.40000205433396285
Trim16,-1.1367711,-0.6829512,0.2556804827429297,0.3981052874000585,-0.40000205433396285
3930402G23Rik,-1.1367815,-0.65007097,0.25567445790453885,0.3981052874000585,-0.40000205433396285
Gtf3a,-1.1370457,-0.16964148,0.255553561701353,0.3979949059768505,-0.4001224865200366
Pcdhga10,-1.1371329,-0.19013613,0.25551609309411205,0.3979627416364104,-0.40015758586386907
C030034L19Rik,-1.1372782,-0.2656703,0.2554587154621413,0.3979076042036189,-0.40021776120014363
Csnk1e,-1.138853,-0.06475867,0.2547974368035561,0.3970524882724013,-0.4011520779716767
Tollip,-1.1392027,-0.07236408,0.2546522334719018,0.39687848253842795,-0.4013424464900303
Hells,-1.1395857,-0.09625227,0.2544923520356459,0.39670059740456876,-0.40153714550691244
Cenpe,-1.140139,-0.2016639,0.2542614980892832,0.3964783958477286,-0.40178047245669646
Zmynd15,-1.1401863,-0.61405253,0.2542484567908371,0.3964783958477286,-0.40178047245669646
Sftpc,-1.140885,-0.90982556,0.25395929486495944,0.39608545355701397,-0.40221110699213314
Cdsn,-1.1409405,-1.1200134,0.25393523093205617,0.39607402459882957,-0.40222363864418204
Cdpf1,-1.1410384,-0.19516444,0.2538887345310607,0.39602760291405764,-0.4022745429242893
Tmc3,-1.1414701,-0.4743056,0.25371719409389804,0.3957861126772257,-0.4025394483647389
4930447A16Rik,-1.1418184,-0.28007385,0.25356514080094156,0.39562715072488674,-0.40271391170230036
Gm35576,-1.142127,-0.5258386,0.25344442289776564,0.3955431094894831,-0.4028061766590633
C030037D09Rik,-1.142174,-0.22991379,0.25341564005960837,0.39552427208670393,-0.4028268600553769
Gm48992,-1.1425241,-0.24409316,0.2532694950622131,0.3953743977666448,-0.402991456592053
Cby1,-1.142562,-0.10281021,0.2532542430345576,0.3953743977666448,-0.402991456592053
Ptp4a2,-1.1427882,-0.036205556,0.2531593945528575,0.3952807436490022,-0.4030943420715988
Rbm18,-1.142791,-0.06548913,0.2531577946088073,0.3952807436490022,-0.4030943420715988
Tmem132cos,-1.1433908,-0.66762793,0.25291547585178253,0.39500413459435657,-0.4033983584947643
Trip13,-1.1435635,-0.31204203,0.2528360646316832,0.3949322358638647,-0.40347741605727805
1700086O06Rik,-1.1436012,-0.10936988,0.2528218134708595,0.3949322358638647,-0.40347741605727805
Pjvk,-1.1438091,-1.2346022,0.25275107141621017,0.39485159787022445,-0.40356610016119504
Sirt5,-1.1438285,-0.09285844,0.25272744803028013,0.39484075687117837,-0.4035780242631217
Gm47512,-1.1444553,-0.16213126,0.252468516774152,0.39453031287455953,-0.40391962310500995
Dbhos,-1.1451734,-0.82270867,0.2521767006582223,0.39416245940013794,-0.40432474091841103
Dmrta2,-1.1453785,-0.34993562,0.25208932498915526,0.3941039744479686,-0.4043891853523168
Gm31504,-1.1458981,-0.69558203,0.25187378095636975,0.39379301711788645,-0.40473198919855413
4930540M03Rik,-1.1459361,-1.1585727,0.2518692846424477,0.39379301711788645,-0.40473198919855413
Srsf12,-1.1462995,-0.06121113,0.25170455512240403,0.3936324589656257,-0.40490909680463416
Yif1b,-1.1465899,-0.16855504,0.2515841472270956,0.39347015782952977,-0.4050882004877069
Nsd3,-1.1472903,-0.022579849,0.2512934051755896,0.39309337873524386,-0.40550427137442824
9230112E08Rik,-1.1479038,-0.20603219,0.2510446612659587,0.3927821600899232,-0.4058482458098608
Pipox,-1.1483983,-0.37389863,0.2508371600891271,0.39250940430238573,-0.4061499333449608
AA465934,-1.14861,-0.13359454,0.2507518488510504,0.39240185511531833,-0.4062689481207292
Tmem202,-1.1491786,-0.24526888,0.2505182418409968,0.3921140682148829,-0.4065875758622768
Arhgap36,-1.1492211,-0.80607474,0.25051625243369047,0.3921140682148829,-0.4065875758622768
Gm12703,-1.1497492,-0.4723062,0.25028390323679284,0.3918509429744601,-0.4068791037815718
Nphp3,-1.1498233,-0.08708532,0.25024992955520775,0.3918236740227289,-0.406909327435655
Pik3ca,-1.1499383,-0.03747122,0.2502020944270658,0.39177469675208015,-0.40696361687576216
Rapgef3os2,-1.1500463,-1.3112682,0.25017102367779087,0.3917597778343152,-0.4069801552767444
Gm56949,-1.1501571,-0.8908263,0.2501288274809891,0.3917502754416541,-0.4069906895045582
Lcor,-1.1502936,-0.02400804,0.25005585578388445,0.39170121015233056,-0.40704508670674844
Ptk7,-1.1503665,-0.08925921,0.2500264114076213,0.39170121015233056,-0.40704508670674844
Frrs1,-1.1504463,-0.16768077,0.24999489727812382,0.39168349811215347,-0.40706472518381426
Doc2a,-1.1505533,-0.16630416,0.24995034835780797,0.39168349811215347,-0.40706472518381426
Ppp1r10,-1.1505675,-0.051009517,0.24994331447879364,0.39168349811215347,-0.40706472518381426
Bricd5,-1.150568,-1.1415727,0.2499626274217911,0.39168349811215347,-0.40706472518381426
Slfn5,-1.1507548,-0.5660716,0.2498676253369365,0.3916655994982076,-0.4070845714293655
Gm28077,-1.1516277,-0.67867774,0.24951364947028548,0.3912403119567864,-0.4075564034794915
Gm57325,-1.1517085,-0.27633283,0.24947400667119776,0.3912040711556167,-0.4075966342749799
Gm14093,-1.1522787,-0.8685159,0.24924712301080312,0.39087419078746716,-0.4079630048520522
Ets1,-1.1523508,-0.18236786,0.24921181061192244,0.39084471238845303,-0.40799575909652863
Xlr3a,-1.1524656,-0.6655673,0.2491777535135992,0.39081719892987205,-0.408026332271636
Trpv3,-1.1525424,-0.2854889,0.24913614929079692,0.39080374555020875,-0.40804128255819766
Smim29,-1.1529611,-0.15329099,0.24896221825483494,0.39055679817174355,-0.4083157983069656
Uba6,-1.1534611,-0.040710922,0.2487538100397141,0.3902557287636642,-0.4086507129876812
4933403J19Rik,-1.1535321,-0.4601848,0.2487276985894923,0.3902406334406606,-0.408667512080672
Rapgef3os1,-1.1536185,-0.7752065,0.24869352560130545,0.39021288714980407,-0.4086983917184709
Gvin1,-1.1537086,-0.8505516,0.2486607808363427,0.3901873782835756,-0.40872678319996386
Kcnb1,-1.1537212,-0.030642604,0.24864765309148285,0.3901873782835756,-0.40872678319996386
Entpd3,-1.1538281,-0.13569865,0.2486051045831151,0.3901517509989391,-0.4087664396327966
Nelfa,-1.1538299,-0.063709706,0.24860262425396704,0.3901517509989391,-0.4087664396327966
Slc6a6,-1.1541955,-0.032305624,0.2484529892162054,0.3900164793573041,-0.4089170423510897
Clic3,-1.1551238,-1.0537833,0.24809560886573473,0.38953298476855824,-0.40945576136382755
Slc25a39,-1.155344,-0.14074726,0.24798351643163155,0.38938282244366984,-0.40962321121987844
Ccdc184,-1.155358,-0.31489024,0.247978543727986,0.38938282244366984,-0.40962321121987844
Gm57189,-1.1555039,-0.09551005,0.24791734248935035,0.3893305791209665,-0.4096814842295757
Tkt,-1.1562397,-0.070701435,0.24761623723257253,0.38888352713159874,-0.410180452911596
Fbxw17,-1.1563478,-0.10862481,0.2475719794233346,0.38884838473101535,-0.41021970075633996
1700030L22Rik,-1.1563672,-0.6966757,0.24757379891900413,0.38884838473101535,-0.41021970075633996
Fanci,-1.1571934,-0.37769458,0.24722844925670165,0.388429162856609,-0.4106881711629968
Fut11,-1.1580813,-0.09892116,0.2468645503079056,0.3879089335095209,-0.41127021852004364
Ccdc90b,-1.1582814,-0.07810359,0.24678271477892413,0.3878296314157453,-0.41135901251174983
Acads,-1.1584337,-0.24750209,0.2467237363964011,0.3877906585347166,-0.4114026568243295
Ppp1r18,-1.1587731,-0.43296623,0.24658984097855186,0.38763169555618787,-0.4115807191280659
Btbd6,-1.1587851,-0.22809102,0.246577356535229,0.38763169555618787,-0.4115807191280659
Cnpy4,-1.1588618,-0.21525122,0.2465459173908936,0.38763169555618787,-0.4115807191280659
AU021092,-1.1589768,-0.90707135,0.2465120504712956,0.38763169555618787,-0.4115807191280659
Dusp19,-1.1593349,-0.12552264,0.2463530241928196,0.38746532003371226,-0.41176716281444664
Gm41291,-1.1593984,-0.32730666,0.24632972119469176,0.3874544185692925,-0.4117793820046585
Gm12503,-1.1602706,-1.0027047,0.24599049770423762,0.38699801360556324,-0.41229126413446526
Kcnn4,-1.1603905,-0.618997,0.24592968219988373,0.3869795118977692,-0.4123120275011975
Senp8,-1.1606777,-0.07313109,0.24580619332229606,0.38681091636182313,-0.412501277999574
Pdpk1,-1.1609505,-0.033640992,0.24569482540522833,0.38668708771963384,-0.41264032967438125
Stx12,-1.1620237,-0.04723866,0.2452588664004729,0.38615503507641485,-0.41323829802191514
Gm13703,-1.1620275,-0.24001361,0.2452586008488951,0.38615503507641485,-0.41323829802191514
Odf3l1,-1.1622225,-0.9847273,0.24518237798943082,0.3860859776098124,-0.4133159713810528
