names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MY Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Pygb,-4.253052,-3.747697,2.108762619154767e-05,0.00027612586880730816,0.03773584905660377,0.37400786557025384,0.023292908,0.2750247
Pcmtd2,-4.2537494,-1.2361532,2.102207750993908e-05,0.00027540868975722236,0.1320754716981132,0.5051126206649982,0.19590695,0.41198072
Tanc2,-4.256205,-1.6955216,2.0792601530542503e-05,0.0002725352210369156,0.37735849056603776,0.8524848051483732,1.0054264,1.8890926
St13,-4.256706,-0.87894243,2.0746047557541477e-05,0.0002720577344417469,0.1320754716981132,0.512799427958527,0.26265615,0.4398044
Pou6f1,-4.257131,-3.5210235,2.0706672740995382e-05,0.0002716739729250713,0.03773584905660377,0.3757239899892742,0.025572443,0.2603247
Dbn1,-4.257369,-1.2282512,2.0684653933371026e-05,0.00027151766057141157,0.09433962264150944,0.46678584197354306,0.17051469,0.36155975
Nin,-4.2582445,-1.0180595,2.060384785642949e-05,0.0002705891456022778,0.18867924528301888,0.6111548087236325,0.40563753,0.69968575
Adck1,-4.2582784,-6.145477,2.060071582711554e-05,0.0002705891456022778,0.018867924528301886,0.350697175545227,0.0035320562,0.22352515
Lrp12,-4.2588735,-1.5116028,2.0545978639278607e-05,0.00027009317320812927,0.05660377358490566,0.40253843403646766,0.11423956,0.2964407
Tusc3,-4.2594004,-0.88023084,2.049761279872592e-05,0.0002695892588848583,0.24528301886792453,0.7130854486950304,0.5886161,0.90635705
Abca5,-4.260335,-0.7624954,2.041206910592669e-05,0.0002685956399981637,0.1509433962264151,0.5348587772613514,0.3063726,0.4750836
Ttc21b,-4.2606153,-1.7089934,2.0386472355123485e-05,0.00026839025584623615,0.07547169811320754,0.42792277440114407,0.10709703,0.31449834
Bcl11a,-4.2606325,-1.3672532,2.0384922019583526e-05,0.00026839025584623615,0.24528301886792453,0.679120486235252,0.5592431,1.0760761
Gm2824,-4.261389,-6.3703814,2.0316045624701103e-05,0.0002677254271386555,0.018867924528301886,0.3508401859134787,0.0035320562,0.2567577
Zcchc14,-4.2619243,-1.4221271,2.026742443040907e-05,0.0002672157480103492,0.09433962264150944,0.44608509116910977,0.13434412,0.32593107
Nhsl2,-4.262094,-0.91420484,2.0252012315139968e-05,0.0002671436283298041,0.11320754716981132,0.4910976045763318,0.26415065,0.4509111
Prex2,-4.2623577,-3.413986,2.0228145588919437e-05,0.0002669598585335291,0.05660377358490566,0.38973900607794065,0.04420982,0.3932561
Myo16,-4.2630796,-1.4024485,2.0162841883604833e-05,0.0002662287771068609,0.11320754716981132,0.4851626742938863,0.23047948,0.5218862
Sv2b,-4.2632413,-1.4427376,2.0148272061756923e-05,0.000266167192870899,0.22641509433962265,0.6209510189488738,0.47304133,0.9723869
Ccni,-4.2640314,-1.55773,2.0077101130947676e-05,0.0002653574556756341,0.07547169811320754,0.4224883804075795,0.11724767,0.31204492
Rcor1,-4.2642865,-1.1542016,2.005419387882236e-05,0.00026518513263974254,0.11320754716981132,0.4909188416160172,0.20224331,0.40470618
Dixdc1,-4.267261,-3.1305625,1.978877496186619e-05,0.00026180422610799835,0.03773584905660377,0.38409009653199855,0.036948882,0.28490973
Esco1,-4.267431,-0.99668795,1.97737096527169e-05,0.00026173378244753845,0.11320754716981132,0.48419735430818733,0.20744443,0.37843603
Usp53,-4.2675753,-3.3876445,1.9760912728176127e-05,0.00026169330951507765,0.03773584905660377,0.3800500536288881,0.02926828,0.2706756
Lmbrd1,-4.267983,-0.8358706,1.972482279384637e-05,0.00026134417577448324,0.18867924528301888,0.6003575259206293,0.36589235,0.58142626
Dcun1d1,-4.2688837,-1.5827954,1.964534642255648e-05,0.00026041956505875317,0.07547169811320754,0.4223096174472649,0.11328983,0.30699125
Tenm4,-4.268918,-1.6649691,1.9642353293525754e-05,0.00026041956505875317,0.3018867924528302,0.7478369681801931,0.7915395,1.5741916
Snx29,-4.26981,-0.8127906,1.9563938805034616e-05,0.0002595965608352,0.18867924528301888,0.6051841258491241,0.39332777,0.6132992
Ola1,-4.2701755,-0.845754,1.9531912325711166e-05,0.00025929964633985127,0.18867924528301888,0.579656775116196,0.34088668,0.5481298
Atp6ap2,-4.271034,-1.6432257,1.9456883596377474e-05,0.0002584312714951373,0.07547169811320754,0.42777976403289236,0.12776095,0.35465986
Grik4,-4.2711444,-1.49334,1.944724639546029e-05,0.00025843101416717014,0.16981132075471697,0.5683232034322488,0.3438661,0.76798284
Ndufv2,-4.2712126,-0.8219523,1.9441318070053713e-05,0.00025843101416717014,0.09433962264150944,0.4605648909545942,0.22091837,0.36258382
Zdhhc21,-4.273014,-0.8838522,1.9284843134303765e-05,0.0002565266014944268,0.1509433962264151,0.5438326778691455,0.2845221,0.47457823
Plxna4,-4.2749004,-1.4963903,1.9122273323430896e-05,0.0002544900862806281,0.3018867924528302,0.745977833392921,0.7185096,1.3778379
Ptpn9,-4.276464,-0.75490993,1.8988520871840483e-05,0.00025283526056806433,0.16981132075471697,0.57726135144798,0.3688987,0.5612584
Fbxo28,-4.2772546,-3.6957695,1.8921257210065404e-05,0.00025206454201014253,0.03773584905660377,0.376296031462281,0.021796115,0.25117424
Kif5c,-4.278087,-0.91363174,1.8850622831673308e-05,0.0002512481326820743,0.24528301886792453,0.7062924562030747,0.5813664,0.9104047
Taf2,-4.2781634,-2.0567923,1.8844148608141636e-05,0.0002512481326820743,0.05660377358490566,0.40797282803003215,0.07464941,0.2795033
Mapk8ip3,-4.2788434,-0.85819083,1.8786692966690675e-05,0.0002506447070580826,0.1320754716981132,0.5190561315695388,0.2650518,0.43836558
Rbmx,-4.280237,-4.0996394,1.8669430138411255e-05,0.000249203968116796,0.03773584905660377,0.3722559885591705,0.016707877,0.2537487
Lrrfip1,-4.280543,-0.92269796,1.8643783002162732e-05,0.00024898531275751126,0.20754716981132076,0.6258133714694315,0.41393048,0.67905027
Agk,-4.2819195,-1.6155947,1.8528785638277896e-05,0.0002475725858282084,0.07547169811320754,0.4254200929567394,0.11163123,0.30888343
Spats2l,-4.282056,-3.2302325,1.8517464608916904e-05,0.00024754441494606827,0.03773584905660377,0.38273149803360745,0.038880356,0.31630346
Gm39469,-4.282744,-27.816618,1.8460252940801265e-05,0.00024690243729185167,0.0,0.33997139792634967,0.0,0.21219897
Rap1gap,-4.2839847,-1.5316893,1.8357555703551955e-05,0.00024565115625221163,0.05660377358490566,0.41376474794422596,0.11247302,0.29578438
Acadsb,-4.284078,-1.0886524,1.8349840327941373e-05,0.00024565115625221163,0.11320754716981132,0.49320700750804436,0.2081082,0.40012982
Sergef,-4.2857695,-1.2017344,1.821079446400988e-05,0.00024393023292519715,0.11320754716981132,0.49621022524133,0.20599449,0.42275074
Dpp8,-4.2884884,-0.95398664,1.798930572903987e-05,0.0002410836134360605,0.11320754716981132,0.49395781194136573,0.22440493,0.39700365
Ccl25,-4.289228,-1.5755683,1.7929533654331426e-05,0.00024040247968656954,0.05660377358490566,0.4068287450840186,0.102316886,0.27846977
Tmed10,-4.289228,-1.7551346,1.7929533654331426e-05,0.00024040247968656954,0.07547169811320754,0.42409724705041113,0.10916116,0.3288327
Carf,-4.289253,-3.747399,1.792747592688427e-05,0.00024040247968656954,0.03773584905660377,0.377726135144798,0.021536585,0.25648242
Syngap1,-4.2894826,-2.4493303,1.7908966501974213e-05,0.00024040247968656954,0.05660377358490566,0.3959957096889524,0.055312216,0.27048954
Fam184a,-4.2895846,-2.6307633,1.7900745936414126e-05,0.00024040247968656954,0.05660377358490566,0.40693600286020737,0.055928517,0.30473474
Tcea1,-4.2905025,-1.1601943,1.782692244892667e-05,0.0002396245153590093,0.09433962264150944,0.46049338577046833,0.17818676,0.36179796
Snrnp48,-4.2919474,-3.1396477,1.771130615194758e-05,0.0002381895877391549,0.05660377358490566,0.39760457633178403,0.03560904,0.27723807
Ap3s1,-4.2935276,-0.8050138,1.758562686753978e-05,0.00023661782370094835,0.1320754716981132,0.5199499463711119,0.27982542,0.44734737
Agap3,-4.2939696,-1.1973248,1.7550642996341267e-05,0.00023626541949483458,0.09433962264150944,0.46088666428316055,0.16810043,0.3504964
Fermt2,-4.2942758,-1.2368258,1.752646224919624e-05,0.0002360581657322822,0.11320754716981132,0.4857347157668931,0.19192111,0.40455753
Evi5l,-4.2943945,-2.6242359,1.7517067200841502e-05,0.0002360499476863647,0.05660377358490566,0.3963174830175188,0.052655052,0.28769332
Pakap-1,-4.2961283,-0.86766243,1.7380711151695965e-05,0.00023433000935578051,0.1509433962264151,0.5401144082946013,0.31041774,0.50933284
Pde3b,-4.2976747,-0.9785517,1.7259914357736334e-05,0.00023281822228532896,0.16981132075471697,0.5594923131927064,0.34885454,0.6002477
Fgfr1op2,-4.2976832,-1.4695609,1.7259252854281406e-05,0.00023281822228532896,0.09433962264150944,0.44629960672148733,0.13813731,0.34375724
Chic1,-4.297955,-1.1094131,1.7238097494860394e-05,0.00023275762798336623,0.11320754716981132,0.4803360743653915,0.19266039,0.37735474
Sema6d,-4.298737,-1.4110206,1.717741338935002e-05,0.00023205485056401962,0.24528301886792453,0.7054701465856275,0.60885406,1.1722683
Samd8,-4.299757,-0.98268175,1.7098566092394553e-05,0.00023110587067537306,0.09433962264150944,0.47314980336074364,0.20349146,0.36877504
Lrif1,-4.2998247,-1.5771302,1.709332188707955e-05,0.00023110587067537306,0.07547169811320754,0.4330711476582052,0.120992966,0.32480448
Capn7,-4.2998505,-2.2295926,1.7091355705268628e-05,0.00023110587067537306,0.05660377358490566,0.40243117626027886,0.06570007,0.27648038
Pus7,-4.299918,-2.3221993,1.7086113607361212e-05,0.00023110587067537306,0.03773584905660377,0.3813371469431534,0.055353407,0.2504659
Grm3,-4.300411,-1.5399812,1.7048154192215443e-05,0.00023088906408509527,0.18867924528301888,0.5771898462638542,0.41664225,0.91747975
Nbea,-4.300445,-1.5198838,1.7045539265968482e-05,0.00023088906408509527,0.5660377358490566,0.9068287450840186,1.6265558,2.5430424
Rnf14,-4.300445,-1.3006402,1.7045539265968482e-05,0.00023088906408509527,0.09433962264150944,0.4577761887736861,0.15934943,0.35455263
Kif3c,-4.3008957,-1.212283,1.7010927556712168e-05,0.00023073378265969508,0.11320754716981132,0.4864855202002145,0.18480608,0.38548303
Strn4,-4.3018813,-2.265816,1.6935407185942688e-05,0.00022982545004357577,0.03773584905660377,0.3816946728637826,0.05954201,0.25854915
Gm1976,-4.3028584,-0.86830145,1.68608533098895e-05,0.00022892932210041983,0.16981132075471697,0.5710404004290311,0.34449512,0.5600674
Sptbn4,-4.304711,-1.0053209,1.672038269035578e-05,0.00022713684675928204,0.20754716981132076,0.636968180193064,0.4304449,0.73230135
Actr1a,-4.30534,-6.2188206,1.667295407611253e-05,0.00022660711989132203,0.018867924528301886,0.3544154451197712,0.0035320562,0.23391724
Ddi2,-4.3057904,-1.051206,1.663906376402474e-05,0.00022626095310695582,0.09433962264150944,0.45509474436896674,0.18241152,0.34690076
Mgll,-4.306122,-1.1386119,1.661416755052909e-05,0.00022603680105454004,0.09433962264150944,0.47475867000357524,0.21742079,0.4283456
Atf7,-4.306224,-0.81222504,1.6606514322326834e-05,0.00022603680105454004,0.18867924528301888,0.6150160886664283,0.40377918,0.6278188
Tbc1d1,-4.3074813,-2.4222376,1.6512400340959602e-05,0.0002248799782876759,0.05660377358490566,0.402824454772971,0.06747519,0.3178348
Ttc13,-4.3078895,-2.021176,1.648198621254524e-05,0.00022457959915369704,0.05660377358490566,0.4062567036110118,0.075325735,0.27578807
Mob1b,-4.308586,-1.969754,1.6430152219969655e-05,0.0002239869052007025,0.05660377358490566,0.41233464426170896,0.083175875,0.2924714
Acbd5,-4.3086796,-0.97762,1.642321070982767e-05,0.0002239869052007025,0.09433962264150944,0.47815516624955307,0.21048875,0.37936008
Lrfn2,-4.309801,-0.9667239,1.6340130310366846e-05,0.00022298593267626064,0.1509433962264151,0.5558455488022882,0.31731758,0.548034
Zfp160,-4.3129115,-2.2194755,1.6111861050230342e-05,0.00021998257440024863,0.03773584905660377,0.38258848766535575,0.0608676,0.25640833
Atp2b3,-4.3132515,-0.98750013,1.6087098656451617e-05,0.00021975614687282913,0.1320754716981132,0.518055058991777,0.24610129,0.44034678
Usp31,-4.3137445,-1.1436005,1.6051257611922695e-05,0.0002193780732616291,0.07547169811320754,0.4401501608866643,0.16262306,0.3294117
Slc30a5,-4.3138037,-2.3883445,1.6046937119649636e-05,0.0002193780732616291,0.03773584905660377,0.380550589917769,0.055915955,0.2632036
Ppp4r2,-4.3148403,-1.0892773,1.5971814895800707e-05,0.0002185145958503895,0.11320754716981132,0.5003932785126922,0.21228202,0.40758857
Parp6,-4.3166933,-1.3694885,1.583841404751698e-05,0.00021679989070646014,0.07547169811320754,0.43736145870575616,0.13377486,0.31468815
Mapk4,-4.31671,-1.5442721,1.583719511753486e-05,0.00021679989070646014,0.11320754716981132,0.4870575616732213,0.19440849,0.4860458
Fam13c,-4.317781,-1.0253681,1.576058255028215e-05,0.00021595454009489106,0.20754716981132076,0.6333571683947086,0.4271105,0.7345504
Sec24a,-4.318444,-1.2657942,1.571333291070076e-05,0.00021541696699516806,0.11320754716981132,0.4835538076510547,0.17685294,0.3819792
Larp4,-4.3185287,-1.2083433,1.570728503957237e-05,0.00021541696699516806,0.11320754716981132,0.4867000357525921,0.18736781,0.38945186
Jakmip1,-4.321197,-2.1274817,1.5518506717654787e-05,0.00021296336848998168,0.05660377358490566,0.4049696102967465,0.07193872,0.28210792
St18,-4.3213243,-2.9510195,1.5509542994381822e-05,0.00021294911612623383,0.05660377358490566,0.4020378977475867,0.10916974,0.63764
Fbxw8,-4.323355,-3.2496617,1.5367385176486586e-05,0.00021110513276697063,0.03773584905660377,0.3865570253843404,0.030401153,0.25742784
Immp1l,-4.3237295,-1.8310783,1.5341349628103793e-05,0.000210855275962736,0.05660377358490566,0.4075437969252771,0.09230255,0.29568657
Sel1l3,-4.3239503,-1.8646766,1.5325984758529495e-05,0.00021075189890567428,0.09433962264150944,0.44837325706113695,0.12619875,0.3986814
Tgfbr3,-4.3264403,-4.0566545,1.5153845670234581e-05,0.00020849146603133805,0.03773584905660377,0.3768680729352878,0.020318944,0.2938497
Elovl6,-4.3268228,-0.9163994,1.5127571782568954e-05,0.00020823660542911262,0.1509433962264151,0.5470504111548087,0.30287895,0.5114266
Dagla,-4.3272815,-1.6640358,1.5096100447997126e-05,0.00020790990212080098,0.05660377358490566,0.4097604576331784,0.10340055,0.29655653
Dennd5a,-4.327477,-0.7994173,1.5082714956058661e-05,0.00020783207736886985,0.16981132075471697,0.5746871648194494,0.34572288,0.5416279
Ppp4r1,-4.3285394,-3.6185973,1.5010165367317992e-05,0.0002069385035504538,0.018867924528301886,0.3678941723274937,0.023623567,0.25744748
Exd2,-4.3288198,-1.1221576,1.4991067864269418e-05,0.00020678131083825424,0.07547169811320754,0.43736145870575616,0.16063653,0.32158485
Mtcl1,-4.3292103,-1.7202395,1.4964485754212181e-05,0.0002065206636957788,0.05660377358490566,0.40958169467286376,0.10756653,0.3178617
Bcl9,-4.3293037,-1.164271,1.4958135824578714e-05,0.0002065206636957788,0.09433962264150944,0.4666428316052914,0.18750805,0.3799593
Klhl15,-4.3294654,-2.0303602,1.49471738152359e-05,0.0002064938613960867,0.05660377358490566,0.41022524132999644,0.08107523,0.296389
Tpd52,-4.3297796,-1.6495018,1.4925848722982424e-05,0.00020630532674204615,0.05660377358490566,0.4150160886664283,0.11055656,0.312431
Stam2,-4.3301454,-3.0653825,1.4901101955267756e-05,0.00020606927922699157,0.03773584905660377,0.38130139435109045,0.036339343,0.26986524
Miga1,-4.3306723,-0.9092539,1.4865489430614742e-05,0.0002056826472711731,0.11320754716981132,0.49960672148730784,0.23412277,0.40241736
Zfp292,-4.330689,-1.0425452,1.486434199177144e-05,0.0002056826472711731,0.22641509433962265,0.6937075437969252,0.46290278,0.79416764
Stimate,-4.3308334,-2.158872,1.4854592170774842e-05,0.0002056826472711731,0.05660377358490566,0.40139435109045407,0.06843862,0.2748438
Stt3b,-4.3318872,-1.2604924,1.478366006182483e-05,0.0002048669138015643,0.09433962264150944,0.46135144797997857,0.16806707,0.36357653
Gpr107,-4.3319044,-2.0505042,1.4782518646519336e-05,0.0002048669138015643,0.05660377358490566,0.40518412584912405,0.07468052,0.27854764
Clpx,-4.3323035,-2.9591784,1.4755719565091895e-05,0.00020469085426640126,0.03773584905660377,0.386235252055774,0.038458496,0.2661343
Sp3,-4.332525,-0.7837584,1.4740914450293431e-05,0.00020459110086745068,0.1320754716981132,0.5289595995709689,0.28820303,0.45429724
Safb2,-4.332703,-2.5016816,1.472896681473887e-05,0.00020453092419226533,0.05660377358490566,0.40139435109045407,0.05562902,0.2806423
Cobl,-4.332941,-2.1731675,1.4713050997288797e-05,0.0002044155534111427,0.07547169811320754,0.43199856989631746,0.120506644,0.45590812
Mamld1,-4.3333488,-1.6073508,1.4685804886223127e-05,0.00020414256455913887,0.05660377358490566,0.42220235967107617,0.11813385,0.3235809
Ldah,-4.334122,-1.9276646,1.4634282815836592e-05,0.00020353166628443543,0.07547169811320754,0.43621737575974256,0.094266206,0.31923363
Tasor2,-4.334573,-1.0641974,1.4604354932329444e-05,0.00020322061990248172,0.1509433962264151,0.5358956024311763,0.24716088,0.4613962
Gm30439,-4.3347597,-1.4699616,1.4591949186508067e-05,0.00020315319929609934,0.1320754716981132,0.5156238827314981,0.2551976,0.59074247
Cdh11,-4.3382354,-1.5031323,1.4363136972522533e-05,0.0002000712755063144,0.24528301886792453,0.7277797640328924,0.59929353,1.2019831
Ccdc50,-4.3388557,-0.84449106,1.432265915790309e-05,0.00019961091886558922,0.1509433962264151,0.5587415087593851,0.32253402,0.5208498
N4bp2l1,-4.338907,-2.3876224,1.4319337056887686e-05,0.00019961091886558922,0.05660377358490566,0.4167679656775116,0.06410122,0.29745057
Cenpv,-4.3395863,-5.3282285,1.4275112536711452e-05,0.00019915486701009176,0.018867924528301886,0.3592777976403289,0.0065060197,0.23288119
Col4a2,-4.340504,-2.2155778,1.4215616021272208e-05,0.00019842784545017364,0.05660377358490566,0.4052556310332499,0.07193872,0.29746622
Pgap1,-4.340674,-1.8488013,1.420462413223378e-05,0.00019837746904008402,0.07547169811320754,0.4439756882373972,0.11799824,0.37233818
Zmynd11,-4.3416257,-0.96874297,1.4143219193609808e-05,0.0001976226207656243,0.2641509433962264,0.7264926707186271,0.57647717,0.92667264
Msantd2,-4.341643,-0.9438472,1.4142124981010038e-05,0.0001976226207656243,0.09433962264150944,0.47815516624955307,0.21230651,0.37500197
Smurf1,-4.3422036,-1.5496814,1.4106061225827094e-05,0.00019730862318478607,0.09433962264150944,0.4507686807293529,0.13630728,0.3559373
Ankrd33b,-4.342824,-1.3201765,1.406627468956139e-05,0.000196854583806518,0.07547169811320754,0.4418305327136217,0.1722113,0.38475415
Clk4,-4.3430533,-0.9432416,1.4051586253140622e-05,0.0001967514969368882,0.1320754716981132,0.5247765462996067,0.24877732,0.43380585
Slc7a6,-4.343521,-1.6264927,1.4021710602504233e-05,0.00019643553904551028,0.07547169811320754,0.4388988201644619,0.112175345,0.31227222
Igsf11,-4.3448634,-2.1207352,1.3936222636347934e-05,0.00019533975077656182,0.07547169811320754,0.4286378262424026,0.1021106,0.3836015
Pkd1,-4.3454413,-0.9100384,1.3899583565774185e-05,0.00019492787599809623,0.18867924528301888,0.5952806578476939,0.34686846,0.5761237
Vwa8,-4.3458495,-0.9860722,1.3873776028216702e-05,0.00019466755189461243,0.18867924528301888,0.5999642474079371,0.34627944,0.59864146
Gm26871,-4.345977,-1.6669142,1.3865720549977178e-05,0.00019465617093933476,0.39622641509433965,0.7992849481587415,1.0353813,1.9120613
Atxn3,-4.3460193,-2.3690445,1.3863036382078817e-05,0.00019465617093933476,0.05660377358490566,0.40046478369681804,0.060319107,0.2785388
Nyap2,-4.3461385,-1.3790579,1.385552334834767e-05,0.00019465617093933476,0.18867924528301888,0.6033607436539149,0.40257367,0.828215
Zfp329,-4.3466735,-4.1278877,1.3821762729941977e-05,0.00019434367585219306,0.018867924528301886,0.3675366464068645,0.015290095,0.23852268
Kcnh1,-4.3471413,-1.1267923,1.3792353337720008e-05,0.00019403169329033332,0.1320754716981132,0.5165176975330712,0.2761891,0.5274699
Plxnc1,-4.3473535,-1.6200966,1.3779005172259891e-05,0.00019394545258178273,0.05660377358490566,0.42220235967107617,0.11953285,0.32952017
Grm1,-4.348331,-1.4924929,1.3717762157985091e-05,0.00019318462745548186,0.24528301886792453,0.688130139435109,0.6026389,1.2020034
Gcc2,-4.350328,-0.87889445,1.359341982384127e-05,0.00019153392274075243,0.11320754716981132,0.4824097247050411,0.2275148,0.3851345
Gpr137c,-4.3503785,-0.93891835,1.3590259244714287e-05,0.00019153392274075243,0.1509433962264151,0.5529495888451913,0.3366472,0.56945574
Erc2,-4.3505573,-1.4771633,1.3579202737053682e-05,0.00019153392274075243,0.5283018867924528,0.8472291741151233,1.4423758,2.3020232
Ahi1,-4.3516536,-1.4693499,1.3511472203959257e-05,0.0001906792322060847,0.3018867924528302,0.7587415087593851,0.67946804,1.3066409
C2cd5,-4.351866,-1.0989875,1.3498383463771819e-05,0.00019059462095194363,0.22641509433962265,0.6892384697890597,0.49831003,0.8686205
Osbpl1a,-4.353455,-0.8699498,1.3400862574018059e-05,0.000189317127951559,0.1509433962264151,0.562531283518055,0.34381455,0.55955654
Mapk10,-4.3540244,-1.8337322,1.3366085761780104e-05,0.00018892515750606597,0.33962264150943394,0.8117268501966393,0.86896145,1.7808537
Gm57223,-4.3540497,-1.741995,1.336453060662973e-05,0.00018892515750606597,0.07547169811320754,0.4476224526278155,0.12334655,0.3640297
Epha4,-4.3554773,-1.3892685,1.3277716879606941e-05,0.00018787375068722407,0.24528301886792453,0.700464783696818,0.5953842,1.1415199
Ubn2,-4.355928,-1.2814606,1.3250441030160482e-05,0.00018758659140169238,0.3018867924528302,0.7859492313192706,0.6692971,1.1988443
Tex10,-4.3560386,-1.7818774,1.3243758895712097e-05,0.00018758659140169238,0.07547169811320754,0.42831605291383623,0.09898486,0.3058643
Klhl24,-4.357058,-1.0398159,1.3182229265531647e-05,0.0001868177744540271,0.09433962264150944,0.4759385055416518,0.2010771,0.37699986
Pex5l,-4.359922,-1.5886042,1.3010888541473314e-05,0.00018448684702342374,0.3584905660377358,0.7798355380765105,0.9067798,1.6938188
Rab10,-4.3617234,-0.6641367,1.290419249620777e-05,0.00018307056619488004,0.22641509433962265,0.6673578834465499,0.5181729,0.73039085
Clstn2,-4.362174,-1.6751026,1.2877649215000258e-05,0.00018279050945961802,0.32075471698113206,0.7514479799785484,0.8076851,1.6031182
Foxg1,-4.3640604,-2.3216946,1.27670329437302e-05,0.00018131616025265882,0.03773584905660377,0.3865570253843404,0.05959752,0.2677318
Crebzf,-4.3644767,-3.840347,1.2742740072814058e-05,0.00018106685656082164,0.03773584905660377,0.38158741508759386,0.020318944,0.25775567
Sh3kbp1,-4.365046,-1.1477903,1.27095946646247e-05,0.00018069143314204534,0.16981132075471697,0.5752234537003933,0.33937347,0.6393819
Ube2d3,-4.3651905,-0.8650908,1.2701197729361453e-05,0.00018066764583797896,0.16981132075471697,0.5872363246335359,0.33781457,0.54928267
Vps53,-4.3655477,-1.925188,1.2680475047755592e-05,0.00018046841341800464,0.05660377358490566,0.41462281015373614,0.08556856,0.29213685
Mir124-2hg,-4.367179,-3.0628283,1.258615292962344e-05,0.00017922094818176038,0.03773584905660377,0.38766535573829103,0.040552102,0.2970051
Smap1,-4.3684454,-0.96928895,1.251341678649009e-05,0.0001782796972709378,0.16981132075471697,0.5797282803003218,0.31837466,0.55042595
Hs6st2,-4.3692865,-1.7348015,1.24653107246012e-05,0.00017768854067375822,0.07547169811320754,0.44551304969610295,0.1564316,0.44698372
Sptan1,-4.36955,-1.1189821,1.2450283527253461e-05,0.00017756853417054167,0.2641509433962264,0.7571683947086164,0.660488,1.1093422
Stx12,-4.3706546,-2.4792676,1.2387454287800869e-05,0.00017676627547169908,0.03773584905660377,0.3849839113335717,0.05388699,0.26905409
Slc4a10,-4.370816,-1.4939201,1.2378296933483732e-05,0.00017672945728092873,0.2830188679245283,0.7741151233464426,0.7316352,1.3956394
Prkdc,-4.371513,-1.3196552,1.2338849769496204e-05,0.00017625991138030993,0.11320754716981132,0.4797997854844476,0.17526889,0.39080018
Smap2,-4.372456,-0.9462034,1.2285642846531009e-05,0.00017559320387568523,0.1320754716981132,0.5229174115123346,0.26587483,0.4617503
Mapk1ip1l,-4.372873,-2.37549,1.2262224830773328e-05,0.00017535177285943552,0.05660377358490566,0.40471934215230604,0.06071485,0.2812746
Fmr1,-4.373187,-1.5964085,1.2244570073011605e-05,0.00017519254412237586,0.09433962264150944,0.4548802288165892,0.12639008,0.34173888
Actr3b,-4.3745465,-1.160487,1.2168504043689807e-05,0.00017419696518590575,0.1509433962264151,0.5528065784769396,0.26910615,0.52488106
Mmaa,-4.3747168,-4.132166,1.2159027559502062e-05,0.0001741540887653627,0.018867924528301886,0.3698605648909546,0.015290095,0.23915231
Rufy3,-4.3758383,-0.8357225,1.2096659178105506e-05,0.00017335319046170398,0.22641509433962265,0.6860922416875224,0.51282984,0.7865478
Herc3,-4.375949,-0.9829556,1.209053337942729e-05,0.00017335319046170398,0.18867924528301888,0.6111190561315696,0.37204224,0.6370007
Ubash3b,-4.3778353,-2.0365028,1.1986379437894026e-05,0.00017195622824143754,0.07547169811320754,0.4411512334644262,0.14016092,0.480732
Cyb5r4,-4.378201,-2.29017,1.1966304718823616e-05,0.00017175994006131973,0.05660377358490566,0.4076868072935288,0.065675855,0.28669143
Rsbn1,-4.378362,-1.3754349,1.1957444719476017e-05,0.00017172450006003236,0.11320754716981132,0.48577046835895604,0.16483882,0.38181043
Fkbp15,-4.379144,-2.0048158,1.1914632152615147e-05,0.00017120115825709572,0.05660377358490566,0.41072577761887735,0.08130862,0.29263625
Gfm2,-4.3816257,-1.9999543,1.1779715740243332e-05,0.00016935310965240146,0.09433962264150944,0.4622810153736146,0.09902721,0.3480983
Syt16,-4.381668,-1.1438128,1.1777418275346397e-05,0.00016935310965240146,0.20754716981132076,0.6695745441544512,0.5220223,0.92209905
Ints8,-4.382008,-1.2811255,1.1759053946681283e-05,0.00016923716097874992,0.07547169811320754,0.4460135859849839,0.1492021,0.33005965
Epc2,-4.3826623,-0.9732946,1.1723779533033367e-05,0.00016881991213966053,0.1509433962264151,0.557847693957812,0.28417364,0.49790615
Tafa2,-4.3842173,-1.6170689,1.1640350344941851e-05,0.00016770842561318367,0.3018867924528302,0.7286378262424026,0.8005008,1.5608288
Fbxo38,-4.384583,-1.4234668,1.162082915105376e-05,0.00016751699532661725,0.09433962264150944,0.4675008938148016,0.14561121,0.35096696
Nsd3,-4.385781,-1.0682243,1.1557036790186377e-05,0.00016668683765555983,0.2641509433962264,0.7400786557025384,0.58830667,0.9856108
Prr14l,-4.386189,-1.0664233,1.1535396610524806e-05,0.00016646407461052716,0.20754716981132076,0.623239184840901,0.35612464,0.6396848
Rubcn,-4.3869705,-2.3303401,1.149402766593639e-05,0.0001659562189058091,0.05660377358490566,0.42077225598855916,0.067876674,0.30248734
Katnip,-4.3877187,-1.6632742,1.1454589916250869e-05,0.00016547571561809722,0.07547169811320754,0.43446549874865925,0.115879476,0.32868546
Sh3rf1,-4.387948,-1.2532514,1.1442515616157204e-05,0.0001653902068887273,0.1509433962264151,0.5558097962102252,0.3137868,0.6305564
Jpx,-4.3884664,-2.1139498,1.1415281357673377e-05,0.00016508536602835504,0.05660377358490566,0.4112263139077583,0.078784205,0.30367678
