names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CTX (for_DEGs),mean_expr_Rest (for_DEGs)
Agmo,5.816851,-1.1886765,5.996652511075786e-09,1.3396246505870167e-08,0.21314480230426813,0.13322592638492997,0.088164546,0.19069512
Nacad,5.8122973,-0.31953695,6.162128402321555e-09,1.376362345555945e-08,0.11050013092432574,0.04837443714628,0.027774224,0.034542598
Svbp,5.8093553,-0.56107545,6.271383453221886e-09,1.400416133865803e-08,0.11914113642314741,0.055768992440203245,0.029256865,0.04287012
Rps27a,5.796826,-0.949301,6.758173406575766e-09,1.508616095660803e-08,0.5653312385441215,0.36964514396662124,0.23298162,0.4098536
1700017B05Rik,5.778559,-0.34325618,7.53430201719466e-09,1.6810320950097192e-08,0.09924063891070961,0.03833601850704342,0.023561459,0.029796999
Tapbp,5.772144,-0.4237149,7.826922794943127e-09,1.7455960781882622e-08,0.10866719036396963,0.04692857437931177,0.027275022,0.036418315
Plxnb1,5.767888,-0.727327,8.027103663312857e-09,1.7899441944665265e-08,0.12359256349829799,0.05998264964679638,0.033633694,0.055084426
Neat1,5.7672696,-1.1026672,8.056618452015011e-09,1.796376548051144e-08,0.19926682377585755,0.12314619738092288,0.07302104,0.15072863
Rpl28,5.7532,-1.0592382,8.756963692857885e-09,1.9513983614786148e-08,0.42524221000261847,0.2842566199859545,0.16092363,0.31029505
Pla2g4a,5.7527184,-1.1339047,8.781979979884657e-09,1.9566484416210676e-08,0.15318146111547526,0.08518197215681414,0.04582503,0.09794638
Rex1bd,5.744427,-0.8551056,9.223258217537662e-09,2.0546256699157435e-08,0.15213406650955746,0.0848927996034205,0.043739747,0.07777219
Gm50306,5.737306,-0.8714516,9.619428489809664e-09,2.1425235703016055e-08,0.1476826394344069,0.08125748750361465,0.041633785,0.074900545
Rps17,5.7270904,-1.1023803,1.0216782151018437e-08,2.275194235022919e-08,0.34066509557475777,0.2286115586400628,0.12062167,0.243144
Polr2i,5.726505,-0.7123742,1.0252080919933907e-08,2.282865785353643e-08,0.1272584446190102,0.06361796174660223,0.034833036,0.05645553
Dock8,5.724436,-1.0684776,1.037781208905295e-08,2.310479831244119e-08,0.15606179628174915,0.08861073243276738,0.06743214,0.13653697
Kcnj10,5.714453,-1.0281146,1.100572796688465e-08,2.4494650084501826e-08,0.15763288819062582,0.08939562936340728,0.046541184,0.09272258
Rps11,5.7133236,-1.0711014,1.1079081496427677e-08,2.4653823586667636e-08,0.40926944226237233,0.27471392572396414,0.1493821,0.29155868
Arxes1,5.713035,-0.5422067,1.1097880090791067e-08,2.4693610304699897e-08,0.13040062843676356,0.06688148056347337,0.036899168,0.053290717
Gsta4,5.70954,-0.4643788,1.1328186693312035e-08,2.519979935833218e-08,0.1078816444095313,0.046804643285000204,0.029191142,0.04005623
S100b,5.7071095,-0.824527,1.1491097583925938e-08,2.5557966400139888e-08,0.13956533123854412,0.0744412773164787,0.04033794,0.0703625
Glmp,5.701784,-0.551304,1.1855998453321644e-08,2.6356472113903577e-08,0.10997643362136685,0.04866360969967365,0.029041769,0.04227576
Unc93b1,5.693321,-1.0390444,1.2459182871574456e-08,2.768592819708945e-08,0.12961508248232523,0.06589003180898087,0.038222607,0.07701904
Prr13,5.692305,-0.52491486,1.2533554204770428e-08,2.7844282884016654e-08,0.11338046609059964,0.05180319742223324,0.028556004,0.040834848
Rpl11,5.686286,-0.9496803,1.2983199445554067e-08,2.8838436728282862e-08,0.5302435192458759,0.3494443755938365,0.20976238,0.37209418
Pigz,5.660615,-0.45306483,1.508315863933429e-08,3.3464162549658354e-08,0.11416601204503797,0.05295988763580783,0.030403737,0.04139168
Padi2,5.657094,-0.65738094,1.5395738296626025e-08,3.4152025759955523e-08,0.12097407698350353,0.05890858016276284,0.03626894,0.05662036
Eya4,5.6375427,-0.5715279,1.7249404757972258e-08,3.824187341969592e-08,0.14401675831369468,0.07972900400710538,0.056231704,0.082464315
Rtl8a,5.6334753,-0.8355341,1.7661405212083814e-08,3.915204669983434e-08,0.1505629746006808,0.08460362705002686,0.043808665,0.076882355
Lbh,5.629075,-0.6466738,1.8117843885849384e-08,4.01572601841766e-08,0.13275726630007856,0.06960796463832776,0.036333278,0.05631197
Lsm4,5.6233616,-0.8231682,1.8727701985066477e-08,4.149870957766256e-08,0.13511390416339356,0.07130168959391911,0.035955545,0.06276179
Rpl26,5.620572,-0.97794557,1.9032589483830957e-08,4.217083198074856e-08,0.470280178057083,0.3154872557524683,0.18552715,0.33755836
Gulp1,5.6187916,-0.69665575,1.9229776299398432e-08,4.2604228987865756e-08,0.12909138517936633,0.06642706655099764,0.050397556,0.080450125
Pigyl,5.6186366,-0.7378795,1.9247026838164656e-08,4.2638932405102176e-08,0.12306886619533909,0.06097409840128888,0.033428214,0.055142596
Rpl18a,5.616422,-1.0895451,1.94952137366856e-08,4.318163326228193e-08,0.4399057344854674,0.2940058660717974,0.16562964,0.32450196
Tmsb10,5.6161423,-1.0792316,1.9526788957037985e-08,4.3248006864128805e-08,0.3343807279392511,0.22522410872888007,0.12077841,0.23999631
Hepacam,5.612301,-1.0358794,1.9965394906237914e-08,4.4212144480848255e-08,0.18774548311076197,0.11521460734498286,0.063791975,0.12668447
Alyref,5.607623,-0.31848234,2.0512387587025156e-08,4.541594054576186e-08,0.1021209740769835,0.04259098607840707,0.025381949,0.031553805
Tmem258,5.605763,-0.83384645,2.073397184261383e-08,4.5898980343634345e-08,0.135375752814873,0.07175610360639484,0.038902674,0.06831992
Rps10,5.5944104,-0.9737062,2.2137243953500432e-08,4.896507614673663e-08,0.4859910971458497,0.32589746767463956,0.1956587,0.35376313
Ech1,5.572424,-0.53794956,2.5121910540460125e-08,5.552111664929787e-08,0.1125949201361613,0.052257611434708966,0.029375987,0.04237332
Rps7,5.56156,-1.0096585,2.6737321710058564e-08,5.902331862876057e-08,0.46294841581565854,0.3102408394266121,0.18258458,0.33884287
Ctsc,5.5575294,-0.5882369,2.7361975719071087e-08,6.039729627630331e-08,0.10866719036396963,0.04911802371214938,0.03250026,0.048469942
Clic4,5.549297,-1.0361365,2.8682099616528565e-08,6.32852698880048e-08,0.18879287771667977,0.11666047011195109,0.068329334,0.135425
Nsmce4a,5.5479884,-0.5003317,2.8897524209052422e-08,6.375012114098838e-08,0.11599895260539408,0.05556244061635064,0.029708209,0.041769262
Ddit4,5.524577,-0.3427146,3.302804522135039e-08,7.280856305666461e-08,0.1021209740769835,0.04329326227950593,0.026424453,0.033392783
Ptma,5.504414,-0.9422916,3.703978325330145e-08,8.159198032597228e-08,0.5773762765121759,0.37757673400256125,0.24124382,0.4215136
Phldb2,5.4803076,-0.91047204,4.2458668447231864e-08,9.344454264699158e-08,0.135375752814873,0.07307803527905152,0.0438831,0.080954835
Pllp,5.4767966,-1.086247,4.330944862861167e-08,9.530135817302395e-08,0.15370515841843416,0.08811500805552112,0.04493836,0.09311686
Smim11,5.457643,-0.39172882,4.8249604464287655e-08,1.0609385204217752e-07,0.1021209740769835,0.043954228115834264,0.02484906,0.032476418
Sox1ot,5.4515324,-0.41882977,4.9937630136743895e-08,1.0976066435781664e-07,0.13694684472374968,0.07535010534143016,0.050586566,0.067065895
H1f10,5.4488034,-0.47800657,5.070978911409891e-08,1.1144871859118582e-07,0.11285676878764074,0.05382740529598876,0.03233348,0.04475409
Emc6,5.439842,-0.8750036,5.3327752577304576e-08,1.1716087022442833e-07,0.1458496988740508,0.08216631552856611,0.040141296,0.07242971
Rplp2,5.4205446,-0.97804666,5.9417723253181117e-08,1.3040547445993437e-07,0.5030112594920136,0.335688024125253,0.19874962,0.35984874
Ebp,5.4081197,-0.42579263,6.36898636098172e-08,1.3969036284350568e-07,0.10761979575805185,0.04961374808939563,0.02935206,0.039233517
Mrpl11,5.4076266,-0.80481696,6.386530875925242e-08,1.4006373215484105e-07,0.13851793663262635,0.07646548519023423,0.038711034,0.06667798
Pfn1,5.406654,-1.0327513,6.421297744592043e-08,1.4081471508788722e-07,0.2251898402723226,0.14731276077167763,0.072831646,0.14372653
Dock2,5.404227,-1.1713109,6.508862745868657e-08,1.4272330829238683e-07,0.15501440167583136,0.09026314702358822,0.061752867,0.1340601
Rpl27,5.3883553,-1.1242638,7.110548174311529e-08,1.5578965218831605e-07,0.30479183032207385,0.2063039616639815,0.10604311,0.21822436
Mrpl46,5.3849277,-0.53629345,7.247370985170028e-08,1.5874855985287247e-07,0.1102382822728463,0.0519271285165448,0.028212663,0.04065984
Cerox1,5.3838625,-0.6133269,7.290416963915558e-08,1.596654200182664e-07,0.1125949201361613,0.05391002602552981,0.029928526,0.045428466
Aqp4,5.383065,-0.91585,7.32279816440849e-08,1.6034845300110514e-07,0.14139827179890024,0.07931590035940017,0.04976516,0.091910265
Stard8,5.3808875,-0.42274028,7.411957107839141e-08,1.622875549931859e-07,0.0997643362136685,0.042549675713636555,0.027534725,0.03673915
Ndufa11,5.3750973,-1.0924785,7.654138405209291e-08,1.6750830668510642e-07,0.25870646766169153,0.17271863510554797,0.08578369,0.17479385
Romo1,5.3738437,-1.1421163,7.70757151886905e-08,1.6863646829412214e-07,0.20371825085100811,0.12987978683851778,0.062039867,0.132134
Prxl2b,5.3672776,-0.7074715,7.993396507092573e-08,1.748474146414665e-07,0.1207122283320241,0.06134589168422357,0.03293963,0.053241324
Rgs10,5.3558693,-1.073411,8.514595213082056e-08,1.861723275901333e-07,0.14218381775333858,0.07981162473664642,0.041285962,0.08498513
mt-Nd4,5.3546352,-0.91537064,8.572916159326178e-08,1.8741701830696805e-07,0.6046085362660383,0.3980253645639691,0.2952982,0.4995078
Egfl7,5.339025,-0.6349352,9.344764674160202e-08,2.0415792080224785e-07,0.10814349306101073,0.05039864502003553,0.028100446,0.04330386
Fmnl3,5.335984,-1.0105093,9.502760406978795e-08,2.0755907343157227e-07,0.12385441214977742,0.06407237575907795,0.03297689,0.06536029
Myh14,5.332414,-0.7689321,9.691564518485265e-08,2.1164851967790886e-07,0.11757004451427075,0.05874333870368075,0.031221418,0.052631125
Gm29260,5.3321643,-0.53713244,9.704900979714826e-08,2.119225431328219e-07,0.10185912542550406,0.04511091832940885,0.03849805,0.055390425
Hpgd,5.3285403,-0.8662942,9.900522097641769e-08,2.1612399769569773e-07,0.10683424980361352,0.04932457553600198,0.031229503,0.056218617
Cenpb,5.3279376,-0.288931,9.933416092983086e-08,2.167892222372121e-07,0.10290652003142184,0.04606105671913083,0.026186531,0.031901263
mt-Nd2,5.325278,-0.89224803,1.0079888094163768e-07,2.1995013244289464e-07,0.6203194553548049,0.4080637832032057,0.30826145,0.5129098
Timm8b,5.3229785,-1.0311095,1.0208193465713574e-07,2.227136719906818e-07,0.22204765645456925,0.14557772545131573,0.073341124,0.14454386
Rpl24,5.320103,-1.0474946,1.0370845430042552e-07,2.2624390412051912e-07,0.49227546478135636,0.3287478828438055,0.19030468,0.35995674
Gm49497,5.3168254,-0.81128347,1.0559323927095706e-07,2.30280848892997e-07,0.11992668237758576,0.061015408766059404,0.030940576,0.05367566
Prdm16,5.3137836,-0.71765435,1.0737214612737593e-07,2.341223376160506e-07,0.11887928777166798,0.06027182220019003,0.044438206,0.0720666
Tmem276,5.3100476,-0.57152927,1.09596634158963e-07,2.3891461624625474e-07,0.11180937418172296,0.053992646755070844,0.028621275,0.042243645
Rpl32,5.3030252,-1.04128,1.1389910322052739e-07,2.481528341470503e-07,0.42812254516889237,0.2906184161606147,0.166013,0.31602123
Exosc4,5.293143,-0.58143836,1.2023181526415461e-07,2.6184380581519166e-07,0.10866719036396963,0.05134878340975751,0.028170153,0.041862864
Nudt18,5.2818522,-0.3906852,1.2788437147898163e-07,2.784420275212897e-07,0.10107357947106572,0.04469781468170364,0.024973696,0.03261545
Bcl2l11,5.279202,-0.3044955,1.2974778254885782e-07,2.824534486824767e-07,0.10159727677402461,0.045400090882802495,0.027590208,0.033964567
Inpp5d,5.2759395,-1.2041892,1.3207776827413666e-07,2.8747911166675187e-07,0.16025137470542028,0.09588135663237907,0.06971889,0.1538965
Asap3,5.254103,-0.46156985,1.487473482406891e-07,3.2342136650164393e-07,0.10316836868290129,0.047011195108852814,0.030761398,0.042118363
Cspg4,5.2443275,-0.8228164,1.5685333290241024e-07,3.407980152897035e-07,0.12306886619533909,0.06444416904201264,0.045818068,0.07967114
Cfl1,5.2434816,-1.0382648,1.5757437180972784e-07,3.4233694781107595e-07,0.4935847080387536,0.3309373321766431,0.19255973,0.36194056
Atp5h,5.2385817,-1.1045101,1.618155014954669e-07,3.514089166073867e-07,0.45823514008902855,0.3086297352005618,0.17169417,0.33845267
Penk,5.232174,-0.37160003,1.675281947702351e-07,3.637561691697953e-07,0.10369206598586017,0.047796092039492706,0.03319252,0.042738274
Eif3g,5.203477,-0.69772345,1.955940758311993e-07,4.2414759241258376e-07,0.11573710395391464,0.05841285578551659,0.031551186,0.050683696
Megf10,5.2031474,-1.1472517,1.9594108789558648e-07,4.24831520354588e-07,0.19638648860958366,0.12508778452513736,0.07062128,0.15020782
Prkch,5.201468,-0.578271,1.9772058384880962e-07,4.286205799126676e-07,0.09426551453260015,0.03932746726153592,0.02793068,0.041420218
Irf2bp1,5.199527,-0.5585169,1.9979655224103695e-07,4.330160799093937e-07,0.10578685519769573,0.04961374808939563,0.02792652,0.040862232
Siglech,5.197748,-1.2041222,2.017172399531792e-07,4.3710824496305847e-07,0.16182246661429694,0.09798818523567564,0.06905188,0.15247646
Opalin,5.197517,-1.1307331,2.0196836483725382e-07,4.376171246816394e-07,0.1832940560356114,0.1155037798983765,0.072444774,0.15230872
Rnf122,5.1917167,-0.4243733,2.0836366564773536e-07,4.5136501902246446e-07,0.09766954700183295,0.04246705498409551,0.03051176,0.040736414
Comtd1,5.1894054,-0.3547268,2.109664547154221e-07,4.5696643596964063e-07,0.09400366588112072,0.03912091543768331,0.02350474,0.02995926
4930420G21Rik,5.183442,-0.8406116,2.1782778349589752e-07,4.7171442154535515e-07,0.13485205551191412,0.07551534680051225,0.058216024,0.10196799
Mea1,5.1825824,-0.64196783,2.1883460849300033e-07,4.738183666564801e-07,0.1173081958627913,0.06027182220019003,0.032672267,0.05052736
Gm6145,5.1755357,-0.76293826,2.2725826193596752e-07,4.918193861323652e-07,0.128305839224928,0.07018630974511506,0.055322584,0.092145845
Pter,5.170817,-0.4901879,2.330726809248992e-07,5.041995762379874e-07,0.10604870384917518,0.05027471392572396,0.031132933,0.04345985
Prrx1,5.1612244,-0.83460516,2.4534017351114906e-07,5.304812474647602e-07,0.12228332024090076,0.06432023794770107,0.04090848,0.07182535
Fmc1,5.1554284,-0.7038501,2.5305139623917393e-07,5.46934605610248e-07,0.1277821419219691,0.0696905853678688,0.035860553,0.057770047
Snx8,5.152688,-0.4599761,2.56779013654868e-07,5.549020505795643e-07,0.11311861743912019,0.05700830338331887,0.030523749,0.041749597
Sox9,5.1507964,-0.5433428,2.593827843536864e-07,5.60483748740133e-07,0.10264467137994239,0.0473829883917875,0.029647144,0.04291863
Lxn,5.14798,-0.39340818,2.63306113888126e-07,5.689156706476315e-07,0.0916470280178057,0.037303259387780396,0.023572799,0.030849705
Pih1d1,5.1439333,-0.34221032,2.6904502801348255e-07,5.812220536036562e-07,0.09636030374443572,0.041764778782996656,0.024024826,0.030359475
Dolk,5.142177,-0.3767642,2.7157271392772727e-07,5.865411802297269e-07,0.09609845509295627,0.04151691659437353,0.024294553,0.0314318
Arpc1b,5.129919,-0.8621571,2.8986681301046834e-07,6.257006158090685e-07,0.11652264990835297,0.059734787458173254,0.03280726,0.058857985
Tbxas1,5.124275,-1.1836529,2.9868441426425024e-07,6.445787656638346e-07,0.1335428122545169,0.07435865658693766,0.04214241,0.09328336
Trappc5,5.122445,-0.7204812,3.01599252324669e-07,6.507646277976275e-07,0.11992668237758576,0.06287437518073284,0.031428035,0.051270213
Zc2hc1c,5.112829,-0.3213209,3.173688459303125e-07,6.844611036317118e-07,0.0921707253207646,0.038212087412731854,0.024122685,0.030051032
Tsc22d3,5.109964,-1.0214535,3.222202950144258e-07,6.948683248023774e-07,0.13459020686043466,0.07539141570620068,0.037668493,0.07503698
Cdkn2d,5.0953674,-0.51006913,3.4806536899217765e-07,7.501817971300083e-07,0.10133542812254517,0.04663940182591812,0.026605649,0.03767927
Hapln1,5.0909677,-0.74050826,3.5624090501654363e-07,7.676792940728629e-07,0.13930348258706468,0.08051390093774528,0.045899317,0.075547114
Ndufaf3,5.0902905,-0.6821838,3.575148613740344e-07,7.70362816769872e-07,0.10840534171249018,0.05300119800057834,0.028966017,0.04607947
Gm13889,5.0873017,-0.55891144,3.631941214001476e-07,7.824748269741794e-07,0.11128567687876408,0.055645061345891686,0.030501373,0.04461533
Sec62,5.0844545,-0.3054279,3.6868442646610953e-07,7.942396006689941e-07,0.8761455878502226,0.5753707605238154,0.55949587,0.65574616
Ndufaf8,5.0687366,-0.5094817,4.0046478411986354e-07,8.622186497837125e-07,0.10290652003142184,0.04841574751105052,0.029496165,0.041731358
Adamts4,5.050576,-0.83247644,4.404788546472131e-07,9.477631986203249e-07,0.11128567687876408,0.055768992440203245,0.034406465,0.06046941
Plxnb3,5.040084,-0.7364565,4.6532759852774935e-07,1.0009087874191983e-06,0.11809374181722965,0.06213078861486347,0.039413434,0.06482949
Emd,5.037906,-0.47877944,4.706522576047172e-07,1.0121189405233093e-06,0.10159727677402461,0.04742429875655802,0.025749879,0.035705008
Acoxl,5.036235,-0.56918377,4.747776252611182e-07,1.0209086740369916e-06,0.10133542812254517,0.04721774693270542,0.027191611,0.040083088
Gm6277,5.0324483,-0.34648573,4.842548994847436e-07,1.0410376149416e-06,0.08798114689709348,0.03523774114925435,0.022404013,0.028400147
Fli1,5.02084,-1.2727244,5.144596087978055e-07,1.105086712638663e-06,0.14899188269180413,0.08848680133845582,0.057527788,0.13372049
Arap1,4.997234,-0.90372336,5.815846260865381e-07,1.2482769313000462e-06,0.11102382822728463,0.055934233899285334,0.028179603,0.052090183
Zfp395,4.991317,-0.62807006,5.996900384315061e-07,1.2867261305321864e-06,0.10814349306101073,0.05366216383690668,0.027299989,0.04188371
H2ax,4.990916,-0.52600986,6.00937619053765e-07,1.2893000498223144e-06,0.1044776119402985,0.05048126574957657,0.02804483,0.040138107
Lpxn,4.9908166,-0.44960645,6.012457177265626e-07,1.2897551042082658e-06,0.0921707253207646,0.03941008799107696,0.024381887,0.033151176
Gpr17,4.9887023,-0.514575,6.078627766832789e-07,1.303845518438549e-06,0.09950248756218906,0.046184987813442394,0.03717707,0.05269658
Qpct,4.9801917,-0.55068326,6.352129007230533e-07,1.361749692231406e-06,0.10290652003142184,0.049076713347378856,0.026194388,0.03813931
Atp5e,4.976299,-1.1647859,6.481161241432875e-07,1.3889679578664966e-06,0.33987954962031947,0.23311438840004958,0.1215755,0.25451368
Rftn2,4.9691043,-0.87759715,6.726288018747515e-07,1.4411558812195656e-06,0.12516365540717464,0.06878175734291733,0.04084302,0.07380323
Ifngr1,4.9650564,-1.006433,6.868115626922273e-07,1.4711915409391063e-06,0.12463995810421577,0.06840996405998265,0.034178887,0.06751861
Tmem88b,4.9630795,-0.9045659,6.938413473927461e-07,1.486131287719656e-06,0.1178318931657502,0.06250258189779816,0.033100974,0.061096374
Sf3b5,4.9604144,-0.8841667,7.034301164863391e-07,1.5063091512582029e-06,0.14454045561665357,0.085884248357913,0.043969423,0.07970258
Lap3,4.948904,-0.91584563,7.46325907861692e-07,1.5972741652125578e-06,0.13485205551191412,0.07749824430949726,0.03714259,0.06896026
Gldc,4.948661,-0.75261533,7.472588242627433e-07,1.5991434061755268e-06,0.10761979575805185,0.053538232742595115,0.035868622,0.059711173
Elob,4.928347,-1.1865523,8.292812010048078e-07,1.7726957733491794e-06,0.38020424194815394,0.2605444706076755,0.13640253,0.28715685
Lrig3,4.9152703,-0.73666674,8.866009074531146e-07,1.89431984599755e-06,0.11285676878764074,0.05857809724459867,0.030156221,0.049756676
AI837181,4.9145365,-0.5170962,8.899281416388947e-07,1.900975368935297e-06,0.09845509295627128,0.04568926343619614,0.024520474,0.0349079
Gm49767,4.909,-0.4741061,9.154191264800655e-07,1.9549604139659324e-06,0.09295627127520294,0.04089726112281571,0.025150245,0.03476672
Gm45554,4.89848,-0.4538708,9.658099902251608e-07,2.0615915504726778e-06,0.09033778476040849,0.038542570330896024,0.022990404,0.031358086
Dock5,4.8949814,-1.0369375,9.831495832556177e-07,2.0981041459835158e-06,0.1419219691018591,0.08381873011938695,0.04809538,0.09630684
Coa6,4.881808,-0.55046195,1.051177810350203e-06,2.2418563190816698e-06,0.10526315789473684,0.052257611434708966,0.027215485,0.039610967
Smim30,4.877791,-0.52651566,1.0728062914829148e-06,2.287620431088479e-06,0.10290652003142184,0.05010947246664188,0.027896823,0.03994124
Anapc13,4.875838,-0.8204638,1.0834762689149556e-06,2.3101894418143833e-06,0.12097407698350353,0.066137893997604,0.033439014,0.058316853
Ppdpf,4.860432,-0.9369423,1.171297797964279e-06,2.495858194393353e-06,0.12437810945273632,0.06902961953154046,0.034813583,0.06562223
Shisa5,4.857518,-0.67607856,1.1886618472652e-06,2.5324566948950145e-06,0.10316836868290129,0.05039864502003553,0.02658472,0.042145748
Atp5k,4.855744,-1.0951884,1.199356490531925e-06,2.554634078524996e-06,0.417910447761194,0.2871070351551204,0.15735364,0.31046942
Rab39,4.8543677,-0.5457134,1.2077151726973735e-06,2.5722342018372247e-06,0.08719560094265515,0.036146569174205806,0.023197593,0.03368458
Csf1,4.853973,-0.5925463,1.2101239669913675e-06,2.577160259416505e-06,0.10892903901544906,0.055768992440203245,0.029785449,0.04458058
Tbcc,4.8533454,-0.46740416,1.2139599771715484e-06,2.5851247889205505e-06,0.08798114689709348,0.036807535010534145,0.021819867,0.030044219
Cyb5r3,4.8528137,-0.5302889,1.2172195407054655e-06,2.5918606116773007e-06,0.09583660644147683,0.043954228115834264,0.024279373,0.034878477
Adamtsl3,4.849808,-0.58655417,1.235807583395392e-06,2.631023672120607e-06,0.0916470280178057,0.0402776056512579,0.0264792,0.03950312
Tspan6,4.8481083,-0.49143755,1.246443455742728e-06,2.6534571110606167e-06,0.08876669285153181,0.037509811211633,0.021804981,0.03052053
Blvrb,4.843661,-0.29396534,1.2746830907351737e-06,2.713359316173185e-06,0.0845771144278607,0.03383318874705664,0.0208391,0.025489306
Wdr72,4.842854,-0.62742823,1.279873177127509e-06,2.724191402837149e-06,0.09557475778999738,0.0438302970215227,0.026041806,0.039949294
Rest,4.8344607,-0.42806095,1.3350691502078634e-06,2.8401003931664388e-06,0.09321811992668237,0.04180608914776718,0.024424495,0.032724556
Gm2629,4.8339424,-1.1323382,1.3385540526683877e-06,2.8470630408612034e-06,0.13511390416339356,0.07873755525261288,0.054984976,0.11681364
C1ql2,4.831579,-0.62277687,1.3545423627670365e-06,2.8808416406166115e-06,0.12254516889238021,0.06803817077704796,0.040109724,0.061111867
Fabp5,4.8242373,-1.2628196,1.4053986177475746e-06,2.9864025985668114e-06,0.23095051060487037,0.15528566117238815,0.070688896,0.16192079
Pcna,4.822803,-0.6631947,1.4155464825430014e-06,3.007728450571758e-06,0.10264467137994239,0.05039864502003553,0.027567806,0.043311648
Gadd45gip1,4.819756,-0.7570363,1.4373403235445999e-06,3.0535526955758536e-06,0.11652264990835297,0.06287437518073284,0.032021493,0.053533666
Oat,4.8150687,-0.41914606,1.4714932369667854e-06,3.1253674237054402e-06,0.09269442262372349,0.04151691659437353,0.023683222,0.031542934
Mfsd5,4.8081875,-0.53005975,1.5230499183874749e-06,3.2341039439759324e-06,0.09845509295627128,0.046845953649770726,0.026488092,0.038027253
Gpr146,4.8070188,-0.40083632,1.5319760440481987e-06,3.2528009722303516e-06,0.08955223880597014,0.03874912215474863,0.02260831,0.029742409
Chgb,4.8049164,-0.68645966,1.5481633030043764e-06,3.2863918432396584e-06,0.776904948939513,0.5049365885900773,0.42475453,0.61609334
Pigbos1,4.803722,-0.3674399,1.5574318291321673e-06,3.305805612511362e-06,0.08719560094265515,0.03655967282191102,0.02264225,0.029115112
Lcp2,4.79342,-0.9340554,1.639619979851177e-06,3.478334822248628e-06,0.09897879025923016,0.047300367662246455,0.027512651,0.051924817
Jag1,4.790082,-0.3251375,1.667131986604355e-06,3.5358620633087863e-06,0.08850484420005238,0.03784029412979717,0.024824902,0.031003855
Borcs6,4.7840495,-0.30743968,1.7179817067913217e-06,3.6419856774345415e-06,0.08352971982194292,0.03346139546412195,0.021169217,0.026131904
Csf1r,4.7805753,-1.4606138,1.7479437373297446e-06,3.704918215827896e-06,0.18277035873265252,0.11831288470277193,0.06622789,0.17264798
Prelid3b,4.775975,-0.5267261,1.7883849838307137e-06,3.7900390027235016e-06,0.09583660644147683,0.04473912504647416,0.024854243,0.03561335
Rpl39,4.7744846,-1.1487201,1.8016787485933051e-06,3.817910723556949e-06,0.31421838177533384,0.21824265708266205,0.11145732,0.23223658
Aldh1l2,4.762444,-0.3518051,1.91262314047072e-06,4.050136636807333e-06,0.0916470280178057,0.04114512331143884,0.0241093,0.03066609
Rpl18,4.76102,-1.1817006,1.926166016863232e-06,4.078493370615842e-06,0.3411887928777167,0.23617135539306813,0.119308494,0.25266424
Slc25a18,4.760989,-0.72075844,1.9264639044589466e-06,4.0788027037122285e-06,0.10892903901544906,0.05651257900607262,0.032458954,0.052944865
Scd2,4.756743,-0.6503715,1.9674125511908906e-06,4.164188676683673e-06,0.7719298245614035,0.5073739001115379,0.43575278,0.6190637
Gm33680,4.756575,-0.6202712,1.96904846408967e-06,4.1673229544808944e-06,0.09478921183555905,0.0438302970215227,0.02878711,0.043915093
Vangl1,4.748924,-0.40331244,2.045022042715796e-06,4.32641069898224e-06,0.08981408745744959,0.039534019085388526,0.02424602,0.03194262
Cebpzos,4.7486544,-0.54001474,2.047743617039117e-06,4.331827349223828e-06,0.09845509295627128,0.04742429875655802,0.0263958,0.03815296
Srm,4.7400827,-0.6445762,2.136308437108276e-06,4.517400464712314e-06,0.09426551453260015,0.043499814103358535,0.022860928,0.035511587
Aldoc,4.7327714,-1.231319,2.2147510986348273e-06,4.681800174676879e-06,0.17360565593087196,0.11124881232701285,0.05278521,0.119789094
C1qa,4.7301383,-1.4507016,2.243671318020927e-06,4.741815975713569e-06,0.19272060748887143,0.12674019911595819,0.06320034,0.16409661
Tmed3,4.715656,-0.5535219,2.4093350581206885e-06,5.0895308971464544e-06,0.10264467137994239,0.05151402486883959,0.027389683,0.039945886
Zcchc24,4.7132616,-1.0726275,2.43782939499498e-06,5.148104043030109e-06,0.15737103953914638,0.09823604742429876,0.051463332,0.10532733
Mrpl49,4.7121887,-0.38518462,2.4507021217903953e-06,5.174881415521252e-06,0.08902854150301126,0.039038294708142275,0.022330115,0.029065268
Nefh,4.711501,-0.67708,2.458986832223915e-06,5.191967325306978e-06,0.09662215239591516,0.04597843598958979,0.023191605,0.036827862
Rps19bp1,4.7105036,-0.41229263,2.4710533056857094e-06,5.216624946871072e-06,0.08955223880597014,0.039657950179700086,0.023764167,0.031502657
Rpl17,4.710322,-0.82440495,2.473259243810987e-06,5.220871700934969e-06,0.6417910447761194,0.42549675713636553,0.29138693,0.4693994
Gm19500,4.7087893,-0.90134615,2.491921778945365e-06,5.258201523501017e-06,0.10578685519769573,0.05395133639030033,0.0315925,0.058222435
Tns1,4.700289,-0.8999164,2.5979372850285164e-06,5.479322986555435e-06,0.10421576328881907,0.05279464617672574,0.028662374,0.052835923
Arhgdib,4.68095,-0.35015312,2.8554810508823806e-06,6.0182583604368625e-06,0.08274417386750459,0.03379187838228612,0.02086539,0.026521618
Xlr5a,4.664986,-1.1703855,3.086376525219962e-06,6.497252995351017e-06,0.17570044514270752,0.11381005494278515,0.051277358,0.1119179
