names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Oligo NN (for_DEGs),mean_expr_Rest (for_DEGs)
Olig2,4.7637672,2.0076716,1.9001165776626154e-06,5.524957519943132e-06,0.11214442013129103,0.0485767919396238,0.14498024,0.03806358
Cyp27a1,4.7554135,3.2242846,1.9804052418900054e-06,5.7528096053604805e-06,0.08424507658643327,0.01888671800176225,0.11781507,0.013290444
Adamtsl4,4.755268,3.8129067,1.9818324248160147e-06,5.756333072619859e-06,0.08643326039387308,0.021759950963490787,0.12227208,0.009211868
Cdc42ep2,4.7415977,2.9663107,2.120396566081435e-06,6.1501571384507945e-06,0.0962800875273523,0.03256330689959008,0.13029724,0.017650187
Stard9,4.737689,1.2766912,2.161690567405429e-06,6.265195291358416e-06,0.29923413566739604,0.3045243841704019,0.454723,0.21319804
Gng11,4.726518,2.5688257,2.284025949588522e-06,6.611913086128376e-06,0.09245076586433261,0.027966134160824427,0.13553527,0.024169272
Gm34917,4.725957,2.6989224,2.2903428011397177e-06,6.628771118766072e-06,0.1137855579868709,0.05309734513274336,0.15177126,0.02492772
Gm10701,4.718607,3.579399,2.374651587284098e-06,6.866862693749862e-06,0.08698030634573305,0.022832624602536107,0.13319805,0.01184843
A230009B12Rik,4.699325,3.4438114,2.610226047277588e-06,7.534297334874723e-06,0.09299781181619256,0.029958242347622878,0.13776569,0.0134827485
Arpc1b,4.695133,2.0130558,2.6643289913559024e-06,7.683034985805225e-06,0.12417943107221006,0.06370915220472742,0.17699486,0.04685514
Enpp4,4.677361,2.1414478,2.9059065068907565e-06,8.36619606130447e-06,0.14387308533916848,0.08926177067769989,0.20257118,0.049641427
Rhou,4.6359963,1.666839,3.552224239562054e-06,1.018875590489244e-05,0.24179431072210067,0.22545301306363252,0.35868827,0.12740956
Tex52,4.6309,4.5149674,3.640801470493575e-06,1.0435022454630651e-05,0.07603938730853392,0.012220817530552043,0.10296841,0.0047324565
Fth1,4.6267004,0.58774143,3.715373258758174e-06,1.064081000456535e-05,0.5016411378555798,0.5856031873730989,0.94904846,0.7195319
Shroom3,4.620726,2.2026002,3.823990716509186e-06,1.0947222517856578e-05,0.13129102844638948,0.07432095927671149,0.21454076,0.050679084
Ston2,4.6193624,1.3367705,3.849208931631073e-06,1.101824267528784e-05,0.2510940919037199,0.229896946711106,0.37531143,0.16578019
Aebp2,4.564228,1.0465071,5.013352702787196e-06,1.428058805511417e-05,0.37363238512035013,0.4517488411293721,0.5822216,0.3238753
Npc1,4.511143,1.4943043,6.447914272006025e-06,1.829132775430763e-05,0.2658643326039387,0.26104279201624336,0.39502862,0.15866752
Scarb2,4.508498,1.1258682,6.5288099925652834e-06,1.851299329888446e-05,0.34190371991247265,0.3830211086848255,0.52561337,0.27525124
Nudt4,4.507493,1.5959035,6.55980700641949e-06,1.859500097715916e-05,0.23960612691466082,0.22093245987051296,0.3668232,0.13679934
2900052L18Rik,4.5037723,2.0566537,6.675771812904954e-06,1.8915742762074883e-05,0.1586433260393873,0.11109834118683676,0.21452554,0.055921797
Adamts2,4.4948936,1.6302354,6.9604738827372766e-06,1.9693369825118526e-05,0.21553610503282275,0.18775619660575413,0.32487282,0.11689265
Spata13,4.4840465,1.6064947,7.3240695395530876e-06,2.0704655289615095e-05,0.16958424507658643,0.12159521894035169,0.24654037,0.08784271
Dapk2,4.4684825,3.0402868,7.87764782208754e-06,2.223916757506747e-05,0.09573304157549234,0.036394284181894804,0.13445488,0.0173425
Gm44866,4.467132,5.4862075,7.927515347200988e-06,2.237759611086149e-05,0.06728665207877461,0.005210129103934414,0.097172506,0.0022740911
Reno1,4.3935337,2.3664303,1.115228589402484e-05,3.1283215572862246e-05,0.11323851203501094,0.05723480059763245,0.1482861,0.0305271
1700063D05Rik,4.3876123,3.5846472,1.1460192739722713e-05,3.213350505231653e-05,0.08424507658643327,0.0249396621078037,0.12809993,0.011326984
Crybg3,4.383146,2.0707898,1.1697780540971121e-05,3.27859980323244e-05,0.15426695842450766,0.10696088572194767,0.2334787,0.06071716
Dusp15,4.379395,2.181326,1.1900924834947173e-05,3.3337974386471075e-05,0.1460612691466083,0.09726851319771673,0.21083726,0.050453056
Mpzl1,4.377401,1.6559967,1.2010282646259932e-05,3.363730401344636e-05,0.2817286652078775,0.29299314255066466,0.5056524,0.18964204
Gm33594,4.37651,4.791771,1.2059469922204276e-05,3.376802384427145e-05,0.06783369803063458,0.007125617745086772,0.09065898,0.0034200775
Asrgl1,4.338491,1.1722937,1.4346436723844511e-05,4.0021673045027204e-05,0.2817286652078775,0.2751790981879477,0.41723916,0.20680343
Rnf141,4.3311367,1.5335803,1.4834164939901166e-05,4.133506294048993e-05,0.2592997811816193,0.256713787687239,0.38241377,0.14919767
Rhog,4.3022933,2.4308586,1.6903926578276193e-05,4.697574797375957e-05,0.0962800875273523,0.03876949009692372,0.1363884,0.02673927
Ccdc187,4.262495,3.6172202,2.0215692677714173e-05,5.5901580966366146e-05,0.07768052516411379,0.019499674366931005,0.10718955,0.009178038
Babam2,4.233856,0.39456257,2.2971806995432993e-05,6.33209329059586e-05,0.4934354485776805,0.6526835995862544,0.8285405,0.6837595
Cyp3a13,4.2209983,4.7461805,2.432225752093541e-05,6.694725052115698e-05,0.06673960612691467,0.008274910929778187,0.09292671,0.0036219787
Rftn2,4.2054524,1.6099596,2.605603824629135e-05,7.165343850965598e-05,0.12691466083150985,0.07317166609202007,0.17801878,0.061879024
Gm50323,4.1726184,3.891078,3.0111888738911014e-05,8.250295201535016e-05,0.07385120350109409,0.016664751178025513,0.10639959,0.0075384136
Gltp,4.130004,2.332624,3.627566627946615e-05,9.894702598002797e-05,0.11269146608315099,0.06060606060606061,0.15657572,0.0330957
Myh14,4.1072598,2.1112876,4.003809528701196e-05,0.00010891107717776994,0.11542669584245077,0.06355591311343524,0.16812608,0.04150031
Igsf11,4.062185,0.87845784,4.8615548434610735e-05,0.00013161710694589325,0.36816192560175054,0.4335516990384247,0.5992969,0.3691431
Rinl,4.032662,3.136488,5.514854780957387e-05,0.0001489138257103055,0.07549234135667396,0.02038079914186109,0.09067579,0.010735443
Pdcd6ip,4.007658,1.0577216,6.132378098220765e-05,0.00016517341569686442,0.35557986870897157,0.42830326016166725,0.536869,0.2937036
Amotl2,3.9392374,2.3910806,8.174104653790451e-05,0.00021880672648669995,0.09409190371991247,0.04202582078688273,0.1276144,0.025617918
Itpk1,3.9387121,1.406166,8.192012017368813e-05,0.00021926423240033869,0.27188183807439825,0.2853311879860552,0.39230496,0.16657898
BC051408,3.9090455,4.698119,9.266155027894649e-05,0.00024717719209721954,0.06236323851203501,0.00823660115695514,0.086906575,0.0034916238
Prdx1,3.8627658,1.3227675,0.00011211045951429582,0.0002977276188129204,0.22921225382932167,0.21058882120829023,0.34278834,0.15139231
Phgdh,3.8582425,1.8930527,0.00011420532723051202,0.0003031410789967261,0.10339168490153172,0.05286748649580508,0.1488684,0.042310107
Zbtb20,3.8452408,0.48947388,0.00012043405836447366,0.00031923282512118055,0.9343544857768052,0.8639236869325365,2.6010447,2.2912962
Lta4h,3.8209586,1.5381953,0.00013293393964701534,0.0003511191347994989,0.24452954048140044,0.2441098724284565,0.3569018,0.13773839
Mink1,3.7998285,0.8549112,0.00014479624917587195,0.0003818505462121581,0.38566739606126915,0.481745393249818,0.5880132,0.3664076
Sned1,3.7997115,1.7253132,0.0001448646378787402,0.0003819559238349278,0.1187089715536105,0.07098800904110639,0.16803895,0.05386286
Man1a,3.7736454,0.42548394,0.00016087939263141523,0.00042330878182590356,0.49015317286652077,0.5630770409531471,0.98585784,0.81137097
Shroom2,3.7699351,1.4478265,0.00016328996324645236,0.0004296094499590889,0.23468271334792123,0.22529977397234036,0.35445818,0.14491673
Grik1,3.7587144,0.40573105,0.00017078860861151533,0.0004488107494759332,0.47921225382932164,0.5008619698885186,0.90409786,0.74641055
Ints4,3.7349393,1.5984782,0.00018776046161106622,0.0004920151749063145,0.22811816192560175,0.21928513963912194,0.33236927,0.12239212
Plekhh2,3.7209566,1.5661725,0.00019846956995111953,0.0005194192407311368,0.23687089715536105,0.23365130444776464,0.37834606,0.14435908
Jak2,3.7124903,1.018486,0.00020522983569373898,0.000536745735360207,0.3528446389496718,0.42719227674979887,0.5458555,0.30632284
Rgma,3.702185,1.478563,0.00021375074907550049,0.0005583786338381002,0.17778993435448578,0.1451557292265257,0.25466958,0.099010766
B430010I23Rik,3.6851835,2.2265837,0.00022853786265537388,0.000596021777108599,0.08588621444201312,0.036394284181894804,0.12156108,0.027243366
BC034090,3.678815,2.9120321,0.00023432032072699658,0.000610687392622153,0.07658643326039387,0.026893460521779107,0.102666795,0.014262795
Carhsp1,3.6771,2.7949255,0.0002359005934583323,0.0006145078959016373,0.07549234135667396,0.0255909282457955,0.10844903,0.016370872
Hycc1,3.6753387,1.0815762,0.0002375341327050662,0.0006186432243661073,0.3172866520787746,0.3604566524920507,0.48416585,0.25796303
Serpinb1a,3.6375792,3.558681,0.0002752125289187793,0.0007142819136528156,0.06236323851203501,0.012105888212082902,0.09125375,0.0080759255
Cald1,3.6250908,1.17124,0.00028885994119782235,0.0007484009854387703,0.25,0.24479944833927134,0.37498915,0.18400945
Rsrc1,3.6161535,0.35471076,0.00029901304732622957,0.0007738110932924769,0.49452954048140046,0.6679308891698272,0.8335801,0.70202756
Larp6,3.5831485,1.8286636,0.00033947736675954545,0.000875324522102388,0.18326039387308535,0.1595602038079914,0.25531566,0.07870675
Clasrp,3.5673249,1.2633767,0.00036064408768377216,0.00092812054746317,0.3057986870897155,0.35034287246676626,0.4501819,0.21257554
Galnt5,3.556556,4.4863806,0.00037574858126153605,0.0009655125158742923,0.05908096280087528,0.00996054093399226,0.08328218,0.0038671126
Trim13,3.528487,2.5828695,0.0004179426545711681,0.001070963105886638,0.08643326039387308,0.04011033214573038,0.114516504,0.020048894
Plin3,3.5158215,2.8009288,0.0004383957742132198,0.0011218756622008777,0.06892778993435449,0.020802206642914607,0.09742096,0.014576268
Dcps,3.4573445,1.718066,0.0005455270637133074,0.001386522153043565,0.19803063457330417,0.18185649159100487,0.2886518,0.09686529
Gm16759,3.44488,1.3890853,0.0005713129307778305,0.0014502766603684749,0.24234135667396062,0.24261579128835767,0.36124882,0.15369233
Selenop,3.4369404,1.1759387,0.0005883249131022191,0.0014926154673833092,0.16192560175054704,0.12400873462820365,0.2515146,0.11917752
Rad51b,3.4161448,2.0305166,0.0006351444316049667,0.0016088170133131087,0.11542669584245077,0.07451250814082673,0.18388106,0.048229933
Lrrc8b,3.4100537,0.8818648,0.0006495009043158455,0.001644561750750732,0.38074398249452956,0.48687890280810636,0.60256946,0.370653
Zfp488,3.4067845,3.3909798,0.0006573299072941039,0.0016636561272858452,0.06072210065645514,0.013791518216296978,0.07305546,0.0071988334
T2,3.406009,2.1311495,0.0006592002905769003,0.0016678636353861874,0.11487964989059081,0.07474236677776501,0.1574334,0.038183324
Ubr2,3.4035769,0.54522854,0.0006650968162383691,0.001682149044834806,0.43544857768052514,0.5813124928169175,0.66955656,0.5027903
A330015K06Rik,3.4009109,1.5454361,0.0006716171313175466,0.001698160564458688,0.2549234135667396,0.27119488181435086,0.42127386,0.16507761
Dusp26,3.3919692,1.8736991,0.0006939225132960558,0.0017529094605871032,0.1449671772428884,0.11144312914224419,0.20362164,0.059799876
Tfdp2,3.380981,0.5225772,0.0007222753592601588,0.0018228175921217683,0.43927789934354483,0.5870589587403746,0.72669876,0.55596906
Sall1,3.3724954,1.3730437,0.0007449034626839422,0.001878160461885852,0.11925601750547046,0.07658123587327127,0.17222957,0.0700513
Diaph3,3.3707416,1.4619535,0.0007496616628427514,0.0018894483519918141,0.1673960612691466,0.13711067693368578,0.24451531,0.09581204
Itprid2,3.3625605,1.2410868,0.0007722323105400456,0.0019454230437100154,0.2789934354485777,0.30111481438915066,0.40876746,0.19361286
Paip2,3.3525174,0.39496666,0.0008008019858383524,0.002015884331972693,0.4688183807439825,0.641765314331686,0.7603583,0.6239305
Lcp1,3.3479927,1.5113102,0.0008139920098369028,0.002048512251036581,0.13293216630196936,0.09416542159904992,0.19880013,0.074321195
Gpr17,3.3412743,2.146306,0.0008339480983194704,0.0020971628827182193,0.09409190371991247,0.050760448990537485,0.173963,0.042026162
Plxnb1,3.3290844,1.8009535,0.0008713201381097657,0.0021880721599074207,0.10776805251641138,0.06616097766540244,0.15026225,0.04548126
Fez1,3.3094544,0.8582051,0.0009347795836572843,0.0023432715190662592,0.387308533916849,0.49335325441520134,0.62719005,0.39286384
Prom1,3.3053257,2.463815,0.0009486609198158257,0.0023771816576938576,0.07275711159737418,0.027927824388001378,0.13066001,0.024986459
Ablim2,3.3036888,0.6156636,0.0009542166868128398,0.00238998903566937,0.43161925601750545,0.5948358426234532,0.78412026,0.5748939
Tcf7l1,3.296309,1.5521218,0.0009796422780200054,0.002452071542654639,0.11214442013129103,0.07060491131287591,0.1661375,0.059807554
Slc20a2,3.2937644,1.1966505,0.000988553101899818,0.0024736842846012396,0.3074398249452954,0.35325441520131784,0.46936414,0.23216394
Gm13905,3.2798672,4.9556947,0.0010385595823752395,0.002596640548843648,0.05196936542669584,0.0064743516070949695,0.07406312,0.0024741916
Evi5l,3.2773962,1.0580796,0.001047692359549419,0.002618256482616526,0.33424507658643327,0.4011416312301268,0.5026891,0.27284312
Pdlim2,3.2747092,2.4866903,0.0010577079330423551,0.002642303101603578,0.06728665207877461,0.022449526874305636,0.10046962,0.018681116
Vangl1,3.266258,2.2153165,0.0010897889447862848,0.0027196646184087926,0.08643326039387308,0.04371145079109681,0.11206101,0.025214616
Gkap1,3.2233677,1.1222968,0.0012669283310227733,0.0031523626497436726,0.2959518599562363,0.33107305673677356,0.4281644,0.21953806
Mtss1,3.2099535,0.78441167,0.0013275643888000883,0.003298045037634835,0.3769146608315099,0.4583764318277593,0.60676587,0.3950737
Cdk18,3.2014558,2.2122085,0.0013673502602388576,0.0033928064911458214,0.11761487964989059,0.08159981611309045,0.16586298,0.038194627
Myh6,3.1947496,3.2372384,0.0013995223767086246,0.0034700716307244387,0.05689277899343545,0.012757154350074703,0.07541226,0.008272122
Rapgef3,3.1766784,1.6395457,0.0014897208103867637,0.0036869115018045816,0.12417943107221006,0.08769106999195495,0.17968665,0.061262514
Inppl1,3.171729,2.3698957,0.0015153432556493384,0.003747908070627552,0.07494529540481401,0.03237175803547485,0.09622859,0.019353025
Rrbp1,3.1667316,0.9559919,0.001541625576489368,0.0038108076577984657,0.2839168490153173,0.292418495958319,0.42743403,0.24288265
Mindy1,3.1547458,1.9507289,0.001606380511925429,0.003965770337691683,0.11269146608315099,0.0754702524614029,0.15450808,0.04231412
Ddc,3.1528358,2.6582158,0.0016169271213357305,0.003991440675267899,0.06673960612691467,0.023905298241581427,0.09175798,0.015108913
Phlda3,3.1509185,2.571972,0.0016275792293853847,0.004015153681012237,0.0650984682713348,0.022028119373252115,0.0921268,0.016099162
Aplp2,3.1362982,0.32927734,0.0017109520029259936,0.004214638826422942,0.5082056892778993,0.6801517067003793,0.84923816,0.7250598
Gng12,3.1200695,1.0002075,0.0018080842506271015,0.0044461630652832635,0.325492341356674,0.37957322913075126,0.5222997,0.2948319
Gm28307,3.089858,0.9670746,0.0020025220923706394,0.0049099159249930725,0.2778993435448578,0.28793625253802246,0.43647075,0.24680899
Mroh3,3.079644,3.009347,0.0020724815496504143,0.005077740424829637,0.05908096280087528,0.016779680496494656,0.078077,0.010034673
Vgll4,3.0569386,0.8456818,0.0022361010765409345,0.005463675177471575,0.3528446389496718,0.4243573535608934,0.5416003,0.33643597
Nde1,3.0371528,2.4987833,0.002388244523694748,0.0058264145952131715,0.06345733041575492,0.021913190054782976,0.082298964,0.015062753
Rnf144a,3.028661,1.1863323,0.002456401355436609,0.005985083824862322,0.2762582056892779,0.30142129257173506,0.41514006,0.20385234
Tprn,3.0253859,2.9907644,0.002483160950501653,0.0060491871931078346,0.060175054704595186,0.018810098456116156,0.082332246,0.010738091
Tgfa,3.0243793,1.3340029,0.0024914396169639667,0.006068254397010676,0.18107221006564553,0.16021146994598323,0.26001588,0.11135384
Slc4a2,3.0192811,2.07689,0.0025337525109292605,0.0061690766553705355,0.10393873085339168,0.06757843925985518,0.14670068,0.036767364
Nek7,3.0168402,0.8502445,0.0025542442026557934,0.006217278895313087,0.2817286652078775,0.28824273072060685,0.41927513,0.25380126
Pkd2l1,2.9997473,4.554599,0.002702036256247973,0.00657047187379032,0.04814004376367615,0.0065126613799180175,0.06979853,0.0030715156
Gm56557,2.9961197,3.0279436,0.0027343912166660996,0.006647343887796806,0.05470459518599562,0.013331800942420412,0.07826628,0.009931632
Hip1,2.9845164,0.9049243,0.0028402699799458635,0.006896625190777639,0.3435448577680525,0.4087652760219132,0.5309156,0.31780124
Atp1b3,2.9673004,0.8926327,0.003004271730890367,0.007281030162264288,0.362691466083151,0.45630770409531474,0.5690937,0.3456787
Gm57389,2.9462888,4.5850883,0.0032161187156329206,0.007774194699023504,0.045951859956236324,0.00498027046699613,0.061267734,0.0026289574
Crppa,2.9394565,0.8401034,0.0032878836369649254,0.007940448797883116,0.37089715536105033,0.47170823277017965,0.5973194,0.37604606
Bmp4,2.9331028,2.892014,0.0033559274510873145,0.008096773871843058,0.060175054704595186,0.020150940504922804,0.10687267,0.0150805935
Ldlrad3,2.9281054,1.2300361,0.003410344919140948,0.008226588381121938,0.28774617067833697,0.3283530628663372,0.45541623,0.21986356
Smco3,2.902884,3.284845,0.0036974368993926802,0.008887210795838743,0.057439824945295405,0.01777573458989388,0.08088685,0.008607028
Gabrr2,2.888202,3.6914136,0.0038745094375175703,0.009295363266615814,0.05196936542669584,0.012182507757728996,0.07244054,0.005798569
Snx15,2.857077,1.5595868,0.004275622064026941,0.010227540715784198,0.21553610503282275,0.2177910584990231,0.3139451,0.11788956
Rab7b,2.849958,3.6823473,0.004372499862868937,0.010447187561380787,0.04923413566739606,0.009807301842700072,0.0630413,0.005055812
Parvb,2.7976217,1.801458,0.00514803561092302,0.012228404956285497,0.12472647702407003,0.09535302455656439,0.17815918,0.054437887
Ccnjl,2.791691,1.3292683,0.005243338229038851,0.012441584088155594,0.21280087527352298,0.2112783971191051,0.30127782,0.13095847
Synpr,2.7696097,0.41115192,0.0056123484586347696,0.013294878170106343,0.48577680525164113,0.550741294104126,1.0423299,0.867346
Hbp1,2.7687635,1.3805939,0.0056269441518589074,0.013327103513481608,0.22538293216630198,0.22985863693828296,0.3175051,0.13411312
Ldb3,2.763127,2.050859,0.005725048103314161,0.013554678168653758,0.13566739606126915,0.11102172164119067,0.1931904,0.050153974
Tmem125,2.7522664,3.343984,0.005918435383194126,0.013995279305326602,0.047592997811816196,0.009462513887292648,0.061400108,0.0062169884
Col9a3,2.7417524,2.3087208,0.006111239959612388,0.014432151319633052,0.0661925601750547,0.02926866643680803,0.08935414,0.01868975
Bmp1,2.7162833,1.5127696,0.006601938751451952,0.015534993804318588,0.2062363238512035,0.20514883346741755,0.29726622,0.11449982
Bcar1,2.7146134,1.5297724,0.006635315334574947,0.01560943118893616,0.2051422319474836,0.20445925755660269,0.28521645,0.108232684
Ldlrap1,2.6937895,3.2457747,0.0070644775703742994,0.016588526812545436,0.048687089715536105,0.0114546220740911,0.06174779,0.0066922046
Fnip2,2.6936605,0.7864057,0.007067212593406929,0.016593498985044055,0.36980306345733044,0.4669961307129449,0.57287264,0.37044567
Gm12828,2.6471603,5.164529,0.008117086097694818,0.018975648463986406,0.041028446389496716,0.004214075010535188,0.05535485,0.0015856544
P3h4,2.6268508,2.4342067,0.008617910043442882,0.020087026619301722,0.06673960612691467,0.0317588016703061,0.08989646,0.01725394
Gm44662,2.5982628,4.247535,0.0093696769011766,0.021769409280987053,0.0437636761487965,0.007776883883078573,0.057311736,0.0031005514
Abca1,2.578528,0.9600482,0.009922229201901656,0.023011418837829922,0.25437636761487964,0.26031490633260546,0.39805508,0.22420499
Parp4,2.5418353,1.7924126,0.011027215404302867,0.025442321648086727,0.07166301969365427,0.03773512623070145,0.09416991,0.02810824
Tbc1d16,2.5379915,1.4343934,0.011149070984634756,0.025705812369755957,0.1739606126914661,0.16101597517526722,0.23953569,0.09544162
Sh3bp2,2.5285666,2.074509,0.011452935523412344,0.026383777221715508,0.06783369803063458,0.03409569781251197,0.087213024,0.021404812
Atg4c,2.4987333,0.7382763,0.012463808699207657,0.028616811052525826,0.3862144420131291,0.517488411293721,0.6094988,0.40762696
Tmc7,2.4807236,1.440442,0.013111595123419691,0.03003739116431811,0.20076586433260393,0.20005363368195225,0.28887355,0.116363294
Tpd52,2.4632528,0.87549424,0.0137682796622849,0.031482739726456925,0.3386214442013129,0.4206413055970578,0.49527892,0.2996337
Kif19a,2.438501,3.2446728,0.014748319342195644,0.03361500896808864,0.044857768052516414,0.01118645366432977,0.059067104,0.006398836
4933428G20Rik,2.4144318,2.7504475,0.01575977514098933,0.035829186736473756,0.06072210065645514,0.02857909052599318,0.07967162,0.012248686
Gm3134,2.3985496,1.2725538,0.016460145197431567,0.03734561356539612,0.09573304157549234,0.0653181626632954,0.13346009,0.057418175
9130019P16Rik,2.3846195,2.2388487,0.017096798304025305,0.0387410162277922,0.08041575492341356,0.050722139217714436,0.10967089,0.024259645
Lrmda,2.3607903,0.88867795,0.01823604170079878,0.041193984068975474,0.21717724288840262,0.20809868597479217,0.39134791,0.2300776
Spock1,2.3551836,0.25294653,0.018513553305767445,0.04177871649668021,0.5229759299781181,0.6175535379075202,1.0428125,0.93284583
Spg20,2.3503182,1.7359049,0.018757368296018033,0.04230405288853488,0.1263676148796499,0.10470060912538788,0.17679897,0.05643705
Gm29455,2.3478937,4.0725484,0.01887990743926556,0.042562556665245874,0.038840262582056896,0.006244492970156687,0.052812006,0.0032180513
Cldn34c1,2.341936,1.9978356,0.019184001340868232,0.04320460280187154,0.09080962800875274,0.06294295674826648,0.124697335,0.03271035
Slc1a3,2.3404207,0.5056505,0.019262025416863796,0.04336578323846922,0.30908096280087527,0.31563421828908556,0.51586515,0.38899243
Clcn5,2.3369775,1.16343,0.01944034957311443,0.04374160048815816,0.24890590809628008,0.26950925181013674,0.37497467,0.18491326
Scd1,2.3331923,2.1371906,0.019638052450900955,0.04416425086673156,0.0650984682713348,0.03413400758533502,0.094181046,0.022201724
Ppp2r5a,2.325991,0.96462315,0.02001903430089024,0.04497963472405057,0.32713347921225383,0.4010267019116577,0.49693957,0.28505188
Rhbdl2,2.3192456,3.2041564,0.02038172248778498,0.0457409908332734,0.04540481400437637,0.013523349806535648,0.06469474,0.007225633
Nmral1,2.3191135,2.4677496,0.02038887818880147,0.045753228405970896,0.056345733041575495,0.02509290119909589,0.078074366,0.014572608
Rsrp1,2.300504,0.30398074,0.02141968609035406,0.047982239703861077,0.4699124726477024,0.640079684327472,0.75229627,0.6464378
Gpr62,2.29128,3.1534414,0.021947216593760605,0.049106645838483426,0.04540481400437637,0.013944757307589166,0.063964665,0.007396335
Gm26747,2.2843788,4.5359197,0.022349279169480558,0.04994802722148736,0.03665207877461707,0.004903650921350036,0.04371713,0.0019244796
Cdyl,-2.2873404,0.81872493,0.02217596406712017,0.049585433509488144,0.21936542669584244,0.30758916599624564,0.32896948,0.19954298
Gm10373,-2.2887747,0.9066498,0.022092449232596432,0.049418069085614275,0.06728665207877461,0.10565835344596407,0.09200784,0.050129943
Pex2,-2.2997372,0.87158173,0.021463107899986407,0.0480714936461311,0.12253829321663019,0.17235566793088916,0.16671939,0.094542764
Bnip3l,-2.3148813,0.7346624,0.020619431245722245,0.04624742216799305,0.21389496717724288,0.29621116346780063,0.3065382,0.1952144
Hsd17b7,-2.3182209,0.6240158,0.02043731800955527,0.045858098949206685,0.047592997811816196,0.08343868520859671,0.061888423,0.040590618
Ostf1,-2.3200827,0.31067282,0.02033639980292788,0.0456430890999559,0.06947483588621445,0.10676933685783244,0.090425104,0.073533446
Tmco6,-2.3241756,0.39317822,0.020116085604789856,0.045190136293010906,0.032275711159737416,0.06662069493927901,0.040961977,0.031341802
Dusp7,-2.3246453,0.7671145,0.020090941310289545,0.04513742416450502,0.10831509846827134,0.15469486265946442,0.14134799,0.08545391
Abhd5,-2.3453493,1.0450025,0.01900926526893686,0.04282902547177037,0.12691466083150985,0.18005593226832164,0.17869951,0.09059556
Bet1,-2.3470805,0.8224147,0.018921163076264985,0.04265198421637921,0.07549234135667396,0.11569551392560243,0.10616623,0.0614142
Zadh2,-2.3503783,0.8043873,0.018754343992895644,0.04230078259792713,0.10995623632385121,0.15722330766578554,0.14699993,0.08679626
Alg14,-2.3529227,0.72454745,0.0186265053744234,0.04202302262055053,0.06947483588621445,0.1085315864076926,0.095013306,0.058571655
A930037H05Rik,-2.3534522,0.4872061,0.018599993520286427,0.04196673321774257,0.03938730853391685,0.07474236677776501,0.0514416,0.036967207
6330562C20Rik,-2.3578436,0.44512564,0.018381431943921556,0.041504964397745564,0.03555798687089715,0.07060491131287591,0.04683814,0.03461589
1300002E11Rik,-2.3668904,0.41676393,0.017938242006196346,0.04055536918018475,0.03172866520787746,0.06665900471210205,0.04131457,0.03110818
Dhrs7,-2.3727236,0.34338385,0.01765747261929502,0.039944122687359584,0.053610503282275714,0.09044937363521434,0.0684061,0.054302495
Syf2,-2.3788269,0.45339108,0.017367835251846406,0.039315394542301006,0.06072210065645514,0.0985327357008773,0.08261907,0.061002336
Rbms2,-2.382297,0.47043204,0.017205016900065196,0.03896323675556273,0.0437636761487965,0.07991418610887638,0.058954045,0.0428959
Cyren,-2.3938613,0.2603836,0.016672055533908867,0.037810443298120465,0.03446389496717724,0.06987702562923802,0.042440947,0.035555482
Poglut2,-2.4025073,0.6231974,0.016283104363041482,0.03695953828644404,0.05087527352297593,0.08826571658430066,0.06461873,0.04242476
Cntfr,-2.4048164,0.80264086,0.016180594038091734,0.036739273432780536,0.1050328227571116,0.151898249243382,0.14580965,0.08617234
Commd1,-2.4087262,0.80938286,0.016008305527551232,0.03636036935970428,0.1673960612691466,0.23231046239895797,0.24284811,0.1457014
Cdc14a,-2.4123387,0.34532022,0.01585054305531905,0.03602030547161898,0.09026258205689278,0.13140252078305176,0.13075528,0.10431829
Zcwpw1,-2.4303033,0.312471,0.015086189890627023,0.034361780313736386,0.027899343544857767,0.06336436424932,0.036068585,0.029145885
Slc10a7,-2.430899,0.6554824,0.01506141340824071,0.03430825519493285,0.2527352297592998,0.35984369612688194,0.3589239,0.2422602
Chadl,-2.4388895,0.53067607,0.014732470754328406,0.03358743332503006,0.057439824945295405,0.09592767114891008,0.0759171,0.053160038
Cyp51,-2.4477022,0.82430017,0.014377040394921811,0.032807734642169774,0.19803063457330417,0.2770945868291001,0.29221386,0.17535761
Gm29642,-2.454263,0.34542874,0.014117366884354107,0.032245294813209355,0.038293216630196934,0.07493391564188025,0.04694379,0.03713121
Dennd11,-2.4658918,0.92343676,0.013667260175578474,0.03125706706254095,0.18599562363238512,0.26387771520514886,0.2673809,0.14981785
Marcksl1,-2.47628,0.44578227,0.013275946754702676,0.03040094505700195,0.0962800875273523,0.1402137685323526,0.14366363,0.10744416
Abcc10,-2.4771395,0.3585714,0.013244011518179109,0.030330400536390748,0.03172866520787746,0.06819139562502394,0.0398915,0.031248394
1700126G02Rik,-2.485259,0.524377,0.012945716590893844,0.02967002770362654,0.07330415754923414,0.11443129142244186,0.10342793,0.07302694
Ggh,-2.4892094,0.51657504,0.012802753715289604,0.02935739821896498,0.05908096280087528,0.0985327357008773,0.08011951,0.05667387
Fkbp14,-2.5082302,0.54477376,0.012133761851822421,0.02788046698806811,0.049781181619256015,0.0884572654484159,0.060501907,0.041865617
Cstf1,-2.5140722,0.40646097,0.011934597741402868,0.02743691318544619,0.030087527352297593,0.06696548289468643,0.043645814,0.033104632
