names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC (for_DEGs),mean_expr_Rest (for_DEGs)
Bzw2,-3.5801234,-1.3363018,0.00034343199627574284,0.008822196692092934,0.125,0.4999821320087196,0.19108912,0.42637283
6530403H02Rik,-3.5822456,-2.313425,0.00034065336190216536,0.008759192185943716,0.15,0.4617088946860594,0.16733313,0.64468306
Vstm2a,-3.5823727,-1.7743121,0.0003404875694952118,0.008759192185943716,0.1,0.45702748097058926,0.14305985,0.42272082
Eef2k,-3.5839179,-3.6999736,0.000338478579086198,0.008719961093045197,0.025,0.35696672980023586,0.020480324,0.23815247
Rp9,-3.5842016,-2.3498957,0.000338111047063962,0.008719961093045197,0.05,0.39284565629131973,0.061413586,0.27982053
Vmp1,-3.5856194,-1.3962302,0.0003362789810757591,0.008688284828370816,0.2,0.5992566915627345,0.27808422,0.6118567
Lnx1,-3.5883088,-27.954094,0.00033282985884802626,0.008607447841430669,0.0,0.32780616803059,0.0,0.23113427
Gm49336,-3.5894628,-1.2975192,0.0003313600453224458,0.008577692117354641,0.1,0.4558481935460815,0.15001068,0.33491975
Ssh2,-3.589981,-1.1250681,0.0003307018535196912,0.008568909164970205,0.525,0.8130650752242433,0.856285,1.3747551
Ddx39b,-3.5911548,-2.090398,0.0003292161261406383,0.00853864605154339,0.05,0.3949183432798485,0.07270403,0.27850574
Alcam,-3.595839,-1.3310856,0.00032334760556221716,0.008394541218798816,0.45,0.7185434013508202,0.658327,1.2070862
Galnt9,-3.5992033,-2.918992,0.0003191936167496832,0.008294712265052212,0.05,0.3860200836221992,0.04724574,0.31181535
Homer1,-3.600103,-1.3630048,0.0003180911625858273,0.008274065381104723,0.375,0.6875960404531323,0.4933482,0.9709787
Nexmif,-3.6019123,-1.4694924,0.00031588505276265895,0.00822464279819055,0.225,0.6237358396169103,0.3128298,0.70166695
Gabra3,-3.6024697,-1.8669862,0.00031520822414718707,0.00821498058470894,0.075,0.4291891505556945,0.11927952,0.37987974
Slco3a1,-3.6026456,-1.4639173,0.00031499477100591355,0.00821498058470894,0.2,0.5831397634277955,0.2729261,0.62360775
Slc8a2,-3.6047776,-1.918065,0.0003124203371599526,0.008158148162767664,0.05,0.39645499052996463,0.08554896,0.29082823
Atp11b,-3.6069486,-1.3559307,0.00030981892000887833,0.008098087918909105,0.225,0.6329199871350463,0.33339587,0.6995483
Map3k5,-3.609149,-1.7023386,0.0003072030529328854,0.008037532650736739,0.1,0.46274523818032376,0.14668639,0.41485247
Nol4l,-3.6152027,-1.5492411,0.0003001128238466222,0.007859679899374989,0.1,0.47064289032626955,0.14476216,0.37560043
Fam78b,-3.617315,-2.109529,0.00029767497034765417,0.007811060989493621,0.05,0.3987420934138584,0.07191141,0.27896824
Capn15,-3.6174226,-2.2957249,0.00029755131808903315,0.007811060989493621,0.05,0.39699103026837723,0.06107977,0.26945537
Elmo1,-3.621217,-1.796826,0.00029322041604341024,0.00771678019499161,0.225,0.5722045527641783,0.29960388,0.7946848
Acss2,-3.6246495,-1.9373832,0.0002893534495906828,0.007622477637746711,0.075,0.4315119894221492,0.09569953,0.32544756
Gm19938,-3.6292753,-4.174814,0.0002842179411532118,0.007494539822165654,0.025,0.35643069006182326,0.014173078,0.22936776
B3gat1,-3.6310847,-1.6743431,0.0002822326704107044,0.007449500838836569,0.125,0.48911839331022405,0.14431436,0.40246582
Dnah9,-3.6381357,-2.5028405,0.00027461881051969684,0.007269958067649511,0.075,0.41392988600221564,0.08071623,0.38965458
Dzip1,-3.6445022,-2.256769,0.000267909944598146,0.007113379655486346,0.05,0.39999285280348784,0.069308065,0.2948954
Arih2,-3.6460474,-1.8206705,0.00026630500906046716,0.007077760230914691,0.075,0.4345495479398206,0.10113201,0.31913283
Smad4,-3.6482184,-2.0053332,0.00026406519673850186,0.007025180036003509,0.075,0.43176214130007506,0.08840101,0.31559384
Maco1,-3.6485996,-1.3009231,0.00026367354466237485,0.007021712730503481,0.175,0.5580888396526462,0.23120162,0.49523577
Crtac1,-3.6507905,-1.7760776,0.0002614345819480431,0.006975915806299819,0.1,0.4673551799306722,0.14370345,0.4248073
Nuak1,-3.65303,-2.8296757,0.00025916407760840065,0.006929093298843509,0.05,0.3899153057213308,0.04722385,0.29548252
Cx3cl1,-3.6555727,-1.7641277,0.0002566086299214857,0.006867603472101913,0.1,0.46499660508165674,0.12529421,0.37390348
Trak1,-3.656306,-1.4760152,0.0002558758841672392,0.006861661684205306,0.125,0.5034485223171211,0.16575313,0.40646884
Far2,-3.6584868,-2.1936913,0.0002537087599985373,0.006810344037123574,0.075,0.42322124146803414,0.081869274,0.32951257
Gm30439,-3.6602178,-1.7205427,0.00025200093158080013,0.006776952984919348,0.15,0.5154200764750027,0.2185791,0.5906388
Trim46,-3.6615968,-2.0403578,0.00025064817973999737,0.006748413416446623,0.05,0.4032805631990852,0.073542856,0.2730139
Lmo3,-3.6660073,-1.7187183,0.0002463668832757715,0.006639797546258757,0.125,0.501018475502984,0.19686078,0.5400734
Ndst3,-3.6682076,-2.0518162,0.00024425672010654393,0.0065895362141193126,0.125,0.47543151198942213,0.17673354,0.5886362
Clvs2,-3.6709263,-1.484102,0.00024167291065793785,0.006526383024501297,0.175,0.5625915734553122,0.23525581,0.5550159
Wdr17,-3.673068,-1.5054663,0.0002396555436278122,0.00647841494696108,0.25,0.6237715755994712,0.33623347,0.7583351
Pantr1,-3.6731954,-3.1098607,0.00023953628941164595,0.00647841494696108,0.025,0.36818782832433977,0.04203252,0.3152487
4930570G19Rik,-3.6735668,-2.6415436,0.0002391880193144003,0.00647841494696108,0.05,0.3929528642390023,0.04978431,0.27650702
Dtnb,-3.6766963,-1.3914027,0.00023627400685147815,0.006406339620685386,0.325,0.7266554693921309,0.53725404,1.0529134
Neurl1a,-3.6778893,-3.122402,0.00023517183642047222,0.006389350095670464,0.025,0.3689025479755566,0.031102031,0.24302813
Htr4,-3.677909,-2.5050287,0.00023515380831086116,0.006389350095670464,0.075,0.4220062180609656,0.09090165,0.43190822
Zfp697,-3.680178,-1.8897779,0.00023307132546917869,0.006345112984150792,0.1,0.4586356001858271,0.11491482,0.3724475
Neurod2,-3.6808624,-3.1254673,0.00023244639675321357,0.006334517931804106,0.025,0.3690097559232391,0.0352209,0.27219662
Rlf,-3.682388,-1.0843005,0.0002310593509859103,0.006303111432478589,0.175,0.5892148804631383,0.297261,0.550428
Map3k10,-3.6853218,-27.825962,0.00022841376030169116,0.0062372741253114245,0.0,0.3366686917056784,0.0,0.21344048
Ttc19,-3.6853807,-1.4250706,0.00022836113963378452,0.0062372741253114245,0.175,0.587034985526927,0.24754235,0.56202626
Cacng7,-3.69029,-2.1047735,0.00022399862133442425,0.006129167978875743,0.05,0.40488868241432296,0.07415621,0.28600064
Glt1d1,-3.6911895,-27.813976,0.00022320764711969128,0.006113750742208057,0.0,0.3372047314440911,0.0,0.21184938
Kcnk9,-3.6922946,-3.003419,0.00022223971233195186,0.006093450071795455,0.025,0.3708680270164028,0.036397796,0.26024672
Cyld,-3.6926663,-1.4032656,0.00022191509845725135,0.006090764755409953,0.15,0.5363613622556552,0.20876558,0.47874796
Septin3,-3.6939964,-1.6079237,0.00022075696605920942,0.006065173494898729,0.1,0.4765035914662474,0.13914745,0.3750508
Faf1,-3.697214,-1.2101926,0.00021797873107747177,0.005994972880298533,0.475,0.7834756816638674,0.7245048,1.2415824
Tspoap1,-3.6977518,-2.081758,0.00021751749946129914,0.005988417223898677,0.075,0.4376943144051746,0.083066806,0.31236905
Fstl5,-3.6992872,-2.15849,0.00021620592891644254,0.005958413651266472,0.125,0.4708930422041954,0.16431367,0.58627564
Polb,-3.699786,-1.313997,0.0002157814776816273,0.0059528216686913,0.225,0.638351856484294,0.32709992,0.6739905
Tbc1d12,-3.7005877,-1.6209444,0.00021510066665096064,0.005940138656640608,0.1,0.4720365936461423,0.14240637,0.38576016
Acsl6,-3.701595,-1.9367701,0.0002142483593943743,0.005922688700542014,0.075,0.43873065789943894,0.09861948,0.33418924
Cyb5r4,-3.7030034,-1.7638588,0.00021306209900537023,0.0058959614832897,0.05,0.40753314512382516,0.09322496,0.28654933
Cds1,-3.7062306,-3.1015465,0.00021036680858345345,0.0058273774707602,0.025,0.3715470106850588,0.036397796,0.2762452
Plec,-3.708343,-3.5932107,0.00020861999318334316,0.0057849527521531795,0.025,0.36986741950469926,0.02299916,0.24747643
Myo5a,-3.7088516,-1.3587503,0.00020820150292460358,0.0057849527521531795,0.375,0.7569238466211629,0.5764727,1.0985324
Baalc,-3.7089884,-1.8471384,0.00020808896726021855,0.0057849527521531795,0.05,0.40449558660615376,0.09400283,0.3035178
Hdx,-3.7096143,-2.1651807,0.0002075752456636777,0.005779841296355461,0.05,0.4068541614551692,0.07368176,0.29487535
Frmd3,-3.712069,-3.9650352,0.00020557196831750952,0.005729998743455893,0.025,0.366579709109102,0.020480324,0.28000456
Ntng1,-3.715609,-1.8957632,0.00020271474072134418,0.005656225423865543,0.25,0.5701676017582104,0.3471518,0.93389964
Atl1,-3.7162545,-1.4678507,0.00020219784738456707,0.005647667525180163,0.15,0.5351820748311474,0.19427249,0.4656989
Pacsin1,-3.7169,-1.4313215,0.00020168219241085058,0.00563912644128986,0.3,0.6966372440410249,0.4350779,0.90423805
Smad3,-3.7189145,-3.4075904,0.0002000806583101006,0.005606013856926385,0.025,0.3714755387199371,0.030888349,0.28735256
Add2,-3.724616,-1.5501307,0.00019561267563474643,0.005492280662806308,0.225,0.6032233856269879,0.26770756,0.64128983
Pde3b,-3.7246845,-1.6713582,0.0001955596032612681,0.005492280662806308,0.175,0.5593038630597148,0.22974679,0.6003012
Sez6l2,-3.7265818,-1.5060147,0.00019409411283667378,0.005461056347561701,0.125,0.511096022585141,0.18498369,0.45560747
Nploc4,-3.7269926,-1.6233305,0.00019377820363023033,0.0054578829471114134,0.075,0.445449022620877,0.11723824,0.32441306
Sema4d,-3.727022,-2.274041,0.00019375565718608365,0.0054578829471114134,0.075,0.43290569274202195,0.080040775,0.3386503
Tmem63c,-3.7279902,-2.638143,0.00019301300602270264,0.005453479991409064,0.025,0.3747275131329736,0.04267607,0.24013592
Brd9,-3.7293103,-1.3979868,0.00019200461014356316,0.005430698815323729,0.15,0.5431869349247758,0.21783566,0.49554735
Wdr44,-3.7296135,-1.8451797,0.00019177375261389133,0.005429884860627249,0.075,0.4422327841904013,0.11012317,0.34944367
R3hdm4,-3.731579,-2.3686686,0.0001902832196110985,0.005399060307233598,0.05,0.40731872922846013,0.0641528,0.2942996
Purg,-3.7333493,-1.2352693,0.00018895032175436053,0.0053669081876740665,0.25,0.6708001286495372,0.3952955,0.7614581
Atp6v1h,-3.7352855,-1.5341266,0.00018750228751431545,0.005331414249216567,0.2,0.6062252081620985,0.25025138,0.60076296
Zcchc18,-3.7366157,-1.7112803,0.000186513727998794,0.005308923592508046,0.15,0.521602401458028,0.16755357,0.46831405
ENSMUSG00000121395,-3.738542,-1.4983525,0.00018509045533314484,0.005279597170702337,0.125,0.5219597612836365,0.18922727,0.462811
Mical3,-3.7482042,-1.40473,0.00017810512163709063,0.005085743483941153,0.25,0.6790551406210914,0.4027962,0.83865726
Plekhg5,-3.7486932,-1.8118744,0.00017775828801584013,0.005081239573388962,0.125,0.5009827395204232,0.15686463,0.4676869
Mpc1,-3.7490747,-1.5437405,0.00017748819878291903,0.005078922152606,0.125,0.5152413965621985,0.1733574,0.43946558
Rpgr,-3.7494855,-2.0452383,0.00017719776503808313,0.005076017000611187,0.075,0.4421255762427188,0.089346096,0.32623726
Cpd,-3.7525074,-1.4930446,0.0001750747010108354,0.005020551991634095,0.175,0.567130043240539,0.22027656,0.5268766
Sncb,-3.7561843,-2.3956022,0.00017252355909700844,0.00495267952236818,0.05,0.40796197691455527,0.07711393,0.35194167
Stau2,-3.7572896,-1.3483356,0.0001717637186703418,0.004936140236012925,0.375,0.7401279348175678,0.5948466,1.1214882
Arhgef28,-3.7596953,-1.6117127,0.00017012042401509534,0.004894149671612004,0.175,0.5642711646356716,0.24459188,0.6134863
Tspan13,-3.760595,-1.4975144,0.000169509666768334,0.004881805729973349,0.2,0.6118000214415895,0.29373318,0.67500424
Cyrib,-3.7631083,-1.4106743,0.00016781443991791925,0.004838169528534861,0.325,0.7250116141943322,0.46424904,0.94420236
Adgrb1,-3.7684677,-1.5746474,0.00016425282991929153,0.004745670473044476,0.125,0.5043776578637029,0.1610358,0.41900373
Slc6a7,-3.7713819,-27.946878,0.00016234601717471595,0.00470575780095428,0.0,0.34453060786906337,0.0,0.23010482
Faxc,-3.7729075,-3.4972727,0.00016135614481470223,0.004687177958022756,0.025,0.3765143122610156,0.024202334,0.24422829
Mtmr12,-3.7756457,-1.618712,0.0001595936806562075,0.004640998051117203,0.1,0.4830432762748812,0.14958695,0.40247437
Jakmip3,-3.776076,-1.7151972,0.0001593183746009183,0.004638011620288922,0.1,0.4755744559196655,0.12747052,0.36906698
Necab1,-3.7800367,-2.6049721,0.00015680521241060263,0.004569800496174504,0.05,0.4083193367401637,0.088303916,0.44574642
Hprt,-3.7824328,-3.5126646,0.00015530306693006945,0.004535862400446702,0.025,0.3770503519994282,0.026765417,0.26973018
Gm32647,-3.7829804,-3.9620233,0.00015496162631544906,0.004530814906524609,0.05,0.3906300253725476,0.04527511,0.5433695
Slc2a3,-3.7839193,-2.3000574,0.00015437794284253907,0.004518665930478241,0.075,0.4399456813065075,0.07639105,0.32998687
Jakmip2,-3.7840757,-1.3694816,0.00015428086368328209,0.004518665930478241,0.325,0.7124325483329164,0.50761664,0.9964774
Ap3b2,-3.7858458,-1.9273546,0.00015318665006783925,0.00449783025336034,0.075,0.4492013007897652,0.09940459,0.33470207
Zc3h15,-3.786687,-2.0821671,0.00015266931137858692,0.004488210499718414,0.075,0.4446985669870993,0.095777705,0.3546075
Prr14l,-3.7867846,-1.3506807,0.00015260926256912722,0.004488210499718414,0.2,0.6230568559482543,0.30102468,0.6396319
Slc6a17,-3.787743,-1.5391765,0.00015202195965920688,0.00447898032460843,0.125,0.5073080084336918,0.1686044,0.427712
Gpr137c,-3.7887797,-1.7007414,0.00015138910924797862,0.0044652309171165595,0.175,0.5527284422685201,0.21194735,0.5695259
Rabl6,-3.792584,-1.3803476,0.00014908785491260843,0.0044021875401118555,0.15,0.5590179751992281,0.2182483,0.4916059
Slc7a6,-3.7991948,-2.1874335,0.0001451669185534464,0.004291127724456661,0.075,0.43873065789943894,0.07738236,0.312229
Fgf13,-3.8000457,-1.7177804,0.0001446694124728963,0.004281131181879652,0.275,0.6383875924668548,0.35197884,0.8703255
Ttll7,-3.8033023,-1.3526874,0.00014277996015467918,0.0042392237893439004,0.25,0.6651895793874852,0.38607606,0.7899924
Plppr2,-3.8057668,-1.9313734,0.00014136557879682778,0.004201872900741994,0.075,0.45030911624915126,0.10116931,0.34080043
Adnp,-3.80606,-1.5440493,0.0001411980818098035,0.004201542035691495,0.175,0.5670585712754173,0.20651054,0.5121658
Usp2,-3.8068817,-3.5482655,0.00014073008409584586,0.004192258713586894,0.025,0.3790873030053961,0.026765417,0.27561957
Arhgef2,-3.809747,-2.5050728,0.00013910907400101937,0.004148569165823963,0.075,0.4330486366722653,0.06739972,0.33346933
Sptbn2,-3.810275,-1.7614583,0.00013881224728323004,0.00414431676055599,0.125,0.5175284994460922,0.15674719,0.45447895
Shisa7,-3.8130915,-2.9724057,0.00013723922134903203,0.004101910876138477,0.025,0.3820891255405067,0.036397796,0.25536165
Ppp1r13b,-3.8187149,-1.4945989,0.00013414872920145684,0.004014004848154951,0.175,0.5764928706714791,0.23389037,0.5553339
Iqcj,-3.8216095,-3.7486296,0.00013258347900713994,0.003976024643885993,0.025,0.37919451095307866,0.03170839,0.3597979
Ergic1,-3.824739,-1.8911462,0.00013091068248373162,0.0039346421010490705,0.075,0.45259621913304504,0.10190574,0.3349926
Epb41l3,-3.8254628,-1.5577562,0.00013052668982221536,0.003927494015143255,0.225,0.6252010149019047,0.31390834,0.73506796
Gm40841,-3.8268416,-1.5240445,0.00012979796430701213,0.0039099454046293905,0.1,0.49219168781045636,0.17358793,0.43514132
Nsf,-3.827184,-1.1131549,0.00012961766989431515,0.0039088965096074615,0.575,0.789372118786406,0.8431691,1.3515581
Kcnb1,-3.8354182,-1.445815,0.00012535077781956016,0.0037844667415860463,0.15,0.5599471107458099,0.22386673,0.5208807
Sema3e,-3.836406,-2.5378358,0.00012484794062904273,0.0037735254946033503,0.075,0.43812314619590464,0.11253248,0.52572495
Lin7a,-3.8365917,-1.9820831,0.00012475356023269242,0.0037735254946033503,0.125,0.5028767465961477,0.15553457,0.50971746
Gm2824,-3.8390563,-28.12429,0.00012350812264931452,0.003741446736851275,0.0,0.35071293285208877,0.0,0.25664508
Mdm2,-3.8431637,-2.4688523,0.00012145840396579315,0.0036835071270438623,0.05,0.4171461244326913,0.06144627,0.30072412
Scn8a,-3.8437603,-1.2408644,0.00012116338768427839,0.0036787121209904635,0.475,0.7576028302898188,0.74082804,1.2793331
Uxs1,-3.8509972,-1.5562613,0.00011763789525104182,0.0035757129472799706,0.1,0.4956938141014187,0.15204455,0.39402083
Wdfy3,-3.851359,-1.3326305,0.0001174641850629063,0.0035744763903061065,0.4,0.7511346174463067,0.5325445,1.0192996
Thsd7b,-3.8520434,-1.9200414,0.00011713620567808012,0.0035685372410090847,0.2,0.555229961047779,0.30160004,0.846796
Ptpn5,-3.856327,-2.10666,0.00011510351831242371,0.0035105919830361243,0.075,0.44323339170210485,0.091764435,0.34637004
Lnpk,-3.8587425,-1.4415267,0.00011397194861899153,0.0034839889185350427,0.15,0.5572669120537469,0.21452692,0.5007099
Mrtfa,-3.8603854,-1.5307895,0.0001132083021774683,0.0034645866509209265,0.25,0.6394239359611192,0.30220482,0.70285106
Dctn1,-3.8604832,-1.9011215,0.00011316299956039348,0.0034645866509209265,0.1,0.4771468391523425,0.1209056,0.39205593
Nrg2,-3.8642776,-1.701043,0.00011141840302065549,0.0034214999876171575,0.125,0.5206375299288853,0.18944396,0.5176985
Aig1,-3.866879,-1.4986998,0.00011023705850076561,0.0033929779632480782,0.275,0.6763749419290284,0.36975327,0.8172369
Mark1,-3.8678765,-1.7059597,0.00010978720401442812,0.003383007077829912,0.125,0.5244612800628953,0.16041484,0.44958454
Thrb,-3.868962,-1.4771903,0.00010929962460704007,0.003371849498497321,0.35,0.6926705499767716,0.5527845,1.1167392
Rtn4rl1,-3.8702335,-2.3159323,0.00010873118316975463,0.003358168841116445,0.05,0.42154165028767465,0.08015182,0.34750172
Hs6st2,-3.870556,-2.4158955,0.00010858733102308052,0.00335758525269295,0.075,0.44534181467319445,0.100382924,0.44692886
D630045J12Rik,-3.8786438,-1.5387433,0.00010504040484948969,0.0032516540072647327,0.125,0.5281778222492227,0.18871646,0.47215936
Gpc5,-3.8844821,-2.1453629,0.00010254818863500702,0.0031781658922983144,0.3,0.613479612621949,0.41697058,1.1905267
Slc8a3,-3.8887265,-2.5279465,0.00010077157454941613,0.0031267115567468954,0.05,0.4218275381481614,0.074703634,0.36973715
Cacng2,-3.889812,-3.027013,0.00010032187515507618,0.0031163569773605747,0.05,0.4104992316763749,0.044580985,0.31598526
Phf24,-3.8901153,-1.6102217,0.00010019662224601153,0.0031160685645258445,0.15,0.5729907443805168,0.22666872,0.57477105
Septin11,-3.891983,-1.5528929,9.942815346915303e-05,0.003095752588315344,0.125,0.5321802522960368,0.19132128,0.48158464
Epha4,-3.8949366,-1.4587361,9.822443144297724e-05,0.003061821894283989,0.325,0.7001393703319873,0.5739243,1.1412969
Trhde,-3.903308,-2.0469232,9.488688495907061e-05,0.0029612202077238413,0.15,0.5212807776149805,0.21960926,0.70053715
Flywch1,-3.9039533,-2.1624794,9.46340478278973e-05,0.002956763796669303,0.075,0.45566951363327735,0.092169546,0.35924077
Plxnc1,-3.9043348,-2.6001987,9.44849432510611e-05,0.002955541822067534,0.05,0.4220419540435264,0.062376656,0.3295043
Prickle2,-3.9059484,-1.3355398,9.385656752787451e-05,0.00293930765672959,0.525,0.8108137083229103,0.9939888,1.666827
Dpysl2,-3.9067893,-1.3722564,9.353061709934677e-05,0.002932517714655132,0.225,0.6744809348533037,0.35770008,0.74823123
Gria3,-3.9133124,-0.95339704,9.103866176891521e-05,0.0028577206094985417,0.75,0.8038094557409856,1.2893705,1.8072668
Hacd1,-3.9164808,-3.1047907,8.985093299507124e-05,0.0028237363386872097,0.025,0.3915234249365686,0.03669051,0.2787676
Chfr,-3.917234,-1.8634051,8.95708247332495e-05,0.002818229579136317,0.1,0.4845441875424365,0.1193985,0.37942967
Atp2c1,-3.918955,-1.4723676,8.893367172515694e-05,0.0028014627892789766,0.325,0.7178644176821641,0.4437383,0.9360009
A330008L17Rik,-3.9219966,-2.7092366,8.781824820811527e-05,0.002772047849101177,0.05,0.4227209377121824,0.075110234,0.41218957
Prr16,-3.922241,-2.168807,8.772916023779498e-05,0.002772047849101177,0.175,0.5229961047779008,0.21542557,0.73280776
Ptpro,-3.9224954,-3.2136917,8.763659932857299e-05,0.002772047849101177,0.05,0.4131079584033163,0.050241143,0.3906929
A330102I10Rik,-3.922642,-2.9508631,8.758324078193007e-05,0.002772047849101177,0.05,0.4172533323803738,0.051486004,0.34254137
Prpf6,-3.9255073,-2.362771,8.654710573367794e-05,0.002745597085081377,0.05,0.4247578887181503,0.067876145,0.30840147
Pcdh9,-3.925517,-0.6990742,8.654358935040631e-05,0.002745597085081377,0.95,0.9713397419862059,3.366895,3.8381224
Dnm1,-3.9297516,-1.4568949,8.503361390200868e-05,0.002703968290588134,0.275,0.6912053746917771,0.38915843,0.8355092
Pde1a,-3.9408123,-1.3230574,8.120612104871502e-05,0.002591458993561725,0.55,0.762248508022728,0.97028697,1.6292323
Atp8a2,-3.9420643,-1.5702925,8.07833546652881e-05,0.002581032984371333,0.225,0.6393881999785584,0.3329817,0.7762834
Slc9a9,-3.9427977,-1.5779767,8.053660751929942e-05,0.002581032984371333,0.3,0.6859521852553336,0.41908222,0.93772423
Usp4,-3.9454088,-2.1958587,7.966395788939055e-05,0.0025574319575721914,0.075,0.459779151627774,0.08630479,0.34570152
Nell1,-3.9528902,-2.2953596,7.72128985842335e-05,0.0024817112260267396,0.15,0.504163241968338,0.21565942,0.7799852
Nup93,-3.9540148,-1.8392216,7.685066249923072e-05,0.002473026708208778,0.15,0.5490119000821928,0.17213109,0.51408046
B230209E15Rik,-3.9567335,-1.6372516,7.59816219580251e-05,0.002447993023995365,0.175,0.5934674623878784,0.2699884,0.6750675
Fbxl2,-3.9587188,-1.7863652,7.535291402365306e-05,0.00243065162042684,0.05,0.4312261015616624,0.09963584,0.308509
Tspan5,-3.9599705,-1.5666943,7.495901968150126e-05,0.0024208519938004073,0.3,0.7375549440731873,0.53928006,1.1369811
Pigu,-3.9615157,-2.7642183,7.447549132629238e-05,0.002408130507746662,0.05,0.41964764321195014,0.050501682,0.3015186
Usp14,-3.9629729,-1.9603467,7.4022209421802e-05,0.002396357550799783,0.125,0.512418253939892,0.13025169,0.43267447
Bend6,-3.963051,-1.990647,7.399794609339922e-05,0.002396357550799783,0.075,0.4666404602794554,0.11100192,0.38291577
Cpne7,-3.9635694,-3.2056034,7.383739142329428e-05,0.0023961481975168083,0.05,0.4171461244326913,0.05922966,0.44655758
Sphkap,-3.9646158,-1.5867797,7.351425620060643e-05,0.0023885466313304654,0.325,0.6623664367651788,0.46945447,1.0294875
Agtpbp1,-3.9772022,-1.5678139,6.973090965258058e-05,0.0022711145968058667,0.25,0.683843762284244,0.34954327,0.8066668
Iqsec3,-3.9784636,-3.307371,6.936202178076964e-05,0.0022618416568559226,0.025,0.3971697101811814,0.03305077,0.28717396
Ptprk,-3.9817789,-1.60808,6.840140005697615e-05,0.0022332267552016396,0.325,0.6784118929349963,0.5326181,1.1455743
Timm9,-3.9836762,-2.2090225,6.785734110386965e-05,0.0022181590699038656,0.075,0.45602687345888576,0.08388121,0.33972764
Soga3,-3.9840965,-1.376559,6.773730635304872e-05,0.0022169323041491096,0.2,0.6202694493085087,0.2934423,0.6341897
Acsl1,-3.986962,-3.7840874,6.692472824685289e-05,0.002193009082918216,0.025,0.3949898152449702,0.023162654,0.2797602
Faah,-3.9879596,-1.9615235,6.664402220208241e-05,0.002186477260769175,0.1,0.48979737697888004,0.11861195,0.39909527
Wipf3,-3.9948444,-2.0233898,6.47367688202714e-05,0.0021317119830890838,0.15,0.5283565021620269,0.17865947,0.5851411
Dnaaf9,-3.9963014,-1.2019328,6.433978222352979e-05,0.0021212392004248412,0.5,0.8005932173105099,0.78689927,1.3224757
Mgat4a,-3.997426,-2.5633454,6.403495989088534e-05,0.0021137830126143602,0.05,0.43176214130007506,0.0676962,0.346417
Ccnc,-4.0023646,-2.2378387,6.271250093453604e-05,0.0020726751538880485,0.075,0.45763499267412355,0.08204712,0.33884725
Papola,-4.010032,-1.4816334,6.0710525920555484e-05,0.00201602689161357,0.325,0.7283350605724904,0.43942422,0.9325684
Klhl3,-4.01635,-1.8365046,5.910656576359707e-05,0.0019655859184008083,0.15,0.5641639566879891,0.190546,0.55943286
Mpped1,-4.017689,-2.6496072,5.8771604200127854e-05,0.0019568686553375907,0.075,0.45256048315048425,0.08318497,0.43457535
Tmem178,-4.024124,-1.7655575,5.718771020699673e-05,0.001908861830139133,0.1,0.5061287210091842,0.16751023,0.4824414
Ppargc1b,-4.0244274,-3.154275,5.711409545128645e-05,0.0019087758019602822,0.025,0.40188685987921235,0.0352209,0.27699146
Vopp1,-4.0282707,-3.3935223,5.6188597727288866e-05,0.0018801838367773997,0.025,0.40127934817567806,0.031005684,0.28588235
Slc24a4,-4.0323,-28.28198,5.5233618264826696e-05,0.0018505328214163258,0.0,0.36836650823714395,0.0,0.282454
Tango2,-4.0343537,-1.6962438,5.475279301200475e-05,0.0018367135433615077,0.1,0.5122038380445271,0.15607402,0.4365581
Phka2,-4.0344906,-2.1752734,5.472087939784006e-05,0.0018367135433615077,0.075,0.4690347711110317,0.09306733,0.3650182
Wdr47,-4.035185,-1.9294055,5.4559302912753546e-05,0.0018348040916967307,0.125,0.5192080906264518,0.13170087,0.42929953
Cadps2,-4.0376983,-2.0698576,5.3978212703909747e-05,0.0018175370618471866,0.175,0.5492263159775578,0.25429964,0.7955686
Hook1,-4.040153,-1.7852963,5.341635250413812e-05,0.00180540552425936,0.125,0.549190579994997,0.17388375,0.50357497
Dpp10,-4.0468616,-1.4207377,5.190888406327172e-05,0.001756664628186538,0.8,0.8856805917878712,1.6701664,2.5294752
Jakmip1,-4.0497174,-2.5546017,5.127953167514801e-05,0.0017375548752978903,0.025,0.4048529464317621,0.05397605,0.28203595
Napb,-4.0506854,-1.7232392,5.106780186035903e-05,0.0017325654494796047,0.15,0.5764571346889182,0.20205137,0.55348265
C78859,-4.050754,-3.923768,5.105286247128983e-05,0.0017325654494796047,0.025,0.3995282850301969,0.020480324,0.273094
Fmn1,-4.0598783,-1.881866,4.9098301877115756e-05,0.001669963761314051,0.125,0.5297502054818998,0.1915076,0.575441
Strbp,-4.0625677,-1.1548657,4.8535872194794024e-05,0.001652926344580628,0.6,0.8258942929635851,1.0412704,1.625506
Synpr,-4.0673695,-2.1290975,4.75468361198261e-05,0.0016233589409653459,0.175,0.5458671336168388,0.27881402,0.8782377
Fam117b,-4.0688753,-1.6227909,4.7240586551355244e-05,0.0016149549117492562,0.125,0.5412571918664904,0.18013065,0.47489956
Cntnap5a,-4.070929,-1.6346928,4.6825986548038025e-05,0.0016028207115232889,0.45,0.7049279919951399,0.7098568,1.4374267
Galnt13,-4.074,-1.5589664,4.62124917994949e-05,0.0015845709983558737,0.35,0.6965300360933424,0.4881134,1.0487233
