names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_HPF CR Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Arap2,-5.1969275,-1.6021867,2.026091540280739e-07,9.959668463694717e-06,0.1917808219178082,0.5802283006676717,0.28017268,0.6839689
Pcsk2,-5.1980906,-1.4396292,2.0134617383051583e-07,9.926920533625616e-06,0.4246575342465753,0.771196783688707,0.8162336,1.486839
Ncoa3,-5.1981993,-2.1084054,2.0122816031738878e-07,9.926920533625616e-06,0.0684931506849315,0.44195563213439587,0.09017935,0.34141642
Atxn1,-5.1983447,-1.2972258,2.0107091295505184e-07,9.926920533625616e-06,0.4794520547945205,0.7909397659559193,0.9092424,1.5353968
Rc3h2,-5.1997256,-1.239376,1.9958297421429548e-07,9.894454828668117e-06,0.2191780821917808,0.6618924545911408,0.36719015,0.7166178
Gm49678,-5.203032,-1.8669432,1.9606288207764107e-07,9.737910612617775e-06,0.1917808219178082,0.5571110632493359,0.3439543,0.9152451
Ptp4a2,-5.2037153,-1.3902421,1.953431706356488e-07,9.72013147218497e-06,0.1232876712328767,0.5265273889008544,0.19924352,0.45611197
Napb,-5.206993,-1.2906978,1.9192545495207406e-07,9.58557058468816e-06,0.1643835616438356,0.5781822097781607,0.26442152,0.5541645
Lamc1,-5.2091002,-2.0952084,1.897584198698707e-07,9.494988346188876e-06,0.0684931506849315,0.4420992174599756,0.0911164,0.34189826
Srcin1,-5.210154,-1.4422764,1.8868379051148927e-07,9.458831065380069e-06,0.1780821917808219,0.6058582812836528,0.27040786,0.6118174
Stxbp5,-5.2120075,-1.4729323,1.868081783132793e-07,9.38230981547255e-06,0.3013698630136986,0.7361619642472539,0.51970786,1.0618953
Ccdc85a,-5.2128286,-1.5343195,1.8598279938207056e-07,9.358347976397445e-06,0.3287671232876712,0.6946299088233182,0.53020686,1.1070707
Rabgap1l,-5.2156553,-1.2901247,1.8316832021262757e-07,9.234020195334527e-06,0.5068493150684932,0.8316821020891665,0.9657536,1.6050794
Neurod2,-5.218286,-4.3213687,1.8058620681355112e-07,9.120961235113005e-06,0.0136986301369863,0.3704142436642975,0.015570948,0.27287328
Galnt14,-5.2220144,-2.9687312,1.7698720921832122e-07,8.972917569238285e-06,0.0410958904109589,0.4027209419197358,0.05841753,0.38590282
Pwwp2a,-5.2242165,-1.3024191,1.748941641457519e-07,8.883565577686868e-06,0.1506849315068493,0.560736592720224,0.238322,0.5090782
Speg,-5.2261205,-1.7023574,1.7310364588419723e-07,8.809270766871931e-06,0.0547945205479452,0.43061239141359753,0.102920964,0.30216235
Shisa6,-5.2279882,-1.6730288,1.7136452316197903e-07,8.737314492148721e-06,0.2465753424657534,0.6188168569172231,0.45857176,1.0491751
Iqgap2,-5.235183,-1.8591294,1.6482170615076764e-07,8.419694380743585e-06,0.1780821917808219,0.5529829851389187,0.2825635,0.78143567
Fras1,-5.2484818,-3.2129512,1.5335769871762276e-07,7.848993075319093e-06,0.0410958904109589,0.40343886854763444,0.060666926,0.45739102
Gm26652,-5.248809,-1.988409,1.5308574618068717e-07,7.848993075319093e-06,0.0684931506849315,0.4512527819656831,0.10924555,0.3771001
Stum,-5.2531695,-2.9077137,1.4950397883297923e-07,7.681017038703923e-06,0.0273972602739726,0.3925622801349702,0.046125498,0.3032448
Bicdl1,-5.25455,-1.591533,1.4838674671516818e-07,7.638222000453198e-06,0.1095890410958904,0.5075023332615407,0.16143958,0.42396155
Ubp1,-5.2578278,-1.7639345,1.4576702648703076e-07,7.517773515751472e-06,0.1095890410958904,0.5029434991743844,0.13430932,0.39756504
Iqsec2,-5.2614684,-1.5699208,1.4290931615825514e-07,7.384564086869838e-06,0.1917808219178082,0.5986790150046665,0.2533562,0.61845356
Septin11,-5.26322,-1.5150305,1.415540258230093e-07,7.3286255758463584e-06,0.1232876712328767,0.534029722162395,0.19651946,0.48282647
Epha10,-5.265785,-3.8528636,1.3959130786786122e-07,7.2409622440336506e-06,0.0136986301369863,0.37479359609447915,0.024397364,0.30516186
Abhd12,-5.2662067,-1.2980099,1.3927134976938597e-07,7.238338816834432e-06,0.1643835616438356,0.5848948237490128,0.26833308,0.5634974
Adarb1,-5.2675076,-1.4461272,1.382883595098571e-07,7.201178720988101e-06,0.1232876712328767,0.5264914925694594,0.19504319,0.46172825
Kcnd3,-5.271774,-1.5456414,1.351116756640592e-07,7.049418883676254e-06,0.2191780821917808,0.6328164261612463,0.36691868,0.8303351
Igsf11,-5.273678,-2.1458182,1.3371669600846616e-07,6.990209380831684e-06,0.0547945205479452,0.4302534280996482,0.1008402,0.3849482
Tbc1d5,-5.2768536,-1.4791318,1.3142089866236107e-07,6.883585861710803e-06,0.3287671232876712,0.7809964821595233,0.59255254,1.1799535
Prkd1,-5.2781324,-1.9219446,1.305070873667468e-07,6.849073120204076e-06,0.1232876712328767,0.5081843635580444,0.20451751,0.6205362
Lclat1,-5.27883,-1.8454318,1.3001123884212813e-07,6.8364031070214924e-06,0.0958904109589041,0.4876516620001436,0.12370292,0.3874388
4933406I18Rik,-5.280974,-1.4587802,1.284989163811146e-07,6.770129182667743e-06,0.1643835616438356,0.5916433340512599,0.28734624,0.6497316
Smad3,-5.283772,-4.837939,1.2655078809641078e-07,6.680588754716223e-06,0.0136986301369863,0.3729269868619427,0.011613086,0.28823373
Alkbh8,-5.2857194,-1.5382885,1.252115893406174e-07,6.622904341697617e-06,0.0821917808219178,0.4746212937037835,0.14191474,0.3666359
Mcph1,-5.2865915,-1.5254532,1.246164018875923e-07,6.604423508322693e-06,0.0821917808219178,0.47641611027353004,0.14582364,0.3729037
Kcnh1,-5.2887793,-1.8436114,1.231354924109375e-07,6.538835338106503e-06,0.1232876712328767,0.5181276473544404,0.17751092,0.52894896
Camkk2,-5.2894697,-1.8884499,1.2267164119078318e-07,6.527102967913552e-06,0.0821917808219178,0.47070859358173595,0.11763216,0.37992135
Meis2,-5.2974563,-2.1459107,1.1742702416870313e-07,6.260444721057646e-06,0.1232876712328767,0.4908823318256874,0.19629864,0.6728913
Nova1,-5.302311,-1.8444041,1.1434594141341941e-07,6.108301085046878e-06,0.1095890410958904,0.5022255725464857,0.15231209,0.46424425
Htr4,-5.3037133,-2.8771808,1.1347041263008062e-07,6.073605552530411e-06,0.0547945205479452,0.42368439945437575,0.07124468,0.4334314
Mpped1,-5.3097305,-2.3381608,1.0978731687781222e-07,5.8881940209716846e-06,0.0821917808219178,0.4543398664656472,0.10265702,0.4361055
Ift88,-5.3135605,-2.2820706,1.0750366376832171e-07,5.779321850937722e-06,0.0410958904109589,0.41650513317538945,0.06825352,0.29532245
Serpini1,-5.315087,-1.4767007,1.0660653760947321e-07,5.752043505153705e-06,0.1232876712328767,0.5295067844066337,0.24463403,0.57174397
Wipf3,-5.317456,-1.6473165,1.0522819395007965e-07,5.689097729252797e-06,0.1232876712328767,0.5301888147031374,0.22687209,0.5865381
Chst11,-5.3185825,-1.9227097,1.0457891179245743e-07,5.6653938706922e-06,0.0821917808219178,0.47221623950032304,0.13336992,0.43238008
Lrrn3,-5.320835,-2.051551,1.0329195982612552e-07,5.60697971823837e-06,0.0547945205479452,0.4334482015937971,0.09178982,0.33541942
Mast3,-5.321017,-2.01964,1.0318884394685306e-07,5.60697971823837e-06,0.0684931506849315,0.4506784406633642,0.107516065,0.37861216
Marchf6,-5.3224487,-1.244404,1.0237976941813595e-07,5.58000893360104e-06,0.2054794520547945,0.652308134108694,0.34094042,0.6742367
Hspa12a,-5.324127,-1.4312153,1.0143887746295433e-07,5.5399647102227294e-06,0.1232876712328767,0.5353578864240075,0.20615688,0.4808245
Celf3,-5.324883,-4.588583,1.0101800985772224e-07,5.52821573294704e-06,0.0136986301369863,0.37683968698399023,0.011487072,0.24527726
Ppp1r14c,-5.3255224,-1.8740033,1.0066321168688344e-07,5.520041832707261e-06,0.0684931506849315,0.45660133534352787,0.1160372,0.3722475
Tmem150c,-5.3320775,-2.380641,9.709538298244395e-08,5.335282087399323e-06,0.0410958904109589,0.4179409864311867,0.068102546,0.31262657
Anks3,-5.332412,-2.1641607,9.691675088280314e-08,5.335282087399323e-06,0.0547945205479452,0.4344174025414603,0.077768706,0.30930388
Timm9,-5.3381824,-1.7554086,9.388308105785145e-08,5.179955622226834e-06,0.0684931506849315,0.4577141216167708,0.11347836,0.34054402
Chst1,-5.3430657,-1.5015216,9.138754833900262e-08,5.05264078985391e-06,0.0958904109589041,0.4983128724244382,0.176618,0.4362911
Plppr2,-5.345602,-2.2997518,9.011696582338854e-08,5.0029811398232445e-06,0.0684931506849315,0.451827123268002,0.0794133,0.3414273
Atcay,-5.348131,-2.2161334,8.886706096972031e-08,4.943805234485269e-06,0.0547945205479452,0.4372173163902649,0.07801741,0.31992263
Mark3,-5.352237,-1.4336541,8.687342742119096e-08,4.842923225741496e-06,0.2465753424657534,0.6956709024337713,0.38193026,0.81377107
Brinp2,-5.355667,-1.7513883,8.524121047293757e-08,4.761811487334371e-06,0.136986301369863,0.5469882977959653,0.22182329,0.6076726
Nsun2,-5.363821,-2.7024698,8.147953504585452e-08,4.561156472254398e-06,0.0410958904109589,0.41431545696029864,0.05302517,0.3034055
Pcdh17,-5.3703547,-1.4585167,7.85819860322997e-08,4.4081377133358936e-06,0.2191780821917808,0.6486467083064111,0.39108738,0.83953136
Neto1,-5.372927,-1.5819138,7.746861676566062e-08,4.3547734989399605e-06,0.3013698630136986,0.6929786775791514,0.5212081,1.1144383
Usp33,-5.375042,-1.2102612,7.656484428092559e-08,4.312992381191762e-06,0.1506849315068493,0.576997630842128,0.26483622,0.53155816
Miat,-5.3763137,-1.6384168,7.602626433689814e-08,4.291650678009355e-06,0.1917808219178082,0.6041352573766962,0.27221924,0.68008953
Ptpn3,-5.378828,-1.8375746,7.497219284329327e-08,4.241058571998506e-06,0.0684931506849315,0.45739105463421637,0.12356467,0.38531244
Zdhhc2,-5.3808413,-2.2347014,7.41385412721444e-08,4.202748109667764e-06,0.0958904109589041,0.47996984708162826,0.107077114,0.42653987
Ice1,-5.3844533,-1.8332406,7.26652353339333e-08,4.127938421612659e-06,0.0958904109589041,0.49572833656400317,0.12484817,0.38787284
Cdh9,-5.3852744,-2.0372298,7.233423670719212e-08,4.11784097525901e-06,0.1643835616438356,0.5370091176681743,0.26110128,0.7995944
Snx10,-5.3868513,-1.6462636,7.170269237419577e-08,4.090554870689258e-06,0.1232876712328767,0.5314451863019599,0.17575991,0.47092557
Wwc1,-5.3869166,-1.9823389,7.167661497341643e-08,4.090554870689258e-06,0.0684931506849315,0.45573982339004954,0.1105146,0.37961575
Sptbn2,-5.391895,-1.6399751,6.971856428950224e-08,3.9943237152642325e-06,0.1095890410958904,0.5192045372962883,0.1697064,0.45516804
Pcdh10,-5.3930793,-1.9159937,6.926032228625533e-08,3.976548845794189e-06,0.1095890410958904,0.5025127431976452,0.16237709,0.5100205
Gm1043,-5.3937187,-2.0909836,6.901414196709645e-08,3.970899346158205e-06,0.0684931506849315,0.4619857850527676,0.100341186,0.37133992
Slc12a5,-5.4102664,-1.5934544,6.293099767003861e-08,3.6286607454805526e-06,0.0958904109589041,0.4993179697034963,0.15356281,0.40605393
Cntnap5c,-5.4169164,-2.248525,6.063575295976728e-08,3.5038337247934337e-06,0.136986301369863,0.5092971498312873,0.21396971,0.75788164
Sez6,-5.4210005,-2.9020786,5.926643032010253e-08,3.4320883247869717e-06,0.0273972602739726,0.40150046665230815,0.04710869,0.30789936
Tmem245,-5.4251137,-1.6497585,5.791766535282951e-08,3.3758083905217546e-06,0.1232876712328767,0.53406561849379,0.1726261,0.46450874
Runx2,-5.429845,-1.9209168,5.6403112811581735e-08,3.294677480972176e-06,0.1232876712328767,0.5171943427381721,0.18291615,0.56533
Dock3,-5.43265,-1.1663601,5.552328388132599e-08,3.250349973619236e-06,0.547945205479452,0.8070572187522436,0.9776418,1.5521683
Exoc6,-5.4335146,-1.5772549,5.525473386666041e-08,3.241691482526562e-06,0.136986301369863,0.5647210855050614,0.20796745,0.5246251
Gab2,-5.433711,-1.6447362,5.519397778182346e-08,3.241691482526562e-06,0.1780821917808219,0.6002584535860435,0.29398698,0.72690463
Spred1,-5.443282,-1.3633761,5.230775641926118e-08,3.0822574890033944e-06,0.1917808219178082,0.6390982841553593,0.32445908,0.6861925
Tiam2,-5.4489794,-4.320016,5.065965015201626e-08,2.9917028562300595e-06,0.0136986301369863,0.3864240074664369,0.017645808,0.30422723
Arhgef3,-5.4493647,-2.1303287,5.055006978836166e-08,2.9917028562300595e-06,0.0684931506849315,0.4588987005528035,0.10224077,0.38615444
Zfpm2,-5.451109,-1.6691152,5.005672584502617e-08,2.9691483961497862e-06,0.3150684931506849,0.6747433412305263,0.58848935,1.2664307
Sema6d,-5.4552875,-1.5087643,4.889366540979069e-08,2.9065769680554774e-06,0.3013698630136986,0.7070141431545696,0.5798652,1.1743716
Gramd1b,-5.4559417,-1.5408887,4.871400841598803e-08,2.9023179736975575e-06,0.2328767123287671,0.6823892598176466,0.37447986,0.84230095
Pgbd5,-5.457112,-1.6667807,4.839421696214681e-08,2.889672466161966e-06,0.1232876712328767,0.5346758561275038,0.18356021,0.49453261
Asxl2,-5.4600477,-1.4632295,4.76006928994188e-08,2.8486205305286933e-06,0.2054794520547945,0.6413956493646349,0.29670742,0.6690667
A330008L17Rik,-5.4669733,-2.766873,4.577848617332938e-08,2.7456873291905366e-06,0.0410958904109589,0.4243305334194845,0.07253813,0.41347623
Tbl1xr1,-5.468492,-1.4039369,4.538800080778944e-08,2.7283570060521303e-06,0.2054794520547945,0.6536362983703066,0.3320145,0.7139365
Adgrb2,-5.4686666,-2.0611317,4.534336761717932e-08,2.7283570060521303e-06,0.0821917808219178,0.47788785986072224,0.10624875,0.3837667
Raver2,-5.4706216,-2.9909542,4.484600610996924e-08,2.707892548707581e-06,0.0410958904109589,0.42307416182066193,0.061762903,0.40978697
St8sia5,-5.478608,-28.15397,4.286841838538916e-08,2.594311716250916e-06,0.0,0.37070141431545695,0.0,0.2613398
Srgap1,-5.4820676,-2.4715972,4.203836930158059e-08,2.549821632355464e-06,0.0684931506849315,0.45606289037260395,0.094722986,0.43894917
Slc6a17,-5.4869804,-1.3688593,4.0886287836194024e-08,2.485553289951433e-06,0.0958904109589041,0.5090817718429177,0.18831427,0.4286351
Asic2,-5.4899817,-1.350143,4.0197556392303546e-08,2.4492252613632567e-06,0.6027397260273972,0.7924833082059014,1.1191753,1.8338003
Ascc3,-5.493615,-1.3875084,3.937878626670585e-08,2.404790879514514e-06,0.2328767123287671,0.704716777945294,0.43183804,0.880874
Ptpn5,-5.4961586,-2.3546302,3.8815294065033206e-08,2.375778932864333e-06,0.0547945205479452,0.4447555459832005,0.07804645,0.3472502
Plekhg5,-5.4986663,-1.7785894,3.826750810151535e-08,2.3475980426660217e-06,0.0958904109589041,0.5029076028429894,0.16077457,0.4690165
Pde2a,-5.503615,-1.746553,3.720814544773324e-08,2.287832650298838e-06,0.0958904109589041,0.5087946011917582,0.15522142,0.44689754
Ano3,-5.505105,-1.6394017,3.6894855967678104e-08,2.2737724308520883e-06,0.3013698630136986,0.6686409648933879,0.48602137,1.0817004
Pls3,-5.5068345,-1.7685915,3.6534343134579164e-08,2.2671542725776953e-06,0.1095890410958904,0.5184866106683896,0.17393932,0.4991462
Cacng8,-5.508811,-1.7229997,3.612651130883356e-08,2.2470355529360134e-06,0.1095890410958904,0.5225787924474119,0.17011806,0.4775968
Rasgef1a,-5.510773,-1.5723113,3.572604667238767e-08,2.227282770503612e-06,0.1780821917808219,0.6274678727834015,0.29339764,0.700121
Csgalnact1,-5.513993,-2.1616628,3.507829774223987e-08,2.1919857217069427e-06,0.0821917808219178,0.48312872424438225,0.13908172,0.51141304
Atg16l1,-5.5193925,-2.3923311,3.401738218065308e-08,2.130645825627385e-06,0.0547945205479452,0.4473400818436356,0.06976003,0.3215912
Gm57223,-5.520272,-2.435688,3.384758192127592e-08,2.124963846319355e-06,0.0547945205479452,0.4490631057505923,0.078263566,0.36494464
Nwd2,-5.523346,-1.986338,3.326041916029944e-08,2.092991716246478e-06,0.136986301369863,0.5349630267786633,0.21315408,0.6633806
Syt17,-5.523346,-2.7041235,3.326041916029944e-08,2.092991716246478e-06,0.0547945205479452,0.43976595591930506,0.07212043,0.3969926
Zfp871,-5.5258455,-1.8990331,3.279021151786766e-08,2.073112902317892e-06,0.0958904109589041,0.5035178404767032,0.1269004,0.40854952
Ildr2,-5.530722,-1.6641928,3.1891518864655544e-08,2.021049792201166e-06,0.1232876712328767,0.5457678225285376,0.2036429,0.5398999
Ints6,-5.5320663,-1.5131723,3.1647974118872165e-08,2.0103571266527075e-06,0.1917808219178082,0.6454160384808673,0.3124157,0.7162585
Fam13a,-5.537786,-3.1121006,3.063193345091765e-08,1.9504266630951598e-06,0.0136986301369863,0.3937827554023979,0.038012814,0.2889319
Sdk2,-5.5400677,-4.599603,3.023544451511658e-08,1.9297539052759677e-06,0.0136986301369863,0.3916648718500969,0.016376711,0.3367006
Mapk14,-5.5458164,-1.4529948,2.925858804731043e-08,1.8718530019791221e-06,0.1643835616438356,0.6013712398592864,0.25303164,0.58124495
Osbpl6,-5.5463758,-1.5565239,2.9165148078691995e-08,1.8703282312039473e-06,0.273972602739726,0.6761074018235337,0.41555905,0.922467
Matk,-5.5519137,-2.4613557,2.8255929672216463e-08,1.8163560533312352e-06,0.0547945205479452,0.4483810754540886,0.07127753,0.34137386
Pdzd4,-5.5535707,-1.6032778,2.7989267851765386e-08,1.803529081959079e-06,0.136986301369863,0.5799411300165123,0.21788836,0.55369896
Cnih3,-5.5542684,-4.568601,2.787772118179725e-08,1.800659538833875e-06,0.0136986301369863,0.39295713978031444,0.015034888,0.30709088
Scn8a,-5.55711,-1.2818147,2.7427840604501303e-08,1.775870065163735e-06,0.4520547945205479,0.7595304759853543,0.7280827,1.2821386
Map3k5,-5.5609975,-2.4614952,2.682367344595906e-08,1.7409471147171978e-06,0.0684931506849315,0.46431904659343815,0.089458175,0.4157036
Gtf2a1,-5.5616665,-1.9101557,2.672108896308722e-08,1.7384882819325753e-06,0.0821917808219178,0.4891593079187307,0.1212629,0.395112
Rimbp2,-5.565438,-1.6372173,2.6149471686996077e-08,1.7054279228873412e-06,0.2054794520547945,0.6378060162251418,0.3342441,0.8040458
Cpne6,-5.5695295,-3.1450746,2.5542812516671842e-08,1.6699157477444585e-06,0.0410958904109589,0.4283509225357168,0.044960722,0.3413273
Pip5k1b,-5.5701036,-1.7591492,2.5458786684362752e-08,1.668481946850798e-06,0.1643835616438356,0.5945868332256443,0.30804238,0.7980311
Grin1,-5.5717535,-1.6089408,2.5218835439616634e-08,1.6576270496644114e-06,0.2876712328767123,0.7070859358173595,0.4650295,1.031744
Mtmr12,-5.5729885,-2.2201717,2.504057506777147e-08,1.6531701525086471e-06,0.0821917808219178,0.4849235408141288,0.10143453,0.4037537
Eml1,-5.574297,-2.1464407,2.4853161781703175e-08,1.6448385642225721e-06,0.0821917808219178,0.48506712613970854,0.11338858,0.42629877
Slit1,-5.581935,-1.6505463,2.378575566135243e-08,1.5780821101741723e-06,0.0958904109589041,0.5148969775288965,0.20047379,0.5288131
Ldlrad4,-5.5825305,-1.607683,2.3704372958842075e-08,1.5765754985249666e-06,0.2876712328767123,0.7455668030727259,0.55095005,1.175479
Cpeb2,-5.582712,-1.4595568,2.3679614963722463e-08,1.5765754985249666e-06,0.1643835616438356,0.5972790580802642,0.27230766,0.62100554
Ksr2,-5.585765,-1.6746626,2.3267414098123518e-08,1.5552124796432311e-06,0.2191780821917808,0.6620001435853256,0.3509319,0.8510362
Ppp3ca,-5.5894494,-1.0156623,2.2779100974292845e-08,1.526370182491892e-06,0.821917808219178,0.9407351568669682,1.9544212,2.584139
Zfp277,-5.589529,-2.5916865,2.2768617448110804e-08,1.526370182491892e-06,0.0410958904109589,0.4343456098786704,0.0611853,0.32233325
Herc3,-5.5904303,-1.507276,2.265076299749183e-08,1.5253784504827205e-06,0.1643835616438356,0.6128939622370594,0.27329725,0.6383967
Xylt1,-5.590452,-1.7582753,2.2647919029210725e-08,1.5253784504827205e-06,0.2328767123287671,0.6430109842774069,0.3789233,0.93944275
Sh3bp5,-5.5904737,-2.1566522,2.2645075407538454e-08,1.5253784504827205e-06,0.0547945205479452,0.45405269581448776,0.09221305,0.35817242
Uxs1,-5.5943036,-1.67609,2.215088688226515e-08,1.5030159861779409e-06,0.0821917808219178,0.4974513604709599,0.14116065,0.39506713
Ptprr,-5.601622,-1.7526131,2.1235534612037383e-08,1.444553962089733e-06,0.1506849315068493,0.5757771555747002,0.24070656,0.65079015
Brd9,-5.6025085,-1.7743324,2.1127163779061614e-08,1.4408296719375268e-06,0.1232876712328767,0.5452293775576136,0.17254582,0.49727046
Lrfn5,-5.603097,-1.070861,2.1055509418762414e-08,1.4395967890130943e-06,0.7397260273972602,0.8588556249551296,1.6490752,2.2851803
Mapk4,-5.6033154,-2.1525562,2.1029030683523625e-08,1.4395967890130943e-06,0.0821917808219178,0.4885849666164118,0.13212408,0.4873641
Immp2l,-5.6096597,-1.5884475,2.0272501908295094e-08,1.3931512180969032e-06,0.2191780821917808,0.6715485677363774,0.40965346,0.92526925
Zfp831,-5.616542,-28.158812,1.9481726233003968e-08,1.3422409843097863e-06,0.0,0.38003446047813916,0.0,0.26211235
Khdrbs3,-5.6185985,-1.7206379,1.9251281701571643e-08,1.3297736229337534e-06,0.2876712328767123,0.6758202311723742,0.50155026,1.1462929
Mat2a,-5.6221886,-1.568396,1.885534849948122e-08,1.3057814798480938e-06,0.136986301369863,0.5785052767607151,0.21062368,0.52786803
Dpm1,-5.6248407,-1.98474,1.856789759950074e-08,1.2891974379808394e-06,0.0821917808219178,0.49375403833728193,0.11248871,0.3860972
Pfkp,-5.6250734,-1.7742748,1.8542900284767786e-08,1.2891974379808394e-06,0.1095890410958904,0.5325579725752028,0.17106378,0.4935869
Tmem108,-5.6256695,-1.8059914,1.84789937264328e-08,1.2891974379808394e-06,0.2465753424657534,0.6374829492425874,0.38814428,0.97767764
Vav3,-5.626229,-4.205778,1.8419178641630387e-08,1.288862838803668e-06,0.0136986301369863,0.39898772345466293,0.024619136,0.37839076
Caln1,-5.6264687,-1.565715,1.839360119644564e-08,1.288862838803668e-06,0.3561643835616438,0.7040347476487903,0.5758083,1.1953568
Nup93,-5.6316285,-1.7335426,1.7851578099783708e-08,1.2556856113643672e-06,0.1232876712328767,0.5509368942494077,0.18464501,0.5154366
Zfyve28,-5.6346226,-2.0932205,1.7544197494751866e-08,1.237303377123314e-06,0.0958904109589041,0.51048172876732,0.124107674,0.44713995
Sorl1,-5.6536193,-1.6891952,1.5710382744914145e-08,1.1138205391974752e-06,0.1917808219178082,0.6323138775217173,0.29189736,0.7386403
Cracd,-5.6567082,-1.7103055,1.5430389017655368e-08,1.096863896572486e-06,0.1232876712328767,0.5583674348481585,0.22308671,0.5976508
Thoc2l,-5.657137,-1.5668339,1.5391904493578353e-08,1.096863896572486e-06,0.1643835616438356,0.6170220403474765,0.2563493,0.62361825
Fam110b,-5.661025,-1.6521462,1.50471637631809e-08,1.075311942331571e-06,0.1095890410958904,0.5395577571972144,0.18523724,0.49446124
Hcn1,-5.672747,-1.5543629,1.4052568886158774e-08,1.0069134025895635e-06,0.4520547945205479,0.7496948811831431,0.81561273,1.5480559
Mblac2,-5.680058,-2.0906286,1.3464914623880699e-08,9.673857110793433e-07,0.0547945205479452,0.4630267786632206,0.096669145,0.35928553
Fmnl2,-5.680552,-1.6480898,1.342606571784185e-08,9.671806590842104e-07,0.2602739726027397,0.7197932371311652,0.42870182,0.9849256
Rgs17,-5.6828556,-1.7239009,1.3246393691595069e-08,9.568026841213964e-07,0.1095890410958904,0.5424653600402038,0.19800116,0.5442407
Slc35f4,-5.6864314,-1.9056876,1.297215100653621e-08,9.395194003925281e-07,0.1780821917808219,0.5942278699116951,0.28200418,0.7978089
Zc3h7a,-5.68702,-1.7047268,1.2927533354148072e-08,9.388184357458343e-07,0.1095890410958904,0.5388398305693158,0.16488051,0.46014324
Kcnb1,-5.687485,-1.5695194,1.2892385380232176e-08,9.388032389345218e-07,0.1232876712328767,0.5617416899992821,0.20767693,0.521812
Cntn4,-5.6882844,-1.9531845,1.2832191612862368e-08,9.369592082543799e-07,0.3287671232876712,0.652344030440089,0.4916544,1.2409719
Man2a1,-5.6883283,-2.4119754,1.2828916181632415e-08,9.369592082543799e-07,0.0684931506849315,0.47480077536075815,0.10081204,0.44756773
Ankrd33b,-5.691257,-2.4077036,1.261076616400585e-08,9.258231880514678e-07,0.0410958904109589,0.4434273817215881,0.08506437,0.38603184
Gls,-5.6935096,-1.2826605,1.2445415292104066e-08,9.161871476680445e-07,0.5205479452054794,0.8046880608801781,0.9189237,1.5401596
Galnt16,-5.695472,-1.8360792,1.2303117960093411e-08,9.081999439222801e-07,0.0684931506849315,0.4830210352501974,0.13347085,0.41198316
Mgll,-5.696395,-2.1243951,1.2236733414937519e-08,9.057879527806367e-07,0.0684931506849315,0.47620073228516047,0.11598101,0.42930695
Unc5d,-5.6973033,-1.9519141,1.2171734224161755e-08,9.034654657547689e-07,0.273972602739726,0.6393854548065188,0.46990892,1.200188
Man1a,-5.698604,-2.0885568,1.2079239231844237e-08,8.992368296223392e-07,0.1506849315068493,0.5593725321272166,0.26312688,0.82425684
Ppp2r2a,-5.7081313,-1.5021598,1.14223160875019e-08,8.549237695575934e-07,0.1506849315068493,0.6074377198650298,0.2553867,0.60113937
Nexmif,-5.710777,-1.4941548,1.1246166408303072e-08,8.440907580757083e-07,0.1780821917808219,0.6257448488764449,0.3089907,0.7030432
Chfr,-5.726009,-1.9285787,1.02820732047096e-08,7.80450019803805e-07,0.0684931506849315,0.4863234977385311,0.11479253,0.38053188
Slc22a23,-5.726823,-1.71186,1.0232883526669897e-08,7.789166582482156e-07,0.136986301369863,0.5771412161677076,0.22301716,0.5979788
Bzw2,-5.7291703,-2.1785817,1.0092301513549216e-08,7.703981297416689e-07,0.0821917808219178,0.5019742982267212,0.11154038,0.4280046
Akap13,-5.7320337,-2.2510443,9.923357648769547e-09,7.596598861038112e-07,0.0958904109589041,0.5071792662789862,0.13990031,0.539295
1700025G04Rik,-5.7486978,-1.6051337,8.993351156274552e-09,6.904324159117064e-07,0.1643835616438356,0.6213654964462632,0.2692662,0.66272044
Slc44a5,-5.749468,-1.8177137,8.952474137707187e-09,6.892635532383728e-07,0.1917808219178082,0.6106683896905736,0.30572435,0.81565154
Phtf2,-5.7540827,-2.2872088,8.711353264064415e-09,6.726266155327898e-07,0.0684931506849315,0.4779237561921172,0.09110256,0.3822415
Slc17a7,-5.7635956,-1.5555736,8.234060295107106e-09,6.376057640620402e-07,0.2602739726027397,0.7158446406777227,0.44719377,0.9774383
Ldb2,-5.7679996,-2.2120519,8.021802884684894e-09,6.247705609028495e-07,0.1643835616438356,0.5574341302318903,0.2521923,0.8454597
Tmtc2,-5.7687044,-2.2015107,7.988325383769426e-09,6.239718112264083e-07,0.1095890410958904,0.5201019455811616,0.17253739,0.62389445
Myo18a,-5.769889,-1.621514,7.932375075315721e-09,6.214079249963073e-07,0.136986301369863,0.5755258812549358,0.20460594,0.5298044
Cadps2,-5.7765675,-2.2077906,7.623984305821526e-09,5.989954920977322e-07,0.1506849315068493,0.5509368942494077,0.23438331,0.7975946
A830018L16Rik,-5.778428,-1.6984872,7.540174880623213e-09,5.941480910332719e-07,0.3287671232876712,0.6904659343815062,0.53385466,1.1908126
Cdkl5,-5.7873306,-1.5133816,7.151376507689381e-09,5.651690787106284e-07,0.2191780821917808,0.6874865388757269,0.41483507,0.90329134
