names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IC Six3 En2 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Ints10,-3.4519165,-28.741287,0.0005566199460383082,0.018217269123080804,0.0,0.48352081392849466,0.0,0.3706906
Ptprr,-3.452714,-2.6592126,0.0005549773714448088,0.018185660939904893,0.058823529411764705,0.5749802966253493,0.13535628,0.65003145
Zyg11b,-3.453045,-2.0178378,0.0005542968749758174,0.018185539719902583,0.058823529411764705,0.5758400802464713,0.15832898,0.52753264
Csmd1,-3.4534209,-1.2285272,0.0005535245269831076,0.018182401026938997,0.8235294117647058,0.9437916457691481,2.7704892,3.5854733
Dlg2,-3.4536166,-1.2989184,0.0005531233022996831,0.018182401026938997,0.8235294117647058,0.9555420219244823,2.8554184,3.7210152
Ppp1r12a,-3.454083,-1.9128764,0.000552167628711791,0.01818228453858557,0.17647058823529413,0.7772085691767572,0.44515017,1.1350935
Spire1,-3.4552262,-2.0449677,0.0005498311907403537,0.01812756330698565,0.11764705882352941,0.6714910080962958,0.24107373,0.75376534
Mtmr12,-3.45652,-28.887566,0.0005471984350358815,0.018062926227781495,0.0,0.48416565164433617,0.0,0.4032089
Wdpcp,-3.456776,-28.954802,0.0005466793987334071,0.018062926227781495,0.0,0.4842014759618829,0.0,0.41891527
Pcmt1,-3.4571068,-1.9734302,0.0005460083855034363,0.018062926227781495,0.058823529411764705,0.5765207422798596,0.16543396,0.53443885
Ric8b,-3.4572873,-28.784397,0.0005456427017660299,0.018062926227781495,0.0,0.4842731245969764,0.0,0.38004196
Arnt2,-3.4575431,-2.1795888,0.000545125040358528,0.018062926227781495,0.058823529411764705,0.5769148097728738,0.16543396,0.59609336
Dnmt3a,-3.4577386,-1.8298467,0.0005447294903864343,0.018062926227781495,0.11764705882352941,0.6782618041126317,0.28535295,0.77655673
Frmd4b,-3.45819,-2.9018874,0.000543817703039696,0.018062926227781495,0.058823529411764705,0.5691409328652289,0.13535628,0.7339639
Zfhx2,-3.4593334,-28.77499,0.000541514201342332,0.01803034273862263,0.0,0.4845597191373504,0.0,0.37798458
Ppp1r13b,-3.461244,-2.0701625,0.0005376852056333474,0.017925063865220896,0.058823529411764705,0.5773088772658881,0.16281845,0.5553439
Cblb,-3.461545,-2.8249373,0.0005370845183181509,0.017925063865220896,0.058823529411764705,0.572006878268969,0.105717465,0.5822847
Pum2,-3.4624476,-1.5090685,0.000535286205855132,0.017889478048914675,0.11764705882352941,0.6819517088199469,0.3324704,0.7526401
Napb,-3.4631999,-1.9981349,0.0005337918995404793,0.017861753848882538,0.058823529411764705,0.5774163502185283,0.16985548,0.55364084
Tafa1,-3.463275,-2.3750575,0.0005336426828871438,0.017861753848882538,0.23529411764705882,0.7917532421007379,0.7623128,1.9359365
Magi1,-3.4635458,-2.2147171,0.0005331058246953044,0.017861753848882538,0.17647058823529413,0.7494447230780253,0.39437783,1.1768619
Esco1,-3.4636812,-28.780895,0.0005328375843624281,0.017861753848882538,0.0,0.4851687325356452,0.0,0.37927368
Ttc17,-3.4641476,-2.2630804,0.0005319146077843078,0.017861753848882538,0.058823529411764705,0.5772014043132478,0.13535628,0.52812886
Cntn4,-3.4667954,-2.6782856,0.0005267026600130606,0.0177349630006904,0.11764705882352941,0.6518234577631297,0.3245449,1.2395705
Snx24,-3.468029,-28.926214,0.000524290653532054,0.017675896939029222,0.0,0.48577774593393996,0.0,0.41217804
Abcc5,-3.4686007,-1.835537,0.0005231763885045353,0.017660489395875455,0.11764705882352941,0.6811993981514652,0.2861922,0.78051513
Ptpn9,-3.4694734,-2.1852372,0.0005214799225527405,0.017625365432694513,0.058823529411764705,0.5779895392992763,0.15330406,0.561622
Gria2,-3.4695034,-1.9894719,0.0005214215152722384,0.017625365432694513,0.5294117647058824,0.9217238661603496,1.4706949,2.6610644
Lcorl,-3.47179,-2.2007778,0.0005170003591356708,0.0175180323454924,0.11764705882352941,0.6655799957010818,0.25571412,0.84996665
Stim2,-3.4719706,-2.5678494,0.000516652812811637,0.0175180323454924,0.058823529411764705,0.5772372286307946,0.13535628,0.6202607
Rit2,-3.4739566,-2.3143694,0.0005128441488961398,0.017421140683741183,0.11764705882352941,0.6675503331661532,0.2598485,0.90661174
Rnf217,-3.4757016,-28.978258,0.0005095187629420394,0.017330087544623545,0.0,0.4868524754603425,0.0,0.42450988
Tulp4,-3.477146,-1.7490876,0.0005067819318693708,0.017258847286856772,0.11764705882352941,0.6794798309092211,0.30027366,0.7780769
Cnot10,-3.4774919,-28.768414,0.0005061282709035639,0.017258460202003504,0.0,0.48710324568316976,0.0,0.3765527
Ndufs4,-3.4786503,-2.0876088,0.00050394564363327,0.017205869687961835,0.058823529411764705,0.5793508633660529,0.15330406,0.5331017
Tpm3,-3.4790266,-28.853443,0.0005032388875823613,0.017203599121295227,0.0,0.48731819158845024,0.0,0.39542198
Fzd3,-3.4790266,-28.892479,0.0005032388875823613,0.017203599121295227,0.0,0.48731819158845024,0.0,0.40434048
Fam13b,-3.480215,-1.9728774,0.0005010116076761941,0.017171150380432824,0.058823529411764705,0.5803181199398152,0.16643862,0.53700495
Spast,-3.4808168,-28.824295,0.0004998873791629983,0.017154500482898804,0.0,0.4875689618112775,0.0,0.3888681
Mapk4,-3.4826071,-29.223866,0.0004965566911859993,0.017061992700981844,0.0,0.4878197320341047,0.0,0.4867319
Med27,-3.4838858,-28.792177,0.0004941903097603591,0.017002424613650254,0.0,0.4879988536218385,0.0,0.38174888
Ncam1,-3.4840813,-2.445303,0.0004938293210908637,0.017002424613650254,0.23529411764705882,0.8560220677796088,0.6271363,1.749305
Wnk2,-3.4845176,-2.1835752,0.000493024924545473,0.017002424613650254,0.058823529411764705,0.5808554847030164,0.15832898,0.5762318
Mib1,-3.4845479,-1.7598897,0.0004929694939834555,0.017002424613650254,0.11764705882352941,0.6835996274270976,0.30290928,0.78763443
Smarcc2,-3.484653,-28.833677,0.0004927755327771128,0.017002424613650254,0.0,0.4881063265744788,0.0,0.3909683
Otud4,-3.4851646,-28.771849,0.0004918344473378696,0.017002424613650254,0.0,0.48817797520957223,0.0,0.37730023
Fryl,-3.4851797,-1.9866978,0.0004918067937423525,0.017002424613650254,0.11764705882352941,0.6757541018843591,0.26404643,0.787393
Ola1,-3.4852097,-2.0238621,0.0004917514909009631,0.017002424613650254,0.058823529411764705,0.5807838360679229,0.16543396,0.54905903
Slc16a2,-3.49207,-29.080225,0.0004792927363862226,0.016660537938806987,0.0,0.4891452317833345,0.0,0.44952658
Dgkd,-3.4922354,-2.3550656,0.00047899586526121876,0.016660537938806987,0.058823529411764705,0.5804614172100021,0.13535628,0.5547829
Usp37,-3.4933486,-28.802462,0.00047700318580881255,0.016623963168200768,0.0,0.4893243533710683,0.0,0.38401833
Luc7l3,-3.493454,-1.6033927,0.00047681508996895883,0.016623963168200768,0.11764705882352941,0.6805903847531705,0.31231466,0.74853426
Herc1,-3.4939203,-2.2235022,0.0004759829254456194,0.016623963168200768,0.17647058823529413,0.8020706455542022,0.47836557,1.3519334
Ppip5k2,-3.4946275,-28.874954,0.0004747238402895272,0.01660915311012968,0.0,0.48950347495880203,0.0,0.40031657
Mtmr1,-3.4946275,-28.826359,0.0004747238402895272,0.01660915311012968,0.0,0.48950347495880203,0.0,0.38933024
Acvr1,-3.4946425,-2.4292905,0.00047469708502899404,0.01660915311012968,0.058823529411764705,0.5813570251486709,0.13535628,0.57701397
Klhdc10,-3.495485,-1.9737236,0.0004732010334081434,0.01660915311012968,0.11764705882352941,0.6803037902127964,0.27115142,0.7990409
Rps6kc1,-3.4956505,-28.83073,0.00047290768343758496,0.01660915311012968,0.0,0.48964677222898906,0.0,0.39030725
Chd9,-3.4974558,-2.0042634,0.0004697185029062682,0.01654172499749859,0.17647058823529413,0.7930787418499677,0.45943025,1.2058471
Afdn,-3.499216,-1.9521354,0.0004666283795315971,0.016454467923902906,0.11764705882352941,0.6854624919395286,0.2918583,0.8378578
Cep112,-3.499231,-29.390131,0.00046660205015410655,0.016454467923902906,0.0,0.49014831267464354,0.0,0.5327294
Meis2,-3.4997425,-29.835835,0.0004657076755750737,0.016454467923902906,0.0,0.49021996130973705,0.0,0.6720547
B3gat1,-3.4997425,-28.887762,0.0004657076755750737,0.016454467923902906,0.0,0.49021996130973705,0.0,0.4032532
Slc22a23,-3.5010064,-2.8735485,0.00046350489667549676,0.016430575954710553,0.058823529411764705,0.576305796374579,0.105717465,0.5972981
Srsf5,-3.501578,-1.9527017,0.00046251159839177084,0.016417023314117415,0.058823529411764705,0.5834706598839292,0.16985548,0.5403757
Nalf1,-3.5020142,-2.3807704,0.00046175489157622413,0.016411843831551774,0.47058823529411764,0.9004442215375797,1.419949,2.852864
Thada,-3.5034435,-2.0199146,0.0004592841068735437,0.016345647618135256,0.058823529411764705,0.5837572544243033,0.16491736,0.5464735
Hnrnpm,-3.5043912,-2.6412308,0.0004576523955228093,0.0163091775433659,0.058823529411764705,0.5798524038117074,0.105717465,0.5280703
Glyr1,-3.5058806,-28.825981,0.00045509920306309795,0.016239728534270175,0.0,0.49107974493085904,0.0,0.38924533
Zmynd8,-3.505986,-1.7936714,0.00045491917838955863,0.016239728534270175,0.11764705882352941,0.6886866805187362,0.32315952,0.84268725
Foxk2,-3.5066478,-28.817568,0.00045378911552511526,0.01623610324122483,0.0,0.49118721788349934,0.0,0.38736776
Pip5k1a,-3.5074303,-2.349709,0.0004524569642270046,0.01621002483837282,0.058823529411764705,0.5832557139786487,0.13535628,0.5532036
2610037D02Rik,-3.5092056,-28.850185,0.00044944753108745045,0.016123705153965013,0.0,0.49154546105896685,0.0,0.39468443
Kdm3b,-3.51074,-28.853573,0.00044686122061626284,0.016052354275346233,0.0,0.49176040696424733,0.0,0.39545164
Tjp1,-3.5108151,-2.1166484,0.0004467347985309452,0.016052354275346233,0.17647058823529413,0.7987031597048077,0.4952792,1.3296506
Atf2,-3.5112815,-2.138287,0.0004459517263840848,0.016052354275346233,0.11764705882352941,0.6806978577058107,0.23475729,0.77236646
Rsbn1l,-3.5115073,-28.87736,0.00044557328061034686,0.016052354275346233,0.0,0.4918678799168876,0.0,0.4008678
Rcor1,-3.511763,-28.897709,0.00044514473777898376,0.016052354275346233,0.0,0.49190370423443436,0.0,0.40554774
Usp40,-3.5132976,-28.82758,0.0004425815488599606,0.016005607291880407,0.0,0.49211865013971484,0.0,0.3896032
Gatad2b,-3.5140948,-1.6807528,0.00044125514108435637,0.015979145068647782,0.11764705882352941,0.6890090993766569,0.31378478,0.78010374
Cadps,-3.5162463,-2.4908957,0.0004376948316042334,0.015871606106890354,0.29411764705882354,0.8297270187002938,0.7617644,2.004133
Xkr6,-3.5167727,-2.3491771,0.000436827521494866,0.015861561489955472,0.058823529411764705,0.5858350648420148,0.17310764,0.67446756
Lmtk2,-3.5169532,-2.4433513,0.0004365305275451891,0.015861561489955472,0.058823529411764705,0.5847245109980654,0.13535628,0.5812978
Cspp1,-3.51748,-2.0169826,0.000435665371516448,0.015861561489955472,0.11764705882352941,0.6839220462850183,0.27063483,0.81443936
Atrx,-3.5182621,-1.8150891,0.00043438295215447503,0.015837001254261525,0.17647058823529413,0.805259009815863,0.50221205,1.1925822
Dync1li2,-3.5184126,-28.847069,0.0004341367374256563,0.015837001254261525,0.0,0.49283513649064986,0.0,0.39398265
Nf1,-3.518593,-2.0948331,0.0004338414517318193,0.015837001254261525,0.17647058823529413,0.7973776599555779,0.4478163,1.2276126
Dgkh,-3.5186985,-2.3339188,0.0004336692883448171,0.015837001254261525,0.11764705882352941,0.6740703589596618,0.29889527,1.0139191
Rasgrf2,-3.5202029,-29.518858,0.00043121676510979426,0.015807359452251257,0.0,0.49308590671347713,0.0,0.57054913
Rnf38,-3.52097,-28.892756,0.0004299709701788186,0.015783224000962916,0.0,0.49319337966611737,0.0,0.40440452
Nufip2,-3.521196,-2.680222,0.00042960519991270716,0.015783224000962916,0.058823529411764705,0.5822884574048864,0.105717465,0.5392466
Gm40841,-3.521226,-29.025412,0.0004295564524997015,0.015783224000962916,0.0,0.4932292039836641,0.0,0.4359362
Ehbp1,-3.5225048,-2.2874286,0.0004274894549362849,0.01575671008798076,0.17647058823529413,0.7741276778677366,0.39437783,1.2119958
Tenm4,-3.5245056,-2.5808742,0.00042427383722874843,0.015659667591121525,0.17647058823529413,0.7487998853621839,0.4954006,1.5761019
Gapvd1,-3.5251977,-1.9191755,0.0004231669355205282,0.015640296502663815,0.11764705882352941,0.6853191946693415,0.27595088,0.7893099
Ube2e3,-3.5260854,-28.974659,0.0004217511610516639,0.015609440354625631,0.0,0.4939098660170524,0.0,0.423646
Map3k7,-3.526341,-28.831327,0.0004213440476314876,0.015609440354625631,0.0,0.4939456903345991,0.0,0.39044124
Pibf1,-3.5265517,-2.1965373,0.0004210090533375148,0.015609440354625631,0.058823529411764705,0.5867664970982303,0.15096632,0.557878
Shank1,-3.5267923,-2.281584,0.00042062650727352446,0.015609440354625631,0.058823529411764705,0.5867306727806836,0.15413105,0.59346044
Armc8,-3.5278003,-2.3795428,0.0004190281184972051,0.015594578315817037,0.058823529411764705,0.586229132335029,0.12903982,0.5404256
Dicer1,-3.5278757,-28.844503,0.00041890906348472526,0.015594578315817037,0.0,0.4941606362398796,0.0,0.3934028
Ube3c,-3.5284774,-1.6848032,0.00041795775997182814,0.015594578315817037,0.11764705882352941,0.6927348284015189,0.33273518,0.8194257
Cers6,-3.5285976,-2.2708611,0.00041776774153211375,0.015594578315817037,0.11764705882352941,0.6908003152539944,0.30180228,0.99332863
Slc4a7,-3.5289738,-2.5023372,0.00041717445377664427,0.015594578315817037,0.058823529411764705,0.586085835064842,0.13535628,0.59952766
Tef,-3.5301774,-28.878199,0.00041528121644340414,0.01556290974314403,0.0,0.4944830550978004,0.0,0.40105793
Mir124a-1hg,-3.530764,-2.2886252,0.00041436117553372186,0.015550118417026686,0.058823529411764705,0.5875188077667121,0.14999664,0.5826006
Madd,-3.531456,-28.867313,0.00041327844606977286,0.01553117740684587,0.0,0.49466217668553414,0.0,0.39857396
Dpp8,-3.531456,-28.861671,0.00041327844606977286,0.01553117740684587,0.0,0.49466217668553414,0.0,0.3972893
Acin1,-3.5315013,-1.9881257,0.0004132079251438147,0.01553117740684587,0.058823529411764705,0.5878770509421796,0.16543396,0.5386681
Vps13b,-3.5319073,-2.364938,0.0004125737423796867,0.01553117740684587,0.17647058823529413,0.803682739843806,0.46671227,1.4020929
Farsb,-3.5327349,-28.8233,0.00041128469966730303,0.01553117740684587,0.0,0.4948412982732679,0.0,0.38864487
Macrod2,-3.533472,-2.6350245,0.0004101394493419967,0.015521756343407677,0.35294117647058826,0.888335602206778,1.0615898,2.5452428
Srcap,-3.5335321,-2.1626027,0.0004100460911446776,0.015521756343407677,0.058823529411764705,0.5877695779895393,0.15083595,0.54749495
Smarca4,-3.533728,-2.0186245,0.000409742814068852,0.015521756343407677,0.058823529411764705,0.58809199684746,0.16491736,0.54609907
Sumo1,-3.5342693,-28.908646,0.00040890406295701506,0.015521756343407677,0.0,0.4950562441785484,0.0,0.40808052
Eif5b,-3.5345252,-28.951017,0.00040850854376546286,0.015521756343407677,0.0,0.49509206849609516,0.0,0.41801965
Agfg1,-3.5355182,-2.130066,0.00040697638299875774,0.015511284271172512,0.058823529411764705,0.5883069427527405,0.15832898,0.5601567
Hmg20a,-3.5355482,-2.048573,0.00040693003778955063,0.015511284271172512,0.058823529411764705,0.5885577129755678,0.16543396,0.55633044
Cntln,-3.5365713,-28.973755,0.00040535723084187287,0.015493526020940432,0.0,0.49537866303646916,0.0,0.4234318
Map7d2,-3.5383766,-2.2319012,0.00040259553370927963,0.015409888875738381,0.058823529411764705,0.587805402307086,0.15330406,0.57564956
Tent4b,-3.5393846,-28.899878,0.00040106124296016054,0.015373060767959362,0.0,0.4957727305294834,0.0,0.40604833
Pkn2,-3.5398207,-2.172075,0.0004003988423511659,0.015369595562822613,0.058823529411764705,0.5885577129755678,0.14999664,0.54772973
Ralgps1,-3.5401368,-1.8942019,0.0003999198111476367,0.015369595562822613,0.11764705882352941,0.6928064770366125,0.30330068,0.8403032
Plcb1,-3.5406933,-2.4056978,0.0003990771063019699,0.01536275336150993,0.35294117647058826,0.8722863079458336,0.96403456,2.2613664
Camsap2,-3.54128,-2.1121128,0.0003981906459917589,0.015350620742896072,0.058823529411764705,0.5888443075159419,0.15962754,0.55860984
Hdgfl3,-3.5427845,-2.1309927,0.00039592606988561856,0.015285249278486453,0.058823529411764705,0.589238375008956,0.15832898,0.56043243
Tafa2,-3.545327,-2.5751207,0.0003921262680818813,0.015160334997640504,0.17647058823529413,0.7292756322992047,0.49007326,1.5620953
Eefsec,-3.547313,-28.885286,0.000389182106844826,0.015068189064726909,0.0,0.4968832843734327,0.0,0.40268505
Mon2,-3.5479147,-2.1483226,0.00038829402320500586,0.015055498417775624,0.058823529411764705,0.5900265099949846,0.15330406,0.5507063
Nek1,-3.54802,-2.8035917,0.000388138803408054,0.015055498417775624,0.058823529411764705,0.5870172673210575,0.105717465,0.5757808
Cltc,-3.5484412,-1.7903771,0.00038751850388224035,0.015055498417775624,0.11764705882352941,0.6894031668696712,0.2939572,0.78026474
Ranbp17,-3.5485916,-29.049673,0.0003872971929385851,0.015055498417775624,0.0,0.49706240596116646,0.0,0.4419114
Rlf,-3.548727,-1.9914982,0.00038709811408207706,0.015055498417775624,0.058823529411764705,0.5905996990757326,0.16985548,0.55169
Thrb,-3.5509386,-2.0341406,0.00038385999965487186,0.014991741556288383,0.11764705882352941,0.694024503833202,0.40736032,1.1182675
Mia2,-3.5539625,-28.893145,0.00037947333280232006,0.014841991924888413,0.0,0.4978147166296482,0.0,0.40449303
Uri1,-3.5545943,-2.04285,0.0003785626539884631,0.01482795701555394,0.058823529411764705,0.5914594826968547,0.1702334,0.56798416
Gng2,-3.5554068,-2.1768913,0.0003773947827527266,0.014803792427103304,0.058823529411764705,0.5913520097442144,0.16985548,0.60820574
Nxpe4,-3.5562642,-29.080114,0.00037616568391161037,0.014777151939627151,0.0,0.49813713548756894,0.0,0.44949937
Rbm28,-3.5577989,-28.87038,0.00037397557781129737,0.014712626318871977,0.0,0.4983520813928495,0.0,0.3992723
Zmym2,-3.5586865,-1.8684281,0.00037271419914109826,0.014684502244752654,0.11764705882352941,0.6953858278999785,0.30027366,0.8236531
Copa,-3.5595891,-28.870518,0.00037143552091270553,0.01465561299107841,0.0,0.49860285161567675,0.0,0.39930367
Sec24b,-3.5606723,-2.426255,0.0003699065205274599,0.014616747362607131,0.058823529411764705,0.5912087124740274,0.12903982,0.55407214
Kmt5b,-3.561605,-2.2910726,0.0003685945984797265,0.01458635767474264,0.058823529411764705,0.5912803611091209,0.1414015,0.5558185
Mical2,-3.5632598,-2.409643,0.00036627769434560426,0.014516049626941573,0.11764705882352941,0.6919466934154904,0.2873688,1.0184577
Ube2d3,-3.563606,-2.7159133,0.0003657949751138226,0.014516049626941573,0.058823529411764705,0.5879845238948198,0.105717465,0.54963434
Brwd1,-3.566374,-1.7612302,0.0003619545797553711,0.014387159109507133,0.11764705882352941,0.6982517733037186,0.32315952,0.8299421
Zdhhc17,-3.5679388,-2.4056718,0.0003598006318066542,0.014322730335770072,0.058823529411764705,0.5916386042845884,0.12903982,0.548028
Cdh10,-3.5692174,-2.4253845,0.000358049101334129,0.014274153342504519,0.17647058823529413,0.7560005731890808,0.4721567,1.4449319
Reps1,-3.5695634,-28.921587,0.0003575765303201896,0.014274153342504519,0.0,0.5,0.0,0.41109526
Cnnm1,-3.5718653,-28.931982,0.0003544477208174241,0.014172634313041945,0.0,0.5003224188579207,0.0,0.41353133
Miga1,-3.5728884,-28.886423,0.0003530653736017545,0.014138400281190976,0.0,0.5004657161281078,0.0,0.4029465
A830018L16Rik,-3.5743778,-2.6074224,0.00035106185040749774,0.014079152120073827,0.11764705882352941,0.6898688829977789,0.31851932,1.1896255
Lrp6,-3.5744228,-2.1910083,0.0003510013039085484,0.014079152120073827,0.058823529411764705,0.5939313606075804,0.15096632,0.5562413
Tut4,-3.575205,-2.0527053,0.0003499533818512154,0.014076717620272692,0.11764705882352941,0.6943469226911227,0.2643961,0.813423
Gap43,-3.5757017,-29.192728,0.0003492898729542233,0.014071092783028457,0.0,0.500859783621122,0.0,0.4784703
Parp8,-3.5769804,-2.7409086,0.0003475862496636856,0.014023487279974822,0.058823529411764705,0.5924983879057104,0.13535628,0.67749774
Bzw2,-3.5780034,-28.990429,0.00034622895047252297,0.013989732179243146,0.0,0.5011822024790428,0.0,0.42743766
Ccdc85a,-3.5791016,-2.3232555,0.00034477736890326763,0.013952060094022292,0.11764705882352941,0.694024503833202,0.33939365,1.1060297
Neto1,-3.5807414,-2.4201386,0.0003426205319832557,0.013885691846742203,0.11764705882352941,0.6923049365909579,0.32353747,1.1133687
Osbpl9,-3.580922,-2.5485804,0.00034238385489991245,0.013885691846742203,0.058823529411764705,0.5935731174321129,0.12903982,0.591022
Tafa5,-3.58196,-2.4156613,0.0003410259271707174,0.01386288451297606,0.058823529411764705,0.5947553199111557,0.14999664,0.62243974
Vps50,-3.582607,-28.906195,0.00034018223246204524,0.013849540282204783,0.0,0.5018270401948843,0.0,0.40751293
Slf2,-3.5842469,-2.1317432,0.0003380523053067463,0.013783710840048972,0.058823529411764705,0.5956151035322778,0.15962754,0.5644542
Cdh8,-3.5844874,-2.696854,0.00033774070766126764,0.013783710840048972,0.11764705882352941,0.6909794368417281,0.32324633,1.245392
Ubp1,-3.5854204,-28.860924,0.00033653580315888413,0.013763648448826812,0.0,0.5022211076878985,0.0,0.39711872
Ttll5,-3.586308,-2.3460505,0.00033539293623945635,0.013737817373100904,0.058823529411764705,0.5949702658164362,0.14999664,0.6003707
Spata7,-3.5869548,-28.90418,0.0003345622882386461,0.013724715549576216,0.0,0.502436053593179,0.0,0.40704462
Rprd1a,-3.5881433,-2.2449403,0.0003330412286761999,0.013683207667476287,0.058823529411764705,0.5957942251200115,0.14999664,0.5693423
Cwc27,-3.5887752,-2.3131201,0.00033223520108825364,0.013670995181074081,0.058823529411764705,0.5959016980726517,0.14999664,0.59013253
Zfp871,-3.5892565,-28.908562,0.0003316223104411046,0.013666704726307483,0.0,0.5027584724510998,0.0,0.40806186
Rars2,-3.5900238,-28.900301,0.0003306477023127037,0.013647471215272424,0.0,0.5028659454037401,0.0,0.40614587
Rras2,-3.5907912,-29.100498,0.0003296757750412354,0.013628289346704608,0.0,0.5029734183563803,0.0,0.45463714
Pkd1,-3.591092,-2.2610424,0.0003292953574089173,0.013628289346704608,0.058823529411764705,0.5963674142007594,0.15096632,0.57723945
Cstpp1,-3.5926566,-2.1712234,0.0003273237989864794,0.013572824812911574,0.11764705882352941,0.6945618685964032,0.25902152,0.8465916
Arfgef2,-3.5933487,-28.938103,0.0003264552919753025,0.013557733686825934,0.0,0.5033316615318478,0.0,0.4149696
Ppig,-3.5938902,-2.2556384,0.00032577709573595375,0.013550511706540367,0.058823529411764705,0.5962599412481192,0.15096632,0.5756009
Reep1,-3.5952744,-2.3028002,0.0003240499135153954,0.01349956771497469,0.058823529411764705,0.597155549186788,0.15832898,0.6132731
Map6,-3.5966735,-28.954771,0.00032231267109769586,0.013448045764588645,0.0,0.5037973776599556,0.0,0.418909
Usp15,-3.5969293,-2.0896423,0.0003219960545443028,0.013448045764588645,0.11764705882352941,0.6990040839722004,0.2643961,0.82775915
Lin7a,-3.5969293,-29.310745,0.0003219960545443028,0.013448045764588645,0.0,0.5038332019775024,0.0,0.5103694
Clk1,-3.5969594,-2.0775473,0.0003219588246829144,0.013448045764588645,0.058823529411764705,0.5975496166798022,0.16281845,0.55752873
Ssh2,-3.5984337,-1.9589244,0.0003201394892392845,0.013440856368530584,0.17647058823529413,0.8145375080604714,0.5662017,1.376434
Iqsec2,-3.5990806,-2.2732768,0.00031934425083056687,0.013428450735238392,0.058823529411764705,0.5979436841728165,0.16281845,0.6177762
Dctn4,-3.5994868,-28.941156,0.0003188458605312096,0.013428450735238392,0.0,0.5041914451529699,0.0,0.41568834
Stag2,-3.6003292,-2.183222,0.00031781448235413084,0.013406083423635001,0.058823529411764705,0.597728738267536,0.15832898,0.5761244
Lrrn2,-3.60051,-29.039703,0.00031759387943722115,0.013406083423635001,0.0,0.5043347424231568,0.0,0.43944916
Bmerb1,-3.6015177,-2.4926162,0.0003163648119092426,0.013386964560632045,0.058823529411764705,0.5966181844235867,0.13535628,0.5964966
Trak1,-3.6015327,-28.904684,0.0003163465013876162,0.013386964560632045,0.0,0.5044780396933438,0.0,0.40716177
Tsc22d1,-3.6023302,-1.9892527,0.00031537746219032197,0.013386964560632045,0.11764705882352941,0.7025506914093287,0.3128151,0.89941937
Zdhhc14,-3.6024053,-2.3484204,0.0003152861869850571,0.013386964560632045,0.11764705882352941,0.6870029375940389,0.25902152,0.91856873
Lrch3,-3.6027362,-2.5084453,0.00031488486979547385,0.013386964560632045,0.058823529411764705,0.5964032385183062,0.12903982,0.5787042
Tlk2,-3.602917,-2.064774,0.0003146661711217625,0.013386964560632045,0.058823529411764705,0.5985526975711113,0.16643862,0.56396556
Ywhaq,-3.6033533,-2.2786403,0.0003141382362495002,0.013386964560632045,0.058823529411764705,0.597012251916601,0.15832898,0.6056292
Epha4,-3.6037142,-2.3152974,0.00031370195184440207,0.013386964560632045,0.11764705882352941,0.7012610159776457,0.35674703,1.1421642
Cyfip2,-3.6044064,-1.968135,0.00031286732520547413,0.013386964560632045,0.11764705882352941,0.6997205703231354,0.30083257,0.8642667
Crtc3,-3.6046019,-28.946188,0.00031263182951501897,0.013386964560632045,0.0,0.5049079315039049,0.0,0.41687655
Mirg,-3.6051133,-29.116434,0.0003120167020640685,0.013386964560632045,0.0,0.5049795801389984,0.0,0.45868674
Rbm5,-3.6052036,-2.1676426,0.0003119082678573016,0.013386964560632045,0.11764705882352941,0.695314179264885,0.24107373,0.7996805
Pias2,-3.6052637,-1.9642673,0.000311835997987781,0.013386964560632045,0.11764705882352941,0.7025506914093287,0.2949838,0.8496568
Cntnap5b,-3.6059108,-3.0045855,0.0003110600863886823,0.013386964560632045,0.058823529411764705,0.596725657376227,0.16755301,0.9017516
Relch,-3.606633,-1.9802274,0.00031019608773156593,0.013386964560632045,0.11764705882352941,0.7019416780110339,0.2863226,0.8363961
Cplane1,-3.6085887,-2.0396867,0.0003078673613103084,0.013342574190980623,0.11764705882352941,0.7043419072866662,0.30414,0.9007677
Meg3,-3.609401,-2.0450368,0.00030690486462683,0.013322348485497452,0.6470588235294118,0.914057462205345,1.9477203,3.250883
D5Ertd579e,-3.6098073,-2.2464685,0.0003064246735717808,0.013322348485497452,0.058823529411764705,0.598875116429032,0.15096632,0.5728223
Ctnnd1,-3.6102285,-28.987757,0.00030592744080777456,0.013322348485497452,0.0,0.5056960664899334,0.0,0.4267932
Klhl2,-3.6108904,-2.2997148,0.0003051476012636125,0.013310577996677382,0.11764705882352941,0.6872178834993193,0.2565534,0.89199907
Arhgef11,-3.6110709,-2.5577939,0.0003049352410425473,0.013310577996677382,0.058823529411764705,0.598445224618471,0.12903982,0.593878
Pcmtd2,-3.6122744,-28.92757,0.0003035230390001163,0.013282840485233103,0.0,0.5059826610303074,0.0,0.41249585
Nfix,-3.6125152,-2.9040966,0.00030324133453387575,0.013282840485233103,0.058823529411764705,0.5936805903847532,0.105717465,0.6068746
Tln2,-3.614471,-2.541657,0.0003009615453073651,0.01321378549413219,0.058823529411764705,0.5989467650641255,0.13535628,0.61190987
Dzank1,-3.6150877,-29.017378,0.00030024587090553626,0.013203938709053616,0.0,0.5063767285233216,0.0,0.43397313
Actr2,-3.61581,-2.0995574,0.00029941003349805953,0.013188766557529279,0.058823529411764705,0.6002722648133553,0.1702334,0.5852074
