names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_HY GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Nf1,-3.712761,-2.0031893,0.00020501059353849197,0.013746680694812276,0.25,0.7957004606649287,0.47022367,1.225747
Spire1,-3.713784,-2.1905599,0.0002041831486539207,0.013746680694812276,0.15,0.669999642895404,0.21988618,0.7526666
Atp13a3,-3.7184293,-3.0766246,0.00020046540836451106,0.013568023986786932,0.05,0.5520479948576938,0.0734003,0.4962356
Dis3l2,-3.718927,-2.1976295,0.00020007087317791593,0.013568023986786932,0.15,0.6710352462236189,0.2206701,0.7573666
Epc2,-3.7199361,-2.3506742,0.00019927308191257864,0.013555614458205033,0.05,0.5574402742563297,0.119084515,0.49777225
Marf1,-3.7205307,-4.40913,0.00019880454988004532,0.013555614458205033,0.05,0.5161946934257043,0.024841424,0.42813712
Lrrtm3,-3.7217474,-2.6863084,0.00019784891831077408,0.013527227570001271,0.15,0.6265757240295683,0.23137112,0.98418576
Stx8,-3.7223833,-4.4700828,0.0001973511030102055,0.013527227570001271,0.05,0.5153376423954577,0.024841424,0.44305384
P4ha1,-3.7281623,-28.883717,0.00019288110515760696,0.01325502633141918,0.0,0.4814841267007106,0.0,0.40232444
Cert1,-3.7286325,-2.2447538,0.0001925217325207589,0.01325502633141918,0.1,0.5881869799664322,0.14491841,0.55337584
Cpeb1,-3.7293513,-3.8920534,0.00019197332069801647,0.01325502633141918,0.05,0.5302646145055887,0.041362073,0.48671383
Eml4,-3.7298906,-2.0867872,0.00019156297565771995,0.01325502633141918,0.15,0.6340034996250402,0.2070801,0.68177605
Pcnx2,-3.7309966,-4.613173,0.00019072382061235488,0.013242245632697613,0.05,0.5117665964360961,0.024841424,0.47969508
Cdk17,-3.731204,-2.008842,0.00019056686416005445,0.013242245632697613,0.15,0.6762846837838803,0.2751372,0.82182115
Zdhhc17,-3.732075,-2.9433143,0.00018990897176707702,0.013242245632697613,0.1,0.5902581866228619,0.09047135,0.54715943
R3hdm1,-3.733181,-2.1307003,0.00018907662906200744,0.013230440163792032,0.35,0.8395171945862944,0.79130495,1.8377883
St6galnac5,-3.7335267,-2.3792095,0.00018881722593590793,0.013230440163792032,0.15,0.7199585758668714,0.43581754,1.3459282
Trip12,-3.7338998,-2.1412246,0.00018853744628964908,0.013230440163792032,0.2,0.7827732742920401,0.4065299,1.1671189
Magi3,-3.734619,-3.27024,0.00018799970894879336,0.013230440163792032,0.05,0.5529764668071278,0.089629665,0.64431936
Kcnb1,-3.7366097,-2.4210184,0.00018651810395228007,0.013188793297888857,0.05,0.559725743670321,0.12007698,0.5207427
Ppm1a,-3.7367203,-4.42694,0.00018643611523326735,0.013188793297888857,0.05,0.5181944791629468,0.024841424,0.43245205
Cdc37l1,-3.7383516,-2.5989377,0.00018523070990721397,0.013167061310071004,0.1,0.6043638181623397,0.13099173,0.61406463
Dennd4a,-3.7399416,-1.8657794,0.00018406300277268618,0.013118760966849012,0.2,0.7027104238831554,0.32491165,0.87514085
Ecpas,-3.7437022,-1.9356376,0.0001813286036004399,0.012958243560488882,0.2,0.7527764882334036,0.412183,1.0822856
Mkln1,-3.743799,-1.7539846,0.0001812587397099508,0.012958243560488882,0.2,0.719530050351748,0.34820527,0.8775013
Jazf1,-3.7444625,-1.966722,0.00018078035435922904,0.012958243560488882,0.15,0.6744991608041996,0.32217878,0.91061836
Vps54,-3.7462046,-2.6215913,0.00017953023454310763,0.012932915287327887,0.1,0.587544191693747,0.11447109,0.55755216
4632427E13Rik,-3.7472138,-2.61421,0.0001788096822564241,0.01291563484470461,0.1,0.5881869799664322,0.11447109,0.5553692
Helz,-3.7484028,-2.2188816,0.00017796430129884933,0.012889220420215853,0.1,0.6225404420954898,0.17284319,0.63040364
Wnk1,-3.7489557,-1.7423719,0.0001775723826877851,0.012889220420215853,0.2,0.760989893939935,0.43719512,1.0419438
Atp9b,-3.7508638,-2.0831904,0.00017622648449045324,0.012832535605036527,0.15,0.7254936971038817,0.32497352,0.9658963
Herc2,-3.7522185,-2.0099704,0.00017527653315721963,0.01279804469003938,0.2,0.7395279077241724,0.33964476,0.96660864
Adcy1,-3.7534904,-2.6361642,0.0001743891263202506,0.012767945025136602,0.1,0.6088276256115416,0.15953498,0.7301003
Unc13b,-3.7547624,-3.8274686,0.00017350594605124327,0.012737991175947833,0.05,0.536549655394065,0.049109273,0.5391723
Lonp2,-3.7595737,-2.2053835,0.00017020312628019196,0.012529747953832214,0.05,0.5634039210084634,0.13627923,0.5148311
Pnpla8,-3.7603755,-3.619522,0.0001696584392164234,0.012523962257542024,0.05,0.545905795807592,0.049109273,0.48160222
Kdm4c,-3.7655325,-2.1018732,0.0001661945258806687,0.01230205760444509,0.15,0.6849266150055351,0.24811177,0.7924637
Emsy,-3.7668183,-2.048279,0.00016534129108040205,0.012272708539586749,0.1,0.6104703067528479,0.18272258,0.603886
Gpcpd1,-3.7695417,-2.309144,0.00016354749355599729,0.01217318878628711,0.1,0.6088276256115416,0.16240896,0.6280377
St6galnac3,-3.771436,-2.083064,0.00016231084223489287,0.012114700919032143,0.15,0.7022104774488448,0.3800997,1.0849707
Gtf2a1,-3.7726803,-28.846888,0.00016150323789961883,0.012088000006581497,0.0,0.48723351069528265,0.0,0.39393958
Tmem117,-3.7743254,-4.681359,0.00016044120947245676,0.012042053906494172,0.05,0.5184801628396958,0.024841424,0.49796903
Umad1,-3.7745466,-2.7790685,0.00016029891796762874,0.012042053906494172,0.1,0.6029711102381887,0.11476238,0.60689116
Mllt10,-3.7787218,-2.3020277,0.00015763533848322343,0.011897925688326443,0.2,0.7893439988572652,0.39516866,1.2208271
Nlgn1,-3.7823026,-1.8882076,0.00015538424524758575,0.01176105540789473,0.65,0.95436203263936,2.178657,3.4012268
Faah,-3.7909298,-28.869097,0.00015008439816891354,0.01139199937513759,0.0,0.48959040102846124,0.0,0.39897966
Cdk13,-3.7913032,-1.8363061,0.0001498589640633657,0.01139199937513759,0.15,0.7153162161197014,0.3381742,0.8907243
Pspc1,-3.7913997,-2.321329,0.00014980057024406845,0.01139199937513759,0.1,0.6140056422526158,0.15313852,0.60272413
Clec16a,-3.7917178,-3.2043707,0.00014960885562802914,0.01139199937513759,0.1,0.5744384530228904,0.07395069,0.5350144
Mark2,-3.7918837,-1.7637413,0.0001495089223336672,0.01139199937513759,0.1,0.6538228046994965,0.26637357,0.711216
Prkacb,-3.7927408,-2.3103094,0.00014899360069533211,0.01139199937513759,0.1,0.6251473056458237,0.17369893,0.6631402
Mical3,-3.7937224,-2.1136882,0.00014840552843732333,0.01139199937513759,0.15,0.678820126415027,0.26491588,0.8384445
Hnrnpll,-3.795824,-4.5520015,0.00014715389614070905,0.01139199937513759,0.05,0.5226582866121487,0.024841424,0.46375147
Ftx,-3.7974553,-2.1229875,0.00014618909451101468,0.011385799911625983,0.15,0.6920687069242581,0.2954979,0.915314
Grin1,-3.7977042,-2.3665905,0.00014604244603187526,0.011385799911625983,0.15,0.7049601828375531,0.29925355,1.0292996
Nfia,-3.7987964,-2.2351825,0.00014540045872941888,0.011385799911625983,0.2,0.7387065671535192,0.45883173,1.3194163
Rapgef2,-3.7989485,-2.0989313,0.00014531127915386576,0.011385799911625983,0.2,0.7657750955254794,0.44947633,1.2328751
2210408F21Rik,-3.802391,-2.6057758,0.00014330630400685368,0.011292200553267327,0.1,0.6037924508088419,0.15605268,0.7070759
Shisa6,-3.8045063,-3.0687,0.00014208728433927497,0.011229074500577408,0.15,0.6168267685605113,0.19896379,1.0462601
Mnat1,-3.8057368,-2.711259,0.00014138268103482381,0.011206349968748424,0.1,0.5942934685569403,0.11368717,0.58137876
Pakap-1,-3.8083637,-3.9751077,0.00013988946856881846,0.011120798877053705,0.05,0.5397278862978967,0.041362073,0.5092906
Iqsec2,-3.8102024,-2.2286463,0.0001388530718511439,0.01107116332534195,0.1,0.5962575438345892,0.1670323,0.61629385
Togaram1,-3.8105342,-4.451102,0.00013866682492441726,0.01107116332534195,0.05,0.5256579652180123,0.024841424,0.4383644
Rbm26,-3.8119168,-2.0343077,0.00013789332605859583,0.01106027961550588,0.2,0.7164232403671035,0.29925734,0.8874857
Trim33,-3.8122485,-2.0338762,0.0001377082920617803,0.01106027961550588,0.1,0.6474306324322394,0.21476081,0.6836141
Focad,-3.8148339,-2.294362,0.0001362745591161586,0.010996088298652196,0.2,0.6944613077170303,0.29939407,0.9977543
Gabrb3,-3.814986,-2.2375548,0.0001361906613425046,0.010996088298652196,0.35,0.8216262543298932,0.83635235,1.9696425
Pan3,-3.8165622,-1.9329312,0.00013532403591572656,0.010985368111950371,0.2,0.749026889976074,0.3853406,1.0278473
Ppp1r13b,-3.8193548,-3.2737355,0.00013380118191838283,0.010894659873172566,0.1,0.5762596864621647,0.07395069,0.5552185
Fxr1,-3.8193963,-1.9736445,0.00013377868743244734,0.010894659873172566,0.1,0.6191122379745028,0.19377907,0.60967344
Brd9,-3.8202534,-3.9246268,0.00013331459837171016,0.010894659873172566,0.05,0.5429775381209156,0.041362073,0.49547514
Sbno1,-3.8204608,-2.0025427,0.00013320254687623756,0.010894659873172566,0.15,0.6639645752240831,0.23382011,0.72053355
Madd,-3.8210692,-28.865358,0.00013287437419090884,0.010894659873172566,0.0,0.4934828411241653,0.0,0.3981286
Pcdh17,-3.8226452,-2.4111218,0.0001320276489121525,0.010894659873172566,0.1,0.6467164232403672,0.2204669,0.83808994
Slc38a9,-3.8227835,-2.9055486,0.00013195361781983018,0.010894659873172566,0.05,0.5690461736242546,0.088845745,0.5283863
Trank1,-3.823143,-2.8612556,0.00013176131999586058,0.010894659873172566,0.1,0.6185765810805985,0.1370846,0.72640294
Il1rap,-3.824014,-2.5093484,0.00013129646213323997,0.010894659873172566,0.1,0.6397885940792059,0.23353386,0.9153862
Cab39,-3.8246639,-28.854002,0.00013095067040891999,0.010894659873172566,0.0,0.49394707709888225,0.0,0.39554927
Gse1,-3.8253274,-3.3295908,0.0001305984072970149,0.010894659873172566,0.1,0.5751169517551691,0.07395069,0.5718968
Hectd4,-3.8258944,-1.9729592,0.0001302982232081493,0.010894659873172566,0.15,0.7017105310145342,0.30226246,0.8693893
Lrpprc,-3.8295026,-3.1832063,0.00012840248649282986,0.010849606327240057,0.05,0.5678320179980716,0.0734003,0.52578944
Mbnl1,-3.8337748,-1.9383559,0.00012619171495136073,0.010696439686886633,0.15,0.7059600757061744,0.31656545,0.88678753
Ptprn2,-3.8349915,-2.3638623,0.0001255687042350503,0.01067731355315127,0.25,0.7631682319751455,0.56615365,1.5932412
Grid1,-3.8356273,-2.251364,0.0001252441945252537,0.01067731355315127,0.25,0.7830589579687891,0.5653521,1.5301665
Map2,-3.8357794,-2.5504181,0.0001251667115813629,0.01067731355315127,0.25,0.839731457343856,0.58230007,1.7278775
Larp4b,-3.8359592,-2.258588,0.00012507519908392287,0.01067731355315127,0.1,0.634110631003821,0.17480557,0.6492204
Srrm3,-3.8371067,-2.33693,0.0001244924120935354,0.01067731355315127,0.1,0.5987929864657359,0.15797082,0.6230492
Asxl2,-3.838738,-2.5176988,0.00012366827665418885,0.01067731355315127,0.1,0.6391100953469271,0.15331396,0.66724443
9330159F19Rik,-3.8419318,-2.1766999,0.00012206979377717065,0.0105806947057825,0.15,0.6542513302146199,0.21548443,0.7358122
Csnk1g3,-3.84619,-2.5768366,0.00011996876781744271,0.010432235570403514,0.1,0.6315751883726743,0.14260444,0.6494433
Pabpn1,-3.847448,-2.1719038,0.00011935456518086695,0.010412523267564594,0.15,0.6623218940827769,0.21054833,0.7207844
Chd4,-3.848236,-2.0817416,0.00011897135639304319,0.010412523267564594,0.15,0.6539299360782773,0.21729946,0.706786
Dtna,-3.848236,-2.246358,0.00011897135639304319,0.010412523267564594,0.2,0.7525265150162482,0.379038,1.1590136
Ube4b,-3.853863,-2.1193092,0.0001162686397810134,0.01024307656037977,0.1,0.6036496089704675,0.1670323,0.5821408
Rbm25,-3.8547478,-1.9955399,0.00011584894785888035,0.010239675095289853,0.2,0.7818448023426061,0.40893364,1.1034716
Csnk1a1,-3.8554945,-1.9482114,0.00011549594453674053,0.010239675095289853,0.2,0.7670249616112559,0.4004491,1.0648903
Tmem245,-3.8584254,-4.549923,0.00011411986485054985,0.010153644928921438,0.05,0.531907295646895,0.024841424,0.4632161
Sacm1l,-3.8625455,-3.6834972,0.00011221169064583283,0.010017036968948598,0.05,0.5587258508016998,0.049109273,0.4987846
Cbfa2t2,-3.8629048,-2.3803463,0.00011204664096290801,0.010017036968948598,0.1,0.6038281612684355,0.14588831,0.59761924
Agap1,-3.864315,-2.1770403,0.00011140134720133142,0.01001121805785878,0.15,0.706924258115202,0.28755334,0.9189438
Adgrb3,-3.86455,-1.430959,0.00011129413967286622,0.01001121805785878,0.75,0.9358997250294612,2.2969584,3.223468
Ino80,-3.8650618,-2.6439931,0.00011106114197958344,0.01001121805785878,0.1,0.6190408170553156,0.13020782,0.6255314
Mtf2,-3.865435,-2.3355198,0.00011089140713255746,0.01001121805785878,0.1,0.6198621576259686,0.16240896,0.63660365
Nfib,-3.8657944,-2.4249651,0.00011072819007275453,0.01001121805785878,0.25,0.8170910259615041,0.60917664,1.7056788
Itga8,-3.868587,-4.2157226,0.00010946781735863297,0.010004762763355332,0.05,0.5426561439845731,0.05375869,0.7061648
Far1,-3.8687115,-2.061783,0.00010941197830906296,0.010004762763355332,0.15,0.6710352462236189,0.2480526,0.7772042
Ptk2b,-3.8710203,-2.6949537,0.00010838071660533856,0.009973252928717284,0.1,0.6026854265614399,0.15954949,0.7514708
Asap1,-3.8711724,-2.3722901,0.00010831311213059832,0.009973252928717284,0.15,0.7007820590651002,0.30472454,1.0454018
Ccny,-3.871283,-2.4091306,0.00010826397023245388,0.009973252928717284,0.15,0.6805699389351141,0.20360813,0.7882076
Dscam,-3.8741589,-2.6099494,0.0001069936403092146,0.00994781700729618,0.2,0.75570474592008,0.4658053,1.530825
Dgkd,-3.8761773,-2.3587463,0.00010611038164098625,0.00989995123157396,0.05,0.5790093918508731,0.13470806,0.55368495
Prkag2,-3.8771589,-2.3398464,0.0001056833426009917,0.009894464863026645,0.15,0.6628932614362747,0.25415412,0.9021643
Lrba,-3.8785138,-2.1329124,0.0001050965719919838,0.00987393317980631,0.2,0.7624540227832732,0.38511094,1.1185626
Tsc22d1,-3.88215,-2.1914155,0.00010353703076201802,0.009761543917808507,0.15,0.7010677427418491,0.27656645,0.89820635
Sorbs1,-3.8824816,-2.407443,0.00010339580796700509,0.009761543917808507,0.15,0.7494554154911973,0.37355408,1.2245761
Sdccag8,-3.8881502,-2.159817,0.00010101115475650795,0.009590705753736287,0.1,0.6236474663428918,0.18654671,0.650459
Phf14,-3.8930027,-2.0878642,9.901099920545843e-05,0.009434133151243505,0.2,0.7931293075741884,0.45452505,1.2372793
Cask,-3.894731,-2.231228,9.830776606165505e-05,0.00940046147358246,0.15,0.7352783630325322,0.31382984,1.0046538
Lrrn2,-3.8954499,-29.036777,9.801661218458686e-05,0.00940046147358246,0.0,0.5030889547548477,0.0,0.43872848
Rabgap1,-3.8959615,-2.0872068,9.780994093017579e-05,0.00940046147358246,0.15,0.7356354676284684,0.32509914,0.96790725
Ehbp1,-3.8962104,-2.1926816,9.770954698489847e-05,0.00940046147358246,0.25,0.7727743456058279,0.4155829,1.2106017
Nr2c2,-3.8971782,-2.156569,9.732005018291054e-05,0.00940046147358246,0.1,0.6091133092882905,0.17002606,0.60230553
Crtc3,-3.899321,-28.942226,9.646280349977854e-05,0.009391143224779165,0.0,0.5035889011891583,0.0,0.4159411
Mirg,-3.900427,-29.113155,9.602314808413378e-05,0.009382334505529725,0.0,0.5037317430275328,0.0,0.45785147
Dlg1,-3.9018097,-2.2705724,9.547623937542635e-05,0.009362943620502577,0.2,0.7736671070956683,0.403632,1.2235713
Srsf5,-3.9025838,-2.4742844,9.517125664852775e-05,0.009362943620502577,0.05,0.5820090704567368,0.121046886,0.53944457
Irf2,-3.9030955,-3.7703478,9.497025516171728e-05,0.009362943620502577,0.05,0.5618683712459379,0.049109273,0.5228615
Dock7,-3.9086118,-2.4565237,9.282801737163661e-05,0.009204017810981091,0.1,0.6551083812448666,0.18972585,0.763949
B3galt1,-3.9091094,-2.4481735,9.263699389825391e-05,0.009204017810981091,0.3,0.852444380959183,0.7151722,1.9021511
Dnm2,-3.9113214,-3.9397,9.179248357294727e-05,0.009169011277342353,0.05,0.5569760382816127,0.041362073,0.49956983
Uggt2,-3.9148746,-2.5449665,9.045119224464749e-05,0.009068744535871934,0.1,0.6085419419347927,0.14588831,0.6505709
Insr,-3.9153585,-2.7386932,9.026996494812886e-05,0.009068744535871934,0.1,0.6086490733135735,0.11368717,0.5898085
Gpatch2,-3.917294,-28.966675,8.95484799812682e-05,0.009045743071792017,0.0,0.5059100810627433,0.0,0.4217399
Adamts17,-3.9217181,-29.46858,8.791977380935101e-05,0.008914733291536836,0.0,0.5064814484162411,0.0,0.5555457
Hmbox1,-3.9224787,-2.5905428,8.76426738571232e-05,0.008914733291536836,0.1,0.610363175374067,0.13061772,0.61000335
Rbm5,-3.923723,-2.1323097,8.71910166247092e-05,0.00890807078595413,0.15,0.6937828089847516,0.24595132,0.7986226
Plcl2,-3.9240408,-2.7861173,8.707594641586243e-05,0.00890807078595413,0.1,0.6499660750633861,0.17412409,0.8380983
Ddx17,-3.925133,-2.1778753,8.668179711166624e-05,0.00890807078595413,0.15,0.7150662429025462,0.25971392,0.8509609
Otud7a,-3.9287,-2.3611395,8.540628494163626e-05,0.008826411063006794,0.25,0.7683105381566261,0.50224006,1.4706297
Zfp827,-3.929184,-29.03705,8.523462278666077e-05,0.008826411063006794,0.0,0.5074456308252687,0.0,0.43879548
Uvrag,-3.9322946,-3.1350121,8.413884112233877e-05,0.00876283201921412,0.1,0.6050423168946184,0.09047135,0.6053185
Btbd7,-3.9324052,-3.2605197,8.410012615918452e-05,0.00876283201921412,0.05,0.5799021533407135,0.0734003,0.5480493
Pias1,-3.9336357,-2.137603,8.367055607294335e-05,0.00876283201921412,0.15,0.6737492411527336,0.22675057,0.7513935
Ube2g1,-3.9340782,-3.0133922,8.351661135392231e-05,0.00876283201921412,0.1,0.605827947005678,0.098241724,0.6062472
Fnip1,-3.9349906,-2.1157732,8.31999453538347e-05,0.00876283201921412,0.1,0.6690354604863764,0.2259089,0.7412504
Ralgps2,-3.936622,-3.8078284,8.263661102678303e-05,0.00876283201921412,0.05,0.5644752347962718,0.049109273,0.5335211
Nbeal1,-3.9375207,-2.8738418,8.232784150542433e-05,0.00876283201921412,0.1,0.6094347034246331,0.11368717,0.63263375
Atf7,-3.9415991,-2.4962091,8.094015676902006e-05,0.008664788893958442,0.1,0.6145770096061136,0.14392594,0.62774044
Hdgfl3,-3.9452906,-2.5436513,7.970327230330847e-05,0.008566507707159596,0.05,0.5879370067492768,0.121046886,0.55977255
Ttc14,-3.9482214,-2.1912427,7.873392537630649e-05,0.008496307529563676,0.2,0.7579187944148841,0.3681212,1.1093519
Ptprj,-3.953503,-2.1468334,7.701534430893867e-05,0.00834436411927896,0.15,0.712209406135057,0.32521263,0.99399346
Sv2b,-3.954595,-3.2088985,7.6664385192961e-05,0.008339967733339523,0.15,0.6205406563582473,0.16358037,0.9720194
Clint1,-3.9551756,-28.98644,7.647841557498086e-05,0.008339967733339523,0.0,0.5108024140270685,0.0,0.42647582
Phactr3,-3.9563923,-2.769448,7.609014721893444e-05,0.008339967733339523,0.1,0.626968539085098,0.13099173,0.67003334
Hnrnpa3,-3.9604294,-29.06615,7.481511316659606e-05,0.008238861027813262,0.0,0.5114809127593473,0.0,0.44600707
Khdrbs3,-3.9652822,-2.685131,7.330919127166674e-05,0.008106246787941092,0.15,0.6736421097739528,0.286723,1.1428156
Abi1,-3.9657798,-2.0405898,7.315636926328822e-05,0.008106246787941092,0.1,0.6762489733242867,0.24912505,0.7719135
Ankhd1,-3.9661117,-2.2388527,7.305465537369053e-05,0.008106246787941092,0.15,0.6977109595400492,0.23470262,0.8103314
Nufip2,-3.9666092,-3.440122,7.290233530092731e-05,0.008106246787941092,0.05,0.5810805985073028,0.06368431,0.53865397
Tasor,-3.9670103,-2.3462648,7.27798515229346e-05,0.008106246787941092,0.1,0.6635360497089597,0.19334054,0.7345892
Fars2,-3.9677844,-2.521542,7.254388174552849e-05,0.008106246787941092,0.15,0.6795700460664928,0.19171372,0.7945346
Ube2d2a,-3.9726095,-2.4696212,7.108951379582035e-05,0.008059811121070433,0.1,0.6179695032675071,0.14116699,0.609661
Slc12a6,-3.977006,-2.6481326,6.978838506360648e-05,0.007945821638386044,0.1,0.6552155126236474,0.15253004,0.7094705
Ep300,-3.9786928,-3.034407,6.929521574874144e-05,0.007923244456036947,0.1,0.6255044102417598,0.10286796,0.6353482
Ntrk3,-3.980269,-2.5322175,6.883736697409619e-05,0.007904530130743439,0.2,0.7774167053529979,0.54223526,1.6417129
Rgl1,-3.9853704,-3.6455946,6.737493026430657e-05,0.007769804189707801,0.05,0.5787594186337178,0.06368431,0.60045075
Tmem132b,-3.9892693,-2.3188226,6.627716749448573e-05,0.007676152976624273,0.15,0.7211370210334607,0.3292687,1.0803008
Uhrf2,-3.992781,-3.4567928,6.530291135852958e-05,0.007596057264951038,0.05,0.5842588294111345,0.06368431,0.5434816
Fbxl5,-3.9939146,-3.0193589,6.499129281598061e-05,0.007592678425936517,0.05,0.5919365782237618,0.089629665,0.5654778
Gpr158,-3.9962788,-2.7207823,6.43459760825497e-05,0.0075501151848825785,0.15,0.7518837267435632,0.37411952,1.3840408
Fam13c,-3.9972603,-2.5252397,6.407982343840307e-05,0.0075501151848825785,0.1,0.6329321858372318,0.172551,0.7343702
Ints6,-3.997993,-2.382504,6.388182572883635e-05,0.0075501151848825785,0.1,0.6430382459022248,0.18223867,0.71410716
Kcnq1ot1,-3.9988778,-2.6907067,6.364350598563555e-05,0.0075501151848825785,0.2,0.8023783166089348,0.4784135,1.6016108
Zfand3,-4.000924,-2.0506,6.309561091565562e-05,0.007535018068016296,0.2,0.7471342356176124,0.3550819,1.0174239
Tenm4,-4.00174,-2.6167111,6.287844054693009e-05,0.007535018068016296,0.2,0.7473842088347677,0.4845027,1.5734885
Fstl4,-4.002735,-29.722569,6.261437769295485e-05,0.007535018068016296,0.0,0.5169446130771703,0.0,0.63440526
Kcmf1,-4.0032883,-28.999449,6.246813008372923e-05,0.007535018068016296,0.0,0.5170160339963575,0.0,0.42961353
Scaper,-4.004947,-2.3700209,6.203132507838778e-05,0.007535018068016296,0.15,0.7166732135842588,0.25702485,0.9222959
Ppig,-4.0090256,-2.8558273,6.0969772106280805e-05,0.007446626256798932,0.05,0.5949362568296254,0.10193841,0.5748578
Vezt,-4.0093713,-2.7753923,6.088060500762561e-05,0.007446626256798932,0.1,0.6342177623826019,0.13020782,0.6689206
Rnf111,-4.0100904,-4.6059422,6.0695532790180905e-05,0.007446626256798932,0.05,0.5494768417669535,0.024841424,0.47778863
Plxdc2,-4.01486,-2.8878927,5.9481075054213436e-05,0.007365237265929562,0.2,0.687819162232618,0.25242612,1.1395653
Slc35f4,-4.0158553,-3.5024529,5.923054210488955e-05,0.007365237265929562,0.05,0.5922222619005106,0.10193841,0.79579264
Mapk8ip3,-4.016284,-29.035244,5.912298178575779e-05,0.007365237265929562,0.0,0.5186944255972574,0.0,0.4383506
Mir124a-1hg,-4.016616,-3.5842788,5.9039836342733005e-05,0.007365237265929562,0.05,0.5860443523908153,0.06368431,0.5814884
Btrc,-4.0173903,-1.6877596,5.884626071988291e-05,0.007365237265929562,0.15,0.7056029711102382,0.35900322,0.8718796
Ppp6r3,-4.0183854,-3.0302782,5.859826085929261e-05,0.007365237265929562,0.1,0.6317894511302361,0.10286796,0.63400394
Caprin1,-4.024607,-3.371201,5.707054545671995e-05,0.007267704058872347,0.1,0.6041138449451845,0.07395069,0.5845625
Zfp644,-4.0256577,-2.6448202,5.681628438720556e-05,0.007267704058872347,0.1,0.6694282755419062,0.16080792,0.7376905
Trip11,-4.0272336,-4.030811,5.6436903748648746e-05,0.0072557875776372805,0.05,0.5705460129271863,0.041362073,0.52487975
Inpp4a,-4.0285473,-4.651322,5.612258747776341e-05,0.007250066949651456,0.05,0.550083919580045,0.024841424,0.48985258
Vwa8,-4.0307317,-2.753305,5.5603499273776086e-05,0.007217710268050064,0.05,0.5995786165767953,0.11469062,0.59850955
Tcf20,-4.0341187,-2.0127506,5.48075690496194e-05,0.007148929030889676,0.2,0.7320287112095133,0.36329916,1.0180591
Kdm5a,-4.0344644,-3.7920299,5.472696136951345e-05,0.007148929030889676,0.05,0.5806520729921794,0.049109273,0.529007
Ubxn4,-4.0350175,-3.8388667,5.45982226569815e-05,0.007148929030889676,0.05,0.5797950219619327,0.049109273,0.54247165
Mrtfa,-4.037271,-2.3902285,5.407657321372128e-05,0.007148929030889676,0.1,0.6392529371853016,0.1776413,0.70265377
Galnt17,-4.0374646,-2.715768,5.40319898604722e-05,0.007148929030889676,0.15,0.7176731064528801,0.35211545,1.3278121
Ica1,-4.0417504,-2.438677,5.305366465161925e-05,0.007092298354174176,0.15,0.6575366924972325,0.20865877,0.8144393
Tbl1xr1,-4.04352,-2.502239,5.2654627385746396e-05,0.007074149189275028,0.1,0.6512516516087562,0.16819379,0.7118476
Dnajc13,-4.0436306,-3.0703526,5.2629782223489324e-05,0.007074149189275028,0.05,0.5991858015212655,0.089629665,0.5808989
Zfp704,-4.0504603,-2.6796875,5.1116934661494004e-05,0.00693692946643608,0.05,0.6023283219655037,0.121046886,0.60128623
Cdh10,-4.053032,-2.5577154,5.055807426171916e-05,0.006895916017321796,0.2,0.7544548798343035,0.43738088,1.4422712
Mysm1,-4.0538893,-29.015532,5.037307791869526e-05,0.006895916017321796,0.0,0.523551048101989,0.0,0.4335218
Gnaq,-4.054926,-2.2694366,5.015014949217974e-05,0.006895916017321796,0.25,0.8255186944255972,0.4986724,1.4151663
Rsf1,-4.0630417,-2.172578,4.843738340287057e-05,0.00670882727853161,0.15,0.6855336928186265,0.2350088,0.78587925
Wasf1,-4.064203,-2.5157502,4.81968696529161e-05,0.00670882727853161,0.2,0.7171017390993822,0.28287345,1.0542223
Cpsf6,-4.065309,-2.0447567,4.796886192835958e-05,0.00670882727853161,0.15,0.710995250508874,0.2861168,0.8615157
Tet3,-4.065309,-4.685634,4.796886192835958e-05,0.00670882727853161,0.05,0.5555833303574617,0.024841424,0.49913108
Grik4,-4.069581,-4.386025,4.709774931851757e-05,0.006660613285202985,0.05,0.5679391493768525,0.05375869,0.7676902
Apex2,-4.0732446,-29.07891,4.636264705055741e-05,0.006591345641526337,0.0,0.5260507802735421,0.0,0.44919747
Rnf13,-4.076784,-4.79323,4.566285241451279e-05,0.006526387470095525,0.05,0.5594043495339786,0.024841424,0.5291028
Rbm33,-4.077752,-3.8356884,4.547325339538025e-05,0.006526387470095525,0.05,0.5848301967646323,0.049109273,0.54154944
Ankrd10,-4.080434,-29.041573,4.495168734837835e-05,0.006493827091671647,0.0,0.5269792522229761,0.0,0.4399098
Rab6b,-4.0833235,-2.616482,4.4396144766234075e-05,0.006448240053344376,0.1,0.6300753490697425,0.14116699,0.65741456
Gmds,-4.0838213,-2.6593475,4.430111310604893e-05,0.006448240053344376,0.15,0.6656786772845766,0.179727,0.80819213
Ralgapa2,-4.084015,-2.4668021,4.426420848156914e-05,0.006448240053344376,0.15,0.705995786165768,0.26648706,0.98885065
Trim44,-4.091743,-2.7991738,4.281425911764975e-05,0.0063209842994024655,0.1,0.6462521872656501,0.13099173,0.6801477
Ncoa6,-4.0941625,-4.0479455,4.236967882301245e-05,0.006289907568919031,0.05,0.5785808663357498,0.041362073,0.52974665
