names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sst Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Fhl2,-6.465405,-1.1248486,1.0102788968552721e-10,1.9063338454003625e-09,0.17138810198300283,0.30604224058769514,0.09439653,0.19547522
Ctxnd1,-6.4675303,-1.7818214,9.961772236742917e-11,1.8823686357333488e-09,0.12322946175637393,0.2545454545454545,0.07509995,0.23758516
Tead1,-6.4701705,-0.90673596,9.789238896629425e-11,1.853677583879018e-09,0.34560906515580736,0.4470156106519743,0.25977767,0.44221106
Cdh20,-6.4731417,-0.95004165,9.598573485690071e-11,1.8201388112949345e-09,0.3895184135977337,0.4819467401285583,0.41426873,0.688932
Nr4a3,-6.484172,-1.7975571,8.922056844814986e-11,1.6942449994358914e-09,0.09631728045325778,0.23368227731864097,0.04712767,0.15508085
Cdh2,-6.4869184,-0.29262936,8.76096864872299e-11,1.6648318782969359e-09,0.8087818696883853,0.7640404040404041,1.1322848,1.2741239
Kcng1,-6.488883,-1.9735292,8.647514647359696e-11,1.6444353756161008e-09,0.0764872521246459,0.21594123048668504,0.03338185,0.12514493
Ccbe1,-6.490651,-1.2583752,8.546621756288308e-11,1.6264003299678954e-09,0.1954674220963173,0.32209366391184574,0.1436323,0.31445137
Ntng1,-6.493906,-0.867062,8.363888242834494e-11,1.5961482747511568e-09,0.5240793201133145,0.5716069788797061,0.61896765,0.9412342
Slc35f3,-6.494651,-0.6566392,8.322626475748265e-11,1.5894027960437519e-09,0.5807365439093485,0.5911478420569329,0.53211886,0.7454931
Lifr,-6.5221543,-1.1774234,6.93046429192661e-11,1.3330105620906801e-09,0.23654390934844194,0.3624977043158861,0.12711304,0.26740235
Rnf182,-6.534215,-1.1332736,6.394411807272612e-11,1.2325526919757178e-09,0.23229461756373937,0.35379247015610654,0.13909824,0.283192
Fbxl7,-6.5402946,-1.1286634,6.139773917402833e-11,1.1877302027402025e-09,0.26628895184135976,0.3843893480257117,0.1974114,0.3901525
P4ha1,-6.5635433,-0.78051823,5.254396167911379e-11,1.0193907944532763e-09,0.3909348441926346,0.48477502295684116,0.25627273,0.40663972
Sema3e,-6.564028,-0.9770062,5.237339205583461e-11,1.0168157836273671e-09,0.34702549575070823,0.44110192837465567,0.3050286,0.53183293
Rbm24,-6.5753555,-1.4047545,4.853703800593712e-11,9.443810363646128e-10,0.11898016997167139,0.2572635445362718,0.06012836,0.15193722
Pgm2l1,-6.5799794,-0.61740965,4.705137853417261e-11,9.161380733429116e-10,0.5807365439093485,0.6239485766758494,0.4934015,0.6823817
Mal2,-6.6170115,-0.8848901,3.6653259800906414e-11,7.199364699198504e-10,0.2563739376770538,0.38611570247933885,0.16565226,0.28720132
Pcp4,-6.6270485,-0.99687177,3.4246480363135806e-11,6.741413387234133e-10,0.26062322946175637,0.3944903581267218,0.20459656,0.37368205
Map7,-6.643468,-0.551142,3.0638686605025996e-11,6.053393449095945e-10,0.6813031161473088,0.696969696969697,0.74223304,0.9603774
Susd6,-6.6754346,-0.69419533,2.4650045645853818e-11,4.90264046265057e-10,0.5226628895184136,0.571643709825528,0.40256092,0.5888731
Lypd1,-6.6765056,-1.5753517,2.4470688351080604e-11,4.870573303655821e-10,0.12181303116147309,0.2642056932966024,0.07011405,0.1959323
Rnf150,-6.6779757,-0.41647467,2.422649837044943e-11,4.83270980856701e-10,0.6997167138810199,0.6725803489439853,0.7722713,0.9378363
Car12,-6.6850295,-1.9480312,2.3087795454071945e-11,4.622720296951663e-10,0.09206798866855524,0.23294765840220386,0.044443894,0.16156924
F730043M19Rik,-6.685736,-1.3257164,2.2976627134099977e-11,4.603892401888638e-10,0.19121813031161472,0.32202020202020204,0.102393284,0.23921882
2900026A02Rik,-6.7022953,-0.9971251,2.0517086855353252e-11,4.129543998526905e-10,0.23371104815864022,0.36433425160697885,0.1389738,0.26051247
Arsb,-6.724206,-0.5950053,1.7655250222792033e-11,3.5749553390084547e-10,0.6147308781869688,0.6339761248852158,0.5359125,0.728005
Nectin3,-6.728182,-1.0911701,1.7179592293501485e-11,3.481264290545889e-10,0.3045325779036827,0.41788797061524335,0.22769223,0.4348673
Galnt13,-6.752074,-0.49631193,1.4574685226734776e-11,2.966831757896693e-10,0.6997167138810199,0.6974104683195592,0.84442234,1.0547832
Rab40b,-6.7566476,-0.81997,1.4122097652609283e-11,2.876882213234355e-10,0.3286118980169972,0.4501010101010101,0.2114925,0.34768078
Inka2,-6.7743907,-1.3533393,1.2493143878273543e-11,2.5527815666099627e-10,0.12606232294617564,0.2704132231404959,0.06784458,0.16497217
Pgbd5,-6.7777214,-0.70360476,1.220857910842916e-11,2.496533642644532e-10,0.4603399433427762,0.5355004591368228,0.33374235,0.49786842
Lhx2,-6.7783337,-1.8305221,1.215696615531763e-11,2.4878726625543393e-10,0.09773371104815864,0.24058769513314968,0.045177687,0.15217707
Gabra4,-6.794089,-0.5663894,1.0899904648073693e-11,2.239147078698319e-10,0.5552407932011332,0.614692378328742,0.5260429,0.70559716
Mdga1,-6.811357,-1.7224215,9.66822989703958e-12,1.9922188445816987e-10,0.10056657223796034,0.2463544536271809,0.051971972,0.1621508
Camk1d,-6.8208103,-0.2517373,9.052847063451526e-12,1.868279574461924e-10,0.9787535410764873,0.9533516988062443,2.1722772,2.3283558
Crtac1,-6.8423047,-0.8026568,7.792901392812926e-12,1.6132146411778376e-10,0.34985835694050993,0.47107438016528924,0.2680205,0.42928275
Grb14,-6.872019,-0.81930447,6.329965295230582e-12,1.3205447785935227e-10,0.42917847025495753,0.5193755739210285,0.34063056,0.54006344
Usp2,-6.8757677,-0.9946312,6.1656861245400245e-12,1.2872726197854737e-10,0.24645892351274787,0.38303030303030305,0.14966907,0.2789192
Ywhaz,-6.9006596,-0.46729174,5.1761727574265965e-12,1.0840511456902e-10,0.7209631728045326,0.7239302112029384,0.72639424,0.90664244
Mbp,-6.9057794,-0.9472366,4.992850919442729e-12,1.0472904309557075e-10,0.4688385269121813,0.5718273645546372,0.484464,0.78929317
St3gal5,-6.9090014,-0.72509116,4.88077055105115e-12,1.0269875074921253e-10,0.46458923512747874,0.5535353535353535,0.35016817,0.5265693
Atrnl1,-6.918833,-0.29030168,4.553800815588407e-12,9.619546219721736e-11,0.8328611898016998,0.7482460973370064,1.2485889,1.3960938
Slc16a7,-6.9222507,-0.56776524,4.445229898741845e-12,9.404986407810503e-11,0.6147308781869688,0.6310743801652893,0.5299569,0.710924
Cachd1,-6.929326,-1.3562136,4.228504592558319e-12,8.988917595098261e-11,0.22096317280453256,0.3461157024793388,0.12559704,0.29461485
Cobl,-6.941176,-1.0420032,3.888490831758103e-12,8.279219385843125e-11,0.3385269121813031,0.43482093663911847,0.25059026,0.46146435
Znrf3,-6.943457,-0.84093344,3.826186412214204e-12,8.159494356840926e-11,0.4121813031161473,0.5107805325987144,0.2959047,0.48044235
Itpr1,-6.952965,-0.51965594,3.5768833821064007e-12,7.639972692941096e-11,0.6784702549575071,0.6703030303030303,0.74425113,0.9493194
Kcnh7,-6.965945,-0.3538698,3.2620737681005526e-12,6.97865622204314e-11,0.8980169971671388,0.7944536271809,1.6616722,1.8647889
Itgb8,-6.969847,-1.5624826,3.1728495008446874e-12,6.793184548820459e-11,0.14730878186968838,0.291643709825528,0.09158243,0.24941364
Elmod1,-6.990203,-0.45629415,2.7448942493579508e-12,5.905148797457818e-11,0.7195467422096318,0.6869421487603306,0.7527297,0.93235695
Mmd,-7.033698,-0.8674247,2.0113042581864625e-12,4.383109928424189e-11,0.34560906515580736,0.4615977961432507,0.2275832,0.38270697
Pde1a,-7.0348916,-0.47298396,1.9941596438319313e-12,4.349275132286038e-11,0.8059490084985835,0.7620936639118457,1.3818288,1.636894
Ndst3,-7.0425267,-0.96891123,1.8878436957547975e-12,4.13081108346347e-11,0.3810198300283286,0.47842056932966026,0.347488,0.5951477
Gm46123,-7.043612,-1.9682422,1.873194093334551e-12,4.1020966004807974e-11,0.0821529745042493,0.2324334251606979,0.037522513,0.13942437
Skap2,-7.053786,-1.3597809,1.7411408114600456e-12,3.825384595579021e-11,0.20254957507082152,0.3442056932966024,0.1200888,0.28327695
Cck,-7.0559535,-0.8554358,1.7142093078569527e-12,3.769296571367948e-11,0.5028328611898017,0.5995592286501378,0.44502544,0.7002084
Zdhhc23,-7.0904565,-1.1115885,1.3367013554337385e-12,2.961019408120738e-11,0.16005665722379603,0.31265381083562904,0.097992234,0.20087075
Galnt16,-7.1097126,-0.80434084,1.1628470056026332e-12,2.5908539834612563e-11,0.37252124645892354,0.48477502295684116,0.25830397,0.41522136
St18,-7.116263,-1.2823824,1.1089255942605099e-12,2.476877033896916e-11,0.2719546742209632,0.4056198347107438,0.31712407,0.64590305
Rap2b,-7.127541,-1.4975168,1.021777912037535e-12,2.286026019687641e-11,0.14730878186968838,0.2932966023875115,0.069754854,0.18564023
Iqsec2,-7.139207,-0.5935893,9.387104516531778e-13,2.1036822215113336e-11,0.5580736543909348,0.5986409550045914,0.4519754,0.62179184
Plppr4,-7.1457734,-0.33436865,8.949046000756956e-13,2.0088627071039215e-11,0.8427762039660056,0.7689990817263544,1.0853868,1.2447197
Bdnf,-7.191186,-1.5442841,6.4230971679912e-13,1.4576741630398948e-11,0.13739376770538245,0.2865013774104683,0.082702056,0.22431307
Foxo1,-7.1979017,-1.3595092,6.114623647287514e-13,1.3935533282664588e-11,0.20538243626062322,0.34431588613406794,0.13323066,0.31165704
Vxn,-7.200996,-1.2098322,5.977433648377344e-13,1.365762263026354e-11,0.25920679886685555,0.3864830119375574,0.14915383,0.3163181
Slc8a2,-7.2023435,-1.0398602,5.918643365285029e-13,1.35348040191667e-11,0.26345609065155806,0.400514233241506,0.15412377,0.29461274
Phlpp1,-7.2490487,-0.58555096,4.197091599369463e-13,9.713682280366706e-12,0.7662889518413598,0.7479522497704316,0.87995464,1.1368853
Rspo3,-7.27186,-1.3000445,3.5457105133760106e-13,8.270246657501164e-12,0.17280453257790368,0.32279155188246095,0.110781424,0.25345394
Enc1,-7.2735834,-1.1399504,3.5007493325181153e-13,8.172470422655235e-12,0.3286118980169972,0.45234159779614325,0.21139146,0.41788766
Trps1,-7.2850266,-0.8365857,3.216065603285794e-13,7.534061269423652e-12,0.6742209631728046,0.6823140495867769,0.81810147,1.1820922
Ptpn3,-7.334961,-0.8843038,2.217859345256829e-13,5.2644770854285335e-12,0.3371104815864023,0.4594674012855831,0.22899574,0.38866434
Pkp2,-7.3473287,-1.4314843,2.022069788649366e-13,4.821030631855232e-12,0.19263456090651557,0.33314967860422406,0.110589445,0.27414414
Gpc5,-7.3548365,-0.9967605,1.9116098066006033e-13,4.5739052095599476e-12,0.5396600566572238,0.6160146923783287,0.772708,1.2017775
Kcnn3,-7.378182,-1.3145506,1.6046546079948466e-13,3.873950522625474e-12,0.18980169971671387,0.33656565656565657,0.10361752,0.2402355
Kcnk9,-7.417042,-1.0189754,1.1976526343823703e-13,2.9308676034475675e-12,0.22521246458923513,0.3751331496786042,0.1387156,0.26354417
Camkv,-7.4173536,-0.7725582,1.1948354150377102e-13,2.9266387969064058e-12,0.46458923512747874,0.56,0.3512534,0.5417039
Neurod6,-7.445765,-1.2514857,9.63842096179021e-14,2.371651751312298e-12,0.17422096317280453,0.32664830119375576,0.1178294,0.26061824
Dkk3,-7.4687986,-1.2352114,8.09303031917304e-14,1.9987107047442977e-12,0.22237960339943344,0.36738292011019286,0.14144243,0.3057759
Ndst4,-7.495581,-1.3218435,6.600522041907254e-14,1.6376364475166013e-12,0.24362606232294617,0.37921028466483014,0.20709243,0.45438647
Kit,-7.51366,-1.9538658,5.749675899238527e-14,1.431823831441513e-12,0.10056657223796034,0.25917355371900824,0.05624976,0.20225763
Itga4,-7.5634737,-1.710652,3.9244464502911805e-14,9.855128609282619e-13,0.12322946175637393,0.28168962350780535,0.065936305,0.20137957
Ncam2,-7.5669107,-0.52640533,3.822037168236565e-14,9.615930590872332e-13,0.8172804532577904,0.861010101010101,1.7825813,2.09467
Adora1,-7.5805125,-1.1845721,3.4419221338579815e-14,8.7003243402412e-13,0.18838526912181303,0.3434343434343434,0.11431585,0.24315755
Slc16a2,-7.5864577,-0.8591774,3.287694218237728e-14,8.318299778158921e-13,0.37110481586402266,0.49190082644628097,0.27502126,0.45377126
Celf1,-7.6326904,-0.28218412,2.2990469420035836e-14,5.88337060301298e-13,0.8356940509915014,0.7793939393939394,1.0791417,1.2124531
Cecr2,-7.7150073,-1.8184241,1.2097530043469442e-14,3.1498123281785263e-13,0.10906515580736544,0.2725068870523416,0.067500845,0.22017254
Osbp2,-7.7215834,-0.7263339,1.1489321495335185e-14,3.0060181945438795e-13,0.4985835694050991,0.5642607897153352,0.3857417,0.57591075
Son,-7.721879,-0.45774525,1.1462711795547765e-14,3.001979200257002e-13,0.7903682719546742,0.7848668503213958,0.88765925,1.0862653
Prox1,-7.7273016,-1.9206954,1.0985001366575372e-14,2.882490104686331e-13,0.1671388101983003,0.31265381083562904,0.10928145,0.36269623
Cpne6,-7.730843,-1.0524547,1.0683683247902368e-14,2.808909675842824e-13,0.28328611898017,0.43107438016528926,0.18101099,0.34468997
Lingo1,-7.7336206,-0.8667174,1.045304083341761e-14,2.7536588940581486e-13,0.415014164305949,0.5204040404040404,0.28868985,0.47641304
Frmd6,-7.751912,-1.066092,9.051909746206576e-15,2.3963035948824697e-13,0.254957507082153,0.4021303948576676,0.15860334,0.30738157
Ngef,-7.7630553,-1.5528618,8.290744025993573e-15,2.1969654041266993e-13,0.13739376770538245,0.30159779614325066,0.07476573,0.20519961
Glis3,-7.7693596,-1.6542088,7.888383958514557e-15,2.0924074725102286e-13,0.19121813031161472,0.3389164370982553,0.18257165,0.4888536
Klf9,-7.8116846,-1.0723134,5.642853423480904e-15,1.5116996160411953e-13,0.330028328611898,0.4644628099173554,0.20725138,0.39491498
Lingo2,-7.81181,-0.49525234,5.6372458274386805e-15,1.5116996160411953e-13,0.9022662889518414,0.8825711662075298,2.3219986,2.6363642
Khdrbs2,-7.8173747,-0.6060749,5.393640078312069e-15,1.4478232657766763e-13,0.6572237960339944,0.7150045913682277,1.0007313,1.2860453
Sez6l,-7.8398433,-0.578678,4.511093592757683e-15,1.2169988437489853e-13,0.6345609065155807,0.6462075298438935,0.5962788,0.7964788
Sema5a,-7.8453417,-1.3807672,4.317766576810249e-15,1.1671870011960905e-13,0.3243626062322946,0.43875114784205693,0.28715608,0.623901
Dpf3,-7.8599315,-2.022146,3.8434401559139095e-15,1.0431640099940076e-13,0.13456090651558072,0.29046831955922864,0.07218401,0.26547012
Etv1,-7.8936,-1.1484034,2.9359225900396037e-15,8.000835699225572e-14,0.35127478753541075,0.46879706152433426,0.26414105,0.51290244
Mcu,-7.925134,-0.66644716,2.279005403970021e-15,6.267848025043446e-14,0.5736543909348442,0.6225528007346189,0.50253063,0.71111107
Adcy9,-7.925347,-0.4857553,2.275106786595854e-15,6.263536819244938e-14,0.7464589235127479,0.6962350780532599,0.7888213,0.98637855
Chst8,-7.935984,-1.8256136,2.0883276372733486e-15,5.767046620096081e-14,0.09631728045325778,0.2668503213957759,0.0531354,0.17683639
A830018L16Rik,-7.936582,-0.6070056,2.0782871596259725e-15,5.745223866167684e-14,0.6827195467422096,0.6896969696969697,0.922126,1.1960188
Gm2164,-7.9452457,-1.8603065,1.938061952384395e-15,5.3852869349088615e-14,0.15722379603399433,0.3117355371900826,0.1191123,0.37794888
Plxna4,-7.996998,-0.43228695,1.2748940011638226e-15,3.579561317792258e-14,0.8201133144475921,0.7447566574839302,1.1688861,1.3846588
Slc26a4,-8.000756,-1.6412941,1.2365714900545338e-15,3.475593717339469e-14,0.10906515580736544,0.28077134986225893,0.065869376,0.19259743
4933412O06Rik,-8.053752,-1.4033076,8.02938108100417e-16,2.283063170863302e-14,0.1529745042492918,0.32077134986225897,0.079670064,0.1983222
Cdh12,-8.108872,-0.69660884,5.109153122244255e-16,1.468266784970087e-14,0.6515580736543909,0.6863911845730027,0.9521043,1.2750207
Marchf1,-8.11665,-0.40400693,4.792289101983808e-16,1.3801587156517138e-14,0.8640226628895185,0.8362901744719926,1.8164436,2.0559485
Gpr158,-8.129835,-0.2987954,4.2987338217016114e-16,1.2433474465998094e-14,0.8541076487252125,0.7502662993572085,1.237865,1.3891958
Sez6,-8.153545,-1.1710631,3.534083672182477e-16,1.0310621962165381e-14,0.24645892351274787,0.40451790633608814,0.1502934,0.3112872
Nptx1,-8.189386,-1.4749318,2.625620201227192e-16,7.75279283593128e-15,0.1813031161473088,0.3476216712580349,0.10868003,0.276969
Ano3,-8.198203,-0.69048077,2.440064271808938e-16,7.212819250110689e-15,0.6373937677053825,0.6684664830119376,0.7969385,1.0874883
Prkg1,-8.246133,-0.5038941,1.6360243050543106e-16,4.9393228176190255e-15,0.8243626062322946,0.810137741046832,1.642932,1.9334972
Klhl2,-8.310781,-0.66581124,9.507490014254025e-17,2.925867915909472e-15,0.6756373937677054,0.6871625344352618,0.6506164,0.8978621
Gpc4,-8.337567,-1.5621988,7.583433570153944e-17,2.355686243121809e-15,0.1501416430594901,0.3253994490358127,0.098296255,0.2662165
Tnfrsf19,-8.358651,-1.504854,6.343954188990343e-17,1.9798147393515737e-15,0.16572237960339944,0.3390633608815427,0.089636564,0.23596852
Garem1,-8.388294,-0.7613891,4.932483013740981e-17,1.5465089682522774e-15,0.5481586402266289,0.6027180899908172,0.45288262,0.67855924
Kdm7a,-8.467049,-0.82498324,2.5168944342938437e-17,7.984528152240328e-16,0.49291784702549574,0.5822222222222222,0.36551479,0.57756394
Cdk17,-8.467843,-0.58426636,2.499795857625733e-17,7.948201015089663e-16,0.6473087818696884,0.6783838383838384,0.6206302,0.8283485
Atp8a1,-8.510851,-0.31260392,1.726615129172908e-17,5.523112919151908e-16,0.8895184135977338,0.8145087235996327,1.241621,1.400372
Cpne8,-8.511236,-1.2516541,1.7208862569704854e-17,5.511348477329791e-16,0.3002832861189802,0.4365840220385675,0.23418684,0.4875614
Mrtfb,-8.517146,-0.5094942,1.6353342293829328e-17,5.243607487293485e-16,0.7365439093484419,0.7055280073461891,0.7756148,0.98144066
Hs6st3,-8.518593,-0.7137329,1.615038922016132e-17,5.184718737702923e-16,0.8087818696883853,0.7940863177226813,1.581544,1.9925958
Grm3,-8.586317,-1.0854051,8.980134135473081e-18,2.924802475395899e-16,0.49008498583569404,0.5799081726354454,0.54259557,0.92774713
Rasgrf1,-8.5900545,-0.5274402,8.692793100983816e-18,2.834652313391203e-16,0.7507082152974505,0.7499724517906337,1.020289,1.2689114
Epn2,-8.590769,-0.7928561,8.638947162539574e-18,2.820516528036918e-16,0.5878186968838527,0.648337924701561,0.49191323,0.74236923
Gm10649,-8.598954,-1.1356646,8.044545472662535e-18,2.6328494135254847e-16,0.29745042492917845,0.4465013774104683,0.21391949,0.4213925
Npas2,-8.601761,-1.0725263,7.850242773298648e-18,2.575531420250729e-16,0.3640226628895184,0.4902846648301194,0.26973218,0.5014735
Prmt8,-8.61827,-1.0448763,6.79733484034029e-18,2.243788540048447e-16,0.2988668555240793,0.44966023875114786,0.18785962,0.35514507
Arhgap10,-8.621801,-1.5892842,6.590891142072601e-18,2.1783178965251018e-16,0.1501416430594901,0.3284113865932048,0.08919071,0.24741185
Arid1b,-8.643894,-0.32973772,5.4328879769924236e-18,1.8000209610577858e-16,0.8441926345609065,0.7843526170798898,1.0844578,1.2414347
Sort1,-8.705043,-0.64487356,3.1745516105951475e-18,1.0689248342943812e-16,0.6359773371104815,0.6763636363636364,0.5690251,0.78780735
Rtn4r,-8.764868,-1.461918,1.8699645116782037e-18,6.38449128701313e-17,0.13739376770538245,0.32661157024793386,0.08275496,0.2132289
Ptn,-8.779221,-1.1116327,1.646109202050608e-18,5.641703349374979e-17,0.5113314447592068,0.6038200183654729,0.44665182,0.79603565
Ntrk3,-8.832805,-0.37036145,1.020828186797555e-18,3.534749146810606e-17,0.8526912181303116,0.7764187327823692,1.4465811,1.6485295
Egfem1,-8.843972,-0.6015101,9.237477058037933e-19,3.21100916622871e-17,0.8045325779036827,0.7725987144168962,1.5392632,1.8802326
Mast4,-8.876186,-0.5895514,6.919160134795033e-19,2.4208051148690436e-17,0.7847025495750708,0.7623140495867768,1.0011872,1.2782899
Prkag2,-8.87661,-0.660044,6.892900524721213e-19,2.4147618917765186e-17,0.6784702549575071,0.6636547291092746,0.6620654,0.909634
Ror1,-8.942588,-1.7643393,3.801613392700054e-19,1.3511819029345297e-17,0.16005665722379603,0.338732782369146,0.11055682,0.33442017
Chn1,-8.956977,-0.49655637,3.337020796695255e-19,1.1892009125623541e-17,0.8073654390934845,0.7581634527089073,0.90022206,1.118429
Mapk4,-8.966433,-1.0563353,3.0627430749412075e-19,1.0958176620994707e-17,0.3371104815864023,0.49142332415059686,0.26675868,0.49213257
Dnajc1,-8.990951,-0.4532501,2.4510198187169953e-19,8.804666113492736e-18,0.7903682719546742,0.7515518824609734,0.9097313,1.1089904
Chst1,-9.002469,-1.0569363,2.2069674541485544e-19,7.970593480238126e-18,0.34560906515580736,0.5011937557392103,0.23605753,0.4407872
Chrm1,-9.027985,-1.2152853,1.7486182639657654e-19,6.366581673815733e-18,0.26345609065155806,0.4330945821854913,0.15291387,0.32471094
Adgrb2,-9.034251,-1.0992156,1.6512846042731199e-19,6.0285349615242844e-18,0.3286118980169972,0.48069788797061525,0.19976921,0.38779408
Cap2,-9.105293,-0.7273972,8.603394631851837e-20,3.1842040462514995e-18,0.6118980169971672,0.6344536271808999,0.55669844,0.8034792
Cpe,-9.152969,-0.4304056,5.538946924468419e-20,2.067104220284256e-18,0.9079320113314447,0.8440036730945822,1.301939,1.527523
Plekhg5,-9.166092,-1.0936267,4.9047996360922104e-20,1.8381027367056862e-18,0.3668555240793201,0.5053443526170799,0.2500204,0.47386888
Mpdz,-9.167115,-0.914245,4.858465127914732e-20,1.8232815361322464e-18,0.4348441926345609,0.5669788797061525,0.33449605,0.5588301
Rras2,-9.174812,-1.0347532,4.523633373636213e-20,1.7023813550364852e-18,0.358356940509915,0.5064095500459137,0.25061214,0.45964387
Zfhx4,-9.178079,-2.0924292,4.3885078951922954e-20,1.656168639660351e-18,0.13314447592067988,0.3184573002754821,0.07499934,0.28679097
Prickle2,-9.1785965,-0.3583083,4.3674645091900387e-20,1.6505453074815238e-18,0.8852691218130312,0.8096969696969697,1.4759766,1.6727706
Cyp7b1,-9.192922,-1.1299031,3.8231385862400963e-20,1.4468694903136816e-18,0.40226628895184136,0.5271992653810835,0.30704892,0.5802813
Cpne7,-9.231322,-1.4383206,2.673105669109038e-20,1.0202606438772707e-18,0.2577903682719547,0.42178145087235996,0.19205508,0.4535066
Pbx1,-9.246338,-0.3395233,2.3231592721373147e-20,8.89220650175636e-19,0.8909348441926346,0.8114967860422406,1.457363,1.64264
Cdkl5,-9.255604,-0.6370133,2.1302207815719643e-20,8.165339857466288e-19,0.6501416430594901,0.6871992653810836,0.66854537,0.90806913
Gm30439,-9.263635,-1.0473918,1.975896550321775e-20,7.584620043878013e-19,0.386685552407932,0.5195224977043159,0.3334845,0.59778345
Rasal1,-9.276023,-1.5835928,1.7592207566734037e-20,6.762555326439822e-19,0.16572237960339944,0.35456382001836545,0.08595597,0.23824354
Crym,-9.302787,-1.7533172,1.3681152020184566e-20,5.281789580206312e-19,0.13314447592067988,0.32995408631772266,0.079006895,0.24464123
Rbfox3,-9.303452,-0.45757684,1.3595919523507745e-20,5.256436799951844e-19,0.7903682719546742,0.7183103764921946,0.9558537,1.162649
Icam5,-9.332742,-1.3343337,1.0316672987238784e-20,4.0175217850305235e-19,0.21813031161473087,0.4095867768595041,0.13759734,0.3162457
Shank2,-9.349743,-0.6962782,8.786099920395022e-21,3.4565520477454504e-19,0.5878186968838527,0.6411386593204775,0.55010533,0.78316873
Kcnn2,-9.364338,-0.84805095,7.652890201887378e-21,3.0151489695705843e-19,0.5793201133144475,0.6452157943067034,0.61270857,0.9249819
Hdac9,-9.394474,-0.6031853,5.750418941673213e-21,2.2857064639461425e-19,0.7847025495750708,0.80099173553719,1.2925677,1.6121496
Gm10115,-9.414931,-1.5027616,4.733916674979521e-21,1.8900496442303081e-19,0.18555240793201133,0.371900826446281,0.09369504,0.24557315
Kcnj6,-9.422616,-0.7960941,4.399855720375051e-21,1.7592875477154408e-19,0.6118980169971672,0.633168044077135,0.56171495,0.83667886
Kcnh1,-9.424235,-1.0400808,4.332499832650855e-21,1.7349369672627193e-19,0.3810198300283286,0.5206244260789715,0.2950994,0.534071
Mmd2,-9.488239,-1.4635924,2.3496861581850863e-21,9.494145424125303e-20,0.2237960339943343,0.4099540863177227,0.12903269,0.32197016
Ramp1,-9.513432,-1.7913725,1.8447492000391976e-21,7.487675378406834e-20,0.1558073654390935,0.3512213039485767,0.08380187,0.26434466
5730522E02Rik,-9.516436,-0.54034305,1.792205151320969e-21,7.285408837518068e-20,0.8215297450424929,0.7472176308539945,1.312361,1.5990605
Ptk2,-9.521294,-0.370362,1.7103651516702755e-21,6.973825739814917e-20,0.8456090651558074,0.7964003673094582,1.1567549,1.3396037
Arhgef28,-9.521436,-1.0094957,1.708032062470583e-21,6.973825739814917e-20,0.43909348441926344,0.5685215794306704,0.35604706,0.6211143
Rapgef5,-9.534704,-0.6776278,1.5031399804345838e-21,6.15691635278617e-20,0.7138810198300283,0.7169146005509642,0.8360211,1.1284369
Smad3,-9.594093,-1.6096694,8.465784529996319e-22,3.510426393842609e-20,0.18838526912181303,0.37674931129476585,0.10545567,0.2922318
Zbtb18,-9.616319,-1.3372428,6.822936017774655e-22,2.8423610976372866e-20,0.301699716713881,0.46989898989898987,0.18608932,0.41659096
Chst9,-9.618035,-2.0386527,6.710076830354622e-22,2.7996857830998245e-20,0.14589235127478753,0.338989898989899,0.104203545,0.3724149
Camk2b,-9.638298,-0.77427447,5.509383091042954e-22,2.3022880817468768e-20,0.6529745042492918,0.6791551882460973,0.6044013,0.88370293
Rgl1,-9.662745,-0.90780145,4.340734455062263e-22,1.836780075709024e-20,0.4745042492917847,0.5826262626262626,0.3684434,0.6074846
Nr3c1,-9.703595,-0.87608147,2.9105812772079597e-22,1.2335539261605344e-20,0.5070821529745042,0.6284297520661157,0.43389022,0.6916799
Zfp831,-9.739965,-1.467079,2.036232167814318e-22,8.670928423006454e-21,0.18413597733711048,0.3840955004591368,0.104352176,0.2655006
Stum,-9.766611,-1.5347589,1.5660277279815588e-22,6.6898513594379145e-21,0.20679886685552407,0.3964003673094582,0.11707307,0.30738315
Vgll4,-9.78618,-1.4443166,1.2908166367258131e-22,5.531777197579362e-21,0.23937677053824363,0.4243526170798898,0.14556392,0.35516134
Arap2,-9.794434,-1.0632443,1.1896192755263147e-22,5.106241203417264e-21,0.4660056657223796,0.5821487603305785,0.3893684,0.6905261
Adarb2,-9.835251,-1.5268496,7.936959570068301e-23,3.423211936560759e-21,0.47592067988668557,0.5849770431588613,0.5297846,1.1029212
Jph1,-9.904735,-1.0646367,3.970237294799944e-23,1.7346386359556828e-21,0.45892351274787535,0.5783654729109274,0.3736753,0.6666246
Cadm2,-9.92638,-0.29542232,3.1964906668685535e-23,1.4011370998166075e-21,0.9815864022662889,0.9626813590449954,3.2743704,3.472112
Acap2,-9.958288,-0.54823357,2.3202412307088452e-23,1.0237254822519978e-21,0.7691218130311614,0.7554820936639118,0.85105383,1.0860536
Ephb1,-9.975227,-1.5568444,1.9565299430337e-23,8.66094885820684e-22,0.24362606232294617,0.4305601469237833,0.18603116,0.47096652
Gm26871,-9.9974,-0.3712737,1.5645013773603455e-23,6.959958941998755e-22,0.8994334277620396,0.7972451790633609,1.703591,1.9187621
