names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_VIP (DG) (for_DEGs),mean_expr_Rest (for_DEGs)
Grem2,3.410773,0.8618389,0.0006477899454328754,0.011580915391737433,0.4626865671641791,0.20211738617260988,0.2056824,0.11836689
Anks3,3.4093368,0.6464082,0.0006512103464947921,0.011634323145156292,0.6865671641791045,0.431810865910798,0.44761214,0.30799043
Pcsk1,3.408679,0.8312046,0.0006527821296304829,0.011654655032007358,0.4925373134328358,0.23216137916234486,0.26606256,0.1581359
Galnt16,3.4084146,0.49400854,0.0006534154507622277,0.01165821591101,0.8208955223880597,0.4797381880610895,0.538623,0.40993822
Selenot,3.4076738,0.37257257,0.0006551917911018831,0.011680874742058351,0.6268656716417911,0.33491898851890267,0.29352173,0.23388563
Gabrd,3.4075227,1.1463102,0.0006555548608494229,0.011680874742058351,0.3880597014925373,0.1380593011194964,0.16820608,0.07951069
Mxi1,3.4071748,0.37264636,0.0006563906314107075,0.011688016080852029,0.6865671641791045,0.37265281304767695,0.35142016,0.28158668
Uba6,3.4067667,0.56747055,0.0006573730176621332,0.011697756943431468,0.7611940298507462,0.46532422475768087,0.50074923,0.36366412
Nt5c3,3.4062676,0.53105885,0.0006585755686751935,0.011711400086235904,0.5671641791044776,0.2856325333524089,0.24864018,0.17844053
Pcnx4,3.4055345,0.404062,0.0006603466671827507,0.011735128933333672,0.6417910447761194,0.3237240244643943,0.26066068,0.20297816
Cwc27,3.4040983,0.5600942,0.0006638286700969507,0.011789211080968318,0.9253731343283582,0.5932615615723023,0.7797268,0.5883085
Marchf8,3.402458,0.5527168,0.0006678263639218014,0.011852374107383622,0.6567164179104478,0.37179441324797025,0.37569925,0.27069667
Ndufs3,3.4018683,0.37336814,0.000669268783618136,0.011870133475788325,0.6417910447761194,0.3412496870417397,0.2988877,0.2381705
Mettl25,3.4016416,0.56341034,0.0006698243312852244,0.011872150251737454,0.5970149253731343,0.3201115919739619,0.30667123,0.21741875
Slc9a7,3.4008706,0.589654,0.0006717164019805233,0.01189460353307486,0.8656716417910447,0.5370721413498337,0.6524295,0.4771502
Flnb,3.4007647,0.60113305,0.0006719764854189669,0.01189460353307486,0.8656716417910447,0.595049894488358,0.81133056,0.60138226
Ncoa5,3.3996913,0.564907,0.0006746197703819452,0.011933530763767523,0.7313432835820896,0.44962266175471227,0.45705566,0.33051473
Iqsec2,3.3989277,0.60120815,0.0006765057325733606,0.011959019101477762,0.9253731343283582,0.595049894488358,0.8285657,0.6153974
Pgm2l1,3.3984137,0.52061474,0.0006777782488871533,0.011968746061105226,0.9402985074626866,0.6209091884545227,0.87063533,0.67693675
Tspan33,3.3983457,0.8858274,0.0006779468368069279,0.011968746061105226,0.4626865671641791,0.20701741836260237,0.20582488,0.11660872
Ptprt,3.3977258,0.77765113,0.0006794846566663274,0.011988018860554311,0.9402985074626866,0.618763188955256,1.5368663,1.1407443
Aatf,3.3973858,0.49609518,0.0006803299596366986,0.011995056440576175,0.7164179104477612,0.42279766801387747,0.41482547,0.3107973
Epg5,3.396524,0.52268,0.0006824757708244782,0.012024999319379495,0.7014925373134329,0.4032690725705497,0.37619087,0.27605206
Syndig1,3.3960176,0.568755,0.000683739839029387,0.012039377113184554,0.7014925373134329,0.39836904038055726,0.4862688,0.35221046
Rtn4r,3.3953524,0.48411927,0.0006854034142195299,0.012058198896730177,0.6119402985074627,0.32029042526556745,0.282257,0.20957561
Otulinl,3.3952312,0.56276333,0.0006857062863492264,0.012058198896730177,0.47761194029850745,0.21098751743624594,0.19489191,0.13599624
Pnma8b,3.3945284,0.37449798,0.0006874691950118473,0.012081293178527361,0.5671641791044776,0.29428806466611823,0.31173578,0.24854916
Cadm2,3.3940294,0.5781964,0.0006887228461715523,0.012095413644855954,1.0,0.9628026753460425,3.8553486,3.4649584
Matk,3.393765,0.4904167,0.0006893885230558532,0.012099196351737932,0.7611940298507462,0.44547372938946317,0.4502656,0.33991873
Rskr,3.3934853,1.5068704,0.0006900928888347004,0.012102769651439088,0.3582089552238806,0.11538323974391072,0.162213,0.060124516
Pabpc4,3.3933265,0.57484174,0.0006904929615056242,0.012102769651439088,0.6119402985074627,0.3329875889695626,0.30732897,0.21635878
Mtg2,3.3918147,0.83307856,0.0006943139951395189,0.012161810332072276,0.47761194029850745,0.21921384885010192,0.20431817,0.119778275
Pola1,3.3912477,0.45334303,0.0006957519422910043,0.012179058429550024,0.7910447761194029,0.4503379949211345,0.49684176,0.38525954
Cyp51,3.391021,0.5180525,0.0006963278957219184,0.01218100419840086,0.5373134328358209,0.2707178368325047,0.25254545,0.18284151
Ajm1,3.390847,0.72623456,0.0006967697600648353,0.01218100419840086,0.5223880597014925,0.2549089738545728,0.22783323,0.14381613
5730455P16Rik,3.3904314,0.60832614,0.0006978274490241574,0.01219156277976535,0.5522388059701493,0.28480990021102326,0.25351062,0.17334045
Zc3h13,3.3899474,0.5240917,0.0006990600926280464,0.012205162241010791,0.9104477611940298,0.6163310561894202,0.8012516,0.6174421
Tfrc,3.3897207,0.41732287,0.0006996385905986483,0.012207330473627065,0.6716417910447762,0.3637111484673987,0.3278256,0.25502974
Cdk9,3.3887455,0.67279655,0.000702131205022659,0.012235768924442504,0.5522388059701493,0.28058943452913193,0.26359892,0.17327625
Celf3,3.3887153,0.606428,0.0007022086271435491,0.012235768924442504,0.6567164179104478,0.3741192460388426,0.35079855,0.2437275
Ddx50,3.388549,0.53626686,0.0007026345906369477,0.012235768924442504,0.9253731343283582,0.5772380986444436,0.70166683,0.53142375
Mettl9,3.387249,0.5278673,0.000705973137117585,0.01228594442639217,0.582089552238806,0.3043027289960299,0.27202743,0.19624816
Tmem65,3.3868558,0.42224735,0.0007069853632798711,0.01229559657691271,0.6268656716417911,0.32229335813154975,0.28649363,0.22119942
Pde2a,3.38613,0.56976825,0.0007088576324395827,0.012314933735874296,0.8208955223880597,0.5056332486855754,0.6054066,0.4450303
Zmym3,3.3860695,0.6325773,0.0007090138626497036,0.012314933735874296,0.5671641791044776,0.29074716549232804,0.2515222,0.16929083
Plcb4,3.3849282,0.51536924,0.0007119687156914469,0.012358268340199728,0.6119402985074627,0.3299831896705891,0.42363325,0.3141142
Lypla1,3.3841496,0.65215814,0.0007139908376460072,0.012385367209521119,0.5373134328358209,0.27232733645695484,0.25931793,0.17259283
Zc3h6,3.383953,0.500956,0.000714502119025216,0.012386239960133905,0.7910447761194029,0.4657176579992131,0.48641023,0.3665065
Ttc13,3.382653,0.5913979,0.000717893020008823,0.01243699899912126,0.6865671641791045,0.40487857219499984,0.39009818,0.2751045
Srrm4,3.3821993,0.6344991,0.0007190794056550376,0.012449525534762152,0.8656716417910447,0.5673665009478165,0.8168417,0.59542453
Ddr1,3.3815644,0.4215531,0.0007207434059298256,0.012465704334178117,0.5074626865671642,0.23741907793554848,0.23366219,0.17942071
Aebp2,3.3814888,0.40592185,0.0007209417393119759,0.012465704334178117,0.7611940298507462,0.44472262956471975,0.42948908,0.33996952
Otulin,3.3784802,0.5749684,0.0007288766991226296,0.012594801868440551,0.5373134328358209,0.2691798705246969,0.23750652,0.16548462
Fam219a,3.3780873,0.554587,0.0007299193990300187,0.012604713529522239,0.9104477611940298,0.5573518366179048,0.67824674,0.5072469
Shfl,3.3778603,0.6756094,0.0007305215867844565,0.012607010299870484,0.5373134328358209,0.2634572051933188,0.22189862,0.14457062
A930015D03Rik,3.37653,0.5342614,0.0007340637270147627,0.01265768157059624,0.835820895522388,0.5395400407739905,0.62090373,0.4664094
Crmp1,3.3763108,0.5635697,0.0007346489037409443,0.01265768157059624,0.7611940298507462,0.4744089559712436,0.51649374,0.37671944
Psmd9,3.3762276,0.66969395,0.0007348709806524054,0.01265768157059624,0.5223880597014925,0.25651847347902285,0.22249927,0.14553115
Jade3,3.375449,0.6299163,0.0007369534557046584,0.012679039318355024,0.5970149253731343,0.3136378268178404,0.2850693,0.19322538
Mpv17l,3.3754113,0.522255,0.0007370546860912001,0.012679039318355024,0.6417910447761194,0.3541256840373404,0.31417182,0.22874065
Cs,3.3748972,0.43409538,0.0007384327022205979,0.012694617216038045,0.6716417910447762,0.3670016810329411,0.33192098,0.2556942
Map2,3.3744814,0.659617,0.0007395490241412653,0.012698167654377207,1.0,0.8388712042633857,2.1157231,1.7260467
Srrm3,3.3743908,0.6439476,0.0007397927934938435,0.012698167654377207,0.9104477611940298,0.5976250938874781,0.85367316,0.6220969
Eif2ak4,3.3742924,0.5016075,0.0007400569611743471,0.012698167654377207,0.7761194029850746,0.4538073607782825,0.46312726,0.34786913
1700109H08Rik,3.3736272,0.75044745,0.0007418474782765613,0.012720766905737844,0.5074626865671642,0.2446439429164133,0.22134833,0.13738686
Samd12,3.3718584,0.8026751,0.0007466282184453452,0.012794579228078078,0.9850746268656716,0.749132658535713,1.8137064,1.3718742
Qrfpr,3.3716316,1.7421123,0.0007472431988817355,0.012796956503474973,0.3283582089552239,0.08755677957008477,0.18214333,0.05800691
Srek1ip1,3.3711402,0.56538063,0.0007485772706483066,0.012811637746700634,0.5223880597014925,0.259093672878143,0.23315726,0.16334745
Ap3b1,3.3682528,0.5277174,0.0007564623084881081,0.012934302459042936,0.9104477611940298,0.6204084552380271,0.82108116,0.63286
Cenpc1,3.3681316,0.5226182,0.0007567942486239091,0.012934302459042936,0.7611940298507462,0.45845702636002716,0.47072574,0.34957737
Tbc1d22a,3.367988,0.4570641,0.0007571886032033695,0.012934302459042936,0.6865671641791045,0.39092957544976575,0.36274472,0.27652186
Slc39a14,3.367527,0.5988792,0.0007584559790305695,0.012947720556894155,0.5671641791044776,0.29407346471619156,0.25458315,0.17515144
Pfkp,3.36597,0.49146166,0.0007627505420249267,0.013009499626275569,0.9104477611940298,0.5293465431524733,0.6380983,0.49170947
Ell,3.365864,0.64877146,0.0007630432233349571,0.013009499626275569,0.5223880597014925,0.2608104724775564,0.22156109,0.14686306
Nxf1,3.3653274,0.57685184,0.0007645291417231086,0.01302656819156622,0.5223880597014925,0.255302407096105,0.21891661,0.15192403
Hmgxb3,3.3629613,0.54932594,0.0007711118237167878,0.0131242426093727,0.6268656716417911,0.3296612897456991,0.28933802,0.20643662
Cluap1,3.362916,0.5233024,0.0007712385217789168,0.0131242426093727,0.6865671641791045,0.3788046782789084,0.34343728,0.25085193
Fam184a,3.3625002,0.52140146,0.0007724008215657669,0.013135702579412758,0.6865671641791045,0.405558138703101,0.41203207,0.30397332
Mia2,3.362145,0.4140361,0.000773395347923778,0.013141743014933139,0.8208955223880597,0.4954755177223792,0.50813353,0.4034517
Dlst,3.3620238,0.4854871,0.0007737341812290371,0.013141743014933139,0.6567164179104478,0.36135054901820524,0.3189439,0.23769891
Fam3c,3.3616383,0.4879392,0.0007748151323341737,0.013151789390915507,0.5671641791044776,0.2963267641904217,0.28852877,0.21388955
Ubr4,3.3614419,0.48864928,0.0007753667448238708,0.013152843707965534,0.7313432835820896,0.4450802961479309,0.43855676,0.3309674
Katnbl1,3.3609884,0.6613476,0.0007766410883975792,0.013166148924443503,0.6567164179104478,0.3979398404807039,0.40788564,0.2764511
Naa40,3.3606784,0.55256087,0.0007775130077808099,0.013168635863871873,0.6865671641791045,0.38667334310955326,0.3576648,0.2570952
Dnajc10,3.360429,0.4165812,0.0007782154564989242,0.013168635863871873,0.7611940298507462,0.4429342966486641,0.42477897,0.33397964
Atp2b4,3.3604138,0.5029921,0.000778258048076983,0.013168635863871873,0.7611940298507462,0.44529489609785755,0.5756158,0.43770513
Tbce,3.3593178,0.5391999,0.0007813517092209085,0.013207603842814438,0.7910447761194029,0.49687041739690263,0.5273263,0.390589
Spin1,3.3592498,0.4297001,0.00078154410532471,0.013207603842814438,0.7164179104477612,0.4070961050109088,0.36856088,0.28582463
Strn4,3.35894,0.4946199,0.0007824211330740752,0.013214114296480454,0.6716417910447762,0.3803068779283951,0.3468368,0.25793257
Cep44,3.35866,0.6570824,0.0007832133812646706,0.013219185649862877,0.5223880597014925,0.2558389069709217,0.21756744,0.14334849
Ppm1b,3.358335,0.47587195,0.0007841350376530068,0.01322643343486271,0.8507462686567164,0.5289888765692621,0.58226836,0.44986713
Senp7,3.357617,0.59544295,0.0007861748253739443,0.013245660319758393,0.9701492537313433,0.6715190099788977,0.99179614,0.7526076
Wwp1,3.3575866,0.42523724,0.0007862608191296851,0.013245660319758393,0.8208955223880597,0.4771629886619693,0.5061182,0.3992121
Agap3,3.3572087,0.42976943,0.0007873364779926487,0.013255470653923854,0.7611940298507462,0.45942272613469726,0.4474149,0.34988084
Syncrip,3.3559237,0.4945909,0.0007910039434270547,0.01330887661858795,0.8656716417910447,0.5430451732894596,0.620813,0.47667557
Gm3764,3.3556137,0.35661605,0.0007918908197747756,0.013315460780568349,0.8656716417910447,0.537179441324797,0.6604691,0.54857033
Gm16835,3.3533309,0.93700314,0.000798451911395506,0.013417387654282206,0.4626865671641791,0.2133838835437605,0.20359375,0.11148703
Cfap69,3.3525221,0.7137227,0.0008007886149100657,0.013448243801645915,0.6119402985074627,0.3521942844880003,0.36071935,0.23495364
Vegfc,3.3517964,0.8296734,0.0008028904960860902,0.013473070915174743,0.44776119402985076,0.18838298937730247,0.20811652,0.12237176
Dixdc1,3.3515847,0.34097174,0.000803504508456826,0.013473070915174743,0.7014925373134329,0.3826317107192675,0.34813946,0.28425756
Rsu1,3.3513656,0.46080938,0.000804140909190717,0.013473070915174743,0.7910447761194029,0.4535569941700347,0.47532704,0.3661368
Edem3,3.35132,0.45655274,0.0008042726366929769,0.013473070915174743,0.8208955223880597,0.47591115562073033,0.47450337,0.36637446
Ypel2,3.3510027,0.28879163,0.0008051952900359612,0.013480123017611386,0.7910447761194029,0.46528845809935976,0.5273017,0.45004854
Irf2,3.3499897,0.5335135,0.0008081455635392375,0.013519390871315418,0.8805970149253731,0.5606781358417683,0.68925804,0.52206767
Taf1d,3.3497403,0.5146337,0.0008088736611439656,0.013519390871315418,0.6417910447761194,0.351157051396688,0.3137036,0.22946617
BC002059,3.3496797,0.72229594,0.000809050261297923,0.013519390871315418,0.5522388059701493,0.2886726993097035,0.26580557,0.16936809
Ccdc39,3.349438,0.53471905,0.0008097570197485738,0.01352279124962348,0.6119402985074627,0.32139919167352193,0.26895297,0.1931133
Spg7,3.3475103,0.56129026,0.0008154095071035733,0.013608728854579514,0.5671641791044776,0.298329697056404,0.26176703,0.18463837
Med14,3.3466787,0.5394081,0.0008178591191227319,0.013641138752841592,0.8805970149253731,0.5489109052541221,0.646907,0.48604354
Prkx,3.3444111,0.9941614,0.0008245746253075795,0.013744615497527705,0.43283582089552236,0.18634428985299903,0.18018018,0.0945069
Nipsnap1,3.344018,0.59909445,0.0008257438354258322,0.013751544440254114,0.6268656716417911,0.365392181408491,0.3445246,0.24022841
Zmat1,3.3439274,0.46501154,0.0008260138714763728,0.013751544440254114,0.7014925373134329,0.4015522729711363,0.38491774,0.29276827
Pgap1,3.3436704,0.46530074,0.0008267794185758765,0.013755766549308854,0.7611940298507462,0.44246933009048967,0.48319456,0.37155044
Lmbr1,3.3422868,0.5473962,0.0008309111808650665,0.013813805126139002,0.8059701492537313,0.5273078436281698,0.61963636,0.46200916
Syt7,3.3421583,0.65508926,0.0008312959765153243,0.013813805126139002,0.9552238805970149,0.6337136521334812,1.0480827,0.7775806
4933412O06Rik,3.3416898,0.64233357,0.0008327007501325295,0.013828596511780634,0.5970149253731343,0.31485389320075824,0.2890035,0.19448756
Ccnl1,3.341236,0.44158837,0.0008340623048489618,0.01384265233557233,0.8208955223880597,0.48585428663399977,0.49090102,0.38299665
Dtx3,3.341017,0.5304855,0.0008347211296580531,0.013845035033278944,0.6716417910447762,0.3817733109195608,0.35079995,0.25535217
Ccdc58,3.340813,0.46325958,0.0008353349521826745,0.013846668824891094,0.5970149253731343,0.3056260953539111,0.25200891,0.1888748
Psmd4,3.34014,0.4758577,0.0008373612591424784,0.013871699773833783,0.5671641791044776,0.30605529525376446,0.2810685,0.20974234
Tipin,3.339951,0.66767955,0.0008379312661698684,0.013872589723958325,0.44776119402985076,0.18766765621088022,0.16560437,0.10740052
Dpysl4,3.3395884,0.84969354,0.000839026688687919,0.013882149810542288,0.43283582089552236,0.17729532529775743,0.16017553,0.09202838
Vps29,3.3393767,0.45870635,0.0008396662984182609,0.013882149810542288,0.5671641791044776,0.298007797131514,0.26742995,0.20138513
Cep95,3.3389685,0.6032173,0.0008409011088320954,0.013882149810542288,0.5373134328358209,0.27154046997389036,0.23941675,0.1638789
Vipas39,3.3386662,0.62246007,0.0008418168688886292,0.013882149810542288,0.582089552238806,0.31549769305053826,0.28482363,0.1939607
Pptc7,3.3385677,0.6557026,0.000842114690014419,0.013882149810542288,0.5522388059701493,0.28845809935977684,0.26412365,0.17553459
Gm11613,3.338462,0.64446205,0.000842435529748182,0.013882149810542288,0.5373134328358209,0.27082513680746806,0.23233971,0.15471125
Gm4924,3.3384092,0.5335631,0.0008425959921280317,0.013882149810542288,0.582089552238806,0.30598376193712223,0.2701086,0.19411539
Mbd2,3.338394,0.3985573,0.0008426418437288601,0.013882149810542288,0.7761194029850746,0.4291998998533567,0.39737707,0.31491476
Scamp5,3.3382125,0.34638712,0.000843192243479423,0.01388270562640447,0.8208955223880597,0.4744089559712436,0.4724404,0.38865826
Vopp1,3.337623,0.5117904,0.000844983346395481,0.013903675760959322,0.7164179104477612,0.3999427733466862,0.38570473,0.28524786
Fmr1,3.3343725,0.40590677,0.0008549208846992798,0.014056859372554064,0.8059701492537313,0.4533066275617869,0.43083197,0.34108052
Wdhd1,3.3342364,0.98210496,0.0008553392286611796,0.014056859372554064,0.40298507462686567,0.15372509746414392,0.15354352,0.080671735
Slx4ip,3.3330421,0.44214556,0.0008590195141960469,0.014108712925701577,0.6716417910447762,0.3615293823098108,0.32742032,0.2508602
Sclt1,3.3312278,0.5939282,0.000864637923562665,0.01419231582536885,0.9104477611940298,0.621946421545835,0.9019729,0.6781661
Slf1,3.3308725,0.5186907,0.0008657421774077755,0.014197976531942318,0.8656716417910447,0.5360706749168426,0.64671963,0.49144182
Miat,3.3306382,0.67461467,0.0008664712305894471,0.014197976531942318,0.9552238805970149,0.6005221932114883,0.9339131,0.67681175
Chl1,3.3305852,0.6577366,0.000866635934267769,0.014197976531942318,0.9701492537313433,0.745663292678565,1.5170696,1.1804509
Wdr5,3.3303208,0.8809083,0.0008674598881896962,0.014197976531942318,0.43283582089552236,0.18251725741263994,0.17143531,0.096718006
Vldlr,3.330268,0.28610843,0.0008676247661127386,0.014197976531942318,0.746268656716418,0.4175399692406738,0.38723746,0.3277456
Zbtb18,3.3287864,0.335244,0.0008722531621752807,0.014265028890839802,0.7761194029850746,0.4637504917915519,0.4944498,0.410105
Phactr3,3.3285217,0.56244653,0.0008730820665095347,0.014269899712354744,0.9104477611940298,0.6258449873028363,0.87818485,0.6690773
Stox2,3.3271534,0.60820365,0.0008773803525346125,0.014331434694592728,1.0,0.7457705926535284,1.3616276,1.0661272
Slc25a25,3.3269494,0.564102,0.0008780232122783376,0.01433322218342584,0.5671641791044776,0.2962552308737795,0.2582126,0.18171328
Cbx1,3.3253167,0.41690794,0.0008831818328259267,0.014408679932017396,0.582089552238806,0.2990092635645052,0.25296578,0.19523795
Adar,3.3248253,0.50870633,0.0008847396865460777,0.014424017078191817,0.8955223880597015,0.53117064272685,0.597478,0.45400307
Nova2,3.3246815,0.52842534,0.0008851955400795797,0.014424017078191817,0.8059701492537313,0.5207625451554061,0.5837846,0.43803942
Tshz3,3.3223686,0.553601,0.0008925672367355959,0.014530450361556821,0.6865671641791045,0.38635144318466325,0.4978126,0.3643165
Plekhm3,3.3220587,0.5348937,0.0008935592593773054,0.014530450361556821,0.8507462686567164,0.5577452698594371,0.66697204,0.5035269
Dnm2,3.3219602,0.47639707,0.0008938740164743566,0.014530450361556821,0.9402985074626866,0.5556350370184914,0.6418014,0.49884766
Ttc7b,3.3218772,0.66164416,0.0008941404296699821,0.014530450361556821,0.9850746268656716,0.6736292428198434,1.1076453,0.8248471
Pigb,3.3217864,0.7448109,0.0008944311461858943,0.014530450361556821,0.5074626865671642,0.25297757430523266,0.2312649,0.14433324
Sfpq,3.3210986,0.6408283,0.0008966385994823956,0.01455739084179112,1.0,0.7615079223148181,1.382699,1.0698115
Zfp131,3.3209324,0.56214815,0.0008971730269447747,0.01455739084179112,0.5970149253731343,0.32740799027146894,0.2966526,0.21018088
Abi1,3.3200781,0.56299704,0.0008999226966234029,0.01459319424156357,0.9701492537313433,0.6750599091526879,0.9992592,0.770912
Zcchc18,3.3189592,0.38864633,0.0009035358487552477,0.014642948284712609,0.835820895522388,0.5202618119389105,0.5768464,0.46757334
Zbtb11,3.3184528,0.5045581,0.0009051759494425757,0.01466068581164678,0.8656716417910447,0.537179441324797,0.61960137,0.4730713
Fxyd6,3.316684,0.6466752,0.0009109257330680704,0.01474492436598738,0.47761194029850745,0.22264744804892878,0.23472461,0.15613854
Vps13d,3.3158753,0.5517769,0.0009135661686326596,0.014766887534538111,0.9402985074626866,0.6508458814692943,0.9240922,0.7112924
Prdm15,3.3157165,0.6550002,0.0009140852168410148,0.014766887534538111,0.5970149253731343,0.3376730212096284,0.32141477,0.21571064
Pum2,3.3155956,0.52920306,0.0009144808655553189,0.014766887534538111,0.9850746268656716,0.6794234414678637,0.96125484,0.75098366
Btaf1,3.3155956,0.5824009,0.0009144808655553189,0.014766887534538111,0.9552238805970149,0.6452305161128796,0.9196687,0.69685274
Porcn,3.3149076,0.5270637,0.0009167341372573277,0.014794382143005642,0.582089552238806,0.2931077649415215,0.24928045,0.17936976
Pacsin1,3.3144617,0.64120716,0.0009181977977043193,0.014809108538004238,0.9552238805970149,0.6953753710790801,1.1900222,0.9027851
Kcna2,3.3135998,0.30689856,0.0009210320235715682,0.014843828334837241,0.7164179104477612,0.3939339747487392,0.3549187,0.29596397
Zfp26,3.3134713,0.5806828,0.0009214553651845373,0.014843828334837241,0.582089552238806,0.3051611287957366,0.25989786,0.18103133
Kcnj3,3.313154,0.8291292,0.0009225020411106062,0.014848108350855113,1.0,0.7831825172574126,2.143623,1.65604
Gm31508,3.3130555,1.095349,0.0009228262354271693,0.014848108350855113,0.417910447761194,0.17375442612396724,0.18069062,0.088642
Sdc2,3.3122544,0.5310655,0.0009254736084467147,0.014881792853957644,0.582089552238806,0.31292249365141817,0.31507874,0.22817867
Fbxw4,3.3117554,0.5040979,0.0009271255257699762,0.014899439519999556,0.835820895522388,0.5019850495368218,0.53329134,0.40330765
Golga5,3.3113925,0.49476996,0.0009283286356933048,0.01490985680877412,0.5970149253731343,0.31978969204907187,0.27677736,0.20399874
Eif4enif1,3.3107047,0.54510665,0.0009306135033004316,0.014937625348675385,0.6268656716417911,0.36635788118316104,0.33997986,0.24491128
Hnrnpa3,3.309911,0.31399906,0.0009332563629651586,0.014971103565894813,0.8507462686567164,0.51028291426732,0.52934885,0.44554394
Cdh10,3.3096313,0.8247234,0.0009341893120719861,0.01497712817146436,1.0,0.7534246575342466,1.9032186,1.4403985
B3gat3,3.3089888,0.5553295,0.0009363358470742866,0.015002590465644651,0.4626865671641791,0.20665975177939125,0.18042701,0.12624021
Clcn7,3.3086865,0.58353174,0.0009373475615022763,0.0150098504037939,0.4925373134328358,0.22139561500768984,0.17722712,0.12168311
Lrch1,3.3070915,0.4958992,0.0009427011367311699,0.015086586982707883,0.9253731343283582,0.6033477592188562,0.8097531,0.6336757
Wnk2,3.306842,0.61049163,0.0009435409826588016,0.015091039407167857,0.9104477611940298,0.5780964984441503,0.78113556,0.5740576
Hspa12a,3.306192,0.5156707,0.0009457329299783719,0.01511709924361621,0.8955223880597015,0.53181444257663,0.62990695,0.4785532
ENSMUSG00000121500,3.3056703,0.8470347,0.0009474949949236536,0.015136260709630542,0.43283582089552236,0.17976322472191422,0.15867586,0.091298476
Pde1b,3.304287,0.8262231,0.0009521830369218657,0.015198816965374196,0.4626865671641791,0.22307664794878215,0.22732416,0.13449112
Zfand4,3.3041737,0.75565386,0.0009525682538321025,0.015198816965374196,0.5223880597014925,0.27146893665724814,0.25847623,0.16100928
Adamts20,3.304015,0.55501854,0.000953107800024396,0.015198816965374196,0.5970149253731343,0.3237597911227154,0.3028323,0.21570528
Chfr,3.302095,0.4812949,0.0009596561961436547,0.015294164881601425,0.8059701492537313,0.48317178725991633,0.49638328,0.3787367
Deaf1,3.3010743,0.4987587,0.0009631535786552196,0.015327606096698409,0.6119402985074627,0.33180728924496583,0.28389984,0.20891753
Stimate,3.301029,0.5470852,0.0009633092915228589,0.015327606096698409,0.6865671641791045,0.40001430666332843,0.37905395,0.2741733
Sos1,3.300908,0.51839906,0.0009637246398286411,0.015327606096698409,0.9104477611940298,0.5926177617225222,0.73734343,0.5660172
Cab39,3.3008173,0.4068853,0.0009640362598965505,0.015327606096698409,0.835820895522388,0.4927572516899746,0.4961439,0.3950864
Slc39a10,3.298837,0.4789903,0.0009708632696037587,0.015427023095359546,0.7313432835820896,0.48574698665903643,0.55730563,0.42866808
Nrg3os,3.2981944,0.68949807,0.0009730877402659915,0.015453231430819855,0.5671641791044776,0.29976036338924855,0.28716844,0.18752961
Elavl1,3.2968864,0.46032724,0.0009776297785382868,0.01551619146445586,0.8059701492537313,0.4749096891877392,0.47606906,0.36684024
Cyb5d2,3.2959492,1.2168564,0.000980897413529119,0.015558862751787148,0.3582089552238806,0.12124897170857327,0.1489168,0.06680133
Slitrk2,3.2944677,0.68484896,0.000986083017352905,0.01563188830458558,0.43283582089552236,0.1785829249973175,0.18046524,0.11603011
Klhl3,3.293984,0.5843275,0.0009877817655100983,0.015645411105529364,0.8955223880597015,0.5627168353660718,0.75201726,0.5583836
Ints2,3.293893,0.5570745,0.0009881005822881777,0.015645411105529364,0.5970149253731343,0.32358095783110985,0.2783006,0.19729099
2700054A10Rik,3.2931976,0.6805593,0.0009905480113507504,0.015673806576828042,0.5671641791044776,0.3218999248900175,0.33212224,0.21976036
1500004A13Rik,3.2930388,0.5260287,0.0009911074498619853,0.015673806576828042,0.9701492537313433,0.6199792553381738,0.8363667,0.6462315
Dars,3.2927365,0.3728497,0.000992173856382155,0.015673806576828042,0.6865671641791045,0.3832755105690475,0.34624812,0.27727067
Jph3,3.2927215,0.68037975,0.0009922272045844623,0.015673806576828042,0.5373134328358209,0.28663399978540005,0.26218173,0.17147334
Dlg2,3.291973,0.6777564,0.0009948712623993941,0.015706340082650833,1.0,0.955077077148682,4.1777377,3.7171054
Thy1,3.2914288,0.2707732,0.0009967983090802563,0.015727522351724303,0.7761194029850746,0.4617833255838907,0.4530373,0.38866746
Mgrn1,3.290726,0.6099242,0.0009992925256578822,0.01575762333593151,0.6865671641791045,0.420758968489574,0.430146,0.30171517
Selenoi,3.2904537,0.5849152,0.0010002595790761571,0.015763621636232458,0.6119402985074627,0.3407489538252441,0.31476986,0.22045033
Pea15a,3.290121,0.42809522,0.0010014427098060355,0.015773016185514757,0.6268656716417911,0.36253084874280195,0.3427641,0.2653324
Hacd2,3.2894256,0.38658658,0.0010039207161290217,0.015791497891226733,0.7910447761194029,0.4475839622304088,0.43617022,0.3494203
Gdap1,3.2893424,0.47731042,0.0010042173791064706,0.015791497891226733,0.7910447761194029,0.47666225544547375,0.4800813,0.3664698
Eapp,3.289297,0.58995634,0.0010043792294792142,0.015791497891226733,0.47761194029850745,0.22314818126542438,0.20702288,0.14220303
Usp15,3.2884505,0.5957911,0.0010074048724053883,0.015829806386861277,0.9850746268656716,0.6963410708537502,1.0780786,0.8254998
Baiap2,3.2878156,0.47442937,0.0010096796391665126,0.0158562781440118,0.8507462686567164,0.5350334418255303,0.6428398,0.50024587
Ube2v2,3.2863793,0.37478524,0.0010148424963848475,0.0159280478258533,0.746268656716418,0.42154583497263853,0.38453868,0.30869967
