names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-in Frmd7 Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Serac1,-3.5018642,-1.501396,0.00046201500817368664,0.0069509200837776924,0.1038961038961039,0.34777769799669705,0.081233464,0.21477638
Sipa1l2,-3.5027559,-1.6109428,0.00046047130058907273,0.006931576384777806,0.05194805194805195,0.2890069648883464,0.07931601,0.22485372
Nr4a3,-3.5036616,-27.298422,0.00045890801865340657,0.0069119161778122395,0.0,0.23084655704746176,0.0,0.1527733
Adam12,-3.5041146,-2.3747523,0.00045812823610211987,0.006904041337108223,0.06493506493506493,0.2982695483593021,0.058727153,0.27285346
Hnrnpm,-3.5045533,-0.6334302,0.0004573740009530672,0.0068965428763237465,0.2727272727272727,0.580383427873914,0.37062752,0.52824765
Atrn,-3.5047162,-0.73388195,0.0004570944988105095,0.006896198306029416,0.42857142857142855,0.6914626265527393,0.5576716,0.80722636
Safb,-3.5054946,-1.0272855,0.0004557599520258419,0.006879926916255265,0.18181818181818182,0.44018812378832484,0.17299171,0.32564497
Nsd2,-3.5060253,-0.7065912,0.0004548521193915292,0.006870082320433047,0.35064935064935066,0.629891577511309,0.44689304,0.6520728
Lypd1,-3.5062516,-2.4224741,0.0004544652913000976,0.006868100324653331,0.025974025974025976,0.26125511596180084,0.038980704,0.19317715
Olfm1,-3.506549,-0.6278274,0.000453958045313449,0.006864295260310847,0.4805194805194805,0.7488691031808717,0.7903098,1.051028
Atg3,-3.508219,-1.0233061,0.0004511176173441278,0.00682518602366932,0.15584415584415584,0.4150929848495728,0.15875329,0.2998832
Hsf2,-3.508488,-1.5665776,0.00045066181363105596,0.0068221312294459,0.1038961038961039,0.34871113664105696,0.08113089,0.22340618
Mapk8ip1,-3.5090044,-2.1485276,0.0004497873963832511,0.006812732435635827,0.07792207792207792,0.3136353845049185,0.0499312,0.2045743
Septin7,-3.5102217,-0.63837093,0.0004477333822939534,0.006785446126474071,0.4675324675324675,0.7667480433689955,0.8288736,1.1016486
Tmem68,-3.5107806,-1.7213199,0.0004467929056863935,0.006775014320425166,0.06493506493506493,0.309363107632656,0.06429861,0.19801557
Cracd,-3.5110283,-0.76105016,0.00044637682850244147,0.006772527036623716,0.2857142857142857,0.557980900409277,0.39348307,0.5972335
Prex2,-3.5110495,-0.8694577,0.0004463411815764641,0.006772527036623716,0.12987012987012986,0.3906440726646083,0.23416118,0.39342132
Fer,-3.511651,-0.77718776,0.0004453322887651164,0.006764318032288681,0.36363636363636365,0.6564227759029224,0.50807714,0.7583205
Ptcd3,-3.5117502,-1.0898755,0.0004451663224838626,0.006764318032288681,0.14285714285714285,0.40439434192575574,0.13844098,0.27463597
Agk,-3.5118775,-0.7653105,0.00044495302209318323,0.006764318032288681,0.15584415584415584,0.4267250664177497,0.19341035,0.3094604
Zfp346,-3.5132928,-1.2104603,0.00044258942743954086,0.00673407582972846,0.12987012987012986,0.38310476053708625,0.11816867,0.25485098
Ogdh,-3.5133212,-0.70355934,0.0004425422753049819,0.00673407582972846,0.2857142857142857,0.5853378329862856,0.3718147,0.55010104
Kdm5b,-3.5148284,-0.64858794,0.0004400381861579713,0.00670284924153327,0.3246753246753247,0.613412795289725,0.4314309,0.61284405
Map7d1,-3.5162437,-0.87711656,0.0004376989746026507,0.006674785157533045,0.1038961038961039,0.36116895239462915,0.14839995,0.2576056
Cck,-3.516357,-0.2869509,0.00043751234003367416,0.006674785157533045,0.2857142857142857,0.5979751561714655,0.5994188,0.6940192
Cmtr1,-3.5171494,-0.95243347,0.0004362079766908586,0.006659607007774642,0.14285714285714285,0.4039276226035758,0.15538554,0.28164768
Ralbp1,-3.5172415,-0.7000996,0.00043605681273704405,0.006659607007774642,0.11688311688311688,0.3759244632727795,0.17023507,0.26351914
Mei4,-3.5178006,-2.4797974,0.0004351392520683747,0.006650848522797058,0.025974025974025976,0.26179363825662383,0.039217453,0.20139565
Sertm1,-3.5189188,-27.18767,0.0004333095356136953,0.0066266518053158755,0.0,0.2318517986644647,0.0,0.14224881
Cnot1,-3.5196404,-0.74519855,0.00043213214421561694,0.0066124092910442075,0.33766233766233766,0.6379694119336541,0.4313089,0.6439205
Add3,-3.5196617,-0.69439244,0.0004320975603149643,0.0066124092910442075,0.3116883116883117,0.5945286134845983,0.41500092,0.6056034
Klf13,-3.5200014,-0.8783853,0.00043154456921423636,0.0066109478761610775,0.22077922077922077,0.4789976305019028,0.24654748,0.41475078
Arhgef9,-3.5206738,-0.8462563,0.00043045205505764063,0.006597973028750031,0.4025974025974026,0.6934013068141021,0.58560395,0.88838965
Syp,-3.52107,-0.3177881,0.00042980925703229727,0.006591880557338943,0.2987012987012987,0.6290299418395922,0.561297,0.6619028
Itpk1,-3.5222163,-2.774063,0.00042795477693911437,0.006567187239494006,0.05194805194805195,0.2850937028792992,0.028725853,0.18177396
Ptpn5,-3.5222447,-0.6338895,0.00042790908195900986,0.006567187239494006,0.16883116883116883,0.4444963021469089,0.23679823,0.34684995
Gm39469,-3.5222588,-1.1534706,0.00042788623617733896,0.006567187239494006,0.09090909090909091,0.3409923170819272,0.10121164,0.21263364
Gpd2,-3.5232708,-0.6249747,0.0004262557113704268,0.006552340368720462,0.18181818181818182,0.45404609750843683,0.25564235,0.37102714
Angel2,-3.5237732,-0.41442826,0.00042544830717519786,0.006543672589466266,0.11688311688311688,0.3808429668988296,0.19484384,0.25208703
Lztr1,-3.5250115,-1.1737958,0.0004234643200243041,0.006516887903237716,0.07792207792207792,0.3291807280821426,0.09793982,0.2087522
Car11,-3.5252237,-2.5850234,0.00042312507662251736,0.006515398744324953,0.03896103896103896,0.2771953758885618,0.030744432,0.17171533
Paxbp1,-3.525804,-0.87687206,0.0004221991057110307,0.0065048681023253405,0.19480519480519481,0.47853091117972285,0.21389149,0.36322376
Synj2bp,-3.5262358,-0.8331643,0.0004215115014799165,0.006498000025682935,0.2597402597402597,0.533639692683277,0.2798567,0.45447674
Lrrc49,-3.5267525,-0.84821826,0.00042069000541575507,0.006489058809139689,0.2727272727272727,0.5362245996984275,0.28272063,0.46260962
Atg7,-3.5276158,-1.2238994,0.00041932043063209367,0.006471648461277632,0.09090909090909091,0.3406692037050334,0.10057076,0.22084452
Pisd,-3.5290523,-2.1876948,0.00041705077258601353,0.006440318539877117,0.03896103896103896,0.2783083219645293,0.037955895,0.16232498
Creb1,-3.5302978,-0.9327466,0.00041509228106068887,0.00641376054749897,0.2727272727272727,0.5462052128958139,0.29593864,0.5052524
Syn1,-3.53068,-0.6639552,0.0004144931044351939,0.006408187408615454,0.35064935064935066,0.6484526459395419,0.5245561,0.7384992
Snrnp70,-3.5307152,-0.7294372,0.00041443766599717785,0.006408187408615454,0.4675324675324675,0.7528541681625619,0.7179197,1.0083869
Zbtb7a,-3.5344234,-1.1214857,0.0004086659586349742,0.006325376905830505,0.18181818181818182,0.4332232354419473,0.17035532,0.3393866
Fbxl20,-3.534487,-0.58364093,0.00040856748530972294,0.006325376905830505,0.3116883116883117,0.6248653694262942,0.4650911,0.6352152
Pdxdc1,-3.5369284,-0.86059153,0.0004048093411373121,0.006272910609203907,0.16883116883116883,0.42633015006821284,0.1847399,0.3136657
Emc2,-3.5372257,-0.64531475,0.0004043540393276195,0.006269470880976997,0.19480519480519481,0.4733969986357435,0.25101075,0.36898658
Sarnp,-3.537445,-0.8641449,0.0004040182901295496,0.006267881902875865,0.22077922077922077,0.4945429740791269,0.23802952,0.39823207
Btbd10,-3.5385277,-0.62075365,0.0004023650166288421,0.00624583939735239,0.2987012987012987,0.6027500538522295,0.42528585,0.5960926
S100pbp,-3.5386057,-0.8731973,0.00040224639769035605,0.00624583939735239,0.15584415584415584,0.4181087097005816,0.17653608,0.3028145
Rhobtb2,-3.5399854,-0.89342326,0.00040014902259140036,0.006221294388992553,0.09090909090909091,0.3391254397932074,0.12282659,0.21733792
Atg13,-3.5406082,-0.9854582,0.00039920586450057965,0.006214751783969047,0.1038961038961039,0.35851224240683566,0.12517375,0.23429354
Gng12,-3.5408983,-1.3637661,0.0003987671481853533,0.006211520737240838,0.12987012987012986,0.37671429597185324,0.13219078,0.3102097
Dars,-3.5414433,-0.933399,0.0003979444346645097,0.006202301020554163,0.12987012987012986,0.3857973720112013,0.15534595,0.2783586
Atp6v0a1,-3.541698,-0.68029654,0.0003975603336684264,0.006199910717162285,0.45454545454545453,0.7437710921232139,0.7326298,1.0048687
Prdm5,-3.5419245,-2.764507,0.00039721920137878114,0.006198188119075406,0.03896103896103896,0.2751848926545559,0.03785187,0.2328081
Gm11906,-3.5427878,-2.2669537,0.0003959211418375719,0.0061815229989398935,0.05194805194805195,0.2902994183959216,0.044613387,0.19851397
Rbm27,-3.5430071,-0.7577834,0.0003955919391033671,0.006179974071922951,0.18181818181818182,0.4574926401953041,0.222943,0.3522742
Rftn1,-3.543644,-2.0792446,0.00039463763775593425,0.006168652313264662,0.05194805194805195,0.2934946506785381,0.05681927,0.22079079
Rbm33,-3.5438917,-0.64970535,0.00039426710180504894,0.0061664476283478835,0.2857142857142857,0.5867020894665039,0.37798142,0.5426892
Slc6a7,-3.544472,-0.96726304,0.00039340026158655035,0.006156473517082474,0.09090909090909091,0.345551805844762,0.12441843,0.23034546
Arfgef1,-3.5445428,-0.74571884,0.0003932946712775068,0.006156473517082474,0.38961038961038963,0.7092338622818984,0.60289085,0.8701994
Trak2,-3.5455053,-0.42074624,0.0003918612696569335,0.006139540708852364,0.16883116883116883,0.4417677891864723,0.24915957,0.3211833
Edrf1,-3.547444,-0.95631117,0.0003889881995451192,0.006101642102613749,0.1038961038961039,0.3549579952610038,0.1249396,0.22969806
Nectin3,-3.5475433,-1.1323575,0.00038884193024751336,0.006101642102613749,0.16883116883116883,0.41570331011703887,0.21931973,0.43021217
Stx7,-3.5479395,-1.108739,0.0003882573668789338,0.00609729716425304,0.11688311688311688,0.37208300423637536,0.13073947,0.26329458
Pfkm,-3.5481942,-0.7269472,0.00038788200991466906,0.006094964682109449,0.07792207792207792,0.3304372801033963,0.13710481,0.21770449
Gabra3,-3.5482793,-0.7722368,0.00038775696630488084,0.006094964682109449,0.15584415584415584,0.43053062396783226,0.23993272,0.38057497
Ift88,-3.5486968,-1.0160255,0.0003871427162989369,0.006090471186740301,0.15584415584415584,0.41624183241186186,0.15678263,0.29511032
Cwf19l2,-3.548909,-0.88709086,0.0003868307346377374,0.006089128201356768,0.16883116883116883,0.4312127522079414,0.19358057,0.33290607
Snph,-3.5492063,-0.57816976,0.00038639435501574117,0.0060858243372057235,0.2597402597402597,0.5392762260357579,0.33990282,0.47272798
Chchd3,-3.55077,-0.77373475,0.0003841057363263709,0.006053326178938174,0.38961038961038963,0.6823795505133913,0.5424187,0.8025628
Arel1,-3.5517185,-0.81307757,0.0003827242431575559,0.0060350941394621644,0.15584415584415584,0.4188626409133338,0.1804212,0.29816848
Clasrp,-3.552419,-0.8932762,0.0003817065721088105,0.0060225810878236875,0.09090909090909091,0.3481367128599124,0.12939864,0.22839901
Akap11,-3.5524614,-0.8125773,0.00038164497643324057,0.0060225810878236875,0.35064935064935066,0.6426007036691319,0.43560454,0.6723249
Stx12,-3.5526807,-1.3754495,0.000381326880076752,0.0060225810878236875,0.12987012987012986,0.38590507647016586,0.11248469,0.26917788
Mgrn1,-3.5534947,-0.8898018,0.00038014900864018994,0.006008590507154061,0.15584415584415584,0.42331442521720397,0.17477573,0.30296746
Arhgap12,-3.5542448,-1.0185562,0.00037906633108232714,0.005995004306169589,0.2857142857142857,0.535721978889926,0.3197358,0.567177
Tppp,-3.554563,-1.3743407,0.0003786075758767145,0.00599127536148841,0.09090909090909091,0.3367559416959862,0.10281952,0.24744163
Dbn1,-3.5552778,-0.55879194,0.00037757981410390496,0.005978532471992885,0.19480519480519481,0.4678322682559058,0.258961,0.3614464
Atg10,-3.5554051,-0.6512164,0.0003773969226587434,0.005978532471992885,0.18181818181818182,0.4625906512529619,0.2574358,0.379195
Eloc,-3.5562968,-1.2912234,0.00037611899925969804,0.005962429209503296,0.05194805194805195,0.2951102175630071,0.08636159,0.19946812
Cul2,-3.5573797,-0.98135424,0.0003745726731354333,0.005941421326534293,0.18181818181818182,0.44776333740216845,0.18146108,0.33133444
Tnrc18,-3.5575495,-0.5492895,0.00037433065207237367,0.005941089557699162,0.23376623376623376,0.527715947440224,0.33120137,0.4539863
Purg,-3.5589082,-0.7552728,0.00037239973942348054,0.00591393676022986,0.36363636363636365,0.6725784447476125,0.5175954,0.762865
Plppr1,-3.559262,-1.1288191,0.00037189842790275816,0.0059094682186558905,0.2077922077922078,0.4608314784232067,0.23659515,0.45977497
Eml2,-3.5595875,-0.7779379,0.00037143777856277373,0.005905640893480313,0.16883116883116883,0.4428089322897968,0.20644265,0.33158213
Gm14636,-3.560366,-1.1634936,0.00037033838778264834,0.005891647412504299,0.12987012987012986,0.3920442306311481,0.13988571,0.2899175
Cdon,-3.5603871,-1.4380187,0.00037030844705586744,0.005891647412504299,0.16883116883116883,0.40802039204423063,0.1303639,0.32010764
Gpr155,-3.5604367,-0.87202656,0.00037023859416033525,0.005891647412504299,0.15584415584415584,0.42611474115028364,0.1900886,0.32437932
Trim41,-3.561392,-4.17828,0.00036889383849588364,0.005879108802125974,0.012987012987012988,0.24901270912615783,0.008523356,0.14407523
Med23,-3.5617387,-1.4623742,0.00036840687253040014,0.005874832442072315,0.1038961038961039,0.35660946363179435,0.08826133,0.22655392
Peli1,-3.561852,-0.7481728,0.0003682479934415887,0.005874832442072315,0.3246753246753247,0.6172183528398075,0.42520663,0.6366098
Cemip,-3.5634017,-1.676066,0.00036607976509082853,0.005844660301836341,0.1038961038961039,0.3472750771881956,0.10441932,0.30137917
Lmtk2,-3.56343,-0.7043718,0.00036604027397211375,0.005844660301836341,0.2857142857142857,0.585230128527321,0.3948023,0.58154124
Col4a2,-3.5636141,-1.1124519,0.0003657836787731136,0.005844660301836341,0.15584415584415584,0.4064048251597616,0.14896142,0.29810074
Zcchc18,-3.5643075,-0.29223126,0.00036481802309772636,0.0058349168337118494,0.22077922077922077,0.5229410497594601,0.39718953,0.468207
Rspo2,-3.5644138,-1.3463876,0.0003646704291682295,0.0058349168337118494,0.1038961038961039,0.3481726143462339,0.15530986,0.35573757
Nipbl,-3.5662394,-0.7376141,0.00036214053603833525,0.005798996545500637,0.5194805194805194,0.798197745386659,0.8400399,1.1616157
Ap3b2,-3.566303,-0.57091093,0.0003620525808873534,0.005798996545500637,0.16883116883116883,0.45052775184892657,0.23742819,0.33510044
Sgsm3,-3.5677538,-0.837483,0.00036005455915385875,0.005772473749680301,0.07792207792207792,0.3314066202340777,0.1215655,0.20781432
Narf,-3.5677962,-1.062884,0.0003599962360696843,0.005772473749680301,0.05194805194805195,0.2975515186328714,0.092084795,0.18357956
Usp28,-3.5683057,-1.6627544,0.00035929704779386605,0.0057672112749230465,0.09090909090909091,0.34056149924606877,0.072971255,0.21485342
A330023F24Rik,-3.56832,-0.8117207,0.0003592776440364632,0.0057672112749230465,0.45454545454545453,0.7183887412938895,0.7026153,1.0255759
Zfp131,-3.568419,-1.5729378,0.00035914184516975113,0.0057672112749230465,0.07792207792207792,0.329611545918001,0.07606574,0.21117796
Ptges3,-3.5688648,-0.6436991,0.00035853134404726343,0.0057652526717833445,0.11688311688311688,0.37915559704171753,0.19060251,0.2837155
Sfxn5,-3.5694027,-0.69908804,0.0003577961580360511,0.005756875908041134,0.15584415584415584,0.4205500107704459,0.22470489,0.34290913
Cnot2,-3.5703013,-0.7371394,0.00035657076895322847,0.005740597101122378,0.4025974025974026,0.6988224312486537,0.5677382,0.8215145
Wasf3,-3.5712922,-0.6331504,0.0003552244948038558,0.005722351424088492,0.16883116883116883,0.4470453076757378,0.23099191,0.3386209
Mlxip,-3.5728703,-1.2612473,0.00035308988503097077,0.005691376851099091,0.1038961038961039,0.3637897608961011,0.10930885,0.24441426
Lsm7,-3.5763872,-1.8167576,0.00034837556989595275,0.0056221330709334836,0.03896103896103896,0.2829396137000072,0.055754438,0.1839828
Map6,-3.5770595,-0.4509321,0.0003474811725388244,0.005611069174349887,0.22077922077922077,0.5042722768722625,0.3225534,0.4189197
Vapb,-3.5781918,-1.661072,0.00034597967245122616,0.005590182681157214,0.07792207792207792,0.32677532849859986,0.071899265,0.21168315
Setd4,-3.578673,-2.1443841,0.0003453433745605291,0.00558325900989255,0.03896103896103896,0.2805342141164644,0.03763473,0.15662323
Nln,-3.5789065,-1.1255182,0.0003450349776158256,0.0055816314560729885,0.15584415584415584,0.4242478638615639,0.16038086,0.32175088
Rnf25,-3.5791824,-1.1525414,0.00034467084064785454,0.005579099691691477,0.09090909090909091,0.3399511739786027,0.099605285,0.20931311
Sptlc1,-3.5809302,-1.2726854,0.00034237297513054724,0.005545245233127067,0.1038961038961039,0.3592302721332663,0.101401374,0.22940342
Tbcel,-3.5809374,-1.025257,0.0003423637012282968,0.005545245233127067,0.15584415584415584,0.41645724132979106,0.15493315,0.29347515
Ndufaf2,-3.5815954,-1.1464957,0.0003415022547833399,0.005537818700077455,0.11688311688311688,0.3748474186831335,0.13059591,0.26913723
Eif3h,-3.5818644,-1.1502769,0.00034115084981737833,0.0055354609508411565,0.12987012987012986,0.39240324549436345,0.13649435,0.2811163
Kdm5a,-3.582289,-0.7390415,0.00034059668855144956,0.005529808472131389,0.2987012987012987,0.582537517053206,0.34993336,0.53021306
Prnp,-3.5829825,-0.48016328,0.0003396933692416246,0.005518476923532318,0.3116883116883117,0.6307173116967042,0.5270497,0.67699933
Ncoa6,-3.5838387,-0.72614086,0.00033858113858475,0.0055037357494084884,0.2857142857142857,0.5805988367918432,0.35312146,0.53095955
Rad23b,-3.584044,-0.6681086,0.0003383150775271733,0.005502739790045489,0.22077922077922077,0.5103755295469232,0.27713388,0.41040742
Adar,-3.5843058,-0.79364187,0.0003379759043077016,0.005500552724862473,0.24675324675324675,0.5340705105191355,0.28708577,0.45516768
Rpe,-3.584419,-1.6020378,0.00033782933336235784,0.005500552724862473,0.05194805194805195,0.2947871041861133,0.06009892,0.17230271
Ivns1abp,-3.5844474,-1.0603038,0.00033779269991953006,0.005500552724862473,0.14285714285714285,0.4021325482874991,0.17125808,0.32897395
Mfsd14a,-3.5851126,-1.4639133,0.000336932883209729,0.005493559813012997,0.07792207792207792,0.32569828390895383,0.08157665,0.21063922
Trappc12,-3.5866623,-1.6255836,0.0003349376295304379,0.0054643437191759965,0.1038961038961039,0.34820851583255547,0.07831117,0.2242279
Qrich1,-3.5870445,-0.47570455,0.00033444735110802506,0.005459659978294431,0.3116883116883117,0.6311122280462411,0.50306976,0.64666164
Plaa,-3.5874903,-0.84778124,0.0003338762083549557,0.005453649676898273,0.16883116883116883,0.4331514324693042,0.18439694,0.3107391
Slc25a14,-3.587943,-1.0700392,0.00033329693442794606,0.005447499165498121,0.07792207792207792,0.3344223450850865,0.10628238,0.21141762
Stx5a,-3.589981,-0.9959608,0.00033070182061515973,0.005408373657899783,0.15584415584415584,0.41932936023551376,0.15758897,0.29297945
Dpp8,-3.5899954,-0.8450841,0.00033068386528263625,0.005408373657899783,0.2077922077922078,0.49515329934659297,0.2403532,0.39748064
Rnf157,-3.590151,-0.67173046,0.0003304864168257562,0.005408373657899783,0.3116883116883117,0.5911538737703741,0.39612183,0.5733882
Ipo11,-3.5911064,-0.8259448,0.00032927721488243444,0.0053949260755433,0.2987012987012987,0.5923027213326632,0.3619203,0.5726994
Zcwpw2,-3.5915735,-1.6101433,0.00032868755752847855,0.005388550744838449,0.05194805194805195,0.30013642564802184,0.06569995,0.18839113
Gm20732,-3.5931232,-1.1603267,0.00032673803912815257,0.005359860263353761,0.1038961038961039,0.36235370144323975,0.12247078,0.2555719
Mphosph9,-3.5932152,-0.661157,0.00032662265522327846,0.005359860263353761,0.23376623376623376,0.5242694047533568,0.3045354,0.44657767
Rad17,-3.5932152,-0.6689294,0.00032662265522327846,0.005359860263353761,0.1038961038961039,0.36457959359517483,0.16019969,0.24391589
Abi2,-3.5935123,-0.7299485,0.00032625013701941734,0.005359860263353761,0.5064935064935064,0.7563725138220723,0.7965243,1.1052097
Nrd1,-3.594029,-0.7996337,0.00032560361090367513,0.005354326208679162,0.3246753246753247,0.6313994399368134,0.414009,0.6380212
Srr,-3.5943544,-0.63654935,0.0003251968269534892,0.005350911659669476,0.18181818181818182,0.46786816974222734,0.24404223,0.3574576
Ttc21b,-3.594673,-0.73007816,0.0003247993464110657,0.00534764610175572,0.15584415584415584,0.42905866302864937,0.20139098,0.3148599
Zfp672,-3.5950975,-1.790693,0.0003242700796391944,0.005342205419929586,0.06493506493506493,0.310440152222302,0.05767304,0.18681476
Enox2,-3.5951684,-0.90138185,0.0003241819470270598,0.005342205419929586,0.16883116883116883,0.4457887556544841,0.235099,0.40215582
Inka2,-3.596173,-2.0731096,0.00032293288092324375,0.005326707495646139,0.025974025974025976,0.2674301716091046,0.041171655,0.1628526
Marchf7,-3.5974329,-0.84220254,0.00032137351213946394,0.0053042421813190395,0.3116883116883117,0.5901127306670496,0.33970216,0.54536194
Mob4,-3.5978363,-0.9580658,0.0003208756554110961,0.005299280184939245,0.14285714285714285,0.40396352408989733,0.15922311,0.2891635
Arid4a,-3.59802,-0.9710084,0.0003206488026981173,0.005298790484931373,0.23376623376623376,0.5264952969052918,0.25562525,0.45167983
Cdc123,-3.5981758,-0.65345097,0.00032045696766483346,0.005298790484931373,0.11688311688311688,0.3808070654125081,0.17680115,0.2655856
Marf1,-3.5985863,-0.81063277,0.0003199517355748652,0.005293782718532406,0.23376623376623376,0.5180225461334099,0.26662925,0.42914346
Parg,-3.598848,-0.73390913,0.000319629821983119,0.005291714920940485,0.2857142857142857,0.5636892367344009,0.3312142,0.5026204
Clock,-3.5988765,-0.7823637,0.0003195950386790614,0.005291714920940485,0.3246753246753247,0.6319020607453149,0.4263875,0.6494678
Nfasc,-3.5991383,-0.83714557,0.00031927346104310714,0.005291714920940485,0.4155844155844156,0.7240252746463703,0.6567984,0.9779425
Gpatch2l,-3.6037805,-2.044868,0.00031362202619255485,0.0052018665702431785,0.06493506493506493,0.31101457600344656,0.05113599,0.1959729
B830012L14Rik,-3.607149,-0.89160997,0.0003095800713339048,0.005137996613182225,0.35064935064935066,0.6148129532562648,0.4980026,0.7872899
Acbd5,-3.6071985,-0.73180366,0.0003095209963697097,0.005137996613182225,0.19480519480519481,0.4792489409061535,0.24540217,0.3797386
Mtm1,-3.6079838,-0.7694542,0.0003085856457631428,0.005127827026379497,0.09090909090909091,0.3551016012062899,0.14490177,0.23570167
Hbs1l,-3.6088896,-0.6590499,0.00030751032906187366,0.0051131203848344955,0.19480519480519481,0.4721045451281683,0.24137816,0.35843
Uba5,-3.611798,-1.4750724,0.0003040812269715264,0.005059233788684158,0.07792207792207792,0.3275651611976736,0.07949174,0.20701881
Kdm2a,-3.6118689,-0.7023332,0.00030399824177388096,0.005059233788684158,0.3246753246753247,0.6419185754290228,0.45523196,0.6617119
Tcerg1,-3.6126828,-0.63766414,0.000303045435060123,0.005048252225707071,0.24675324675324675,0.5432612910174481,0.32221553,0.46467078
Rnf180,-3.6136167,-0.9930789,0.00030195522613859566,0.005033211492769272,0.2077922077922078,0.47450994471171104,0.23416735,0.4221167
Cnksr2,-3.6139565,-0.67089057,0.00030155969798797353,0.005029738724355586,0.7922077922077922,0.8614920657715229,1.8172566,2.2199535
Galnt11,-3.6139565,-0.37124243,0.00030155969798797353,0.005029738724355586,0.19480519480519481,0.4854239965534573,0.298712,0.37175897
Arpc5,-3.6147702,-1.3292578,0.0003006140513350043,0.005020198607440376,0.09090909090909091,0.33998707546492424,0.10532121,0.24614275
Dazap1,-3.6150322,-0.83260375,0.0003003103907868517,0.00501824639331014,0.09090909090909091,0.3447978746320098,0.1311934,0.22287257
Tnks2,-3.6159236,-0.78182125,0.000299278456978792,0.005004114585575694,0.2987012987012987,0.6218137430889639,0.4066922,0.62209225
Rnft1,-3.6160865,-2.5452478,0.000299090446913133,0.005004084874567798,0.03896103896103896,0.28240109140518416,0.030393086,0.165625
Ap3s1,-3.6179194,-0.6760438,0.0002969809125721169,0.004971886056581172,0.23376623376623376,0.5213613843613125,0.30305666,0.4482636
Ptprr,-3.618082,-0.8607156,0.0002967942546820746,0.004971858867398594,0.3116883116883117,0.5753931212752208,0.40850973,0.6503854
Cd46,-3.6190586,-1.0851625,0.0002956766128725845,0.004956226193316497,0.22077922077922077,0.49716378258059885,0.21395178,0.409549
Abhd18,-3.6193912,-0.7668035,0.00029529686753874653,0.004952950581002571,0.23376623376623376,0.5147914123644719,0.27624208,0.4326666
Rnf130,-3.6196036,-0.7356449,0.0002950547158074137,0.004951980145999505,0.37662337662337664,0.6673727292309901,0.520532,0.7594797
Mau2,-3.621309,-1.2113441,0.0002931161679829261,0.004922519646063265,0.14285714285714285,0.40977956487398576,0.13390122,0.28650814
Fam118b,-3.622696,-1.0255635,0.000291548393395982,0.00489925286463417,0.15584415584415584,0.41573921160336036,0.1574468,0.2979797
St13,-3.6235948,-0.54739153,0.0002905367370614753,0.004885307962979877,0.22077922077922077,0.5138938752064336,0.32065433,0.439844
Arhgap23,-3.6252577,-0.8805523,0.0002886734413519491,0.004857016511663665,0.18181818181818182,0.457887556544841,0.2493594,0.41963091
B3galt2,-3.6279821,-1.067436,0.0002856449833289835,0.004809073121585079,0.07792207792207792,0.33381201981762043,0.122815415,0.24204987
Clmn,-3.628251,-1.302249,0.0002853476901054969,0.0048070798953822585,0.11688311688311688,0.37800674947942847,0.14705768,0.32979718
Clip1,-3.6288242,-0.79429656,0.00028471495343025525,0.0047994296102076275,0.33766233766233766,0.6520786960580168,0.46692762,0.7090284
Rybp,-3.6312656,-0.9323657,0.0002820346587431916,0.004757232442203113,0.18181818181818182,0.45831837438069933,0.20945874,0.36788586
Gmds,-3.6320229,-0.7420049,0.0002812081942848478,0.004746271470121771,0.36363636363636365,0.6674804336899548,0.5570091,0.8094855
Nudcd3,-3.634068,-0.5505559,0.0002789872957682785,0.0047117464722147345,0.24675324675324675,0.5758957420837223,0.38602453,0.52474445
Tmem30a,-3.6341813,-0.48141205,0.00027886482090821465,0.0047117464722147345,0.2857142857142857,0.5951030372657428,0.45525777,0.59054434
Nlgn3,-3.6349525,-1.2346622,0.0002780318007587413,0.004701519500558451,0.11688311688311688,0.37427299490198895,0.11879154,0.25992236
Atad2b,-3.6350162,-0.8424459,0.000277963123601029,0.004701519500558451,0.35064935064935066,0.6620234077690816,0.4584263,0.7143351
Gpr107,-3.6357663,-1.0605142,0.00027715545462475143,0.004692606846734134,0.14285714285714285,0.40633302218711853,0.14358824,0.27918085
Klhl12,-3.637847,-0.93096775,0.0002749268104421806,0.004660746622448828,0.09090909090909091,0.3474904861061248,0.12670173,0.22915357
Scaf8,-3.6391914,-0.8204501,0.00027349547646673766,0.004639408745366945,0.4025974025974026,0.6959862138292525,0.52950466,0.8032586
Bsn,-3.6397645,-0.5649254,0.0002728874021293767,0.004632018000768384,0.3116883116883117,0.6222804624111439,0.50488824,0.67885137
Tasp1,-3.6414487,-0.75657594,0.00027110803791076653,0.004604723753895257,0.35064935064935066,0.6329073023623178,0.4512067,0.67465156
Trmt1,-3.641923,-1.3807595,0.00027060908955679275,0.004599156379753966,0.06493506493506493,0.31632799597903355,0.07617717,0.18740936
Ptprs,-3.6425385,-0.6756427,0.0002699624857891894,0.004591070881744,0.4675324675324675,0.7350829324334027,0.73635054,1.0073543
Tmem150c,-3.6437628,-1.2682621,0.0002686810112848902,0.004575068931067807,0.15584415584415584,0.4176778918647232,0.14173637,0.3124581
Diaph1,-3.6444564,-0.8409532,0.0002679576214653163,0.004565644444370989,0.12987012987012986,0.3965678179076614,0.17017329,0.28690138
