names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NTS Phox2b Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ccnt2,-3.2300193,-1.641082,0.001237818053687138,0.02431299057205658,0.1111111111111111,0.6135492422885394,0.23038112,0.5922619
Smap2,-3.2302973,-1.8390803,0.0012366158827551552,0.024307146137257513,0.05555555555555555,0.5236986350446029,0.15201747,0.4621037
Safb,-3.230458,-28.518902,0.0012359203819632875,0.024307146137257513,0.0,0.43975925196145166,0.0,0.3254339
Egfem1,-3.2307944,-2.2245562,0.0012344673201908612,0.024300466588665526,0.2777777777777778,0.7737255042453337,0.77819407,1.8723195
Myo1d,-3.2317739,-28.835264,0.0012302434750785542,0.024235074908622253,0.0,0.43993837996632396,0.0,0.39132544
Cyp7b1,-3.231891,-2.171658,0.00122974002834618,0.024235074908622253,0.05555555555555555,0.5243434958621431,0.15867184,0.5736422
Ppp1r16b,-3.232037,-28.865112,0.0012291109875013115,0.024235074908622253,0.0,0.4399742055672984,0.0,0.39806986
Klhl7,-3.2350051,-1.3726461,0.0012164055313482515,0.024015295097228155,0.1111111111111111,0.6192096872425035,0.29586008,0.6373734
Commd10,-3.2353852,-1.8625845,0.001214787024382293,0.02400097598908251,0.05555555555555555,0.5249167054777344,0.15201747,0.4681637
Mysm1,-3.2355754,-1.767773,0.0012139785170537836,0.02400097598908251,0.05555555555555555,0.5249883566796834,0.14826731,0.43453237
Runx1t1,-3.236511,-2.3243732,0.001210005415199946,0.023941712449501138,0.1111111111111111,0.6099666821910937,0.2630715,0.9191459
Spopl,-3.2373736,-1.7216958,0.0012063533557482757,0.02388704102354913,0.05555555555555555,0.5253466126894278,0.15632497,0.44345555
Usp31,-3.239669,-28.542826,0.0011966847039780054,0.02371306636864971,0.0,0.44101314799555763,0.0,0.33006823
Mark1,-3.2404733,-1.913052,0.0011933145643925572,0.023663736048138755,0.05555555555555555,0.5254899150933257,0.1406465,0.4502729
Ubn1,-3.2412481,-28.516577,0.0011900752734636904,0.023616929540597752,0.0,0.44122810160140435,0.0,0.32498625
Rbfox3,-3.2412775,-2.0367699,0.0011899531952874705,0.023616929540597752,0.16666666666666666,0.7204886611972916,0.42661962,1.157893
Ncoa3,-3.2415113,-28.598059,0.0011889769863147306,0.023616929540597752,0.0,0.44126392720237884,0.0,0.34097955
Lamc1,-3.242564,-28.600471,0.0011845931957759467,0.023560339874537147,0.0,0.44140722960627665,0.0,0.3414629
Zmynd11,-3.2430904,-1.397452,0.0011824069052355334,0.023534276699021323,0.16666666666666666,0.727510478988285,0.4575297,0.92757255
Fxr1,-3.2444208,-1.3132502,0.0011768970611890895,0.02344197482146096,0.1111111111111111,0.6204635832766094,0.2914948,0.61030567
Ptp4a2,-3.2445378,-1.8510903,0.001176413815557682,0.02344197482146096,0.05555555555555555,0.5257765199011213,0.14840631,0.4556386
Trhde,-3.2447133,-2.7626898,0.0011756892908860363,0.02344197482146096,0.05555555555555555,0.5220864830007523,0.13947733,0.7010005
Slc12a2,-3.2448595,-2.2211063,0.001175085835318577,0.02344197482146096,0.05555555555555555,0.5233762046358328,0.13947733,0.5293634
Pus10,-3.2451959,-28.474958,0.0011736989735370241,0.02344197482146096,0.0,0.4417654856160212,0.0,0.31706563
Med15,-3.2459853,-28.48599,0.001170448805384709,0.023400267411225546,0.0,0.4418729624189446,0.0,0.3191489
Pspc1,-3.2479007,-1.6247846,0.0011625986690179176,0.023260630109092663,0.1111111111111111,0.6154479991401856,0.23800193,0.60360384
Tnrc18,-3.2504447,-1.736509,0.001152246998477137,0.023070698099165923,0.05555555555555555,0.5272095439400996,0.1590164,0.4538379
Git2,-3.2512488,-28.601198,0.0011489926805426747,0.023022694501254038,0.0,0.4425894744384337,0.0,0.34160838
Rhot1,-3.2512927,-1.726151,0.0011488154168560131,0.023022694501254038,0.05555555555555555,0.5272811951420485,0.15495273,0.44115564
Fmnl2,-3.2517312,-1.6844242,0.0011470441697202696,0.02301798121014462,0.16666666666666666,0.71894816035539,0.4193965,0.9838357
Gm10649,-3.254407,-28.94424,0.0011362941104424368,0.022819299512397813,0.0,0.44301938165012716,0.0,0.4164166
Rab30,-3.2544947,-1.8807384,0.0011359432314505663,0.022819299512397813,0.05555555555555555,0.5276752767527675,0.15201747,0.4728848
Kat6a,-3.2548454,-1.7749168,0.0011345407168379226,0.022818195405265706,0.05555555555555555,0.5277469279547164,0.15495273,0.4533448
Caap1,-3.2551963,-28.52927,0.0011331398031507883,0.022807091019222233,0.0,0.44312685845305055,0.0,0.3274362
Rpgr,-3.2554595,-28.527012,0.0011320901674970979,0.022803045577696416,0.0,0.443162684054025,0.0,0.32699898
Atp9b,-3.2562783,-1.6482811,0.0011288303796842282,0.022754442837295732,0.16666666666666666,0.7270805717765916,0.419028,0.9675531
Rbfox2,-3.2607522,-1.9584583,0.0011111707085726683,0.022415282987498196,0.2222222222222222,0.781284706050944,0.55718,1.3605378
Fbrsl1,-3.2615125,-28.540684,0.0011081952354517418,0.022372055579705712,0.0,0.4439866728764375,0.0,0.32965076
Ptpn5,-3.2617757,-28.626762,0.0011071669817234809,0.022368102856323256,0.0,0.44402249847741193,0.0,0.34677008
Srsf2,-3.2620096,-2.6192763,0.0011062537191174216,0.022366469099085868,0.05555555555555555,0.5240927166553219,0.08973461,0.45543736
Gtf3c2,-3.263618,-28.5524,0.0010999938713223683,0.022256653104240992,0.0,0.44427327768423314,0.0,0.33193892
Nfasc,-3.2654164,-1.5245891,0.0010930330250459026,0.02213247730443361,0.16666666666666666,0.7235338372801203,0.454963,0.97739375
Pgap1,-3.2665129,-28.7513,0.0010888086230645647,0.022063565385931263,0.0,0.44466735929495216,0.0,0.3728459
Tead1,-3.2670393,-29.033339,0.0010867862782127106,0.02203920550609474,0.0,0.44473901049690107,0.0,0.43788186
Dip2a,-3.268092,-28.76628,0.001082752006993129,0.021973977664581097,0.0,0.44488231290079894,0.0,0.37608802
Sp3,-3.268589,-1.7807903,0.0010808517533178505,0.021951992903741984,0.05555555555555555,0.5297173360083115,0.15495273,0.45483112
Smurf2,-3.2692032,-1.275961,0.001078508639987458,0.021920973643315425,0.1111111111111111,0.6250850858023144,0.31629834,0.64234376
Ttc8,-3.2704751,-1.8869781,0.001073669986933051,0.0218391465169501,0.05555555555555555,0.5299322896141583,0.13970886,0.4411958
Sec61a2,-3.2709575,-1.5488769,0.0010718398945773029,0.02181843785400919,0.1111111111111111,0.6202486296707628,0.26547712,0.63638055
Enox2,-3.27125,-28.882105,0.0010707321525091126,0.02181241314474591,0.0,0.4453122201124924,0.0,0.4019543
Evl,-3.2715862,-1.8777438,0.001069459558409855,0.021803018463181188,0.05555555555555555,0.5299322896141583,0.14826731,0.46206525
Tusc3,-3.271791,-1.5010787,0.0010686856210997675,0.021803018463181188,0.16666666666666666,0.7142908322287106,0.42036965,0.9078677
Gabbr2,-3.2734578,-1.9400878,0.0010624028196556893,0.021692069729596027,0.16666666666666666,0.727510478988285,0.4374267,1.1332035
Cyth1,-3.2736185,-1.7970159,0.0010617983956026273,0.021692069729596027,0.05555555555555555,0.5304696736287752,0.15632497,0.4624703
Trpm7,-3.2738526,-1.537711,0.0010609198012218944,0.021692069729596027,0.16666666666666666,0.7174793107154372,0.39015839,0.86941636
Snx10,-3.2739403,-1.6447234,0.0010605905017646645,0.021692069729596027,0.05555555555555555,0.5306846272346218,0.1756823,0.47034407
Sap130,-3.274145,-28.564062,0.0010598225040664795,0.021692069729596027,0.0,0.4457063017232114,0.0,0.33422714
Stam,-3.2754607,-28.521114,0.0010548976482175655,0.021620976207174663,0.0,0.4458854297280837,0.0,0.32586053
Sv2b,-3.2756946,-2.1057136,0.0010540243381131956,0.021619567912291273,0.1111111111111111,0.6221832121233833,0.32443666,0.9743909
Dlg4,-3.2769082,-1.874525,0.0010495047674533976,0.02154331023794713,0.05555555555555555,0.5307204528355963,0.14826731,0.46124086
Prmt8,-3.277303,-28.648182,0.001048038415295416,0.021529657659776626,0.0,0.4461362089349049,0.0,0.35114324
Npat,-3.277303,-28.552729,0.001048038415295416,0.021529657659776626,0.0,0.4461362089349049,0.0,0.33200344
Ankrd10,-3.2777123,-2.5596635,0.0010465197562623488,0.021529657659776626,0.05555555555555555,0.5281768351664099,0.08973461,0.4405184
Ccdc30,-3.2780778,-2.2481453,0.0010451655316008953,0.021519998340318817,0.05555555555555555,0.5304338480278007,0.12242501,0.48162904
Nploc4,-3.2786188,-28.515982,0.0010431642546559704,0.02149526343758123,0.0,0.44631533693977715,0.0,0.32487172
Zup1,-3.2791452,-28.570995,0.0010412204702262874,0.021471676158849075,0.0,0.44638698814172606,0.0,0.33559644
Slc44a1,-3.2793646,-1.7065262,0.001040411549659808,0.021471473378923998,0.16666666666666666,0.7104574929244438,0.38128722,0.9222418
Stx18,-3.2796714,-28.518333,0.0010392800378166089,0.021464607698794987,0.0,0.44645863934367497,0.0,0.32532382
Arhgap21,-3.2796862,-1.6281072,0.001039226184714778,0.021464607698794987,0.16666666666666666,0.7137176226131193,0.40785393,0.9386855
Efr3a,-3.2809143,-1.7296993,0.0010347117318029676,0.021403159533137598,0.1111111111111111,0.6256582954179056,0.28891382,0.74715143
Arhgef7,-3.2812068,-1.8257345,0.0010336395403194442,0.0213974533500643,0.05555555555555555,0.5315086160570344,0.14826731,0.44887733
Zcchc14,-3.2825665,-28.522987,0.0010286673429480578,0.02131094179260934,0.0,0.446852720954394,0.0,0.32622215
Cdip1,-3.2826395,-1.691403,0.0010284006485677933,0.02131094179260934,0.05555555555555555,0.531866872066779,0.16086562,0.44703737
Dusp11,-3.2830927,-28.529097,0.001026748571170734,0.02130404178174334,0.0,0.4469243721563429,0.0,0.3274019
Aebp2,-3.2830927,-28.598173,0.001026748571170734,0.02130404178174334,0.0,0.4469243721563429,0.0,0.341003
Ubr4,-3.283356,-28.549778,0.0010257904279314177,0.02130404178174334,0.0,0.4469601977573174,0.0,0.33142558
Fgfr1op2,-3.2844086,-28.613914,0.0010219661241653193,0.021254047799010935,0.0,0.4471035001612152,0.0,0.34416774
Erbin,-3.2851982,-29.37715,0.0010191065608573101,0.021210994028068107,0.0,0.4472109769641386,0.0,0.5290229
Cul2,-3.2859876,-28.548292,0.001016254404885028,0.02116802779787651,0.0,0.4473184537670619,0.0,0.33113474
Top2b,-3.2864263,-1.3918555,0.0010146730680784708,0.021151485910991863,0.1111111111111111,0.6260882026295991,0.28620467,0.6257004
Pfkp,-3.286865,-2.0769646,0.0010130940091299299,0.021134965858168642,0.05555555555555555,0.5317593952638555,0.1406465,0.492971
Map4k5,-3.2877715,-1.2993994,0.001009837826127637,0.021083405118919662,0.1111111111111111,0.6277361802744241,0.30707815,0.63376784
Slc38a1,-3.288093,-28.651628,0.0010086847369445888,0.021075706750933985,0.0,0.4476050585748576,0.0,0.35184962
Tnik,-3.2893066,-2.4296427,0.0010043454101382801,0.021001370560634697,0.2222222222222222,0.8188657614731487,0.59616333,1.6848552
Syne1,-3.2898476,-2.2617786,0.0010024165858092393,0.020977362664092104,0.2222222222222222,0.8189374126750977,0.5977731,1.5939796
Camk4,-3.2924502,-2.0376036,0.00099318521656922,0.020800379399232224,0.1111111111111111,0.6270196682549349,0.29667363,0.88293564
Gm57223,-3.2933567,-28.71192,0.0009899883218175418,0.020749599225614156,0.0,0.44832157059434674,0.0,0.36443022
Cpt1c,-3.2935612,-1.8111588,0.0009892677621710748,0.020749599225614156,0.05555555555555555,0.5331924193028338,0.15201747,0.45498425
Adar,-3.293839,-1.3967757,0.0009882906364650505,0.020746382345168676,0.05555555555555555,0.5335865009135529,0.19781701,0.45487002
1700025G04Rik,-3.2945702,-1.8571261,0.0009857235214131292,0.020708671634379033,0.1111111111111111,0.6204994088775839,0.23038112,0.66197026
Kcnma1,-3.295725,-2.3230166,0.0009816800609043007,0.020639861687401066,0.3333333333333333,0.8578440153333572,0.9718468,2.2214074
Kctd16,-3.2959445,-2.1673326,0.0009809140522988292,0.020639861687401066,0.3333333333333333,0.8048221258911619,0.8673589,1.9742938
Foxn3,-3.2975528,-1.7498914,0.0009753135449630118,0.02053814651501264,0.16666666666666666,0.7005696270554939,0.38464463,0.9469047
Asxl3,-3.298781,-2.011316,0.000971056749330939,0.020464544983939084,0.05555555555555555,0.533908931322323,0.14649579,0.49228504
Sel1l3,-3.2991464,-28.869598,0.0009697931721423114,0.020453958034116097,0.0,0.4491097338157848,0.0,0.39909378
Dab1,-3.2999945,-1.9546037,0.0009668675349661571,0.02040827232092745,0.5,0.8780138286819762,1.4401201,2.6016328
Tmtc2,-3.300433,-3.2031183,0.0009653574837270143,0.020392417914893768,0.05555555555555555,0.5193279117257192,0.08973461,0.62305844
Dot1l,-3.301778,-28.528637,0.0009607402687829954,0.020310850528874182,0.0,0.4494679898255293,0.0,0.3273128
Zfp40,-3.3023045,-28.570492,0.0009589391067166416,0.020288735273603278,0.0,0.44953964102747823,0.0,0.33549735
Rsrp1,-3.303562,-1.4294276,0.0009546489830168996,0.020213883509585574,0.1111111111111111,0.6292766811163257,0.29452085,0.65359867
Sv2a,-3.3042052,-1.4657106,0.0009524609170586186,0.020183458076786343,0.1111111111111111,0.6258015978218034,0.28788364,0.6530577
Cpeb1,-3.3051262,-2.7431011,0.000949336090869922,0.020133118201795426,0.05555555555555555,0.5316519184609322,0.08973461,0.48769712
Asap2,-3.307568,-28.832506,0.0009410987133950258,0.019974188332483683,0.0,0.45025615304696737,0.0,0.39070573
Bsn,-3.3076704,-1.9146438,0.0009407548843147624,0.019974188332483683,0.1111111111111111,0.6217533049116899,0.22921194,0.6786615
Nr3c2,-3.3078165,-2.2337093,0.0009402639017804025,0.019974188332483683,0.2222222222222222,0.7753734818901588,0.6241298,1.6245425
Arhgap12,-3.3080065,-2.1720433,0.0009396259793764628,0.019974188332483683,0.05555555555555555,0.5353419553613011,0.15632497,0.56675935
Nrd1,-3.3080065,-1.2915986,0.0009396259793764628,0.019974188332483683,0.1111111111111111,0.6308888331601763,0.31068933,0.63761425
Gm26652,-3.3096733,-28.768827,0.0009340490404686197,0.019903170275489143,0.0,0.450542757854763,0.0,0.37664273
Lrrc49,-3.3099365,-1.7963914,0.0009331712796765404,0.01990024784516559,0.05555555555555555,0.5358076881739691,0.15632497,0.46231085
Pkd2,-3.310463,-28.623463,0.0009314180503107762,0.019878636228634276,0.0,0.4506502346576864,0.0,0.3461
Tbcd,-3.3106384,-1.9772539,0.0009308343190411626,0.019878636228634276,0.05555555555555555,0.5356285601690969,0.13947733,0.46330974
Slc16a7,-3.3111355,-1.5603695,0.0009291822539310014,0.019862471887928407,0.1111111111111111,0.6309963099630996,0.29881176,0.7066115
Smurf1,-3.3159895,-28.67285,0.0009131925015926355,0.019536212195695953,0.0,0.45140257227814995,0.0,0.35623628
Cep85l,-3.3171885,-1.6982443,0.0009092826866388971,0.01946806835855551,0.05555555555555555,0.5369182818041772,0.17690043,0.4873269
Prr14l,-3.3174224,-1.8038238,0.0009085216070740867,0.01946728515317441,0.1111111111111111,0.6241536201769785,0.22858103,0.6400926
Kantr,-3.318095,-28.604424,0.0009063367906340473,0.019435969325089265,0.0,0.45168917708594564,0.0,0.34225544
Pde1a,-3.3186212,-2.2841015,0.0009046303319636009,0.019414869824170893,0.2222222222222222,0.7635510335685881,0.61179584,1.631105
Xpo6,-3.3190453,-2.595737,0.000903257850748208,0.019400910031658152,0.05555555555555555,0.5340880593271952,0.08973461,0.4494978
Mcu,-3.319323,-1.9452318,0.0009023596855996092,0.0193971238016492,0.1111111111111111,0.6216458281087666,0.2362304,0.7061418
Ergic2,-3.319674,-28.554245,0.0009012263443512841,0.0193882721158679,0.0,0.45190413069179236,0.0,0.33229998
Ssb,-3.3204634,-28.697882,0.0008986811485604824,0.01934900838286872,0.0,0.45201160749471575,0.0,0.36146796
Numa1,-3.3204634,-28.605234,0.0008986811485604824,0.01934900838286872,0.0,0.45201160749471575,0.0,0.34241882
Trmt1l,-3.3209898,-28.58755,0.0008969880543952328,0.019343554591974243,0.0,0.45208325869666466,0.0,0.33888122
Pds5a,-3.321326,-1.7574161,0.0008959079036970354,0.01933577941553361,0.1111111111111111,0.6247626553935443,0.22921194,0.62644863
Mbd5,-3.3220134,-2.280634,0.00089370438730073,0.01930372740094101,0.2222222222222222,0.8458066134059399,0.65716434,1.707555
Rmnd5a,-3.3255954,-1.9640119,0.0008822990958527488,0.019072708532231183,0.05555555555555555,0.5376706194246409,0.13970886,0.46057248
Snx30,-3.3296745,-28.753159,0.0008694754223268657,0.018810631721354977,0.0,0.4532655035288217,0.0,0.37324676
Gpm6b,-3.3300693,-1.9888971,0.0008682436367841131,0.01879911887219107,0.2222222222222222,0.8331243506609823,0.63922286,1.5156989
Mtss1,-3.330201,-28.913425,0.000867833401302586,0.01879911887219107,0.0,0.45333715473077063,0.0,0.4091923
Mier1,-3.330391,-1.820016,0.0008672411562231435,0.01879911887219107,0.05555555555555555,0.5386737362519256,0.15543269,0.4660955
Slf1,-3.3310342,-2.09549,0.0008652394140313943,0.01877946934977671,0.05555555555555555,0.53838713144413,0.13884643,0.49259502
Prkce,-3.331429,-2.3125687,0.0008640131942082852,0.018768014978477462,0.2777777777777778,0.8366352595564791,0.7244674,1.8379701
Txlng,-3.3317506,-2.0085742,0.0008630152437577202,0.018761504530558207,0.05555555555555555,0.5382796546412066,0.13884643,0.46959168
Gpd2,-3.3320432,-28.742493,0.000862108943670227,0.01875697758414494,0.0,0.4535879339375918,0.0,0.3709481
Fam110b,-3.3327596,-2.0926058,0.00085989223700871,0.018723909569225313,0.05555555555555555,0.5387453874538746,0.13953511,0.4938814
Snph,-3.3337245,-2.0200346,0.0008569148223923776,0.018674210281981497,0.05555555555555555,0.5388170386558234,0.13884643,0.47257692
Pde4a,-3.3339584,-2.0175009,0.0008561944661005652,0.018673656902696577,0.05555555555555555,0.5388528642567979,0.14826731,0.49901325
Dhx30,-3.3340461,-2.6000388,0.000855924477300435,0.018673656902696577,0.05555555555555555,0.535879339375918,0.08973461,0.45057997
Zbtb11,-3.3367803,-1.8489668,0.0008475492975169284,0.018515162296162492,0.05555555555555555,0.5394618994733636,0.15567444,0.4742524
Kif13a,-3.3375697,-28.939962,0.0008451449773391022,0.018477661140033907,0.0,0.4543402715580554,0.0,0.41540733
Mtor,-3.3396752,-28.573734,0.0008387643488852205,0.01835309287829469,0.0,0.45462687636585103,0.0,0.3361374
Cdr1os,-3.340684,-2.2137752,0.0008357228253940419,0.01830144443222323,0.2222222222222222,0.7709669329703006,0.5917456,1.5569257
Wwc1,-3.34257,-28.780357,0.0008300639243896159,0.018192347184623963,0.0,0.45502095797657005,0.0,0.3791568
Larp4b,-3.3436375,-1.4353034,0.0008268773704741565,0.01813730199562497,0.1111111111111111,0.6356178124888044,0.29172632,0.65027887
Zmym6,-3.344149,-28.616203,0.0008253535989299276,0.018118669283698655,0.0,0.4552359115824168,0.0,0.3446304
Pik3c2a,-3.3444562,-1.9325318,0.0008244405868484654,0.018113424831249603,0.05555555555555555,0.540500841901623,0.14826731,0.4762855
Fmr1,-3.3465178,-28.603315,0.000818334587710561,0.017993985574290324,0.0,0.4555583419911869,0.0,0.34203336
Syt7,-3.346971,-1.7325214,0.0008169977726137992,0.017979303972262724,0.1111111111111111,0.6362984989073192,0.30408075,0.7797617
Eif2ak4,-3.3488863,-28.635405,0.0008113709923293198,0.01787011357695805,0.0,0.455880772399957,0.0,0.34852797
Grin2a,-3.3492224,-1.9775589,0.0008103868029626021,0.01786307907760879,0.4444444444444444,0.8357754451330921,1.1408772,2.2392766
Camkmt,-3.3494856,-1.8688287,0.0008096173406272518,0.017860770067860635,0.1111111111111111,0.6268763658510371,0.24840647,0.7079834
Rsu1,-3.3496757,-28.726387,0.0008090620395056317,0.017860770067860635,0.0,0.4559882492028804,0.0,0.3675029
Nr3c1,-3.349705,-1.8194884,0.0008089766399387278,0.017860770067860635,0.1111111111111111,0.6256941210188801,0.24605958,0.68544704
Lrrc7,-3.3501291,-2.0027006,0.0008077392858043328,0.017860770067860635,0.4444444444444444,0.8636835882921936,1.3081923,2.4696436
Supt20,-3.3507285,-28.609997,0.0008059929194202286,0.01783939847184641,0.0,0.4561315516067782,0.0,0.34337848
Ggps1,-3.351518,-28.599895,0.0008036981730996968,0.01780327280394794,0.0,0.4562390284097016,0.0,0.34134758
Lrrc28,-3.3523076,-28.630863,0.0008014094908687559,0.017767221963402205,0.0,0.45634650521262493,0.0,0.34760252
Sel1l,-3.353053,-1.9469687,0.0007992535125977307,0.017734056055739904,0.05555555555555555,0.5414681331279332,0.14649579,0.47517964
Rala,-3.3536234,-28.656261,0.0007976084565925994,0.017712181180696816,0.0,0.45652563321749723,0.0,0.35280356
Trp53bp1,-3.3539157,-1.767054,0.0007967660575675542,0.017708109153713965,0.05555555555555555,0.5421488195464479,0.1590164,0.46161288
Arnt,-3.354179,-2.636459,0.0007960086044962256,0.01770591986987879,0.05555555555555555,0.5385662594490023,0.08973461,0.4598105
Xpr1,-3.355027,-1.6528438,0.000793572465985067,0.01766635638858223,0.1111111111111111,0.6353312076810088,0.27737775,0.69574296
Qrich1,-3.355407,-1.8107493,0.0007924826516645546,0.017656723756406784,0.1111111111111111,0.6305664027514062,0.23038112,0.646534
Gm49336,-3.3557289,-28.569643,0.0007915615862045708,0.01765083802598906,0.0,0.45681223802529286,0.0,0.33532858
Cyld,-3.3559918,-2.7109609,0.0007908087263183673,0.017648696408782832,0.05555555555555555,0.5373481890158708,0.08973461,0.47915685
Fam117b,-3.3573956,-1.9286244,0.0007868046855717154,0.017573933417549453,0.05555555555555555,0.5423637731522947,0.14840631,0.47564203
Pou2f1,-3.357498,-1.5584859,0.000786513461590803,0.017573933417549453,0.1111111111111111,0.6373732669365528,0.2825767,0.6738688
Smg1,-3.357527,-1.7134249,0.0007864302731178337,0.017573933417549453,0.16666666666666666,0.7416974169741697,0.420632,0.99874204
Usp45,-3.357805,-1.8514106,0.0007856403898494692,0.017573933417549453,0.05555555555555555,0.5426145523591158,0.15543269,0.47425842
Mdn1,-3.359384,-2.0006201,0.0007811644989015593,0.017506163540854793,0.05555555555555555,0.5426503779600903,0.13970886,0.47001165
Arhgap23,-3.3602028,-28.956976,0.0007788529963631102,0.01746893156283537,0.0,0.4574212732418586,0.0,0.41943195
Trpc4,-3.3611822,-2.5668705,0.0007760957917030576,0.017421632350092864,0.05555555555555555,0.5430444595708093,0.15867184,0.7025343
Baz2a,-3.3612554,-28.618618,0.0007758903939220615,0.017421632350092864,0.0,0.4575645756457565,0.0,0.3451186
Ext2,-3.3617818,-28.58268,0.0007744130189148834,0.01741295214915725,0.0,0.4576362268477054,0.0,0.33791173
Vstm2a,-3.362308,-28.970953,0.0007729382557603905,0.01739434751447378,0.0,0.4577078780496543,0.0,0.4227616
Kcnt2,-3.3631854,-2.23014,0.0007704861098557556,0.017353698048469535,0.16666666666666666,0.687779887507613,0.3757655,1.1442071
Arhgef3,-3.3657293,-28.80988,0.0007634156690057254,0.01720887502196631,0.0,0.4581736108623222,0.0,0.38566092
Rnf14,-3.368361,-28.666763,0.0007561648499199613,0.01705973930927738,0.0,0.45853186687206676,0.0,0.3549733
Itga8,-3.3685658,-2.5782807,0.000755603586115091,0.01705973930927738,0.05555555555555555,0.5442625300039409,0.1591029,0.7080221
Snx2,-3.3686242,-28.668013,0.0007554432960956309,0.01705973930927738,0.0,0.45856769247304124,0.0,0.35523188
Efr3b,-3.3686242,-28.919277,0.0007554432960956309,0.01705973930927738,0.0,0.45856769247304124,0.0,0.41055465
Kansl1,-3.3688436,-2.2547762,0.0007548424896931413,0.01705973930927738,0.2222222222222222,0.8383907140042274,0.5573053,1.5173562
Prdm10,-3.3691506,-28.677309,0.0007540021061248873,0.01705973930927738,0.0,0.45863934367499015,0.0,0.35716403
Brd9,-3.3700278,-1.8989915,0.0007516057951601976,0.017042740688569206,0.05555555555555555,0.5444416580088131,0.1591029,0.49663928
Erc2,-3.370291,-2.0235136,0.0007508882821402153,0.017040851470530055,0.4444444444444444,0.8476337190556371,1.167935,2.3032832
Chd1,-3.3707297,-28.63017,0.000749693840479436,0.01702812636828609,0.0,0.4588542972808369,0.0,0.3474624
Csnk1g3,-3.3709636,-1.8350223,0.0007490575266251542,0.01702806746228248,0.1111111111111111,0.6329667180166947,0.22858103,0.6503738
Mmd,-3.371519,-28.779776,0.0007475482908163668,0.01700814781899727,0.0,0.45896177408376027,0.0,0.37903023
Slc7a8,-3.3736246,-28.736555,0.000741854671830392,0.016892911044137825,0.0,0.4592483788915559,0.0,0.3696759
Lekr1,-3.3752036,-28.769243,0.0007376109169683013,0.016810521915978163,0.0,0.4594633324974026,0.0,0.3767314
A930015D03Rik,-3.376154,-2.6683574,0.0007350676857530438,0.01676678159268615,0.05555555555555555,0.5419696915415756,0.08973461,0.4680164
Tet2,-3.3762124,-2.057597,0.0007349114455618827,0.01676678159268615,0.05555555555555555,0.544907390821481,0.13884643,0.48246163
Synrg,-3.3762562,-28.665773,0.0007347942856620089,0.01676678159268615,0.0,0.4596066349013005,0.0,0.3547685
Fam135a,-3.3770165,-1.893416,0.0007327662685956647,0.01675696139333235,0.1111111111111111,0.6329308924157203,0.22944348,0.6719921
Zfp697,-3.3770459,-28.753103,0.0007326883718675645,0.01675696139333235,0.0,0.4597141117042238,0.0,0.37323472
Shoc2,-3.3775723,-28.695684,0.0007312875454090347,0.016751659288270045,0.0,0.45978576290617273,0.0,0.36100546
Cpne4,-3.378932,-2.4588487,0.0007276802501827484,0.016683249421851922,0.05555555555555555,0.545767205244868,0.19314173,0.77534086
Rab40c,-3.380774,-1.9247963,0.0007228193115295209,0.01658595636276535,0.05555555555555555,0.5457313796438935,0.15201747,0.48450157
Wdr17,-3.3812566,-2.135284,0.0007215512028153762,0.016571009247563384,0.1111111111111111,0.6252642138071867,0.23038112,0.75996476
Trim24,-3.3820462,-28.696415,0.0007194805732376319,0.016537590250551897,0.0,0.46039479812273854,0.0,0.36115915
Plppr1,-3.3823094,-29.119446,0.0007187915910681458,0.01653589901712421,0.0,0.46043062372371296,0.0,0.4594558
Prr16,-3.3835814,-3.5277963,0.0007154701434194783,0.016473592762366224,0.05555555555555555,0.5239852398523985,0.08973461,0.7337316
Usp4,-3.3836253,-28.622747,0.0007153558654853741,0.016473592762366224,0.0,0.46060975172858526,0.0,0.34595457
Fnip2,-3.3859937,-28.802116,0.00070920998119519,0.016357486862416098,0.0,0.4609321821373554,0.0,0.38394192
Cul1,-3.3866663,-1.4209473,0.0007074738182220412,0.016331461766001934,0.1111111111111111,0.641779815856411,0.29751825,0.6563935
Gm1043,-3.3883624,-28.742125,0.000703113189399498,0.01624475614717499,0.0,0.4612546125461255,0.0,0.37087065
Ppp2r5c,-3.388538,-1.7602677,0.0007026635182508271,0.01624475614717499,0.1111111111111111,0.6355819868878301,0.24468735,0.66223454
Amph,-3.388728,-1.9215437,0.0007021766760943506,0.01624475614717499,0.16666666666666666,0.7458173610862322,0.43530813,1.1204635
Rasgef1b,-3.3893127,-2.886826,0.0007006806655826211,0.016230421969142265,0.05555555555555555,0.5455880772399957,0.13947733,0.745287
Golga4,-3.3897367,-2.6750689,0.0006995979107044081,0.016219323434536193,0.05555555555555555,0.543653494787375,0.08973461,0.4697582
Prkcg,-3.3935819,-2.2778134,0.0006898491951735786,0.016007122516678803,0.05555555555555555,0.547021101278974,0.14649579,0.5682054
Spata5,-3.394547,-1.9801849,0.0006874226464799713,0.01596460372594367,0.05555555555555555,0.5477734388994375,0.14649579,0.48394996
Nfia,-3.394737,-1.9390827,0.0006869456261303805,0.01596460372594367,0.16666666666666666,0.7400852649303192,0.54024243,1.3210088
