names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CLA-EPd-CTX Car3 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Glce,4.1697683,0.9613345,3.0490933754143198e-05,0.0012338725752617887,0.6162790697674418,0.3739270964266475,0.47047198,0.26890785
Zfp280c,4.168791,0.67447174,3.0622012722973234e-05,0.0012373135065658508,0.7209302325581395,0.47232896390734425,0.545021,0.3743409
Rcan2,4.1637745,0.6492143,3.130292906732531e-05,0.0012629274835420888,0.6627906976744186,0.3665289998204346,0.48830453,0.33748618
Irf2,4.1625357,0.61534184,3.1473314912190876e-05,0.0012678980085315875,0.8604651162790697,0.5617884718980068,0.7182884,0.52236885
Rtn1,4.1608543,0.4772001,3.1705896374264855e-05,0.0012753554424797854,0.9767441860465116,0.9050457891901598,2.1369495,1.8513961
Dab2ip,4.1570373,0.9796087,3.2240149271878376e-05,0.0012929743446796597,0.5581395348837209,0.31158197162865864,0.35357457,0.19482046
Cdkl2,4.151787,0.83755744,3.298896795632174e-05,0.0013210336348530034,0.627906976744186,0.3930328604776441,0.43552843,0.2665198
Rmnd5a,4.1495166,0.7112715,3.331784634501746e-05,0.0013302385308924503,0.7558139534883721,0.5366852217633328,0.6706639,0.4597162
Tanc2,4.146429,0.6329014,3.377008239268231e-05,0.00134429942798722,0.9883720930232558,0.852828155862812,2.2730927,1.8895724
Igsf8,4.146034,0.74885136,3.382837984935639e-05,0.0013446280570298908,0.5930232558139535,0.33262704255701203,0.39895278,0.25599384
Klf6,4.143121,1.212628,3.426116002878791e-05,0.0013586068005269386,0.4418604651162791,0.18157658466511042,0.22509295,0.10338908
Tent2,4.142987,0.642706,3.428118387634032e-05,0.0013586068005269386,0.8372093023255814,0.5940743400969654,0.77628523,0.56051004
Actr1b,4.1423235,0.65667355,3.4380465712491127e-05,0.0013605347771644132,0.627906976744186,0.34577123361465256,0.34464,0.23192061
Meg3,4.133805,1.0284027,3.5680628562911915e-05,0.0014099095433609459,0.9767441860465116,0.9137008439576225,3.9407969,3.247956
Zfp948,4.123552,0.8396456,3.7307465297077005e-05,0.0014720287702385596,0.5581395348837209,0.292045250493805,0.29524568,0.17556289
Myo9a,4.1105394,0.6142071,3.947361758682461e-05,0.0015552142295571514,0.9651162790697675,0.8025139163224996,1.6782451,1.3469905
Fam222b,4.102449,0.6305664,4.08799716088036e-05,0.0016082647688558604,0.8023255813953488,0.5702998743041838,0.7343585,0.53079116
Fign,4.10198,0.90615636,4.096290609305681e-05,0.0016091714718135038,0.45348837209302323,0.18014006105225355,0.3294343,0.18913434
Pde4d,4.0996566,0.8127255,4.137638687435201e-05,0.0016230416281953846,0.9767441860465116,0.8247441192314598,2.3796334,1.8839926
Arnt,4.0893364,0.6548901,4.3260938367088374e-05,0.00169202534777826,0.813953488372093,0.5374034835697612,0.6508045,0.4589815
Tnik,4.0889945,0.7366813,4.332467931350051e-05,0.0016920554260955796,1.0,0.8179206320703897,2.1162205,1.6828191
Ddx50,4.0844274,0.65825826,4.4185665572511585e-05,0.0017206794694686757,0.8953488372093024,0.5787035374393966,0.7465132,0.5324564
Gm12394,4.081581,1.698162,4.473038542523023e-05,0.001739371138025957,0.4069767441860465,0.16818100197521996,0.24954046,0.08374243
Ammecr1l,4.081166,0.8578934,4.481038078848681e-05,0.001739963774258151,0.5813953488372093,0.3360028730472257,0.3565054,0.21215025
Pea15a,4.06587,0.6917042,4.78536905552323e-05,0.0018554526193637687,0.627906976744186,0.3630095169689352,0.39873883,0.26492643
Cspp1,4.063452,0.65981627,4.835228182995259e-05,0.0018720744946644167,0.9069767441860465,0.6828874124618424,1.0929602,0.8132474
Dgke,4.063117,0.62191075,4.842172585752771e-05,0.0018720744946644167,0.7093023255813954,0.4166636739091399,0.42566136,0.2962378
Rspo2,4.05867,0.69911534,4.9352954476362155e-05,0.001905336044223924,0.6395348837209303,0.34659723469204523,0.5253897,0.35465935
Lrrk2,4.056179,0.76426303,4.988206078300984e-05,0.0019229999616061323,0.6511627906976745,0.38358771772311007,0.448698,0.28772783
Plod2,4.054009,1.3600312,5.0347272004460755e-05,0.001938153579885187,0.4069767441860465,0.15762255342072184,0.21672398,0.09009402
Tiam2,4.051618,0.88047785,5.086462682019694e-05,0.00195247503236956,0.627906976744186,0.38470102352307417,0.50151324,0.30286655
Hs3st4,4.049897,0.84728545,5.1240179208601305e-05,0.0019640850432740614,0.872093023255814,0.6043813970192135,1.5617386,1.1294214
Stxbp5l,4.046147,0.7606393,5.2067625310822776e-05,0.001992958820657846,0.9651162790697675,0.7948285149937152,2.1597946,1.7095939
Zfp40,4.0424566,0.75510013,5.2894120735210565e-05,0.002021714116863596,0.7093023255813954,0.44844675884359847,0.5134143,0.3347308
Zfp654,4.033489,0.6825527,5.495472771933888e-05,0.0020945156508065756,0.7441860465116279,0.5168611959059077,0.6198383,0.4285169
Fggy,4.0225596,0.8998146,5.756911754663209e-05,0.0021910512584674283,0.5581395348837209,0.31689710899622914,0.38750887,0.22607611
Sash1,4.01976,0.6131209,5.825744316373024e-05,0.0022141124438605823,0.6976744186046512,0.4306697791344945,0.5875984,0.42055273
Arap2,4.018903,0.65131295,5.846977633359039e-05,0.002219043630061545,0.8604651162790697,0.5783444065361825,0.93068045,0.6821486
Snap25,4.01459,0.6917777,5.9549243980691135e-05,0.0022568239573500294,0.9883720930232558,0.8530077213144192,2.2688797,1.8510627
Gabbr2,4.014014,0.69190735,5.9694816742396e-05,0.0022591545434763106,0.9534883720930233,0.7264499910217275,1.480188,1.1316819
Vti1b,4.0094132,0.68691814,6.0869863862459765e-05,0.0023003843065883176,0.627906976744186,0.37644101274914704,0.40302214,0.268741
Adam19,4.008382,1.0406725,6.113625421838918e-05,0.0023072066725394907,0.5116279069767442,0.26845035015263063,0.32021603,0.16844814
Ppp2r2b,4.0038815,0.83863086,6.231165551809984e-05,0.002348266737407213,0.9651162790697675,0.7688992637816484,2.0601745,1.5746129
Slc9b2,4.0020394,2.1110775,6.279880245826511e-05,0.002363310675145075,0.32558139534883723,0.07836236308134314,0.1458248,0.03569516
Anxa7,3.998316,0.9278583,6.37947598613239e-05,0.0023974061857561305,0.5116279069767442,0.25796372777877535,0.27291062,0.15266621
Man2a1,3.9979877,0.8007085,6.388324633425342e-05,0.0023974061857561305,0.7209302325581395,0.47297539953312984,0.6825328,0.44593275
Ppfia3,3.9965076,0.80110544,6.428378397626847e-05,0.002409072908566714,0.5581395348837209,0.30526126773208834,0.30088827,0.18355058
Thoc2l,3.993119,0.61440444,6.520982212176984e-05,0.002440373148206066,0.9069767441860465,0.6149398455737116,0.841825,0.6219813
Znfx1,3.99263,0.9734183,6.53444580755384e-05,0.0024420105542277007,0.4418604651162791,0.18692763512300234,0.19691418,0.10511947
Fbxl17,3.990246,0.6375943,6.600481733437925e-05,0.0024632631135760702,0.9651162790697675,0.8178847189800682,1.8599782,1.5010095
C1ql3,3.9897304,0.58691484,6.614847620878694e-05,0.0024652004933843345,0.7790697674418605,0.5083138804094093,0.7976036,0.59463894
Ddx10,3.9893484,0.61178535,6.625501163415795e-05,0.0024657509177421384,0.8372093023255814,0.5509786317112587,0.6811093,0.49392003
Fntb,3.9887457,0.8658901,6.642355612865063e-05,0.002468604361240446,0.5581395348837209,0.31201292871251574,0.32448512,0.190893
Tppp,3.9875202,0.59955317,6.676751536552897e-05,0.002477546704030115,0.6046511627906976,0.33524869815047587,0.35346043,0.24671431
Sncaip,3.9872322,0.9901244,6.684858058882893e-05,0.002477546704030115,0.47674418604651164,0.22460046687017418,0.32791832,0.17845625
Actn1,3.9821491,0.6151093,6.829489863042514e-05,0.002527663810192181,0.7325581395348837,0.45146345843059793,0.49706787,0.35092956
Ptpn4,3.9806824,0.62041444,6.871768863791464e-05,0.0025398133338387432,0.9651162790697675,0.7069850960675166,1.1559696,0.8821844
Ghr,3.9798923,0.61163694,6.894651873781513e-05,0.0025447705473696327,0.6744186046511628,0.3984557371161788,0.5105595,0.3618706
Epha7,3.9792695,0.7847869,6.912737571313945e-05,0.0025479459333498725,0.9186046511627907,0.7086011851319806,1.7000129,1.2800704
Sytl2,3.9747689,0.63469654,7.04476154448831e-05,0.002593051269868505,0.5813953488372093,0.31581971628658645,0.42629123,0.2944367
Ank2,3.9685943,0.44874433,7.22978725995767e-05,0.002657515508550788,0.9883720930232558,0.9337403483569762,3.0028555,2.7097473
Sh2d4b,3.965768,2.3092282,7.315998500889098e-05,0.002685531143700684,0.32558139534883723,0.08231280301669959,0.18884872,0.04108356
Ctnna3,3.9620178,0.5624858,7.43190404002477e-05,0.00272232370301356,0.7209302325581395,0.46414077931405995,0.6882296,0.5131177
Flot2,3.9618704,0.7513514,7.436492735437117e-05,0.00272232370301356,0.5697674418604651,0.31176153708026577,0.31580478,0.19934823
Bin1,3.9523,0.5259336,7.74035596124736e-05,0.0028220266577844858,0.8255813953488372,0.6230202908960316,0.852197,0.65957755
Coro1a,3.9473376,1.1392727,7.902507991919413e-05,0.0028772410534264855,0.4069767441860465,0.1650206500269348,0.21974583,0.105775364
Rgs17,3.9413772,0.64644325,8.101510757738192e-05,0.0029457049263927632,0.8023255813953488,0.540527922427725,0.7551736,0.54268146
Elavl2,3.9405134,0.63350743,8.130745025451734e-05,0.002952339443701191,0.872093023255814,0.5416053151373675,0.9566107,0.70961845
Phlpp2,3.9350553,0.73661613,8.31775973808665e-05,0.0030161700966584116,0.686046511627907,0.4436344047405279,0.49856386,0.32779685
Cnnm1,3.9337022,0.6757921,8.36473655396993e-05,0.0030254616516781235,0.7441860465116279,0.49926378164841084,0.59672713,0.4127132
Prkcz,3.9336689,0.6153532,8.365902520271105e-05,0.0030254616516781235,0.8488372093023255,0.5751840545878973,0.7343985,0.5351781
Acsl1,3.931566,0.67735404,8.439433680669471e-05,0.0030479513844030737,0.6511627906976745,0.3945052971808224,0.41526604,0.2790647
Arhgap6,3.9301126,0.70425063,8.49060622624398e-05,0.003062316634888265,0.5348837209302325,0.25440833183695455,0.3600498,0.2358656
Carnmt1,3.9293692,0.73723185,8.51689525806188e-05,0.003067680637856873,0.6046511627906976,0.3648410845753277,0.37622905,0.24217524
Hdac4,3.9240854,0.638772,8.705988998276486e-05,0.0031274054061990533,0.8255813953488372,0.5580894235949003,0.7376314,0.5310338
Eif4g3,3.9152317,0.59412426,9.03174216314451e-05,0.0032400922820252738,0.9651162790697675,0.7917040761357514,1.5433574,1.2348834
Pex5l,3.9137182,0.8698685,9.08857036404722e-05,0.003256131809092651,0.9767441860465116,0.7799604956006464,2.209977,1.6939248
Dpp8,3.9122448,0.5642189,9.144214135165999e-05,0.0032676343783433013,0.7674418604651163,0.4935176871969833,0.5421592,0.3965993
Drd1,3.91195,2.430347,9.155381433757628e-05,0.0032676343783433013,0.3023255813953488,0.05907703357873945,0.15019469,0.029622499
Etv6,3.9119034,0.66882014,9.157159236667308e-05,0.0032676343783433013,0.6976744186046512,0.46733704435266654,0.6318165,0.44094905
Ogfrl1,3.9110727,0.62542284,9.188705842964996e-05,0.003274542785152115,0.6976744186046512,0.4494523253725983,0.5344072,0.37701976
Aldh1l2,3.910363,2.523827,9.215754453448268e-05,0.0032798320816444368,0.29069767441860467,0.04740527922427725,0.15856281,0.02943958
Gtf2ird1,3.9099276,0.6319955,9.232378043018706e-05,0.0032814020901575742,0.6511627906976745,0.3816124977554319,0.40062666,0.2760924
Cdc42bpb,3.9087691,0.59774166,9.276760472003212e-05,0.0032928210552539802,0.6627906976744186,0.41256958161249774,0.41749525,0.29445136
Csmd1,3.9079251,0.67669594,9.309211988882442e-05,0.0032999805559534466,0.9767441860465116,0.9436164481953672,4.042164,3.583566
Nova2,3.906887,0.5970009,9.349279575814971e-05,0.0033098174203181592,0.813953488372093,0.5219967678218711,0.6061075,0.4388396
Chst1,3.8998618,0.6216562,9.624757917559098e-05,0.0034028584900633284,0.7558139534883721,0.49646256060333993,0.60905,0.4350766
Sbf2,3.8972166,0.60167664,9.73046155999102e-05,0.0034357096204593787,0.9534883720930233,0.7850960675166098,1.5446872,1.2323706
Prkar2b,3.8919795,0.69553834,9.942969149671448e-05,0.00350154103606385,0.6511627906976745,0.38811276710360926,0.4331213,0.28871578
Arhgef17,3.8907404,0.922316,9.99387964786064e-05,0.003514863169345751,0.5581395348837209,0.30364517866762436,0.33216012,0.18887194
Fip1l1,3.8885572,0.5622596,0.00010084191588850078,0.0035419899083974065,0.8255813953488372,0.602047046148321,0.7677164,0.5777967
Dlgap4,3.8850813,0.60798466,0.00010229561606770581,0.0035883592738110382,0.8953488372093024,0.6108457532770695,0.86235994,0.64082587
Sec22a,3.883052,0.7379457,0.00010315342928780808,0.0036137322620122593,0.627906976744186,0.39360746992278683,0.42026773,0.27247316
Pcdh17,3.8821414,0.6511571,0.00010354065783632129,0.0036225748386223347,0.9069767441860465,0.6467229305081702,1.1178141,0.837496
Mir124a-1hg,3.877373,0.62461436,0.00010559040516553423,0.003681433855670511,0.8372093023255814,0.5864248518585025,0.7959444,0.5816776
Sirpa,3.8773127,0.42068422,0.000105616558303091,0.003681433855670511,0.8023255813953488,0.5222122463637996,0.5958303,0.47531188
Jazf1,3.8772726,0.6787088,0.00010563399712400313,0.003681433855670511,0.9302325581395349,0.6747351409588795,1.2175312,0.9107241
Nhlrc2,3.874386,0.7016521,0.0001068938181293323,0.003720514110278703,0.6395348837209303,0.3988866942000359,0.4249868,0.28187656
Mfhas1,3.870763,0.66192615,0.00010849524230655939,0.0037713676077325365,0.7093023255813954,0.4559885078110971,0.5193399,0.35792726
Ptprs,3.864173,0.65939367,0.00011146618698257857,0.003869633648865486,0.9651162790697675,0.7336326090860118,1.318602,1.0056431
Zdhhc8,3.8618424,0.81742257,0.00011253513441063153,0.0039017020149853796,0.5348837209302325,0.28220506374573534,0.2737705,0.16441132
Tusc3,3.8576233,0.5862192,0.00011449493843440656,0.003964534788315083,0.9186046511627907,0.7133057999640869,1.168235,0.90674835
Prkab2,3.8558686,0.8317717,0.0001153194079069721,0.003986200047478638,0.5581395348837209,0.3055126593643383,0.3098915,0.18573496
Kifc2,3.8514955,0.61254597,0.00011739872350354344,0.0040442355135130925,0.6395348837209303,0.3532770694918298,0.32862437,0.22670463
Ldlrad3,3.8500757,0.7239007,0.0001180813523713261,0.004062542814619119,0.5697674418604651,0.32494164122822766,0.3627631,0.23488587
Rap1gap2,3.8489573,0.6536933,0.00011862171727085635,0.004074828772610436,0.7906976744186046,0.5162506733704435,0.6765481,0.4791641
Pak5,3.8487093,0.62052405,0.00011874175396181508,0.004074828772610436,0.9534883720930233,0.7408870533309392,1.5035775,1.1863362
Coro6,3.84593,1.4083936,0.00012009598179195029,0.004116044682078704,0.36046511627906974,0.11542467229305081,0.15925503,0.063010186
Tmtc2,3.8434656,0.5656786,0.00012130900867859212,0.00414964435329714,0.8023255813953488,0.5181540671574789,0.8228844,0.62209594
Ift43,3.8433115,0.73541427,0.00012138520512435994,0.00414964435329714,0.5348837209302325,0.2818459328425211,0.26731113,0.16895406
Kidins220,3.8392532,0.59209347,0.00012340914816383195,0.004213473711768951,0.9534883720930233,0.7821871072005746,1.4459147,1.1484047
Zmym6,3.8377194,0.6136608,0.00012418222100640645,0.004229466690845867,0.7093023255813954,0.4541569402047046,0.48745537,0.34396642
Nsun6,3.8376994,0.8595155,0.00012419237882684738,0.004229466690845867,0.5,0.2536182438498833,0.24993373,0.14538983
Fmn2,3.8359113,0.6396188,0.00012509956835515996,0.004254968862915378,0.9534883720930233,0.7544622014724367,1.5209768,1.1926494
Gm45341,3.8352482,1.4931463,0.00012543752665838986,0.004261069963730639,0.37209302325581395,0.13496139342790447,0.279137,0.10830034
Msl1,3.831585,0.875888,0.00012732039861956655,0.004319569584479486,0.6162790697674418,0.3728497037170048,0.43015355,0.25687984
Smap1,3.8308349,0.60374624,0.00012770919392774696,0.004327296394500076,0.7790697674418605,0.5797091039683965,0.74914956,0.55034465
Scube1,3.8298438,1.0208083,0.0001282246756296108,0.004339290975022219,0.45348837209302323,0.21300053869635482,0.26483876,0.13927443
Id2,3.8254304,1.3578382,0.0001305438594102018,0.004412218241952355,0.38372093023255816,0.14584305979529538,0.2622538,0.11064105
B3gntl1,3.8232136,0.8644666,0.00013172358896979718,0.004446498537209108,0.47674418604651164,0.2367750044891363,0.23166466,0.13382047
Tbc1d5,3.8182375,0.5430646,0.00013440842924575364,0.004528952232871357,0.9418604651162791,0.7793140599748608,1.4523783,1.177571
Nars2,3.8180635,0.66041493,0.00013450330784634695,0.004528952232871357,0.6395348837209303,0.3721314419105764,0.36735547,0.2475328
Pfkp,3.817655,0.6098959,0.00013472615538738652,0.0045307782168449015,0.7906976744186046,0.5306518225893339,0.67824715,0.49217108
Slc17a6,3.8160074,1.6800164,0.00013562838696615554,0.004552323781842528,0.3372093023255814,0.10335787394505297,0.19757198,0.06594769
Cep170,3.815867,0.559672,0.00013570566986437904,0.004552323781842528,0.9186046511627907,0.6616627760818818,0.94402564,0.7253173
Zfp950,3.8132415,0.585002,0.00013715592137015936,0.004594368536254638,0.8953488372093024,0.6434548392889208,0.9215706,0.6975341
Dok5,3.8129804,0.7826542,0.00013730100240463245,0.004594368536254638,0.5930232558139535,0.34947028191775903,0.4036264,0.25390288
Rasa2,3.8126724,0.5179703,0.00013747230944138506,0.00459437929687813,0.7906976744186046,0.5341353923505118,0.63478875,0.48191893
Islr2,3.8122704,1.3020933,0.0001376960559989529,0.004596140403343931,0.3953488372093023,0.16211168971089962,0.22591045,0.0978423
Sec24b,3.807951,0.60828894,0.0001401230957024729,0.004671349356731324,0.8837209302325582,0.5899802478003232,0.7543631,0.55319405
Flot1,3.8073483,0.9599542,0.00014046493849797744,0.004672419294465418,0.46511627906976744,0.23350691326988687,0.25904974,0.14150858
Fer,3.8006577,0.61691684,0.00014431251677794225,0.004793173455900257,0.9069767441860465,0.6548392889208117,1.0062695,0.756863
Vamp4,3.7998407,0.6393426,0.00014478913360086048,0.004803066691179162,0.6627906976744186,0.42585742503142393,0.45322356,0.31343037
Crppa,3.7980726,0.67120856,0.00014582558022640347,0.004831483773962345,0.686046511627907,0.46442808403663133,0.565041,0.3899886
Sae1,3.7972288,0.70566785,0.00014632270707591252,0.004840340331143533,0.6162790697674418,0.3717723110073622,0.37903538,0.24888094
Marchf3,3.7970078,0.8489315,0.00014645317042127624,0.004840340331143533,0.5581395348837209,0.3200933740348357,0.43338737,0.26327175
Car10,3.791362,0.8243907,0.00014982328952927555,0.004945641019228051,0.9069767441860465,0.6379601364697433,1.6331507,1.2019601
Eno2,3.7889044,0.5714291,0.00015131316630312378,0.004988692979834277,0.6395348837209303,0.3724905728137906,0.38635135,0.27563286
Ap3s1,3.7843838,0.667247,0.00015408988707977573,0.005067803262954191,0.7674418604651163,0.5198060693122644,0.63959515,0.4472712
Rab15,3.780178,0.9548872,0.00015671627318508766,0.005147880514038271,0.5,0.26995869994613036,0.2905,0.16033277
