names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MEA Slc17a7 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Chordc1,-5.9792023,-0.35606948,2.2423311021980166e-09,2.766365322133182e-08,0.3377885783718105,0.45001475579164824,0.26520917,0.32838205
Kras,-5.9818726,-0.29321662,2.2058701172013242e-09,2.7238846529963045e-08,0.34143377885783716,0.46248339973439573,0.3006929,0.35757124
Mblac2,-5.9820414,-0.33517793,2.2035827467977675e-09,2.722311191101426e-08,0.3462940461725395,0.46547144754316067,0.29570377,0.36050853
Gucy1a2,-5.9884725,-0.44217417,2.1182113870293823e-09,2.6180469167193885e-08,0.511543134872418,0.7050317249520437,0.8643408,1.052924
Sympk,-5.9886894,-0.42733037,2.115384798395946e-09,2.6157565362585855e-08,0.30619684082624543,0.4211302936402538,0.22367956,0.2904931
Als2,-5.9889684,-0.574727,2.1117641503777968e-09,2.6124817090539317e-08,0.27460510328068044,0.37804338202744575,0.17671366,0.25300124
Jak2,-5.989429,-0.5614458,2.1057904924157706e-09,2.606291595173273e-08,0.3195625759416768,0.4254463626973587,0.23111264,0.32475904
Pign,-5.9913335,-0.46902186,2.0812735380647525e-09,2.577134560728106e-08,0.30133657351154314,0.41327283458757563,0.22901337,0.30470774
Son,-5.9929986,-0.33830655,2.0600633893826706e-09,2.5520471771651618e-08,0.5808019441069259,0.7912055481776598,0.9366185,1.0856367
Med23,-5.997556,-0.70383406,2.003092754121954e-09,2.4826154198919232e-08,0.25394896719319565,0.35900841080123946,0.14641705,0.22859411
Mxi1,-5.999197,-0.6522531,1.982953971318359e-09,2.4587897189351315e-08,0.2709599027946537,0.37756381879887857,0.19049758,0.2850339
Hip1,-5.9992237,-0.6306492,1.982632502394137e-09,2.4587897189351315e-08,0.2976913730255164,0.4077394127194924,0.22865993,0.33487818
Synrg,-6.001253,-0.2721211,1.958004815357133e-09,2.430096507558714e-08,0.3402187120291616,0.4629260734838424,0.3032245,0.3560978
Pou6f1,-6.0026684,-0.61055344,1.941008635898738e-09,2.4101156213770375e-08,0.26852976913730253,0.3793714032757857,0.17977744,0.26291245
Katnbl1,-6.003673,-0.5281599,1.9290273905156727e-09,2.396346092610084e-08,0.29040097205346294,0.4030175593920614,0.20180051,0.27949128
Plaa,-6.006723,-0.32920715,1.8931046046463267e-09,2.353897303417251e-08,0.3159173754556501,0.43595986424671684,0.25580567,0.31204802
Hibadh,-6.0090094,-0.5034187,1.8666037151121788e-09,2.3220204548640853e-08,0.3025516403402187,0.4183635827062122,0.23748167,0.322071
St8sia5,-6.011302,-0.5976899,1.8403896721770375e-09,2.2904710741730892e-08,0.26366950182260024,0.37295263390880923,0.18135835,0.26306432
Wdfy2,-6.0122128,-0.42765146,1.8300791254470031e-09,2.2786944439648275e-08,0.3134872417982989,0.434373616644533,0.26361585,0.3405367
Pdxdc1,-6.013799,-0.37325674,1.8122506966575909e-09,2.2575417811399845e-08,0.31227217496962334,0.4290615316511731,0.25157523,0.31518462
Arl15,-6.0154753,-0.50806624,1.7935951636977143e-09,2.2353386849980326e-08,0.5759416767922235,0.7680758447690719,1.1158388,1.3656852
Ankrd12,-6.017266,-0.35040367,1.7738765527622257e-09,2.211789465091462e-08,0.5577156743620899,0.7649402390438247,0.9062645,1.057991
Cnot3,-6.0174236,-0.41117153,1.7721468519703775e-09,2.2106585846074302e-08,0.30984204131227217,0.4290615316511731,0.24210772,0.31061566
Kpnb1,-6.018152,-0.28512263,1.7641922472581554e-09,2.2027809332633193e-08,0.3159173754556501,0.4373985539324185,0.27291018,0.32378325
Galnt18,-6.019776,-0.4249325,1.7465870991069082e-09,2.1818128941423812e-08,0.49210206561360875,0.6581083075106979,0.7965761,0.96891516
Foxg1,-6.021628,-0.45625472,1.7267166450715768e-09,2.1579942443289892e-08,0.28554070473876064,0.389958683783385,0.20344171,0.2696733
Slc30a7,-6.0224943,-0.623618,1.7174929232339797e-09,2.1484653094644803e-08,0.25880923450789795,0.3685627858934632,0.16899945,0.24973032
Fut9,-6.0272756,-0.45103332,1.6674671963618696e-09,2.0868581074170207e-08,0.5662211421628189,0.7562712114504944,1.0070633,1.216475
Stt3b,-6.0304327,-0.27392456,1.6352119991051657e-09,2.0474439150026002e-08,0.34143377885783716,0.4655083370222812,0.31115934,0.365564
Ppp6c,-6.031692,-0.51063555,1.622516137746618e-09,2.032494574417325e-08,0.25759416767922233,0.3706285967242143,0.18250777,0.25095624
Grin1,-6.032478,-0.42735,1.6146465067462768e-09,2.0235798337813645e-08,0.5176184690157959,0.7117087206728641,0.8548366,1.0355885
Tiam2,-6.036493,-0.7120532,1.574996536610541e-09,1.976653757063299e-08,0.284325637910085,0.38851999409768334,0.19810632,0.30667722
Fam184a,-6.0368066,-0.57280487,1.5719384912681195e-09,1.9737377224474006e-08,0.29526123936816523,0.4106167920908957,0.21661414,0.30730355
Bltp2,-6.0388603,-0.41686544,1.552064609284386e-09,1.9496950000687916e-08,0.3244228432563791,0.44485022871477053,0.25584435,0.32874814
Yipf5,-6.0404315,-0.37730485,1.5370274528832166e-09,1.9317084966778313e-08,0.2867557715674362,0.40441935959864245,0.22285399,0.28085318
Rfc1,-6.043435,-0.46881765,1.5086705057355211e-09,1.8969572526492026e-08,0.25394896719319565,0.3677143278736904,0.18986587,0.25415477
Rufy1,-6.0436745,-0.5914958,1.5064347645609168e-09,1.8950328709621644e-08,0.2600243013365735,0.3709974915154198,0.17718498,0.2562671
Simc1,-6.0437927,-0.56596243,1.505328346124458e-09,1.8945279934596806e-08,0.26974483596597815,0.38029364025379964,0.19401833,0.2753378
Tbk1,-6.0442424,-0.38756087,1.501135259716161e-09,1.890136102557322e-08,0.3037667071688943,0.41578131916777333,0.23557788,0.2982551
Kcnn2,-6.0443435,-0.42156014,1.500195936949752e-09,1.8898389510473435e-08,0.49210206561360875,0.6481481481481481,0.75637954,0.921967
Eps15,-6.045234,-0.30533686,1.4919301951333378e-09,1.880307896024052e-08,0.39489671931956255,0.5220230190349713,0.41479918,0.4917853
Ap4e1,-6.046981,-0.45456222,1.475853078835568e-09,1.8609184527598175e-08,0.28068043742405835,0.3911760365943633,0.19944428,0.26426488
Nsun2,-6.04722,-0.43828076,1.473664750662446e-09,1.859031542267602e-08,0.3037667071688943,0.4166666666666667,0.23352693,0.30485308
Pnpt1,-6.049291,-0.53858924,1.4548444500276316e-09,1.83701458516177e-08,0.2648845686512758,0.37520289213516306,0.17372389,0.24340805
Glmn,-6.0515733,-0.72170234,1.4343814070160903e-09,1.812027663682292e-08,0.244228432563791,0.3527740888298657,0.14279166,0.22563922
Ro60,-6.0527096,-0.5382092,1.4242941703269446e-09,1.8001309669183914e-08,0.28068043742405835,0.390622694407555,0.1974974,0.27541777
Wipi2,-6.054377,-0.47528407,1.4096193961232292e-09,1.7832614488621078e-08,0.2770352369380316,0.39021691013722887,0.19873446,0.26669747
Styx,-6.0545793,-0.59831834,1.407853007049188e-09,1.7818657701088875e-08,0.25759416767922233,0.3680463331857754,0.1655436,0.24103342
Dcx,-6.0546494,-0.4436389,1.4072391167114302e-09,1.7818657701088875e-08,0.3572296476306197,0.4877895824110964,0.35950932,0.46271798
Usp3,-6.0558124,-0.3700305,1.3971094240063602e-09,1.7699354183428054e-08,0.36330498177399756,0.4927327726132507,0.34760723,0.4299696
Sgip1,-6.056203,-0.5894038,1.3937233463228795e-09,1.7664785997969703e-08,0.6184690157958688,0.8207171314741036,1.2779706,1.5884178
Gpatch8,-6.0575366,-0.48843423,1.3822176347709941e-09,1.7527224089804912e-08,0.5953827460510328,0.8081747085731149,1.0725647,1.3076922
Foxp1,-6.058149,-0.53203666,1.3769689159866642e-09,1.7468911601776047e-08,0.5978128797083839,0.8016083812896562,1.1723725,1.4407746
Lrrc8b,-6.058956,-0.3159289,1.3700755777425073e-09,1.7389669708994412e-08,0.36087484811664644,0.48354729231223254,0.32245576,0.38775486
Iqce,-6.061631,-0.6136054,1.3474808031508495e-09,1.7110968421863578e-08,0.2648845686512758,0.3734321971373764,0.16363782,0.24061355
Gstz1,-6.064411,-0.58670783,1.324381356632601e-09,1.6825591987100704e-08,0.25880923450789795,0.37239929172200087,0.16881806,0.24387957
Arhgap23,-6.065054,-0.59267724,1.3190947034759536e-09,1.6766355100472504e-08,0.34386391251518833,0.4605651468201269,0.29932487,0.42279992
Uso1,-6.068415,-0.28573248,1.291785768872276e-09,1.6434793375756658e-08,0.32077764277035237,0.4469529290246422,0.27962264,0.3316723
Rgs17,-6.0697975,-0.33606753,1.2807162175980729e-09,1.6301679188470025e-08,0.40097205346294046,0.5455953961930058,0.45453689,0.54603153
Parp6,-6.070807,-0.3620178,1.2726921504801475e-09,1.6207221840474674e-08,0.3244228432563791,0.4410506123653534,0.2543885,0.316484
Btbd3,-6.071261,-0.29269212,1.2690973289175192e-09,1.6176776673630805e-08,0.3718104495747266,0.4963479415670651,0.3823519,0.45138338
Zup1,-6.074293,-0.38008484,1.2453494962177666e-09,1.588160463377854e-08,0.330498177399757,0.4496089715213221,0.2687728,0.33740267
Ints8,-6.077014,-0.37563404,1.2244108656383013e-09,1.5629415657815273e-08,0.32806804374240583,0.4500516452707688,0.26517424,0.33215457
Tmem234,-6.077865,-0.31473202,1.2179298859491392e-09,1.5554076062477838e-08,0.2782503037667072,0.4003246274162609,0.23683377,0.28696415
Mbtps2,-6.0804677,-0.49318108,1.1983261310338189e-09,1.531827932487094e-08,0.28068043742405835,0.39250405784270326,0.20495455,0.2777629
Col4a2,-6.0823784,-0.52019376,1.184125367641515e-09,1.514395460662899e-08,0.29526123936816523,0.40906743396783235,0.21836565,0.30009812
Atxn3,-6.0858936,-0.47997513,1.158433560377636e-09,1.4822433222546228e-08,0.2916160388821385,0.40419802272391914,0.20886429,0.28062904
Traf3,-6.0871353,-0.33900994,1.1494870069385095e-09,1.471496706833623e-08,0.3839611178614824,0.516157591854803,0.3884443,0.47026727
Zmym4,-6.0908217,-0.4146508,1.1233267522665554e-09,1.4386935096950593e-08,0.5528554070473876,0.7668584919580935,0.8986025,1.0787631
Fbxo42,-6.0914383,-0.3169528,1.1190081783136054e-09,1.4338459585735135e-08,0.34993924665856624,0.47498893315626384,0.3046249,0.3671495
Numa1,-6.0926275,-0.37696284,1.1107240771450164e-09,1.4239101122560397e-08,0.33171324422843257,0.4553637302641287,0.2749242,0.34424037
Tomm40,-6.0979567,-0.60337496,1.0743270811607629e-09,1.3785658391017047e-08,0.23572296476306198,0.35004426737494465,0.1562049,0.22861387
Inpp5f,-6.0994754,-0.41390723,1.0641725273855546e-09,1.3661880463855639e-08,0.3219927095990279,0.4358123063302346,0.27033103,0.34609634
Atpaf1,-6.1011276,-0.6150263,1.0532291671887017e-09,1.3534322201033197e-08,0.2551640340218712,0.3699645861000443,0.16492446,0.24264842
Fsd1l,-6.1036267,-0.3945173,1.0368842861887045e-09,1.3330660655449996e-08,0.34143377885783716,0.4658772318134868,0.2808071,0.35498512
Prdm10,-6.1091666,-0.3849844,1.001526991762957e-09,1.28884244581756e-08,0.33657351154313486,0.4620407259849491,0.28581238,0.3590929
Samd5,-6.1097918,-0.5238531,9.976107888450228e-10,1.2844179154894951e-08,0.36573511543134873,0.4879740298066991,0.43298265,0.57608813
Ap3m1,-6.1102986,-0.5317053,9.944475633562728e-10,1.2809590617153908e-08,0.2782503037667072,0.39383207909104323,0.19129965,0.26602864
Herpud2,-6.1106105,-0.46269852,9.925079260536725e-10,1.2790737636960279e-08,0.2976913730255164,0.4152648664600856,0.22761814,0.30177394
Stau2,-6.111885,-0.4350135,9.846101592651314e-10,1.2695045575553782e-08,0.5540704738760632,0.7467168363582706,0.9342257,1.1278647
Swt1,-6.113645,-0.482959,9.738088564251746e-10,1.2561806995748652e-08,0.30498177399756987,0.41570754020953227,0.22528477,0.3024326
Tjp1,-6.11393,-0.5460731,9.720689393643927e-10,1.2545385399001553e-08,0.5771567436208992,0.8050391028478678,1.0725117,1.3369331
Tmem38a,-6.1153126,-0.38061616,9.63679885300445e-10,1.2443093953879363e-08,0.2916160388821385,0.4122399291722001,0.23017436,0.29039508
Kalrn,-6.115534,-0.36135244,9.623415564762848e-10,1.243178731851816e-08,0.7630619684082625,0.8495647041463774,2.0648825,2.2868426
Afg1l,-6.1187987,-0.5060705,9.428331909259796e-10,1.2185631476758573e-08,0.3037667071688943,0.41555998229305,0.22574553,0.30724135
Rasal2,-6.120752,-0.5706787,9.313497704333691e-10,1.2048805166848641e-08,0.6038882138517618,0.8076951453445478,1.2131757,1.5065827
Zc3h6,-6.121594,-0.3168865,9.264373520818674e-10,1.1991026806570221e-08,0.3487241798298906,0.47129998524420835,0.30645037,0.36927035
Mbd5,-6.121842,-0.6188168,9.249965888674667e-10,1.197814859897293e-08,0.6464155528554071,0.8514460675815257,1.3797433,1.7168086
G3bp1,-6.121864,-0.4855689,9.248691929906124e-10,1.197814859897293e-08,0.2928311057108141,0.4071860705326841,0.2135705,0.2877015
Klhl2,-6.1266427,-0.3985507,8.97526250527188e-10,1.163363741035482e-08,0.5103280680437424,0.6922310756972112,0.7419931,0.89615583
Trmt1l,-6.1276784,-0.31712642,8.917054762279801e-10,1.1563767445099337e-08,0.3219927095990279,0.45573262505533424,0.2817727,0.34039032
Snx30,-6.1324396,-0.44696483,8.654150122875653e-10,1.1228247889988836e-08,0.33292831105710813,0.45661797255422754,0.28847128,0.37557277
Arid4a,-6.1334424,-0.26062265,8.599754241345819e-10,1.1163062631157591e-08,0.3888213851761847,0.5298435886085289,0.39087766,0.4529688
Prpf38b,-6.133528,-0.41256338,8.595127615541039e-10,1.116244944560598e-08,0.30498177399756987,0.4264054891544931,0.24060403,0.30900466
Bicra,-6.1335454,-0.49707073,8.594178864199247e-10,1.116244944560598e-08,0.28797083839611176,0.4079238601150952,0.21887247,0.2966304
Slc25a26,-6.135169,-0.46135938,8.506859643887194e-10,1.1058505981192497e-08,0.3025516403402187,0.4181791353106094,0.21858656,0.289968
Eml6,-6.1357045,-0.565394,8.478258051842243e-10,1.1031999702324507e-08,0.5735115431348724,0.7804707097535782,1.137995,1.4201825
Dalrd3,-6.136861,-0.65952265,8.416802978777282e-10,1.0957339924406278e-08,0.22478736330498178,0.33993655009591267,0.15098985,0.22908166
Capzb,-6.137554,-0.27858767,8.380161850088445e-10,1.0914927237609138e-08,0.3219927095990279,0.4444444444444444,0.2896405,0.34181932
Casc3,-6.139428,-0.2871103,8.281914660411372e-10,1.0792194322272239e-08,0.3292831105710814,0.45776154640696476,0.2858432,0.339141
Ipo9,-6.139823,-0.33581814,8.261350633883073e-10,1.077062064689171e-08,0.2867557715674362,0.40589493876346466,0.2257652,0.27737713
Ccl25,-6.1414795,-0.4608882,8.175637175043315e-10,1.0664047130748246e-08,0.29526123936816523,0.41065368157001625,0.21149051,0.28078276
Tex2,-6.1416836,-0.3911971,8.165139284469808e-10,1.065552659415754e-08,0.33414337788578374,0.4521543455806404,0.27416205,0.34619403
Rnf20,-6.143566,-0.38774723,8.068905910890775e-10,1.0535058397747091e-08,0.2867557715674362,0.40453002803600413,0.22162396,0.28111348
Fam149b,-6.1501794,-0.44971472,7.739544618957348e-10,1.010994476963461e-08,0.30133657351154314,0.42374944665781317,0.22672023,0.29829547
Clcn4,-6.1509185,-0.35318097,7.703543700640292e-10,1.0067812219659758e-08,0.2515188335358445,0.36859967537258376,0.21322049,0.26511282
Pigk,-6.1510987,-0.27341804,7.694808572146268e-10,1.0061289845915826e-08,0.41919805589307413,0.569020215434558,0.4754736,0.55147326
Ppp1r16b,-6.1514497,-0.6778597,7.67779222801617e-10,1.0043927807536246e-08,0.33171324422843257,0.44296886527962226,0.26929238,0.40171573
Arid5b,-6.1517982,-0.36816287,7.660918600364343e-10,1.0026735644997073e-08,0.43256379100850545,0.5860262653091338,0.5345446,0.6482056
Tulp3,-6.153626,-0.66578376,7.573107231345933e-10,9.916637003229299e-09,0.2648845686512758,0.37594068171757417,0.16940796,0.2568571
Rsbn1l,-6.155272,-0.2964934,7.494885854606411e-10,9.818994778804207e-09,0.370595382746051,0.4952412571934484,0.33896372,0.4024959
Scn3b,-6.15706,-0.3732943,7.410778789031275e-10,9.713542734696116e-09,0.30619684082624543,0.43260292164674635,0.26575175,0.33239698
Zfp943,-6.15715,-0.45186254,7.406572048927842e-10,9.712766762063989e-09,0.29404617253948967,0.41161280802715067,0.2172301,0.28658462
Vps35,-6.1581855,-0.27280122,7.358310688436417e-10,9.65418985343196e-09,0.31470230862697446,0.4373247749741774,0.28631803,0.33684406
Mrpl1,-6.159037,-0.55642974,7.318868065473934e-10,9.607131652138966e-09,0.2770352369380316,0.3928729526339088,0.1883206,0.26600605
Tmem175,-6.161615,-0.30484697,7.200675813463833e-10,9.456606016997711e-09,0.3511543134872418,0.4740298066991294,0.30662602,0.3669056
Chst11,-6.1635017,-0.4906628,7.115351348408893e-10,9.34911935118567e-09,0.3511543134872418,0.4748413752397816,0.32756293,0.43475717
Plppr2,-6.1641207,-0.28943557,7.087588201210685e-10,9.317196426934006e-09,0.33171324422843257,0.4544414932861148,0.28820282,0.3423375
Cog4,-6.165999,-0.5414051,7.003959930504236e-10,9.211767172425298e-09,0.23572296476306198,0.35535635236830454,0.16656789,0.23410742
Vps53,-6.1726055,-0.34492373,6.71737427016768e-10,8.847835619578703e-09,0.29890643985419196,0.41854803010181496,0.2380867,0.29373047
Cul2,-6.1726975,-0.3044263,6.713458768120019e-10,8.847015061274394e-09,0.32563791008505466,0.4507156558949388,0.2772299,0.33255142
Las1l,-6.172739,-0.5516981,6.711688201131282e-10,8.847015061274394e-09,0.2284325637910085,0.34712999852442084,0.16417101,0.23232053
Tmem178,-6.173753,-0.35409802,6.668775410723215e-10,8.796759709677603e-09,0.3754556500607533,0.5108086173823225,0.39797366,0.48537433
2610005L07Rik,-6.174209,-0.63164306,6.649542862769878e-10,8.775698267319578e-09,0.2393681652490887,0.3537701047661207,0.14716323,0.2196457
Nbr1,-6.1789465,-0.31917298,6.453081616658282e-10,8.520604571970911e-09,0.3244228432563791,0.44632580787959275,0.2725065,0.3298921
Arfgap1,-6.183056,-0.49594718,6.287241868639967e-10,8.305712340725463e-09,0.2782503037667072,0.39390585804928435,0.1922227,0.26150864
Acsl6,-6.1854386,-0.37474996,6.192997194937245e-10,8.189263515155699e-09,0.3183475091130012,0.4429319758005017,0.2686998,0.33625612
Ercc6,-6.1862507,-0.44778126,6.161203960213238e-10,8.151233402803038e-09,0.29890643985419196,0.41766268260292166,0.21823582,0.28716055
Zmym5,-6.1886115,-0.3602324,6.069648060196677e-10,8.034061250122398e-09,0.34386391251518833,0.47074664305740005,0.29139432,0.3606349
Eif5,-6.189046,-0.3154065,6.05294563783253e-10,8.015901887065554e-09,0.2928311057108141,0.4113545816733068,0.26397654,0.31912205
Katnip,-6.1902065,-0.27896217,6.008541144750914e-10,7.961020737645813e-09,0.31227217496962334,0.43846834882691454,0.27917516,0.32983273
Dnajc11,-6.1904964,-0.6260231,5.997510652407831e-10,7.9503261583719e-09,0.22478736330498178,0.3411170134277704,0.14335412,0.2134021
Cux1,-6.190979,-0.46433645,5.979170390468079e-10,7.929926376696807e-09,0.38031591737545567,0.5125055334218681,0.41639212,0.5380008
Galnt2,-6.191453,-0.6017239,5.961216832030385e-10,7.9100195692176e-09,0.25273390036452004,0.3656116275638188,0.16801195,0.24500926
Nsmf,-6.1965675,-0.31307992,5.770784018249012e-10,7.661114949128012e-09,0.30984204131227217,0.43002065810830753,0.26478538,0.31963205
Mmd,-6.199249,-0.31314903,5.673336841518009e-10,7.535470139969793e-09,0.3377885783718105,0.46233584181791354,0.31690162,0.38066489
Etv6,-6.200159,-0.51733595,5.640609771989e-10,7.495706457633257e-09,0.34993924665856624,0.47163199055629335,0.33038014,0.44491136
Smarca1,-6.2023425,-0.34827834,5.562892178349619e-10,7.399748160012586e-09,0.35236938031591736,0.48384240814519697,0.3202707,0.3924295
Slc35f3,-6.2028403,-0.40936494,5.545308562695869e-10,7.380011940546706e-09,0.4398541919805589,0.5954699719639959,0.6053106,0.74419165
Stim2,-6.2039943,-0.3258417,5.504772330153448e-10,7.3296943761755766e-09,0.44106925880923453,0.5810461856278589,0.5244544,0.62286514
Mios,-6.2053657,-0.7248989,5.456982467560432e-10,7.269663802843272e-09,0.25759416767922233,0.366091190792386,0.1522165,0.2403848
Slc38a6,-6.2095194,-0.52186394,5.314693432014861e-10,7.083621652690443e-09,0.2928311057108141,0.41120702375682455,0.21156894,0.2913992
Sf3b3,-6.2142434,-0.43723363,5.157259659935191e-10,6.877199357938392e-09,0.29526123936816523,0.4064851704293935,0.21605915,0.28258416
Usp4,-6.2145767,-0.33274612,5.146318609867166e-10,6.8660169338197985e-09,0.3377885783718105,0.46403275785745907,0.28518975,0.34757
Suz12,-6.2169003,-0.3077382,5.070717352879904e-10,6.771877498602536e-09,0.3560145808019441,0.486904234912203,0.32951927,0.39413387
Arsb,-6.217888,-0.30867895,5.03892130830076e-10,6.732760594432692e-09,0.47144592952612396,0.6384093256603217,0.6214906,0.72623533
Septin3,-6.220253,-0.26396266,4.963541410255102e-10,6.635341178783811e-09,0.34750911300121506,0.48085436033643203,0.32239828,0.37625188
Cyrib,-6.2203474,-0.34150538,4.96055754291164e-10,6.634653119862406e-09,0.534629404617254,0.7318134867935665,0.810727,0.9490561
Ndufaf2,-6.221245,-0.50569624,4.932263481952571e-10,6.600095605580955e-09,0.2624544349939247,0.377526929319758,0.19814897,0.270899
Agap2,-6.2221923,-0.33697712,4.902549354902239e-10,6.563602449737079e-09,0.27946537059538273,0.3947543160690571,0.22377646,0.27518672
Cdkl2,-6.2222013,-0.5069735,4.902275042077303e-10,6.563602449737079e-09,0.2867557715674362,0.397004574295411,0.19668594,0.26917613
Zbtb11,-6.2271953,-0.25622714,4.748595917968236e-10,6.36382904318237e-09,0.3997569866342649,0.5433820274457725,0.4123188,0.47592124
Pip4p2,-6.227871,-0.5305166,4.728163894079127e-10,6.3396089737478105e-09,0.2818955042527339,0.3995130588756087,0.20705622,0.28690466
Zfp397,-6.229523,-0.7803803,4.678572214057503e-10,6.276247398488522e-09,0.21992709599027946,0.332779991146525,0.128948,0.21219829
Kcnab2,-6.2314844,-0.41716143,4.6203533531642527e-10,6.201243486489684e-09,0.3025516403402187,0.41781024051940385,0.23912214,0.30800578
Crppa,-6.231985,-0.47059968,4.605619118799298e-10,6.184557007603055e-09,0.34143377885783716,0.4688652796222517,0.29844972,0.3933231
Nf2,-6.2336655,-0.42866948,4.556452344099055e-10,6.12159372429708e-09,0.28311057108140947,0.3993286114800059,0.21673845,0.28198224
Mras,-6.2336855,-0.30582172,4.555877722539734e-10,6.12159372429708e-09,0.31713244228432563,0.44352220746643056,0.28388926,0.3406073
Ubxn7,-6.235956,-0.4127949,4.4902658693598033e-10,6.038710906391287e-09,0.30741190765492105,0.43079533716983914,0.24973641,0.32038796
Fam131a,-6.2373056,-0.2887928,4.4517169117572646e-10,5.9898664706518625e-09,0.3110571081409477,0.42828685258964144,0.27198777,0.3234178
Pip4k2a,-6.2378607,-0.37829202,4.435952505803977e-10,5.971645482512669e-09,0.4204131227217497,0.5564040135753283,0.46659327,0.5725619
Mtcl1,-6.2394404,-0.6038581,4.3913869633279055e-10,5.917581128616892e-09,0.3025516403402187,0.4133097240666962,0.22247714,0.32112557
Snhg20,-6.241365,-0.8412207,4.3376937310187113e-10,5.848160087931398e-09,0.212636695018226,0.3238158477202302,0.12137061,0.20798098
Hcfc2,-6.2426066,-0.5547781,4.303381892036942e-10,5.80481282324461e-09,0.29040097205346294,0.40751807584476907,0.20276587,0.28532714
Bbof1,-6.242666,-0.4892751,4.301751745637468e-10,5.80481282324461e-09,0.2660996354799514,0.3843145934779401,0.18292716,0.24824078
Dipk1a,-6.2456236,-0.34463102,4.221126953946877e-10,5.701982944140386e-09,0.3572296476306197,0.4816290393979637,0.317809,0.38869828
Phf8,-6.2462316,-0.34781975,4.2047430405472203e-10,5.683171302791942e-09,0.3402187120291616,0.46613545816733065,0.2897614,0.35609576
Nipsnap1,-6.2463565,-0.53557974,4.2013793307409866e-10,5.681482768848027e-09,0.25637910085054677,0.37037037037037035,0.17373551,0.24297287
Cwc22,-6.2474623,-0.58093226,4.1717511219681354e-10,5.644257434405025e-09,0.25273390036452004,0.36808322266489596,0.16555674,0.23848228
Bend6,-6.2485986,-0.43556926,4.141512458667436e-10,5.606168250095416e-09,0.3402187120291616,0.4708573114947617,0.29828316,0.38528514
Arel1,-6.2500186,-0.32435736,4.1040437080303043e-10,5.558248711430155e-09,0.3001215066828676,0.4217205253061827,0.24591519,0.29942042
4833420G17Rik,-6.250172,-0.52250755,4.100009794166798e-10,5.555585636372257e-09,0.2733900364520049,0.39110225763612216,0.19144031,0.2647308
Rit2,-6.2506523,-0.40246823,4.087414386765444e-10,5.541313046033677e-09,0.48602673147023084,0.6727165412424376,0.75357556,0.9108519
Cluap1,-6.2506547,-0.52766365,4.0873569602091136e-10,5.541313046033677e-09,0.26852976913730253,0.38394569868673456,0.182511,0.25359264
Dgki,-6.2520566,-0.57483816,4.050821978907716e-10,5.497251847133855e-09,0.5965978128797084,0.7848236682898038,1.2589917,1.5594804
Sptlc2,-6.2521334,-0.53182447,4.048830080726924e-10,5.497251847133855e-09,0.30619684082624543,0.4243027888446215,0.23064892,0.31849313
P4ha1,-6.252199,-0.32089266,4.047123500453036e-10,5.497251847133855e-09,0.36330498177399756,0.48601888741330973,0.3361613,0.40486312
Tmem150c,-6.2563944,-0.42561308,3.939793874485972e-10,5.354692028701976e-09,0.3001215066828676,0.42050317249520436,0.24274124,0.31409013
Atp8a2,-6.2577176,-0.3711856,3.906524690800674e-10,5.314851566674132e-09,0.4665856622114216,0.6455658846097093,0.64975363,0.78096193
Dnajc18,-6.2759023,-0.34123322,3.4761207782928173e-10,4.7364789712336716e-09,0.3086269744835966,0.4319020215434558,0.25839573,0.31738305
Mob1b,-6.2765737,-0.42431286,3.461150155159555e-10,4.718473093309855e-09,0.29647630619684084,0.41637155083370225,0.22756276,0.29484087
Sh3kbp1,-6.280442,-0.37509143,3.3761161167843443e-10,4.607223974504588e-09,0.42770352369380316,0.5799763907333628,0.5278105,0.6427169
Gng2,-6.286241,-0.2854311,3.252445772016342e-10,4.440712291365809e-09,0.4398541919805589,0.5956175298804781,0.5248868,0.610461
Mgat5,-6.28679,-0.35747403,3.2409794985495457e-10,4.4273065137786624e-09,0.4507897934386391,0.6308838719197285,0.5994115,0.7187722
Sh3glb1,-6.2885866,-0.2706346,3.203691758076928e-10,4.378596009131589e-09,0.3730255164034022,0.5087059170724509,0.3750496,0.43758354
Zdhhc2,-6.2900414,-0.41123018,3.1738135439163764e-10,4.339967935116185e-09,0.35844471445929527,0.4826250553342187,0.33798686,0.42836797
Nup153,-6.2925625,-0.5330665,3.122676746292079e-10,4.272216098414876e-09,0.29526123936816523,0.41478530323151835,0.2127668,0.29496464
Alms1,-6.2932296,-0.67840254,3.1092822288912776e-10,4.25822698727363e-09,0.2600243013365735,0.3785967242142541,0.17705698,0.27001932
Esyt2,-6.2950416,-0.394426,3.073170591697412e-10,4.2109175828102735e-09,0.5309842041312273,0.7210048694112439,0.8180557,0.9798982
Rbbp4,-6.296354,-0.423023,3.0472827189942526e-10,4.179708354230503e-09,0.3183475091130012,0.44068171757414787,0.25465608,0.32846612
Hacd1,-6.299127,-0.6183938,2.9932620044366046e-10,4.107709400368313e-09,0.2818955042527339,0.3952707687767449,0.1919954,0.28136808
Git2,-6.3017163,-0.48197782,2.9436759355587565e-10,4.041725722455993e-09,0.31713244228432563,0.4461044710048694,0.25766286,0.34392998
