names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Pappa,8.7278,2.656343,2.596724830381405e-18,1.5854123197534276e-17,0.12140468227424749,0.02448474197156095,0.09682849,0.015998572
Zfp317,8.727404,0.4078144,2.605853363656291e-18,1.5906242590060097e-17,0.2973244147157191,0.1952388560472919,0.140426,0.10763432
Gm10516,8.726436,0.6862984,2.628257950021304e-18,1.6035715512505093e-17,0.24214046822742474,0.14495127017095383,0.113472834,0.072017215
Gle1,8.725689,0.29384094,2.6456473797034223e-18,1.6138148715693745e-17,0.3575250836120401,0.25107844703626775,0.18140268,0.15035473
Clcc1,8.724497,0.37204337,2.6736674864346546e-18,1.6305366627439667e-17,0.27391304347826084,0.1721920434574213,0.13046351,0.102266654
Fads6,8.720674,0.75299984,2.7655082842773744e-18,1.685780571654561e-17,0.17558528428093645,0.07664962454066145,0.07736751,0.046625905
Ptpn23,8.717909,0.42695335,2.8338595367130135e-18,1.7258795501241767e-17,0.3020066889632107,0.20178942323054802,0.14343147,0.108602665
Ppm1d,8.716494,0.31566492,2.8695060397253363e-18,1.7467971746130446e-17,0.34414715719063543,0.2388959897747244,0.18124147,0.14812264
Gm14966,8.714007,0.54044384,2.9331724615659466e-18,1.7847451096530115e-17,0.25785953177257526,0.15833200191723917,0.121802635,0.085315146
Rhbdd3,8.71137,0.57171637,3.002221707851971e-18,1.8259324873241844e-17,0.23979933110367893,0.14043776961175908,0.110825,0.07589902
Tbkbp1,8.7108345,0.588113,3.016445677246753e-18,1.833753288407698e-17,0.24949832775919734,0.1505831602492411,0.11489065,0.07787728
Gm10033,8.707561,0.25510034,3.104834252289438e-18,1.8862061125710424e-17,0.3488294314381271,0.24181179102092987,0.17678457,0.15017132
Xxylt1,8.699021,0.4362465,3.3475729961095918e-18,2.0322929599065687e-17,0.25418060200668896,0.1527799968046014,0.112302735,0.08419192
Grm4,8.695778,0.73763907,3.4446255837337298e-18,2.090268505757121e-17,0.2117056856187291,0.11323693880811632,0.10051051,0.061482195
Snhg4,8.693151,0.8876412,3.525213382756073e-18,2.1386878210579294e-17,0.19364548494983277,0.09638121105607925,0.0898826,0.04958169
E2f6,8.690364,0.6614171,3.6127921995983364e-18,2.1913256524426026e-17,0.225752508361204,0.1283751397986899,0.104228206,0.06714993
Bahcc1,8.688457,0.49720535,3.6739527497582005e-18,2.2269142879766037e-17,0.257190635451505,0.15717366991532195,0.1211284,0.08730594
Camk2n2,8.685515,0.5148671,3.7702914142938435e-18,2.2847931958068468e-17,0.1956521739130435,0.09650103850455344,0.10112995,0.07183593
Gm20045,8.682341,0.45047876,3.877065959441661e-18,2.3479099015144785e-17,0.2785953177257525,0.17754433615593546,0.12653033,0.09413487
Snhg12,8.677361,0.40359864,4.0506112068276604e-18,2.4513496199878205e-17,0.2822742474916388,0.18137881450710977,0.13510147,0.103777
Ppfia3,8.671602,0.2524909,4.260813911280728e-18,2.576819036599441e-17,0.4003344481605351,0.2937769611759067,0.21134405,0.18028025
Rsph10b,8.671372,0.4712989,4.269415422485584e-18,2.5814399730465266e-17,0.2929765886287625,0.19164403259306598,0.1408321,0.10353561
Clec2l,8.670733,0.7480016,4.293473709671385e-18,2.5954024427192376e-17,0.2020066889632107,0.10436970762102572,0.09315248,0.056504153
Chka,8.669403,0.29304066,4.343907965353676e-18,2.6252993033975098e-17,0.8167224080267559,0.6339670873941524,0.8429482,0.73235613
Sema4b,8.6664505,0.41403404,4.457988646593835e-18,2.692428746549255e-17,0.28060200668896323,0.17930180540022367,0.13220486,0.10082253
Rgs10,8.6643095,0.370193,4.542588141148837e-18,2.7429065921948145e-17,0.17759197324414716,0.07764818661127976,0.09813026,0.076749325
Syt6,8.664246,2.089036,4.545115638882335e-18,2.7438161585434362e-17,0.13879598662207357,0.04337753634765937,0.12244367,0.03015566
Qrsl1,8.656672,0.54409873,4.857389753669931e-18,2.931672566961164e-17,0.2591973244147157,0.16052883847259947,0.12211734,0.08533218
Cfap54,8.656389,0.29840866,4.869425261936601e-18,2.9382765952893885e-17,0.4187290969899666,0.30703786547371786,0.25457618,0.21167322
Zfp655,8.655815,0.40515798,4.893995160852615e-18,2.9524393797061014e-17,0.2755852842809365,0.17494807477232785,0.1297027,0.099466056
Dmac2,8.653559,0.7454458,4.99177744578537e-18,3.010753310174027e-17,0.20434782608695654,0.10708579645310752,0.09280708,0.056387942
Pcbp4,8.648735,0.29580086,5.207329400983372e-18,3.140057024336248e-17,0.27525083612040135,0.1731506630452149,0.13164912,0.10851669
Dynlt1a,8.645079,0.7763167,5.376828618945393e-18,3.241538815146123e-17,0.22274247491638796,0.12657772807157694,0.10636564,0.063467845
Golga3,8.638983,0.3003747,5.671588953800014e-18,3.417707898376461e-17,0.3642140468227425,0.26066464291420355,0.18976568,0.156738
B230307C23Rik,8.636973,0.3285147,5.772175671384934e-18,3.4767621674537815e-17,0.36086956521739133,0.25611119987218406,0.18536778,0.15030324
Gabrg1,8.6332855,0.6057891,5.961428391553108e-18,3.589950266271448e-17,0.22742474916387959,0.12881450710976194,0.14100887,0.09486432
Cherp,8.630782,0.30254892,6.093406769784683e-18,3.668604972084123e-17,0.351505016722408,0.24616552164882569,0.17614275,0.14511326
Zbtb43,8.627852,0.37939075,6.251487392332423e-18,3.7629360715047534e-17,0.28929765886287623,0.18768972679341747,0.13372846,0.10435655
Lrfn1,8.627629,0.3710163,6.263652616502513e-18,3.7694142397631026e-17,0.3110367892976589,0.21049688448633966,0.15087007,0.11859868
Shd,8.627351,1.6373107,6.278924823482885e-18,3.7777588447600794e-17,0.13779264214046824,0.04173989455184534,0.06524499,0.021441171
4930503L19Rik,8.623274,0.3965843,6.506687404245858e-18,3.913917406583528e-17,0.3060200668896321,0.2038664323374341,0.14839858,0.11469011
Tmem151b,8.620868,0.60645276,6.644879359752201e-18,3.9952541596898994e-17,0.23210702341137124,0.13520530436171913,0.108637325,0.07266864
Hmces,8.613188,0.33471313,7.10563674131293e-18,4.269419929317496e-17,0.3391304347826087,0.23558076370027162,0.1676677,0.13518298
Sec22b,8.606988,0.26532444,7.500533755915966e-18,4.5036724474069724e-17,0.36086956521739133,0.2567902220802045,0.18349189,0.15492591
Pop1,8.606604,0.41214693,7.525681378271347e-18,4.5177627040695066e-17,0.3103678929765886,0.20774085317143315,0.14228405,0.108771965
Raver1,8.605409,0.3700701,7.604557528612577e-18,4.5630741579682885e-17,0.31672240802675583,0.2144911327688129,0.15086953,0.118671834
Ttyh3,8.601646,0.26137948,7.858061503658565e-18,4.713082870609501e-17,0.3217391304347826,0.21820578367151303,0.16072865,0.13581689
Pofut1,8.593741,0.29077289,8.418266294949862e-18,5.0468276516131815e-17,0.37725752508361204,0.2696517015497683,0.19341047,0.16078383
Chmp1b2,8.592876,0.46813253,8.481873370472012e-18,5.083826398942293e-17,0.25050167224080266,0.151941204665282,0.121351585,0.08917297
Zfp239,8.59121,0.39924484,8.60576504463479e-18,5.1569336920012663e-17,0.2822742474916388,0.18229749161207862,0.13545595,0.10435247
Zbtb25,8.589347,0.2998373,8.746539339419337e-18,5.23662014372098e-17,0.3705685618729097,0.2656175107844704,0.19157398,0.1583106
Gm32014,8.583877,0.3984843,9.172809923111465e-18,5.4893853593319614e-17,0.3488294314381271,0.24512701709538265,0.19164895,0.14864592
Blzf1,8.566956,0.32864726,1.062570790540936e-17,6.351785793511669e-17,0.3130434782608696,0.20993768972679341,0.14403024,0.11632348
Nubpl,8.565933,0.32448632,1.072042671445886e-17,6.405556277907707e-17,0.3083612040133779,0.2060632688927944,0.15396975,0.124805965
Nrsn2,8.5626135,0.635086,1.1033739657453816e-17,6.591298012356248e-17,0.19899665551839466,0.10289183575651062,0.104801506,0.06872812
Frmpd1,8.561131,0.5191616,1.1176595697803785e-17,6.675152842853695e-17,0.20334448160535118,0.10448953506949991,0.1111683,0.07885418
B3gntl1,8.553564,0.30558857,1.1934537806967235e-17,7.121497465538744e-17,0.32976588628762543,0.22571497044256272,0.15920202,0.13070554
Gne,8.551989,0.41143402,1.2098546376231151e-17,7.216158515634429e-17,0.27759197324414714,0.1781035309154817,0.12733006,0.09721621
Nphp3,8.5488615,0.45327353,1.2430817874670422e-17,7.411051171342228e-17,0.23979933110367893,0.1403578846461096,0.10815887,0.08013001
Ppp1r37,8.541193,0.25808465,1.3284280180396088e-17,7.914603291513146e-17,0.3551839464882943,0.2509985620706183,0.17586017,0.14908923
Dnaja3,8.539938,0.30542904,1.342942199565014e-17,7.999303237045428e-17,0.32240802675585284,0.22156095222879055,0.16095726,0.13218088
Itfg2,8.53441,0.6516493,1.408715093546945e-17,8.387364184269092e-17,0.21270903010033446,0.11563348777760026,0.09968799,0.064595304
Vps11,8.532629,0.44101653,1.430588364538651e-17,8.515708762772164e-17,0.27692307692307694,0.17922192043457422,0.13321693,0.09981459
Mrps27,8.532272,0.34973428,1.4350030668854188e-17,8.540095771253866e-17,0.3374581939799331,0.23637961335676624,0.16662373,0.13302524
Triqk,8.532136,0.6048824,1.4366954655303723e-17,8.548274393002901e-17,0.24046822742474916,0.14359322575491293,0.11484032,0.07697685
Mob3b,8.528716,0.4354792,1.479804390946695e-17,8.800872949255798e-17,0.23210702341137124,0.13204984821856527,0.16021809,0.12088176
Cdc26,8.5248375,0.30518758,1.5302477486128523e-17,9.098861917509922e-17,0.3103678929765886,0.20981786227831922,0.15495247,0.1272024
Xndc1,8.5199585,0.2874959,1.5961054238710227e-17,9.488352375976633e-17,0.35418060200668894,0.2501597699312989,0.17806466,0.1481513
Nrg4,8.509621,1.2276793,1.7450297960502525e-17,1.036907355592001e-16,0.16923076923076924,0.07433296053682698,0.081303015,0.035528347
Gm28153,8.505927,1.7150325,1.8015014964853623e-17,1.0699899471830611e-16,0.14448160535117058,0.05024764339351334,0.078242056,0.024487065
Sdad1,8.505243,0.3901768,1.812154660428877e-17,1.07607946355191e-16,0.2936454849498328,0.19320178942323055,0.13271977,0.1028253
Elac1,8.503054,0.4778761,1.8466756529617063e-17,1.0963361642748794e-16,0.257190635451505,0.15929062150503276,0.11593436,0.08458232
Rab4a,8.502428,0.35329086,1.8566546896817025e-17,1.1020170424507918e-16,0.3230769230769231,0.2232385365074293,0.16114478,0.12828381
Dnmt1,8.500246,0.41181132,1.891894942683912e-17,1.122438001985355e-16,0.23846153846153847,0.13959897747243968,0.10764532,0.081976436
9330159F19Rik,8.499324,0.27217776,1.9069802986526552e-17,1.1311382036378994e-16,0.8163879598662207,0.6344064547052245,0.826188,0.72451466
Smg1,8.496629,0.31945226,1.9517659654776974e-17,1.1559169383377943e-16,0.9040133779264214,0.7199233104329765,1.1251352,0.98108983
Rxra,8.494057,1.5818088,1.9954721887004894e-17,1.1812808484331825e-16,0.13244147157190636,0.037665761303722636,0.064088255,0.021869548
Dusp26,8.49035,0.58970433,2.0601648271866672e-17,1.2190404956288426e-16,0.19933110367892976,0.10305160568780955,0.0973641,0.06574157
Hdhd5,8.468497,0.31207976,2.4857808464524913e-17,1.4692681773906389e-16,0.331438127090301,0.2292698514139639,0.16103414,0.13167487
Dnah5,8.465103,0.6483809,2.5592666960923714e-17,1.512370708687091e-16,0.25585284280936454,0.1608084358523726,0.14307982,0.093615904
Prpf38a,8.460884,0.3939273,2.653579282475612e-17,1.5677589120518842e-16,0.29531772575250836,0.1970762102572296,0.14279066,0.110479094
Bcl2l2,8.460673,0.7169151,2.6583729686912208e-17,1.5702458049842406e-16,0.20133779264214047,0.10580763700271609,0.09298457,0.057594333
Fbxo44,8.456005,0.37678605,2.7669296966985695e-17,1.6336497681892015e-16,0.2729096989966555,0.1742690525643074,0.12754755,0.099637516
Slc36a4,8.455661,0.30704105,2.775109019036814e-17,1.6381190540755534e-16,0.29163879598662207,0.19136443521329285,0.13520153,0.110659994
Rbfox2,8.452857,0.46392605,2.842601935074831e-17,1.6775909069945245e-16,0.9605351170568562,0.7577887841508228,1.577909,1.3317161
Gpr149,8.450757,2.372031,2.894200410073643e-17,1.7072923165461865e-16,0.11839464882943143,0.024364914523086756,0.0748959,0.014911744
Morc4,8.449894,0.89443266,2.915682803155869e-17,1.7195872897453513e-16,0.20367892976588628,0.10980188528518933,0.101068705,0.055636484
Eif4g3,8.449703,0.34844714,2.920434784618748e-17,1.7220119083323625e-16,0.9461538461538461,0.7721680779677265,1.3911,1.2153327
Ccny,8.446871,0.26611677,2.9921479705851745e-17,1.7635230526348681e-16,0.8384615384615385,0.6612078606806199,0.8804401,0.77662593
Phf14,8.446557,0.33547437,3.000185012639035e-17,1.7678721774037474e-16,0.942809364548495,0.7746844543856846,1.3877637,1.2185335
Mthfd2l,8.446301,0.38712868,3.0067654183469075e-17,1.7713612539132078e-16,0.3020066889632107,0.20226873302444479,0.1559979,0.12141292
Dsc2,8.445947,2.241274,3.015921636626777e-17,1.7763659442385246e-16,0.12441471571906354,0.03047611439527081,0.062876694,0.013632019
Kif17,8.444681,0.45759764,3.0487628195679354e-17,1.794922369890237e-16,0.30434782608695654,0.20506470682217606,0.14315115,0.10622555
Gm20642,8.434593,0.4516278,3.323558328166883e-17,1.9549915122119995e-16,0.3204013377926421,0.22192043457421312,0.17049149,0.12744655
Def8,8.426473,0.5267368,3.562401244971749e-17,2.092885131234697e-16,0.24816053511705685,0.15186131969963254,0.1144067,0.08078079
Kcnt2,8.426465,0.3774051,3.562655969582249e-17,2.092885131234697e-16,0.8575250836120402,0.665361878894392,1.3055358,1.1218584
Cog5,8.4259,0.26532176,3.5798732011095526e-17,2.1025397358210638e-16,0.8515050167224081,0.6729509506310912,0.9440607,0.8357696
Chpf2,8.425761,0.29056978,3.58411710387397e-17,2.1045722592022198e-16,0.35618729096989965,0.25231666400383446,0.17594232,0.14607035
Rbm25,8.416458,0.2789613,3.880373049595181e-17,2.2775365627484166e-16,0.9304347826086956,0.7635405016775842,1.2210867,1.0887381
Sptan1,8.413385,0.2982645,3.983446420524482e-17,2.3365030630755914e-16,0.9147157190635451,0.7372583479789103,1.2354271,1.0933197
Gpc1,8.411869,0.44290614,4.03529162687422e-17,2.365880122498588e-16,0.24949832775919734,0.15345901901262182,0.11874821,0.088702515
Gm48512,8.410482,0.4836416,4.083262043565059e-17,2.3934827903707057e-16,0.2792642140468227,0.1811791020929861,0.13633741,0.09935989
BC002059,8.408794,0.29196545,4.1424646242960413e-17,2.4276559314031544e-16,0.38193979933110367,0.2782393353570858,0.19973269,0.1659995
Utp18,8.406101,0.31449366,4.2386435186471734e-17,2.483479096076091e-16,0.3153846153846154,0.2143713053203387,0.148306,0.12093789
Zfp37,8.403487,0.39648888,4.3341093738632027e-17,2.5383068630275557e-16,0.27792642140468227,0.17986100015976994,0.13472421,0.10396833
Uck2,8.401506,0.2535037,4.407883248686508e-17,2.580950596910143e-16,0.4140468227424749,0.3054801086435533,0.22146517,0.18892927
Cgn,8.401423,2.017033,4.410982022044339e-17,2.582202329680422e-16,0.1277591973244147,0.03443042019491931,0.05969193,0.015082555
Dse,8.396015,0.3892967,4.618865567360992e-17,2.7021318919004976e-16,0.27391304347826084,0.17566703946317302,0.13616034,0.10559218
Stx3,8.387828,0.31415665,4.952082644342128e-17,2.8964401535366343e-16,0.39096989966555185,0.28770570378654736,0.20450945,0.16764711
Mapk6,8.38733,0.29065615,4.973074885061001e-17,2.908085357161895e-16,0.2588628762541806,0.15961016136763062,0.123626485,0.10217859
Kmt2b,8.384143,0.37374038,5.109654094317694e-17,2.9866522844097552e-16,0.28929765886287623,0.1909250679022208,0.13375226,0.104764365
Zfp141,8.383454,0.30538067,5.139656359537354e-17,3.0035355889684364e-16,0.35451505016722407,0.25143792938169035,0.18073002,0.14867967
Zmiz2,8.383251,0.26218027,5.148544356672511e-17,3.0080753829917457e-16,0.36755852842809367,0.2649384885764499,0.18647519,0.1577982
Tarbp2,8.375112,0.56514204,5.517163330475863e-17,3.217846292378694e-16,0.24280936454849497,0.1473877616232625,0.11300976,0.077761814
Ankrd16,8.375031,0.41443926,5.5209179527171294e-17,3.21933735654317e-16,0.27759197324414714,0.18026042498801725,0.12649831,0.09638015
Rela,8.370187,0.54683113,5.752677201164996e-17,3.3530246506573415e-16,0.2234113712374582,0.12793577248761784,0.10195377,0.070897624
Ring1,8.362352,0.38465342,6.147988048109522e-17,3.5811064134555137e-16,0.2842809364548495,0.185972200031954,0.13214344,0.10274521
Dcp2,8.359224,0.27671686,6.313202569274052e-17,3.6765442790722534e-16,0.31270903010033446,0.21245406614475157,0.15028782,0.12563226
Cdk10,8.348251,0.38925174,6.928083364173712e-17,4.032003465352992e-16,0.3130434782608696,0.21576929221920435,0.1508264,0.11715878
Mapkapk5,8.347773,0.3341325,6.956260649943177e-17,4.0475254149842606e-16,0.31237458193979933,0.21193481386803004,0.14672205,0.118103795
Mtmr4,8.340666,0.34985855,7.387354143931e-17,4.296497962065497e-16,0.2923076923076923,0.1935213292858284,0.13698956,0.1090343
Rad51d,8.340016,0.7959393,7.428031543423275e-17,4.3192211117027357e-16,0.18394648829431437,0.08999041380412207,0.08503442,0.04985598
Gm2516,8.338928,3.4090807,7.496697621723161e-17,4.358205648976662e-16,0.10668896321070234,0.013979868988656335,0.0626311,0.0060660727
Sarm1,8.337538,0.5858681,7.585366278603324e-17,4.4078458457195357e-16,0.23678929765886286,0.14103690685413006,0.10121761,0.068561904
A230072C01Rik,8.336347,0.46733192,7.662124208329602e-17,4.451487080601436e-16,0.2581939799331104,0.1625659050966608,0.12051682,0.08859687
Ppp1r8,8.329014,0.43923256,8.151855151569927e-17,4.728850343753971e-16,0.27357859531772577,0.17838312829525482,0.13151419,0.09863416
Cript,8.326551,0.31750885,8.323120762985589e-17,4.826116851562857e-16,0.24013377926421406,0.14335357085796452,0.11623761,0.094321296
Creb3l2,8.321704,0.27575406,8.670764987548316e-17,5.025527506803781e-16,0.24648829431438127,0.1478670714171593,0.13312174,0.111197636
Gm10785,8.315688,0.5747237,9.122154722267418e-17,5.284870577561999e-16,0.25150501672240805,0.15649464770730148,0.1198707,0.08204562
Sec24c,8.306145,0.4257932,9.886193886443666e-17,5.718881156700566e-16,0.2782608695652174,0.18197795174948075,0.13302392,0.10067339
1700019D03Rik,8.301651,0.6668384,1.0267479262994076e-16,5.938165471301138e-16,0.22709030100334449,0.13328806518613198,0.111522436,0.07168147
Otud7a,8.298391,0.5580059,1.055309690710886e-16,6.09810137406484e-16,0.9688963210702342,0.7438488576449912,1.7444657,1.4369767
Szt2,8.297834,0.42727998,1.0602593569530277e-16,6.125385706585219e-16,0.29063545150501674,0.19408052404537465,0.13571677,0.10264403
Slbp,8.296948,0.71033806,1.0681942342716328e-16,6.168574914007904e-16,0.18160535117056856,0.08755392235181339,0.08345499,0.051828
Tars2,8.296781,0.32710916,1.0697107272954844e-16,6.176004994075991e-16,0.30501672240802674,0.20690206103211375,0.14309739,0.11567634
Mri1,8.290439,0.34904987,1.1283135276599056e-16,6.510153422422518e-16,0.3357859531772575,0.23653938328806517,0.16595076,0.132538
Sh2d3c,8.288645,0.9895832,1.1454566346368826e-16,6.607647010024267e-16,0.17123745819397992,0.07884646109602172,0.07949236,0.040823698
Csk,8.283786,0.704277,1.19320416826628e-16,6.877176319458374e-16,0.17558528428093645,0.0815226074452788,0.07979247,0.04972259
Gsr,8.271767,0.32982323,1.3198843510697214e-16,7.594281052086384e-16,0.30066889632107024,0.20226873302444479,0.14728375,0.11889639
Syt2,8.269223,1.9978712,1.348346159248108e-16,7.756382209162206e-16,0.1254180602006689,0.03355168557277521,0.08048058,0.020765796
Eda,8.262676,0.25349465,1.4244216070207653e-16,8.190500445248869e-16,0.5103678929765886,0.4034590190126218,0.44489235,0.38528386
Cfap97,8.261478,0.25706974,1.4387955633902876e-16,8.271381426678868e-16,0.32274247491638797,0.2223598018852852,0.15920228,0.13488752
Dcaf11,8.261382,0.3651586,1.4399493301628853e-16,8.276243529727643e-16,0.26321070234113714,0.16731906055280396,0.12020811,0.094554044
Ttll1,8.258222,0.58025324,1.4785840790416666e-16,8.494666282627664e-16,0.21705685618729098,0.12286307716887682,0.096693456,0.0656969
Gpr19,8.2537,0.34085912,1.5356366237391627e-16,8.82055495508151e-16,0.2802675585284281,0.1827768014059754,0.13201036,0.10564242
Katna1,8.252276,0.4199352,1.5540534411025677e-16,8.924431708148322e-16,0.26321070234113714,0.16751877296692763,0.12193136,0.09251347
4930594M22Rik,8.249893,0.7109282,1.5853601227954568e-16,9.100326105429166e-16,0.20267558528428092,0.11096021728710656,0.09787879,0.060926706
Zfp518a,8.247711,0.32385463,1.6145727355661448e-16,9.264054965761759e-16,0.2672240802675585,0.1700750918677105,0.12910518,0.10445069
Tdp1,8.247229,0.29541922,1.6210947064250197e-16,9.299490768924055e-16,0.374247491638796,0.27400543217766415,0.19319758,0.16012636
Sema3a,8.246,0.43211776,1.6378492607484494e-16,9.393598641688545e-16,0.3096989966555184,0.21309314586994726,0.2300781,0.17541423
5730480H06Rik,8.245211,0.25244343,1.6486959443760447e-16,9.453790018221152e-16,0.35986622073578595,0.25786866911647227,0.1815893,0.15457113
Sv2c,8.2419,1.0298604,1.6949628358941385e-16,9.710799872169616e-16,0.22207357859531773,0.13224956063268892,0.18713132,0.09602371
Kri1,8.2337,0.3808416,1.815180266865307e-16,1.0390688915779888e-15,0.28795986622073577,0.19124460776481866,0.1332418,0.10387222
Trim32,8.2148075,0.2596814,2.1250455926620375e-16,1.2133441367366966e-15,0.25384615384615383,0.15769292219204345,0.12200337,0.10290239
Rnaseh2b,8.214261,0.59351784,2.134744532288849e-16,1.2186230206628718e-15,0.21237458193979933,0.11826969164403259,0.09905767,0.06673256
Fam210a,8.212425,0.2693208,2.167642476731221e-16,1.2368773274531304e-15,0.32441471571906355,0.22515577568301645,0.15849948,0.13322236
Abraxas2,8.207545,0.28250468,2.2575562664656786e-16,1.2876361044349986e-15,0.29966555183946486,0.2026282153698674,0.14127193,0.117563315
Gm43597,8.204754,0.65643436,2.3106449446218587e-16,1.3176364529284665e-15,0.24214046822742474,0.14978431059274644,0.11220551,0.072632864
Plekha5,8.200911,0.42651168,2.3857364518038373e-16,1.3601684375126057e-15,0.9384615384615385,0.7391755871544975,1.4615146,1.2426226
Pak5,8.196013,0.28641048,2.4849049262049814e-16,1.4164063505966874e-15,0.9113712374581939,0.7193641156734303,1.3110987,1.1700778
Rnf139,8.194387,0.2839091,2.5187303718879934e-16,1.4353825046157027e-15,0.2966555183946488,0.1988336795015178,0.13980551,0.11622226
Dars2,8.193961,0.40622568,2.5276593767175006e-16,1.4398602385499098e-15,0.2729096989966555,0.17782393353570858,0.13037586,0.09991986
Cpne2,8.193726,0.856417,2.5326138300164365e-16,1.4423767192145326e-15,0.1826086956521739,0.0907892634606167,0.09553412,0.053889863
Ell,8.193563,0.26482522,2.536039747346705e-16,1.4440217845137947e-15,0.351505016722408,0.25067902220802046,0.17088978,0.14419338
Septin10,8.193348,0.6445841,2.5405810746823664e-16,1.446301132981254e-15,0.18996655518394648,0.09702029078127497,0.09789623,0.06371615
Gm15614,8.192644,0.999959,2.5554974107353963e-16,1.4544845462075852e-15,0.16521739130434782,0.07317462853490973,0.077306636,0.039401274
Elmod2,8.189885,0.41975465,2.6147576359380493e-16,1.48789787542684e-15,0.24448160535117056,0.149704425627097,0.112765126,0.08547509
C1galt1,8.173593,0.29730693,2.993397943279294e-16,1.700477859110246e-15,0.31270903010033446,0.21417159290621504,0.16023843,0.13227813
Spryd7,8.172035,0.36176234,3.0322919278756445e-16,1.7218445499158616e-15,0.2648829431438127,0.17015497683335995,0.12872161,0.101568565
Esr1,8.168397,1.1721014,3.125147001263513e-16,1.7738212911692142e-15,0.17926421404682275,0.08979070138999841,0.11457494,0.052471798
Fat1,8.162951,0.31535792,3.269368074257081e-16,1.853722729590373e-15,0.2802675585284281,0.18237737657772807,0.16680588,0.13617527
Galns,8.159964,0.5216428,3.3512432204127864e-16,1.899744838238219e-15,0.2645484949832776,0.17139319380092666,0.13059036,0.09273717
Zfp420,8.158337,0.50185645,3.396698805030542e-16,1.925106452039035e-15,0.24782608695652175,0.154177983703467,0.112507224,0.08074483
Slc25a44,8.1544,0.30730197,3.5091749567377857e-16,1.9875955119634127e-15,0.2939799331103679,0.19755552005112637,0.13887997,0.11368888
Gtf2ird2,8.147244,0.33162993,3.723105807796427e-16,2.1074331800187487e-15,0.3093645484949833,0.21289343345582362,0.15146182,0.1221734
Cnnm3,8.145378,0.29751852,3.7809943349531367e-16,2.139299174145942e-15,0.3110367892976589,0.21257389359322576,0.14688063,0.12109488
Ss18l1,8.138771,0.32247,3.9931010237199687e-16,2.2583587562061787e-15,0.32642140468227426,0.22994887362198435,0.15841994,0.12863512
Snhg7,8.129352,0.39319476,4.31591800782636e-16,2.4378540439414398e-15,0.2899665551839465,0.19519891356446717,0.13911632,0.10764389
Foxred2,8.128296,1.0415407,4.353670796754357e-16,2.4586619232616555e-15,0.16789297658862876,0.07728870426585717,0.07699089,0.038143486
Taf4b,8.124583,0.47655562,4.489027970953855e-16,2.5335051791541712e-15,0.2618729096989967,0.16779837034670075,0.12543002,0.09170651
Rabepk,8.121696,0.5316946,4.59712006953405e-16,2.5934204549313444e-15,0.2468227424749164,0.15445758108324015,0.11840363,0.083376326
ENSMUSG00000121502,8.117463,0.42023322,4.760285086375162e-16,2.68434124388039e-15,0.2792642140468227,0.1838951909250679,0.12757204,0.09683921
Rabep1,8.107414,0.2596821,5.170846603049733e-16,2.9140236624149814e-15,0.8919732441471572,0.7156894072535549,1.0568885,0.94318
Nelfa,8.10535,0.27093738,5.259388810874202e-16,2.9633000073011075e-15,0.31872909698996654,0.22008308036427543,0.14960366,0.12552504
Dhps,8.101013,0.4389479,5.450347553448141e-16,3.070248192057684e-15,0.2545150501672241,0.16160728550886724,0.12311967,0.09225974
Mllt6,8.097652,0.2804977,5.602974179687781e-16,3.154901848453702e-15,0.3063545150501672,0.20762102572295893,0.1421014,0.11841701
E130102H24Rik,8.096187,0.27734834,5.670877431580389e-16,3.192467558905616e-15,0.34615384615384615,0.24684454385684615,0.17462665,0.14620328
Nos1,8.0955515,0.5016973,5.70053847142653e-16,3.2084932703651207e-15,0.3046822742474916,0.2118948713852053,0.18988849,0.13775355
Isy1,8.080987,0.4275974,6.424464719174462e-16,3.610653984610287e-15,0.26688963210702343,0.17259146828566863,0.12391241,0.093563244
Tmem50b,8.080756,0.272144,6.436635859052439e-16,3.616737882324112e-15,0.2612040133779264,0.1664802684134846,0.12646154,0.105828136
Zfp14,8.080525,0.594096,6.448829718486798e-16,3.622831999492792e-15,0.21003344481605352,0.11791020929861,0.09576838,0.06445717
Rgs9,8.078195,0.55387443,6.573251391264677e-16,3.691186308950509e-15,0.2491638795986622,0.1566544176386004,0.13175122,0.09160136
Arl6ip6,8.074349,0.35635775,6.783747808656152e-16,3.807798279059762e-15,0.2826086956521739,0.1870905895510465,0.13790107,0.1093026
Wdr19,8.073807,0.3392566,6.813993463647533e-16,3.823976699419574e-15,0.31672240802675583,0.22084198753794537,0.15306072,0.1228693
Srrm4os,8.072098,0.90682614,6.910063933072006e-16,3.87627177205939e-15,0.20267558528428092,0.11319699632529158,0.09640015,0.05256917
Gm43713,8.071402,0.5496006,6.949572662583686e-16,3.89680754264657e-15,0.24046822742474916,0.14718804920913883,0.10968365,0.07622092
Zbtb7c,8.068835,0.82189417,7.097185452606872e-16,3.977917670245028e-15,0.19096989966555183,0.09993609202748042,0.12002757,0.069658875
Zbtb9,8.065783,0.3877117,7.276821425654352e-16,4.07775165187346e-15,0.2983277591973244,0.2042658571656814,0.14674385,0.11405145
Psmd9,8.061716,0.29173574,7.523100219238197e-16,4.213124278677165e-15,0.3448160535117057,0.24668477392554722,0.17193085,0.14258426
