names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CGE-derived (for_DEGs),mean_expr_Rest (for_DEGs)
Zfp408,5.734429,0.49623454,9.784133212449435e-09,3.8262212111558187e-08,0.2907949790794979,0.12254973137795848,0.08436109,0.060533766
Scrib,5.733887,0.56962,9.815450338593253e-09,3.8379096419965175e-08,0.26359832635983266,0.10018876143458691,0.0775751,0.0529249
Timp4,5.733126,0.38116336,9.85962385967308e-09,3.8540601267008385e-08,0.3138075313807531,0.1431319878031073,0.103025146,0.080033235
Trim37,5.7297163,0.27486292,1.0059877549204954e-08,3.9306225061383906e-08,0.9079497907949791,0.5952156236387397,0.6797609,0.5903091
Pate2,5.728895,0.69152975,1.0108686597969851e-08,3.9485449758315147e-08,0.26569037656903766,0.10262087991868739,0.0799115,0.050228935
Per1,5.7281,0.4319842,1.0156189821514085e-08,3.965947108037836e-08,0.2928870292887029,0.12483664875853057,0.08581795,0.0643084
Obsl1,5.7265487,0.90248954,1.0249437349038845e-08,4.001196884624056e-08,0.2384937238493724,0.07880789894003194,0.069329,0.037685186
Acad10,5.725964,0.47788802,1.0284792010828318e-08,4.013832408583252e-08,0.29707112970711297,0.1300638884855525,0.092352316,0.06716323
Samd10,5.725072,0.89760613,1.0339001299741625e-08,4.033816827705205e-08,0.2280334728033473,0.06868012196892696,0.059489418,0.032371778
Rnd3,5.724476,0.6274099,1.0375353075519861e-08,4.046237113776759e-08,0.24686192468619247,0.08530564832292725,0.072745934,0.04769084
Trim39,5.723715,0.27725068,1.0421973658986245e-08,4.063828649208539e-08,0.3263598326359833,0.15100914766952228,0.09043774,0.07520436
Tmem138,5.7226768,0.44566807,1.048585942433265e-08,4.088146296166835e-08,0.29916317991631797,0.13013648903731667,0.086810485,0.064465456
Lyrm7,5.721978,0.34292674,1.0529073592914223e-08,4.1043987732715104e-08,0.29916317991631797,0.127994772760273,0.08103092,0.06442724
Npepps,5.7206182,0.38996074,1.0613706035039302e-08,4.136189719528731e-08,0.9686192468619247,0.7079279802526499,1.0248971,0.86018854
Gpc3,5.7204247,0.8805459,1.0625824753212718e-08,4.1403119361778676e-08,0.2594142259414226,0.09942645564106287,0.12969844,0.07252512
Dusp15,5.71523,0.3952374,1.0955589105217308e-08,4.266947083014771e-08,0.2615062761506276,0.09732103963990127,0.07874343,0.06043081
Wdr83,5.714925,0.3424661,1.0975261201165954e-08,4.2739893981931765e-08,0.3054393305439331,0.1345288224190504,0.08563371,0.068139516
Ets1,5.7148905,0.25946462,1.0977469557221146e-08,4.274229923236229e-08,0.22384937238493724,0.06363438362131552,0.070139244,0.058927134
Gm16599,5.7123103,0.33357385,1.1145266621559416e-08,4.3383067379588806e-08,0.2928870292887029,0.12338463772324669,0.09145354,0.07324756
Hycc2,5.711469,0.39539322,1.1200499613207616e-08,4.359174748071968e-08,0.9372384937238494,0.6430956875272252,0.87705755,0.7262422
Gm54728,5.7092338,0.4989425,1.1348584318796562e-08,4.4155294040843275e-08,0.29707112970711297,0.12857557717438653,0.085018,0.06089973
Uprt,5.7067165,0.54305804,1.1517647013689878e-08,4.48001122260925e-08,0.25523012552301255,0.09173079715405837,0.06453185,0.044733725
Zfp609,5.6997595,0.373753,1.199764459805616e-08,4.6626657557097055e-08,0.9414225941422594,0.6515173515318716,0.8622999,0.7208832
Dnah7c,5.6993546,0.8411834,1.2026169487778204e-08,4.673075547890099e-08,0.2489539748953975,0.08850007260055176,0.07724507,0.043850444
Lhpp,5.6986504,0.571255,1.2075943809519809e-08,4.691059854876352e-08,0.27824267782426776,0.11467257151154349,0.0872679,0.059563357
Sycp2,5.6981173,0.3730231,1.2113760288150758e-08,4.7050699471322764e-08,0.301255230125523,0.13242340641788877,0.09356398,0.07300354
Gm15535,5.6970425,0.73949486,1.2190350088077356e-08,4.734133644553238e-08,0.2594142259414226,0.09746624074342965,0.07439979,0.04522308
Itsn2,5.694668,0.3612831,1.2361251117541109e-08,4.7984226744919037e-08,0.9539748953974896,0.6648758530564832,0.8950264,0.75460047
Mast4,5.694134,0.42257014,1.239993541052363e-08,4.8127439618773644e-08,0.9728033472803347,0.7577319587628866,1.4842122,1.2656219
Zfp783,5.694009,0.4390939,1.2409054677674089e-08,4.815587798802755e-08,0.2719665271966527,0.10748511688688835,0.0826783,0.061636124
1700110C19Rik,5.6927004,0.39674577,1.25045746095541e-08,4.851955519981497e-08,0.27824267782426776,0.1123493538550893,0.0809512,0.06207809
Zgrf1,5.6917424,0.43574965,1.2574950206233715e-08,4.877853501393098e-08,0.2824267782426778,0.11612458254682735,0.079251796,0.05918928
Tut1,5.6904535,0.33954155,1.2670229470252405e-08,4.912684933126727e-08,0.28451882845188287,0.11634238420211994,0.07488184,0.05963651
Ccdc157,5.6886973,0.5399475,1.2801209167436449e-08,4.962754152777628e-08,0.2594142259414226,0.09608683025990998,0.06690674,0.04649474
1700028E10Rik,5.6886487,0.43353373,1.2804842456815781e-08,4.9634465783993075e-08,0.25732217573221755,0.09507042253521127,0.07824063,0.05851384
Gm5141,5.6882186,0.67961544,1.2837158619669272e-08,4.975255331177173e-08,0.24686192468619247,0.08617685494409758,0.067130245,0.042437013
Ldlr,5.687634,0.25944522,1.2881158397417503e-08,4.991588205056364e-08,0.28870292887029286,0.12102511979091041,0.09059894,0.076240145
Ankzf1,5.6863766,0.58886474,1.2976308790533309e-08,5.02773492720447e-08,0.26778242677824265,0.10490779729925948,0.074344985,0.050040066
Or10h5,5.6849937,0.8214703,1.308174113897892e-08,5.0678544464296935e-08,0.25732217573221755,0.09597792943226369,0.0717205,0.041213814
Tmem232,5.683893,0.7298838,1.3166246583181748e-08,5.099121442636114e-08,0.24476987447698745,0.0847974444605779,0.07431476,0.04546583
D830024N08Rik,5.683229,0.4596583,1.3217512785040698e-08,5.1182384858631434e-08,0.28661087866108786,0.11979091041091912,0.0817484,0.06009866
Ube2d2a,5.6810737,0.25442523,1.3385191913620533e-08,5.180929223840157e-08,0.9225941422594143,0.6122767533033251,0.692133,0.6079303
Gusb,5.679474,0.45846748,1.3510954415217312e-08,5.227348382100636e-08,0.24686192468619247,0.08639465659939015,0.07742917,0.056936655
Alg8,5.6784105,0.45955306,1.35952064804124e-08,5.259187994942141e-08,0.28870292887029286,0.12236822999854799,0.08337087,0.061308894
Ppp1cb,5.677661,0.28086585,1.3654918681022024e-08,5.280766622899565e-08,0.9267782426778243,0.6106432408886308,0.70857906,0.61448234
1700084C06Rik,5.671209,0.25945637,1.4179354042597286e-08,5.480426397074066e-08,0.3410041841004184,0.1653114563670684,0.103642,0.08730449
Ube2g1,5.6702905,0.2904465,1.4255547673144594e-08,5.5074991513644176e-08,0.9079497907949791,0.6001524611587048,0.7005164,0.60417795
Ffar1,5.6696463,0.97440207,1.4309262575293747e-08,5.526662144575866e-08,0.2217573221757322,0.06508639465659939,0.05967277,0.030815234
Slc35f3,5.6690617,0.355479,1.4358156290754027e-08,5.5447493465444196e-08,0.9163179916317992,0.5837447364599971,0.87237644,0.7364276
9430091E24Rik,5.66793,0.4726971,1.4453305031987104e-08,5.5798894570329526e-08,0.2824267782426778,0.1166690866850588,0.08375915,0.061055698
Ppp1r13b,5.6674137,0.2848188,1.449688820462095e-08,5.595911306682444e-08,0.8849372384937239,0.5704951357630318,0.6419995,0.5533027
Wdr45,5.666202,0.50774294,1.4599726794112968e-08,5.633989070196975e-08,0.26359832635983266,0.10102366777987512,0.07616929,0.054170508
Fdxr,5.664748,0.7480302,1.472406874196915e-08,5.6803406618336116e-08,0.24476987447698745,0.08516044721939887,0.06923929,0.04180099
Vps18,5.6631145,0.444764,1.4864997811211206e-08,5.7338858912897656e-08,0.26778242677824265,0.1046536953680848,0.075900964,0.056319516
Cwc25,5.662618,0.36772856,1.4908051763738748e-08,5.7496677320462205e-08,0.32217573221757323,0.15333236532597647,0.106191665,0.083262764
Mctp1,5.6568365,0.63669425,1.5418872238351296e-08,5.9458251585031475e-08,0.9790794979079498,0.7375853056483229,1.8180866,1.4629948
Rnf165,5.656514,0.27608547,1.544782967391442e-08,5.956136939849052e-08,0.8410041841004184,0.5201103528386816,0.53990877,0.46447057
Pwwp3a,5.6545696,0.30274788,1.56237240623343e-08,6.023091327904199e-08,0.3158995815899582,0.146399012632496,0.099388786,0.081317596
Cd47,5.6539226,0.25158173,1.5682699882699187e-08,6.044959774037114e-08,0.9205020920502092,0.6278858719326267,0.7452113,0.6573944
Crim1,5.6521063,0.3079786,1.5849352971282107e-08,6.107444634136673e-08,0.8786610878661087,0.5707129374183244,0.7578552,0.65011984
Acot8,5.6511283,0.4948959,1.5939800386067014e-08,6.141417212125332e-08,0.26778242677824265,0.10527080005808044,0.074027054,0.05308933
Glrx,5.650307,0.5374798,1.601613157782383e-08,6.169942014281381e-08,0.26569037656903766,0.10410919122985335,0.076871514,0.053589396
Pla2g15,5.6465807,0.26461396,1.6367021891501985e-08,6.30421270390852e-08,0.26778242677824265,0.10385508929867868,0.071828246,0.06014551
Hrh3,5.640944,0.6009969,1.6912016046621217e-08,6.511332156078407e-08,0.24267782426778242,0.0835632350805866,0.06999011,0.046690345
Lrrc8a,5.640873,0.3585861,1.6919019316872303e-08,6.51309525851517e-08,0.2907949790794979,0.1254174531726441,0.08725117,0.06869229
Gm15564,5.640354,0.40020555,1.697008807632113e-08,6.531818745319421e-08,0.26569037656903766,0.1035283868157398,0.07622039,0.05828228
Actr3b,5.6397095,0.2743782,1.7033711519419486e-08,6.554429736886747e-08,0.8535564853556485,0.5467910556120227,0.60494,0.5230677
Shisa6,5.639296,0.48742905,1.70746537963525e-08,6.569243234650511e-08,0.9121338912133892,0.6112966458545085,1.2727968,1.0416003
Camsap3,5.6369953,0.5872712,1.73042707014242e-08,6.655679269213687e-08,0.2510460251046025,0.09002468418759983,0.06601591,0.044421658
Fgf10,5.6368327,0.5130018,1.7320601891031232e-08,6.661007196393434e-08,0.301255230125523,0.13569043124727748,0.1080749,0.07694154
1110017D15Rik,5.6362767,0.8706069,1.737658501805527e-08,6.681580415500073e-08,0.24476987447698745,0.08726586322056047,0.07189234,0.039957948
Masp1,5.634555,0.60860145,1.7551106504879825e-08,6.746755819543932e-08,0.2489539748953975,0.09009728473936401,0.08306164,0.0552463
Csmd2,5.633685,0.5531243,1.7639879660466495e-08,6.77991083502696e-08,0.9623430962343096,0.7196529693625672,1.4724431,1.1908585
2310057M21Rik,5.629272,0.29819885,1.809720491638529e-08,6.952700830758833e-08,0.3117154811715481,0.1421155800784086,0.089867674,0.07368813
Tceanc2,5.6288867,0.26686907,1.813762933565531e-08,6.967235171537644e-08,0.3158995815899582,0.14498330187309424,0.09549983,0.079998486
Mxd1,5.6226945,0.5207087,1.8800194527238704e-08,7.216588956384342e-08,0.2907949790794979,0.1264701611732249,0.09388518,0.066359766
Zfp729a,5.621953,0.43437642,1.8881064850821186e-08,7.246596379682407e-08,0.29497907949790797,0.13057209234790185,0.093989395,0.07039033
Mlycd,5.620613,0.3232961,1.902811150775508e-08,7.301990234409868e-08,0.2824267782426778,0.11659648613329461,0.074549966,0.060022745
Polq,5.6199627,0.69148344,1.909984473046321e-08,7.328471053941831e-08,0.2594142259414226,0.09971685784811965,0.07833225,0.049223363
Smn1,5.6182723,0.36380386,1.928764576062664e-08,7.397359999829257e-08,0.28870292887029286,0.12323943661971831,0.08316764,0.06522043
4833422C13Rik,5.6163106,0.25525567,1.9507780175882687e-08,7.479652587413925e-08,0.35564853556485354,0.1795774647887324,0.12352724,0.104504146
Ddx17,5.615039,0.35132188,1.9651784753570895e-08,7.53379164400699e-08,0.9623430962343096,0.7102874981849862,0.9943288,0.8479503
Ccdc137,5.612419,0.34126833,1.9951773350825125e-08,7.646614604716461e-08,0.2719665271966527,0.10832002323217657,0.071751095,0.05705869
Lca5l,5.609585,0.6499779,2.028124898600561e-08,7.770671043119503e-08,0.2719665271966527,0.11158704806156526,0.0839187,0.05428798
P3h3,5.6093397,0.45204362,2.0310001921564046e-08,7.78036612624349e-08,0.3179916317991632,0.15133585015246115,0.10227215,0.075773515
Tmem230,5.607749,0.2682503,2.0497525398811368e-08,7.85017827061091e-08,0.28870292887029286,0.12309423551618992,0.08377803,0.070048384
Zfp110,5.605488,0.32305613,2.0766918415842743e-08,7.95108432364911e-08,0.28870292887029286,0.1244010454479454,0.09422335,0.07601828
Ano5,5.5997915,0.41685736,2.1460996124718185e-08,8.212147050287349e-08,0.26359832635983266,0.10055176419340787,0.07435739,0.056210916
B4galt2,5.5962644,0.30588168,2.190194451049772e-08,8.377298918107811e-08,0.27615062761506276,0.11213155219979672,0.07436265,0.06057632
Tspan12,5.59438,0.31171083,2.2141161005672935e-08,8.465182074878085e-08,0.28870292887029286,0.12338463772324669,0.08881023,0.07215942
Drc3,5.5935817,0.5225077,2.224325623320301e-08,8.503006046182456e-08,0.29916317991631797,0.1352911282125744,0.09251554,0.06529982
Slc1a1,5.5909986,0.26681882,2.257674848839899e-08,8.625582708421453e-08,0.8682008368200836,0.5654493974154203,0.63273245,0.55025506
Tamm41,5.5899153,0.6289087,2.2718064005319578e-08,8.678339207036354e-08,0.2615062761506276,0.10265718019456947,0.077984594,0.05111926
Gm16008,5.5864367,0.7613839,2.317758853729298e-08,8.85261981516791e-08,0.24476987447698745,0.08795556846232032,0.06886505,0.041196704
Utp15,5.5858293,0.3756406,2.3258736737777107e-08,8.8810893298859e-08,0.29707112970711297,0.13162480034848265,0.0862488,0.06712436
Rere,5.5844154,0.49395344,2.3448771767152278e-08,8.951108074774566e-08,1.0,0.849462755916945,1.9423807,1.6568807
Pacc1,5.5837026,0.5568117,2.3545125923989514e-08,8.98661269286361e-08,0.25732217573221755,0.097974444605779,0.07075617,0.04864048
Vps37d,5.582853,0.40154868,2.3660482195519794e-08,9.029358849504572e-08,0.3075313807531381,0.1408087701466531,0.09237774,0.07070646
Slc9a9,5.5821257,0.352382,2.3759628474691342e-08,9.065907655707986e-08,0.9602510460251046,0.680557572237549,1.0894963,0.9342352
Ftl1-ps1,5.5815043,1.0819697,2.384470844452382e-08,9.097079595404729e-08,0.2217573221757322,0.0672281109336431,0.06476636,0.031117834
Pgm3,5.5810823,0.40272793,2.3902637598115467e-08,9.117885750445239e-08,0.2719665271966527,0.10951793233628576,0.07568367,0.05776994
Gm42567,5.580193,1.5806504,2.4025206360813968e-08,9.16333988523877e-08,0.19665271966527198,0.04523014374909249,0.059489638,0.020285618
Zfp13,5.5779033,0.6480771,2.4343475834372006e-08,9.279460855008878e-08,0.24686192468619247,0.08918977784231161,0.068318754,0.044131678
4732463B04Rik,5.575614,0.5439116,2.4665835753736355e-08,9.401007187275118e-08,0.2907949790794979,0.12726876724263103,0.09049645,0.06294438
Gm35501,5.574944,0.91063607,2.476095624726375e-08,9.435922484243043e-08,0.24476987447698745,0.08882677508349063,0.071876824,0.038876947
2810049E08Rik,5.5739717,0.7605905,2.489961552064032e-08,9.487417314798715e-08,0.24267782426778242,0.08501524611587048,0.06480594,0.038757846
Prrc2c,5.573561,0.35244128,2.4958395623163504e-08,9.508465764843376e-08,0.9707112970711297,0.7674967329751706,1.2009256,1.036619
Brpf1,5.5727344,0.26242474,2.5077181190872573e-08,9.551011461357137e-08,0.3305439330543933,0.1598301147088718,0.103172004,0.08673413
Gm10855,5.5686717,0.2880134,2.56688862248151e-08,9.770831178081623e-08,0.35355648535564854,0.17583853637287644,0.10261319,0.08480651
Vars,5.5684547,0.2535584,2.5700821511292932e-08,9.781336379085808e-08,0.2698744769874477,0.10694061274865689,0.071161754,0.060029075
Zfp7,5.5684347,0.87799406,2.5703764857731626e-08,9.781336379085808e-08,0.2384937238493724,0.08334543342529403,0.06922285,0.03825877
Parp2,5.5684066,0.25211695,2.5707970205824223e-08,9.781551393804827e-08,0.30962343096234307,0.14273268476840423,0.09213086,0.077918455
Slc35e3,5.565635,0.53715724,2.611993240324278e-08,9.935483913860893e-08,0.26569037656903766,0.10625090750689706,0.07907225,0.055153824
Rnf215,5.558188,0.42385122,2.7258967435829354e-08,1.0357020008494552e-07,0.2719665271966527,0.1100987367503993,0.07582152,0.05705843
Tbccd1,5.558077,0.30088523,2.7276334400593306e-08,1.0362153334425875e-07,0.29916317991631797,0.13409321910846522,0.08854882,0.07246795
Zfp958,5.5566826,0.36478725,2.7495002784027182e-08,1.0442271728718169e-07,0.3138075313807531,0.14799622477130825,0.09680882,0.07597859
2810021J22Rik,5.5548267,0.5511289,2.7788754679020236e-08,1.0552343671923032e-07,0.24476987447698745,0.0869028604617395,0.06328899,0.043624416
Wdr66,5.553934,0.2583345,2.793107207202e-08,1.0604887757173623e-07,0.3284518828451883,0.15696239291418615,0.10077542,0.08493398
Gm15396,5.550413,0.6870409,2.8499543997367535e-08,1.0816140497306012e-07,0.2615062761506276,0.1024393785392769,0.074691795,0.047045447
Gfod1,5.548557,0.27985153,2.8803702242704647e-08,1.0930030776182374e-07,0.8535564853556485,0.5520545956149266,0.61740553,0.5326908
Stox2,5.5483775,0.43527827,2.883330350345416e-08,1.093971851366582e-07,0.9790794979079498,0.7423406417888776,1.2707628,1.0632956
Foxp4,5.5481663,0.3316722,2.886811093576189e-08,1.0951378523844726e-07,0.28870292887029286,0.12403804268912444,0.08106925,0.06494656
Rnls,5.5475163,0.33467576,2.8975611970545865e-08,1.0990608323666958e-07,0.2907949790794979,0.12734136779439523,0.10558,0.08461717
Cacfd1,5.546322,0.33892506,2.9174182339425685e-08,1.1062803830939432e-07,0.2928870292887029,0.12962828517496733,0.08755621,0.06984833
Casp3,5.5454693,0.63925564,2.9316689512143967e-08,1.1115273701020295e-07,0.2280334728033473,0.07201974735007986,0.06272438,0.040721167
Vps51,5.541606,0.48321965,2.99710096707817e-08,1.1356945844787821e-07,0.25732217573221755,0.09873675039930303,0.07169594,0.05180769
Btbd2,5.539359,0.34493065,3.035802198153866e-08,1.1500353174170925e-07,0.2698744769874477,0.10832002323217657,0.07233873,0.057387643
Gtf2e1,5.5372524,0.2865671,3.0725371528021593e-08,1.1637873314884976e-07,0.3305439330543933,0.15935821112240453,0.10333525,0.08549067
Mrpl47,5.5365453,0.44587195,3.084961353255639e-08,1.167999317485966e-07,0.2803347280334728,0.11989981123856541,0.08426176,0.06254375
Dus3l,5.5361347,0.40391356,3.0921977566884185e-08,1.1705741578221726e-07,0.27405857740585776,0.11271235661391027,0.07788903,0.059421286
ENSMUSG00000121477,5.532169,0.5362628,3.162952584767549e-08,1.1970216331366766e-07,0.26778242677824265,0.10919122985334688,0.081387915,0.05682313
Trp53i11,5.5316043,0.8422782,3.173150915023292e-08,1.2005430172722594e-07,0.2280334728033473,0.07521417162770437,0.08573601,0.0487236
Cyb561,5.5314503,0.25265366,3.175937809444578e-08,1.20142825481875e-07,0.28661087866108786,0.12273123275736895,0.0807983,0.068250395
Maip1,5.531285,0.25574228,3.1789337852657225e-08,1.2023923255924825e-07,0.2698744769874477,0.10730361550747786,0.06975381,0.05874861
Parp8,5.5297513,0.2933905,3.2068550245541156e-08,1.2127824702289808e-07,0.9205020920502092,0.5851604472193989,0.77916616,0.6742588
Sh3bp5l,5.527476,0.46048838,3.248708400001686e-08,1.2282650162944321e-07,0.2615062761506276,0.10269348047045157,0.07269282,0.0533477
Rnasel,5.5272393,0.9073968,3.2530918707371345e-08,1.2294033553685908e-07,0.22384937238493724,0.07129374183243793,0.070682846,0.03830492
Fbxw17,5.5255456,0.59948355,3.2846306214832424e-08,1.24103381596635e-07,0.25313807531380755,0.09568752722520692,0.07055639,0.047120754
Ldb3,5.5227604,0.43376666,3.3371511654299734e-08,1.2604617910472785e-07,0.2698744769874477,0.10955423261216785,0.078905076,0.05900639
Ccdc167,5.522418,0.259391,3.343657899947552e-08,1.2627419222992372e-07,0.2907949790794979,0.12650646144910702,0.08615655,0.07247908
Tmod2,5.521819,0.31109253,3.355074308865814e-08,1.2668753046546434e-07,0.9497907949790795,0.6569986931900682,0.8451889,0.7279096
Gyg,5.5164337,0.27158755,3.459481776742512e-08,1.3053823246885452e-07,0.3158995815899582,0.14995643966894148,0.096687056,0.080746755
Gm42659,5.515256,0.48250815,3.4827251095629016e-08,1.3135994342217177e-07,0.2615062761506276,0.10214897633222013,0.0686991,0.049645443
Tmub2,5.51474,0.34868792,3.492959326779589e-08,1.3172746261132288e-07,0.26569037656903766,0.10559750254101931,0.07578293,0.059989374
Gm36988,5.5120344,0.648312,3.547097514901862e-08,1.336753299094152e-07,0.24476987447698745,0.08850007260055176,0.06648348,0.042925414
Myo9a,5.511957,0.52329737,3.5486496460963625e-08,1.3371506940206038e-07,0.99581589958159,0.7979526644402497,1.6206982,1.3409132
Otof,5.5116096,0.9745649,3.555671196412117e-08,1.3396085957318228e-07,0.23221757322175732,0.07953390445767387,0.08952694,0.046560418
Snd1,5.509896,0.3749723,3.590458124821219e-08,1.3523354333325785e-07,0.9372384937238494,0.6585959053288805,0.9020044,0.75581264
Gmppa,5.5085244,0.337815,3.6185368337507273e-08,1.362720178316497e-07,0.28661087866108786,0.12363873965442138,0.07961006,0.06350588
Gm12394,5.5082026,0.32276198,3.625164115298639e-08,1.3648334002812727e-07,0.3368200836820084,0.16552925802236096,0.103675045,0.083735764
Pecr,5.506469,0.33444083,3.661024973645416e-08,1.3781415108132854e-07,0.2615062761506276,0.10185857412516335,0.068744116,0.054902915
Dip2c,5.50615,0.58705914,3.667668341471108e-08,1.3804489191109213e-07,0.997907949790795,0.8349789458399883,2.131644,1.782601
Cthrc1,5.500693,0.82802945,3.783022373743843e-08,1.4228696974033742e-07,0.21548117154811716,0.06305357920720198,0.06604701,0.03773911
Gm36251,5.5005727,0.8128821,3.7855926937702035e-08,1.4236371683919577e-07,0.2405857740585774,0.08650355742703644,0.08608122,0.049905855
Gad1os,5.499119,1.7218176,3.81693918218616e-08,1.435023867711517e-07,0.1799163179916318,0.031036735879192683,0.05508681,0.017023312
Pum1,5.4987907,0.37282518,3.8240422090308124e-08,1.437292126964022e-07,0.9602510460251046,0.6922462610715842,0.94782317,0.797619
Sh2d3c,5.498232,0.68949884,3.836177789061906e-08,1.4412485625292704e-07,0.2405857740585774,0.08606795411645128,0.070819326,0.044500202
Abca6,5.498027,0.7038013,3.840645130121095e-08,1.442725215243308e-07,0.22384937238493724,0.07067663714244228,0.06679634,0.0415358
Fnip1,5.497063,0.36144453,3.861684335161745e-08,1.4500203757098392e-07,0.9518828451882845,0.6636416436764919,0.8770355,0.738439
Ormdl3,5.497009,0.32176575,3.8628703244333135e-08,1.4502630378304197e-07,0.2719665271966527,0.11129664585450849,0.078101106,0.06296815
9530062K07Rik,5.4955435,0.38982692,3.8950888178914084e-08,1.4617463203455607e-07,0.29707112970711297,0.13304051110788442,0.085509,0.06591299
Slc35g2,5.4938073,0.53944516,3.933599449887657e-08,1.4753743330329612e-07,0.23221757322175732,0.07692028459416292,0.06348455,0.044108633
Clcn1,5.492259,0.8732227,3.968247687715411e-08,1.487954442770208e-07,0.23640167364016737,0.08298243066647307,0.06919205,0.038365766
Dok3,5.490688,0.6718358,4.003708844147845e-08,1.5006229131294824e-07,0.2510460251046025,0.09572382750108901,0.070666306,0.04493763
B130034C11Rik,5.488983,0.7836221,4.042542522250909e-08,1.5145443052549072e-07,0.24267782426778242,0.08842747204878756,0.07341541,0.04330084
Gm48027,5.4868193,0.3633574,4.092357670435753e-08,1.5325665589492496e-07,0.3075313807531381,0.14280528532016842,0.0886576,0.069587335
Slc37a1,5.4865427,0.6545244,4.0987667696020915e-08,1.5347528302565246e-07,0.25313807531380755,0.09659503412225932,0.07234835,0.04656412
Mypn,5.485733,1.3507265,4.117587567917203e-08,1.5415853135005608e-07,0.19665271966527198,0.04693625671555104,0.06520224,0.026074437
Armt1,5.484826,0.2905236,4.1387610094571534e-08,1.5492965773768975e-07,0.28451882845188287,0.12193262668796283,0.08044497,0.066246614
Kcng3,5.480949,0.39896664,4.230511405071494e-08,1.5829806636160846e-07,0.29707112970711297,0.1332220124872949,0.09135726,0.07003802
Septin1,5.4801416,0.26891354,4.249849954517514e-08,1.5899953812014148e-07,0.3179916317991632,0.15031944242776246,0.093563676,0.07825772
Exph5,5.479549,0.8154491,4.264118066951227e-08,1.5951114083110048e-07,0.24686192468619247,0.09307390736169595,0.08628185,0.049937423
BC024063,5.477413,0.68090254,4.315882749362178e-08,1.6135768676132145e-07,0.2384937238493724,0.08483374473645999,0.06832276,0.043162573
Rtel1,5.4764924,0.5594519,4.338393386711802e-08,1.6215416650569776e-07,0.2698744769874477,0.11209525192391462,0.07979799,0.054835416
1700019D03Rik,5.475857,0.45142365,4.354001167745625e-08,1.6271489760406807e-07,0.303347280334728,0.14051836793959635,0.10184249,0.07548235
Gm34466,5.47562,0.8109831,4.3598242324641876e-08,1.6290985555042792e-07,0.2489539748953975,0.09503412225932917,0.086915515,0.050462987
Etaa1,5.4754915,0.38427827,4.362984471556508e-08,1.63005273568859e-07,0.26778242677824265,0.10806592130100189,0.073881745,0.057087988
Otud3,5.4724154,0.4357223,4.439428504744797e-08,1.6581518476854697e-07,0.2719665271966527,0.11140554668215479,0.069430664,0.051791064
Ppp2r5e,5.471138,0.3881288,4.471548094996344e-08,1.6699165714044719e-07,0.9686192468619247,0.6792144620299114,0.93465865,0.7800565
Snx11,5.470157,0.28613746,4.496364153283186e-08,1.6789508726892609e-07,0.303347280334728,0.13783214752432119,0.08404508,0.06943663
Gm46430,5.468196,0.78759485,4.546397453361756e-08,1.6971617056380992e-07,0.22594142259414227,0.07343545810948163,0.06793388,0.03991498
Bcl2l2,5.4676824,0.45245245,4.5595763810113674e-08,1.7018449417665711e-07,0.2719665271966527,0.11329316102802381,0.08256729,0.06100221
Fbxo4,5.4649653,0.37250835,4.629970943923617e-08,1.7276394842831216e-07,0.28870292887029286,0.1278495716567446,0.08863276,0.06914265
Zfp263,5.463845,0.25910866,4.659306205893638e-08,1.7383443175834775e-07,0.29497907949790797,0.1300275882096704,0.0789387,0.066382006
Fank1,5.460036,0.52522296,4.76038470765252e-08,1.7758092058117899e-07,0.26778242677824265,0.10966313343981414,0.077033125,0.054149315
Blvra,5.4577947,0.3400263,4.82084128728737e-08,1.7978626702208414e-07,0.26359832635983266,0.10592420502395818,0.07492631,0.05965276
Gpatch8,5.4548154,0.47239694,4.9023728964901707e-08,1.827761339374093e-07,0.9895397489539749,0.7973718600261362,1.5435373,1.2956119
Sord,5.4541197,0.65520096,4.921601544777688e-08,1.834675825585134e-07,0.2384937238493724,0.08472484390881371,0.06679176,0.042925697
Mettl26,5.4538774,0.34082532,4.9283172030819235e-08,1.8369244450937896e-07,0.25313807531380755,0.09594162915638159,0.069530874,0.055297006
Rasgef1a,5.4506187,0.39733794,5.019490406481482e-08,1.8698697798718622e-07,0.9372384937238494,0.6192101059968056,0.8425833,0.6951508
Gm15834,5.4498262,0.38972467,5.04191147659116e-08,1.8779617601331366e-07,0.29497907949790797,0.13354871497023377,0.08980422,0.06926242
4930593A02Rik,5.4496064,0.44076622,5.0481387764789524e-08,1.88002063650713e-07,0.2594142259414226,0.1023304777116306,0.07606673,0.056595914
Rmdn2,5.44864,0.26227653,5.075643843641997e-08,1.8900020798040532e-07,0.28451882845188287,0.12258603165384056,0.07906304,0.06634607
Pigf,5.448272,0.4041126,5.08614848084181e-08,1.893651235696542e-07,0.2719665271966527,0.11329316102802381,0.07906174,0.060316246
Ubap2l,5.4460053,0.2815464,5.151352974132166e-08,1.9176621559286685e-07,0.9142259414225942,0.6187382024103383,0.7209403,0.62544775
Rabgap1,5.4432683,0.4541381,5.2311708210325644e-08,1.9468360105421747e-07,0.9790794979079498,0.7309060548860171,1.1699051,0.9638295
Gm14393,5.44265,1.1546495,5.24937837800611e-08,1.9533416011220631e-07,0.20711297071129708,0.0572455350660665,0.051571835,0.023494346
