names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_SST (for_DEGs),mean_expr_Rest (for_DEGs)
Mcf2,3.4003172,1.32981,0.0006730774416217983,0.006105871322207197,0.1891891891891892,0.10321949097237329,0.12357843,0.0510056
Gm10475,3.399847,3.0873132,0.0006742355838093879,0.006114313242307882,0.11486486486486487,0.02233340584439127,0.08377386,0.01022892
Ubap1,3.3966098,0.41492194,0.0006822619192428988,0.006182926735263639,0.4144144144144144,0.35381770720034805,0.30503377,0.23706552
Dchs1,3.3900554,1.5527943,0.0006987851627342088,0.006322005832548212,0.15990990990990991,0.07084330360379958,0.10405509,0.03669645
Clcn5,3.388654,0.4333991,0.0007023657885439154,0.006350124070718374,0.34459459459459457,0.2662606047422232,0.25665158,0.1961181
Cep192,3.3874447,0.61037076,0.0007054690956795508,0.006373891930366352,0.34234234234234234,0.2761946196795011,0.25092998,0.17128327
Pik3c3,3.38607,0.4615393,0.0007090127808329207,0.006403755771758179,0.38738738738738737,0.3226016967587557,0.27650765,0.20807949
Nr1d2,3.3849437,0.3901947,0.000711928636995521,0.006427930939539533,0.46621621621621623,0.4172286273656733,0.38087013,0.30284676
Clvs2,3.3826435,0.26268652,0.0007179174375236384,0.006479825846913054,0.6711711711711712,0.5602204336161265,0.634658,0.55321
Chga,3.3745844,0.49818698,0.0007392726239762856,0.006659153672893997,0.2972972972972973,0.22075991588717278,0.2047631,0.14917909
Pcbd2,3.3712199,0.76948005,0.0007483609441631498,0.006736502033388219,0.29504504504504503,0.22652454499311145,0.2166023,0.13267274
Ugcg,3.369035,0.37385225,0.0007543182134961962,0.006787853448306361,0.4166666666666667,0.357914581973751,0.3051995,0.24327777
Chuk,3.3650587,0.28893426,0.0007652737572854274,0.006878478884394586,0.536036036036036,0.46972663331158,0.4180042,0.3539935
Pggt1b,3.3650084,0.49548125,0.0007654131694953409,0.006878478884394586,0.4009009009009009,0.34620404611703287,0.30102095,0.222457
Cpne3,3.363001,0.6837397,0.000771000775133807,0.006926376070827614,0.3063063063063063,0.235080849829599,0.21108393,0.13654712
Tnrc6b,3.3600357,0.29145125,0.0007793239485515266,0.006994133098723954,0.9346846846846847,0.8022623450076136,1.4104806,1.2616488
Gm15398,3.357919,1.0444685,0.0007853164546072889,0.007045560312286429,0.23198198198198197,0.15143934450003627,0.16988151,0.08596857
Ids,3.3541465,0.39659384,0.0007961019875340896,0.007139940055087112,0.38063063063063063,0.3137553476905228,0.2800302,0.21953326
Nup210,3.3537414,0.64481354,0.00079726813175448,0.0071480129129939535,0.3355855855855856,0.27401928794141106,0.23154272,0.1541254
Uso1,3.3534014,0.25651005,0.0007982482356081444,0.0071544129722451106,0.5022522522522522,0.4410485098977594,0.38168752,0.32862076
Glyr1,3.350525,0.25426137,0.0008065856316877924,0.007219505637392066,0.5472972972972973,0.48865201943296355,0.44752908,0.38746268
Fgf9,3.3499453,0.89984703,0.0008082748551842062,0.007229808707989221,0.268018018018018,0.19494597926183743,0.19566041,0.10959376
Dlx5,3.3478405,2.9710348,0.0008144388791272086,0.007280097365984064,0.10585585585585586,0.013777101007903705,0.062101446,0.008137997
C2cd2,3.347042,0.7127092,0.0008167877446648485,0.007298665347237937,0.29954954954954954,0.23312305126531796,0.20926651,0.13280913
Ddi2,3.3451056,0.3110279,0.0008225120617135995,0.007347373370427001,0.509009009009009,0.4534841563338409,0.4133975,0.34547678
Ikzf4,3.3420694,0.62368923,0.0008315624168025252,0.007423283102818555,0.31981981981981983,0.24925676165615257,0.20937587,0.1407698
Inpp5b,3.3417413,0.39056158,0.0008325461075837122,0.007429596117826087,0.4346846846846847,0.37995794358639695,0.31611097,0.24967486
Stt3a,3.3413098,0.50000936,0.0008338416148094229,0.007438686650042893,0.34684684684684686,0.28456964687114783,0.23840486,0.1742629
Lncpint,3.3348114,0.4329002,0.0008535725704919743,0.007602086499542377,0.9211711711711712,0.7451598868827496,1.4857045,1.2618662
Evi5l,3.3306458,0.31081417,0.0008664476635291598,0.007709088979810769,0.4572072072072072,0.39464143281850483,0.34442607,0.28629717
Fgf1,3.3295047,0.858709,0.0008700061286491325,0.007738187579212906,0.21171171171171171,0.1256254078747009,0.14550254,0.082839824
Zfp512,3.3255756,0.35017988,0.0008823618462902395,0.007845487362613745,0.43243243243243246,0.370458994996737,0.31326362,0.2535559
Dus2,3.3253627,0.67945945,0.0008830358535820863,0.007848883025388905,0.30855855855855857,0.2395765354216518,0.20901859,0.13553783
Alg9,3.3239112,0.5956596,0.000887644949621996,0.007887241996145183,0.32432432432432434,0.259734609527953,0.21602531,0.14804764
Fbxo38,3.322362,0.2786317,0.0008925884148760086,0.007928545688501935,0.5315315315315315,0.4657022695961134,0.4105293,0.3495756
Ubp1,3.3188143,0.29193643,0.000904005621168769,0.008027307019433187,0.5653153153153153,0.49952867812341384,0.46564564,0.39501053
Casc3,3.317336,0.2530688,0.0009088026168869761,0.008064572759495722,0.5135135135135135,0.45167137988543254,0.38923034,0.3359611
Nek4,3.314826,0.6365824,0.0009170019863883377,0.008126581826434758,0.32207207207207206,0.2513233268073381,0.21056616,0.14042202
Socs6,3.3147342,0.5403807,0.0009173026676433428,0.008126581826434758,0.3761261261261261,0.3162932347182945,0.29330778,0.21055953
Papolg,3.3140278,0.5582585,0.0009196238923400498,0.008144460773624634,0.3716216216216216,0.316402001305199,0.27642494,0.19576274
Gas6,3.3103914,0.5109981,0.0009316562673531761,0.00823744781302397,0.3355855855855856,0.26691320426365023,0.22733307,0.16476583
Ralb,3.305179,1.0198836,0.0009491571943964571,0.008381154720155375,0.19594594594594594,0.11213835109854253,0.119462796,0.06069726
Nfatc3,3.3032427,0.26981112,0.0009557364652096658,0.008433707330109596,0.4864864864864865,0.42157929084185336,0.37741035,0.32229722
Golm1,3.2999284,0.43595573,0.0009670946570052806,0.008528333913269409,0.3063063063063063,0.22699586686969764,0.21596478,0.16398066
Tent4b,3.2970726,0.2622562,0.0009769825019685376,0.008609878592290785,0.5518018018018018,0.49322021608295263,0.46806046,0.40391693
Gipc2,3.296626,2.0221264,0.0009785365512466541,0.00862074660065495,0.1373873873873874,0.049307519396708,0.09008035,0.022941712
Fktn,3.2919106,0.29503492,0.0009950922091437897,0.008755117111883965,0.49324324324324326,0.43057066202595895,0.3718243,0.31267855
Gm16183,3.2866983,0.7997228,0.0010136931655514824,0.008907107703848375,0.2972972972972973,0.23033137553476904,0.20739344,0.12433377
Clpp,3.285844,0.47458333,0.001016772857372091,0.008931247687998722,0.3581081081081081,0.2972953375389747,0.25285828,0.18818001
Zfp157,3.284558,0.43523479,0.001021424710870891,0.008969177118006811,0.4144144144144144,0.3615038793415996,0.30379426,0.23312683
Gm960,3.2833164,1.0593804,0.001025934839438366,0.009005837679094707,0.21621621621621623,0.1363570444492785,0.14775084,0.0736238
Marchf3,3.2785563,0.4351763,0.0010433949496616369,0.009140697178962142,0.3918918918918919,0.31883112174606626,0.34009528,0.26205721
Pigu,3.2731757,0.30051145,0.0010634633433526353,0.00930790229181932,0.4774774774774775,0.4181350155898775,0.35852587,0.30020395
Asah1,3.2726111,0.33274508,0.001065589997426476,0.009320443760042126,0.4527027027027027,0.39594663186135887,0.34942457,0.28675795
Zkscan16,3.2684395,0.504357,0.0010814228182884878,0.009455851326850525,0.3918918918918919,0.3353273874265826,0.28844768,0.21164721
Ldah,3.2664943,0.32990348,0.0010888803800828,0.009511773671269453,0.48873873873873874,0.43463128127039374,0.38529715,0.31770343
Rusc1,3.2660952,0.6636668,0.001090416295290515,0.009522094850326986,0.3130630630630631,0.25001812776448407,0.22592667,0.14843476
Bbs5,3.262846,0.5342922,0.0011029945340111011,0.0096288054349832,0.3761261261261261,0.31368283663258645,0.2625732,0.18841696
Tbce,3.2613766,0.31553137,0.0011087267247774887,0.009675702206811016,0.5608108108108109,0.49655572474802406,0.46565622,0.38971272
Eno2,3.261007,0.27502245,0.0011101727515178427,0.009685175919897544,0.43243243243243246,0.3714378942788775,0.32436433,0.27509096
Psma2,3.2600195,0.4029025,0.0011140450943267974,0.009715803857371324,0.3716216216216216,0.31397288086433184,0.2788155,0.21769707
Gpc3,3.2581422,1.3241781,0.0011214416469815397,0.009773965959907224,0.18468468468468469,0.10082662606047423,0.17120534,0.07192743
Pus10,3.25641,0.3259383,0.0011283076992431374,0.009827432051430503,0.4954954954954955,0.43945326662316003,0.38158736,0.3152883
Mapkbp1,3.2538762,0.5253271,0.0011384190083437574,0.009905867472213977,0.38513513513513514,0.33210064534841566,0.27993432,0.20249255
Camk1,3.2505147,0.6485814,0.0011519631949572897,0.010013992574733864,0.26126126126126126,0.1845768979769415,0.17601705,0.11579944
Gtf2ird1,3.2496574,0.36261094,0.0011554414948569695,0.010037734551182273,0.44144144144144143,0.38071930969472845,0.34178948,0.27528623
Nacc2,3.2486432,0.651181,0.0011595680129870653,0.010063821869819911,0.2072072072072072,0.12036835617431658,0.13056393,0.08508472
Fndc5,3.2478302,0.791175,0.0011628862787684388,0.010089362063451067,0.23873873873873874,0.16086578203175983,0.1577393,0.094160266
Zfhx2os,3.244794,1.0056008,0.0011753562272810748,0.010190971870617129,0.20495495495495494,0.12326879849177,0.1355184,0.06979093
Mapre1,3.2397857,0.39254895,0.0011961952617746054,0.010361626912921872,0.38963963963963966,0.32793125951707636,0.27529702,0.21626055
Lrrcc1,3.2392743,0.3533526,0.0011983425507984245,0.01037688183691707,0.46396396396396394,0.4074033790152998,0.35401437,0.2870556
Pdcd10,3.2359307,0.3628066,0.00121246857753168,0.010482313603048984,0.4527027027027027,0.39975346240301646,0.34776703,0.28022423
Pign,3.2343786,0.30281025,0.0012190778838109444,0.010532676121543433,0.46621621621621623,0.40794721194982236,0.35985112,0.30093014
Myrip,3.2312298,0.28396374,0.0012325876722924436,0.010640897081058647,0.6013513513513513,0.5069610615618881,0.5382676,0.4609876
Zbtb11,3.2305794,0.2682525,0.0012353956011743141,0.010659948556054535,0.5855855855855856,0.53719817272134,0.54634976,0.47224775
Trak2,3.2212963,0.3078613,0.001276121582284052,0.010990188114093743,0.49324324324324326,0.43898194474657387,0.3822625,0.3192733
Serac1,3.2190316,0.43443453,0.0012862429436363934,0.011073805797984584,0.4009009009009009,0.3451888913059242,0.27796826,0.21278878
Fkbp3,3.214733,0.25498545,0.0013056591266409803,0.011226579434509805,0.42342342342342343,0.3684649409034878,0.33201063,0.285161
Ccdc90b,3.2134204,0.7439061,0.0013116418315675434,0.01127080780755353,0.25900900900900903,0.18544703067217752,0.16657065,0.10276074
Akap8,3.212894,0.36376575,0.001314047399402722,0.011287868804971594,0.44594594594594594,0.39304618954390547,0.32918653,0.26463467
Gm50304,3.2126694,0.6415351,0.0013150757354908212,0.01129309204622511,0.3310810810810811,0.271408889855703,0.23661423,0.15796416
Syt16,3.212427,0.31293064,0.001316186088845117,0.011299016040660796,0.8378378378378378,0.6659415560873033,1.0551383,0.91919416
Gad1os,3.2088497,2.2880466,0.0013326714587000498,0.011433231831184654,0.11936936936936937,0.032194909723732866,0.07897359,0.016685715
Dcaf10,3.2082672,0.37263134,0.0013353734041603143,0.011452755623934774,0.44594594594594594,0.39246610108041474,0.3404703,0.27252856
Gm14634,3.2058134,0.9384672,0.0013468128331918087,0.01154349627683059,0.21171171171171171,0.1321151475600029,0.13596584,0.073245324
Il6st,3.2039685,0.35972917,0.0013554725359137853,0.011610430678891186,0.3108108108108108,0.23475455006888551,0.21245286,0.16929437
Gpr68,3.2039657,1.3720509,0.0013554864547704374,0.011610430678891186,0.17567567567567569,0.0941193532013632,0.112166196,0.044837825
Faf1,3.201426,0.337616,0.0013674915712411626,0.011705797553122026,0.9414414414414415,0.7804002610398085,1.4096022,1.2379925
Tmem186,3.2000425,0.9384385,0.0013740733893583162,0.011758392347789158,0.22972972972972974,0.15444855340439417,0.14606598,0.07887065
Cars,3.1996758,0.8305533,0.0013758221794860316,0.011769609029859811,0.25225225225225223,0.17989993474004787,0.16349994,0.095201954
Flii,3.1951792,0.73454386,0.001397440727929668,0.011950742316826917,0.21846846846846846,0.13755347690522804,0.12720264,0.078372024
Resp18,3.1900823,0.81501424,0.001422323084023677,0.012155795568612024,0.21621621621621623,0.1366108331520557,0.16601875,0.09771716
Uimc1,3.1896358,0.3567489,0.0014245217955170622,0.012170715626563898,0.46846846846846846,0.42270321223986657,0.3801984,0.30839282
Znhit6,3.189414,0.71231693,0.0014256150350375229,0.012172564225749177,0.28378378378378377,0.21785947356971938,0.18548675,0.11724038
Vmn2r29,3.184601,1.0970019,0.0014495370634905883,0.012360857155186325,0.22072072072072071,0.14705242549488798,0.14952321,0.07268949
Zfp326,3.181683,0.25950554,0.0014642197445594069,0.012466281538755153,0.47072072072072074,0.41262417518671596,0.35118285,0.30120155
Chd1,3.1808374,0.26222104,0.0014684998412985966,0.012494803906172669,0.5180180180180181,0.45649336523819883,0.4025354,0.34588733
Phip,3.1791701,0.2603649,0.0014769741175294786,0.012558953967726928,0.8828828828828829,0.7430933217315641,1.1765782,1.0553043
Setd5,3.1786733,0.2834768,0.0014795070668578681,0.012576512143774412,0.9076576576576577,0.7718802117322892,1.2358301,1.1005249
Tab3,3.1775913,0.50374323,0.0014850391425506192,0.012611568192267742,0.36711711711711714,0.3090783844536292,0.25733435,0.18812309
Necab1,3.1772897,0.34924906,0.001486584261003519,0.01262070113528106,0.4864864864864865,0.40649699079109564,0.5373328,0.4437051
Actr1b,3.1759062,0.43314514,0.0014936926359046087,0.012673041088334966,0.3963963963963964,0.3450076136610833,0.30060104,0.23089196
Cmtr1,3.175507,0.36758295,0.0014957489406912522,0.012682478395826426,0.44819819819819817,0.4013487056776158,0.34813896,0.27972478
Pdxk,3.1708744,0.67651194,0.0015198088938668322,0.012862130701795838,0.25,0.1751504604452179,0.1633839,0.105305806
Golga1,3.170555,0.2989959,0.001521480203400238,0.01287222073846486,0.5157657657657657,0.4617866724675513,0.414562,0.3489306
Ptprs,3.1698544,0.26260948,0.0015251537347392861,0.012897410191565904,0.8716216216216216,0.730548908708578,1.1221821,1.0031263
Catspere2,3.1515067,0.2787343,0.001624304261524208,0.013686125903780329,0.6081081081081081,0.5265027916757306,0.5912993,0.50962716
Ergic1,3.1479502,0.30990496,0.0016441974180018337,0.01384939956793394,0.4954954954954955,0.45130882459575083,0.39934132,0.33358237
Hmgxb4,3.1426048,0.55607635,0.001674516998844754,0.014087123280826092,0.33783783783783783,0.277246030019578,0.24329802,0.17172042
Aatf,3.1411002,0.3432443,0.0016831450810584692,0.014146421122315005,0.46846846846846846,0.42277572329780294,0.37909317,0.30995092
Stac2,3.1386018,1.371297,0.0016975590638734178,0.014258647091678255,0.17567567567567569,0.0974911173954028,0.12822214,0.051530503
Alms1,3.1383624,0.3551118,0.0016989467059915896,0.014265843121873128,0.43243243243243246,0.37310564861141327,0.3288525,0.2657549
Vac14,3.1316423,0.78524107,0.001738314349016504,0.014573636991598584,0.25225225225225223,0.18225654412297876,0.16149263,0.09685245
Mpped2,3.129218,0.42113632,0.0017527211654782351,0.014680678839276864,0.6554054054054054,0.5960771517656442,0.83257395,0.67819244
Ube2j1,3.1272788,0.4596973,0.0017643255716799896,0.014773271458722755,0.32432432432432434,0.25788557755057645,0.2103458,0.15719734
Cbln4,3.126856,1.8229767,0.0017668645492311444,0.014785316237259686,0.1373873873873874,0.05441954898121964,0.10642205,0.031244446
Rgs11,3.126312,0.80012655,0.0017701364270150603,0.014808083995608554,0.2882882882882883,0.22743093321731564,0.19603099,0.11722545
Cacng5,3.1222882,1.7261423,0.0017945111617786774,0.015002649320781911,0.13963963963963963,0.05637734754550069,0.09825645,0.030729927
Zfp346,3.1206949,0.3705064,0.0018042493366721096,0.015079371594519312,0.42792792792792794,0.38068305416576026,0.3165477,0.25312346
Riok1,3.1169696,0.42017415,0.0018272036703053547,0.015256980304880324,0.3963963963963964,0.3441737364948155,0.28683093,0.22175337
Tulp3,3.1150982,0.39568374,0.0018388364830981684,0.015336742457526583,0.42342342342342343,0.37089406134435504,0.32107025,0.25292495
Pacs2,3.1150658,0.26787084,0.001839039233276913,0.015336742457526583,0.3738738738738739,0.30697556377347546,0.26657596,0.22611544
Polr3e,3.1149623,0.69618464,0.0018396844841448126,0.015337363353698764,0.28153153153153154,0.21655427452686535,0.18374586,0.11733505
Pinx1,3.1116009,0.722266,0.0018607594016870148,0.015484238192421831,0.2972972972972973,0.2375824813284026,0.21037543,0.13271408
Herpud2,3.1113465,0.2773997,0.001862362446874814,0.015491241767752389,0.46846846846846846,0.40965122181132624,0.35121596,0.2980198
Ptk7,3.1112845,0.95374733,0.0018627540808190536,0.015491241767752389,0.20945945945945946,0.13247770284968458,0.13216878,0.07041397
Nol4,3.1108084,0.3145958,0.0018657591221870541,0.015511431811004376,0.8941441441441441,0.7277572329780292,1.2679452,1.1162049
Rpp25,3.1086178,2.7316406,0.0018796472793531957,0.015617230178175748,0.0990990990990991,0.0135595678340947,0.060253665,0.009306895
Dennd10,3.1059926,0.5323385,0.001896415637690079,0.01574194877501774,0.36711711711711714,0.3204626205496338,0.28372082,0.20443654
Abcc1,3.1057117,0.465144,0.0018982176617251397,0.015747177700078576,0.36261261261261263,0.30563410920165324,0.25252846,0.18905082
Ankrd13d,3.104866,0.5090551,0.0019036522007654345,0.01578738723289112,0.36936936936936937,0.3165832789500399,0.26575133,0.19384198
Vps26c,3.1039762,0.8435195,0.0019093871982272651,0.0158285226597642,0.22522522522522523,0.15104053368138642,0.14299935,0.08219786
Stat3,3.1038637,0.45847052,0.001910112344760218,0.0158285226597642,0.31756756756756754,0.24784279602639403,0.22941753,0.17198877
Ift43,3.1022525,0.5101322,0.001920540335632342,0.015907804814562585,0.3400900900900901,0.28094409397433107,0.23141646,0.16791037
Atg16l1,3.1020427,0.30098385,0.0019219026867326,0.01591418341833743,0.48873873873873874,0.44445652962076715,0.38080013,0.31931585
Tubgcp3,3.1013331,0.6200041,0.0019265143897116358,0.015947455838432427,0.32882882882882886,0.2734391994779204,0.2360932,0.15979318
Clpx,3.0985246,0.33484164,0.0019448689391636808,0.016089479185753725,0.4369369369369369,0.38470741788122687,0.32372883,0.26474065
Mpp7,3.094619,0.9635861,0.0019706583334938676,0.016287785118726614,0.22072072072072071,0.14484083822782975,0.17080143,0.091218196
Dand5,3.0924816,0.94919235,0.001984905756832419,0.016400497443446217,0.20945945945945946,0.13374664636357045,0.1321158,0.07059979
Sfmbt2,3.0905185,0.78711855,0.0019980737523375616,0.016493943028606683,0.27927927927927926,0.21419766514393446,0.22915275,0.13910183
Srek1,3.0904298,0.2904356,0.0019986705806156815,0.016493943028606683,0.8828828828828829,0.7271046334566021,1.0844828,0.9558558
Cbarp,3.0882833,0.4440596,0.0020131638085275007,0.01660844689442246,0.34684684684684686,0.2904067870350228,0.25392732,0.19267714
Ctnnal1,3.0833373,0.38021055,0.0020469300505618995,0.016866301888561253,0.40540540540540543,0.3484881444420274,0.30083066,0.23875424
Zfp2,3.0824504,0.7514259,0.0020530396272494616,0.01691145762850798,0.26576576576576577,0.19962294249873105,0.17671704,0.10869251
Dcun1d2,3.0764518,0.29597372,0.0020948019076043487,0.017250176909999648,0.4594594594594595,0.40381408164745125,0.32753438,0.27434045
Tomm40,3.0759432,0.38352057,0.002098377714748058,0.017274328797573624,0.39864864864864863,0.34486259154521065,0.28470302,0.2251272
Zfp943,3.075698,0.34291506,0.002100105251364783,0.017283255162074032,0.46396396396396394,0.4060256689145095,0.34685367,0.28284395
Slc1a6,3.0745656,1.3880394,0.002108093805807834,0.017338377888600095,0.17567567567567569,0.09955768254658835,0.118734814,0.04704561
Trnau1ap,3.0725286,0.81870586,0.0021225350581666738,0.017443382822427717,0.25,0.18196649989123342,0.17049801,0.100201145
Ctnnbl1,3.0724902,0.4065136,0.0021228084045157663,0.017443382822427717,0.4144144144144144,0.36367921107968965,0.3027876,0.23648733
Pank1,3.0721855,0.3146966,0.0021249752900326085,0.01745585021191568,0.4527027027027027,0.39000072511057937,0.3290014,0.27249005
Vps53,3.0719285,0.26765385,0.0021268071519167974,0.017465558732275167,0.4617117117117117,0.4131317525922703,0.34109676,0.29092008
Dgkq,3.0649157,0.83713317,0.0021773130867707336,0.01785848676481368,0.2545045045045045,0.18885505039518527,0.1658064,0.096172325
Pi4kb,3.0643747,0.3852385,0.0021812549476558835,0.01787833655386313,0.41216216216216217,0.36270031179754914,0.29905492,0.2365684
Nasp,3.0637095,0.6020143,0.0021861104635791436,0.017903318548116914,0.30405405405405406,0.24030164600101517,0.21355523,0.14570066
Cul2,3.060221,0.31666768,0.0022117375614860405,0.018102159085327415,0.4752252252252252,0.4453991733739395,0.3959615,0.32935375
Braf,3.0584943,0.3071151,0.0022245223908179557,0.01820125354484728,0.9121621621621622,0.7566528895656588,1.2403113,1.0938103
Lrch2,3.0581307,0.3478753,0.0022272237050978785,0.01821780851019178,0.49324324324324326,0.44782829381480677,0.41010973,0.335298
Fnta,3.0559785,0.6045153,0.0022432736133358847,0.018337925765237368,0.30180180180180183,0.24124428975418752,0.2146162,0.1462126
Rab10os,3.0556622,0.7613285,0.0022456415096635154,0.01835169932015166,0.2545045045045045,0.185555797259082,0.16205174,0.098745294
Csf2ra,3.05296,0.7001886,0.0022659617419957326,0.018512128916821323,0.2882882882882883,0.22543687912406643,0.19205737,0.1225045
Ogfod1,3.049841,0.31462446,0.002289626076257928,0.018688412110890194,0.4752252252252252,0.4240084112827206,0.36429176,0.3026052
Tmem127,3.0486405,0.60515285,0.002298793084443654,0.018757537254479494,0.2927927927927928,0.22927996519469218,0.20016843,0.1360031
Usp4,3.0457907,0.25242585,0.0023206939147844803,0.018924748251975414,0.5045045045045045,0.45845116380247986,0.39865294,0.3444353
Srsf1,3.0450664,0.28982586,0.002326290368427769,0.01896463052173973,0.5202702702702703,0.4759625842941049,0.43626425,0.3697539
Mccc2,3.0398157,0.47238737,0.002367229927671827,0.019263315613731676,0.3918918918918919,0.34207091581466176,0.29292592,0.2193846
Donson,3.037495,0.9718928,0.0023855347512879567,0.019400520207962287,0.23423423423423423,0.1676455659488072,0.15515997,0.082108326
Ccdc66,3.036543,0.54348916,0.002393080633207273,0.019450113918414832,0.3716216216216216,0.32281922993256473,0.2831863,0.20261353
Nck1,3.0335777,0.39173898,0.002416725603307677,0.019624483820150283,0.3761261261261261,0.3166557900079762,0.27398044,0.21530575
Psen2,3.0328739,0.9962311,0.0024223675744123353,0.01966435550587899,0.20270270270270271,0.12848959466318613,0.1278194,0.06611745
Paip1,3.0275643,0.32943675,0.002465333396474936,0.019995022144063245,0.39414414414414417,0.33554492060039154,0.27912542,0.2281248
Zfand4,3.0261657,0.6814321,0.0024767644324085376,0.020078362382986124,0.32432432432432434,0.27122761221086217,0.24533899,0.15988855
Abhd14b,3.0261245,1.0811033,0.0024771035094752142,0.020078362382986124,0.1891891891891892,0.1137335943731419,0.12066985,0.05885427
Klhl18,3.0223904,0.5975821,0.0025078684356573686,0.02029711592352816,0.29504504504504503,0.23192661880936843,0.1901459,0.12962477
Wwp2,3.0220652,0.3741755,0.00251056436173474,0.02031281674188873,0.38513513513513514,0.33188311217460664,0.27873737,0.22155929
Mest,3.0201287,0.8182468,0.002526672343000769,0.020430841365161198,0.23423423423423423,0.1626060474222319,0.1530754,0.08966779
Psmc6,3.018142,0.2769544,0.0025432965899337303,0.020559079233309067,0.44594594594594594,0.4072946124283953,0.34601232,0.29357138
Uba3,3.0147185,0.5961276,0.0025721786238624266,0.020761321605041575,0.31981981981981983,0.26292509607715175,0.23024437,0.15809222
Limk1,3.0144198,0.9069567,0.002574711862912485,0.020769290830518903,0.21621621621621623,0.1432093394242622,0.13365136,0.073492125
Impdh1,3.0131485,1.2144037,0.002585522492521498,0.020850236906978584,0.17342342342342343,0.09720107316365746,0.10867572,0.048288584
Srsf12,3.0129683,0.7313098,0.0025870594505381836,0.020851988100986974,0.2927927927927928,0.23489957218475818,0.19855475,0.12425172
Gnaz,3.0098937,0.4385839,0.0026133921876184147,0.02102450541356491,0.3783783783783784,0.3314480458269886,0.28224412,0.21560934
Pdpr,3.0092845,0.42760694,0.002618637081315051,0.02106039460488938,0.3963963963963964,0.34957581031107243,0.28680548,0.22071111
A730060N03Rik,3.0075786,1.4735907,0.0026333791420451945,0.021172620450854093,0.16441441441441443,0.08860851279820173,0.1023913,0.03808853
Dnajb4,3.0007937,0.28312194,0.0026927692720388574,0.021630705632192555,0.47072072072072074,0.4201653252120948,0.35032478,0.2962252
Gpr149,2.9998713,2.0618079,0.002700937057724199,0.021689832259727804,0.11486486486486487,0.03310129794793706,0.082269356,0.02032998
Kansl1,2.999138,0.3239523,0.002707445542213995,0.021735602545351073,0.9707207207207207,0.8343847436734102,1.6913539,1.5121517
Heca,2.994328,0.44193637,0.002750500968095509,0.022037946371809804,0.3783783783783784,0.3295265027916757,0.28259665,0.21543664
Zfp788,2.9942896,0.63643134,0.0027508474927819162,0.022037946371809804,0.29954954954954954,0.24171561163077368,0.20212363,0.13461764
Stx18,2.99277,0.2863564,0.002764580548852925,0.022141364932243845,0.49324324324324326,0.4442752519759263,0.3824544,0.3235352
Krba1,2.9923944,0.7004168,0.0027679833702503693,0.022162012264191726,0.30405405405405406,0.2514320933942426,0.21944033,0.14063562
Fxyd6,2.9911823,0.6731402,0.002778994985269596,0.022236925328824906,0.28378378378378377,0.22228264810383583,0.23695989,0.15502843
Dab2,2.9896774,1.1794425,0.002792721167355683,0.022333457668704523,0.1373873873873874,0.05550721485026466,0.11047544,0.050287772
Fam234a,2.988288,0.7259152,0.0028054505931049494,0.022421908815208204,0.26576576576576577,0.20045681966499893,0.1940675,0.12177085
Ppwd1,2.9850833,0.35000354,0.00283501180335117,0.022637969437160753,0.46621621621621623,0.4182800377057501,0.35926846,0.29204342
Gm57184,2.9820766,0.82687896,0.002863004198218407,0.022847912921333112,0.23423423423423423,0.1650714233920673,0.15271191,0.088937536
Nynrin,2.9812577,1.8372126,0.0028706720800384298,0.02288915378192298,0.11936936936936937,0.0383220941193532,0.07461235,0.021448221
Zfyve27,2.9812517,0.6185849,0.0028707275119121863,0.02288915378192298,0.32657657657657657,0.2802914944529041,0.23485844,0.15907069
Slitrk4,2.9804447,0.37659833,0.002878303139077857,0.022929144781210203,0.41216216216216217,0.3675222971503154,0.3323228,0.2651572
Map2,2.9776182,0.40341416,0.002904975781352175,0.02313476563276021,0.9797297297297297,0.8369951417591183,1.958373,1.7232559
Ilkap,2.9764652,0.45729226,0.0029159215218362003,0.023208626232778036,0.34684684684684686,0.28870277717351894,0.23655441,0.17762697
Cntn2,2.9764593,0.2710687,0.0029159777507204556,0.023208626232778036,0.3310810810810811,0.26169240809223404,0.23597915,0.19930845
Nup188,2.975735,0.5616946,0.002922873279508143,0.023249735056359917,0.3400900900900901,0.2889928214052643,0.24437238,0.17188957
Cdc42bpb,2.9750226,0.28565025,0.0029296707443556974,0.023296908227534063,0.4594594594594595,0.41150025378870275,0.3476922,0.29349577
Mbd5,2.9717379,0.3979523,0.0029611937110626935,0.023526692790140323,0.9864864864864865,0.8415633384091074,1.9313557,1.7005281
Baiap3,2.9712825,3.1063044,0.002965587570757306,0.023554637311926932,0.10135135135135136,0.020556884924951054,0.082412325,0.009925729
Clgn,2.9710903,0.8374636,0.0029674439065984835,0.02356241659878879,0.24774774774774774,0.1831991878761511,0.16161606,0.09363921
Ap3m1,2.9680808,0.32282677,0.0029966556484943767,0.023773291194285177,0.44144144144144143,0.38855050395185264,0.31877577,0.26249284
Zfp846,2.9662654,0.52856874,0.0030144011076923536,0.023907012326946146,0.35135135135135137,0.3014284678413458,0.25131503,0.18071179
Ncapd3,2.9660408,0.395489,0.003016604268203574,0.02391742599192388,0.42567567567567566,0.3860488724530491,0.32444337,0.25570157
