names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Astrocytes (for_DEGs),mean_expr_Rest (for_DEGs)
Lrp4,18.306017,3.8028953,7.409541278523336e-75,2.3043330341889124e-73,0.40714285714285714,0.09273090290615987,0.6463992,0.0630733
Rgma,18.251944,3.3395267,1.996794966062977e-74,6.15296797455415e-73,0.4316326530612245,0.13658211935221473,0.6631321,0.088876344
Gulp1,18.226202,3.9647906,3.1977123470627577e-74,9.819717801780148e-73,0.38979591836734695,0.0635583820158249,0.64069515,0.055906355
Myo10,18.164686,3.1662805,9.826669611780696e-74,2.997078461618017e-72,0.4479591836734694,0.16945204466464542,0.69994193,0.10697919
Ptch1,18.10717,2.6788447,2.7976584361929943e-73,8.484546521501779e-72,0.5081632653061224,0.3051837609997782,0.89384854,0.20341806
Ston2,18.002422,2.7511444,1.8648246766974445e-72,5.5737307077708945e-71,0.4744897959183674,0.22180729128152038,0.76615787,0.15788686
Neat1,17.946852,3.0062642,5.078990440190003e-72,1.5113230689690517e-70,0.4306122448979592,0.12275382681357687,0.70397747,0.11970932
Sema6d,17.901466,1.104325,1.148578291248695e-71,3.4026790171832896e-70,0.7908163265306123,0.7013976188715522,1.7308555,1.1507928
Kmt2c,17.85161,0.7408987,2.8082133797950624e-71,8.273760253847952e-70,0.7653061224489796,0.7876210899948236,1.5168695,1.1406997
Notch2,17.818499,2.9711182,5.07815766554846e-71,1.4928894581322443e-69,0.4489795918367347,0.17414774828070695,0.7221025,0.12665097
Fgfr1,17.7567,2.2649643,1.5296444125237924e-70,4.429045836693351e-69,0.5204081632653061,0.3314723064408785,0.8507331,0.24613832
Lrig1,17.68698,3.91823,5.2833520134220794e-70,1.516705861118069e-68,0.4020408163265306,0.10970198920357908,0.6640174,0.06048031
Cd81,17.579964,1.96797,3.5080059927707804e-69,9.901273216990639e-68,0.5795918367346938,0.3964726761813207,1.0571938,0.39211866
Irak2,17.5657,3.478077,4.5109807559139334e-69,1.2692152137320146e-67,0.4091836734693878,0.1143237447311987,0.6599631,0.08055043
Sat1,17.531122,3.627717,8.291611217400765e-69,2.318372460057841e-67,0.4,0.10252902462471346,0.6243058,0.067785926
St3gal4,17.52743,2.9611106,8.848078442683636e-69,2.471391556703839e-67,0.44387755102040816,0.17436959254603268,0.7149913,0.12582819
Arap2,17.480434,1.337269,2.0195358104046622e-68,5.611678099852458e-67,0.6602040816326531,0.5746505952821119,1.2152903,0.66190255
Slc15a2,17.462044,4.011248,2.7877666113513804e-68,7.730370366048668e-67,0.3806122448979592,0.0767581158027065,0.5802683,0.047623437
Xylt1,17.431051,1.109377,4.795642271622913e-68,1.3257089283797084e-66,0.7224489795918367,0.6373955483250758,1.445148,0.9174379
Gjb6,17.423471,4.758358,5.47526973132312e-68,1.5104773889184008e-66,0.3510204081632653,0.030466612438068474,0.5287963,0.025422754
Gm26512,17.365578,5.1442413,1.5037653402592504e-67,4.1104958995692833e-66,0.35306122448979593,0.03922946091843526,0.56453353,0.021224657
Phyhipl,17.353142,1.8773036,1.8674775240523768e-67,5.089160352057542e-66,0.5806122448979592,0.4668712563780226,1.0436825,0.4059567
Spag9,17.258373,0.72654945,9.680040769214044e-67,2.6062394335549234e-65,0.7551020408163265,0.7833690749094135,1.4457033,1.0855324
Wwtr1,17.251139,3.8632264,1.0971627798159099e-66,2.9451312581072425e-65,0.3806122448979592,0.08067736449012793,0.5929645,0.05412285
Hnrnpa2b1,17.233934,1.1588705,1.477514448318472e-66,3.962157008614505e-65,0.6755102040816326,0.672372994158101,1.2144078,0.7230323
Acsl6,17.221022,2.0734446,1.8469589857551246e-66,4.943006767653406e-65,0.5469387755102041,0.4342231753309177,0.93285286,0.3121113
Plcb4,17.160688,2.0293214,5.228995663751236e-66,1.3924986470267167e-64,0.5255102040816326,0.3235968350218147,0.87371933,0.29410946
Mgll,17.105043,1.7558496,1.3610120947625914e-65,3.599448325420357e-64,0.5775510204081633,0.4702358944021297,0.99273956,0.40743515
Ccdc88a,17.049625,0.6723735,3.5178574713920073e-65,9.258063688178574e-64,0.8163265306122449,0.8163129483102862,1.7335392,1.3672229
Timp3,17.041054,3.0162132,4.0732678091000675e-65,1.0709266734884424e-63,0.42346938775510207,0.1540338682245064,0.649266,0.10705007
Sik3,16.883192,0.8570656,5.982082999072932e-64,1.5308435255722827e-62,0.7459183673469387,0.751238630481402,1.4414704,1.0229855
Prrx1,16.880255,3.945197,6.287355509350388e-64,1.607433325749238e-62,0.363265306122449,0.06167270576055609,0.575053,0.04922554
Notch1,16.856365,3.7906246,9.420586314381286e-64,2.4061896793481476e-62,0.3653061224489796,0.06433483694446498,0.5375201,0.050153755
Pnpla7,16.836504,3.0143638,1.3179803214735922e-63,3.3536109126889607e-62,0.42448979591836733,0.15887746801745176,0.6714021,0.11193253
Tcf7l1,16.814917,3.853537,1.897603342702586e-63,4.805711764224174e-62,0.363265306122449,0.06259705686608001,0.5474917,0.049194664
Pou2f1,16.75436,1.1947199,5.262478808147808e-63,1.3215215474292672e-61,0.6418367346938776,0.6352510537602603,1.1378754,0.65556127
Arhgef4,16.731781,2.3318353,7.690318617193773e-63,1.9240117434264126e-61,0.5091836734693878,0.35125342009909044,0.870705,0.24358757
Lgr4,16.723034,2.1916807,8.906743654906514e-63,2.224202620886041e-61,0.5295918367346939,0.4087480588626784,0.93209255,0.29047373
Bach2,16.685705,1.1702348,1.6652677052006446e-62,4.127836092134808e-61,0.6663265306122449,0.614064926421652,1.2261535,0.7275652
Neo1,16.629242,1.0552536,4.279733192825871e-62,1.0521173915025723e-60,0.6755102040816326,0.6729276048214153,1.2511308,0.7885869
Gm20713,16.628252,4.1848,4.351081346879557e-62,1.0677037058507188e-60,0.3622448979591837,0.07398506248613473,0.5518656,0.039697833
Fermt2,16.585186,1.8519629,8.918935042390577e-62,2.1786525871730434e-60,0.563265306122449,0.48214153664127785,0.9875026,0.38297293
Fars2,16.413143,1.1280824,1.5402218110367832e-60,3.695157148442711e-59,0.6673469387755102,0.6795459587369667,1.2716339,0.77671295
4930488L21Rik,16.348743,3.2014818,4.4404306856997284e-60,1.0586900845142121e-58,0.42346938775510207,0.19100791244546328,0.70031464,0.10460411
Spire1,16.28262,1.0439409,1.3113284101061125e-59,3.0962560966213745e-58,0.6540816326530612,0.6701175774606226,1.1773758,0.7367989
Aldoc,16.158571,3.1180952,9.8824910230641e-59,2.3030575350367074e-57,0.38571428571428573,0.11010870369000961,0.6107457,0.09253834
Adcy2,16.071997,0.8980431,4.0096149829845055e-58,9.279789370610996e-57,0.7693877551020408,0.6955557198846409,1.587936,1.1279712
Cldn10,16.060234,4.4046803,4.847163257092881e-58,1.120854360740841e-56,0.3408163265306122,0.05490645566812098,0.5383513,0.033116713
Ncam1,16.021942,0.58412963,8.98018243739742e-58,2.069446844707278e-56,0.8683673469387755,0.8539894993714412,2.079545,1.7351774
Abca1,16.010456,2.2283826,1.0801390430791575e-57,2.4848746650288494e-56,0.4744897959183674,0.25134955261406494,0.7562402,0.21607342
Mt1,15.990652,2.1573472,1.4846831507627626e-57,3.4067836260457242e-56,0.4846938775510204,0.2614064926421652,0.8299781,0.25457227
Frem2,15.90025,5.4010277,6.311158834354542e-57,1.4298552940902744e-55,0.3173469387755102,0.026066701175774608,0.4863455,0.014714813
Mapk4,15.788295,1.5611256,3.74571286838822e-56,8.387275397799288e-55,0.5704081632653061,0.4832507579679065,1.0127681,0.46633458
Nxn,15.745916,3.356079,7.326229972228145e-56,1.6336580859234045e-54,0.3693877551020408,0.10075427050210752,0.59790033,0.07688264
Nim1k,15.740203,2.5596106,8.01861260034341e-56,1.7865681639405257e-54,0.46224489795918366,0.2866227908008578,0.75549,0.17516603
Mt3,15.655945,1.5102676,3.025860987629308e-55,6.686256968552591e-54,0.613265306122449,0.4964504917547881,1.1417718,0.5587828
Mgat5,15.637016,1.2609142,4.073724385533886e-55,8.964862755061057e-54,0.6316326530612245,0.6237891000517637,1.2257862,0.6953098
Garem1,15.59712,1.2251204,7.615280944159433e-55,1.6663078091984037e-53,0.6193877551020408,0.5989425423352807,1.1498398,0.6538754
Abcd2,15.573817,2.898206,1.0966351495722333e-54,2.3937113297324053e-53,0.4091836734693878,0.17610737262441767,0.6430087,0.114238225
Ranbp3l,15.425058,4.010159,1.1105397076166329e-53,2.389127457458681e-52,0.32448979591836735,0.04311173556163573,0.51687115,0.04114336
Chd9,15.387095,0.6073667,1.998014228058768e-53,4.260844627614214e-52,0.7602040816326531,0.7922428455224433,1.5038394,1.1929175
Pde7b,15.316085,1.5572696,5.970744108255184e-53,1.2662501514508035e-51,0.5622448979591836,0.41606891961842785,1.0050075,0.46278852
Ddx5,15.31306,0.6873553,6.255026175288324e-53,1.3254933227917767e-51,0.7724489795918368,0.806995489166605,1.5102082,1.1602253
Celrr,15.235143,5.575197,2.0667646802449916e-52,4.335204290256278e-51,0.30306122448979594,0.023219699770760927,0.45754093,0.012095798
Tprkb,15.20322,3.0095036,3.3665765696109045e-52,7.023285126199145e-51,0.40408163265306124,0.18361310360127192,0.6468265,0.1070028
Kirrel3,15.126573,0.9811242,1.0818568365538294e-51,2.243016450478503e-50,0.8846938775510204,0.7676551061155069,2.3309143,1.7413138
Gm35552,15.0414295,6.1142564,3.929697388786024e-51,8.072704039501564e-50,0.29285714285714287,0.01390224062707979,0.47243384,0.008679584
Cyp2j9,15.034719,4.359709,4.348846471302054e-51,8.913310807313973e-50,0.3122448979591837,0.038194187680248466,0.46275082,0.028258296
Prnp,15.006284,1.1940507,6.678584713930273e-51,1.3625935555300413e-49,0.6387755102040816,0.6282999334467204,1.1434667,0.65974665
Ckb,14.977891,1.3835503,1.0241638217136698e-50,2.0769269350525516e-49,0.6153061224489796,0.5473637506470458,1.0970953,0.5680399
Sox9,14.952904,4.5095844,1.491042934471707e-50,3.016891841058341e-49,0.3142857142857143,0.04551504843599793,0.46588546,0.025718652
Dpf3,14.910987,2.0510697,2.795879176186111e-50,5.6315797199490854e-49,0.463265306122449,0.27941285217777123,0.75878316,0.24219626
Psd3,14.889083,0.6593039,3.8805708119587674e-50,7.78722462414728e-49,0.7826530612244897,0.7799674628410855,1.5509027,1.2097768
Peli2,14.81944,2.2802687,1.0969463274935438e-49,2.1784883828345544e-48,0.44387755102040816,0.24968572062412187,0.6997821,0.18946317
Lhfp,14.782644,2.2748685,1.8957368184437276e-49,3.7427221389847874e-48,0.4448979591836735,0.2570435554240923,0.7415899,0.20468935
Fgfr2,14.76791,1.0988035,2.359145806640825e-49,4.6473788727594547e-48,0.6387755102040816,0.6400946535532056,1.1336743,0.6850104
Dio2,14.744607,4.9583664,3.3325340934784038e-49,6.536145335165307e-48,0.29897959183673467,0.028913702580788285,0.46594366,0.01891052
Clasp2,14.7420025,0.519891,3.463591228948691e-49,6.788234596779819e-48,0.8081632653061225,0.8304370332026917,1.6995546,1.4154973
Cbs,14.709375,5.1486235,5.612338276156748e-49,1.0959558828512487e-47,0.2969387755102041,0.02791540338682245,0.43682843,0.015324714
Emx2os,14.560808,3.1543212,4.986498849301693e-48,9.584207731097032e-47,0.373469387755102,0.150928048509946,0.578566,0.08434123
Apc,14.535785,0.52384555,7.188528366322932e-48,1.375753256432316e-46,0.7908163265306123,0.8135029209494935,1.6155041,1.335855
Mtss2,14.448327,2.6395326,2.568489206861379e-47,4.8602327456595245e-46,0.40816326530612246,0.20820084300820824,0.6305605,0.13191183
B930095G15Rik,14.398511,2.7007349,5.287009903695611e-47,9.934402525335738e-46,0.4122448979591837,0.2276122162242106,0.62462187,0.12525716
Aldh1a1,14.260227,4.2001987,3.8719140423780205e-46,7.130797143159521e-45,0.3112244897959184,0.058345041780669966,0.57040244,0.04098253
Wwc1,14.238643,1.7042063,5.274181767698996e-46,9.673533385533926e-45,0.5193877551020408,0.451120313539895,0.88026446,0.35989994
Ppp2r2b,14.186572,0.75385845,1.109516808254944e-45,2.0130126021478962e-44,0.8561224489795919,0.7651038970642609,1.9919865,1.5589541
Gabrg1,14.154959,3.0493197,1.7403957223531466e-45,3.1406603800959736e-44,0.35816326530612247,0.13140575316128078,0.5438768,0.08369591
Hivep3,14.143167,0.6290835,2.0581089214721674e-45,3.706527260050746e-44,0.7755102040816326,0.7807808918139466,1.659798,1.3226477
Enah,14.133213,0.6810062,2.370756879712037e-45,4.2581709463811785e-44,0.7295918367346939,0.7425867041336981,1.3945063,1.0618656
Adhfe1,14.113386,4.303585,3.141237312873834e-45,5.627003106461329e-44,0.30612244897959184,0.056385417436959254,0.4520592,0.02853197
Agmo,14.079573,2.376736,5.071525292916274e-45,9.024628120573529e-44,0.37857142857142856,0.13562079420246986,0.64202064,0.15986384
Phf21a,14.031094,0.6132789,1.0058827632542797e-44,1.7805052601213766e-43,0.7336734693877551,0.7733121348813133,1.4365222,1.1300544
Plcb1,14.030529,0.6179349,1.0139245628814823e-44,1.7935584598173424e-43,0.9316326530612244,0.8684093766176144,2.6341357,2.2434762
Agl,14.03031,2.36429,1.0170611712420379e-44,1.7979232678469445e-43,0.44081632653061226,0.28847149301190567,0.70486456,0.18131346
Adgrl3,13.9897,0.65877074,1.8017004378599885e-44,3.1518027841990816e-43,0.9591836734693877,0.8795755379723434,2.798392,2.3764038
Cdh2,13.812472,0.6577704,2.143470993596594e-43,3.659152833414262e-42,0.7806122448979592,0.7631072986763292,1.60266,1.2567563
Id4,13.810105,4.3361745,2.2150867577252647e-43,3.7790083288938324e-42,0.29081632653061223,0.04104118908526214,0.42658192,0.02599828
Ppargc1a,13.785403,1.5043507,3.120191025200829e-43,5.306299547287739e-42,0.5285714285714286,0.47300894771870144,0.88257456,0.40514493
Ptpn13,13.780476,2.887893,3.340644487073183e-43,5.6704432954931416e-42,0.3653061224489796,0.15174147748280706,0.5786919,0.10064027
Sdc4,13.715234,4.833223,8.230028431679162e-43,1.3882037913321976e-41,0.27755102040816326,0.0249574798491459,0.41598454,0.017934479
9430041J12Rik,13.631418,3.4967015,2.604691957447735e-42,4.3390001795797046e-41,0.3346938775510204,0.11373216002366339,0.5069322,0.056840256
Mid1,13.603558,2.7880929,3.814216905668949e-42,6.318619497862186e-41,0.3795918367346939,0.1810618945500259,0.62470144,0.11833557
Fmnl2,13.59983,0.74356526,4.01368929673338e-42,6.640876317932629e-41,0.6928571428571428,0.717777120461436,1.3187343,0.9691528
Nedd4,13.584108,0.65589136,4.975545855871497e-42,8.207054459623518e-41,0.7,0.7558973600532426,1.2805476,0.9742933
Sox5,13.505951,0.92079824,1.4423852870072945e-41,2.356042107105532e-40,0.7581632653061224,0.61399097833321,1.4950163,1.0393271
Tspan9,13.431646,2.1839826,3.9453989277736e-41,6.37479670410563e-40,0.42857142857142855,0.27035421134363674,0.6634986,0.18831173
Sgip1,13.413178,0.49671978,5.062184870493957e-41,8.159622523705616e-40,0.8275510204081633,0.8128373881535162,1.8487858,1.5671803
Ptpn4,13.393239,0.7548544,6.622801773708231e-41,1.0624160218480011e-39,0.6642857142857143,0.7076462323448939,1.2058462,0.869809
Acot11,13.378617,5.350099,8.063318226233403e-41,1.2888837640624125e-39,0.2683673469387755,0.022480218886341788,0.3841219,0.011416289
Baalc,13.340881,1.9069126,1.3386729941755419e-40,2.123385085802645e-39,0.4826530612244898,0.4010944317089403,0.8049766,0.28500363
Psd2,13.301548,3.4180162,2.26726043249606e-40,3.577292297191376e-39,0.32448979591836735,0.10537602602972714,0.47938395,0.05594995
Tnrc6a,13.283266,0.7705703,2.894852820008e-40,4.5461540194982446e-39,0.6510204081632653,0.7063521407971604,1.1662135,0.83089024
Itgb8,13.267368,1.9947394,3.579302585264619e-40,5.614469379221267e-39,0.43979591836734694,0.2817052429194705,0.7041249,0.22829214
Cyp7b1,13.264973,1.3295029,3.695532901777785e-40,5.793405430033202e-39,0.5612244897959183,0.5211861273386083,1.0518217,0.55459845
Rb1,13.149227,1.1086416,1.719237178557316e-39,2.6488476483850384e-38,0.5887755102040816,0.6064112992679139,1.0353084,0.6109188
Etv4,13.08369,3.8997436,4.0813646141169826e-39,6.206353547330126e-38,0.29183673469387755,0.06034164016860164,0.43845558,0.03620618
Kcnj10,13.026887,2.9613295,8.60474445196421e-39,1.2974718486210906e-37,0.3173469387755102,0.09077127856244917,0.46256965,0.07280042
Snrnp70,13.012082,0.5948795,1.0445662784046452e-38,1.569770464246802e-37,0.689795918367347,0.7524587739406936,1.2747201,0.99573267
Pde8b,12.993919,0.90080047,1.324654857836031e-38,1.9763173809025073e-37,0.6183673469387755,0.6377652887672853,1.128514,0.7513917
Selenop,12.992511,2.5317347,1.349268995637225e-38,2.0108074272197575e-37,0.34183673469387754,0.11831694150706204,0.5263965,0.11315912
Cachd1,12.989161,1.7781065,1.4096437597307195e-38,2.099619058978073e-37,0.46224489795918366,0.3377948680026621,0.7328953,0.27399728
Eva1a,12.886865,5.117545,5.336990831017328e-38,7.810726777202375e-37,0.2571428571428571,0.018487022110478445,0.372975,0.012937119
Carmil1,12.878567,1.1601448,5.942881922828575e-38,8.683264669189984e-37,0.5653061224489796,0.5485469200621164,0.95574814,0.5401275
Plcd4,12.865736,4.625475,7.017064727427592e-38,1.0213896491114812e-36,0.2693877551020408,0.03634548546920062,0.3858174,0.01889449
Tjp2,12.836763,2.280046,1.020525630661574e-37,1.4750685151090098e-36,0.3877551020408163,0.20246986615395993,0.5892912,0.15295362
Plxnb1,12.826394,3.6224084,1.1666931236739642e-37,1.6827184236779078e-36,0.28877551020408165,0.060674406566590254,0.40261167,0.039463043
Sdc2,12.824535,2.0268462,1.195013496286547e-37,1.721716495722226e-36,0.43673469387755104,0.30910300968719956,0.67468685,0.21221471
Msmo1,12.765158,2.3380742,2.566306851171927e-37,3.6679077176058344e-36,0.4061224489795918,0.2482067588552836,0.65676963,0.16859718
Pax6,12.741637,4.9768143,3.4703423929308333e-37,4.9259429528817476e-36,0.2571428571428571,0.022480218886341788,0.37596527,0.014389432
Adamts9,12.740725,2.7457397,3.511167087628054e-37,4.98125974892111e-36,0.35306122448979593,0.1601345855209643,0.59081423,0.11340555
Nf1,12.73099,0.4764484,3.977606995111804e-37,5.631101156936469e-36,0.746938775510204,0.7969755231827257,1.4598259,1.2165723
Gna13,12.700318,2.3519366,5.888982043649702e-37,8.319503023810067e-36,0.40816326530612246,0.25981660874066403,0.6437487,0.16296884
Ptchd4,12.678814,1.2739716,7.749605315849e-37,1.0907904391663834e-35,0.5551020408163265,0.46535532056496337,1.0588496,0.57587093
Alcam,12.629816,0.7433673,1.4461664630302728e-36,2.019672186155064e-35,0.763265306122449,0.7164460548694817,1.5776783,1.1927096
Zfpm2,12.627173,0.90414524,1.4955516991886928e-36,2.0864732168847444e-35,0.7877551020408163,0.6685276935591214,1.7293122,1.2463557
Mir9-3hg,12.609559,1.553213,1.870367305355176e-36,2.6026291815066593e-35,0.5102040816326531,0.4775197811136582,0.8720397,0.38815036
Ptprm,12.605397,1.2482712,1.9717698087384752e-36,2.742311323022921e-35,0.5459183673469388,0.37414035347186275,0.9607128,0.5183367
Aox1,12.578915,4.812418,2.7579270539257157e-36,3.825787296798347e-35,0.25816326530612244,0.02758263698883384,0.38562524,0.016607234
Grk3,12.559952,1.4871082,3.50544462638204e-36,4.855221500561104e-35,0.503061224489796,0.45766471936700437,0.8133866,0.37010285
Fjx1,12.51552,3.1569858,6.140431612902586e-36,8.443879091028275e-35,0.3163265306122449,0.109775937292021,0.48855513,0.068243615
Rabep1,12.494584,0.639034,7.99129867915558e-36,1.0944250535622345e-34,0.6724489795918367,0.736744805146787,1.23825,0.94506025
Baz2b,12.493012,0.62051713,8.150762774858912e-36,1.1145597748623867e-34,0.6989795918367347,0.7577090882200695,1.310458,1.0157021
Fam163a,12.477064,3.9491925,9.959091636433081e-36,1.3570019892036351e-34,0.2785714285714286,0.0582341196480071,0.43413404,0.03458933
Cd63,12.385588,2.8585882,3.127839564516332e-35,4.198054400527165e-34,0.30612244897959184,0.0896990312800414,0.45799786,0.07704543
Nebl,12.263256,0.6311346,1.4265036389621913e-34,1.8743350992134024e-33,0.789795918367347,0.7446202765658507,1.7032611,1.3610371
Spred1,12.253264,0.91769767,1.6136710737853338e-34,2.1161220962719336e-33,0.5989795918367347,0.6376913406788435,1.0323737,0.67137367
Soat1,12.245797,2.5015817,1.7693081902270005e-34,2.3190883449463173e-33,0.373469387755102,0.21056718183834947,0.5529999,0.12257124
Bmpr1a,12.195742,1.3183345,3.275075186114839e-34,4.24716555264989e-33,0.5377551020408163,0.5407823707757154,0.90962523,0.46677157
