names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-HYa GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Bclaf3,-3.0755887,-1.8472291,0.002100873467109365,0.02099310898520961,0.078125,0.31134876068528916,0.058769118,0.19704066
Stam2,-3.0758364,-1.2031575,0.002099130375507624,0.020983494490286407,0.140625,0.381201044386423,0.12617734,0.26975143
Stau2,-3.076927,-0.83399415,0.0020914656656057197,0.020914656656057195,0.390625,0.7404055939053614,0.77055943,1.121538
Lnx1,-3.0787446,-1.654184,0.0020787481716100275,0.02079522091256941,0.09375,0.3278729568296434,0.079386115,0.23115095
Ube2k,-3.0788605,-0.5644531,0.00207793883000275,0.02079486642911504,0.421875,0.7242390643442184,0.68355185,0.89632773
Pcnp,-3.079495,-0.43549752,0.00207351953599261,0.02075837180779487,0.1875,0.4469401623806288,0.25647283,0.3331716
Hsf2,-3.0798042,-0.7110058,0.0020713669129193858,0.020744550484585872,0.109375,0.3476161522228978,0.14185387,0.22273077
Pag1,-3.080222,-1.5885509,0.0020684641235225107,0.020723203206208,0.1875,0.40824063807718447,0.1355783,0.3623361
Mrs2,-3.0807478,-1.5036601,0.002064814067510442,0.020694350613206108,0.078125,0.308129761436389,0.06939747,0.1854611
Tnpo2,-3.0824418,-2.7223551,0.002053098860893259,0.02058461432544846,0.046875,0.2716477699488537,0.025795361,0.15909626
Esf1,-3.0825732,-0.41558903,0.0020521920167365375,0.020583202497092484,0.125,0.3737615794556315,0.20543358,0.26558405
Sh3pxd2a,-3.0831225,-0.9539937,0.00204840857977215,0.020552927012127582,0.125,0.36313888193426086,0.13874783,0.2533441
Carf,-3.0836947,-0.99766773,0.0020444720909899884,0.02052109267273104,0.140625,0.3776243785543117,0.13655144,0.25631157
Ppfia2,-3.084708,-1.2029965,0.002037520456827311,0.020466607355121437,0.53125,0.8458099359776816,1.3757945,2.055451
Lrrc4,-3.0857909,-1.2982624,0.0020301152087170873,0.02039984878766946,0.15625,0.38788940949247114,0.12478313,0.28280815
Kctd3,-3.0858529,-1.2544471,0.002029692798521396,0.02039984878766946,0.109375,0.34225115347473084,0.1011506,0.22629707
Hbs1l,-3.086108,-0.77761155,0.002027951208805211,0.02039335665441468,0.21875,0.4707607568224901,0.22394955,0.3578835
Fyco1,-3.0864098,-0.7410169,0.002025894734344355,0.020380303823224567,0.171875,0.42115240173110624,0.19420272,0.30619088
Rhot1,-3.0872836,-0.5727328,0.002019947031278532,0.020335697538574057,0.265625,0.5263421438534998,0.31661358,0.44082654
Rnf2,-3.0874848,-1.5896456,0.002018580802745478,0.0203295600336473,0.046875,0.2735791694981938,0.05878619,0.16740748
Carnmt1,-3.089318,-1.6460717,0.002006166142068525,0.02021210507588349,0.140625,0.3651418148002432,0.08406817,0.24254836
Gsk3b,-3.089581,-0.6318829,0.002004390894415694,0.020201794198405735,0.40625,0.7596838227404413,0.75386715,1.0092704
Rims1,-3.0904317,-0.99236965,0.0019986573188695202,0.020151565537720077,0.59375,0.8439858364033048,1.5930957,2.1743608
Hprt,-3.09054,-0.2950449,0.001997928671866734,0.020151565537720077,0.125,0.37712364533781606,0.22481121,0.2694854
6720427I07Rik,-3.0912826,-1.238982,0.001992938799381194,0.020108999451510585,0.078125,0.3142100933509782,0.08833829,0.19720481
Fktn,-3.0913985,-0.63318026,0.0019921601658480998,0.020108694085777028,0.1875,0.4321685324940091,0.21328387,0.31387892
Gfra1,-3.092033,-1.8473916,0.0019879085688737754,0.020073319521096707,0.046875,0.277441968596874,0.073108286,0.24132518
Slc8a3,-3.0944228,-1.1028541,0.001971962021322204,0.0199197817717773,0.1875,0.42183196823920743,0.18919787,0.36972833
Slc30a7,-3.095235,-1.4319365,0.0019665700782785546,0.019872786011036012,0.125,0.365070281483601,0.0990368,0.24755457
Anks1,-3.0960317,-1.2971064,0.001961293991929076,0.01982692609598731,0.15625,0.40187417289602634,0.13534275,0.30464426
Cc2d2a,-3.0961633,-1.0995432,0.0019604244319821602,0.019825594462687484,0.125,0.3615651489681319,0.12300578,0.24723656
Rora,-3.096171,-1.0657223,0.001960373292420638,0.019825594462687484,0.453125,0.8016023462927858,1.0921148,1.638173
Pvt1,-3.096171,-0.76793575,0.001960373292420638,0.019825594462687484,0.25,0.5342465753424658,0.33595544,0.518736
Galnt16,-3.0963333,-0.47929186,0.001959299644488521,0.019825594462687484,0.234375,0.481168854393934,0.31050575,0.41051817
Kif16b,-3.0963643,-0.52010417,0.0019590952013342046,0.019825594462687484,0.25,0.5154333130655603,0.3313854,0.4468873
Zfp329,-3.0967278,-0.9403972,0.001956694460808224,0.01982518105652978,0.125,0.36743088093279447,0.13124707,0.23834504
Dclk1,-3.0967975,-1.0957378,0.001956235052763291,0.01982518105652978,0.53125,0.8278550735004828,1.2777218,1.8767238
Ccdc136,-3.0968437,-1.2621695,0.0019559288357492923,0.01982518105652978,0.078125,0.31070496083550914,0.093835734,0.2118555
Zfp652,-3.098174,-0.6336246,0.0019471693048784171,0.01975101518387432,0.28125,0.5498766050287922,0.34389466,0.49272174
Nipbl,-3.0983443,-0.6931372,0.0019460515015345312,0.019747131361870413,0.453125,0.7965592474695089,0.8560994,1.1597335
Utp14a,-3.098468,-3.0667963,0.001945238923727475,0.019746342984721287,0.03125,0.25741263993705066,0.018905312,0.14834782
Inpp1,-3.098499,-3.012719,0.0019450358279557366,0.019746342984721287,0.03125,0.25805643978683074,0.019768093,0.14939599
2610005L07Rik,-3.0995588,-1.5136564,0.0019380915389762175,0.019688665274968226,0.109375,0.35008405164705464,0.08164806,0.21745841
Xpnpep3,-3.1005023,-2.168165,0.0019319267432936513,0.019633461267889715,0.078125,0.3039808290711399,0.044588286,0.18642803
Zfp426,-3.1006107,-2.0141613,0.0019312204605746329,0.019633461267889715,0.046875,0.2785507350048285,0.04392672,0.1666959
Aagab,-3.1008503,-1.4101416,0.001929657392487067,0.019625243806255674,0.140625,0.37923387817876175,0.10145801,0.2498174
Hnrnpc,-3.10191,-0.45468006,0.0019227635411140304,0.019562535535681182,0.34375,0.6647948782145284,0.56126964,0.70893925
Coa8,-3.1021962,-2.0498824,0.0019209055807417603,0.01955103521004966,0.0625,0.29586179763224724,0.04826103,0.18626057
Rmnd1,-3.1022582,-1.9367672,0.0019205040764098732,0.01955103521004966,0.0625,0.29589756429056835,0.04939928,0.1772025
Zer1,-3.102436,-1.0618584,0.001919350180689691,0.0195500149185489,0.171875,0.4210093350978218,0.15385534,0.29804057
Taok1,-3.1026216,-0.48264098,0.0019181467943913645,0.01954516661558436,0.421875,0.7352909617654423,0.7449334,0.93445915
Cep97,-3.1033256,-2.357353,0.001913590246015138,0.01950613426040469,0.078125,0.3001895632891019,0.043504618,0.20526534
Kdm3a,-3.1033719,-0.913223,0.0019132901638368532,0.01950613426040469,0.15625,0.4091348045352123,0.17469408,0.30710155
Wars2,-3.1046946,-3.5578985,0.0019047559669626932,0.019430824917345317,0.015625,0.24228334346721986,0.013881862,0.15240061
Anapc4,-3.1047256,-0.9362409,0.0019045567557352653,0.019430824917345317,0.171875,0.41914946886512394,0.1671755,0.29876336
Kat7,-3.1048493,-0.69870436,0.0019037601021557654,0.019430824917345317,0.125,0.3683608140491434,0.16303837,0.2526339
Bms1,-3.1052206,-2.4639502,0.0019013719772913572,0.01941842076389919,0.046875,0.2766193354554884,0.03130267,0.16163903
4833420G17Rik,-3.1053984,-0.8480617,0.0019002286427572154,0.019414123053568967,0.140625,0.3871383096677277,0.15405944,0.2622273
Paxip1,-3.1057775,-4.128434,0.0018977949483548152,0.019396633800796457,0.015625,0.24063807718444866,0.008098584,0.13297099
Ipo5,-3.1062956,-0.439385,0.0018944718769118025,0.01937003779780066,0.125,0.36549948138345434,0.18592104,0.2445707
Sh3bgrl,-3.1075797,-1.0669405,0.0018862616060501703,0.019293433328727856,0.09375,0.330913122786938,0.12382864,0.24385959
E230029C05Rik,-3.1078503,-1.552617,0.0018845347021159316,0.0192831102230979,0.09375,0.3336313888193426,0.09763037,0.2630133
Gorasp2,-3.1081288,-1.3788805,0.0018827599731997917,0.019272289706620344,0.109375,0.3481884187560356,0.09489661,0.23022541
Fbxw2,-3.1108902,-1.0543103,0.0018652434896832886,0.01910026393589557,0.140625,0.38159447762795523,0.13307393,0.25896603
Prune2,-3.1109908,-0.6171476,0.0018646084687511438,0.01910026393589557,0.125,0.3623162487928753,0.17232941,0.2534541
Cnot6,-3.11352,-1.119757,0.0018487004332432353,0.01894530154128365,0.15625,0.3966880074394649,0.13859367,0.27993864
Gm44257,-3.1139066,-1.0268005,0.0018462790324411675,0.01892770606703326,0.109375,0.3397832540505741,0.12767018,0.24487695
Inpp4b,-3.1158402,-0.7696868,0.0018342156791764095,0.018818394539698406,0.28125,0.5913301620229622,0.62001735,0.9019651
Macf1,-3.1162658,-1.1916393,0.001831571479741166,0.01879844372064367,0.5,0.8780356951250045,1.1851625,1.8225709
Rps6kl1,-3.116753,-1.4881307,0.0018285469736591873,0.01877457286290499,0.0625,0.29621946421545836,0.064811274,0.17213035
Lrrtm4,-3.1167994,-0.7499256,0.001828259164946857,0.01877457286290499,0.796875,0.9203476519188812,2.5515003,3.0392125
Nfxl1,-3.1181142,-2.958185,0.0018201218627518015,0.018702361167166694,0.03125,0.2596659394112808,0.021578552,0.15659302
Zbtb37,-3.1181839,-2.0414417,0.0018196919934689003,0.018702361167166694,0.078125,0.3059479952788011,0.051002435,0.1950744
Sqstm1,-3.118563,-1.3021411,0.0018173532303364796,0.018688205625388903,0.125,0.361600915626453,0.11568822,0.26423794
Dusp3,-3.1189342,-1.3316075,0.0018150648757320165,0.01867181975915746,0.046875,0.28330770056153654,0.07833427,0.18654732
Zhx2,-3.1193905,-1.4296218,0.0018122557344111452,0.01865006188572481,0.09375,0.3254050574054866,0.095795706,0.23965874
Ryr3,-3.120806,-1.0380887,0.0018035680316272954,0.018567767436714722,0.40625,0.7191601988626203,0.9451358,1.4423165
Tent4a,-3.1209297,-2.6558437,0.0018028102735782074,0.01856708012688633,0.046875,0.2738653027647627,0.025900751,0.15303257
Smpd3,-3.121301,-0.47054306,0.001800538754710701,0.018550796142283946,0.25,0.5279158768196287,0.3664862,0.47831857
Epb41l4b,-3.121742,-0.5949678,0.0017978447427791477,0.018530145085721404,0.203125,0.46389355842483637,0.28000402,0.39748383
Stx7,-3.1217961,-0.83326656,0.0017975141547565585,0.018530145085721404,0.125,0.3710433134232269,0.15588076,0.26278868
Kifbp,-3.1219816,-0.6606039,0.0017963811342301434,0.018529274885513994,0.140625,0.39203834185772024,0.1875025,0.28216913
Dync2i1,-3.122438,-1.7666001,0.001793598581858149,0.018507678146900332,0.078125,0.30805822811974676,0.05790537,0.18468562
Dcun1d1,-3.1224768,-0.78756636,0.0017933629545189653,0.018507678146900332,0.171875,0.42222540148073967,0.18904087,0.30689403
Pik3c3,-3.1226158,-1.6915588,0.0017925149316586795,0.018507678146900332,0.09375,0.32418899102256876,0.06967144,0.20950526
Cmtr1,-3.1236987,-0.70979416,0.0017859317694904682,0.018449821855520524,0.15625,0.4026968060374119,0.18101059,0.28106725
Dmtn,-3.1238225,-1.0205482,0.0017851808248384228,0.018449157216695548,0.171875,0.420437068564684,0.15729666,0.2968197
Gng2,-3.1238768,-0.37776664,0.0017848523778297063,0.018449157216695548,0.3125,0.5902929289316499,0.49652472,0.60730016
Larp4b,-3.1241164,-0.59101397,0.0017833984943800732,0.0184449259214752,0.328125,0.6344289852999034,0.47430235,0.6492813
Usf3,-3.1243718,-0.60597175,0.001781852008283762,0.018436027517360294,0.1875,0.4253013340963554,0.21107069,0.30577067
Acot7,-3.1248357,-0.60375243,0.0017790433731900636,0.018414058334983437,0.203125,0.4604241925676884,0.25433543,0.36471334
Immp1l,-3.1252148,-1.067925,0.0017767526739832288,0.018397435202284915,0.15625,0.40745377159411994,0.1519284,0.2956301
Ptpro,-3.1256015,-1.3880755,0.0017744180210040544,0.018380343956969525,0.1875,0.4131049036088558,0.16775474,0.39071614
Plcb1,-3.126259,-1.1614138,0.0017704555820827453,0.01834637157368429,0.59375,0.8713473300189564,1.5754148,2.2589412
Zeb1,-3.1280766,-0.82257444,0.0017595428983857467,0.018240323178867673,0.375,0.694373904646089,0.66361594,0.9804401
Pnn,-3.128448,-0.71306974,0.0017573215443765758,0.018224326475259973,0.15625,0.4100289709932401,0.18610394,0.28916535
Epha10,-3.1285176,-1.1909014,0.0017569053276493402,0.018224326475259973,0.140625,0.37358274616402587,0.14487508,0.3044665
Rbm6,-3.1287959,-0.8237872,0.001755241366917713,0.018216815577087275,0.4375,0.787402982939304,0.85031426,1.2156675
Nsd2,-3.1317506,-0.43735936,0.0017376739367900268,0.018041460077877908,0.34375,0.6281698200937087,0.5169383,0.65054667
Mecr,-3.1320214,-1.6243804,0.0017360724676091293,0.018031800233729148,0.125,0.3530884509460281,0.07720341,0.2211053
Samd8,-3.132029,-0.47906214,0.0017360267312955568,0.018031800233729148,0.203125,0.47304982295504133,0.2775148,0.36867058
Gpr176,-3.1324158,-1.4192933,0.0017337413277718381,0.01802152010724537,0.078125,0.3112056940520047,0.088252276,0.220551
Kpna1,-3.1324933,-0.32683662,0.0017332845791918582,0.01802152010724537,0.296875,0.6009871597696628,0.48736975,0.58093613
Frmd4a,-3.1332822,-1.156758,0.0017286320599058543,0.017986115850783132,0.546875,0.8558961336242354,1.5111153,2.1831596
Madd,-3.1336303,-0.52162117,0.0017265831310806419,0.017974927831126246,0.234375,0.4937229514646447,0.29312396,0.39808422
Rhou,-3.133986,-27.190948,0.0017244909790368975,0.017960105661519937,0.0,0.22643871383096678,0.0,0.1425505
Mettl15,-3.1340866,-2.0271945,0.0017239001413496707,0.017960105661519937,0.078125,0.31016846096069245,0.057919566,0.21757403
Cnih3,-3.134334,-0.45074484,0.0017224465646791802,0.01795273048600837,0.125,0.39153760864122467,0.23262769,0.3059889
Grm5,-3.1353705,-1.0070329,0.0017163719464423704,0.01789635785832615,0.703125,0.918988518902679,2.2276456,2.8699932
Rae1,-3.1355562,-2.254076,0.0017152860378194935,0.01789197819728641,0.0625,0.29435959798276046,0.03922809,0.17466542
Fras1,-3.1370335,-1.0742767,0.0017066665123231968,0.01780898220820361,0.15625,0.4020172395293108,0.24239406,0.45589054
Cacnb4,-3.1390367,-0.90752405,0.001695041887264303,0.017694551480494102,0.46875,0.7688043206123252,0.95023966,1.380192
Wdr11,-3.1392689,-1.4123373,0.0016937001226096555,0.017687416360093838,0.0625,0.2974355305983762,0.07166028,0.18043381
Dcaf10,-3.139555,-0.8797639,0.0016920466250693895,0.017677018979632385,0.15625,0.3938982080904181,0.1580571,0.27389875
Edc3,-3.139818,-3.1403084,0.0016905285041887068,0.0176680283576626,0.046875,0.2707178368325047,0.019309415,0.15863295
Mdga2,-3.13988,-1.2947183,0.0016901714814086626,0.0176680283576626,0.625,0.9125505204048786,1.9411125,2.7496638
Fam98a,-3.1407385,-2.3399358,0.001685224942477753,0.017626311484771204,0.078125,0.3032297292463965,0.03906201,0.18371743
Ccnd2,-3.1413572,-0.76510906,0.00168166813091083,0.01759595898659424,0.1875,0.4398225973747273,0.2398745,0.3789274
Zcchc8,-3.141535,-1.3265533,0.0016806468264544529,0.017592123189260286,0.09375,0.3311634893951858,0.08766651,0.20684808
Slc9a7,-3.1431208,-0.67304873,0.0016715690708231032,0.017503920862438342,0.265625,0.5385385743409993,0.32521844,0.4779693
Arhgef26,-3.1435306,-2.4436135,0.001669229489001949,0.017486236401357647,0.015625,0.2465395758074323,0.043513454,0.21667424
Ipo8,-3.1437008,-0.56585884,0.0016682592269404407,0.017482888232406256,0.171875,0.43760506455881826,0.22688547,0.31991023
Trappc12,-3.1443737,-1.2518836,0.0016644273624817013,0.01744953696054753,0.109375,0.3470081190314389,0.099956036,0.22342458
Rasgef1b,-3.1452556,-0.9520245,0.0016594185560389733,0.01740381600342202,0.3125,0.544440072963983,0.45152423,0.7438786
Nadk,-3.1453483,-2.0594006,0.0016588921208113194,0.01740381600342202,0.0625,0.2969347973818806,0.046018846,0.17922868
Trip4,-3.1470885,-0.95450693,0.0016490498682843995,0.01730858201593821,0.1875,0.4347794985514503,0.18254748,0.32794282
Btbd7,-3.14763,-0.45163643,0.0016459988105041305,0.017283309120064864,0.296875,0.5801709646267749,0.42762637,0.5479853
Setd2,-3.1482334,-0.6429989,0.0016426051798476369,0.017254417975960126,0.359375,0.6730569762867056,0.52817696,0.7355364
Usp28,-3.1494553,-0.93221545,0.0016357506245436334,0.01718913542490709,0.09375,0.339461354125684,0.11797109,0.21424727
Atcay,-3.149881,-0.48057324,0.001633370728255523,0.017170841732482747,0.171875,0.4357094316677993,0.2384772,0.31901693
Nars2,-3.1520774,-1.552062,0.0016211324389477744,0.01704885660842532,0.140625,0.37268857970599806,0.091648206,0.24798921
Pola1,-3.1530907,-0.96839774,0.0016155158040640906,0.01699644074205251,0.203125,0.451768661253979,0.21569675,0.38595647
Ndufaf4,-3.1539803,-0.97551674,0.0016105999392228806,0.01695135932899287,0.09375,0.3333452555527737,0.114934675,0.21470863
Reck,-3.154158,-1.5978311,0.0016096184199891098,0.016947667298239568,0.0625,0.29536106441575166,0.06516747,0.1855026
Tpm3,-3.1542974,-0.48051906,0.0016088506585799744,0.0169462239106405,0.21875,0.4863550198504954,0.297818,0.3947634
Ints13,-3.1552565,-1.9463264,0.00160357078823769,0.01689723414899872,0.078125,0.30830859472799454,0.051306535,0.18472862
Actr1a,-3.1558287,-1.5348717,0.0016004275020055918,0.01687072851270704,0.125,0.35430451732894597,0.08700899,0.23381676
Sgce,-3.1587448,-0.8832749,0.0015845016035583557,0.016709402703144825,0.203125,0.4660753245824243,0.22538218,0.3827471
Pcyt2,-3.1588144,-1.1576133,0.0015841231990339857,0.016709402703144825,0.109375,0.35455488393719375,0.11788218,0.24616408
Secisbp2l,-3.1592786,-0.43974063,0.0015816026276161774,0.01669193346584709,0.21875,0.48943095246611107,0.32206807,0.415673
Ift88,-3.1593714,-1.0401047,0.0015810989566334866,0.01669193346584709,0.171875,0.41507206981651706,0.15408534,0.29458767
Sms,-3.1595569,-0.5703457,0.0015800920576571668,0.016689101253635246,0.125,0.37508494581351265,0.18934752,0.2696752
Tspan9,-3.1614907,-2.1237116,0.0015696385743629265,0.01658520978888393,0.046875,0.27644050216388283,0.050970703,0.20530222
Asb7,-3.1620708,-1.8849005,0.0015665149688574153,0.01655871644893735,0.09375,0.32533352408884436,0.058669876,0.20144325
Zdhhc2,-3.162558,-0.7887294,0.0015638955644949645,0.016537533970082525,0.234375,0.4783075217282449,0.2675952,0.4252974
Arfip1,-3.1626353,-1.4378053,0.0015634801571088764,0.016537533970082525,0.09375,0.32651382381344113,0.08545783,0.21647544
Mia3,-3.1653967,-0.49377197,0.001548716505123827,0.016389922210585755,0.203125,0.46983082370614115,0.27940723,0.37425196
Marchf7,-3.1659303,-0.45002818,0.0015458778734834218,0.016366327210598716,0.28125,0.5885761293322365,0.4248379,0.5441344
Gm32014,-3.1663017,-3.772782,0.001543906000065384,0.016351893662497778,0.03125,0.2567330734289495,0.012071084,0.15357351
Chst1,-3.1664717,-0.4234347,0.0015430029991272906,0.016348773890595542,0.21875,0.4967273507636182,0.3413093,0.43538058
Cryl1,-3.1669824,-2.4458714,0.0015402969139086324,0.01632653967523667,0.0625,0.29342966486641153,0.038629264,0.19440791
Ptpn3,-3.1679413,-0.3192802,0.0015352245705249341,0.01627919661010457,0.1875,0.45581029364426484,0.3188061,0.38423705
Marchf11,-3.168042,-1.7001914,0.0015346936845333252,0.01627919661010457,0.109375,0.34586358596516326,0.079342365,0.237695
Zfp369,-3.1693492,-1.7730356,0.0015278075359534242,0.01621334458573006,0.078125,0.31810865910797953,0.061714984,0.19685628
Arhgap10,-3.1696584,-1.2597218,0.0015261818488519075,0.01620249161542898,0.078125,0.3236524911477521,0.10892299,0.24337718
Ndel1,-3.1699834,-1.0106157,0.001524476592331761,0.016190784994448388,0.078125,0.3231517579312565,0.10823008,0.20725575
Kiz,-3.1700144,-1.6460748,0.001524314278513538,0.016190784994448388,0.078125,0.31514002646732714,0.07598757,0.22081745
Rpgr,-3.1708033,-1.1167029,0.001520180650710363,0.016157932786624783,0.1875,0.44218319682392077,0.16373801,0.3262704
Flywch1,-3.170896,-0.82322687,0.0015196950209888586,0.016157932786624783,0.203125,0.4557029936693015,0.21852833,0.35918087
Angel2,-3.1721647,-1.1272315,0.001513072387767387,0.016095112850083013,0.140625,0.37955577810365176,0.123097956,0.25164986
Malt1,-3.172706,-2.1965137,0.0015102537580520296,0.01607149246687447,0.046875,0.28273543402839874,0.040420957,0.17317384
