names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_SI-MA-LPO-LHA Skor1 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Evl,-3.2822156,-2.300466,0.001029948367180363,0.026999719635254982,0.05555555555555555,0.5299322896141583,0.11264789,0.46208826
Zcchc14,-3.2825665,-28.522987,0.0010286673429480578,0.026999719635254982,0.0,0.446852720954394,0.0,0.32622215
Aebp2,-3.2830927,-28.598173,0.001026748571170734,0.02699484746316793,0.0,0.4469243721563429,0.0,0.341003
Dusp11,-3.2830927,-28.529097,0.001026748571170734,0.02699484746316793,0.0,0.4469243721563429,0.0,0.3274019
Nr3c1,-3.2833266,-1.5035881,0.0010258968474119482,0.02699484746316793,0.1111111111111111,0.6256941210188801,0.2980598,0.6854135
Fgfr1op2,-3.2844086,-28.613914,0.0010219661241653193,0.0269482136960963,0.0,0.4471035001612152,0.0,0.34416774
Epb41l3,-3.286368,-1.6769696,0.001014883781311401,0.02678774774443747,0.1111111111111111,0.6262315050334969,0.2926102,0.73568565
Bin1,-3.2863824,-1.4731357,0.0010148310992063529,0.02678774774443747,0.1111111111111111,0.6239744921721062,0.29042423,0.6604089
Rasgef1a,-3.2866895,-1.4147483,0.0010137253595570413,0.02678774774443747,0.1111111111111111,0.626625586644216,0.32187045,0.6993012
Fbxl20,-3.2879615,-1.6576041,0.0010091563078538969,0.026715300484762766,0.1111111111111111,0.6243327481818508,0.2477594,0.6349958
Rasal2,-3.2881515,-2.1598933,0.0010084752153569515,0.026715300484762766,0.2222222222222222,0.8020635546161287,0.5752847,1.4985307
Pcnp,-3.2886195,-28.560394,0.0010068004924108599,0.026705556990207116,0.0,0.4476767097768065,0.0,0.33350724
Jmy,-3.289409,-28.580534,0.00100398023411998,0.026657064121347687,0.0,0.44778418657972985,0.0,0.33748585
Atp6v1a,-3.290023,-1.5365832,0.0010017917579723044,0.026625266604071038,0.1111111111111111,0.622004084118511,0.27474484,0.6509183
Nr6a1,-3.2907395,-1.5823636,0.0009992441177530346,0.026583850934677265,0.1111111111111111,0.6273062730627307,0.29719898,0.7111749
Ltn1,-3.2915144,-28.557524,0.0009964952601801734,0.026536994688841686,0.0,0.44807079138752554,0.0,0.33294386
Cpt1c,-3.2922454,-1.7494552,0.000993908417574461,0.026494364266096995,0.05555555555555555,0.5331924193028338,0.15815948,0.4549803
Vps8,-3.292494,-1.8973268,0.000993030308324432,0.026494364266096995,0.05555555555555555,0.5330849424999105,0.14792155,0.4661729
Ppm1b,-3.2925818,-2.257255,0.0009927205589409182,0.026494364266096995,0.05555555555555555,0.5313653136531366,0.11264789,0.45110986
Gm57223,-3.2933567,-28.71192,0.0009899883218175418,0.02646864299227597,0.0,0.44832157059434674,0.0,0.36443022
Top2b,-3.2953742,-1.5244344,0.0009829068268609258,0.02630548449975406,0.1111111111111111,0.6260882026295991,0.26411664,0.6257146
Lcor,-3.2963831,-1.4882832,0.0009793836952259223,0.026237327906999536,0.16666666666666666,0.7269014437717193,0.4339293,0.92595935
Asxl3,-3.2979329,-1.967519,0.0009739941223901502,0.026118984100422488,0.05555555555555555,0.533908931322323,0.15068634,0.4922823
Sel1l3,-3.2991464,-28.869598,0.0009697931721423114,0.026032310225238667,0.0,0.4491097338157848,0.0,0.39909378
Papola,-3.299819,-1.6823404,0.0009674721677479286,0.025995977147386846,0.16666666666666666,0.7296600150467524,0.39263856,0.9334987
Kcnk10,-3.300199,-28.744682,0.0009661625723640653,0.02598677509451695,0.0,0.4492530362196826,0.0,0.37141988
Phactr3,-3.3010616,-1.5168564,0.0009631968856442253,0.025932966249759853,0.1111111111111111,0.62866764589976,0.28863084,0.6716742
Dym,-3.3026845,-1.7016056,0.0009576402130691897,0.02580922018572631,0.1111111111111111,0.6271629706588328,0.25347006,0.6618351
Dennd1b,-3.303401,-1.677689,0.0009551967265117052,0.025769212892941283,0.1111111111111111,0.6276287034715007,0.27249232,0.69418734
Dgki,-3.3056087,-2.2114906,0.000947703069675393,0.025592745208218904,0.2222222222222222,0.779636728406119,0.5892388,1.551246
Ube2k,-3.3065445,-1.5324816,0.0009445434126998683,0.025533079979120177,0.16666666666666666,0.7254325941317665,0.40701076,0.8973656
Asap2,-3.307568,-28.832506,0.0009410987133950258,0.025465581499420284,0.0,0.45025615304696737,0.0,0.39070573
Tbcd,-3.309074,-1.8574268,0.0009360512407723599,0.02535453310438842,0.05555555555555555,0.5356285601690969,0.15068634,0.46330252
Atp1b3,-3.3091471,-28.69343,0.0009358068572971401,0.02535453310438842,0.0,0.4504711066528141,0.0,0.36053252
Gm26652,-3.3096733,-28.768827,0.0009340490404686197,0.025351411835749304,0.0,0.450542757854763,0.0,0.37664273
Nwd2,-3.309732,-2.5980866,0.0009338539164354335,0.025351411835749304,0.05555555555555555,0.5342313617310931,0.14427345,0.6625378
Psme4,-3.31115,-1.8230195,0.0009291337049322418,0.025269051266730097,0.16666666666666666,0.7305556550711139,0.3849482,0.97882366
Dhx30,-3.3119104,-1.8316379,0.0009266123932549371,0.02522601317807514,0.05555555555555555,0.535879339375918,0.14833675,0.45054224
Abca5,-3.3121881,-1.9733073,0.0009256927271611476,0.02522601317807514,0.05555555555555555,0.5357718625729947,0.14427345,0.47587398
A830082K12Rik,-3.3126853,-2.1536934,0.0009240491194160792,0.025207309480923906,0.05555555555555555,0.5359868161788414,0.14833675,0.5373812
Trim2,-3.3141034,-2.0564036,0.0009193748531093358,0.025105286893341315,0.2222222222222222,0.7954716440368287,0.5049009,1.3169519
Rere,-3.3159602,-2.1971922,0.0009132880572709452,0.02496444567535127,0.2777777777777778,0.8538315480242181,0.65955776,1.6644751
Smurf1,-3.3159895,-28.67285,0.0009131925015926355,0.02496444567535127,0.0,0.45140257227814995,0.0,0.35623628
Nsd2,-3.316896,-1.6493121,0.0009102348669913004,0.02493171343124999,0.1111111111111111,0.629455809121198,0.25692135,0.65176165
Ptpn2,-3.3178318,-28.582325,0.0009071911382549625,0.024873699882562085,0.0,0.45165335148497116,0.0,0.33784202
Kantr,-3.318095,-28.604424,0.0009063367906340473,0.024873699882562085,0.0,0.45168917708594564,0.0,0.34225544
Ubac2,-3.318168,-1.8747493,0.0009060996042182274,0.024873699882562085,0.05555555555555555,0.5367749794002794,0.15068634,0.4677722
Efr3a,-3.3184605,-2.0544481,0.0009051514337032572,0.024873699882562085,0.1111111111111111,0.6256582954179056,0.23702663,0.7471849
Phkb,-3.3196154,-2.0912654,0.0009014151428948952,0.02481662386228057,0.05555555555555555,0.536739153799305,0.14737342,0.516783
Ergic2,-3.319674,-28.554245,0.0009012263443512841,0.02481662386228057,0.0,0.45190413069179236,0.0,0.33229998
Kif5a,-3.3197763,-1.5256392,0.0009008960350867648,0.02481662386228057,0.05555555555555555,0.5373123634148963,0.19790936,0.48864534
Trmt1l,-3.3209898,-28.58755,0.0008969880543952328,0.024770882858787157,0.0,0.45208325869666466,0.0,0.33888122
Myo6,-3.3211215,-2.5930533,0.0008965652430585469,0.024770882858787157,0.05555555555555555,0.5312578368502132,0.11182846,0.53878206
Rasa2,-3.3227882,-2.379184,0.0008912255979472815,0.024662442653803764,0.05555555555555555,0.5352344785583778,0.11264789,0.48262826
Rheb,-3.3230953,-28.679562,0.000890245200146308,0.02466070982260958,0.0,0.4523698635044603,0.0,0.35763204
Unc13b,-3.3245573,-2.0605874,0.0008855903393169838,0.024557081958150005,0.05555555555555555,0.537921398631462,0.15850048,0.5402745
Syp,-3.3251421,-1.479165,0.0008837347205191494,0.02453094208713796,0.1111111111111111,0.6284526922939132,0.2901324,0.66186494
Hdac9,-3.3272476,-2.2584193,0.0008770842966625549,0.02437151504790367,0.2222222222222222,0.8009529609859205,0.60490525,1.6047158
Mindy2,-3.3286219,-28.674152,0.0008727681097914136,0.024276686449374,0.0,0.45312220112492385,0.0,0.35650712
Large1,-3.329426,-2.2350361,0.0008702518220691375,0.024231778713987278,0.3333333333333333,0.846057392612761,0.81771874,1.9397217
Rab6b,-3.3294845,-1.4166443,0.0008700690819679874,0.024231778713987278,0.1111111111111111,0.6313187403718697,0.2990231,0.6577682
Sh3bp5,-3.3299377,-28.67992,0.0008686540520675354,0.024231778713987278,0.0,0.45330132912979615,0.0,0.35770774
Ptpn1,-3.330201,-28.617537,0.000867833401302586,0.024231778713987278,0.0,0.45333715473077063,0.0,0.34490037
Fto,-3.3313851,-1.4353042,0.0008641493612366786,0.02416201179649277,0.16666666666666666,0.7425572313975567,0.46593857,0.9574653
Ergic1,-3.3320432,-28.570894,0.000862108943670227,0.024130070121269793,0.0,0.4535879339375918,0.0,0.3355757
Clock,-3.332628,-1.7313582,0.0008602989905572254,0.024104519161910996,0.1111111111111111,0.6313903915738186,0.2431193,0.64911485
Kmt2a,-3.3332567,-1.5044998,0.0008583572213756961,0.024075217680965506,0.16666666666666666,0.7412675097624762,0.46277013,0.981944
Rmdn1,-3.333549,-1.9253863,0.0008574554584020803,0.02407505555617962,0.05555555555555555,0.5390319922616702,0.14427345,0.4634256
Lars,-3.3341484,-28.603413,0.0008556095901548,0.02404835741366054,0.0,0.45387453874538747,0.0,0.34205437
Tasp1,-3.3346455,-1.7958227,0.0008540816658609292,0.02403054906982531,0.1111111111111111,0.6324651596030524,0.24471702,0.67431253
Zc3h7a,-3.3349965,-2.3018684,0.0008530046549644608,0.024025403646640523,0.05555555555555555,0.5380288754343854,0.11182846,0.45959562
Atp11b,-3.3355083,-1.644601,0.0008514362716356379,0.02400639309428079,0.1111111111111111,0.6342206140508007,0.28115773,0.7006671
Camk2g,-3.3368094,-2.565184,0.0008474601356128159,0.023919384289828115,0.05555555555555555,0.5364167233905349,0.10554853,0.50611067
Pde4a,-3.3376868,-2.215145,0.000844789320242981,0.023869073643458357,0.05555555555555555,0.5388528642567979,0.1304714,0.49902472
Sec23a,-3.3391488,-28.595367,0.000840355303548239,0.023768786322464406,0.0,0.4545552251639021,0.0,0.34044152
Mtor,-3.3396752,-28.573734,0.0008387643488852205,0.02374878614809892,0.0,0.45462687636585103,0.0,0.3361374
Dtnb,-3.3409033,-1.9326355,0.0008350629798366467,0.02366892644326023,0.16666666666666666,0.7277970837960807,0.39844576,1.053863
Arf3,-3.3409472,-2.3692684,0.0008349310687303734,0.02366892644326023,0.05555555555555555,0.5369899330061262,0.11264789,0.48000273
Wwc1,-3.34257,-28.780357,0.0008300639243896159,0.023576974258297016,0.0,0.45502095797657005,0.0,0.3791568
Unc13a,-3.3431404,-2.3484795,0.0008283601043317445,0.023553477252268758,0.05555555555555555,0.5393902482714148,0.11264789,0.47453326
Phf3,-3.3449094,-1.6272238,0.0008230945194904334,0.023428548452021133,0.1111111111111111,0.632680113208899,0.25388527,0.63808084
Fmr1,-3.3465178,-28.603315,0.000818334587710561,0.023317762854488625,0.0,0.4555583419911869,0.0,0.34203336
Luzp1,-3.3473072,-2.2574594,0.000816007251678776,0.023276130416782073,0.05555555555555555,0.5398559810840827,0.1304714,0.5106489
Pdzrn4,-3.3485208,-2.2687016,0.0008124420212335773,0.02319906175403424,0.05555555555555555,0.5414681331279332,0.20884065,0.75102973
Eif2ak4,-3.3488863,-28.635405,0.0008113709923293198,0.02319312613179662,0.0,0.455880772399957,0.0,0.34852797
Rsu1,-3.3496757,-28.726387,0.0008090620395056317,0.023151753995225052,0.0,0.4559882492028804,0.0,0.3675029
Supt20,-3.3507285,-28.609997,0.0008059929194202286,0.023088517851622112,0.0,0.4561315516067782,0.0,0.34337848
Pnisr,-3.351284,-1.7146459,0.0008043774650809246,0.0230668329634199,0.16666666666666666,0.7387955432952388,0.40456146,0.9695015
Pakap-1,-3.3514888,-2.2544265,0.0008037830554752793,0.0230668329634199,0.05555555555555555,0.5408590979113674,0.1304714,0.5098083
Xpr1,-3.3515766,-1.611206,0.00080352843330288,0.0230668329634199,0.1111111111111111,0.6353312076810088,0.2844434,0.69573843
Lrrc28,-3.3523076,-28.630863,0.0008014094908687559,0.02305553856492877,0.0,0.45634650521262493,0.0,0.34760252
Pam,-3.352322,-1.9507712,0.0008013671649605488,0.02305553856492877,0.16666666666666666,0.7309139110808583,0.4817612,1.2216109
Itfg1,-3.352717,-1.4127696,0.0008002251492930586,0.02305553856492877,0.1111111111111111,0.6370866621287572,0.3053217,0.6681728
Nalcn,-3.3532724,-1.6335243,0.000798620426473538,0.0230493349724425,0.16666666666666666,0.7461756170959768,0.52048236,1.1373996
Rgs17,-3.3534186,-2.1751564,0.0007981986276363417,0.0230493349724425,0.05555555555555555,0.5416472611328055,0.14833675,0.5435905
Cnot1,-3.3534334,-1.3643708,0.0007981564591256911,0.0230493349724425,0.1111111111111111,0.6374807437394763,0.30071133,0.64355505
Memo1,-3.3543544,-1.9357543,0.0007955040071112871,0.0230493349724425,0.1111111111111111,0.6321785547952566,0.21737699,0.65697545
Ptpn3,-3.354676,-28.806349,0.0007945796828479655,0.0230493349724425,0.0,0.45666893562139504,0.0,0.3848764
Hecw1,-3.355407,-2.1661663,0.0007924826516645546,0.02302055010835306,0.16666666666666666,0.7149715186472253,0.40239477,1.1704693
Gm49336,-3.3557289,-28.569643,0.0007915615862045708,0.023018679460299583,0.0,0.45681223802529286,0.0,0.33532858
Bmpr1a,-3.3563428,-1.894087,0.0007898059469274038,0.022992508985849775,0.05555555555555555,0.5423637731522947,0.15463535,0.48340118
Usp45,-3.3567083,-1.7245054,0.0007887626401506783,0.022987041367514886,0.05555555555555555,0.5426145523591158,0.1685789,0.47424996
Rnf214,-3.3567815,-28.636326,0.0007885541323560179,0.022987041367514886,0.0,0.4569555404291907,0.0,0.34871563
Hs2st1,-3.3572786,-1.538555,0.0007871376355343215,0.022987041367514886,0.1111111111111111,0.6375523949414251,0.29022864,0.6821989
Rbm27,-3.357308,-28.653059,0.000787054385785709,0.022987041367514886,0.0,0.45702719163113964,0.0,0.35214463
Fam117b,-3.3574247,-1.9293523,0.0007867214685085634,0.022987041367514886,0.05555555555555555,0.5423637731522947,0.14833675,0.47564209
A930015D03Rik,-3.3576734,-2.0795927,0.0007860144532430586,0.022987041367514886,0.05555555555555555,0.5419696915415756,0.13206914,0.46798906
Arhgap23,-3.3602028,-28.956976,0.0007788529963631102,0.0228469214107825,0.0,0.4574212732418586,0.0,0.41943195
Iqcb1,-3.3602028,-28.664957,0.0007788529963631102,0.0228469214107825,0.0,0.4574212732418586,0.0,0.35460046
Bckdhb,-3.3604074,-2.0633476,0.0007782761136452389,0.0228469214107825,0.05555555555555555,0.5426862035610648,0.14221087,0.49391285
Lrrtm3,-3.3615625,-2.37953,0.0007750282741800956,0.02280943015029482,0.1111111111111111,0.6275212266685773,0.27944258,0.98493046
Ext2,-3.3617818,-28.58268,0.0007744130189148834,0.02280943015029482,0.0,0.4576362268477054,0.0,0.33791173
Trp53bp1,-3.362659,-2.2987306,0.0007719565292742471,0.022768904436442392,0.05555555555555555,0.5421488195464479,0.11264789,0.46164274
Ppp6r3,-3.3628345,-1.8630208,0.000771466100248937,0.022768904436442392,0.1111111111111111,0.633217497223516,0.21819642,0.6349784
Tcerg1,-3.3638432,-2.0847945,0.0007686517422414659,0.022721311676598663,0.05555555555555555,0.5427578547630136,0.1304714,0.46449333
Zcchc7,-3.3643842,-2.2039762,0.0007671465227674729,0.022701791923746693,0.2222222222222222,0.8282162433274818,0.56991124,1.5127124
Sh3d19,-3.3656564,-2.2037997,0.0007636179991107714,0.022622288463182393,0.05555555555555555,0.5429728083688604,0.15068634,0.5591763
Tmem87a,-3.368361,-28.634586,0.0007561648499199613,0.02242621359530834,0.0,0.45853186687206676,0.0,0.3483611
Ccnc,-3.3694139,-28.590813,0.0007532824689454272,0.022365414298965335,0.0,0.4586751692759646,0.0,0.3395324
Chd1,-3.3707297,-28.63017,0.000749693840479436,0.022283488377967304,0.0,0.4588542972808369,0.0,0.3474624
Slc24a3,-3.3714752,-2.11321,0.0007476673382601931,0.022247864207144395,0.16666666666666666,0.7306631318740372,0.42853117,1.19837
Arid2,-3.3715923,-2.449646,0.0007473499175282374,0.022247864207144395,0.05555555555555555,0.5420413427435246,0.10554853,0.4750664
Tnks,-3.3716216,-1.777144,0.0007472705819023218,0.022247864207144395,0.1111111111111111,0.6360835453014725,0.23761766,0.65197563
Nsd3,-3.37168,-1.6334321,0.0007471119341140558,0.022247864207144395,0.16666666666666666,0.7409809049546806,0.43307292,0.98638576
Ddx24,-3.37206,-1.8039589,0.0007460814856905942,0.022247864207144395,0.05555555555555555,0.5444058324078387,0.16626097,0.48955896
Nfx1,-3.3729374,-1.8328866,0.000743708563242261,0.022247864207144395,0.05555555555555555,0.5447640884175832,0.15292554,0.46289086
Tbc1d32,-3.3733613,-28.695038,0.000742564165089008,0.0222438117234578,0.0,0.45921255329058147,0.0,0.36087024
Arsb,-3.3740194,-1.8830984,0.0007407916123650667,0.02221548060742114,0.1111111111111111,0.6338265324400817,0.25292194,0.72345245
Syt7,-3.3750281,-2.0165634,0.0007380813293391888,0.022158933317702797,0.1111111111111111,0.6362984989073192,0.2561019,0.77979267
Brd9,-3.3753498,-2.2064376,0.0007372191193970444,0.022157805076284773,0.05555555555555555,0.5444416580088131,0.1304714,0.4966578
Eea1,-3.3766804,-2.0320263,0.0007336626340498423,0.02207560467740119,0.05555555555555555,0.5448715652205066,0.14221087,0.48550826
Zfp697,-3.3770459,-28.753103,0.0007326883718675645,0.022071005103230335,0.0,0.4597141117042238,0.0,0.37323472
Map4k4,-3.3775868,-1.4839267,0.0007312486690991254,0.022052358853752525,0.1111111111111111,0.6358685916956257,0.29753518,0.6776768
Golga4,-3.3780985,-2.4292667,0.0007298892070949281,0.0220360932524053,0.05555555555555555,0.543653494787375,0.10554853,0.46974802
Ulk4,-3.378625,-28.676012,0.0007284933528925191,0.02201869110486163,0.0,0.45992906531007055,0.0,0.35689387
Rcor3,-3.3796775,-28.628407,0.0007257090807208308,0.021959237611451264,0.0,0.4600723677139684,0.0,0.34710327
Hipk3,-3.3823094,-28.63065,0.0007187915910681458,0.021774441997746422,0.0,0.46043062372371296,0.0,0.34755877
Dner,-3.3826017,-2.4486341,0.0007180267742700771,0.021774441997746422,0.05555555555555555,0.5450865188263533,0.14792155,0.62608975
Itm2c,-3.382631,-2.3413491,0.0007179503341884104,0.021774441997746422,0.05555555555555555,0.5419696915415756,0.1304714,0.53430986
Cul1,-3.3847363,-1.4031222,0.000712466475092371,0.021656079395624445,0.1111111111111111,0.641779815856411,0.30071133,0.65639144
Stk39,-3.385014,-1.7660077,0.0007117458237476989,0.021656079395624445,0.1111111111111111,0.6391645469852757,0.26646382,0.71221197
Eml4,-3.3868563,-2.0064898,0.0007069838797141721,0.02153815969151905,0.1111111111111111,0.6355103356858811,0.21819642,0.68295664
Dnm1l,-3.3877044,-1.5556955,0.0007048018389449889,0.021496056086778494,0.1111111111111111,0.6407050478271773,0.27474484,0.65727824
Gm1043,-3.3883624,-28.742125,0.000703113189399498,0.021468922044505127,0.0,0.4612546125461255,0.0,0.37087065
Agap3,-3.390994,-28.64699,0.000696396118300817,0.021288013309150117,0.0,0.46161286855587,0.0,0.35089815
Cpne4,-3.3917544,-2.8485353,0.0006944667629299441,0.021253214031808198,0.05555555555555555,0.545767205244868,0.15068634,0.77536815
Fat3,-3.3924415,-2.1962798,0.0006927271979239873,0.021224150294432767,0.16666666666666666,0.7389746713001111,0.47745588,1.3362129
Atg10,-3.3946786,-28.780119,0.0006870923688422007,0.021075538756609516,0.0,0.46211442696951244,0.0,0.37910363
Mblac2,-3.3957312,-28.685297,0.0006844554527066577,0.021018649159117588,0.0,0.46225772937341025,0.0,0.35883042
Tada2a,-3.3957312,-28.634459,0.0006844554527066577,0.021018649159117588,0.0,0.46225772937341025,0.0,0.3483349
Tpp2,-3.396667,-1.6357548,0.0006821194273520964,0.020994901503952845,0.05555555555555555,0.5483824741160033,0.18131793,0.48104227
Cdh13,-3.3970616,-2.9508061,0.0006811361412385337,0.020988679031054357,0.05555555555555555,0.5443341812058897,0.15068634,0.814231
Cnrip1,-3.398787,-2.4111369,0.0006768542593702007,0.020880681916506653,0.05555555555555555,0.5471285780818973,0.11264789,0.4911643
Dlc1,-3.3989184,-1.9489716,0.0006765287043740607,0.020880681916506653,0.05555555555555555,0.5486690789237989,0.23785117,0.71135753
Dcc,-3.3990355,-2.5109386,0.0006762394443664888,0.020880681916506653,0.2777777777777778,0.8462723462186078,0.8689676,2.1850584
Phf8,-3.3991525,-28.663843,0.0006759502993377355,0.020880681916506653,0.0,0.4627234621860782,0.0,0.35436967
Nkain3,-3.3994594,-2.3911386,0.0006751918403787401,0.020880681916506653,0.16666666666666666,0.6707627270447462,0.36888278,1.2060323
Hira,-3.4007168,-2.216784,0.0006720940172670945,0.02085354069742128,0.05555555555555555,0.5480958693082076,0.12437875,0.479754
Thrap3,-3.4008484,-2.3560925,0.0006717705913902864,0.02085354069742128,0.05555555555555555,0.5464837172643571,0.11182846,0.4736112
Prpf40a,-3.4010093,-1.5068479,0.00067137548960068,0.02085354069742128,0.1111111111111111,0.6443592591265719,0.29042423,0.6717723
Atosa,-3.401097,-1.8928728,0.0006711600706042898,0.02085354069742128,0.05555555555555555,0.5487765557267223,0.16006465,0.49753228
Zfp398,-3.4036264,-28.625847,0.0006649763923499462,0.02072844044366944,0.0,0.46333249740264393,0.0,0.34658375
Tcp11l1,-3.4038897,-28.672558,0.0006643360555422378,0.02072844044366944,0.0,0.4633683230036184,0.0,0.3561758
Kif1a,-3.4044013,-1.2750419,0.0006630925971201138,0.020717788470485415,0.1111111111111111,0.64546985275678,0.33917305,0.68167406
Ints6,-3.406112,-1.7371011,0.0006589515844350397,0.020612373776215966,0.1111111111111111,0.6445742127324185,0.2727155,0.7154885
Gdpd1,-3.406258,-28.692255,0.0006585987695240168,0.020612373776215966,0.0,0.46369075341238847,0.0,0.36028618
Hook1,-3.4097526,-1.9710035,0.0006502185821507744,0.020386666630561618,0.05555555555555555,0.5501737541647261,0.15463535,0.5041757
Golga1,-3.4104688,-28.647661,0.0006485127646819605,0.020356936900705933,0.0,0.4642639630279798,0.0,0.3510357
Tcf25,-3.4107907,-1.4771627,0.0006477482420767424,0.02035671960772172,0.1111111111111111,0.6431053630924659,0.28958428,0.660145
Ahctf1,-3.4125743,-28.631437,0.0006435238077556022,0.020247640180788094,0.0,0.4645505678357754,0.0,0.34771943
Mast2,-3.4129543,-1.7079902,0.0006426268372505202,0.020243122059696927,0.1111111111111111,0.645935585569448,0.28670448,0.7346554
Sil1,-3.4141533,-28.825012,0.0006398055416224565,0.020177904816191795,0.0,0.4647655214416222,0.0,0.38902843
Mir100hg,-3.4142118,-2.196507,0.0006396682125954196,0.020177904816191795,0.16666666666666666,0.7305198294701394,0.4352354,1.2526497
5330434G04Rik,-3.4142265,-1.9765707,0.0006396338846229548,0.020177904816191795,0.1111111111111111,0.6466162719879626,0.2962583,0.8574127
Akap10,-3.4145043,-2.4729505,0.000638981978633715,0.020177904816191795,0.05555555555555555,0.5482391717121055,0.10554853,0.48120493
Itsn1,-3.4146504,-1.8002484,0.0006386391185034069,0.020177904816191795,0.1111111111111111,0.6442876079246229,0.25692135,0.7032278
Ctnna3,-3.4175746,-29.32377,0.0006318177494223071,0.020043616206584878,0.0,0.4652312542542901,0.0,0.51398826
Dync2h1,-3.4181008,-1.7774216,0.0006305971245071114,0.020028539876484733,0.1111111111111111,0.6460788879733458,0.26254052,0.7076552
Sorcs1,-3.4181008,-29.802666,0.0006305971245071114,0.020028539876484733,0.0,0.46530290545623904,0.0,0.6608706
St7l,-3.418715,-2.4635024,0.0006291758349045601,0.020028539876484733,0.05555555555555555,0.5493139397413391,0.10554853,0.47870976
Sestd1,-3.4193292,-2.0630078,0.0006277575259388928,0.02000930572002141,0.05555555555555555,0.5513918245978576,0.14833675,0.51172495
Nup93,-3.419373,-2.5966725,0.0006276563320595002,0.02000930572002141,0.05555555555555555,0.5501379285637517,0.10554853,0.51483583
Atp6v0b,-3.4195337,-1.6895583,0.0006272854176590004,0.02000930572002141,0.16666666666666666,0.7421631497868377,0.40407473,0.95783997
Rab11fip2,-3.4220047,-2.1774008,0.0006216123967410062,0.019884196548131946,0.05555555555555555,0.5509619173861642,0.1304714,0.48882818
Appbp2,-3.4224725,-1.9384181,0.000620543604979338,0.019873667062925877,0.05555555555555555,0.5516426038046788,0.15068634,0.48448828
Fmn2,-3.422648,-1.9367558,0.0006201432490721003,0.019873667062925877,0.16666666666666666,0.755454447748361,0.47059548,1.1941267
Tmem260,-3.4238908,-28.72684,0.0006173142676931079,0.019817484316503955,0.0,0.4660910686776771,0.0,0.367599
Satb1,-3.4238908,-29.231756,0.0006173142676931079,0.019817484316503955,0.0,0.4660910686776771,0.0,0.48884162
Kdm2a,-3.4244318,-1.9490649,0.0006160865838870321,0.019817484316503955,0.1111111111111111,0.641385734245692,0.21737699,0.6614288
Inpp4a,-3.4245486,-2.1853755,0.0006158214376260091,0.019817484316503955,0.05555555555555555,0.5516067782037044,0.1304714,0.49096742
BC005537,-3.4258208,-2.3896978,0.0006129448201550332,0.019771701461663557,0.05555555555555555,0.5503528821695984,0.11182846,0.48246253
Rnf111,-3.4262593,-2.3640692,0.0006119557858254923,0.019763523996551655,0.05555555555555555,0.5508902661842152,0.11264789,0.47862968
St3gal3,-3.427239,-2.0065389,0.0006097523020023675,0.019716058188692678,0.05555555555555555,0.5524307670261168,0.14792155,0.49505278
Ski,-3.4273412,-2.419649,0.000609522513773981,0.019716058188692678,0.05555555555555555,0.5502812309676495,0.11182846,0.49045944
Ylpm1,-3.4280283,-1.9547579,0.0006079817357767164,0.019706235513052315,0.16666666666666666,0.7450650234657686,0.38297686,1.0328135
Med14,-3.428116,-2.3957336,0.000607785301817809,0.019706235513052315,0.05555555555555555,0.5512126965929853,0.11264789,0.4870345
Sox2ot,-3.4309964,-30.195162,0.0006013684309298755,0.019539020240732473,0.0,0.46705835990398736,0.0,0.8016754
Shc3,-3.431786,-28.885498,0.0005996205347551094,0.01950581570081088,0.0,0.46716583670691075,0.0,0.402734
Syn1,-3.4328532,-1.6822771,0.0005972651542046444,0.0194527450830046,0.1111111111111111,0.647977644824992,0.29289722,0.73819625
Ank3,-3.4332335,-1.7393664,0.0005964283334388175,0.019449064708132315,0.5555555555555556,0.8924873714756565,1.427476,2.4491184
Upf2,-3.4337306,-1.9228774,0.0005953356759908916,0.01943702261710238,0.05555555555555555,0.5534338838534016,0.15463535,0.49109763
Cept1,-3.4341545,-28.721676,0.0005944051761561015,0.019430251926173293,0.0,0.46748826711568087,0.0,0.36650053
Bcl9,-3.4341545,-28.78707,0.0005944051761561015,0.019430251926173293,0.0,0.46748826711568087,0.0,0.38062787
Ypel2,-3.434681,-29.08708,0.000593251956264471,0.019430251926173293,0.0,0.4675599183176298,0.0,0.45124945
Capza1,-3.4370494,-28.71004,0.0005880881935686112,0.019294175532586794,0.0,0.4678823487263999,0.0,0.36403129
Rngtt,-3.437649,-2.0009255,0.0005867879664775486,0.019275052150674488,0.1111111111111111,0.6445025615304697,0.21737699,0.6789839
Yeats2,-3.4383068,-1.8662676,0.0005853639688367179,0.01925181131290405,0.05555555555555555,0.554329523877763,0.15984444,0.4897665
Btaf1,-3.4388332,-1.7479805,0.0005842270877867936,0.01923796795199895,0.1111111111111111,0.647977644824992,0.2633342,0.6990794
Crtac1,-3.4402075,-28.982306,0.0005812682490658195,0.019164021904783522,0.0,0.46831225593809334,0.0,0.42548102
Fbxo38,-3.4402075,-28.649586,0.0005812682490658195,0.019164021904783522,0.0,0.46831225593809334,0.0,0.35143122
Rap1a,-3.4410555,-2.1008408,0.0005794495489373856,0.019151057047905966,0.05555555555555555,0.5538279654641206,0.15068634,0.529231
