names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_DG-IMN Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Nfrkb,4.4114747,0.28713942,1.0266902806857347e-05,6.0194562168941064e-05,0.33668212261720765,0.3117517915579305,0.22025865,0.18392876
Cdhr1,4.409195,2.3005188,1.0375565520716793e-05,6.0805113531441706e-05,0.05899021123132406,0.015285199453212377,0.034826722,0.0071682706
Trim32,4.3943653,0.41049394,1.1109679391852599e-05,6.497977476253359e-05,0.20015455950540958,0.16275216436767326,0.13155459,0.10055351
Gm49685,4.3900948,1.1235594,1.1330137311324007e-05,6.616839590421128e-05,0.10690365790829469,0.06524170498322356,0.05504848,0.02564181
Lrrc57,4.3848863,0.6040713,1.1604632934446375e-05,6.769789121766698e-05,0.1901081916537867,0.15413611697941262,0.11829892,0.07938289
Cdc26,4.378276,0.30503953,1.196218273196477e-05,6.969294232608268e-05,0.2506439979392066,0.2157325711445259,0.15392335,0.12635832
Zfp507,4.3773203,0.28666002,1.2014725837858514e-05,6.998388971672626e-05,0.3256053580628542,0.2980406776852657,0.2097995,0.17510036
Pgm5,4.3716903,1.4575906,1.2328843548433734e-05,7.173582203257133e-05,0.062596599690881,0.0189718735760739,0.038366973,0.014140437
Cstf2t,4.37046,0.5880043,1.2398510436894177e-05,7.210995139379796e-05,0.12570839773312725,0.08363365229277991,0.077285215,0.052074216
Hsd17b8,4.3696585,0.6186269,1.2444107862460564e-05,7.234382913550743e-05,0.12235960844925296,0.08027836460792842,0.07360401,0.04854807
Synpo2,4.3652496,0.78055114,1.269776787170116e-05,7.377059950542922e-05,0.1014940752189593,0.05857255291827182,0.065083496,0.038401257
Gm48747,4.354686,0.57001704,1.3325794926799692e-05,7.726890584443412e-05,0.19629057187017002,0.1601424961683443,0.117474385,0.08062767
4933431E20Rik,4.3448625,0.36316925,1.393629019023479e-05,8.066956428513761e-05,0.18675940236991243,0.14759123482871464,0.108202375,0.08511495
Tsen34,4.340316,0.33803824,1.422780060620302e-05,8.226834566143213e-05,0.16872746007212777,0.12779089515761569,0.10074166,0.08052051
Pfkl,4.333295,0.38027698,1.4689400486153891e-05,8.480966718155459e-05,0.2622359608449253,0.2318876599975146,0.17598678,0.13787831
Mtg2,4.330744,0.4258361,1.4860644069243671e-05,8.574307625951846e-05,0.24703760947964967,0.2154840313160184,0.15152147,0.114923336
Zfp81,4.328895,0.3248208,1.4985942357702135e-05,8.644746053058317e-05,0.324317362184441,0.29891056708504204,0.21520413,0.17538685
Pgap2,4.3211346,0.31074584,1.5522904335426847e-05,8.944894692106356e-05,0.2699639361154044,0.23776976927219254,0.17455873,0.14302957
Fam216a,4.317635,0.32083413,1.577097657756549e-05,9.082000442331435e-05,0.29263266357547657,0.2649020338842633,0.19284226,0.15724474
Snhg5,4.297914,0.6725647,1.724129949328669e-05,9.877904421846767e-05,0.14605873261205565,0.10666500973447662,0.08183155,0.052117333
Fbln1,4.297771,1.3089968,1.7252440148210126e-05,9.882180063577191e-05,0.06826378155589902,0.02551675572677188,0.044721875,0.018291209
Glrx5,4.2930574,0.52397954,1.762293544107586e-05,0.00010085799260952254,0.145801133436373,0.10546373389669028,0.101297244,0.07151933
Dexi,4.2862034,0.27055898,1.8175261146646213e-05,0.0001039590883122434,0.312210200927357,0.285158029907626,0.20159009,0.1698722
Irf2bpl,4.2788095,0.37588614,1.8789557066476917e-05,0.00010730614205658551,0.17748583204533747,0.13806387473592643,0.1079755,0.08421962
Atad2,4.27422,0.6334245,1.9180744014026735e-05,0.0001095169128042708,0.17413704276146316,0.13793960482167267,0.112573266,0.07400489
Gm32509,4.2712383,0.7539322,1.9439059550742458e-05,0.00011089756478311038,0.14554353426069036,0.10691354956298413,0.08745708,0.052778576
Csf1,4.2706237,0.29181895,1.9492706823045022e-05,0.00011118001110915299,0.10020607934054611,0.05703989064247546,0.05035078,0.04131769
Nt5c3b,4.2669544,0.4071891,1.9815950075298625e-05,0.0001128799191272576,0.2344152498712004,0.20123441448158735,0.13968255,0.10709938
Tmem35a,4.2660546,0.44846052,1.9896006831664216e-05,0.00011331193377846915,0.17053065430190623,0.13197464893749222,0.10743844,0.0798445
4921534H16Rik,4.2577906,1.2902985,2.0645700765413663e-05,0.00011750687980653784,0.09350850077279753,0.05260759703409138,0.0530978,0.02205168
Nprl3,4.2564173,0.2922574,2.077287189479405e-05,0.00011820564756736895,0.30551262235960847,0.2791102274139431,0.19329354,0.16053228
Gm2087,4.24536,1.4540018,2.182429652183299e-05,0.00012405729797792522,0.08371973209685729,0.04254173397953689,0.048602175,0.018015098
Nolc1,4.2389607,0.45586124,2.2455670562729632e-05,0.00012753833608550945,0.17594023699124162,0.13785675821217017,0.10846496,0.0802214
Kptn,4.232451,0.4794406,2.311582970380417e-05,0.00013123227216167718,0.23312725399278722,0.20160722422434862,0.14337954,0.10488048
Unkl,4.2248507,0.2677208,2.3909906732008295e-05,0.00013559712830077308,0.2908294693456981,0.2610082432376455,0.175992,0.1482798
Ddit4,4.224532,0.9416609,2.3943744241999068e-05,0.00013570310225321976,0.08706852138073158,0.04556563522637836,0.054723855,0.028864413
Fam131b,4.20413,0.616627,2.6208789087241394e-05,0.00014800970213833044,0.12287480680061824,0.08251522306449609,0.069091074,0.04559823
Vma21,4.203751,0.44966644,2.625278274578331e-05,0.00014822699566698834,0.18856259659969088,0.15214779835135248,0.12415553,0.0923899
Ccdc39,4.2018237,0.27012506,2.6477307240425983e-05,0.0001494318936253405,0.3433797011849562,0.318710906756141,0.22326334,0.18849918
Cnpy2,4.1983685,0.38441205,2.68844874984438e-05,0.00015166085506164242,0.15765069551777433,0.11805641854107121,0.112335786,0.08716762
Arpc5l,4.1945133,0.26475587,2.7345797183184726e-05,0.00015417154223923071,0.2676455435342607,0.23685845656766497,0.18460727,0.15593755
Gm42439,4.1930213,0.9356772,2.752634782853738e-05,0.00015505932204461201,0.12081401339515714,0.08176960357897353,0.07073158,0.037601493
Rgs8,4.192702,0.44244888,2.7565165881736987e-05,0.00015521291015135644,0.21354971664090674,0.179735719315687,0.12886426,0.09641
Tbr1,4.190967,0.5981183,2.7776783592804636e-05,0.0001563389558313072,0.1723338485316847,0.13582701627935878,0.1084732,0.07296233
Tspyl5,4.1907086,0.5753338,2.780846920755031e-05,0.00015643342059343883,0.14245234415249872,0.10417961144940144,0.08650442,0.05887332
Krba1,4.1903677,0.3273188,2.785028911740516e-05,0.00015658867306647347,0.2779495105615662,0.24816701876475705,0.16962233,0.13744143
Tdp1,4.18618,0.33667624,2.8368828394864204e-05,0.00015937077544846354,0.3073158165893869,0.28109854604200324,0.19622727,0.1584374
Or13a28,4.1797223,3.6913881,2.9186502815429594e-05,0.00016369053029651286,0.04817104585265327,0.006627728760200489,0.028781073,0.0022576828
Lrrc40,4.178521,0.3794361,2.93410665178872e-05,0.00016452305036219304,0.28387429160226685,0.2562031398865001,0.18220215,0.14291985
Rskr,4.1772547,0.6830278,2.9504860816563105e-05,0.00016540697061152737,0.14863472436888203,0.11072449360009942,0.08827186,0.055889
Timm8b,4.1715474,0.26512071,3.0253814597818138e-05,0.0001694995826195524,0.1901081916537867,0.1505322894660536,0.15600197,0.13145532
Tbp,4.163756,0.37282756,3.130547559759111e-05,0.00017506308622419834,0.2521895929933024,0.22136614059069631,0.15189014,0.11927242
Gm50250,4.162684,1.6467346,3.145285901357067e-05,0.00017577752115113224,0.06852138073158166,0.027463651050080775,0.035577532,0.011500265
Nol8,4.1452627,0.33994958,3.394242747955256e-05,0.00018937562840024445,0.2390520350334879,0.20645375088024523,0.14441027,0.11577555
Nectin1,4.145067,0.337494,3.3971412406176534e-05,0.00018949799695951077,0.2578567748583205,0.227041133341618,0.17326657,0.13952045
Kctd6,4.143337,0.37135628,3.422886791973027e-05,0.00019077570649308286,0.2174137042761463,0.18400231970506606,0.12682688,0.09942251
Gm10862,4.1431518,0.3852932,3.4256487936244684e-05,0.00019089005202133858,0.30705821741370426,0.2847437968601135,0.1945024,0.1521924
Ccdc171,4.1367936,0.31631604,3.521924798374315e-05,0.00019601101767257218,0.3207109737248841,0.2940640404291454,0.23754187,0.19502237
Or13a22,4.1276364,4.3896246,3.6651110394861145e-05,0.00020351629185987166,0.04507985574446162,0.003976637256120293,0.025472075,0.0012300734
Dusp8,4.126044,0.38177302,3.6905690221056545e-05,0.00020480295254849017,0.22642967542503864,0.19365394971210803,0.1485626,0.1159378
Ssbp4,4.119367,0.3697865,3.799143552903286e-05,0.0002106541214744352,0.23080886141164347,0.19970175220579098,0.1493906,0.117512144
Sec22b,4.1145396,0.26862302,3.8795317543916363e-05,0.00021480119151144297,0.29237506439979394,0.2639907211797357,0.18279399,0.15400183
Dusp4,4.1092715,1.2497361,3.969093429703855e-05,0.00021948866115691,0.09041731066460587,0.05099208814879251,0.053295746,0.022759227
Sf3a1,4.109033,0.35775182,3.973191460514106e-05,0.0002196700710782182,0.24574961360123648,0.21465556522099333,0.1507983,0.119573556
St3gal2,4.107165,0.2532313,4.0054535289052124e-05,0.00022136268268548552,0.2982998454404946,0.27107410629219997,0.19402818,0.1652249
Skic8,4.096586,0.3183433,4.192877191673875e-05,0.00023134006188968589,0.23312725399278722,0.20086160473882606,0.13928565,0.113203146
Mcee,4.095436,0.5388604,4.213745974162767e-05,0.00023244375759752316,0.125193199381762,0.08607762727310385,0.07697293,0.053610843
Edem2,4.09312,0.4555438,4.256073911339359e-05,0.00023468234352080563,0.2282328696548171,0.1988732861107659,0.14602992,0.10854802
Yipf4,4.0890007,0.28793567,4.3323524211490986e-05,0.00023869245346786196,0.25244719216898504,0.220330557971915,0.16353633,0.13586134
Gm11266,4.082107,0.49642062,4.462920075508604e-05,0.0002455839902291956,0.1723338485316847,0.13570274636510501,0.11484236,0.08274643
2010204K13Rik,4.0751214,0.7041749,4.599030373006488e-05,0.0002527632360864887,0.09428129829984544,0.05422310591939025,0.06314299,0.03922698
Gm9929,4.061092,0.90261436,4.884378234091311e-05,0.0002677340741534752,0.12339000515198352,0.08591193405409883,0.075371385,0.041022576
Ppm1d,4.05353,0.26547655,5.045051795674741e-05,0.00027597830160785893,0.2764039155074704,0.2459301603081894,0.17527083,0.14787729
Slc38a11,4.050077,1.68242,5.1200826983282876e-05,0.00027996870595051095,0.05203503348789284,0.011639948635102109,0.030113442,0.009479743
Ddo,4.0491343,0.7421257,5.1407476959324064e-05,0.000280984317717054,0.08629572385368367,0.0460627148833934,0.05216507,0.031513244
Ttc33,4.0454106,0.32731804,5.22315215676991e-05,0.0002853142883765145,0.21535291087068523,0.1824696574292697,0.12846254,0.10368794
5730480H06Rik,4.043713,0.30185276,5.2611258273207896e-05,0.000287330184918922,0.29237506439979394,0.2649848804937658,0.18544932,0.15297137
Sumo3,4.037383,0.3636677,5.405082243820688e-05,0.00029477280270237853,0.1831530139103555,0.1474255416097096,0.11851596,0.09329839
Naa60,4.035168,0.3229678,5.456316754931156e-05,0.0002973858645131849,0.22771767130345183,0.1948138022451431,0.13890933,0.11255154
Gm26839,4.0312276,1.2396102,5.548625239715233e-05,0.00030211055763150615,0.09350850077279753,0.05509299531916656,0.056669623,0.024391975
Mtfp1,4.0255513,0.42850137,5.684196250689945e-05,0.0003088037874161723,0.14734672849046884,0.10989602750507435,0.094348215,0.070940614
H1f10,4.0249195,0.80773646,5.699474901386131e-05,0.00030950867138287253,0.09556929417825863,0.05645996437595791,0.06752644,0.039132845
Gm13889,4.0128903,0.7529718,5.997972135215249e-05,0.00032519271846899467,0.09685729005667182,0.057826933432749264,0.06504273,0.03910327
Bambi,4.0085397,1.8664867,6.109540673110708e-05,0.00033090779658634297,0.05667181865018032,0.016900708338511247,0.033053022,0.009173739
Prpf8,4.0075264,0.25616962,6.135801858060906e-05,0.0003321962440582239,0.27125193199381764,0.24191209974731784,0.18084566,0.15356186
Shcbp1l,4.006869,0.8495054,6.152895503200099e-05,0.0003329204634937307,0.10432766615146831,0.06586305455449236,0.055663504,0.031273644
Gm13562,4.002638,1.0461437,6.264018096833278e-05,0.0003386602942895577,0.10097887686759402,0.0630048465266559,0.0533626,0.026197126
Hpcal1,4.0023704,0.32019812,6.271098580546875e-05,0.0003389748920927269,0.2050489438433797,0.17037405244190382,0.13611338,0.11045802
Slc35b1,3.9950225,0.3239007,6.468807208982451e-05,0.000349170047620246,0.22926326635754765,0.1971335073112133,0.14406429,0.11671343
Gatb,3.9861698,0.3469427,6.714843948737912e-05,0.00036179638440462744,0.2390520350334879,0.20877345594631538,0.14444481,0.115274325
Tmem223,3.983097,0.36219653,6.802293545464322e-05,0.00036628783079484234,0.19036579082946933,0.15566877925520897,0.12584086,0.09923718
Map2,3.9821172,0.2582208,6.83041209040537e-05,0.00036772825660026507,0.9247810407006698,0.8255664636924734,1.8552443,1.7064495
Tor1a,3.970262,0.5147422,7.17936090208431e-05,0.0003858188548780108,0.15224111282843894,0.11619236982726482,0.09657037,0.068557926
Gng10,3.9695246,0.42855233,7.201615889677456e-05,0.00038693745042118224,0.1354971664090675,0.09804896234621598,0.08299887,0.062317595
B230369F24Rik,3.9664006,0.55119336,7.296618941802928e-05,0.0003918851708299914,0.17568263781555898,0.1417091255540367,0.10416594,0.072249174
Zfp26,3.9616938,0.26055863,7.44199853405153e-05,0.0003994536568317311,0.3256053580628542,0.3026800878174061,0.20844787,0.17686376
Trub1,3.9593155,0.34891045,7.516485047566514e-05,0.00040329064142993656,0.26661514683153015,0.24033801416677023,0.16247256,0.12972742
Farsa,3.9592044,0.3645467,7.519983853687974e-05,0.0004033978162279813,0.2668727460072128,0.24137359678555156,0.16776577,0.13267086
N6amt1,3.9577038,0.41527048,7.567368732008199e-05,0.00040569672352166856,0.18753219989696032,0.1538047305414026,0.110389605,0.08390052
A930029G22Rik,3.9563518,0.8954932,7.610304043970576e-05,0.00040791240396481724,0.10716125708397733,0.06963257528685639,0.058757067,0.032014012
Spint2,3.9463663,0.72740364,7.934622248871702e-05,0.0004246231822887525,0.13601236476043277,0.10045151402178866,0.085269265,0.052365888
Snu13,3.9408813,0.31658208,8.118282183317532e-05,0.00043401958270143675,0.17980422462648118,0.14369744418209685,0.1308472,0.106384985
Slc39a9,3.9342055,0.28220543,8.347231432134647e-05,0.0004460589430240826,0.2668727460072128,0.23892962180522762,0.16653976,0.13890533
Cfap418,3.9317026,0.37292665,8.43464071483027e-05,0.0004504845875720321,0.2689335394126739,0.24327906880410918,0.17287919,0.13604589
Slc2a9,3.928199,0.6766731,8.558437399764325e-05,0.0004566425991494587,0.11978361669242658,0.08222525993123732,0.066565864,0.04215996
Echs1,3.9276893,0.4350619,8.576594198520817e-05,0.00045752052037771363,0.1648634724368882,0.12911644090965577,0.103800215,0.07779715
Gm31087,3.9246154,1.188657,8.686841537433054e-05,0.0004632177656495855,0.08397733127253992,0.04589702166438839,0.047434498,0.021087583
Pet100,3.9188032,0.2824475,8.898968638266593e-05,0.0004737770701609339,0.2594023699124163,0.23060353755022575,0.16680731,0.13910985
Noc2l,3.9162552,0.3185369,8.99349906371266e-05,0.0004785253858256617,0.2800103039670273,0.25487759413446004,0.17980348,0.14665732
Tceal5,3.9077618,0.29093766,9.315510896166442e-05,0.0004947771847795855,0.23312725399278722,0.20222857379561743,0.16981064,0.1408739
Mcmdc2,3.901923,0.5645177,9.543153685139961e-05,0.000506267600236349,0.18289541473467286,0.1506979826850586,0.10763419,0.0740322
Gm43166,3.8976672,1.6017588,9.712382307555466e-05,0.0005148386518130112,0.07393096342091705,0.03607969843834141,0.039242733,0.013100361
Smad5,3.8932188,0.27803716,9.892286756924877e-05,0.0005239616502238743,0.19603297269448738,0.16117807878712564,0.118728474,0.09890963
4930474M22Rik,3.892305,2.510066,9.929631995011202e-05,0.0005257324368590168,0.05229263266357548,0.013752537177416015,0.02960161,0.005260309
Wdr19,3.8908343,0.34586993,9.990013394040517e-05,0.0005286168962147867,0.25579598145285937,0.2271239799511205,0.15247285,0.12186354
Cpsf2,3.8897207,0.29853082,0.00010035968706309335,0.0005307350504596179,0.2357032457496136,0.20583240130897643,0.15065764,0.12416762
Lman1,3.8895016,0.2692809,0.00010045033279097879,0.000530900952418096,0.253219989696033,0.22410007870427903,0.1609024,0.13527074
Tollip,3.885159,0.38426977,0.00010226291103516326,0.0005398445215128752,0.208397733127254,0.17758170746862184,0.12656185,0.0983701
Kbtbd7,3.8851366,0.64581037,0.00010227235920980715,0.0005398445215128752,0.095311695002576,0.05720558386148047,0.051080868,0.03294694
Them6,3.8851109,0.9393974,0.00010228315813256598,0.0005398445215128752,0.07934054611025244,0.041091918313243034,0.049215943,0.025965692
Hoga1,3.8795512,1.740297,0.00010464939308379585,0.0005518997433094396,0.057444616177228236,0.0189718735760739,0.034310948,0.010393551
Gins2,3.87029,0.90986186,0.00010870590315713091,0.0005719458816980825,0.09763008758371973,0.06056087154633197,0.05338176,0.028765976
Zfand2b,3.864448,0.5814681,0.00011134063361536288,0.0005845492038383745,0.15816589386913962,0.1246013006917692,0.09769452,0.06633367
Hmgn1,3.8574102,0.25412723,0.00011459475384981503,0.0006012812020981311,0.2753735188047398,0.24924402468828963,0.18095133,0.15385479
Gfra4,3.8546858,0.5302699,0.00011587831473268694,0.0006076600930654368,0.14219474497681608,0.10745205252475043,0.08891966,0.062402435
Rad18,3.8536813,0.5315009,0.00011635506892674216,0.0006100411125973779,0.21303451828954148,0.18499647901909613,0.13220195,0.093292825
Wee1,3.8513043,0.7563621,0.00011749042521151585,0.0006155133018977249,0.12570839773312725,0.09034422766248291,0.07275468,0.043706138
Rfx2,3.8479965,1.0486431,0.0001190878239086333,0.0006235171138786003,0.07702215352910871,0.039269292904187895,0.042311158,0.020677812
Ston1,3.8473637,0.80523837,0.00011939569223870107,0.0006250072570531653,0.07805255023183925,0.0400563356944617,0.042548805,0.024570417
Zfp281,3.8416703,0.29542625,0.0001221999464831232,0.0006384430414158119,0.21277691911385885,0.18085414854397083,0.127149,0.1047923
Sorbs2os,3.8379028,0.359476,0.00012408960178355715,0.0006480636734546511,0.27949510561566204,0.2520193861066236,0.18095364,0.14376342
Slc35f2,3.819574,1.2767292,0.00013368225911478048,0.0006969426275541622,0.07547655847501288,0.03815086367590406,0.040238474,0.016804306
Pxdc1,3.812564,0.85421354,0.0001375325945756218,0.0007163211506584529,0.07367336424523442,0.035706888695580134,0.03941478,0.021994658
Hdgf,3.811754,0.2828895,0.0001379842374930979,0.0007183949741212054,0.2485832045337455,0.22012344144815874,0.16629843,0.13863991
Upf1,3.811492,0.4830642,0.00013813051557954258,0.0007190172323948681,0.1689850592478104,0.1361584027173688,0.10144448,0.073611155
Tmem70,3.8089612,0.33800337,0.0001395518867760379,0.0007262752658671583,0.2091705306543019,0.17774740068762687,0.13511142,0.1083603
Sat2,3.8008854,0.6982207,0.00014417997573647502,0.0007494904136272169,0.12854198866563626,0.09332670560457314,0.071405314,0.044608727
Cops7b,3.7891939,0.3524231,0.00015113687324315643,0.000783834739247947,0.250386398763524,0.2235201524377615,0.15065709,0.119876415
Cog2,3.789117,0.34554905,0.0001511836928683742,0.0007839262499755335,0.2676455435342607,0.24307195228035292,0.1652264,0.13225037
Dusp7,3.7844763,0.35039982,0.00015403255163986204,0.0007974671796846036,0.17980422462648118,0.14672134542893833,0.10827898,0.08590168
2900076A07Rik,3.784254,0.31228492,0.0001541702842408475,0.0007980264953865483,0.24343122102009274,0.21473841183049583,0.14393076,0.11749333
4930503L19Rik,3.7825623,0.37759456,0.00015522231351189768,0.000803008002322813,0.23879443585780524,0.21092746779338056,0.14560847,0.113907576
C9orf72,3.7809696,0.31155565,0.00015621870684339045,0.000808007055415188,0.2578567748583205,0.23134915703574832,0.16033635,0.1311406
Tsr1,3.772957,0.6698058,0.00016132410492353597,0.0008337716290239298,0.11282843894899536,0.07692307692307693,0.06142935,0.039052047
Nfyb,3.7641492,0.36990902,0.00016711712796062882,0.000862053604972566,0.223338485316847,0.19506234207365064,0.13662949,0.10732091
Sh3glb2,3.7482605,0.25913423,0.0001780651973119014,0.0009164167500039821,0.3160741885625966,0.29522389296218055,0.20880383,0.17733118
Gm6961,3.7477112,1.2532978,0.00017845553422359282,0.0009180739430572352,0.08990211231324059,0.05434737583364401,0.05031898,0.021417314
C330002G04Rik,3.7450767,0.9860351,0.0001803386876882924,0.000927229341405361,0.07573415765069552,0.03873078994242161,0.043101024,0.021992283
Or13a24,3.735667,3.7618866,0.00018721820958066183,0.0009603958173792257,0.04147346728490469,0.004266600389379064,0.02250152,0.00167611
Pnck,3.7241733,0.45525187,0.00019595621839648428,0.0010038786631674991,0.14708912931478618,0.1126713889234083,0.092261754,0.068122305
Cbwd1,3.7240078,0.30531427,0.0001960849186248182,0.0010043465046604776,0.2552807831014941,0.22956795493144444,0.16574591,0.13618062
Sertad4,3.7192163,1.1709975,0.00019984181296842533,0.00102261464758362,0.0824317362184441,0.046559794540408435,0.048945993,0.022033852
Gm36220,3.7142487,0.2717795,0.00020380832019990187,0.0010421178998613442,0.22256568778979907,0.19174847769355038,0.14156465,0.11863896
Rnf208,3.7090394,0.43504032,0.00020804705448602105,0.0010631845481246453,0.1839258114374034,0.15322480427488505,0.12717484,0.095593065
Bag6,3.7062018,0.37488618,0.00021039070489685757,0.0010747525172202592,0.17181865018031942,0.1392237272689615,0.11093071,0.08660995
Rexo1,3.6949294,0.35647938,0.00021994797378568378,0.001122507512938523,0.23930963420917054,0.21287436311668945,0.15034692,0.11930954
Arr3,3.6896772,2.394707,0.00022453869415898413,0.0011441977455057659,0.05203503348789284,0.015533739281719895,0.034993365,0.006749344
Rab39b,3.6820836,0.4646856,0.0002313355334014387,0.0011777161391619284,0.163575476558475,0.13156041588997971,0.09884067,0.07258311
Exosc8,3.6807892,0.62348044,0.000232513095434771,0.0011834868108225604,0.12648119526017518,0.09195973654778178,0.07241339,0.04759652
Abhd8,3.6795077,0.34437966,0.0002336845287563368,0.0011887738144041593,0.1929417825862957,0.16217223810115572,0.123955294,0.09888746
Car4,3.6758332,0.45903376,0.0002370742664182547,0.0012051050962274884,0.17413704276146316,0.14266186156331553,0.10400834,0.07671864
Ddost,3.673963,0.2953568,0.0002388173669118908,0.001212818493464847,0.14863472436888203,0.11358270162793588,0.095786214,0.07873161
Il31ra,3.6735473,0.27852732,0.00023920646335470253,0.0012145649414854228,0.18341061308603812,0.15040801955179983,0.12030672,0.10020517
Sec1,3.670545,1.4979312,0.00024203386453332742,0.0012282247289915973,0.06903657908294693,0.0331800671057537,0.039847862,0.01429082
Map1s,3.6646752,0.38164207,0.0002476526437922008,0.0012560261492443254,0.21226172076249356,0.18304958369578725,0.12427397,0.09673527
Bmp6,3.6642275,0.63753194,0.0002480863014078875,0.0012579880956463364,0.0695517774343122,0.03293152727724618,0.051536486,0.03343166
Emg1,3.66281,0.56962997,0.00024946338640700975,0.0012642552230773957,0.12828438948995363,0.09427944161385195,0.08072668,0.055102143
Kdm6b,3.6625707,0.35630372,0.000249696722827007,0.001265199121697469,0.2328696548171046,0.20566670808997142,0.14261736,0.1130995
Minpp1,3.653734,0.2671079,0.00025845395007816204,0.001307106651345796,0.30705821741370426,0.28727061844993995,0.20530152,0.17342985
C230034O21Rik,3.6535811,1.0355204,0.00025860791480198416,0.0013076391928357762,0.0886141164348274,0.05339463982436519,0.049919486,0.024664154
Sart3,3.6519663,0.41158092,0.00026024003664799097,0.0013151494799194129,0.23080886141164347,0.20645375088024523,0.14441997,0.110473305
Gm5577,3.6483026,0.3424436,0.0002639787042718399,0.0013325395047500165,0.28387429160226685,0.2622509423801831,0.17697178,0.14209913
Mak16,3.642778,0.53949237,0.0002697114755982953,0.0013609666383711163,0.14528593508500773,0.11234000248539829,0.08844145,0.061678845
C030034I22Rik,3.6398537,0.7849245,0.0002727929147656293,0.001375998802281295,0.12235960844925296,0.08914295182469657,0.06866839,0.040425904
Kcnj11,3.6386962,0.96596944,0.00027402174207738196,0.0013819377270306407,0.09247810407006697,0.05749554699473924,0.05436668,0.028201193
Gm56756,3.6384418,0.703919,0.00027429248349772675,0.0013830435412992904,0.13833075734157652,0.10583654363945155,0.07351794,0.0457697
Lsm14b,3.632645,0.43657416,0.000280531040430308,0.0014131738013427777,0.1561051004636785,0.12302721511122157,0.09366393,0.07004065
Sema4f,3.6324108,0.47861135,0.00028078570027285894,0.0014139264929407271,0.22591447707367338,0.20032310177705978,0.1387009,0.101450495
Ggct,3.629787,0.6000842,0.0002836553125821513,0.001427574124195993,0.12081401339515714,0.08649186032061638,0.07116009,0.047509406
2300009A05Rik,3.6251504,0.3687788,0.00028879321929733216,0.0014520721935852013,0.21767130345182895,0.18876599975146016,0.13195314,0.10367351
Fst,3.6246781,2.091192,0.0002893215879051575,0.0014544567010311659,0.04920144255538382,0.013214034215649725,0.031176738,0.007404537
Fam32a,3.624398,0.2638366,0.0002896352111397272,0.001455760965829493,0.15352910870685213,0.11954765751211632,0.09939318,0.08345409
Snrpb,3.6203067,0.29729393,0.00029425393476438603,0.0014775935763631197,0.24987120041215868,0.2253427778468166,0.1669403,0.13789044
Slc29a1,3.614983,1.0205686,0.00030036715342391415,0.0015068830120426762,0.08681092220504895,0.051861977548568826,0.049694844,0.024804372
Cep78,3.6102986,0.27869126,0.000305844623154242,0.0015329313605958745,0.3160741885625966,0.2956795493144443,0.20409837,0.17113051
Arfip2,3.6098433,0.53242433,0.0003063819567230565,0.0015353381531422097,0.16537867078825347,0.13475001035582618,0.10454701,0.07343317
Cacng5,3.6092823,0.8090546,0.00030704537957808146,0.001538375787667919,0.08809891808346214,0.05281471355784764,0.05004529,0.028869698
Cnih4,3.5973,0.39276743,0.0003215374183834366,0.001606790111951449,0.20118495620814014,0.1712853651464314,0.12678994,0.097998336
Pa2g4,3.5934033,0.37895703,0.0003263867808089503,0.0016295081383010952,0.20221535291087067,0.1742678430885216,0.13077721,0.10205008
Fam118a,3.5731776,0.4543171,0.00035267532896350286,0.0017548863128239486,0.17980422462648118,0.15049086616130236,0.10187384,0.075360164
Gm15594,3.5719283,0.675724,0.0003543625253290252,0.0017629552037753944,0.15095311695002575,0.11975477403587258,0.089794725,0.057149604
Gm26801,3.570076,1.3854034,0.00035687762787008797,0.001774810634993386,0.06774858320453375,0.03272441075348991,0.03846038,0.014897229
Mageh1,3.5692382,0.36137414,0.00035802092270001786,0.0017801669491024203,0.12467800103039671,0.08997141791972163,0.07709992,0.060521614
Gm16638,3.5691888,0.4519797,0.0003580881100385835,0.0017801716034665568,0.1620298815043792,0.1303177167474421,0.0916041,0.0677793
Gpr68,3.5668974,0.72673106,0.0003612327382316912,0.0017954723781512284,0.12364760432766615,0.0908827306242492,0.06891708,0.04220967
Fbxl18,3.5608556,0.38213557,0.0003696482964131,0.001835603349587876,0.2099433281813498,0.18271819725777722,0.122724004,0.0954814
Gm49969,3.5583184,0.4240204,0.0003732368014637062,0.001851370288966178,0.226172076249356,0.20015740855805475,0.13866815,0.10513881
Secisbp2,3.5497637,0.26651278,0.00038557696125617296,0.001910817585568677,0.27769191138588356,0.25346920177291743,0.17076097,0.14392641
Vhl,3.5490093,0.4345744,0.0003866835410289419,0.001915594901815573,0.16924265842349304,0.13860237769769274,0.09988203,0.07484845
Rbfox1,3.5477405,0.45696095,0.0003885507292904684,0.00192413529230278,0.9770736733642452,0.9344683318835176,3.6842005,3.3767812
Med4,3.5475836,0.5001777,0.00038878255033414377,0.0019249285291097187,0.16666666666666666,0.13657263576488132,0.099484704,0.071348496
Nasp,3.5419745,0.27503347,0.000397143894856483,0.0019652405994095208,0.2630087583719732,0.23785261588169504,0.17056333,0.14296873
Flvcr1,3.5369415,0.28833985,0.0004047892032800674,0.00199939078899548,0.30886141164348274,0.29033594300153265,0.19892833,0.16570319
