names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Immune (for_DEGs),mean_expr_Rest (for_DEGs)
Trim5,2.587426,4.388787,0.009669600868440183,0.023171513005884933,0.05511811023622047,0.007738734402192024,0.09347169,0.00466622
Aif1,2.5703168,3.3395495,0.01016055879182813,0.024291682065701738,0.0639763779527559,0.017439922982930352,0.112128146,0.011653413
Ptp4a2,2.568614,1.1182215,0.010210610512432813,0.024404830498938775,0.3887795275590551,0.5294923538341911,0.7919821,0.4423584
Zfp90,2.5610845,2.142192,0.010434594254714234,0.024915804463180615,0.18503937007874016,0.16736401673640167,0.34611306,0.08955426
Alox5ap,2.5587242,3.7185454,0.010505704007474428,0.025078914950323196,0.0610236220472441,0.014588810308438553,0.1090883,0.008717535
Mgmt,2.5528145,3.0637283,0.010685640502467475,0.02548128863163836,0.08070866141732283,0.03636094345910319,0.15616165,0.0200124
Tent5a,2.5415895,2.7671587,0.01103497209596697,0.02628592155557306,0.08070866141732283,0.03643499833376532,0.14584142,0.022802183
Uvrag,2.5310733,0.7349883,0.011371403315316967,0.027046968848594047,0.422244094488189,0.6115451549598252,0.8564042,0.595492
Pnp,2.52848,2.6023436,0.011455760779424689,0.02723796939590668,0.08267716535433071,0.038767726885622245,0.15036449,0.026368404
Slamf6,2.508017,5.794094,0.012141083628649466,0.028816439987793586,0.04921259842519685,0.0030732772984781724,0.0865392,0.0016277595
Hsp90b1,2.4861593,0.92551625,0.012913009992444721,0.030599927550664933,0.41633858267716534,0.5465620024438108,0.8431184,0.52878416
Zfp36l2,2.4843047,2.2852716,0.01298046791592177,0.030743514579181837,0.1171259842519685,0.07972007257377717,0.22003862,0.04925835
Lst1,2.4835145,3.3305624,0.013009298538077318,0.030803652777417832,0.0688976377952756,0.02458621838782538,0.12488242,0.013135515
Galnt12,2.4832637,3.1668675,0.01301846409972767,0.03082263903072363,0.07874015748031496,0.03562039471248195,0.14756991,0.017550828
Cyb561a3,2.4759715,2.8541267,0.013287423489815865,0.03143450159987254,0.08956692913385826,0.047913503906394636,0.1635491,0.02427649
Gm3739,2.4739783,3.1181872,0.013361777872267125,0.03160205716290975,0.08661417322834646,0.04476617173325434,0.15804389,0.01952691
Ccdc88b,2.4622476,3.941837,0.013806927878256272,0.032600364858413534,0.05905511811023622,0.014403673121783242,0.10879053,0.007450723
Hsp90aa1,2.4450812,0.32210538,0.014481951259353601,0.03413870340529536,0.5659448818897638,0.803902691894694,1.2659786,1.1108693
C5ar2,2.4418933,5.0381713,0.014610464895053452,0.03441900681484186,0.04921259842519685,0.004332210167734291,0.08695638,0.002761087
Gbp7,2.435306,3.390503,0.014879200998449612,0.0350121841517069,0.058070866141732284,0.013774206687155182,0.10486645,0.010487798
Aff1,2.435146,1.8323907,0.014885781844972093,0.035021535607600046,0.19881889763779528,0.1878772170178102,0.37787142,0.12127552
Gm56745,2.4276166,5.1611247,0.015198402493824353,0.03571637878337068,0.04921259842519685,0.00462842966638279,0.08763784,0.0025565375
Il1a,2.4145942,5.577362,0.015752754407230483,0.03698029974858318,0.04822834645669291,0.003850853482430481,0.083294354,0.0018175236
Rbpms,2.3870933,2.6087554,0.016982176239141108,0.03974142793465612,0.06791338582677166,0.02510460251046025,0.1301124,0.022524972
Abcg3,2.3546844,5.3877425,0.018538445207442855,0.04322902219248369,0.047244094488188976,0.003961935794423668,0.08338928,0.002075013
Spata13,2.3450987,1.7560037,0.019022042055143743,0.04429903536329627,0.15059055118110237,0.12337542118709964,0.27928585,0.09110916
Anapc15,2.3424323,2.344995,0.019158514126615685,0.044609122580776726,0.1141732283464567,0.07916466101381123,0.21593371,0.046348583
Adrb2,2.3332396,4.73397,0.019635571484856472,0.04567242086202332,0.04822834645669291,0.0054060058503350985,0.0884788,0.0034703468
Tlr13,2.332499,4.537185,0.019674458626024457,0.04575891138936009,0.04921259842519685,0.0064427740956048436,0.08815561,0.0039613578
4930469K13Rik,2.3298008,4.7969255,0.019816680818688755,0.046085703098335366,0.04921259842519685,0.006516828970266968,0.09170622,0.0034490295
Tbc1d16,2.3231404,2.0331872,0.020171608385171676,0.046850299706937756,0.17716535433070865,0.16092124264079682,0.3445068,0.095751196
Naip6,2.305016,5.2683444,0.021165675043088653,0.049057335323711905,0.04625984251968504,0.003887880919761543,0.08472991,0.0022915953
Trim47,2.2997165,3.5986316,0.021464281834848376,0.0497279921454023,0.058070866141732284,0.016514237049653793,0.10618566,0.009205159
Or5v1b,2.2976327,5.0416293,0.021582699897995224,0.0499894100731947,0.047244094488188976,0.005072758914355538,0.08796675,0.0027878727
Pld2,-2.3057587,0.6611881,0.02112411825711567,0.048969464029738424,0.045275590551181105,0.09164290739437923,0.082578376,0.053005736
Lrrc51,-2.307019,0.5281775,0.021053766976923426,0.04881480012683859,0.02952755905511811,0.07412892953678676,0.056767035,0.039703943
1700037C18Rik,-2.3142145,0.44239375,0.020655957007804378,0.04793380816993727,0.024606299212598427,0.06894508831043804,0.045303967,0.033537783
Nfkbil1,-2.319107,0.6036567,0.02038922987016613,0.0473352865570558,0.03248031496062992,0.07764653608323768,0.05742616,0.038159937
D2hgdh,-2.3220026,0.5155699,0.020232788092451624,0.046976152773194085,0.027559055118110236,0.07231458510756471,0.048615437,0.034254108
Cd34,-2.3283372,0.64604545,0.01989420553945306,0.04624198121497437,0.038385826771653545,0.08438552967749102,0.07057583,0.045670617
Gfer,-2.3294017,0.34786728,0.019837788217379495,0.04611882413920981,0.0265748031496063,0.07131484429962602,0.04687401,0.03701434
Tyms,-2.329627,0.48115122,0.019825873709373904,0.04609910233392842,0.023622047244094488,0.06816751212648572,0.043296028,0.031206733
Kansl1l,-2.3403149,0.6149174,0.019267491939264157,0.04485898175271016,0.343503937007874,0.5574850964564743,0.7114827,0.51708645
Kcnj2,-2.3484309,0.64253294,0.018852697790360515,0.04393131468450152,0.03641732283464567,0.08260821268560004,0.06760155,0.04382735
Itch,-2.3534775,0.2777614,0.018598732767180787,0.04336207804374384,0.39763779527559057,0.6695671492575999,0.8143745,0.71172035
Rps9,-2.3649218,0.8474723,0.018033878002969937,0.04209628198590932,0.21948818897637795,0.318472988484467,0.44319844,0.26997852
Ap1s2,-2.3674896,0.9564273,0.017909225087327223,0.04181257086597293,0.12106299212598425,0.1850261043433184,0.2360017,0.12854211
Haus3,-2.370318,0.2674676,0.017772789402278232,0.04151567862637713,0.023622047244094488,0.06887103343577591,0.039883137,0.033244826
Gm29325,-2.3736444,0.2863992,0.01761351013256571,0.04116150785023836,0.023622047244094488,0.06894508831043804,0.046204153,0.03804095
Abcd1,-2.3755918,1.1961097,0.017520832356073126,0.040952049878886995,0.06791338582677166,0.11959862257933128,0.12585929,0.05688866
Prkra,-2.416113,0.7953271,0.01568719202155653,0.036832825027894436,0.054133858267716536,0.10397304402562299,0.09693391,0.056995668
Scarb2,-2.4210272,0.8867797,0.015476715182225553,0.03634816335516131,0.25393700787401574,0.38427074462176475,0.47563314,0.28471044
Zfp787,-2.4258685,0.96112347,0.015271802622303854,0.03588259325474856,0.060039370078740155,0.11111933943051801,0.105325274,0.055484693
Alg14,-2.4261608,0.82944506,0.015259506108712462,0.035856836829130205,0.05708661417322835,0.10752767800940496,0.103144206,0.0593466
Zfp808,-2.4326217,0.74733424,0.014989952940861405,0.03525118462462331,0.051181102362204724,0.10093679416447587,0.09631485,0.058484882
Herpud1,-2.4344132,0.7566853,0.014915956531336894,0.03508945473621278,0.06299212598425197,0.11434072647832043,0.11200935,0.06779746
Cxxc5,-2.4439397,1.0726011,0.01452785908588338,0.034233409948056334,0.1673228346456693,0.2504165586699745,0.31649205,0.16298322
Ccdc117,-2.4546156,0.41143414,0.014103533835290028,0.03327146217333126,0.024606299212598427,0.07161106379827452,0.047352977,0.03581103
Bhlhe41,-2.4599328,1.0194209,0.013896304810162761,0.03280851509085963,0.07283464566929133,0.12696708260821268,0.13270847,0.06766771
Cdkn1b,-2.472426,0.44309756,0.013419953701753402,0.03173127032436764,0.05019685039370079,0.10015921798052357,0.086063854,0.064015195
Rrp36,-2.4802299,0.5588603,0.013129769999629812,0.03107521535189404,0.031496062992125984,0.07964601769911504,0.057399336,0.039321534
Limd2,-2.4822168,0.6502086,0.013056775765776662,0.03090789928873394,0.06200787401574803,0.11389639723034768,0.11212649,0.07288347
Snx17,-2.4835205,0.70761967,0.013009082097771877,0.030803652777417832,0.05511811023622047,0.1061206353908246,0.10072399,0.062870875
Btla,-2.4850395,0.5339491,0.012953706174945736,0.030688245893210363,0.015748031496062992,0.06257636908949532,0.03893693,0.027053384
Gpr137b,-2.500934,0.5957488,0.012386629094635152,0.029378473278563556,0.03051181102362205,0.07897952382715592,0.055718604,0.037214406
Vps18,-2.5072546,1.0535251,0.012167305557028945,0.028876126154157196,0.05708661417322835,0.10934202243862702,0.11026383,0.054642968
9330159M07Rik,-2.5391343,0.6083087,0.011112717734075874,0.02646213448374856,0.040354330708661415,0.09064316658644055,0.072620176,0.048226755
Kmt5c,-2.5410402,0.7814213,0.01105231802197727,0.026322973342539375,0.0531496062992126,0.10526900433221016,0.094014905,0.05576666
Cdc42se1,-2.5415637,0.6124759,0.011035782697001105,0.02628592155557306,0.04133858267716536,0.0916799348317103,0.07803407,0.051723216
Dtx2,-2.543452,0.845153,0.010976313251481143,0.02615428523288862,0.04429133858267716,0.09527159625282335,0.07953843,0.04505333
Smc4,-2.5502803,0.47771564,0.010763634973461066,0.02565816818105916,0.04232283464566929,0.09290184026363535,0.08225854,0.059747577
Sox4,-2.5521963,0.95118177,0.010704621504994774,0.025522021281207594,0.11909448818897637,0.18595179027659495,0.22462706,0.12244955
Iffo1,-2.5715907,1.1757336,0.010123250098682217,0.024206792751765703,0.19094488188976377,0.2907764653608324,0.3635426,0.17736642
Rhno1,-2.5721042,0.40573785,0.010108245464515539,0.024175216344595685,0.027559055118110236,0.07701706964860962,0.05062173,0.038446907
Ss18,-2.5736628,1.0051811,0.010062833330113746,0.024075178664424927,0.2047244094488189,0.3111045284555856,0.384815,0.2101233
1110059G10Rik,-2.5766392,0.3150163,0.009976600231207233,0.02387524476420897,0.031496062992125984,0.08131225237901285,0.058173504,0.04702595
Plagl2,-2.5912201,0.51558757,0.009563627818392692,0.022921655470538902,0.03051181102362205,0.08068278594438479,0.05443574,0.038387373
Eef2k,-2.6047897,1.1520985,0.009193064033843453,0.022074155149904087,0.23228346456692914,0.36116562372718186,0.4535802,0.22972561
Gtpbp1,-2.6161847,1.0448635,0.008891844091532942,0.021378297310262185,0.07283464566929133,0.1301884696560151,0.13203499,0.06617467
Cracr2a,-2.6176937,0.43976346,0.00885262122438351,0.021289710220995697,0.025590551181102362,0.07579516421668456,0.04768928,0.03537781
Lpp,-2.6281524,0.38747016,0.008585003561766953,0.020660908706195972,0.33661417322834647,0.5369348687377347,0.68456674,0.5604197
Sugct,-2.6359682,0.7358264,0.00838975708997798,0.020201879470177285,0.07283464566929133,0.12996630503202874,0.14668535,0.090634495
Rapgef1,-2.6406753,0.67081475,0.008274100282931667,0.01994304580215051,0.32677165354330706,0.53712000592439,0.6453995,0.45080718
Tk2,-2.6407897,1.0630896,0.008271303174734672,0.01993809242891546,0.08759842519685039,0.14859110600955308,0.15468855,0.0770241
Dennd4b,-2.6472387,0.8465858,0.008115203180642738,0.01958465146972071,0.04921259842519685,0.10293627578035325,0.088151366,0.049976513
Gm43466,-2.6490402,0.801924,0.008072074139742645,0.019485817279209852,0.03543307086614173,0.087347724663976,0.06620504,0.03850827
Eps8l1,-2.6493087,0.66450185,0.008065660228234371,0.01947208358783985,0.031496062992125984,0.08290443218424853,0.060397845,0.038527835
St8sia6,-2.6513767,0.25067332,0.0080164351165044,0.019356722823550793,0.024606299212598427,0.07531380753138076,0.04918215,0.041498102
Tbc1d2b,-2.662029,1.1055875,0.0077671175178228614,0.0187834081274323,0.07775590551181102,0.13714962787425483,0.14459535,0.06980241
Zfand6,-2.6669374,0.8391178,0.007654592488030363,0.018519620039021776,0.2785433070866142,0.4352204983893065,0.5491501,0.34291962
Ddx54,-2.6719148,0.3624051,0.007541976966657824,0.018255375289982497,0.03641732283464567,0.08860665753323213,0.0636449,0.049853034
Il27,-2.6853008,0.87503046,0.0072464550755813265,0.017557461486101916,0.07578740157480315,0.1345206798237494,0.14201571,0.07992061
Hscb,-2.6873095,0.36541235,0.0072030154238803676,0.017458508428618572,0.025590551181102362,0.07705409708594069,0.04906905,0.03829689
Yes1,-2.6918268,1.0077357,0.0071061822246929075,0.017230023134587477,0.16830708661417323,0.25837745769615283,0.32872486,0.1769381
Enox2,-2.703751,0.7374323,0.006856161462714324,0.016647231744847422,0.2844488188976378,0.4498463361350761,0.5903569,0.39381272
Nt5dc1,-2.705436,1.1414262,0.006821479346271594,0.01656812347774724,0.19783464566929135,0.3047358092346429,0.38828117,0.19480252
Rad51d,-2.7189384,0.71489745,0.006549179550617615,0.01592547099774618,0.047244094488188976,0.10201058984707669,0.08469043,0.052445736
Pml,-2.7218223,0.54288125,0.006492305657356189,0.015795749095722636,0.03937007874015748,0.0930499500129596,0.06926986,0.048058685
Snx2,-2.7220376,0.88725585,0.006488077468078844,0.01578689138524663,0.28937007874015747,0.46336135076091384,0.5683354,0.34625766
Spata1,-2.734104,0.8734496,0.006255028295898801,0.015237770653744405,0.0688976377952756,0.12767060391750287,0.12470732,0.069989376
Tars,-2.7345307,0.32293826,0.006246927924615374,0.015222177685174126,0.028543307086614175,0.08112711519235753,0.055654384,0.04473787
Sgk3,-2.7352397,0.94627887,0.006233485696961342,0.015190799988876407,0.23523622047244094,0.36686784907616543,0.4708033,0.27158767
Arid3a,-2.7505455,1.1117972,0.005949611894092215,0.014518760475366254,0.06988188976377953,0.1294108934720628,0.12835732,0.0614463
Rhob,-2.759827,0.83285296,0.005783197669251244,0.014128059039256381,0.15551181102362205,0.2374939830414337,0.29260582,0.17465407
8030453O22Rik,-2.7612374,0.46588546,0.0057582821293315845,0.014069750005923403,0.02952755905511811,0.08283037730958641,0.053679615,0.039151046
Surf6,-2.7676528,0.2916229,0.005646158170530165,0.013804574162160648,0.0265748031496063,0.07964601769911504,0.04787129,0.039279606
Pecr,-2.7791405,0.8516341,0.005450294766486148,0.013341479491252872,0.05019685039370079,0.10663901951345947,0.09482115,0.05365225
Ccm2,-2.787468,1.1249902,0.005312171363676411,0.013021168084472283,0.1860236220472441,0.28792535268634056,0.3480829,0.1747078
Dnttip2,-2.7925026,0.48283854,0.005230203142467239,0.01283195383839433,0.04232283464566929,0.0975672973673492,0.076852165,0.055587362
Slc12a2,-2.8075123,0.5325964,0.004992578494231531,0.012270244593432839,0.33661417322834647,0.5286036953382457,0.6887079,0.52187586
Arrdc1,-2.8113816,0.6146174,0.0049329236856280835,0.012131398447082792,0.03543307086614173,0.09042100196245417,0.06229222,0.041119937
Lats2,-2.8128967,0.83691144,0.0049097434198902236,0.012076602498393475,0.09153543307086615,0.1564409227237383,0.16229516,0.094080515
mt-Nd4l,-2.8177419,0.36460802,0.0048362688169236645,0.011901322750319522,0.10433070866141732,0.16895619654163735,0.17898552,0.1417007
Sdccag8,-2.8194978,0.29729605,0.0048098872233348,0.011840739321209902,0.37106299212598426,0.632761876550524,0.7497845,0.64637995
Gm2a,-2.8199382,0.31994745,0.004803290030599543,0.011827749552988426,0.047244094488188976,0.10349168734031917,0.08893411,0.07186394
Zfp110,-2.8286073,0.77007145,0.00467510211428904,0.011526885099187603,0.0688976377952756,0.1294108934720628,0.12397166,0.07454499
Lonrf3,-2.830456,0.42412925,0.004648168674047798,0.011463633985467125,0.04232283464566929,0.09841892842596364,0.07875592,0.059276965
Ppp2r3d,-2.8373258,0.3013744,0.004549315612239875,0.011223956523816496,0.02952755905511811,0.08423741992816677,0.052341968,0.04268167
Coro1a,-2.8404033,0.98412925,0.00450565431095824,0.011119299351161637,0.10039370078740158,0.16777131854704336,0.19384202,0.10267866
P2rx4,-2.851644,1.0522027,0.004349377255277611,0.01074349759600197,0.1220472440944882,0.19717110378790684,0.22666763,0.1157239
Lpcat1,-2.856361,1.1279962,0.004285278164696415,0.010591006648766802,0.1594488188976378,0.24941681786203576,0.29527375,0.14597386
Rgl2,-2.8565326,1.191553,0.0042829591528650455,0.010586248959385869,0.12893700787401574,0.20735364905394899,0.23935612,0.11190171
Mcm9,-2.8566215,0.8551888,0.004281760110581285,0.010584258893405625,0.08070866141732283,0.14425889584181878,0.14841916,0.084751256
Spg20,-2.8613284,0.51289487,0.0042186973697972896,0.010434130921065278,0.05019685039370079,0.10789795238271559,0.08903573,0.06321859
Ears2,-2.8768258,0.3175311,0.00401697210552022,0.009953526417865023,0.027559055118110236,0.08283037730958641,0.04848775,0.039093167
Zfp839,-2.8808494,0.8307648,0.003966051765612057,0.00983007203597417,0.047244094488188976,0.10515792202021698,0.08839077,0.05065372
Itgb1bp1,-2.8812976,0.3507775,0.00396041373492788,0.009817003418589682,0.02952755905511811,0.08505202354945014,0.05608467,0.04424275
Zfyve19,-2.8814557,0.9279025,0.003958428498862046,0.009812987707761156,0.051181102362204724,0.10978635168659977,0.096440434,0.051848337
2810449D17Rik,-2.8837786,0.44866905,0.00392934962102643,0.009744496937423183,0.03051181102362205,0.0862739289813752,0.056801908,0.041932978
Map3k20,-2.890348,0.7107802,0.003848155028343378,0.009545783383639822,0.0688976377952756,0.13055874402932574,0.12539169,0.07846322
Gm51425,-2.8933878,0.5368651,0.0038111031944749528,0.009455617990354754,0.038385826771653545,0.09523456881549228,0.07030688,0.048984833
Gmpr2,-2.8963764,0.6018666,0.0037749936121509306,0.009372085222072947,0.04429133858267716,0.10201058984707669,0.07727858,0.051584404
Clcn5,-2.9188402,0.9483914,0.0035133618268846077,0.008750837253280441,0.17421259842519685,0.2710408412633762,0.34191948,0.19165
Ep300,-2.921878,0.34249055,0.003479276426464829,0.008669958043133632,0.3700787401574803,0.6347243307290702,0.7487699,0.6306859
Nsun4,-2.9257238,0.45191655,0.0034365584168313695,0.008569072444344739,0.03248031496062992,0.08923612396786018,0.05801694,0.04274241
Serp1,-2.9319477,0.61686194,0.003368434731609325,0.008406226547630962,0.045275590551181105,0.10371385196430555,0.08412998,0.05565601
Mvp,-2.9333382,0.62201554,0.003353383517528683,0.008369442236299063,0.04232283464566929,0.10049246491650313,0.075294934,0.049564
Bc1,-2.934946,0.33498228,0.003336056912099706,0.008328518928562584,0.045275590551181105,0.10341763246565705,0.0832233,0.06653855
Zfp646,-2.9360561,0.5413088,0.0033241419369235874,0.008301086788581486,0.03641732283464567,0.09386455363424298,0.067837544,0.04710477
Btg1,-2.937328,0.7814109,0.003310536139192382,0.008268647151896198,0.09547244094488189,0.1636242455659644,0.17851433,0.1076937
Lipe,-2.9418375,0.6694774,0.0032627108000112415,0.008155259460121122,0.045275590551181105,0.10404709890028511,0.0864741,0.055235323
Usp35,-2.9420764,1.0976818,0.003260193688265504,0.00815048422066376,0.0718503937007874,0.1355204206316881,0.13706511,0.06638946
Slc35c2,-2.9423096,0.98823553,0.003257740688294124,0.008145867512978142,0.08759842519685039,0.15455252341985412,0.16039728,0.08406615
Grk2,-2.9433703,1.0597447,0.003246598684205057,0.008118762833372721,0.1328740157480315,0.2134261487762432,0.24431735,0.124658644
Rab35,-2.9443657,0.64713734,0.003236172981033831,0.008093444527213238,0.05216535433070866,0.11178583330247714,0.09632009,0.06256572
Yeats4,-2.9493334,0.3488999,0.003184602375577041,0.007966694519295698,0.04133858267716536,0.09941866923390232,0.07233288,0.057229724
Snx9,-2.9546466,1.0900853,0.0031302732719288412,0.007835160020188912,0.15748031496062992,0.24897248861406301,0.3032575,0.15392998
Necap2,-2.959237,0.63374203,0.0030840179536272077,0.007723698612541996,0.038385826771653545,0.09656755655941052,0.07066715,0.04611321
Kdelr2,-2.9662056,0.39898902,0.00301498937847418,0.007559276345955138,0.03937007874015748,0.09764135224201133,0.069882184,0.05343987
Casp9,-2.975805,0.36086193,0.0029222062577623034,0.007336231163792684,0.03248031496062992,0.09016180990113674,0.05444909,0.042652328
Nop2,-2.9839861,0.4266877,0.0028451955752960213,0.007152250454505014,0.03051181102362205,0.08812530084792831,0.055845495,0.041841578
2310058D17Rik,-2.986477,0.5419709,0.0028221209034072522,0.0070962370086611335,0.03740157480314961,0.09597511756211352,0.06511616,0.045176152
Vrk3,-2.9939473,0.44195244,0.0027539362399907836,0.006932571366737151,0.038385826771653545,0.0970859406820454,0.071603686,0.0532025
Atox1,-3.0039418,0.47601357,0.002665064137936345,0.006715141915449136,0.06791338582677166,0.13063279890398785,0.12826191,0.09384576
Plod3,-3.0044532,0.7394253,0.002660586462518881,0.0067046188503479855,0.058070866141732284,0.12004295182730403,0.10066989,0.06150765
Pbx2,-3.0100608,0.7558807,0.0026119537057366004,0.006587497284882903,0.05216535433070866,0.11326693079571963,0.0970491,0.05860112
Ssr2,-3.0291572,0.41305837,0.002452371675705405,0.006196654779594154,0.060039370078740155,0.12200540600585033,0.11211596,0.08535547
Irf2bp2,-3.0378084,0.87997806,0.0023830541390982038,0.0060271710012771785,0.10531496062992125,0.1785463028103825,0.1837066,0.10398067
Erf,-3.0468054,0.35585064,0.0023128736721956776,0.005852426365184844,0.038385826771653545,0.09808568148998408,0.06550843,0.051550772
Dok3,-3.0472262,0.7799937,0.0023096387118219383,0.005844791127015962,0.040354330708661415,0.10056651979116525,0.0748563,0.044272486
Capza1,-3.0478997,0.85636425,0.002304468364723982,0.005832256283331769,0.28838582677165353,0.4730255119043211,0.5719889,0.35507703
Ctsf,-3.0491638,0.7424299,0.0022947930974406656,0.00580886392164208,0.0639763779527559,0.12778168622949607,0.11917405,0.07292746
Clta,-3.0560038,0.8916068,0.002243083175489805,0.005681716150585507,0.24507874015748032,0.382641537379198,0.47968584,0.28653038
Nhlrc3,-3.0581155,0.69845647,0.0022273377384142454,0.0056428969480662615,0.04429133858267716,0.10519494945754804,0.08157884,0.051053282
Sema4g,-3.0628579,0.55350614,0.002192341650822297,0.00555947717606598,0.04625984251968504,0.10745362313474284,0.08063261,0.055638812
Fkbp15,-3.0696862,0.95801526,0.002142838423524877,0.00543856318504897,0.2578740157480315,0.41578109379049877,0.49448097,0.28462794
Tcof1,-3.070421,0.41001883,0.002137573024973575,0.00542607087357352,0.040354330708661415,0.10075165697782057,0.06980996,0.05298828
Snn,-3.0806642,0.7134709,0.0020653938961919024,0.00524745971923945,0.0688976377952756,0.13400229570111452,0.12399621,0.0774308
Usp24,-3.0944808,0.27603364,0.0019715771112030606,0.005013369639256766,0.3828740157480315,0.651868034213352,0.7700582,0.671876
2900089D17Rik,-3.0947692,0.6053186,0.0019696613177342575,0.005008972137755015,0.03248031496062992,0.09253156589032473,0.062097367,0.04124957
Sord,-3.115489,0.26242915,0.001836402119952307,0.004682050001244756,0.02952755905511811,0.08953234346650868,0.05140193,0.043034017
Wapl,-3.1232693,0.37384364,0.0017885402967477721,0.004564353478356219,0.3671259842519685,0.6309105046839708,0.74217933,0.6148
Trmt2b,-3.1369298,0.6195742,0.0017072703057048116,0.004364472571879122,0.058070866141732284,0.12259784500314733,0.10784076,0.071496055
Ganc,-3.1431417,0.8867053,0.0016714488067367296,0.004275688255618424,0.07381889763779527,0.1417780575406376,0.13534956,0.07546815
Oser1,-3.1590145,0.32106456,0.0015830365180317114,0.004056861348546693,0.028543307086614175,0.08927315140519125,0.05476614,0.04407602
Rab8a,-3.1655583,0.49404368,0.0015478566121634174,0.00397049233115332,0.04330708661417323,0.1059354982041693,0.07924977,0.056909125
Filip1l,-3.1702058,0.9032533,0.0015233095261176,0.003909391305327595,0.1377952755905512,0.2234605842929611,0.26303104,0.14916758
C330018D20Rik,-3.1777177,0.48575923,0.0014843926748244949,0.0038142518095566776,0.03937007874015748,0.10182545266042137,0.07032502,0.05072024
Fmnl1,-3.1923459,1.2127697,0.001411222287745006,0.0036324880612806122,0.1486220472440945,0.24190024808383012,0.28756177,0.13430716
Gm42477,-3.2182171,0.41081366,0.0012899017774974976,0.0033275403956756684,0.03346456692913386,0.09597511756211352,0.06150041,0.046609398
Slc35f6,-3.2393596,0.31422222,0.0011979845480197505,0.0030963682960071853,0.031496062992125984,0.09408671825822935,0.05917898,0.0478691
Fads3,-3.242358,0.25624648,0.0011854505226493747,0.00306426700756024,0.031496062992125984,0.09408671825822935,0.056573253,0.04758202
Dpy19l4,-3.2450817,0.91896677,0.0011741693539245748,0.00303627471272768,0.2549212598425197,0.4130780908653312,0.50017846,0.29509667
Ptp4a3,-3.2464583,0.7064095,0.0011685052333790832,0.00302225155095574,0.05511811023622047,0.12126485725922909,0.100014254,0.06247049
Sh2b1,-3.2523959,0.5917374,0.0011443652780800976,0.002960914301590007,0.045275590551181105,0.10997148887325509,0.08503037,0.057220746
Gm42869,-3.2614086,0.73418444,0.0011086013780602683,0.0028711440027450034,0.04232283464566929,0.10693523901210797,0.07881205,0.048118986
Ppp2r1b,-3.2648711,0.6840414,0.001095138654299669,0.002837097535772475,0.05511811023622047,0.12178324138186396,0.0947857,0.060043737
Tnrc18,-3.2687209,0.6061838,0.0010803482795901105,0.002800577077271738,0.31791338582677164,0.5333432073166217,0.61892617,0.44657364
Amz1,-3.2740045,0.5606406,0.0010603492026178371,0.002752012274156407,0.05216535433070866,0.11837671714740623,0.09474553,0.06520618
Dusp7,-3.283525,0.7902236,0.0010251756655569298,0.0026645840717270945,0.08169291338582677,0.15392305698522604,0.14577691,0.08686583
Nck1,-3.2913427,1.0092428,0.0009971033064990786,0.0025938779984151653,0.20078740157480315,0.32202762246824895,0.3853338,0.20989782
Larp7,-3.2954473,0.5015299,0.000982651495008423,0.0025575208902437357,0.04429133858267716,0.10960121449994446,0.08372297,0.059856877
Atp11c,-3.2955973,0.7115055,0.0009821266347498487,0.002556650133281189,0.2687007874015748,0.4356278001999482,0.54159385,0.3638972
Myadm,-3.296186,0.2639861,0.0009800711334810226,0.0025515464932307987,0.031496062992125984,0.0951234865034991,0.057580408,0.048179954
mt-Nd4,-3.3091216,0.34764922,0.000935891987830287,0.0024403122477437956,0.28838582677165353,0.43133261746954493,0.56499654,0.46801284
Crot,-3.3233628,0.841352,0.0008893918701506045,0.0023222193713873037,0.09645669291338582,0.1732513792720406,0.1822493,0.105778545
Fam117b,-3.3308744,0.5741968,0.0008657365674329561,0.0022615537202920017,0.32381889763779526,0.5488206761210057,0.63629687,0.46839148
Rela,-3.3310602,0.8346255,0.000865159328772392,0.002260705160372865,0.06988188976377953,0.1407042618580368,0.12548326,0.07229032
Gm57352,-3.333699,0.30028188,0.0008569936585770705,0.002240239284557436,0.03937007874015748,0.10478764764690636,0.07106443,0.058090635
Gm57189,-3.3511617,0.7350979,0.0008047331253087368,0.0021085498856212343,0.05019685039370079,0.11778427815010924,0.091828994,0.05617354
Ppp4c,-3.3526707,0.5386917,0.0008003587015035103,0.0020974971529697964,0.04921259842519685,0.11641426296885993,0.08811373,0.06148041
Sbno2,-3.3611858,1.0869994,0.000776086064439844,0.002036468022607286,0.10826771653543307,0.19009886325767394,0.19674358,0.09744765
Trpv2,-3.3613122,0.9120497,0.0007757309223096436,0.0020357349235726263,0.0718503937007874,0.14385159403117712,0.12814873,0.07013983
Med7,-3.3667676,0.42642438,0.0007605472926989371,0.00199705909848729,0.04133858267716536,0.10760173288406709,0.07487625,0.056242865
Fam32a,-3.3820539,0.39004472,0.0007194606890273732,0.0018921316153631712,0.058070866141732284,0.12674491798422632,0.10967366,0.08475887
Galnt1,-3.3826067,0.8451101,0.0007180135510601195,0.0018885105831035053,0.26476377952755903,0.4327396600881253,0.5326506,0.33044195
Leprot,-3.3867054,0.62737113,0.00070737321047807,0.001861253247703265,0.06496062992125984,0.135483393194357,0.11551273,0.076282814
