names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Microglia NN (for_DEGs),mean_expr_Rest (for_DEGs)
Fbxo7,-7.896604,-0.26443267,2.866054148184793e-15,1.2741706644891693e-14,0.07626208378088077,0.24462962962962964,0.13841611,0.16408679
Pigl,-7.898636,-0.6721668,2.8197247465093172e-15,1.2537812996641627e-14,0.03759398496240601,0.19670370370370371,0.06629025,0.10364894
Coil,-7.9001694,-1.0257608,2.7852429827052854e-15,1.2386540705940255e-14,0.02577873254564984,0.18233333333333332,0.048399895,0.09618929
Nelfb,-7.901036,-0.38878214,2.765955260384269e-15,1.2302800504308112e-14,0.04940923737916219,0.21137037037037038,0.09128982,0.11791666
Ufc1,-7.903266,-0.9895081,2.7168893021799236e-15,1.20865588658236e-14,0.031149301825993556,0.18855555555555556,0.05925842,0.11441202
Optn,-7.905482,-1.7117068,2.6689906780183225e-15,1.1875439562568692e-14,0.017185821697099892,0.1721111111111111,0.03140646,0.09939596
Degs1,-7.911342,-0.7979619,2.5462894792111007e-15,1.1331367722160033e-14,0.05263157894736842,0.214,0.0927519,0.15612985
Proser1,-7.9137645,-0.27892816,2.497202746762777e-15,1.1114765248553224e-14,0.055853920515574654,0.21988888888888888,0.099719845,0.11976097
Rragd,-7.918616,-1.7282629,2.4016884517942113e-15,1.069141297211903e-14,0.018259935553168637,0.17355555555555555,0.032699786,0.10448157
Ccdc92b,-7.9196515,-2.6708753,2.3817704181236837e-15,1.0604502259317876e-14,0.007518796992481203,0.16111111111111112,0.012690004,0.07818884
Slc25a33,-7.9202657,-0.862827,2.370039615471645e-15,1.0554021290640224e-14,0.034371643394199784,0.19296296296296298,0.058960535,0.10476511
Bbs2,-7.9212847,-1.6330357,2.350692759235208e-15,1.0469602924026195e-14,0.017185821697099892,0.17244444444444446,0.029880233,0.08991064
Rfng,-7.9215283,-2.0652363,2.3460851882925085e-15,1.045081382782157e-14,0.01288936627282492,0.16737037037037036,0.02164969,0.08763758
Slc35b1,-7.9215345,-0.6066357,2.3459681626635033e-15,1.045081382782157e-14,0.04618689581095596,0.20737037037037037,0.081617646,0.12176812
Sox8,-7.921539,-3.1121266,2.345890148771125e-15,1.045081382782157e-14,0.007518796992481203,0.161,0.0140910065,0.11573756
Gas8,-7.923209,-1.3897442,2.3145806426797046e-15,1.0315604887842705e-14,0.018259935553168637,0.1738148148148148,0.033501223,0.08550876
Arhgap1,-7.93211,-0.45451546,2.154539021789097e-15,9.610302708411859e-15,0.045112781954887216,0.20662962962962964,0.080471955,0.10870285
Nfat5,-7.9321904,-0.5630386,2.15314049968771e-15,9.605659177587376e-15,0.39849624060150374,0.7659259259259259,0.81322265,1.0488459
Osgepl1,-7.9323516,-0.65680456,2.1503461369446563e-15,9.594785901644456e-15,0.03759398496240601,0.19737037037037036,0.06781768,0.10492698
Abcg4,-7.93563,-2.3357553,2.0942958097345677e-15,9.349348464457192e-15,0.00966702470461869,0.16392592592592592,0.016544143,0.08085347
Hrk,-7.937997,-1.4946426,2.0547275209994373e-15,9.174232052052987e-15,0.02040816326530612,0.17651851851851852,0.03731053,0.10176652
Acad11,-7.939177,-0.9120112,2.0352712656524142e-15,9.09038213232719e-15,0.02900107411385607,0.187,0.051366955,0.09456543
Dchs2,-7.9405084,-1.9401449,2.0135452688990995e-15,8.994839796395478e-15,0.018259935553168637,0.17403703703703705,0.032275666,0.11856175
5330439K02Rik,-7.943652,-1.7203557,1.963135424796701e-15,8.77256758095582e-15,0.015037593984962405,0.1704074074074074,0.027004262,0.086357735
Ldha,-7.943739,-0.4995781,1.961761218590242e-15,8.767884887478344e-15,0.06015037593984962,0.22444444444444445,0.111446835,0.15416145
Il17d,-7.9460106,-2.5263867,1.9261376456980108e-15,8.610101237715113e-15,0.007518796992481203,0.16162962962962962,0.014579438,0.08122182
Bnip1,-7.946085,-0.88252294,1.9249815636446945e-15,8.606365160587844e-15,0.027926960257787327,0.18588888888888888,0.05287741,0.09540846
Donson,-7.9490743,-1.4378392,1.8791063356196567e-15,8.402660548860072e-15,0.018259935553168637,0.17433333333333334,0.032272946,0.0851297
Pdxk,-7.958444,-1.3608127,1.7421610058703344e-15,7.79548147006426e-15,0.024704618689581095,0.18196296296296297,0.043612637,0.10839559
Gm32442,-7.958504,-3.9044883,1.7413173428755163e-15,7.793004164401253e-15,0.004296455424274973,0.15807407407407406,0.006199806,0.08904589
Rbm45,-7.9600935,-1.0213817,1.719091951493916e-15,7.696101422299488e-15,0.02577873254564984,0.18355555555555556,0.04592556,0.091116086
Arl6ip6,-7.9605155,-0.6922088,1.713243050707024e-15,7.67119492959469e-15,0.04189044038668099,0.2031111111111111,0.0719466,0.11380353
Klhdc3,-7.961522,-0.46755773,1.6993593604566552e-15,7.610297669245054e-15,0.050483351235230935,0.21366666666666667,0.09000505,0.12241977
Fbxl9,-7.961594,-1.0801711,1.6983658384118169e-15,7.607116199054096e-15,0.023630504833512353,0.18103703703703702,0.042418253,0.087657064
Prdm8,-7.9641614,-1.8097701,1.6634779537256673e-15,7.453335437153357e-15,0.017185821697099892,0.17322222222222222,0.02978505,0.10074375
Trnau1ap,-7.965646,-0.91448337,1.6436322622796134e-15,7.365643576960175e-15,0.03007518796992481,0.18877777777777777,0.055971667,0.103015795
Chga,-7.965753,-0.40673667,1.6422040600823583e-15,7.360470908158961e-15,0.06229860365198711,0.2278888888888889,0.11587101,0.15088387
Cpne5,-7.9658957,-1.4802443,1.6403108325104223e-15,7.353211890149324e-15,0.02040816326530612,0.17714814814814814,0.037769485,0.10200646
Gas2l1,-7.9668303,-1.7165843,1.6279618770278446e-15,7.300289658834811e-15,0.015037593984962405,0.1708148148148148,0.028246596,0.089985035
Gna11,-7.9747286,-0.7772797,1.5271631589736957e-15,6.858578318840582e-15,0.04081632653061224,0.20162962962962963,0.07458245,0.12461657
Mapk11,-7.9749146,-3.9853978,1.5248646094331597e-15,6.849400209874457e-15,0.0021482277121374865,0.15596296296296297,0.004849046,0.07417009
Gm10516,-7.975375,-2.4905243,1.51918398598097e-15,6.826166171121851e-15,0.00644468313641246,0.16096296296296297,0.0144885685,0.07882584
Akap5,-7.9770474,-0.76217985,1.4987502348904928e-15,6.736604016645624e-15,0.03866809881847476,0.19922222222222222,0.07119717,0.11792217
Rpa1,-7.9775996,-0.5841727,1.4920659418422256e-15,6.707681421666489e-15,0.04403866809881848,0.20607407407407408,0.08215223,0.1207661
Ptpn14,-7.978664,-2.7004843,1.4792558523921663e-15,6.652318787243098e-15,0.007518796992481203,0.16225925925925927,0.015022017,0.09383921
Brpf3,-7.97982,-0.33366877,1.4654739023042282e-15,6.591443547859828e-15,0.05370569280343716,0.21851851851851853,0.09608436,0.11964364
Gpsm1,-7.9815125,-0.7587685,1.4455098493877092e-15,6.502737259843922e-15,0.036519871106337275,0.19696296296296295,0.06570938,0.108780526
Armcx1,-7.9828873,-1.1808901,1.4294969897772058e-15,6.433933687657206e-15,0.022556390977443608,0.18,0.045596667,0.10054043
Map3k9,-7.990368,-0.78545755,1.3453683165578182e-15,6.0583285848682045e-15,0.0322234156820623,0.192,0.057321947,0.09684454
Ryr1,-7.993214,-3.8856862,1.3146555208822279e-15,5.9230036629955505e-15,0.00322234156820623,0.15755555555555556,0.005787944,0.082317516
Zfp9,-7.9973874,-1.9029844,1.270868272152642e-15,5.7266863110416725e-15,0.013963480128893663,0.17014814814814816,0.023970373,0.086846165
Rnpepl1,-7.9977865,-0.4139899,1.2667585773670974e-15,5.711040767425152e-15,0.04618689581095596,0.2094074074074074,0.08287762,0.10896933
Cnbd2,-7.9978795,-1.3594497,1.2658022419823378e-15,5.7076869008332635e-15,0.023630504833512353,0.18155555555555555,0.03888322,0.09688581
Erbb4,-8.000752,-0.77646446,1.2366098312623234e-15,5.576989957371372e-15,0.5402792696025779,0.7262592592592593,1.1800569,1.5814321
Sh3yl1,-8.005387,-2.441742,1.190915539271797e-15,5.371814762503473e-15,0.008592910848549946,0.16403703703703704,0.015864119,0.08330815
4732440D04Rik,-8.005724,-0.46344498,1.1876590554364363e-15,5.358025322292989e-15,0.04403866809881848,0.20685185185185184,0.08422,0.11435978
Abhd5,-8.006491,-1.1650705,1.1802797266201359e-15,5.326522716540653e-15,0.023630504833512353,0.18185185185185185,0.0449557,0.098134324
Gm35835,-8.008254,-3.3229923,1.1634841096869916e-15,5.2533722109375675e-15,0.0053705692803437165,0.16033333333333333,0.009094155,0.08748324
Pcyt1a,-8.011342,-0.5425528,1.1346326289087028e-15,5.123962813239806e-15,0.04403866809881848,0.20685185185185184,0.08256613,0.11810805
Gdap1l1,-8.012868,-1.6629363,1.1206419146613837e-15,5.061631912414083e-15,0.015037593984962405,0.1717037037037037,0.029593786,0.09085696
Ap2s1,-8.013174,-0.47306582,1.1178567158745882e-15,5.049900799520878e-15,0.07841031149301826,0.24796296296296297,0.13921954,0.18842185
Zfp281,-8.013812,-1.0100824,1.1120636351072386e-15,5.025420429756391e-15,0.031149301825993556,0.19088888888888889,0.055838473,0.109445356
Klhl13,-8.014067,-1.4381993,1.1097658896498533e-15,5.015880480217251e-15,0.027926960257787327,0.18677777777777776,0.049393907,0.12857753
Wdr66,-8.014964,-2.1318722,1.1016957003666374e-15,4.980242844692387e-15,0.00966702470461869,0.16548148148148148,0.020641562,0.087469734
Shkbp1,-8.03102,-0.43354142,9.666512630727897e-16,4.371977687050305e-15,0.045112781954887216,0.20885185185185184,0.07926317,0.105625376
Snhg12,-8.038084,-0.82165885,9.125426835287607e-16,4.128644873954841e-15,0.036519871106337275,0.19792592592592592,0.062946595,0.10870212
Abhd8,-8.038327,-2.0008664,9.107284445946969e-16,4.121824710503538e-15,0.015037593984962405,0.17203703703703704,0.0272526,0.10487866
Txlna,-8.038477,-0.38171625,9.096231974518554e-16,4.117516057198678e-15,0.05155746509129968,0.21681481481481482,0.09510172,0.12220902
Rab3b,-8.039366,-1.9485972,9.03049875161483e-16,4.088449898161592e-15,0.017185821697099892,0.17462962962962963,0.03101574,0.114753045
Cox19,-8.040076,-1.0081953,8.978249315494602e-16,4.065479593989551e-15,0.02685284640171858,0.18633333333333332,0.049982388,0.09811442
Senp3,-8.040382,-1.5711918,8.955861646336188e-16,4.056025660493062e-15,0.017185821697099892,0.17477777777777778,0.031980213,0.092182465
Gm5087,-8.040503,-2.8868494,8.947103108252931e-16,4.052742085616255e-15,0.010741138560687433,0.16696296296296295,0.017091062,0.12000379
Gdpd5,-8.040506,-1.6090128,8.946801240260005e-16,4.052742085616255e-15,0.01933404940923738,0.17725925925925926,0.034427598,0.101516135
E430024I08Rik,-8.043805,-0.65496504,8.709081812024367e-16,3.946922386390534e-15,0.0397422126745435,0.20225925925925925,0.07364391,0.11362769
Gatm,-8.045758,-0.98599523,8.571271558749637e-16,3.8851225840688726e-15,0.06659505907626208,0.23137037037037037,0.11763105,0.22093837
Gm28379,-8.04954,-1.0545204,8.310622020301868e-16,3.768248627835154e-15,0.02577873254564984,0.1852962962962963,0.046337746,0.093954295
Bahcc1,-8.049988,-1.8421192,8.280220512697901e-16,3.7550974713281454e-15,0.01611170784103115,0.17362962962962963,0.026942529,0.09341006
Plod2,-8.050501,-2.9443867,8.245610085716026e-16,3.740032798838447e-15,0.007518796992481203,0.1635925925925926,0.012605876,0.09316924
Far1os,-8.053992,-1.396494,8.013657791014e-16,3.636051753538436e-15,0.021482277121374866,0.18025925925925926,0.03565801,0.09127247
Gm20033,-8.054333,-1.2431364,7.991345852131277e-16,3.626540500705412e-15,0.024704618689581095,0.18403703703703703,0.043156248,0.099295706
Lin54,-8.057971,-0.2720817,7.757127370332794e-16,3.5208448047439556e-15,0.05692803437164339,0.2242222222222222,0.10607378,0.12674692
Fsd1,-8.061539,-2.541404,7.534006429988167e-16,3.4207291783335933e-15,0.007518796992481203,0.16385185185185186,0.0152352555,0.08560135
Zfp952,-8.065751,-0.49981403,7.278683776844426e-16,3.305361383873749e-15,0.04296455424274973,0.2067037037037037,0.07906192,0.11005031
Uqcr11,-8.06597,-0.3814691,7.265639817563664e-16,3.2999956372200076e-15,0.11815252416756176,0.2982592592592593,0.22443609,0.28350362
Trub2,-8.068792,-0.61177963,7.099711973851552e-16,3.225723042566642e-15,0.03866809881847476,0.20144444444444445,0.07086179,0.10635436
Slc25a17,-8.069784,-0.4855789,7.04225562057818e-16,3.200159115929912e-15,0.05263157894736842,0.2185925925925926,0.0914033,0.1257592
Rpl32,-8.07153,-0.27249825,6.942219593007087e-16,3.1552341079854605e-15,0.1310418904403867,0.31596296296296295,0.25149414,0.29668558
Galns,-8.078094,-1.0164443,6.5787036197511e-16,2.9930539495887582e-15,0.02685284640171858,0.18718518518518518,0.049948826,0.09858574
Prpf38a,-8.081976,-0.37623343,6.372582409051665e-16,2.900258965637165e-15,0.04833512352309345,0.21374074074074073,0.089844495,0.11512391
Ndufa13,-8.083513,-0.44758257,6.292695749678546e-16,2.864386494898569e-15,0.11385606874328678,0.2922592592592593,0.21877892,0.2878177
Timp3,-8.08372,-2.7659461,6.282033804799594e-16,2.860017762368097e-15,0.011815252416756176,0.16896296296296295,0.020125637,0.12951852
Plpp4,-8.083727,-3.3804884,6.281714221620845e-16,2.860017762368097e-15,0.00644468313641246,0.16296296296296298,0.012735575,0.12529261
Stxbp5,-8.083885,-0.65884995,6.273517066827163e-16,2.85710853534993e-15,0.39312567132116005,0.7468148148148148,0.7941433,1.0696622
Rhof,-8.085843,-2.199572,6.173560569087001e-16,2.81206259520881e-15,0.011815252416756176,0.1692962962962963,0.020078175,0.089072466
Mest,-8.089924,-2.1941671,5.970221408105348e-16,2.7203637313174612e-15,0.011815252416756176,0.1694074074074074,0.021111658,0.093161955
Rad51ap2,-8.091562,-3.3131695,5.890406505532477e-16,2.684450861663122e-15,0.004296455424274973,0.1607037037037037,0.008144306,0.07814614
Tdrkh,-8.094152,-0.7125928,5.766431144222043e-16,2.6288429732820883e-15,0.03866809881847476,0.20185185185185187,0.06704779,0.10763532
Rcc1l,-8.094611,-0.9883263,5.7447355665662e-16,2.6193966515125368e-15,0.027926960257787327,0.18881481481481482,0.04918336,0.09532247
Extl1,-8.094936,-2.3431113,5.729440873999278e-16,2.6128661962722438e-15,0.00966702470461869,0.167,0.017537078,0.08596407
Pou6f2,-8.09744,-1.693148,5.612807852130001e-16,2.5601111354054172e-15,0.023630504833512353,0.18333333333333332,0.045955133,0.14155917
Prkx,-8.097826,-0.7593579,5.595007400211727e-16,2.5524252774819883e-15,0.031149301825993556,0.19285185185185186,0.05790209,0.09613356
Thap12,-8.101516,-1.0737407,5.427869513361605e-16,2.4770185771743602e-15,0.02900107411385607,0.18996296296296297,0.053010795,0.108488224
Top1,-8.1043825,-0.31688127,5.30140390629482e-16,2.4201278111135207e-15,0.3544575725026853,0.7104814814814815,0.7055778,0.8227705
Pfas,-8.117116,-1.0594927,4.773937234861546e-16,2.1800763681293295e-15,0.02685284640171858,0.18788888888888888,0.04784179,0.0972497
Cep85,-8.117252,-0.2534424,4.768575651017035e-16,2.1779980918379692e-15,0.06015037593984962,0.22955555555555557,0.106274754,0.12545225
BC005624,-8.122984,-0.389275,4.548591191584939e-16,2.0778756429426608e-15,0.06015037593984962,0.22903703703703704,0.1059348,0.13659342
Utrn,-8.125744,-0.34393075,4.446281414248045e-16,2.0318296190619894e-15,0.17937701396348013,0.3827037037037037,0.34975666,0.42621303
Tnrc6a,-8.127304,-0.38790187,4.3894283104656956e-16,2.0061904865149386e-15,0.3609022556390977,0.7179629629629629,0.7039169,0.8487942
Dpp10,-8.128189,-0.62333876,4.357517813472287e-16,1.9919446010207613e-15,0.8227712137486574,0.8880370370370371,2.151244,2.5416334
Ptpn13,-8.131201,-3.4533677,4.2505922734410194e-16,1.944058117231663e-15,0.007518796992481203,0.16496296296296295,0.011707955,0.12133315
Dnajb5,-8.142857,-1.8293569,3.860589056288168e-16,1.7674906788628912e-15,0.013963480128893663,0.173,0.025070334,0.086380206
Caprin2,-8.143448,-1.6099619,3.841777536751795e-16,1.7591779552235982e-15,0.017185821697099892,0.17685185185185184,0.032136947,0.09502764
Gpc1,-8.146116,-2.2657757,3.7579807400000345e-16,1.7213934961438958e-15,0.010741138560687433,0.16922222222222222,0.020299021,0.094053194
Zbbx,-8.146532,-4.753258,3.745097236083482e-16,1.7157845308365415e-15,0.0021482277121374865,0.15925925925925927,0.003380714,0.08739766
Igsf3,-8.1522,-3.3515053,3.5736304386140427e-16,1.6375076719911209e-15,0.0053705692803437165,0.16307407407407407,0.010110948,0.098693006
Sfxn2,-8.153152,-0.91595334,3.5455723584957765e-16,1.624928010792794e-15,0.0322234156820623,0.19514814814814815,0.056521058,0.10410439
Zfp37,-8.153524,-0.9485618,3.53467596290747e-16,1.6202105616397768e-15,0.03329752953813104,0.19637037037037036,0.0580781,0.10921884
Gpam,-8.153862,-1.0198351,3.524837151518532e-16,1.6159763566166688e-15,0.036519871106337275,0.1998148148148148,0.06656975,0.13065705
Pik3r4,-8.154342,-0.36872715,3.5108799778500067e-16,1.6098523038366839e-15,0.050483351235230935,0.21777777777777776,0.09522217,0.12132902
Kmt2b,-8.162771,-0.5654981,3.2742543645656422e-16,1.5016080350892441e-15,0.04189044038668099,0.20725925925925925,0.07480676,0.108811624
Dynlt3,-8.163216,-1.1059533,3.2622249744248755e-16,1.4963466210788051e-15,0.034371643394199784,0.19744444444444445,0.05898256,0.12290195
Cluh,-8.166818,-0.7660256,3.166297566985268e-16,1.452593744662697e-15,0.03759398496240601,0.2018888888888889,0.06551989,0.10899144
Dock7,-8.170098,-0.33802986,3.081377002795953e-16,1.4138763672323644e-15,0.3276047261009667,0.6674074074074074,0.6496843,0.7684894
Ndor1,-8.171888,-0.59063923,3.0359881065465526e-16,1.3935258015528847e-15,0.04296455424274973,0.20881481481481481,0.07348824,0.10870635
Zfp811,-8.173112,-2.3111415,3.0053400069223895e-16,1.3799296990089647e-15,0.010741138560687433,0.16974074074074075,0.018314378,0.0877611
Dctn6,-8.173751,-0.36265808,2.9894642763327456e-16,1.3728748095207807e-15,0.05477980665950591,0.22344444444444445,0.10369235,0.13145326
Mthfr,-8.17451,-0.86771524,2.970715999362345e-16,1.364498100903696e-15,0.031149301825993556,0.19433333333333333,0.054094303,0.096607596
Dus4l,-8.17459,-1.3623002,2.968730500831483e-16,1.363819260682885e-15,0.021482277121374866,0.18255555555555555,0.038329087,0.09572382
Bmpr1b,-8.177292,-2.290961,2.9029419863648885e-16,1.3340525256306578e-15,0.023630504833512353,0.18366666666666667,0.04441178,0.20068665
Paip2b,-8.1805725,-0.6572206,2.824988930007687e-16,1.2984511212676455e-15,0.0397422126745435,0.20477777777777778,0.07603194,0.11741117
Ctbp1,-8.182396,-0.48965058,2.7825611389089674e-16,1.2791688246789384e-15,0.06015037593984962,0.2298888888888889,0.10454706,0.14387785
Stac,-8.188037,-2.7873929,2.6552238280196593e-16,1.2214666026175012e-15,0.00966702470461869,0.16877777777777778,0.01835956,0.120376706
Ubr5,-8.19079,-0.64487654,2.5951751367059733e-16,1.194047190467286e-15,0.3963480128893663,0.7688148148148148,0.7961712,1.065732
Psma6,-8.192189,-0.25700167,2.565170006617836e-16,1.1806460787567876e-15,0.08055853920515575,0.25603703703703706,0.14181176,0.16726579
A430033K04Rik,-8.195282,-0.66998875,2.500073638694309e-16,1.1510791410506526e-15,0.03759398496240601,0.2027037037037037,0.06891799,0.10752578
Gm20063,-8.195989,-3.3823884,2.4854222149751915e-16,1.144529475859184e-15,0.0053705692803437165,0.16396296296296295,0.00980417,0.09779861
Izumo4,-8.196053,-1.1852205,2.484098353178593e-16,1.144115919607624e-15,0.02577873254564984,0.18803703703703703,0.045092385,0.09974251
Fads2,-8.198239,-2.6284013,2.439330546059465e-16,1.1236895555051917e-15,0.011815252416756176,0.1712962962962963,0.021055821,0.12361237
Scaf8,-8.198558,-0.3318297,2.43288090468042e-16,1.1209106637305021e-15,0.3447905477980666,0.7072592592592593,0.68577224,0.8065282
Smc2,-8.199909,-0.9859211,2.405677632226318e-16,1.1085672779612614e-15,0.0322234156820623,0.19592592592592592,0.057213582,0.110306345
Ndufa5,-8.200445,-0.44164693,2.3949875502781634e-16,1.103830454133349e-15,0.09559613319011816,0.27274074074074073,0.17595915,0.23213862
Grik1,-8.204224,-0.5406187,2.320857958203072e-16,1.0700318005647998e-15,0.2953813104189044,0.5064814814814815,0.5803562,0.7628121
Zfp653,-8.204852,-0.9401592,2.308751364124475e-16,1.0648154677999425e-15,0.02900107411385607,0.19233333333333333,0.05183559,0.097201064
Gm43597,-8.205578,-2.7967184,2.294850447712444e-16,1.0585859490134484e-15,0.00644468313641246,0.16540740740740742,0.01181098,0.079324976
0610043K17Rik,-8.206487,-2.657474,2.277541287984341e-16,1.0507818407990942e-15,0.008592910848549946,0.1678888888888889,0.01382625,0.084193505
Cox18,-8.207626,-2.1985435,2.2560469008599895e-16,1.0410437957428803e-15,0.010741138560687433,0.17048148148148148,0.01891808,0.08403198
Snupn,-8.212124,-0.7474602,2.173098561542867e-16,1.0032845077088803e-15,0.0397422126745435,0.2054074074074074,0.0722799,0.11852868
Slc7a1,-8.212485,-0.4531394,2.1665597644714207e-16,1.0004375471962033e-15,0.045112781954887216,0.21225925925925926,0.08614453,0.11614795
Rilpl2,-8.213081,-1.4239928,2.1558409727273173e-16,9.956591085799763e-16,0.01933404940923738,0.1807777777777778,0.036042646,0.09392403
Utp25,-8.21751,-0.58144814,2.0777077404097113e-16,9.599038339891497e-16,0.04189044038668099,0.2084814814814815,0.07274601,0.10697876
Gm4221,-8.22265,-1.3642724,1.990561511171335e-16,9.19958510580904e-16,0.03007518796992481,0.1935185185185185,0.05467172,0.13511549
Rnf128,-8.223025,-0.7985013,1.9843250010470748e-16,9.172340061609307e-16,0.04081632653061224,0.20696296296296296,0.07406619,0.12549862
Emx2os,-8.223462,-3.284013,1.9771188691081507e-16,9.140602892796973e-16,0.0053705692803437165,0.16448148148148148,0.011300193,0.10498607
Mrpl21,-8.223865,-0.77334625,1.970482115019228e-16,9.111487597757125e-16,0.04189044038668099,0.20807407407407408,0.07313101,0.12193604
Ndn,-8.224245,-1.0806117,1.9642398830695626e-16,9.084186860254587e-16,0.04618689581095596,0.21196296296296296,0.08479181,0.1715566
Xpa,-8.226713,-0.4272977,1.924204280919785e-16,8.900562752335105e-16,0.06015037593984962,0.23125925925925925,0.10601435,0.1401009
Junos,-8.228319,-1.1002839,1.8985841776043573e-16,8.78356695114137e-16,0.02685284640171858,0.19018518518518518,0.050278384,0.104856595
Calu,-8.228351,-0.35699803,1.8980929044574595e-16,8.782806327324254e-16,0.0644468313641246,0.23662962962962963,0.115302116,0.14541942
Tesk2,-8.228609,-0.6493556,1.8940038321759224e-16,8.765394931203416e-16,0.050483351235230935,0.2189259259259259,0.092606515,0.14166324
Abcc4,-8.230246,-0.3129697,1.8682965558867678e-16,8.647911878841939e-16,0.06229860365198711,0.23437037037037037,0.116382,0.14265007
Mrps5,-8.233222,-0.74116796,1.822434337206175e-16,8.439988045627356e-16,0.045112781954887216,0.21222222222222223,0.07606604,0.12408053
Pkib,-8.234564,-0.8486728,1.8021290492488222e-16,8.347389683384908e-16,0.045112781954887216,0.21237037037037038,0.076732725,0.13420202
Zfp651,-8.240759,-2.0163755,1.7112178554716298e-16,7.929026345322071e-16,0.01288936627282492,0.1735925925925926,0.024040649,0.09388989
Tipin,-8.246832,-1.0568554,1.6264897132030385e-16,7.540334470974058e-16,0.03007518796992481,0.19425925925925927,0.05409502,0.10942681
Letmd1,-8.251557,-0.4952795,1.5634378482113316e-16,7.249279548134337e-16,0.04618689581095596,0.2144814814814815,0.08221605,0.114032425
Cdk5,-8.252562,-1.9670011,1.550347040523231e-16,7.189821363282571e-16,0.01611170784103115,0.1774814814814815,0.026809823,0.10095959
Pdcd11,-8.253858,-0.42019162,1.5336178201047997e-16,7.113466394996714e-16,0.06229860365198711,0.23455555555555554,0.10461995,0.13765354
Ppm1f,-8.255111,-0.42788297,1.5176180903730296e-16,7.040469283204991e-16,0.04618689581095596,0.21462962962962964,0.08253532,0.10951973
Adamts10,-8.256479,-1.2076751,1.5003278921739455e-16,6.961459240668954e-16,0.02577873254564984,0.18937037037037038,0.04495556,0.10093169
Zfp955b,-8.26174,-1.1497265,1.4356471937443628e-16,6.665947830639542e-16,0.02577873254564984,0.18937037037037038,0.045853876,0.09903541
Tmem47,-8.264401,-1.666033,1.4039686779542116e-16,6.522240383234728e-16,0.02685284640171858,0.19003703703703703,0.04671071,0.14128135
Svip,-8.264681,-1.7459564,1.400688511226499e-16,6.5081273208812095e-16,0.01933404940923738,0.18162962962962964,0.030843388,0.09990527
P2ry14,-8.266496,-4.714785,1.3795388930663913e-16,6.410966803302306e-16,0.0021482277121374865,0.16155555555555556,0.0033990846,0.085637346
Dmwd,-8.266907,-1.6545851,1.3747892466396102e-16,6.389999490954216e-16,0.018259935553168637,0.18037037037037038,0.036116224,0.10955743
Larp6,-8.267302,-3.501677,1.3702457061563254e-16,6.369983066508731e-16,0.00644468313641246,0.16644444444444445,0.008575546,0.09308217
Ktn1,-8.270093,-0.3705144,1.3385511040471428e-16,6.225872973125623e-16,0.35875402792696026,0.7245185185185186,0.7134356,0.8526314
Siah3,-8.273615,-2.1496634,1.2995757723682145e-16,6.045637292855596e-16,0.01288936627282492,0.17425925925925925,0.023258533,0.099314205
Agrp,-8.276662,-1.9851379,1.2667653319621237e-16,5.895044071669945e-16,0.010741138560687433,0.17185185185185184,0.022176744,0.08505644
Pcnt,-8.279167,-0.3600174,1.2403998860576195e-16,5.774349434921732e-16,0.05800214822771214,0.22977777777777778,0.10523227,0.13315055
Dnajc16,-8.28061,-0.27474946,1.2254621366123607e-16,5.705799274090128e-16,0.05692803437164339,0.22866666666666666,0.10417428,0.12471629
Ntf3,-8.281304,-2.928322,1.2183348539459904e-16,5.673597491426129e-16,0.008592910848549946,0.16933333333333334,0.014896035,0.10817377
Taf6,-8.28418,-0.96338356,1.1892610752732114e-16,5.539165382664446e-16,0.027926960257787327,0.19255555555555556,0.053420275,0.101649456
Zdhhc5,-8.287917,-0.29883835,1.152491867290386e-16,5.371631652054236e-16,0.06015037593984962,0.2328148148148148,0.10773125,0.13096504
Tmem237,-8.290854,-1.504243,1.1243818222321628e-16,5.241523171994833e-16,0.01933404940923738,0.18222222222222223,0.036495533,0.10024478
Ahsa2,-8.291935,-1.4143809,1.1142070190972868e-16,5.195894238657427e-16,0.022556390977443608,0.18603703703703703,0.039109193,0.10102936
Pnma2,-8.296319,-1.62731,1.0738661273405947e-16,5.00864135421659e-16,0.02040816326530612,0.18348148148148147,0.03440105,0.10267078
Gps1,-8.3037,-1.0886393,1.009175712129606e-16,4.710187838270369e-16,0.031149301825993556,0.1965185185185185,0.057676297,0.11891015
Rai14,-8.306025,-2.0480316,9.896206266604674e-17,4.619719638354197e-16,0.02040816326530612,0.18333333333333332,0.035981614,0.14107262
Ntan1,-8.307181,-0.45832798,9.80017816179497e-17,4.575687006210788e-16,0.05155746509129968,0.22211111111111112,0.09441145,0.12754604
Syne2,-8.307445,-2.2744625,9.778528509815982e-17,4.56637228117406e-16,0.015037593984962405,0.17722222222222223,0.025986345,0.11989132
Ak3,-8.3119755,-1.2304695,9.412205131437873e-17,4.397599580624859e-16,0.024704618689581095,0.18911111111111112,0.04718839,0.107398905
Efcab1,-8.314278,-1.9543873,9.231255766309498e-17,4.3138059554910647e-16,0.013963480128893663,0.17637037037037037,0.024499564,0.09177758
Jag2,-8.315894,-1.476578,9.106287499138589e-17,4.256888397735802e-16,0.01933404940923738,0.1827777777777778,0.03344154,0.090423144
