names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-CR Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ctnnbip1,-2.7126482,-1.2350223,0.006674795160451626,0.045952279262448166,0.03333333333333333,0.20481151326388142,0.05255417,0.11957048
Adamts2,-2.7137182,-2.8683996,0.00665327230381469,0.045815844900948414,0.022222222222222223,0.18959653456485162,0.018928133,0.13062486
Ttyh3,-2.7137575,-1.1802961,0.006652486066705387,0.045815844900948414,0.05555555555555555,0.22983567823005047,0.06360006,0.13873069
Sfxn1,-2.7145014,-0.33899507,0.006637563424529195,0.04574283898874057,0.12222222222222222,0.31439515984677624,0.16269574,0.20169635
Sirt7,-2.714521,-1.1409854,0.006637171130172576,0.04574283898874057,0.05555555555555555,0.23033687752837145,0.060608998,0.1290928
Gm16168,-2.715402,-1.8621446,0.006619539445591769,0.045653753825218385,0.03333333333333333,0.20320051551927829,0.07087966,0.23667824
Prpf39,-2.715663,-0.29246703,0.0066143233368594085,0.04562949115825733,0.3,0.5625604124154227,0.42140582,0.49584508
Leng9,-2.7156694,-0.92208093,0.006614192981506849,0.04562949115825733,0.05555555555555555,0.23037267747825152,0.07327822,0.13458766
Gm43696,-2.715728,-1.6833928,0.006613019887280903,0.04562949115825733,0.022222222222222223,0.1917445315576558,0.031723205,0.09850749
Smarcb1,-2.715787,-0.84691286,0.006611846980141508,0.04562949115825733,0.08888888888888889,0.27082662084273085,0.09696881,0.1681797
Gpc4,-2.7160087,-0.28173396,0.006607417685565088,0.04562871066850011,0.12222222222222222,0.3207317509755486,0.21999681,0.26170185
Slc1a2,-2.7166548,-0.64518726,0.006594535812869014,0.045563172355821656,0.5,0.7304263774030716,0.91643524,1.2079073
Ids,-2.7169223,-0.31443083,0.006589207512316812,0.04553806734978208,0.12222222222222222,0.31546915834317835,0.18109688,0.22064231
Szt2,-2.7191083,-1.5607904,0.006545816238622141,0.04524982823045458,0.03333333333333333,0.2049547130634017,0.037350304,0.106405586
Apoo,-2.7207005,-0.2998564,0.00651437378656606,0.04505565602188675,0.14444444444444443,0.3484051122328429,0.18487695,0.22313118
Pcid2,-2.7209811,-1.548573,0.006508846799683835,0.04502901995558822,0.03333333333333333,0.2050621129130419,0.03787265,0.10698074
Gm3294,-2.7230432,-2.7512176,0.006468359095883029,0.0447719755039611,0.011111111111111112,0.17899974940035085,0.015072493,0.09735334
Rps6kb1,-2.7242506,-0.39175656,0.006444761134500246,0.044620131843344915,0.3111111111111111,0.609207747109154,0.47683084,0.5886616
Clcn2,-2.7246158,-1.6800013,0.0064376332545023444,0.044582269471257215,0.022222222222222223,0.19228153080585686,0.034083582,0.10534669
Tbck,-2.7248247,-0.36357355,0.0064335633653911225,0.04456557041197718,0.3333333333333333,0.6044821537249848,0.48274842,0.5868799
Nrf1,-2.725673,-0.2652471,0.0064170532351946075,0.04446266643364598,0.32222222222222224,0.6094941467081946,0.5359325,0.61634946
Zbtb25,-2.7265344,-0.29096165,0.006400328118314661,0.044358219380736384,0.08888888888888889,0.2774496115705438,0.13427533,0.16196589
Scml4,-2.7268214,-26.551558,0.006394761801900703,0.044342516030212095,0.0,0.1662191672931658,0.0,0.09381747
Vbp1,-2.7279503,-0.42519793,0.00637291826688384,0.04420245581599607,0.1,0.2875451974367236,0.14018662,0.18404454
Akirin1,-2.7282376,-0.6182263,0.006367373406598935,0.04417539980255961,0.06666666666666667,0.24569505602692157,0.10234963,0.15308735
BC002059,-2.7285638,-0.4504399,0.006361077699116579,0.044147486457970564,0.1,0.2899437940786883,0.12698184,0.16975413
Zfp169,-2.7285705,-0.89886236,0.006360951842125372,0.044147486457970564,0.044444444444444446,0.21823649446890775,0.06475765,0.11755392
Gm10855,-2.7286813,-1.5634627,0.0063588126161057065,0.044147486457970564,0.011111111111111112,0.17942934879891168,0.029681262,0.085297935
Chtop,-2.729027,-0.48973152,0.006352147419425187,0.04412673246120857,0.1,0.28614899939140087,0.13414238,0.18363598
Clvs2,-2.7295165,-0.27532312,0.006342726280876896,0.04407268041560957,0.28888888888888886,0.5629184119142233,0.47794795,0.5548064
Hpcal4,-2.7306845,-0.2944094,0.006320291965209928,0.04392815445038561,0.1,0.2896573944796477,0.16693813,0.20115212
Arhgap23,-2.73167,-0.35281807,0.006301422489959417,0.04380833694830777,0.2222222222222222,0.456628360720295,0.34133363,0.41840386
Glmn,-2.7320418,-0.32868633,0.006294312768972509,0.04377023398092425,0.14444444444444443,0.3491927111302044,0.18116862,0.22269335
Tom1,-2.7327075,-1.2720162,0.006281608129197936,0.04369319452020413,0.044444444444444446,0.21823649446890775,0.05700542,0.13248928
Nedd8,-2.7350502,-0.6871213,0.0062370761657355575,0.04341715973401928,0.1,0.28421580209787706,0.14281136,0.22087327
Letm1,-2.7350566,-0.59507024,0.006236952519230088,0.04341715973401928,0.06666666666666667,0.247449253571045,0.101459585,0.1495436
Cdv3,-2.735409,-1.1120174,0.0062302788841141635,0.0433923259761917,0.06666666666666667,0.24440625783123904,0.078779496,0.16311115
Tpgs2,-2.7354743,-1.6477824,0.006229043731500898,0.0433923259761917,0.022222222222222223,0.192854330003938,0.03634812,0.10974412
Rps13,-2.736303,-0.27754477,0.006213376460677265,0.043297050181119845,0.16666666666666666,0.3712812802062077,0.2839277,0.33503342
Gxylt1,-2.7363095,-1.0135051,0.006213253237249184,0.043297050181119845,0.044444444444444446,0.21991909211327104,0.063935675,0.12512448
Arl8a,-2.736414,-0.7690131,0.006211281961609447,0.043297050181119845,0.07777777777777778,0.25962123653026886,0.11161411,0.18333986
Arhgef6,-2.7367535,-2.0786493,0.006204879204120875,0.04327150381903137,0.022222222222222223,0.1921383310063366,0.032105315,0.1291115
Med24,-2.73815,-0.9335209,0.0061785918996128735,0.04309936769018638,0.05555555555555555,0.23273547417033616,0.069718905,0.12919334
Fbxl20,-2.7383194,-0.52866375,0.006175404956442731,0.043088322819947074,0.34444444444444444,0.623456127161422,0.4786354,0.63422906
Spred3,-2.7384434,-3.3249488,0.006173076972596922,0.04308326707887774,0.011111111111111112,0.17957254859843197,0.009345541,0.089923285
Srek1,-2.7390504,-0.64218,0.006161693500944148,0.04301499204218479,0.4444444444444444,0.7305337772527118,0.7082836,0.9586955
Gpatch1,-2.7394092,-0.3093615,0.0061549702389778055,0.04298092943038959,0.12222222222222222,0.3186195539326245,0.16187152,0.19699019
Slc30a6,-2.7394745,-1.209784,0.006153748537714843,0.04298092943038959,0.03333333333333333,0.20670891060752514,0.050545607,0.11325592
Usp45,-2.7406948,-0.30863935,0.0061309429114923585,0.042855992724193465,0.2777777777777778,0.5419038413346221,0.39823934,0.47368062
Foxp1,-2.7408056,-0.6549988,0.006128873451780239,0.042852674902246944,0.5888888888888889,0.7945440876382773,1.1058043,1.4311005
Tmem184c,-2.741726,-1.5757245,0.006111733342269242,0.04274395494710425,0.044444444444444446,0.21798589481974726,0.046572473,0.1328765
Taf1d,-2.7420063,-0.3553693,0.006106514813983374,0.04272970131555554,0.14444444444444443,0.35255790641893103,0.18397154,0.22983947
2210408F21Rik,-2.7420063,-0.5308341,0.006106514813983374,0.04272970131555554,0.32222222222222224,0.6043389539254646,0.5375358,0.7072274
Ptpn12,-2.7434158,-0.3822494,0.006080361475508473,0.04259106174319934,0.3111111111111111,0.595424766405327,0.47666377,0.5855402
Gm14443,-2.7436705,-1.0810697,0.006075650112413918,0.04258026043833124,0.022222222222222223,0.19367772885117962,0.045641422,0.09421553
Diras2,-2.744075,-0.35288516,0.006068167021896626,0.04255001249435343,0.1111111111111111,0.3061969713242401,0.16312613,0.20398925
Ttc26,-2.7442513,-0.6091732,0.006064910852417312,0.042538281024393935,0.07777777777777778,0.2610532345254717,0.100369155,0.14932366
Prdm11,-2.7446167,-0.5324075,0.006058162332771043,0.04250204226672531,0.07777777777777778,0.2613754340743923,0.10494172,0.14844717
Necab2,-2.7450278,-26.634825,0.006050578334317249,0.04245992160958592,0.0,0.16732896573944797,0.0,0.0991239
Pisd,-2.7460783,-0.43696564,0.006031235846655972,0.04234630446815939,0.08888888888888889,0.27741381162066375,0.12192239,0.16172503
ENSMUSG00000121307,-2.7468352,-0.87748414,0.006017334190344054,0.042259741164282466,0.06666666666666667,0.24830845236816668,0.07920288,0.14100173
Bms1,-2.7473116,-0.6289266,0.006008600540862263,0.042209437002083405,0.08888888888888889,0.2766978126230623,0.10737623,0.16151525
Hspbp1,-2.7474227,-0.9984803,0.006006568317495164,0.042206195264407706,0.05555555555555555,0.23284287401997636,0.06716658,0.12997596
Ipo7,-2.7475793,-0.25462282,0.0060037003505284256,0.04219707779720083,0.2,0.421437009988186,0.26422077,0.30806503
Ercc4,-2.7479773,-1.0024049,0.005996416486759142,0.04215691025620569,0.05555555555555555,0.23423907206529912,0.066301525,0.12868048
Gba2,-2.7482448,-1.520736,0.005991525250345776,0.04213354710201282,0.03333333333333333,0.20613611140944402,0.040574133,0.11227139
Gm17494,-2.749974,-1.0134132,0.005959997773510582,0.04192281156393438,0.044444444444444446,0.22099309060967315,0.059571728,0.11681389
Ugt8a,-2.7506397,-1.1268951,0.005947902567901531,0.041848688661826165,0.07777777777777778,0.2562560412415423,0.16173378,0.32452554
Usp49,-2.7511814,-0.4694467,0.00593807671857992,0.0417904980168262,0.1,0.29205599112161246,0.12577118,0.17021966
Ambra1,-2.7511945,-0.57967746,0.005937840131721004,0.0417904980168262,0.45555555555555555,0.7499015501378298,0.7794667,1.0166763
Tpk1,-2.751201,-0.4987464,0.0059377218414770816,0.0417904980168262,0.12222222222222222,0.31758135538610244,0.16395284,0.22453117
Zdhhc15,-2.7514424,-2.5775788,0.005933346595098569,0.0417904980168262,0.011111111111111112,0.1807181469945942,0.017291915,0.09904837
Mllt3,-2.7519057,-0.64195037,0.0059249589879908585,0.04175285811888654,0.4888888888888889,0.7323953746464755,0.8616992,1.1421176
Inpp5k,-2.751958,-0.46578798,0.005924014575663947,0.04175285811888654,0.08888888888888889,0.2781656105681452,0.11853791,0.16025242
Chst8,-2.7528193,-0.8551381,0.005908451346737618,0.04165838039539223,0.07777777777777778,0.2624494325707944,0.09973139,0.17370933
Atxn2l,-2.7539024,-0.6038201,0.005888931721796961,0.04154255588466378,0.08888888888888889,0.2757670139261805,0.11228602,0.16601813
Osbpl11,-2.7546659,-0.30010578,0.005875208854645784,0.04145663390870069,0.14444444444444443,0.35001610997744603,0.20132166,0.24262294
Arhgap42,-2.7547443,-0.5038726,0.005873803012133037,0.04145663390870069,0.08888888888888889,0.276017613575341,0.13622381,0.18809076
Mt3,-2.7558537,-0.2683626,0.00585391945895247,0.04133897920159077,0.26666666666666666,0.5012350982708624,0.5015736,0.57912433
Jcad,-2.7558928,-0.76026255,0.005853218796319913,0.04133897920159077,0.05555555555555555,0.23549207031110156,0.086049035,0.14167696
Nacc1,-2.755945,-3.0134447,0.005852284697073331,0.04133897920159077,0.011111111111111112,0.18078974689435434,0.012970221,0.10022145
Gm44644,-2.756839,-2.4788098,0.005836309088776595,0.041247139719996606,0.011111111111111112,0.18111194644327497,0.016760968,0.09004117
Nr6a1,-2.7568913,-0.46454394,0.005835377422581477,0.041247139719996606,0.34444444444444444,0.6264991229012279,0.5594804,0.7102922
Trappc8,-2.7570543,-0.29022828,0.0058324668298132855,0.041241679925548155,0.28888888888888886,0.5774173916156518,0.44793743,0.52532065
Ift122,-2.7572632,-0.53678745,0.005828743180851192,0.041241679925548155,0.05555555555555555,0.23538467046146136,0.093779445,0.13333526
Paip1,-2.7577982,-0.42579395,0.00581921111093137,0.04119130731051789,0.13333333333333333,0.3371639279705008,0.17537582,0.22912997
Lrfn1,-2.7580593,-0.7053182,0.005814566422436895,0.041169275301944495,0.044444444444444446,0.2217806895070347,0.07663645,0.122101314
Ecsit,-2.7581506,-0.38485688,0.005812941571250896,0.041168618877045746,0.05555555555555555,0.2344896717144596,0.10487645,0.13486211
Zfp821,-2.7583332,-0.25263846,0.005809693096911716,0.04115646019351907,0.1111111111111111,0.30859556796620485,0.15815388,0.18576522
Sfi1,-2.760343,-0.27776003,0.005774067749180477,0.040925666162089,0.1111111111111111,0.30712777002112196,0.1617955,0.19301887
Smurf2,-2.7608457,-0.2856032,0.005765192246044493,0.040884327171078254,0.32222222222222224,0.6243869258583038,0.55271083,0.6415968
Acox1,-2.7614524,-0.25584882,0.005754488885555677,0.04081919650340049,0.15555555555555556,0.36347689113235243,0.2166375,0.25373557
Efhd2,-2.7636776,-2.6121144,0.005715396366915116,0.040552601103514434,0.022222222222222223,0.19303332975333834,0.022198478,0.12860332
Clcn3,-2.7648132,-0.3164451,0.00569554129459844,0.040422396879519304,0.36666666666666664,0.6763326531342856,0.63227165,0.7410669
Zfp141,-2.7651198,-0.5102947,0.005690188825316244,0.04039507892635336,0.07777777777777778,0.2630580317187556,0.10926751,0.15225364
Gpr180,-2.7654526,-3.4376943,0.005684385959586506,0.040364548291249844,0.011111111111111112,0.18111194644327497,0.009610842,0.099519804
2210408I21Rik,-2.765583,-0.58339715,0.00568211178338117,0.040359065191501994,0.4111111111111111,0.7024666165467368,0.7475052,0.98049325
Gmeb1,-2.7661116,-0.2664245,0.005672909759631694,0.04030435886866832,0.16666666666666666,0.38481366126087424,0.22435404,0.26430696
Ndufb2,-2.76619,-0.6002557,0.005671547640672211,0.04030435886866832,0.07777777777777778,0.26191243332259334,0.1363899,0.20010307
Zfp26,-2.76681,-0.36409745,0.005660774607050097,0.040239421611491036,0.1111111111111111,0.3064833709232807,0.14366332,0.18136036
Maoa,-2.7674038,-1.1928136,0.0056504724877615865,0.04018745255324347,0.05555555555555555,0.23477607131350017,0.06336996,0.13937163
Mir670hg,-2.7681932,-1.1711589,0.005636800261682609,0.04010484189146774,0.06666666666666667,0.2456592560770415,0.083909996,0.1799132
Acsl5,-2.768585,-0.9789777,0.005630031720087733,0.04007389465397547,0.03333333333333333,0.20853470805140872,0.06171919,0.11821429
Qtrt1,-2.7686894,-1.8315128,0.005628228014417581,0.040071671104239634,0.03333333333333333,0.20692371030680556,0.031338476,0.10733114
Rnasek,-2.7689111,-0.37431473,0.005624396870683501,0.04005500766373329,0.12222222222222222,0.31529015859377796,0.24830064,0.311399
Rcn2,-2.7690482,-0.52348167,0.005622031751523126,0.04004877867535164,0.16666666666666666,0.37586367379085667,0.2047639,0.28264442
Chpf2,-2.7691982,-0.3733815,0.005619442412459174,0.04004094871990931,0.07777777777777778,0.2640246303655175,0.1172247,0.14937651
Zfp407,-2.7693157,-0.54665715,0.0056174167237391815,0.040037131927552205,0.35555555555555557,0.6537786847098414,0.56822354,0.7502949
Fbf1,-2.7695963,-0.4757054,0.0056125802448863055,0.04001327439111038,0.1,0.2908745927755701,0.12257684,0.16665111
Arglu1,-2.769753,-0.37588212,0.005609882448720937,0.040004655360172926,0.34444444444444444,0.6676690652633086,0.60695547,0.7339582
Cfap44,-2.7702816,-26.460836,0.005600786021912355,0.03995039033947039,0.0,0.16886836358429097,0.0,0.088344865
Atp8a2,-2.7702947,-0.5297418,0.0056005615872290046,0.03995039033947039,0.36666666666666664,0.6396735044570938,0.59481466,0.7762329
Paqr8,-2.7709668,-0.7694771,0.005589014164815316,0.03990879899244952,0.1,0.2865427988400816,0.13742155,0.22403567
Nos1,-2.7712734,-0.68000335,0.00558375209393903,0.039881823169628315,0.044444444444444446,0.22238928865499588,0.09195014,0.1434964
Ranbp2,-2.7713192,-0.45968118,0.00558296876383514,0.039881823169628315,0.36666666666666664,0.6736118569434003,0.5885087,0.7428769
Zxdc,-2.7713256,-0.78232574,0.005582856867629179,0.039881823169628315,0.06666666666666667,0.24916765116528836,0.08314168,0.13898624
Ppp1r37,-2.7729895,-0.7665678,0.005554389295975647,0.039703761740586756,0.07777777777777778,0.262735832169835,0.09221556,0.15215413
Usp30,-2.7731266,-1.7441069,0.0055520507556710025,0.03969760612157527,0.022222222222222223,0.19521712669602262,0.03331923,0.10750428
Hap1,-2.7731593,-0.48460048,0.005551494091332254,0.03969760612157527,0.06666666666666667,0.24762825332044536,0.11213577,0.1536096
Adar,-2.7760174,-0.38710856,0.005502925304565428,0.03937779039511932,0.26666666666666666,0.5328822539648445,0.36460793,0.45447928
Hdgfl2,-2.776298,-0.58936954,0.005498177869982323,0.03935429924518514,0.07777777777777778,0.26355923101707657,0.1072998,0.1573642
Wdr48,-2.776298,-0.3717054,0.005498177869982323,0.03935429924518514,0.1,0.29323738946765476,0.1367169,0.1735818
Kdm2a,-2.77652,-0.407684,0.005494426701856272,0.039348412974114615,0.3333333333333333,0.6406759030537357,0.53397614,0.6607023
Psmd3,-2.7779164,-26.607986,0.0054708693862682515,0.03920060277574078,0.0,0.1693337629327319,0.0,0.0973833
Wsb2,-2.778184,-0.46815354,0.0054663664894147295,0.039178785695005006,0.06666666666666667,0.24920345111516845,0.114225745,0.15477163
Gpam,-2.7784646,-2.3507752,0.005461647533539195,0.03915540801125885,0.022222222222222223,0.19450112769842123,0.026609207,0.12888134
Clcn7,-2.779065,-1.0760283,0.005451563511158492,0.03910869431991546,0.044444444444444446,0.22263988830415637,0.05974167,0.122029
Exoc7,-2.780109,-2.9014018,0.0054340661060934495,0.038999293875729424,0.011111111111111112,0.18232914473919737,0.01468587,0.10484221
Zfp112,-2.7814662,-2.5067658,0.005411395280044407,0.03885734665280417,0.011111111111111112,0.18261554433823793,0.016877659,0.09233968
Ing4,-2.7816293,-1.4651428,0.005408676177639008,0.03884820339298587,0.03333333333333333,0.20871370780080908,0.04416969,0.117500104
Rasa3,-2.781675,-0.27779284,0.005407915050051376,0.03884820339298587,0.15555555555555556,0.37024308165968567,0.23542142,0.27899846
Crebrf,-2.781786,-0.2697452,0.005406066999926758,0.03884820339298587,0.2777777777777778,0.5565818207854509,0.44007796,0.51071763
Kif13a,-2.7819753,-0.39761788,0.005402915759769852,0.038837973907173876,0.2222222222222222,0.45354956503060895,0.32922035,0.4144952
Rnf32,-2.7824843,-0.6520832,0.005394448238002488,0.03879786513788192,0.1111111111111111,0.30390577453191564,0.11794101,0.17957512
Peli2,-2.7827191,-1.3066442,0.005390544193773934,0.038780166663107254,0.07777777777777778,0.25707944008878386,0.08922433,0.2077102
Zscan18,-2.7833195,-0.7916645,0.005380578779491426,0.03871884086902373,0.05555555555555555,0.2360290695593026,0.07371494,0.12436295
Pitpnm1,-2.7852576,-1.3385077,0.00534852125308703,0.038498463988869136,0.03333333333333333,0.2093939068485304,0.046788864,0.114342354
Traf6,-2.7856426,-1.4319224,0.005342173496025297,0.03846307659115748,0.044444444444444446,0.22131529015859377,0.05151922,0.13334583
Chpt1,-2.7859297,-0.2959223,0.005337444005166951,0.038439324690119535,0.26666666666666666,0.526509862886192,0.39777383,0.46983293
Gnb2,-2.7863343,-0.98219407,0.005330786140598081,0.038401668524898236,0.05555555555555555,0.23542047041134143,0.089504436,0.16971521
C2cd2,-2.7869542,-0.885777,0.0053205991239819355,0.03833856220471832,0.05555555555555555,0.23477607131350017,0.0748692,0.13422537
Orc5,-2.7872088,-0.590462,0.00531642217843846,0.03831874032581583,0.08888888888888889,0.2796334085132281,0.11482744,0.1682368
Fnip2,-2.787574,-0.4085899,0.005310429692304234,0.03828581857585585,0.2222222222222222,0.46013675580854185,0.30135986,0.38310838
Rab43,-2.7876003,-1.2289618,0.005310001891109084,0.03828581857585585,0.044444444444444446,0.22210288905595532,0.05530607,0.12512355
Rab27a,-2.7877896,-1.0063014,0.005306901263202331,0.0382809226690595,0.06666666666666667,0.2499552500626499,0.07793297,0.15083922
C130071C03Rik,-2.7882397,-0.70847815,0.0052995304801840655,0.038238019334733045,0.5333333333333333,0.7763935130490818,1.0195603,1.3598337
Bsdc1,-2.788292,-0.5933674,0.005298676495096269,0.038238019334733045,0.07777777777777778,0.26395303046575735,0.106246755,0.15625727
Mrps9,-2.7890816,-0.28811097,0.005285775119093816,0.03815926315154509,0.23333333333333334,0.485733719972792,0.32086834,0.37977105
Terf1,-2.7892969,-0.3275409,0.005282261489834362,0.038144145722077215,0.15555555555555556,0.37124548025632764,0.20327137,0.24908824
Ccdc136,-2.7896361,-0.292994,0.005276729143159331,0.03811443873029333,0.1111111111111111,0.3108151648587692,0.17600416,0.21170059
Baz2b,-2.7897341,-0.6283588,0.005275134246862947,0.03811443873029333,0.4444444444444444,0.7567393405649232,0.76992416,1.0269445
Ikzf4,-2.7899363,-0.67646086,0.005271839507640478,0.038109854067877216,0.06666666666666667,0.25099344860917194,0.09120387,0.14203511
Krba1,-2.7918289,-0.4399126,0.005241107667122072,0.03790809233258952,0.06666666666666667,0.2528908459528157,0.10659842,0.1420131
Fgf9,-2.7930686,-1.3244301,0.005221060863147174,0.037773264779958154,0.022222222222222223,0.1966849246411055,0.045887332,0.11117879
Pja1,-2.7931862,-26.805586,0.00521916528922535,0.03776972025895102,0.0,0.17026456162961373,0.0,0.11091202
Vmn2r85,-2.7931862,-26.392231,0.00521916528922535,0.03776972025895102,0.0,0.17026456162961373,0.0,0.084410205
Atp2b2,-2.793767,-0.5824991,0.005209801863948239,0.03773244638390544,0.4222222222222222,0.71936419289013,0.73681164,0.9674031
Vash1,-2.7950785,-1.8167818,0.005188711073699396,0.03761010697337545,0.022222222222222223,0.19661332474134535,0.029655812,0.10078645
Stx16,-2.795183,-0.3654835,0.005187035524424701,0.037608106999808884,0.24444444444444444,0.49307270969820644,0.31678995,0.3921578
Irak1,-2.7953396,-1.6150346,0.005184523117202514,0.03760003675012997,0.044444444444444446,0.2213868900583539,0.04390385,0.12881683
Cdkl3,-2.797943,-0.2955199,0.005142915135201671,0.03730835034634689,0.1,0.2954569863602191,0.1554231,0.1876225
Rnf149,-2.7991962,-0.7142399,0.005123000997909333,0.03719401156817719,0.1,0.2921991909211327,0.10976359,0.1742349
Hmgxb4,-2.7993593,-0.67573184,0.0051204131458341485,0.037185270602314476,0.08888888888888889,0.2788458096158665,0.111796305,0.17306957
Cop1,-2.7995682,-0.54181874,0.005117102419240892,0.03717127385915187,0.36666666666666664,0.6804138474206136,0.59111077,0.7762806
Slc9a9,-2.7996268,-0.5867122,0.005116171626046735,0.03717127385915187,0.3888888888888889,0.6863566391007052,0.7104113,0.93771404
Man1b1,-2.7996726,-1.1655017,0.005115447781584049,0.03717127385915187,0.044444444444444446,0.22364228690079835,0.056544516,0.12265122
Gtf2ird2,-2.800312,-1.0615376,0.005105323673543061,0.037115813611499474,0.044444444444444446,0.22378548670031861,0.062104966,0.12551513
Wdr73,-2.8005013,-0.8388547,0.005102331238540154,0.037104097531684414,0.06666666666666667,0.2510650485089321,0.08097683,0.14051227
Tmod1,-2.8009255,-0.58953995,0.0050956298148943785,0.03706539608181157,0.1111111111111111,0.30548097232663873,0.15596844,0.2263295
Thoc5,-2.8014214,-1.3585777,0.005087804394146179,0.037018495551234175,0.044444444444444446,0.22281888805355674,0.04880837,0.12068111
Mrpl42,-2.8014736,-2.6737502,0.005086981297887375,0.037018495551234175,0.011111111111111112,0.18368954283464003,0.018551743,0.112864934
Rpl5,-2.8034508,-0.8021882,0.005055895002550144,0.03681623271504671,0.13333333333333333,0.32885833959832456,0.16506617,0.27227807
Ipcef1,-2.8047624,-1.0154827,0.005035368256447591,0.03667669966135721,0.08888888888888889,0.2719722192388931,0.10726337,0.2061179
Khdrbs1,-2.8052518,-0.33781046,0.00502772834556133,0.03663098173677683,0.2777777777777778,0.5547918232914474,0.4073441,0.4919385
Rab5b,-2.8053432,-0.45374966,0.005026303390165232,0.03663053216537559,0.08888888888888889,0.281137006408191,0.13108605,0.1754927
Rps10,-2.8056042,-0.4081596,0.0050222341008238315,0.036610805829933896,0.14444444444444443,0.3483693122829628,0.26015142,0.3323811
Sart3,-2.80657,-1.5456465,0.005007203617231207,0.036511142793759166,0.03333333333333333,0.21039630544517238,0.0410519,0.1154146
Slmap,-2.8073921,-0.38143048,0.004994439461552872,0.036437846411057746,0.3333333333333333,0.6324419145813196,0.5333421,0.65121055
Efcab1,-2.8078685,-26.487429,0.004987057823624814,0.036403760858679364,0.0,0.17115956037661548,0.0,0.089916445
Ptbp3,-2.8088083,-0.44469833,0.004972525701846937,0.036307545002344344,0.17777777777777778,0.39236745068556905,0.24450503,0.31989998
Panx2,-2.8090627,-3.969813,0.004968596514551872,0.03628871659309835,0.011111111111111112,0.18308094368667885,0.00644984,0.09657047
Ptpra,-2.8103025,-0.4404604,0.004949494450031521,0.03615903096039885,0.4,0.7141016002577596,0.6848393,0.8478332
Gan,-2.81089,-1.0543137,0.004940469306519222,0.03610291277295934,0.05555555555555555,0.23799806680270646,0.06660268,0.133679
Dzip1,-2.812554,-0.30012798,0.0049149788382762405,0.03593618541074356,0.17777777777777778,0.4002076397093044,0.24559918,0.29473117
Nup35,-2.8134413,-0.6297412,0.00490143261859782,0.03584689560743697,0.08888888888888889,0.2811728063580711,0.114724986,0.17235185
Dnah5,-2.8137414,-26.636324,0.004896858457894215,0.03583294846503746,0.0,0.17151755987541617,0.0,0.099222176
Aven,-2.813774,-1.2290672,0.004896361499255667,0.03583294846503746,0.03333333333333333,0.21136290409193428,0.054522336,0.12341784
Elfn2,-2.8147137,-0.2980188,0.0048820686532673446,0.035744192019971,0.12222222222222222,0.323488347116314,0.16975214,0.20494936
Morn1,-2.8153534,-0.6292115,0.004872363172366713,0.035682855939355024,0.07777777777777778,0.26778362510292486,0.09706588,0.1464023
Sh3gl1,-2.8156927,-0.8749714,0.004867220416562199,0.03565491073964729,0.06666666666666667,0.251029248559052,0.08238819,0.14625947
1600020E01Rik,-2.8158298,-0.32659495,0.004865144926829805,0.03564942573872835,0.12222222222222222,0.32456234561271613,0.17025922,0.20926163
Arih1,-2.816195,-0.6404578,0.004859614201417185,0.03562833113017183,0.4444444444444444,0.7531593455769162,0.7601036,1.0205476
Plekhh2,-2.8165083,-1.5832411,0.004854878107693698,0.03560332280396552,0.05555555555555555,0.23395267246625856,0.056265756,0.1599307
Csad,-2.8173566,-0.75586045,0.004842072150354225,0.03551910419874912,0.1,0.2903733934772491,0.11183119,0.18216002
Pstpip2,-2.8174546,-0.9648264,0.0048405965082487555,0.03551797601765267,0.05555555555555555,0.23710306805570472,0.105406515,0.19636388
Hdgf,-2.8174677,-1.0431333,0.004840399786713526,0.03551797601765267,0.044444444444444446,0.2246446854974403,0.07179257,0.14269938
Pex7,-2.8177874,-0.4347456,0.004835582368095468,0.0355005732870834,0.1111111111111111,0.3093831668635664,0.14755863,0.19467625
A930015D03Rik,-2.8182049,-0.32410964,0.004829296762902614,0.03546411697709572,0.26666666666666666,0.5411878423370208,0.3890266,0.46707943
Rgs8,-2.8193536,-1.9948194,0.0048120494493279755,0.03534712102335776,0.011111111111111112,0.18497834103032257,0.026354896,0.10114606
Wdr41,-2.81998,-0.34719545,0.004802665334528655,0.03528783635186901,0.15555555555555556,0.3713170801560878,0.20254877,0.25123197
Ganab,-2.8205802,-0.96001136,0.004793687767161831,0.035241146457903806,0.07777777777777778,0.2638098306662371,0.0853221,0.1597913
Rnf103,-2.8210435,-0.5951908,0.004786769812500121,0.035199919228757044,0.12222222222222222,0.3187627537321448,0.13986611,0.20439443
Ubxn2a,-2.8210893,-0.415414,0.004786088250154524,0.035199919228757044,0.08888888888888889,0.2822826048043533,0.13599393,0.17754692
Uchl5,-2.821161,-1.0338264,0.004785017401045847,0.035199919228757044,0.05555555555555555,0.23717466795546485,0.07255675,0.1433019
Cdk9,-2.8215134,-0.68001086,0.0047797636496343275,0.03518691760703408,0.08888888888888889,0.2818888053556725,0.11190721,0.17370926
Ccnjl,-2.8221724,-1.6087128,0.0047699511997237294,0.03513393331594753,0.03333333333333333,0.21125550424229406,0.048794888,0.14193793
Chrd,-2.8229098,-2.715074,0.004758994525712309,0.035062841487767955,0.011111111111111112,0.1851573407797229,0.015029828,0.0947968
