names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Lamp5 (for_DEGs),mean_expr_Rest (for_DEGs)
Lmo7,-5.894573,-0.8764766,3.756514291378894e-09,1.0247465889274201e-07,0.42160278745644597,0.5660261725368615,0.4122678,0.6610055
Tln2,-5.9104576,-0.82510066,3.4115873616648664e-09,9.325468200196842e-08,0.47038327526132406,0.5984354158405134,0.39011273,0.6126641
Abcc4,-5.912973,-3.372307,3.3598731040488283e-09,9.202832854820796e-08,0.027874564459930314,0.23000108150978765,0.014710375,0.14276378
9130024F11Rik,-5.9251466,-3.065959,3.12018676974863e-09,8.563781256705383e-08,0.03484320557491289,0.2373553480659,0.022173256,0.17206717
Chst8,-5.9742413,-2.3687768,2.31163344033239e-09,6.410071263336566e-08,0.059233449477351915,0.263960488842424,0.036351927,0.17497197
Sptb,-5.975708,-1.2697712,2.2909291310821273e-09,6.359221668613302e-08,0.18815331010452963,0.39511157575976064,0.12617245,0.28085166
Asap2,-5.9802475,-1.2003076,2.2279874552859748e-09,6.203732945443952e-08,0.27177700348432055,0.4504848768881358,0.18947165,0.39161238
Stim2,-5.9877057,-0.9374134,2.128215473671521e-09,5.9355465716041834e-08,0.445993031358885,0.5769494213922636,0.37149462,0.6214362
Cecr2,-5.994218,-2.4660237,2.0446689328132778e-09,5.7229431484054975e-08,0.06620209059233449,0.2696564403907855,0.043049205,0.21756738
Kcnk9,-5.9975476,-1.2509695,2.0031980660436486e-09,5.6127144978720375e-08,0.1602787456445993,0.3725440715238473,0.118281506,0.26146895
Galnt16,-6.0139856,-1.117209,1.8101648906151446e-09,5.0877751684967504e-08,0.30662020905923343,0.48235336529795597,0.2112632,0.41230473
Homer1,-6.0202084,-0.65309364,1.7419282429014307e-09,4.906248625446692e-08,0.710801393728223,0.6868308158188832,0.7160506,0.9728228
Ube2e3,-6.0327816,-1.0873363,1.6116110301522933e-09,4.553521385929771e-08,0.30313588850174217,0.4943220736147662,0.22234017,0.42465848
Ptpn3,-6.053928,-1.1382387,1.413557804240065e-09,4.002349652258224e-08,0.27177700348432055,0.4570460362666282,0.19394545,0.38601348
Aifm3,-6.0568433,-1.7671293,1.38818841909536e-09,3.938819727676064e-08,0.10452961672473868,0.31385414037997045,0.06379895,0.20231487
Grik4,-6.062391,-1.0424604,1.3411270841611814e-09,3.809311284504328e-08,0.44947735191637633,0.5687659973322758,0.44699427,0.7705163
Gm10754,-6.069695,-2.0111017,1.2815321721400668e-09,3.6516192434150154e-08,0.1254355400696864,0.3219654637874473,0.0935297,0.33304018
Cacna1i,-6.077766,-2.5220065,1.2186854438486005e-09,3.483625305979989e-08,0.059233449477351915,0.26569090450268573,0.028241374,0.15231362
Camk2n1,-6.0821695,-1.115577,1.1856701566637182e-09,3.4037347339267206e-08,0.4425087108013937,0.5985796171455352,0.3575543,0.6582259
Ppfibp1,-6.087985,-2.2168176,1.1434045658297066e-09,3.296489343760109e-08,0.07317073170731707,0.2824543062114712,0.054229658,0.23036262
Prkcg,-6.088594,-1.0228949,1.1390666700334776e-09,3.2875103570139145e-08,0.4181184668989547,0.5468113486427052,0.3206254,0.5698909
Sgcd,-6.1291523,-0.8898103,8.834856939098702e-10,2.5775527247945943e-08,0.6515679442508711,0.7050001802516312,0.9670915,1.3914828
Fut9,-6.133043,-0.5661249,8.621400452533219e-10,2.5234970605617385e-08,0.7874564459930313,0.7485129240419626,0.9519157,1.2104669
Chst1,-6.135433,-1.1123642,8.492732408616342e-10,2.493986008956515e-08,0.2926829268292683,0.4981434081978442,0.22609666,0.43728173
Vps13a,-6.1372924,-0.56438285,8.393975451401906e-10,2.4676818422228578e-08,0.735191637630662,0.7071631998269584,0.7517613,0.97730535
Cpne4,-6.1528506,-1.1156986,7.610245154678226e-10,2.2397293242738658e-08,0.40418118466898956,0.5456577382025307,0.4334795,0.7774202
Kcnh5,-6.1724205,-2.1292565,6.725241718101688e-10,1.9901678960946294e-08,0.0975609756097561,0.3060312195825372,0.06981836,0.27487454
Gm46123,-6.181133,-3.7292163,6.36433190636138e-10,1.887523160308281e-08,0.017421602787456445,0.23010923248855403,0.01107655,0.13777128
Epha7,-6.1826725,-0.75009847,6.302530942951408e-10,1.8733297172246054e-08,0.735191637630662,0.7072713508057248,0.9353783,1.2820152
Pcp4,-6.1874356,-1.5448567,6.115072363059184e-10,1.8216407360909122e-08,0.18466898954703834,0.3927322542269008,0.14380358,0.3724251
Smarca2,-6.1995177,-0.8313788,5.663637297607965e-10,1.694676327246392e-08,0.5888501742160279,0.6787915930639172,0.54436564,0.8274221
Plcxd3,-6.2048125,-1.5681928,5.476206545277031e-10,1.6422507798168952e-08,0.20209059233449478,0.3938498143408198,0.17261404,0.4438457
Kctd4,-6.2090883,-2.4594285,5.329289734167085e-10,1.6017675073497718e-08,0.06620209059233449,0.27679440498936514,0.038305376,0.19455168
Ephx4,-6.2147937,-1.6452911,5.139210688918069e-10,1.5498382851989735e-08,0.10452961672473868,0.3230109232488554,0.069532454,0.20314108
Csmd2,-6.233351,-0.5088905,4.5656051423714255e-10,1.3815068713459481e-08,0.7770034843205574,0.7232416453368903,0.96543294,1.1980438
Cnih3,-6.2734294,-1.4148464,3.5318114960335683e-10,1.0771824619571167e-08,0.18118466898954705,0.39305670716319985,0.12671857,0.3076413
Mdga1,-6.2855115,-3.2008052,3.2677606764286204e-10,1.0011941776013344e-08,0.027874564459930314,0.2442770107069469,0.01877416,0.16063307
Dipk1a,-6.294983,-1.0820087,3.074340029442633e-10,9.45166093719949e-09,0.2787456445993031,0.47885648365117706,0.20210972,0.38809282
Osbp2,-6.303911,-0.9526386,2.9022643317011103e-10,8.943101214771654e-09,0.4076655052264808,0.562565341216338,0.33562022,0.57202846
Pde8b,-6.3056273,-0.8148858,2.8702867522335963e-10,8.854719291907777e-09,0.5470383275261324,0.6380186740690004,0.50436145,0.76727045
Arhgap44,-6.3074794,-0.87618166,2.8361669710960986e-10,8.769597987727523e-09,0.445993031358885,0.5840513356645878,0.36523473,0.59287876
Agap1,-6.32255,-0.74947697,2.572822417089421e-10,8.001358604999159e-09,0.6167247386759582,0.7073795017844912,0.64166087,0.92125744
Nckap1,-6.3295093,-0.42708352,2.459421326275887e-10,7.666432834922632e-09,0.8641114982578397,0.7870507228090414,1.0143418,1.2128516
Itga4,-6.329539,-2.3388562,2.4589538348501495e-10,7.666432834922632e-09,0.0627177700348432,0.2790295252172032,0.042622253,0.19908662
Epn2,-6.335266,-0.9348729,2.3693196543265785e-10,7.402746408343624e-09,0.5261324041811847,0.6465626013915426,0.45170504,0.7379164
Adgrb2,-6.338042,-1.1328427,2.3270358292067236e-10,7.2875819033548555e-09,0.2578397212543554,0.47795522549479075,0.19385596,0.3846569
Apba2,-6.371758,-0.532449,1.8687358556602966e-10,5.90046209654432e-09,0.7700348432055749,0.7171491401997188,0.8001294,1.0199356
Tle4,-6.38069,-1.1167669,1.7629149640157753e-10,5.58602890130942e-09,0.43902439024390244,0.5835826814232669,0.38255754,0.69845
Unc5a,-6.385292,-2.0101974,1.7107057895148794e-10,5.426996996961607e-09,0.07317073170731707,0.2955405746422005,0.04729553,0.1782308
Mbp,-6.4255533,-1.2841556,1.313905632244236e-10,4.217998128841413e-09,0.3693379790940767,0.5699196077724503,0.39818493,0.7844483
2900026A02Rik,-6.4381413,-1.5355716,1.20945173392879e-10,3.901316697559014e-09,0.13937282229965156,0.36237787951980965,0.09700694,0.2587569
Tshz2,-6.4520645,-1.9608775,1.1033669505798448e-10,3.5676859160144926e-09,0.20557491289198607,0.39860845740653955,0.18528168,0.5835799
Tgfbr3,-6.4680114,-1.5340466,9.930111879666625e-11,3.2263858066099423e-09,0.1602787456445993,0.37842027470348605,0.11204743,0.29517618
Calm2,-6.4717293,-0.6890304,9.688754975864406e-11,3.1517777990493533e-09,0.8362369337979094,0.8569162550921086,1.0721651,1.4105401
Ptprj,-6.5123024,-0.7378995,7.400754629448884e-11,2.4162609586062154e-09,0.6689895470383276,0.7121741951764663,0.70528746,0.9963909
Tnrc6c,-6.513428,-0.34603846,7.345478065705662e-11,2.401131333643688e-09,0.8606271777003485,0.7807058653880817,1.138036,1.3071022
Nsun7,-6.515034,-1.4405974,7.267312772613494e-11,2.3784737417798363e-09,0.156794425087108,0.38116009949890045,0.11302612,0.2812612
Cdon,-6.5329795,-1.3990737,6.44740117210905e-11,2.1127032865191486e-09,0.18815331010452963,0.4084501964742781,0.13395059,0.32065037
Slc1a2,-6.5392494,-0.999689,6.182825741214301e-11,2.030959995922106e-09,0.6829268292682927,0.7301272576516817,0.77900475,1.2113731
Jmjd1c,-6.5402985,-0.40957654,6.139624129323666e-11,2.021712014153516e-09,0.867595818815331,0.7958830527416273,1.0553244,1.2492621
Slc8a2,-6.545531,-1.3953797,5.92844270058105e-11,1.959375834743085e-09,0.1672473867595819,0.3982840044702405,0.121365674,0.2922541
Tmem200a,-6.549484,-1.3980851,5.773637055938795e-11,1.9105619174024067e-09,0.22996515679442509,0.43123400266772416,0.17610435,0.4104541
Shisa6,-6.5647817,-1.081785,5.210922493839724e-11,1.735037018704751e-09,0.578397212543554,0.6168210822307942,0.62990344,1.0498434
Atp1a1,-6.584021,-1.3607894,4.578920493232728e-11,1.5283924677411602e-09,0.289198606271777,0.505461624427701,0.2122727,0.47459015
Rras2,-6.624499,-1.1411679,3.4842833668465403e-11,1.176164498331238e-09,0.30313588850174217,0.5031183532210967,0.23222518,0.45523864
Arl15,-6.6287045,-0.5367843,3.3864547147035446e-11,1.1460206320413633e-09,0.8432055749128919,0.7599769277911965,1.0959812,1.3584146
Rspo2,-6.6430125,-1.9892887,3.0733592059857386e-11,1.0466560439142812e-09,0.13240418118466898,0.3488229568477595,0.102712154,0.35731778
Rtn4r,-6.664078,-2.042,2.6633176186958326e-11,9.116349606924462e-10,0.09407665505226481,0.32333537618515445,0.055572957,0.2113445
Wwc1,-6.6767654,-1.2878357,2.4427379920588586e-11,8.404144666660887e-10,0.23693379790940766,0.45574822452143193,0.17350198,0.3802123
Nhsl2,-6.696731,-1.1742646,2.1313358813527216e-11,7.389547758960984e-10,0.27526132404181186,0.492555607628249,0.22617374,0.4528306
Gpc4,-6.6998405,-2.2410343,2.0864739707587584e-11,7.243353435954502e-10,0.0975609756097561,0.32236201737625725,0.061849426,0.26360595
St3gal5,-6.7038116,-1.1164933,2.030522215607883e-11,7.076541106794269e-10,0.37282229965156793,0.5515339413821695,0.2755875,0.5235303
Opcml,-6.706349,-0.28215954,1.9955430167457684e-11,6.963667644150493e-10,0.9965156794425087,0.9247629691048704,2.9272985,3.1133254
Gm2164,-6.711908,-2.8294423,1.9209615691687444e-11,6.712124494611724e-10,0.09407665505226481,0.3090233966617398,0.061741255,0.3734147
Etv1,-6.7371974,-1.5190839,1.614705505605995e-11,5.671521168056612e-10,0.27526132404181186,0.4664191210930459,0.20803125,0.5084966
Adora1,-6.7381215,-1.9308425,1.6044726045300593e-11,5.642955351272604e-10,0.10801393728222997,0.34096398572407083,0.06913656,0.24132004
Sptbn1,-6.7511497,-0.38333943,1.4667814763500615e-11,5.17223336870422e-10,0.8885017421602788,0.8468582140668373,1.3194449,1.5207673
Ppp2r2b,-6.7538924,-0.34764132,1.4393043944827216e-11,5.088698563125096e-10,0.9094076655052264,0.7668264897797326,1.3898518,1.5760038
Adamts3,-6.759844,-1.3334394,1.3814071227255305e-11,4.903356590176355e-10,0.2229965156794425,0.4440318684884098,0.18064898,0.40476605
Tbc1d1,-6.7822404,-1.5568094,1.1832634339038606e-11,4.2111640356287067e-10,0.18118466898954705,0.4044125599336674,0.120348185,0.31936532
Mmd,-6.80258,-1.360841,1.0276184420703802e-11,3.671822810961585e-10,0.24041811846689895,0.45953350877825444,0.16554359,0.38007304
Creg2,-6.8183546,-1.9707606,9.2089094958032e-12,3.3036501755972224e-10,0.11149825783972125,0.34489347128591513,0.06594418,0.23680785
Cplx2,-6.8208847,-1.3396664,9.048153372221368e-12,3.2503192661977025e-10,0.3554006968641115,0.5504884819207614,0.2815166,0.60043025
Wipf3,-6.858414,-1.293994,6.962907982832498e-12,2.514695396488027e-10,0.3693379790940767,0.5293990410613216,0.28227058,0.58762527
B3galt1,-6.863786,-0.37572747,6.705899598194844e-12,2.428403264198052e-10,0.9547038327526133,0.850895850607448,1.6862837,1.9033227
Tnfrsf19,-6.8735433,-2.0321982,6.262641045388136e-12,2.2740157417510705e-10,0.10104529616724739,0.33620534265835106,0.062346935,0.23359562
Ccbe1,-6.8975534,-2.5207977,5.290567930065479e-12,1.9446998670432204e-10,0.09407665505226481,0.3201989978009301,0.06179095,0.31174254
Klf9,-6.917024,-1.4442791,4.612291080024872e-12,1.7047078586006646e-10,0.23344947735191637,0.46234543422617974,0.16247305,0.39209408
Grm8,-6.920097,-1.5744818,4.513343842809037e-12,1.6704345600038402e-10,0.3623693379790941,0.5159162190417823,0.37394726,0.8546398
P4ha1,-6.9389005,-1.293318,3.951637889119268e-12,1.4686100979340903e-10,0.2578397212543554,0.4833988247593641,0.18503107,0.40423903
Matn2,-6.9510226,-2.3626227,3.626474088415504e-12,1.3533799827183971e-10,0.08362369337979095,0.31843253181441294,0.05006529,0.23431568
Fgfr1,-6.953208,-2.061501,3.5707124312510928e-12,1.334423407895923e-10,0.10452961672473868,0.3404953314827499,0.07142673,0.269306
Rtn4rl1,-7.0045066,-1.5988078,2.4785786634388005e-12,9.353849534634912e-11,0.1986062717770035,0.4232668805652691,0.12931125,0.34933615
Hivep3,-7.0176334,-0.49470618,2.2565729949450214e-12,8.576254084041403e-11,0.8432055749128919,0.7799488085367172,1.096044,1.3369048
Syt17,-7.0252604,-1.4477448,2.1366713799706996e-12,8.132062320086784e-11,0.21602787456445993,0.43981398031652186,0.16473809,0.39777526
Camk2b,-7.026654,-0.90200585,2.1154517116902035e-12,8.062721630229188e-11,0.627177700348432,0.6775658819712318,0.56157374,0.87875897
Vxn,-7.0647407,-1.7850398,1.6091598229084022e-12,6.150515567787876e-11,0.14634146341463414,0.38480118245070116,0.10169012,0.31400046
D430041D05Rik,-7.072137,-0.78527415,1.5256590997023136e-12,5.839666667948883e-11,0.6550522648083623,0.6782508381700855,0.68946964,0.9972349
Dlg1,-7.0736256,-0.60191774,1.5093727917916053e-12,5.7855701733866524e-11,0.8048780487804879,0.7728829445906485,0.95004165,1.2257841
Skap2,-7.0777874,-2.0836525,1.464742908026604e-12,5.62252027695355e-11,0.0975609756097561,0.3421896968167562,0.07367024,0.28070512
Pxdn,-7.0903754,-1.6570506,1.3374868697881969e-12,5.176869431559266e-11,0.156794425087108,0.3968059410937669,0.09864166,0.28288093
Crym,-7.098633,-2.3593402,1.2599688738496306e-12,4.8853338586348586e-11,0.08362369337979095,0.3264357042431234,0.05192057,0.2417381
Fndc3b,-7.104621,-1.1724545,1.2065327899344538e-12,4.684904055713696e-11,0.3205574912891986,0.5379429683838639,0.2534163,0.50082505
Synpr,-7.1069307,-1.4559646,1.1865175081983353e-12,4.6205399196071404e-11,0.3832752613240418,0.546955549947727,0.4161406,0.8820596
Lmo4,-7.14801,-1.3150444,8.804489984186766e-13,3.438614038882244e-11,0.2926829268292683,0.515411514474206,0.2298365,0.4964685
Dync1i1,-7.1618705,-0.60212547,7.958360658072957e-13,3.117217942892425e-11,0.7770034843205574,0.7161036807383107,0.9113209,1.1811486
Pgm2l1,-7.1751957,-1.082212,7.22038915293967e-13,2.836430651162119e-11,0.4564459930313589,0.6233822416092866,0.37872556,0.6804898
Tmeff2,-7.1781144,-0.65721315,7.067943988063566e-13,2.780609882273324e-11,0.9024390243902439,0.8479757741807563,1.6746013,2.0591242
Trpc4,-7.223095,-1.2734318,5.081754346667648e-13,2.0199221789195223e-11,0.3623693379790941,0.543134215364649,0.35268795,0.70422125
Kcnmb4,-7.228881,-2.0051334,4.869897646234826e-13,1.938579996360441e-11,0.11149825783972125,0.3563574750351491,0.06855155,0.25062957
Zdhhc23,-7.235705,-2.4101646,4.631172253312576e-13,1.8462848434200138e-11,0.059233449477351915,0.31050146003821333,0.040697422,0.19949244
Crim1,-7.259763,-1.141378,3.8776988012473175e-13,1.564470972815547e-11,0.397212543554007,0.5778146292223945,0.3502759,0.6550788
Hivep2,-7.2695713,-0.25460947,3.6062986212713887e-13,1.459356083637985e-11,0.9547038327526133,0.8235697033058149,1.6759082,1.8216484
Cntn1,-7.2711296,-0.2965429,3.56493211339978e-13,1.4447922456568944e-11,0.9477351916376306,0.8274631385414039,1.6016699,1.7690434
Nptx1,-7.279934,-2.4093776,3.3398414901984765e-13,1.3597203157823193e-11,0.10452961672473868,0.3451097732434478,0.057811663,0.27472797
Ano4,-7.305568,-1.1204505,2.760973398659952e-13,1.1291834889192223e-11,0.4912891986062718,0.642452864198421,0.56263095,0.9715734
Cntn3,-7.314827,-1.032855,2.5771335071120896e-13,1.0604529454226928e-11,0.5505226480836237,0.6636504560366271,0.6832423,1.100529
Slc26a4,-7.3303885,-3.6468985,2.294860245334804e-13,9.47202684979204e-12,0.027874564459930314,0.278056166408306,0.016617376,0.19053316
Dgki,-7.3400803,-0.35575327,2.134660653201057e-13,8.824358731001908e-12,0.9198606271777003,0.7760914236273838,1.3603846,1.549273
Ptk2,-7.37692,-0.4486159,1.6199287482583518e-13,6.7694378640282916e-12,0.867595818815331,0.7952701971952846,1.115502,1.334792
Ntng2,-7.378112,-2.3186014,1.6054984237252647e-13,6.71958608185325e-12,0.0975609756097561,0.34312700529939794,0.05852778,0.26288575
Glis3,-7.401796,-2.8881903,1.3435496670848548e-13,5.6320092908845625e-12,0.0975609756097561,0.336601896247161,0.08071676,0.48388132
Zfhx4,-7.4536405,-2.931372,9.079915877430871e-14,3.8543023637688385e-12,0.06620209059233449,0.31590900897653124,0.0421709,0.28410617
Nrp1,-7.4697742,-1.1482376,8.033240126655374e-14,3.4262406698925383e-12,0.4912891986062718,0.6228414867154548,0.51256543,0.90989435
Hs3st4,-7.4705076,-1.5282987,7.988593642461131e-14,3.4126154399512018e-12,0.4808362369337979,0.6055012797865821,0.54938954,1.1352609
Prkcb,-7.4902205,-0.51392126,6.875802254422531e-14,2.9419236715976657e-12,0.8954703832752613,0.7959551533941382,1.2406138,1.5061806
Pkp2,-7.504528,-2.3747633,6.165020545835911e-14,2.6420111972346244e-12,0.07317073170731707,0.3313745989401204,0.058460083,0.2717362
A330008L17Rik,-7.510586,-1.6781518,5.886335746350571e-14,2.526610886652394e-12,0.17770034843205576,0.42467284328923177,0.14879966,0.41438413
Atp2b4,-7.527611,-1.6945081,5.167718816517975e-14,2.232421295817331e-12,0.21254355400696864,0.4484660586178305,0.1580389,0.4409318
Ext1,-7.528832,-0.59288913,5.1196300002913026e-14,2.215208665182404e-12,0.8501742160278746,0.7734958001369913,1.160479,1.4598422
Pip4k2a,-7.5307126,-1.362811,5.0464069780915347e-14,2.1870476693761213e-12,0.313588850174216,0.5534085583474531,0.26209643,0.5713546
Slc44a1,-7.5330744,-0.87710583,4.955941998178699e-14,2.151311171099542e-12,0.5958188153310104,0.7093983200547965,0.6020725,0.9230348
Mbnl2,-7.5373316,-0.50853026,4.796863204039953e-14,2.085626444863326e-12,0.8571428571428571,0.807887811384693,1.1070693,1.356208
Trhde,-7.5468836,-1.5162553,4.4579751588336475e-14,1.941422893320261e-12,0.3205574912891986,0.5227657810303183,0.30536526,0.7038564
Kcnd2,-7.558023,-0.39812887,4.09241501261308e-14,1.7851167433265172e-12,0.9825783972125436,0.9116046000216302,2.6065521,2.864557
Grik3,-7.5716047,-2.3720217,3.686413551320497e-14,1.613256223517618e-12,0.11846689895470383,0.36367569126500593,0.08078751,0.3615604
Slc24a2,-7.6060286,-0.6179039,2.826466171163412e-14,1.247503996810148e-12,0.8885017421602788,0.8135116622805436,1.4806787,1.8264064
Gm30382,-7.61059,-2.5687687,2.7284716397939714e-14,1.2078094392300496e-12,0.08362369337979095,0.33833231190742274,0.06489843,0.33490908
Stxbp6,-7.6894407,-1.8801829,1.4777949914293365e-14,6.607046825242308e-13,0.2508710801393728,0.4663830707667904,0.22398986,0.65451044
Mmd2,-7.6912117,-1.8630298,1.4574786430815994e-14,6.537971809616457e-13,0.14634146341463414,0.4067197808140164,0.098153666,0.31857356
Rgl1,-7.7377286,-1.2002368,1.0120848593053186e-14,4.578235718776753e-13,0.42160278745644597,0.5799415984714662,0.3076274,0.6030285
Rnf182,-7.7482595,-2.4414735,9.316041549638457e-15,4.2212822333690615e-13,0.09407665505226481,0.3523919391470493,0.058072485,0.28125155
Cobl,-7.799107,-1.9389466,6.2346718552402914e-15,2.8346130753012963e-13,0.20557491289198607,0.433613324200584,0.14123908,0.4584736
Foxp1,-7.8419976,-0.57625425,4.4343495061776124e-15,2.0263770617515722e-13,0.8571428571428571,0.793143227946213,1.1442233,1.4328579
Gm14636,-7.8628507,-1.9716032,3.754887584242208e-15,1.7246808442493697e-13,0.1289198606271777,0.3927683045531562,0.08253864,0.290768
Cttnbp2,-7.880946,-0.26240882,3.249111725129632e-15,1.4974894005871905e-13,0.975609756097561,0.8130069577129673,1.6428632,1.7920538
Frmd6,-7.9216805,-1.9267433,2.3432165067488578e-15,1.0836872209353151e-13,0.13240418118466898,0.3999062691517358,0.0896683,0.305031
Plxna4,-7.9472237,-0.83578295,1.9073822378703412e-15,8.867017427608318e-14,0.7456445993031359,0.7450520927214391,0.98131114,1.3805323
Syndig1,-7.9907627,-1.9376997,1.3410627321741277e-15,6.277762302006762e-14,0.13588850174216027,0.4018169364432748,0.105511814,0.3550866
Nrn1,-8.016783,-1.9782307,1.085511580557022e-15,5.117139678871436e-14,0.14982578397212543,0.41814773423699486,0.104028925,0.35904643
Tspan13,-8.046997,-1.2586254,8.485042256344772e-16,4.013962771619437e-14,0.445993031358885,0.6128915966689499,0.34027436,0.6779506
Rasgef1b,-8.056703,-1.4518101,7.837993422449653e-16,3.720969668926187e-14,0.34146341463414637,0.5459461408125743,0.34091917,0.7472928
Cpe,-8.057304,-0.6616043,7.79954389000682e-16,3.709269811052801e-14,0.8989547038327527,0.8445870435127438,1.187041,1.5265818
Tmem108,-8.11184,-1.2275376,4.985881411837915e-16,2.3966124067278136e-14,0.5365853658536586,0.6357835538411623,0.5358016,0.97825587
Mrtfb,-8.124524,-0.8774364,4.491225803197907e-16,2.1627103464503183e-14,0.6411149825783972,0.7052525325354194,0.6432769,0.977713
Cdh18,-8.167073,-1.5646029,3.1596140509957e-16,1.5269573660117706e-14,0.3867595818815331,0.5849165434947187,0.3783089,0.8587087
Iqcj,-8.181044,-2.3596978,2.813960850282911e-16,1.362362667515348e-14,0.11149825783972125,0.3814124517826886,0.081608936,0.36216408
Mast3,-8.226516,-1.8587875,1.9273824141792622e-16,9.445999337106122e-15,0.18466898954703834,0.45116983308698944,0.11990177,0.37982658
Ptn,-8.227443,-1.5199027,1.912518609257712e-16,9.394766916042911e-15,0.37282229965156793,0.6028335556436786,0.3512029,0.7914816
Icam5,-8.2516985,-2.1230042,1.5615839454788165e-16,7.699038644957028e-15,0.1254355400696864,0.4067197808140164,0.08134566,0.31419128
Dgkh,-8.291865,-1.1803129,1.114864555036748e-16,5.506693123867173e-15,0.5853658536585366,0.6731677421680666,0.5753905,1.0162288
Gm10115,-8.299154,-2.412173,1.0485489783910649e-16,5.198249271101091e-15,0.08710801393728224,0.36890298857204656,0.0503825,0.24298084
Pdzd2,-8.402415,-1.8565619,4.373889308995067e-17,2.2049982313826914e-15,0.20209059233449478,0.4653736616316378,0.15398799,0.47180647
Syt7,-8.419154,-1.1473689,3.792130027443551e-17,1.9153107864174476e-15,0.5156794425087108,0.6357114531886514,0.42865428,0.7818442
Rasal1,-8.429567,-2.8079846,3.469448779682316e-17,1.7556325557450815e-15,0.06620209059233449,0.3516709326219402,0.03728986,0.23591909
Brinp3,-8.441455,-1.6103474,3.134107571820231e-17,1.5979785665049262e-15,0.46689895470383275,0.6317098669742961,0.50473225,1.1001381
Cadm1,-8.446087,-0.4238868,3.0123062780337106e-17,1.5387960017255855e-15,0.9512195121951219,0.8568802047658531,1.7808267,2.0307994
Dnah9,-8.4896,-2.276723,2.0734907920105916e-17,1.0714364919485499e-15,0.14982578397212543,0.4161289159666895,0.094500974,0.39222068
Zbtb18,-8.535362,-1.8603983,1.3971753930334454e-17,7.24751019513681e-16,0.18466898954703834,0.4673924799019431,0.13181983,0.4131879
Raver2,-8.535523,-2.2020228,1.395226976166592e-17,7.24751019513681e-16,0.15331010452961671,0.42362738382782367,0.10479995,0.41103995
Rapgef2,-8.553314,-0.6835448,1.1960355626759733e-17,6.228192939748722e-16,0.794425087108014,0.7649879231407044,0.92387015,1.2353746
C1ql3,-8.559753,-1.9721867,1.1310932509394128e-17,5.901451583056703e-16,0.2613240418118467,0.5104005191246981,0.18969794,0.59860784
Satb2,-8.5629835,-2.3621652,1.0998347842745858e-17,5.749525418960724e-16,0.1602787456445993,0.42193301849381737,0.11773295,0.49615124
Pdgfc,-8.6383505,-2.970161,5.703022388368519e-18,3.010613194016937e-16,0.08013937282229965,0.3656224088828004,0.045545008,0.3112669
Slc35f3,-8.698831,-1.4129622,3.353206871109169e-18,1.794834036388513e-16,0.3832752613240418,0.591549803525722,0.34626722,0.7428063
Pcsk5,-8.705105,-2.2145927,3.1728143801953693e-18,1.701667113689612e-16,0.21951219512195122,0.4643642524964851,0.1544084,0.573789
Palmd,-8.712039,-3.363833,2.9845774337893428e-18,1.603911912918393e-16,0.04878048780487805,0.3441364144345506,0.027249588,0.25027937
Gm2824,-8.821955,-3.2287524,1.1247907783887594e-18,6.167985350062442e-17,0.05574912891986063,0.3532210966509247,0.030992744,0.25858197
Camk1d,-8.914262,-0.6141361,4.910752610446256e-19,2.7150601366808826e-17,0.9721254355400697,0.9533508778254444,1.9538423,2.3291411
Dmd,-8.940238,-0.37395382,3.8833424283303393e-19,2.1603604772098596e-17,0.9825783972125436,0.8728504992970186,2.05302,2.2824757
Grid2,-9.016195,-1.0347959,1.9473523507582727e-19,1.0992722198503108e-17,0.7770034843205574,0.8118893975990483,1.2252855,1.7796395
Khdrbs2,-9.04539,-1.1739938,1.4913158897705025e-19,8.471809293474291e-18,0.6480836236933798,0.7129312520278308,0.76761055,1.2823809
Ldb2,-9.0625725,-1.7794192,1.2740923884861e-19,7.253148830216422e-18,0.34146341463414637,0.5574101445618083,0.3283768,0.8477579
Neurod2,-9.0893955,-3.1326692,9.959136893228144e-20,5.693659751511494e-18,0.06620209059233449,0.37164281336746097,0.03536467,0.27438173
Wasf1,-9.105767,-1.0051855,8.565857986413678e-20,4.939154594311922e-18,0.6550522648083623,0.7173293918309961,0.6608999,1.0577279
Ntrk3,-9.116621,-0.7893864,7.750288128757934e-20,4.488151767666501e-18,0.8153310104529616,0.7765600778687047,1.2294726,1.6451082
Vav3,-9.117527,-2.7364123,7.68580892146117e-20,4.4604251775304896e-18,0.0975609756097561,0.4001225711092685,0.067111164,0.38020518
9530059O14Rik,-9.117666,-1.4157195,7.675936216054948e-20,4.4604251775304896e-18,0.43902439024390244,0.6139731064566134,0.38811657,0.8176336
Cntnap5b,-9.123801,-1.5982814,7.253480763000417e-20,4.2277880282390715e-18,0.3832752613240418,0.5973178557265943,0.39630765,0.90523714
Nrgn,-9.138112,-1.4043069,6.355192078609345e-20,3.712261112005067e-18,0.5574912891986062,0.7365081653988969,0.5264763,1.041758
Arap2,-9.144896,-1.6058495,5.968734349970401e-20,3.501744366456434e-18,0.32752613240418116,0.5802300010815098,0.2802589,0.68540233
St6galnac5,-9.148383,-1.2049075,5.779209280655686e-20,3.405424416035488e-18,0.5818815331010453,0.7208983741302859,0.8067986,1.3507048
