names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_LA-BLA-BMA-PA Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Gdap1,-5.2074966,-0.34275255,1.914054450502801e-07,2.3668036394390364e-06,0.3671875,0.4811842732036202,0.3013584,0.36880916
Ghr,-5.207975,-0.7645615,1.909125403146494e-07,2.361795560890713e-06,0.2984375,0.4016708805100583,0.23083372,0.36541232
Pou3f3,-5.2088084,-1.1387624,1.90057352213541e-07,2.3522989654435038e-06,0.1171875,0.2318346707705837,0.075889364,0.1600816
Dzip1,-5.209277,-0.65195656,1.895779373931892e-07,2.3474466256935453e-06,0.303125,0.402733501887069,0.19896817,0.29707038
Bbx,-5.210978,-0.4138728,1.8784764116013515e-07,2.327093645907253e-06,0.3984375,0.5248983181268551,0.38223073,0.48256892
Apex2,-5.2121162,-0.42777485,1.86698441406589e-07,2.313923948613951e-06,0.403125,0.5299182880803195,0.35396612,0.45190182
Pip4p2,-5.212729,-0.58111805,1.8608284233423578e-07,2.307358548002268e-06,0.2890625,0.3985563006119233,0.20031433,0.28652728
Itprid2,-5.2131057,-0.8122198,1.8570498789022672e-07,2.3037363917868843e-06,0.1890625,0.30226081858488146,0.124716714,0.20963979
Rbpj,-5.2142215,-0.6968116,1.845906829969017e-07,2.290970740012355e-06,0.3109375,0.4142024843354952,0.21037462,0.32173747
Pxk,-5.2145886,-0.52727216,1.842256150047369e-07,2.2874964303037342e-06,0.30625,0.4188560331244733,0.22045772,0.30414677
Sumf1,-5.2165823,-0.9501123,1.8225456988467404e-07,2.264068558853995e-06,0.1765625,0.28841009856729327,0.093937926,0.17419519
Eftud2,-5.2170386,-0.53945905,1.818063599524893e-07,2.2595452784104474e-06,0.3,0.4052618079220256,0.20154195,0.28105932
Zfp451,-5.2171726,-0.3095978,1.816750224556581e-07,2.2589578220192196e-06,0.4359375,0.5583159283280202,0.41509694,0.49327743
Col19a1,-5.2173634,-1.0521221,1.814879035415412e-07,2.2576759111857462e-06,0.1609375,0.2758784947418563,0.1496538,0.2887378
Add2,-5.219526,-0.2502841,1.7938180218705977e-07,2.2335444971113516e-06,0.4890625,0.606903374738925,0.56533474,0.64396864
Npat,-5.21989,-0.4917809,1.790290950636294e-07,2.2301862699859628e-06,0.340625,0.4483162947491847,0.2482266,0.33374918
Farsb,-5.219893,-0.36872974,1.7902669799291536e-07,2.2301862699859628e-06,0.378125,0.4972701623245759,0.3144953,0.3901417
Zfp976,-5.221222,-1.4313612,1.7774632355820725e-07,2.2162615842269276e-06,0.0953125,0.209959327250742,0.04557775,0.1184655
Slc39a11,-5.222457,-0.7163863,1.765646585745973e-07,2.2025498495354823e-06,0.2484375,0.3506284122970943,0.14891703,0.23415254
Nhsl2,-5.2237415,-0.4212903,1.7534359665366554e-07,2.188333693490011e-06,0.378125,0.494155582426441,0.35640448,0.45323607
Gabpb2,-5.2239943,-0.94638187,1.7510411984194264e-07,2.1863604554614303e-06,0.203125,0.31361987468396174,0.11150466,0.20482542
Gpr176,-5.224924,-0.66221046,1.7422640567395638e-07,2.1764126083027465e-06,0.2,0.3139862958484482,0.14595054,0.22208197
Eipr1,-5.228582,-0.5220069,1.7081515056187642e-07,2.1347921374872646e-06,0.3078125,0.4171338536513869,0.2083952,0.28721392
Jmy,-5.2297597,-0.361372,1.6973042319257138e-07,2.122222648294273e-06,0.33125,0.4502216848045143,0.27298623,0.33877572
Nbr1,-5.230836,-0.40384018,1.6874514969944924e-07,2.1108855551323097e-06,0.3359375,0.4452383569674984,0.25876668,0.32982945
Prmt8,-5.2311883,-0.4475172,1.684239814701163e-07,2.107849269726141e-06,0.3390625,0.4483529368656334,0.27020365,0.35280973
Mindy3,-5.232391,-0.32932317,1.67331484194684e-07,2.095152367339776e-06,0.403125,0.5206111905023634,0.37384787,0.45079365
Gabrb1,-5.2340274,-0.5032044,1.6585578771802583e-07,2.0776433640948037e-06,0.709375,0.8485214906012971,1.7855107,2.0836587
Dlst,-5.236386,-0.6860549,1.6375155181339667e-07,2.0522407636315153e-06,0.2546875,0.3655783958081419,0.15598612,0.24027163
Agfg2,-5.2365913,-0.54429406,1.6356913110324744e-07,2.050911130538618e-06,0.2578125,0.36810670184309846,0.17743646,0.24930468
Rab11fip2,-5.2370405,-0.25781518,1.6317200331774584e-07,2.046886895026998e-06,0.421875,0.5536623795390422,0.42459545,0.49009785
Ddx46,-5.2370453,-0.302131,1.6316762037751556e-07,2.046886895026998e-06,0.36875,0.4784727565864204,0.31280708,0.37350312
Tle1,-5.2394233,-0.41522297,1.6107906242979793e-07,2.0225207511629303e-06,0.3828125,0.5007878055036459,0.3648942,0.4619877
Trak2,-5.2397532,-0.41648147,1.60791457476038e-07,2.0198534185980092e-06,0.33125,0.44358946172730934,0.25097376,0.3226268
Cnot6,-5.241251,-0.6398854,1.5949157782675562e-07,2.00446150430539e-06,0.2890625,0.39961892198893406,0.18999621,0.28220278
Kantr,-5.242779,-0.41925958,1.581763415388584e-07,1.9888620950627634e-06,0.346875,0.4538492543329303,0.2675845,0.3437808
Ubtd2,-5.243478,-0.7982243,1.575777421698587e-07,1.9822630768277633e-06,0.2296875,0.3373273240262358,0.13204329,0.21951075
Rnf24,-5.243552,-0.53682804,1.575141904552802e-07,1.9822630768277633e-06,0.275,0.3877102341431241,0.19511141,0.27198344
Cyb5r4,-5.2443905,-0.4161557,1.5679988500959414e-07,1.9743265746053397e-06,0.29375,0.41079476750577115,0.22352238,0.28834972
Mosmo,-5.245856,-0.39082342,1.5555842740316265e-07,1.959613194713071e-06,0.334375,0.4489392107288117,0.26560733,0.3356707
Jpx,-5.247872,-0.54470104,1.5386615675756366e-07,1.9392043302419023e-06,0.30625,0.4140925579861493,0.21939237,0.30590427
Washc4,-5.2480283,-0.49291453,1.5373576724262438e-07,1.9384702326650947e-06,0.315625,0.4323036898611264,0.23740129,0.31996673
Tox2,-5.2486033,-1.3759267,1.5325652334850657e-07,1.933334639612381e-06,0.103125,0.21868015096551977,0.058054794,0.14421447
Zbtb4,-5.2490053,-0.7379423,1.5292273589371057e-07,1.93003002041522e-06,0.234375,0.34256714667839216,0.13938263,0.22269696
Fbxw4,-5.2494316,-0.4320024,1.5256911377899432e-07,1.92647184550826e-06,0.390625,0.5067971126012238,0.3160446,0.40643215
Inpp5a,-5.250964,-0.71737134,1.513050549319683e-07,1.912308008476946e-06,0.2625,0.37085486057674694,0.16194049,0.2538915
Tiam1,-5.2517776,-0.39829493,1.5063828328683127e-07,1.9056735743489436e-06,0.4765625,0.6064270272250926,0.6007776,0.73495114
Rimbp2,-5.252063,-0.39406714,1.5040518016299126e-07,1.90362090955232e-06,0.490625,0.6401011322413983,0.6641959,0.8060686
Rbfox2,-5.2527423,-0.5265597,1.4985119153591305e-07,1.897503070956637e-06,0.5828125,0.7855703345425232,1.1074703,1.3659458
P3h2,-5.2548203,-0.995949,1.481690958275953e-07,1.8770879796734963e-06,0.2296875,0.3339562493129603,0.1479761,0.27617395
Cept1,-5.2557206,-0.4522625,1.474461371335435e-07,1.8688102381029783e-06,0.353125,0.4698618592209886,0.28170925,0.3682473
Asah1,-5.256164,-0.5015314,1.470908939664976e-07,1.8651875039545969e-06,0.2890625,0.40049833278370156,0.21324074,0.29004756
Hps3,-5.256529,-0.9326495,1.467997771252374e-07,1.8623748873253678e-06,0.1515625,0.2684767872192298,0.09392952,0.17225507
Ivd,-5.2583737,-0.929596,1.4533489609747773e-07,1.8446616240619872e-06,0.2046875,0.31299695870433475,0.10836701,0.19721867
Rundc3b,-5.2638836,-0.36887202,1.410436164707745e-07,1.7910406307040221e-06,0.453125,0.5674398153237331,0.43328318,0.53081316
Csnk1d,-5.2654285,-0.63913685,1.3986260319372978e-07,1.7768832850191579e-06,0.2546875,0.36484555347916897,0.1628537,0.24329779
Fndc3b,-5.2693195,-0.3914669,1.3693049362775352e-07,1.7404552335750884e-06,0.4140625,0.5399948701036972,0.40311688,0.5015312
Atp6v1h,-5.270604,-0.31300882,1.3597558990309244e-07,1.7291358734955485e-06,0.4671875,0.6106408706166868,0.511326,0.60389686
Stard9,-5.2712064,-1.1465116,1.3552985589672146e-07,1.7242837253527017e-06,0.196875,0.3066945146751676,0.111378096,0.23176378
Cbl,-5.2713675,-0.37492222,1.3541086644088114e-07,1.723585969335138e-06,0.41875,0.5486424095855776,0.39302436,0.4850991
Yipf5,-5.275556,-0.5262412,1.323541608962467e-07,1.6854769209868e-06,0.2921875,0.40350298633249054,0.20312068,0.28092697
Galnt13,-5.276379,-0.42316073,1.3176121696965402e-07,1.679517979115087e-06,0.525,0.701513319409329,0.8726026,1.0536132
Zmym6,-5.2771134,-0.5430828,1.3123473569967252e-07,1.6743957019231723e-06,0.3390625,0.45766003444358944,0.2502274,0.34661686
Prkdc,-5.2775173,-0.46540087,1.3094568477080123e-07,1.6715014488320326e-06,0.36875,0.4829797369096039,0.29945782,0.39341995
Myh9,-5.278502,-0.56595665,1.302442517448404e-07,1.663337948851645e-06,0.240625,0.3511047598109267,0.174379,0.24843737
Gm28376,-5.278725,-1.2228929,1.3008574286388724e-07,1.6621036189979316e-06,0.15625,0.26836686086988387,0.0768259,0.17091583
Pdxdc1,-5.282177,-0.5630885,1.276577749752677e-07,1.6318574755401726e-06,0.3203125,0.4280898464695321,0.22393331,0.3154063
Frmpd4,-5.2846966,-0.44197515,1.2591337566392526e-07,1.6103247996619096e-06,0.7390625,0.8358066761936169,1.8760576,2.1411462
Ggt7,-5.2870173,-0.47602934,1.2432675578990204e-07,1.5907904419403182e-06,0.271875,0.38862628705434027,0.19124146,0.25707108
Cdkl5,-5.2901025,-0.31990087,1.222479547094722e-07,1.5649368952089174e-06,0.540625,0.6896779157964164,0.77886736,0.9049028
4930447C04Rik,-5.290149,-1.3545703,1.222164667677782e-07,1.5649368952089174e-06,0.103125,0.2189366457806603,0.0644816,0.1572819
Atl3,-5.290648,-0.5747534,1.2188383774267764e-07,1.5617638150432753e-06,0.3015625,0.41167417830053865,0.2062232,0.29350436
Cc2d2a,-5.29466,-0.8452604,1.1923797451774673e-07,1.528589873707946e-06,0.25625,0.36451577443113115,0.14675531,0.24997087
Ino80dos,-5.2968497,-0.78368723,1.1781756284331851e-07,1.5111016294033263e-06,0.23125,0.3417976622329706,0.14265636,0.23425557
Ift80,-5.298918,-0.57830375,1.1649101747349143e-07,1.4948011650012963e-06,0.2640625,0.374775567036752,0.17466868,0.25072744
Pcdh17,-5.299677,-0.31365645,1.1600793299882004e-07,1.4900254109360872e-06,0.4984375,0.6510204829430948,0.7232511,0.8410591
Ppfia1,-5.3007975,-0.5237184,1.1529790209007521e-07,1.4816138829078532e-06,0.309375,0.4215675497416731,0.21409082,0.295068
Gtf2a1,-5.303007,-0.40628895,1.1391055627073083e-07,1.4644864339686782e-06,0.3640625,0.4910043604118574,0.3125981,0.39631474
Mtif2,-5.307505,-0.35022408,1.1113578738091564e-07,1.4294967002992833e-06,0.3421875,0.4600417720127515,0.2804113,0.34543714
Rab3gap2,-5.308351,-0.33757302,1.1062153477391045e-07,1.4235635246048724e-06,0.3859375,0.5024733428602836,0.33540493,0.40783882
Lztfl1,-5.308512,-0.5062764,1.10523771741141e-07,1.4229869413916908e-06,0.3265625,0.44117108204169875,0.23371632,0.3177012
Igsf9b,-5.3098364,-0.5731028,1.0972376971807342e-07,1.4133641861575422e-06,0.3,0.4076801876076362,0.22969218,0.32508546
Ccdc82,-5.3099356,-1.2210484,1.0966407060589391e-07,1.4132726988874675e-06,0.1265625,0.24348686380125317,0.06907023,0.1541832
Ttc8,-5.3136177,-0.43589944,1.0746985195161244e-07,1.3856597514106652e-06,0.4109375,0.5324099519988275,0.34522802,0.44324762
Anapc4,-5.3137617,-0.49685934,1.0738501977423455e-07,1.385230667947039e-06,0.309375,0.4221904657213001,0.22183526,0.30045894
Dpp6,-5.314384,-0.51980084,1.0701864770672695e-07,1.381167657963378e-06,0.675,0.8251071781906123,1.5473459,1.841095
Zfp961,-5.3164473,-0.56057924,1.0581284990763478e-07,1.3662620264383214e-06,0.24375,0.3663112381371148,0.16863577,0.23973751
Tulp3,-5.3167176,-0.6763152,1.056558563032903e-07,1.3648907975333703e-06,0.26875,0.37510534608478985,0.16789716,0.25630605
Orc4,-5.31704,-0.3157354,1.0546891098538706e-07,1.3631311390944447e-06,0.459375,0.5961672346194716,0.4724895,0.560612
Dmxl2,-5.320804,-0.36984813,1.0330952224916434e-07,1.3358647078128227e-06,0.559375,0.7311567916162838,0.86502075,1.021324
Kcnq3,-5.3226023,-0.59729844,1.0229335354342087e-07,1.3233617764620695e-06,0.6265625,0.8171558389212561,1.4189551,1.7473785
Efl1,-5.325099,-0.53055423,1.0089796692128463e-07,1.3059385217605578e-06,0.3109375,0.42211718148840277,0.21797368,0.30144492
Ireb2,-5.328918,-0.36220944,9.879957714078627e-08,1.2793950061556276e-06,0.4015625,0.5251181708255469,0.3538282,0.4354532
Mirg,-5.3327293,-0.45708176,9.674742335182489e-08,1.2534249110238838e-06,0.396875,0.5072001758821589,0.3551752,0.46082878
Rnf14,-5.336821,-0.29006436,9.459032773108963e-08,1.2260695157425847e-06,0.340625,0.46099446704041624,0.2999276,0.3560302
Pcf11,-5.337312,-0.45606416,9.433462658407805e-08,1.2233452781439079e-06,0.328125,0.44043823971272583,0.24755171,0.32592896
Rbfox3,-5.3395786,-0.38693985,9.316291704963141e-08,1.2093176720403846e-06,0.578125,0.7234619471620681,0.9851891,1.1614611
Kdm3a,-5.3397994,-0.5479054,9.3049578494293e-08,1.2084302436644047e-06,0.3015625,0.41229709428016564,0.2217211,0.30961007
Gdpd1,-5.3404264,-0.36066592,9.272811994973912e-08,1.204837806116775e-06,0.340625,0.4662709318090213,0.29216078,0.36164588
Miga1,-5.3439155,-0.30567598,9.095992495585085e-08,1.1835802341712892e-06,0.3828125,0.5029130482576674,0.33861423,0.40420422
Klhl3,-5.34616,-0.35425454,8.98398977748773e-08,1.1695727001991051e-06,0.43125,0.5679528049540141,0.46364528,0.56191623
Maf,-5.349721,-1.4972324,8.809005656305702e-08,1.1473484342459245e-06,0.1140625,0.2314316074896486,0.10199646,0.2647717
Rph3a,-5.353294,-0.40641743,8.636731350900332e-08,1.125455729382599e-06,0.3171875,0.42361950826279726,0.30221608,0.3836758
Leng8,-5.3534703,-0.43415284,8.628328034887847e-08,1.1249062314286098e-06,0.359375,0.48052471510754463,0.28634402,0.37015778
Ubr3,-5.354373,-0.42192495,8.585370425408002e-08,1.1198490452947234e-06,0.596875,0.7974423802718845,1.0260344,1.223202
Zfp160,-5.354772,-0.6001187,8.566436065313116e-08,1.1179219867652424e-06,0.2703125,0.3856216335055513,0.1778099,0.25849548
Grik2,-5.360327,-0.5414288,8.307159390921792e-08,1.084613084713647e-06,0.8,0.9196438386281192,2.334282,2.678783
Zfp943,-5.3604856,-0.44922093,8.29986428885624e-08,1.084187425578839e-06,0.3,0.4106848411564252,0.21722314,0.28611976
Uso1,-5.361048,-0.46724567,8.274039461848609e-08,1.0813396903690278e-06,0.334375,0.44578798871422814,0.2506203,0.3320033
Cog4,-5.361316,-0.70190454,8.261780092271049e-08,1.0802629249602097e-06,0.240625,0.35443919240775346,0.15023497,0.23403749
Ccdc149,-5.363667,-0.61664045,8.154922208415607e-08,1.0668099305751088e-06,0.2765625,0.38591477043714045,0.17605151,0.2586338
Sec11a,-5.363744,-0.56258833,8.151450606548782e-08,1.0668099305751088e-06,0.2796875,0.39698068960463156,0.19228262,0.2724104
Fbn1,-5.3662014,-0.9141173,8.041222383770585e-08,1.0539885143995885e-06,0.2078125,0.3169909493972372,0.1257041,0.22507064
Cacul1,-5.3664317,-0.47040278,8.030952461990027e-08,1.053156137890054e-06,0.3625,0.47616430325015574,0.275153,0.36383036
Pdzd8,-5.368716,-0.48879224,7.92993045335703e-08,1.0404161683676926e-06,0.3125,0.42413249789307833,0.23091862,0.3107951
Metap2,-5.369177,-0.3324917,7.909678504152854e-08,1.0387735161612276e-06,0.4015625,0.5177164633029204,0.35295042,0.42720357
Snx14,-5.3716764,-0.32378012,7.800794248428063e-08,1.0249747748423572e-06,0.3984375,0.51123080869151,0.34947956,0.42106554
Usp53,-5.371736,-0.704641,7.798219540770746e-08,1.0249747748423572e-06,0.2703125,0.3830200432376974,0.17615059,0.27301213
Ank3,-5.373023,-0.4856835,7.742742391440091e-08,1.0183430644052631e-06,0.778125,0.8949470521417318,2.152526,2.4554012
Uggt1,-5.37399,-0.35917863,7.70130607737843e-08,1.0133892962740374e-06,0.3609375,0.475724597852772,0.29344577,0.36287144
Smarcc2,-5.3753986,-0.32332963,7.641341730986178e-08,1.0059914370974943e-06,0.3703125,0.49056465501447366,0.3249067,0.39227405
Ccdc66,-5.377246,-0.61640483,7.563376459457812e-08,9.962153209099577e-07,0.209375,0.32706753142061484,0.13888046,0.20571545
Lrmda,-5.378652,-1.9599781,7.504555997033582e-08,9.889525239837782e-07,0.09375,0.2113883697922392,0.068822846,0.24466121
Syne1,-5.3792152,-0.5350191,7.481131468798301e-08,9.863493747134954e-07,0.6453125,0.8226155142721043,1.3157797,1.5998466
Rprd1b,-5.381323,-0.65793335,7.394045901579054e-08,9.75346162864159e-07,0.26875,0.37924590524348684,0.1685117,0.25433022
F730043M19Rik,-5.3829694,-0.9264221,7.326700578357047e-08,9.669373503951563e-07,0.209375,0.3212780770217288,0.13235041,0.23818539
Nab1,-5.383386,-0.8171189,7.309755800708148e-08,9.651751271008744e-07,0.2078125,0.3195192554321938,0.12178143,0.2055305
Ccar1,-5.3845563,-0.29381946,7.26235192028713e-08,9.593873947793274e-07,0.4640625,0.6119599868088381,0.50479525,0.5905446
Raver2,-5.3865376,-0.67174697,7.18278461629134e-08,9.493429544503114e-07,0.328125,0.4242790663588729,0.27763394,0.41195512
Cacng7,-5.3871255,-0.5255977,7.159346124389382e-08,9.467107793422377e-07,0.3015625,0.4078267560734308,0.20843145,0.2878848
Gtf2h2,-5.391239,-0.61048347,6.997338573598469e-08,9.257434144391475e-07,0.321875,0.4265508775786889,0.22241251,0.32229954
Hnrnpd,-5.3933024,-0.33762047,6.917433383479898e-08,9.156228325817974e-07,0.378125,0.5015572899490675,0.3373168,0.41009635
Slf2,-5.393647,-0.35295585,6.904170295327335e-08,9.14317672919889e-07,0.4578125,0.598512330072185,0.4679103,0.5664662
Malt1,-5.396122,-0.79856306,6.809663965766863e-08,9.02246897239426e-07,0.16875,0.2856619398336448,0.10418818,0.1747921
Smap2,-5.3963947,-0.3516684,6.799324435433275e-08,9.013213990137745e-07,0.4046875,0.5261807922025576,0.3801318,0.46382168
Rhobtb2,-5.3977885,-0.8478402,6.746735717423231e-08,8.951255336642179e-07,0.23125,0.3409548935546517,0.1276478,0.21917462
Gsg1l,-5.403802,-0.9565,6.524301453605978e-08,8.661461465335604e-07,0.140625,0.2600491004360412,0.099182315,0.18427089
Fbxl3,-5.4117,-0.49911463,6.242925221787393e-08,8.292011898637036e-07,0.309375,0.42039500201531643,0.2243019,0.304085
Plxdc2,-5.412905,-0.5513323,6.201037290528384e-08,8.240448664515216e-07,0.5421875,0.6919497270162325,0.9012145,1.1452858
Rubcn,-5.414026,-0.58005416,6.162324275617182e-08,8.193055580694393e-07,0.3171875,0.42361950826279726,0.21382365,0.30482835
Vmp1,-5.4141893,-0.2918627,6.156691119302604e-08,8.189618335428761e-07,0.465625,0.6032391630940603,0.52647424,0.6142804
Smarca4,-5.416362,-0.25639093,6.082394710921445e-08,8.094796725233246e-07,0.459375,0.5907808435015206,0.47637892,0.54749656
Dagla,-5.4169645,-0.30046988,6.061939481574777e-08,8.071571549549765e-07,0.2953125,0.4127367996775494,0.2480007,0.2976068
Agpat5,-5.418244,-0.5154051,6.018724488716723e-08,8.018003322350934e-07,0.296875,0.4173537063500788,0.22184455,0.30382326
Pank1,-5.4215097,-0.67272216,5.909774612500873e-08,7.876768047514806e-07,0.2859375,0.3945623099190209,0.18194541,0.27618882
Ubn1,-5.4239326,-0.4245367,5.830188669183591e-08,7.774549356871618e-07,0.3234375,0.4436993880766553,0.2528144,0.32646406
Pola1,-5.425252,-0.5460068,5.787289953667428e-08,7.721175821998202e-07,0.3453125,0.45502180205928694,0.2819017,0.38896948
Ppp3cc,-5.4270916,-0.41473332,5.727967990453275e-08,7.645827118901117e-07,0.3640625,0.48550804294456046,0.3107693,0.3959967
Atxn3,-5.427335,-0.63122696,5.720177202484669e-08,7.639222735127389e-07,0.2953125,0.40335641786669596,0.18989916,0.28059253
Spast,-5.427957,-0.4602495,5.7002700456422434e-08,7.616422482665693e-07,0.3875,0.48961195998680884,0.29825494,0.39075074
Nrep,-5.4289765,-1.1190414,5.6678179506656106e-08,7.576829270367412e-07,0.15,0.26422630171118683,0.08819926,0.18254896
Meg3,-5.4312825,-0.46299982,5.595045732209526e-08,7.483269229689893e-07,0.825,0.9159796269832545,2.9506576,3.2571096
A930015D03Rik,-5.431595,-0.36030203,5.5852561890642954e-08,7.473896105585539e-07,0.4140625,0.5446484188926752,0.38328138,0.46975404
Zfp266,-5.433063,-0.5057667,5.5394826436851656e-08,7.416337749667185e-07,0.30625,0.4242057821259756,0.22288764,0.30344355
Supt20,-5.43372,-0.52449155,5.519110781989587e-08,7.39274709432005e-07,0.3484375,0.45835623465611375,0.25208393,0.345293
Trim35,-5.436691,-0.47942764,5.4279170621252656e-08,7.274221020414259e-07,0.3671875,0.48030486240885273,0.2823703,0.374925
Etfa,-5.4407406,-0.5137553,5.305959139145466e-08,7.114327448544844e-07,0.290625,0.40335641786669596,0.21113916,0.2894138
Trip4,-5.4418488,-0.5242213,5.273041356443976e-08,7.073720481659991e-07,0.31875,0.4380565021435638,0.24057671,0.33013374
Tbc1d12,-5.4419007,-0.4936833,5.271499761058885e-08,7.073720481659991e-07,0.3515625,0.4755780293869774,0.29057252,0.38850945
Zfp426,-5.4426546,-0.9903395,5.249232202706828e-08,7.048819054809219e-07,0.1625,0.2815213806749478,0.08840931,0.16859154
Hnrnph1,-5.4450626,-0.27690303,5.178716798836493e-08,6.957606019236829e-07,0.48125,0.6200212524275402,0.52425724,0.60706204
Fam169a,-5.4454517,-0.3832057,5.167401800845864e-08,6.94587725806545e-07,0.284375,0.40013191161921513,0.21721718,0.2749204
Rasgrf1,-5.4467263,-0.45338717,5.130525181114327e-08,6.899760341168265e-07,0.6,0.7535084826499578,1.0521944,1.2675622
Pik3cb,-5.447552,-0.78626984,5.106770587717862e-08,6.871253164345465e-07,0.25625,0.36198746839617457,0.15129611,0.24818753
Kcna2,-5.4485593,-0.38841653,5.0779527228126e-08,6.835901285670068e-07,0.2828125,0.3982998057967828,0.23503283,0.29773796
Dync1li2,-5.4505377,-0.3785914,5.021769378305706e-08,6.763656300504979e-07,0.375,0.495291488036349,0.31714156,0.39553896
Ndst4,-5.4554057,-0.74254006,4.886115954427391e-08,6.58424953337332e-07,0.259375,0.3785130629145139,0.2936558,0.45175815
Mtch2,-5.457236,-0.38972902,4.8360407285216784e-08,6.520040861785123e-07,0.353125,0.46769997435051847,0.28318608,0.35689032
Gm28905,-5.4576077,-0.997812,4.825923842396785e-08,6.509667351666747e-07,0.18125,0.2981202594261845,0.14059462,0.26348498
Fchsd2,-5.4639335,-0.45135808,4.656978175117932e-08,6.284932373953734e-07,0.4984375,0.6483822505587923,0.62619126,0.7840037
Foxk2,-5.464199,-0.39539137,4.650018621382894e-08,6.278693485254189e-07,0.3671875,0.4937891612619545,0.30857956,0.38897434
Fam78b,-5.4679036,-0.6382293,4.5538919413273674e-08,6.155084329148206e-07,0.29375,0.4017808068594042,0.18965149,0.28143108
Slc1a2,-5.467988,-0.42975765,4.5517268963776695e-08,6.155084329148206e-07,0.5984375,0.7338316661170349,1.0122998,1.2118962
Lonrf2,-5.4682436,-0.40234724,4.545174172403372e-08,6.149487916036183e-07,0.33125,0.44882928437946573,0.25932804,0.33023056
Setd3,-5.4740634,-0.3942965,4.398315509138267e-08,5.953790313881372e-07,0.3703125,0.4883294859111062,0.3101746,0.39066496
Nwd2,-5.4742665,-0.5135131,4.3932686097548066e-08,5.949956025408854e-07,0.425,0.5364772269246272,0.5084623,0.66580904
Dlat,-5.4750605,-0.38780895,4.3736270462786247e-08,5.926341842335181e-07,0.31875,0.43457550108094245,0.25458026,0.32159966
Adar,-5.4779243,-0.3340202,4.3034390141236595e-08,5.834177916725668e-07,0.409375,0.536184089993038,0.3777373,0.45650935
Pds5b,-5.4794397,-0.2882379,4.2667521732652707e-08,5.787361478830783e-07,0.5171875,0.6783555018137848,0.670598,0.7732028
Ftx,-5.483943,-0.36377293,4.159493483750947e-08,5.644726763049897e-07,0.528125,0.696969696969697,0.77559507,0.9194735
Rap1gap,-5.4855866,-0.44419247,4.120989868681212e-08,5.595300544288235e-07,0.3,0.41676743248690046,0.22684982,0.2974744
Pikfyve,-5.4857183,-0.38926992,4.117926864219563e-08,5.593968394417577e-07,0.4171875,0.5529295372100692,0.3918712,0.48756078
Capzb,-5.490038,-0.39091104,4.018471904224882e-08,5.461625698863053e-07,0.321875,0.443626103843758,0.27070254,0.34191367
Ncoa5,-5.491578,-0.48864672,3.9835838614032535e-08,5.416948297363635e-07,0.3328125,0.4543622439632113,0.24857628,0.33358228
Pou2f2,-5.4947696,-0.7092764,3.9122123047333426e-08,5.322589601427084e-07,0.265625,0.37946575794217874,0.18404372,0.28546348
Mmd2,-5.495285,-0.5589968,3.9007945194245136e-08,5.30974411028048e-07,0.29375,0.40786339818987943,0.22732356,0.31919867
Mtf2,-5.500391,-0.34158355,3.7894986797037024e-08,5.160863128415534e-07,0.4765625,0.6241984537026859,0.5343946,0.6392882
Gfm2,-5.506677,-0.38332525,3.6566979686609694e-08,4.982529128697781e-07,0.34375,0.4656480158293943,0.27867538,0.3500842
Zfyve16,-5.507369,-0.64705193,3.6423607800032094e-08,4.965511626518835e-07,0.2734375,0.38851636070499435,0.1763362,0.26388574
Rbm28,-5.5083833,-0.387629,3.6214416772217256e-08,4.939499384109024e-07,0.375,0.5009343739694405,0.3198731,0.40088543
Pcsk5,-5.508765,-0.59309846,3.613595283048756e-08,4.931300419274763e-07,0.34375,0.4658678685280862,0.4149646,0.5742726
Usp7,-5.5129385,-0.3025171,3.528912987438689e-08,4.818185567707194e-07,0.4390625,0.5601113920340038,0.4144327,0.4906087
Ctnnbl1,-5.5150266,-0.8303282,3.487272219578899e-08,4.7637521372691916e-07,0.2546875,0.3680700597266498,0.14207384,0.24015486
Atg16l1,-5.5179553,-0.47811052,3.429668455638152e-08,4.687446154781136e-07,0.3296875,0.44904913707815763,0.24177527,0.32278928
Skic3,-5.5251837,-0.45568913,3.2914104983329554e-08,4.5007735414863364e-07,0.371875,0.4962808251804624,0.30088323,0.39301726
Parp8,-5.5264287,-0.4204352,3.268152900418105e-08,4.471245846956949e-07,0.4515625,0.5954710344069474,0.54696715,0.6802205
Anks3,-5.526696,-0.578798,3.263170152369855e-08,4.4667031071919516e-07,0.321875,0.4360411857388883,0.21838526,0.31081668
Eef2k,-5.5272617,-0.6845074,3.252675206341979e-08,4.454606666381701e-07,0.2421875,0.3602286468066396,0.15608074,0.2401826
9130024F11Rik,-5.5284295,-1.3342108,3.231098440440077e-08,4.4273133653556794e-07,0.1171875,0.23876003077937782,0.07229309,0.17313604
Sec63,-5.530359,-0.29776615,3.1957615759839733e-08,4.3811282421780285e-07,0.4375,0.5632992561650361,0.42975396,0.50678927
Rab27b,-5.53084,-0.5103247,3.1870086370852406e-08,4.3713589626585203e-07,0.340625,0.4575501080942435,0.3003381,0.404784
Wdpcp,-5.533719,-0.54843104,3.135110377810483e-08,4.302370574656164e-07,0.371875,0.48653402220512254,0.30619675,0.4212975
