names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_LSX GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Pnpla8,-3.7213163,-1.7254938,0.0001981869173825297,0.013689672159559315,0.23255813953488372,0.5460328806290208,0.17156664,0.48176953
Clip2,-3.723137,-2.2724636,0.00019676273109642657,0.01362632624886851,0.09302325581395349,0.4307719799857041,0.0744316,0.31724253
Ppp2r3a,-3.725995,-1.4409009,0.00019454621721048607,0.013507640455932198,0.2558139534883721,0.6033952823445318,0.2926711,0.6539229
Wdr7,-3.7334092,-1.0903922,0.00018890532752367182,0.013149964120624512,0.4418604651162791,0.7325232308791995,0.6013373,1.0136929
Tlk1,-3.7339468,-1.3081007,0.00018850229175022603,0.013149964120624512,0.27906976744186046,0.6174767691208005,0.31045642,0.64260983
Pip5k1a,-3.7352014,-1.3024929,0.00018756501584621981,0.013124666603614391,0.23255813953488372,0.5820586132952109,0.2616684,0.55258226
Atosa,-3.7372577,-1.4570043,0.00018603819753771993,0.013051818192789909,0.18604651162790697,0.5478198713366691,0.2107028,0.49708194
St7,-3.737616,-1.0685798,0.00018577325356459936,0.013051818192789909,0.4186046511627907,0.6807005003573982,0.50129926,0.8608235
Gm3764,-3.7424645,-1.8463371,0.00018222420591160163,0.012851350164946814,0.18604651162790697,0.5385632594710508,0.18536134,0.5494552
Jam3,-3.7446342,-2.683538,0.0001806568417881338,0.012774340365387252,0.09302325581395349,0.4209792709077913,0.062069006,0.34457138
Nrn1,-3.745568,-2.8951564,0.00017998610349453196,0.012760492350654549,0.09302325581395349,0.41593995711222304,0.056058314,0.35693488
Nrg1,-3.7462754,-1.4499856,0.00017947952800547164,0.012758240522505352,0.6976744186046512,0.8484274481772694,1.4282907,2.2685018
Arid1b,-3.7479074,-1.0974149,0.00017831613516760167,0.012709163267781053,0.4883720930232558,0.7845604002859186,0.76117015,1.2357455
Dtna,-3.751605,-1.1731493,0.00017570619255060963,0.0125564505155183,0.4883720930232558,0.7525375268048606,0.67803085,1.1591954
Adamts3,-3.7530954,-1.891543,0.00017466441862035696,0.012515287808877312,0.11627906976744186,0.4423159399571122,0.1255216,0.40293965
Thrb,-3.7548404,-1.3435563,0.00017345200309807027,0.012461645249318578,0.3953488372093023,0.6926375982844889,0.59317094,1.1167375
Copg2,-3.7603867,-1.5427212,0.0001696508355450322,0.012221227750924973,0.27906976744186046,0.583988563259471,0.2334275,0.5687186
Ubash3b,-3.7669709,-1.4942378,0.00016524029108626944,0.011967672834199621,0.09302325581395349,0.4409935668334525,0.19801934,0.4805214
Ankrd17,-3.7670841,-1.0572982,0.0001651654169545769,0.011967672834199621,0.5116279069767442,0.8067190850607577,0.8570687,1.340872
Nt5c2,-3.7672632,-1.2262961,0.00016504693152192147,0.011967672834199621,0.3023255813953488,0.6647962830593281,0.39227915,0.75323087
Amph,-3.770593,-1.0208796,0.00016286008862807192,0.01189144179738123,0.5116279069767442,0.7445675482487492,0.7015828,1.119569
Slc16a2,-3.7747529,-1.1164218,0.0001601663816893271,0.011726623095346644,0.13953488372093023,0.48802716225875625,0.23195958,0.44853646
Htr4,-3.776545,-2.6296709,0.00015901879900726378,0.011674412921653492,0.09302325581395349,0.4220157255182273,0.0836946,0.43195587
Pex5l,-3.776611,-1.3620548,0.0001589766677962316,0.011674412921653492,0.5348837209302325,0.7794138670478914,1.0030017,1.6933895
Nbea,-3.7771394,-1.2319043,0.00015863999607606917,0.011674412921653492,0.6511627906976745,0.9065761258041458,1.789421,2.5424645
Zfyve28,-3.7779977,-1.5023129,0.00015809433522511907,0.011674412921653492,0.16279069767441862,0.508613295210865,0.18087849,0.4457702
Dpysl2,-3.7852044,-1.0759976,0.0001535823472001794,0.01139988306427851,0.3488372093023256,0.6743388134381701,0.42396358,0.7481713
Diaph2,-3.7879775,-1.2725089,0.00015187857793167947,0.01130464650699232,0.4883720930232558,0.7715511079342388,0.7262589,1.274937
Hook3,-3.7905715,-1.2405915,0.0001503010350908637,0.011218302258031967,0.3488372093023256,0.6769478198713367,0.39065972,0.7558348
Uimc1,-3.7914488,-2.611432,0.00014977103850034973,0.01120988246380055,0.09302325581395349,0.42398141529664046,0.057757944,0.30995065
Satb2,-3.795637,-2.4837193,0.0001472648951269119,0.011053094223631627,0.09302325581395349,0.4197998570407434,0.10786776,0.4929195
Pde3b,-3.7970235,-1.5031505,0.00014644389623707835,0.011022261882045645,0.20930232558139536,0.5592923516797713,0.25481403,0.60030246
Wdr20,-3.7980707,-1.8711143,0.00014582681621530994,0.011006647617149938,0.11627906976744186,0.47894924946390277,0.11896646,0.37990162
Atl3,-3.799523,-2.713893,0.00014497474118756995,0.010973158579464801,0.06976744186046512,0.40850607576840603,0.050221853,0.29111263
Pgm2l1,-3.8028529,-1.145167,0.0001430392652498467,0.010857245924472826,0.2558139534883721,0.622301644031451,0.36360222,0.6779543
Rnf112,-3.8041453,-2.1048152,0.00014229467889075733,0.010831325840778044,0.16279069767441862,0.4822015725518227,0.12124112,0.44111606
Abcc5,-3.8047018,-1.1549816,0.0001419751434525891,0.010831325840778044,0.32558139534883723,0.679842744817727,0.42532083,0.7795052
Dennd6a,-3.8064375,-1.588543,0.00014098296081712335,0.010792627228364968,0.23255813953488372,0.5634024303073624,0.20006098,0.51047474
Phkb,-3.8093238,-1.8213518,0.00013934736550536155,0.010697896317511614,0.20930232558139536,0.5356325947105075,0.17491907,0.5161402
Rras2,-3.8104086,-1.5580008,0.00013873731468622561,0.010681580646472441,0.16279069767441862,0.5016440314510364,0.17801166,0.45342588
Cntnap5c,-3.8114839,-2.0074596,0.00013813505233368706,0.01066577257530509,0.18604651162790697,0.5077197998570407,0.24762663,0.75600743
Zfp638,-3.813578,-1.201682,0.00013696928658056705,0.01061839515737639,0.4186046511627907,0.7777698355968549,0.63356906,1.1098909
Sema6a,-3.8157191,-2.6085603,0.00013578685251715677,0.010606374206790704,0.046511627906976744,0.38845604002859185,0.07779778,0.40107614
R3hdm2,-3.8217278,-1.0634111,0.00013251989282604627,0.010381368863661408,0.37209302325581395,0.6913509649749822,0.4926509,0.8460895
Sntb2,-3.8256896,-1.7930925,0.00013040652288192497,0.010245682075547732,0.16279069767441862,0.4929235167977126,0.16372608,0.4802616
Fgf14,-3.8299532,-0.95554906,0.0001281676364991906,0.010099309069598977,0.7906976744186046,0.9242315939957112,2.4542503,3.0740767
Raver2,-3.831453,-2.8110394,0.0001273887136124414,0.010067455102253825,0.09302325581395349,0.4214081486776269,0.06942241,0.40846783
ENSMUSG00000121513,-3.8325188,-1.375001,0.00012683785400130525,0.010053490079690478,0.5348837209302325,0.79253037884203,0.9404367,1.6191839
Cdh10,-3.8341696,-1.4221697,0.00012598918173423938,0.010015767198813646,0.3953488372093023,0.7546104360257326,0.7911037,1.4425536
R3hdm1,-3.8366127,-1.1876622,0.0001247429639707705,0.009946122972981019,0.5813953488372093,0.8395639742673338,1.1999015,1.8380209
Dennd1a,-3.837075,-1.2405823,0.00012450850399302823,0.009946122972981019,0.5348837209302325,0.8275196568977842,0.9457666,1.5520475
Atf7,-3.8450928,-1.5590589,0.00012050686055114651,0.009665729382117334,0.32558139534883723,0.6146533238027162,0.2596985,0.62796026
Zcchc7,-3.8477716,-1.2570678,0.00011919708928845622,0.009589298770002452,0.4883720930232558,0.8268048606147248,0.9070149,1.5107107
Zfand3,-3.850441,-1.0980502,0.00011790529067086944,0.009513859340319106,0.46511627906976744,0.7471765546819157,0.60170215,1.0175893
Katnal1,-3.855082,-3.744265,0.00011569085012928077,0.009363292599318599,0.046511627906976744,0.38084345961401,0.021596462,0.256626
Trpc5,-3.8562706,-1.6758059,0.00011513007908008074,0.009346058081213806,0.23255813953488372,0.5617941386704789,0.2866599,0.7230185
Syn3,-3.8647318,-1.7432613,0.00011121138923767576,0.009055303117625296,0.18604651162790697,0.5088277340957827,0.1760268,0.4973589
Ntng2,-3.871929,-28.15323,0.00010797747561552498,0.008818707506957922,0.0,0.3411722659042173,0.0,0.26122186
Otud7a,-3.8724382,-1.2182375,0.0001077519956725077,0.008818707506957922,0.5348837209302325,0.7682987848463187,0.8924362,1.4708261
Dlgap1,-3.8725042,-1.2460786,0.00010772279934000434,0.008818707506957922,0.6976744186046512,0.9189063616869192,2.142924,2.9363837
Btaf1,-3.8730326,-1.3953273,0.00010748949725208758,0.008818707506957922,0.3488372093023256,0.6464974982130093,0.32489306,0.6980326
Rps6kc1,-3.873589,-1.6505733,0.0001072442126365459,0.008818707506957922,0.13953488372093023,0.48874195854181557,0.14142579,0.38997844
Plekhg5,-3.8787582,-1.4015182,0.00010499107334162039,0.008707130063855987,0.13953488372093023,0.501000714796283,0.20350629,0.46764854
Lrrn1,-3.8794563,-2.2244725,0.0001046902633297266,0.008707130063855987,0.046511627906976744,0.3931022158684775,0.07776237,0.3205738
Usp32,-3.8819652,-1.2107762,0.000103615676190266,0.008646438569044868,0.4186046511627907,0.7185489635453896,0.5009136,0.91830236
Cap2,-3.8837576,-1.4362894,0.00010285449657398019,0.008609658326924759,0.3488372093023256,0.6327376697641173,0.37137774,0.7961908
Supt3,-3.8844934,-1.4924288,0.00010254354292465709,0.008609658326924759,0.23255813953488372,0.5681558255897069,0.23250848,0.5518691
Parm1,-3.8850687,-2.2947493,0.00010230097974093707,0.008609658326924759,0.046511627906976744,0.3998570407433881,0.087330684,0.37002635
Satb1,-3.889436,-2.4327784,0.0001004774621981134,0.008490029588878322,0.13953488372093023,0.46515368120085776,0.11024167,0.48813686
Snd1,-3.8930016,-1.3266814,9.901151108127625e-05,0.008392553005532785,0.32558139534883723,0.6639385275196569,0.3735892,0.75897825
Trerf1,-3.8966992,-1.4113766,9.751260654415462e-05,0.008291657398232387,0.32558139534883723,0.6672265904217298,0.40256366,0.8408762
Ak5,-3.8982744,-1.3884401,9.688057258140362e-05,0.008264066619880366,0.3488372093023256,0.6698355968548964,0.52025145,1.0248308
Ankrd33b,-3.8998215,-2.0508788,9.626365832621224e-05,0.00823759394657746,0.09302325581395349,0.44167262330235885,0.107289344,0.38477787
Sash1,-3.903189,-1.7686574,9.493354312106434e-05,0.008149726209785938,0.06976744186046512,0.4309864188706219,0.14277916,0.42064628
Hdac8,-3.9101315,-1.2893606,9.224592238157961e-05,0.007944384405105911,0.3023255813953488,0.6615439599714081,0.39451438,0.7803182
Xylt1,-3.921828,-1.4085982,8.787971728985439e-05,0.007592694545268127,0.32558139534883723,0.6409220872051465,0.4602404,0.9367228
Entrep2,-3.9274783,-1.3934864,8.584119708045651e-05,0.007440493437264085,0.4186046511627907,0.6848463187991423,0.58350044,1.1254082
Slc4a4,-3.929261,-2.0517411,8.520732019999773e-05,0.007409452083410806,0.16279069767441862,0.5072909220872052,0.24641863,0.76943994
Glcci1,-3.9317605,-1.601457,8.432599598472101e-05,0.007356621792563161,0.18604651162790697,0.532987848463188,0.18901093,0.48940265
Grid2,-3.9321096,-1.481699,8.420363071853168e-05,0.007356621792563161,0.46511627906976744,0.8121515368120086,1.0135278,1.7753216
2610035D17Rik,-3.935166,-1.7461827,8.313925287237876e-05,0.007300495832290252,0.16279069767441862,0.5109006433166547,0.16632815,0.47441167
Ypel2,-3.9378824,-1.3335998,8.220382575574794e-05,0.007242022288711303,0.09302325581395349,0.46665475339528234,0.20362595,0.45055553
Psd3,-3.939458,-1.2226965,8.16659735904406e-05,0.007218304968339273,0.46511627906976744,0.7806290207290922,0.7064014,1.222627
Tshz3,-3.9426365,-3.8820395,8.059071954082147e-05,0.007146774369841165,0.046511627906976744,0.38763402430307364,0.029458279,0.3651899
Nf1,-3.9470983,-1.1825815,7.910408886332002e-05,0.00703816843628281,0.46511627906976744,0.7958184417441029,0.7230267,1.2259797
Stim2,-3.954371,-1.4087374,7.673628474663819e-05,0.006850179306120161,0.23255813953488372,0.5761972837741244,0.280002,0.6194638
Cep83,-3.954918,-1.9762447,7.656089924703315e-05,0.006850179306120161,0.13953488372093023,0.5045389563974267,0.12797824,0.42996016
Hecw1,-3.9552858,-1.3598182,7.644318081113532e-05,0.006850179306120161,0.4186046511627907,0.7135453895639743,0.62291133,1.1688758
Pde7b,-3.9556727,-3.3341029,7.63196100819462e-05,0.006850179306120161,0.09302325581395349,0.42172980700500357,0.05966671,0.48244867
Aig1,-3.9611814,-1.3783827,7.457985948544915e-05,0.006747342843010164,0.37209302325581395,0.6762687634024304,0.39628565,0.81724405
Auts2,-3.961502,-1.1180393,7.447973681158458e-05,0.006747342843010164,0.7209302325581395,0.9049320943531094,1.9871924,2.6853545
Gramd1b,-3.9654732,-1.2677222,7.3250467821788e-05,0.006672000238547267,0.32558139534883723,0.6802716225875626,0.43631762,0.8403046
Atxn7,-3.9674635,-1.4865105,7.264161629521249e-05,0.006639048400858366,0.20930232558139536,0.5437097927090779,0.19874029,0.48000592
Tmem135,-3.967973,-1.3238705,7.248656750233001e-05,0.006639048400858366,0.3488372093023256,0.7015368120085775,0.42446545,0.8431647
Epb41l1,-3.9680011,-1.1234124,7.247796286524197e-05,0.006639048400858366,0.2558139534883721,0.6080414581844175,0.33427173,0.6231217
Dipk1a,-3.970784,-1.698929,7.163654266408647e-05,0.006614686946336782,0.11627906976744186,0.47741243745532524,0.135736,0.38661468
Nova2,-3.97866,-1.6397054,6.930470487636297e-05,0.006421439379406458,0.16279069767441862,0.5220514653323802,0.16280468,0.43885836
Gm2824,-3.9806316,-28.124466,6.873238648548247e-05,0.0063904471448612945,0.0,0.3507505360972123,0.0,0.25667262
Zfp644,-3.9863195,-1.4227188,6.710611066251883e-05,0.00626090692188153,0.3488372093023256,0.6695139385275196,0.34156138,0.7378869
Sel1l3,-3.9887438,-2.2574067,6.642411390559356e-05,0.0062188708733215995,0.09302325581395349,0.44824874910650464,0.09752235,0.3986281
Agap1,-3.9900079,-1.383186,6.60711270365137e-05,0.006207451690458473,0.32558139534883723,0.7071122230164403,0.45606467,0.9192038
Fam168a,-3.9914699,-1.2253813,6.566503576340361e-05,0.006190945652500544,0.4418604651162791,0.7679771265189421,0.6331642,1.1203482
Oxr1,-3.9984124,-1.3094155,6.376878748970599e-05,0.0060546548404537106,0.6511627906976745,0.8552537526804861,1.3132919,2.0460546
Erc1,-3.9997423,-1.1437305,6.341147853968176e-05,0.0060420795331959185,0.4186046511627907,0.69903502501787,0.51557213,0.9124965
Zfp697,-4.0072603,-1.483253,6.14271648634607e-05,0.005873836013812061,0.09302325581395349,0.45868477483917086,0.14962782,0.37242174
Chrm1,-4.0190415,-2.014652,5.8435321169670766e-05,0.005607703856532334,0.06976744186046512,0.42812723373838457,0.089233994,0.32002228
Lrch1,-4.0192113,-1.5476358,5.839323025048431e-05,0.005607703856532334,0.27906976744186046,0.6046819156540386,0.26486126,0.6347324
Ythdf3,-4.023343,-1.0653706,5.7377824215100795e-05,0.0055458350239559655,0.32558139534883723,0.654324517512509,0.38566115,0.6855176
Fut8,-4.0263615,-1.3085964,5.664657199536605e-05,0.00551483112143292,0.4186046511627907,0.7368120085775554,0.52746576,1.0008577
St6galnac3,-4.02722,-1.3090676,5.644023971450775e-05,0.005514724513195721,0.4418604651162791,0.702215868477484,0.58281666,1.0852385
Brd9,-4.0355773,-1.6696368,5.446820009785555e-05,0.00536102760670102,0.20930232558139536,0.5431379556826305,0.18369871,0.4956296
Raph1,-4.0402465,-1.6023594,5.339504848917564e-05,0.005274724091559373,0.27906976744186046,0.6005718370264475,0.26791108,0.6590095
Stau2,-4.045312,-1.3027142,5.2253509834558336e-05,0.005181002986179271,0.4418604651162791,0.7400643316654754,0.6091717,1.1215227
Ncoa2,-4.0471983,-1.2240233,5.183429694126172e-05,0.005158472440043342,0.46511627906976744,0.7570050035739814,0.5973036,1.0678065
4930578G10Rik,-4.050368,-1.6039085,5.1137185816996205e-05,0.005108015549824119,0.20930232558139536,0.5661543959971408,0.24732481,0.6167581
Usp25,-4.050528,-1.5810812,5.1102152536677475e-05,0.005108015549824119,0.2558139534883721,0.5820228734810579,0.238508,0.5910555
Rab27b,-4.0535088,-2.707419,5.04550722527144e-05,0.005077632177642082,0.11627906976744186,0.45428877769835596,0.07308366,0.40227538
Rtn4rl1,-4.0550466,-3.1959558,5.012433722079328e-05,0.005063311808732013,0.06976744186046512,0.4215511079342387,0.044358492,0.3475854
Osbpl1a,-4.0597157,-1.4690645,4.913250803577542e-05,0.004981850909136926,0.18604651162790697,0.5623302358827734,0.23974642,0.5596394
Vps13a,-4.065309,-1.2633137,4.7968807332642754e-05,0.004882279746318601,0.3953488372093023,0.7079699785561115,0.5239084,0.975688
Malat1,-4.0707145,-0.8421415,4.6869215340322445e-05,0.004788501202260319,0.9534883720930233,0.9937455325232308,4.406524,4.984847
Akt3,-4.0829673,-1.4117386,4.446427118394523e-05,0.004560133460735146,0.5116279069767442,0.8402787705503931,1.0867794,1.8289343
Abhd17b,-4.088863,-2.032951,4.334931207566e-05,0.004462819982655112,0.13953488372093023,0.5129020729092209,0.13730676,0.47145233
Foxp1,-4.0891833,-1.1785481,4.328942534110574e-05,0.004462819982655112,0.5348837209302325,0.7942816297355254,0.8779731,1.430904
Tshz2,-4.0893345,-4.7804823,4.326127051248663e-05,0.004462819982655112,0.046511627906976744,0.3972122944960686,0.028225273,0.58041054
Map2k6,-4.0904474,-2.4232702,4.3054164461032756e-05,0.004462819982655112,0.11627906976744186,0.4747676912080057,0.08806617,0.40132335
Igf1r,-4.0910983,-1.3983214,4.2933496237767583e-05,0.004462819982655112,0.3023255813953488,0.6863831308077198,0.42064837,0.86645716
Zmat4,-4.0930414,-1.6855063,4.257514625637588e-05,0.004462819982655112,0.23255813953488372,0.6002144388849178,0.35653117,0.8661986
Setd5,-4.0957108,-1.1845803,4.208747436276855e-05,0.004452324551683429,0.4186046511627907,0.7746604717655469,0.6346583,1.1035066
Pde7a,-4.097079,-1.8254459,4.1839665121750174e-05,0.004443603959768487,0.18604651162790697,0.5530378842030022,0.16541967,0.49320346
Aak1,-4.098994,-1.1121244,4.149505698373414e-05,0.004424492782352922,0.5116279069767442,0.7742315939957112,0.7646492,1.2476317
Lamc1,-4.101531,-2.9887223,4.104255599330627e-05,0.004393679201355138,0.09302325581395349,0.44045746962115795,0.049927153,0.34100944
Nfia,-4.1047945,-1.5036174,4.0467410609596905e-05,0.004349437292319475,0.4186046511627907,0.7388134381701215,0.67663175,1.3197889
Itsn2,-4.1052284,-1.4078858,4.0391524711777995e-05,0.004349437292319475,0.27906976744186046,0.6704789135096497,0.35565683,0.7576939
Epn2,-4.106474,-1.4264708,4.0174514213780075e-05,0.004349437292319475,0.3023255813953488,0.6458899213724089,0.33952934,0.7355731
Vti1a,-4.111775,-1.3256993,3.926289827880111e-05,0.004288593807932463,0.4186046511627907,0.745711222301644,0.5489871,1.041524
Il1rap,-4.1133122,-1.4265939,3.900219219615556e-05,0.004277505731880408,0.23255813953488372,0.6400285918513223,0.4430136,0.9156247
Gmds,-4.1183023,-1.2997322,3.8167369539548995e-05,0.0042031033587200065,0.3023255813953488,0.6658684774839171,0.40906116,0.80835634
Snx13,-4.119208,-1.4893067,3.8017700499760986e-05,0.0042031033587200065,0.3023255813953488,0.6267333809864188,0.28079998,0.647193
B230209E15Rik,-4.1223774,-1.3693818,3.749823434909526e-05,0.004163543623802436,0.23255813953488372,0.5934238741958542,0.31711885,0.6750385
Prex2,-4.1224527,-4.283111,3.748594862022167e-05,0.004163543623802436,0.023255813953488372,0.3896711937097927,0.024438681,0.39316177
Sfpq,-4.127707,-1.1796929,3.66398874107948e-05,0.004102140728033568,0.4418604651162791,0.7626518942101501,0.61372876,1.0713758
Khdrbs3,-4.129952,-1.5838486,3.62839310898013e-05,0.004079285474405694,0.4186046511627907,0.6736597569692637,0.53809494,1.1431329
Mindy3,-4.1352906,-1.772455,3.5450556171667234e-05,0.004002338001397893,0.16279069767441862,0.5171193709792709,0.15340976,0.44880533
Tmcc3,-4.1387053,-2.0408173,3.492711465603543e-05,0.003959880045601992,0.11627906976744186,0.4864188706218728,0.16216545,0.54489493
Pvt1,-4.14062,-2.0291772,3.463680326552029e-05,0.0039436055243412295,0.18604651162790697,0.5341315225160829,0.15411986,0.51887834
Slc44a1,-4.1448083,-1.3211412,3.40098040763845e-05,0.003888695470350858,0.37209302325581395,0.7088277340957827,0.47286326,0.9205334
Pakap-1,-4.148874,-1.7180436,3.3411485490095854e-05,0.003836609466319981,0.16279069767441862,0.5399571122230165,0.18394339,0.5094561
Sorbs1,-4.149053,-1.2650665,3.3385340966112366e-05,0.003836609466319981,0.5116279069767442,0.7493924231593996,0.6931583,1.2247845
Scfd2,-4.1499777,-1.7645993,3.3250798591239526e-05,0.003836609466319981,0.20930232558139536,0.5728020014295926,0.19013613,0.5373979
Igsf11,-4.1657395,-3.2624996,3.103448173384641e-05,0.0036099416631534768,0.06976744186046512,0.4285203716940672,0.04757005,0.3835847
Crtac1,-4.166749,-2.1684642,3.0897453948819655e-05,0.0036096286417599305,0.09302325581395349,0.46740528949249466,0.11133346,0.4248872
Hmg20a,-4.1777,-1.5270505,2.9447133704075045e-05,0.003455216081347146,0.20930232558139536,0.5873481057898499,0.22935335,0.5555673
Negr1,-4.1803412,-1.3107581,2.9107170845532692e-05,0.0034303056167520325,0.6976744186046512,0.9018942101501072,1.7538797,2.553362
Parp8,-4.181662,-1.8255054,2.893859166907891e-05,0.0034254623706966975,0.27906976744186046,0.5914224446032881,0.24136534,0.67678916
Ank3,-4.181936,-1.2432995,2.8903787926049595e-05,0.0034254623706966975,0.6744186046511628,0.8917798427448177,1.6974111,2.4473846
Gm4258,-4.185416,-1.469735,2.8464400053543546e-05,0.0033992819086165115,0.3488372093023256,0.7229807005003573,0.53752816,1.0890318
Rybp,-4.1880574,-2.867787,2.8135234309855312e-05,0.0033749720799366614,0.09302325581395349,0.45686204431736954,0.058998995,0.36715183
Ank,-4.1883593,-1.3499138,2.8097846636124474e-05,0.0033749720799366614,0.32558139534883723,0.6689778413152252,0.3847727,0.7867185
Osbp2,-4.190774,-1.9020122,2.7800441070128258e-05,0.0033648551871817397,0.23255813953488372,0.5615439599714082,0.18704882,0.57025665
Ablim1,-4.1908402,-1.4027647,2.7792351076772093e-05,0.0033648551871817397,0.2558139534883721,0.6130807719799857,0.3409669,0.72962874
Klhl2,-4.1917644,-1.2945765,2.7679325929197406e-05,0.0033648551871817397,0.3488372093023256,0.6855968548963546,0.4607249,0.89018804
Btbd9,-4.1918116,-1.2824222,2.767357107336132e-05,0.0033648551871817397,0.4186046511627907,0.7581844174410293,0.6861157,1.2232983
Gabra1,-4.193557,-1.4526227,2.746143937432695e-05,0.0033648551871817397,0.23255813953488372,0.6204431736954967,0.31629065,0.70223576
