names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Pvalb chandelier Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Magi1,4.452985,0.95167446,8.468484079960108e-06,0.0004301477641371042,0.9824561403508771,0.7486187845303868,1.6735661,1.1753689
Gpr137c,4.4383826,0.9682004,9.063745506709631e-06,0.0004577872965512929,0.8245614035087719,0.5530601994690393,0.9168694,0.56954014
Flnb,4.433885,0.86799794,9.25499697467077e-06,0.00046656992253171406,0.8245614035087719,0.596828585778862,0.9198521,0.602537
Dnm3,4.432002,0.862216,9.336203530675009e-06,0.00046978237615962073,0.9473684210526315,0.7275238573581115,1.5625458,1.1231189
Nbeal1,4.4298234,0.8684947,9.431025880990535e-06,0.00047366666434059006,0.8596491228070176,0.6099232259453254,0.9595417,0.6323888
Ttc7b,4.4293137,0.8945517,9.453343170914902e-06,0.00047390173694493177,0.8947368421052632,0.6756475568630265,1.220663,0.8265056
Pde10a,4.423649,1.0020074,9.7047730181922e-06,0.00048560009496987787,0.9649122807017544,0.7449953361555571,2.0011954,1.4337734
Slc8a3,4.4197598,1.2469049,9.881064457503829e-06,0.0004935022341507953,0.6842105263157895,0.4217550405395709,0.72255796,0.3691492
Letm2,4.4178276,1.4863838,9.969784447042678e-06,0.0004970094769796601,0.5964912280701754,0.33364425629619,0.5141276,0.21503487
Retreg1,4.416915,0.9127793,1.0011954566850963e-05,0.0004981874429838618,0.7192982456140351,0.4225443065222071,0.5986588,0.3614303
Cox7b,4.408397,0.89592636,1.0413844109429995e-05,0.0005162730465320737,0.7192982456140351,0.4366075913037239,0.6214738,0.3805317
Ppfia2,4.4058237,0.8716772,1.0538264126416703e-05,0.0005210341421591091,0.9824561403508771,0.846093133385951,2.600265,2.055859
B3gat1,4.40561,0.9845379,1.0548662945089519e-05,0.0005210341421591091,0.7543859649122807,0.48938078496089543,0.683279,0.40243477
Metap1d,4.402568,1.087518,1.0697712173458795e-05,0.0005274266533960327,0.6842105263157895,0.39000502260170766,0.5265309,0.28226343
Gm45341,4.3907943,2.2547932,1.1293746072597838e-05,0.000552755841476692,0.45614035087719296,0.1350362344837483,0.43512487,0.10815909
4930447N08Rik,4.3879495,3.7685316,1.1442444323868507e-05,0.0005575375733391017,0.3684210526315789,0.03688024682499821,0.23143294,0.018927423
Entrep1,4.3877354,2.5910928,1.1453693356277786e-05,0.0005575375733391017,0.42105263157894735,0.10429073688742196,0.31355846,0.059325624
Tet2,4.371078,0.9092466,1.2363464640801344e-05,0.0005942867529487157,0.8070175438596491,0.5440553921216905,0.7710515,0.48164964
Nipal2,4.368488,1.3188703,1.2510966686919154e-05,0.0006003029908527101,0.5964912280701754,0.3131950922006171,0.46331003,0.21206684
Trpc3,4.359592,2.1628711,1.3030520033494593e-05,0.0006230072478647682,0.45614035087719296,0.14436392336944823,0.36950523,0.09515058
Phyhipl,4.3549957,0.8149542,1.330694135211955e-05,0.0006328451577547829,0.7719298245614035,0.4714787974456483,0.6634831,0.428659
Rassf8,4.354519,1.6376975,1.3335940109284802e-05,0.0006331037292164005,0.5087719298245614,0.19484107053167826,0.36689687,0.13317224
Slc4a4,4.345278,1.036324,1.390996410234895e-05,0.000658029463785416,0.8421052631578947,0.5070675181172418,1.2156997,0.7686404
Lrch1,4.3435674,0.91926455,1.4018741414657909e-05,0.0006620098098626679,0.8771929824561403,0.6050800028700581,0.98443604,0.63466734
Atxn2,4.3417835,0.7613029,1.4133089949143843e-05,0.0006662388191815703,0.9122807017543859,0.7123484250556074,1.2209018,0.87969315
Apba1,4.3259068,0.85026544,1.5190565376518424e-05,0.0007148344862820492,0.9298245614035088,0.728887134964483,1.4474778,1.0310609
Ttc17,4.323366,0.98436075,1.536663361617106e-05,0.0007205958905174807,0.7719298245614035,0.5764870488627395,0.8643239,0.52720183
Sod2,4.3221083,0.99050874,1.545453156791113e-05,0.0007234551624212057,0.7192982456140351,0.4434957307885485,0.5749187,0.33006337
Zkscan2,4.3199787,1.3481414,1.5604419643998985e-05,0.0007266737536122231,0.5964912280701754,0.33737533185047,0.46542412,0.2092938
Snph,4.3141823,0.878735,1.6019468490178777e-05,0.0007447112773894529,0.8070175438596491,0.537956518619502,0.7460018,0.47180232
Patj,4.312727,1.4117514,1.6125313046391217e-05,0.0007483370665915923,0.5964912280701754,0.3184329482672024,0.48282415,0.20967121
Skp2,4.3086653,1.9453853,1.6424258918231535e-05,0.0007608962709187609,0.49122807017543857,0.19268852694267058,0.34018332,0.10003511
Dpp6,4.298717,0.9030716,1.7178969988579876e-05,0.0007944904020535994,1.0,0.8213030063858793,2.3819036,1.8332416
Raf1,4.2973685,0.9004507,1.7283769391631786e-05,0.0007979637174452683,0.8070175438596491,0.56633421826792,0.7904874,0.49789757
Lrrfip1,4.2926245,0.894332,1.7657347489469142e-05,0.0008138129108782776,0.8421052631578947,0.6260314271363995,1.0318543,0.6789292
B830012L14Rik,4.2917695,0.9651157,1.77254953702183e-05,0.0008155548982838453,0.9122807017543859,0.6134749228671881,1.2031474,0.7856404
Mical3,4.275186,0.88139534,1.909779205418974e-05,0.0008712354371750057,0.8947368421052632,0.6795221353232404,1.229237,0.83851606
Mkx,4.2711573,1.4522085,1.9446134441500294e-05,0.0008856231058357847,0.5789473684210527,0.27911315204132886,0.53509444,0.23000295
Ccdc148,4.2692084,0.9312819,1.9616781642860486e-05,0.0008918831180095791,0.8070175438596491,0.5471407045992681,0.8675448,0.5447716
Dym,4.2587337,0.8684398,2.0558810944574935e-05,0.0009331338683796089,0.8245614035087719,0.6264260601277176,0.9968644,0.6608866
Hspa4l,4.2515807,1.0016185,2.122669459533209e-05,0.0009602041814420426,0.7543859649122807,0.4976322020520916,0.72718173,0.42789218
Tango2,4.231577,0.9855975,2.3205867459805903e-05,0.0010462108366526587,0.7543859649122807,0.5125565042692114,0.73415434,0.43650895
Gm17276,4.229464,1.9071321,2.3424894262261828e-05,0.0010543164301959386,0.49122807017543857,0.20894023103967854,0.370452,0.112927124
Kif5a,4.2250733,0.82616717,2.3886299009721783e-05,0.0010732857096843217,0.8070175438596491,0.5364497381071966,0.7490912,0.48792502
Med12l,4.2205677,0.843704,2.436878360160687e-05,0.0010931372543825986,0.8947368421052632,0.6981057616416733,1.3212152,0.9286947
Sgpp2,4.213094,2.3689675,2.5189615986542558e-05,0.0011280749692639976,0.42105263157894735,0.11160938509004807,0.29037514,0.063185245
Luzp1,4.2120333,0.8441347,2.5308213176792647e-05,0.0011315003129125098,0.7894736842105263,0.5390327904140059,0.785658,0.50984114
Selenoi,4.1988864,1.1572245,2.6823065372390946e-05,0.0011972354926181807,0.6140350877192983,0.34168041902848534,0.43812552,0.2203529
Sox2ot,4.1976943,0.85325444,2.6964619102040258e-05,0.0012015577367691902,0.8596491228070176,0.4659539355671952,1.1680374,0.8004086
Evi5,4.1955156,0.8721311,2.7225158086974915e-05,0.0012111589367500264,0.8421052631578947,0.611609385090048,0.9790006,0.64600503
Atrnl1,4.192342,0.979301,2.7608946435661356e-05,0.0012221620934534112,0.9649122807017544,0.7499461864102748,1.9392781,1.3912482
9630014M24Rik,4.190229,1.4225224,2.7867320542006098e-05,0.001230083040590144,0.5964912280701754,0.3346487766377269,0.624663,0.2804106
Anks1,4.19013,0.95111734,2.7879440704108584e-05,0.001230083040590144,0.6842105263157895,0.4018440123412499,0.52366453,0.30451006
Clvs1,4.1838818,0.8844268,2.8657343969056153e-05,0.0012602665015524369,0.8771929824561403,0.6136184257731219,1.0471617,0.6941028
St3gal3,4.181004,0.8698628,2.9022487771341686e-05,0.0012742389647319463,0.8070175438596491,0.5515892946832174,0.77393436,0.49425837
Vipr2,4.1514378,4.797706,3.303928741340721e-05,0.001443521386663824,0.3333333333333333,0.018296620506565258,0.25306758,0.010300436
Evl,4.1318207,0.810216,3.5990148941522926e-05,0.0015622864330512457,0.7894736842105263,0.5290952141780871,0.70702213,0.46136165
Mme,4.126394,2.9272485,3.6849572861942066e-05,0.0015970129400006182,0.38596491228070173,0.08506134749228672,0.31500998,0.047530256
2210408F21Rik,4.1213374,0.9056262,3.766790716298754e-05,0.001628972754058987,0.8596491228070176,0.604290736887422,1.0734993,0.7069945
Ctif,4.1194134,0.8952692,3.7983780789252424e-05,0.0016382410751319626,0.8070175438596491,0.5495443782736601,0.7925724,0.5008089
Cacna1a,4.098785,0.8692885,4.153248928377223e-05,0.0017770350112340124,0.9649122807017544,0.7523498600846668,1.8220598,1.3449816
Sestd1,4.090522,0.96092474,4.304037047586718e-05,0.0018279129562767964,0.7368421052631579,0.5506924015211307,0.8319252,0.5108354
Zcwpw2,4.0886717,1.5073371,4.338499912219652e-05,0.0018387301678445117,0.5614035087719298,0.2989165530601995,0.46137944,0.18749392
Optn,4.084339,1.8200415,4.420247025213529e-05,0.0018704257884643704,0.45614035087719296,0.16635574370381,0.30638176,0.09670182
Rasal2,4.078748,0.8194906,4.527887362800312e-05,0.0019129612175856033,0.9824561403508771,0.8013202267345914,1.9629959,1.4969851
Tmtc1,4.0629125,1.0039927,4.84641662009842e-05,0.0020398616749208384,0.7543859649122807,0.5113367295687737,0.88640904,0.537212
Pkia,4.0626907,0.82916844,4.851029439056255e-05,0.0020398616749208384,0.8947368421052632,0.6324531821769391,1.0283353,0.6986876
Msantd2,4.041577,0.9533219,5.309298314868319e-05,0.002222131553278999,0.7368421052631579,0.47807993111860514,0.6313284,0.37467813
Slc38a1,4.035583,1.0071481,5.446686951692022e-05,0.002276088310917024,0.6842105263157895,0.4468321733515104,0.61270046,0.35108903
Uri1,4.0334616,0.8094675,5.4961120236553554e-05,0.0022931759328512326,0.8771929824561403,0.5905503336442562,0.8491534,0.56716657
Ablim3,4.03,1.2798511,5.5776764848169854e-05,0.0023200025874153623,0.5789473684210527,0.29945468895745136,0.45666122,0.21379548
Las1l,4.0139594,1.4163699,5.970861325394659e-05,0.0024720653900362787,0.5789473684210527,0.34315132381430724,0.5242944,0.22971137
Depdc5,4.007316,0.86850595,6.141263784487807e-05,0.0025387039675259598,0.7719298245614035,0.5580110497237569,0.782576,0.5008907
Srgap3,4.001791,0.7732356,6.286481451746449e-05,0.0025867956601596798,0.9649122807017544,0.7503408194015929,1.551126,1.155216
Pitpna,3.9952545,0.7415121,6.462476780014506e-05,0.002655149099067122,0.8245614035087719,0.5822630408265768,0.7968656,0.54745334
Rps6ka2,3.9937992,0.98317593,6.50229040567459e-05,0.00266336193903165,0.6842105263157895,0.42329769677835977,0.567862,0.32694712
Fnbp1l,3.9921303,0.9531633,6.548238149511384e-05,0.0026780998337499373,0.8245614035087719,0.5248618784530387,0.9455269,0.5950158
Hdac9,3.9910038,0.8767057,6.57942070548991e-05,0.0026867634400686,0.9649122807017544,0.8002439549400875,2.1145713,1.603028
Lekr1,3.9796987,1.0477946,6.900265241514707e-05,0.0028092443490833363,0.7017543859649122,0.4586711630910526,0.66441166,0.3759
Tmem241,3.9733267,1.4307269,7.08757096817523e-05,0.0028767829594391003,0.5087719298245614,0.22440266915405038,0.33668822,0.138448
Zfp385b,3.9582644,0.9980472,7.549641123667874e-05,0.003059711266862078,0.9298245614035088,0.6661763650713927,1.6627107,1.1441234
Oxct1,3.955888,0.7183842,7.62508471011422e-05,0.0030809928745980314,0.8596491228070176,0.7117385377053885,1.1895999,0.8709716
Scn9a,3.9405954,1.6316197,8.127963156426981e-05,0.003279254805002898,0.47368421052631576,0.1957379636937648,0.3360927,0.1212604
Plch1,3.9350126,2.057968,8.319230214184044e-05,0.003341370939538494,0.43859649122807015,0.15656167037382507,0.42492753,0.11969828
Adamts8,3.9342644,5.1899524,8.345184853883772e-05,0.0033467927914008497,0.3157894736842105,0.018727129224366795,0.27186656,0.008522048
Pla2g3,3.9325461,2.374725,8.405084964376909e-05,0.0033657918478808874,0.38596491228070173,0.09829949056468394,0.2273913,0.04805586
Macf1,3.9239542,0.58851814,8.710729512234746e-05,0.003477820237648553,0.9824561403508771,0.8783095357680993,2.1747153,1.8224497
Cygb,3.9224825,2.0044768,8.76412610336626e-05,0.0034939476023360745,0.40350877192982454,0.11082011910741192,0.24259616,0.06618635
Raph1,3.9087272,0.8696961,9.278364451934136e-05,0.003690523318482153,0.8421052631578947,0.6008825428714931,0.9943655,0.65855306
Dlat,3.9065814,0.9287326,9.3611143737493e-05,0.0037154083193891236,0.6842105263157895,0.431405610963622,0.5405139,0.31961298
Mfsd4a,3.8967726,1.0632689,9.74830719782519e-05,0.003852014917728866,0.631578947368421,0.37612111645260815,0.4805871,0.258723
Tmem229b,3.8947911,1.6132487,9.828338838379495e-05,0.0038779363375514983,0.49122807017543857,0.21765803257515964,0.32724723,0.1191533
Slmap,3.8881643,0.7176195,0.00010100526366360973,0.003973662422607897,0.8596491228070176,0.6324531821769391,0.9200742,0.6512374
Tenm3,3.886487,0.9718104,0.00010170537363761,0.0039900634728219616,0.9122807017543859,0.7354523929109564,2.0521333,1.4949626
Palld,3.8789558,2.0714529,0.00010490584410160541,0.0041030859257789485,0.38596491228070173,0.09058620937073976,0.2697811,0.07109051
Gm40841,3.875782,0.89596725,0.00010628277803426875,0.00415089861305349,0.7368421052631579,0.4924302217119897,0.7003577,0.4351296
Idh3a,3.8750913,1.3384293,0.00010658467268589477,0.004156647540014503,0.5263157894736842,0.28488914400516613,0.40966138,0.18250456
Tnr,3.8728304,0.86347365,0.00010757868891160939,0.00418933242181876,0.9298245614035088,0.737748439405898,1.8294921,1.3545253
Fchsd2,3.8678973,0.71469325,0.00010977789514896351,0.004262618558746604,0.8421052631578947,0.6445433020018655,1.0777841,0.7797793
Syne1,3.8673627,0.75840634,0.00011001867243457597,0.004265803359764872,0.9824561403508771,0.8182176939083017,2.0312932,1.592442
Laptm4b,3.861994,1.4383337,0.00011246536006388545,0.004354386491234296,0.47368421052631576,0.2017650857429863,0.3134984,0.12739393
AI593442,3.8557453,1.0679936,0.00011537757655224978,0.004460712923681945,0.5789473684210527,0.3163162804046782,0.42588496,0.2257409
Clstn3,3.8521934,0.9442471,0.00011706449549270846,0.0045194295889210865,0.6491228070175439,0.4606084523211595,0.62882143,0.3749683
Rbms1,3.850886,0.8419419,0.00011769121049716577,0.004537105919740092,0.7017543859649122,0.39631915046279687,0.5717188,0.35788965
Dgkd,3.850475,0.85921794,0.00011788894369707289,0.004538217646332878,0.8070175438596491,0.5796799885197675,0.85122377,0.5539209
P3h2,3.8475974,1.1591482,0.00011928187283230635,0.0045796416667096594,0.5789473684210527,0.33106120398938077,0.53072596,0.27270988
Mkln1,3.847548,0.66939664,0.0001193058863675758,0.0045796416667096594,0.8947368421052632,0.7204204635143862,1.1744857,0.8780598
Fgf9,3.8467753,1.8282863,0.00011968269404985746,0.004587552052952453,0.45614035087719296,0.19613259668508287,0.34749678,0.110655256
Lamb1,3.8420887,1.7986217,0.00012199173268921424,0.004669398657206818,0.47368421052631576,0.24298629547248332,0.44152358,0.14803699
Mtm1,3.8274949,1.077481,0.0001294541111209801,0.004940954496904454,0.5964912280701754,0.35387816603286215,0.44411704,0.23502463
Arhgef11,3.8269768,0.8543634,0.0001297267188581074,0.004944336079031697,0.8771929824561403,0.5975461003085313,0.9014862,0.59296536
Nap1l5,3.8262122,0.96125305,0.00013013012872402986,0.004952686343930145,0.6140350877192983,0.3552414436392337,0.50058186,0.2879441
Atp13a3,3.8195853,0.7973738,0.00013367620574439176,0.005061813936942354,0.7719298245614035,0.5525938150247542,0.7499607,0.49632302
Eprs,3.8191578,0.91297543,0.00013390808349007235,0.005061813936942354,0.6666666666666666,0.4594245533472053,0.600043,0.36232117
Srgap2,3.8122678,0.67800534,0.00013769754346031757,0.005189246834191772,0.9298245614035088,0.7212456052235058,1.3619345,1.034938
Ppargc1b,3.8039966,1.0842825,0.0001423801321203737,0.005356038379446277,0.6140350877192983,0.40209514242663413,0.51666623,0.27689046
Tfg,3.80375,1.2213871,0.0001425220484296274,0.005356038379446277,0.5614035087719298,0.3245318217693908,0.4260603,0.20524178
Unc80,3.7884161,0.9065469,0.0001516107797391872,0.005689639178201061,0.9824561403508771,0.7503408194015929,1.8366958,1.3387895
Pcca,3.7836144,0.68404776,0.0001545671689198526,0.005784428731025681,0.8596491228070176,0.679342756690823,1.0896767,0.8012054
Ttll11,3.782554,0.79475886,0.00015522748332835542,0.0057956837796271496,0.8070175438596491,0.5739757480088972,0.8340357,0.5601088
Mypn,3.780778,3.231249,0.00015633907442467359,0.005826395186950041,0.3333333333333333,0.04907799382937505,0.22434017,0.02642886
Atp1a3,3.7803915,0.60370135,0.000156581938832857,0.005827363845483196,0.8947368421052632,0.7063571787328693,1.1295888,0.86636114
Epb41,3.7794788,0.9909067,0.00015715692251942507,0.00584067290193216,0.631578947368421,0.35843438329626176,0.53258485,0.30298033
Slc6a17,3.77633,0.7962756,0.00015915616924488181,0.0058986569208413445,0.7368421052631579,0.5075339025615269,0.65568036,0.42754138
Ttll5,3.7714872,0.74358875,0.0001622774926047349,0.005997793983891646,0.8245614035087719,0.5941737820190859,0.8650585,0.59955496
9330159M07Rik,3.764992,2.306082,0.00016655449473218704,0.0061474165844146505,0.3684210526315789,0.08843366578173208,0.2206144,0.048707984
Dzip1,3.763882,1.0170307,0.00016729590112176995,0.006165769180612638,0.6491228070175439,0.39994259883762645,0.5262858,0.29434937
C2cd5,3.7551174,0.79880625,0.00017326026622922262,0.0063513006187983796,0.9298245614035088,0.6896749659180599,1.226726,0.8693455
Mical2,3.7532427,0.84681624,0.00017456164501074878,0.006390288012859427,0.9473684210526315,0.6910741192509148,1.4291286,1.017172
Trpm2,3.7526262,1.7113138,0.00017499173559987888,0.0063973169191411505,0.43859649122807015,0.18468823993685873,0.278644,0.09360909
Smad1,3.7488441,1.2600932,0.00017765150166222505,0.006476927882854799,0.5614035087719298,0.3260386022816962,0.45738164,0.21682894
Atp8a2,3.743434,0.7182359,0.0001815222687777148,0.0066090831464189655,0.8596491228070176,0.6398435818325321,1.0753845,0.77648556
Rnf157,3.742916,0.7625817,0.0001818970045561785,0.006613765240087302,0.8596491228070176,0.5898328191145871,0.8374507,0.57235867
Cplane1,3.7372184,0.7546286,0.00018606738437787335,0.006756257592207374,0.8947368421052632,0.7035947477936428,1.2416787,0.8997066
Efr3a,3.733798,0.8181814,0.00018861381309046217,0.006839477945668986,0.8947368421052632,0.6247757767094784,1.0835656,0.7461674
Tial1,3.7276316,0.7454171,0.00019328768654668769,0.0069995150101206174,0.8070175438596491,0.5781732080074622,0.77334756,0.5283408
Ak5,3.724943,0.8565538,0.00019535938020582837,0.007065015539879688,0.9298245614035088,0.6703379493434742,1.4439204,1.0252706
Fndc1,3.714493,1.7995088,0.0002036115619925292,0.007343681437233906,0.43859649122807015,0.18009614694697568,0.33632272,0.10871879
Gpatch2,3.71275,0.75872874,0.00020501947247819396,0.007374662952461943,0.7543859649122807,0.5063500035875727,0.6355408,0.42189503
Grm5,3.7079566,0.75226945,0.0002089385242940839,0.00748557086370938,1.0,0.9189926096003445,3.3677568,2.8696394
Atp2b2,3.6945548,0.67349774,0.00022027238040094258,0.0078497597630946,0.9122807017543859,0.7192006888139485,1.2802263,0.9664358
Fat1,3.69111,1.236604,0.00022327769626134082,0.007935809125055857,0.47368421052631576,0.19272440266915405,0.30168524,0.1392714
Hs3st4,3.6886516,1.0549947,0.00022544578909141342,0.007988678291786445,0.8245614035087719,0.604757121331707,1.6774367,1.1296345
Pcx,3.6884131,1.1508472,0.00022565712033739905,0.007988678291786445,0.5087719298245614,0.23968572863600487,0.31905258,0.15636781
Vps37a,3.6867769,0.85839975,0.00022711231356176346,0.008029615612374454,0.7017543859649122,0.4618999784745641,0.5666446,0.35099566
Gnal,3.67955,0.9107298,0.00023364603617962595,0.008249762144739225,0.6666666666666666,0.4061132237927818,0.54711175,0.32741016
Eml2,3.6770093,0.8711663,0.00023598447892961616,0.00832139494598266,0.6491228070175439,0.4416301930114085,0.54069227,0.33080897
Ikbip,3.6643229,2.1394794,0.0002479938061332795,0.008702282454181616,0.3684210526315789,0.09557293535194088,0.21896833,0.05406991
Fam78b,3.6642325,1.115106,0.0002480814424973248,0.008702282454181616,0.5964912280701754,0.3989022027696061,0.5285958,0.27881834
Gm28501,3.6636486,4.000694,0.000248647794596055,0.008710777367400257,0.2982456140350877,0.01861950204491641,0.17946352,0.012205259
Olfm2,3.6585839,1.1204693,0.00025361265241022573,0.008850093467873722,0.543859649122807,0.2992035588720672,0.41499877,0.21235006
Macir,3.6518092,1.3907913,0.00026039941516857923,0.009051658842923317,0.5087719298245614,0.2746286862308962,0.4036531,0.1736525
Tafa5,3.641622,0.80370516,0.00027092549880866564,0.009381144527047481,0.8596491228070176,0.5938867762072182,0.9180291,0.62154734
Snx7,3.6404874,0.9921513,0.0002721222671312601,0.009410457294487721,0.6140350877192983,0.3567123484250556,0.45716384,0.25570688
Marchf4,3.6401505,1.202393,0.0002724787823608581,0.009410674655573596,0.5789473684210527,0.34641601492430224,0.4680568,0.2306194
Nrg3,3.634461,0.8089854,0.0002785625059692413,0.009571578689761528,1.0,0.9476931907871134,4.159704,3.6106348
Mpc1,3.6313202,0.8656354,0.00028197515785604227,0.009651812091199816,0.7368421052631579,0.515318935208438,0.6950045,0.43880036
Mgll,3.630876,0.9319795,0.00028246072295736244,0.009656131839522047,0.7017543859649122,0.47467173710267635,0.7025826,0.42792755
St8sia4,3.6279573,1.4850556,0.00028567242136648283,0.009741139545834256,0.5087719298245614,0.2809069383655019,0.5268346,0.2213539
Epha3,3.626239,0.8804029,0.00028757922038652396,0.009781333736437848,0.8245614035087719,0.5939226519337016,1.2675577,0.8697756
Hecw2,3.624981,0.816003,0.0002889826591977265,0.009816642291583957,0.9649122807017544,0.7274879816316281,1.6206375,1.1951438
Osbpl5,3.623871,2.112329,0.00029022631348851865,0.009834024014421811,0.3684210526315789,0.1013848030422616,0.1974246,0.04924525
Cyrib,3.6214457,0.69834894,0.00029296139804671267,0.009888816215038244,0.9298245614035088,0.7255865681280046,1.2667474,0.9443225
Lrrc8b,3.6187077,0.8184008,0.000296077801203235,0.009969436739763063,0.6842105263157895,0.4795149601779436,0.6038455,0.3853854
Zfp641,3.6169975,1.55427,0.0002980401094453087,0.010022950864575025,0.47368421052631576,0.22630408265767382,0.34029722,0.12929618
Zfp961,3.609343,1.0040512,0.00030697353384611954,0.010297601566098916,0.5964912280701754,0.3630264762861448,0.4306155,0.23771471
Osbpl6,3.603415,0.8042672,0.00031406351615458804,0.01050919885314294,0.9122807017543859,0.6745712850685226,1.291239,0.9203851
Stat5b,3.6024778,1.0395495,0.00031519847744667756,0.010534058568398291,0.5263157894736842,0.2641888498242089,0.37028238,0.19722071
St6gal1,3.5971582,0.90624535,0.0003217129532380952,0.010738418700009463,0.5789473684210527,0.3230609169835689,0.4739456,0.28029144
Guf1,3.5891664,1.1867534,0.00033173703897266616,0.011027647742975814,0.5614035087719298,0.3353304154409127,0.41680333,0.20470205
8030462N17Rik,3.5889444,0.685537,0.0003320196138469458,0.011027647742975814,0.8070175438596491,0.5758054100595537,0.7460298,0.524318
Blm,3.5762992,1.7862409,0.0003484928727024609,0.011521822906008972,0.42105263157894735,0.16341393413216618,0.2804514,0.089710176
Runx2,3.5734215,0.89153266,0.0003523469627485769,0.011630150895753975,0.7894736842105263,0.5156059410203057,0.8773906,0.5636905
Nfs1,3.5731173,0.92145264,0.0003527567167859877,0.011630150895753975,0.5789473684210527,0.3253928392049939,0.35389486,0.20227316
Map2,3.5682335,0.6614101,0.0003593962427348884,0.011805595406218155,0.9824561403508771,0.840568271507498,2.1198032,1.7288387
Ndufaf5,3.5659478,0.9950857,0.0003625436115115614,0.011879935172336164,0.5789473684210527,0.34860443423979337,0.40240365,0.22198552
Csrnp3,3.5620506,0.7410644,0.0003679694937616128,0.012043045429201628,0.9473684210526315,0.7185908014637297,1.4287271,1.0642408
Mroh1,3.551806,1.2197812,0.000382596739034306,0.012461059851941578,0.49122807017543857,0.25694195307454976,0.32474124,0.15248838
Agbl1,3.5513127,2.293908,0.00038331463424352564,0.012469327145428007,0.3684210526315789,0.11164526081653153,0.2993964,0.06875898
Trpc4,3.5433705,0.86532384,0.0003950474412872238,0.012835459186684044,0.8070175438596491,0.5421898543445505,1.0480983,0.70147675
Mast2,3.5422523,0.6858718,0.0003967259576759497,0.012874428119266628,0.8596491228070176,0.6451531893520844,1.0087527,0.73380524
Limk1,3.5337179,1.6409351,0.0004097582162008887,0.013281306718115657,0.40350877192982454,0.1442921719164813,0.21572559,0.074365005
Pptc7,3.5324929,1.0977764,0.0004116614246549215,0.013326918651178,0.5263157894736842,0.28923010690966494,0.34392422,0.17545423
Agl,3.5315309,1.0494868,0.0004131616740774875,0.013359391314635488,0.543859649122807,0.2940015785319653,0.37627852,0.19944404
Farsb,3.5271404,0.7486502,0.0004200740328512796,0.01353403988334998,0.7192982456140351,0.4940805051302289,0.5858341,0.3880046
Slc25a12,3.5251753,0.64750236,0.0004232026204109973,0.013591871935316512,0.8947368421052632,0.6575303149888785,0.9786275,0.72281754
Cacnb4,3.5250602,0.7869842,0.0004233865578660186,0.013591871935316512,0.9649122807017544,0.7691397000789266,1.8142791,1.3805177
Hibadh,3.524312,0.90957606,0.0004245839721442092,0.013614046934981982,0.631578947368421,0.41450814378991174,0.5342717,0.31913897
Focad,3.5177755,0.74885225,0.00043518020389562095,0.013920585807946827,0.9298245614035088,0.6951639520700295,1.3557408,0.9982799
Adam22,3.5169122,0.711895,0.0004365980193273673,0.013949332674585447,0.9649122807017544,0.7558298055535625,1.4980718,1.1379517
Oxr1,3.5164437,0.76610583,0.0004373694952367135,0.013953354772594033,0.9824561403508771,0.8557078280835186,2.5225399,2.0462255
Gpatch8,3.5142732,0.66097736,0.00044095927165429383,0.014038596717240375,0.9824561403508771,0.8015354810934922,1.6526552,1.3000448
Lhx6,3.5125546,3.0940857,0.0004438206627190999,0.014112971842913862,0.3157894736842105,0.051768673315634645,0.22943552,0.029753914
Dlst,3.5069308,0.97310424,0.0004533068461787228,0.014346707840780074,0.5964912280701754,0.3625600918418598,0.42356488,0.2379616
Srsf5,3.505237,0.65011954,0.00045620066096171665,0.014404361645171945,0.8070175438596491,0.5826935495443782,0.7527636,0.5397154
Map3k13,3.5043738,0.9372332,0.0004576822875666245,0.014434182003421597,0.6140350877192983,0.412427351653871,0.50414157,0.29442716
Cdan1,3.4981334,1.8546426,0.00046852661548194723,0.014758863022274233,0.40350877192982454,0.1574585635359116,0.25783208,0.07818704
Bltp1,3.4969249,0.61508346,0.00047065441628823954,0.0148085294679918,0.9122807017543859,0.7517040970079644,1.288809,0.9992
Cacng3,3.4965713,1.0027436,0.0004712785363101383,0.014810823708366568,0.6666666666666666,0.4946903924804477,0.7935237,0.47277153
Ubr3,3.491523,0.67910796,0.000480275028780883,0.015040780912986395,0.9649122807017544,0.7924947980196599,1.5709515,1.2179645
Gas2l3,3.4823804,2.9745028,0.0004969773740173006,0.015545729964895073,0.3157894736842105,0.05589438186123269,0.17961766,0.024725307
Gm34299,3.4783351,3.0220392,0.0005045387426335036,0.015727327163065248,0.3157894736842105,0.056073760493649996,0.18368189,0.024519
Itih5,3.471667,3.2995017,0.0005172372305826849,0.016067242064458663,0.2982456140350877,0.033794934347420535,0.29287365,0.03397661
Arhgef10l,3.466849,1.2098643,0.000526597417544525,0.016339113867692132,0.45614035087719296,0.20198034010188706,0.27706534,0.12928644
Gys1,3.4659283,1.503485,0.0005284042671721294,0.016376266042577987,0.45614035087719296,0.22626820693119035,0.3294662,0.12894952
Kif1a,3.4626148,0.6356298,0.0005349536034813675,0.016560142080120216,0.8421052631578947,0.6447226806342828,0.9226623,0.6809601
