names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Ependymal (for_DEGs),mean_expr_Rest (for_DEGs)
Slc38a3,4.077489,4.1243896,4.552468820058206e-05,0.0020353550282023957,0.42857142857142855,0.03322496516737523,0.40441665,0.028177643
Lrrc74b,4.0745935,8.333993,4.609477713394432e-05,0.0020536484492545276,0.4,0.002858061519774213,0.34563336,0.0012787004
Dnaaf3,4.0744367,8.307728,4.612584080167289e-05,0.0020536484492545276,0.4,0.002965238826765746,0.41154686,0.0016055421
Gm36908,4.074249,7.9889526,4.616314340713564e-05,0.0020536484492545276,0.4,0.0024650780608052587,0.39437047,0.0019011839
Arvcf,4.0651026,2.8375647,4.80113557451347e-05,0.0021288203446728866,0.5142857142857142,0.17952198921081777,0.5495622,0.0975564
Nme9,4.0599284,8.006439,4.9087763652946e-05,0.0021729624536320573,0.4,0.00489443035261334,0.4586362,0.0022604263
Cfap126,4.05789,7.285568,4.951805203171177e-05,0.0021848112612349677,0.4,0.004358543817655675,0.37335208,0.0028967196
Ube2u,4.054357,7.673216,5.0272367098488586e-05,0.002207219777673837,0.4,0.005644671501554071,0.43713182,0.002682477
Coq8b,4.049465,2.345706,5.1334800480405234e-05,0.0022501893783172734,0.5428571428571428,0.23521846307741773,0.5378204,0.13113841
Musk,4.041051,7.144923,5.321222651118599e-05,0.0023248984168383214,0.4,0.007037976492444,0.43298587,0.0038213457
Arhgap6,4.039065,2.1704845,5.366474051279612e-05,0.0023408629506149864,0.6,0.25426029795291344,0.78573257,0.23525633
Ecrg4,4.0376534,6.58098,5.3988476725699226e-05,0.002351167535850143,0.4,0.0068593476474581114,0.43134558,0.005617713
Rpl38,4.0348,1.6466453,5.464880618968757e-05,0.002364594882957979,0.7142857142857143,0.4787253045621807,1.1060308,0.4982868
Myb,4.033441,6.862202,5.496593134647417e-05,0.0023744928863018667,0.4,0.008038298024364975,0.442211,0.004768947
Nck2,4.030023,1.7119988,5.577134895208833e-05,0.0024015643370875217,0.6571428571428571,0.47943981994212426,0.9304041,0.3843788
Jhy,4.0278387,6.7872825,5.629196919231568e-05,0.002418279649952449,0.4,0.009610231860240792,0.40539455,0.004515662
Ppp1r36,4.021243,6.622029,5.789186683431912e-05,0.002470559023251919,0.4,0.0100746668572041,0.3854112,0.0047625112
Pawr,4.021107,4.16533,5.792527668956862e-05,0.002470559023251919,0.42857142857142855,0.04680075738630274,0.4176944,0.028485458
Hacl1,4.0194554,4.2995486,5.8332797363170347e-05,0.0024839972506313585,0.42857142857142855,0.04647922546532814,0.5148004,0.03361999
Cox7c,4.018525,1.4168512,5.8563544118787504e-05,0.0024861643388790293,0.7428571428571429,0.46250580543746206,0.971869,0.47952333
Dsg2,4.018504,3.6028962,5.8568739356547285e-05,0.0024861643388790293,0.45714285714285713,0.09585223821942768,0.48305905,0.049849376
Dpcd,4.016445,2.5123742,5.9082614594929685e-05,0.002504021851996468,0.5142857142857142,0.17094780465149512,0.4648922,0.09869583
Crb2,4.0136123,6.5854197,5.9796499301017715e-05,0.0025302865137296787,0.4,0.010789182237147655,0.3734246,0.004703062
Erich2,4.0123897,6.5035505,6.01072255198944e-05,0.0025394357699993118,0.4,0.011396520310099675,0.43230894,0.005942793
Adamts6,4.008407,2.1896112,6.112970725065011e-05,0.0025785796449371563,0.6,0.2822693008467007,0.82966137,0.24946521
Cfap95,4.007738,6.8511386,6.130307003825298e-05,0.002581839329040529,0.4,0.012218212997034761,0.5018353,0.00562937
mt-Nd1,3.9997208,1.7317059,6.341726242021981e-05,0.002662534126923916,0.6571428571428571,0.3485048765674681,0.8984673,0.36349326
Fam13a,3.9970136,1.4900169,6.414663766784876e-05,0.002688954998650696,0.6571428571428571,0.3912328962880926,0.65942615,0.28698072
Tgfbr3,3.991829,1.9071457,6.556565196320054e-05,0.002742427499078366,0.6285714285714286,0.3758708156193062,0.8220137,0.2926398
Irs1,3.9868639,2.1755953,6.695239506241024e-05,0.002784846525273937,0.6,0.3273552213211389,0.7496831,0.22082132
Tpk1,3.9728467,2.0386293,7.101871438909041e-05,0.0029494170875345583,0.6,0.3165660390839913,0.70805335,0.22370766
Cep290,3.9672756,1.9582157,7.26989229205156e-05,0.0030145371278923676,0.6285714285714286,0.3875531420813833,0.79248816,0.27086887
Golgb1,3.963774,1.4718665,7.377413213146923e-05,0.0030544082132089034,0.6857142857142857,0.522417920045729,0.9381555,0.4451332
Mdh1b,3.9585683,5.8320327,7.540033622424521e-05,0.003116933898993029,0.4,0.01943481833446465,0.36537555,0.0077125877
Ptprk,3.9558299,1.1914986,7.626943973263397e-05,0.0031480181960305297,0.8857142857142857,0.6775749348004716,1.7723128,1.1437918
Rps8,3.9516802,1.5289956,7.760443531004216e-05,0.0031982073263509703,0.7428571428571429,0.5443892679789932,1.2139852,0.598929
Airn,3.9442272,2.6906376,8.005769174009459e-05,0.003284198743597468,0.5428571428571428,0.228430566967954,0.78872865,0.17055792
Oxct1,3.943527,0.8990747,8.02919525509513e-05,0.0032887877515915577,0.8285714285714286,0.7107284484298525,1.2783461,0.8709604
Rnf180,3.93413,1.7339449,8.349858679996771e-05,0.00339940458684111,0.6857142857142857,0.4723661176806831,1.007353,0.42041683
Clic6,3.9314122,5.7971983,8.444830689232236e-05,0.003430217632259625,0.4,0.022007073702261442,0.5508248,0.013125516
Cfap97d2,3.9245553,5.688104,8.689009612379355e-05,0.003521473428124182,0.4,0.0238290879211175,0.53224224,0.013538335
Nipbl,3.9237087,0.7863785,8.719618311866147e-05,0.0035285563861422193,0.9142857142857143,0.7955414240291522,1.5619949,1.1584119
Ift80,3.9197783,1.9680611,8.863041956640912e-05,0.0035704638287097647,0.6,0.37097638526669285,0.74231815,0.24792272
Gm17135,3.9124198,4.180415,9.13759248600396e-05,0.0036700614364562987,0.42857142857142855,0.06723589725268836,0.43542263,0.029648481
Celsr1,3.9009948,4.949585,9.579817418574176e-05,0.0038248097182331073,0.4,0.02293594369618806,0.40916938,0.016228428
Rpl41,3.8947024,1.5278935,9.831938504600477e-05,0.003913839816572072,0.7142857142857143,0.5119859954985531,1.115378,0.53716975
Notch2,3.8911588,2.7614892,9.976657465096694e-05,0.003965573758685624,0.5142857142857142,0.18334464649351578,0.72841626,0.1467459
Sash1,3.890699,1.4970919,9.995587813306014e-05,0.00396722960921023,0.6857142857142857,0.4300668071880247,0.90482795,0.41956902
Gnas,3.8817933,1.0281252,0.0001036890158345832,0.004103275192157954,0.8857142857142857,0.7103711907398806,1.3464125,0.8731172
Ppargc1a,3.8790443,1.4444884,0.00010486770636271708,0.0041438165734797175,0.7142857142857143,0.4746525668965024,0.8861672,0.42125887
Tor1aip1,3.8768282,1.7487117,0.00010582702204763873,0.0041755830872541155,0.6,0.30063234611125006,0.58164114,0.21088666
C2cd3,3.874142,1.9487339,0.00010700107112077066,0.004215716687705436,0.6,0.3446822192847701,0.69533354,0.23125264
Enah,3.8689573,0.9096157,0.00010930177206834479,0.004300056538032833,0.8857142857142857,0.7419527705333857,1.5291363,1.0729263
Col9a3,3.862832,5.3243823,0.00011208007737784327,0.004396484203127954,0.4,0.031117144796541745,0.647064,0.022455439
Gli3,3.8538008,2.618051,0.00011629818834442802,0.004555294928301429,0.45714285714285713,0.07734628987888964,0.5017184,0.10086795
Rbpms,3.8531737,4.5011225,0.00011659660427150898,0.004560335890502833,0.4,0.026186988674931227,0.46596146,0.025873223
Glt8d1,3.8396165,1.5503716,0.00012322662163547616,0.004805659395276116,0.6571428571428571,0.4299596298810332,0.73195404,0.31367263
Dnah1,3.8388221,4.7771797,0.00012362593910033911,0.004814244903805959,0.4,0.031152870565538924,0.34280407,0.014801878
Slf1,3.8358848,1.4344763,0.00012511298106169123,0.004865102461834505,0.7142857142857143,0.5366367761066057,0.99852,0.49117947
Rplp1,3.8238957,1.3828852,0.00013135951970428555,0.00509326160815895,0.8,0.6531742345753992,1.4548931,0.81503826
Eea1,3.8222651,1.2346815,0.00013223145172244538,0.0051196817115015955,0.6857142857142857,0.5432460433710835,0.9031194,0.48458675
Plpp3,3.8202477,1.7843217,0.00013331773582390955,0.005154313038256762,0.6,0.26329891750919937,0.8056146,0.30706415
Heg1,3.8121676,2.3043635,0.00013775334837293036,0.005310520044161605,0.5142857142857142,0.19234754028080456,0.5636035,0.14258674
Npnt,3.8067846,2.4500725,0.00014078527820161215,0.0054196281164431495,0.4857142857142857,0.14008074023793363,0.4644189,0.102710225
Dync2i1,3.8062828,2.168838,0.00014107104536425423,0.005422859783887713,0.5714285714285714,0.30717016183773355,0.6456892,0.18379948
Sema6d,3.7980146,1.154266,0.00014585964939945047,0.005582975469178396,0.9142857142857143,0.7042620842413633,1.7830148,1.1703118
Myh14,3.7971158,3.1795068,0.00014638940849666916,0.005594639799394032,0.42857142857142855,0.06630702725876174,0.37699187,0.049304508
Gja1,3.7967918,2.7912,0.00014658081201240783,0.005594639799394032,0.45714285714285713,0.09035046979386231,0.5772309,0.10691713
Otx2,3.7951403,9.9247265,0.0001475600191629234,0.005616059086271602,0.37142857142857144,0.0010717730699153299,0.46783796,0.0006135704
Unc13c,3.7924852,2.3545055,0.00014914710727204755,0.005668433907213462,0.5428571428571428,0.2276088742810189,0.87177783,0.24060573
Chchd2,3.7900498,1.439491,0.00015061709996088112,0.00571621677393909,0.6857142857142857,0.45621807009395876,0.93343997,0.45043144
Rgs12,3.7862868,2.5359097,0.00015291517718390846,0.005795247970284374,0.4857142857142857,0.14451073559358366,0.49783286,0.1054803
Srgap3,3.785158,0.926878,0.00015361101089584833,0.0058134195250302036,0.8857142857142857,0.749062198563824,1.6339414,1.1534886
Arl6ip1,3.7788444,1.3782853,0.0001575577913428205,0.005946036310929195,0.7142857142857143,0.5003393948054732,0.9563568,0.48015577
Odf3b,3.7781441,7.891551,0.00015800142935586055,0.005946076199988757,0.37142857142857144,0.003000964595762924,0.34055853,0.0017071638
Lrrc71,3.7769942,7.93553,0.00015873234062962943,0.005965227961843556,0.37142857142857144,0.0033582222857347003,0.32452822,0.0015647835
Cspp1,3.7759283,1.0235822,0.00015941293691699142,0.005982438009720055,0.8285714285714286,0.6817191240041441,1.2658517,0.81200475
Tdrd3,3.7673569,1.3646097,0.0001649850337783912,0.006165713292942102,0.7142857142857143,0.5068057589939623,0.8616879,0.42586738
Fsip1,3.7653918,4.377418,0.00016628810827629627,0.006202619524690313,0.4,0.04147761780572327,0.39810988,0.02325528
Gnai2,3.7651722,2.4673796,0.00016643426413478658,0.006202619524690313,0.5142857142857142,0.20928155478546676,0.6644475,0.15750632
Cdk5rap2,3.7644093,1.9902878,0.00016694327051475092,0.006210090214313953,0.5714285714285714,0.29484477153370725,0.6211083,0.19614363
Gm47888,3.7641792,7.931195,0.0001670969566411979,0.006210090214313953,0.37142857142857144,0.0055017684255653605,0.41381305,0.0020978455
Sdc4,3.7627368,3.825494,0.00016806402786247293,0.006231144855844227,0.4,0.03333214247436676,0.37336126,0.03142626
Nr2f2,3.7603223,2.540417,0.00016969461313034033,0.006280570598914937,0.4857142857142857,0.15947983280340108,0.50811344,0.10779506
Slc38a2,3.7569773,1.3470348,0.00017197803066022012,0.006356326937881863,0.7142857142857143,0.4527526705012325,0.79518837,0.39039233
Atxn1,3.75542,0.86868876,0.00017305107931434821,0.00637236114508859,0.9142857142857143,0.7885391733057054,2.0300145,1.5308727
Pcp4l1,3.7553153,4.417427,0.0001731233210239922,0.00637236114508859,0.4,0.045836161623378946,0.5446796,0.033322535
Csgalnact1,3.7532144,1.4338973,0.00017458140784514317,0.006408473263386608,0.7142857142857143,0.4805115930120396,1.0267323,0.5087706
Fgd4,3.7484374,1.1328348,0.00017793965269023775,0.006522835563146915,0.8,0.636240220070737,1.1642565,0.69557124
Cd81,3.7454793,1.6269611,0.0001800496214945895,0.0065907237940596875,0.6571428571428571,0.4025579650601979,0.95062006,0.41470516
Ttc23,3.7451553,3.4104877,0.00018028217300461,0.0065907237940596875,0.42857142857142855,0.07570290450501947,0.42465764,0.04855843
Usp54,3.73603,1.2996019,0.00018694826584350946,0.006788243112452837,0.6857142857142857,0.420063591868815,0.7118252,0.35175237
Dalrd3,3.7354238,1.9563221,0.00018739925381659934,0.006795435830029723,0.5714285714285714,0.3352863420385124,0.68444973,0.22571787
Armh1,3.7343473,6.418845,0.00018820266779909014,0.006815371541457617,0.37142857142857144,0.008752813404308528,0.30281293,0.004125023
Clybl,3.7245426,2.0793202,0.0001956696598456563,0.007057239946379577,0.5714285714285714,0.30859919259762064,0.7053232,0.21706426
Ror1,3.7239363,1.8024137,0.00019614039186802572,0.0070647350261311675,0.6285714285714286,0.3328927155157015,0.8546629,0.3272905
Ehbp1,3.7049751,0.9112468,0.00021141147348884335,0.007514055942652409,0.8857142857142857,0.7722124968739952,1.6905392,1.209409
Gm29571,3.7016304,5.94137,0.00021421862942683597,0.0076037709018481935,0.37142857142857144,0.01239684184202065,0.41687047,0.0083813025
Ppp2r3a,3.6941042,1.0619341,0.000220663214480093,0.007811884813017258,0.7714285714285715,0.6025865456753957,1.0724454,0.65277463
Hnrnpa2b1,3.6920242,0.97744495,0.00022247627377495953,0.00786570720570153,0.8285714285714286,0.6722875209888893,1.1495095,0.7397015
Stim1,3.6911254,1.4993093,0.00022326412658832845,0.007883189331706158,0.6857142857142857,0.5080561609088635,0.926636,0.43163982
Malat1,3.688533,0.62433374,0.00022555076561792074,0.007953476472642428,1.0,0.9936765388874995,5.4136147,4.9832716
Sat1,3.6878536,2.4596918,0.00022615371198435782,0.00796428603016998,0.45714285714285713,0.11250044657211246,0.4048749,0.08684896
Gm26542,3.6818328,2.6756155,0.00023156324246549338,0.008124184128439873,0.45714285714285713,0.12686220570897788,0.45269644,0.08582245
Gm16499,3.681791,5.666255,0.00023160122971287468,0.008124184128439873,0.37142857142857144,0.014397484905862599,0.41230935,0.009998646
S100b,3.6780488,3.095474,0.000235024872592433,0.008222810321039942,0.42857142857142855,0.08288378407345218,0.4581575,0.06578118
Myh9,3.6722896,1.681072,0.00024038714623430613,0.008388574830280267,0.6,0.3473616519595584,0.63872504,0.24593405
Stard13,3.6713905,2.039471,0.00024123437332091056,0.008407221285516039,0.6285714285714286,0.34525383158872497,0.9677624,0.33432776
Sugct,3.668746,2.7942019,0.00024374306870536305,0.0084617264290867,0.45714285714285713,0.1274695437819299,0.51248413,0.09213176
Pcnx4,3.667753,2.0459805,0.0002446913733214571,0.008483686711158131,0.5714285714285714,0.3241756278803901,0.6560521,0.2025497
Rps16,3.6658297,1.5595683,0.00024653794094558687,0.008536693908773091,0.6571428571428571,0.418062948804973,0.9359871,0.42248505
Ckb,3.6585755,1.5144114,0.0002536209973246705,0.008748133758811163,0.7142857142857143,0.5495337787145869,1.1863797,0.58578956
Naaa,3.6559727,3.9155855,0.0002562085165202694,0.008814753955057155,0.4,0.05691115001250402,0.4029102,0.032350443
Utrn,3.6552515,1.6423726,0.00025692990816072856,0.008828269350740124,0.6285714285714286,0.3747633167803937,0.9712456,0.42247635
4932438H23Rik,3.6538823,5.18713,0.0002583047503845091,0.008864174511917955,0.37142857142857144,0.01725554642563681,0.37794638,0.012527866
Lrrc43,3.6485932,5.6701183,0.00026368025760886655,0.009037102706569189,0.37142857142857144,0.020578042942374336,0.34637755,0.00809652
Prdx6,3.6482065,2.429046,0.00026407741514837313,0.009039184898136033,0.5142857142857142,0.216569611660891,0.60972095,0.14493366
Gramd1c,3.647757,3.060698,0.00026453968120095436,0.009043487574897766,0.45714285714285713,0.15108427708906433,0.5440594,0.08309962
Myo10,3.6366248,2.6876252,0.0002762338051460341,0.009395446005410047,0.4857142857142857,0.1788074738308742,0.6275812,0.12708859
Cspg4b,3.633259,4.995481,0.00027986378174636994,0.009506877137199696,0.37142857142857144,0.019184737951484405,0.32289457,0.011876552
Nrbp2,3.6282208,1.6702604,0.00028538109524242367,0.009669848712690951,0.6,0.36365260262227145,0.6721379,0.26323524
Eef1a1,3.6254613,1.1368743,0.00028844605724662225,0.009761392390701184,0.7428571428571429,0.5501053910185417,1.0221268,0.5927933
Cpq,3.6165974,2.5198824,0.0002985009942414955,0.010076283561895709,0.45714285714285713,0.11510842770890643,0.50833046,0.10931536
Casc1,3.613033,5.44827,0.00030263610704304913,0.010189824530397872,0.37142857142857144,0.02554392483298203,0.40467098,0.0113598555
Vit,3.6113398,3.9652832,0.00030461932924536725,0.010218628435484416,0.4,0.06552106034082383,0.53440976,0.044234887
Cdv3,3.6077335,1.7125866,0.00030888348402273143,0.010348360093129396,0.5428571428571428,0.2434711157157658,0.45649892,0.16256061
Smc1a,3.6027894,1.7321101,0.00031482059630565535,0.010495321864432952,0.5714285714285714,0.2813404308527741,0.57810783,0.21154884
Gcnt1,3.6012843,4.3483887,0.00031664919556362466,0.01054320183989417,0.37142857142857144,0.020899574863348935,0.320397,0.018370762
Fank1,3.593915,3.5562608,0.0003257460953077515,0.010832670273414955,0.42857142857142855,0.1119645600371548,0.5022586,0.05397978
Rpl23,3.5793126,1.8229669,0.0003444991898486583,0.011413925069338408,0.6,0.32628344825122363,0.8370626,0.31491038
Il6st,3.572278,2.1279747,0.00035388955449933444,0.011707511751876773,0.5142857142857142,0.2356114465363867,0.5917397,0.16945076
Luzp1,3.5718389,1.2719195,0.00035448344484447425,0.011707511751876773,0.6857142857142857,0.5379943553284985,0.9565089,0.5090119
Rreb1,3.5634348,1.5150775,0.0003660334694077271,0.01205308740561964,0.6285714285714286,0.3731556571755207,0.8062817,0.36025622
Trp63,3.5605814,4.8387475,0.00037003467281797054,0.012166669495058974,0.37142857142857144,0.0311885963345361,0.39300567,0.016683774
Appl2,3.5603304,1.8945035,0.0003703883753985203,0.012166669495058974,0.5428571428571428,0.24143474688292665,0.5607454,0.18419997
Gm16083,3.5590448,2.4041567,0.0003722060673245424,0.012211449363871129,0.5428571428571428,0.2851988139044693,0.7713958,0.19858225
Ildr2,3.5539334,1.2089629,0.00037951529919701273,0.012390736439153989,0.7428571428571429,0.5430674145260976,0.97293496,0.53760195
Zfp704,3.551174,1.1282411,0.00038351693984917394,0.012506189531246728,0.7428571428571429,0.6016934014504662,1.0290655,0.6003437
Tmem53,3.5505886,4.596351,0.0003843708267918845,0.012518841352603559,0.37142857142857144,0.02965238826765746,0.30374715,0.014565725
Ppfibp2,3.5442855,2.6978853,0.00039367861919164013,0.012744752406842615,0.45714285714285713,0.1335429245114501,0.6253829,0.1256837
Bsg,3.5430627,1.2922535,0.0003955088316715656,0.01278859483395303,0.6571428571428571,0.4192418991818799,0.77975434,0.3935219
N4bp2,3.5325785,1.9845753,0.0004115280120702071,0.013258702259384251,0.5142857142857142,0.22149976778250152,0.47490415,0.14288643
Kremen1,3.5299234,3.0582001,0.00041567980855533566,0.013360426382633813,0.42857142857142855,0.1103569004322818,0.44886932,0.065804176
Gcnt2,3.5290558,2.0462656,0.000417044955997636,0.013388289089195315,0.5142857142857142,0.24657925761852023,0.5118487,0.14998755
Slc25a18,3.5285647,3.282135,0.000417819846913516,0.013397159053181592,0.4,0.06323461112500446,0.4026768,0.049712572
4930581F22Rik,3.5274568,2.872267,0.000419572411830599,0.013437319077339922,0.42857142857142855,0.10592690507663177,0.4392916,0.07263138
Bcar3,3.5244358,3.4348516,0.00042438556719870716,0.013545712432212727,0.4,0.06902218570254724,0.40549618,0.045202732
Arhgef4,3.5235474,1.8456424,0.0004258109830195051,0.013556328333808178,0.5714285714285714,0.3565074488228359,0.7372726,0.2649267
Tbcel,3.5235474,1.6537836,0.0004258109830195051,0.013556328333808178,0.6,0.41424029152227504,0.7255927,0.2917493
Add3,3.5165126,1.0973669,0.00043725576018177446,0.013871384033157356,0.7714285714285715,0.5921188953592226,1.0200773,0.603679
Fam166c,3.5055583,10.0287285,0.0004556507960898836,0.014400683332188085,0.34285714285714286,0.000750241148940731,0.3254735,0.00036819457
1700012B09Rik,3.5048265,9.784712,0.0004569048469253778,0.014400683332188085,0.34285714285714286,0.000750241148940731,0.3172369,0.00042316128
Dnajc15,3.5028822,1.8356082,0.00046025270514612495,0.014481253146693652,0.5428571428571428,0.29023614733307135,0.54012024,0.18287475
Cd63,3.5024433,2.762818,0.0004610118342485711,0.014488173083343983,0.42857142857142855,0.09685255975134865,0.49357218,0.089862205
Dynlt4,3.4991717,8.841407,0.00046670605666396714,0.0146158411917958,0.34285714285714286,0.0013575792218927512,0.3414145,0.00088675704
Flvcr1,3.4905796,2.1402595,0.00048197418635398636,0.015040416504569186,0.5428571428571428,0.2925583223178879,0.5964271,0.16975504
Cfap161,3.4803567,8.198636,0.0005007465270379627,0.015537019840080898,0.34285714285714286,0.004072737665678254,0.39506176,0.001647702
Tmcc3,3.4761128,1.4510639,0.000508737983442456,0.015748605547348842,0.6857142857142857,0.4855489264406416,1.0900415,0.54356694
Mt2,3.4703536,2.8378882,0.0005197737990555955,0.016053243655889487,0.4,0.06452073880890286,0.35320285,0.057560924
Fbln7,3.4696531,7.3074956,0.0005211308333250499,0.01607667679844327,0.34285714285714286,0.005001607659604873,0.37381244,0.0028573002
Mapk15,3.4662142,7.847321,0.0005278425280145204,0.016246424659507635,0.34285714285714286,0.006466364188489157,0.42131737,0.0022726462
Nfkb1,3.465357,1.1408086,0.0005295278469235519,0.016279649023839635,0.6857142857142857,0.4952306098388768,0.76831156,0.42154008
Dnaaf4,3.464061,4.375888,0.0005320859048518417,0.01633959801527884,0.37142857142857144,0.04612196777535636,0.35486898,0.020310106
Armc9,3.4633398,0.969061,0.0005335143221602198,0.016364760087266103,0.7714285714285715,0.5637883605444607,0.8482957,0.5201679
Prnp,3.4629633,1.0179445,0.0005342610010370816,0.016368977306575123,0.7428571428571429,0.6285234539673467,1.0841004,0.6761529
Myo7a,3.4621167,4.246348,0.0005359445901371853,0.016401857787000193,0.37142857142857144,0.04226358472366118,0.34374875,0.02138412
Gm16759,3.4600575,2.1748538,0.0005400598987688693,0.01650899827067067,0.5142857142857142,0.241506198420921,0.59703857,0.16625698
Calml4,3.4518209,6.400515,0.0005568173244394406,0.016982612381030385,0.34285714285714286,0.006930799185452467,0.31551898,0.00438168
Vcp,3.449072,1.0861864,0.0005625171636887832,0.017137002481085722,0.7142857142857143,0.4870494087385231,0.73711807,0.41432628
Idh2,3.448131,2.8792393,0.0005644801258107616,0.017157897036804485,0.42857142857142855,0.12257511342931657,0.4248043,0.069468096
Tekt1,3.4462183,7.0974383,0.0005684911707486114,0.017256155540815048,0.34285714285714286,0.00871708763531135,0.46691626,0.004335935
Dpy19l2,3.4380338,4.3782873,0.0005859547551962545,0.01771046599788904,0.37142857142857144,0.050730591975992285,0.42271233,0.024982331
Fam227a,3.4375634,2.184511,0.0005869734310632767,0.017716469122840136,0.5142857142857142,0.27376656782537245,0.5651233,0.15453619
Fau,3.4373333,1.267954,0.0005874720501842411,0.017716469122840136,0.6571428571428571,0.4139187596013004,0.82543284,0.42703557
P2rx6,3.4299643,6.110403,0.0006036608649847055,0.01809405560991958,0.34285714285714286,0.009681683398235146,0.30967906,0.00524009
Fjx1,3.429797,2.5519733,0.0006040330436210594,0.01809405560991958,0.42857142857142855,0.1166089100067879,0.4084888,0.08253377
Setd7,3.4261699,1.481251,0.0006121573947400336,0.018317003559760247,0.6285714285714286,0.44760815976563895,0.76731926,0.3459501
Dnajb6,3.4214349,1.0777047,0.0006229165956177319,0.018618207924636775,0.6857142857142857,0.5583580436568897,0.8851899,0.51545614
Lmo4,3.4183304,1.2206405,0.0006300658523939175,0.01879008818404502,0.6571428571428571,0.5129505912614769,0.9106244,0.49321684
Fxyd1,3.4163966,4.006809,0.0006345575976585512,0.018882129179496426,0.37142857142857144,0.04522882355042692,0.4582053,0.035517763
Atp1a1,3.4102714,1.4383078,0.0006489828816349376,0.01924742828866531,0.6571428571428571,0.5030545532492587,0.9675805,0.47128406
Sf3b2,3.4081285,1.5142949,0.0006541008646207574,0.01935648704004378,0.6,0.4039155442820907,0.71113163,0.30952203
Ptges3,3.404815,1.5958859,0.0006620889583009836,0.019532838969681516,0.6,0.3771926690722018,0.686547,0.28251818
Magi1,3.4043446,0.96667564,0.0006632302391238413,0.01954056636541405,0.9428571428571428,0.7473116358829623,1.68024,1.1738561
Serpine2,3.4032576,1.7995683,0.000665874868490121,0.019596996403427765,0.5428571428571428,0.2592976313815155,0.65599495,0.23610501
Tex9,3.395606,2.8649616,0.0006847681849505604,0.020043269204380782,0.42857142857142855,0.13136365260262228,0.43160293,0.071469404
Cfap53,3.3939755,5.767013,0.0006888585129175274,0.02011916113271083,0.34285714285714286,0.014004501446893644,0.3266436,0.0070689167
Actb,3.3922508,0.9518923,0.0006932095257709502,0.02020232099508181,0.8,0.6825765424600765,1.2754825,0.8475688
Notch1,3.3902752,2.90015,0.0006982247924395798,0.020304437416505963,0.4,0.07445250259011825,0.41566503,0.06676005
Sclt1,3.388331,1.0683739,0.000703193355911696,0.020426816727942994,0.7714285714285715,0.6224500732378264,1.1101059,0.6781615
Dnaja4,3.3860734,2.712169,0.0007090045249919686,0.0205733818429095,0.42857142857142855,0.1394734021649816,0.39863992,0.072081745
Zfand4,3.3854148,2.1468904,0.0007107078360716923,0.020578361589705142,0.5142857142857142,0.2717659247615305,0.57223123,0.16072838
Hsp90b1,3.3807216,1.1551889,0.0007229578604169528,0.020910524983211543,0.7142857142857143,0.5415669322282162,0.9528682,0.53960687
Cfap45,3.375861,4.1146955,0.0007358509598754947,0.021237717821540863,0.37142857142857144,0.052731235039834234,0.33940932,0.023059223
Polk,3.3730388,2.378738,0.0007434349532431433,0.021433580679874744,0.4857142857142857,0.2196063020256511,0.54610455,0.1307586
Vwa5b1,3.371408,5.6856956,0.0007478498397719401,0.02153775476384998,0.34285714285714286,0.017398449501625522,0.36260247,0.00845557
Gm20743,3.366673,5.079306,0.0007608083792810586,0.021840727725728676,0.34285714285714286,0.016576756814690435,0.306877,0.010567791
Clmn,3.3625755,1.6230589,0.0007721899006139824,0.022096637518101928,0.6,0.37597799292629774,0.7865848,0.32803628
Trim37,3.3617601,1.1714473,0.0007744733631852902,0.022128274226647367,0.7142857142857143,0.6004072737665678,1.0353504,0.59128076
Ttr,3.361593,5.257106,0.0007749425399060355,0.022128274226647367,0.37142857142857144,0.0577328426994391,1.1343735,0.05368664
Rpl19,3.3599832,1.4341978,0.0007794718769989828,0.022233980185735316,0.6285714285714286,0.4067378800328677,0.85956615,0.4081694
Nudc,3.3556037,2.3748994,0.0007919198909345437,0.022490234121418016,0.45714285714285713,0.17166232003143866,0.49507543,0.11645365
Spata6l,3.355081,2.387272,0.0007934175938840712,0.022490234121418016,0.4857142857142857,0.20938873209245829,0.48693895,0.11324791
Arid1a,3.3503354,1.1251348,0.0008071375446918795,0.02282924823775874,0.7428571428571429,0.5769354435354221,0.9403964,0.5397946
Plekhb1,3.3480985,3.5999954,0.0008136807115528489,0.022965967142253206,0.37142857142857144,0.05162373620092173,0.4243043,0.042664096
Ppp1r42,3.3474817,5.2407355,0.0008154933044649223,0.022992974911828397,0.34285714285714286,0.01972062448644207,0.31728593,0.00982686
Ocln,3.3460186,3.2344334,0.000819809375075035,0.023090438058979233,0.4,0.09520917437747847,0.41602048,0.053367626
Ccdc190,3.3372905,4.743172,0.0008459949089245853,0.02362981621913057,0.34285714285714286,0.01804151334357472,0.3638978,0.016256252
2610035D17Rik,3.334301,1.1990511,0.0008551407518106655,0.023835717843519275,0.6857142857142857,0.5100925297417027,0.8712917,0.47339123
6820408C15Rik,3.3334856,3.9445279,0.0008576509385783577,0.023880912662798414,0.37142857142857144,0.0626987245900468,0.35544792,0.027344601
Wrn,3.3314683,1.7748432,0.0008638914422039403,0.024029775416169647,0.6,0.40241506198420923,0.7677972,0.29082093
