names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CNU-HYa Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ptpn4,-4.458103,-0.90479267,8.268817262181989e-06,0.0002946725727252388,0.35714285714285715,0.707079740993811,0.5634557,0.88245016
Rab3ip,-4.458125,-3.2132003,8.267961526298346e-06,0.0002946725727252388,0.02857142857142857,0.33763817837083676,0.026647672,0.22350666
Pde4a,-4.460063,-1.0900066,8.193552889787431e-06,0.0002927669762614206,0.21428571428571427,0.5380460057954424,0.26514238,0.49854577
Rgl1,-4.4602704,-1.2408981,8.185638788704643e-06,0.0002927669762614206,0.2571428571428571,0.5791864916109183,0.29897767,0.6008215
Cep350,-4.463458,-1.0467792,8.064736220055076e-06,0.0002889326163105065,0.2714285714285714,0.6200407827424606,0.34270805,0.6121859
Zc3h14,-4.464486,-1.4417801,8.026109830924373e-06,0.0002879326717716127,0.18571428571428572,0.5134332629771402,0.17249975,0.41306916
Atf6,-4.4651446,-1.0468028,8.001470765467685e-06,0.00028743251265791,0.2714285714285714,0.5977175973956284,0.33668455,0.60267067
Nol4l,-4.4652557,-1.6643376,7.99732524078396e-06,0.00028743251265791,0.15714285714285714,0.4708975780774872,0.13448396,0.37587386
Copg2,-4.4655886,-1.205392,7.984900982369529e-06,0.00028743251265791,0.2571428571428571,0.5843379959217258,0.286925,0.5689085
Elapor1,-4.4663944,-1.0919566,7.95488309914178e-06,0.0002869096763408586,0.18571428571428572,0.5160090151325439,0.23966037,0.45570406
Myo18a,-4.4669123,-1.0528998,7.93566247873168e-06,0.0002866011435531186,0.24285714285714285,0.5739276642936357,0.28971732,0.5289797
Ice1,-4.4676003,-1.4670316,7.910195177831324e-06,0.0002860658740623522,0.18571428571428572,0.4942582191535792,0.15787445,0.3871554
Kdm5a,-4.4679995,-1.1476551,7.89544358826567e-06,0.0002859172091869252,0.2571428571428571,0.5810825313919794,0.27378663,0.52930284
Asap1,-4.469035,-1.1380935,7.85732110692913e-06,0.00028492067225801047,0.35714285714285715,0.7012485243086609,0.6091186,1.0459645
Grm3,-4.469834,-1.5007426,7.828032641097543e-06,0.0002842422122517446,0.2571428571428571,0.5772546774943655,0.4261554,0.9177606
Kcnip3,-4.4704256,-1.5282433,7.806404804693161e-06,0.00028384045615981765,0.2,0.5054913604979787,0.19632678,0.48592922
Phf12,-4.4714465,-1.4936974,7.769230992928083e-06,0.00028287159455281515,0.2,0.5216613601402353,0.1790006,0.43955496
Thada,-4.4731627,-1.3247757,7.707117025388816e-06,0.00028099082017937245,0.2571428571428571,0.5826923764891068,0.25448126,0.54575586
Sgk1,-4.473673,-1.1645111,7.688735267518718e-06,0.0002807015171715054,0.15714285714285714,0.4720781311487139,0.21656348,0.43309116
Bin1,-4.4747677,-0.9999784,7.649449005739018e-06,0.0002796472037880373,0.2714285714285714,0.6232962472722069,0.38362205,0.6601956
Ppp4r3b,-4.479812,-1.0753382,7.470880416872474e-06,0.00027349122180022256,0.22857142857142856,0.5764676421135477,0.28009486,0.51949
Tenm2,-4.48047,-1.0513902,7.4478736341468e-06,0.00027302096118625446,0.8142857142857143,0.9401137623868636,2.679846,3.3724816
Hectd1,-4.481173,-1.0550703,7.4233905917238695e-06,0.0002724952256825415,0.2714285714285714,0.6183236146388581,0.33689636,0.60560554
Phf3,-4.4818535,-1.0148295,7.399754064092273e-06,0.0002719991678552112,0.3142857142857143,0.6318820877902193,0.3659069,0.63804114
Ext2,-4.4819055,-1.2667292,7.397958581911002e-06,0.0002719991678552112,0.14285714285714285,0.4568740385647337,0.15424572,0.33739522
Abca5,-4.4828224,-1.1164948,7.366221867089556e-06,0.00027150943973758073,0.21428571428571427,0.5349336386076629,0.24738443,0.4753339
Upp2,-4.4837766,-1.2409414,7.333343639987714e-06,0.00027066887858031576,0.32857142857142857,0.7061853826065181,0.5578047,1.0170996
Dtnb,-4.4841022,-1.0565981,7.322161491850749e-06,0.00027062789447872027,0.42857142857142855,0.7268271741852395,0.6405394,1.0532082
Btaf1,-4.4859514,-0.99671173,7.258935433496406e-06,0.00026866059930860664,0.3,0.646907308696741,0.40958974,0.6981808
Ccny,-4.4889097,-1.1025188,7.158858423440319e-06,0.00026532210460391913,0.32857142857142857,0.6810717990913319,0.44406816,0.78865135
Prkca,-4.4932737,-1.1939613,7.013650075146676e-06,0.0002602994164629713,0.4142857142857143,0.7598826601795872,0.7548411,1.2750758
Gm26871,-4.4951525,-1.376761,6.952007935484754e-06,0.00025836853834920514,0.5,0.7992702035559689,1.1697797,1.9122574
Tead1,-4.4961143,-1.5280193,6.920659625221324e-06,0.0002575597287114916,0.11428571428571428,0.44406682645869855,0.17412207,0.43729943
Cdh13,-4.497882,-1.6111786,6.8633794129287476e-06,0.0002557822535719771,0.24285714285714285,0.5439129968160842,0.3448576,0.81448835
Kdm4c,-4.498947,-1.0011028,6.829086709321879e-06,0.00025485772205483177,0.32857142857142857,0.6854362680213215,0.47275352,0.79287475
Armh3,-4.49979,-1.339195,6.802054617457989e-06,0.0002545559994026409,0.24285714285714285,0.5717096554931492,0.24159336,0.52556705
Marchf1,-4.499953,-1.3773794,6.796849693803403e-06,0.0002545559994026409,0.5,0.836475512467356,1.2813029,2.0487373
Plxna4,-4.5004115,-1.30299,6.7822017620686235e-06,0.0002545220130541675,0.4142857142857143,0.7459664436733088,0.7896191,1.3780607
Marf1,-4.500515,-1.166303,6.77889834627686e-06,0.0002545220130541675,0.2,0.5166529531713948,0.21371989,0.42838556
Wasf1,-4.5018167,-1.0600498,6.737500766568181e-06,0.0002535527249267325,0.37142857142857144,0.7175973956283762,0.64049584,1.0547066
Pwwp2a,-4.5022683,-0.99371225,6.7232092595554995e-06,0.0002533697514786203,0.22857142857142856,0.5589739920580975,0.2867763,0.5076383
Gramd1b,-4.5060034,-1.0458043,6.606003031149092e-06,0.00024930238967271924,0.3,0.680678281400923,0.4936188,0.84055114
Wapl,-4.5064325,-1.1614778,6.59266755172061e-06,0.00024914905360721914,0.2857142857142857,0.6221872428719637,0.3250628,0.62015563
Pdss1,-4.5076675,-2.0825615,6.554414247530382e-06,0.00024805226877625545,0.11428571428571428,0.42997173827496155,0.08264602,0.3110999
Med15,-4.5117726,-1.8156545,6.428804680683882e-06,0.0002436417232298673,0.12857142857142856,0.4411691052838694,0.10136103,0.3188318
Ireb2,-4.513607,-1.1657172,6.373423983859734e-06,0.00024188404300326422,0.2,0.5216255858047437,0.21631928,0.43294457
Zmynd8,-4.515005,-1.083243,6.331525329662398e-06,0.00024063378445265718,0.37142857142857144,0.6874754051443495,0.48425385,0.8415392
Tle1,-4.5161295,-1.2174289,6.298020393531652e-06,0.0002396994447226565,0.17142857142857143,0.49747790934783387,0.22364889,0.45919573
Rundc3b,-4.516433,-1.2930515,6.289011970492377e-06,0.000239696101627135,0.24285714285714285,0.5641970450398884,0.24996561,0.52820575
Ccdc88c,-4.5180674,-4.5233583,6.240666322310544e-06,0.00023819134102341525,0.02857142857142857,0.33577791292526743,0.011502239,0.23589484
Rasgef1b,-4.5186367,-1.5176866,6.22390560333328e-06,0.0002378895356494527,0.22857142857142856,0.544700032196902,0.3263283,0.74425495
Nalf1,-4.5187626,-1.043957,6.220210993915648e-06,0.0002378895356494527,0.7428571428571429,0.8999034092941723,2.1871808,2.8512511
Rab30,-4.5210853,-1.4521039,6.152345577167392e-06,0.00023582528624605965,0.21428571428571427,0.5267055414445677,0.19935946,0.4722713
Ccnc,-4.521891,-1.9393919,6.128953309523548e-06,0.00023526425060985392,0.14285714285714285,0.4578757199585018,0.100064754,0.33907777
Rgs7,-4.522143,-1.3519161,6.121674070470656e-06,0.00023526425060985392,0.5,0.8073194290416056,1.0935729,1.8027875
Galnt18,-4.522409,-1.2426041,6.113975658632863e-06,0.00023526425060985392,0.2857142857142857,0.6525596537044325,0.521437,0.96301013
Irf2,-4.5249314,-1.0441324,6.0415126291156976e-06,0.0002329059459746611,0.21428571428571427,0.5623725539298108,0.28764272,0.5231115
4933406I18Rik,-4.5250273,-1.14616,6.038766437782529e-06,0.0002329059459746611,0.2714285714285714,0.5899545665939255,0.34526154,0.64849186
Dpm1,-4.525427,-1.2833438,6.027371963397371e-06,0.0002329059459746611,0.17142857142857143,0.49236217937251814,0.1767531,0.3856608
Stau2,-4.5301313,-1.2526609,5.894709233079958e-06,0.0002282288718917269,0.37142857142857144,0.7405287446785676,0.62546164,1.1219767
Serinc5,-4.5309815,-1.4289672,5.87102174934925e-06,0.00022763976104619673,0.1,0.43859335312846565,0.14759445,0.3564347
Sil1,-4.531285,-1.500316,5.862598697480965e-06,0.00022763976104619673,0.14285714285714285,0.46406467999856904,0.15517212,0.3885768
Tdrd3,-4.5321283,-1.3639555,5.8392392495089324e-06,0.00022706274766180176,0.2,0.5078882409759239,0.1881187,0.42705414
Rnf20,-4.532217,-2.0426514,5.83678554890658e-06,0.00022706274766180176,0.08571428571428572,0.40074410617822775,0.075329006,0.27940714
Aff3,-4.532409,-1.180471,5.8314725825986844e-06,0.00022706274766180176,0.35714285714285715,0.6969913783851465,0.60709864,1.0622094
Ephb1,-4.533075,-1.8039747,5.813117265344225e-06,0.00022703264668575484,0.1,0.4256072693449719,0.15614693,0.46380296
Dlg4,-4.5342584,-1.2243791,5.780622047446773e-06,0.00022609216072037088,0.18571428571428572,0.5299610059743141,0.22365579,0.46098474
Frmd5,-4.535316,-1.3472927,5.751726643943002e-06,0.0002252899342897208,0.38571428571428573,0.7397059349622581,0.7648382,1.3667402
Chm,-4.5359006,-1.1236534,5.735822787534632e-06,0.0002249949756219789,0.2857142857142857,0.6141737917218187,0.33042616,0.6169166
Nckap5,-4.537084,-1.0014813,5.703741302931419e-06,0.0002240636386107708,0.18571428571428572,0.5738203412871606,0.41262722,0.7043929
Taok3,-4.540686,-1.1395844,5.607146877096195e-06,0.00022059156162163214,0.18571428571428572,0.5291739705934962,0.23543581,0.46049267
Arhgap12,-4.5417366,-1.5231286,5.579277929742381e-06,0.0002198170058243076,0.22857142857142856,0.534540120917254,0.23505881,0.566221
AW554918,-4.5430603,-1.2506225,5.544336244862737e-06,0.00021876110851609654,0.2571428571428571,0.5890244338711409,0.28686777,0.58253145
Wnk2,-4.5438,-1.3255614,5.5249070578307715e-06,0.0002183150774175189,0.24285714285714285,0.5797946553142775,0.2702845,0.5753763
Raf1,-4.5463667,-1.194967,5.457992023723744e-06,0.00021598857979006925,0.2571428571428571,0.5663077308338997,0.24865308,0.49852428
Sf3b1,-4.549525,-0.90938795,5.376714350756428e-06,0.0002130860097416301,0.3142857142857143,0.6613601402353951,0.43336752,0.7025267
Myo16,-4.5498652,-1.6182959,5.3680279088026485e-06,0.00021305599691215238,0.15714285714285714,0.48527886094515793,0.20156994,0.52213585
Add2,-4.5515666,-1.1783854,5.324796855172014e-06,0.00021165279807466275,0.2714285714285714,0.6035130397452867,0.3346012,0.6415231
Cacna1d,-4.553164,-1.2811173,5.284500928603772e-06,0.0002103622814097531,0.3142857142857143,0.7262190104818803,0.6173664,1.1234826
Foxo1,-4.553423,-4.216763,5.277999046266525e-06,0.0002103622814097531,0.02857142857142857,0.3408578685650914,0.01918908,0.30766574
Mitf,-4.5539184,-1.7966588,5.265573944844555e-06,0.0002102317561634074,0.17142857142857143,0.48334704682860513,0.15799385,0.4666441
Unc5c,-4.554052,-1.3092681,5.262240633644653e-06,0.0002102317561634074,0.4857142857142857,0.8071405573641469,1.0650362,1.7423568
Tmcc3,-4.5553164,-1.5168371,5.230674782380075e-06,0.0002094608515686328,0.15714285714285714,0.48667406002933494,0.22576329,0.54510534
Hmbox1,-4.5558195,-1.1471401,5.218172731869393e-06,0.0002092720915004934,0.3,0.6107752298501056,0.32192996,0.6103818
Arhgef9,-4.5590076,-1.0132872,5.139594679174638e-06,0.00020642886252529523,0.37142857142857144,0.6917325510678639,0.53462315,0.8865294
Stox2,-4.559192,-1.133095,5.135071728146217e-06,0.00020642886252529523,0.4,0.7473258684219941,0.62631303,1.0680513
Npas2,-4.5609455,-1.0793339,5.0923830620731e-06,0.00020514592635367948,0.15714285714285714,0.4867098343648267,0.26490226,0.49524418
Raver2,-4.563312,-1.9469995,5.035283254621844e-06,0.00020315024181935277,0.1,0.4217078667763746,0.123033576,0.40866107
Lcor,-4.5640965,-1.0553167,5.016504503749503e-06,0.00020269695641466037,0.35714285714285715,0.72600436446893,0.54969376,0.92534226
Tmem260,-4.5656643,-1.6573629,4.9791480091368605e-06,0.0002014905225986558,0.14285714285714285,0.4652452330697957,0.13149765,0.3669343
Lrrn2,-4.5672545,-1.100827,4.941535051706756e-06,0.00020027005556464637,0.17142857142857143,0.503559546381426,0.22867396,0.43894058
Tmem108,-4.5688004,-1.3049245,4.905232685978558e-06,0.00019909909708798164,0.2714285714285714,0.6357457160233249,0.5117954,0.97498596
Tex2,-4.5704575,-1.5354893,4.866608500526787e-06,0.00019783021241929615,0.12857142857142856,0.44835974671770473,0.13248882,0.34406516
Pbrm1,-4.5709085,-1.0109944,4.856140873691431e-06,0.00019770379587286176,0.3,0.6556720208922119,0.40297905,0.6932192
Gigyf2,-4.571715,-1.0415851,4.837490095216913e-06,0.00019724333665929964,0.34285714285714286,0.7014631703216113,0.49440357,0.84003145
Map4k4,-4.5721955,-1.0035347,4.826400746636494e-06,0.00019709025541356015,0.2857142857142857,0.6352448753264408,0.39453903,0.6779211
Brinp2,-4.5735416,-1.4676701,4.795479950242813e-06,0.00019612564119181794,0.22857142857142856,0.5455943905841949,0.26368096,0.606751
Jak1,-4.573623,-1.2852148,4.7936172040877605e-06,0.00019612564119181794,0.2,0.5243086609666225,0.21488579,0.46010634
Wdfy3,-4.574792,-1.0867642,4.766937744351439e-06,0.00019555361403163842,0.38571428571428573,0.7515472400100168,0.6067006,1.0196364
Cnot2,-4.57545,-1.0389756,4.751972122902759e-06,0.0001952377537345522,0.32857142857142857,0.6972417987335885,0.48150405,0.8201718
Sclt1,-4.5813303,-1.2274832,4.62027206734725e-06,0.00019011747388915864,0.2714285714285714,0.6235824419561407,0.34753254,0.67960304
Tbc1d1,-4.58153,-2.0927749,4.615861205457672e-06,0.00019011747388915864,0.08571428571428572,0.40296211497871426,0.08410876,0.31794542
Cep83,-4.583993,-1.0715369,4.5617911674365565e-06,0.00018828775525195126,0.17142857142857143,0.5048116481236361,0.22764084,0.4300023
Picalm,-4.5845037,-1.0662694,4.550663606408908e-06,0.00018811743246801134,0.34285714285714286,0.6888348298930347,0.4619743,0.80182743
Xpo6,-4.584748,-1.3693445,4.5453509258392245e-06,0.00018811743246801134,0.2,0.5332164705040604,0.19831534,0.4489638
Pspc1,-4.586996,-0.8272987,4.496688552463967e-06,0.0001864599095751648,0.2571428571428571,0.614531535076736,0.38278958,0.60295343
Chst11,-4.588764,-1.5577972,4.458781806519885e-06,0.0001851738286571705,0.12857142857142856,0.47100490108396237,0.16837756,0.43170932
Zzef1,-4.5907464,-1.2156788,4.416639633192203e-06,0.00018370759588835062,0.2714285714285714,0.6223303402139305,0.31524703,0.620962
Satb1,-4.599171,-1.4156529,4.241754778660141e-06,0.00017670690062418292,0.12857142857142856,0.46549565341823773,0.21183725,0.48824754
Prkg1,-4.6013975,-1.3324517,4.196658853841814e-06,0.00017509972578063593,0.5285714285714286,0.8100025042034844,1.2019678,1.9255933
Odr4,-4.602411,-3.1258874,4.176285942700491e-06,0.00017452068939403142,0.05714285714285714,0.3755231996565664,0.03371334,0.2618376
Znrf1,-4.60534,-1.2279891,4.117929335717185e-06,0.0001723500954061071,0.2571428571428571,0.6052659821843809,0.3051557,0.60750914
Grin2b,-4.606294,-1.1954937,4.099088558623954e-06,0.00017182918809707586,0.6571428571428571,0.8855579007619934,1.7539638,2.480017
Arap2,-4.606775,-1.1459243,4.0896264712295e-06,0.00017170041137802602,0.21428571428571427,0.5786141022430509,0.36602017,0.68211627
Zfp644,-4.606834,-1.0094639,4.088463354307577e-06,0.00017170041137802602,0.3,0.6699459807534075,0.43330455,0.73804
Dusp11,-4.607278,-2.1229734,4.0797500767767166e-06,0.00017170041137802602,0.12857142857142856,0.4461775122527099,0.085066594,0.3269693
Slc7a6,-4.6077657,-1.8568949,4.070186026582663e-06,0.00017168900868803165,0.12857142857142856,0.43898687081887455,0.0964441,0.31243327
8030462N17Rik,-4.6078176,-1.1639602,4.069172918870637e-06,0.00017168900868803165,0.22857142857142856,0.5756448323972382,0.26821464,0.5243183
Atxn7,-4.6137495,-1.5406201,3.954686058203041e-06,0.00016734238485656018,0.21428571428571427,0.5440203198225593,0.19221549,0.4802939
Sobp,-4.613779,-1.1345851,3.954122864862523e-06,0.00016734238485656018,0.4142857142857143,0.7393839659428326,0.69924974,1.1701351
Ide,-4.6163535,-1.6581092,3.905418221734071e-06,0.00016577975927013346,0.15714285714285714,0.4853504096161414,0.14026617,0.38881645
Mosmo,-4.617056,-2.1094978,3.892222651726404e-06,0.00016548104849982355,0.12857142857142856,0.44589131756877615,0.087903105,0.33397546
Dyrk1a,-4.618661,-1.0575273,3.862241297873744e-06,0.00016446659853227815,0.32857142857142857,0.679283082316746,0.43448523,0.7573487
Kidins220,-4.6208134,-1.1189275,3.8223831917233235e-06,0.0001630276767644535,0.4,0.7820269738489608,0.68887913,1.1484685
Ablim2,-4.62284,-1.2729849,3.785214198908507e-06,0.00016169905488819011,0.2571428571428571,0.5834078631989411,0.2860882,0.58801216
Pcsk2,-4.6275,-1.3453219,3.7010622579133643e-06,0.00015835595998428678,0.45714285714285713,0.770185668801202,0.8525034,1.4858607
Nmnat2,-4.6287575,-1.1937368,3.6786636927209263e-06,0.00015764863384914082,0.3,0.6371766894429935,0.38795513,0.7343677
Zfp280d,-4.6295934,-1.2267166,3.6638471975744044e-06,0.00015726449552527834,0.35714285714285715,0.7388831252459486,0.5315554,0.97150886
Wdpcp,-4.63233,-1.8151654,3.6157323181656048e-06,0.00015544756382257567,0.17142857142857143,0.48345436983508033,0.13782017,0.41870987
Stxbp6,-4.633373,-1.806002,3.5975565483532547e-06,0.0001549140135484807,0.12857142857142856,0.46506636139233715,0.2330898,0.6512158
Ncor1,-4.634364,-1.1457283,3.5803643289978788e-06,0.00015442117097941093,0.4142857142857143,0.8050298715701356,0.7351816,1.2245235
Mtmr3,-4.634586,-1.1216162,3.576526131021573e-06,0.00015442117097941093,0.3142857142857143,0.6835760025757521,0.42862502,0.7721537
Slc22a23,-4.637715,-1.4830327,3.5228257330552228e-06,0.00015242886867503034,0.24285714285714285,0.5755017350552714,0.25631055,0.59700775
Nr3c2,-4.63912,-1.3348753,3.4989573991592295e-06,0.00015164029889582015,0.5,0.7746574607376668,0.9610492,1.6238332
Cstpp1,-4.639157,-0.96484494,3.498331383911047e-06,0.00015164029889582015,0.34285714285714286,0.6935212678424498,0.5194496,0.8456201
Ncoa5,-4.6406217,-1.7511849,3.47362733231941e-06,0.0001510297191252792,0.14285714285714285,0.451114370550567,0.11039687,0.33140472
6530403H02Rik,-4.6407027,-1.7588993,3.47225980121956e-06,0.0001510297191252792,0.11428571428571428,0.46213286588201624,0.23721063,0.6450204
Fam117b,-4.6413536,-1.3491528,3.4613381219867357e-06,0.00015098401840549282,0.21428571428571427,0.5414803420026473,0.21409617,0.47513086
Ubac2,-4.64537,-1.3874655,3.3946716246246926e-06,0.00014831679114417153,0.21428571428571427,0.5360426430079062,0.20534733,0.46772885
Pias2,-4.6464725,-1.1450107,3.376594630903598e-06,0.0001477672601504555,0.34285714285714286,0.7015347189925947,0.47289816,0.8489295
Ntrk3,-4.6467905,-1.3278625,3.371394968402814e-06,0.0001477672601504555,0.45714285714285713,0.777805602260938,0.97854114,1.642587
Gm49678,-4.6482844,-1.6862234,3.3470712368134578e-06,0.00014695392832218563,0.22857142857142856,0.5557900761993346,0.38121322,0.91364956
Mrtfb,-4.64895,-1.0825487,3.3362882085392776e-06,0.00014672023594672733,0.3142857142857143,0.7056129932386506,0.57663167,0.9752885
Trpm7,-4.649719,-1.123335,3.3238693111531976e-06,0.00014641371867325643,0.34285714285714286,0.7164168425571495,0.49177763,0.8687091
Polb,-4.649749,-1.1868415,3.323392547716753e-06,0.00014641371867325643,0.3,0.6386076628626624,0.35266736,0.67429876
Ccnt1,-4.6524487,-1.5263383,3.2801628326789408e-06,0.00014496377518763672,0.15714285714285714,0.5020570242907738,0.15995826,0.405242
Cpeb2,-4.6532106,-1.204967,3.268061660394635e-06,0.00014466691402768343,0.2571428571428571,0.5957500089435839,0.31677526,0.6201342
Depdc5,-4.6532474,-1.4815861,3.267475315872341e-06,0.00014466691402768343,0.21428571428571427,0.558151182341788,0.20968133,0.5016606
Ankrd13c,-4.654505,-1.6606714,3.247599526990525e-06,0.000144236362463199,0.18571428571428572,0.5072085286015813,0.14998962,0.4131835
Rps6ka5,-4.6577744,-1.2308409,3.196463683794847e-06,0.00014220029666153566,0.17142857142857143,0.5323578864522591,0.2636433,0.5353311
Smap2,-4.661036,-1.1526932,3.146213699954234e-06,0.00014019695210243824,0.18571428571428572,0.5230207848889207,0.2343576,0.4619483
Usp47,-4.6629148,-1.1859523,3.1176163509744147e-06,0.0001391534075592733,0.2857142857142857,0.6305584373770258,0.3308536,0.63774467
Rsbn1l,-4.662974,-1.9038556,3.116719709746063e-06,0.0001391534075592733,0.17142857142857143,0.4913247236432583,0.12385421,0.40105736
Ddhd1,-4.6633663,-1.0750768,3.1107857065088215e-06,0.0001391534075592733,0.22857142857142856,0.5981826637570207,0.3258947,0.5942656
B230209E15Rik,-4.6638765,-1.2761884,3.1030765432094815e-06,0.0001391534075592733,0.24285714285714285,0.5937466461560477,0.3352645,0.67533886
Mef2d,-4.6645274,-1.7409586,3.0932711546403335e-06,0.00013899029418927385,0.15714285714285714,0.4697170250062605,0.12203174,0.36035055
Fndc3b,-4.6650896,-1.5467628,3.084826789271159e-06,0.00013884304158746406,0.21428571428571427,0.536579258040282,0.20010448,0.4990917
Nrp1,-4.6652155,-1.3435974,3.082940946791508e-06,0.00013884304158746406,0.24285714285714285,0.6225092118913891,0.45867968,0.9070421
Lrrc8d,-4.665467,-1.8051932,3.079172579028971e-06,0.00013884304158746406,0.14285714285714285,0.46714127285085677,0.12331742,0.37752038
Satb2,-4.668729,-1.9138815,3.0306932090359005e-06,0.000137095499203358,0.08571428571428572,0.42013379601473905,0.15630075,0.49317008
Map4,-4.671643,-1.0373576,2.9880006184263065e-06,0.00013539220340154275,0.35714285714285715,0.7121239222981434,0.51712286,0.8712593
Acaca,-4.6726193,-1.0470029,2.973826990867902e-06,0.000134977586561859,0.3,0.6831109362143598,0.47473815,0.8133403
Flnb,-4.674054,-1.1500195,2.953113058064474e-06,0.00013426420959423418,0.2571428571428571,0.5966085929953852,0.31674436,0.6026627
Btbd8,-4.6743355,-1.3230247,2.9490719346813727e-06,0.00013426420959423418,0.11428571428571428,0.4580903659714521,0.15835357,0.35716942
Insr,-4.6747494,-1.2016841,2.9431262640441743e-06,0.00013426420959423418,0.2714285714285714,0.6091296104174865,0.29988113,0.59019387
Umad1,-4.6752453,-1.2636056,2.9360278043751945e-06,0.00013416848146864197,0.2571428571428571,0.603477265409795,0.29860976,0.6073109
Zfp704,-4.679853,-1.0864729,2.870804493999055e-06,0.00013141144251065519,0.24285714285714285,0.6028333273709441,0.32825294,0.6016262
Lrba,-4.680171,-1.1357018,2.8663543877215412e-06,0.00013141144251065519,0.4,0.762959253031875,0.66196704,1.1191813
Ccdc30,-4.681436,-1.0568548,2.8487228629671444e-06,0.00013084646722722593,0.18571428571428572,0.5296748112903803,0.26004466,0.48110038
Kmt2c,-4.68151,-1.1921276,2.8476950069386753e-06,0.00013084646722722593,0.38571428571428573,0.7878939648696025,0.6686466,1.1550872
Tsc22d2,-4.683174,-1.2300454,2.82466210353939e-06,0.00013018639918028026,0.24285714285714285,0.5959288806210424,0.2894948,0.5808692
Pibf1,-4.683448,-1.1773001,2.8208916266520865e-06,0.00013018639918028026,0.2571428571428571,0.5856616463349194,0.28483972,0.5569183
A330076H08Rik,-4.6846757,-1.2220603,2.8040347899690278e-06,0.00012968057625898068,0.3,0.657174542982864,0.4428701,0.8328053
Stk38,-4.6852674,-1.609179,2.795945570391128e-06,0.00012952940944208554,0.17142857142857143,0.5157585947841019,0.15919092,0.4229438
Trio,-4.688337,-1.1426479,2.754340842692852e-06,0.00012782234618852664,0.4142857142857143,0.763460093728759,0.7203541,1.2028651
Kcnh1,-4.6891727,-1.6278592,2.7431156382722574e-06,0.00012752165605601308,0.18571428571428572,0.5166171788359031,0.20289741,0.5278062
Chuk,-4.689535,-1.6693449,2.7382617295673627e-06,0.00012751662508401218,0.15714285714285714,0.47161306478732157,0.1259867,0.355619
Snrnp70,-4.6917615,-1.1702609,2.7086251994994744e-06,0.0001263554845669286,0.35714285714285715,0.7513325939970665,0.5718807,1.006682
Ash1l,-4.692109,-1.0971526,2.704025444254293e-06,0.0001263554845669286,0.4,0.7825635888813365,0.6816884,1.1283581
Dennd6a,-4.693707,-1.2616984,2.682982360764857e-06,0.00012559535894381832,0.22857142857142856,0.563731978678496,0.24523482,0.51066136
Rock2,-4.6945577,-1.1163642,2.67184307036752e-06,0.0001252921872613879,0.38571428571428573,0.7711158015239867,0.67783374,1.1320819
Trappc9,-4.695719,-1.2711568,2.6567071576334726e-06,0.00012480021210771225,0.2857142857142857,0.6097735484563375,0.3005859,0.6131895
Nsun2,-4.698056,-2.4278526,2.6264916422532024e-06,0.00012359690092354387,0.08571428571428572,0.4130862519228705,0.06365984,0.30283177
Mysm1,-4.6984262,-1.5534363,2.621741031720644e-06,0.0001235897921444451,0.18571428571428572,0.5240224662826888,0.1698056,0.433872
Gapvd1,-4.698441,-1.0174942,2.6215511789401987e-06,0.0001235897921444451,0.32857142857142857,0.6841841662791114,0.4653561,0.78828466
Csrnp3,-4.6992693,-1.2721412,2.610940457274e-06,0.00012351403184322602,0.34285714285714286,0.7185275283511608,0.5802051,1.064481
Cblb,-4.702975,-1.1629959,2.56397893849581e-06,0.00012150637403418414,0.21428571428571427,0.5711730404607734,0.301824,0.58161604
Ica1,-4.703589,-1.2672504,2.5562775901161687e-06,0.00012135543965798843,0.3,0.6580689013701571,0.42075905,0.81499183
Slco3a1,-4.71245,-1.3334242,2.4475615467307456e-06,0.00011639996240823918,0.24285714285714285,0.5834436375344328,0.295462,0.6239276
Fgfr2,-4.7127604,-1.1419121,2.4438318382964093e-06,0.00011639996240823918,0.2857142857142857,0.6410045433406074,0.37900665,0.70158124
Emsy,-4.714314,-1.0892617,2.425264991270641e-06,0.00011574932560469294,0.2571428571428571,0.6109898758630559,0.3293504,0.60427225
Daam1,-4.7144322,-1.1075273,2.423855939967552e-06,0.00011574932560469294,0.2714285714285714,0.6354952956748828,0.3824845,0.6951207
Eefsec,-4.714514,-1.7163144,2.4228876731264804e-06,0.00011574932560469294,0.17142857142857143,0.4960111615926734,0.14034164,0.40218335
Trpc5,-4.7187,-1.3165945,2.373563999432475e-06,0.00011388868690134036,0.2,0.5621936822523521,0.35489777,0.7232691
Rspry1,-4.718737,-1.5060594,2.3731326039207252e-06,0.00011388868690134036,0.15714285714285714,0.4923979537080099,0.15917253,0.3988242
Rsrc1,-4.720135,-1.1523007,2.3568809434606104e-06,0.00011349353216986845,0.2857142857142857,0.6560297642471291,0.38215095,0.71025354
Jam3,-4.723057,-1.3918749,2.3232601654959336e-06,0.0001120754051110875,0.07142857142857142,0.42135012342145745,0.14565775,0.34463504
Arsb,-4.723227,-1.2229359,2.3213167540469067e-06,0.0001120754051110875,0.3,0.6326333488355453,0.3741679,0.7223302
Smad3,-4.725424,-2.6055484,2.2963611911703926e-06,0.0001111769823545017,0.04285714285714286,0.37180266876542767,0.053298365,0.28757167
