names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_IT-ET Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Grm3,-7.330049,-0.5029102,2.3006839771928e-13,8.393669852976313e-13,0.608527420194955,0.5469007131102578,0.80828494,1.0162843
Gm14204,-7.3601904,-2.0770464,1.836479198234883e-13,6.718338469240477e-13,0.03482401964431878,0.08406472846955568,0.0128832,0.05326712
Ednrb,-7.3629065,-1.825452,1.79948370475206e-13,6.585688796879305e-13,0.0664483964580698,0.1132062534284147,0.040951557,0.1381542
Dock5,-7.373459,-2.160021,1.6625722193975581e-13,6.09043156580946e-13,0.06778778182900513,0.1138233680746023,0.033471037,0.14160444
Sv2c,-7.392331,-1.1864338,1.4427674458334928e-13,5.293890655407066e-13,0.11965175980355681,0.16230115194733954,0.065355286,0.14298266
C1ql2,-7.4485793,-1.3064213,9.435062885451316e-14,3.48050713525641e-13,0.049631669022992785,0.09928688974218322,0.03355269,0.08102018
Arx,-7.4703217,-1.9879494,7.999910663143201e-14,2.956775784300658e-13,0.03385668576530992,0.08413329676357652,0.0150357215,0.058356874
Gab2,-7.478153,-0.4617123,7.537428013034343e-14,2.78929473502593e-13,0.6437979016295855,0.5555403181568842,0.6393501,0.80330825
Frmpd1,-7.4839106,-1.6840521,7.214313042082276e-14,2.6711722076564643e-13,0.09159907731230002,0.13665660998354362,0.03950413,0.12175626
Usp24,-7.488846,-0.33401477,6.948190786413415e-14,2.574078125340252e-13,0.6894114145397723,0.5985326385079539,0.61650974,0.7297359
Gpr37l1,-7.4985776,-1.8999903,6.451404584528038e-14,2.393334822397741e-13,0.06168613736141082,0.10977783872737246,0.037936494,0.13479558
Opalin,-7.5324793,-1.6092902,4.9785813884939227e-14,1.852319051631566e-13,0.10171887789270034,0.1459818979703785,0.07206317,0.2053722
Rcan2,-7.539628,-0.6520749,4.713134578081731e-14,1.7547724277824042e-13,0.36907507999107075,0.3642347778387274,0.27114716,0.39840633
Rnf220,-7.5461125,-1.1538731,4.4844247182788986e-14,1.6717049414560765e-13,0.40724756306272786,0.38857652221612726,0.31657726,0.6035933
Il1r1,-7.5505366,-1.6780349,4.334688165880396e-14,1.6165589315365197e-13,0.06533224198229035,0.11327482172243554,0.026838847,0.08346296
Slc9a9,-7.550957,-0.2777699,4.320713484964775e-14,1.611794687505255e-13,0.7242354341840911,0.6496160175534833,0.8761859,0.99300283
Pde3a,-7.597573,-1.673212,3.017369141292129e-14,1.129359365183445e-13,0.10343031475556216,0.14742183214481624,0.05825479,0.17505068
Yes1,-7.6049314,-0.9929219,2.850552001058431e-14,1.0681122893381682e-13,0.24369372721184612,0.2656335710367526,0.12511292,0.23526861
Pou2f1,-7.6292853,-0.27494627,2.360588075885239e-14,8.867468418710524e-14,0.6828633082818663,0.5919500822819528,0.62409616,0.71710235
Rcan3,-7.6453595,-1.6011108,2.0836222409318298e-14,7.839110839238066e-14,0.06726690974030806,0.11622325836533187,0.027427446,0.08099012
Pag1,-7.6678896,-0.9198767,1.7484939096877754e-14,6.598599909172827e-14,0.42116228886077833,0.3953647833241909,0.26394168,0.45201054
Entpd1,-7.692947,-1.8231286,1.4378408125655868e-14,5.446121036599565e-14,0.11645211697298906,0.15873560065825562,0.06483636,0.2127074
Sema6a,-7.706465,-0.84866834,1.293507274429903e-14,4.9070366319259483e-14,0.3956395565146216,0.3808283049917718,0.3019313,0.49148193
Meis1,-7.7135878,-1.8388934,1.2232900692400045e-14,4.644595755331202e-14,0.10945754892477119,0.15242731760833791,0.05329458,0.17883655
Mal,-7.7266526,-1.0140415,1.1041120480279174e-14,4.1986259171398445e-14,0.26259394300171146,0.2858612177729018,0.23235996,0.42413223
Dusp16,-7.775848,-1.4889861,7.494382422808886e-15,2.862866870925146e-14,0.1710692759877967,0.20536204059243007,0.080929354,0.2123715
Itga6,-7.822026,-1.532971,5.19799668814729e-15,1.992441811847613e-14,0.16429793883473473,0.20069939659901262,0.089011036,0.23853816
Ppfibp2,-7.824312,-1.9857073,5.104391492545261e-15,1.9568411956725805e-14,0.11176426817471538,0.1544157981349424,0.052695032,0.19416681
Akap9,-7.8279314,-0.29726672,4.959619725097425e-15,1.90161218626381e-14,0.6536944713148299,0.5692539769610532,0.5702446,0.6650505
Cldn11,-7.845551,-1.166822,4.310559302898016e-15,1.655111867231633e-14,0.20700945010789493,0.23902907295666484,0.15236723,0.31446564
C030029H02Rik,-7.8847585,-2.187475,3.1514429882889316e-15,1.2135178144930294e-14,0.06607634496614331,0.1158118486012068,0.0358422,0.15377194
Epb41,-7.9425197,-0.65461814,1.981148466557272e-15,7.673844499984705e-15,0.3533745070317732,0.36231486560614373,0.24228767,0.3587803
St3gal6,-7.946906,-1.582497,1.9122743191087298e-15,7.409201291197054e-15,0.15566634422204034,0.19439111354909488,0.08770885,0.24258587
Rftn2,-7.948003,-2.4467006,1.8954247667058713e-15,7.346035407671537e-15,0.049631669022992785,0.10120680197476686,0.021739583,0.11316347
D7Ertd443e,-7.9617333,-1.7269124,1.6964550200895961e-15,6.5862948114156116e-15,0.15365726616563732,0.19075699396599013,0.10008775,0.2989607
Stag2,-7.9892807,-0.38587245,1.3572813225218962e-15,5.286294990022228e-15,0.6372497953716795,0.5583516182117388,0.5148279,0.6311845
Cd9,-8.028231,-1.552936,9.888872493776624e-16,3.869433579551156e-15,0.08713445940918223,0.13686231486560616,0.05807481,0.16164629
Afap1,-8.043497,-1.1270521,8.731045562371254e-16,3.4233648659115075e-15,0.21980802143016592,0.24622874382885354,0.10575265,0.21803574
Slc12a2,-8.058009,-0.7139328,7.754675000768951e-16,3.04765419439318e-15,0.5495944638738002,0.4958859023587493,0.42391402,0.62376964
Itga9,-8.0621,-1.7822766,7.499468238962155e-16,2.9490811002621562e-15,0.1069275987796711,0.15386725178277563,0.053229924,0.17231731
Ccdc50,-8.067117,-0.5126206,7.197763667792404e-16,2.8312678927475023e-15,0.5955056179775281,0.523381788261108,0.44613504,0.58897585
Gatm,-8.082275,-1.4342548,6.356927526326151e-16,2.503453651361332e-15,0.21110201651908625,0.23827482172243555,0.12322573,0.30335528
Rin2,-8.090067,-1.4310653,5.96317560811563e-16,2.350110422265576e-15,0.18595133566485603,0.22024136039495337,0.09570434,0.23965888
Brinp3,-8.100713,-0.35027987,5.463818480045425e-16,2.155841447266088e-15,0.6410447205893296,0.6199945145364784,1.0103432,1.1713974
Gm10863,-8.106322,-2.012898,5.217474444068028e-16,2.0607605220065844e-15,0.07240122032889353,0.1231486560614372,0.04067575,0.15490632
Fli1,-8.146654,-2.235604,3.7413167672064967e-16,1.4829500152653574e-15,0.07016891137733462,0.12122874382885354,0.04486895,0.1956715
Arhgap31,-8.160408,-1.5036664,3.3389511011030687e-16,1.3260067408607664e-15,0.18550487387454423,0.21914426769061987,0.11223651,0.290285
Cfh,-8.210429,-1.9941572,2.2039959846566878e-16,8.78394721265577e-16,0.07403824689337005,0.1256171146461876,0.053520128,0.19805036
Slco1c1,-8.241471,-2.2474911,1.7010571856491166e-16,6.797651186554396e-16,0.052161619168092865,0.10580087767416346,0.038090926,0.16920787
Dusp10,-8.274998,-2.0301557,1.2845823426792805e-16,5.149444658778497e-16,0.059677059305007815,0.1132062534284147,0.026380055,0.1036235
Vstm2a,-8.301508,-0.5574976,1.027980999036277e-16,4.126975861960968e-16,0.47473770369819185,0.43972846955567746,0.3538636,0.48540443
Ptma,-8.357561,-0.6070953,6.402805276326795e-17,2.588675560862187e-16,0.40628022918371903,0.40338727372462974,0.32604054,0.4619373
Zmiz1,-8.365722,-0.7940666,5.974798963829288e-17,2.4181781617426265e-16,0.40367586874023365,0.3901535929786067,0.25041667,0.4010664
Atf7ip,-8.41231,-0.3839537,4.0201339708561314e-17,1.637674345010677e-16,0.6436490810328149,0.5656198573779484,0.52359015,0.64073807
Gja1,-8.456779,-1.9968914,2.748647903740959e-17,1.1251701580365564e-16,0.06243024034526379,0.11690894130554032,0.044161055,0.16569586
Rap1a,-8.514747,-0.5849807,1.669546344575296e-17,6.872045079463573e-17,0.5862787409777513,0.5205704882062534,0.44227454,0.60670453
Gm4221,-8.522865,-1.2744117,1.5565377133965304e-17,6.411799533798064e-17,0.16593496539921124,0.20735052111903457,0.07888275,0.18110877
Ninj2,-8.565907,-1.893368,1.0722925385646593e-17,4.438838470379355e-17,0.0984448247637473,0.14899890290729567,0.057428323,0.19851656
Ddah1,-8.645785,-1.4234079,5.343638536425211e-18,2.229212350159066e-17,0.13684053873056032,0.18376302797586397,0.06856576,0.17425372
Rasgrp3,-8.653002,-2.1747177,5.016230259638079e-18,2.093602160243479e-17,0.0749311704739936,0.12877125617114646,0.044484403,0.18679515
St3gal4,-8.675216,-1.5292661,4.1276893068817595e-18,1.7278549879406898e-17,0.16206562988317583,0.20385353812397147,0.07774881,0.20974876
mt-Co3,-8.734565,-0.35136613,2.4459629662481107e-18,1.0291735813198674e-17,0.6347198452265793,0.5826247942951179,0.71540904,0.8472454
Gli3,-8.787175,-2.5977411,1.5336721367573333e-18,6.492795070847573e-18,0.048069052756901556,0.10525233132199671,0.029670253,0.1674586
Sncaip,-8.857486,-1.1848711,8.183933479636915e-19,3.493285029354153e-18,0.20485155145472134,0.24328030718595722,0.11250924,0.23958838
Cuedc1,-8.872796,-0.97496533,7.133204551617893e-19,3.0496293763241493e-18,0.3041892997990922,0.31891113549094896,0.1538981,0.28293547
Spsb1,-8.881342,-2.0540009,6.6058399840545845e-19,2.828668053729828e-18,0.0729220924175906,0.12877125617114646,0.029940592,0.11885791
Apbb1ip,-8.888559,-1.7864403,6.190650231095513e-19,2.652994764107439e-18,0.12538135277922466,0.17491771804717499,0.089801624,0.2807459
Sec14l5,-8.920562,-2.0643783,4.639275374580347e-19,1.9916492940561418e-18,0.08847384478011756,0.14234777838727372,0.04773298,0.1860535
Sparc,-8.926817,-1.4890978,4.3844021544787695e-19,1.8828334008445668e-18,0.11868442592454796,0.17121503017004938,0.09458862,0.24567655
Itgb5,-8.955882,-2.1183932,3.3703023366107955e-19,1.4512824324476293e-18,0.07649378674008482,0.13240537575425124,0.046904117,0.18939182
Cdc37l1,-9.060437,-0.504604,1.29928205648204e-19,5.655549790648374e-19,0.6455837487908327,0.5656884256719693,0.53090346,0.69003123
Fgf13,-9.061432,-0.5178725,1.2874942621906928e-19,5.605147573730382e-19,0.6834585906689485,0.595858475041141,0.7617486,0.968955
Dlx1as,-9.066,-1.5707036,1.2346592751536148e-19,5.379486739642878e-19,0.10432323833618573,0.1583927591881514,0.050365187,0.14274986
Lrrc1,-9.093868,-1.3301903,9.557704433799577e-20,4.177900083556119e-19,0.1413051566336781,0.19123697202413603,0.06317764,0.15184207
Epb41l4a,-9.119324,-1.5216116,7.55946134172471e-20,3.3108838834905133e-19,0.10945754892477119,0.16326110806363137,0.049844496,0.13691959
Moxd1,-9.134558,-1.8537548,6.567469056337253e-20,2.8815789278867074e-19,0.059677059305007815,0.11924026330224904,0.030155793,0.10494996
Gsap,-9.137963,-1.8450857,6.363956669257739e-20,2.7954800670746357e-19,0.11957734950517152,0.17052934722984092,0.057391655,0.19245781
Kcnk13,-9.174439,-1.6835117,4.539285850304942e-20,2.0001740045538502e-19,0.13832874469826625,0.18760285244103125,0.07204256,0.21506841
Rrbp1,-9.205276,-1.1959333,3.40796969217225e-20,1.5058731397577432e-19,0.27985713222710024,0.30156335710367527,0.16249724,0.33948398
Marcks,-9.216645,-0.67104906,3.065401583884542e-20,1.358076513750662e-19,0.4853039660689039,0.45975041140976414,0.37745878,0.5482111
Sox1ot,-9.265035,-2.0796328,1.9501385614595757e-20,8.687039646289589e-20,0.052087208869707566,0.11293198025233132,0.024972653,0.101552844
Zcchc24,-9.313617,-2.1188052,1.2355170193215478e-20,5.533979381425236e-20,0.07619614554654364,0.13405101481075152,0.03754072,0.15370868
Rsrc1,-9.338098,-0.2923348,9.80808562572253e-21,4.4048681391135614e-20,0.7014658828781903,0.6123834339001646,0.6560314,0.75864506
1700047M11Rik,-9.404081,-2.15155,5.2486832118503216e-21,2.3750777686496825e-20,0.08118163553835851,0.13891936368623148,0.044244274,0.18314882
Foxo1,-9.46606,-0.75096095,2.90600567537001e-21,1.3254858682259748e-20,0.3297864424436342,0.3495611629182666,0.23690832,0.37148377
Rassf2,-9.543857,-2.0978181,1.3761694077581469e-21,6.341566109837319e-21,0.08847384478011756,0.14646187602852442,0.04105077,0.16498792
Mbp,-9.565759,-0.92080784,1.1138164305631176e-21,5.144078289658125e-21,0.5990773123000224,0.5391524958859023,0.6036008,0.9434607
Gm16168,-9.600444,-1.7473761,7.960104720504018e-22,3.685182871122381e-21,0.18051938388272937,0.223052660449808,0.11632737,0.34655705
Cpq,-9.607807,-2.0706315,7.411015300435915e-22,3.432160998323217e-21,0.08482774015923804,0.14385628085573232,0.04343797,0.17100057
Rab31,-9.624562,-1.2437478,6.29743044900336e-22,2.9219816295064804e-21,0.3039660689039363,0.31904827207899067,0.17845781,0.380261
Plekhh1,-9.628426,-1.9271902,6.065162547738643e-22,2.814696332603408e-21,0.10328149415879158,0.1603812397147559,0.05589275,0.19771948
Dip2b,-9.720407,-0.2589268,2.467949087873736e-22,1.1562997731676948e-21,0.7584641714413275,0.6772490400438838,0.8290209,0.9340843
Rps6ka5,-9.738958,-0.5780479,2.0565099351265412e-22,9.652126106000029e-22,0.5581516481881093,0.5068568294020844,0.44924456,0.61335886
Kif13a,-9.779291,-0.90620583,1.381743550506351e-22,6.515873850843393e-22,0.4694545725128358,0.4374657158529896,0.30623955,0.5137265
Rnf13,-9.794612,-0.5876798,1.187524401635622e-22,5.603930571118575e-22,0.5920827442518044,0.5285929786066923,0.4426698,0.60805917
Tjp2,-9.802453,-1.5023892,1.0988377051048073e-22,5.193893007017242e-22,0.1861001562616266,0.23004662643993418,0.091134034,0.23927191
Osbpl9,-9.807541,-0.39731732,1.0448363675706089e-22,4.943608592467382e-22,0.6367289232829824,0.5506719692814043,0.52649945,0.6485232
Tgfbr2,-9.817953,-2.148862,9.423723285193067e-23,4.461946161641193e-22,0.08319071359476152,0.143993417443774,0.042761993,0.17710197
Spata13,-9.87667,-1.8772149,5.2550503539761546e-23,2.507159144377473e-22,0.09316169357839126,0.15311300054854635,0.042742807,0.14878754
Prox1os,-9.928181,-2.011263,3.1393148590127106e-23,1.504966820011981e-22,0.04479499962794851,0.11073779484366429,0.020718824,0.081023164
Atp1a2,-10.096425,-1.3889625,5.729270433782404e-24,2.8015558972835883e-23,0.30337078651685395,0.3258365331870543,0.2574368,0.5703775
Lpar1,-10.122906,-1.7660037,4.372401009312943e-24,2.1423489263354992e-23,0.12433960860183049,0.18150027427317608,0.07001438,0.22046848
Sh3kbp1,-10.128332,-0.42469296,4.136442701706869e-24,2.027475654776789e-23,0.5913386412679514,0.5589001645639057,0.56692934,0.7050541
Dpf3,-10.143698,-0.7685628,3.534608638253891e-24,1.7366051217751335e-23,0.2635612768807203,0.30643170597915526,0.19827686,0.3174308
Ap1s2,-10.163693,-1.2769117,2.8795647388138854e-24,1.4181434115089645e-23,0.1538804970607932,0.2092704333516182,0.07900909,0.18167236
Pdlim5,-10.233964,-1.3027256,1.3968230799356294e-24,6.944058493593037e-24,0.21921273904308355,0.2607652221612726,0.13372852,0.3023072
Glul,-10.292655,-1.1729423,7.605014243802452e-25,3.807466605756883e-24,0.25143239824391694,0.2894953373560066,0.16533716,0.34030554
Elf1,-10.300587,-1.6380279,7.003317133753008e-25,3.5108046899989424e-24,0.1561872163107374,0.20872188699945146,0.0812898,0.23394488
Plpp3,-10.327231,-1.5278432,5.307034459623061e-25,2.6694125033708655e-24,0.24592603616340503,0.28017004936917167,0.1720752,0.43271452
St8sia4,-10.341419,-0.97413474,4.577102998317183e-25,2.303985716837443e-24,0.26229630180817026,0.2977921009325288,0.15447944,0.28379774
Sox10,-10.349305,-2.2715244,4.2153384996085615e-25,2.1238729698946567e-24,0.07634496614331424,0.14090784421283598,0.038527396,0.17366153
Dsp,-10.384661,-1.649805,2.9120325184173743e-25,1.4738427909187202e-24,0.06503460078874916,0.13240537575425124,0.03543366,0.10722176
Hepacam,-10.385271,-2.0273328,2.893462844549309e-25,1.4647201701778435e-24,0.09234318029615299,0.15530718595721338,0.04801253,0.18273677
Sytl5,-10.415926,-1.7611399,2.097461547207161e-25,1.0649809481000834e-24,0.08460450926408215,0.1503017004936917,0.039537415,0.12813205
Ctnna3,-10.420082,-0.90976113,2.0078050301832088e-25,1.0200363237100174e-24,0.471017188778927,0.4572819528250137,0.38421136,0.6313265
Phldb1,-10.45884,-1.5625864,1.334790435268289e-25,6.822487920041644e-25,0.24347049631669024,0.27708447613823367,0.13744555,0.361314
Mtus1,-10.46319,-1.8122675,1.274889904925692e-25,6.517559312281838e-25,0.12314904382766576,0.1830773450356555,0.062443342,0.20399247
Nrg2,-10.530778,-0.48487586,6.231718547914727e-26,3.2182640281081824e-25,0.5450554356722971,0.49705156335710365,0.4471972,0.58176345
Mobp,-10.535196,-1.3924206,5.945917069673323e-26,3.0724383011946576e-25,0.19569908475332987,0.24526878771256172,0.17204636,0.40067643
Lrch1,-10.541725,-0.43646666,5.547197209904803e-26,2.8708241338625205e-25,0.642904978048962,0.568499725726824,0.56069124,0.7018668
Mkx,-10.58407,-0.8330015,3.532702779806264e-26,1.837470454769538e-25,0.256715529429273,0.2995063082830499,0.17013393,0.28546697
Mog,-10.618065,-1.7084934,2.4559897232342124e-26,1.2824027179032896e-25,0.14257013170622815,0.2003565551289084,0.10603244,0.3115746
Nhsl1,-10.788842,-1.6179621,3.886534932068456e-27,2.0704043145257617e-26,0.19011831237443264,0.23875479978058145,0.100030266,0.27983832
Mast4,-10.792844,-0.31057513,3.720941828586722e-27,1.9833705005777668e-26,0.7954460897388198,0.7301837630279758,1.1890872,1.343574
Apoe,-10.894272,-0.9500636,1.227446426299777e-27,6.622788247926708e-27,0.33090259691941365,0.36128634119583103,0.32183,0.5501243
Kank1,-11.007835,-2.1631763,3.5031857078925972e-28,1.9218170676005324e-27,0.09368256566708832,0.15990126165660998,0.05027931,0.20779334
Cblb,-11.030622,-0.4917086,2.719797507624126e-28,1.4951096364537698e-27,0.6094203437755785,0.5342155787164016,0.5033941,0.6523559
Mag,-11.205784,-1.3993174,3.8195930477309575e-29,2.133731085083801e-28,0.19011831237443264,0.2454059243006034,0.15951623,0.37581956
Kcnmb2,-11.3600855,-1.4092164,6.608012747101968e-30,3.760213945671959e-29,0.23580623558300468,0.27687877125617116,0.19582406,0.45394418
Lypd6,-11.421207,-1.9720358,3.276491500796596e-30,1.8767709790322857e-29,0.09174789790907062,0.16216401535929786,0.046030305,0.16958047
Il18,-11.4299,-1.838915,2.964488892537271e-30,1.700957004964264e-29,0.14033782275466924,0.20227646736149205,0.06586069,0.21796422
Clic4,-11.454768,-2.087949,2.22556760263183e-30,1.2802612177845703e-29,0.08973881985266761,0.1603812397147559,0.049871713,0.19671959
Gramd3,-11.46158,-2.2702832,2.0572603379567373e-30,1.1847103574988755e-29,0.08423245777215567,0.15503291278113002,0.043528806,0.19443803
Map3k1,-11.473792,-1.9262824,1.786541780606615e-30,1.0305791679884016e-29,0.11168985787633008,0.17930608886450905,0.048493486,0.17298917
Aspa,-11.53253,-1.9303092,9.04460554221381e-31,5.256944644587607e-30,0.12262817173896867,0.18890565002742732,0.083092526,0.28534874
Rbms3,-11.595058,-0.9142121,4.365658724136639e-31,2.559015050557406e-30,0.5426743061239676,0.48134942402633024,0.51182145,0.81513935
Tspan2,-11.607794,-1.3983724,3.761989703513485e-31,2.2085353579507832e-30,0.23297864424436343,0.28181568842567195,0.15876508,0.3740189
Eya1,-11.610967,-1.8181651,3.6249352070609544e-31,2.1290056615022478e-30,0.13669171813378972,0.2008365331870543,0.07339802,0.23788308
Mgll,-11.61578,-0.6277525,3.4264897305130574e-31,2.0142152495927773e-30,0.479797603988392,0.4687328579264948,0.35022306,0.49957088
Gprc5b,-11.687958,-1.6211926,1.468754221231032e-31,8.69857304925674e-31,0.12121437606964804,0.18979703784969829,0.060531907,0.17560354
Fa2h,-11.826106,-1.9626917,2.861103178130673e-32,1.723332042061672e-31,0.12880422650494827,0.19507679648930334,0.07921053,0.2786247
Adamts6,-11.85445,-1.2016405,2.0405844369481438e-32,1.2332546968240358e-31,0.2608080958404643,0.30286615469007133,0.15913644,0.33414623
Neat1,-12.023293,-2.231956,2.6807308849298072e-33,1.6559349925828014e-32,0.09554282312672074,0.16854086670323642,0.051518466,0.22183196
Atad2b,-12.043105,-0.3362876,2.1086520094675172e-33,1.3061198592529321e-32,0.7002009078056403,0.6223258365331871,0.6508103,0.7691047
Adk,-12.090741,-0.42317647,1.1821564475259253e-33,7.363130214423183e-33,0.6781754594835925,0.6064179923203511,0.6708348,0.82492286
Itgb8,-12.145712,-1.1796632,6.045381368886705e-34,3.7953130229435924e-33,0.26467743135649974,0.30807734503565554,0.1570881,0.32592753
Vwc2,-12.239287,-1.6607326,1.917091022289039e-34,1.2174955275090162e-33,0.12381873651313342,0.1950082281952825,0.072662994,0.21373679
Appl2,-12.251506,-1.5085595,1.649052758904275e-34,1.0487585238285886e-33,0.2138551975593422,0.2676220515633571,0.10028525,0.26246876
Pde8a,-12.276625,-2.056086,1.2093950795500878e-34,7.713374267151878e-34,0.12761366173078353,0.196996708721887,0.0756164,0.28265703
Prkcq,-12.303747,-2.2643418,8.646785360823998e-35,5.541119070959714e-34,0.08877148597365875,0.16449533735600658,0.04515226,0.20040652
Cecr2,-12.321721,-1.2615528,6.92011255173151e-35,4.439909843959543e-34,0.24384254780861672,0.2894953373560066,0.13254571,0.2925243
Magi1,-12.322719,-0.25471538,6.835073143606886e-35,4.386396354638572e-34,0.7571247860703921,0.7388233680746022,1.1111202,1.2329268
Tmeff2,-12.381446,-0.3289336,3.2935660421494067e-35,2.12991864145739e-34,0.8781903415432696,0.8213110257816786,1.9519359,2.1505535
Plekhg1,-12.402232,-1.516535,2.5414415018572595e-35,1.646697206532543e-34,0.25425998958255824,0.29696928140427864,0.17461045,0.4355624
Sox2,-12.408653,-2.1218052,2.3456380783933932e-35,1.5223984339717506e-34,0.08825061388496168,0.1655924300603401,0.039498013,0.16156653
Abtb3,-12.423332,-1.6844676,1.9525487836067595e-35,1.2691094778788974e-34,0.11816355383585088,0.19212835984640703,0.06990058,0.20921873
Kat2b,-12.434156,-1.2448272,1.7053073122540158e-35,1.1097507260902252e-34,0.2760622070094501,0.3155512890839276,0.14326441,0.31118906
Ppp2r3a,-12.466953,-0.5144185,1.1306645131246335e-35,7.386568312097958e-35,0.6263858918074261,0.5811848601206802,0.5650573,0.73474777
Rfx3,-12.517649,-0.32888934,5.977988353803218e-36,3.9283088057396056e-35,0.8327256492298534,0.7585710367526056,1.4373764,1.6157057
Cd81,-12.580726,-0.83563656,2.695415564428587e-36,1.7843265882285325e-35,0.39035642532926557,0.4144953373560066,0.31527784,0.50769675
Ankrd44,-12.643164,-1.2489504,1.2204245868042909e-36,8.147281651535726e-36,0.3406503460078875,0.36210916072408117,0.21690391,0.45469528
Epb41l2,-12.643471,-1.4174751,1.2156720831852401e-36,8.121608372746744e-36,0.3216013096212516,0.3512068019747669,0.2358148,0.5367112
Tns3,-12.653783,-1.4744354,1.0661458344575065e-36,7.136855648199601e-36,0.2501674231713669,0.2975178277564454,0.15230462,0.37647983
Ston2,-12.6710825,-1.4876535,8.55263061406461e-37,5.739490124873029e-36,0.20008929235806236,0.258845309928689,0.098093964,0.25389135
Fgfr2,-12.8597975,-0.52176166,7.577533632981889e-38,5.203381771485391e-37,0.6733387900885482,0.609503565551289,0.6066777,0.787481
Pld1,-12.901335,-2.1917152,4.4236865625772274e-38,3.0501528852052882e-37,0.10335590445717688,0.18129456939111355,0.054643188,0.2283963
Lima1,-12.983229,-1.5898685,1.523213709772748e-38,1.0608800513632384e-37,0.16251209167348762,0.23217224355458035,0.07837901,0.21948169
Notch2,-13.005005,-1.7097349,1.1459162947467875e-38,7.999680654675547e-38,0.14606741573033707,0.21852715304443227,0.07161527,0.21740426
Klhl32,-13.049491,-0.5977437,6.397380638053623e-39,4.481168345789907e-38,0.5367214822531439,0.49760010970927043,0.4139188,0.5743342
Prr5l,-13.114286,-1.9574239,2.7273626979636368e-39,1.9254922673221995e-38,0.1392216682788898,0.2126302797586396,0.12600657,0.41972163
Hnrnpa2b1,-13.1967125,-0.3736139,9.164769383209646e-40,6.535492391901358e-39,0.7085348612247935,0.6393993417443774,0.6701179,0.80495936
Retreg1,-13.217625,-0.93951476,6.94214359771659e-40,4.980918517240181e-39,0.41781382543344,0.42608337904552934,0.26146814,0.45306784
Scd2,-13.224971,-0.74977773,6.296131747080196e-40,4.5234508033167074e-39,0.5574075452042563,0.5305814591332968,0.4747599,0.70396245
Cdh19,-13.265053,-2.236938,3.691604259836704e-40,2.6672064119874223e-39,0.10350472505394746,0.18300877674163465,0.06469252,0.27386594
Egfr,-13.267107,-2.284383,3.591794795985435e-40,2.5964898081282924e-39,0.07448470868368182,0.15928414701042237,0.047691695,0.21346663
Trf,-13.270296,-1.3525419,3.442164339607698e-40,2.490332681886345e-39,0.2420567006473696,0.30094624245748763,0.2001323,0.44839144
Tasor,-13.278856,-0.378189,3.0704885120990124e-40,2.22622844900433e-39,0.6985638812411638,0.6304854635216676,0.66357017,0.79928476
Snx29,-13.292936,-0.5735826,2.5439502911777576e-40,1.8469587766535085e-39,0.6356871791055883,0.5755622600109709,0.5190084,0.69939137
Zfp521,-13.40167,-2.2634811,5.911722953255462e-41,4.353192539160709e-40,0.09316169357839126,0.17560340098738345,0.047770783,0.21102035
Prkd3,-13.411822,-2.2670567,5.155625950061121e-41,3.798510262630719e-40,0.0962869261105737,0.178003291278113,0.04637996,0.20579647
Fnip2,-13.414081,-0.75538653,5.000952191944298e-41,3.685561859504753e-40,0.4639482104323238,0.4551563357103675,0.29791158,0.46111268
Ncald,-13.468838,-0.28104696,2.3859210400971714e-41,1.770008237090309e-40,0.7240866135873205,0.6794432254525508,0.97847116,1.1044289
Igf1r,-13.479757,-0.35116535,2.0578288007102728e-41,1.5299905886852526e-40,0.7128506585311407,0.6608612177729019,0.7926525,0.9331491
E130308A19Rik,-13.487618,-0.9096295,1.849796639349898e-41,1.3764618028061964e-40,0.38224570280526826,0.40770707624794295,0.24302667,0.41660124
Lrmda,-13.487744,-1.7880037,1.8466476629417824e-41,1.3744992438572214e-40,0.1716645583748791,0.24211464618760284,0.11630887,0.35483688
Kazn,-13.507821,-0.5739149,1.406219653316581e-41,1.051046511394062e-40,0.592975667832428,0.5554031815688426,0.58183116,0.77700037
Abca1,-13.562836,-1.5850102,6.651380065282895e-42,5.007637499415841e-41,0.22933253962348388,0.28668403730115194,0.12507547,0.33626834
Ugt8a,-13.5769005,-1.65839,5.490122974996658e-42,4.144973429001411e-41,0.22509115261552198,0.2838727372462973,0.17163704,0.46440703
Gm5087,-13.579365,-1.6862291,5.308475005920312e-42,4.0131912615474503e-41,0.11883324652131855,0.20042512342292923,0.05648944,0.1714493
Fmnl2,-13.5831785,-0.3011976,5.0391359584307236e-42,3.8119815090944123e-41,0.7447726765384329,0.6913741086121777,0.913721,1.0439234
Tgfa,-13.608838,-1.8651693,3.5483978499748535e-42,2.692613674917377e-41,0.11927970831163033,0.19967087218869994,0.053571165,0.18272814
Npnt,-13.617393,-1.758898,3.156364735962294e-42,2.3985158499803975e-41,0.0964357467073443,0.18115743280307187,0.04802048,0.15399541
Daam2,-13.823905,-2.1657562,1.828730331419072e-43,1.4376238737633257e-42,0.1113922166827889,0.19329402084476138,0.05616245,0.2304873
Pcdh11x,-13.866175,-0.8433793,1.0154998035291413e-43,8.030158834852275e-43,0.4280080363122256,0.4504936917169501,0.42555,0.6687146
