names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Pericytes (for_DEGs),mean_expr_Rest (for_DEGs)
Dlst,-4.4551272,-0.93203634,8.38434363378481e-06,9.01895239738849e-05,0.09734513274336283,0.3631282914770895,0.13194856,0.23832206
Mettl16,-4.4558263,-0.39925665,8.35706629367424e-06,8.996569363422548e-05,0.13274336283185842,0.4094507935370616,0.22210142,0.2836663
Sirt2,-4.4559546,-1.1634033,8.35207465742671e-06,8.994799440683595e-05,0.07964601769911504,0.3366531723569663,0.12374691,0.2585529
Zmynd11,-4.4565544,-0.85064113,8.328742602789042e-06,8.973268393622356e-05,0.35398230088495575,0.7270447461756171,0.61355215,0.9271759
Bbs4,-4.456735,-1.9172226,8.321732539475285e-06,8.969312207609343e-05,0.04424778761061947,0.293769927990542,0.04951906,0.17541416
Usp20,-4.456764,-1.4908617,8.320602412386115e-06,8.969312207609343e-05,0.035398230088495575,0.28646150539175297,0.063347615,0.1687325
Mir124-2hg,-4.456869,-0.73365873,8.316535169379034e-06,8.969312207609343e-05,0.11504424778761062,0.38806290975531116,0.18888615,0.29692388
Sbf1,-4.4582963,-0.7485331,8.26136408425463e-06,8.914974013812124e-05,0.168141592920354,0.45348045713466845,0.23848613,0.37327957
Ndufaf7,-4.459461,-1.1122642,8.216585991391535e-06,8.870215572064706e-05,0.07964601769911504,0.3383011500017913,0.10467468,0.21394835
Map2k2,-4.4596477,-1.1275684,8.209443060444916e-06,8.866066520665389e-05,0.07079646017699115,0.33127933221079786,0.105408974,0.2174349
Fam222b,-4.460178,-0.39210027,8.18916277573077e-06,8.847720296899308e-05,0.24778761061946902,0.5707734747250385,0.4274664,0.53059477
Washc4,-4.460737,-0.3865474,8.167820101488882e-06,8.8282110268305e-05,0.1415929203539823,0.4297280836886039,0.2518662,0.31803995
Abce1,-4.461978,-0.6448893,8.120655741064796e-06,8.78430031249642e-05,0.12389380530973451,0.3953713323541002,0.18423814,0.27484217
Pot1a,-4.462217,-1.6438639,8.111607084212013e-06,8.778046006958389e-05,0.05309734513274336,0.29986028015619964,0.06448501,0.18909538
Gpr155,-4.464046,-0.795419,8.042626476335918e-06,8.706904650247628e-05,0.1504424778761062,0.42532153476874573,0.19916558,0.3238898
Cerk,-4.465118,-1.7606047,8.002465673535218e-06,8.666918687944027e-05,0.05309734513274336,0.30433848027800664,0.06893569,0.2165789
Ckap5,-4.466009,-0.601505,7.969217145960097e-06,8.634389706126927e-05,0.30973451327433627,0.6671085157453517,0.5310815,0.7242955
Shfl,-4.4675765,-2.8812532,7.91108053766932e-06,8.574858170519347e-05,0.017699115044247787,0.26510944721097696,0.020996565,0.1452565
Hapstr1,-4.467693,-0.44162095,7.90677434510118e-06,8.57364917888897e-05,0.20353982300884957,0.5127001755454448,0.32113168,0.41495776
Ripk2,-4.4688635,-1.3007193,7.863621353495334e-06,8.530298981365346e-05,0.061946902654867256,0.3208899079282055,0.08664209,0.20127706
Dctn2,-4.4690385,-1.3921986,7.857199951347413e-06,8.526775553017165e-05,0.05309734513274336,0.3074194819618099,0.078994155,0.19536299
Mfap3l,-4.4693704,-1.6734552,7.845013095891242e-06,8.516989975216067e-05,0.04424778761061947,0.2972091856840898,0.062623665,0.1874274
Lix1,-4.4699297,-1.1206015,7.824528703593323e-06,8.498184570151681e-05,0.10619469026548672,0.37197721491778024,0.14042032,0.2835257
Rfc1,-4.469982,-0.9115043,7.822610915749321e-06,8.498184570151681e-05,0.09734513274336283,0.364346361910221,0.14186524,0.2520847
Yars,-4.4713454,-0.9865313,7.772905877056738e-06,8.448947448079069e-05,0.07964601769911504,0.3381936731988679,0.115901716,0.21791989
Eno2,-4.471351,-0.776497,7.772694111745165e-06,8.448947448079069e-05,0.10619469026548672,0.3734818901587074,0.17040397,0.27629867
Fam131a,-4.471683,-0.6010655,7.760632602587725e-06,8.442437167268508e-05,0.1415929203539823,0.4248916275570523,0.2234645,0.3219522
Ppfia1,-4.4735065,-0.3123241,7.694718381697912e-06,8.374122434840943e-05,0.13274336283185842,0.4191953570021137,0.24234222,0.29305172
Cep89,-4.4738326,-2.5522518,7.682982012974073e-06,8.364737710235548e-05,0.035398230088495575,0.28237738688066494,0.029283622,0.16067438
Rnf170,-4.474357,-0.93297654,7.664155841217377e-06,8.347623326044221e-05,0.07964601769911504,0.3384444524056891,0.11954937,0.2170843
Ndufv2,-4.4753065,-0.45091152,7.630171776768484e-06,8.31397873648699e-05,0.168141592920354,0.4610396589402787,0.27753407,0.3627199
Safb2,-4.475936,-0.57154596,7.607734138438587e-06,8.292893156180316e-05,0.12389380530973451,0.4018199405295024,0.19712675,0.28052303
Atl3,-4.477217,-0.5383358,7.562222831987024e-06,8.246628550953383e-05,0.12389380530973451,0.409092537527317,0.20913483,0.29104206
Lias,-4.477363,-1.4872304,7.557067595665449e-06,8.244352671357313e-05,0.07079646017699115,0.32210797836133703,0.07698168,0.20240381
Osbpl9,-4.4775205,-0.4544754,7.551503714848182e-06,8.241628952801408e-05,0.24778761061946902,0.5932719521369971,0.46205732,0.59045976
Rnf20,-4.478167,-0.64581466,7.528671106977203e-06,8.220048461782911e-05,0.12389380530973451,0.40103177730806433,0.18720864,0.27923855
Eny2,-4.4782195,-0.82981014,7.526822710413979e-06,8.220048461782911e-05,0.09734513274336283,0.3671765843872031,0.14435649,0.24375455
Dync1li1,-4.478493,-0.48859364,7.517177020652362e-06,8.214174320655915e-05,0.19469026548672566,0.5021674488589546,0.3122113,0.41485316
Stk4,-4.478511,-0.81719536,7.516561739794356e-06,8.214174320655915e-05,0.12389380530973451,0.3975566940135421,0.16761279,0.27878544
Eya3,-4.481097,-0.33992845,7.42602919974755e-06,8.121180488287207e-05,0.20353982300884957,0.5105506394869774,0.34093824,0.4148917
Psmc6,-4.4818254,-0.591709,7.400730128497227e-06,8.096808572993506e-05,0.13274336283185842,0.4090208863253681,0.20495784,0.29476425
Rnf25,-4.4819593,-0.9828674,7.3960840860099165e-06,8.09502156379171e-05,0.07964601769911504,0.33923261562712714,0.11106343,0.20876737
Pdpr,-4.483305,-0.9897223,7.349576075083228e-06,8.047396460370266e-05,0.08849557522123894,0.35137749435746785,0.11803722,0.22217803
Skap2,-4.483375,-1.6677667,7.34716773185695e-06,8.047396460370266e-05,0.08849557522123894,0.34070146526707984,0.09659984,0.27932176
Ehmt2,-4.483643,-2.932726,7.337942738853718e-06,8.041212128588883e-05,0.035398230088495575,0.2827356428904095,0.02401968,0.17026828
Neto1,-4.484068,-0.9707069,7.323325808745132e-06,8.028468563075549e-05,0.35398230088495575,0.691864006018701,0.71411645,1.1127995
Fbxw4,-4.4842544,-0.4058489,7.316927169013557e-06,8.024727878832419e-05,0.19469026548672566,0.5040303801096263,0.3189586,0.40396103
Ralbp1,-4.4843187,-0.84258574,7.314728871651097e-06,8.024727878832419e-05,0.10619469026548672,0.37534482140937914,0.15532075,0.26338407
Tm9sf3,-4.484901,-0.41427913,7.294773298994896e-06,8.006967260784021e-05,0.19469026548672566,0.504639415326192,0.33240187,0.42230648
Nup205,-4.4851923,-1.1117849,7.284815046639744e-06,7.999304466825089e-05,0.07079646017699115,0.33034786658546195,0.10131217,0.20735899
Ilrun,-4.4853206,-0.8195529,7.2804375353091595e-06,7.997766008739048e-05,0.13274336283185842,0.3990971948554437,0.16675761,0.2778328
Rangap1,-4.4864626,-1.0596107,7.241548770768081e-06,7.958299201249012e-05,0.09734513274336283,0.3577544513309211,0.13003169,0.25421205
Snhg20,-4.487546,-1.0104376,7.2048278958642964e-06,7.921183533628219e-05,0.061946902654867256,0.3207107799233332,0.107201636,0.20535508
Fbf1,-4.487546,-2.5451107,7.2048278958642964e-06,7.921183533628219e-05,0.04424778761061947,0.29122631032135565,0.03067398,0.16704154
Ccdc93,-4.4882565,-1.4480718,7.180838942547783e-06,7.901275281992585e-05,0.061946902654867256,0.3161251029986028,0.07832426,0.20072962
Kcnn3,-4.488676,-1.0405662,7.166717390794014e-06,7.888967484253795e-05,0.07079646017699115,0.3330347866585462,0.12215837,0.23687069
Creg2,-4.4910064,-1.0197744,7.08874669787982e-06,7.806337039837327e-05,0.07964601769911504,0.3435675133450364,0.1230761,0.23551144
Nrg3os,-4.4911866,-1.6754773,7.082737963722616e-06,7.802917961673912e-05,0.05309734513274336,0.30140078099810125,0.06283863,0.18827344
Grina,-4.4923697,-0.6504016,7.0435106727193454e-06,7.762884814436784e-05,0.17699115044247787,0.47071257120338195,0.28496045,0.41707423
Atg5,-4.492713,-1.0453657,7.03214866625478e-06,7.753542661562e-05,0.07964601769911504,0.34310178053236845,0.11333876,0.2212939
Galc,-4.492981,-1.0272526,7.023302316566428e-06,7.74696770304351e-05,0.09734513274336283,0.359079998566976,0.122320056,0.23522528
Naa20,-4.493051,-1.0181895,7.02099632426946e-06,7.74696770304351e-05,0.08849557522123894,0.34915630709705153,0.11969944,0.22915976
Sec24d,-4.4932957,-1.244341,7.012931052670913e-06,7.741884033905811e-05,0.061946902654867256,0.3180955110521979,0.09526824,0.21252845
Spin1,-4.4938374,-0.48542127,6.995103760089789e-06,7.725377642154239e-05,0.12389380530973451,0.40898506072439367,0.21252759,0.28631994
Dync2i1,-4.4940004,-1.2069939,6.989744898283924e-06,7.722633446418135e-05,0.05309734513274336,0.30853007559201806,0.084262274,0.18478161
Slc12a6,-4.494676,-0.6132489,6.967585700878182e-06,7.701317473574527e-05,0.3008849557522124,0.6561817074481424,0.5162007,0.7097778
Tox,-4.4949327,-1.486325,6.959198078109281e-06,7.695212031226188e-05,0.1592920353982301,0.4141439472647154,0.24858081,0.5825861
Cds1,-4.496628,-0.9413456,6.903968056377674e-06,7.637283724778432e-05,0.10619469026548672,0.37212051732167806,0.15344205,0.27646863
Fzd3,-4.4969597,-0.5312614,6.893199021249127e-06,7.628511437436739e-05,0.18584070796460178,0.4870848708487085,0.2960123,0.40403077
Tm9sf4,-4.498247,-0.91875035,6.851597113816808e-06,7.585595980562736e-05,0.10619469026548672,0.37724357826102534,0.14487223,0.25828698
Mark3,-4.499005,-0.5959013,6.8272377050207255e-06,7.561742668339114e-05,0.30973451327433627,0.6944076236878873,0.60370415,0.8121665
Zbtb4,-4.4990864,-1.1863375,6.824619330694919e-06,7.561742668339114e-05,0.07964601769911504,0.3402357324544119,0.10310266,0.22086683
Rhobtb2,-4.5005016,-0.993544,6.7793245767187446e-06,7.514870106288477e-05,0.07964601769911504,0.3386235804105614,0.114985295,0.21722676
Zmiz1os1,-4.5007696,-2.5191524,6.770782694017857e-06,7.508499009007834e-05,0.035398230088495575,0.28244903808261385,0.0350892,0.18624535
Smc3,-4.501259,-0.67279273,6.755211032090686e-06,7.49432371726989e-05,0.1504424778761062,0.4285458388564468,0.21479855,0.3235163
Lrrk2,-4.501731,-0.994309,6.740227949183251e-06,7.480789962600328e-05,0.11504424778761062,0.38451617525883997,0.1551378,0.28841886
Sp4,-4.502698,-0.63337356,6.709621151420686e-06,7.449897534655944e-05,0.1592920353982301,0.44821409379142335,0.23731986,0.3474689
Tra2b,-4.5034904,-0.4487781,6.6846448295038595e-06,7.425233839138847e-05,0.23893805309734514,0.5771146060975173,0.40615314,0.5210822
Man1c1,-4.503927,-1.3169515,6.670909196511019e-06,7.413040947487638e-05,0.07079646017699115,0.3279475513201734,0.10405628,0.24154401
Aak1,-4.504271,-1.0592657,6.6601228105670694e-06,7.404116670249779e-05,0.39823008849557523,0.7752660050872353,0.785158,1.2486258
Kcnj9,-4.5043173,-1.2227414,6.6586615349325205e-06,7.404116670249779e-05,0.07079646017699115,0.3317450650234658,0.09526754,0.20967743
Dok6,-4.5046263,-1.0973454,6.6489883279123476e-06,7.397859891138914e-05,0.5132743362831859,0.8132411421201591,1.1767398,1.7579975
9530052E02Rik,-4.5061,-2.230175,6.602997410129918e-06,7.349732411358363e-05,0.02654867256637168,0.2746032314692079,0.037293904,0.16405837
Tdp1,-4.5063157,-1.9643363,6.596297027351298e-06,7.345317079358864e-05,0.035398230088495575,0.28570916777128935,0.044696007,0.16413656
Gbf1,-4.506927,-0.51846635,6.577317830606875e-06,7.327219324560809e-05,0.30973451327433627,0.6523125425429012,0.52735066,0.69051063
Kdm3a,-4.5096884,-0.6324224,6.4922886430318045e-06,7.235495472346105e-05,0.13274336283185842,0.40962992154193384,0.20859902,0.30716377
Cops2,-4.5098577,-0.61421585,6.487120720537731e-06,7.232735840699122e-05,0.09734513274336283,0.37115322609536777,0.16851921,0.24761468
Slc3a2,-4.5100265,-0.6235652,6.481956733917868e-06,7.229978308027111e-05,0.07964601769911504,0.34586035180740154,0.1576131,0.23350129
Ntrk3,-4.510277,-1.1291313,6.474307026779385e-06,7.224444759533309e-05,0.46017699115044247,0.7782395299681152,1.0671929,1.643174
Nfatc3,-4.5108185,-0.7301827,6.457791842137792e-06,7.209009837899563e-05,0.1415929203539823,0.42374520832586965,0.20731483,0.32363942
Rnf146,-4.510865,-1.0321422,6.456373065366305e-06,7.209009837899563e-05,0.09734513274336283,0.36567190914627595,0.12480595,0.2404702
Lonrf1,-4.511955,-1.3960505,6.423293991779439e-06,7.176461935929876e-05,0.05309734513274336,0.3088883316017626,0.07635156,0.1896388
Rnf24,-4.513871,-0.59650016,6.36548927518588e-06,7.114837638279726e-05,0.10619469026548672,0.3851968616773546,0.18654536,0.27009517
Ro60,-4.5142555,-0.8403332,6.3539532861586194e-06,7.104899076116609e-05,0.11504424778761062,0.3875255257406943,0.16168503,0.2732343
Dyrk1a,-4.514454,-0.5707252,6.3480183132804635e-06,7.101217821725481e-05,0.30973451327433627,0.6798266040912836,0.5666712,0.75722945
Ccnd2,-4.5171394,-0.59621644,6.268068753258099e-06,7.014702515620372e-05,0.1504424778761062,0.4403682871780174,0.26608935,0.37902457
Cacul1,-4.5179315,-0.50457114,6.244667409732443e-06,6.991425554146281e-05,0.17699115044247787,0.4734711424784151,0.26761785,0.36139068
Cttn,-4.5183043,-0.94482076,6.233683961875148e-06,6.98203785142081e-05,0.07079646017699115,0.3305628201913087,0.11266957,0.20666727
Nup214,-4.518427,-0.6852445,6.230084047650231e-06,6.980915694760705e-05,0.13274336283185842,0.40980904954680614,0.1833977,0.28040963
Babam2,-4.5188055,-0.50293297,6.218954059534819e-06,6.97135150520236e-05,0.2831858407079646,0.6420664206642066,0.5335448,0.69264984
Atr,-4.5193415,-0.57365227,6.203233363523833e-06,6.956631071698055e-05,0.12389380530973451,0.41185110880235015,0.21144202,0.30042255
Plekhm3,-4.5194693,-0.38743407,6.19947970451078e-06,6.955324411699568e-05,0.22123893805309736,0.5598108408268548,0.4063889,0.50431246
Hdlbp,-4.5213685,-0.46573147,6.1441113937848255e-06,6.896084926942283e-05,0.18584070796460178,0.4974026439293519,0.30600435,0.40171722
Ankrd13d,-4.521415,-1.1469166,6.142758628987764e-06,6.896084926942283e-05,0.061946902654867256,0.31845376706194245,0.09298777,0.1953942
Brd8,-4.521881,-0.6597474,6.129246647531288e-06,6.885152902139034e-05,0.12389380530973451,0.3974850428115932,0.18382347,0.27673042
Elmod1,-4.5228133,-0.8321633,6.102307961588037e-06,6.857758884478067e-05,0.3274336283185841,0.6876724107046895,0.6197602,0.9275924
Sptan1,-4.524421,-0.9324584,6.0561048161888596e-06,6.80868353184078e-05,0.3805309734513274,0.7577114606097517,0.7256036,1.1100295
Trpc1,-4.526093,-0.49211544,6.0084153789552656e-06,6.757895405296274e-05,0.22123893805309736,0.5446924372156343,0.37219688,0.49116674
Kansl2,-4.526151,-1.2739685,6.006760222632213e-06,6.757895405296274e-05,0.061946902654867256,0.31820298785512124,0.08685355,0.19837949
Birc2,-4.5263085,-1.3555093,6.002293479847002e-06,6.756666351214452e-05,0.07964601769911504,0.33923261562712714,0.089786515,0.21541943
Ext1,-4.526565,-1.0409273,5.995021153750953e-06,6.75130839904812e-05,0.4424778761061947,0.7756242610969799,0.9571432,1.4587997
Tor1aip2,-4.528208,-0.8705625,5.948611975363675e-06,6.70185340788352e-05,0.11504424778761062,0.38748970013971984,0.15428329,0.26621276
2210408F21Rik,-4.528295,-0.6707553,5.946153057726947e-06,6.70185340788352e-05,0.26548672566371684,0.6047361444488232,0.49851525,0.7074493
Tmem131l,-4.528324,-0.8789314,5.945333634705765e-06,6.70185340788352e-05,0.12389380530973451,0.3989897180525203,0.16948004,0.29240465
Thap2,-4.5293784,-1.1468914,5.915743181985506e-06,6.673216595295992e-05,0.07964601769911504,0.3422419661089815,0.10776935,0.22472177
Emc2,-4.5314817,-0.69336414,5.857146126282373e-06,6.609891491524879e-05,0.17699115044247787,0.47253967685307924,0.24338454,0.3685185
Slc43a2,-4.532536,-0.812778,5.827975933192159e-06,6.579735853986274e-05,0.11504424778761062,0.3886719449718769,0.16424525,0.27273864
Kpnb1,-4.532973,-0.550383,5.815929626331448e-06,6.568895714986381e-05,0.1504424778761062,0.4339555046035897,0.23094022,0.32240704
Gfod2,-4.533398,-1.3553888,5.804227443881738e-06,6.558435299289415e-05,0.05309734513274336,0.3103930068426898,0.08012894,0.19347626
Elp4,-4.5335727,-0.50244194,5.799424864587851e-06,6.555765507424299e-05,0.2743362831858407,0.6456131551606779,0.5383991,0.69834083
Zfp949,-4.53394,-1.335579,5.789351825350096e-06,6.54713314592412e-05,0.08849557522123894,0.3522373087808548,0.09718751,0.22919992
Dpy19l3,-4.5342135,-1.3649193,5.78184792725141e-06,6.541400160220858e-05,0.05309734513274336,0.31042883244366426,0.08603928,0.20816559
Mkln1,-4.5352798,-0.735284,5.752719216188775e-06,6.511186408550648e-05,0.3274336283185841,0.7206677892021639,0.61236066,0.8781013
Ilf2,-4.5354896,-1.3970932,5.747005535862842e-06,6.507460545665173e-05,0.07964601769911504,0.33772794038619997,0.08938668,0.22014809
Cyb5a,-4.537039,-2.4704642,5.7049558153273485e-06,6.462570099403283e-05,0.035398230088495575,0.2851717837566725,0.037127122,0.19031799
Pex1,-4.5375633,-0.7772488,5.690795263800969e-06,6.449247943413414e-05,0.08849557522123894,0.3576828001289722,0.14207353,0.23241296
Fam78b,-4.537616,-0.79010475,5.689381060542602e-06,6.449247943413414e-05,0.12389380530973451,0.39931214846129043,0.17072323,0.27907977
Rab8b,-4.5380235,-1.093244,5.678393179392911e-06,6.440625780088118e-05,0.11504424778761062,0.3844803496578655,0.1531946,0.3024801
Foxo3,-4.538029,-0.78729254,5.6782363569240345e-06,6.440625780088118e-05,0.10619469026548672,0.3745566581879411,0.16757357,0.27372095
Ints2,-4.5386004,-0.9596509,5.6628878495040455e-06,6.428466265998045e-05,0.061946902654867256,0.32529645684806363,0.106603935,0.19785257
Sec22a,-4.539107,-0.615032,5.64929541733624e-06,6.415746739806626e-05,0.11504424778761062,0.39440404112778993,0.18631943,0.27283272
Slc33a1,-4.539486,-0.904609,5.639160540446612e-06,6.406944766249492e-05,0.08849557522123894,0.3544226704402966,0.13068256,0.23218083
Gm37529,-4.539649,-1.8659567,5.634800112873372e-06,6.404698774657677e-05,0.02654867256637168,0.27904560599004047,0.047677267,0.16381589
Rprd2,-4.540039,-0.5559946,5.624379330119016e-06,6.395559568357933e-05,0.21238938053097345,0.5323326048794469,0.3227478,0.44469634
Atp6v0a1,-4.5405865,-0.83342326,5.609790219949844e-06,6.38167075402423e-05,0.36283185840707965,0.7428438362053523,0.6781468,1.0038831
Fech,-4.540604,-1.2435842,5.6093252070825e-06,6.38167075402423e-05,0.061946902654867256,0.319671837495074,0.09064604,0.2026678
Ptprf,-4.5422297,-3.1059766,5.5662399223305274e-06,6.337494352246664e-05,0.02654867256637168,0.2757496507003905,0.021486316,0.17142425
Kif13b,-4.5423574,-0.6375056,5.562856025148677e-06,6.336326468662354e-05,0.20353982300884957,0.520725110163723,0.33648646,0.48383608
Tmem234,-4.5426607,-0.8288112,5.55486554935201e-06,6.329908282912998e-05,0.12389380530973451,0.3969834843979508,0.17077273,0.28575793
Spast,-4.5427594,-0.30548495,5.552255662418279e-06,6.32961856806021e-05,0.17699115044247787,0.4873714756565041,0.3250461,0.38843855
Psma1,-4.5437326,-0.96308374,5.526679689245889e-06,6.303135961376784e-05,0.08849557522123894,0.3558556944792749,0.1293267,0.23834585
Zfyve1,-4.544088,-0.47051615,5.517365719979975e-06,6.295185430822163e-05,0.12389380530973451,0.4080535950990578,0.21615618,0.2884374
Heatr3,-4.5452294,-0.5731777,5.487540468948272e-06,6.263815310137642e-05,0.12389380530973451,0.4131408304374306,0.2045356,0.2909233
Adcy3,-4.545486,-1.510802,5.480866250327701e-06,6.258855764823854e-05,0.061946902654867256,0.32010174470676744,0.0729617,0.1953127
Tnks2,-4.5461617,-0.42763227,5.4633078128268564e-06,6.241457522561974e-05,0.26548672566371684,0.6207860136853796,0.49452516,0.62081456
Tmed10,-4.547385,-0.7769332,5.431657885197976e-06,6.207939063176078e-05,0.1415929203539823,0.4245333715473077,0.20478821,0.3288825
Ccbe1,-4.5486083,-1.8742036,5.400183537993389e-06,6.174592836846058e-05,0.061946902654867256,0.3189194998746104,0.09454034,0.31005186
Bbs9,-4.549179,-0.5868357,5.385555335748089e-06,6.160488372564971e-05,0.19469026548672566,0.4950381542650378,0.3200155,0.44881874
Acat1,-4.5517306,-0.4172969,5.320638643848331e-06,6.088822843279584e-05,0.17699115044247787,0.4822125891161824,0.29877946,0.38186282
Cacng2,-4.5535016,-0.6407695,5.2760234785726695e-06,6.0403387673305334e-05,0.13274336283185842,0.4110629455809121,0.21376543,0.31597632
Anapc4,-4.555296,-0.5495475,5.231186691229729e-06,5.991559522307878e-05,0.13274336283185842,0.4196969154157561,0.21342142,0.29877502
Rgs20,-4.5556107,-2.1020908,5.2233633799838915e-06,5.985150278045508e-05,0.04424778761061947,0.2985705585211192,0.08160821,0.31120026
Mllt11,-4.556205,-0.9875672,5.208616569238163e-06,5.9707989426377746e-05,0.11504424778761062,0.38068283595457314,0.15692274,0.29034925
Tenm2,-4.5564027,-1.0138913,5.203709830674852e-06,5.967720151525107e-05,0.7964601769911505,0.9403503743775302,2.7048948,3.3733268
Grid2,-4.557533,-1.0500222,5.175797122895139e-06,5.938243752869017e-05,0.5398230088495575,0.8126321069035933,1.214952,1.7762259
Cntn6,-4.5575504,-1.2434922,5.175366610794436e-06,5.938243752869017e-05,0.13274336283185842,0.4092716655321893,0.25690928,0.5268384
Erc1,-4.5583196,-0.80896634,5.156457987287894e-06,5.92111222728315e-05,0.3274336283185841,0.700032243040877,0.615985,0.9129875
Msantd2,-4.5592575,-0.60782987,5.133484736501095e-06,5.897252452748373e-05,0.17699115044247787,0.4785942034177623,0.26133758,0.37511286
Iffo1,-4.559397,-2.078725,5.130068557698923e-06,5.89584868029812e-05,0.035398230088495575,0.2881453086375524,0.04689078,0.18465206
Atxn3,-4.5606265,-0.79029626,5.100128206837516e-06,5.863947150950965e-05,0.12389380530973451,0.4008884749041665,0.17035003,0.27853248
Ap3s1,-4.5607777,-0.57108074,5.096450475101614e-06,5.862227066180666e-05,0.20353982300884957,0.5204385053559274,0.32200348,0.4474888
Pgm2l1,-4.5613546,-0.602991,5.082470035558665e-06,5.848649672610763e-05,0.2743362831858407,0.6230788521477448,0.49394935,0.6781423
Comt,-4.5615525,-0.44378355,5.077677150155916e-06,5.845637747416001e-05,0.1415929203539823,0.43227170135779025,0.256689,0.33507365
Ptpn1,-4.562199,-0.5429475,5.06205990126399e-06,5.8301564315029326e-05,0.1592920353982301,0.4528355963171282,0.24831237,0.34405518
Hps5,-4.5622168,-2.2938013,5.061638452508772e-06,5.8301564315029326e-05,0.035398230088495575,0.2878945294307312,0.03716341,0.1702977
Zc3h14,-4.563038,-0.4582905,5.04186821906552e-06,5.8118832709691336e-05,0.19469026548672566,0.5138824203776018,0.31633246,0.41291276
Mmd,-4.5639815,-0.58894813,5.019244770781908e-06,5.788287853687119e-05,0.1592920353982301,0.45849604127109234,0.2667494,0.378326
Hs3st5,-4.565013,-3.2178516,4.994637698823354e-06,5.76238363964721e-05,0.017699115044247787,0.2694801705298606,0.030160636,0.25067243
Gpatch1,-4.5656185,-1.5358391,4.980233234187379e-06,5.7482331186690244e-05,0.061946902654867256,0.3189911510765593,0.07254962,0.19735955
Pum1,-4.565712,-0.65802085,4.978020696866434e-06,5.7481485227675586e-05,0.3185840707964602,0.6983484397950775,0.57561475,0.8010907
Eif3j1,-4.5657935,-0.75072813,4.976085498934417e-06,5.7481485227675586e-05,0.11504424778761062,0.39114391143911437,0.18214011,0.2898012
Agfg2,-4.56637,-0.92476964,4.962421431338842e-06,5.735065112261276e-05,0.09734513274336283,0.3655286067423781,0.13792834,0.24745145
Arpp19,-4.5679197,-1.0772579,4.925885624831915e-06,5.695290307195936e-05,0.09734513274336283,0.36688997957940744,0.13417095,0.26464894
Mapk8ip3,-4.5697722,-0.43140194,4.882545520705069e-06,5.647610768030358e-05,0.20353982300884957,0.5195428653315659,0.34216285,0.4383788
Dnal1,-4.5702615,-0.67155606,4.871158311237667e-06,5.636865797715595e-05,0.1415929203539823,0.4313402357324544,0.20301281,0.30639467
Pex7,-4.5704074,-1.547088,4.867774175266658e-06,5.635376651848992e-05,0.05309734513274336,0.30974814602514955,0.07109291,0.19500367
Zhx3,-4.570955,-0.5300431,4.855069963097871e-06,5.623091806398267e-05,0.168141592920354,0.4782001218070433,0.28737614,0.3925399
Pde10a,-4.571858,-1.0983297,4.8341908532448476e-06,5.60374064826096e-05,0.4247787610619469,0.7453158026725898,0.9138549,1.4347459
Dalrd3,-4.5727143,-1.2298737,4.8144688498285085e-06,5.583287785709626e-05,0.07079646017699115,0.3366531723569663,0.103039555,0.22678968
Atxn10,-4.57311,-0.699421,4.805371837450118e-06,5.5751442690969205e-05,0.30973451327433627,0.690610109984595,0.5613567,0.7987864
Nfix,-4.5733957,-0.5626657,4.798826845802724e-06,5.569955824912276e-05,0.25663716814159293,0.5929136961272525,0.44702652,0.60568917
St8sia3,-4.5735993,-0.7007989,4.794157080146144e-06,5.56694039513945e-05,0.12389380530973451,0.39970623007200945,0.188059,0.28990754
Smurf2,-4.5738792,-0.55742216,4.787759907183477e-06,5.5619156379602265e-05,0.2743362831858407,0.6247626553935443,0.47724715,0.6419066
Zfp800,-4.5742755,-0.50981355,4.778711239656933e-06,5.55380497446288e-05,0.09734513274336283,0.37763765987174436,0.19164,0.26295632
Cul4a,-4.574986,-0.6422714,4.7625179067246656e-06,5.5373801883899505e-05,0.12389380530973451,0.40497259341525454,0.18746158,0.27900136
Acyp2,-4.575341,-0.58327097,4.754440962898486e-06,5.530382193639927e-05,0.25663716814159293,0.6004728979328628,0.47399008,0.6463294
Shisa7,-4.5764775,-1.0595626,4.7287091408796165e-06,5.502833027953023e-05,0.11504424778761062,0.38261741840719377,0.13074926,0.2555249
Ubxn2b,-4.5764947,-1.3154052,4.728314310525572e-06,5.502833027953023e-05,0.061946902654867256,0.3249023752373446,0.08541346,0.2004172
Rasa1,-4.576699,-0.74475527,4.723710288987109e-06,5.5017813378883234e-05,0.30973451327433627,0.6772471608211228,0.5505121,0.8020888
Nkain3,-4.576949,-1.0488594,4.718059797978831e-06,5.497583121062063e-05,0.34513274336283184,0.6703328198330527,0.7560568,1.20524
Abca3,-4.577217,-0.45569128,4.712022254396181e-06,5.492930064018454e-05,0.10619469026548672,0.39300684268978614,0.20513006,0.27174792
Ctnnbl1,-4.577916,-1.0992728,4.696306954782392e-06,5.476986452908111e-05,0.09734513274336283,0.36556443234335256,0.11816788,0.23802109
Map9,-4.5782833,-0.5962962,4.688076532640326e-06,5.469761894574275e-05,0.08849557522123894,0.36130118582739223,0.17045389,0.24761203
Atf1,-4.578586,-1.1484083,4.6812935785754926e-06,5.4642206106135315e-05,0.07079646017699115,0.3353276251209114,0.10246962,0.21445766
