names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MY GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Celf5,-4.051069,-2.4129603,5.098426017120829e-05,0.0035037009483385342,0.041666666666666664,0.5416264866602378,0.11193661,0.4890602
Fbxl17,-4.0513334,-2.1231217,5.092652938050975e-05,0.0035037009483385342,0.2916666666666667,0.8170291796135576,0.58736706,1.5000268
Lrrtm3,-4.063009,-2.7041178,4.844421671979602e-05,0.003346262476249149,0.125,0.6266652380442158,0.22886956,0.9842953
Phc3,-4.065003,-2.8387809,4.803185157413918e-05,0.00332632951494103,0.08333333333333333,0.5878067073824065,0.09696599,0.54722816
Klhdc10,-4.065192,-2.0124025,4.799287642427597e-05,0.00332632951494103,0.16666666666666666,0.678809957498482,0.26424608,0.7976147
Rabgap1l,-4.0652175,-2.1959424,4.798768200367412e-05,0.00332632951494103,0.2916666666666667,0.8296010571806136,0.6229049,1.601466
Gm4258,-4.0659494,-2.0813801,4.783727546344e-05,0.00332632951494103,0.20833333333333334,0.722847244544448,0.382298,1.0887907
Atp8a2,-4.0675273,-2.1352537,4.7514641665292805e-05,0.003324787556110463,0.125,0.6392371156112718,0.23665774,0.77611256
Ppp2r5e,-4.0677795,-1.8944829,4.7463212105276244e-05,0.003324787556110463,0.16666666666666666,0.6846673095467696,0.27737913,0.7832105
Trappc9,-4.069345,-2.1976767,4.714552498740552e-05,0.0033162310377266658,0.08333333333333333,0.609414621950784,0.16917272,0.6127885
Lrch1,-4.070039,-2.133995,4.7005261785560956e-05,0.0033150430030919236,0.08333333333333333,0.6046287367405979,0.18389785,0.63455087
Smyd3,-4.0712886,-2.2270985,4.675378458259675e-05,0.0033059847150904596,0.16666666666666666,0.7268473874066931,0.33543208,1.0529001
Nck2,-4.072172,-28.80885,4.657674290883586e-05,0.003302155889077624,0.0,0.4801242901532198,0.0,0.38543203
Pbx1,-4.0722604,-2.3638842,4.6559073747276826e-05,0.003302155889077624,0.25,0.8126361655773421,0.5901033,1.6369562
Kcnd3,-4.0751886,-2.1609244,4.597705050658227e-05,0.0032769319552038876,0.125,0.630736812029001,0.25332978,0.82825446
Amph,-4.0759335,-1.9761589,4.5830140188648484e-05,0.0032751485820983637,0.20833333333333334,0.7446694524804457,0.42163095,1.1195251
Esyt2,-4.0769176,-2.1643455,4.563660295499122e-05,0.003270014723734971,0.16666666666666666,0.714239794278367,0.31312218,0.9738889
Ep400,-4.0779905,-2.8220623,4.542657962147924e-05,0.003263668969061891,0.08333333333333333,0.583520840030001,0.095363796,0.535084
Sh3d19,-4.080818,-3.0882757,4.487748832429036e-05,0.0032328635690983426,0.041666666666666664,0.541697917782778,0.08422446,0.55809593
Sorl1,-4.0812597,-2.2567842,4.479226352389676e-05,0.0032328635690983426,0.125,0.6303082252937605,0.20543773,0.73714966
Cdc42se2,-4.082219,-2.1835063,4.4607732206411396e-05,0.003230754081903704,0.08333333333333333,0.5785206614521947,0.1513743,0.5552637
Rbfox3,-4.0825095,-2.2097232,4.455202947651326e-05,0.003230754081903704,0.20833333333333334,0.7192756884174435,0.38601685,1.1566575
Naa15,-4.083595,-2.628142,4.434433367391508e-05,0.003229084677013816,0.125,0.610986106646666,0.12256343,0.59117836
Armc8,-4.0847054,-2.7786617,4.4132758595729965e-05,0.003222410933334957,0.08333333333333333,0.5847351691131826,0.09909972,0.5393406
Prkcg,-4.0866747,-2.6063926,4.376004485595963e-05,0.0032039030116611314,0.041666666666666664,0.5459837851351834,0.118239276,0.567784
Zmynd8,-4.0886307,-1.9013777,4.339267874408691e-05,0.00318568655151261,0.125,0.6871673988356727,0.30236992,0.84110814
Neo1,-4.091408,-2.0875926,4.2876275790626665e-05,0.003156398713682571,0.16666666666666666,0.6735240544305153,0.25551674,0.8053195
Ccdc148,-4.091433,-2.6331172,4.287160807022887e-05,0.003156398713682571,0.041666666666666664,0.5466266652380443,0.1103771,0.5446234
Nptn,-4.094134,-1.8490975,4.237493783065316e-05,0.0031366792823957312,0.2916666666666667,0.8403514411228973,0.76324075,1.6343092
Gramd1b,-4.094828,-1.8180209,4.2248173517155904e-05,0.0031359348685248045,0.16666666666666666,0.6801671488267438,0.31730518,0.8401324
Nfib,-4.094891,-2.418021,4.2236667345899915e-05,0.0031359348685248045,0.25,0.8171720418586378,0.6114618,1.7058336
Usp45,-4.099208,-3.4645839,4.145666338658308e-05,0.0030942792922152426,0.041666666666666664,0.5414836244151577,0.0534479,0.47379845
4632427E13Rik,-4.0998135,-2.607227,4.134828914684609e-05,0.0030942792922152426,0.08333333333333333,0.5882710096789171,0.115011685,0.5554318
Btbd7,-4.0999527,-2.363967,4.132349127174399e-05,0.0030942792922152426,0.08333333333333333,0.5799492839029965,0.13259585,0.5480663
Nup98,-4.101808,-2.7720647,4.099345288169391e-05,0.0030854175880423397,0.08333333333333333,0.595199828565306,0.104118116,0.5593632
Fubp1,-4.102174,-2.0718303,4.092863934174289e-05,0.0030854175880423397,0.125,0.6742383656559163,0.2349083,0.7482249
Gabbr1,-4.1037517,-2.107771,4.0650381851996494e-05,0.003076833127783509,0.125,0.6214864816600593,0.18274744,0.62286043
Ccny,-4.1040673,-2.2458136,4.059494619663934e-05,0.003076833127783509,0.16666666666666666,0.6806314511232544,0.22547203,0.78827244
Exoc6b,-4.1055694,-2.0996504,4.033205449173677e-05,0.0030700348560707283,0.2916666666666667,0.8186006643094397,0.5873329,1.487345
Atp9b,-4.1056576,-2.1328497,4.03166406948288e-05,0.0030700348560707283,0.16666666666666666,0.7255616272009715,0.31558496,0.9659959
Tanc1,-4.1068945,-3.4400604,4.01014336461649e-05,0.0030698732822576945,0.041666666666666664,0.5447337404907319,0.084307425,0.6702312
Hnrnpu,-4.1085477,-1.7729478,3.981546109232673e-05,0.0030566898272880554,0.20833333333333334,0.7550626808100289,0.41210198,1.0090128
Phf12,-4.109545,-4.3221755,3.964394099306931e-05,0.0030522426776039323,0.041666666666666664,0.521268616736312,0.027199639,0.43925694
Trpm7,-4.1107945,-1.871246,3.942998799195996e-05,0.003044493613057368,0.16666666666666666,0.7159541412193292,0.32059246,0.8682366
Ski,-4.111325,-2.4375644,3.933955152916416e-05,0.003044493613057368,0.041666666666666664,0.5489124611593271,0.110250115,0.4894522
Smpd3,-4.112713,-4.116398,3.910362619451285e-05,0.0030367469244120242,0.041666666666666664,0.5276974177649202,0.034763765,0.47844315
Rngtt,-4.11472,-1.9372134,3.8764979111251884e-05,0.0030191738803459077,0.125,0.6430229651058966,0.22568683,0.67783195
Hdac9,-4.1166005,-2.4097264,3.845015868961051e-05,0.0030033597790402166,0.20833333333333334,0.7994571234686954,0.55728406,1.6021417
Tmod2,-4.118456,-2.0097125,3.8141943333713125e-05,0.002987970896142483,0.125,0.6624879459980714,0.23674996,0.73030573
Pip5k1b,-4.1185946,-2.723347,3.811897416088108e-05,0.002987970896142483,0.08333333333333333,0.5926997392764027,0.16912901,0.7961302
Cdc27,-4.119971,-3.740577,3.789207910516277e-05,0.002985806937113559,0.041666666666666664,0.5383049394621237,0.043518092,0.46658468
Hmbox1,-4.12536,-2.3503563,3.7015521753475606e-05,0.002925314910340852,0.08333333333333333,0.6104503732276153,0.15257138,0.61005294
Dnm3,-4.125524,-2.1194358,3.6989139368537755e-05,0.002925314910340852,0.20833333333333334,0.7271688274581235,0.39047647,1.1235185
Zzz3,-4.127165,-3.737265,3.67262955533453e-05,0.0029196318388117998,0.041666666666666664,0.5391621129326047,0.043518092,0.4657282
Virma,-4.128869,-4.003834,3.6455219814846496e-05,0.0029066817698069,0.041666666666666664,0.532269009607486,0.034763765,0.4494864
Sptan1,-4.1314187,-1.8782412,3.6053155516274685e-05,0.0028831794307211333,0.20833333333333334,0.756705596628451,0.4399344,1.1090665
Rasgef1a,-4.133766,-2.2535288,3.568666442470159e-05,0.002862390068930542,0.125,0.625129468909604,0.19212668,0.6981732
Xpo6,-4.13499,-4.000669,3.5496943621465735e-05,0.0028556972308646238,0.041666666666666664,0.5328047430265367,0.034763765,0.44869214
Adam22,-4.1352806,-2.3398626,3.545209895966702e-05,0.0028556972308646238,0.16666666666666666,0.7553841208614593,0.34981993,1.1379173
Cmip,-4.1359878,-2.109063,3.534313680883686e-05,0.0028556972308646238,0.16666666666666666,0.6938462087931712,0.2644783,0.83555865
Bach2,-4.1363664,-2.3144863,3.5284895123767077e-05,0.0028556972308646238,0.08333333333333333,0.6164148719597129,0.20103197,0.7455471
Vps8,-4.136833,-4.0690184,3.521318923047015e-05,0.0028556972308646238,0.041666666666666664,0.5320904318011358,0.034763765,0.46608174
Lonp2,-4.1380954,-3.397376,3.502008129064639e-05,0.0028556972308646238,0.08333333333333333,0.5634486945962356,0.061963405,0.5149489
Riok3,-4.1406703,-4.0121646,3.4629255103471764e-05,0.002836853916555751,0.041666666666666664,0.5336619164970178,0.034763765,0.45158124
Gigyf2,-4.144368,-2.0255795,3.407516228903547e-05,0.0027999988094996424,0.16666666666666666,0.7010250366084503,0.2799842,0.8396476
Arnt2,-4.1528125,-3.1488078,3.2841410869701834e-05,0.0027068978836468963,0.08333333333333333,0.5757705632344012,0.08779967,0.5954921
Faah,-4.1530523,-28.869347,3.280699907201959e-05,0.0027068978836468963,0.0,0.48966034501232186,0.0,0.39903668
Rsrc2,-4.1560435,-2.3657901,3.2380625477303426e-05,0.0026853932301701944,0.08333333333333333,0.6060930747526697,0.1408756,0.5764759
Foxk2,-4.156081,-28.81485,3.237526223672928e-05,0.0026853932301701944,0.0,0.4900175006250223,0.0,0.38676307
Mbd5,-4.15829,-2.1790056,3.206386291026377e-05,0.0026756397403689056,0.2916666666666667,0.8444230151076824,0.6903033,1.7052386
Sidt1,-4.162127,-2.599291,3.152967205619025e-05,0.002639259464641221,0.08333333333333333,0.587342405085896,0.1447361,0.6646102
Trio,-4.1644244,-1.9435383,3.121391870926523e-05,0.002620993736618615,0.20833333333333334,0.7630629665345191,0.47321978,1.2022845
Gm9801,-4.167441,-3.226221,3.080383717173978e-05,0.0025946680401399617,0.041666666666666664,0.5538412086145934,0.0663015,0.49560443
Zfp644,-4.171593,-2.0509825,3.0247699273566637e-05,0.0025558354700652057,0.125,0.6694881960070003,0.23373835,0.7377104
Yeats2,-4.173916,-3.3352764,2.994084214255282e-05,0.0025378877866573954,0.041666666666666664,0.5529483195828423,0.060600027,0.48891526
Kcnb2,-4.174837,-2.52233,2.9819921585879557e-05,0.0025356370032043785,0.25,0.7710632522590093,0.56984043,1.6886468
Rasgef1b,-4.1758723,-3.8900394,2.9684646558358934e-05,0.002532147469914618,0.041666666666666664,0.5443408693167613,0.07181523,0.7437864
Gtdc1,-4.178826,-2.0942712,2.930181754681545e-05,0.0025074517117290797,0.20833333333333334,0.7286331654701954,0.37754503,1.0847479
Ahi1,-4.180416,-2.3924606,2.9097627359653345e-05,0.0024979336969772697,0.16666666666666666,0.7583842280081432,0.41392532,1.3062189
Gpr158,-4.1809964,-2.3049204,2.902341932708032e-05,0.0024979336969772697,0.20833333333333334,0.751919711418265,0.47333655,1.3841001
Tbl1x,-4.1812997,-3.5142274,2.8984773542693108e-05,0.0024979336969772697,0.041666666666666664,0.5501267902425087,0.060600027,0.5387231
Prickle2,-4.1813626,-2.2204576,2.897672849676077e-05,0.0024979336969772697,0.2916666666666667,0.8108503875138398,0.6531344,1.6667345
Ube3c,-4.1821833,-1.9993128,2.8872335868427923e-05,0.0024979336969772697,0.16666666666666666,0.6913104039429979,0.27516463,0.8181863
Cop1,-4.18366,-1.91291,2.8685329435427648e-05,0.0024979336969772697,0.16666666666666666,0.6798457087753134,0.2711733,0.7761184
Cracdl,-4.1849346,-2.9890838,2.8524823079482625e-05,0.0024966188799534143,0.08333333333333333,0.5926640237151327,0.123766005,0.71592003
Slc9a9,-4.1862345,-2.091628,2.836201789476014e-05,0.0024904817674255065,0.16666666666666666,0.685845923068681,0.31079298,0.9375206
Pias1,-4.1875725,-2.1292276,2.8195393366955244e-05,0.0024839679336724177,0.16666666666666666,0.6738097789206757,0.22795963,0.75146735
Zfp532,-4.18809,-2.3113797,2.8131194198266794e-05,0.0024839679336724177,0.125,0.6238437087038823,0.16370314,0.63278055
Nol4,-4.189024,-2.3528132,2.8015674146084207e-05,0.0024839679336724177,0.16666666666666666,0.7309189613914783,0.33918428,1.1192977
Upf2,-4.189769,-3.4798768,2.7923893608758682e-05,0.0024839679336724177,0.041666666666666664,0.5522340083574413,0.055213872,0.49063
Btbd9,-4.1908035,-2.2636054,2.779680886082785e-05,0.00248139619299151,0.16666666666666666,0.7581699346405228,0.4050502,1.2231748
Fam219a,-4.190854,-2.628067,2.7790623692701736e-05,0.00248139619299151,0.041666666666666664,0.5586985249473195,0.10173974,0.5080582
Nf1,-4.1939716,-2.0374367,2.7411214518956247e-05,0.002463342254596503,0.20833333333333334,0.7958141362191506,0.46144477,1.2258625
Rbm26,-4.1978593,-2.0056248,2.694500262108563e-05,0.0024295712094918485,0.16666666666666666,0.71652559019965,0.30447286,0.88756526
Epb41l3,-4.198011,-2.451475,2.6926992010083686e-05,0.0024295712094918485,0.08333333333333333,0.6250937533483338,0.1810122,0.7349411
Baz1b,-4.20027,-2.7102792,2.6659688982103025e-05,0.002420087307260501,0.08333333333333333,0.5902710811100397,0.10883412,0.5610246
Tusc3,-4.2006235,-2.0889342,2.661810513459481e-05,0.002420087307260501,0.16666666666666666,0.7126683095824851,0.29767624,0.9062775
Rbm25,-4.2037535,-1.9960461,2.625247402979473e-05,0.0023993332557162737,0.20833333333333334,0.781920782885103,0.40886578,1.1035708
Sanbr,-4.206543,-3.427142,2.5930678776430544e-05,0.0023780113949579823,0.041666666666666664,0.5564484445873067,0.060600027,0.51402134
Rab11fip3,-4.209118,-2.7114887,2.563696971550276e-05,0.0023591280008752025,0.08333333333333333,0.6083431551126826,0.119628824,0.6056039
Rictor,-4.2091303,-2.5954368,2.5635537789403414e-05,0.0023591280008752025,0.125,0.6465945212329012,0.15057766,0.68417805
Far1,-4.2127404,-2.0588734,2.5229114144160478e-05,0.0023376079208744555,0.125,0.6711311118254223,0.24852659,0.77727944
Hace1,-4.2142425,-2.3264856,2.50618198909875e-05,0.002330142216162056,0.125,0.6204150148219579,0.1758082,0.67502886
Rora,-4.215504,-2.3740537,2.4922052974079055e-05,0.0023251929285191117,0.25,0.8012786170934676,0.5874451,1.637826
Sos1,-4.2226357,-2.2576168,2.4146195586484328e-05,0.00226065601187747,0.08333333333333333,0.5938783527983142,0.14798369,0.5668464
Rock1,-4.226725,-2.0348146,2.371170406774037e-05,0.002227739469581062,0.16666666666666666,0.7109896782027929,0.2898514,0.8661603
Mprip,-4.226952,-2.142305,2.368778508396192e-05,0.002227739469581062,0.125,0.6519518554234079,0.20918226,0.7066349
Tiam1,-4.227659,-2.6387844,2.3613517198302495e-05,0.002227739469581062,0.08333333333333333,0.6025572341869353,0.15955396,0.73110795
2210408I21Rik,-4.228719,-2.298485,2.350253066436925e-05,0.002227739469581062,0.16666666666666666,0.7019893567627415,0.2915704,0.9803345
Marchf6,-4.231193,-2.1450727,2.324548922644735e-05,0.0022149159415412777,0.125,0.6502375084824458,0.19652112,0.67321664
Rps6ka5,-4.2324176,-4.6816096,2.311927166089814e-05,0.002210728930705812,0.041666666666666664,0.5318761384335154,0.027199639,0.53508735
Armc9,-4.236179,-2.4742281,2.2735577243200927e-05,0.0021818034304457463,0.041666666666666664,0.5645558769956069,0.11603588,0.5209802
Hspa12a,-4.2418585,-4.4793324,2.216763818352934e-05,0.002134926301044564,0.041666666666666664,0.5331618986392371,0.027199639,0.47935358
Ctdspl,-4.243613,-4.447966,2.1994955434587667e-05,0.0021259152968610452,0.041666666666666664,0.533876209864638,0.027199639,0.47112837
Slf2,-4.24408,-2.7977636,2.1949205746662945e-05,0.0021259152968610452,0.08333333333333333,0.5942355084110147,0.10331037,0.56349266
Sestd1,-4.244231,-3.907924,2.193438747209398e-05,0.0021259152968610452,0.041666666666666664,0.5502696524875889,0.043518092,0.51142186
Vps13a,-4.244989,-2.258867,2.1860438823192364e-05,0.0021259152968610452,0.16666666666666666,0.7079538554948391,0.29662314,0.97557634
Jazf1,-4.245014,-2.4024377,2.1857977959824485e-05,0.0021259152968610452,0.125,0.6745955212686168,0.24772763,0.9107663
Chchd3,-4.2464275,-2.44683,2.1720589679016193e-05,0.0021259152968610452,0.125,0.6805600200007144,0.20314986,0.80116343
Rmnd5a,-4.248712,-4.405487,2.1500296534624645e-05,0.0021239447348726627,0.041666666666666664,0.5365905925211615,0.027199639,0.46016943
Ttll7,-4.249154,-2.4895427,2.1457944536171094e-05,0.0021239447348726627,0.125,0.6650594664095146,0.19412701,0.7899261
Pde8b,-4.2494316,-2.4054918,2.1431363941398216e-05,0.0021239447348726627,0.125,0.6375941997928497,0.19632864,0.76514715
Zswim6,-4.250479,-1.9999,2.1331364526345388e-05,0.0021239447348726627,0.125,0.7122397228472446,0.35538188,0.9957616
Mbnl1,-4.251464,-1.7994659,2.1237794155147785e-05,0.0021239447348726627,0.125,0.7060609307475267,0.34364724,0.88684577
C130071C03Rik,-4.258595,-2.3455744,2.0571582072075764e-05,0.002070256218264703,0.20833333333333334,0.7760991463980856,0.45072806,1.359519
Erc2,-4.2620535,-1.9253333,2.0255709418774923e-05,0.0020461312484303844,0.5,0.8469231043965856,1.213788,2.3013291
Ccar1,-4.2622046,-2.4530485,2.0241981686591665e-05,0.0020461312484303844,0.08333333333333333,0.6076645594485517,0.1365035,0.5882717
Sgms1,-4.263341,-2.4700286,2.0139305708317003e-05,0.0020461312484303844,0.08333333333333333,0.6341655059109254,0.16826952,0.7007854
Ppp6r3,-4.2634797,-2.5191796,2.0126790487127233e-05,0.0020461312484303844,0.125,0.6318439944283725,0.14359789,0.6340448
Map3k2,-4.265411,-2.9110065,1.9953481194285336e-05,0.0020461312484303844,0.08333333333333333,0.6042358655666273,0.09909972,0.57860935
Epc1,-4.2657137,-2.5123155,1.992642470118761e-05,0.0020461312484303844,0.125,0.6318439944283725,0.14618786,0.64085466
Lrrn2,-4.267556,-29.037033,1.9762582249151062e-05,0.002042386865518035,0.0,0.503160827172399,0.0,0.43879116
Trak1,-4.269071,-28.901712,1.9628878586691002e-05,0.0020364014193991783,0.0,0.5033394049787493,0.0,0.4064734
Smarcad1,-4.270068,-2.3979125,1.954132772904078e-05,0.0020351762638733555,0.041666666666666664,0.5687703132254723,0.120784044,0.5167805
Aff4,-4.2700806,-2.137644,1.9540221877583126e-05,0.0020351762638733555,0.16666666666666666,0.7158112789742491,0.2742009,0.8705576
Klf7,-4.270535,-2.4403949,1.9500450894546407e-05,0.0020351762638733555,0.08333333333333333,0.6325940212150434,0.16447239,0.67821133
Dag1,-4.2714944,-28.928547,1.9416742947695506e-05,0.0020351762638733555,0.0,0.5036251294689096,0.0,0.41272485
Crtc3,-4.271797,-28.942478,1.93903800340919e-05,0.0020351762638733555,0.0,0.5036608450301796,0.0,0.41600052
Tspan7,-4.2760634,-1.9733211,1.902270407430213e-05,0.002020316436666001,0.20833333333333334,0.7473481195756991,0.40150657,1.0784367
Cep83,-4.2781587,-29.000477,1.88445702786283e-05,0.002009339695979137,0.0,0.5044108718168506,0.0,0.429865
Thoc2,-4.2823997,-2.0561762,1.8488861276944132e-05,0.0019792657470577243,0.125,0.6883460123575842,0.2555421,0.79339546
Robo2,-4.286237,-2.462204,1.8172548603771486e-05,0.0019531855239333594,0.25,0.785778063502268,0.582625,1.6784744
Spop,-4.286237,-2.4988866,1.8172548603771486e-05,0.0019531855239333594,0.125,0.6610593235472696,0.17351787,0.7280518
Bcas3,-4.2900734,-2.361405,1.7861395555032157e-05,0.001935224590982718,0.16666666666666666,0.7617772063287974,0.32059503,1.0791441
Ankrd12,-4.2914495,-2.004432,1.775107218151012e-05,0.001931057933267923,0.20833333333333334,0.7577056323440123,0.38168105,1.0524622
Epha3,-4.291487,-3.1609166,1.7748044958152256e-05,0.001931057933267923,0.08333333333333333,0.5935569127468838,0.14413767,0.8699122
Gbf1,-4.2920427,-2.4967823,1.7703702153952382e-05,0.001931057933267923,0.125,0.6514518375656273,0.162282,0.69037926
Rabl6,-4.2941756,-3.8353965,1.7534364841934918e-05,0.0019309359971425872,0.041666666666666664,0.5588771027536698,0.043518092,0.49159947
Eps15l1,-4.295728,-28.895292,1.7412090915702486e-05,0.001925361658044962,0.0,0.5064823743705132,0.0,0.40498933
Gucy1a2,-4.3003983,-2.2452435,1.704915398630507e-05,0.0018930197008761045,0.16666666666666666,0.6983106539519268,0.32900095,1.0462861
Tsc1,-4.3008776,-28.915873,1.7012290320097385e-05,0.0018930197008761045,0.0,0.507089538912104,0.0,0.40976235
Phf24,-4.3040457,-2.6437433,1.677069719497028e-05,0.0018776193067868811,0.041666666666666664,0.5728418872102575,0.11712115,0.5746661
Tdrd3,-4.304816,-28.987888,1.6712479135496834e-05,0.0018776193067868811,0.0,0.5075538412086146,0.0,0.42682275
Fbxo11,-4.305472,-1.9298644,1.666300275068777e-05,0.0018776193067868811,0.16666666666666666,0.7088110289653202,0.30520847,0.8586162
Snx14,-4.3060274,-28.95467,1.662124717952496e-05,0.0018776193067868811,0.0,0.5076967034536948,0.0,0.41888466
Nrd1,-4.3071632,-2.6228738,1.6536148450594887e-05,0.0018776193067868811,0.08333333333333333,0.6297010607521697,0.13508238,0.6370482
Rbm5,-4.307668,-2.2892585,1.6498460229542868e-05,0.0018776193067868811,0.125,0.6938819243544412,0.22325511,0.7987209
Map3k3,-4.308249,-3.2795007,1.6455219983609915e-05,0.0018776193067868811,0.08333333333333333,0.5958427086681667,0.07828186,0.582595
Mtus2,-4.308552,-2.6134984,1.6432702754555413e-05,0.0018776193067868811,0.08333333333333333,0.6215221972213293,0.16779995,0.750519
Pan3,-4.309549,-2.0179312,1.63587907925532e-05,0.0018776193067868811,0.20833333333333334,0.7490981820779313,0.3669262,1.0279548
Srrm3,-4.309814,-2.7047465,1.633919668257345e-05,0.0018776193067868811,0.08333333333333333,0.5988785313761206,0.12455714,0.62314427
Cnksr2,-4.3107734,-2.279631,1.6268471467335696e-05,0.0018776193067868811,0.4166666666666667,0.8607807421693632,0.98796254,2.2175922
Me3,-4.3179803,-2.923638,1.5746356576917825e-05,0.0018476183459466462,0.125,0.6282724383013679,0.15756601,0.83067703
Fnip1,-4.3202143,-1.9775486,1.5587780180889133e-05,0.0018370335678091708,0.125,0.6690953248330298,0.24606054,0.74130684
Mcf2l,-4.3205676,-28.924606,1.5562834539805345e-05,0.0018370335678091708,0.0,0.509411050394657,0.0,0.41180193
Cntnap5b,-4.321754,-3.3711765,1.54793665132158e-05,0.0018370335678091708,0.08333333333333333,0.5956284153005464,0.13212126,0.90077996
Prkcz,-4.323332,-2.6224678,1.536903271984296e-05,0.0018354040408096904,0.041666666666666664,0.5748776742026501,0.10868734,0.5347531
Smg6,-4.32525,-1.9778137,1.523587688714382e-05,0.0018276250533819393,0.125,0.7109539626415229,0.30587307,0.8793784
A330023F24Rik,-4.3266134,-2.3509567,1.5141935341607977e-05,0.001824501357080746,0.16666666666666666,0.71656130576092,0.29970798,1.0234712
Arpp21,-4.3275223,-2.6483855,1.5079614733878872e-05,0.001824501357080746,0.2916666666666667,0.7985285188756741,0.6455693,1.900166
Ptpn12,-4.3280396,-3.2446952,1.504423597232637e-05,0.001824501357080746,0.08333333333333333,0.5949498196364156,0.080647536,0.5856232
Shtn1,-4.3384905,-2.4124658,1.4346469638451866e-05,0.0017522256326600073,0.125,0.6564163005821636,0.20164448,0.78363484
Auts2,-4.3402953,-1.9577574,1.4229130904005331e-05,0.0017458298967608368,0.5416666666666666,0.9049608914604093,1.5078753,2.6852913
Pcm1,-4.345243,-2.1359303,1.3912150142332518e-05,0.0017147682308462143,0.16666666666666666,0.7251330404657309,0.28158447,0.88765997
Gpatch8,-4.345761,-2.2760859,1.3879388365543215e-05,0.0017147682308462143,0.20833333333333334,0.8012071859709275,0.43925977,1.300612
Dennd5a,-4.346404,-3.1842725,1.3838738602553918e-05,0.0017147682308462143,0.041666666666666664,0.5743776563448695,0.07611073,0.54165614
Ptk2b,-4.348411,-2.6870103,1.371273460777018e-05,0.0017137729251664408,0.08333333333333333,0.6027715275545555,0.16038688,0.7515546
Dlgap3,-4.3514657,-29.050945,1.3523053154404924e-05,0.0016979646647610294,0.0,0.5130540376442015,0.0,0.4422267
Mmp16,-4.352652,-2.415832,1.3450052298059843e-05,0.001696727254689521,0.25,0.7876709882495804,0.5494694,1.5908514
Fus,-4.354217,-2.3117454,1.3354328172169115e-05,0.0016925981037084156,0.16666666666666666,0.7208471731133255,0.25453296,0.89163405
Rgl1,-4.35452,-2.819865,1.3335876144045254e-05,0.0016925981037084156,0.041666666666666664,0.5788421015036251,0.110250115,0.6004875
Rbfox2,-4.3569436,-2.3001652,1.3189133021791514e-05,0.0016875809728358951,0.20833333333333334,0.7799921425765206,0.46195176,1.358892
Map4k3,-4.3585086,-2.1141148,1.309518150292732e-05,0.0016835766841323304,0.125,0.6716311296832029,0.24632192,0.79263276
Arih1,-4.3653493,-2.2920804,1.269196560767114e-05,0.001639582287875594,0.16666666666666666,0.7526697382049359,0.3091264,1.0203207
Fam13c,-4.371509,-2.5536208,1.2339081218784355e-05,0.001601696194921428,0.08333333333333333,0.633022607950284,0.16948378,0.7344531
Ranbp2,-4.3722534,-2.6909308,1.2297056902611256e-05,0.001601696194921428,0.125,0.6730954676952748,0.15756601,0.7428826
Mboat2,-4.373175,-2.9935825,1.2245249743051765e-05,0.001601696194921428,0.08333333333333333,0.6222722240080003,0.10981959,0.65466344
Vti1a,-4.3734903,-2.3141944,1.2227555495081112e-05,0.001601696194921428,0.16666666666666666,0.745705203757277,0.31378973,1.0413913
Akt3,-4.374109,-2.3530507,1.2192945523784213e-05,0.001601696194921428,0.3333333333333333,0.8402085788778171,0.7045452,1.8287585
Arfgef1,-4.374879,-1.9960794,1.2149990266604465e-05,0.001601696194921428,0.125,0.7073109753919783,0.2978263,0.8687587
Shank2,-4.3779206,-2.6562488,1.1981690016898131e-05,0.001601696194921428,0.08333333333333333,0.638594235508411,0.17057236,0.7758415
Spire1,-4.3789306,-2.3122454,1.1926316283500742e-05,0.001601696194921428,0.125,0.670095360548591,0.20382245,0.7527564
Top2b,-4.3791575,-2.9843323,1.1913890897309142e-05,0.001601696194921428,0.08333333333333333,0.6248080288581735,0.104118116,0.6250668
Nktr,-4.379612,-2.2996933,1.1889077181086464e-05,0.001601696194921428,0.16666666666666666,0.7430622522232937,0.31466663,1.0369967
Ints6,-4.3800287,-2.451585,1.1866374612398427e-05,0.001601696194921428,0.08333333333333333,0.6431301117897068,0.17444484,0.71418977
Kansl1l,-4.381846,-4.6446767,1.1767792167236736e-05,0.001601696194921428,0.041666666666666664,0.5501625058037787,0.027199639,0.5245606
Ctif,-4.38302,-4.5599594,1.1704540317909626e-05,0.001601696194921428,0.041666666666666664,0.5492339012107575,0.027199639,0.50100684
Entrep2,-4.385431,-2.683634,1.1575652100976673e-05,0.001601696194921428,0.16666666666666666,0.6848816029143898,0.28060266,1.1253002
Sh3rf3,-4.3855314,-3.199416,1.1570283311639967e-05,0.001601696194921428,0.08333333333333333,0.6170934676238438,0.11404792,0.7465474
Gda,-4.388119,-3.749176,1.1433516136888277e-05,0.001600096763532229,0.041666666666666664,0.5746276652737597,0.060600027,0.6098024
Nfat5,-4.388662,-2.2448115,1.1405024851087229e-05,0.001600096763532229,0.16666666666666666,0.7527768848887461,0.32652387,1.0403531
Zfpm2,-4.389482,-2.883802,1.136208525094928e-05,0.001600096763532229,0.125,0.673238329940355,0.29577735,1.2642072
Klhl3,-4.389482,-4.0747976,1.136208525094928e-05,0.001600096763532229,0.041666666666666664,0.5640201435765563,0.043518092,0.55934805
