names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Mature GC (for_DEGs),mean_expr_Rest (for_DEGs)
Zbtb46,-8.72964,-1.3014369,2.5548356273421737e-18,2.84730125701718e-17,0.05670103092783505,0.17437818631237448,0.039841145,0.095474325
Hs3st1,-8.729936,-1.0958954,2.5481790450925557e-18,2.841061034922696e-17,0.11574507966260543,0.23431948092074772,0.07878939,0.16145611
Arhgef6,-8.74989,-1.2979308,2.1355997115700345e-18,2.385019295506518e-17,0.08341143392689784,0.20048663679901127,0.056991138,0.13470337
Rassf2,-8.752414,-3.7089934,2.0883689796308196e-18,2.3332421822320217e-17,0.01358950328022493,0.12729800710644215,0.009147595,0.113484584
Dlgap4,-8.770093,-0.44167483,1.7851854829721193e-18,1.9978314838592604e-17,0.5665417057169635,0.6138575621813688,0.5158457,0.6506821
Gnb4,-8.778147,-1.2967241,1.6619087669318986e-18,1.8606453569775047e-17,0.08575445173383317,0.20311293063494515,0.06232087,0.14667311
Agk,-8.778845,-0.52426076,1.651618211721234e-18,1.8498950124614237e-17,0.2994376757263355,0.43503784952881197,0.22909889,0.31501976
Angpt1,-8.794127,-1.5382025,1.4416366877979404e-18,1.61807760238641e-17,0.10309278350515463,0.2151629847057006,0.08208999,0.22192286
Fdft1,-8.796627,-0.9307223,1.4098952455485676e-18,1.583112630501045e-17,0.1260543580131209,0.24934342654101654,0.088045076,0.16164586
Sox2,-8.801764,-2.815682,1.346830298947105e-18,1.5129318617353142e-17,0.022492970946579195,0.1372238529275452,0.016404582,0.11015336
Rbpj,-8.818467,-0.63432664,1.1603751955759137e-18,1.306212044621902e-17,0.2891283973758201,0.42078634327205316,0.22224827,0.3266511
Larp1b,-8.834723,-0.5927812,1.0034598493419946e-18,1.1309969023414175e-17,0.16541705716963448,0.2970029352695813,0.121764936,0.17838769
Lypd6,-8.839079,-3.098028,9.651105382800621e-19,1.0891440639893015e-17,0.022492970946579195,0.13710798702301868,0.014548452,0.11821099
Rap1gds1,-8.846346,-0.39682254,9.043188483038595e-19,1.0209683804170043e-17,0.7000937207122774,0.6980920747721304,0.73941344,0.8925266
Ptpdc1,-8.867088,-0.7394992,7.50833308808024e-19,8.49469095059857e-18,0.15932521087160262,0.28862196817549823,0.11220057,0.18085653
Sgtb,-8.882573,-0.5957706,6.533153068099566e-19,7.400751388694575e-18,0.20524835988753515,0.3416885524486328,0.15083855,0.21997863
Rcbtb1,-8.884074,-0.7858083,6.445509173994024e-19,7.307630021317276e-18,0.2014995313964386,0.3307971574231423,0.14577699,0.23946597
Lpcat2,-8.904501,-1.2168546,5.362659411065487e-19,6.097954226632654e-18,0.13402061855670103,0.25544569751274526,0.09579622,0.21000369
Fxyd6,-8.911661,-1.0200044,5.027367107413087e-19,5.723955685431765e-18,0.10918462980318651,0.2326587362892013,0.083345555,0.16234137
Arhgef11,-8.9185705,-0.47483677,4.723471421288941e-19,5.387083068337599e-18,0.5229615745079662,0.6026571914104742,0.46693346,0.60269785
Prkca,-8.9251175,-0.27547958,4.452269181188673e-19,5.082093156267614e-18,0.8612933458294283,0.7505020855862815,1.1495584,1.283868
Zbbx,-8.928718,-1.5031465,4.309736625259347e-19,4.921488445419407e-18,0.04358013120899719,0.16259848601884752,0.03220056,0.08870773
Myo1b,-8.931288,-1.0061867,4.210795279180816e-19,4.8105471578056346e-18,0.12980318650421743,0.2518152325042484,0.09669473,0.18558352
Zbtb10,-8.952264,-1.5618742,3.482648947199306e-19,3.983770847647738e-18,0.04217432052483599,0.16155569287810906,0.029718356,0.08531161
Mroh1,-8.955592,-0.7897613,3.3791776411782574e-19,3.86705720691907e-18,0.13823805060918462,0.26641433647458673,0.09395838,0.15726855
Gm31282,-8.972433,-0.9196646,2.900349794624605e-19,3.3233432401519463e-18,0.08434864104967198,0.20944693341572687,0.058404967,0.10775357
Pcgf5,-8.972435,-0.58590996,2.9003131351028837e-19,3.3233432401519463e-18,0.27928772258669166,0.4081183377104897,0.22309056,0.31856117
Nfatc2,-8.978752,-1.6898526,2.738545841542616e-19,3.141961006073872e-18,0.04779756326148079,0.16711725629538082,0.03188229,0.09940831
Vcan,-9.003389,-1.8154354,2.188544362736869e-19,2.5184662538218274e-18,0.08809746954076851,0.20361501622122663,0.061647575,0.20196593
Sema4a,-9.024801,-2.739954,1.8002123874560745e-19,2.0769303070392753e-18,0.02014995313964386,0.13822802410010815,0.011644492,0.07533527
Slc12a2,-9.029448,-0.79554147,1.7254052204724832e-19,1.9923351213620807e-18,0.42830365510777885,0.5292754518770276,0.34729487,0.542751
Ccdc50,-9.029483,-0.59469116,1.7248567049755267e-19,1.9923351213620807e-18,0.4554826616682287,0.5663525413255059,0.38178673,0.5318447
Pbx4,-9.031349,-0.7938999,1.6956854782285876e-19,1.9597018838710603e-18,0.1190253045923149,0.2479916576548741,0.081537016,0.1374011
Crispld1,-9.032143,-1.926038,1.6834342255469789e-19,1.947218150686497e-18,0.03608247422680412,0.15526031206550286,0.026349988,0.09663985
Gys1,-9.040665,-0.8358949,1.557222342505258e-19,1.8043365391598222e-18,0.10824742268041238,0.23578711571141667,0.0768984,0.13337305
Arhgef10,-9.043284,-1.249946,1.5203424025142776e-19,1.7623641223278103e-18,0.11574507966260543,0.2370230186930326,0.07873222,0.17799525
Gbe1,-9.058395,-1.304469,1.3238370714122838e-19,1.5359025090176194e-18,0.08247422680412371,0.2043488336165611,0.05811916,0.13785027
Zfp710,-9.059925,-1.0368109,1.305403446976434e-19,1.5151702211773987e-18,0.17760074976569823,0.3043024872547505,0.1294277,0.2495869
Zdhhc23,-9.062634,-0.6325353,1.2733669225348627e-19,1.4786244256055213e-18,0.18228678537956888,0.31828363973428087,0.13556384,0.20300123
Plxnd1,-9.07254,-1.7622631,1.1627356022116825e-19,1.351912835630805e-18,0.03936269915651359,0.15981770431021164,0.027592998,0.0906696
Adam17,-9.07536,-0.81886256,1.133017409979685e-19,1.3179297751581876e-18,0.14479850046860357,0.2748725475050209,0.10741281,0.18234527
Pcdh11x,-9.084503,-0.80271816,1.0417292740691924e-19,1.2122678906123517e-18,0.34910965323336457,0.4471265255677429,0.36324957,0.5676025
Adap1,-9.0890465,-0.6217248,9.991127748574595e-20,1.1636827160996938e-18,0.25164011246485474,0.39224470879035994,0.18360071,0.27010792
Nr4a2,-9.090198,-1.1206567,9.885915201978606e-20,1.151927760091783e-18,0.12089971883786317,0.24293217982388382,0.089722514,0.18574709
Cdh22,-9.095344,-2.1197371,9.428807958706439e-20,1.0996183587258767e-18,0.02717900656044986,0.14699521087594625,0.01806409,0.0762409
Stard9,-9.095801,-0.8911531,9.389156432501754e-20,1.0954695325285372e-18,0.18556701030927836,0.3131855399351151,0.13441852,0.23651972
Gm28905,-9.105535,-0.89207286,8.584271902099745e-20,1.0024310561035209e-18,0.18275538894095594,0.303954889541171,0.15388617,0.2690599
Ccp110,-9.108836,-1.2146331,8.327059150032106e-20,9.728177363537507e-19,0.1415182755388941,0.26432875019310986,0.09890839,0.21614656
Bcor,-9.111774,-1.018901,8.104563756935665e-20,9.48061071610193e-19,0.11152764761012184,0.23818167773829754,0.077373266,0.15101357
Edem1,-9.117173,-1.4065546,7.710935722144783e-20,9.031946070358775e-19,0.06841611996251172,0.19114012050054072,0.04569083,0.11683833
Arhgap6,-9.1171875,-1.1662908,7.709945783594688e-20,9.031946070358775e-19,0.1471415182755389,0.26355631082959985,0.11700401,0.24574673
Ankfn1,-9.145845,-2.853015,5.916536502319484e-20,6.948310131876072e-19,0.022492970946579195,0.141626757299552,0.016335532,0.11243104
Scd2,-9.156218,-0.8687369,5.37483729318016e-20,6.320432300558026e-19,0.44470477975632616,0.5515603275142902,0.37980622,0.6117443
Gm49906,-9.156994,-4.285701,5.336307311642559e-20,6.277871167418369e-19,0.007966260543580132,0.12698903136103815,0.005225789,0.09729984
Smad1,-9.161332,-0.699933,5.126047195317177e-20,6.035797026212644e-19,0.19962511715089035,0.33597250115865906,0.14302997,0.22296712
Fancc,-9.16609,-0.75019604,4.9048890081857107e-20,5.780454721489037e-19,0.1583880037488285,0.2915186157886606,0.11001083,0.17865029
Cilk1,-9.169216,-0.78452396,4.7647267788352916e-20,5.617736224102864e-19,0.22305529522024367,0.3540089602966167,0.16149239,0.26382166
Wsb1,-9.169295,-0.5865903,4.761221684428831e-20,5.616067895548844e-19,0.3725398313027179,0.5012359029816159,0.2930564,0.41300595
Gm26936,-9.17287,-2.1203969,4.6059244408880624e-20,5.435274032791491e-19,0.02717900656044986,0.1482697358257377,0.019370947,0.08162477
Rsph10b,-9.175279,-0.9540958,4.5040800159293293e-20,5.319763957275652e-19,0.08528584817244611,0.21211184921983625,0.059104633,0.11150456
Mast1,-9.191206,-0.52728164,3.884628253757338e-20,4.594188432150514e-19,0.2614807872539831,0.4049127143519234,0.19697681,0.2729043
Megf11,-9.200644,-1.0939888,3.5581172805665024e-20,4.209890415183704e-19,0.12699156513589505,0.249922756063649,0.09837251,0.19939607
Klhl1,-9.216746,-1.7439728,3.062527971416857e-20,3.633118171830947e-19,0.06701030927835051,0.18781863123744785,0.04747927,0.15089172
Fbxo7,-9.221006,-1.0625963,2.943243704777703e-20,3.493151870467177e-19,0.12089971883786317,0.2480302796230496,0.08468825,0.16939948
Evi5,-9.221937,-0.47008172,2.917791500453097e-20,3.4644744859555776e-19,0.5543580131208997,0.6151320871311602,0.5126312,0.65629214
Hsd17b12,-9.229058,-0.711293,2.730214758624865e-20,3.244620546848745e-19,0.23758200562324275,0.37536690869766726,0.17487624,0.27222362
Rnf220,-9.2342415,-1.2891982,2.6012220143759202e-20,3.0940608909376264e-19,0.29568884723523897,0.40587826355631085,0.22773333,0.48552868
Gpr26,-9.242565,-0.8258494,2.4065801916707887e-20,2.8650779685509123e-19,0.12511715089034678,0.2561022709717287,0.08453641,0.1452801
Tmod3,-9.261587,-0.6773732,2.014154278574819e-20,2.403211610359919e-19,0.19868791002811623,0.337053916267573,0.14584321,0.22402467
Dnm3,-9.275937,-0.466477,1.760642568994377e-20,2.1025984812835072e-19,0.781630740393627,0.7221535609454658,0.9306997,1.138709
Gm56822,-9.276415,-2.027275,1.7527745989863963e-20,2.0941331024795229e-19,0.02858481724461106,0.15112776147072454,0.019427458,0.07693067
Rps6ka5,-9.2841835,-0.622856,1.6295106639634294e-20,1.9477291610630496e-19,0.43580131208997186,0.5392785416344817,0.38697922,0.54676145
Capn2,-9.284494,-1.1181767,1.6247685436100865e-20,1.9437903279965729e-19,0.09606373008434864,0.22288737834080025,0.0636375,0.13333222
Ctnna1,-9.290091,-1.5100259,1.541565517389039e-20,1.8467171400911049e-19,0.08059981255857544,0.20373088212575313,0.057750467,0.15642601
Sfxn3,-9.29624,-1.1025355,1.454999896548122e-20,1.7453503223325015e-19,0.07357075913776945,0.20118183222617025,0.04987517,0.104191795
Kcns3,-9.296873,-2.9049788,1.4463624793377416e-20,1.735764172389688e-19,0.015463917525773196,0.13710798702301868,0.011040556,0.07987593
C030047K22Rik,-9.298686,-2.705669,1.4219253112788858e-20,1.7071998710484212e-19,0.01780693533270853,0.1396184149544261,0.011356179,0.07186049
Ppargc1a,-9.303771,-0.5546478,1.355503026533905e-20,1.6296360770902023e-19,0.3584817244611059,0.48455121272980073,0.3123819,0.4308606
Vcl,-9.310134,-0.692903,1.2767168189806146e-20,1.536291129691407e-19,0.2881911902530459,0.41634481693187086,0.22305994,0.33929917
Mtus1,-9.320614,-2.3808417,1.156687475052715e-20,1.393105892185856e-19,0.04217432052483599,0.16356403522323498,0.029493578,0.14488122
Fgf1,-9.331991,-3.3302186,1.0390032369120385e-20,1.2536154906073856e-19,0.014526710402999063,0.13625830372315773,0.009317108,0.089974046
Gm42456,-9.340025,-1.4182559,9.63114286557501e-21,1.163618744595326e-19,0.04967197750702906,0.17476440599412946,0.032904994,0.08563215
Ivns1abp,-9.345339,-0.8154529,9.159555645478068e-21,1.1076384347164522e-19,0.2769447047797563,0.4106673876100726,0.20605743,0.33839643
Plekhh1,-9.347114,-3.4751358,9.00721587499991e-21,1.0901977052308449e-19,0.021087160262417994,0.14220608682218447,0.01334924,0.13927849
Trpm2,-9.349509,-1.1705573,8.805553870465758e-21,1.066269637221338e-19,0.06701030927835051,0.19434574385910705,0.044658866,0.09785681
Hipk2,-9.3523,-0.6634908,8.576239167654655e-21,1.038970001960688e-19,0.4732895970009372,0.574656264483238,0.4322149,0.61862206
Gm19744,-9.372135,-2.8471823,7.10799870567117e-21,8.622660280875139e-20,0.014526710402999063,0.1373397188320717,0.010721516,0.07470518
Gm15997,-9.375335,-2.9252667,6.895658871963388e-21,8.372632349284059e-20,0.013120899718837863,0.13598794994592925,0.009013588,0.0665159
Ankrd24,-9.383999,-1.1446368,6.3516862169686275e-21,7.715633302438835e-20,0.07310215557638237,0.20122045419434575,0.05285682,0.11333306
Mlxip,-9.389585,-0.62895906,6.023739399392592e-21,7.33051982163401e-20,0.23149015932521086,0.3727792368299089,0.16837327,0.24965686
Cyb5a,-9.391685,-0.83310837,5.9048037629630015e-21,7.189038382909644e-20,0.15885660731021556,0.29449250733817395,0.1146346,0.19588694
9530059O14Rik,-9.397777,-0.4773751,5.572800985443491e-21,6.790982425345424e-20,0.6387066541705717,0.6099953653638189,0.65388626,0.82636696
Gabrg1,-9.403453,-2.6097865,5.28012314937556e-21,6.437246325940168e-20,0.02577319587628866,0.14869457747566817,0.01824414,0.10650804
Itga9,-9.41544,-3.411939,4.711071855390076e-21,5.751317617189066e-20,0.018275538894095594,0.14066120809516452,0.012292703,0.1236753
Tpk1,-9.419195,-0.68239194,4.5456067374475754e-21,5.551838774328016e-20,0.1893158388003749,0.3274370461918739,0.14971511,0.23046087
Chd6,-9.424516,-0.3418653,4.320946353058174e-21,5.2798466806126933e-20,0.7399250234301781,0.71937277923683,0.7735034,0.90804964
A330102I10Rik,-9.428676,-0.5973496,4.1529778895146214e-21,5.076911551012642e-20,0.29475164011246485,0.4267341263710799,0.24459687,0.35012424
Aspa,-9.431689,-2.8460984,4.03536367300466e-21,4.9376239477975964e-20,0.04592314901593252,0.16626757299551986,0.030546805,0.20133719
Asah1,-9.436627,-0.6585776,3.849701420858447e-21,4.71259577122854e-20,0.2642924086223055,0.40777073999691027,0.19686282,0.29524153
Bcat1,-9.463872,-1.0279152,2.967472866345728e-21,3.6425763325130064e-20,0.09840674789128398,0.22983933261238992,0.06731646,0.13277158
Galk2,-9.481625,-0.6741487,2.5035409440681126e-21,3.075909701285331e-20,0.18041237113402062,0.32249343426541016,0.1355382,0.20832545
Prkcq,-9.484721,-3.9170234,2.430308784573941e-21,2.9900364945742577e-20,0.014526710402999063,0.13753282867294916,0.009562593,0.1355293
Mal,-9.48539,-1.5974559,2.414790467621048e-21,2.9723050785605846e-20,0.16541705716963448,0.2836783562490344,0.12922522,0.34885186
Mtcl1,-9.490228,-0.6137327,2.3052996468468754e-21,2.8388359995772474e-20,0.28537956888472354,0.41904835470415575,0.22400936,0.32512993
Ttl,-9.49091,-1.032943,2.2902653655770735e-21,2.8216153311809246e-20,0.08341143392689784,0.2149312528966476,0.059568334,0.11830885
Atp10a,-9.493335,-2.0735812,2.2375981098101302e-21,2.757993633513679e-20,0.046860356138706656,0.17059323343117566,0.032465663,0.13006322
Atp1a2,-9.49871,-1.712235,2.1250698665939348e-21,2.6204968937759993e-20,0.21227741330834116,0.3234976054379731,0.15667713,0.44197991
Dchs2,-9.502917,-1.6454283,2.0409101702293305e-21,2.5178721888917404e-20,0.052014995313964384,0.17800865132087132,0.040538844,0.12171102
Lama4,-9.503175,-3.4458957,2.035868244693665e-21,2.5128056837353596e-20,0.015932521087160263,0.1394639270817241,0.009891238,0.10284744
Sh3gl2,-9.521438,-0.2654013,1.70800269676721e-21,2.1110410516161423e-20,0.8064667291471416,0.7041557237756836,0.9803825,1.0992315
Trhde,-9.522696,-0.7855899,1.6874429444838568e-21,2.0865895958712024e-20,0.4709465791940019,0.5247953035686699,0.4759702,0.7182216
Usp54,-9.528134,-0.7880086,1.6013438634024224e-21,1.9846914026578914e-20,0.29662605435801315,0.43059632318862967,0.22565806,0.36263153
Dennd11,-9.529322,-0.85421497,1.5831368676793216e-21,1.96393756392167e-20,0.13261480787253982,0.26826819094701065,0.093019255,0.16231184
Gm13629,-9.536238,-1.7715371,1.4810750614834912e-21,1.8390243485240948e-20,0.06091846298031865,0.18588753282867296,0.042539418,0.13834389
Dusp16,-9.546325,-1.618387,1.3437883104450894e-21,1.6708742203451897e-20,0.07216494845360824,0.19851691642206087,0.05395389,0.15717958
Entpd1,-9.551969,-3.256965,1.2725453099599638e-21,1.583022799936307e-20,0.023898781630740395,0.1478835161439827,0.01703342,0.15205908
Gm13832,-9.564065,-3.2531354,1.1321976970444074e-21,1.4103918460632e-20,0.011246485473289597,0.13621968175498222,0.00783638,0.072328486
Rnf24,-9.564096,-0.61511016,1.1318626229762213e-21,1.4103918460632e-20,0.2492970946579194,0.3951799783716978,0.18886858,0.27642518
Nr6a1,-9.569065,-0.47197178,1.0787690005386597e-21,1.3450822758456514e-20,0.5735707591377694,0.6298084350378496,0.56671786,0.72151786
Vezf1,-9.585484,-1.4420217,9.202587640121135e-22,1.1495747554163407e-20,0.07216494845360824,0.20075699057623977,0.048895758,0.12764704
Hmgcr,-9.618395,-0.7984321,6.686642023768264e-22,8.372323913264364e-21,0.20759137769447047,0.34682527421597403,0.14713186,0.24347694
Plxnc1,-9.619735,-0.65932405,6.600084164461849e-22,8.271653987830685e-21,0.29756326148078727,0.43167773829754363,0.22651301,0.3375415
Spacdr,-9.634508,-1.981694,5.716501405451842e-22,7.174329414502147e-21,0.052014995313964384,0.17874246871620578,0.0358719,0.13474941
Wdfy2,-9.635435,-0.68404424,5.665138759689162e-22,7.116516057636643e-21,0.29896907216494845,0.44044492507338173,0.22939481,0.3466012
Ppa2,-9.6494875,-0.73308825,4.940205318827709e-22,6.217485569878246e-21,0.15463917525773196,0.2957670322879654,0.111351155,0.17880346
Usp46,-9.674386,-0.63627577,3.8740936878157487e-22,4.882593686285609e-21,0.33786316776007497,0.4734667078634327,0.2637575,0.38465694
Gm15398,-9.6931925,-2.0516968,3.222924529621976e-22,4.0733763928006814e-21,0.03467666354264293,0.16244399814614552,0.023128867,0.0925867
Sinhcaf,-9.695494,-2.036942,3.1511032179669573e-22,3.98635327056366e-21,0.028116213683223992,0.15618723930171483,0.018781286,0.07492372
Emb,-9.699036,-0.7014511,3.043610618907176e-22,3.8521816924180794e-21,0.19259606373008434,0.33558628147690406,0.14132567,0.22061819
1110019D14Rik,-9.701773,-1.0131035,2.9630648917899725e-22,3.752005355438104e-21,0.10543580131208997,0.23976517843349296,0.081822746,0.15878236
Wwc2,-9.710007,-0.64471287,2.7331993898193954e-22,3.462568015296896e-21,0.28069353327085284,0.4257299551985169,0.21753417,0.32202953
Cabp1,-9.724899,-0.6318865,2.361391703091769e-22,2.9957788036863e-21,0.2436738519212746,0.38645141356403523,0.18063992,0.26757637
Cst3,-9.741285,-1.0434804,2.0099554339702999e-22,2.553546218003875e-21,0.4990627928772259,0.5933879190483548,0.48920283,0.8331915
Nwd2,-9.742723,-0.71655244,1.9817118789735918e-22,2.5200472403227833e-21,0.4835988753514527,0.5364205159894948,0.4630009,0.67681634
Gfod2,-9.745497,-0.7116484,1.9283261439194647e-22,2.453320240867236e-21,0.17666354264292408,0.3202919820794068,0.12585396,0.19855449
Rap1b,-9.777632,-0.71867055,1.4045794825026602e-22,1.792924023508146e-21,0.2408622305529522,0.38815078016375715,0.17829318,0.27853566
Tle3,-9.788634,-2.7511003,1.2598542595900279e-22,1.6097139303463647e-21,0.019212746016869727,0.1475359184304032,0.012884454,0.083700515
Meis1,-9.790538,-4.0393567,1.2363695620057957e-22,1.5804590928209198e-21,0.014526710402999063,0.14147226942684998,0.008250991,0.12771411
Gk5,-9.803095,-1.0419534,1.0918808078346135e-22,1.3984193187090592e-21,0.09278350515463918,0.2281013440444925,0.0638385,0.12727615
Rims4,-9.8050585,-0.927239,1.0708483112149501e-22,1.372136105023639e-21,0.09700093720712277,0.23435810288892323,0.06886389,0.12713295
Drp2,-9.817199,-0.6141075,9.494560826105919e-23,1.2200805805713345e-21,0.18744142455482662,0.33547041557237756,0.1356408,0.20077734
A830082K12Rik,-9.831783,-0.5914689,8.215081786333726e-23,1.0571803045918928e-21,0.4451733833177132,0.5415572377568361,0.39462763,0.54756194
Cacng4,-9.832946,-3.1355557,8.120800349846341e-23,1.045548181123005e-21,0.02530459231490159,0.15302023791132396,0.01597696,0.13237405
Glul,-9.839244,-1.4083095,7.628201532221614e-23,9.825971964084121e-22,0.1527647610121837,0.2809748184767496,0.10976538,0.26845142
Umad1,-9.839504,-0.5172976,7.608493761790832e-23,9.805286684859457e-22,0.5131208997188379,0.6099181214274679,0.46833992,0.6178602
Trmt9b,-9.848977,-1.7856355,6.924515332257373e-23,8.936682371650125e-22,0.054826616682286784,0.1846902518152325,0.03679422,0.121525854
Phactr3,-9.860594,-0.49140844,6.168375537948241e-23,7.964644435591986e-22,0.5716963448922212,0.6310443380194655,0.5274259,0.68129236
Kif16b,-9.860871,-0.58646065,6.151296733995405e-23,7.94641073281041e-22,0.3964386129334583,0.5245249497914414,0.32592526,0.45651937
Map4k2,-9.874633,-0.8802452,5.36289176351314e-23,6.937934602099089e-22,0.1274601686972821,0.2673412637107987,0.08638596,0.15364747
Gm33228,-9.885023,-0.6035329,4.8347007566468235e-23,6.263664866494704e-22,0.28444236176194937,0.42341263710798704,0.2545731,0.36499035
Smad7,-9.891176,-1.2536039,4.5465283888185435e-23,5.898851656569496e-22,0.1190253045923149,0.2524718059632319,0.08438744,0.19057384
Ppfibp2,-9.918658,-3.8741322,3.453663647202026e-23,4.489595655554835e-22,0.01499531396438613,0.14375096554920438,0.009878689,0.13590373
Ptpn9,-9.954291,-0.56105906,2.415375839257968e-23,3.1490125570529645e-22,0.4723523898781631,0.5850069519542715,0.4210495,0.5723553
Tnfaip8l3,-9.961504,-1.6461104,2.2463856293571562e-23,2.93011562431198e-22,0.05060918462980318,0.18345434883361655,0.033271287,0.10064797
Cdk19,-9.96656,-0.92399305,2.1349447638558248e-23,2.78746189527726e-22,0.36597938144329895,0.48381739533446627,0.29844382,0.5067132
Ccdc138,-9.978216,-0.78642386,1.8984974448725212e-23,2.4823662454367225e-22,0.14245548266166824,0.2864591379576703,0.10492161,0.17462789
Kndc1,-9.988283,-0.8441096,1.715268760017875e-23,2.244971825702889e-22,0.23430178069353327,0.37467171327050824,0.17572795,0.29630104
Tm6sf1,-9.990077,-2.2770562,1.684505549006883e-23,2.20578285096564e-22,0.03280224929709466,0.16429785261856944,0.022279479,0.10363713
Prkd3,-9.990601,-3.574782,1.6756353319603322e-23,2.1952375119343795e-22,0.019212746016869727,0.14865595550749267,0.012434083,0.13896574
Macir,-10.010148,-0.9328076,1.3754711825946625e-23,1.806398371276568e-22,0.14386129334582942,0.2850687471033524,0.09833773,0.18004034
4930488L21Rik,-10.011027,-1.3423712,1.3632947061839463e-23,1.7912825797145544e-22,0.07403936269915651,0.20944693341572687,0.053871553,0.13133283
Chn2,-10.019434,-1.3100762,1.2521788960679856e-23,1.649316026340528e-22,0.17572633552014996,0.30163757145064113,0.13678329,0.3100192
Rgma,-10.024093,-2.872055,1.1945177476379593e-23,1.5749112796384676e-22,0.026241799437675725,0.15684381276069828,0.01674467,0.11655663
Rhobtb1,-10.028149,-2.2354674,1.146462659401591e-23,1.5130379006935535e-22,0.033739456419868794,0.16603584118646686,0.022876428,0.10343203
Unc13c,-10.029969,-1.5768554,1.1255196879332825e-23,1.4861284528141179e-22,0.10965323336457357,0.23775683608836706,0.092390634,0.25367466
Cox16,-10.039404,-0.34095088,1.0228999126168428e-23,1.3526240478353625e-22,0.7446110590440488,0.7250888305268036,0.8501823,0.9922621
Nxpe4,-10.046045,-0.5948466,9.562882125006401e-24,1.2657864172360688e-22,0.3767572633552015,0.5063726247489572,0.32576197,0.45843685
Clmp,-10.046104,-0.7330043,9.557078282342824e-24,1.2656416631175538e-22,0.18416119962511715,0.3279391317781554,0.15400095,0.2442989
A330093E20Rik,-10.046274,-2.45252,9.540630548829026e-24,1.2640865031905124e-22,0.02530459231490159,0.15715278850610226,0.017435487,0.0919169
Gm26782,-10.062601,-1.7988169,8.083409002964584e-24,1.072598518072387e-22,0.04779756326148079,0.18167773829754363,0.03153441,0.10568105
Tmem91,-10.064047,-2.740239,7.965500681987451e-24,1.0574753128705672e-22,0.018275538894095594,0.15039394407539008,0.012734654,0.08216486
Cdh19,-10.072582,-3.531339,7.303522713201584e-24,9.710324359412498e-23,0.02483598875351453,0.15475822647922138,0.017565599,0.1863887
Rgs12,-10.0774355,-2.9362037,6.951700353669315e-24,9.251718103174566e-23,0.023430178069353328,0.15495133632009886,0.0155698545,0.113421045
Tjp2,-10.0847025,-1.6241508,6.4560740221741636e-24,8.604896278562489e-23,0.0866916588566073,0.21902518152325043,0.06093932,0.17705283
Mog,-10.091144,-2.7462907,6.046101492950124e-24,8.070479240713851e-23,0.05388940955951265,0.18241155569287812,0.037356712,0.2274545
Ppp4r1,-10.108754,-0.71619844,5.052239868042669e-24,6.757276518382604e-23,0.22867853795688847,0.3786111540244091,0.16897331,0.264231
Col4a1,-10.114762,-0.75438863,4.7517126174763926e-24,6.361660091260123e-23,0.1668228678537957,0.31376486945774756,0.118777,0.19289161
Spred3,-10.1181965,-1.4589665,4.5878931891480955e-24,6.145398304706347e-23,0.053420805998125584,0.1893635099644678,0.035276484,0.09413672
Rbbp8,-10.118781,-2.60804,4.560577170697549e-24,6.11185578935876e-23,0.022492970946579195,0.15529893403367837,0.014469206,0.08512802
Megf10,-10.131721,-4.2402124,3.9955778351800705e-24,5.368058821564426e-23,0.01358950328022493,0.14479375868994285,0.008535684,0.15014544
Mafg,-10.15568,-0.7009477,3.126249699269221e-24,4.210643078664861e-23,0.20290534208059982,0.3535841186466862,0.14511433,0.22623366
Jak2,-10.176367,-0.6640544,2.528260833884943e-24,3.408648700777141e-23,0.281630740393627,0.4327205314382821,0.22031479,0.32969093
Arfip1,-10.178088,-0.7702014,2.483933219293867e-24,3.3522494024322553e-23,0.18837863167760074,0.337285648076626,0.13651434,0.22271699
P2rx4,-10.183277,-1.4938047,2.354944866030885e-24,3.179767263831652e-23,0.06794751640112465,0.20485091920284257,0.04649001,0.12577008
Prkar1b,-10.203098,-0.65054476,1.9204623327696005e-24,2.599638432318346e-23,0.3537956888472352,0.4955970956279932,0.27892643,0.40879825
Nrip1,-10.216428,-0.73542804,1.673957805500416e-24,2.2682423718505383e-23,0.3744142455482662,0.5018538544724239,0.2985077,0.45687145
Pde8a,-10.233601,-2.902726,1.402072480804763e-24,1.909462116534414e-23,0.04217432052483599,0.17372161285339102,0.028558984,0.19610484
Prkcg,-10.244087,-0.6355911,1.2580708562838776e-24,1.7174962888746986e-23,0.47282099343955014,0.5514830835779392,0.40967986,0.5803325
Zmat3,-10.251652,-0.816316,1.1633836000243596e-24,1.5892281307907748e-23,0.15182755388940955,0.30036304650084966,0.10606022,0.17983983
Tut7,-10.267335,-0.6718155,9.889894652336479e-25,1.3523738896095734e-23,0.29381443298969073,0.4459292445543025,0.22188917,0.33344814
Ppp3cc,-10.273073,-0.6104574,9.31874817875836e-25,1.275571897927851e-23,0.34957825679475163,0.49219836242854936,0.28099692,0.40236217
Sulf1,-10.289939,-2.4980035,7.822620545335642e-25,1.074061390154158e-23,0.03655107778819119,0.17032287965394716,0.026385732,0.14066389
Mindy2,-10.290657,-0.6542584,7.764488942444821e-25,1.0666248358051756e-23,0.31537019681349576,0.46280704464699524,0.2463932,0.36445308
