names,scores,logfoldchanges,pvals,pvals_adj,rank_metric
Isoc1,-4.0648847,-0.7530012,4.8866824719724536e-05,0.0002351928035230145,-3.628575971023021
Wnt16,-4.065685,-1.9739469,4.8936939209594416e-05,0.00023547915768938707,-3.628047526331524
Entrep3,-4.0675993,-0.25356868,4.8194326987652714e-05,0.00023210722778114264,-3.6343113354743175
Clec1a,-4.067681,-1.3228439,4.8366967011055314e-05,0.00023283755033018987,-3.632946978549146
Pla2g4e,-4.0692515,-0.29500708,4.784999573478175e-05,0.00023059913198739457,-3.637142331793246
Zbtb33,-4.069415,-0.61976945,4.792513072633062e-05,0.00023091104697991753,-3.636555289570236
Snw1,-4.0701647,-0.2638408,4.766601686702456e-05,0.00022981237436453712,-3.638626590210193
Sdf2l1,-4.0704837,-0.9047462,4.773498080361941e-05,0.00023009484987234757,-3.6380931018748233
B4galt5,-4.0712075,-0.24126856,4.745646370780672e-05,0.0002289015772317828,-3.6403512148365973
Gm29514,-4.0712795,-0.2572333,4.743537548526202e-05,0.0002288496318277444,-3.6404497819271233
Rcbtb2,-4.0720954,-0.3037417,4.7273470926267545e-05,0.00022811815452627537,-3.641840150510994
Surf1,-4.072436,-0.4877168,4.7260852464493395e-05,0.00022810689574701514,-3.6418615856588614
Gm47689,-4.0738125,-1.2504308,4.7106200295345115e-05,0.0002274594622578193,-3.6430959919143473
Rgs4,-4.074478,-0.35823327,4.6808131169199556e-05,0.00022611865237867737,-3.645663611511265
Zfp428,-4.0772448,-0.49565917,4.631968364553932e-05,0.0002238566014144195,-3.650030093973937
Dnajc4,-4.0779643,-0.6124286,4.6152143227808216e-05,0.0002230955171112316,-3.6515091563563034
Galnt1,-4.079218,-0.21335857,4.583606752053594e-05,0.00022180936187441547,-3.6540201275980615
Mfap3,-4.0806985,-0.24607316,4.5559804023630594e-05,0.00022056872596290752,-3.656456065352692
Adrm1,-4.08456,-0.467781,4.485167785744284e-05,0.0002172353159035526,-3.6630695701731475
0610030E20Rik,-4.085714,-0.30444825,4.459388968746073e-05,0.00021608111983581038,-3.6653831780928527
Zswim5,-4.0859995,-0.1862453,4.4527719935931063e-05,0.00021585481371345992,-3.665838261828736
Gm43221,-4.0880427,-1.4740818,4.440918367190427e-05,0.00021532725742796086,-3.6669009910716563
Gm45321,-4.088164,-0.86470485,4.430174016156764e-05,0.00021485326772430508,-3.6678580367027123
Tsr2,-4.088488,-0.41095823,4.4105749886058175e-05,0.00021394954526968464,-3.6696886322325213
Hprt,-4.0897307,-0.20731269,4.381325864177635e-05,0.00021262373088781528,-3.6723882655960174
Strap,-4.0923615,-0.34561735,4.336190494800974e-05,0.00021061768023148487,-3.6765051749136752
Commd10,-4.0943465,-0.16775317,4.295755755414279e-05,0.00020879086378167407,-3.6802885090031774
Zfp560,-4.095793,-0.33064455,4.270656987415746e-05,0.00020761646353990884,-3.682738210837854
Zfp521,-4.09777,-0.5993598,4.243514622382798e-05,0.00020638742827895984,-3.685316760510719
Sra1,-4.1006746,-0.44980192,4.184542004964362e-05,0.00020378737941611686,-3.6908227154211355
Gm44759,-4.10093,-0.6218267,4.185668575419267e-05,0.0002037974921309517,-3.6908011645905856
Prkag2os1,-4.101195,-1.1842898,4.191539272239643e-05,0.000203993763396381,-3.6903831098483186
Cacna1h,-4.102511,-0.26270178,4.1490328782448116e-05,0.00020219127922151928,-3.6942375800390255
Fam110b,-4.1025214,-0.16816385,4.146911337187699e-05,0.0002021323068926347,-3.6943642674650414
Epha6,-4.1030803,-0.15593639,4.133812195423133e-05,0.00020158242495623186,-3.695547334712871
Dnajb14,-4.1031146,-0.19125558,4.1365226420691517e-05,0.00020167025534361318,-3.6953581518255665
Inka2,-4.1039333,-0.25058687,4.122514791379265e-05,0.00020107572694789825,-3.696640352520285
Lamp1,-4.1097393,-0.23134331,4.0207727133738545e-05,0.00019632914407134597,-3.7070152267888004
Ccl27a,-4.1104484,-0.33717623,4.011356838370514e-05,0.00019595566511317457,-3.707842176473572
A430027H14Rik,-4.1113844,-0.88651365,3.997552179507842e-05,0.00019532432746667753,-3.7092436623621143
Grp,-4.11771,-0.48356396,3.8899174902466724e-05,0.00019031676615638803,-3.7205229503968518
Sertad4,-4.118494,-0.6429406,3.878926986906017e-05,0.00018982092390909454,-3.721655917106804
Gm57385,-4.1229105,-1.228538,3.8150038383812614e-05,0.0001867751768821625,-3.728680843627638
Mapk1,-4.122997,-0.11645775,3.795629429915209e-05,0.0001858676738720678,-3.730796136208461
Gdf9,-4.127265,-1.3445647,3.7471282357231286e-05,0.00018361425102047624,-3.7360936145325625
Gm2011,-4.1278343,-0.47672567,3.722528273543912e-05,0.0001824894607662619,-3.738762212101884
Nudt11,-4.1290827,-0.5482751,3.702978262304587e-05,0.00018161134874257215,-3.740857016264948
6530437J22Rik,-4.129209,-0.5576536,3.6991234080972906e-05,0.00018146241748458685,-3.741213307647968
Gm45051,-4.13015,-1.033568,3.692011955857687e-05,0.00018119371798409336,-3.7418568634590805
Gm15492,-4.1311965,-0.74747056,3.674334259382169e-05,0.0001804059889408407,-3.743749049273085
Rgp1,-4.1321445,-0.38585007,3.6509094602147126e-05,0.0001793971412327942,-3.7461844818979175
9530077C14Rik,-4.132228,-0.653491,3.653964371032438e-05,0.00017948531964730324,-3.7459710671797897
Ly6c1,-4.1323996,-1.5497429,3.6604716233491106e-05,0.00017976514539999242,-3.7452945096429833
Igkc,-4.1345754,-3.3789542,3.649772860214729e-05,0.0001793971412327942,-3.7461844818979175
Gmfb,-4.1358213,-0.25379202,3.5915781238888615e-05,0.00017661645151132412,-3.752968845108315
Fkbp4,-4.1409526,-0.41147774,3.514968702790322e-05,0.00017307943137318774,-3.7617545402811046
Rer1,-4.1429715,-0.35717088,3.483319722106805e-05,0.00017159721189889988,-3.7654897728204118
Idh1,-4.1436253,-0.435152,3.474112660019786e-05,0.00017121971238648624,-3.766446236809287
Gm43190,-4.145856,-0.67414594,3.445020113130109e-05,0.0001698236409624351,-3.7700018522259846
BC051226,-4.145923,-0.5975253,3.443052671459307e-05,0.00016976438894536353,-3.7701534054142636
Tbata,-4.146187,-0.41103286,3.436814048243267e-05,0.0001694944673380902,-3.7708444735302415
Plekhj1,-4.1484723,-0.41447318,3.402152378761434e-05,0.00016789705263945502,-3.774956927647871
Psph,-4.1497436,-0.45281172,3.3838072389686466e-05,0.00016710326641248418,-3.777015060752613
Trmt10c,-4.1498156,-0.6047835,3.385239187993804e-05,0.0001671367647180022,-3.7769280087664154
Gm19522,-4.1509604,-1.0181305,3.3739882801078716e-05,0.00016665548346599636,-3.778180392175397
Gls,-4.155513,-0.07169725,3.293347505829235e-05,0.00016281734503852157,-3.7882993313063746
Rcl1,-4.156239,-0.3890452,3.2880400708490366e-05,0.00016259119886575236,-3.788902966660077
Pex11a,-4.1570563,-0.87238747,3.2837445462908156e-05,0.0001624512303092521,-3.7892769952177616
Syt14,-4.15731,-0.13796668,3.2693356448168386e-05,0.00016181059123130515,-3.7909930552653215
Mlc1,-4.1573267,-0.8662083,3.279283986983484e-05,0.00016226675650004397,-3.78977044472945
2900076A07Rik,-4.158694,-0.2891052,3.252417732085736e-05,0.0001610091974602622,-3.793149314700142
Phyhipl,-4.159499,-0.20836675,3.239547333987116e-05,0.0001604078606232781,-3.7947743533731324
Igfbpl1,-4.161595,-1.4056113,3.2297590429116805e-05,0.00015999463045274792,-3.79589459236828
Irf2bp1,-4.162057,-0.65131694,3.20889397557381e-05,0.00015903206835815858,-3.798515292618437
Gm16337,-4.1626925,-1.053916,3.209945583247943e-05,0.0001590486442030225,-3.798470028648133
Gm57314,-4.1631975,-1.0086832,3.199589309504613e-05,0.00015864183256470669,-3.7995822819838994
Heg1,-4.1634316,-0.40999195,3.188897013087563e-05,0.00015818241546914776,-3.800841797002569
Pcdhb9,-4.1643395,-1.0787563,3.188206343766918e-05,0.00015818241546914776,-3.800841797002569
Gm43915,-4.166555,-0.44612,3.144110393385293e-05,0.00015610047079583396,-3.8065957871123137
Syf2,-4.1668634,-0.47875905,3.1426701395331945e-05,0.00015606390137610208,-3.806697540538934
Islr,-4.1714535,-0.82994705,3.0859764075279274e-05,0.000153317170175077,-3.8144092052583494
Uqcc6,-4.1726837,-0.5645692,3.0634372034310536e-05,0.00015223148173357362,-3.8174955254278493
Tlk1,-4.1743674,-0.15053082,3.0345139186136407e-05,0.0001508618015848763,-3.8214207102638595
Sst,-4.1750073,-0.27316314,3.0300358313564544e-05,0.00015070673843423064,-3.8218673289768237
Gm34854,-4.175162,-1.122983,3.0358582840681117e-05,0.00015089481179754054,-3.821325692275004
Gm27206,-4.175682,-1.0310551,3.0316034200770484e-05,0.00015075089831943672,-3.821740091234166
Tmem234,-4.175721,-0.20736219,3.0176557900276955e-05,0.00015015833545262334,-3.8234505546364925
Ndst3,-4.176331,-0.22204229,3.008611237217239e-05,0.00014974187616473053,-3.824656729756897
Igsf6,-4.176615,-1.1158476,3.021145686256956e-05,0.0001502982705917604,-3.8230460165972335
Mtg1,-4.176969,-0.5694415,3.0063416794109954e-05,0.00014966250452520103,-3.8248869913569137
Filip1,-4.177813,-0.30202204,2.9914542869561094e-05,0.00014898826224143857,-3.8268479453096855
Gm43560,-4.1804643,-0.67179924,2.9618522604030062e-05,0.0001475470786864732,-3.8310693847604584
Lrrc73,-4.1852374,-0.43320763,2.8989218431812185e-05,0.00014457451908718926,-3.8399082436595213
Fahd1,-4.1854725,-0.54407775,2.896872159602068e-05,0.00014450479252284,-3.8401177492277863
Or10ak16,-4.1858306,-1.9170538,2.9146210891244587e-05,0.00014532478982599425,-3.8376602964636226
Gm56833,-4.1888456,-0.90966606,2.858210980946482e-05,0.00014273677805771466,-3.8454641106304286
Ik,-4.19002,-0.31772497,2.83607432983887e-05,0.00014169510359803212,-3.848645156930356
Erich5,-4.190655,-1.4130234,2.8458971965938535e-05,0.00014215384690553713,-3.8472413831262564
Jak1,-4.1930485,-0.17671093,2.796336089159441e-05,0.00013974119374803536,-3.854675551077596
Pla2g7,-4.19408,-0.5012916,2.789651024641766e-05,0.0001394385405104915,-3.855617171591961
Fbxl7,-4.1947966,-0.2712345,2.7754626911672198e-05,0.0001387606212008715,-3.857733764584469
Hmgcr,-4.196736,-0.22968176,2.7523084507766996e-05,0.00013769613539662903,-3.861078248555504
Tbc1d5,-4.1985364,-0.119834505,2.728878150775597e-05,0.00013664723329848995,-3.8643991570584983
5930430L01Rik,-4.1991806,-0.56203395,2.728117739169186e-05,0.0001366400072703121,-3.864422123547222
Spon1,-4.201242,-0.20083852,2.695175116749443e-05,0.00013502054153889575,-3.8696001544801972
Kdm7a,-4.201615,-0.14960138,2.692287682544262e-05,0.00013493685022252349,-3.869869431626572
Cdk4,-4.2016735,-0.39450425,2.6950709577549528e-05,0.00013502054153889575,-3.8696001544801972
Slc35f3,-4.20236,-0.1615425,2.6824218698102e-05,0.0001345335871294677,-3.871169277862247
Sptssa,-4.2034197,-0.4313717,2.675570533704138e-05,0.0001342203196030092,-3.872181731384292
Prc1,-4.204627,-1.0438806,2.66841458707391e-05,0.0001338916260455321,-3.873246584122729
Nrip2,-4.2069683,-0.53412277,2.6352858754969588e-05,0.0001323191536037391,-3.878377285802421
Mlf2,-4.208489,-0.23526488,2.6133108275983898e-05,0.00013136447763934062,-3.8815220567767392
Vegfb,-4.21019,-0.44585326,2.5967075207818286e-05,0.00013058906892494195,-3.884093174548404
Nup50,-4.21028,-0.29856816,2.5936023781643027e-05,0.00013046249386012226,-3.8845143239636313
Hopx,-4.2113748,-0.9471655,2.5899687027580165e-05,0.00013030926925990764,-3.885024690617038
Gm21781,-4.211773,-0.4754738,2.5792273180237057e-05,0.00012982774275789775,-3.8866324936738823
Nfyb,-4.2127423,-0.31837136,2.564595306997343e-05,0.00012917918400769265,-3.8888074631128537
Mfap3l,-4.215163,-0.2690536,2.537434048586944e-05,0.0001278691486697597,-3.893234226269635
1700064N11Rik,-4.2158318,-0.98779,2.5385656179188268e-05,0.00012789711102726884,-3.8931392653656443
Utp23,-4.218143,-0.7523007,2.5111341866605866e-05,0.00012660135028815298,-3.8975616622525777
Exosc4,-4.2207994,-0.5675505,2.4802758754628657e-05,0.00012513093349867023,-3.9026353155095554
Bphl,-4.226451,-0.28096834,2.414459075293195e-05,0.00012189363389904958,-3.9140189755523314
Gm56802,-4.2279434,-1.1474404,2.411001137470369e-05,0.0001217467741958512,-3.914542537033255
Tsr3,-4.2298837,-0.46573254,2.3793521697417322e-05,0.00012017597909481242,-3.9201823309114676
Gm29587,-4.230487,-0.6030568,2.375411922357064e-05,0.00012000429524837121,-3.920803209208359
Ccni,-4.2319098,-0.20504816,2.3557840205354623e-05,0.00011906695079178551,-3.924208768160846
Inafm2,-4.2331243,-0.5991526,2.3460370466946043e-05,0.00011860134402004315,-3.9259103894103653
Fcf1,-4.2335887,-0.38036272,2.3408981444050985e-05,0.00011842253432166122,-3.9265656489613696
Gm15911,-4.235347,-1.5952635,2.3423413328177578e-05,0.0001184685201350792,-3.926397036555891
Gm48006,-4.2353597,-0.9377897,2.328571848860505e-05,0.00011782584180704603,-3.92875944873914
Ndufs2,-4.2355084,-0.31522077,2.3205728680962977e-05,0.0001175015184215518,-3.9299565211553062
Gm17477,-4.235781,-0.7787106,2.3215331611457593e-05,0.00011752331076898117,-3.929875982462471
Ctsl,-4.237,-0.33979055,2.3043857389494782e-05,0.00011677432430235197,-3.93265263701478
Thap7,-4.2373166,-0.5941005,2.30463169569571e-05,0.00011677432430235197,-3.93265263701478
Kcnj2,-4.2388387,-0.5332486,2.2882717701970857e-05,0.00011599838015869936,-3.9355480753683425
Pou3f1,-4.2391887,-0.4324716,2.2836193214292293e-05,0.00011578900162473125,-3.936332690699556
Gm26871,-4.24089,-0.10747933,2.260623050086234e-05,0.00011478044415021178,-3.940132099055754
Gm20751,-4.2409215,-0.61275095,2.2692931390935276e-05,0.00011511524071092465,-3.93886717403766
Rflnb,-4.241893,-0.79599464,2.261928259075283e-05,0.00011482042785482175,-3.9399808391558935
2900093K20Rik,-4.2451534,-0.30322802,2.2222969774684752e-05,0.00011291203291247616,-3.947259773318395
Etfb,-4.2456355,-0.5573283,2.2209157937451946e-05,0.00011286771419266939,-3.9474302702380792
Htr1a,-4.2510095,-0.6390541,2.1699409344020503e-05,0.00011037832578708411,-3.957116197577742
Ptov1,-4.251063,-0.32283473,2.1664025809072783e-05,0.0001102236211042937,-3.957725325484558
Nop53,-4.251201,-0.47258604,2.166001564337511e-05,0.0001102236211042937,-3.957725325484558
Hmgn3,-4.2512083,-0.21712273,2.162756770795675e-05,0.00011011391107141065,-3.9581578116375757
Ntpcr,-4.252876,-0.78149825,2.1537160042506016e-05,0.00010970398149349987,-3.959777610262313
Zbtb1,-4.253324,-0.34193587,2.14292964312039e-05,0.00010917963157620954,-3.9618583755428727
Snrpa1,-4.2554827,-0.3889312,2.1240220348240908e-05,0.00010826605536274118,-3.965507686305738
Tada3,-4.258656,-0.3644334,2.0935877523193055e-05,0.00010678838355781409,-3.9714759872992786
Gm57239,-4.259043,-2.3338552,2.1136611539239067e-05,0.00010776270591201012,-3.967531512052143
Gpr22,-4.2605095,-0.19989707,2.0743120591018773e-05,0.00010587823439991124,-3.9751933095011123
Cd247,-4.2639837,-1.529124,2.0596090780138822e-05,0.0001052278739950612,-3.9778692039201538
Prmt7,-4.2654533,-0.24367681,2.0297594358660747e-05,0.0001037474182268675,-3.984022701977567
Gm31087,-4.267556,-0.67381215,2.015141873000885e-05,0.00010314289512904137,-3.9865606824995896
Zfp622,-4.26769,-0.4504313,2.0125841558775318e-05,0.00010303576040870708,-3.9870120194425698
Ccdc58,-4.268855,-0.25239423,1.9994335860916063e-05,0.00010238614193567223,-3.989758821564804
Tmem115,-4.2697234,-0.6568033,1.99571800818622e-05,0.00010224566554953011,-3.9903550937638577
Gm56862,-4.2699065,-0.44084185,1.991773824769106e-05,0.0001021117889175433,-3.9909241152463073
Ado,-4.270669,-0.60070145,1.9871774914105042e-05,0.0001018997049815079,-3.9918270733546004
Ccdc38,-4.270715,-1.3901162,1.995768266588132e-05,0.00010224566554953011,-3.9903550937638577
Gm57386,-4.271608,-1.7121246,1.9927084976725927e-05,0.00010213609674458692,-3.99082074325626
Grpel1,-4.27482,-0.5284972,1.9496719840519275e-05,0.00010004587057451098,-3.999800832302274
4933406J10Rik,-4.2753215,-1.2989777,1.955226576125906e-05,0.00010030769143030383,-3.998665764709697
Epn1,-4.2761846,-0.24159035,1.9347423600095575e-05,9.932573162104622e-05,-4.0029382273014145
Ccdc59,-4.2769666,-0.32144552,1.928275998007501e-05,9.901668229638886e-05,-4.004291629453835
3110056K07Rik,-4.2788906,-0.29254442,1.9117996124387183e-05,9.823885960302571e-05,-4.007716687642115
Sdhaf3,-4.2790856,-0.28967938,1.9101168670552388e-05,9.817513760730263e-05,-4.007998481327721
Mki67,-4.2793837,-1.2326453,1.917521128381757e-05,9.85100384184633e-05,-4.006519511557114
Cpox,-4.2799015,-0.3045951,1.9032497746906863e-05,9.784486208412156e-05,-4.009461974575208
1110038B12Rik,-4.282115,-0.5092814,1.8867497729904872e-05,9.706410685544659e-05,-4.012941337305449
Rasd2,-4.284614,-0.7313165,1.868494235747475e-05,9.616956407613717e-05,-4.016962352548649
Tmem132a,-4.284879,-0.21186312,1.8603716862447554e-05,9.577373086707563e-05,-4.018753594302627
Arxes2,-4.2876477,-0.44151738,1.8399686097255494e-05,9.478937009638383e-05,-4.023240362739224
Rnf5,-4.288278,-0.5840305,1.834909447183842e-05,9.455070102147594e-05,-4.024335246844007
Gm34758,-4.2893953,-0.9105787,1.8309778740150866e-05,9.437003785709178e-05,-4.025165870731658
Ccdc127,-4.2894216,-0.305259,1.8237732780476836e-05,9.402055732343451e-05,-4.0267771787830045
Smarcd2,-4.2900214,-0.33747727,1.8192241714466196e-05,9.380784393011655e-05,-4.027760845702617
Gm40155,-4.29346,-1.5396254,1.8033064814559696e-05,9.309527734108589e-05,-4.031072349918002
Il1r2,-4.298573,-1.1178378,1.758114596622596e-05,9.080453079621783e-05,-4.0418924813169665
Stmn4,-4.298892,-0.24045148,1.746915022731374e-05,9.028916656755166e-05,-4.044364355801467
Skida1,-4.299497,-0.56679946,1.7450108670870202e-05,9.021177391668049e-05,-4.0447367771659515
Tmem230,-4.301419,-0.39294988,1.7291905080064078e-05,8.945646626210897e-05,-4.048388261463808
Phf5a,-4.302051,-0.49997875,1.7242255115446792e-05,8.924124479588774e-05,-4.049434380519366
Taf7l,-4.302149,-1.0703174,1.7291715144544445e-05,8.945646626210897e-05,-4.048388261463808
Reps2,-4.302534,-0.13399681,1.7182737576361277e-05,8.895395750899635e-05,-4.050834725645418
Gm56860,-4.30727,-0.6029489,1.685583075118999e-05,8.738396783541179e-05,-4.058568239211011
Ap2s1,-4.3104515,-0.28276676,1.659138210270561e-05,8.615398554760128e-05,-4.064724626964721
Drd5,-4.311065,-0.89815366,1.6603449942621247e-05,8.619646835848642e-05,-4.064510527723336
Ddx1,-4.321612,-0.24640852,1.577966108967452e-05,8.20542376663075e-05,-4.085898985024424
Gm9885,-4.3224626,-0.6971697,1.5751289512983556e-05,8.194513225872608e-05,-4.086476839481679
Polr2m,-4.323948,-0.37093335,1.5619997115694107e-05,8.128115814919378e-05,-4.090010116893071
Epm2a,-4.324721,-0.2551769,1.5554703281160624e-05,8.096038708509278e-05,-4.0917274240650725
Spred1,-4.32556,-0.15754834,1.5485593633883754e-05,8.061959990898449e-05,-4.093559361451529
Arglu1,-4.327966,-0.11824638,1.5314773842388046e-05,7.97781976492393e-05,-4.098115779505644
Mrpl12,-4.328438,-0.45270497,1.5316780845453194e-05,7.97781976492393e-05,-4.098115779505644
Pin4,-4.328847,-0.51555204,1.529689188765087e-05,7.971204611943631e-05,-4.098476042871371
Gm5087,-4.3311453,-0.44800425,1.5123546172127853e-05,7.892000164834153e-05,-4.10281291434907
4930533B01Rik,-4.331617,-1.6260852,1.5205966809745727e-05,7.929412929850475e-05,-4.10075896536392
Irf2bpl,-4.3321004,-0.39623207,1.5056824877475642e-05,7.859031822373612e-05,-4.104630952700963
Bola1,-4.3341794,-0.6592624,1.4927179056607538e-05,7.795031248350412e-05,-4.108182139492593
Adh5,-4.3351846,-0.4946923,1.4856269723459757e-05,7.759829249337976e-05,-4.110147835041576
Cdkn2d,-4.338683,-0.5716355,1.4627502983186096e-05,7.645740305470215e-05,-4.1165804572739155
A330032B11Rik,-4.3409567,-0.55373836,1.4477898358450711e-05,7.572896929097167e-05,-4.120737954099587
Ccne1,-4.3417,-0.7531308,1.4444270966450293e-05,7.557089914931224e-05,-4.121645410476923
Tbpl1,-4.343923,-0.3238444,1.4262297203508155e-05,7.472459895568247e-05,-4.126536407125771
Med21,-4.3452477,-0.4016027,1.4185398072538219e-05,7.441423775056156e-05,-4.128343962506136
Cops7a,-4.345259,-0.40764344,1.418628357874354e-05,7.441423775056156e-05,-4.128343962506136
4933407I08Rik,-4.346059,-1.4039985,1.4212637325596112e-05,7.451722709387011e-05,-4.127743314272802
Fgf1,-4.346487,-0.54606766,1.4117432377830126e-05,7.40881247694076e-05,-4.130251397424434
Zbtb43,-4.3466573,-0.3404503,1.4087959247734444e-05,7.396845648585571e-05,-4.130953443710822
Gm22146,-4.348633,-2.045013,1.4114053592653799e-05,7.40879243971304e-05,-4.13025257198098
Agbl2,-4.3495026,-2.356378,1.4064587285198087e-05,7.386322917620725e-05,-4.131571709645345
Rnf2,-4.350208,-0.27435386,1.3855931155733372e-05,7.283641649012912e-05,-4.1376514293906625
Gm28370,-4.3507886,-0.8767137,1.3880051339855264e-05,7.292863743551529e-05,-4.137101900515775
Cep78,-4.352475,-0.2412546,1.3716871981595164e-05,7.213962219772766e-05,-4.14182613645447
Pde1b,-4.3531156,-0.32306576,1.3683246246380807e-05,7.197984707121289e-05,-4.142789080386621
Tmcc2,-4.355182,-0.37045205,1.3556964127690671e-05,7.138327407975397e-05,-4.146403536484574
Oaz3,-4.358204,-0.71567076,1.3394757205886948e-05,7.054593334413696e-05,-4.151528016312252
Gm10501,-4.358339,-0.4281248,1.3364858832071704e-05,7.040518745313213e-05,-4.1523953408682255
Slbp,-4.361442,-0.4806013,1.3193234482947816e-05,6.955882661803146e-05,-4.157647752684452
Ceacam2,-4.3618913,-0.833584,1.319478688709795e-05,6.955882661803146e-05,-4.157647752684452
Gpnmb,-4.362468,-1.9712629,1.3252690007579388e-05,6.983087645238671e-05,-4.1559525070632874
Rnaseh2c,-4.363708,-0.5321383,1.3047283426614005e-05,6.886307754294274e-05,-4.162013572249244
Cystm1,-4.3650665,-0.28518692,1.2954049655811083e-05,6.843613941557366e-05,-4.164714497637703
Rab5b,-4.3671007,-0.2675633,1.2832569507477132e-05,6.784284303619256e-05,-4.1684959607357355
Cd27,-4.3671346,-1.5468135,1.2950618882099183e-05,6.843431631336567e-05,-4.164726067164883
Nagk,-4.3676615,-0.30777624,1.2800875699371984e-05,6.772371690378623e-05,-4.169259214377247
Abra,-4.3680177,-0.91531426,1.2815975976557023e-05,6.777127210493125e-05,-4.168954362331541
Gm20149,-4.3686576,-0.82730013,1.2787995016336348e-05,6.767171402345681e-05,-4.1695928233465605
Lamtor1,-4.3689475,-0.3834963,1.2731695753577719e-05,6.743082696109512e-05,-4.1711415141712305
Neurod1,-4.368959,-0.36291125,1.2733353021600972e-05,6.743082696109512e-05,-4.1711415141712305
Tst,-4.370094,-1.240407,1.2752599340711584e-05,6.751079707639785e-05,-4.170626764417672
Myh14,-4.371618,-0.73125553,1.2622907408222208e-05,6.689386869762298e-05,-4.174613686609119
Pard3bos1,-4.3719926,-2.0659122,1.2703569341420722e-05,6.730524626230979e-05,-4.17195108237378
Ccdc28a,-4.372343,-0.28500664,1.2533281103336168e-05,6.644149924677662e-05,-4.177560576292048
Aatf,-4.372696,-0.21696669,1.2504988776951168e-05,6.631650910933118e-05,-4.178378343049711
Il11ra1,-4.373388,-0.47659335,1.249437244520286e-05,6.627605646728271e-05,-4.1786433407091
Hmbox1,-4.3798475,-0.15197179,1.2103333815757328e-05,6.429406883014755e-05,-4.191829089177606
Gm16316,-4.3816457,-1.3903149,1.208291475102719e-05,6.420097828181145e-05,-4.192458354187292
Gm1673,-4.382231,-0.32390139,1.1977844335781407e-05,6.368847558833853e-05,-4.195939146019282
Naxd,-4.3826413,-0.32057557,1.1955636564389264e-05,6.358563734413073e-05,-4.196640971247973
Zcchc12,-4.3833437,-0.670609,1.1944208151207421e-05,6.354009315842605e-05,-4.196952152773576
Mansc4,-4.384615,-0.87155646,1.1874730927175654e-05,6.318564839321057e-05,-4.199381553543952
AI504432,-4.3852224,-0.3571,1.1814410083932035e-05,6.290996082627723e-05,-4.201280585247945
Gm20470,-4.385659,-0.90082216,1.1838459639961992e-05,6.302288955714764e-05,-4.200501688595289
Wbp4,-4.3856683,-0.2400191,1.1785405239196193e-05,6.278566355870602e-05,-4.2021395114879265
2810454H06Rik,-4.385862,-0.7380896,1.1804779383277428e-05,6.287377453466062e-05,-4.2015304666361555
Tppp,-4.386472,-0.2565177,1.1746376187068874e-05,6.260781809103905e-05,-4.203371431297675
Gm16126,-4.3866315,-0.557367,1.1759629989182712e-05,6.266340074485685e-05,-4.202986039638664
Gadd45gip1,-4.3869104,-0.5262696,1.1734103544250519e-05,6.257248098206011e-05,-4.203616625021563
Emc7,-4.389322,-0.23506574,1.1591409847400194e-05,6.182642799317977e-05,-4.208825844034257
Psmd14,-4.3923173,-0.13107117,1.1423474024563475e-05,6.098936131843254e-05,-4.214745914557248
Atp5c1,-4.392334,-0.19755651,1.1430932794285319e-05,6.1007057700692207e-05,-4.214619920019365
Tmem131,-4.3931284,-0.15489008,1.1383523572049644e-05,6.079070209027618e-05,-4.216162840787759
Manbal,-4.393426,-0.29054844,1.1377809128264193e-05,6.077481956807401e-05,-4.2162763218421935
Nifk,-4.394539,-0.54045,1.1332573678738227e-05,6.056236603543527e-05,-4.217797166267873
Qdpr,-4.395544,-0.39635146,1.1275564975228185e-05,6.02867598892504e-05,-4.219778056656004
Gm45894,-4.398559,-0.90057856,1.1151907949905336e-05,5.963998420858465e-05,-4.224462480211086
Gm10658,-4.3989806,-0.96101326,1.113633808338558e-05,5.957108200996753e-05,-4.224964511590081
Gm13584,-4.4004226,-0.97734976,1.1068664339907431e-05,5.923765389248721e-05,-4.227402150044875
Hebp1,-4.4013886,-0.3972374,1.0978111665674634e-05,5.878140041557992e-05,-4.230760071453031
Cwc15,-4.402122,-0.31560305,1.0931979825802374e-05,5.8548526582140796e-05,-4.232484029802506
Fkbp2,-4.402163,-0.2978144,1.0931707144401838e-05,5.8548526582140796e-05,-4.232484029802506
Tsen34,-4.404494,-0.4269246,1.082027899349495e-05,5.7978291258209946e-05,-4.236734588361254
Gm49678,-4.4048014,-0.21865027,1.0801363106719458e-05,5.789092097168297e-05,-4.237389541299696
Adra2c,-4.407047,-0.6477174,1.0709020747861928e-05,5.7409877241015674e-05,-4.241013381779071
Bok,-4.4081373,-0.677483,1.066968714373155e-05,5.7212843683191086e-05,-4.24250646570705
Tbc1d20,-4.4084797,-0.3225401,1.06211681626313e-05,5.6980229199525156e-05,-4.244275808169746
1500011B03Rik,-4.4086213,-0.28062645,1.0609669038391597e-05,5.694608904488113e-05,-4.244536097125723
Csf1,-4.4093084,-0.7832173,1.0605686299551819e-05,5.693849207249098e-05,-4.244594038651445
Fgf13,-4.411425,-0.19078013,1.0459877627176832e-05,5.6232537561505326e-05,-4.2500123179828035
Uqcrc1,-4.411738,-0.2920103,1.0461513661230543e-05,5.6232537561505326e-05,-4.2500123179828035
Gm44040,-4.4122996,-1.1770198,1.0490936664163426e-05,5.63770277048259e-05,-4.2488978246229845
