names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CGE-derived INS (merge) (for_DEGs),mean_expr_Rest (for_DEGs)
Cdh13,-11.292811,-0.84644365,1.4240763313841077e-29,1.3829618695586632e-27,0.72552783109405,0.8133971291866029,1.00907,1.4192725
Ankrd44,-11.572552,-0.93667793,5.676885585895904e-31,5.744626573559536e-29,0.5188739603326935,0.6555023923444976,0.3483755,0.5865272
Cntnap4,-11.65872,-0.8219426,2.071326855587029e-31,2.1138066097439833e-29,0.7344849648112604,0.8332194121667806,1.119042,1.5357989
Klf5,-11.675667,-1.7047042,1.697303329882052e-31,1.7394831232714613e-29,0.2380038387715931,0.43472317156527684,0.10460447,0.30707493
Runx1t1,-11.715076,-0.66758436,1.0669533480339683e-31,1.098141215130346e-29,0.7882277671145234,0.922077922077922,1.0950363,1.4254699
Gpr176,-11.725194,-1.0054,9.46838544381944e-32,9.786978327422635e-30,0.5515035188739603,0.6678058783321941,0.39362407,0.6771718
Cpeb3,-11.729691,-0.3921293,8.978600455096551e-32,9.320716093126954e-30,0.9353806781829814,0.9630895420369104,1.3512988,1.5595043
Wwox,-11.744285,-0.5089017,7.555908525113262e-32,7.877770602546659e-30,0.8841970569417786,0.9302802460697197,1.1709503,1.426997
Fut9,-11.830891,-0.5438364,2.7025976125631034e-32,2.88006021685707e-30,0.8656429942418427,0.9391660970608339,1.1800644,1.4555467
E430024P14Rik,-11.836449,-1.3865461,2.529373692552493e-32,2.707441600508188e-30,0.3141394753678823,0.5010252904989747,0.15572086,0.36502224
Fndc1,-11.911042,-1.651303,1.0367328244632364e-32,1.1196714504202955e-30,0.2571976967370441,0.45659603554340394,0.126935,0.35426766
Crhbp,-11.946892,-3.3065536,6.739896934978507e-33,7.344962795566622e-31,0.0671785028790787,0.3062200956937799,0.024707392,0.22114138
Tox3,-11.983658,-0.7937003,4.3279807255233656e-33,4.737958536068397e-31,0.5777351247600768,0.7573479152426521,0.55777574,0.83053994
Hdac4,-12.019279,-0.7068296,2.8141827343806644e-33,3.109026466735042e-31,0.6685860524632118,0.7778537252221462,0.54515564,0.78077
Peg3,-12.061082,-0.42095715,1.6954023263997784e-33,1.8816621948853577e-31,0.9309021113243762,0.9446343130553657,1.2263026,1.4409423
Gm31218,-12.082734,-2.6242228,1.3031397772757368e-33,1.4530008516624466e-31,0.1126039667306462,0.34518113465481887,0.049228303,0.27087635
Limch1,-12.088417,-0.42916942,1.2160698544877904e-33,1.3622244825806487e-31,0.9539347408829175,0.9747095010252905,1.5098566,1.7488035
Alk,-12.247305,-0.71984756,1.7367136253692596e-34,2.0109139881439062e-32,0.7696737044145874,0.9063568010936432,1.0940123,1.4519286
Cers6,-12.324438,-0.50881433,6.690805360680239e-35,7.860553966176725e-33,0.8861164427383237,0.9412166780587833,1.2149521,1.4753177
Ntm,-12.375735,-0.68718845,3.536398437129727e-35,4.195597042356273e-33,0.9417786308381318,0.9924812030075187,2.30667,2.7445202
Elapor2,-12.436463,-0.76896775,1.6567824633898225e-35,2.0152499418323477e-33,0.6557901471529111,0.7792207792207793,0.51195437,0.7604509
Adamts6,-12.456741,-1.1727769,1.2851613400167204e-35,1.571158665632624e-33,0.4760076775431862,0.6295283663704716,0.33453202,0.6395687
Prkn,-12.475165,-0.373976,1.0199418251749789e-35,1.2532795366078669e-33,0.9852847088931542,0.9911141490088858,2.0471985,2.2764986
Ano4,-12.515221,-0.708466,6.163646896691468e-36,7.6125780440983245e-34,0.7645553422904671,0.9015721120984279,1.0402131,1.3838038
Spats2l,-12.528337,-0.8092141,5.2247218623092774e-36,6.486195944941064e-34,0.6801023672424824,0.7833219412166781,0.56041795,0.8401231
Lpp,-12.627662,-0.852498,1.4862875040820348e-36,1.8643618879329025e-34,0.6007677543186181,0.7416267942583732,0.4790126,0.7464597
Trpc6,-12.647794,-1.3759853,1.1506068929162092e-36,1.4508490266488997e-34,0.4331413947536788,0.5919343814080656,0.37486064,0.7794999
Il1rapl2,-12.6833105,-1.4527532,7.317484249027995e-37,9.275488981767907e-35,0.5662188099808061,0.7006151742993848,0.75967324,1.4143704
Kcnma1,-12.745746,-0.5246682,3.292283527145652e-37,4.1953098660198884e-35,0.9769673704414588,0.9931647300068353,2.1731594,2.5015152
Immp2l,-12.765169,-0.6236992,2.56592032261374e-37,3.3046858315416745e-35,0.8106206014075495,0.9063568010936432,1.0072767,1.3024094
Flt3,-12.815863,-1.6226158,1.336435070864883e-37,1.7588361883448003e-35,0.2578374920025592,0.47231715652768286,0.11208184,0.31131718
1110004F10Rik,-12.818652,-1.1674634,1.2892160055448765e-37,1.7060152899748794e-35,0.47920665387076133,0.6172248803827751,0.24788624,0.48973116
Cux2,-12.828104,-0.86274296,1.1412265042752485e-37,1.5185248137549772e-35,0.5982085732565579,0.760082023239918,0.48525187,0.7588418
Rbms1,-12.830665,-0.9658158,1.1041261208589054e-37,1.4773207497092155e-35,0.5399872040946897,0.7012987012987013,0.39781472,0.67000955
Far2,-12.882441,-0.8609963,5.651937547711089e-38,7.690466886953327e-36,0.5617402431222009,0.7190704032809296,0.385229,0.6171121
Rbms3,-12.907382,-0.5367113,4.08972627348398e-38,5.596418611965238e-36,0.9756877799104287,0.9911141490088858,2.0114677,2.3410337
Lhx6,-12.9396715,-1.6485056,2.6877683894369687e-38,3.698983650925712e-36,0.20793346129238643,0.4483937115516063,0.10179249,0.2896323
Ank1,-13.067602,-0.870588,5.0430315643993197e-39,7.0614169881972795e-37,0.6142034548944337,0.7423103212576897,0.4264223,0.67919374
Slc24a2,-13.079156,-0.56533784,4.332215906244303e-39,6.101584086899871e-37,0.9200255918106206,0.9678742310321258,1.6275561,1.9536191
Spock3,-13.100578,-0.6015291,3.267564097505947e-39,4.629177277901954e-37,0.9436980166346769,0.9849624060150376,1.6644276,2.0146582
Dpp6,-13.220327,-0.33021978,6.697153833750352e-40,9.716521260966474e-38,0.9936020473448497,0.9972658920027341,2.3149347,2.5234096
Enox1,-13.252034,-0.5494993,4.3913494511505255e-40,6.448857328140808e-38,0.9347408829174664,0.9760765550239234,1.8204646,2.1486895
Specc1,-13.324629,-0.72508216,1.6645781051679162e-40,2.49004342142013e-38,0.7172104926423545,0.8434723171565277,0.69029045,0.9721279
6330411D24Rik,-13.398765,-1.7627223,6.147811900987004e-41,9.371133026795632e-39,0.2380038387715931,0.48120300751879697,0.1695447,0.48672476
Gm4258,-13.461116,-0.6382041,2.648839118320741e-41,4.063352950677498e-39,0.8586052463211772,0.9528366370471634,1.174196,1.4994824
Ptprm,-13.529756,-0.81980777,1.043702922115082e-41,1.621712333949654e-39,0.8291746641074856,0.9466848940533151,1.5407528,2.0115411
Dlg2,-13.624355,-0.2954029,2.8693245323844498e-42,4.5166543815651695e-40,1.0,0.9993164730006835,3.9946947,4.1960316
Gpc6,-13.6611,-1.0642682,1.7334442564404868e-42,2.746596807375834e-40,0.7050543825975688,0.8680792891319207,1.1816779,1.7449422
Lypd6,-13.944276,-2.1962667,3.408907920646863e-44,5.6232971480040444e-42,0.20665387076135636,0.45181134654818866,0.104062244,0.4072013
Gm13629,-13.96574,-1.0358374,2.5227220071819194e-44,4.21925255701176e-42,0.5515035188739603,0.7286397812713602,0.46998468,0.8020543
Mitf,-13.999841,-1.0314867,1.5622036101786625e-44,2.6310567655624414e-42,0.5419065898912349,0.6971975393028025,0.38035184,0.66578627
Meg3,-14.115447,-0.2508142,3.050763009524559e-45,5.3242446609702514e-43,1.0,1.0,4.3295946,4.501341
Myo16,-14.242565,-0.7322602,4.986235400515268e-46,9.029210029023287e-44,0.8234165067178503,0.9070403280929596,1.0234051,1.3766005
Ptchd4,-14.330441,-0.78957444,1.4122081807970541e-46,2.5766380171451707e-44,0.8055022392834293,0.9084073820915927,1.0974844,1.493192
Iqgap2,-14.500051,-1.0859506,1.2106044437678081e-47,2.2256639254735795e-45,0.5694177863083814,0.7429938482570062,0.5775552,0.97807163
Pals2,-14.507649,-0.7821652,1.0837082370321377e-47,2.007694552360154e-45,0.7312859884836852,0.8311688311688312,0.66695744,0.967288
Neto2,-14.656107,-1.0084532,1.231326236518169e-48,2.316817271898717e-46,0.6698656429942419,0.7983595352016405,0.597796,0.97298306
Cdh9,-14.792532,-1.1662456,1.6367860739142236e-49,3.1790609519475936e-47,0.6410748560460653,0.7922077922077922,0.7576446,1.2650601
Oxr1,-15.313124,-0.7845711,6.248949919916309e-53,1.2754212700954608e-50,0.946896992962252,0.9958988380041012,2.163788,2.658217
Opcml,-15.3725395,-0.6216184,2.501664743007112e-53,5.193973592291663e-51,0.9878438899552143,0.9986329460013671,3.0591474,3.4734533
Ctnnd2,-15.482754,-0.3659067,4.5363100689676986e-54,9.668362097435225e-52,0.9961612284069098,0.9972658920027341,2.81039,3.0504432
Oprd1,-15.546417,-2.3166914,1.682585581322684e-54,3.618159923265672e-52,0.17338451695457455,0.4579630895420369,0.07353192,0.3221794
Rnf144b,-15.5957365,-1.5065074,7.782041586725017e-55,1.6884926988710387e-52,0.3666026871401152,0.6028708133971292,0.22987194,0.5505928
Esrrg,-15.624571,-0.89369744,4.952466453300672e-55,1.0843200187390309e-52,0.8035828534868842,0.8838004101161996,0.92231274,1.338928
Slit2,-15.714132,-1.384029,1.2102647406248663e-55,2.698890371593452e-53,0.5611004478566859,0.7423103212576897,0.6611364,1.2370738
Ppp2r2b,-15.7321825,-0.62035525,9.101924319130246e-56,2.0486985542236712e-53,0.9481765834932822,0.9856459330143541,1.793974,2.1640964
Dock4,-15.806859,-0.93966275,2.7903710646634433e-56,6.33993365295796e-54,0.889315419065899,0.9542036910457963,1.5821471,2.1299152
Grik3,-15.865609,-1.2686914,1.096486427836875e-56,2.5150265836212664e-54,0.45745361484325014,0.6944634313055366,0.3723004,0.73564035
Gm1604a,-15.931562,-1.6046907,3.8267359463194346e-57,9.12506025060963e-55,0.35572616762635956,0.595352016404648,0.18671125,0.4850869
Lypd6b,-16.031471,-2.2642775,7.703697763996997e-58,1.855358569481037e-55,0.22072936660268713,0.5030758714969241,0.11800311,0.47107017
Sst,-16.075129,-2.337166,3.812050009774861e-58,9.27367802377957e-56,0.32117722328854764,0.5625427204374572,0.19452414,0.7348002
Adgrl2,-16.163317,-1.3543776,9.15045068281149e-59,2.295619315050333e-56,0.5073576455534229,0.7074504442925496,0.42994696,0.8643602
Ppargc1a,-16.327576,-1.0887593,6.283253908917595e-60,1.6448465993736019e-57,0.599488163787588,0.7648667122351333,0.45735434,0.8035122
St8sia1,-16.385971,-1.2332447,2.4088954527467748e-60,6.375366822412453e-58,0.46513115802943056,0.6862611073137389,0.27752084,0.5607354
Tmem132c,-16.39024,-2.1424036,2.245589873892528e-60,6.009198502536405e-58,0.21497120921305182,0.5126452494873548,0.15107556,0.54233176
Nek7,-16.414326,-1.9228021,1.5104770664811623e-60,4.08745277181262e-58,0.32309660908509275,0.5762132604237867,0.19221763,0.5897668
Rab3b,-16.456463,-1.5082991,7.537780546945027e-61,2.062953485143455e-58,0.38451695457453616,0.6302118933697881,0.21373318,0.51753134
Snhg14,-16.538696,-0.30286127,1.9315484652198682e-61,5.472872145453565e-59,0.9987204094689699,0.9972658920027341,2.6311846,2.8273869
Stxbp6,-17.073757,-1.3569286,2.3272750574019115e-65,7.185909292624056e-63,0.5015994881637876,0.735475051264525,0.5068977,0.9898606
Cacna1a,-17.247156,-0.6845803,1.1754447344546488e-66,3.8255960790007785e-64,0.9053103007037748,0.9781271360218728,1.5101672,1.8975474
Astn2,-17.376314,-0.95966953,1.2471413295895988e-67,4.11454133997752e-65,0.8835572616762636,0.9726589200273411,1.6345496,2.2001896
Kcnmb2,-17.387995,-0.9315629,1.0173239651791268e-67,3.402948663524179e-65,0.8848368522072937,0.9706083390293917,1.5001576,2.0336733
Mkx,-17.576902,-1.4342494,3.7025664826235505e-69,1.2559522699648673e-66,0.4657709532949456,0.696514012303486,0.32240513,0.7071078
Camta1,-17.608442,-0.56816643,2.1220172582207185e-69,7.300951949569683e-67,0.9404990403071017,0.9760765550239234,1.3698043,1.6772691
Moxd1,-17.936754,-2.846357,6.091155923952827e-72,2.256913834961229e-69,0.16634676903390916,0.49624060150375937,0.090751894,0.5206984
Gm56750,-17.984365,-1.4148892,2.583280309125022e-72,9.875511581740797e-70,0.45745361484325014,0.7259056732740943,0.3825058,0.8075525
Nebl,-18.24287,-0.666504,2.3574442301563808e-74,9.62316726086208e-72,0.9385796545105566,0.9760765550239234,1.5434265,1.9230698
Iqsec1,-18.383043,-0.73514575,1.7960492837440363e-75,7.588780868366907e-73,0.9021113243761996,0.9487354750512645,1.160622,1.5365659
Klhl32,-18.678398,-0.9990103,7.421408843327247e-78,3.372400199673461e-75,0.7677543186180422,0.8735475051264525,0.70478374,1.1136365
Gria4,-19.655106,-0.63146853,5.2280919810847685e-86,2.6790078143073526e-83,0.9974408189379399,0.9979494190020506,2.6163127,3.027765
Elavl2,-19.779871,-0.88207906,4.438246385947843e-87,2.4293346808901785e-84,0.9161868202175304,0.9842788790157211,1.4971923,2.0006256
Grm5,-20.444902,-0.60246193,6.669179584670073e-93,3.824298121837953e-90,0.9980806142034548,0.9979494190020506,3.0319211,3.432921
Dlgap1,-21.071066,-0.50743604,1.4659681759920532e-98,8.826594387648152e-96,0.999360204734485,0.9986329460013671,3.3359725,3.677096
Cntnap3,-21.273485,-1.44582,1.9986647668267995e-100,1.2667326906383325e-97,0.581573896353167,0.8605604921394395,0.5629321,1.1180779
Rbfox1,-21.32497,-0.88627553,6.659715371879654e-101,4.3349347301716106e-98,0.9904030710172744,0.9993164730006835,3.4782867,4.0783353
Fam135b,-21.674181,-1.2368286,3.5957207724271196e-104,2.4742668309467072e-101,0.6986564299424184,0.9357484620642516,0.9693359,1.5802509
Etl4,-22.177847,-1.171503,5.620429079622096e-109,4.101891331927835e-106,0.9430582213691618,0.9788106630211894,2.1494527,2.8944764
Epb41l3,-22.254065,-0.9401786,1.0302021083146886e-109,7.753558617703425e-107,0.8445297504798465,0.950786056049214,0.96672446,1.417375
Tmem44,-22.303654,-2.006055,3.405233108830971e-110,2.645536586873713e-107,0.38707613563659626,0.7060833902939166,0.23813865,0.73239845
Klf12,-22.729813,-0.88664,2.273034125284483e-114,1.824791795778383e-111,0.963531669865643,0.9788106630211894,1.5351222,2.0455446
Fgf12,-22.829866,-0.7949463,2.3165990594476867e-115,1.92389557750821e-112,0.9942418426103646,0.9993164730006835,2.7625554,3.2864645
Gria3,-23.51605,-1.2797376,2.794912783273957e-122,2.4930622026803696e-119,0.8304542546385156,0.9671907040328093,1.5751132,2.3323548
Dlgap2,-23.673668,-0.75162125,6.735139064372012e-124,6.758712051097315e-121,0.980806142034549,0.9979494190020506,2.498587,2.9856231
Cacna2d2,-23.826893,-2.2658606,1.7583044333654538e-125,1.8411740857901563e-122,0.32821497120921306,0.7047163362952836,0.18207322,0.6731737
Frmd5,-23.838345,-0.8190647,1.3377397556128012e-125,1.4644601942808503e-122,0.9782469609724888,0.9965823650034177,2.017757,2.5261717
Kctd8,-25.895706,-2.0416007,7.444242995776267e-148,9.960397128348645e-145,0.5067178502879078,0.8571428571428571,0.55761063,1.4044621
Utrn,-26.712713,-1.8601358,3.350123982226011e-157,5.378959065862083e-154,0.6154830454254638,0.8961038961038961,0.61228174,1.4027529
Gria1,-26.812977,-1.1004695,2.28081387349145e-158,3.923651523512006e-155,0.982725527831094,0.9993164730006835,2.5388825,3.2586238
Magi2,-26.862337,-0.5886978,6.052966942790226e-159,1.1213819680781523e-155,0.9980806142034548,0.9993164730006835,3.1007159,3.4935691
Satb1,-26.866856,-1.9982558,5.360279048537929e-159,1.0758080050415624e-155,0.5182341650671785,0.8591934381408065,0.47807407,1.2380538
Xkr4,-27.77411,-0.6990803,8.914215012404784e-170,2.146899543587568e-166,0.9980806142034548,0.9993164730006835,2.8287635,3.2903774
Kcnc2,-29.808073,-1.7978904,3.070298769059117e-195,1.4789015110803954e-191,0.9430582213691618,0.9945317840054683,2.0883713,3.2421758
Nxph1,-32.57985,-2.5393302,7.913875248664231e-233,6.353259049627645e-229,0.7306461932181701,0.9890635680109364,1.724809,3.3252954
Sox6,-32.92819,-3.10259,8.68384773085032e-238,1.0457089437489955e-233,0.3877159309021113,0.8714969241285031,0.41199955,1.6825526
