names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_P GABA (for_DEGs),mean_expr_Rest (for_DEGs)
Rab11b,-2.7563462,-1.2288054,0.005845109346036689,0.03636445661681079,0.02127659574468085,0.25911495567629395,0.07647915,0.17082147
Zfp771,-2.7571943,-1.5117415,0.0058299685034871145,0.0362786599556968,0.0425531914893617,0.2812410637689448,0.06275133,0.16946538
Zfyve27,-2.7578712,-1.5692033,0.005817913413571985,0.03621202997977281,0.0425531914893617,0.28145553331426937,0.056999225,0.16046204
Azin2,-2.7595134,-27.015629,0.005788753112530683,0.036055585566457916,0.0,0.23259222190448955,0.0,0.12723139
Trap1,-2.7595134,-27.061691,0.005788753112530683,0.036055585566457916,0.0,0.23259222190448955,0.0,0.13109978
Gm32014,-2.7596126,-3.3389246,0.005786994907122402,0.036055585566457916,0.02127659574468085,0.2566128109808407,0.01626127,0.15348049
Prag1,-2.7603614,-27.441,0.005773743963780151,0.035987126028015,0.0,0.23266371175293107,0.0,0.16738276
Mthfd1l,-2.761399,-2.1776478,0.005755429436957604,0.03588129674502339,0.02127659574468085,0.259257935373177,0.03809597,0.16184425
Dock1,-2.7616427,-1.8412049,0.005751137105325052,0.035862857744275736,0.0425531914893617,0.28563768944809836,0.102078915,0.32575652
Ccsap,-2.7623827,-1.4912764,0.005738118825788566,0.035789984412474184,0.02127659574468085,0.2595438947669431,0.056362774,0.15100956
Trappc3,-2.7630413,-1.0844076,0.005726551747712565,0.03572613082448029,0.0425531914893617,0.28710323134114957,0.086090595,0.1744943
Gfod2,-2.7664611,-0.7631721,0.005666835328309777,0.03536178942677281,0.06382978723404255,0.3098012582213326,0.118270755,0.19316551
Vdac2,-2.7676792,-0.47727227,0.005645700362443595,0.03523808797650625,0.06382978723404255,0.316306834429511,0.170743,0.23046948
Sap30bp,-2.7681122,-3.2805002,0.005638202860952504,0.03519946813982197,0.02127659574468085,0.25786388332856736,0.01626127,0.14781775
Klhl18,-2.768419,-27.05837,0.005632897566477634,0.035174519547119226,0.0,0.23334286531312554,0.0,0.13081695
Blcap,-2.7694657,-0.7019572,0.005614831026124967,0.0350698534802366,0.0425531914893617,0.2880325993708893,0.11252277,0.17708936
Polr2a,-2.7698717,-0.40431455,0.005607836539834992,0.03503431011982475,0.06382978723404255,0.31716471261080925,0.16426966,0.21210709
4930509J09Rik,-2.7705395,-27.141647,0.005596351586815272,0.034970690032029385,0.0,0.23352158993422933,0.0,0.13807738
Cbwd1,-2.7705395,-27.168663,0.005596351586815272,0.034970690032029385,0.0,0.23352158993422933,0.0,0.14051197
Tatdn1,-2.7706206,-1.2268887,0.005594956216673589,0.034970690032029385,0.0425531914893617,0.2863168430082928,0.075033695,0.16753064
Zfp438,-2.7706387,-2.5063226,0.005594646177052655,0.034970690032029385,0.02127659574468085,0.25961538461538464,0.031286236,0.16599676
Zfp945,-2.7713065,-3.3455944,0.0055831856028562485,0.03492090250203617,0.02127659574468085,0.25786388332856736,0.01626127,0.15413973
Slc45a1,-2.773138,-3.0837486,0.005551855140491135,0.034741114956915876,0.02127659574468085,0.25900772090363167,0.018303549,0.1454926
Farp2,-2.7732735,-1.0488341,0.005549546388410569,0.03473475691977452,0.06382978723404255,0.30990849299399487,0.10014206,0.19713503
Plekhh2,-2.773508,-27.369139,0.005545546603783961,0.03471780923664376,0.0,0.23377180440377465,0.0,0.15986587
Slc1a3,-2.7740674,-1.1036985,0.0055360191521261455,0.03466623971513157,0.06382978723404255,0.31498427223334285,0.20447615,0.39715227
Plgrkt,-2.7748344,-3.9255452,0.005522981331060676,0.03459265929268074,0.02127659574468085,0.25579067772376324,0.011062159,0.1561703
AI593442,-2.7752404,-0.6789004,0.005516090179699934,0.03455755260632717,0.06382978723404255,0.31655704889905634,0.14714837,0.22616859
Dclre1c,-2.7753398,-1.0918504,0.005514406856754182,0.03455506348903565,0.06382978723404255,0.3146983128395768,0.09596788,0.19448876
Parl,-2.7764857,-0.77038777,0.005495005676602267,0.034441521467297155,0.0425531914893617,0.28867600800686305,0.10647628,0.17533128
Pak6,-2.776973,-3.2812335,0.005486775039292972,0.034397957374195556,0.02127659574468085,0.2586145267372033,0.01626127,0.14788754
Snx4,-2.7777488,-0.48254314,0.005473689957593138,0.03432393212614413,0.10638297872340426,0.3712467829568201,0.18237649,0.24649492
Ttc26,-2.778164,-1.867239,0.005466702529112625,0.034288117870507985,0.02127659574468085,0.2608664569631112,0.043202795,0.14934444
Epn1,-2.7783806,-0.7013596,0.0054630601114519645,0.03427327228454688,0.06382978723404255,0.31655704889905634,0.13989925,0.21846227
Sepsecs,-2.778597,-27.04882,0.005459419884657676,0.034258433512552956,0.0,0.2342007434944238,0.0,0.13000795
Cachd1,-2.7790573,-0.573293,0.005451691671844145,0.03421792927410703,0.0851063829787234,0.3426150986559908,0.20400444,0.2902194
Rab4a,-2.7798693,-27.072523,0.005438077736689126,0.034140455323560005,0.0,0.23430797826708608,0.0,0.13202515
Hfm1,-2.7811415,-27.09291,0.005416810936009612,0.03401488895783554,0.0,0.23441521303974835,0.0,0.13378389
Dpf3,-2.781313,-1.8595971,0.00541395094496826,0.034004876552430376,0.0425531914893617,0.28628109808407204,0.07884071,0.26059285
Cog7,-2.7815657,-27.087358,0.005409738706226872,0.03399431221616372,0.0,0.23445095796396911,0.0,0.1333031
B930095G15Rik,-2.7819898,-27.195541,0.005402674814047497,0.033957864854609644,0.0,0.23448670288818987,0.0,0.1429738
Noct,-2.782531,-1.5947545,0.005393669181521497,0.03390919300596224,0.02127659574468085,0.26129539605376034,0.052302126,0.15029716
Dap3,-2.7827837,-1.4073514,0.005389471193262937,0.03389073039152238,0.0425531914893617,0.2862096082356305,0.07243021,0.18169571
Nrep,-2.7829642,-1.8495827,0.005386474436689526,0.033879814633391285,0.02127659574468085,0.26129539605376034,0.05339475,0.18037163
Sipa1l2,-2.7836049,-1.4614527,0.005375848098221701,0.03382089402931798,0.0425531914893617,0.2879611095224478,0.08731881,0.22416283
Rap2b,-2.7839568,-0.84139824,0.005370019153417275,0.03379213457899816,0.0425531914893617,0.2891406920217329,0.105837576,0.1823526
Peli2,-2.7839568,-3.8152778,0.005370019153417275,0.03379213457899816,0.02127659574468085,0.2568987703746068,0.01626127,0.20765066
Riok1,-2.784011,-0.40725878,0.005369122899397137,0.03379213457899816,0.0851063829787234,0.3454746925936517,0.17250475,0.22289264
Flna,-2.784047,-2.4125264,0.00536852547175972,0.03379213457899816,0.02127659574468085,0.2610809265084358,0.031286236,0.15632193
Gm30382,-2.7849042,-1.1217791,0.005354354196270948,0.03373305914508801,0.0851063829787234,0.3361810122962539,0.1665591,0.33245778
Dlgap1,-2.7851567,-0.97603047,0.005350183849533989,0.03371469044019191,0.723404255319149,0.9188947669430941,2.3097193,2.9362166
Usp10,-2.7857432,-0.63588005,0.005340513993594066,0.03366164930984578,0.06382978723404255,0.3119459536745782,0.12772499,0.19202605
Mettl8,-2.7858517,-1.4426192,0.00533873051627909,0.033658303372224106,0.02127659574468085,0.261652845295968,0.060539205,0.15669343
Npas3,-2.786718,-0.86059684,0.005324482050005891,0.03357635125173863,0.2765957446808511,0.5843222762367744,0.6919894,1.0337493
BC002059,-2.7870877,-0.6665272,0.00531840724046987,0.0335459160918839,0.0425531914893617,0.28974835573348584,0.110229515,0.16971654
Nt5c3,-2.7884233,-1.429944,0.005296530705258214,0.03342362143031663,0.0425531914893617,0.28674578209894197,0.07014857,0.17880969
Rab31,-2.7884684,-1.5480497,0.005295793054488885,0.03342362143031663,0.06382978723404255,0.3122319130683443,0.10635343,0.28377968
Plpp1,-2.7885044,-3.4111173,0.00529520300068454,0.03342362143031663,0.02127659574468085,0.25911495567629395,0.01626127,0.16075498
Hps5,-2.7886126,-1.8656921,0.005293433195542736,0.03342362143031663,0.0425531914893617,0.2873177008864741,0.049589787,0.169981
Zfyve26,-2.788712,-0.9161701,0.005291811343531703,0.03342362143031663,0.0425531914893617,0.2897841006577066,0.09717016,0.17611404
Alg9,-2.7890458,-2.6482418,0.005286359316545193,0.03339865385270852,0.02127659574468085,0.26118816128109806,0.025369657,0.14934851
Mfsd8,-2.7900474,-27.07236,0.005270033664284172,0.03330334067716738,0.0,0.23516585644838434,0.0,0.13201107
Gm32647,-2.7909946,-1.0957355,0.005254632411017291,0.03321382566079384,0.1276595744680851,0.3905847869602516,0.29079902,0.5430816
Scarb1,-2.7917438,-27.038187,0.005242486873007328,0.03314485230063692,0.0,0.23530883614526737,0.0,0.12911245
Akt3,-2.792267,-1.4154075,0.005234014689081537,0.03309907618160059,0.40425531914893614,0.840506148126966,1.0851805,1.8290435
Sulf2,-2.7925286,-0.5330401,0.005229783237357162,0.03308010253949786,0.06382978723404255,0.31945238776093793,0.18290268,0.2549559
Amd1,-2.7925828,-2.0451322,0.00522890815055044,0.03308010253949786,0.02127659574468085,0.2619388046897341,0.042887803,0.16623725
Cep57l1,-2.793016,-27.118221,0.005221912217099017,0.033045874063459865,0.0,0.23541607091792965,0.0,0.13599804
Dcaf13,-2.793413,-0.47738862,0.005215506708160503,0.03301311313269086,0.0851063829787234,0.34172147555047183,0.15648495,0.21174544
Srek1ip1,-2.793467,-3.2680538,0.005214633779920412,0.03301311313269086,0.02127659574468085,0.26015155847869603,0.018303549,0.16377583
Minpp1,-2.7946672,-0.48595202,0.00519531773351087,0.03290082194188948,0.0425531914893617,0.2904275092936803,0.13019136,0.17792512
Rnf182,-2.7947302,-0.31409842,0.005194302892650575,0.03290082194188948,0.0851063829787234,0.35022876751501286,0.2302619,0.27907786
9130024F11Rik,-2.7964087,-27.473036,0.005167402649063474,0.03273947398734627,0.0,0.23570203031169573,0.0,0.17083693
Naf1,-2.798935,-2.3597012,0.005127145011147255,0.03249207227583177,0.02127659574468085,0.2624392336288247,0.031286236,0.1511056
Lrrc40,-2.7990344,-3.288525,0.005125569263581182,0.032489749023926956,0.02127659574468085,0.2604375178724621,0.01626127,0.14858371
Gm56878,-2.800487,-0.85910547,0.005102556080490968,0.0323515058713526,0.06382978723404255,0.31552044609665425,0.1285268,0.2221684
Fgf12,-2.8006945,-1.2279234,0.005099276117938417,0.03233834063936872,0.5319148936170213,0.8549470975121533,1.4678668,2.177382
Gle1,-2.8009562,-1.6617217,0.005095143229336367,0.03231975886975169,0.02127659574468085,0.2628681727194738,0.051233098,0.15385559
Entpd7,-2.8014977,-27.032509,0.0050866020363418635,0.03227319875242169,0.0,0.23613096940234488,0.0,0.12863646
Taok2,-2.8018134,-1.9810052,0.005081625652692363,0.032249239794011286,0.0425531914893617,0.2874249356591364,0.047547508,0.17583068
Nab1,-2.8032932,-0.80581206,0.005058366314316231,0.03211680124425263,0.06382978723404255,0.31655704889905634,0.121345185,0.20337656
Dnajc15,-2.8049173,-0.8685378,0.005032948593986686,0.03198565012308946,0.0425531914893617,0.2909994280812125,0.104627855,0.18347281
Anxa7,-2.8066137,-3.8930342,0.005006524535832289,0.031832776686657266,0.02127659574468085,0.25840005719187875,0.011062159,0.15294318
Lhx2,-2.8074348,-27.2625,0.004993779277008829,0.03175925424218396,0.0,0.2366313983414355,0.0,0.1492833
Cpne3,-2.8074348,-27.140495,0.004993779277008829,0.03175925424218396,0.0,0.2366313983414355,0.0,0.13797414
Rfwd3,-2.8094559,-1.5257323,0.004962531235314746,0.031582949856207305,0.02127659574468085,0.2636545610523306,0.059465945,0.16247194
Ina,-2.8104665,-0.9128298,0.004946973619982415,0.03149139568086413,0.06382978723404255,0.31308979124964254,0.11980627,0.2148144
Pstpip2,-2.8108275,-27.69322,0.004941428027835712,0.03146354765591128,0.0,0.2369173577352016,0.0,0.19640113
Uchl5,-2.8116755,-27.19923,0.0049284180113883394,0.03138814694619689,0.0,0.23698884758364314,0.0,0.14331508
Ei24,-2.8121989,-0.75219655,0.004920406017949069,0.03134454947896906,0.06382978723404255,0.31409064912782386,0.121086,0.19623584
ENSMUSG00000121513,-2.8122802,-1.2497551,0.004919163834009769,0.031344067398587264,0.40425531914893614,0.7927866742922505,0.9942495,1.6191906
Ccdc191,-2.8125238,-27.209515,0.004915438983898646,0.03132776221474303,0.0,0.23706033743208466,0.0,0.1442698
Fam184b,-2.813372,-27.193844,0.004902490880867794,0.03125265242441699,0.0,0.23713182728052618,0.0,0.14281754
Herc2,-2.8143375,-0.47533095,0.004887789636140902,0.031173725972728706,0.3191489361702128,0.739848441521304,0.77542377,0.96648115
Socs2,-2.8143826,-1.0601684,0.0048871036384166445,0.031173725972728706,0.06382978723404255,0.31566342579353734,0.118930005,0.23375855
Kcna6,-2.814545,-1.9832379,0.004884634767701264,0.031168400904329843,0.0425531914893617,0.2849942808121247,0.054264955,0.1992453
Dpysl3,-2.8150322,-0.9670482,0.004877234923693439,0.03112857539183912,0.0851063829787234,0.34232913926222475,0.13339566,0.2460465
Nampt,-2.8151405,-0.46514046,0.004875591891752328,0.031125482093462827,0.06382978723404255,0.32106090935087217,0.15733686,0.21124525
Chtop,-2.8154383,-1.658646,0.004871076135469687,0.03110404366921827,0.0425531914893617,0.2859593937660852,0.061907977,0.18368126
Uba3,-2.8170173,-1.5757471,0.0048471921186835866,0.030958890475167096,0.02127659574468085,0.2642622247640835,0.056362774,0.15942542
Rtn4r,-2.818154,-0.3618795,0.004830061288206772,0.030856810940113163,0.06382978723404255,0.32141835859307977,0.16686152,0.20974442
Dld,-2.8198326,-1.3853774,0.004804873028945113,0.030710499116973166,0.0425531914893617,0.29146411209608236,0.07417404,0.18327071
Gsk3b,-2.8203468,-0.6049339,0.004797177875015765,0.03066861039773343,0.3191489361702128,0.7596153846153846,0.76365644,1.0090986
Zfp804a,-2.8207166,-0.7441545,0.004791649662169276,0.030640558406113388,0.2765957446808511,0.6606734343723192,0.7792488,1.0906506
Gan,-2.8214295,-27.091803,0.0047810139932308975,0.03057982527924642,0.0,0.2378109808407206,0.0,0.13368778
Zcchc2,-2.8215559,-1.6309264,0.004779131421189884,0.030575062211279095,0.0425531914893617,0.2897841006577066,0.059464063,0.17374508
Pacsin1,-2.8221152,-0.5600061,0.004770802377814501,0.030529044984966815,0.2978723404255319,0.6967400629110666,0.6914521,0.90392476
Ap5m1,-2.8230267,-1.662409,0.0047572622257150594,0.030449651263688336,0.02127659574468085,0.2647983986273949,0.050845817,0.15281728
Wdr48,-2.8244162,-0.58803815,0.004736683783247231,0.030325159222266643,0.0425531914893617,0.29303688876179584,0.1187444,0.17355531
Nell1,-2.8245876,-0.86449355,0.004734150475988574,0.030316163796428264,0.19148936170212766,0.504182156133829,0.49985996,0.77964896
Slc27a1,-2.8257515,-3.3847497,0.004716983057460838,0.030213429023593023,0.02127659574468085,0.262546468401487,0.018303549,0.17642267
Irak1bp1,-2.8258147,-0.5999556,0.004716053106062947,0.030213429023593023,0.0425531914893617,0.2931441235344581,0.1206269,0.1775726
Zcchc4,-2.8272855,-3.3645165,0.004694445396633063,0.03009058869454447,0.02127659574468085,0.2626179582499285,0.01626127,0.15602393
Flvcr1,-2.827899,-0.653405,0.004685457661516438,0.030040144921247118,0.0425531914893617,0.2933228481555619,0.11164666,0.17040463
Cacna1h,-2.828215,-27.122961,0.004680837696634189,0.03001768709034861,0.0,0.2383828996282528,0.0,0.1364161
Samd4,-2.828314,-0.7495423,0.004679386559673964,0.03001554472629253,0.0851063829787234,0.34887046039462394,0.19894846,0.31486648
Gm28376,-2.82909,-1.5560049,0.0046680553395421305,0.029950011216212283,0.02127659574468085,0.26537031741492706,0.060539205,0.16848227
Pde7b,-2.8315713,-0.7643401,0.004631988320158919,0.02972570483942445,0.14893617021276595,0.4216828710323134,0.31092378,0.482087
Kcnk2,-2.832167,-0.3073667,0.004623369869307565,0.029677484087026817,0.10638297872340426,0.38479410923648844,0.27423662,0.3296241
Gm55122,-2.8322933,-0.87657404,0.004621543580942705,0.02967284970607658,0.0425531914893617,0.2937160423219903,0.11485889,0.20169145
Fbxo7,-2.8328798,-27.40178,0.004613072939588241,0.029625542515950294,0.0,0.23877609379468115,0.0,0.1632403
Polr3f,-2.8345761,-27.108723,0.0045886523198248146,0.029489855975530437,0.0,0.2389190734915642,0.0,0.13516308
Hnrnph2,-2.8346033,-0.55391043,0.004588263579953378,0.029489855975530437,0.06382978723404255,0.32256219616814413,0.15397236,0.21863034
Gm20754,-2.836047,-1.1498655,0.004567573952229976,0.029368440319794083,0.3829787234042553,0.7446025164426652,1.0228333,1.5998015
Prpf40b,-2.8362093,-0.7246969,0.004565251664939944,0.02936053428361328,0.0425531914893617,0.29400200171575636,0.107208595,0.17144048
Arhgap10,-2.8364348,-0.4049968,0.0045620280400798735,0.02934682629565387,0.06382978723404255,0.32352730912210464,0.18888149,0.24316114
Golph3,-2.8367777,-1.4101875,0.004557132078901972,0.029329374601220596,0.0425531914893617,0.28799685444666856,0.07216173,0.18138404
Shld2,-2.8379688,-27.235952,0.0045401620140121494,0.02922715699964218,0.0,0.2392050328853303,0.0,0.14675133
Mterf3,-2.8382936,-3.1669812,0.004535543760085395,0.02920442387574756,0.02127659574468085,0.26433371461252503,0.018303549,0.15350172
Snhg20,-2.8393223,-0.9923603,0.004520947350059687,0.029124395899329605,0.06382978723404255,0.3201315413211324,0.10836548,0.20514362
Rftn1,-2.8401613,-1.778607,0.004509071285539845,0.029054855022171616,0.0425531914893617,0.29253645982270515,0.069382206,0.22033872
Gm10754,-2.8406396,-1.3431792,0.004502315855967949,0.02901828425278455,0.06382978723404255,0.3204175007148985,0.14376606,0.33093685
Sntg2,-2.8413615,-27.38265,0.004492136346190768,0.028966571543591536,0.0,0.23949099227909637,0.0,0.16125455
Usp49,-2.8420563,-1.2202721,0.0044823582669316995,0.028910457665015543,0.0425531914893617,0.2918573062625107,0.07663877,0.17023386
Kif1c,-2.842336,-3.333911,0.004478427085475766,0.028892037403777635,0.02127659574468085,0.26404775521875895,0.01626127,0.15298699
Atp6v1c1,-2.8428051,-0.32509467,0.004471839860185526,0.02885646903054397,0.1276595744680851,0.40148698884758366,0.24595825,0.2996033
Inka2,-2.8432925,-1.7324277,0.004465008573454435,0.02881930827977917,0.02127659574468085,0.2664426651415499,0.051689167,0.16235055
Ddn,-2.8437617,-2.2606933,0.0044584392359331175,0.028790738348839908,0.02127659574468085,0.2660137260509008,0.043202795,0.19192106
Cog6,-2.843924,-3.323778,0.004456167275876966,0.028782984303561077,0.02127659574468085,0.26433371461252503,0.01626127,0.15199324
Grcc10,-2.8441768,-2.0517156,0.004452635201015098,0.028767085321297348,0.02127659574468085,0.2662639405204461,0.056362774,0.21542591
Fam168b,-2.8452594,-0.72981405,0.004437526454364799,0.028676367443189552,0.0851063829787234,0.34197169002001715,0.14474991,0.22976178
Kif3b,-2.8456113,-0.2755554,0.004432626124364289,0.02865159104201791,0.10638297872340426,0.37993279954246495,0.21749972,0.25781506
Fbxl16,-2.8459814,-0.28673047,0.004427479783615679,0.028625212171740445,0.0851063829787234,0.35351730054332287,0.20478551,0.24469402
Alas1,-2.8477228,-27.120731,0.004403326990057714,0.02848276269206807,0.0,0.24002716614240777,0.0,0.13621895
Cog4,-2.8481557,-0.4152727,0.004397338650831566,0.028450876365962965,0.0851063829787234,0.351408350014298,0.17875412,0.23191424
Zfp384,-2.8498433,-27.10131,0.004374079409347692,0.028307204655388364,0.0,0.2402058907635116,0.0,0.13451505
Epha10,-2.8514493,-0.61915296,0.004352043253230815,0.02817138092370802,0.10638297872340426,0.37349871318272804,0.20825817,0.30426303
Pparg,-2.851756,-4.2902493,0.004347845565393347,0.028156584128308758,0.02127659574468085,0.25997283385759223,0.011062159,0.19691426
