names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NP-CT-L6b Glut (for_DEGs),mean_expr_Rest (for_DEGs)
mt-Co1,-6.1780157,-0.85019314,6.491224428186173e-10,3.260171969819859e-09,0.5210237659963437,0.51368298819431,0.39296505,0.6247504
Eef1a1,-6.297063,-0.7780315,3.0333827474311986e-10,1.557260115083613e-09,0.5726691042047533,0.5484807431778594,0.3986834,0.60977083
Map4,-6.3055315,-0.31486502,2.872061484460791e-10,1.4775472350653162e-09,0.7792504570383912,0.7054770659957422,0.7580203,0.87989
Ptgds,-6.33303,-1.1688306,2.4039266908829584e-10,1.242899945815376e-09,0.32678244972577697,0.3683762337913683,0.230668,0.459511
Map4k4,-6.4908395,-0.46981582,8.535943602100686e-11,4.558044606288661e-10,0.6585923217550275,0.6323204954519064,0.53990763,0.6888409
Pam,-6.608329,-0.25890687,3.8868288811871585e-11,2.1175809415551288e-10,0.7682815356489945,0.7257983355912522,1.1054261,1.2289647
Lrrn1,-6.722931,-0.8763441,1.7810510670878407e-11,9.889820659774805e-11,0.36288848263254114,0.39508418811689566,0.19365305,0.33091903
Calb1,-6.9587436,-1.0972948,3.4332104953898078e-12,1.9928789373757645e-11,0.2952468007312614,0.3420940584478421,0.16195181,0.31928015
Ajap1,-6.9776273,-0.98505914,3.0020726674799103e-12,1.7505575645656507e-11,0.26142595978062155,0.3165473195277724,0.10993155,0.20702103
Slc24a4,-6.9817486,-0.8095388,2.915283607481555e-12,1.701426379952854e-11,0.32769652650822667,0.37124056512483067,0.17624088,0.29101202
mt-Co3,-7.027807,-0.7502544,2.098044931412031e-12,1.2335769651431349e-11,0.6307129798903108,0.6056512483065609,0.5502271,0.80382156
Limch1,-7.192525,-0.29961824,6.360399206090419e-13,3.8631086498112474e-12,0.7705667276051188,0.726882136636346,0.9648046,1.0983409
Igsf11,-7.203505,-0.7476377,5.868404845535828e-13,3.573980920207337e-12,0.39488117001828155,0.43077220824462936,0.25285077,0.39409712
Glis3,-7.2050023,-1.275182,5.804280867875339e-13,3.535729469957161e-12,0.2943327239488117,0.337565318366557,0.23763612,0.5003133
Iqgap2,-7.2883053,-0.5667539,3.1387808006503977e-13,1.9397203337966004e-12,0.569926873857404,0.5488678149796787,0.5976045,0.79356205
Ube2e3,-7.3280735,-0.66165316,2.334847482316753e-13,1.4532627252687319e-12,0.486745886654479,0.492897232436617,0.29489794,0.4334502
Frmd4b,-7.3644633,-0.7137432,1.7786118002243828e-13,1.1137566784439331e-12,0.5786106032906764,0.5665182891426359,0.5195694,0.75017637
Calm2,-7.440003,-0.25889507,1.006829356027846e-13,6.389585450275915e-13,0.943327239488117,0.8493903619121347,1.2844247,1.4173367
Gpc4,-7.450887,-1.1445698,9.271466526735478e-14,5.893643377652764e-13,0.27010968921389394,0.3243274627443391,0.1325068,0.27249843
Fat4,-7.571433,-1.0360641,3.6912977095315196e-14,2.4109180713444805e-13,0.2961608775137112,0.3494871298625895,0.14969741,0.28603587
Trpc4,-7.594724,-0.54528135,3.084483807240742e-14,2.0214653634282617e-13,0.5324497257769653,0.5420940584478421,0.5392129,0.71437246
Ntng2,-7.6496177,-0.9642608,2.0157752361368614e-14,1.3357307175091853e-13,0.2870201096892139,0.345190632862396,0.14767838,0.27040318
Mt3,-7.675388,-0.8988799,1.6491907087617498e-14,1.1009628408553595e-13,0.47943327239488115,0.5022643700406425,0.3633252,0.5971307
Ndst4,-7.7611732,-1.0785428,8.414734179413017e-15,5.716912955773142e-14,0.3327239488117002,0.37859492935939615,0.24696459,0.46474892
Vav3,-7.7703657,-0.94247836,7.825974583258255e-15,5.32499207526334e-14,0.3583180987202925,0.4003483646216373,0.22181006,0.39018568
Pde7b,-7.9879456,-0.93594503,1.372057808292616e-15,9.81816066812852e-15,0.3889396709323583,0.4239597445326108,0.2906921,0.49798477
Rtn4,-7.995772,-0.33131507,1.2876450637150572e-15,9.233793131044459e-15,0.8816270566727605,0.8006193148829108,1.0500286,1.2051674
Cdh20,-8.036073,-0.87237424,9.276372172328052e-16,6.71306545301521e-15,0.4584095063985375,0.48027869169730986,0.44157642,0.7012694
Ubb,-8.121226,-1.0216347,4.614959153375266e-16,3.4038965811472244e-15,0.45749542961608775,0.4847300174182311,0.35558838,0.6243018
Zfhx4,-8.184608,-1.3082007,2.7319122737512774e-16,2.040202412331763e-15,0.253199268738574,0.31848267853686857,0.12954824,0.29454118
Man1a,-8.253146,-0.6451149,1.5427816600167928e-16,1.1683918603340255e-15,0.5562157221206582,0.5569963228178827,0.6098529,0.8389324
Chd4,-8.332947,-0.4735227,7.885466453674824e-17,6.090327209262504e-16,0.6873857404021938,0.6507064060383201,0.56373286,0.7185207
Cck,-8.645952,-0.809924,5.3358535804869765e-18,4.4169558135454426e-17,0.6110603290676416,0.5950841881168957,0.46651053,0.7139745
Rreb1,-8.816022,-1.175267,1.1859871567710253e-18,1.0313098673927978e-17,0.3130712979890311,0.3786336365395781,0.18399176,0.37583074
Maml2,-8.890636,-0.93258446,6.075974261928541e-19,5.349325963893181e-18,0.5507312614259597,0.540081285078382,0.5349724,0.8545022
Rplp1,-9.01435,-0.7711364,1.9804072266558174e-19,1.795328683543921e-18,0.6823583180987203,0.6508999419392297,0.5691148,0.83658093
Lcorl,-9.129233,-0.50033516,6.898615135139639e-20,6.418482987576249e-19,0.7038391224862889,0.6606154441648926,0.67762184,0.8632945
Galnt17,-9.293838,-0.3371617,1.488228425196018e-20,1.4394779620236505e-19,0.8139853747714808,0.7090768337526612,1.173109,1.3401555
Stxbp6,-9.305178,-1.0114224,1.3376866702843976e-20,1.297604362113421e-19,0.43555758683729434,0.4666537642732727,0.38904735,0.6722863
Npas3,-9.30839,-0.8235568,1.2978528899724148e-20,1.261240765047334e-19,0.5511882998171846,0.5865686084768724,0.7249897,1.0592768
Sphkap,-9.467719,-0.42839584,2.8601983247831494e-21,2.871955492784874e-20,0.7225776965265083,0.6567447261467002,0.86093277,1.0428947
Synpr,-9.537424,-0.77778476,1.464234224103171e-21,1.4959685780095895e-20,0.5150822669104205,0.5479001354751306,0.61555916,0.8995559
Rtn4rl1,-9.63453,-0.91305846,5.715282800503821e-22,6.019978394729035e-21,0.3583180987202925,0.42632088252370814,0.2065133,0.3590285
Ptn,-9.679209,-0.89645827,3.6956599898630955e-22,3.929655082216912e-21,0.6183729433272395,0.5990323204954519,0.5132317,0.8102476
Cacna2d3,-9.702107,-0.43645632,2.9533357756945864e-22,3.15405931211898e-21,0.7659963436928702,0.7434488097542095,1.3152785,1.5451627
Hs6st3,-9.795834,-0.44768655,1.1732563588110144e-22,1.2836074251324086e-21,0.8601462522851919,0.7878846526030578,1.7383527,2.0006185
Rfx3,-9.895386,-0.40604594,4.3592510410684486e-23,4.917425502666214e-22,0.8971663619744058,0.7854073930714147,1.3323966,1.5469377
Itm2b,-10.192833,-0.60670984,2.1345252957473656e-24,2.5940612707703176e-23,0.7728519195612431,0.7190632862395975,0.68057877,0.91017085
Qki,-10.285105,-0.65344393,8.225219663330089e-25,1.0198968728826925e-23,0.8688299817184644,0.8249661312173409,1.2771825,1.6230257
Ntng1,-10.385849,-0.87096864,2.875975908131342e-25,3.652054473132759e-24,0.5553016453382084,0.5709309076833753,0.6309088,0.95865214
Cst3,-10.526758,-1.1290587,6.503576910349092e-26,8.583060490229866e-25,0.5671846435100548,0.5877685310625121,0.46808884,0.8353423
Cdh12,-10.554545,-0.48959285,4.839758674797298e-26,6.444217819217215e-25,0.720292504570384,0.6810528353009483,1.0497767,1.2829672
Fth1,-10.789296,-0.9995257,3.867417656678071e-27,5.454987529393164e-26,0.5511882998171846,0.5823108186568609,0.45107898,0.76063675
Actb,-10.847475,-0.8357096,2.0500955396898157e-27,2.933230412751084e-26,0.7052102376599635,0.6808592994000388,0.57582545,0.87112314
Hsp90aa1,-11.342112,-0.707342,8.11623070415925e-30,1.3161322813564216e-28,0.8372943327239488,0.7917166634410683,0.83433414,1.1403899
Trpc5,-11.481382,-0.6832702,1.6364272922048382e-30,2.744744153654432e-29,0.5027422303473492,0.5662473388813625,0.5198864,0.73949593
Dock10,-11.64244,-0.99644554,2.5073943820011303e-31,4.372075732924748e-30,0.5639853747714808,0.5936907296303464,0.6753404,1.0731769
Hspa8,-11.689478,-0.91849047,1.4427071194626878e-31,2.5503644934185803e-30,0.6741316270566727,0.6708728469131023,0.5525641,0.8731136
Kctd16,-12.272745,-0.39957622,1.2687748014287492e-34,2.4994119438702704e-33,0.8660877513711152,0.7980646409909038,1.7551632,1.989394
Srgap3,-12.417953,-0.2996007,2.0883669480417796e-35,4.2414527508603645e-34,0.8117001828153565,0.7440294174569383,1.0268486,1.1649976
Lpp,-12.469786,-0.9084458,1.0911881487724108e-35,2.2347732894447167e-34,0.46983546617915906,0.5347396942132766,0.35178313,0.5829713
Slc24a3,-12.471302,-0.49504876,1.0706170624044913e-35,2.194884382789445e-34,0.7417733089579525,0.7275014515192568,0.98503757,1.2133697
Hsp90ab1,-12.591014,-0.74431205,2.3661339278118373e-36,4.978701538003451e-35,0.8487202925045704,0.8056125411263789,0.8647546,1.1946504
Prkca,-12.600773,-0.500001,2.090863901506517e-36,4.4167856158396313e-35,0.7687385740402194,0.7581962454035224,1.0535803,1.2924254
Tle1,-12.831997,-0.95829433,1.0853010945290593e-37,2.4200863410784914e-36,0.4195612431444241,0.5031933423650087,0.2718909,0.4744205
Pip5k1b,-12.835944,-0.79366505,1.0313826067749675e-37,2.3036783577758417e-36,0.5521023765996343,0.5956647958196245,0.5472585,0.81662405
Calm1,-12.965378,-0.62738186,1.922796171420682e-38,4.389594997967182e-37,0.8903107861060329,0.8320495451906329,1.060936,1.3656195
Kcnip4,-13.020568,-0.36531863,9.347350590571367e-39,2.1540592655973635e-37,0.9753199268738574,0.9506870524482292,3.4707606,3.7170055
Thsd7a,-13.0547495,-0.88958955,5.970576145778432e-39,1.3842051858245598e-37,0.5059414990859232,0.5844397135668666,0.5626372,0.8751767
Cntnap5a,-13.1466055,-0.7186667,1.7798692024610483e-39,4.1988661518988907e-38,0.7170932358318098,0.7035029998064641,1.1054181,1.464419
Nrgn,-13.162602,-0.7737003,1.4403853948065902e-39,3.4099696527271436e-38,0.7687385740402194,0.7317592413392684,0.74432904,1.0609845
Plcl1,-13.297009,-0.83041704,2.4091170060730853e-40,5.847603789808835e-39,0.6521937842778793,0.6875943487516935,0.8658142,1.2379297
Atp1b1,-13.335889,-0.4285765,1.4313818846238369e-40,3.5028443752133426e-39,0.9319012797074955,0.8536094445519644,1.2920582,1.5159091
Syt17,-13.350585,-1.168972,1.1752244818272424e-40,2.8917840500639195e-39,0.34780621572212067,0.445171279272305,0.20415951,0.41162992
Tcf12,-14.23072,-0.41781583,5.907105227024328e-46,1.7327938586260228e-44,0.8523765996343693,0.8074317785949293,1.1663945,1.3744394
Mef2c,-14.324155,-0.62251,1.5459753142098932e-46,4.6002609848083976e-45,0.8117001828153565,0.7770466421521193,1.2134991,1.5350138
Cdh8,-14.346338,-0.668986,1.1231242629785904e-46,3.349428295919503e-45,0.6905850091407678,0.6895297077607896,0.95787,1.2679899
Lingo2,-14.50588,-0.37844744,1.1120165129851084e-47,3.442382915196989e-46,0.9405850091407678,0.8779175537062125,2.4054182,2.6466973
Tanc1,-14.582127,-0.99500287,3.649700692374567e-48,1.1403192744663329e-46,0.4844606946983547,0.5493710083220438,0.4059045,0.69207233
Gm20754,-14.767134,-0.6198044,2.3864770400985764e-49,7.735179501501659e-48,0.7609689213893968,0.7425585446100251,1.2954179,1.6245314
Itga8,-14.796166,-0.98127574,1.5507203293360755e-49,5.050649121122466e-48,0.4643510054844607,0.5489065221598607,0.4338694,0.72872126
Schip1,-14.796685,-0.46579298,1.538808253761424e-49,5.0179341964283325e-48,0.9122486288848263,0.8255467389200697,1.7217011,1.9939709
Mir99ahg,-14.845747,-0.3262836,7.4124714550375695e-50,2.4468440785854976e-48,0.9419561243144424,0.86800851557964,1.9303052,2.126652
Rtl4,-14.885901,-0.7642947,4.0696281520736003e-50,1.350011215385403e-48,0.573583180987203,0.6317785949293594,0.66966295,0.96305853
Nr3c2,-15.171652,-0.66053617,5.448777897699625e-52,1.8915847817983067e-50,0.7883912248628885,0.7727501451519256,1.2975745,1.6496707
Diaph2,-15.559382,-0.48703367,1.374176682870295e-54,4.9897469552330845e-53,0.8158135283363802,0.7673311399264564,1.0593159,1.292285
Arl15,-15.724447,-0.5368934,1.0284452170708393e-55,3.8381004142629795e-54,0.8021023765996343,0.7574221017998839,1.1121634,1.376516
Tmsb4x,-15.958343,-1.0681239,2.4926240302683116e-57,9.79193094931426e-56,0.7015539305301646,0.7229727114379717,0.6841939,1.1181965
Tafa2,-16.041832,-0.82732713,6.520282087556208e-58,2.587887440068468e-56,0.7367458866544789,0.7270756725372557,1.1655403,1.5927472
C1ql3,-16.077465,-1.5322522,3.670923215289906e-58,1.4656420028950934e-56,0.42138939670932357,0.515192568221405,0.26129705,0.62256473
Nebl,-16.56479,-0.5964448,1.2521657209642154e-61,5.426724664888462e-60,0.7545703839122486,0.7455777046642152,1.1020225,1.3961135
Il1rap,-16.731018,-0.94699806,7.78964446713297e-63,3.465360046885147e-61,0.5786106032906764,0.6445519643893942,0.59437513,0.9420453
Ptprk,-17.604815,-0.92953146,2.2624809236720558e-69,1.1236859653845119e-67,0.6311700182815356,0.6818656860847687,0.77768123,1.1757826
Slit3,-17.834753,-0.69866675,3.7972030479265274e-71,1.9360691821211725e-69,0.7829067641681902,0.7202632088252371,1.300643,1.6744994
Slc9a9,-18.286001,-0.9029543,1.0697948150948194e-74,5.726172645736613e-73,0.6156307129798904,0.6913102380491581,0.6242111,0.96347266
Edil3,-18.416544,-0.8866596,9.678919917892754e-76,5.253991478662188e-74,0.7148080438756855,0.7612154054577124,1.0530059,1.4930147
Zeb2,-18.919512,-0.5327858,7.878160682244967e-80,4.611899292634472e-78,0.8953382084095064,0.8554673892006968,1.775234,2.0907934
Zfp608,-19.512787,-0.97798985,8.549122212847149e-85,5.34220729905123e-83,0.5443327239488117,0.6679698083994581,0.52456933,0.85806
Epha4,-20.550978,-0.95194304,7.542724543179399e-94,5.170229808041593e-92,0.6585923217550275,0.7030772208244629,0.76650435,1.1721601
Grik2,-20.883463,-0.2655818,7.570289894632244e-97,5.3671158171178995e-95,0.9757769652650823,0.9111283143023031,2.5115674,2.6819208
Tcf4,-21.761656,-0.4448059,5.35781848052895e-105,4.2593071766808545e-103,0.9670932358318098,0.9301722469518096,2.514598,2.80121
Epha6,-21.999176,-0.88509375,2.932546778581411e-107,2.4097104568954897e-105,0.903107861060329,0.8839171666344107,2.0469556,2.5994189
Dgkb,-22.013348,-0.9024097,2.1454831114405145e-107,1.77381942167405e-105,0.7678244972577697,0.7795626088639442,1.1947566,1.6685064
Tafa1,-22.296246,-1.1804296,4.018302717786096e-110,3.449578083926914e-108,0.7577696526508226,0.7931875362879814,1.3268514,1.9845941
Auts2,-22.754679,-0.3890627,1.289861813113963e-114,1.1630398294755767e-112,0.9648080438756855,0.8995548674279079,2.4545777,2.7037418
Gabra2,-24.3961,-0.89127713,1.8812532993091607e-131,2.132880850313804e-129,0.7641681901279708,0.7686858912328237,1.0256609,1.462831
Zbtb20,-26.723843,-1.2684878,2.4874293741663192e-157,3.7131792935471667e-155,0.8523765996343693,0.8688987807238243,1.6128567,2.3681479
