names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_PV (for_DEGs),mean_expr_Rest (for_DEGs)
Ranbp9,-4.789824,-0.4126385,1.6692784312976944e-06,1.9715829208338044e-05,0.6507276507276507,0.6615719731348703,0.607022,0.74736845
Celsr2,-4.7910004,-0.8184543,1.659516990681182e-06,1.960915634986955e-05,0.2515592515592516,0.3863859139589762,0.17010365,0.28292397
Trf,-4.7920094,-1.859211,1.651190388225643e-06,1.9527942663566473e-05,0.1600831600831601,0.2747141041931385,0.103535734,0.3334481
Ankrd28,-4.799468,-0.43729773,1.5908773549924953e-06,1.8847828275418142e-05,0.7130977130977131,0.6973316391359593,0.71949035,0.886393
Bhlhb9,-4.7994847,-0.8705603,1.5907419019779043e-06,1.8847828275418142e-05,0.1995841995841996,0.33102196405881285,0.1232626,0.21498899
Tgfb2,-4.803797,-1.5485239,1.556848290177509e-06,1.846910090819853e-05,0.10187110187110188,0.22770012706480305,0.060111716,0.16655602
Jak2,-4.805093,-0.747497,1.5467965457903692e-06,1.8357960770930754e-05,0.29313929313929316,0.4234525322200036,0.20491515,0.32339638
Tspan18,-4.8068495,-2.4283013,1.5332733187478e-06,1.8227305154062816e-05,0.04158004158004158,0.16845162461426758,0.02371588,0.121490695
Tex2,-4.80785,-0.6546879,1.525621653200123e-06,1.8146725905926208e-05,0.32432432432432434,0.4496641858776547,0.23276988,0.34543335
Gm31698,-4.8162546,-4.363765,1.462776833672806e-06,1.7437805466188243e-05,0.006237006237006237,0.13428934470865855,0.0040929974,0.08106478
Gm11266,-4.8238835,-3.4338403,1.4078951049678873e-06,1.6828354746657978e-05,0.014553014553014554,0.14296605554547104,0.0085319895,0.0885567
Hps3,-4.8239517,-1.0908298,1.4074134083445224e-06,1.6828354746657978e-05,0.13305613305613306,0.26741695407514976,0.08438421,0.1718812
Hlf,-4.825865,-0.976485,1.393970183612265e-06,1.667674925808618e-05,0.21621621621621623,0.3398075875839535,0.14129296,0.2613002
Arhgap33,-4.831999,-1.4815817,1.3516917023583113e-06,1.6192579599807324e-05,0.07276507276507277,0.20341259756761662,0.040245093,0.108566105
Tcf7l2,-4.832044,-2.9647965,1.351382892521216e-06,1.6192579599807324e-05,0.04158004158004158,0.1676529315665275,0.027111534,0.19438107
Atf7,-4.8361883,-0.5349943,1.3235256162226192e-06,1.5897690347743306e-05,0.5467775467775468,0.6153203848248321,0.4735669,0.63001263
Evc2,-4.838641,-2.1911173,1.3072978042901884e-06,1.570979069824569e-05,0.04365904365904366,0.17222726447631148,0.021585885,0.09498796
Synj2,-4.844357,-0.95691025,1.270222259004183e-06,1.5284761352190953e-05,0.21205821205821207,0.34322018515157016,0.14259888,0.26045063
Ptpn13,-4.8485923,-2.8663268,1.2434065896121277e-06,1.4968788110608364e-05,0.033264033264033266,0.16140860410237792,0.017197372,0.119105525
Sox8,-4.848885,-2.913055,1.2415731521734835e-06,1.4953415777185791e-05,0.029106029106029108,0.15759666001089126,0.015861375,0.113705575
Wipf1,-4.8492317,-1.7689399,1.2394048723013356e-06,1.4933995030823716e-05,0.10187110187110188,0.22730078054093303,0.07775398,0.24338786
Syt7,-4.8549395,-0.45177543,1.204236228680744e-06,1.4516746282930279e-05,0.6465696465696466,0.6342711925939372,0.62342674,0.78093064
Arpc2,-4.85812,-0.66279596,1.1850564337707273e-06,1.4298368376928355e-05,0.5239085239085239,0.5972045743329097,0.42122626,0.6039325
Spag6l,-4.859706,-0.9109635,1.175602404770881e-06,1.4190672334318764e-05,0.13305613305613306,0.27050281357778183,0.087297216,0.15830481
Hs3st2,-4.87122,-1.2393653,1.1091108055720986e-06,1.3418193311896571e-05,0.09563409563409564,0.22628426211653657,0.08127576,0.18223904
Xrcc4,-4.8724227,-0.60027003,1.1023803129151784e-06,1.3348787295191908e-05,0.41372141372141374,0.5308767471410419,0.35011116,0.49197552
Kif6,-4.8740797,-2.2344398,1.0931683929282152e-06,1.324320771775525e-05,0.0498960498960499,0.17894354692321657,0.025669597,0.11543345
Dpf3,-4.8867397,-1.2113081,1.025195562377231e-06,1.2453437957086887e-05,0.16632016632016633,0.28792884371029226,0.12198518,0.26267475
Gjc3,-4.9005733,-2.6552823,9.555738625844356e-07,1.1618221578119359e-05,0.062370062370062374,0.18831003811944091,0.03999193,0.22876157
Sema6d,-4.902088,-0.44269094,9.482319541716656e-07,1.1534175015207178e-05,0.6361746361746362,0.70571791613723,0.972913,1.1745374
Zdbf2,-4.9021964,-0.9683464,9.477105951465298e-07,1.15330542081464e-05,0.1392931392931393,0.2762751860591759,0.09696509,0.18167514
Rspo3,-4.9031086,-0.8129729,9.433174817947007e-07,1.1484794171193298e-05,0.18087318087318088,0.3206752586676348,0.15074083,0.25140283
Noct,-4.918108,-1.0028855,8.738478297418495e-07,1.067285962961977e-05,0.12474012474012475,0.2632419676892358,0.07839479,0.15136917
Ptchd1,-4.922306,-0.95838445,8.553034932720057e-07,1.0455871184812918e-05,0.13305613305613306,0.2682156471228898,0.0985365,0.18333757
Cdk5rap2,-4.925236,-0.9946624,8.42584093199793e-07,1.030506808569797e-05,0.1600831600831601,0.2975494645126157,0.10441536,0.1982854
Mov10,-4.926962,-1.3343086,8.351809655567681e-07,1.021917693283714e-05,0.056133056133056136,0.19204937375204212,0.03914621,0.0959159
Ptbp3,-4.938618,-0.8359833,7.867806342056964e-07,9.665957775015258e-06,0.26403326403326405,0.3938645852241786,0.1928381,0.32183763
Hsp90ab1,-4.939701,-0.7301471,7.82423789119023e-07,9.617441543288265e-06,0.7837837837837838,0.8094390996551099,0.8537664,1.1746058
Hycc1,-4.943035,-0.7765695,7.691556216314788e-07,9.463008952947725e-06,0.2182952182952183,0.3590488291886005,0.1689346,0.27404577
Neurl1b,-4.9452667,-2.5231535,7.603975864836323e-07,9.359543357221804e-06,0.02079002079002079,0.15313123978943546,0.013031408,0.07269241
Lrrn1,-4.950209,-0.86551577,7.413368401523656e-07,9.133297063225154e-06,0.26403326403326405,0.3948084951896896,0.18972188,0.32254547
Rab8b,-4.956107,-0.8802078,7.191952242725865e-07,8.868644183664248e-06,0.25363825363825365,0.3856598293701216,0.17652391,0.30406728
Synpr,-4.961809,-0.6981793,6.983964508485594e-07,8.620079299173538e-06,0.4573804573804574,0.5468143038664004,0.6270456,0.88165814
Dennd2a,-4.965629,-0.7952524,6.847870155749744e-07,8.459874532643478e-06,0.24324324324324326,0.377672898892721,0.16674301,0.27374932
Iqsec2,-4.968679,-0.49268687,6.741055490750418e-07,8.347104195228744e-06,0.5509355509355509,0.5966237066618261,0.47516587,0.61836505
Syt9,-4.971794,-2.8433018,6.633609512898e-07,8.221636882452456e-06,0.02494802494802495,0.15723361771646396,0.013534264,0.09329948
Anxa11,-4.973832,-1.56113,6.56421370386898e-07,8.139382659112113e-06,0.062370062370062374,0.1970956616445816,0.041012716,0.11648294
Gramd1c,-4.982419,-2.79969,6.279429624934365e-07,7.800659917798724e-06,0.02079002079002079,0.15374841168996187,0.01264785,0.08491561
Dlgap3,-4.9875183,-0.58868563,6.115988091329886e-07,7.611699861696806e-06,0.4074844074844075,0.5143946269740425,0.31601936,0.44399694
Jarid2,-4.9899993,-0.430925,6.037944578997801e-07,7.518052402116354e-06,0.735966735966736,0.7290978398983482,0.76406914,0.9346229
Ago2,-4.9926457,-0.6209887,5.955773976668902e-07,7.41917694729223e-06,0.34511434511434513,0.4805227809039753,0.26188648,0.37872678
Lman2l,-4.9946895,-0.81232536,5.893053388539349e-07,7.351269477718306e-06,0.17255717255717257,0.31522962425122525,0.114198215,0.19263148
Plxnd1,-5.023147,-2.9043255,5.083159240447865e-07,6.364608051763006e-06,0.018711018711018712,0.15294971864222182,0.012090314,0.087155014
B130024G19Rik,-5.04793,-1.6917106,4.4662375269434045e-07,5.620974348897858e-06,0.08523908523908524,0.2174986385913959,0.05372338,0.16406779
A330008L17Rik,-5.0503883,-0.549707,4.4091311879012396e-07,5.554306376882622e-06,0.2785862785862786,0.4246505717916137,0.30007693,0.41361317
Mapk11,-5.0561867,-3.3839476,4.277228448708188e-07,5.400804906803995e-06,0.018711018711018712,0.15265928480667998,0.007205559,0.07277858
Zbbx,-5.0611606,-2.8705935,4.1671174494615677e-07,5.266718996567841e-06,0.02079002079002079,0.1558540569976402,0.012155432,0.08566673
Baz2b,-5.070461,-0.40587923,3.968534261571394e-07,5.02755849167484e-06,0.7733887733887734,0.755345797785442,0.85746944,1.028952
Gm37529,-5.0736985,-0.95553637,3.901573754441779e-07,4.945060697257104e-06,0.1392931392931393,0.28045017244508985,0.08828235,0.16465844
Rasgef1a,-5.0948596,-0.46599433,3.4899963519954684e-07,4.4422644234068325e-06,0.6174636174636174,0.6247594844799419,0.5505861,0.7002336
Gpr155,-5.0966306,-0.76603043,3.4575228986291283e-07,4.405103854251526e-06,0.288981288981289,0.4265746959520784,0.20392609,0.32547277
Ptprj,-5.0983644,-0.41050714,3.4260097659125214e-07,4.367024782261359e-06,0.7692307692307693,0.7107278998003267,0.8264799,0.99632496
Bmpr1b,-5.0991716,-2.9347591,3.411432840089061e-07,4.350507850649885e-06,0.04781704781704782,0.1802141949537121,0.02825452,0.19813189
Gatm,-5.099831,-1.9382318,3.399569376071457e-07,4.3374372808660995e-06,0.09563409563409564,0.22748230168814668,0.062126245,0.21965073
Vwa3a,-5.100644,-2.6716607,3.38499938903839e-07,4.325008729598742e-06,0.031185031185031187,0.1665638046832456,0.016139932,0.098642826
Cdh6,-5.1053367,-1.1029845,3.3020619298729546e-07,4.2210468152086725e-06,0.15176715176715178,0.28564167725540024,0.12443197,0.25046214
Nnat,-5.1068006,-1.1757493,3.276594931975537e-07,4.1904857602181186e-06,0.21413721413721415,0.34383735705209656,0.16669063,0.34343088
Fign,-5.113801,-2.7599423,3.157397434915224e-07,4.045744829574252e-06,0.0498960498960499,0.1828644037030314,0.030766722,0.1919781
Unc13b,-5.1199603,-0.602518,3.055996107524348e-07,3.927049995656587e-06,0.44490644490644493,0.5377382465057179,0.38740674,0.54140806
Cfap44,-5.1213446,-2.1995559,3.033644315089933e-07,3.902059490017543e-06,0.033264033264033266,0.1706661826102741,0.020116992,0.08923799
Gm31816,-5.1229196,-4.417043,3.008409342085838e-07,3.871453976142072e-06,0.006237006237006237,0.14253040479215828,0.0034770232,0.07177079
3110082I17Rik,-5.125904,-0.9398068,2.961136331998504e-07,3.8124452918447436e-06,0.14760914760914762,0.2927936104556181,0.09562901,0.17605183
Bcas1,-5.1366963,-2.6961706,2.796102380211473e-07,3.606878106398573e-06,0.062370062370062374,0.19440914866581957,0.04260442,0.24848115
Cemip2,-5.1415253,-1.0201218,2.7251668443806124e-07,3.5187521916630015e-06,0.15176715176715178,0.2934470865855872,0.095160656,0.18438211
Ly6e,-5.1449647,-1.143543,2.675710754661375e-07,3.4582177959476266e-06,0.16632016632016633,0.30520965692503177,0.10814626,0.22499587
Dock9,-5.149586,-0.32646248,2.610614941717329e-07,3.3789606687834604e-06,0.7796257796257796,0.7114902886186241,0.9081105,1.0491999
Prr16,-5.173118,-0.7059092,2.3021919658721176e-07,2.989845245190131e-06,0.41995841995842,0.5242330731530224,0.51075804,0.7358542
Itgbl1,-5.1737466,-1.810222,2.2944616930920258e-07,2.981246890395684e-06,0.08731808731808732,0.22091123615901254,0.056143817,0.18442455
Lrriq1,-5.177521,-1.4646289,2.2485355544248028e-07,2.9244022433395184e-06,0.060291060291060294,0.20257760029043384,0.04269927,0.11368484
Trabd2b,-5.1839447,-2.5020785,2.172412605147299e-07,2.829506868652832e-06,0.033264033264033266,0.17117444182247232,0.02231849,0.12031868
Msra,-5.2008,-0.3141161,1.9843258266251424e-07,2.594590509071415e-06,0.8066528066528067,0.7388999818478853,1.2152292,1.3731629
Etv1,-5.2010984,-0.8152421,1.9811416098267344e-07,2.591688172154058e-06,0.35135135135135137,0.466436739880196,0.3197815,0.5086614
Stxbp3,-5.201496,-1.584916,1.9769036688536987e-07,2.587403876380852e-06,0.11850311850311851,0.2555091668179343,0.068197824,0.19204421
Prrt1,-5.204873,-0.78625953,1.9412926357084333e-07,2.545755642825066e-06,0.2661122661122661,0.41118170266836085,0.18549933,0.30121884
Kcnv1,-5.211541,-1.7736685,1.8727821543025245e-07,2.4583124810018975e-06,0.05197505197505198,0.19295697948811036,0.032755814,0.10782582
Syt5,-5.2147927,-1.3906617,1.8402273654923168e-07,2.417941775588193e-06,0.09771309771309772,0.2411689961880559,0.062390503,0.15597619
Mertk,-5.220307,-2.8137448,1.7862672705447707e-07,2.3493392833841404e-06,0.06444906444906445,0.19814848429842077,0.047302082,0.29309928
Fads2,-5.2251673,-2.8951595,1.7399754915067522e-07,2.2918206596463936e-06,0.029106029106029108,0.16787075694318387,0.01725694,0.121768974
Per3,-5.2349052,-1.2578424,1.6506939831454364e-07,2.1817091651312286e-06,0.10602910602910603,0.2493737520421129,0.06464938,0.14816804
Marcks,-5.236952,-0.962452,1.6325023163917442e-07,2.1587272264491223e-06,0.3471933471933472,0.47416954075149753,0.26834908,0.4698741
Npy1r,-5.2382565,-1.7433376,1.6210064753609832e-07,2.1456376351206705e-06,0.06860706860706861,0.20947540388455255,0.03867772,0.12401546
Dscaml1,-5.2416162,-0.29727858,1.5917619828880494e-07,2.1100465949778927e-06,0.83991683991684,0.7346886912325286,1.0973842,1.2392799
D630045J12Rik,-5.247713,-0.6403838,1.5399892014023205e-07,2.0434325847743383e-06,0.4303534303534304,0.5292793610455618,0.32883114,0.47430015
Crtc1,-5.2636304,-0.75938475,1.412383780602689e-07,1.8806121003366824e-06,0.2515592515592516,0.39898348157560354,0.16853942,0.27059892
Ddn,-5.264841,-1.4271846,1.4031068141404463e-07,1.8691859244399502e-06,0.12681912681912683,0.26799782174623343,0.076461434,0.19366266
Prdm8,-5.267007,-2.4177732,1.3866596008186342e-07,1.849108857270308e-06,0.029106029106029108,0.1699400980214195,0.019418975,0.09964501
Arsj,-5.277055,-2.4387252,1.3127672754730407e-07,1.754055529187499e-06,0.0395010395010395,0.17945180613541478,0.021930626,0.11351898
Usp53,-5.282529,-0.8291568,1.2741262241865507e-07,1.7041200420056054e-06,0.23284823284823286,0.3819204937375204,0.1621183,0.27207726
Atp10a,-5.2837825,-2.9670205,1.2654345880049324e-07,1.693338016916959e-06,0.02286902286902287,0.16358685786894173,0.016810916,0.12447969
Gm12216,-5.284948,-1.4683673,1.2574054036085765e-07,1.6842713457109895e-06,0.09563409563409564,0.23902704665093483,0.065511554,0.17172055
Map4k4,-5.2962093,-0.6501727,1.1823131059743438e-07,1.5868508070694615e-06,0.5738045738045738,0.6353966237066618,0.483259,0.6806309
Nr4a2,-5.3006377,-1.4923362,1.1539889032153127e-07,1.5519360274972698e-06,0.09355509355509356,0.2360864040660737,0.067896,0.18036567
Add3,-5.3067174,-0.6426344,1.1161696020419744e-07,1.504840803154433e-06,0.5155925155925156,0.5936830640769649,0.42860398,0.6072654
Pantr1,-5.3086815,-1.0416927,1.1042105419159066e-07,1.4894647219518278e-06,0.23700623700623702,0.3699764022508622,0.16681302,0.31751636
Jade3,-5.3165007,-0.8263633,1.0578170829727581e-07,1.4283188451999e-06,0.16424116424116425,0.3169359230350336,0.11449201,0.19482365
Itgav,-5.337068,-1.2987897,9.44615323413527e-08,1.2793252893206387e-06,0.16216216216216217,0.3002722817208205,0.10943024,0.2503744
Iqcj,-5.340911,-0.6772128,9.248063641423786e-08,1.2531289462685684e-06,0.23076923076923078,0.38123071337810854,0.24075782,0.36136085
Gm42456,-5.3415394,-2.6559968,9.216068389546838e-08,1.249423600540482e-06,0.02494802494802495,0.16768923579597023,0.013604078,0.082804985
Itpk1,-5.3417807,-1.1282817,9.20379108015688e-08,1.248389027379179e-06,0.1392931392931393,0.286077328008713,0.08761052,0.18245038
Npr3,-5.3476987,-1.2267289,8.907965349792283e-08,1.210708290080519e-06,0.10187110187110188,0.24759484479941912,0.0729668,0.16309895
Plk2,-5.356976,-1.079353,8.462634369176893e-08,1.1525138646719875e-06,0.16216216216216217,0.30952986022871665,0.10688617,0.21379802
Ptpn14,-5.360452,-3.1671734,8.30138778706415e-08,1.1317011153648588e-06,0.016632016632016633,0.15904882918860047,0.010716436,0.0923802
Acvr1c,-5.3607507,-2.152241,8.287683568486745e-08,1.1304063831738012e-06,0.04573804573804574,0.18881829733163913,0.02790153,0.118470594
Slc44a1,-5.362183,-0.43053997,8.222207681459514e-08,1.1220453042194877e-06,0.7214137214137214,0.708005082592122,0.75368094,0.92264766
4930509J09Rik,-5.3634396,-1.1902915,8.165198863208225e-08,1.1153985432354091e-06,0.08731808731808732,0.23565075331276095,0.063363835,0.1391314
Wdr66,-5.3642325,-2.8702552,8.129410917255496e-08,1.1122060659198329e-06,0.018711018711018712,0.16235251406788892,0.012277656,0.08647761
D130043K22Rik,-5.3690047,-0.7331474,7.917227935368661e-08,1.085387319506918e-06,0.24532224532224534,0.396369577055727,0.17664452,0.27851072
Dpy19l3,-5.383211,-0.99745816,7.316869570494033e-08,1.0051343832268642e-06,0.16424116424116425,0.31192593937193686,0.110340044,0.20937279
Hpca,-5.3867044,-1.1696448,7.176138128174113e-08,9.863060434989176e-07,0.22661122661122662,0.3659829370121619,0.1551652,0.32033584
Tns3,-5.3869004,-1.6493765,7.168315235898906e-08,9.857350582835395e-07,0.1392931392931393,0.2771464875658014,0.09498088,0.2719814
Rai14,-5.387941,-2.6732428,7.126957809192258e-08,9.810520303944466e-07,0.037422037422037424,0.17981484842984208,0.023144698,0.13919902
Kcng2,-5.4101224,-3.4757156,6.298169083287323e-08,8.705339674276254e-07,0.014553014553014554,0.15850426574695953,0.00863812,0.09213623
Spidr,-5.4182315,-2.7540495,6.019140340348852e-08,8.328233828278767e-07,0.02079002079002079,0.1654746777999637,0.017635783,0.11335338
Tgfbr3,-5.431838,-0.8728743,5.577655194586978e-08,7.759924723947032e-07,0.2390852390852391,0.3785805046287892,0.1719972,0.29541913
Rtn4,-5.4503217,-0.5084689,5.0278752968596274e-08,7.025429496964024e-07,0.817047817047817,0.8067162824469051,0.9647041,1.1970123
Fgfr1op2,-5.4664893,-0.80408835,4.590365300591093e-08,6.430819375749878e-07,0.3076923076923077,0.44799419132328916,0.21225138,0.34562036
A830031A19Rik,-5.476403,-1.4145913,4.340578515381535e-08,6.09359167754973e-07,0.06860706860706861,0.21898711199854784,0.046553668,0.119593985
Rap1gds1,-5.4932103,-0.48655638,3.946927092523543e-08,5.561296852444027e-07,0.6964656964656964,0.6982755491014703,0.7000933,0.8840244
Gpc4,-5.5281453,-0.8840446,3.236335635772771e-08,4.59621239604727e-07,0.1683991683991684,0.32270829551642766,0.15128657,0.26346526
Ptpru,-5.5289016,-1.4637318,3.2224204894897644e-08,4.578870362379163e-07,0.07276507276507277,0.2226901434017063,0.052044895,0.13745634
Znrf3,-5.533478,-0.7519143,3.139427772111135e-08,4.463302869662762e-07,0.3908523908523909,0.5089852967870757,0.31020725,0.47778192
Cerkl,-5.534737,-2.4880314,3.1169580926291196e-08,4.433703755899653e-07,0.02494802494802495,0.17317117444182248,0.01714149,0.092574455
Rasa3,-5.538844,-0.9428366,3.044744527282424e-08,4.3332778309363736e-07,0.2203742203742204,0.3721183517879833,0.15594865,0.28097445
Faah,-5.539137,-0.6976883,3.0396595615160005e-08,4.3283334614697896e-07,0.36382536382536385,0.4913777455073516,0.26554182,0.4009766
Galnt3,-5.542161,-1.8871897,2.987611199779991e-08,4.2564747050948226e-07,0.0498960498960499,0.19851152659284807,0.034663863,0.122637816
Cobll1,-5.54674,-2.1202943,2.9104469039528673e-08,4.1509399314869184e-07,0.09771309771309772,0.2380105282265384,0.058495894,0.23263104
Atp1a2,-5.5554123,-1.8475624,2.769573488549821e-08,3.9605343074685304e-07,0.18087318087318088,0.31737157378834635,0.13735549,0.42519614
Slc16a7,-5.55556,-0.54206914,2.7672308031734437e-08,3.959291356830162e-07,0.577962577962578,0.6300235977491377,0.5349905,0.70806724
Unc5a,-5.5596786,-1.0573827,2.702718818357987e-08,3.8731762479615524e-07,0.14345114345114346,0.29587946995825015,0.0897046,0.17841242
Calm1,-5.566648,-0.6644712,2.5968613055007267e-08,3.727439277713917e-07,0.8461538461538461,0.8364131421310582,1.0284234,1.3474641
Diras2,-5.567751,-1.1639702,2.5804836318601172e-08,3.7059110202074475e-07,0.158004158004158,0.3081139952804502,0.09705835,0.20570076
Foxn2,-5.5677767,-1.0244342,2.580104929401849e-08,3.7059110202074475e-07,0.158004158004158,0.3122526774369214,0.109677725,0.21171574
Pcdh20,-5.585291,-1.9810026,2.3330911606332148e-08,3.365011244563311e-07,0.06652806652806653,0.21535668905427482,0.039300893,0.14689821
Rnf169,-5.587761,-0.6202596,2.300157962391093e-08,3.3192934720434304e-07,0.5093555093555093,0.5907061172626611,0.414724,0.58222985
Disp3,-5.5897107,-1.9555713,2.2744791932909124e-08,3.2857664475121944e-07,0.060291060291060294,0.2086767108368125,0.03305111,0.122515954
Pcp4,-5.5983486,-1.0885868,2.1640295227055657e-08,3.131258657786675e-07,0.24740124740124741,0.3931021964058813,0.1928516,0.373179
Itsn2,-5.5997415,-0.5212509,2.146715420872092e-08,3.107879491316439e-07,0.6361746361746362,0.6703939008894536,0.5839674,0.7600168
Nsmf,-5.604309,-0.8544825,2.09087078542213e-08,3.0302965482358485e-07,0.2765072765072765,0.4280268651297876,0.1893654,0.319877
Ankrd11,-5.6052275,-0.2714865,2.079817732466074e-08,3.015904072928408e-07,0.8461538461538461,0.7782900707932474,1.0320951,1.1572143
Slc35f4,-5.6122594,-0.6271856,1.997018354831955e-08,2.902102931007822e-07,0.5363825363825364,0.592739154111454,0.5832759,0.79891294
Arhgap6,-5.624618,-1.5550503,1.859190332052412e-08,2.7091347192108626e-07,0.1101871101871102,0.2572154656017426,0.08771434,0.23853223
Grhl1,-5.6301494,-1.5748461,1.8005387263752073e-08,2.626518761004442e-07,0.056133056133056136,0.20925757850789617,0.0407193,0.116722874
Agfg2,-5.64458,-0.89900357,1.6558519668128116e-08,2.4273181859389115e-07,0.21413721413721415,0.36707206389544383,0.1410881,0.24885963
Ppp3r1,-5.646015,-0.79235077,1.642093745229269e-08,2.4097792973408225e-07,0.5093555093555093,0.6008349972771828,0.40839815,0.62785023
Arhgef26,-5.6664715,-1.6933844,1.4576798709197692e-08,2.1426618233924614e-07,0.0997920997920998,0.24853875476493012,0.072887465,0.21875916
Plppr2,-5.6670485,-0.783729,1.4527815686086028e-08,2.1366305828414427e-07,0.2993762993762994,0.45235069885641677,0.21299824,0.3426469
B230334C09Rik,-5.6759677,-0.6214042,1.3790664010860509e-08,2.0315523134420056e-07,0.45114345114345117,0.5573062261753494,0.3680501,0.5214368
Slc9a2,-5.6777616,-3.1100614,1.3646886626471464e-08,2.012578724771066e-07,0.018711018711018712,0.17004901070974768,0.012458662,0.102776244
Gm41414,-5.682434,-2.0948124,1.3279096456787665e-08,1.9594141778906347e-07,0.05197505197505198,0.20283172989653295,0.03196031,0.12991385
Emx2os,-5.683367,-4.3272753,1.3206878512520492e-08,1.9498287122605803e-07,0.010395010395010396,0.16129969141404973,0.0054065958,0.10330308
9530026P05Rik,-5.689122,-1.9708158,1.2769397785705837e-08,1.889392723028171e-07,0.08316008316008316,0.23111272463241966,0.06428979,0.23133948
Gm10649,-5.689935,-0.823308,1.270875648855582e-08,1.8824933122794648e-07,0.316008316008316,0.4438192049373752,0.2573342,0.41824737
Sh3bgrl,-5.691004,-1.0160898,1.2629457860230386e-08,1.8717790000242163e-07,0.17463617463617465,0.33305500090760576,0.12894323,0.2455609
Mas1,-5.716477,-2.8757873,1.0875508647011202e-08,1.620770478897343e-07,0.018711018711018712,0.17193683064076964,0.013491,0.09503331
Osbp2,-5.725425,-0.6434721,1.0317518952598469e-08,1.5410324305520894e-07,0.4885654885654886,0.5622436013795608,0.4019221,0.57253593
Ccn3,-5.73184,-1.7783734,9.934691801584321e-09,1.4863316743238904e-07,0.0893970893970894,0.24258486113632238,0.054036174,0.17434382
Camk2n1,-5.755332,-0.8462433,8.64716037703896e-09,1.3002193583158188e-07,0.4968814968814969,0.5987293519695045,0.41817686,0.65928423
Prkag2,-5.756452,-0.49611905,8.590017313808353e-09,1.2923503091938992e-07,0.7068607068607069,0.6616808858231984,0.7146112,0.90487015
Nhsl1,-5.761088,-2.3609784,8.357349002207161e-09,1.2601681688513268e-07,0.06652806652806653,0.2180068978035941,0.04134065,0.19624574
Tnfaip8l3,-5.7765703,-3.2511191,7.623868868904096e-09,1.1547539825673792e-07,0.02286902286902287,0.17596660010891269,0.010641584,0.09699974
Vipr1,-5.787647,-2.6612623,7.137926168217996e-09,1.081760158714143e-07,0.02494802494802495,0.17981484842984208,0.014719192,0.08965821
Actr3b,-5.801884,-0.67855716,6.557382493903534e-09,9.965886177103391e-08,0.4594594594594595,0.5536394990016337,0.36036593,0.52732927
Stx6,-5.8051047,-0.8580986,6.4325819485915045e-09,9.781747422674235e-08,0.3097713097713098,0.4572154656017426,0.20901528,0.35162568
Nexmif,-5.806955,-0.5790579,6.3619222435950026e-09,9.679776369501568e-08,0.5550935550935551,0.6242875294971865,0.52131844,0.70417464
Pls1,-5.8165708,-1.4236879,6.006714428035261e-09,9.14968348533489e-08,0.10187110187110188,0.2603376293338174,0.072690055,0.18421029
Cdh20,-5.8174376,-0.99255675,5.975655185463711e-09,9.107535725094153e-08,0.3700623700623701,0.48041386821564713,0.4022696,0.68578506
Tom1l1,-5.818873,-2.049785,5.924572380338653e-09,9.03993525608743e-08,0.05405405405405406,0.20958431657288074,0.031072333,0.12281294
Smpd3,-5.829529,-0.73791295,5.5584038007475915e-09,8.495694546421376e-08,0.40332640332640335,0.52938827373389,0.31498164,0.48085865
Car10,-5.835404,-0.6904553,5.36603387718954e-09,8.220372307872459e-08,0.6216216216216216,0.6379016155382102,0.8970075,1.2070572
Tyro3,-5.8361287,-1.6559283,5.342755358535676e-09,8.189380290008763e-08,0.08523908523908524,0.24160464694136866,0.048944894,0.14675936
Cbfa2t3,-5.840222,-1.403033,5.21313270703092e-09,7.99525547020096e-08,0.09563409563409564,0.25500090760573607,0.062088218,0.15649192
Galnt13,-5.8413815,-0.51717305,5.176966013366747e-09,7.948861530237971e-08,0.7027027027027027,0.6958431657288074,0.833398,1.0515558
Igfbp5,-5.8474073,-1.8325746,4.9929357514095445e-09,7.676509965319057e-08,0.08523908523908524,0.24160464694136866,0.059002314,0.19595647
B230208B08Rik,-5.8497295,-4.0564766,4.923727366262716e-09,7.583637234191258e-08,0.008316008316008316,0.16398620439281175,0.005033919,0.080629796
Boc,-5.8557897,-3.0003433,4.747491773400805e-09,7.327116826609974e-08,0.02494802494802495,0.1804683245598112,0.014313344,0.10917503
Rmst,-5.8583503,-2.1030045,4.674872368285656e-09,7.219185088266413e-08,0.10602910602910603,0.2526774369214013,0.08842719,0.3344617
9530059O14Rik,-5.8593993,-0.6164572,4.645444475544526e-09,7.17786619079249e-08,0.6444906444906445,0.6116173534216737,0.6011333,0.8169384
Kcnc4,-5.8974357,-2.0378237,3.691940366385934e-09,5.721017165212805e-08,0.05405405405405406,0.21256126338718462,0.03158908,0.12379447
Sh3bp5,-5.908819,-0.81856966,3.4456831447296822e-09,5.3517633583171426e-08,0.31392931392931395,0.4540569976402251,0.21905312,0.3590128
Aplp1,-5.909675,-0.8858194,3.4278356553814546e-09,5.327122270682457e-08,0.4781704781704782,0.6142675621709929,0.4138323,0.66639024
Lyzl4,-5.912651,-3.0554645,3.3664530913724742e-09,5.240822396592027e-08,0.02079002079002079,0.17861680885823197,0.012052427,0.096041374
Scube1,-5.932513,-2.1201072,2.9833235688490534e-09,4.65786776844707e-08,0.058212058212058215,0.2158286440370303,0.03428859,0.14119281
