names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_NLL Gata3 Gly-Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Gbf1,-3.460461,-1.3518273,0.000539251551083909,0.016006222465289183,0.15,0.652753394718928,0.32940525,0.6910335
Phf12,-3.4615428,-2.0803204,0.0005370886521518949,0.01599952559126543,0.05,0.5226613163268962,0.12291,0.44024134
Ptprk,-3.4626942,-2.0217378,0.0005347959845109016,0.015948910215103137,0.15,0.6795528644620401,0.42455798,1.1466974
Kcnt2,-3.4644418,-2.1331182,0.0005313329726467324,0.015863241083352998,0.15,0.6878291712944717,0.39734036,1.1442467
Lrrc4b,-3.464969,-28.609386,0.0005302926805931496,0.01584979346778413,0.0,0.44749381964100177,0.0,0.34325492
Cryzl1,-3.4660647,-4.1301513,0.0005281360397635535,0.015802912459294747,0.05,0.4867973200530257,0.025996074,0.37923962
Phip,-3.4661064,-1.7387701,0.000528054303319879,0.015802912459294747,0.2,0.7472681021819354,0.44759402,1.0592377
Zfp654,-3.4671884,-2.979381,0.0005259332889531299,0.015772128877422544,0.05,0.5178961699688295,0.06578799,0.42936644
Smap2,-3.4680207,-1.9420348,0.00052430714491868,0.015740930708340706,0.05,0.5237361613700692,0.14226714,0.46213296
2210408F21Rik,-3.4681315,-1.9990774,0.0005240906800951288,0.015740930708340706,0.1,0.6051735874744725,0.22927645,0.7080852
Sec24b,-3.468298,-1.8506967,0.0005237661390205772,0.015740930708340706,0.1,0.59123643008133,0.18669772,0.55407643
Tbl1xr1,-3.4686031,-1.4398879,0.0005231716334512158,0.015740930708340706,0.15,0.6528250510551395,0.32464543,0.7132166
Ide,-3.4687142,-4.175635,0.0005229556055758397,0.015740930708340706,0.05,0.4860807566909104,0.025996074,0.38929766
Fip1l1,-3.4702537,-1.610715,0.000519966785119548,0.0156983230518677,0.1,0.6030955537243381,0.22839141,0.5786322
Fam120b,-3.4708087,-3.1951203,0.0005188936406204534,0.01568354569569357,0.05,0.5146358066712049,0.055686325,0.42165002
Ints6l,-3.4710584,-3.366169,0.0005184113993923456,0.01568354569569357,0.05,0.5105513955071477,0.055686325,0.46404293
Cacna1a,-3.471114,-2.185654,0.0005183042914182924,0.01568354569569357,0.2,0.7531797499193866,0.4856302,1.3465716
Map2k4,-3.4712524,-1.4628336,0.0005180366117140927,0.01568354569569357,0.2,0.7189280212102755,0.45150647,0.94509655
Purb,-3.472293,-2.2061195,0.0005160331172852352,0.015667581764355107,0.05,0.5229121135036365,0.12547766,0.48050487
Arih1,-3.4736106,-1.7364045,0.000513505725333711,0.015608482850358388,0.2,0.7541471104582422,0.4276615,1.0218015
Wdr26,-3.4738185,-1.6058064,0.000513107719798807,0.015608482850358388,0.15,0.6341944036401419,0.25685817,0.6373027
Cyp7b1,-3.4750254,-2.4417496,0.0005108049524878464,0.015561597588830424,0.05,0.5243810683959729,0.13331583,0.57369006
Prr16,-3.4751918,-2.77346,0.0005104880865073871,0.015561597588830424,0.05,0.5240227867149153,0.147014,0.73373675
Lrrfip2,-3.4758716,-4.2108293,0.0005091961177873712,0.015547840551075753,0.05,0.48704811722976604,0.025996074,0.39722884
Shank1,-3.4760103,-2.0284903,0.0005089328254892652,0.015547840551075753,0.1,0.5867579090681093,0.18116398,0.59348834
Xiap,-3.476898,-28.69509,0.0005072507577962445,0.015523721938479602,0.0,0.44903443086954964,0.0,0.36088076
Srrm4,-3.477661,-2.32535,0.0005058093730577988,0.01549726095104111,0.1,0.5697037010497653,0.15096545,0.5970321
Slc39a10,-3.4794364,-4.347933,0.0005024696483007231,0.015412510787489075,0.05,0.487657196087564,0.025996074,0.42938858
Bmerb1,-3.4796445,-1.9738188,0.0005020796229472419,0.015412510787489075,0.1,0.5966464834653005,0.188698,0.5965079
Eml4,-3.4799218,-1.4370905,0.0005015600282008672,0.015412510787489075,0.15,0.6355200458600552,0.30880705,0.68292505
Zfp40,-3.4810593,-28.570614,0.0004994349268091346,0.015372069282200971,0.0,0.4495718533911361,0.0,0.33552137
Ddx6,-3.4811563,-1.4563093,0.0004992539051751488,0.015372069282200971,0.1,0.6083264662677798,0.2548768,0.5859004
Atf2,-3.4812813,-1.558907,0.0004990212529638517,0.015372069282200971,0.15,0.6807351940095303,0.33315277,0.7723537
Ptprn2,-3.4815865,-2.448136,0.0004984529730464807,0.015372069282200971,0.25,0.7645731073770198,0.5426363,1.5957505
Zfr,-3.4817944,-1.8804985,0.0004980658554862191,0.015372069282200971,0.25,0.8064920640607646,0.5353645,1.2829077
Mark1,-3.481933,-2.1103065,0.0004978079328693037,0.015372069282200971,0.05,0.5255275697753574,0.12374868,0.45030725
Fnbp1l,-3.4823215,-2.4419308,0.0004970864119232593,0.015372069282200971,0.05,0.5258141951202036,0.13974497,0.5960579
Ndufs4,-3.4825711,-2.1116645,0.0004966230920652934,0.015372069282200971,0.1,0.5793773064383219,0.15096545,0.5331442
Trhde,-3.4827654,-2.9257555,0.0004962630105956226,0.015372069282200971,0.05,0.5221238938053098,0.12547766,0.70105076
Rbbp6,-3.4839582,-1.828823,0.0004940564169261052,0.015364925836579219,0.1,0.5992261115689155,0.19361293,0.5646894
Mast3,-3.4843884,-28.775864,0.000493263262686981,0.015358034609964285,0.0,0.4500017914084053,0.0,0.37817442
Rab28,-3.484638,-1.7496846,0.000492803266553067,0.015358034609964285,0.1,0.6001218157715597,0.2065542,0.57185733
Zfp462,-3.4846656,-2.4188788,0.0004927521805711293,0.015358034609964285,0.1,0.5658700870624485,0.162501,0.6645278
Stk38,-3.484735,-3.2011805,0.0004926244872204547,0.015358034609964285,0.05,0.5164272150764931,0.055686325,0.4230966
Nisch,-3.4849017,-1.3136071,0.0004923181490649147,0.015358034609964285,0.15,0.6595965748271291,0.33670002,0.6906661
Dtnb,-3.485165,-1.6740785,0.0004918334769237665,0.015358034609964285,0.2,0.7278134069005052,0.46095735,1.0538653
Slc44a5,-3.48529,-1.9459054,0.0004916040507149049,0.015358034609964285,0.1,0.6099387338325392,0.28265333,0.8146999
Cacna1b,-3.4860668,-1.8273331,0.0004901787507545439,0.015358034609964285,0.15,0.653362473576726,0.32020122,0.8498644
Zfp292,-3.487204,-1.4645871,0.00048809865573111704,0.015339427929234054,0.15,0.6946723514026728,0.36455855,0.7948006
E130307A14Rik,-3.4881058,-1.6075006,0.0004864556518941976,0.015305694808427507,0.15,0.6786213320912902,0.33654436,0.79714596
Sacm1l,-3.4881196,-1.8211231,0.0004864304152454311,0.015305694808427507,0.1,0.5598867829887858,0.16826321,0.49927112
Son,-3.489146,-1.5199839,0.0004845662878826977,0.015282037741089305,0.2,0.7854251012145749,0.51866364,1.0816483
Adam22,-3.4895344,-1.878415,0.00048386268146088766,0.015277779378206874,0.2,0.7566550822256458,0.45599383,1.1391758
Setx,-3.489909,-1.8454895,0.00048318510635559796,0.015274333891499903,0.1,0.5799147289599083,0.18490048,0.54805577
Ptpn9,-3.4899368,-1.9330536,0.00048313495082708463,0.015274333891499903,0.1,0.5780158360503027,0.1800998,0.5616467
Pcca,-3.4906163,-1.5630474,0.0004819076561238063,0.015269880566092776,0.15,0.6800902869836265,0.34809265,0.80211955
Chd3,-3.4908938,-1.7347459,0.00048140755565661696,0.015269880566092776,0.1,0.5613915660492279,0.19080237,0.5304263
Vps13d,-3.492184,-1.4882975,0.0004790884406582215,0.015216437825634059,0.15,0.6534341299129376,0.31550503,0.7133069
Cog5,-3.4925168,-1.6233665,0.00047849165322388335,0.015215468310207982,0.15,0.6938841317043459,0.36042032,0.8488296
Phf24,-3.494209,-1.9957346,0.00047546869041210313,0.015137255582195749,0.1,0.574182222062986,0.178304,0.575742
Mtmr1,-3.4942367,-4.1758804,0.0004754192823886352,0.015137255582195749,0.05,0.4895202608290638,0.025996074,0.38935348
Smurf1,-3.495485,-28.672974,0.00047320087172088944,0.015100840170000355,0.0,0.45143491813263587,0.0,0.3562618
Rnf165,-3.4959428,-2.1757958,0.00047238987674657143,0.015092884647063466,0.05,0.5273906345168572,0.12374868,0.4670052
Pitpnc1,-3.4963312,-3.6405656,0.0004717027767919842,0.01508887334809597,0.05,0.5080434237397442,0.06578799,0.6141411
Afdn,-3.4983149,-1.8516997,0.00046820817519379986,0.014994938816993328,0.15,0.685500340367597,0.30996484,0.83790356
Serinc3,-3.4984396,-4.362354,0.0004679890451508326,0.014994938816993328,0.05,0.4922790297732077,0.025996074,0.4328895
Dlgap4,-3.498606,-1.5511612,0.0004676970205924658,0.014994938816993328,0.1,0.6120884239188851,0.2677819,0.6417758
Ankrd10,-3.498814,-1.8725343,0.00046733222896133377,0.014994938816993328,0.05,0.5282146823832897,0.1407662,0.44050702
Thoc1,-3.4989111,-3.526998,0.0004671620837253256,0.014994938816993328,0.05,0.5095482068001863,0.04301334,0.4098895
Glyr1,-3.4991748,-4.175501,0.00046670055221965543,0.014994938816993328,0.05,0.49109670022571744,0.025996074,0.38926855
Foxk2,-3.5031002,-4.167087,0.00045987632465910403,0.014834185886662816,0.05,0.49120418473003474,0.025996074,0.38739076
Kcmf1,-3.5031974,-3.2310479,0.00045970871352236914,0.014834185886662816,0.05,0.5182544516498871,0.055686325,0.43028545
Tfdp2,-3.5035164,-2.2286134,0.00045915839246888344,0.014834185886662816,0.1,0.5777292107054566,0.15096545,0.56744146
Kdm3b,-3.5055833,-4.2030945,0.000455608132845997,0.014749627144062577,0.05,0.491777435419727,0.025996074,0.3954755
Pcdh10,-3.5056248,-3.917986,0.0004555369148914063,0.014749627144062577,0.05,0.5018093224893411,0.04301334,0.50944585
Ptbp2,-3.505819,-1.5213473,0.0004552047017727598,0.014749627144062577,0.2,0.7247321844434094,0.42187604,0.9189036
Smpd3,-3.505833,-2.0210583,0.0004551809809176025,0.014749627144062577,0.05,0.5288954175772993,0.14091404,0.4788417
Dync1li2,-3.5075943,-4.1965904,0.00045217779039838303,0.014709463956421975,0.05,0.4928522804628999,0.025996074,0.3940064
Zmynd8,-3.5096612,-1.5827246,0.0004486779385496433,0.0146133044955502,0.15,0.6887248754971158,0.36573237,0.8427126
Sh3bp5,-3.5101883,-28.680044,0.00044778941372883155,0.0146020649840943,0.0,0.4533338110422414,0.0,0.35773337
Ptpn1,-3.5104659,-28.617659,0.00044732242896804766,0.0146020649840943,0.0,0.4533696392103472,0.0,0.34492508
Slc12a6,-3.5117695,-1.6623158,0.0004451336827335668,0.014550781088869756,0.15,0.6566944932105622,0.28293222,0.71053565
Mpped1,-3.5129626,-29.023817,0.00044313997267673836,0.014503253429749037,0.0,0.4536920927232991,0.0,0.43554586
Sbf1,-3.513795,-28.75462,0.00044175395160140816,0.014475522779914434,0.0,0.4537995772276164,0.0,0.37356198
Mcf2l,-3.5140028,-3.5390925,0.00044140807915400747,0.014475522779914434,0.05,0.5106947081795707,0.04301334,0.4127164
Lars,-3.514627,-28.603535,0.0004403719778643175,0.014465519615176298,0.0,0.4539070617319336,0.0,0.3420789
Adcy1,-3.5149183,-1.9682126,0.0004398892412286427,0.014465519615176298,0.1,0.6102253591773853,0.24324277,0.7311712
Asxl2,-3.5153067,-1.5208348,0.0004392463607495249,0.014463908962426143,0.15,0.6406076457310738,0.28624994,0.66836715
Evl,-3.5166662,-2.1672053,0.00043700317922378093,0.01440769990888711,0.05,0.5299702626204722,0.12291,0.46210596
Irf2,-3.5178173,-1.9686868,0.0004351117105982418,0.01436296273191002,0.1,0.5630396617820931,0.1618112,0.52323097
Srsf11,-3.5181642,-1.5711343,0.0004345434905832978,0.014361849436621417,0.15,0.6869334670918276,0.33866882,0.78741574
Lamp2,-3.5185387,-4.275961,0.00043393059110898464,0.014359254905293616,0.05,0.49407043817849594,0.025996074,0.41225556
Prkcb,-3.51969,-2.1435642,0.000432051542660593,0.014314704008989067,0.25,0.7985740389093906,0.5842676,1.5056063
Sec23a,-3.519898,-28.59549,0.0004317127671511494,0.014314704008989067,0.0,0.4545877969259432,0.0,0.3404659
Cbx5,-3.5211186,-3.6427782,0.0004297302743222662,0.014272994401779102,0.05,0.5114470997097919,0.04301334,0.43760177
Sh3kbp1,-3.5212018,-2.1378005,0.0004295954143592128,0.014272994401779102,0.1,0.5758303177958511,0.18528047,0.6396566
Slc25a27,-3.5213268,-3.5639064,0.0004293931985030406,0.014272994401779102,0.05,0.5116262405503207,0.04301334,0.41856515
Sptbn4,-3.5219371,-1.7376649,0.00042840586632968483,0.014272994401779102,0.15,0.6379563612912472,0.28096217,0.7332678
Micu2,-3.5222561,-3.6012235,0.00042789060487370006,0.014272994401779102,0.05,0.5109096771882053,0.04301334,0.42748883
Arhgef7,-3.5234213,-1.9062827,0.0004260136919945118,0.01423754714414494,0.05,0.5315467020171258,0.1407662,0.44890425
Zmym6,-3.525169,-28.616325,0.00042321273161416905,0.014161551803826554,0.0,0.4552685321199527,0.0,0.34465507
Ftx,-3.525502,-1.8195995,0.0004226811688887139,0.014161400259401175,0.15,0.6934900218551825,0.35427898,0.91657907
Nfyc,-3.5257654,-3.2788272,0.00042226079062030565,0.014161400259401175,0.05,0.5202250008957042,0.055686325,0.4419928
Zbtb38,-3.526334,-3.593795,0.00042135498843116323,0.014152260673931695,0.05,0.5120920067356955,0.04301334,0.42569914
Srsf2,-3.5299406,-3.0847852,0.0004156529816014956,0.013978217291154177,0.05,0.5241302712192326,0.06578799,0.4554807
Atf7,-3.5302873,-1.5831378,0.00041510852632794403,0.013977401130866988,0.1,0.6159936942424133,0.25622582,0.6286214
Xrn1,-3.5303428,-1.3794128,0.00041502147531972933,0.013977401130866988,0.15,0.6773315180394827,0.35897738,0.75308985
B830012L14Rik,-3.5320213,-2.1674514,0.00041239622679910943,0.013920963083030239,0.1,0.6144530830138655,0.2361434,0.78688693
Supt20,-3.5321045,-28.610119,0.00041226645367211593,0.013920963083030239,0.0,0.45616423632259684,0.0,0.3434031
Stx6,-3.5321045,-28.642439,0.00041226645367211593,0.013920963083030239,0.0,0.45616423632259684,0.0,0.3499663
Fry,-3.5321321,-2.1021154,0.00041222320443980685,0.013920963083030239,0.25,0.8048797964960052,0.5683626,1.455364
Ube2e3,-3.5331864,-4.3241878,0.0004105828702653238,0.013920963083030239,0.05,0.4939271255060729,0.025996074,0.4236729
Ap1g1,-3.534934,-1.903573,0.0004078767949593669,0.013855435500073562,0.1,0.5666224785926696,0.16128674,0.5036971
Umad1,-3.535184,-1.8657529,0.000407491575554046,0.013855435500073562,0.1,0.6045286804485687,0.20670204,0.6080535
Rps6ka5,-3.5362518,-2.2273302,0.0004058475257475511,0.013821448690540809,0.05,0.5330514850775679,0.14091404,0.53567725
Tcf25,-3.5381799,-1.5736363,0.00040289537349230784,0.013738323205251665,0.15,0.6431156174984773,0.27320644,0.6601832
Rnf214,-3.538485,-28.636448,0.00040242996931924503,0.013738323205251665,0.0,0.4569882841890294,0.0,0.3487406
Slit3,-3.5389984,-2.4887898,0.0004016483765797369,0.013730651245162253,0.25,0.7270968435383899,0.5592085,1.6497732
Gpr45,-3.5399,-3.6763167,0.0004002787412411589,0.013701260862611388,0.05,0.5093690659596575,0.04301334,0.44590288
Asxl3,-3.5423136,-2.1345074,0.00039663377658232874,0.013593813235672415,0.05,0.5339471892802121,0.13529065,0.49231786
Nrg2,-3.5429516,-3.3213048,0.00039567536124378956,0.013578284746641921,0.05,0.5216939557880406,0.06578799,0.51862115
Cplane1,-3.54334,-1.6983081,0.0003950930378696237,0.01357563929355088,0.15,0.704381784959335,0.37181622,0.90078336
Enox1,-3.5453513,-2.3121421,0.00039209022394496944,0.013489711033804518,0.25,0.7871448532836516,0.5781643,1.5866458
Slain1,-3.5475428,-4.375639,0.000388842478646755,0.013395124873382446,0.05,0.4958260184156784,0.025996074,0.43613473
Ddhd1,-3.5478065,-2.0115855,0.00038845362476875667,0.013395124873382446,0.1,0.5989036580559636,0.18351126,0.59454817
Tmem87a,-3.5506916,-28.63471,0.0003842203964052202,0.01326992551594893,0.0,0.45856472358568307,0.0,0.34838608
Snx2,-3.550969,-28.668135,0.0003838156354127385,0.01326992551594893,0.0,0.45860055175378883,0.0,0.35525736
Prdm10,-3.551524,-28.677431,0.0003830073086771715,0.013262121629066492,0.0,0.45867220809000037,0.0,0.35718963
Ctdspl,-3.551718,-2.1873083,0.00038272477040231207,0.013262121629066492,0.05,0.5350936906595966,0.124300376,0.4717644
Btbd8,-3.5518012,-28.678822,0.0003826037422117424,0.013262121629066492,0.0,0.45870803625810613,0.0,0.3574791
Chd1,-3.5531883,-28.630295,0.0003805918644877625,0.013229629235169701,0.0,0.45888717709863497,0.0,0.3474873
Grm1,-3.5547419,-2.3145304,0.0003783503023532452,0.01316874692257992,0.15,0.6889040163376446,0.3841568,1.2029402
Hmg20a,-3.5575855,-1.9485898,0.0003742793747639911,0.013043951750854007,0.1,0.5885851456415033,0.17632918,0.5563647
Synrg,-3.559014,-28.665897,0.00037224947127221044,0.012990056224784798,0.0,0.459639568628856,0.0,0.35479394
Pard3,-3.5591667,-2.095341,0.0003720332947799354,0.012990056224784798,0.1,0.6110494070438178,0.21615402,0.70858735
Dync2h1,-3.5596523,-1.4389892,0.00037134624101890486,0.012990056224784798,0.15,0.6460893554512558,0.32179102,0.70764464
Ulk4,-3.561511,-28.676134,0.0003687267555591315,0.012917454917697344,0.0,0.45996202214180787,0.0,0.35691944
Rcor3,-3.5626206,-28.628529,0.00036717112966794284,0.012879749679083062,0.0,0.46010533481423094,0.0,0.34712812
Eprs,-3.5631754,-28.705467,0.0003663956197974735,0.012869346802559625,0.0,0.46017699115044247,0.0,0.36306617
Grb2,-3.5637026,-4.314077,0.00036566030416310797,0.012860330330972135,0.05,0.4988714127046684,0.025996074,0.42125902
Prickle1,-3.563966,-2.1035728,0.0003652931639699231,0.012860330330972135,0.2,0.7427179248325033,0.4699398,1.2748564
Plppr1,-3.5653949,-29.119574,0.00036330886905970393,0.012811167075635493,0.0,0.4604636164952886,0.0,0.4594887
Mast2,-3.5682523,-1.6699207,0.00035937047840870303,0.012688941859187714,0.15,0.6459460427788327,0.29336086,0.7346827
Lpin2,-3.5686822,-3.6504498,0.0003587812756200482,0.012684806415671967,0.05,0.5168571530937623,0.04301334,0.43948928
Rasgrf2,-3.5690982,-4.868416,0.00035821193959864145,0.012681363395277333,0.05,0.4931030776396403,0.025996074,0.5705918
Adarb1,-3.5714426,-3.3555636,0.0003550204337190517,0.012584959174183272,0.05,0.5257783669520978,0.055686325,0.46132168
Fndc3b,-3.5720806,-2.3520312,0.00035415635533169555,0.012570913167453976,0.05,0.5374583497545771,0.119487666,0.4995483
Txlng,-3.5740225,-1.987432,0.00035153863854787835,0.012494501610822079,0.05,0.5383182257891154,0.1407662,0.4696141
Ubr2,-3.5764084,-1.6646779,0.00034834736038525245,0.0123974749318566,0.1,0.5721041883128516,0.19220066,0.51393473
Osbpl8,-3.5776567,-1.6960952,0.0003466883247119112,0.012354794807704317,0.15,0.6609938733832539,0.30767605,0.77349496
Kif16b,-3.57774,-3.6828167,0.00034657798554082943,0.012354794807704317,0.05,0.5163913869083874,0.04301334,0.44752666
Pde4a,-3.578503,-2.0980535,0.00034556807270293567,0.012347625150967927,0.05,0.5388914764788076,0.1407662,0.49904376
Fsd1l,-3.581485,-28.657465,0.0003416465858268895,0.012223760001555953,0.0,0.46254165024542293,0.0,0.35305265
Baz1b,-3.5820954,-2.0949552,0.0003408491979334232,0.012211490597961443,0.1,0.5915230554261761,0.162501,0.56179315
Naa15,-3.5837739,-1.9584787,0.0003386653496338582,0.012149449859361509,0.1,0.6123392210956253,0.188698,0.5917449
Trim33,-3.5850916,-1.4067985,0.0003369599391783207,0.01210442990069716,0.15,0.64909892157214,0.31558958,0.6850512
Rfx7,-3.5858407,-1.7336916,0.00033599413313547855,0.012085893383333745,0.15,0.7088244778044499,0.35679287,0.8862021
Rab3gap1,-3.587727,-1.9364103,0.00033357319655094104,0.012014895162632419,0.1,0.6060692916771165,0.18900216,0.585725
Psma3,-3.5895996,-3.3217402,0.00033118621130614996,0.011944930869525167,0.05,0.5293611837626742,0.055686325,0.45272082
Vps41,-3.589766,-1.6708034,0.0003309748101857755,0.011944930869525167,0.15,0.648633155386765,0.26978412,0.6861238
Mllt3,-3.591292,-1.9755406,0.00032904284202421537,0.011899570881817855,0.2,0.7334026011250044,0.43402147,1.1433507
Mindy3,-3.591694,-3.6899848,0.00032853526570906366,0.011897227209706927,0.05,0.5182544516498871,0.04301334,0.44932145
Ranbp9,-3.5923321,-1.786883,0.00032773164735627915,0.011884142192258059,0.15,0.6632868761420229,0.27879038,0.7464554
Man1a2,-3.5926096,-1.8228284,0.0003273828221818563,0.011884142192258059,0.15,0.6621762029307442,0.285411,0.77405787
Ubr1,-3.5948844,-1.938773,0.00032453553408102656,0.011800094452986716,0.1,0.5941385116978969,0.1800998,0.56335086
Arhgap20,-3.5960357,-3.2401712,0.00032310337739920557,0.011763940041621481,0.05,0.531833327361972,0.06578799,0.49624294
Cnnm1,-3.5965073,-4.281509,0.00032251842045040864,0.011758575247628874,0.05,0.5003403675970047,0.025996074,0.41355717
Cblb,-3.5967848,-2.2724304,0.00032217479130951596,0.011758575247628874,0.1,0.5720325319766401,0.15147373,0.5823031
Dido1,-3.596979,-3.6149902,0.00032193445484113504,0.011758575247628874,0.05,0.5223030346458386,0.04301334,0.43081734
Vps50,-3.5975616,-4.2557206,0.00032121445191689394,0.011758575247628874,0.05,0.5018451506574468,0.025996074,0.40753815
Erlec1,-3.59924,-28.690632,0.00031914857486463224,0.011699211741627106,0.0,0.4648346530041919,0.0,0.35994622
Uri1,-3.5995452,-2.230605,0.00031877429964974455,0.011699211741627106,0.1,0.5914872272580703,0.15096545,0.56804067
Nudcd3,-3.6010988,-1.7026659,0.0003168752603148433,0.01164765833742796,0.1,0.5753287234423704,0.19220066,0.5246
Hycc2,-3.60139,-1.6428348,0.0003165203715518673,0.01164765833742796,0.15,0.6499229694385726,0.29592007,0.73014176
Dync1i1,-3.6025968,-2.1842926,0.0003150540781029485,0.011612487076304837,0.15,0.7186055676973236,0.4032353,1.1809092
Tjp1,-3.6034153,-2.213244,0.00031406331630259604,0.011591869930014775,0.2,0.7987531797499194,0.46971256,1.3297585
Bod1l,-3.6060922,-3.3321452,0.00031084268884950985,0.011488779985400729,0.05,0.5314392175128085,0.055686325,0.4553538
Tcerg1,-3.6070771,-1.9789586,0.0003096656981490365,0.01146104312570883,0.05,0.542796746802336,0.13974497,0.46451062
Chm,-3.6072297,-1.9991802,0.00030948372122895275,0.01146104312570883,0.1,0.6150263337035577,0.19361293,0.61735713
Hnrnpa2b1,-3.608478,-1.4731647,0.00030799857571813124,0.011430831118157717,0.15,0.6741786392461754,0.3332973,0.7410782
Tmem260,-3.6092272,-28.726963,0.00030711069428574357,0.011413643645170026,0.0,0.4661244670559994,0.0,0.36762536
Satb1,-3.6092272,-29.231888,0.00030711069428574357,0.011413643645170026,0.0,0.4661244670559994,0.0,0.48887664
Etv1,-3.6095045,-29.298468,0.0003067824579424094,0.011413643645170026,0.0,0.4661602952241052,0.0,0.5069775
Abca5,-3.6095877,-3.1641276,0.000306684051113436,0.011413643645170026,0.05,0.5358102540217119,0.06578799,0.47595394
Hnrnpu,-3.6105032,-1.7984389,0.00030560352502365963,0.011413643645170026,0.2,0.7565834258894343,0.40687475,1.0103552
Rsf1,-3.6109471,-1.420258,0.00030508091775436637,0.011413643645170026,0.15,0.6869692952599333,0.36945084,0.7867112
Nr3c2,-3.6125145,-2.2599008,0.0003032421485838376,0.011364179264222759,0.25,0.7753932141449608,0.6157865,1.6246202
Atp6v1h,-3.613971,-2.0785375,0.00030154286467213724,0.011316280410251855,0.1,0.6077173874099817,0.17859633,0.60207915
Cntn3,-3.6139987,-2.3191338,0.0003015105840755107,0.011316280410251855,0.15,0.6641109240084554,0.3368938,1.0983104
Lemd3,-3.6147754,-28.647678,0.0003006080402012116,0.011312798375639433,0.0,0.4668410304181147,0.0,0.35103887
Tnpo1,-3.6152055,-1.67001,0.00030010950632204653,0.011309877187760716,0.15,0.6689835548708395,0.29831612,0.7448294
Sos1,-3.6153858,-1.997966,0.00029990067425468027,0.011309877187760716,0.1,0.5951058722367525,0.17498013,0.5674764
A230057D06Rik,-3.6155384,-2.2783566,0.0002997240765045091,0.011309877187760716,0.2,0.789366199706209,0.57896197,1.5695034
Cdkal1,-3.6164954,-1.663313,0.0002986185465714201,0.011301239924470503,0.15,0.6703808534269643,0.30205268,0.7499725
Virma,-3.6168284,-3.3108635,0.0002982349104674661,0.011301239924470503,0.05,0.5334455949267314,0.055686325,0.4499822
Gripap1,-3.6175497,-28.682829,0.00029740528190848645,0.011287118537967558,0.0,0.46719931209917237,0.0,0.35831478
Frmd5,-3.6204765,-2.021535,0.00029406103430133394,0.011175983015101617,0.2,0.7405324065780516,0.54276204,1.3677135
8030462N17Rik,-3.6218913,-1.9278926,0.00029245704382135755,0.011130765959603226,0.1,0.5766185374941779,0.16676228,0.525027
Gatad2b,-3.622446,-1.625362,0.0002918302680401327,0.011122665676933853,0.15,0.6890473290100677,0.3242928,0.7801464
Ythdf3,-3.6231813,-1.4208905,0.0002910017281854384,0.011106841528895925,0.15,0.6556554763354949,0.31361073,0.6862628
Fnip1,-3.6234865,-1.7331115,0.00029065845359888714,0.011106841528895925,0.15,0.6706674787718104,0.2862497,0.74279517
Itga8,-3.6242633,-2.9458213,0.0002897863746893766,0.011091965652284257,0.05,0.5443015298627781,0.12547766,0.7080856
Ctnna2,-3.6248875,-2.139795,0.00028908737388615494,0.011080995344252472,0.45,0.8868904732901006,1.2442917,2.4754717
Ildr2,-3.625151,-2.2968602,0.00028879271473279444,0.011080995344252472,0.05,0.5450180932248934,0.13581511,0.5393099
Arhgap21,-3.6252341,-1.7955698,0.00028869972294484614,0.011080995344252472,0.15,0.7137687650030454,0.37049106,0.9387502
Fam120a,-3.6271346,-1.9862616,0.00028658402802824985,0.011048081539625642,0.1,0.5972197341549926,0.17498013,0.5639721
Tlk2,-3.6280222,-1.9090159,0.0002856006601006691,0.011025991001300257,0.1,0.5985812045430117,0.18377955,0.56399596
Rmdn1,-3.6312957,-3.1162095,0.00028200174676246766,0.010902715015118714,0.05,0.5390706173193365,0.06578799,0.4635047
Lrrn2,-3.6322806,-4.389236,0.0002809273658910644,0.010876827552583429,0.05,0.5043531224248504,0.025996074,0.4394778
Gse1,-3.6347082,-2.1754885,0.000278295599097523,0.010790480155484046,0.1,0.5764035684855433,0.15796287,0.5726882
Ptpre,-3.6348746,-2.6414278,0.0002781159841951209,0.010790480155484046,0.05,0.54462398337573,0.1079521,0.53723425
Adgrl1,-3.6367471,-2.008101,0.00027610278821439254,0.010736442719711617,0.1,0.578589086739995,0.1618112,0.5344506
Txndc11,-3.6372464,-28.69307,0.0002755682471147609,0.010731186666628442,0.0,0.46974311203468166,0.0,0.36045593
Zranb1,-3.638148,-1.9883605,0.00027460555914914954,0.01070921825012721,0.1,0.5789115402529469,0.1618112,0.52880776
Fam110b,-3.6382313,-3.2317348,0.00027451685472815613,0.01070921825012721,0.05,0.5387839919744903,0.06578799,0.4939597
Tnpo3,-3.6385226,-1.9893385,0.00027420660068985824,0.01070921825012721,0.1,0.5782308050589373,0.1618112,0.5290874
Pik3r1,-3.6397433,-4.62712,0.0002729100590111586,0.010689640358060979,0.05,0.506861094192254,0.025996074,0.5012774
Wnk1,-3.641602,-1.6402465,0.00027094681113009835,0.010628234766519333,0.2,0.7626383862993085,0.4638543,1.0437115
Mia3,-3.6419625,-28.7566,0.0002705674191517874,0.010628234766519333,0.0,0.47035219089247965,0.0,0.37399107
Ppp1r13b,-3.6427531,-2.200772,0.0002697374169477112,0.010611778028382137,0.1,0.5773351008562932,0.14974476,0.55539554
