names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OEC NN (for_DEGs),mean_expr_Rest (for_DEGs)
Prkcz,-3.5831718,-1.3083661,0.00033944711900022015,0.008653647141874683,0.175,0.5766017711806676,0.25190875,0.53619874
Agap3,-3.5841825,-1.6679019,0.00033813564680735354,0.008628399648350988,0.1,0.46183356638342116,0.12427767,0.3509967
Mccc1,-3.5848007,-2.2130296,0.0003373358223923004,0.00861617257384136,0.025,0.36140690545337206,0.05546509,0.23461989
Sptb,-3.5859683,-2.2418272,0.0003358298703176531,0.008585869282050752,0.05,0.3945358717865978,0.06608709,0.28001478
Fam131a,-3.5899322,-2.0213716,0.00033076402410229903,0.008464408883455976,0.075,0.425334337241404,0.08952502,0.32223615
Upp2,-3.590148,-1.23586,0.00033049022472761744,0.008464408883455976,0.375,0.707217381951167,0.5601622,1.018366
Arhgap26,-3.5908153,-1.3140955,0.0003296452760652583,0.008451878404459438,0.3,0.6722598687748736,0.46727338,0.90867805
Vstm2a,-3.5908642,-1.7750196,0.00032958322734194837,0.008451878404459438,0.1,0.4579254956796099,0.14305985,0.42288995
Rab11fip3,-3.5916688,-1.2205756,0.00032856718643966935,0.008440344454716937,0.2,0.6099458606719014,0.30603367,0.60668796
Pam,-3.5922477,-1.2553904,0.00032783794672774106,0.008429670457965936,0.45,0.7309526370513786,0.69445896,1.2218891
6530403H02Rik,-3.5933075,-2.316619,0.0003265069897316616,0.008403489285526576,0.15,0.462729912875121,0.16733313,0.64573574
Bzw2,-3.5942395,-1.3410482,0.00032534042273768917,0.008381492961612376,0.125,0.5014162274568857,0.19108912,0.42751607
Eef2k,-3.5950246,-3.7028,0.00032436107732011,0.008364282291354469,0.025,0.3580007887849127,0.020480324,0.23856796
Rp9,-3.5953484,-2.35187,0.0003239579017248656,0.008361910489286396,0.05,0.3939263561722419,0.061413586,0.28015473
Lnx1,-3.5973892,-27.95744,0.000321427449353013,0.008304572657803327,0.0,0.3286364777168262,0.0,0.23161319
Vmp1,-3.597811,-1.3990347,0.00032090663993427574,0.008299096645845995,0.2,0.6006597110178911,0.27808422,0.61274695
Ddx39b,-3.5999303,-2.090506,0.00031830240919533453,0.008239677972137417,0.05,0.3957907568749776,0.07270403,0.27852392
Gm49336,-3.6012943,-1.29984,0.0003166370142963543,0.008204471141892999,0.1,0.4570291491879101,0.15001068,0.33537787
Ssh2,-3.6043358,-1.1287954,0.0003129521611392887,0.008116819082830778,0.525,0.8145638377971388,0.856285,1.3766861
Alcam,-3.6090848,-1.3343108,0.0003072792159850631,0.00797738409035618,0.45,0.7198737944139687,0.658327,1.2086531
Galnt9,-3.6096735,-2.9219878,0.0003065827053411164,0.007966999315779303,0.05,0.38700656125631927,0.04724574,0.312372
Gabra3,-3.61351,-1.8700955,0.0003020798594925469,0.00785758550296683,0.075,0.4302821698755871,0.11927952,0.3805614
Nexmif,-3.6139612,-1.4720798,0.0003015542038383203,0.007851513039860142,0.225,0.6251478971711305,0.3128298,0.7025716
Slco3a1,-3.614913,-1.4670137,0.00030044856249075404,0.007837915411773361,0.2,0.5844896203076261,0.2729261,0.62460417
Slc8a2,-3.6160903,-1.9210831,0.0002990860121930786,0.007809952524419846,0.05,0.39754759599870926,0.08554896,0.29135656
Homer1,-3.6178074,-1.3677522,0.0002971093302622859,0.007765882980688347,0.375,0.6892545982575025,0.4933482,0.97302425
Map3k5,-3.6192791,-1.7039653,0.00029542477701919207,0.007729370748301549,0.1,0.4638055286651608,0.14668639,0.41523555
Atp11b,-3.621006,-1.3598691,0.00029345964187317645,0.007685439158998295,0.225,0.6344699006848087,0.33339587,0.7009231
Nol4l,-3.6259413,-1.5518073,0.0002879106658838635,0.007554843351854895,0.1,0.4717650855114553,0.14476216,0.3761577
Fam78b,-3.6283944,-2.1134207,0.00028518943999927116,0.007490752935269223,0.05,0.3998063891577928,0.07191141,0.27962554
Capn15,-3.628463,-2.2992628,0.0002851135936206184,0.007490752935269223,0.05,0.3980495500340612,0.06107977,0.2700352
Elmo1,-3.63122,-1.7992926,0.0002820844635661305,0.007423711592577794,0.225,0.5732673622315442,0.29960388,0.7956226
Acss2,-3.6364303,-1.940371,0.00027644253999556097,0.007303845673235716,0.075,0.4326843784733427,0.09569953,0.32602337
Gm19938,-3.6401489,-4.179135,0.00027248049685425665,0.007206250935505784,0.025,0.3574271270302248,0.014173078,0.22998233
B3gat1,-3.644368,-1.6783148,0.00026804977224619594,0.007096056532271217,0.125,0.4904449463984798,0.14431436,0.40337875
Dnah9,-3.6511872,-2.50753,0.0002610310076517589,0.006937589689023503,0.075,0.415151841095694,0.08071623,0.39070463
Dzip1,-3.6542974,-2.2581854,0.00025788719708216167,0.006860820777819489,0.05,0.4009537126671686,0.069308065,0.2951463
Arih2,-3.657231,-1.8236964,0.00025495446737753137,0.006803005499934725,0.075,0.4356602488257861,0.10113201,0.31970626
Smad4,-3.6593504,-2.0085123,0.0002528553294501636,0.006753700499329917,0.075,0.4328636477716826,0.08840101,0.31619075
Maco1,-3.6624608,-1.3044583,0.00024980398120321226,0.006678838781025188,0.175,0.5595353339787028,0.23120162,0.49619353
Crtac1,-3.6625295,-1.7794232,0.0002497369926405559,0.006678838781025188,0.1,0.46853823814133594,0.14370345,0.42561057
Nuak1,-3.6628532,-2.8315902,0.00024942141629621505,0.006678838781025188,0.05,0.39084292424079453,0.04722385,0.2958221
Cx3cl1,-3.663285,-1.762843,0.0002490012296194413,0.00667730842302833,0.1,0.4658491986662364,0.12529421,0.37362552
Trak1,-3.6685834,-1.4794289,0.00024389817745832837,0.006546997031274009,0.125,0.5047147825463412,0.16575313,0.40725985
Far2,-3.67084,-2.1978738,0.0002417545879475812,0.006495945778151507,0.075,0.4244021368900362,0.081869274,0.33032724
Gm30439,-3.672616,-1.7237694,0.00024008011721022294,0.006457410159598288,0.15,0.5166899716754508,0.2185791,0.591637
Trim46,-3.6731164,-2.0434787,0.0002396102736330028,0.006451230513545877,0.05,0.40439568319529595,0.073542856,0.2735312
Lmo3,-3.675893,-1.7205926,0.00023701873926771773,0.006387857095409805,0.125,0.5020974507905777,0.19686078,0.5406158
Ndst3,-3.6785424,-2.054547,0.00023457078574863326,0.0063345899628801765,0.125,0.4764619411279624,0.17673354,0.58947885
Pantr1,-3.6834679,-3.1129184,0.0002300823444237346,0.006219630376927312,0.025,0.3691513391416586,0.04203252,0.3158223
4930570G19Rik,-3.6858914,-2.6460445,0.00022790359409905798,0.006166938140424661,0.05,0.3941056254705819,0.04978431,0.27726156
Clvs2,-3.6868038,-1.4893433,0.0002270882845806693,0.006151070772865508,0.175,0.564196335735542,0.23525581,0.5565649
Dtnb,-3.6874318,-1.3942107,0.00022652880246214332,0.00614210789319656,0.325,0.7280126205586032,0.53725404,1.054181
Neurl1a,-3.6881187,-3.1242337,0.00022591835045354439,0.0061317435118047854,0.025,0.3698684163350185,0.031102031,0.24330217
Wdr17,-3.6901987,-1.5106068,0.00022407895931765052,0.006087969299155986,0.25,0.6254705819081424,0.33623347,0.76023054
Htr4,-3.6907482,-2.5094113,0.00022359543485691148,0.006080981107900012,0.075,0.4232189595209924,0.09090165,0.43297464
Neurod2,-3.691121,-3.127549,0.00022326788695583875,0.0060782250481290654,0.025,0.3699759779140224,0.0352209,0.27254066
Zfp697,-3.6935248,-1.8940271,0.00022116685482395334,0.006027133254685219,0.1,0.45993331182101754,0.11491482,0.3733643
Map3k10,-3.694722,-27.827879,0.00022012756277447638,0.006004901128680386,0.0,0.3375282349144885,0.0,0.21369615
Rlf,-3.6977832,-1.0890477,0.00021749051911544297,0.005938994155113773,0.175,0.590871607328529,0.297261,0.55182207
Ttc19,-3.698274,-1.4286113,0.00021707068365418137,0.005933559786152445,0.175,0.5884693987307734,0.24754235,0.5630822
Cacng7,-3.7006874,-2.1069036,0.00021501615191010445,0.005883384930574854,0.05,0.4059015453013517,0.07415621,0.28636804
Glt1d1,-3.7025714,-27.81844,0.00021342531709193203,0.005845808634312144,0.0,0.3382453121078484,0.0,0.21244055
Kcnk9,-3.7026303,-3.0063348,0.00021337578205116544,0.005845808634312144,0.025,0.3718403786167581,0.036397796,0.2607102
Septin3,-3.702738,-1.6077043,0.00021328499584853777,0.005845808634312144,0.1,0.47746584919866625,0.13914745,0.37500325
Cyld,-3.7040334,-1.4053328,0.00021219838695507142,0.005830031347119395,0.15,0.5375927718618909,0.20876558,0.4792933
Fstl5,-3.7068985,-2.1589162,0.0002098131188700693,0.005776309942662666,0.125,0.47169337779211934,0.16431367,0.5864068
Tspoap1,-3.7091649,-2.08515,0.0002079440075137151,0.005730723571172846,0.075,0.4388153884765695,0.083066806,0.31300032
Acsl6,-3.712138,-1.9388735,0.0002055160201925168,0.005669625731594381,0.075,0.43978344268760533,0.09861948,0.33460364
Faf1,-3.7123046,-1.2139881,0.0002053805885192436,0.005669625731594381,0.475,0.7850561112903804,0.7245048,1.2434531
Tbc1d12,-3.7129817,-1.6247939,0.00020483175544112474,0.00566237579084673,0.1,0.47327094761751104,0.14240637,0.38661504
Cyb5r4,-3.714326,-1.7672883,0.00020374612414893626,0.005638165145089514,0.05,0.4086264386361192,0.09322496,0.28714216
Polb,-3.7152777,-1.3184586,0.00020298073633231604,0.005628578312950807,0.225,0.6400272489333477,0.32709992,0.675508
Cds1,-3.7173774,-3.105261,0.00020130169107769835,0.005593564053006985,0.025,0.37259330966978593,0.036397796,0.2768673
Plec,-3.7190552,-3.5954378,0.00019996941213803023,0.005562296174067156,0.025,0.37087232440572226,0.02299916,0.24781506
Baalc,-3.7199383,-1.8501533,0.00019927154446127877,0.00554862839344514,0.05,0.40554300670467175,0.09400283,0.30406538
Frmd3,-3.7203994,-3.9665875,0.00019890801257472167,0.005544251346351422,0.025,0.3673586461582589,0.020480324,0.28026748
Hdx,-3.7205858,-2.1684086,0.00019876122981102217,0.005544251346351422,0.05,0.4079093614427593,0.07368176,0.29544723
Ntng1,-3.7211058,-1.8958308,0.0001983523208561372,0.005540256612686493,0.25,0.5708651536337886,0.3471518,0.9339283
Myo5a,-3.7218416,-1.3620809,0.000197775026574515,0.005529880295585034,0.375,0.7584166935570614,0.5764727,1.1000721
Pacsin1,-3.727503,-1.4334532,0.00019338621197688804,0.005412799495644773,0.3,0.6979312322971568,0.4350779,0.9051177
Atl1,-3.7280328,-1.470174,0.00019298019123666578,0.005407698928174906,0.15,0.5364454483525152,0.19427249,0.4662987
Smad3,-3.7296813,-3.410628,0.00019172213271693265,0.0053830446249780355,0.025,0.372485748090782,0.030888349,0.2878788
Sez6l2,-3.7344203,-1.5049679,0.00018814801299639892,0.005293756135301821,0.125,0.5120289699186117,0.18498369,0.45534205
Sema4d,-3.7379918,-2.2770283,0.00018549595870700225,0.00523009067204318,0.075,0.4339751174213904,0.080040775,0.33924568
Nploc4,-3.738139,-1.6261756,0.0001853874282648763,0.00523009067204318,0.075,0.44655982216485607,0.11723824,0.3249598
Pde3b,-3.7391007,-1.6754519,0.00018467983031522205,0.005218030536876989,0.175,0.5607902190670826,0.22974679,0.6015828
Add2,-3.739611,-1.5544342,0.00018430540195599646,0.005212932790060658,0.225,0.6047470510200423,0.26770756,0.6427028
Tmem63c,-3.73965,-2.6427135,0.00018427662935326588,0.005212932790060658,0.025,0.37582015703990534,0.04267607,0.24081305
Wdr44,-3.742201,-1.8489225,0.0001824154414957111,0.005170361722563035,0.075,0.4434763902334086,0.11012317,0.3502095
R3hdm4,-3.7437024,-2.3722906,0.00018132847884714696,0.005144980175948088,0.05,0.4084830231974472,0.0641528,0.29494032
Brd9,-3.7439575,-1.4026855,0.00018114437266245203,0.005144980175948088,0.15,0.5446918360761536,0.21783566,0.49682128
Zcchc18,-3.7460473,-1.7117745,0.00017964272190004307,0.005107936441750431,0.15,0.5226417123803377,0.16755357,0.4684421
Purg,-3.7468126,-1.2386693,0.00017909575545059367,0.00509777854762442,0.25,0.6723315764942096,0.3952955,0.762715
Atp6v1h,-3.7513652,-1.5389688,0.00017587423444561496,0.005011389904086611,0.2,0.6079380445304937,0.25025138,0.6022799
ENSMUSG00000121395,-3.7523758,-1.5027419,0.0001751665416262582,0.0049965233264305286,0.125,0.5233946434333656,0.18922727,0.4639393
Mpc1,-3.7589302,-1.5447105,0.0001706414466806957,0.004872620268129961,0.125,0.5163314330787709,0.1733574,0.4397047
Mical3,-3.760755,-1.4079865,0.0001694011732540001,0.0048423505588670035,0.25,0.680577964217848,0.4027962,0.8399395
Plekhg5,-3.762492,-1.8156193,0.000168228791348529,0.00481395913049518,0.125,0.5023842816679216,0.15686463,0.4686573
Rpgr,-3.762639,-2.049853,0.00016812978856444954,0.00481395913049518,0.075,0.4434046825140726,0.089346096,0.32712877
Sncb,-3.7627175,-2.3937752,0.00016807700949253668,0.00481395913049518,0.05,0.4086264386361192,0.07711393,0.35156628
Cpd,-3.7679179,-1.4974202,0.00016461490996864093,0.00473181347471195,0.175,0.5687139220537091,0.22027656,0.5281199
Stau2,-3.769262,-1.3513877,0.00016373096551926443,0.004720441033801111,0.375,0.7415653795131046,0.5948466,1.1229151
Tspan13,-3.7710674,-1.4993318,0.00016255079540006734,0.00469144991664856,0.2,0.6130651464630168,0.29373318,0.67562276
Arhgef28,-3.7747076,-1.6162951,0.00016019551113822684,0.004633426678454419,0.175,0.5658097594206016,0.24459188,0.6149441
Cyrib,-3.7767975,-1.4141378,0.00015885783609674364,0.004599687560258083,0.325,0.7265784661718834,0.46424904,0.94567007
Slc6a7,-3.7802806,-27.948833,0.0001566517106096421,0.004545606332700954,0.0,0.34534437632211107,0.0,0.23038337
Adgrb1,-3.7822626,-1.5785172,0.00015540929906470618,0.004514430125263411,0.125,0.5057545444767129,0.1610358,0.41992274
Faxc,-3.7838717,-3.500144,0.00015440743614868977,0.004495046380623287,0.025,0.377541142303969,0.024202334,0.24465992
Jakmip3,-3.7888954,-1.7185175,0.00015131864320653933,0.004409904493448711,0.1,0.47685633358431034,0.12747052,0.36977783
Necab1,-3.7891603,-2.6072485,0.0001511573831714176,0.004409904493448711,0.05,0.40920010039080706,0.088303916,0.44631416
Mtmr12,-3.7892094,-1.622421,0.00015112753796165372,0.004409904493448711,0.1,0.48442149797425693,0.14958695,0.403327
Gm32647,-3.791113,-3.964148,0.0001499738178696548,0.0043849798543608536,0.05,0.3913807321358144,0.04527511,0.5439871
Hprt,-3.7918193,-3.5139523,0.00014954774678385552,0.004377285355209366,0.025,0.37793553476031694,0.026765417,0.26994127
Slc2a3,-3.794753,-2.3028893,0.0001477905312814573,0.004330568784659495,0.075,0.4410024739163171,0.07639105,0.33053902
Zc3h15,-3.795116,-2.082229,0.00014757443993531927,0.004328957643080817,0.075,0.44555591409415224,0.095777705,0.35462022
Ap3b2,-3.7967448,-1.9297204,0.0001466086052864276,0.004310036350160076,0.075,0.45028862357032734,0.09940459,0.3351688
Jakmip2,-3.7970784,-1.3728456,0.00014641151951889502,0.004308956768316221,0.325,0.7138503459897458,0.50761664,0.9979488
Prr14l,-3.7985208,-1.3527604,0.00014556228086696674,0.004288660621595829,0.2,0.6244308199777706,0.30102468,0.64031327
Slc6a17,-3.7998354,-1.5419397,0.00014479218821224164,0.004270654332890157,0.125,0.5085511455308164,0.1686044,0.42837897
Gpr137c,-3.8028674,-1.7048479,0.00014303097644885137,0.0042279893698356835,0.175,0.5541572550285038,0.21194735,0.5707629
Rabl6,-3.8043783,-1.3830701,0.00014216077238462708,0.00420689422243935,0.15,0.5602882650317307,0.2182483,0.49233907
Slc7a6,-3.810805,-2.190295,0.00013851498226864065,0.004103525439424889,0.075,0.4398551504069413,0.07738236,0.31276128
Fgf13,-3.8130028,-1.7209929,0.0001372885188732409,0.004071680465920511,0.275,0.6397762719156718,0.35197884,0.87162024
Ttll7,-3.8132875,-1.3542242,0.00013713048568652,0.004071487459001981,0.25,0.6664156896489907,0.38607606,0.79057425
Plppr2,-3.8162506,-1.9328003,0.00013549491369512688,0.004031836468425315,0.075,0.4513642393603671,0.10116931,0.34108606
Adnp,-3.816957,-1.5451192,0.00013510769824335772,0.004024771454322641,0.175,0.5682836757376931,0.20651054,0.51246315
Usp2,-3.8175359,-3.5505972,0.00013479117411763984,0.004019798943996651,0.025,0.38008676634039656,0.026765417,0.2760091
Sptbn2,-3.8209603,-1.7629193,0.0001329330963378098,0.003973206116348109,0.125,0.5186977878168585,0.15674719,0.4548489
Arhgef2,-3.8213918,-2.5082047,0.00013270056068971213,0.003970672678989493,0.075,0.4341543867197304,0.06739972,0.33408535
Shisa7,-3.825395,-2.9768016,0.00013056250038182633,0.003911052826376448,0.025,0.38324190599117997,0.036397796,0.25604916
Ppp1r13b,-3.8280149,-1.4953836,0.00012918094664685092,0.0038739866477688436,0.175,0.5775698253917034,0.23389037,0.55556566
Iqcj,-3.8331563,-3.753233,0.00012650953866108052,0.003798113188629311,0.025,0.3802660356387365,0.03170839,0.36076313
Epb41l3,-3.8366983,-1.560351,0.0001246995088234054,0.0037479595101620844,0.225,0.6264744899788462,0.31390834,0.7360046
Ergic1,-3.837336,-1.8946997,0.00012437620770025274,0.0037424285564454547,0.075,0.45383815567745867,0.10190574,0.3356942
Gm40841,-3.8395927,-1.5277439,0.0001232385522969038,0.003712354148226239,0.1,0.4934925244702592,0.17358793,0.43604672
Nsf,-3.842654,-1.1165156,0.00012171097068545256,0.003670453178808205,0.575,0.7907210211179233,0.8431691,1.3532851
Kcnb1,-3.8465297,-1.4477203,0.00011980261330302015,0.00361696204432826,0.15,0.5611846115234305,0.22386673,0.5214171
Sema3e,-3.848021,-2.5412495,0.00011907580343736107,0.0035990628103058403,0.075,0.43924563479258544,0.11253248,0.52669305
Lin7a,-3.8483841,-1.985151,0.00011889951289787118,0.0035977814319434667,0.125,0.5040694130723172,0.15553457,0.51056725
Gm2824,-3.849748,-28.127787,0.00011823942870504575,0.0035818415437481165,0.0,0.3516905094833459,0.0,0.25719428
Mdm2,-3.8524756,-2.470117,0.00011692961335708354,0.0035461610732560214,0.05,0.4180560037288014,0.06144627,0.30095178
Scn8a,-3.860384,-1.2451239,0.00011320900802925007,0.0034449639682375163,0.475,0.7591337707504213,0.74082804,1.2814645
Thsd7b,-3.8615613,-1.922237,0.00011266471660803977,0.0034323139855533206,0.2,0.5562367788892474,0.30160004,0.84766555
Uxs1,-3.8631017,-1.5594937,0.00011195632878136925,0.003414604488485121,0.1,0.4969344949983866,0.15204455,0.3947511
Wdfy3,-3.8638768,-1.3355485,0.00011160146986057298,0.0034115261605842957,0.4,0.7525366605715105,0.5325445,1.0205928
Ptpn5,-3.8670168,-2.1093287,0.0001101748911791379,0.0033717532186599494,0.075,0.4442651751461045,0.091764435,0.346912
Lnpk,-3.8702252,-1.4434197,0.00010873488976088397,0.003331478321408155,0.15,0.558531425907999,0.21452692,0.5012271
Dctn1,-3.8715596,-1.9030527,0.0001081412342078801,0.003317071875759975,0.1,0.4782546341113621,0.1209056,0.39249036
Nrg2,-3.876799,-1.70486,0.00010583971109991874,0.0032501863282912184,0.125,0.5219246351869778,0.18944396,0.5187684
Mrtfa,-3.8778586,-1.5355628,0.0001053798891139165,0.003239768444497639,0.25,0.6411745724427235,0.30220482,0.7045228
Mark1,-3.880449,-1.7095593,0.00010426380353650563,0.0032091276071316227,0.125,0.5257609981714532,0.16041484,0.4504888
Aig1,-3.8810377,-1.5022632,0.0001040117081964446,0.003205039678025764,0.275,0.6778889247427485,0.36975327,0.81861675
Rtn4rl1,-3.8813026,-2.3191445,0.00010389845306753823,0.003205039678025764,0.05,0.4226094439066366,0.08015182,0.3481559
Hs6st2,-3.8817737,-2.4196503,0.00010369739793252484,0.003202700094766601,0.075,0.4464164067261841,0.100382924,0.44786766
Thrb,-3.8839715,-1.4812763,0.00010276398611137214,0.003177523943397663,0.35,0.6941665770320175,0.5527845,1.1186451
D630045J12Rik,-3.8916345,-1.5422151,9.95711943813578e-05,0.003082347918233968,0.125,0.5295256534365924,0.18871646,0.47306585
Gpc5,-3.8955002,-2.1485016,9.799625278216963e-05,0.003037092632360897,0.3,0.6145351547094045,0.41697058,1.1920416
Slc8a3,-3.8990326,-2.5305417,9.657780867259522e-05,0.002996588590106967,0.05,0.4228245670646445,0.074703634,0.37029368
Cacng2,-3.8991601,-3.0273194,9.652695153158737e-05,0.002996588590106967,0.05,0.41138718583055467,0.044580985,0.316043
Phf24,-3.9036047,-1.6141347,9.477048660682011e-05,0.002947318258246824,0.15,0.574450539600588,0.22666872,0.57595766
Septin11,-3.9049392,-1.5563277,9.424907845780885e-05,0.0029344991172205377,0.125,0.5335412857194077,0.19132128,0.48249516
Epha4,-3.9065778,-1.4612865,9.361252534928077e-05,0.002918060969994402,0.325,0.7014449105446201,0.5739243,1.1425003
Trhde,-3.9135637,-2.0491889,9.094387693787759e-05,0.0028381672164004305,0.15,0.5223190276433258,0.21960926,0.7013284
Flywch1,-3.9138188,-2.1634727,9.084779956070223e-05,0.0028381672164004305,0.075,0.45667061059123015,0.092169546,0.35944876
Plxnc1,-3.916203,-2.6032043,8.99544692210386e-05,0.0028138260628280637,0.05,0.42318310566132444,0.062376656,0.33008957
Prickle2,-3.917518,-1.3389823,8.946540694756295e-05,0.002805058908612622,0.525,0.8120182137607114,0.9939888,1.6687632
Dpysl2,-3.9177535,-1.3741121,8.937807935462425e-05,0.002805058908612622,0.225,0.675881108601341,0.35770008,0.7489088
Hacd1,-3.9263484,-3.1066523,8.624517518532507e-05,0.0027104185464674672,0.025,0.3924563479258542,0.03669051,0.27908167
Gria3,-3.927585,-0.9568194,8.580318111712086e-05,0.0026996855698091776,0.75,0.8049191495464487,1.2893705,1.8092498
Chfr,-3.929812,-1.8669716,8.50122866811424e-05,0.0026779368618080846,0.1,0.48578394464164065,0.1193985,0.38021085
Ptpro,-3.931068,-3.21469,8.45693623185976e-05,0.0026671112271135183,0.05,0.41393280986698217,0.050241143,0.39091662
Pcdh9,-3.9336877,-0.70123535,8.365245883654382e-05,0.0026412944405851146,0.95,0.9715678892832813,3.366895,3.8395886
Atp2c1,-3.9338448,-1.476083,8.359781274952037e-05,0.0026412944405851146,0.325,0.7194794019576207,0.4437383,0.9375669
A330008L17Rik,-3.9339821,-2.7129898,8.355002509913268e-05,0.0026412944405851146,0.05,0.4238643289950163,0.075110234,0.41306916
Prr16,-3.9348063,-2.172281,8.326384089806168e-05,0.002638324769965704,0.175,0.5241834283460615,0.21542557,0.7340593
A330102I10Rik,-3.9353752,-2.9551501,8.30667784690178e-05,0.0026351881197904468,0.05,0.41845039618514934,0.051486004,0.3434041
Prpf6,-3.935856,-2.364141,8.290063826671194e-05,0.0026330261823008867,0.05,0.42576458355742,0.067876145,0.3086535
Dnm1,-3.9407423,-1.4583211,8.122983265277779e-05,0.002592215680974037,0.275,0.6925531533469578,0.38915843,0.8360692
Pde1a,-3.9545672,-1.3269377,7.667333431140814e-05,0.002452633920175639,0.55,0.7635079416299164,0.97028697,1.6313947
Atp8a2,-3.955931,-1.5741625,7.623716759188551e-05,0.0024415884305053204,0.225,0.6408877415653795,0.3329817,0.7777323
Usp4,-3.9562745,-2.1978428,7.612771177616685e-05,0.002440992381176138,0.075,0.46086551217238536,0.08630479,0.34610364
Slc9a9,-3.958855,-1.5823697,7.530997032303697e-05,0.0024176569923297533,0.3,0.6876053207127747,0.41908222,0.93957806
Nell1,-3.9602873,-2.2963095,7.485960769734135e-05,0.0024060737545784235,0.15,0.504929905704349,0.21565942,0.78034174
Nup93,-3.967499,-1.8427461,7.263079422722183e-05,0.0023400353008218833,0.15,0.5503925997633645,0.17213109,0.5150631
B230209E15Rik,-3.9702857,-1.6410517,7.17865237739362e-05,0.0023156109169335725,0.175,0.5949230934710121,0.2699884,0.67636144
Fbxl2,-3.9712765,-1.7903143,7.148851679649873e-05,0.002308769767213847,0.05,0.4324334014556667,0.09963584,0.3092363
Bend6,-3.9721205,-1.9915338,7.123569110249818e-05,0.0023033730685007533,0.075,0.4675701839303001,0.11100192,0.38311127
Tspan5,-3.9727092,-1.5705036,7.105980224355293e-05,0.002300454079860563,0.3,0.7390197554766771,0.53928006,1.1387753
Pigu,-3.972768,-2.7668514,7.104223597096846e-05,0.002300454079860563,0.05,0.4207091893442329,0.050501682,0.30199397
Cpne7,-3.974436,-3.209191,7.054622857675911e-05,0.002289344398378644,0.05,0.4181635653078054,0.05922966,0.447454
Usp14,-3.9747598,-1.9626026,7.045032526430307e-05,0.0022889966624568604,0.125,0.5136065397440034,0.13025169,0.43322405
Sphkap,-3.9754367,-1.5892569,7.025019856406649e-05,0.0022852576699957223,0.325,0.6635115270158832,0.46945447,1.0305914
Agtpbp1,-3.9883883,-1.5700402,6.652370099525867e-05,0.0021719220482899156,0.25,0.6852031121150192,0.34954327,0.8075214
Iqsec3,-3.9885354,-3.3098297,6.648244967868352e-05,0.0021719220482899156,0.025,0.39812125775339713,0.03305077,0.2875996
Ptprk,-3.9940693,-1.6112225,6.494885024642444e-05,0.0021256706530102614,0.325,0.6796816177261482,0.5326181,1.1470602
Acsl1,-3.9958158,-3.784628,6.44718345809053e-05,0.0021126319453523483,0.025,0.3958266107346456,0.023162654,0.27985165
Soga3,-3.9959729,-1.3786478,6.442911958674196e-05,0.0021126319453523483,0.2,0.6215983650639991,0.2934423,0.63487
Timm9,-3.9962573,-2.211976,6.435176692600334e-05,0.0021126319453523483,0.075,0.457244272345918,0.08388121,0.3403178
Faah,-4.001497,-1.9652314,6.294302696635864e-05,0.0020751891221914807,0.1,0.49112616973217166,0.11861195,0.3999417
Wipf3,-4.0083456,-2.0267768,6.114562283372563e-05,0.0020208891581084965,0.15,0.5296690688752644,0.17865947,0.58618164
Mgat4a,-4.0089736,-2.5670617,6.098327274222256e-05,0.0020180055893885716,0.05,0.4328636477716826,0.0676962,0.34717193
Dnaaf9,-4.010357,-1.2052393,6.0627034124183975e-05,0.0020086910072957135,0.5,0.8020149869133412,0.78689927,1.3241571
Ccnc,-4.0158906,-2.242027,5.9221687579961027e-05,0.0019645515373747564,0.075,0.4589294037503137,0.08204712,0.3396825
Papola,-4.024015,-1.4847003,5.7214295671077335e-05,0.0019026585701508018,0.325,0.7298770212613388,0.43942422,0.93385804
Klhl3,-4.0278025,-1.8390661,5.6300667516440756e-05,0.0018745959555969804,0.15,0.5654153669642537,0.190546,0.560194
Mpped1,-4.0320115,-2.654365,5.530148187320897e-05,0.0018459016371840061,0.075,0.4539098633967947,0.08318497,0.43573886
Tmem178,-4.0365644,-1.7686081,5.423969795099977e-05,0.0018149697184848866,0.1,0.5074038220214406,0.16751023,0.48325118
Ppargc1b,-4.037045,-3.1586561,5.412870440245708e-05,0.0018135140739326955,0.025,0.4030690903875802,0.0352209,0.27772707
Vopp1,-4.040881,-3.3975747,5.325069926386983e-05,0.0017863249553310642,0.025,0.40245957477322436,0.031005684,0.28658155
Dpp10,-4.044188,-1.4213231,5.250479747829988e-05,0.001763504885302397,0.8,0.8859847262557814,1.6701664,2.5298502
Slc24a4,-4.044806,-28.28708,5.2366458896043384e-05,0.0017610597628744504,0.0,0.36950987773833854,0.0,0.2833253
Wdr47,-4.0464053,-1.9310436,5.201013641355697e-05,0.0017512686283612479,0.125,0.5203470653615861,0.13170087,0.42969605
Phka2,-4.0477986,-2.1795719,5.170159437805922e-05,0.0017430637903870154,0.075,0.47033093112473556,0.09306733,0.36593026
Tango2,-4.0484757,-1.7001613,5.1552296017042425e-05,0.0017402138115300628,0.1,0.5136423936036715,0.15607402,0.43751958
Cadps2,-4.050016,-2.0733554,5.1214109236531836e-05,0.0017309724719315853,0.175,0.5504284536230325,0.25429964,0.7968997
Hook1,-4.0521455,-1.7883896,5.075013917037207e-05,0.0017174511832593168,0.125,0.5504643074827005,0.17388375,0.50442386
