names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Peri NN (for_DEGs),mean_expr_Rest (for_DEGs)
Kif13b,-5.1090693,-2.6880798,3.237498906300816e-07,1.2849570991477536e-05,0.06521739130434782,0.5215707369553524,0.0924157,0.48487112
Lrpprc,-5.1116223,-1.6602725,3.194042373794786e-07,1.269584594435886e-05,0.08695652173913043,0.5697686928456159,0.19848086,0.5270598
Tbc1d19,-5.1129766,-1.9978293,3.1712193207527576e-07,1.264253162442531e-05,0.06521739130434782,0.533548502779272,0.13266025,0.4489042
Hs2st1,-5.1146235,-1.7507089,3.143673700412708e-07,1.2551339127799326e-05,0.13043478260869565,0.6380491303568226,0.25537774,0.68265
Gfod1,-5.1156483,-2.1037242,3.126650944523203e-07,1.2501951023711082e-05,0.08695652173913043,0.5594764210148826,0.15264732,0.53580815
Ctnna3,-5.116856,-3.7340388,3.106702652185497e-07,1.2440700486471582e-05,0.021739130434782608,0.4656625425856195,0.049316607,0.514423
Myef2,-5.1172953,-1.5979149,3.0994792396289364e-07,1.2430299577437242e-05,0.13043478260869565,0.6329926483772638,0.26753503,0.65675205
Chd9,-5.12145,-1.8213578,3.031955031028549e-07,1.2177672897419597e-05,0.2391304347826087,0.7936166397704859,0.5084158,1.2065425
Car10,-5.122877,-2.3175952,3.0090824828483877e-07,1.2103899148822781e-05,0.17391304347826086,0.6395553164783934,0.38425305,1.2046392
Pals2,-5.1237006,-1.882047,2.995962664193735e-07,1.2069192921572063e-05,0.10869565217391304,0.5921104536489152,0.21541737,0.63447565
Gm20754,-5.1264644,-2.1066651,2.9523408039654955e-07,1.1911320931314244e-05,0.2826086956521739,0.745920745920746,0.65282905,1.602725
Chpt1,-5.1283765,-2.3643758,2.9225119402340593e-07,1.1808706140464537e-05,0.06521739130434782,0.5276313430159584,0.110428385,0.47076252
Nos1ap,-5.1309204,-1.9165606,2.8832859635753677e-07,1.1685353520553564e-05,0.1956521739130435,0.7009861932938856,0.38141364,1.0127074
Crtac1,-5.1327596,-3.3924534,2.855241942204612e-07,1.1589176886259504e-05,0.021739130434782608,0.46874663797740723,0.049316607,0.4258269
Nova1,-5.138168,-2.434607,2.7743016612959703e-07,1.127768315265094e-05,0.043478260869565216,0.5019544558006096,0.10365658,0.46402246
Camk2g,-5.139522,-1.8973192,2.754381953467755e-07,1.1213673195405846e-05,0.06521739130434782,0.5368836291913215,0.16296317,0.50641805
Mtmr7,-5.143658,-2.865952,2.694397525557583e-07,1.098610948584708e-05,0.021739130434782608,0.4701093778016855,0.05790933,0.36090901
Mtch2,-5.144216,-4.2905216,2.686399551505922e-07,1.0970145280997586e-05,0.021739130434782608,0.46580598888291197,0.021597907,0.3557521
Xylt1,-5.144875,-2.1255503,2.676988823330899e-07,1.0948354594048896e-05,0.15217391304347827,0.6427469965931505,0.3052154,0.9390216
Dzip3,-5.145159,-1.7241131,2.672946795279626e-07,1.0948354594048896e-05,0.17391304347826086,0.6792899408284023,0.31039384,0.7895696
Syt16,-5.14924,-1.9745238,2.615442188511812e-07,1.0729302535162197e-05,0.15217391304347827,0.6709700555854402,0.32667047,0.9235961
Pgm2l1,-5.150045,-1.9643761,2.6042380035108464e-07,1.0699675100051444e-05,0.13043478260869565,0.6236686390532544,0.22212265,0.6783553
Slc35f4,-5.1512256,-2.321726,2.5878974406292023e-07,1.0648821474687085e-05,0.10869565217391304,0.593939393939394,0.21832682,0.7974144
Agpat4,-5.1520123,-2.53087,2.577058800433311e-07,1.0620486191356299e-05,0.043478260869565216,0.5018110095033171,0.087257154,0.42325938
Atp8a1,-5.1546755,-1.8336898,2.5407081157597883e-07,1.0486762990854917e-05,0.2826086956521739,0.8172852788237404,0.6175865,1.3976432
Camkk2,-5.1554074,-3.4893365,2.530801917991199e-07,1.0461945774834387e-05,0.021739130434782608,0.4704321319705935,0.04031327,0.37979496
Sema3e,-5.157997,-29.36992,2.496057307109683e-07,1.0334215692147487e-05,0.0,0.43944773175542406,0.0,0.5269678
Bcl11b,-5.15904,-2.5555794,2.4821918329559855e-07,1.0292668912272736e-05,0.08695652173913043,0.5505110274341044,0.14214578,0.64079535
Chsy3,-5.164393,-2.082195,2.4122025493046676e-07,1.0017910741857253e-05,0.2391304347826087,0.7048951048951049,0.4657717,1.2562141
Rras2,-5.1651344,-2.702317,2.402663284635541e-07,9.993740318600154e-06,0.043478260869565216,0.5034247803478573,0.08481871,0.45496994
Trip11,-5.171988,-1.9136668,2.3161640325913695e-07,9.648887993136449e-06,0.08695652173913043,0.5722431414739108,0.16859308,0.5258439
Fbxo41,-5.178439,-4.174091,2.2375002078393934e-07,9.335656923081443e-06,0.021739130434782608,0.47003765465303926,0.02320602,0.35333982
Sgk1,-5.1788054,-3.1011708,2.2331152736683106e-07,9.331851851239115e-06,0.021739130434782608,0.4731934731934732,0.061396163,0.4339614
Smarcad1,-5.182859,-2.2104867,2.1851039897130491e-07,9.145443022365986e-06,0.08695652173913043,0.5702707548861395,0.13665187,0.5174358
Bach2,-5.1874065,-2.1462185,2.1324274455257266e-07,8.93889632781221e-06,0.13043478260869565,0.618145956607495,0.22396299,0.74725837
Pknox2,-5.1901884,-2.2456462,2.100813924311546e-07,8.820135960351755e-06,0.08695652173913043,0.5627039627039627,0.15845568,0.5956939
Rab6b,-5.1927233,-1.8222181,2.0724029130096647e-07,8.714470465190875e-06,0.13043478260869565,0.6318092164246011,0.23379183,0.6582361
Nkain3,-5.194013,-2.2232616,2.0580839639896416e-07,8.667823842069227e-06,0.17391304347826086,0.6712569481800251,0.40661633,1.2068106
Rnf180,-5.1945534,-3.0524132,2.0521207641799237e-07,8.656277069625518e-06,0.021739130434782608,0.47452035144342836,0.061396163,0.4221928
Pde3b,-5.1950107,-2.2703838,2.0470802799132435e-07,8.648592314664914e-06,0.08695652173913043,0.5610184687107764,0.15792376,0.6017813
Senp7,-5.1966486,-1.6524142,2.0291332552256803e-07,8.586269380773863e-06,0.15217391304347827,0.6748072440380133,0.30678195,0.755505
Asic2,-5.2007666,-2.0334744,1.984684155067897e-07,8.411429534175771e-06,0.3695652173913043,0.792684238838085,0.8259046,1.8335918
Atrnl1,-5.207858,-2.0569124,1.910329699722904e-07,8.109093053958044e-06,0.2608695652173913,0.7511923973462435,0.5470797,1.3937607
Slit2,-5.2124333,-2.5494661,1.8637958176701795e-07,7.924081269113564e-06,0.10869565217391304,0.574574143804913,0.20898227,0.8589386
Chuk,-5.212552,-4.199629,1.8626006725181933e-07,7.924081269113564e-06,0.021739130434782608,0.47276313430159583,0.023019878,0.3561935
Vezt,-5.214126,-1.8734003,1.846857557600266e-07,7.87699405916177e-06,0.13043478260869565,0.6360767437690514,0.23152018,0.6701428
Slc44a1,-5.2143364,-1.6239338,1.8447621489401524e-07,7.87699405916177e-06,0.17391304347826086,0.7109915725300341,0.4000736,0.92275405
Shank2,-5.2144556,-2.185323,1.8435788043092616e-07,7.87699405916177e-06,0.15217391304347827,0.6405953021337637,0.23023117,0.77817976
Ttll11,-5.2151604,-2.2121713,1.8365847932464224e-07,7.870659233577572e-06,0.08695652173913043,0.5752555137170522,0.15058227,0.5613444
Trp53bp1,-5.2165604,-2.1768644,1.8227636411915414e-07,7.823907194699156e-06,0.06521739130434782,0.5426214810830196,0.12209824,0.46197763
Tbcd,-5.2219405,-2.6630728,1.7705768290358664e-07,7.612063903390997e-06,0.06521739130434782,0.5360946745562131,0.08906067,0.46371806
Tsc1,-5.2223067,-2.7850006,1.7670796717710348e-07,7.609203650719183e-06,0.043478260869565216,0.5085171239017393,0.07103958,0.41041428
Zfyve28,-5.2226086,-2.4720936,1.7641995450978499e-07,7.608995469787998e-06,0.043478260869565216,0.5101667563206025,0.09671245,0.4468723
Zfp148,-5.2229013,-1.7101089,1.761411029381624e-07,7.608995469787998e-06,0.21739130434782608,0.7485386408463331,0.41483775,0.98661774
Ptchd4,-5.2231483,-4.583376,1.759061534122623e-07,7.608995469787998e-06,0.021739130434782608,0.47025282409897795,0.033315346,0.59451
Rufy2,-5.2232494,-2.9296496,1.758105201233392e-07,7.608995469787998e-06,0.043478260869565216,0.5079792002868926,0.06384322,0.4069996
Mast2,-5.2232766,-1.8850728,1.7578444704217993e-07,7.608995469787998e-06,0.13043478260869565,0.6464407387484311,0.25770614,0.73515296
Cdkl5,-5.2244935,-1.8199372,1.7463228950772117e-07,7.592831098822764e-06,0.17391304347826086,0.687107764030841,0.34744743,0.90292966
Celf5,-5.22518,-2.2264383,1.7398579954032067e-07,7.576982874632766e-06,0.06521739130434782,0.5434462972924511,0.12685283,0.49038222
Sorbs2,-5.2252164,-1.9598546,1.739513851481077e-07,7.576982874632766e-06,0.32608695652173914,0.7831091984938139,0.6923022,1.5858872
Asxl3,-5.2281632,-2.7032478,1.712025104989067e-07,7.480018629440038e-06,0.06521739130434782,0.5343733189887035,0.09328342,0.49272004
Txlng,-5.2287397,-2.26721,1.7066962174422552e-07,7.468880677959837e-06,0.06521739130434782,0.5387484310561234,0.11744887,0.46995914
Abca5,-5.229618,-2.388307,1.6986068327931383e-07,7.4456061333036906e-06,0.06521739130434782,0.5362381208535054,0.11021906,0.47626308
Crmp1,-5.233864,-3.6272616,1.6600278824564912e-07,7.288390392419267e-06,0.021739130434782608,0.47724583109198493,0.036573242,0.37864512
Exoc6,-5.237698,-2.3642313,1.625919424037549e-07,7.150319954809975e-06,0.08695652173913043,0.564389456697149,0.12568244,0.5244543
Chrna7,-5.241276,-4.1627913,1.5947022146623064e-07,7.024532542291176e-06,0.021739130434782608,0.4757755065447373,0.032539304,0.46524554
Npepps,-5.2417426,-1.8259875,1.5906733844493435e-07,7.018291270961225e-06,0.17391304347826086,0.7147570378339609,0.32766244,0.8648563
Prmt8,-5.2417607,-28.6499,1.5905155918330632e-07,7.018291270961225e-06,0.0,0.4465841850457235,0.0,0.35149583
Gramd1b,-5.2451005,-1.9883986,1.561970474784095e-07,6.914356945213942e-06,0.15217391304347827,0.6820871436256052,0.28736666,0.8419918
Lonrf2,-5.245128,-28.538095,1.5617379227413125e-07,6.914356945213942e-06,0.0,0.4468710776403084,0.0,0.3291483
Ppargc1a,-5.2485228,-4.0512447,1.5332356264732055e-07,6.809593600551245e-06,0.021739130434782608,0.4769948000717231,0.031303916,0.42342559
Purg,-5.2536473,-1.7397764,1.4911638360665859e-07,6.633704019057808e-06,0.15217391304347827,0.6725838264299803,0.29469433,0.7629599
Spire1,-5.256356,-1.7210983,1.4693791757168364e-07,6.547631583998572e-06,0.15217391304347827,0.6720100412408104,0.29379964,0.7542114
Mical3,-5.2574353,-1.9345165,1.4607808387294604e-07,6.520129756920366e-06,0.15217391304347827,0.6808319885242962,0.29602185,0.8402095
Fto,-5.2575364,-1.7286344,1.4599817830580618e-07,6.520129756920366e-06,0.1956521739130435,0.74308768154922,0.39527524,0.95807534
Slc38a1,-5.2590184,-28.653345,1.448262716714395e-07,6.4858031996859655e-06,0.0,0.4480545095929711,0.0,0.35220292
Cdh13,-5.261782,-2.9901366,1.426658496026546e-07,6.410420365925299e-06,0.08695652173913043,0.5447731755424063,0.14708224,0.81490314
Uvrag,-5.263777,-1.9253166,1.4112574618599527e-07,6.351840536043037e-06,0.10869565217391304,0.6070647301416532,0.1986638,0.60690176
Txndc16,-5.2640514,-3.013941,1.4091506822926842e-07,6.351840536043037e-06,0.043478260869565216,0.5075847229693383,0.06505274,0.43369198
Brinp2,-5.2672906,-2.3690007,1.3845192850835548e-07,6.252442552973969e-06,0.06521739130434782,0.5467097005558544,0.1499461,0.6074175
Emsy,-5.267437,-1.7509476,1.3834158957107702e-07,6.252442552973969e-06,0.10869565217391304,0.6124798278644432,0.22095834,0.605552
Ppp4r4,-5.269194,-4.0070763,1.3702413896777317e-07,6.2088340877977494e-06,0.021739130434782608,0.47921821767975614,0.031303916,0.41296032
Mir9-3hg,-5.272113,-3.3383484,1.3486203785978935e-07,6.1211874278590195e-06,0.021739130434782608,0.48076026537565,0.04841138,0.4065984
Flnb,-5.2741995,-1.9911944,1.3333697358984021e-07,6.062207242570231e-06,0.10869565217391304,0.598099336560875,0.1894326,0.60386693
Pcnx2,-5.2744465,-3.001777,1.331574825201278e-07,6.062207242570231e-06,0.043478260869565216,0.5135377443069751,0.07429749,0.48105386
Sel1l3,-5.276697,-28.871355,1.3153284975772603e-07,6.000488409151271e-06,0.0,0.4495606957145419,0.0,0.3994945
Smarca1,-5.2773743,-3.8195553,1.3104790230440356e-07,5.988532542379802e-06,0.021739130434782608,0.48072440380132686,0.033315346,0.3908924
Kcnk10,-5.278381,-28.746416,1.3033022959883624e-07,5.965882911960357e-06,0.0,0.44970414201183434,0.0,0.37179285
Plekha5,-5.2800465,-2.0448556,1.2915114940987601e-07,5.9219989499033595e-06,0.2608695652173913,0.7627756858526089,0.48241404,1.2692665
Gtdc1,-5.2803574,-1.9693726,1.2893202863650646e-07,5.9219989499033595e-06,0.21739130434782608,0.7307512999820692,0.4069692,1.0874944
Mcf2l,-5.280449,-2.6769817,1.2886764982665562e-07,5.9219989499033595e-06,0.043478260869565216,0.5111350188273265,0.07692334,0.41300517
Kazn,-5.2839627,-2.3442893,1.2641889367536097e-07,5.826544893751199e-06,0.08695652173913043,0.5755424063116371,0.17723857,0.6854785
Klhl7,-5.2849693,-1.900896,1.2572576246325395e-07,5.804555390700402e-06,0.10869565217391304,0.619723865877712,0.21427678,0.6378508
Acer3,-5.2851615,-2.1348445,1.255938560305724e-07,5.804555390700402e-06,0.06521739130434782,0.5482517482517483,0.13657378,0.49634546
Stau2,-5.2881446,-2.0690346,1.235632576055738e-07,5.724387468727186e-06,0.1956521739130435,0.7419401111708804,0.40181997,1.123347
Kcnip3,-5.289179,-3.3487601,1.2286684172658766e-07,5.701955159228687e-06,0.043478260869565216,0.5067957683342299,0.05977926,0.48709813
Dnm1,-5.290048,-1.7340862,1.2228429913258658e-07,5.684738957945677e-06,0.15217391304347827,0.692845615922539,0.3315302,0.83626044
Zfp704,-5.295886,-1.8990749,1.1844073255330662e-07,5.515602224796099e-06,0.10869565217391304,0.6042675273444504,0.20031829,0.6028001
Kdm4c,-5.296124,-1.8043928,1.1828660331246931e-07,5.515602224796099e-06,0.17391304347826086,0.687107764030841,0.29824844,0.7946864
Gpr45,-5.2966638,-3.2528534,1.1793756804408415e-07,5.511273831903549e-06,0.043478260869565216,0.5098081405773713,0.057328254,0.44625494
Tasp1,-5.2973685,-1.912101,1.1748354616544045e-07,5.499621751681856e-06,0.13043478260869565,0.6329567868029407,0.22795556,0.67477155
Add2,-5.2980638,-2.1593604,1.1703707935681332e-07,5.488283285021944e-06,0.10869565217391304,0.6050206204052357,0.18392372,0.6429217
Dlgap3,-5.2983384,-3.0349257,1.1686129477944829e-07,5.488283285021944e-06,0.043478260869565216,0.5147211762596378,0.065854646,0.44334933
Tnpo3,-5.298439,-1.9175565,1.1679690446741919e-07,5.488283285021944e-06,0.08695652173913043,0.578698224852071,0.16952877,0.52941716
Nfx1,-5.2995734,-2.4211557,1.1607342068487998e-07,5.4717417786012725e-06,0.06521739130434782,0.5452393760086067,0.10438047,0.46328217
Kat6b,-5.302273,-1.8473266,1.1436961699798894e-07,5.400899136618564e-06,0.17391304347826086,0.7088757396449704,0.33963376,0.89824164
Mib1,-5.3031607,-1.7040998,1.1381468922730236e-07,5.384156161157772e-06,0.15217391304347827,0.6841312533620226,0.3134006,0.7881211
Large1,-5.3033895,-1.8387523,1.136720894501778e-07,5.384156161157772e-06,0.45652173913043476,0.8463690155997848,0.9809471,1.9405793
Slit1,-5.3091817,-2.9468875,1.1011853260853603e-07,5.2277119632356245e-06,0.043478260869565216,0.5145777299623453,0.08650138,0.5286832
Ppm1h,-5.309264,-2.0915043,1.1006879158746145e-07,5.2277119632356245e-06,0.15217391304347827,0.6763492917339071,0.26797387,0.83713835
Ube2w,-5.311396,-1.8297541,1.0878859370700603e-07,5.182889207282361e-06,0.13043478260869565,0.6468352160659853,0.24234872,0.68049496
Lcor,-5.3115883,-1.9439468,1.0867392158718901e-07,5.182889207282361e-06,0.1956521739130435,0.7274161735700198,0.33404073,0.9266181
Nrg1,-5.317399,-2.0927126,1.0526117900365338e-07,5.032683060192467e-06,0.45652173913043476,0.8493813878429263,1.1102116,2.2700949
Jph4,-5.3187075,-2.3699129,1.0450707428655249e-07,5.005534912797978e-06,0.08695652173913043,0.5708086785009862,0.12923633,0.5383184
Dcx,-5.318808,-3.7866488,1.0444928330955423e-07,5.005534912797978e-06,0.021739130434782608,0.4847050385511924,0.0414919,0.460367
Rtl4,-5.3208027,-2.393948,1.033103313653755e-07,4.9659187903177804e-06,0.13043478260869565,0.6294782140935987,0.26104406,0.94303936
Kcnh7,-5.3222394,-1.999757,1.0249753259540218e-07,4.935678675337735e-06,0.391304347826087,0.7977407208176439,0.8579269,1.8613069
Elmo1,-5.322285,-2.7791681,1.0247174924931172e-07,4.935678675337735e-06,0.10869565217391304,0.5735341581495428,0.16315803,0.79595435
Slc2a13,-5.323795,-2.1356285,1.0162441180462874e-07,4.911237311493479e-06,0.17391304347826086,0.6641563564640488,0.30985534,0.95402217
Ptprj,-5.3241334,-1.9917194,1.0143533581446886e-07,4.910932384386988e-06,0.1956521739130435,0.7141832526447911,0.35734105,0.99630743
Afdn,-5.325195,-1.7483964,1.0084476158417787e-07,4.891152967088193e-06,0.15217391304347827,0.6859960552268245,0.32978356,0.8383631
Cntn3,-5.328059,-2.260403,9.926778725181491e-08,4.823373315472453e-06,0.17391304347826086,0.6645508337816031,0.34901217,1.0990003
Fam135b,-5.3300176,-2.0709004,9.820336770744371e-08,4.780297989672124e-06,0.1956521739130435,0.701739286354671,0.4318068,1.1844735
Pdzd4,-5.3359833,-2.3916645,9.502803608191773e-08,4.634125824902231e-06,0.08695652173913043,0.5795947642101488,0.13181187,0.5535158
Tenm4,-5.3363495,-2.1721463,9.483650080584943e-08,4.633194139369407e-06,0.2826086956521739,0.7492200107584723,0.61633956,1.577026
Yeats2,-5.337292,-1.9082196,9.43450160438321e-08,4.617578471944934e-06,0.06521739130434782,0.5548144163528779,0.15572748,0.49010462
Spata5,-5.33742,-2.4106078,9.427840294020252e-08,4.617578471944934e-06,0.06521739130434782,0.5482517482517483,0.11081996,0.48434764
Pde7a,-5.3402843,-2.0582824,9.280095698748827e-08,4.55861373720989e-06,0.06521739130434782,0.5546709700555854,0.14275675,0.4941479
Pak1,-5.340998,-2.0807202,9.243627905696829e-08,4.549016150660692e-06,0.10869565217391304,0.6131611977765824,0.2049525,0.67408174
Cntnap5b,-5.3509355,-2.5935335,8.750073168298793e-08,4.314026899673185e-06,0.13043478260869565,0.5971669356284741,0.21738131,0.90243304
Gm4258,-5.35164,-1.947633,8.716064698031884e-08,4.305159162428616e-06,0.21739130434782608,0.7247982786444325,0.41390783,1.0911716
Ripor2,-5.3532324,-2.1134002,8.639685084281721e-08,4.275291679827806e-06,0.08695652173913043,0.5887036040882194,0.18907282,0.64216745
Zfp608,-5.353827,-2.1065397,8.611319066541053e-08,4.26911703538668e-06,0.15217391304347827,0.6607853684776762,0.26454514,0.8347324
Ntm,-5.3563523,-1.9790137,8.491873731147631e-08,4.2176829418842305e-06,0.43478260869565216,0.815886677425139,0.95521826,1.9884932
Slc25a12,-5.359647,-1.9097489,8.338484244454727e-08,4.1491679934907136e-06,0.13043478260869565,0.6588847050385512,0.24911076,0.7241217
Fbxw7,-5.3634443,-1.8318771,8.164988308093707e-08,4.070375432995879e-06,0.15217391304347827,0.693491124260355,0.3259051,0.8635671
Arnt2,-5.3638377,-2.367649,8.147212789641072e-08,4.069063339361628e-06,0.08695652173913043,0.577407208176439,0.14676894,0.596572
Mapk4,-5.366354,-3.8765986,8.03441514154329e-08,4.027700277113212e-06,0.021739130434782608,0.4882911959835037,0.041846722,0.48716906
Gabrg3,-5.368889,-2.3997037,7.922326606355147e-08,3.978933007715192e-06,0.1956521739130435,0.6546530392684239,0.36210844,1.1947175
Hook1,-5.3708105,-2.4286642,7.838360470875862e-08,3.944133817461318e-06,0.06521739130434782,0.5506544737313968,0.11502447,0.50459206
Tmem135,-5.3713136,-1.6294999,7.816512154518861e-08,3.940519354445062e-06,0.17391304347826086,0.703639949793796,0.35716668,0.8450929
Dcaf5,-5.3743057,-1.802225,7.68782656186039e-08,3.8829304458118175e-06,0.06521739130434782,0.5591178052716514,0.17107673,0.5012116
Sipa1l1,-5.376511,-1.970631,7.594300676975517e-08,3.842916368932809e-06,0.2608695652173913,0.7547068316299086,0.51195985,1.2865692
Slc25a23,-5.3794575,-2.5905986,7.471058956217139e-08,3.787685927425557e-06,0.043478260869565216,0.5233996772458311,0.08625423,0.43348047
Sphkap,-5.380876,-2.280309,7.412427334477741e-08,3.7650646971156318e-06,0.15217391304347827,0.6638694638694639,0.31576875,1.0309657
Cacng8,-5.38191,-2.9816277,7.369964125362897e-08,3.7505859100094894e-06,0.043478260869565216,0.5222879684418146,0.07462165,0.47745663
Cmip,-5.3831267,-1.8650974,7.32028710979555e-08,3.7323740918445242e-06,0.15217391304347827,0.6956786802940649,0.3070837,0.837017
Upp2,-5.3843255,-2.1897323,7.27167423505011e-08,3.714636629197651e-06,0.17391304347826086,0.7076205845436615,0.3278422,1.0188477
Rab11fip2,-5.3882694,-2.415548,7.113930906927194e-08,3.6409775898882613e-06,0.06521739130434782,0.5514434283665053,0.11179,0.48921886
Mphosph9,-5.393238,-2.6289284,6.919909545321566e-08,3.548434532114322e-06,0.043478260869565216,0.5242603550295858,0.087149665,0.4467784
Sec61a2,-5.3933296,-1.9765519,6.916384924906558e-08,3.548434532114322e-06,0.10869565217391304,0.6207638515330823,0.203984,0.6368544
Tiam1,-5.394501,-2.2351155,6.871423087412828e-08,3.5370716160686337e-06,0.10869565217391304,0.6042675273444504,0.2066582,0.7327441
Orc4,-5.4004397,-2.0982628,6.647774790411106e-08,3.428516480198588e-06,0.08695652173913043,0.5938676707907478,0.16127174,0.55924803
Krit1,-5.403441,-1.9975846,6.537443449691065e-08,3.3780981825615175e-06,0.13043478260869565,0.6500627577550655,0.22798645,0.7043647
Usp29,-5.407879,-2.3884163,6.377545552646254e-08,3.301823680146529e-06,0.06521739130434782,0.5603012372243141,0.1562473,0.6341709
D430041D05Rik,-5.409023,-2.1763074,6.33695285819049e-08,3.2871413764397384e-06,0.17391304347826086,0.680437511206742,0.32090983,0.99704933
Aig1,-5.4092517,-2.0262175,6.328864411349774e-08,3.2871413764397384e-06,0.15217391304347827,0.6781782320243859,0.27100295,0.81887615
Qrich1,-5.4111824,-1.8439265,6.260995218995317e-08,3.2603283243101587e-06,0.10869565217391304,0.6310919849381388,0.22587262,0.6469594
Gm1043,-5.41939,-28.743858,5.980258932540794e-08,3.1201855828615754e-06,0.0,0.4617177694100771,0.0,0.37124306
Ntng1,-5.420223,-3.0271032,5.9524696207835364e-08,3.111728768685868e-06,0.10869565217391304,0.5711672942442173,0.17361377,0.93434095
Vps41,-5.420543,-2.1082337,5.941814775491564e-08,3.111728768685868e-06,0.13043478260869565,0.6491303568226645,0.20612866,0.68661696
Ptprt,-5.42909,-2.5920334,5.6642126616125055e-08,2.9842626317162354e-06,0.13043478260869565,0.6212659135736058,0.3036432,1.1439577
Nfib,-5.430014,-2.008734,5.634957746957136e-08,2.974682016910378e-06,0.34782608695652173,0.8191859422628653,0.75391877,1.7099327
Celf4,-5.4336104,-2.137852,5.522511340214929e-08,2.9210606242436056e-06,0.30434782608695654,0.7932221624529316,0.636818,1.5930971
Phf14,-5.43911,-1.9568378,5.354745447900373e-08,2.837909471106174e-06,0.2608695652173913,0.7950869643177335,0.48989525,1.2395437
Scai,-5.4418,-2.1917624,5.274486560694124e-08,2.8008982981393497e-06,0.17391304347826086,0.7193114577729962,0.32570365,1.0148507
Atp11b,-5.4479856,-1.9762855,5.09434314642077e-08,2.710594066224279e-06,0.10869565217391304,0.6347498655190963,0.22971292,0.7011732
Kcnh1,-5.4487085,-3.5821269,5.073684196185316e-08,2.70495822125991e-06,0.043478260869565216,0.5178769948000718,0.056559723,0.5288082
Gse1,-5.4493856,-2.571832,5.0544064448530375e-08,2.700037796683919e-06,0.08695652173913043,0.5768692845615923,0.12234924,0.5731337
Rundc3b,-5.4519296,-2.093648,4.982616966051566e-08,2.6669903959722228e-06,0.06521739130434782,0.5656446117984579,0.15137471,0.5292008
2210408F21Rik,-5.452378,-2.2499635,4.970066300208955e-08,2.665582464802687e-06,0.10869565217391304,0.6056302671687287,0.19620076,0.70858634
Cdh8,-5.4577217,-2.3198197,4.822821868917785e-08,2.591784472356418e-06,0.1956521739130435,0.6914470145239376,0.4028991,1.2462195
Cd46,-5.4604397,-3.650806,4.749570021773333e-08,2.557533997696382e-06,0.021739130434782608,0.49718486641563564,0.03951387,0.4096194
Slain1,-5.462178,-3.733757,4.703275481464911e-08,2.5376910077703243e-06,0.021739130434782608,0.4962883270575578,0.04031327,0.4364935
Mgat5,-5.4646673,-2.1745028,4.6377617560253353e-08,2.507377432281705e-06,0.10869565217391304,0.6264299802761342,0.20847665,0.71609145
Dync1i1,-5.4647493,-2.1605387,4.635609213133841e-08,2.507377432281705e-06,0.21739130434782608,0.7190245651784113,0.4090757,1.1816248
Ttc8,-5.468007,-2.931211,4.551236713513917e-08,2.470540009941797e-06,0.043478260869565216,0.5304285458131612,0.07026354,0.4416131
Dnaaf9,-5.4684095,-1.9752098,4.540912601448354e-08,2.4699255384801067e-06,0.2608695652173913,0.8024744486282948,0.531933,1.3246933
Clvs2,-5.4700933,-2.4554574,4.497984496900044e-08,2.4515384063225996e-06,0.06521739130434782,0.5644611798457952,0.12737821,0.55681205
Iqgap2,-5.4701757,-3.0450017,4.49589487681972e-08,2.4515384063225996e-06,0.06521739130434782,0.5528061681907835,0.13406256,0.7811976
Epha6,-5.4702673,-1.6343482,4.4935741805301625e-08,2.4515384063225996e-06,0.6739130434782609,0.8862470862470863,1.5769708,2.5589347
Nr3c2,-5.4774685,-2.0902555,4.314532380137567e-08,2.365948674577478e-06,0.32608695652173914,0.7757575757575758,0.67209035,1.625468
Wasf1,-5.4782557,-2.1487906,4.295391912448157e-08,2.3602695437112877e-06,0.17391304347826086,0.7192755961986731,0.35298863,1.0568247
Prr16,-5.4795365,-3.5348442,4.2644089797026206e-08,2.3480465017337997e-06,0.043478260869565216,0.5244755244755245,0.08942266,0.7343787
Rnf169,-5.480964,-2.1626582,4.230140371970425e-08,2.3339604064649963e-06,0.08695652173913043,0.5916083916083916,0.16213083,0.5811458
Tmem108,-5.4818425,-2.4278593,4.209184871522966e-08,2.327176903247368e-06,0.13043478260869565,0.6372960372960373,0.26849318,0.97730434
Kdm1a,-5.4820166,-4.456714,4.205049377270006e-08,2.327176903247368e-06,0.021739130434782608,0.49463869463869464,0.021597907,0.3916485
Gnai1,-5.4829683,-2.5489466,4.1824826927875356e-08,2.3219692139504357e-06,0.06521739130434782,0.5578267885960194,0.114709236,0.5372558
Ddhd1,-5.491167,-2.1542194,3.9928649143979657e-08,2.22128944616715e-06,0.08695652173913043,0.5993903532365071,0.1677437,0.5949575
Erp44,-5.491222,-3.3836691,3.991623694235253e-08,2.22128944616715e-06,0.021739130434782608,0.5000179307871615,0.046017606,0.39979592
Rnf165,-5.4930887,-3.0594428,3.9496441175056885e-08,2.206381235704321e-06,0.043478260869565216,0.5278465124618971,0.06903748,0.4674155
Adcy8,-5.4933906,-2.7652283,3.942893656846428e-08,2.206381235704321e-06,0.06521739130434782,0.5584364353595123,0.13729243,0.69339734
Homer1,-5.493784,-2.0580347,3.934114387262046e-08,2.206381235704321e-06,0.15217391304347827,0.6896897973821051,0.3332478,0.97339153
