names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA2-FC-IG Glut (for_DEGs),mean_expr_Rest (for_DEGs)
1600002D24Rik,4.0148816,3.6177704,5.9475691452116594e-05,0.0014397403867733088,0.18716577540106952,0.01787773933102653,0.08391992,0.0071058176
Ryr2,4.0085526,0.4372393,6.109206720659843e-05,0.0014762084944616007,0.839572192513369,0.8045343137254902,2.159221,1.8961966
Socs2,3.986458,0.8331227,6.706698520169714e-05,0.0016047105007743563,0.47593582887700536,0.31509515570934254,0.38375354,0.23315197
Lhx2,3.9835825,0.84451973,6.78840971144573e-05,0.0016224923778386936,0.40641711229946526,0.2358347750865052,0.25312465,0.14877385
Ndufa4,3.981767,0.9191164,6.840480492648658e-05,0.0016323597765317002,0.5561497326203209,0.4069708765859285,0.708097,0.43487117
9630014M24Rik,3.9756656,0.56142765,7.018268473941716e-05,0.0016711660456039325,0.5133689839572193,0.333982122260669,0.3904098,0.2803764
Zbtb1,3.9755473,0.9111895,7.02175833824652e-05,0.0016711660456039325,0.3582887700534759,0.19258217993079585,0.19938111,0.110940345
Ccdc85b,3.9648004,1.2140801,7.34573922104513e-05,0.0017409961220472964,0.37967914438502676,0.22188581314878894,0.33749914,0.15959801
Nkain3,3.9624617,0.56172484,7.41809032501187e-05,0.0017546134421925082,0.7272727272727273,0.6700547866205305,1.4911244,1.2035681
Cox5a,3.953039,1.0628613,7.716491005678345e-05,0.0018171964357806935,0.4919786096256685,0.3359284890426759,0.5424693,0.29622343
Cables2,3.9444032,1.6529055,7.999900383433647e-05,0.0018806414987127043,0.26737967914438504,0.10085063437139562,0.15026827,0.050276827
Kcnip2,3.9313176,0.69335395,8.448162030946546e-05,0.001973931424100293,0.5080213903743316,0.3507785467128028,0.37713265,0.24943036
Actb,3.9127765,0.9235293,9.12409593904041e-05,0.00211889341303873,0.7807486631016043,0.6830305651672434,1.2579168,0.8448297
Cplx2,3.9125764,0.676108,9.131665695194825e-05,0.00211889341303873,0.7165775401069518,0.5485149942329873,0.8336416,0.5959003
Trpm3,3.907676,0.64244485,9.318812835880818e-05,0.0021582747020897288,0.7754010695187166,0.686562860438293,1.7666993,1.412935
Wdr7,3.9014108,0.3405939,9.56336916966166e-05,0.0022114262443098864,0.7219251336898396,0.7337081891580162,1.1703167,1.0136216
Ppp1r9b,3.900378,0.95669943,9.60426187591371e-05,0.002217066293864273,0.42780748663101603,0.2669405997693195,0.320254,0.17771903
Plpp6,3.8935804,1.1779422,9.87754433375799e-05,0.002272342604863675,0.2727272727272727,0.1086361014994233,0.13016158,0.059627347
Cep112,3.8906913,0.69353765,9.995907671622449e-05,0.0022956413601409845,0.5882352941176471,0.48918685121107264,0.7574295,0.5308885
Elovl6,3.8874972,0.5509197,0.00010128317557643437,0.0023240639861134,0.6310160427807486,0.5470371972318339,0.6812874,0.51071966
Agap2,3.8859138,0.7833604,0.0001019456878043228,0.002335277605543183,0.5347593582887701,0.39039071510957324,0.4313799,0.27260885
Uchl1,3.869475,0.852057,0.00010907000972468957,0.0024899839943096085,0.6417112299465241,0.5040369088811996,0.73053443,0.46762782
Mtmr12,3.8646793,0.60236466,0.00011123526436268782,0.002532958943580866,0.5775401069518716,0.48323961937716264,0.56019044,0.40190402
Enc1,3.858769,0.8839942,0.0001139596235046423,0.0025862289557176846,0.5935828877005348,0.44824106113033446,0.6616946,0.41098982
Prkab2,3.854524,0.8416861,0.0001159550831521323,0.0026248635925002484,0.45454545454545453,0.30529123414071513,0.31100142,0.18527544
Gapdh,3.8461382,0.8834743,0.00011999403490668178,0.0027094451411281842,0.5133689839572193,0.3486519607843137,0.615344,0.3790594
Mt3,3.8384035,0.7931276,0.0001238368857372449,0.0027891845094381988,0.6417112299465241,0.49996395617070355,0.8540889,0.5758452
Agbl4,3.8359191,0.38983938,0.00012509553413417475,0.0028128175750504396,0.7379679144385026,0.7532079008073818,1.8296778,1.6080425
Washc2,3.8315558,0.82654166,0.000127335475667832,0.002853631552289113,0.5080213903743316,0.37730680507497116,0.44426265,0.27414092
Gab3,3.825559,0.92914295,0.00013047567001483933,0.002921567711082277,0.37433155080213903,0.22329152249134948,0.25372827,0.14122212
Coro1c,3.8216188,0.61661285,0.00013257852754060037,0.002963714671394286,0.47058823529411764,0.31228373702422146,0.2914133,0.1993842
Plxna2,3.8011215,0.46864656,0.00014404272011210806,0.0031931931190547816,0.7219251336898396,0.6575115340253749,1.0151181,0.8204948
Lingo3,3.788618,2.585063,0.00015148752989962197,0.003333718205080133,0.20320855614973263,0.04354094579008074,0.12996382,0.022866147
Sh3d19,3.786457,0.5597783,0.00015281054917874336,0.003354591059177152,0.6363636363636364,0.5420271049596309,0.74219304,0.55767787
Homer3,3.7842822,1.1286029,0.00015415289889238743,0.003381296647541592,0.25133689839572193,0.08906430219146483,0.11051297,0.052063532
Dscaml1,3.776429,0.35579103,0.00015909292986712365,0.0034811294996169484,0.7219251336898396,0.738538062283737,1.4198202,1.2386338
Ppia,3.7686942,0.9043073,0.00016410388174584842,0.003567533416270993,0.6631016042780749,0.5320429642445214,0.9645299,0.6245709
Synj1,3.7655547,0.49074516,0.0001661798000957545,0.003603915438719067,0.7967914438502673,0.7211649365628604,1.1489025,0.9295746
Ttc21b,3.7630975,0.6385953,0.00016782163808440223,0.0036336562573149782,0.5508021390374331,0.427479815455594,0.45328054,0.31361198
Mas1,3.759194,1.0004121,0.00017046175534016694,0.0036848812276671643,0.32620320855614976,0.16868512110726644,0.17822015,0.09304986
Atp6v0c,3.7416356,0.82453763,0.00018282645168852458,0.00392375939047177,0.7807486631016043,0.6811562860438293,1.2493664,0.8775318
Abl2,3.7338507,0.42358035,0.00018857428770314264,0.004034228591228856,0.6951871657754011,0.6730464244521338,0.9575575,0.78704125
Selenom,3.7309706,1.1512707,0.000190743468638303,0.004075839930615219,0.33689839572192515,0.18151672433679353,0.3094746,0.15126243
Syt13,3.730866,0.56783915,0.0001908227254452529,0.004075839930615219,0.5508021390374331,0.4071150519031142,0.41403255,0.29715186
Kcnh1,3.7291324,0.52957803,0.00019214014297140852,0.0041007193341078205,0.6417112299465241,0.5162557670126874,0.69382274,0.5269131
Calm1,3.721302,0.7244341,0.0001981982138950467,0.004219957216608483,0.9090909090909091,0.8366133217993079,1.7297424,1.3370491
Gm43462,3.7166429,1.0248331,0.00020188746974657978,0.004291705943109651,0.32620320855614976,0.17578575547866204,0.17530009,0.08999344
Bcan,3.7111921,0.58059233,0.00020628548114522973,0.004381731919661916,0.36363636363636365,0.19463667820069205,0.26012915,0.18120909
Slc2a6,3.7104094,1.6806377,0.0002069242535742802,0.004391828351928049,0.23529411764705882,0.0804858708189158,0.113134295,0.036684286
Cers6,3.709454,0.38627812,0.00020770666905860747,0.004404955167801723,0.7005347593582888,0.6903835063437139,1.1683092,0.99172556
Stmn2,3.7018876,0.66607946,0.00021400151016138778,0.004520613661978372,0.7058823529411765,0.56844723183391,0.8312968,0.5971616
Msra,3.6940298,0.32974544,0.0002207279372671213,0.004652982438629016,0.7379679144385026,0.7416017877739332,1.5469227,1.3715881
Stard13,3.6939616,0.53915924,0.0002207872202922216,0.004652982438629016,0.5026737967914439,0.34533592848904265,0.45584956,0.33463404
Ptpn1,3.6932836,0.5604037,0.00022137691059730884,0.004661753595415117,0.5828877005347594,0.45216983852364473,0.47317362,0.34381187
Plxnc1,3.676822,0.56430465,0.00023615774236724845,0.004938177850122931,0.5721925133689839,0.42164071510957324,0.45474952,0.32886323
Grin1,3.672072,0.47643423,0.0002405920255959188,0.005023082927554264,0.786096256684492,0.7054498269896193,1.253047,1.0287609
Rtn3,3.6639593,0.32782108,0.00024834624469179003,0.005156927043947758,0.8877005347593583,0.8660971741637832,1.8061142,1.6199436
Nuak2,3.6614068,3.6599524,0.0002508340977719925,0.005200549542541233,0.1657754010695187,0.010885236447520185,0.06990181,0.0057116197
Ankrd31,3.6584585,2.9826958,0.0002537368554313189,0.005252626583543558,0.18181818181818182,0.027393310265282585,0.09207302,0.012127251
Aldoa,3.6518793,0.95462143,0.00026032827309423976,0.005372519737359618,0.5882352941176471,0.46478517877739334,0.79617083,0.48732957
Kif5c,3.6424246,0.5034811,0.0002700821806724325,0.005544009316018534,0.7807486631016043,0.70635092272203,1.1320306,0.90935594
Rhbdl1,3.6401405,0.937839,0.000272489353979051,0.0055891518636771755,0.3422459893048128,0.1892661476355248,0.18787329,0.10245724
Tpst2,3.6396217,0.70988035,0.0002730387975435217,0.005596149877951509,0.34759358288770054,0.19196943483275664,0.17879535,0.11305325
Manba,3.6357362,0.79813707,0.0002771879508031523,0.0056639089262971115,0.37967914438502676,0.2376369665513264,0.24772571,0.14985265
Npy2r,3.6257036,1.2923809,0.00028817580022086494,0.00588395421879532,0.26737967914438504,0.11418685121107267,0.15139595,0.0646033
Gatad2a,3.6226187,0.6552427,0.0002916355616753862,0.005941051965290089,0.34759358288770054,0.19456459054209918,0.17717804,0.11607939
App,3.6214447,0.3361458,0.00029296229890742796,0.005963558311850447,0.9144385026737968,0.8992935409457901,2.0086536,1.8102465
4930532I03Rik,3.6187923,1.1588566,0.0002959811646310781,0.0060158955322519424,0.2620320855614973,0.1084919261822376,0.11130537,0.051386964
Clvs2,3.6038048,0.49810755,0.0003135926576717707,0.00634028195006808,0.6631016042780749,0.5629685697808535,0.71683455,0.55502176
Snap91,3.6028492,0.34863392,0.00031474805543060515,0.006358857330391248,0.7433155080213903,0.7222462514417531,1.1738389,1.0133151
Cfap418,3.6003058,0.8438013,0.0003178430670944625,0.006416561392057257,0.39037433155080214,0.24653979238754326,0.24006116,0.14078428
Kcna1,3.5929668,0.5824772,0.0003269342116567445,0.0065852490758746066,0.5614973262032086,0.42711937716262977,0.48075545,0.34517765
Cyfip2,3.591652,0.5252734,0.0003285885542487344,0.006608663512472675,0.7967914438502673,0.698709630911188,1.0885866,0.8624094
Atp5g1,3.577561,0.979946,0.00034681557856292597,0.0069440645275602245,0.4117647058823529,0.25998414071510956,0.42174345,0.23584725
Hsp90ab1,3.5745943,0.83032984,0.00035077145889867236,0.00701708857334716,0.9037433155080213,0.8087153979238755,1.5916038,1.1631206
Crmp1,3.5646527,0.5533182,0.00036433836112261463,0.007257058386482324,0.5989304812834224,0.4756704152249135,0.5142026,0.37716433
Fzd10os,3.5624003,3.7780132,0.00036747929129657127,0.0073087850163870245,0.1657754010695187,0.015498846597462514,0.10376176,0.007938595
Prokr2,3.561081,2.2212589,0.00036933117407436406,0.007340183910782665,0.1925133689839572,0.04213523644752019,0.09043948,0.020095943
Umps,3.5587103,1.738495,0.000372680112923418,0.007397850926346982,0.24598930481283424,0.10222029988465975,0.15355074,0.04853998
Calm2,3.5482457,0.5892558,0.00038780639638288374,0.007663219234082825,0.9251336898395722,0.8568699538638985,1.7258654,1.4034265
Btbd3,3.5482047,0.64265263,0.0003878666973707719,0.007663219234082825,0.6470588235294118,0.49163783160322955,0.6326695,0.44811392
Rtn1,3.541944,0.6951802,0.0003971898273429246,0.007818674476706509,0.9679144385026738,0.9048442906574394,2.2692983,1.8494645
Npr3,3.5406382,0.7539992,0.00039916061112657666,0.007851717145659675,0.39572192513368987,0.24488177623990773,0.25883126,0.16141182
Gm16183,3.540215,0.8270208,0.0003998011848182181,0.007858564620384433,0.3689839572192513,0.23118512110726644,0.21276346,0.12543978
Sh3bp5,3.5374897,0.53971815,0.0004039500997477773,0.00791695053262055,0.5668449197860963,0.4522419261822376,0.48421544,0.35662314
Irs2,3.535897,1.1927966,0.0004063929216320324,0.007947436538757431,0.3582887700534759,0.21294694348327567,0.28290164,0.13368829
Nrn1,3.5351965,0.79384065,0.00040747212893931157,0.007962746257890401,0.5614973262032086,0.4152970011534025,0.5535773,0.3552439
Msrb2,3.529104,0.85909784,0.0004169690992919568,0.008107062010112069,0.33689839572192515,0.18962658592848905,0.17405342,0.09967548
Dennd2b,3.5258646,0.48971474,0.00042210281447571294,0.00819501634751619,0.47593582887700536,0.32583621683967706,0.3108586,0.23083624
Kcnh8,3.5175018,1.108091,0.00043562943823503326,0.008419688123748402,0.22994652406417113,0.07774653979238755,0.15045118,0.07261767
Capza2,3.513548,0.63804305,0.00044216470111333947,0.00852548079925883,0.6310160427807486,0.5215181660899654,0.6527479,0.46480232
Rasgef1a,3.5129654,0.5540982,0.00044313501428219483,0.00852548079925883,0.7647058823529411,0.6253604382929643,0.9088579,0.69764376
Nin,3.5128973,0.47307906,0.000443248852868053,0.00852548079925883,0.6737967914438503,0.6115916955017301,0.8779992,0.6996145
Anapc5,3.5103948,0.60627973,0.00044744183337076706,0.008599972863141996,0.5989304812834224,0.47206603229527105,0.5178341,0.36854163
Galnt16,3.5088477,0.57362497,0.00045005234275379756,0.008637790321281815,0.6042780748663101,0.48111303344867357,0.5623577,0.4102366
Dstn,3.4933143,0.80860204,0.0004770645297955733,0.009110677978398759,0.5133689839572193,0.38451557093425603,0.47642174,0.29895017
Gsto1,3.4866896,1.9453832,0.0004890384512502888,0.009326091685660226,0.21390374331550802,0.06693339100346021,0.14705588,0.040309276
Kcnmb4,3.4797237,0.6237558,0.0005019310560287968,0.009544860209125103,0.4919786096256685,0.3540585351787774,0.3613136,0.24876732
Ncan,3.462948,0.7605991,0.0005342913045488395,0.01010781574907722,0.47058823529411764,0.3332252018454441,0.3602336,0.22790937
Ippk,3.46015,0.62921405,0.000539874628821476,0.010201428464439563,0.42245989304812837,0.28370098039215685,0.25296682,0.1706681
Inhba,3.4580708,1.2174464,0.000544058691787448,0.010273265669942886,0.28342245989304815,0.13970588235294118,0.1700661,0.07670424
Rps14,3.4560232,0.8422,0.0005482081686702678,0.010329841158604554,0.5935828877005348,0.46219002306805074,0.71144575,0.45640752
Rnf19a,3.4555044,0.55599296,0.0005492640398514846,0.010342484058030408,0.6149732620320856,0.4817257785467128,0.5356226,0.39333776
B430212C06Rik,3.4546583,2.455847,0.0005509908448970792,0.010367733895227252,0.17647058823529413,0.02995242214532872,0.07117363,0.0133560775
Dse,3.45166,0.8231963,0.0005571497162484056,0.01044704317906117,0.32620320855614976,0.18580594002306805,0.18482955,0.10862191
Bcl11a,3.4404852,0.3939824,0.0005806722187662133,0.01085025209892083,0.7219251336898396,0.6797866205305652,1.264593,1.0764517
Cnr1,3.4392657,0.3985252,0.0005832942135593897,0.010890695754667234,0.6042780748663101,0.4402753748558247,0.5245434,0.42082697
Jph1,3.4333873,0.43815407,0.000596089944755785,0.011115153931705719,0.6898395721925134,0.5745746828143022,0.81612027,0.6581624
Pebp1,3.4292195,1.1494538,0.0006053196026828114,0.011271613114405504,0.4385026737967914,0.3108419838523645,0.571094,0.29803178
Me3,3.4240918,0.46059775,0.0006168577781412825,0.011462633816498105,0.6951871657754011,0.6290369088811996,1.0231532,0.8306942
Teddm2,3.4228907,1.0085437,0.0006195900218974748,0.011505448437031891,0.31016042780748665,0.16918973471741638,0.17595683,0.09132529
Tecpr1,3.421917,0.5946663,0.0006218130539958617,0.011538754669108291,0.5080213903743316,0.3686923298731257,0.34712198,0.24279316
Gabbr2,3.4214346,0.4027815,0.0006229169282463992,0.011543295077228101,0.7754010695187166,0.7268238177623991,1.3287814,1.1314342
Plxna4,3.420752,0.38248545,0.0006244821303001781,0.01155636008344751,0.7593582887700535,0.7465758362168397,1.5824404,1.3778355
Glrx3,3.4169302,0.684271,0.0006333150914884031,0.011687621228223482,0.5133689839572193,0.38938148788927335,0.41307056,0.27633256
Drap1,3.4083035,1.033694,0.0006536813008780458,0.0120221879223772,0.29411764705882354,0.14677047289504036,0.21794486,0.112389214
Dcdc2a,3.4067476,1.1696157,0.0006574191717410423,0.012074404063350518,0.25133689839572193,0.10809544405997693,0.13160409,0.060650423
Rara,3.4025433,1.6092495,0.0006676176049507033,0.012253336779388932,0.2192513368983957,0.07922433679354095,0.108031236,0.036710523
Nr4a3,3.4011512,0.78670204,0.0006710273010382673,0.01230751097535716,0.37433155080213903,0.2292387543252595,0.24888742,0.15170145
Trpm4,3.3986895,1.1809152,0.0006770951992859405,0.012410332881864408,0.2620320855614973,0.12226066897347174,0.12975627,0.05931633
Dtnb,3.3802578,0.33135897,0.0007241786225867336,0.013165547759746639,0.7379679144385026,0.7273644752018454,1.2077441,1.0524004
Napg,3.3761857,0.76048386,0.000734983086096208,0.013337813660075788,0.6042780748663101,0.4901239907727797,0.60168576,0.39683437
Slitrk3,3.3738241,0.6871266,0.0007413168622163155,0.013427122015972154,0.46524064171123,0.33174740484429066,0.32641792,0.2148997
Iqsec1,3.373583,0.38758674,0.0007419665087997693,0.013427122015972154,0.7165775401069518,0.6931228373702422,1.0703768,0.9021829
Zfp189,3.3735466,1.0849036,0.0007420646145782898,0.013427122015972154,0.2727272727272727,0.13213667820069205,0.1312544,0.06402669
Brk1,3.371058,0.8619239,0.0007488012432843258,0.013539898658849149,0.5240641711229946,0.39464388696655134,0.49726614,0.30340448
Cdh11,3.364597,0.32540366,0.0007665553846861043,0.013842300528572327,0.7112299465240641,0.728265570934256,1.3642498,1.2013564
Spns2,3.3598468,0.6087225,0.0007798568712056732,0.014063593375366739,0.44919786096256686,0.3110222029988466,0.2886762,0.19840986
Zfp346,3.3529036,0.47544897,0.0007996853222743365,0.014382559979592651,0.5133689839572193,0.3815239331026528,0.33782285,0.25391248
Porcn,3.3518252,0.6000672,0.0008028064868851537,0.014429036991708416,0.43315508021390375,0.29361303344867357,0.26041368,0.17918812
Slc23a2,3.3454828,0.48118678,0.0008213946915741648,0.014723732730218686,0.6363636363636364,0.5629685697808535,0.6598329,0.5124898
Rpl15,3.340487,0.77776504,0.0008363161726671564,0.01494136672843517,0.5454545454545454,0.401492214532872,0.5277827,0.34037223
Arhgef4,3.3266551,0.49316382,0.0008789507213839477,0.015640666148070644,0.5026737967914439,0.3567257785467128,0.35604352,0.2653172
Atp6v1a,3.3243892,0.63146037,0.000886124070625669,0.015747456202190296,0.7540106951871658,0.6207828719723183,0.8819794,0.6491166
Rab3a,3.3230743,1.0909868,0.0008903117647119992,0.01581141911289585,0.43315508021390375,0.31787053056516723,0.5250825,0.28080425
Nim1k,3.3154714,0.69937176,0.00091488689149468,0.016193694471456615,0.42780748663101603,0.2926038062283737,0.2997885,0.19497585
Cox7a2,3.315335,1.0611253,0.0009153337861867643,0.016193694471456615,0.43315508021390375,0.3086433102652826,0.5249289,0.28581885
Tmem120b,3.3131602,0.6884945,0.0009224816524774991,0.016307290790835788,0.41711229946524064,0.28157439446366783,0.24826623,0.16114728
Crybb3,3.3103254,2.6217973,0.0009318754460986783,0.016448119541015535,0.17647058823529413,0.03820645905420992,0.091940455,0.015524208
Gm15680,3.31028,1.6213695,0.0009320269494548965,0.016448119541015535,0.2192513368983957,0.0822520184544406,0.11116136,0.03750301
Hs3st1,3.3062577,0.4635313,0.0009455103811731778,0.0166486657549956,0.37433155080213903,0.2247693194925029,0.20790043,0.15494063
Inpp5j,3.3021264,0.8886474,0.000959547819642954,0.01686268797502039,0.2994652406417112,0.16017877739331027,0.15000747,0.083802916
Hapln4,3.301658,1.9861757,0.0009611523041713228,0.016879844714433625,0.1925133689839572,0.05352508650519031,0.12462227,0.032950703
Foxg1,3.3010664,0.56944203,0.0009631809289936642,0.016897498649572205,0.5080213903743316,0.3860654555940023,0.37442395,0.2670025
Cryl1,3.3002338,0.40188113,0.0009660433291984374,0.01693254028412395,0.4385026737967914,0.2927479815455594,0.2491979,0.19407846
Hdac1,3.2999153,0.6217678,0.0009671403179477261,0.016940717303295567,0.44919786096256686,0.3059760668973472,0.29575428,0.20183656
Ubxn2b,3.2955017,0.56541735,0.0009824606796927581,0.017197862191103853,0.44919786096256686,0.3239979815455594,0.28331515,0.19993794
Fam131a,3.290415,0.6440567,0.001000397205711924,0.017489051995757576,0.5561497326203209,0.4239475201845444,0.4645945,0.320941
Rpl37a,3.28642,0.86204004,0.0010146953175033445,0.01772747931164816,0.5775401069518716,0.4746251441753172,0.76688886,0.49126464
Dbn1,3.281834,0.42565623,0.0010313435891252244,0.01800662913566912,0.6042780748663101,0.46615484429065746,0.45932713,0.36050218
Gm32442,3.2786534,1.1577988,0.001043036411094334,0.018183262108809644,0.28342245989304815,0.15206891580161477,0.18190278,0.08563997
Aamdc,3.2737622,0.6587211,0.0010612585293378121,0.018456968727059556,0.3689839572192513,0.23223039215686275,0.22140767,0.14581889
Sh3rf3,3.2734575,0.41979322,0.0010624039264452477,0.01846493758317193,0.6684491978609626,0.6179354094579008,0.91021425,0.74667495
Zcchc17,3.271642,0.6446878,0.0010692487411445137,0.018571889899517184,0.4919786096256685,0.35723039215686275,0.37146172,0.25288862
Serinc1,3.2713919,0.7281119,0.001070195454718121,0.018576325496302268,0.8128342245989305,0.7016291810841984,1.1446334,0.82972556
Eef2k,3.269399,0.4800556,0.001077762458431817,0.018684704044886542,0.48663101604278075,0.35665369088811993,0.317942,0.23771842
Dhx33,3.26853,0.74831086,0.0010810776955498377,0.018716854174886687,0.3582887700534759,0.22307525951557095,0.19769877,0.122332424
Pla2g3,3.2609587,1.1421725,0.0011103617869823842,0.0191621202416292,0.23529411764705882,0.09796712802768166,0.10314194,0.048053015
4833439L19Rik,3.2572596,0.6179913,0.001124934627333506,0.019376277843879044,0.32620320855614976,0.18814878892733564,0.16150534,0.10814361
Taf4b,3.2554169,0.75442064,0.0011322599574323808,0.019477480829838714,0.3155080213903743,0.17744377162629757,0.15563083,0.095148265
Vps29,3.248797,0.8736758,0.0011589422054568612,0.01991098277533623,0.42245989304812837,0.2985510380622837,0.34147066,0.2005958
Lrrtm1,3.2451477,1.1469356,0.0011738968028133338,0.02012929616566323,0.3850267379679144,0.258830738177624,0.33518344,0.16536106
Npdc1,3.2418993,0.7575114,0.0011873603303622223,0.020321256099893575,0.47058823529411764,0.3396410034602076,0.3948842,0.25186253
Mitf,3.2324672,0.40113238,0.0012272624460519812,0.020950789025042396,0.5935828877005348,0.48309544405997695,0.5787204,0.46593982
Scrn1,3.2321987,0.6124278,0.0012284160245624911,0.02095716735237723,0.47593582887700536,0.3354959630911188,0.31673127,0.21812117
Pfn2,3.2212698,0.87915266,0.001276239486948413,0.02171789424591758,0.5026737967914439,0.3854527104959631,0.48917732,0.29494455
Stx12,3.2170794,0.69272065,0.0012950279681572864,0.02200974162200271,0.5240641711229946,0.3842632641291811,0.4030859,0.2678404
Aco2,3.2155914,0.5924575,0.0013017599785913245,0.02211017106494873,0.6096256684491979,0.515030276816609,0.59641594,0.43237662
Plbd2,3.2128434,1.1626028,0.001314279634121784,0.022303460779034064,0.27807486631016043,0.14417531718569782,0.16340531,0.07630935
Rnf112,3.2127297,0.4334999,0.0013148002186077394,0.022303460779034064,0.5989304812834224,0.4821943483275663,0.55843025,0.44071138
Asb18,3.2098858,1.8801768,0.0013278768347406366,0.022496879287188465,0.18716577540106952,0.05251585928489043,0.0780804,0.021820797
B3galt5,3.2079203,0.7085816,0.0013369854166675234,0.022622668857592163,0.3582887700534759,0.22354382929642444,0.22721146,0.14505106
Sipa1l1,3.2033703,0.25233972,0.0013582916935786337,0.022968721086505908,0.7486631016042781,0.7539287773933102,1.4138997,1.2844269
Ncdn,3.2012274,0.6964769,0.0013684350636929445,0.023125691925427305,0.5882352941176471,0.4554498269896194,0.63584405,0.43718708
Trim37,3.189361,0.468088,0.0014258761430218168,0.0239757771983706,0.6737967914438503,0.6013912918108419,0.7491021,0.5911858
Armcx3,3.1885376,0.92286223,0.0014299440054117716,0.024020547656227853,0.3422459893048128,0.21900230680507496,0.24433948,0.13626853
Rgma,3.187714,0.9931545,0.001434022563544381,0.024037546027721467,0.28342245989304815,0.1463739907727797,0.20557599,0.108548515
Slc9a1,3.1872454,0.5421559,0.0014363482957450993,0.02406152039069253,0.46524064171123,0.33895617070357553,0.30583754,0.21969022
Rab10,3.1812441,0.45927605,0.0014664401636202125,0.024489277312911815,0.7272727272727273,0.6676758938869666,0.90741116,0.7299388
Dgkd,3.176685,0.4035657,0.0014896870856276486,0.024862044714791875,0.6524064171122995,0.5796568627450981,0.6822623,0.5536667
Cfl1,3.1743646,1.0885156,0.0015016493043080495,0.025046130854597944,0.45989304812834225,0.3527970011534025,0.61542386,0.33641183
Gdpd1,3.171239,0.4852467,0.0015179030294094255,0.025301522580788625,0.5882352941176471,0.462550461361015,0.4732259,0.35929105
Syt3,3.1656651,0.783412,0.0015472879996003199,0.025743423250316158,0.32085561497326204,0.191320645905421,0.16969536,0.10206065
Slc7a1,3.164423,0.657968,0.0015539076318646667,0.025836927610596104,0.33689839572192515,0.20581026528258362,0.17549892,0.11474108
Efcab5,3.1642501,0.85750103,0.001554831110767916,0.025836927610596104,0.31016042780748665,0.18303056516724336,0.1682424,0.096330255
Pgap4,3.1637042,0.8555656,0.0015577506788764927,0.025853465559858773,0.36363636363636365,0.23756487889273356,0.25368828,0.14806524
Ncor2,3.1632583,0.42352208,0.001560138736729121,0.025877115960439186,0.6203208556149733,0.4793829296424452,0.48009682,0.378069
Pgbd5,3.1612062,0.46870437,0.0015711721920613681,0.026033681039152275,0.6149732620320856,0.5330521914648212,0.6319891,0.49278796
Sash1,3.1558418,0.41471112,0.0016003560304309432,0.026446227882951687,0.5668449197860963,0.4305795847750865,0.5285596,0.42034253
Chchd10,3.1502228,1.239077,0.0016314604899261924,0.026943665251577622,0.32085561497326204,0.19431228373702422,0.39227703,0.18523122
Zhx2,3.1481025,0.4030678,0.0016433409415727886,0.027123200921413286,0.46524064171123,0.3247188581314879,0.305537,0.23921244
Adarb1,3.1448994,0.436132,0.0016614401425228014,0.027375319215106633,0.6363636363636364,0.5246900230680508,0.58260024,0.4602119
Rplp1,3.1434069,0.6561431,0.0016699352001622366,0.027494582615416235,0.7754010695187166,0.6530781430219147,1.0903087,0.8124402
Laptm4a,3.1421556,0.74370927,0.001677088358609856,0.027561690639661667,0.44385026737967914,0.31585207612456745,0.37751287,0.24208894
Cdipt,3.1373646,1.1712793,0.0017047398470777589,0.027947748438669543,0.33689839572192515,0.21334342560553632,0.30559334,0.14730608
Uba52,3.1371372,0.7878834,0.0017060632031650385,0.02795238918844182,0.36363636363636365,0.2279051326412918,0.31485233,0.19419624
Fam171a1,3.1359406,0.479265,0.0017130396253402804,0.02801544414661798,0.6042780748663101,0.5196078431372549,0.5738357,0.4421081
Cox7a2l,3.130708,0.96421766,0.0017438541522257255,0.02843286472712697,0.41711229946524064,0.29134227220299885,0.37496984,0.20960103
Igfbp4,3.1302805,2.4654253,0.001746395303589056,0.02845702959820372,0.20320855614973263,0.07623269896193771,0.24453038,0.048941307
Catspere2,3.1243064,0.44921052,0.001782248063252749,0.028969124774566715,0.6256684491978609,0.5283664936562861,0.64713115,0.5107622
Cox7c,3.1239424,0.7247951,0.0017844542591917895,0.028971773984582106,0.5828877005347594,0.46251441753171857,0.69894004,0.47754553
Tpt1,3.1172357,0.9147427,0.0018255552794925814,0.029585446537976876,0.48663101604278075,0.37002595155709345,0.61512965,0.37212738
Pde1a,3.1137323,0.39870045,0.0018473701984554796,0.029884911037025126,0.7647058823529411,0.7631920415224913,1.8567637,1.6289216
Hagh,3.10951,0.9585942,0.0018739796003282012,0.030260716262511277,0.35294117647058826,0.22880622837370243,0.25678277,0.14032185
Faah,3.108682,0.45042923,0.0018792393722432976,0.030327424583890334,0.6096256684491979,0.48976355247981546,0.51256,0.3987769
Bhlhe22,3.1021483,1.107215,0.001921217567266517,0.030967676084253937,0.27807486631016043,0.1434544405997693,0.2036413,0.099701464
Jak1,3.0948274,0.5997315,0.0019692748444555034,0.03162846089092611,0.6417112299465241,0.5239691464821222,0.632566,0.4588785
Pkib,3.0896177,0.8010813,0.0020041428263761762,0.032148115271601406,0.3315508021390374,0.2059544405997693,0.21935257,0.13169964
