names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Unknown (for_DEGs),mean_expr_Rest (for_DEGs)
Impdh2,-2.517502,1.5167419,0.011819031383986848,0.02376186855875246,0.03991651447951996,0.06774686892902906,0.093993284,0.033861633
Oat,-2.5222044,1.0615336,0.011662188226908784,0.023458825996184984,0.025567440647012784,0.05212251477700161,0.05477947,0.026620753
Nat8f1,-2.5254116,0.27389657,0.011556287030895956,0.023249283656796522,0.013305504826506652,0.039102219650312076,0.026708905,0.022141192
Pcdhac2,-2.526458,0.8618306,0.01152191679225963,0.02318360822285579,0.013827289329506914,0.03972223370396396,0.031441834,0.017423192
Gm9885,-2.5304096,0.74278444,0.011392945228580195,0.022934405026367233,0.012522828072006262,0.03839953705617327,0.029715344,0.017863417
AI837181,-2.5433407,1.1751986,0.010979807849715277,0.02213093068200806,0.02948082441951474,0.056586615963295166,0.06369515,0.028707307
Cdpf1,-2.5462663,0.6012402,0.010888207824667531,0.02196112777727192,0.01147925906600574,0.03744884884057372,0.026820315,0.01776018
Gm19531,-2.568058,0.47829992,0.010227004429931739,0.020652307908632636,0.009131228802504566,0.03521679824742694,0.020676695,0.0148853855
Elof1,-2.5731292,1.2366687,0.010078361462753833,0.02035825984845854,0.03469866944951735,0.0625800851485967,0.07868567,0.034149405
Abhd11,-2.587298,0.842735,0.009673189453271034,0.01957071008277936,0.01747978085050874,0.04414500062001405,0.036817145,0.020695675
Myl12a,-2.5933833,0.68738186,0.009503678960972595,0.019233550778137654,0.020088703365510045,0.04695573099656926,0.044496957,0.027863849
H1f10,-2.59611,1.325655,0.00942858568875136,0.019083014270619845,0.037307591964518654,0.06576282395734304,0.08782526,0.03596947
Tspan6,-2.5966785,0.94938976,0.009413000676622492,0.019052906077653208,0.021132272371510566,0.04819575910387302,0.04978812,0.026092077
Glmp,-2.6013725,1.1101558,0.009285160493923826,0.018801225506536037,0.03287242368901644,0.06084404579837143,0.07431016,0.035111383
Endog,-2.60378,0.91490513,0.009220190204900489,0.018675298568195095,0.017740673102008872,0.04464101186293556,0.03976417,0.0212868
Nme2,-2.606264,1.6873975,0.00915358701447306,0.018545987262772668,0.12705452648056353,0.17434795188690944,0.30409107,0.10467017
Rps6,-2.607692,1.5911238,0.009115496388492524,0.018470204958811107,0.17688494651708844,0.24391352870665067,0.42907494,0.16369165
Bok,-2.6087492,1.1389335,0.00908738508276774,0.018417411161107948,0.02478476389251239,0.05220518331748853,0.055245627,0.025465645
Tpgs1,-2.6148956,1.475561,0.008925473112581557,0.018100185851703126,0.05765718758152883,0.0887033439424627,0.12911205,0.048369456
Gm56517,-2.6299918,0.38409457,0.008538694692788487,0.017336763366724094,0.012783720323506392,0.03963956516347704,0.025225854,0.019386288
Npm3,-2.6364467,0.42691204,0.008377938542572759,0.017019370124663948,0.009131228802504566,0.035919480841565744,0.02171438,0.016197063
Bloc1s4,-2.6364703,0.6251483,0.008377354896978016,0.017019370124663948,0.013827289329506914,0.04083825900053734,0.03144961,0.020502852
Lsm2,-2.6384878,0.7123795,0.008327666649994412,0.016919803620820406,0.015914427341507956,0.04302897532344067,0.035888232,0.022055773
Maged2,-2.6409419,0.83563644,0.008267591847905788,0.016802828299918957,0.019827811114009913,0.04724507088827347,0.046831585,0.026511038
Sparc,-2.647387,0.70092595,0.008111646061313631,0.016498367244530864,0.11296634489955648,0.15124209482081594,0.24999778,0.16103344
Cidea,-2.649164,0.54636586,0.008069115464777224,0.016413106172487812,0.012261935820506132,0.039308891001529365,0.027295372,0.01877046
Fdps,-2.6536753,1.4448422,0.007962038670484967,0.01620143726436434,0.056874510827028435,0.08816599842929773,0.12795489,0.04892489
Tomm5,-2.6580245,1.4589707,0.007860018931287618,0.016001114378642194,0.057918079833028956,0.08957136361757533,0.13269222,0.050327957
Gabarap,-2.6593878,1.6106092,0.007828278908026324,0.015937706793352577,0.14036003130707017,0.19278303641549208,0.33559024,0.12273077
Zfp830,-2.6622403,0.6125295,0.0077622436437977844,0.015809253900465888,0.013827289329506914,0.041086264621998096,0.030784713,0.020241583
Utp23,-2.6717927,0.5498429,0.007544725493183734,0.015374395116172222,0.013566397078006782,0.040879593270780806,0.029826516,0.02047026
Pkm,-2.6732688,1.4614155,0.007511602607242947,0.01531101922132523,0.3135924863031568,0.4843549787128508,0.76788473,0.3503018
Anapc13,-2.693581,1.3680981,0.007068895158605316,0.01443102970002468,0.04722149752152361,0.07779109659818956,0.11373703,0.045609284
Otud1,-2.6978624,0.42784953,0.006978626335787126,0.014251078404210374,0.010696582311505349,0.03815153143471252,0.024146102,0.018004866
Mrps34,-2.7120743,1.480749,0.006686358731015637,0.013670861292222657,0.060005217845030004,0.09246476253461745,0.13440552,0.050259728
B9d2,-2.713355,0.5322841,0.006660570185161485,0.013621243692464351,0.013305504826506652,0.04104493035175464,0.028937766,0.020098291
H2ax,-2.7243567,1.170516,0.0064426882747460855,0.013188712017555029,0.03261153143751631,0.061836068284214445,0.072890475,0.033040006
Mdfic2,-2.7284813,0.57594514,0.00636267086276458,0.013029873186684268,0.020610487868510306,0.04893977596825528,0.048027128,0.032472074
Atg101,-2.729559,1.3178016,0.006341912927351097,0.012989343727260003,0.035481346204017744,0.06506014136320423,0.08139402,0.033450693
Ndufb6,-2.729878,1.7250792,0.006335777966959558,0.012977767492926005,0.11818418992955909,0.16434505848799238,0.28709432,0.09584659
Isyna1,-2.735266,0.60002875,0.006232989361189859,0.01277209060742557,0.014088181581007045,0.04207828710784111,0.031975683,0.021210039
Gm56936,-2.7371063,0.26934496,0.006198224825978716,0.012702791631000543,0.014088181581007045,0.04207828710784111,0.026480157,0.022019738
Timm13,-2.7487376,1.6692176,0.0059825256169307225,0.012275713121567661,0.1207931124445604,0.16773446864795602,0.28742462,0.099573836
Lig4,-2.7490685,0.4465796,0.0059764891524485145,0.012264263290537009,0.012261935820506132,0.04030091348737238,0.026268702,0.019342592
Nop10,-2.7494028,1.62618,0.005970399460500189,0.012252702474882766,0.09105139577354553,0.13012028272640846,0.22160454,0.077297404
Mrpl49,-2.7536433,0.96661216,0.005893597554478151,0.012097858387229023,0.021132272371510566,0.04976646137312446,0.048223652,0.024966745
Polr2f,-2.760734,1.5584242,0.005767160228111194,0.011846463980532665,0.07409339942603704,0.1094944818749225,0.17456195,0.06274489
Mrpl46,-2.7648811,1.2594719,0.00569435216232579,0.011700485019629423,0.03417688494651709,0.06394411606663085,0.07708555,0.03292388
Cyb5r3,-2.7751298,0.9975992,0.0055179686635311075,0.011344132975446126,0.025828332898512916,0.05501591369404373,0.058108892,0.029524859
Rps20,-2.7762933,1.6134491,0.005498258073515247,0.011307071363489567,0.2209757370206105,0.31525647914686067,0.54803836,0.21392417
Tppp3,-2.7766361,0.550417,0.005492464404447879,0.011296021320131229,0.014870858335507435,0.04331831521514488,0.03253801,0.022331873
Calhm5,-2.7799945,0.34504867,0.005435980968806113,0.011185848417201735,0.009653013305504827,0.037903525813251765,0.021497214,0.016962882
Mfge8,-2.781659,0.47640616,0.0054081869775706405,0.011129507856883136,0.04852595877902426,0.07923779605671062,0.10209748,0.07442184
S100b,-2.7819703,1.2300425,0.005402997736064779,0.011119680542896799,0.05530915731802766,0.08775265572686314,0.1278529,0.056514487
Grpel1,-2.7830544,1.3403462,0.005384977767280469,0.01108514154652771,0.04617792851552309,0.07750175670648535,0.10390847,0.042335
Aprt,-2.784505,1.4043064,0.005360952676296102,0.011037376324578673,0.04174276024002087,0.07266564708800066,0.098956205,0.038545445
C030014I23Rik,-2.7979722,0.3874085,0.005142454449748497,0.010604585653472151,0.008870336551004436,0.03728351175959988,0.021402935,0.016403658
Fabp3,-2.8015907,1.6439812,0.005085134838871502,0.010491214152370797,0.0821810592225411,0.11982804943578722,0.19275784,0.06580887
Tmem115,-2.8021677,0.7207122,0.005076049268164228,0.010473273733822683,0.019566918862509785,0.04856776753606415,0.042285714,0.02587153
Cuta,-2.8030174,1.5849011,0.005062692965006144,0.010448122885538794,0.072006261414036,0.10759310544372339,0.1695036,0.0597535
Tufm,-2.806538,0.8629794,0.0050076975082546625,0.010336213861330679,0.019827811114009913,0.04889844169801182,0.043108385,0.023931319
Cib2,-2.8086355,1.0523609,0.004975195823202925,0.010270706190032466,0.025828332898512916,0.05538792212623486,0.05473011,0.026763849
0610009B22Rik,-2.8130102,0.9303973,0.004908008452904293,0.01013823701795344,0.02321941038351161,0.05261852601992312,0.051951133,0.027595691
Trappc5,-2.820243,1.2834411,0.00479872963358893,0.009920131193609367,0.043569006000521784,0.0749390319513909,0.096829675,0.040919855
Olig2,-2.8239796,0.33182687,0.004743139082371,0.009806721079048075,0.027132794156013565,0.05662795023353863,0.054488767,0.043532696
1700037H04Rik,-2.8243902,1.3374674,0.004737069054446735,0.009794924624315797,0.03026350117401513,0.06038936882569338,0.069152005,0.027938867
Chmp2a,-2.83161,1.6442381,0.004631430935103193,0.009579443401294959,0.11035742238455518,0.15512751622370108,0.26493356,0.09261977
Acoxl,-2.8321245,0.94574374,0.004623983145296471,0.009564774989539351,0.02869814766501435,0.05869466374571157,0.06475217,0.03413967
Nol3,-2.8409667,0.64466345,0.004497700656828218,0.009308574031346701,0.014349073832507175,0.043442318025875254,0.030900301,0.019874863
Gm49767,-2.844309,0.694939,0.004450784582861959,0.009215734125106022,0.02243673362901122,0.0520398462365147,0.049561437,0.030904723
Klf16,-2.8543782,0.60289294,0.004312116257048457,0.008935495012484926,0.013305504826506652,0.0424916298102757,0.029511742,0.01952911
Uba52,-2.857178,1.631038,0.004274260144549535,0.008859099821354983,0.17010174797808505,0.2376720538998884,0.42650396,0.1584768
Gm56743,-2.8650274,0.89776397,0.0041697307953889266,0.008647525544562459,0.020610487868510306,0.05034514115653288,0.044900488,0.024349233
Alg3,-2.8675587,0.5271813,0.00413652059198767,0.008581555613550703,0.013566397078006782,0.04290497251271029,0.030723218,0.021418953
Gm56976,-2.8686352,0.28776896,0.004122469273545537,0.008554386391240142,0.013305504826506652,0.04261563262100607,0.029612891,0.02432247
Gpr88,-2.8771431,0.7061259,0.004012933794812901,0.008331597208053055,0.017218888599008608,0.04683172818583888,0.03668118,0.022643404
Dnpep,-2.8829396,0.43560722,0.003939830635095204,0.008182350376024742,0.012522828072006262,0.04195428429711073,0.028171739,0.020905817
Ndufa7,-2.8875144,1.7102041,0.003882990263319446,0.008065549503354478,0.15731802765457867,0.21911296656057538,0.38652495,0.13471201
Rps15a,-2.8877451,1.5470816,0.0038801400666547492,0.008060875490259248,0.2538481607096269,0.37142975240772125,0.6251023,0.2601929
Adra2c,-2.8944538,0.42603758,0.0037981896187046214,0.007891846199705628,0.013566397078006782,0.043152978134171044,0.028143572,0.021022381
S100a16,-2.9024384,0.84753627,0.0037026990143603877,0.007698794592266782,0.05296112705452648,0.0858926135659075,0.11499677,0.06553215
Lsm5,-2.904441,0.62141055,0.0036790941535285383,0.007652675329409492,0.01643621184450822,0.04629438267267391,0.036668073,0.023987917
Pin4,-2.9287543,1.4517497,0.0034032328551106333,0.007089848566973384,0.05165666579702583,0.08527259951225562,0.11936639,0.045306932
Pdap1,-2.9316692,1.6268173,0.003371457362587207,0.007025285717930845,0.16827550221758414,0.23502666060430702,0.3950523,0.1457174
Gm57228,-2.9325726,0.9729173,0.0033616623030325215,0.007005418495616865,0.019306026611009653,0.04968379283263754,0.04365154,0.022477366
Gng13,-2.9354703,1.5757115,0.003330425103883924,0.0069419379831945575,0.09026871901904514,0.13102963667176457,0.21715991,0.078226686
Gm56815,-2.9459176,0.46123758,0.0032199821145096823,0.006719549504261817,0.013566397078006782,0.04369032364733601,0.028577395,0.020838391
Smim12,-2.9483907,1.4321711,0.0031943299127641126,0.006668089244559642,0.05009131228802505,0.08374323151324764,0.11647351,0.044759218
Map1a,-2.952295,1.5484616,0.003154213516045363,0.006585645396441274,0.2877641534046439,0.4378539246889596,0.71515304,0.30534145
Alad,-2.9592495,0.7757722,0.0030838926704510484,0.0064420583110487185,0.017740673102008872,0.04827842764435994,0.04188282,0.024675295
Ankrd34a,-2.9609654,1.0564023,0.0030667646149533014,0.006407773343996517,0.021393164623010698,0.05220518331748853,0.04994862,0.024328355
Triap1,-2.9618442,0.8382939,0.00305802508640217,0.006390506616240963,0.01852334985650926,0.04910511304922911,0.043624982,0.024633797
Pim3,-2.9638522,0.3804404,0.003038141826789642,0.006350931296548753,0.015131750587007565,0.045509031538048195,0.031118384,0.023990972
Pttg1,-2.9664328,0.47472042,0.0030127614377159686,0.00630032686056721,0.013827289329506914,0.044186334890257514,0.030704763,0.022190053
Eif1b,-2.9692025,1.6924068,0.0029857366810875953,0.006246242963315453,0.14009913905557006,0.196379117926673,0.3375011,0.117080666
Gm5914,-2.9706347,0.6571367,0.0029718499717290583,0.006218159845846426,0.012522828072006262,0.04286363824246683,0.030434044,0.019406473
Mtln,-2.9729812,1.4343172,0.0029492251746448318,0.006171781965942884,0.05843986433602922,0.09345678502046047,0.13524981,0.052201092
Tmem97,-2.976893,0.43495816,0.0029118560072364,0.006096429087925983,0.012783720323506392,0.0431943124044145,0.02908149,0.021593073
Crip2,-2.9945784,1.2476293,0.0027482442600463893,0.005760614967426982,0.04226454474302113,0.0753523746538255,0.09639682,0.041734505
Comtd1,-2.9959042,0.81098497,0.0027363240614764702,0.0057369715614757144,0.019827811114009913,0.05084115239945439,0.045892622,0.026416002
Coa6,-2.99804,1.1521282,0.0027172196802051425,0.005699140801429411,0.03182885468301591,0.06386144752614392,0.07117369,0.03265366
Ddit4,-2.999872,0.88113046,0.0027009320521133684,0.0056658633960719965,0.02426297938951213,0.05559459347745216,0.05308741,0.029172486
Med9,-3.0031798,0.94417834,0.00267174463408814,0.005605948642663464,0.020610487868510306,0.051791840615053944,0.045390353,0.02384749
Vgf,-3.00532,1.776698,0.0026530153225993182,0.005569259509237787,0.1361857552830681,0.19179101392964906,0.32630327,0.10670537
Tmem41a,-3.007845,0.56065315,0.0026310743352425145,0.005525005242784892,0.012783720323506392,0.043524986566362174,0.030635735,0.02087296
Vip,-3.0099893,0.27303296,0.0026125689138795528,0.005488212549131701,0.025045656144012524,0.05646261315256479,0.05924263,0.049275063
Lrrc10b,-3.0103836,0.63139415,0.0026091793428611658,0.00548194924878251,0.016175319593008088,0.047079733807299635,0.033266414,0.0216014
Arxes1,-3.0116427,1.284609,0.0025983817848051465,0.005460971338108274,0.04643882076702322,0.08014715000206671,0.10174879,0.04302581
Marcksl1,-3.0118008,1.5154091,0.002597030370903614,0.005458558046478419,0.09913905557004957,0.1430579093126111,0.23746839,0.08961936
Smg8,-3.017959,0.5018088,0.0025448328538892127,0.005350939727991482,0.014349073832507175,0.04526102591658744,0.028769782,0.020403357
Sstr1,-3.029673,0.25228974,0.002448186275640463,0.0051525624834698235,0.01147925906600574,0.04232629272930186,0.0247097,0.020786237
Rps19,-3.034815,1.5417899,0.002406832649417531,0.005068306684157449,0.23271588833811635,0.3373703137271111,0.57940483,0.23870745
ENSMUSG00000121487,-3.0369132,0.4906099,0.002390142134283855,0.0050335542870293265,0.01121836681450561,0.04216095564832803,0.02598841,0.018565618
Tspyl4,-3.03701,1.6608433,0.0023893755461181455,0.0050323342941052335,0.21627967649360813,0.31166039763567976,0.5187688,0.19477662
Mag,-3.0379565,0.87451214,0.0023818833763416553,0.005016948053797937,0.1677537177145839,0.22704914644731947,0.41792583,0.2491838
Gm47163,-3.0392146,0.31632283,0.0023719582897572334,0.004997609914982895,0.010435690060005217,0.04133427024345885,0.022909516,0.018440256
Fmc1,-3.0426838,1.3412552,0.0023447859742000074,0.0049411339602191354,0.048004174276024,0.08229653205472658,0.112010755,0.045717906
Noc4l,-3.0479686,0.3705064,0.0023039396427248847,0.00485620161594114,0.010957474563005479,0.0419956185673542,0.023998411,0.018613266
Psenen,-3.0558083,1.5013621,0.0022445463798739704,0.004734356011242137,0.08844247325854422,0.13003761418592155,0.20892456,0.07887713
Ccdc71,-3.0594485,0.8232499,0.0022174498234022694,0.004677936465008949,0.02243673362901122,0.05427189682966147,0.047268208,0.026988402
Tmub1,-3.0595248,0.57300484,0.0022168852000278003,0.004677112541201868,0.016697104096008348,0.04815442483362956,0.035671555,0.024118572
Mrps16,-3.0598803,1.4724587,0.0022142546802636975,0.004672296470762176,0.05270023480302635,0.08783532426735007,0.12573852,0.04715459
Drap1,-3.0672548,1.5794533,0.002160345854685503,0.004561050767297829,0.10722671536655361,0.1538874881163973,0.25149772,0.09137644
Zfp358,-3.0680134,0.45907405,0.002154869834220444,0.004550204514381401,0.014870858335507435,0.04629438267267391,0.030927354,0.022592572
Prelid1,-3.0724452,1.5533506,0.0021231282694357404,0.004484941556583203,0.072006261414036,0.11052783863100897,0.1679858,0.060459014
Ubl4a,-3.0740309,1.0704432,0.002111875115146946,0.004462222563812097,0.026350117401513176,0.05865332947546811,0.057961732,0.02801909
Alyref,-3.0836272,0.9197703,0.002044935804794051,0.004323164836728258,0.02295851813201148,0.05509858223453065,0.051309552,0.027449558
Ifi27,-3.0875006,1.0778333,0.002018474518024551,0.004268902817734725,0.033394208192016696,0.06646550655148184,0.073916554,0.03569902
Creld2,-3.0953832,0.55847186,0.001965587713419678,0.004159670934833957,0.015131750587007565,0.04687306245608234,0.034280375,0.023404635
Xlr5a,-3.1061442,1.312716,0.0018954426373024033,0.004015654313988455,0.08635533524654318,0.12792956640350514,0.20493448,0.08760847
Rasd2,-3.1129043,0.73687226,0.0018525614536291056,0.003927284122999137,0.01643621184450822,0.04844376472533377,0.03735063,0.022578817
Dynll2,-3.1218152,1.6587709,0.0017973978380703187,0.0038142536652147735,0.22854161231411427,0.33327822097300874,0.5562223,0.21160047
Txndc17,-3.1393898,1.3723809,0.0016930006824493902,0.0035969738544647046,0.04852595877902426,0.0839912371347084,0.11342456,0.045347936
Dolk,-3.1400118,0.7087242,0.0016894098121063993,0.0035896284715561406,0.020871380120010434,0.053403877154548834,0.045489274,0.028077986
Shisa5,-3.1406748,0.85576296,0.0016855909833221082,0.003582364132078229,0.028959039916514478,0.062125408175918655,0.064491294,0.036149032
Aimp2,-3.1446135,0.99494004,0.001663064112595616,0.003535886430245624,0.025828332898512916,0.0588600008266854,0.05699629,0.029004226
Nudt18,-3.1459112,0.93996865,0.0016557020732037256,0.003521069624612909,0.024002087138012,0.05687595585499938,0.05329356,0.028133027
Gpr17,-3.1542346,0.3390844,0.0016091970787245754,0.0034235253765106366,0.025045656144012524,0.05795064688132931,0.061420932,0.048864484
Dynlrb1,-3.1543312,1.6378447,0.0016086639475924014,0.0034226621483734124,0.1766240542655883,0.25085768610755177,0.42960203,0.15909041
Lamtor2,-3.1582785,1.5915103,0.0015870386330330945,0.003377453514145355,0.08478998173754239,0.1267722068366883,0.19806276,0.070162356
