names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_MB Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Ehmt2,-3.7971377,-3.3206985,0.00014637643872559135,0.0012590060526749807,0.02666666666666667,0.28245312723629595,0.018388396,0.17010282
Rlim,-3.797295,-1.1169751,0.00014628366215547667,0.0012586109516867301,0.08,0.34882639187061687,0.11370655,0.23205447
Ctnnd1,-3.7973592,-0.36887857,0.0001462457240654898,0.0012586109516867301,0.18666666666666668,0.5051882066695291,0.3448292,0.42638642
Adam19,-3.7978024,-3.9747791,0.000145984624417638,0.0012568429535731922,0.013333333333333334,0.26910691283812793,0.011638028,0.1689412
Mtmr10,-3.7978597,-4.098763,0.0001459509661314064,0.0012568429535731922,0.013333333333333334,0.26871332474595677,0.011354499,0.17869289
Ndufaf7,-3.797931,-1.2762102,0.00014590890354948573,0.0012568429535731922,0.06666666666666667,0.3380206097037355,0.09389665,0.21385165
Fancc,-3.7986958,-3.4251266,0.00014545954785788565,0.001253527277402626,0.02666666666666667,0.2820953198797767,0.017523684,0.17386073
Ndel1,-3.7987957,-1.0374376,0.00014540085015435936,0.0012534234339581765,0.05333333333333334,0.3233147273507943,0.106362514,0.20729972
Atg3,-3.7992675,-0.4944076,0.00014512443271226297,0.0012514420754103036,0.12,0.41405467296407616,0.22122951,0.2992287
Cibar1,-3.7996747,-0.44511285,0.0001448861068526274,0.0012497880228347026,0.10666666666666667,0.39394589952769427,0.20472765,0.2694944
Ccar1,-3.7998533,-0.47914425,0.00014478169428220524,0.0012492884153381036,0.24,0.6082009446114212,0.45394596,0.58824426
Frmpd3,-3.8012755,-2.2266564,0.0001439530934496533,0.0012425376231905508,0.04,0.30302705023615284,0.047916297,0.20679583
Astn1,-3.801397,-1.1625706,0.0001438825158860645,0.0012423275070239566,0.32,0.756655216831258,0.7185909,1.2101355
Picalm,-3.8016186,-0.31028625,0.0001437538995056625,0.001241615969050836,0.28,0.6890654071847717,0.6884748,0.8012803
Jak1,-3.801783,-0.45633882,0.00014365854442226976,0.0012411913468252053,0.2,0.5243666809789609,0.354476,0.4597756
Gmcl1,-3.8027263,-0.4947207,0.00014311244005132633,0.0012368707829460079,0.17333333333333334,0.4882281379705167,0.29030323,0.38839597
Morc3,-3.8029406,-1.0696766,0.00014298859837413099,0.0012361980818252573,0.06666666666666667,0.33633891512809505,0.11535641,0.22844718
Brcc3,-3.8038054,-1.0739383,0.00014249012731912687,0.0012322850727598774,0.06666666666666667,0.3367325032202662,0.10708816,0.21345915
Zfp507,-3.8046772,-1.8159043,0.00014198919389105967,0.001228743845363212,0.04,0.30256190067267785,0.05458077,0.18024418
Ttll4,-3.805542,-1.254366,0.00014149400507390938,0.0012252477977234757,0.06666666666666667,0.3349792471733219,0.09824366,0.22015627
Pdcd4,-3.8055778,-0.32050964,0.0001414735777619415,0.0012252477977234757,0.22666666666666666,0.5848361242307142,0.47080633,0.5601123
Atxn7,-3.8067212,-0.53567517,0.00014082136840863792,0.0012202096643470174,0.21333333333333335,0.5440818663231716,0.3540958,0.47991103
Galnt13,-3.8078718,-0.88684815,0.0001401679420489296,0.0012149395493079801,0.29333333333333333,0.6971160727064548,0.6945789,1.0488714
Gabrg2,-3.8079574,-0.7477479,0.0001401193539972747,0.0012149103071657861,0.28,0.6858093602404466,0.6219438,0.8954186
Tut7,-3.8085792,-0.3325304,0.00013976756476474726,0.0012122512799318138,0.13333333333333333,0.43520108773436383,0.2663069,0.32514563
Ccbe1,-3.809158,-1.6291295,0.00013944078483526785,0.001209807519704116,0.05333333333333334,0.31862745098039214,0.110985056,0.30974796
Uck2,-3.8092368,-1.6676583,0.00013939646285546188,0.001209807519704116,0.05333333333333334,0.3178044940603979,0.06477371,0.19276392
Mcts1,-3.8094082,-0.77592784,0.00013929980641052785,0.0012093653629243564,0.09333333333333334,0.37211965078002,0.16159825,0.26260635
Zfyve27,-3.8096225,-3.6235912,0.00013917907462876995,0.0012087077360294273,0.02666666666666667,0.28173751252325746,0.014043019,0.16068098
Meaf6,-3.8106518,-1.4740841,0.00013860093282577383,0.0012040759990392961,0.04,0.30488764849005295,0.07204243,0.18857273
Rab5a,-3.8113663,-0.8631371,0.0001382007772368633,0.001200987996233673,0.10666666666666667,0.3902247030198941,0.16331713,0.27968013
Tmem59l,-3.8121881,-1.7684448,0.00013774194373329784,0.0011973879094512175,0.05333333333333334,0.31458422785172463,0.07777921,0.2433862
Gm10754,-3.812474,-1.8433024,0.00013758268612069989,0.001196390542415277,0.05333333333333334,0.3207027336482038,0.103849605,0.3312315
Ap2a1,-3.813303,-1.8152179,0.00013712181937709556,0.001192768950036438,0.08,0.3465364247888937,0.075118825,0.24258168
Terf2,-3.813739,-1.4733253,0.00013688005088205817,0.0011910514790158366,0.05333333333333334,0.32216974380993274,0.07727005,0.20135264
Prmt3,-3.815354,-1.0876553,0.00013598781388145958,0.0011836710589552377,0.09333333333333334,0.3661800486618005,0.12139928,0.24241433
Mb21d2,-3.8153684,-2.3597004,0.00013597994249291265,0.0011836710589552377,0.02666666666666667,0.28728352654930583,0.03902309,0.18585761
Epdr1,-3.8161688,-1.3739015,0.00013553982915656034,0.0011805365346634607,0.04,0.3059610705596107,0.081136934,0.1980711
Snx24,-3.8165047,-0.6895969,0.00013535553877950832,0.0011793136598590753,0.17333333333333334,0.4850794332331473,0.27430022,0.4114642
Fstl1,-3.8190844,-2.8335788,0.00013394788176411548,0.0011674276947783921,0.013333333333333334,0.2717546872763704,0.026060412,0.17244874
Ralgapa1,-3.819942,-1.0675621,0.00013348302507783347,0.0011637536936539212,0.37333333333333335,0.7947259195649062,0.81372815,1.2900789
Arid5b,-3.8223362,-0.69250476,0.0001321933318825455,0.0011528837480311578,0.22666666666666666,0.5811507084585659,0.4444841,0.6442192
Mettl25,-3.8232152,-1.0760541,0.00013172275663075547,0.001149152750217013,0.05333333333333334,0.3215256905681981,0.10930925,0.21794614
Thap2,-3.8233366,-1.0063047,0.00013165784206877645,0.0011489594726820471,0.06666666666666667,0.34195649062544725,0.11808198,0.22455914
Cep78,-3.823401,-2.5917606,0.00013162348774102008,0.0011489594726820471,0.04,0.29919851152139687,0.031439543,0.17608458
Chd5,-3.8240156,-0.5644323,0.00013129563878266223,0.0011465433259961438,0.09333333333333334,0.3789537712895377,0.19098306,0.27094132
Edrf1,-3.8247302,-0.9327213,0.0001309153866855465,0.0011435944214046275,0.08,0.3539788178044941,0.12655514,0.22914886
Rab2b,-3.825309,-27.282436,0.00013060814346500474,0.0011412815658226594,0.0,0.25536711034778875,0.0,0.15121084
Ttc13,-3.8257306,-0.65943855,0.000130384776882451,0.001139700375677117,0.12,0.40636181479891226,0.1831136,0.27565658
Tor1aip1,-3.8279817,-2.187261,0.0001291983054370055,0.0011296968653082776,0.04,0.30170316301703165,0.050473683,0.21170051
Rnf19a,-3.8283963,-0.4146147,0.00012898095624598227,0.0011281635072687317,0.17333333333333334,0.48218119364534134,0.30910707,0.39393243
Zfp846,-3.8284607,-2.2264404,0.00012894726054748685,0.0011281635072687317,0.04,0.302955488764849,0.04182541,0.18222563
Trappc3,-3.8292325,-3.0373497,0.00012854355872217704,0.0011250701703142986,0.02666666666666667,0.28739086875626163,0.022992527,0.1747522
Pik3c3,-3.8302758,-1.3011553,0.0001279997069340721,0.001120675179315255,0.05333333333333334,0.3243881494203521,0.09036959,0.20950477
Txnl1,-3.8304615,-0.3289541,0.00012790308438450994,0.0011201942234067086,0.12,0.4132317160440819,0.2445719,0.29864672
Slc4a3,-3.8304687,-1.8625222,0.0001278993695057516,0.0011201942234067086,0.05333333333333334,0.3192357234864749,0.060991872,0.2059534
Cd81,-3.8305902,-0.9107378,0.00012783623212338577,0.0011201942234067086,0.12,0.4036782596250179,0.24240634,0.41588327
Zfp536,-3.832084,-1.0956324,0.0001270624103845007,0.0011139207070249705,0.17333333333333334,0.47720767138972375,0.38062134,0.6880722
C230057M02Rik,-3.8321981,-1.8130378,0.00012700335273230817,0.0011137663472314363,0.02666666666666667,0.2896450551023329,0.04938034,0.16370654
Lpin2,-3.8324196,-0.5190034,0.00012688900214727068,0.0011131268324182707,0.2,0.5163517961929297,0.32558283,0.4391956
Synj2,-3.832484,-0.99617225,0.00012685582177094713,0.0011131268324182707,0.06666666666666667,0.3417418062115357,0.1380785,0.25877872
Cpped1,-3.8326628,-1.0729909,0.00012676369696167555,0.00111275417751069,0.04,0.30803635322742234,0.098980166,0.19793855
Ensa,-3.8341777,-0.9438256,0.00012598500928450847,0.0011062801305473016,0.08,0.35297695720624017,0.13341726,0.24259481
Add3,-3.8344493,-0.42398232,0.00012584591057187224,0.001105419946736256,0.24,0.5933519393158724,0.4818273,0.6045922
Mmaa,-3.8347208,-0.841868,0.00012570695662743672,0.0011045604723934677,0.09333333333333334,0.3699370259052526,0.14030245,0.23899311
Cacna2d3,-3.834864,-1.2033077,0.00012563388107285863,0.0011042794846018028,0.38666666666666666,0.746171461285244,0.9434608,1.5287813
Slc35d1,-3.8349638,-2.022048,0.00012558275201123635,0.0011041912783186915,0.04,0.30617575497352223,0.05040943,0.19061333
Shisa6,-3.8349638,-1.095335,0.00012558275201123635,0.0011041912783186915,0.29333333333333333,0.617360812938314,0.6233405,1.0467885
Iqsec3,-3.8355284,-0.6079329,0.00012529460542733912,0.001102379190514932,0.10666666666666667,0.397416630885931,0.19734217,0.28705135
Mnat1,-3.8367434,-0.3886258,0.0001246766552507481,0.0010973015809327225,0.22666666666666666,0.594926291684557,0.47140768,0.58133924
Tmem130,-3.8368933,-1.1073806,0.00012460051990155428,0.0010969908157781008,0.08,0.3581293831401174,0.12420545,0.25070792
Reep2,-3.837851,-1.5907619,0.00012411573496164845,0.001093080890992951,0.02666666666666667,0.2903248890797195,0.062398624,0.17725694
Ccdc112,-3.838187,-1.6673483,0.00012394612004487136,0.0010919449985592438,0.05333333333333334,0.32048804923429225,0.06691623,0.19870234
Ranbp10,-3.8389015,-0.4380708,0.0001235859640068715,0.0010891291744390414,0.09333333333333334,0.3829612136825533,0.19752058,0.25917205
Atp6v0c,-3.8397377,-0.47239295,0.00012316583384608078,0.0010857827937809025,0.29333333333333333,0.6823744096178618,0.7035209,0.88225573
Elmod1,-3.8404238,-0.8132917,0.0001228221176459514,0.0010831080738912748,0.29333333333333333,0.6873479318734793,0.6255663,0.9272579
Foxo1,-3.8413742,-1.3086209,0.0001223474214766198,0.0010792761704125982,0.06666666666666667,0.3408115070845857,0.13565844,0.30740485
Pnkd,-3.841417,-0.8418999,0.000122326047439446,0.0010792761704125982,0.09333333333333334,0.36997280664090454,0.1540893,0.2612917
Zfand6,-3.8414886,-0.66766375,0.00012229043186683968,0.0010792761704125982,0.13333333333333333,0.43033490768570204,0.23463346,0.35070688
Zfp64,-3.8422818,-2.8858588,0.0001218957549653385,0.0010763519342486512,0.013333333333333334,0.2733290396450551,0.023823692,0.16399309
Csnk1a1,-3.842532,-0.74374115,0.00012177155652822307,0.0010756087192351589,0.3466666666666667,0.7677472448833548,0.758732,1.0652362
Srsf3,-3.843025,-0.6568322,0.00012152705754055226,0.0010738020506789341,0.09333333333333334,0.37501789036782596,0.1788295,0.2690563
Cep97,-3.843268,-2.8752098,0.0001214067500708655,0.0010730918994750513,0.04,0.3003792757979104,0.030598126,0.20536363
Ap3d1,-3.8435538,-0.7952769,0.00012126535563208263,0.001072194835746647,0.08,0.3572348647488192,0.14555867,0.24052297
Ints13,-3.8436468,-1.080988,0.0001212194358778883,0.001072141620157623,0.04,0.3085015027908974,0.09155432,0.18467313
Rtn4r,-3.8443758,-0.863884,0.00012085971094725937,0.001069311963501106,0.05333333333333334,0.3217045942464577,0.12074636,0.20991117
Chd3,-3.844583,-0.40880126,0.00012075762011440847,0.0010687606233445834,0.21333333333333335,0.5606483469300129,0.42271248,0.5297072
St8sia1,-3.845069,-0.4152752,0.00012051855347088378,0.0010669962213385987,0.09333333333333334,0.3826749677973379,0.21357453,0.27574632
Eif4a2,-3.8452475,-0.3624882,0.00012043077356325452,0.0010665704962573002,0.2,0.5402533276084156,0.40952563,0.5011804
Nhlrc2,-3.845512,-0.7132857,0.0001203009699212559,0.0010657721931368765,0.10666666666666667,0.399313009875483,0.18118103,0.28191313
Tet3,-3.8456264,-0.396214,0.0001202448794816405,0.0010656266199444856,0.21333333333333335,0.5561399742378703,0.3999504,0.49905786
Gna12,-3.8456907,-1.0279114,0.00012021333944634282,0.0010656266199444856,0.08,0.36084871904966365,0.15088789,0.28675377
1600020E01Rik,-3.8464625,-1.3544631,0.00011983546693702252,0.0010626993388111535,0.05333333333333334,0.32463861456991555,0.08721195,0.20946357
Stambpl1,-3.8470342,-1.5684491,0.00011955628372802914,0.0010605735700799416,0.05333333333333334,0.3235651925003578,0.08027727,0.2214686
Cfap20,-3.8478203,-27.32578,0.00011917340806541026,0.0010575262466042184,0.0,0.2568699012451696,0.0,0.15548213
Pptc7,-3.8482277,-2.3061752,0.00011897546392054416,0.0010561185053006349,0.02666666666666667,0.2898239587805925,0.03820338,0.17613436
Bnip3l,-3.848442,-1.823437,0.00011887140735450391,0.0010555435279628288,0.02666666666666667,0.29082581937884644,0.061565667,0.20273042
Sdk2,-3.8488564,-0.8610416,0.00011867047461463115,0.0010541076538496327,0.10666666666666667,0.3904036066981537,0.19835243,0.33539537
Gm2824,-3.8496213,-1.3811352,0.00011830062849666894,0.001051169936410547,0.08,0.35093745527408043,0.10647189,0.2566808
Me2,-3.8498428,-2.639573,0.00011819368005271276,0.0010505670469786279,0.02666666666666667,0.2868899384571347,0.029992877,0.1737273
Abat,-3.8499,-1.0271174,0.00011816609525796863,0.0010505670469786279,0.06666666666666667,0.3421711750393588,0.13596225,0.25990275
Cse1l,-3.8507931,-1.2893655,0.00011773587055339114,0.0010471906129657794,0.05333333333333334,0.32191927866036923,0.08981986,0.20676975
4933434E20Rik,-3.8510861,-2.0513988,0.00011759507884752997,0.0010462846916003742,0.04,0.3036711034778875,0.05009327,0.19303803
Actr1a,-3.8510861,-0.97573674,0.00011759507884752997,0.0010462846916003742,0.08,0.35451552883927295,0.12567252,0.2337708
Dgke,-3.8520725,-0.3423806,0.00011712236020506873,0.0010427693236282959,0.12,0.417453842851009,0.24084105,0.29658586
Gm46218,-3.8530016,-1.7863436,0.00011667868522834153,0.0010391634975424385,0.04,0.30399313009875484,0.057447728,0.18561836
Gm10862,-3.8535304,-2.8516815,0.00011642684017126738,0.0010372643220828762,0.02666666666666667,0.28853585229712325,0.0235014,0.15841445
Mroh1,-3.855324,-27.299442,0.00011557642205401577,0.0010300293401629863,0.0,0.2573708315442966,0.0,0.15287337
Car10,-3.8554742,-1.1458068,0.00011550553774230705,0.0010297391503436596,0.30666666666666664,0.6385787891799055,0.71944654,1.2031591
Lrp12,-3.857175,-0.67698723,0.00011470504251460519,0.001022942081768152,0.10666666666666667,0.402676399026764,0.19537228,0.29636642
Ly6e,-3.8582613,-2.479823,0.00011419654290066475,0.0010187453876961694,0.04,0.3035637612709317,0.043916736,0.22349487
H3f3a,-3.8588116,-0.51994014,0.00011393975977190908,0.0010167922102528055,0.09333333333333334,0.3821024760269071,0.23500392,0.32198134
Ube2f,-3.8589473,-1.3687474,0.00011387648152522476,0.0010165651357417903,0.05333333333333334,0.32245598969514816,0.081974275,0.19935371
Ints2,-3.8608553,-1.3792982,0.00011299075403909227,0.0010089935397242969,0.05333333333333334,0.3249964219264348,0.08073664,0.19781916
Ulk2,-3.8608983,-0.54165506,0.00011297092490523343,0.0010089935397242969,0.28,0.6778660369257192,0.5840987,0.76773125
Brd7,-3.8612342,-1.0131831,0.00011281571021341975,0.0010081004766992314,0.06666666666666667,0.3439602118219551,0.12028585,0.22951214
Htr1f,-3.8622632,-1.6017351,0.00011234141015227486,0.0010041961712546992,0.08,0.35594675826534994,0.14698128,0.39241406
Rnpc3,-3.8623133,-0.9241652,0.0001123184019074213,0.0010041961712546992,0.10666666666666667,0.3936596536424789,0.151865,0.27095023
Sipa1l2,-3.8627777,-2.6542058,0.00011210496608766298,0.001002749813174269,0.02666666666666667,0.28824960641190783,0.03919131,0.22442906
Cluap1,-3.8630493,-0.6379031,0.00011198036549783462,0.0010019688381374678,0.09333333333333334,0.3803492199799628,0.16857654,0.25132158
Bcl2l13,-3.863471,-1.1807429,0.00011178716553483164,0.0010005733304200288,0.04,0.30900243309002434,0.088244386,0.18990608
Zkscan2,-3.8641498,-1.3523523,0.00011147674146404456,0.0009981273052778665,0.06666666666666667,0.3377343638185201,0.08745425,0.20973432
Atf7,-3.8649504,-0.42905748,0.0001111118123042133,0.0009951914655380704,0.24,0.6152139687991985,0.49998215,0.6277372
Wdr75,-3.8654149,-1.516467,0.00011090054017129588,0.0009936303815947715,0.02666666666666667,0.2923643910118792,0.06336426,0.17155123
Kcna4,-3.8657866,-1.1449189,0.00011073179538309091,0.0009924494135902778,0.05333333333333334,0.3266065550307714,0.10064476,0.21037832
Tubgcp3,-3.8663511,-2.4325163,0.00011047589656651062,0.0009904862665138941,0.013333333333333334,0.2750465149563475,0.03192356,0.16136573
Gm16083,-3.8705816,-3.5864055,0.00010857595415398844,0.0009737769987041621,0.02666666666666667,0.2862458852154,0.018244501,0.1998049
Tafazzin,-3.8716323,-1.3313016,0.00010810897881719277,0.0009699126079525777,0.05333333333333334,0.3224917704308001,0.08406007,0.19939563
Rabep1,-3.872404,-0.78657037,0.00010776710314669461,0.0009674915006854942,0.30666666666666664,0.735723486474882,0.656804,0.95621717
Hnrnpf,-3.8724968,-1.8190137,0.00010772602029809333,0.0009674459108989866,0.02666666666666667,0.29257907542579076,0.057865385,0.19078162
Ptdss1,-3.872983,-1.3577408,0.00010751136609880162,0.000965840992000936,0.06666666666666667,0.3405968226706741,0.08938059,0.21480234
Safb2,-3.8732116,-0.7405383,0.00010741049206282974,0.0009652574989057642,0.10666666666666667,0.4015314154859024,0.17713247,0.28049338
Hunk,-3.8732188,-1.2889135,0.0001074073411886594,0.0009652574989057642,0.08,0.3587376556462001,0.12744063,0.28676093
Smchd1,-3.8733687,-0.2706999,0.00010734119297406896,0.0009652574989057642,0.21333333333333335,0.5723486474881924,0.4487581,0.5207333
L1cam,-3.8737905,-1.0319098,0.00010715555363653543,0.000963933621095985,0.06666666666666667,0.3418849291541434,0.11443136,0.22145787
Slc38a2,-3.8761272,-0.5136229,0.00010613215135629213,0.0009550471891974446,0.14666666666666667,0.4539501932159725,0.2892021,0.39121276
Pex7,-3.877714,-1.7914586,0.00010544262839457628,0.000949160276369268,0.04,0.30946758265349933,0.06030332,0.19488512
Nfatc3,-3.8796005,-0.42549086,0.00010462815788180865,0.0009421443037145437,0.12,0.4234650064405324,0.25021148,0.32340083
Tfrc,-3.8796077,-0.5678021,0.00010462508408396848,0.0009421443037145437,0.08,0.36524974953485045,0.17926411,0.25543493
Plekha6,-3.8807368,-0.5551702,0.00010414049303765504,0.0009383819744875221,0.16,0.47001574352368686,0.26991597,0.375201
Hapstr1,-3.8825805,-0.47431183,0.00010335374951073291,0.0009316052496992262,0.18666666666666668,0.5123801345355661,0.31490594,0.4148914
Usp48,-3.883381,-0.27994588,0.00010301396650395154,0.0009288541207923415,0.21333333333333335,0.5538857878917991,0.40870872,0.47809052
Sod2,-3.883724,-0.36384067,0.00010286866819825574,0.000927855359008772,0.13333333333333333,0.4438958064977816,0.26567885,0.33045948
Zeb1,-3.8851104,-0.8889233,0.00010228338925349322,0.0009228860541441782,0.30666666666666664,0.6946829826821239,0.64171326,0.98062366
B830012L14Rik,-3.8856177,-0.87645733,0.00010206997594758996,0.0009212698198561445,0.24,0.6136396164305138,0.5009512,0.78565466
Rdx,-3.8862538,-0.4574147,0.000101803051464424,0.0009191693524358445,0.12,0.4225704880492343,0.26777375,0.35178718
Bclaf3,-3.8867612,-1.316962,0.00010159058431325305,0.0009175593278981881,0.04,0.311542865321311,0.0838001,0.19702794
Exoc4,-3.8876474,-1.3168488,0.00010122051840563368,0.0009145243206319358,0.4266666666666667,0.8417775869471876,0.97036344,1.6258721
Thra,-3.8879762,-0.38226047,0.00010108355975013801,0.000913594097035388,0.26666666666666666,0.6724631458422785,0.6136022,0.74387
Prdm15,-3.8895626,-1.257806,0.0001004250410072621,0.0009079477967244725,0.06666666666666667,0.3390582510376413,0.09620402,0.21630795
Marchf11,-3.8903344,-1.0431261,0.00010010614676655375,0.0009053692910189497,0.06666666666666667,0.34607127522541864,0.1223745,0.23764184
Gtpbp4,-3.890363,-1.7644416,0.00010009435424624453,0.0009053692910189497,0.02666666666666667,0.293902962644912,0.05598444,0.17867166
Lonrf1,-3.8909633,-1.3907298,9.984701403443864e-05,0.0009036339734272033,0.04,0.3085730642622012,0.076520994,0.1893996
Ccdc58,-3.8911633,-1.6626469,9.976469559270377e-05,0.0009031931841563174,0.04,0.3070702733648204,0.06377954,0.18938214
Yars,-3.891192,-1.5157752,9.975294104660901e-05,0.0009031931841563174,0.06666666666666667,0.33791326749677975,0.08170837,0.2178964
Ip6k2,-3.8915493,-1.4600391,9.960611948976594e-05,0.0009023656205967669,0.06666666666666667,0.3407757263489337,0.08444047,0.21704414
Farp2,-3.8920782,-1.9841266,9.938919792302619e-05,0.0009007041309246926,0.04,0.3102189781021898,0.053681158,0.19735686
Zmym6,-3.893043,-0.57003754,9.899461109277109e-05,0.0008974309042047096,0.14666666666666667,0.4547373694003149,0.2443008,0.34417185
Zcchc7,-3.893043,-1.3254658,9.899461109277109e-05,0.0008974309042047096,0.4,0.8274295119507658,0.87959105,1.5114758
Hsph1,-3.8940363,-0.93103045,9.858987838466843e-05,0.0008943653045901554,0.09333333333333334,0.3772362959782453,0.16814479,0.2994532
Bbs4,-3.8947225,-1.8705165,9.831126334560436e-05,0.0008921390226600436,0.02666666666666667,0.2935093745527408,0.051059026,0.1752577
Mpp2,-3.8956728,-1.159802,9.792649353684582e-05,0.0008889475950456241,0.04,0.31089881207957637,0.09252266,0.19604826
Cnot6,-3.8966806,-0.61730415,9.752013252102587e-05,0.0008855579455356421,0.10666666666666667,0.3969157005868041,0.19104789,0.2798535
Foxn2,-3.8968163,-1.5710894,9.746549653229463e-05,0.0008853610181956582,0.04,0.3103621010447975,0.07583954,0.2103469
Silc1,-3.8970163,-1.296599,9.738503301304375e-05,0.0008849292651540363,0.06666666666666667,0.340167453842851,0.09921093,0.22809906
Nsd3,-3.8971164,-0.84604836,9.73448247764624e-05,0.0008848631399673697,0.30666666666666664,0.7403392013739802,0.6598311,0.98573136
Epha7,-3.8983815,-1.0986484,9.683782767489883e-05,0.0008805524296529718,0.36,0.7085659081150708,0.7940529,1.279902
Tapt1,-3.8986742,-1.2183897,9.672074383889117e-05,0.0008797855067538949,0.04,0.31243738371260915,0.08834358,0.19467638
Kndc1,-3.9001393,-0.94373506,9.61373268840232e-05,0.0008747747962660696,0.08,0.3647845999713754,0.1597041,0.28749266
Rps6ka2,-3.9001536,-0.85366225,9.613165141301918e-05,0.0008747747962660696,0.13333333333333333,0.42367969085444396,0.19420342,0.32738474
Sypl,-3.9002538,-1.1093841,9.609193197334142e-05,0.0008747747962660696,0.06666666666666667,0.3447473880062974,0.11614385,0.23563801
Atg7,-3.9009469,-1.0024292,9.581715832711077e-05,0.0008727481505930395,0.06666666666666667,0.339702304279376,0.115983725,0.22023542
Kat7,-3.9015114,-0.5113622,9.559392194938422e-05,0.0008710100653712967,0.08,0.36857735795047947,0.18366948,0.25261378
Itga4,-3.9032981,-2.5847583,9.489070950981668e-05,0.000864895985253994,0.013333333333333334,0.27755116645198225,0.035836726,0.19793935
Usp53,-3.9033124,-0.90617746,9.488510355677299e-05,0.000864895985253994,0.09333333333333334,0.38017031630170317,0.15338062,0.2705326
Dnai4,-3.9043844,-1.0932164,9.446554725635723e-05,0.0008616053139098162,0.05333333333333334,0.330148847860312,0.10133255,0.20499998
Ist1,-3.9047775,-0.8695993,9.431214936375921e-05,0.0008604982863851307,0.08,0.3645699155574639,0.13686994,0.23744532
Mfn2,-3.907343,-2.3309908,9.331664353031705e-05,0.0008517045555909033,0.013333333333333334,0.27783741233719766,0.035819713,0.16847104
Rnf149,-3.9076645,-2.1881936,9.319256092911758e-05,0.000850861064276381,0.02666666666666667,0.29229282954057534,0.04095349,0.17438495
Tmem87a,-3.9088724,-0.49477103,9.27279518902201e-05,0.0008469068889497669,0.14666666666666667,0.4578145126663804,0.25856113,0.3476772
Pld3,-3.9094083,-0.7747785,9.252246605285815e-05,0.0008453174644135662,0.12,0.40822241305281237,0.19908652,0.3198319
Trim33,-3.9102874,-0.5464862,9.218640001290456e-05,0.0008425335266485528,0.26666666666666666,0.6480606841276657,0.51393616,0.6837338
Ubxn2b,-3.9108877,-1.847353,9.195755438336255e-05,0.000840727964028905,0.05333333333333334,0.32460283383426364,0.059821904,0.20035104
Crtc1,-3.9114735,-0.7543004,9.173467508760896e-05,0.0008389757384629178,0.10666666666666667,0.39727350794332333,0.168134,0.26914638
Rap1gap2,-3.9115736,-0.5317488,9.169667355362536e-05,0.000838913727744608,0.18666666666666668,0.5167811650207528,0.35447657,0.47936186
H13,-3.9125385,-0.76593155,9.133099237752252e-05,0.0008358527810572309,0.08,0.3665020752826678,0.14767748,0.23949797
Rad52,-3.9126742,-27.202068,9.127963684630344e-05,0.0008356674078569585,0.0,0.26119937025905254,0.0,0.14357784
Agbl4,-3.9140391,-1.2240967,9.076489166285525e-05,0.0008312381182620724,0.41333333333333333,0.7529698010591098,0.99793977,1.6096334
Ophn1,-3.9146109,-0.28683382,9.0550107347132e-05,0.0008295538303503024,0.22666666666666666,0.604515528839273,0.5485225,0.6373267
Slc9a9,-3.9151325,-0.71467733,9.035453566057759e-05,0.0008280444656206412,0.30666666666666664,0.6864176327465292,0.6662833,0.93771034
Arf4,-3.915204,-1.0045617,9.032777611155726e-05,0.0008280444656206412,0.09333333333333334,0.37512523257478175,0.14156173,0.26628512
Cand1,-3.916526,-1.1082184,8.983407272193291e-05,0.0008238367010369751,0.08,0.3620294833261772,0.12165449,0.2459856
Dcaf6,-3.916755,-0.76024956,8.974893439078086e-05,0.0008233369296962382,0.29333333333333333,0.7186560755689136,0.66538215,0.9559043
Cntn3,-3.917355,-1.0059137,8.952580877064858e-05,0.0008215705196951255,0.29333333333333333,0.6635537426649492,0.69023514,1.0974633
Nphp4,-3.9189775,-1.4478619,8.892545687143689e-05,0.0008163399474326987,0.04,0.31322455989695147,0.0704554,0.18160217
Rae1,-3.9199064,-2.0744486,8.858335779974871e-05,0.0008134773834857306,0.02666666666666667,0.2945470158866466,0.04432645,0.17470507
Reck,-3.9201922,-2.022575,8.847834692895033e-05,0.0008127908314464599,0.02666666666666667,0.2955488764849005,0.048972618,0.18559344
Cdr1os,-3.9206212,-1.3887855,8.832105110484693e-05,0.0008116233389833231,0.36,0.7703950193215973,0.8870766,1.5559063
Odr4,-3.9207282,-1.2406689,8.828176844772246e-05,0.0008115398967465969,0.09333333333333334,0.375483039931301,0.11916835,0.2616491
Tbcel,-3.9211142,-0.9021079,8.814048751004733e-05,0.0008105184460626187,0.12,0.4153069987118935,0.16714612,0.2926583
Sgtb,-3.921193,-0.98400265,8.81117342596668e-05,0.0008105184460626187,0.05333333333333334,0.33208100758551595,0.11446368,0.21500598
Slc39a14,-3.9225006,-2.493821,8.763468282349858e-05,0.0008064191532422626,0.02666666666666667,0.2954773150135967,0.033540916,0.17574066
Ankrd27,-3.9249303,-1.004239,8.675482930969929e-05,0.0007985961848412538,0.06666666666666667,0.34950622584800345,0.117645495,0.22348393
Prmt9,-3.9249518,-2.6616457,8.674710317382489e-05,0.0007985961848412538,0.02666666666666667,0.291970802919708,0.029545698,0.1737352
