names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6 CT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Cdc42se1,2.5638473,-0.40998146,0.010351905563074948,0.024913184279428915,0.14228052472250252,0.08819599109131403,0.04034479,0.053257193
Amotl2,2.560552,-0.3583606,0.010450603921986311,0.025134955906173664,0.09384460141271443,0.04365256124721604,0.025476296,0.032544058
Gpr12,2.5595992,-0.38776678,0.010479293724511079,0.025199447143154884,0.1432896064581231,0.08856718634001484,0.03635378,0.04730258
Gm48508,2.55502,-0.2801848,0.010618165959302147,0.02552197149355476,0.09485368314833502,0.04480326651818857,0.03297983,0.039909698
Ctsd,2.5547614,-0.7873081,0.01062606150897716,0.02553638071247798,0.3985872855701312,0.29383815887156645,0.17839465,0.29046875
Selplg,2.5532792,-0.7111722,0.010671393314864858,0.025636150055468817,0.13723511604439959,0.08325909428359317,0.060624283,0.09741736
Fgd2,2.553215,-0.8016088,0.010673360140478079,0.025638582779782405,0.1099899091826438,0.05824053452115813,0.03806773,0.06544396
Pllp,2.5529883,-0.8469811,0.010680308072595651,0.025652979164266124,0.15136226034308778,0.09506310319227913,0.049516633,0.087378226
Olfml1,2.5491915,-0.57203525,0.010797300814386,0.02591545090509619,0.11503531786074672,0.06310319227913883,0.04090784,0.060224935
Acadl,2.5474305,-0.5558601,0.010851949394188085,0.026041285850027122,0.10191725529767912,0.05103934669636229,0.027794419,0.040596876
Gm19500,2.5464797,-0.66625994,0.010881554230355061,0.02610601447943219,0.11099899091826437,0.05935412026726058,0.035284813,0.05542993
Arl6ip1,2.5446987,-0.35773882,0.010937209715707222,0.026234853156673187,0.6811301715438951,0.4949517446176689,0.3958339,0.48383522
Lap3,2.5439506,-0.50448984,0.01096066287282558,0.026281725093059375,0.13723511604439959,0.08366740905716406,0.04656452,0.06543149
Polr2e,2.5417302,-0.37186846,0.011030531164793767,0.02644217792827268,0.1432896064581231,0.08960653303637714,0.049241334,0.06327008
Dhrs1,2.539969,-0.33430034,0.011086227213465714,0.026573320715952163,0.11604439959636731,0.06473645137342242,0.03047355,0.03826973
Dock6,2.538896,-0.37673405,0.011120287375401177,0.02664545405537985,0.11200807265388496,0.0611358574610245,0.031879127,0.041198228
Gng10,2.524208,-0.57864296,0.011595929840871334,0.02774308920169288,0.1574167507568113,0.10159613956941352,0.044777878,0.06615572
Use1,2.521785,-0.53434116,0.011676102871706274,0.027924956311771033,0.13521695257315844,0.08214550853749072,0.040705185,0.058428213
Rpl4,2.5216026,-0.7219513,0.011682162266539257,0.02793696156122373,0.31180625630676084,0.2285449146250928,0.113947146,0.18154821
Ccdc124,2.5188105,-0.29239643,0.01177519936212011,0.02814192002669816,0.14631685166498487,0.09376391982182627,0.05827177,0.07090949
Ntf3,2.5166063,-0.51661956,0.01184911685197889,0.028316059214929988,0.22906155398587286,0.16158129175946548,0.07537282,0.10615685
Ndufb1,2.5159304,-0.72891945,0.011871865375177456,0.02836285432835585,0.38244197780020184,0.28032665181885674,0.1479626,0.2345225
Capn3,2.5144382,-0.42697945,0.011922224812049626,0.028478103004691387,0.12512613521695257,0.07342242019302153,0.04471353,0.059662074
Bhlhe40,2.5126328,-0.5515427,0.011983396560005084,0.028621676939318812,0.19071644803229063,0.13028953229398663,0.05193364,0.075226024
Pigz,2.5112047,-0.37153727,0.012031987177691956,0.028730071577764405,0.1099899091826438,0.05968819599109131,0.031250007,0.0402466
Mcfd2,2.5106373,-0.33310786,0.01205134903664646,0.02877374698904304,0.14026236125126135,0.08756495916852264,0.043819867,0.05489361
Lonrf3,2.507456,-0.5360041,0.012160369475821069,0.029023727821576844,0.14934409687184663,0.09476614699331849,0.042350736,0.06083663
Vwa5a,2.5057573,-0.404117,0.012218948877029125,0.029155772695655145,0.09384460141271443,0.044506310319227915,0.025576983,0.033707473
Tmem121,2.5051734,-0.25595304,0.012239132371828302,0.02919356296768988,0.11806256306760847,0.06759465478841871,0.036017656,0.042861678
Fermt3,2.504644,-0.47298938,0.012257468720775818,0.02923470482223027,0.09081735620585267,0.04187082405345212,0.027802924,0.038385194
Mrpl50,2.5032802,-0.3321524,0.012304810840594435,0.029339805420780234,0.12916246215943492,0.07735708982925019,0.03689999,0.0462352
Nkx2-2os,2.503178,-0.441131,0.012308368020921697,0.02934568311642999,0.10696266397578204,0.0566815144766147,0.04006286,0.054011066
Elk3,2.5019703,-0.6101973,0.0123504255912206,0.029438120787376697,0.15943491422805248,0.10400890868596882,0.053356837,0.08034381
Ndufa7,2.4964306,-0.7439446,0.012545023572469395,0.029872809588111723,0.28557013118062563,0.20824053452115812,0.10575616,0.17127663
Ssna1,2.4963784,-0.35176262,0.012546868240148189,0.029874554684340436,0.14026236125126135,0.08752783964365256,0.044608023,0.05658245
Ppp1ca,2.4878058,-0.65117335,0.012853387326784572,0.030563762608026675,0.1927346115035318,0.13277654046028212,0.0648099,0.09998183
Nap1l3,2.4862454,-0.42304033,0.012909890625204272,0.030687257705169748,0.14732593340060546,0.09380103934669637,0.047194712,0.06278066
Adhfe1,2.483985,-0.4773563,0.012992130241046812,0.030869090067815706,0.11402623612512613,0.0635486265775798,0.031742197,0.04392118
Fgd6,2.4834113,-0.6925181,0.013013073858265854,0.030916117999257604,0.13723511604439959,0.0844097995545657,0.044648502,0.071196035
Ndn,2.4825087,-0.47725436,0.013046087563389885,0.030986331903852752,0.27447023208879917,0.20393466963622867,0.12516715,0.17026444
Guk1,2.4818969,-0.6939988,0.01306850561717065,0.03103683453538761,0.20787083753784055,0.14528582034149962,0.06663298,0.10568224
Kctd12,2.4796104,-0.62074304,0.013152599635225398,0.03121723807070987,0.28456104944500504,0.20846325167037863,0.10101173,0.1513794
Rftn2,2.4793537,-0.79210967,0.013162071585796185,0.031236960211123786,0.12714429868819374,0.07483296213808463,0.041326996,0.07051564
Hsd17b8,2.4791973,-0.44470108,0.01316784651288303,0.03124514622051987,0.13723511604439959,0.08448403860430587,0.03891453,0.052600026
Tmbim1,2.4790409,-0.66831446,0.013173623680291669,0.03125609433019313,0.14026236125126135,0.0872308834446919,0.040640827,0.06383585
Ndst4,2.4729152,-0.3704469,0.013401590960408237,0.03175491614692851,0.4944500504540868,0.3714179658500371,0.36536977,0.4511802
Mrps16,2.467632,-0.54242426,0.013601000143739482,0.03220740110266099,0.13319878910191726,0.08125463994060876,0.040370643,0.058268428
Ttc9b,2.467602,-0.4452367,0.013602143197357532,0.03220740110266099,0.21392532795156408,0.15367483296213807,0.09503096,0.12728062
Cfap298,2.4652715,-0.30292794,0.013690950084086145,0.03240490214836257,0.12714429868819374,0.07639198218262806,0.038007237,0.046683114
9130401M01Rik,2.4605358,-0.36075324,0.013872970403015866,0.03281397136699263,0.13824419778002017,0.08685968819599109,0.041098896,0.052473355
Slc4a2,2.4499335,-0.46053627,0.014288258355472278,0.03374575916423839,0.11806256306760847,0.06818856718634002,0.03245008,0.044385634
Kcnj10,2.449037,-0.79658455,0.014323874177094407,0.03382690271915334,0.15136226034308778,0.09703043801039346,0.05149602,0.08781929
H1f0,2.4447227,-0.2869103,0.014496357719366817,0.03421318681768875,0.11907164480322906,0.06941351150705272,0.039182533,0.047601454
Rgcc,2.4436736,-0.5847919,0.01453857162352466,0.03430679015755753,0.11099899091826437,0.061284335560504825,0.0362697,0.053916626
Ssr4,2.4431422,-0.59678483,0.014560002422294884,0.03435132716542835,0.1927346115035318,0.13414996288047512,0.06347426,0.094498
Itm2c,2.442099,-0.30153537,0.014602136274237931,0.03444770866451038,0.7356205852674067,0.534521158129176,0.455342,0.5369452
Mmp15,2.4393833,-0.45010507,0.014712351083989323,0.034701621631565406,0.08476286579212916,0.03726800296956199,0.0220275,0.029972829
Ctsc,2.4278965,-0.42400306,0.015186676077357448,0.0357889831782665,0.10393541876892028,0.0556792873051225,0.035078853,0.046786778
Commd8,2.4243224,-0.40500584,0.015336987760714987,0.036130533151886,0.16448032290615539,0.11098737936154417,0.056086287,0.07360879
Slc7a2,2.4202044,-1.0009537,0.015511780530037758,0.03653269724271317,0.10797174571140263,0.05816629547141797,0.028574478,0.056391314
Ctss,2.4195747,-0.8232051,0.015538668539272032,0.03658640235280753,0.1856710393541877,0.1283221974758723,0.08297444,0.14242981
Syf2,2.415507,-0.5808066,0.015713317313423902,0.03698789629537453,0.14631685166498487,0.09420935412026726,0.042655963,0.06314398
Slc30a3,2.410298,-0.5882215,0.015939487635728975,0.03750057199650097,0.2542885973763875,0.18325909428359316,0.07747368,0.11431394
Chchd1,2.4100957,-0.46941322,0.015948341165649832,0.03751811654009902,0.18668012108980828,0.12943578322197477,0.062811546,0.08595271
Atp6v1e1,2.4081903,-0.44778526,0.016031828777067804,0.03770791660012359,0.5943491422805247,0.4365256124721604,0.2970032,0.38640335
Pik3ap1,2.4064372,-0.7074118,0.016108976475149903,0.03787279708524612,0.09989909182643794,0.05178173719376392,0.037259776,0.060142715
Gm15902,2.405994,-0.29153964,0.016128535688752086,0.037908830821970656,0.10797174571140263,0.05920564216778025,0.02756085,0.033630252
Evi2b,2.403926,-0.32716528,0.016220058614014782,0.03811415532812433,0.09687184661957618,0.04955456570155902,0.026452236,0.033075247
Ankub1,2.4024758,-0.39527088,0.016284512024658256,0.038252018367214556,0.09182643794147326,0.04465478841870824,0.030719303,0.04020931
Cd84,2.4013605,-0.48365325,0.016334230829879007,0.03836209967650109,0.09384460141271443,0.046399406087602076,0.03739396,0.051906396
Tnfaip6,2.397985,-0.6096439,0.016485542378729918,0.038697171635928444,0.10797174571140263,0.05935412026726058,0.03749274,0.056659628
Lrp4,2.3943264,-0.9124536,0.016650919577508996,0.0390614814953437,0.15640766902119072,0.10207869339272457,0.046086736,0.08505459
Arhgap45,2.3896632,-0.7696235,0.01686383184916473,0.03954024099363493,0.11200807265388496,0.06302895322939867,0.046272926,0.077646844
Btk,2.3886805,-0.29196352,0.01690900735304869,0.039637734426964,0.08980827447023208,0.04313288789903489,0.030304527,0.03697773
Ermn,2.388157,-0.7517849,0.01693311355144117,0.039685369483403767,0.1432896064581231,0.09135115070527097,0.05476243,0.09055779
Gabarap,2.3878098,-0.63471735,0.01694910860643444,0.03971939196362231,0.2512613521695257,0.18348181143281367,0.101608634,0.15362576
Selenok,2.3876796,-0.69774044,0.016955121735213016,0.039730018402823204,0.31886982845610495,0.23533778767631774,0.12372206,0.19360295
Hspe1,2.3825147,-0.68056035,0.017194845236870437,0.0402553285834762,0.24419778002018164,0.17802524127691166,0.09357416,0.14601915
Prkch,2.3801098,-0.39907295,0.01730747887975544,0.04049916898885558,0.09182643794147326,0.045248700816629545,0.030480823,0.040001865
Zcchc24,2.3791611,-0.75072235,0.017352090006458508,0.04059648745960297,0.1584258324924319,0.10460282108389013,0.06033043,0.09951833
Cox20,2.3785653,-0.26120126,0.01738015315363119,0.04065860310273987,0.13723511604439959,0.0872308834446919,0.04720037,0.056309268
Pald1,2.369299,-0.5870031,0.017821843849431616,0.041641125585585005,0.12512613521695257,0.07576095025983667,0.034475937,0.051348954
Tns1,2.3681457,-0.6020433,0.017877498629155282,0.0417675322289716,0.10595358224016145,0.058277654046028214,0.033379085,0.050236758
Btf3,2.3629127,-0.71100193,0.018131943385100754,0.04232151830764917,0.2875882946518668,0.21124721603563473,0.104075804,0.16513044
Gm10848,2.3606362,-0.29218304,0.01824362141855459,0.04257478786838299,0.21392532795156408,0.15374907201187824,0.06545601,0.079579525
Kank1,2.3593545,-0.81038666,0.018306760258003704,0.042714714148363975,0.18365287588294651,0.12639198218262807,0.07882952,0.13438813
Polr2f,2.359188,-0.6294566,0.018314975411945655,0.04273017186063904,0.15539858728557013,0.10293244246473646,0.05153475,0.07863859
Tmem229a,2.3577619,-0.48781675,0.018385480932435,0.04289094223428794,0.1301715438950555,0.08080920564216779,0.04327632,0.060172394
Tmem88b,2.3569214,-0.6280599,0.018427141761173237,0.04297693768967319,0.1170534813319879,0.06848552338530067,0.037935525,0.05803783
Eif5a,2.3541055,-0.6895063,0.018567343230101504,0.04328138393275158,0.25731584258324924,0.189086859688196,0.09771023,0.15318106
F11r,2.352591,-0.6889573,0.018643121709909463,0.04345048836371475,0.09283551967709384,0.04617668893838159,0.030086365,0.04806589
Nme2,2.3519533,-0.6428435,0.018675119902787668,0.043519392801943176,0.22906155398587286,0.1659985152190052,0.08750106,0.13346381
Smim15,2.349691,-0.4917122,0.018789010744121367,0.04377152060816206,0.15136226034308778,0.09955456570155902,0.04755172,0.066235535
Fut10,2.3485897,-0.42156065,0.01884466112671937,0.04388974988948162,0.1231079717457114,0.07457312546399406,0.03595626,0.047870874
Nacad,2.3461347,-0.26008245,0.01896925335996776,0.04417227123514461,0.10191725529767912,0.055308092056421676,0.028354961,0.033862554
Gm38973,2.3460343,-0.26030397,0.018974358189118974,0.044180329682983265,0.09384460141271443,0.047661469933184854,0.028041419,0.033494186
Sowaha,2.3457375,-0.50021875,0.018989475524209688,0.044211698062170894,0.1977800201816347,0.14023756495916853,0.064110436,0.08952011
Ddn,2.343475,-0.62339216,0.019105040545176335,0.04446919953645947,0.35317860746720486,0.26314031180400893,0.1302944,0.1942345
Emx2os,2.3419106,-0.72283775,0.01918531165837239,0.04464443788520535,0.2209889001009082,0.1569042316258352,0.06383045,0.103262365
Tep1,2.3396943,-0.2689191,0.01929953364772143,0.04490245641304656,0.07769929364278506,0.032516703786191536,0.018261626,0.02196272
Pih1d1,2.3379734,-0.32059667,0.019388633100103664,0.045101945407305465,0.09384460141271443,0.04773570898292502,0.023936313,0.029804835
Myh14,2.3348284,-0.6195029,0.01955239178370307,0.04547107211598594,0.11301715438950555,0.06525612472160357,0.033093322,0.05040168
Lrp5,2.3331656,-0.5265148,0.01963945809784186,0.045645899064874214,0.09384460141271443,0.04780994803266518,0.029024836,0.0415462
Rpl10a,2.3307586,-0.6241108,0.019766088736654225,0.045924323766009426,0.3340060544904137,0.25133630289532294,0.13924553,0.20723687
8030442B05Rik,2.3296175,-0.43827212,0.01982638154073137,0.046056442638493296,0.09081735620585267,0.04498886414253898,0.037857786,0.05095916
Sipa1,2.3180544,-0.48434478,0.02044636860034904,0.04744152341965917,0.09687184661957618,0.05089086859688196,0.028744642,0.03998567
Bex3,2.3177636,-0.67679185,0.020462177975360086,0.04746773048415139,0.3249243188698285,0.24335560504825537,0.12910523,0.19909696
Gpr22,2.3142655,-0.45390043,0.02065316347099314,0.04788596966654462,0.4954591321897074,0.36343726800296955,0.20578624,0.2722934
Nudt19,2.3142214,-0.4487284,0.02065558258498994,0.04788744642438997,0.13723511604439959,0.08801039346696363,0.04093933,0.055467866
Mapk3,2.3141832,-0.7313194,0.020657672018616426,0.047888158669676766,0.19374369323915236,0.13570898292501857,0.05940996,0.096780494
Zfp36l2,2.3131242,-0.62072545,0.020715810041834874,0.04801464813457285,0.12815338042381433,0.07947290274684483,0.036757402,0.055975307
Klkb1,2.31159,-0.28419647,0.020800297150467172,0.0481896865350106,0.08072653884964683,0.03585746102449889,0.021450674,0.026060794
Nckap1l,2.3109019,-0.69921875,0.020838275720657697,0.04826935074259244,0.09788092835519677,0.051818856718634,0.035433844,0.05691203
Rpl15,2.3044655,-0.55999994,0.02119652905810429,0.04906113668630048,0.5388496468213926,0.39743875278396434,0.24652715,0.34512502
Rps9,2.304283,-0.75974023,0.02120676606736218,0.04908060329285287,0.42179616548940463,0.31128433556050483,0.17416386,0.2792442
Plekhf2,2.3016152,-0.2857243,0.021356876072115703,0.04941524671125023,0.10797174571140263,0.061915367483296214,0.030179415,0.03666951
Lamtor2,2.297622,-0.66007686,0.021583318908027404,0.04991769487508146,0.17255297679112008,0.1192279138827023,0.05672476,0.0882175
Rpl38,-2.3342106,-0.8939773,0.01958470025964923,0.04553438573823439,0.5600403632694249,0.47657757980697846,0.30288216,0.5052385
Rpl17,-2.3815942,-0.90082264,0.017237887351514155,0.04034005884022028,0.5317860746720484,0.4528210838901262,0.26638857,0.4510299
Pebp1,-2.3866205,-1.2342565,0.017004036253794822,0.03983421570527174,0.3218970736629667,0.3113214550853749,0.14148484,0.30568597
Dynll1,-2.430153,-0.9151773,0.015092451694224891,0.035573173423142354,0.5671039354187689,0.4767631774313289,0.29244292,0.49506193
Eif1,-2.4730718,-1.0386274,0.013395725502058756,0.03174381728903067,0.4591321897073663,0.40820341499628804,0.23325193,0.43155867
Rpl19,-2.4738097,-0.9999767,0.013368083162687458,0.031686696769708186,0.4530776992936428,0.4058648849294729,0.2286335,0.41459247
Ndufa4,-2.4881668,-1.0627241,0.012840345795520068,0.03053545371498577,0.45509586276488395,0.4062360801781737,0.23713028,0.44404158
Rpl13,-2.584727,-0.9334923,0.009745610226361104,0.02351724712908153,0.5358224016145308,0.459985152190052,0.28236842,0.4843593
mt-Co1,-2.6686752,-0.9133008,0.0076151048953680914,0.018562811261774528,0.6024217961654894,0.5114328136599852,0.37168837,0.6140218
Rps23,-2.6743014,-1.1032438,0.007488513772540871,0.018264170379247817,0.4157416750756811,0.38392724573125464,0.20898426,0.4050222
Rpl21,-2.7179341,-1.0980446,0.006569091952406737,0.016113885408176834,0.3784056508577195,0.36124721603563476,0.18599232,0.36295822
Rpl9,-2.8810287,-1.163033,0.003963796667158446,0.009922416289039263,0.3794147325933401,0.36020786933927246,0.18648112,0.37778965
Aplp1,-2.9209106,-0.62865597,0.0034900987380526768,0.00878820664337695,0.751765893037336,0.607757980697847,0.47933897,0.6682781
Apoe,-2.936742,-1.3787556,0.0033167996170044506,0.00837380491486513,0.35519677093844604,0.34665924276169263,0.19699074,0.44865277
Cox8a,-3.0373878,-1.012712,0.0023863819626904143,0.006093517375034822,0.5257315842583249,0.4599109131403118,0.28967372,0.5175601
Rpl37,-3.152862,-1.1339803,0.0016167814794145927,0.004180419394906669,0.46215943491422806,0.4202301410541945,0.2316253,0.45236376
Cox7c,-3.202516,-0.98988026,0.0013623265919833793,0.0035415746446007547,0.5227043390514632,0.4611358574610245,0.27426362,0.48656037
mt-Co3,-3.4228945,-0.7618246,0.0006195811890681345,0.001655214411439727,0.7174571140262361,0.6040460282108389,0.5375303,0.7915936
Gapdh,-3.599604,-1.2235197,0.00031870222080693705,0.0008698353146858709,0.3410696266397578,0.35007423904974017,0.18473616,0.3878476
Plcl1,-3.6162555,-0.42727205,0.0002988952841173922,0.0008169631861006056,0.7790110998990918,0.6827765404602821,1.0187229,1.2177656
Aldoa,-3.728988,-1.1322676,0.00019225028974076172,0.0005332127668594413,0.5196770938446014,0.46362286562731997,0.25802672,0.49790817
Rps8,-3.7854073,-0.8712956,0.0001534569711031652,0.0004285821446359057,0.6377396569122099,0.5419821826280624,0.37606063,0.6071231
Pcsk1n,-3.9502008,-0.8774386,7.808566983474816e-05,0.00022299521186732731,0.6468213925327951,0.5501855976243504,0.39297163,0.6335783
Rps21,-4.108682,-1.0609494,3.979234462678063e-05,0.00011585440460738928,0.4944500504540868,0.4586117297698589,0.27839366,0.5126553
Rtn4,-4.146109,-0.2504054,3.381727221144346e-05,9.892978816782644e-05,0.9122098890010091,0.8044172234595397,1.0798144,1.1977395
Eef1a1,-4.2868757,-0.9241063,1.812035795398132e-05,5.3949475703432464e-05,0.6417759838546923,0.5475501113585746,0.36050653,0.6008263
Cox4i1,-4.425053,-1.0112323,9.641861949035733e-06,2.9267603995773853e-05,0.5953582240161454,0.5253526354862658,0.33873567,0.5947886
Serinc1,-4.5740933,-0.46986166,4.782867425204467e-06,1.479913032188439e-05,0.834510595358224,0.6975129918337045,0.66628397,0.8379228
Ptgds,-4.6700997,-1.4476701,3.010533202396611e-06,9.429190715514272e-06,0.3410696266397578,0.36625835189309575,0.18926553,0.45001972
Rps29,-4.729991,-1.0417986,2.245295808286178e-06,7.0794529885765794e-06,0.5721493440968718,0.5151076466221233,0.31681326,0.56951493
Mt3,-4.845341,-1.082586,1.2639432108407595e-06,4.0479325477105135e-06,0.5428859737638748,0.4993689680772086,0.32007653,0.58718526
Ppia,-4.9327292,-1.0615715,8.108859054288201e-07,2.628287609031652e-06,0.5983854692230071,0.5305122494432071,0.3553243,0.6368353
Itm2b,-5.3595457,-0.51227236,8.343139327791586e-08,2.863458343821177e-07,0.8627648839556004,0.7189680772086118,0.70338815,0.8983952
Cck,-5.5642896,-0.85580426,2.6322260139279767e-08,9.2697133675288e-08,0.6801210898082745,0.5940608760207869,0.44681332,0.7028421
Actb,-6.186078,-0.79333,6.16794840563203e-10,2.379850282299435e-09,0.7961654894046418,0.679547141796585,0.57838154,0.8574993
Ubb,-6.368909,-1.3330635,1.9037753241345363e-10,7.55604770450443e-10,0.4863773965691221,0.4825538233110616,0.2894805,0.61293185
Atp6v0c,-6.552097,-0.7840507,5.673468387857769e-11,2.3206895354199765e-10,0.7800201816347124,0.6782108389012621,0.6062587,0.890092
C1ql3,-6.9237843,-1.2855948,4.397359566955906e-12,1.9134745192567645e-11,0.544904137235116,0.5078322197475872,0.29415244,0.60634047
Cst3,-7.5234632,-1.2312659,5.334395614924551e-14,2.601364975916927e-13,0.6074672048435923,0.5861172976985894,0.43244633,0.81985795
Rplp1,-7.543569,-0.95998496,4.5728118823419635e-14,2.239319396364654e-13,0.7416750756811302,0.6506681514476614,0.5066332,0.8256182
Zbtb20,-7.8416214,-0.3613623,4.4476570122375676e-15,2.3419271784993816e-14,0.9334006054490414,0.8661469933184855,2.0966008,2.3194757
Calm2,-7.939792,-0.35000375,2.0252028584525307e-15,1.0898698338998499e-14,0.9606458123107972,0.8535263548626577,1.2340525,1.4118961
Nrgn,-8.1410475,-0.7146176,3.9187152939490515e-16,2.2214320664221733e-15,0.8456104944500504,0.7312546399406088,0.75329167,1.0453895
Fth1,-8.99552,-1.2571203,2.3511679652276958e-19,1.721413711871068e-18,0.5751765893037336,0.5802895322939866,0.38194874,0.74752307
Hspa8,-9.190536,-1.0636333,3.908898606021849e-20,3.0639470695392964e-19,0.7436932391523713,0.668634001484781,0.5005631,0.85776573
Hsp90aa1,-10.432574,-0.8320928,1.76052836911807e-25,2.3395349791395916e-24,0.8799192734611504,0.7925760950259837,0.7749512,1.1261547
Atp1b1,-10.721362,-0.46591902,8.080429695435421e-27,1.2170467820423194e-25,0.9495459132189707,0.8568671121009651,1.2632648,1.5049778
Hsp90ab1,-10.884304,-0.82873774,1.369401303137568e-27,2.2713464824263242e-26,0.905146316851665,0.8058277654046028,0.81846267,1.178773
Calm1,-11.365324,-0.7335312,6.223296603424827e-30,1.315656803572188e-28,0.9243188698284561,0.8338901262063846,1.0018941,1.3521022
Tmsb4x,-13.663223,-1.3667799,1.683639755339291e-42,8.225345495630317e-41,0.7406659939455096,0.720898292501856,0.57549846,1.100765
