names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_L6 CT CTX Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Gm5141,4.8885446,0.34957755,1.015841335104114e-06,3.273419710531983e-06,0.18365287588294651,0.08567186340014848,0.05391078,0.042552855
Pcdhb22,4.8881536,0.38831344,1.017861131167748e-06,3.279367936987697e-06,0.1574167507568113,0.061321455085374905,0.04117597,0.03161108
2810021J22Rik,4.8864846,0.25814915,1.026522442581696e-06,3.3064802244270163e-06,0.1846619576185671,0.08637713437268003,0.05213683,0.04377869
Gzmk,4.8835044,0.62785417,1.0421688500650937e-06,3.3556713003294268e-06,0.16851664984863773,0.07264291017074981,0.050792735,0.033162918
Pkp4,4.878109,0.32631072,1.0710781484791946e-06,3.4475167524719644e-06,0.9202825428859738,0.7471046770601336,1.2884104,1.1298649
Zswim9,4.8780446,0.26393417,1.0714266526709568e-06,3.4482254350543307e-06,0.19374369323915236,0.09510022271714923,0.05728941,0.047937002
Qrfpr,4.877178,0.36785126,1.0761421537586068e-06,3.462572107710905e-06,0.18264379414732593,0.08496659242761692,0.0741403,0.05792674
Natd1,4.871911,0.3146826,1.1052388916572802e-06,3.551939841984346e-06,0.16851664984863773,0.0720861172976986,0.04545198,0.036705937
Lepr,4.8702064,0.38175437,1.1148182273874986e-06,3.5822967914257458e-06,0.16952573158425832,0.07353377876763177,0.056123976,0.04335356
Dab1,4.8626666,0.59824765,1.1581478073590935e-06,3.7184169654365924e-06,0.9828456104944501,0.8739049740163326,2.9758852,2.5870888
Relch,4.8592367,0.2713542,1.1783908094973405e-06,3.7825063972277553e-06,0.8970736629667003,0.6943949517446176,0.94269466,0.83213717
Pkdcc,4.8581476,0.35892677,1.1848897583152057e-06,3.8029130202973694e-06,0.18668012108980828,0.0892724573125464,0.05447244,0.04272677
Gm15396,4.8581195,0.26840436,1.1850577738617723e-06,3.8029980154861846e-06,0.20181634712411706,0.10196733481811433,0.056755435,0.047344677
Dedd2,4.856581,0.45226067,1.1942977353122264e-06,3.831277477058204e-06,0.16851664984863773,0.07234595397178917,0.048549354,0.035714626
Isg20l2,4.853701,0.29344845,1.2117837645673272e-06,3.8855166770792464e-06,0.1856710393541877,0.08782479584261321,0.053173695,0.04359699
Mkln1,4.853075,0.25272778,1.2156153966066403e-06,3.896407694956511e-06,0.9021190716448032,0.714105419450631,0.98074704,0.87490946
Gm35161,4.847493,0.5633055,1.2503126589659935e-06,4.0057113564345115e-06,0.17457114026236126,0.07858203414996288,0.052764375,0.036010854
Tmem86b,4.846761,0.53672296,1.254933386418408e-06,4.019556573258151e-06,0.17356205852674067,0.0787305122494432,0.052955214,0.03680211
Ccdc130,4.8409348,0.2848669,1.292299525928323e-06,4.137760755683275e-06,0.18970736629667004,0.09220489977728286,0.05550459,0.04578302
Bend3,4.8384595,0.25721228,1.308493901547793e-06,4.187616857383182e-06,0.19374369323915236,0.09513734224201931,0.054488197,0.04579075
9830166K06Rik,4.835798,0.3829793,1.3261265363475188e-06,4.24303644101665e-06,0.19475277497477295,0.09699331848552338,0.059219945,0.045723125
Mef2c,4.8354387,0.3660978,1.328522436931578e-06,4.250196199589415e-06,0.9374369323915237,0.775018559762435,1.7063228,1.5036675
Adam18,4.8353143,0.6310918,1.3293532722787522e-06,4.252347907872628e-06,0.15136226034308778,0.05779510022271715,0.05416831,0.03530968
Ap1s3,4.834789,0.36566722,1.3328697429030382e-06,4.263088917010432e-06,0.19475277497477295,0.09703043801039346,0.061976373,0.048430372
Zfp280b,4.8296723,0.27309167,1.3675792696777396e-06,4.3709831064875535e-06,0.19071644803229063,0.09302152932442465,0.054714136,0.0454895
Ntrk3,4.826447,0.5340816,1.3899030259423929e-06,4.441276525992638e-06,0.9576185671039354,0.7717520415738679,1.9403276,1.632503
Zfp873,4.822367,0.2514332,1.418643255894021e-06,4.530418859742375e-06,0.18768920282542886,0.09012620638455827,0.053313263,0.04497504
Oacyl,4.8189335,0.34358892,1.443275796397267e-06,4.608534836505593e-06,0.18668012108980828,0.08930957683741649,0.05206546,0.04125575
Zfp27,4.81269,0.28827822,1.4891238497953718e-06,4.75098050866797e-06,0.1856710393541877,0.08904974016332591,0.053327724,0.04387739
Pus3,4.808666,0.49019036,1.5194065653023573e-06,4.843570341638906e-06,0.17255297679112008,0.07735708982925019,0.05510329,0.03953866
Zfp207,4.806155,0.25907275,1.5386059910821935e-06,4.903610838616835e-06,0.8768920282542886,0.683667409057164,0.88871753,0.78691846
2900009J06Rik,4.80436,0.5593888,1.5524735537800765e-06,4.946633984355586e-06,0.16448032290615539,0.07004454342984409,0.048152022,0.032926813
Fbxo11,4.8036,0.2529647,1.5583821081198891e-06,4.964871620249161e-06,0.900100908173562,0.7028953229398663,0.9603266,0.8557785
Asl,4.799839,0.5124677,1.5879325313105797e-06,5.05601932886779e-06,0.14934409687184663,0.05619896065330364,0.042390022,0.029903593
Tbc1d2,4.7968025,0.31702054,1.6121858619817038e-06,5.130810625541677e-06,0.1856710393541877,0.08864142538975502,0.051750027,0.041750908
Gm14286,4.796704,0.60500324,1.6129767296877457e-06,5.132719650249849e-06,0.16246215943491424,0.06870824053452115,0.04556805,0.030192275
Gm26839,4.794207,0.70626885,1.6331967982462044e-06,5.193987213738373e-06,0.1503531786074672,0.05731254639940609,0.045830235,0.028337775
A630023P12Rik,4.7916536,2.3899999,1.6541234395912105e-06,5.258050020326017e-06,0.11099899091826437,0.021380846325167038,0.0465088,0.009041641
Zfp449,4.78965,0.35329437,1.6707260861625428e-06,5.309569477845952e-06,0.16548940464177597,0.07052709725315516,0.04374941,0.034408137
A230072E10Rik,4.784782,0.30343252,1.7117309405901756e-06,5.436667892867378e-06,0.16649848637739656,0.07141796585003712,0.047397908,0.03857853
Rabep1,4.7817693,0.27041075,1.7375903331261925e-06,5.516192373712287e-06,0.9101917255297679,0.7298440979955456,1.0721142,0.9528612
Grin1os,4.7804995,0.40287563,1.7486005534495999e-06,5.547213325996546e-06,0.1927346115035318,0.09591685226429102,0.056251224,0.042834304
Rad51c,4.776512,0.50647986,1.7836168919996623e-06,5.656962451372867e-06,0.14934409687184663,0.055976243504083145,0.038656563,0.0273667
Ints12,4.7757864,0.41479266,1.7900652113513212e-06,5.676744037414139e-06,0.16044399596367306,0.06685226429101708,0.046464134,0.035054773
4921511C10Rik,4.7702265,0.29591942,1.8401909040549305e-06,5.832263457414011e-06,0.19677093844601412,0.09948032665181886,0.059320614,0.048582364
4933421O10Rik,4.767753,0.35983568,1.862917934663545e-06,5.902205506946051e-06,0.17558022199798184,0.0809576837416481,0.051736265,0.040543646
St8sia6,4.765364,0.49947044,1.885126719362299e-06,5.9697530877153775e-06,0.16347124117053483,0.07034149962880475,0.057790913,0.041222192
Gm15943,4.764542,1.3251115,1.8928307512779528e-06,5.993443587890477e-06,0.12209889001009082,0.03181143281365999,0.04066564,0.016429225
Rcc1,4.760545,0.56590384,1.930712783874996e-06,6.111952462620304e-06,0.14732593340060546,0.054788418708240534,0.03989589,0.02712456
Wdr31,4.757085,0.44084668,1.964087889229056e-06,6.216141529279709e-06,0.1846619576185671,0.08849294729027468,0.05564499,0.04129142
Cdh24,4.7458587,0.48287544,2.0762374666881803e-06,6.565670322456326e-06,0.16851664984863773,0.07468448403860431,0.0472822,0.034058727
Gm13563,4.7444587,0.43601286,2.0906475965684237e-06,6.609683600399287e-06,0.16145307769929365,0.06789161098737936,0.04420037,0.03285875
Slc39a2,4.7409387,0.26918787,2.127305022776165e-06,6.718463324164969e-06,0.17961654894046417,0.08433556050482553,0.04901449,0.040839355
Tysnd1,4.7377653,0.4116955,2.1608773165041504e-06,6.819682111165905e-06,0.16044399596367306,0.06733481811432813,0.044715114,0.03379925
Tia1,4.737266,0.31736645,2.166207582075235e-06,6.8357014363313645e-06,0.9041372351160444,0.7202672605790645,1.0938455,0.95305204
Zfp35,4.7349596,0.4456164,2.190989536089907e-06,6.912280008774897e-06,0.17558022199798184,0.08195991091314031,0.056504868,0.041798595
Zfp13,4.730252,0.32179958,2.242413806789352e-06,7.071195750314504e-06,0.18365287588294651,0.08878990348923534,0.05505598,0.044288445
Gm56501,4.726539,0.618698,2.2837858962337922e-06,7.199967972756306e-06,0.1574167507568113,0.06581291759465478,0.046507776,0.030533027
Slc27a2,4.724279,0.28883415,2.3093336412836773e-06,7.278802925664799e-06,0.18264379414732593,0.08737936154417224,0.050154477,0.041239407
9530051G07Rik,4.7219143,0.37508824,2.3363537739721157e-06,7.361377334267208e-06,0.17255297679112008,0.07828507795100223,0.049548052,0.038419146
Zdhhc7,4.7214727,0.2569946,2.34142919092e-06,7.37650396998715e-06,0.1856710393541877,0.09072011878247958,0.055252846,0.046443008
Gipc2,4.7205563,0.6867266,2.3520060723405387e-06,7.407220248920567e-06,0.13925327951564076,0.047624350408314774,0.037696946,0.02358634
Zfp94,4.711021,0.40375414,2.464789195642427e-06,7.75241550824207e-06,0.16649848637739656,0.07338530066815145,0.04712822,0.035826918
4930415C11Rik,4.710989,0.5394178,2.465177401594029e-06,7.752729023973732e-06,0.16548940464177597,0.07282850779510022,0.048592545,0.0336859
P4ha2,4.708927,0.35018525,2.4902430431841334e-06,7.830641377455548e-06,0.17356205852674067,0.07988121752041574,0.048644956,0.038359363
Ncam1,4.7066827,0.35580903,2.517805593201577e-06,7.915459961311146e-06,0.9687184661957619,0.8514847809948033,1.9488115,1.7412527
Mier2,4.7064157,0.2750639,2.521100975876263e-06,7.924892749391108e-06,0.18365287588294651,0.08897550111358575,0.05382426,0.04468643
Lnx2,4.701052,0.3351834,2.588240600679255e-06,8.132135750731009e-06,0.19475277497477295,0.10022271714922049,0.06631253,0.05292149
Scyl1,4.698014,0.34455892,2.627037828455795e-06,8.253069852754264e-06,0.18264379414732593,0.08856718634001484,0.059709392,0.047318876
Gm34821,4.6933966,0.6236859,2.6870594285177847e-06,8.437686904788228e-06,0.15943491422805248,0.06804008908685968,0.046682168,0.030544242
Kcnk4,4.684934,0.6255249,2.8004973103101774e-06,8.784655933695362e-06,0.15943491422805248,0.06766889383815887,0.045885038,0.029980924
Mterf4,4.682335,0.27592266,2.836256338054667e-06,8.893710795136995e-06,0.17255297679112008,0.07902746844840386,0.05063454,0.042002473
1700028K03Rik,4.68204,0.36601782,2.8403398952781857e-06,8.905476427785863e-06,0.1584258324924319,0.06585003711952488,0.042855278,0.033410694
Gpatch8,4.680247,0.34591705,2.865296337275533e-06,8.981627692789731e-06,0.9475277497477296,0.7965478841870824,1.4739593,1.2943937
Pdrg1,4.678464,0.35113254,2.890321760423457e-06,9.059016179001317e-06,0.16952573158425832,0.07628062360801782,0.053476643,0.042163685
Kcnab3,4.6737003,0.7028013,2.9582109319856015e-06,9.268555007282313e-06,0.13521695257315844,0.045248700816629545,0.038090326,0.02357324
Wdr90,4.6692677,0.3522131,3.0227557417186816e-06,9.466369088575872e-06,0.1987891019172553,0.10356347438752785,0.059879888,0.047209535
Fam174b,4.6657615,0.38829353,3.0747622026946696e-06,9.624750743989488e-06,0.1715438950554995,0.07869339272457312,0.052288733,0.040194515
Fdx1,4.6654005,0.251034,3.0801660417340304e-06,9.64054298676685e-06,0.18163471241170534,0.08801039346696363,0.056888588,0.04801754
Neil1,4.664837,0.7314124,3.088620251464668e-06,9.664752085344781e-06,0.136226034308779,0.046399406087602076,0.036696434,0.022263635
Tpra1,4.657209,0.3131548,3.205249947735691e-06,1.0020368364823505e-05,0.16347124117053483,0.0716406829992576,0.04612474,0.037290357
Pdzd7,4.6560035,1.4563829,3.224063559457344e-06,1.007801161500917e-05,0.11604439959636731,0.028025241276911656,0.035001267,0.012896969
Ocel1,4.6554823,0.3325452,3.2322353396588804e-06,1.010238031599792e-05,0.18668012108980828,0.09346696362286563,0.058680303,0.046878282
C130036L24Rik,4.6550527,0.30202332,3.23897624424734e-06,1.0122271654213307e-05,0.1927346115035318,0.09862657757980697,0.06172655,0.050355434
Aox4,4.6545534,0.7939893,3.246836605208338e-06,1.014565642306641e-05,0.1432896064581231,0.05360059391239792,0.045798197,0.02666936
Neu2,4.6521387,1.2900717,3.2851029517912803e-06,1.026284342688428e-05,0.12512613521695257,0.0370452858203415,0.044434514,0.018409876
Gm26638,4.6490917,0.4259327,3.33399820627489e-06,1.0413173521167766e-05,0.16952573158425832,0.07720861172976985,0.043912172,0.03286848
Elp6,4.6453753,0.26323575,3.3945899769430163e-06,1.0597494211741472e-05,0.16448032290615539,0.07190051967334818,0.042484254,0.035522822
B130034C11Rik,4.642399,0.32284242,3.443875812255782e-06,1.074636431022098e-05,0.18163471241170534,0.08797327394209355,0.05403935,0.0434356
Ssh3,4.6388764,0.57007545,3.5030817106036235e-06,1.0928573733184647e-05,0.1584258324924319,0.06770601336302895,0.045417413,0.030817915
Rbl1,4.637581,0.57098305,3.5251070505501495e-06,1.0993457108667888e-05,0.14026236125126135,0.050519673348181145,0.041552585,0.028160479
Gm57409,4.6371055,0.65767217,3.5332207986059273e-06,1.101748205390986e-05,0.14833501513622604,0.05861172976985895,0.04317765,0.027585821
Zyx,4.635864,0.43473688,3.5544969491517433e-06,1.1079969028272314e-05,0.1574167507568113,0.06629547141796585,0.052276704,0.038936637
Htatip2,4.635864,0.70848525,3.5544969491517433e-06,1.1079969028272314e-05,0.14934409687184663,0.059428359317000745,0.044512253,0.0274743
Timm21,4.6348953,0.26699823,3.5711838005883443e-06,1.1129402542543357e-05,0.17558022199798184,0.08255382331106162,0.052775275,0.04405199
Kat2a,4.634817,0.32001746,3.572534458395971e-06,1.113232064213148e-05,0.18163471241170534,0.08871566443949518,0.057457726,0.04628712
Grip1os2,4.629544,0.7419648,3.664720645093684e-06,1.1411640251902573e-05,0.14127144298688193,0.051633259094283596,0.04050582,0.024416113
Eif4g3,4.6287236,0.3437838,3.6792657105774605e-06,1.1455604825401664e-05,0.9505549949545913,0.7864142538975502,1.4039441,1.2296499
Gm35040,4.619445,0.5120198,3.8476786301087525e-06,1.1975805026181187e-05,0.15237134207870837,0.06224944320712695,0.04768633,0.033676207
Gm1715,4.6157146,0.50452447,3.9174551876899815e-06,1.2186513612467977e-05,0.15640766902119072,0.06555308092056422,0.044833414,0.031810496
Gm12068,4.6150966,0.49010894,3.929126010166189e-06,1.2220814433749914e-05,0.15338042381432895,0.06291759465478843,0.04626209,0.03315524
Zfp850,4.6140413,0.43613967,3.949134444667406e-06,1.2280203972713019e-05,0.14833501513622604,0.05794357832219747,0.03714117,0.027583588
Srek1,4.613167,0.3080297,3.9657933700108705e-06,1.2329152823347459e-05,0.9101917255297679,0.7245360059391239,1.0909467,0.95435095
Bid,4.612714,0.29407728,3.974454984703272e-06,1.2353222144473906e-05,0.15943491422805248,0.06852264291017075,0.045886986,0.03758196
Iqank1,4.611705,0.7070394,3.993797958240728e-06,1.2410471971542542e-05,0.13925327951564076,0.049925760950259836,0.03577132,0.022064077
Gm20125,4.6098237,0.5038593,4.030110215502892e-06,1.2520414093023785e-05,0.15438950554994954,0.06406829992576095,0.049078383,0.034859605
Gm44997,4.609605,0.4081722,4.034350333515478e-06,1.2532137972434785e-05,0.16044399596367306,0.06907943578322197,0.045623235,0.03457242
Pan3,4.606821,0.29361567,4.08871901419542e-06,1.2696623126248808e-05,0.9162462159434914,0.744060876020787,1.1592859,1.0241799
Tfb1m,4.5971813,0.39112607,4.282449313742448e-06,1.3284393103239386e-05,0.16851664984863773,0.07761692650334076,0.049924403,0.038292732
Ppp2r3d,4.5968423,0.3132915,4.28941931522872e-06,1.3304094977833754e-05,0.1705348133198789,0.07925018559762435,0.05280862,0.042717256
Kcnab1,4.5867615,0.28472403,4.5017442465841845e-06,1.3956601812128423e-05,0.7991927346115035,0.6720489977728286,1.2384238,1.1023836
Rnaseh2a,4.584846,0.29491183,4.543210992219044e-06,1.4083534767065723e-05,0.17658930373360243,0.08485523385300668,0.05511054,0.045147944
Gm15513,4.583446,0.8557698,4.57374981751281e-06,1.4174931672037972e-05,0.1574167507568113,0.06911655530809206,0.05069267,0.028328348
Fam161b,4.5798116,0.42701766,4.653948864383275e-06,1.4415170718844794e-05,0.16548940464177597,0.07442464736451374,0.048120297,0.036010653
Entpd3,4.576803,0.5900816,4.7213562386791824e-06,1.4618903218864902e-05,0.14833501513622604,0.05920564216778025,0.040824227,0.027304728
Grip1os3,4.573281,0.98273283,4.801456168792793e-06,1.4853226716032968e-05,0.12108980827447023,0.03363028953229399,0.03353326,0.017109029
Dcdc2b,4.57217,0.48365393,4.826995830261463e-06,1.4930514327054854e-05,0.1584258324924319,0.06848552338530067,0.044289626,0.031872842
Gm11767,4.5691633,0.46035883,4.8967544148181376e-06,1.5142800221678368e-05,0.17457114026236126,0.08396436525612472,0.052539963,0.038458165
Wdr27,4.561046,0.36213186,5.089943857247172e-06,1.572574352584012e-05,0.16347124117053483,0.07297698589458054,0.04405594,0.03444235
Birc6,4.555041,0.3225073,5.237541673065316e-06,1.6170601488597613e-05,0.9384460141271443,0.7868968077208611,1.3712345,1.2093227
Gm12689,4.5511737,0.41619968,5.334747772849996e-06,1.6466935399940195e-05,0.14530776992936428,0.05619896065330364,0.035578396,0.02678048
Gm17753,4.5507283,0.68037885,5.346050851961746e-06,1.649992951897681e-05,0.14631685166498487,0.05786933927245731,0.04458892,0.028055897
Gm43154,4.548103,0.35035875,5.413165905839734e-06,1.6693649476634184e-05,0.17961654894046417,0.08841870824053452,0.06702015,0.052944876
Septin2,4.543257,0.36599398,5.539163139359392e-06,1.7072414952349952e-05,0.18668012108980828,0.09510022271714923,0.06042504,0.04719972
Zfp977,4.539041,0.48229754,5.651064443028189e-06,1.7409321438221444e-05,0.15640766902119072,0.06714922048997773,0.044752777,0.032238048
3632454L22Rik,4.536532,1.2770927,5.718685966556279e-06,1.760755035193849e-05,0.11806256306760847,0.031997030438010395,0.03518471,0.014668449
Stpg1,4.5357194,0.5526912,5.740743297903478e-06,1.767141395516857e-05,0.15539858728557013,0.06633259094283593,0.047192816,0.032413792
A330041J22Rik,4.5297866,0.98515594,5.9043307628935155e-06,1.816041295775512e-05,0.1432896064581231,0.05631031922791388,0.049404584,0.025262773
Gm46210,4.529014,0.75944597,5.925947873309597e-06,1.8222730528247754e-05,0.13824419778002017,0.05074239049740163,0.038280457,0.022789879
Cox7b2,4.526515,0.43268394,5.996429172176895e-06,1.8437355745095908e-05,0.16145307769929365,0.07201187824795843,0.049714103,0.037067655
Nelfe,4.5248666,0.25268593,6.043364908963229e-06,1.857954406222448e-05,0.16548940464177597,0.0757238307349666,0.048323404,0.040715124
Exosc2,4.523675,0.27581495,6.077500582604964e-06,1.8682352208511083e-05,0.1715438950554995,0.08069784706755753,0.046657223,0.038692977
Hemk1,4.523533,0.34046313,6.08159309662455e-06,1.8692794155376534e-05,0.17457114026236126,0.08422420193021529,0.05043523,0.040042207
Zscan20,4.521557,0.42075452,6.138642318388802e-06,1.8865986399989375e-05,0.16548940464177597,0.07605790645879733,0.047527224,0.035716183
Tmc4,4.518454,0.6107623,6.2292764601157805e-06,1.9135778950875846e-05,0.14934409687184663,0.06150705270972531,0.041968342,0.02768116
Zfp566,4.5157523,0.32270378,6.3092347899631395e-06,1.9379188249463827e-05,0.16851664984863773,0.07880475129918336,0.04926241,0.03958128
Hscb,4.5155377,0.26438344,6.315628272134651e-06,1.939660894642337e-05,0.16145307769929365,0.07204899777282851,0.04549675,0.038021315
Dock9,4.513879,0.3128107,6.365252857232918e-06,1.9544548540035254e-05,0.8970736629667003,0.7073496659242762,1.1887293,1.043066
Vmn2r86,4.5070395,0.62447554,6.573840520225691e-06,2.016888499411559e-05,0.16145307769929365,0.07312546399406088,0.049757008,0.032555863
Steap2,4.5058,0.29700527,6.612336580438862e-06,2.0282361177670345e-05,0.13723511604439959,0.04933184855233853,0.03439166,0.028081682
Stk33,4.4980516,0.43904728,6.857899906658382e-06,2.1018794398529798e-05,0.16347124117053483,0.07520415738678544,0.057738766,0.042909015
Sntg1,4.4955387,0.3988432,6.939407246474156e-06,2.1256483437387206e-05,0.9545913218970736,0.8093912397921307,2.1403368,1.9006448
Itpkc,4.492155,0.62489676,7.050610813158777e-06,2.1582355040963356e-05,0.14732593340060546,0.06024498886414254,0.04511902,0.029489145
Nsun5,4.491036,0.35594657,7.0877666647172865e-06,2.1691149234732742e-05,0.18062563067608475,0.09064587973273942,0.0567395,0.044605862
Poln,4.490837,0.32175303,7.0943783621254255e-06,2.1708910897427422e-05,0.17658930373360243,0.08656273199703043,0.054562837,0.043891046
Gm11290,4.489618,0.68980473,7.135113071982053e-06,2.18310735873557e-05,0.14934409687184663,0.06217520415738679,0.051559582,0.0322756
5530401A14Rik,4.4889417,0.9472189,7.157787613232887e-06,2.1895463703047324e-05,0.136226034308779,0.05007423904974016,0.04086085,0.021399999
Lyplal1,4.4826016,0.4722964,7.3738522487551615e-06,2.2543566950057025e-05,0.16145307769929365,0.0730883444691908,0.048097167,0.03490031
Ndst2,4.476877,0.34871468,7.574278391734431e-06,2.3148414511590555e-05,0.1574167507568113,0.0692279138827023,0.0458364,0.036170103
2810455O05Rik,4.46745,0.25268215,7.915741433225197e-06,2.4164504920559083e-05,0.17759838546922302,0.08674832962138085,0.049992725,0.042127263
Syt2,4.4505076,1.0522692,8.566748850610716e-06,2.6110315519046046e-05,0.12512613521695257,0.04046028210838901,0.053537615,0.026174352
Trip12,4.4496937,0.30888176,8.599294100466953e-06,2.6194652814822246e-05,0.941473259334006,0.778136599851522,1.3149288,1.1629568
Nle1,4.4494247,0.31156433,8.610061547324675e-06,2.6224479004377014e-05,0.16246215943491424,0.07353377876763177,0.04136258,0.033461336
Slc12a8,4.448761,0.4761494,8.636713998896069e-06,2.630267541089622e-05,0.14631685166498487,0.05920564216778025,0.040171277,0.029040955
Cdk13,4.446031,0.2672668,8.747133998109977e-06,2.6629899221529014e-05,0.8950554994954592,0.7100965107646622,1.0012686,0.8881265
Rarg,4.445423,0.32237542,8.771899802170466e-06,2.6699246452686953e-05,0.15438950554994954,0.0667780252412769,0.04368644,0.035089765
Pcdha11,4.44356,0.4730439,8.84825027880265e-06,2.6925536239119725e-05,0.15237134207870837,0.06492204899777283,0.039603624,0.028689167
Ccdc117,4.4415402,0.33987707,8.931728371377712e-06,2.7175181626990635e-05,0.15438950554994954,0.0670007423904974,0.045343205,0.035995018
Glb1l,4.4406495,0.25802067,8.968773575828038e-06,2.728302343286532e-05,0.17255297679112008,0.08325909428359317,0.049466815,0.041531596
Gm26660,4.4383388,0.80013317,9.065576748497643e-06,2.756813572115569e-05,0.13925327951564076,0.054083147735708985,0.04354525,0.025239129
Nherf2,4.436642,0.29597604,9.137301501210814e-06,2.778310414592447e-05,0.14833501513622604,0.06169265033407573,0.045469265,0.037190363
Mphosph6,4.4350657,0.25259894,9.204425018081852e-06,2.798403487620043e-05,0.17457114026236126,0.08544914625092799,0.05469205,0.046106756
Gm9929,4.4270387,0.33338365,9.553561718060002e-06,2.9022521578775834e-05,0.17759838546922302,0.08819599109131403,0.056968685,0.0454773
Dmxl1,4.426483,0.30654714,9.578189801446817e-06,2.909076070587498e-05,0.9283551967709385,0.7603192279138827,1.2600292,1.11254
Arc,4.426429,0.8162976,9.580593614058021e-06,2.9094772876326746e-05,0.15438950554994954,0.0692279138827023,0.06301119,0.03626957
Abca17,4.424788,0.33736116,9.653694050945553e-06,2.930021000213566e-05,0.1846619576185671,0.09476614699331849,0.0545922,0.043452375
Shd,4.4178643,0.32532287,9.968091645600031e-06,3.0237369893573364e-05,0.13521695257315844,0.04907201187824796,0.03237314,0.025921533
Parp16,4.4175735,0.31725326,9.981509533575585e-06,3.027123715205146e-05,0.14934409687184663,0.062397921306607276,0.038774528,0.031238427
Gm46367,4.417034,0.43922445,1.000644773028647e-05,3.034344323584217e-05,0.1503531786074672,0.06417965850037119,0.046393946,0.034423772
Gm6209,4.4112396,2.066036,1.0278057247122752e-05,3.115300600453337e-05,0.10797174571140263,0.025575352635486267,0.06535567,0.016000535
Coasy,4.405435,0.43165684,1.0557187357579018e-05,3.197741227574662e-05,0.16044399596367306,0.07390497401633259,0.051608622,0.03851637
Kansl1,4.4028897,0.3221901,1.068185389873059e-05,3.2344085447249374e-05,0.9545913218970736,0.8337045285820341,1.6885458,1.5104196
Zmym4,4.397839,0.3085581,1.0933396406457386e-05,3.3090826925153186e-05,0.9374369323915237,0.7540460282108389,1.2137197,1.0682946
Gm13524,4.394267,0.73657084,1.1114718400724814e-05,3.3632036422013035e-05,0.14934409687184663,0.06414253897550111,0.04345439,0.026305668
Pask,4.3927264,0.84777063,1.1193790521365005e-05,3.386748691691e-05,0.1311806256306761,0.046956198960653305,0.036413703,0.02039647
Ralgapa1,4.3914146,0.3437401,1.1261548480588742e-05,3.4057153367858136e-05,0.9384460141271443,0.7899406087602079,1.4624751,1.2846743
Ube2s,4.3903275,0.5125356,1.1317999166208479e-05,3.422401953590163e-05,0.15539858728557013,0.06937639198218262,0.05254056,0.037117653
Mbd5,4.3878264,0.3940436,1.144890489451297e-05,3.461596427540942e-05,0.9646821392532795,0.8410170749814402,1.9272029,1.6987705
Pwp2,4.3875155,0.31601506,1.1465276886445896e-05,3.46615650246176e-05,0.17457114026236126,0.08608017817371938,0.0506732,0.040905833
1700034H15Rik,4.3874717,0.7226958,1.1467602463398843e-05,3.466469548785318e-05,0.13319878910191726,0.04844097995545657,0.033403482,0.020374192
Pgap6,4.3855057,0.70877326,1.15716543399576e-05,3.495956286425239e-05,0.13824419778002017,0.05360059391239792,0.040859096,0.025196858
Armc7,4.3850727,0.45593578,1.1594709121724066e-05,3.502527645876624e-05,0.14631685166498487,0.06028210838901262,0.040110298,0.029399803
Cpne9,4.383691,0.417486,1.1668542951878757e-05,3.523642943548912e-05,0.15136226034308778,0.06525612472160357,0.052433167,0.039514497
Tbata,4.3811574,0.33855376,1.1805053958426011e-05,3.564065166998954e-05,0.17457114026236126,0.08678544914625093,0.052649967,0.04186427
Cdh12,4.380682,0.3383173,1.1830839319447152e-05,3.571047545647551e-05,0.8799192734611504,0.6783593170007424,1.4341277,1.2607044
Spata5l1,4.378235,0.2620363,1.1964426931385434e-05,3.609342670330376e-05,0.1574167507568113,0.07037861915367483,0.03980355,0.033301324
Hdac9,4.377553,0.34646574,1.2001912017755146e-05,3.6194318284745313e-05,0.9404641775983855,0.7954342984409799,1.7930782,1.5971183
Tgds,4.377465,0.29979408,1.2006771212271075e-05,3.620490881761012e-05,0.16548940464177597,0.07858203414996288,0.047993056,0.0391618
Psg16,4.37497,0.48224145,1.2144933445714952e-05,3.6609194714646704e-05,0.15640766902119072,0.06989606533036377,0.044280775,0.031897157
Minar1,4.3734612,0.908317,1.222918715899918e-05,3.685076359339553e-05,0.1099899091826438,0.02661469933184855,0.027861478,0.01494133
Hcn3,4.3709383,0.4037876,1.237138128450267e-05,3.726670573033483e-05,0.15539858728557013,0.06919079435783222,0.044171803,0.033566844
Mfsd4b4,4.3703065,0.5303992,1.2407232549632337e-05,3.736632353828972e-05,0.16246215943491424,0.07628062360801782,0.04945767,0.034501504
B4galt7,4.369592,0.25506634,1.2447869505876587e-05,3.748450673796973e-05,0.16750756811301715,0.07999257609502598,0.047608882,0.040046062
Zbtb48,4.368862,0.7282316,1.2489550955939842e-05,3.76058084027458e-05,0.13319878910191726,0.049220489977728286,0.037957285,0.023084555
Frg2f1,4.368016,0.357837,1.2538040661779771e-05,3.774335117432472e-05,0.16145307769929365,0.07494432071269488,0.044635575,0.034999948
Sptan1,4.3678956,0.2914667,1.254494950180476e-05,3.775991857438041e-05,0.922300706357215,0.7515961395694135,1.2445387,1.1050104
2310058D17Rik,4.3613787,0.27494574,1.2924535497819917e-05,3.888503737839224e-05,0.17860746720484358,0.09097995545657016,0.054996733,0.04566808
