names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Sncg (for_DEGs),mean_expr_Rest (for_DEGs)
Pdcd10,4.1093707,0.52387756,3.967386556367209e-05,0.0005712951595369073,0.5018450184501845,0.3996036750135111,0.38198668,0.28031105
Ccdc50,4.1090765,0.2946331,3.972444389072098e-05,0.000571717090168009,0.6900369003690037,0.5566204287515762,0.6074082,0.51956975
Ankrd17,4.1057796,0.41745573,4.029538096468538e-05,0.000579570956704715,0.9520295202952029,0.8047558998378671,1.5590024,1.3378491
Armc8,4.10567,0.37374702,4.0314457932664045e-05,0.000579570956704715,0.7232472324723247,0.5828859664925239,0.6537911,0.5377842
Uqcrh,4.105225,0.31090587,4.0392169880918295e-05,0.0005800842355426374,0.4797047970479705,0.35182849936948296,0.37345713,0.31113732
Map3k7,4.101694,0.41273114,4.1013652431545315e-05,0.000588380587739254,0.6199261992619927,0.49111871734822554,0.49000803,0.38866177
Srsf5,4.096209,0.36402893,4.19971015245035e-05,0.0006021676189772728,0.7158671586715867,0.5802558097640065,0.6508085,0.53799736
Uchl3,4.0950847,0.4880229,4.2201405044565736e-05,0.0006047742685586567,0.5313653136531366,0.4131147540983607,0.39204073,0.2943399
Anks1,4.0948243,0.49919274,4.224884448081706e-05,0.0006051313705754554,0.5092250922509225,0.4002161772653576,0.4059149,0.30323225
Acin1,4.0919614,0.36049008,4.277402846326177e-05,0.0006120011420702044,0.7084870848708487,0.5849036209691948,0.64787185,0.5364608
Ldb2,4.085461,0.46824104,4.3989325520053345e-05,0.0006280516348160644,0.7343173431734318,0.5534498288596649,1.0377254,0.8405324
Prkd1,4.0850315,0.6174428,4.407087856237771e-05,0.0006288818411954802,0.6088560885608856,0.5048459736984328,0.83562523,0.6159687
Cog4,4.0823264,0.5349121,4.458710102042012e-05,0.0006359105118995163,0.46863468634686345,0.34977481534858584,0.31946853,0.23094417
Cdr1os,4.079701,0.63200814,4.50936857455002e-05,0.0006427943426958039,0.974169741697417,0.7672131147540984,1.9103115,1.5504711
2700097O09Rik,4.079165,0.67552316,4.519770895153662e-05,0.0006439355458789973,0.4059040590405904,0.2919113673212034,0.27105767,0.17809446
Hspa4l,4.078369,0.39186028,4.535269905839409e-05,0.00064580128441921,0.6088560885608856,0.49594667627454514,0.5302587,0.4272419
Gm26782,4.0774713,1.0545167,4.552812691764093e-05,0.0006479559164602818,0.2988929889298893,0.17023959646910466,0.19587629,0.09909945
Pik3c3,4.076796,0.73403025,4.566049015733788e-05,0.0006494956964148592,0.4280442804428044,0.3226085390019816,0.32543236,0.2080283
Cwf19l2,4.070598,0.425627,4.689258819551027e-05,0.0006659639771740808,0.5498154981549815,0.4282471626733922,0.42350185,0.33115983
Sel1l,4.0696096,0.35313362,4.709195491683441e-05,0.0006684420647730272,0.6494464944649446,0.5388938929922537,0.5731442,0.4736352
Pdzd4,4.0682817,0.3845988,4.736107189527735e-05,0.0006719070759377521,0.7232472324723247,0.5760043235453072,0.67260283,0.55091506
Slc5a3,4.068101,0.76765084,4.7397882446115455e-05,0.0006720744598032308,0.36531365313653136,0.24420825076562783,0.23683059,0.14579734
Cltb,4.0669804,0.44983026,4.762625162982949e-05,0.0006749564247328683,0.45387453874538747,0.3270762024860385,0.289112,0.21948898
Tmem106b,4.0665426,0.4752598,4.7715729310630306e-05,0.0006758680266613792,0.4870848708487085,0.38072419383894796,0.36603567,0.2760791
Zim1,4.066226,3.0191295,4.778062296464785e-05,0.0006764306317492559,0.17712177121771217,0.03754278508376869,0.13842273,0.018147511
Zfp30,4.0657315,1.2884198,4.788199319113485e-05,0.0006771521879188387,0.2878228782287823,0.16260133309313637,0.20594227,0.0894954
Tmem132c,4.0640078,1.9033206,4.8237226986833354e-05,0.0006818170905503484,0.22509225092250923,0.08791208791208792,0.24904458,0.072878614
Npy,4.062759,0.8270266,4.849607752641289e-05,0.0006847554404281211,0.26199261992619927,0.12015852999459557,0.2062237,0.12142169
Gm45708,4.062393,2.2284935,4.857218317761064e-05,0.0006854698329739486,0.1918819188191882,0.052314898216537564,0.10918416,0.024319207
Eya3,4.0611258,0.3870944,4.8836683196270015e-05,0.0006888407755820343,0.6273062730627307,0.5081606917672491,0.51280695,0.4136351
Vamp2,4.060907,0.35476264,4.888247890695141e-05,0.0006891249780848817,0.5387453874538746,0.4183390380111692,0.44437486,0.36293364
Nav1,4.059907,0.37247863,4.909223634737736e-05,0.0006910949241125838,0.8782287822878229,0.6914069537020356,1.0203983,0.8631281
Caprin2,4.059873,1.1965003,4.90993751444333e-05,0.0006910949241125838,0.2988929889298893,0.16973518284993694,0.19876659,0.09162
Prxl2c,4.059662,1.0172721,4.9143816442353625e-05,0.0006913582972806503,0.3062730627306273,0.1792109529814448,0.19769427,0.10255119
A230077H06Rik,4.058319,1.1576029,4.9427229086374314e-05,0.0006949814995033375,0.3284132841328413,0.2119257791388939,0.2541472,0.12195941
Adcy5,4.0579457,0.59112287,4.9506318191123864e-05,0.0006957294821106163,0.44280442804428044,0.3298865069356873,0.317157,0.22134314
Fam120c,4.0542865,0.3660937,5.028760353317205e-05,0.0007063397318015332,0.7343173431734318,0.5852639164114574,0.6769571,0.56016505
Cdk7,4.0536184,0.5864929,5.0431422984329805e-05,0.0007079897260130312,0.46863468634686345,0.36890650333273284,0.34678242,0.24376634
Bltp2,4.051774,0.4360536,5.083078374641887e-05,0.00071317329573758,0.5424354243542435,0.4391280850297244,0.41856006,0.32511583
Tspan12,4.051668,1.3319889,5.085374151965773e-05,0.00071317329573758,0.25830258302583026,0.12491442983246262,0.17104137,0.07148072
Aldh5a1,4.0430293,1.0079896,5.276499080758274e-05,0.0007392050589154057,0.3062730627306273,0.17924698252567106,0.19452532,0.1014496
Fbxo3,4.041211,0.5036972,5.3175850484530185e-05,0.0007445727475348233,0.5055350553505535,0.40122500450369303,0.3772024,0.28002843
Bicdl1,4.035628,0.47329953,5.445643853096074e-05,0.0007617097883013613,0.6236162361623616,0.5039092055485498,0.5463528,0.42109424
Nxpe4,4.031369,0.5734522,5.5452907328859015e-05,0.0007752443391916971,0.5904059040590406,0.49558638083228246,0.60876685,0.44676805
Cbarp,4.029234,0.7389459,5.595894246209163e-05,0.0007815056049669449,0.3948339483394834,0.2902900378310214,0.3033831,0.19257608
Gm49336,4.0286303,0.42611894,5.610278241532156e-05,0.0007831074096102288,0.5535055350553506,0.45433255269320844,0.42675474,0.33372042
Lims1,4.026514,0.30108288,5.660989303207878e-05,0.0007897756104734979,0.6863468634686347,0.5625292740046839,0.65273696,0.5581016
Atxn2,4.0258083,0.3564446,5.6779892575627273e-05,0.0007917362291162972,0.8450184501845018,0.710034228067015,1.0297039,0.8780261
Desi2,4.019833,0.36161202,5.823941070487588e-05,0.0008108253707979352,0.6826568265682657,0.5780580075662043,0.6497812,0.53779817
Trpc7,4.0173016,1.9077786,5.8868331388162164e-05,0.0008187329525879489,0.22509225092250923,0.09299225364799135,0.18301436,0.052138966
Vps54,4.01136,0.38084587,6.0369921696326504e-05,0.0008387486018512374,0.7084870848708487,0.5859484777517564,0.67720354,0.55600435
Ppfia1,4.010821,0.53246224,6.0508037873647175e-05,0.0008402330633927129,0.5166051660516605,0.41707800396324984,0.39885348,0.29181218
Atl1,4.010515,0.38637063,6.0586404192211695e-05,0.0008404525971320229,0.6531365313653137,0.5334174022698613,0.57221746,0.46421725
Atp6v0b,4.009806,0.29570076,6.076866198386612e-05,0.0008425458965461727,0.8892988929889298,0.7389659520807061,1.0863165,0.9553114
Vcp,4.0063314,0.28190255,6.166905710738412e-05,0.0008543118655479684,0.5904059040590406,0.4863267879661322,0.4846551,0.41404665
Zmym4,4.006286,0.35986745,6.168087157287157e-05,0.0008543118655479684,0.8856088560885609,0.7575932264456855,1.2407218,1.0700239
Enho,4.00566,1.35863,6.184452502360051e-05,0.0008561372423411364,0.21033210332103322,0.07050981805080166,0.13885613,0.056462407
Tmx3,4.005143,0.40611032,6.197989796074093e-05,0.0008575694429480479,0.5830258302583026,0.4754458656098,0.476946,0.3792614
Srrm1,4.004789,0.36964574,6.207294380676276e-05,0.0008584148224846708,0.7453874538745388,0.6162853539902721,0.7330805,0.6081543
Zyg11b,4.003736,0.34905568,6.234989115420514e-05,0.0008618012218690803,0.6900369003690037,0.5729418122860745,0.6313425,0.52531606
Tmx4,3.9983606,0.27070764,6.378274717465828e-05,0.0008797959017366879,0.7232472324723247,0.5999279409115474,0.67543566,0.5876809
Glra2,3.9981003,1.1069026,6.385291270916726e-05,0.0008803118340150459,0.34317343173431736,0.22608539001981626,0.33565286,0.1698974
Dync1i2,3.9952672,0.40147877,6.462133860758855e-05,0.0008899925004540769,0.9003690036900369,0.7320482795892632,1.2040508,1.017664
Scaper,3.9937017,0.38768613,6.504971448737891e-05,0.0008954333136659177,0.8782287822878229,0.7146099801837507,1.0901939,0.92007756
Glg1,3.9935393,0.29965284,6.509425376725018e-05,0.0008955876081546404,0.8450184501845018,0.7024319942352729,0.93674856,0.8156565
Plcxd3,3.9914496,0.71059126,6.56706729754644e-05,0.0009030557742327167,0.5092250922509225,0.3907404071338498,0.6430092,0.43909618
Rxra,3.9888465,2.1576164,6.639535208172458e-05,0.000912087479772975,0.18450184501845018,0.04644208250765628,0.10932959,0.025563736
Hltf,3.9827769,0.52987146,6.811472939746644e-05,0.0009342740065900577,0.4797047970479705,0.3738785804359575,0.3699763,0.2700915
Lrfn1,3.9815507,0.9302883,6.84671008215078e-05,0.0009386280607519973,0.33579335793357934,0.22010448567825616,0.21938553,0.121091016
Azin1,3.9774992,0.43578044,6.964386028475118e-05,0.0009537872201076778,0.5129151291512916,0.40871914970275625,0.38611704,0.2989169
Dnm1l,3.9731157,0.31913403,7.093857931704805e-05,0.0009710237525466537,0.7564575645756457,0.6375427850837687,0.7669924,0.6546204
Fgd4,3.971969,0.35337046,7.128103979791825e-05,0.0009747183406463427,0.7638376383763837,0.6352008647090615,0.8250614,0.69489795
Pias2,3.9715729,0.370966,7.139968677921829e-05,0.0009758441422978613,0.8597785977859779,0.6990091875337777,1.0012162,0.8464029
Ccdc186,3.968038,0.60102254,7.246677327815259e-05,0.0009894218485690855,0.45387453874538747,0.3564042514862187,0.3494004,0.24351434
Ccnc,3.9668498,0.4895127,7.282888103449796e-05,0.0009938608600289286,0.5424354243542435,0.4562060889929742,0.44685227,0.3373862
Septin10,3.966631,1.3343991,7.289574113769272e-05,0.0009942683067867021,0.23985239852398524,0.10563862367141055,0.15980922,0.06646004
St8sia3,3.963153,0.47649473,7.396641417062376e-05,0.0010068275323022596,0.4981549815498155,0.3976220500810665,0.38217947,0.2885919
Ipo9,3.9601877,0.5190472,7.48908840483318e-05,0.0010178644685779844,0.5018450184501845,0.4003963249864889,0.37347433,0.27456596
Lrba,3.9579468,0.41242552,7.559676692841307e-05,0.0010269388914896154,0.9372693726937269,0.7602954422626553,1.3169985,1.1160804
Fndc3a,3.9561248,0.3575463,7.617537546412681e-05,0.0010342760680753349,0.7121771217712177,0.5739146099801837,0.66220444,0.54981357
Flii,3.9559474,1.1217765,7.623190201031529e-05,0.0010345208116248343,0.2656826568265683,0.1375968294001081,0.16322285,0.07832468
Tubb3,3.9529748,0.53198445,7.7185550978914e-05,0.001046504552593549,0.4575645756457565,0.351288056206089,0.35534218,0.2585763
Rhbdl1,3.9525335,1.0113192,7.732810415016481e-05,0.0010478094596646135,0.30996309963099633,0.18857863448027382,0.1958292,0.10193731
Hpf1,3.951843,0.6213043,7.755157120404117e-05,0.0010503078216998923,0.4095940959409594,0.29980183750675554,0.284919,0.19417025
Prrc1,3.9515903,0.9133174,7.763353959925061e-05,0.001050888266514793,0.3247232472324723,0.20518825436858223,0.21089108,0.11747928
Rgs10,3.9496965,1.0948542,7.825030207390684e-05,0.0010587037345044696,0.22509225092250923,0.086975319762205,0.16026236,0.078237265
St3gal3,3.9479613,0.32510588,7.881952769707455e-05,0.001065332348702411,0.6678966789667896,0.5494865789947757,0.5866035,0.4928003
Dhx30,3.9469616,0.36265936,7.914922601706444e-05,0.0010692507305573261,0.6457564575645757,0.5331291659160512,0.54703534,0.44870555
Nup155,3.9450076,0.79034853,7.979746152383999e-05,0.001077466226706322,0.3726937269372694,0.26254728877679695,0.2458694,0.14942296
Vat1l,3.9411259,1.03199,8.110008854760171e-05,0.0010945049619658755,0.30996309963099633,0.1836786164655017,0.23139021,0.119843885
Rps2,3.9372666,0.26536763,8.24150258345383e-05,0.0011111348440411661,0.4354243542435424,0.3004863988470546,0.31894988,0.2719817
Dok7,3.9365196,2.2631147,8.267184632150075e-05,0.0011140383704406848,0.1918819188191882,0.05825977301387138,0.12612735,0.027619043
Mettl8,3.9353878,0.8061041,8.306240991686086e-05,0.0011187403280531587,0.3726937269372694,0.2601333093136372,0.2579083,0.15552533
Zfp711,3.9346523,0.8573617,8.331721067161667e-05,0.0011216099452636974,0.35793357933579334,0.24363177805800756,0.242031,0.14075746
Lrsam1,3.9332905,1.1174818,8.379086949658584e-05,0.0011274214638824543,0.2878228782287823,0.16407854440641326,0.18127172,0.08764377
Dctn1,3.9309216,0.31112552,8.462092173611786e-05,0.0011380201036283717,0.5867158671586716,0.4755539542424788,0.4661228,0.39110434
Ccdc85a,3.927549,0.44813144,8.581596999190939e-05,0.0011517857710702324,0.8819188191881919,0.6903620969194739,1.3193085,1.1016089
Adgra2,3.9260287,1.8277357,8.635987611094001e-05,0.0011579290773956875,0.2066420664206642,0.07472527472527472,0.1257495,0.037053086
B3gat1,3.9241273,0.47174403,8.704468071992868e-05,0.0011658047953644788,0.5940959409594095,0.487515762925599,0.52111393,0.400892
Pnpt1,3.9240367,0.5774135,8.707741809812091e-05,0.0011658047953644788,0.47601476014760147,0.3699153305710683,0.33978224,0.23994334
Hells,3.9227316,1.3831279,8.755067661955888e-05,0.0011713958709478737,0.25092250922509224,0.12196000720590884,0.15720728,0.06322552
Pggt1b,3.9218602,0.6269204,8.786798989354377e-05,0.0011746332778306075,0.44649446494464945,0.34609980183750677,0.3258572,0.22270417
Pam,3.921351,0.48620236,8.805393542912224e-05,0.001176390920106253,0.8819188191881919,0.72754458656098,1.4652501,1.2167875
Rnf111,3.9212604,0.3440508,8.808703130829107e-05,0.001176390920106253,0.6678966789667896,0.54790127904882,0.573672,0.4764745
Dars,3.9203775,0.46787804,8.841033259549996e-05,0.0011801220252563754,0.4797047970479705,0.3830661142136552,0.36510378,0.2765796
Gm43376,3.9177973,0.8993219,8.936180672536614e-05,0.001191638583975478,0.36162361623616235,0.24982885966492524,0.24975243,0.14159223
Zbtb4,3.91762,0.7039372,8.942753971623226e-05,0.0011919236072297425,0.4280442804428044,0.3383174202846334,0.33600816,0.21926314
Slc41a2,3.9113276,0.70889384,9.17901572704075e-05,0.001222200954338875,0.43911439114391143,0.3365159430733201,0.32629907,0.21191822
Brd8,3.9100337,0.4530145,9.228324820612083e-05,0.0012281579392265807,0.5092250922509225,0.39528012970635923,0.36064783,0.27553287
Slc1a4,3.909547,0.97718847,9.246934295301715e-05,0.0012300253688849359,0.3025830258302583,0.1815168438119258,0.20099194,0.107132204
Senp2,3.905854,0.40112594,9.389323895197908e-05,0.0012483480112022158,0.6162361623616236,0.5185372005044137,0.53477514,0.42881498
Pfkm,3.9016325,0.49240726,9.554611063375568e-05,0.0012690677176119699,0.44280442804428044,0.32812105926860025,0.29364863,0.21722086
Nedd9,3.901493,1.2889512,9.560122969671245e-05,0.001269172451556652,0.26199261992619927,0.1342460817870654,0.18418522,0.079518646
Atl3,3.9006367,0.46994743,9.594005032150522e-05,0.0012730415566117753,0.5166051660516605,0.40688164294721674,0.3822878,0.28981763
Zfr2,3.8970754,0.63953185,9.736126620626088e-05,0.0012906251716636556,0.44649446494464945,0.3385696270942173,0.30392796,0.20538056
Agpat3,3.896457,0.47201806,9.761019007092252e-05,0.001293286887182292,0.46494464944649444,0.36407854440641324,0.33421773,0.2516218
Zfp950,3.896038,0.36680457,9.777900987037066e-05,0.0012948851627485754,0.7675276752767528,0.6414700054044317,0.83116335,0.69566137
Akap8,3.8950195,0.5732558,9.819080414148953e-05,0.0012996979838826716,0.4907749077490775,0.39293820933165197,0.37206614,0.26461846
Gnb4,3.893756,0.77845997,9.870401023901456e-05,0.0013058477376279279,0.3210332103321033,0.19293820933165196,0.22837833,0.1393898
Prkdc,3.8929636,0.39938125,9.902701167036567e-05,0.0013094762812907114,0.5830258302583026,0.4780760223383174,0.48743916,0.38950294
Gm15892,3.8904777,1.7279956,0.0001000471120509613,0.0013223147569155582,0.22140221402214022,0.09162313096739326,0.13509497,0.04273788
Ddx10,3.8876822,0.41455534,0.00010120599013476609,0.0013369739208068656,0.6494464944649446,0.5497387858043595,0.6149325,0.49308726
Igsf8,3.8849888,0.34643087,0.00010233461940320622,0.0013505556106896614,0.45018450184501846,0.3316879841470005,0.31546456,0.25597483
Abce1,3.8846228,0.46440113,0.00010248886201285045,0.001351927207798376,0.4981549815498155,0.3932624752296883,0.3606457,0.27363554
Rprd2,3.8837287,0.34449986,0.00010286664634878294,0.001355579591658557,0.6457564575645757,0.5299225364799135,0.53551155,0.443313
Crtc3,3.8791,0.40619045,0.00010484362456589598,0.0013775785780369804,0.6125461254612546,0.5021437578814628,0.5193988,0.41469213
Zbed5-ps,3.8788512,0.67779213,0.00010495097545501065,0.0013783151077595972,0.4059040590405904,0.2934606377229328,0.30711794,0.20272194
Kif6,3.8753917,0.9963982,0.00010645327600154309,0.0013959978165746525,0.2952029520295203,0.17557196901459196,0.21388535,0.112916484
Efhd2,3.8724606,0.9006123,0.00010774207615206771,0.0014115210074139733,0.31365313653136534,0.19128085029724373,0.22588286,0.12729453
Galnt18,3.8713326,0.44821218,0.00010824193520213471,0.0014173785569597268,0.7822878228782287,0.6502972437398666,1.1626393,0.9598434
Kcna2,3.869937,0.46444446,0.00010886351916708644,0.0014248235557815941,0.4944649446494465,0.3937308593046298,0.3878628,0.29520905
Galnt7,3.8694692,0.48878548,0.00010907258615269408,0.001426864844168885,0.5461254612546126,0.42950819672131146,0.47169375,0.3573282
Sgtb,3.8689826,0.5907976,0.00010929048524884449,0.0014283245810488576,0.4317343173431734,0.33031886146640244,0.30677813,0.21381511
Ugcg,3.866987,0.61824006,0.00011018834304048298,0.0014379605524515676,0.45387453874538747,0.35791749234372183,0.35250473,0.24320185
Crtam,3.864584,5.4420753,0.00011127874144729116,0.0014514853314022882,0.14022140221402213,0.0042514862186993334,0.090352006,0.0021727276
Psma3,3.8637238,0.30826724,0.00011167149306601579,0.001455901513189638,0.6420664206642066,0.5267879661322284,0.53454536,0.45153186
Tmem29,3.8634408,0.649858,0.00011180097323954692,0.001456882711419314,0.44649446494464945,0.3515042334714466,0.33545455,0.22636172
Slitrk4,3.859491,0.5869659,0.00011362336882949744,0.0014791956978917617,0.4575645756457565,0.3673572329310034,0.37574482,0.2651519
Ubr3,3.8583293,0.4023499,0.00011416478072104201,0.0014855242895759802,0.959409594095941,0.7898036389839669,1.4192201,1.2152627
Mier1,3.8564997,0.32887942,0.00011502226381782354,0.0014952337826729164,0.6642066420664207,0.5356512340118897,0.5548339,0.464029
Zzef1,3.846088,0.3777088,0.0001200187513895534,0.001557435907733748,0.7564575645756457,0.6200684561340299,0.74824107,0.6188808
Insyn2a,3.8460464,1.1694453,0.00012003906828867108,0.001557435907733748,0.26199261992619927,0.13575932264456855,0.157504,0.07310257
Tm9sf4,3.8453221,0.50217813,0.00012039421322814048,0.0015612898211583661,0.47601476014760147,0.37517564402810305,0.34711325,0.25695783
