names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_OB-STR-CTX Inh IMN (for_DEGs),mean_expr_Rest (for_DEGs)
Cog4,-3.8309402,-2.1644177,0.00012765456203013675,0.002460601206420211,0.05084745762711865,0.35246842709529275,0.05674511,0.2324886
Ncoa3,-3.8311906,-1.130374,0.00012752462954044805,0.002459861303483014,0.11864406779661017,0.44166188289322617,0.1703322,0.34112054
Sympk,-3.832896,-1.2482966,0.00012664355629454034,0.0024446209465763644,0.1016949152542373,0.4184127439724455,0.13188262,0.2888559
Mbip,-3.8333566,-1.3532797,0.00012640652743577856,0.002441799706829166,0.0847457627118644,0.4018728473019518,0.11633207,0.27398717
Kcnn3,-3.834682,-1.746887,0.00012572687980066399,0.002430418172837296,0.03389830508474576,0.33348880597014924,0.07670924,0.23712115
Klhl15,-3.8350456,-1.1762117,0.00012554099422338517,0.0024285720048829082,0.1016949152542373,0.411308840413318,0.14239553,0.29700816
Dennd6a,-3.8354497,-0.91800886,0.00012533475853181028,0.0024263292231626386,0.2033898305084746,0.5650114810562572,0.3025274,0.5113337
Fhod3,-3.8362982,-2.225906,0.00012490270262419082,0.00241970844954002,0.0847457627118644,0.38127870264064295,0.09318153,0.3762854
Zbed6,-3.8365326,-2.0836284,0.00012478362055190975,0.002419145659617471,0.05084745762711865,0.3480912743972445,0.055685867,0.21731284
Cpsf7,-3.8368802,-0.99009955,0.00012460724755443333,0.002417470571687815,0.11864406779661017,0.4433122847301952,0.17548369,0.32282308
Garnl3,-3.8374054,-1.1306108,0.00012434108324242338,0.0024140497880953153,0.1864406779661017,0.5217422502870264,0.3282394,0.6155492
Peak1,-3.837559,-0.95322806,0.0001242633826483901,0.0024140497880953153,0.22033898305084745,0.583739954075775,0.396419,0.66369027
Srpk1,-3.8405008,-1.0898246,0.00012278361181152002,0.0023872616855105232,0.0847457627118644,0.3983208955223881,0.13753012,0.2729351
Brwd3,-3.8414302,-0.89208955,0.0001223195657591024,0.0023799614279124415,0.13559322033898305,0.47391647531572906,0.2210201,0.37778234
Lamc1,-3.842319,-0.98686326,0.0001218772431795314,0.0023730735682855135,0.11864406779661017,0.44180539609644087,0.18684445,0.34156966
Tmem181a,-3.842812,-1.2421869,0.00012163260563127539,0.0023700276383701014,0.0847457627118644,0.39598880597014924,0.12104046,0.26572758
Slitrk4,-3.8428686,-1.0659734,0.0001216045621001517,0.0023700276383701014,0.06779661016949153,0.36983352468427094,0.13630565,0.26676285
Entr1,-3.8429494,-3.1385627,0.0001215645104870654,0.0023700276383701014,0.03389830508474576,0.32347876004592424,0.02429376,0.19602886
Gm10862,-3.8436203,-27.357586,0.00012123256176772874,0.002367382946728831,0.0,0.2892149827784156,0.0,0.15868628
Apbb1,-3.8440163,-3.0569632,0.0001210369934217872,0.0023652829187224885,0.03389830508474576,0.32842996555683124,0.029781336,0.22440127
Frmd6,-3.8440163,-1.4815996,0.0001210369934217872,0.0023652829187224885,0.0847457627118644,0.3990743398392652,0.11975783,0.3040103
Dot1l,-3.8455274,-1.1062784,0.00012029337100230885,0.002354175439790269,0.11864406779661017,0.4498780137772675,0.16547364,0.32744402
Htr2c,-3.8455923,-2.636022,0.00012026165456149112,0.002354175439790269,0.05084745762711865,0.3462614810562572,0.079087175,0.41315594
Snap23,-3.8511524,-2.1121035,0.00011756334432492895,0.0023041043486585274,0.03389830508474576,0.33363231917336394,0.052775797,0.21049464
Usp48,-3.8516695,-0.90532625,0.00011731526241475365,0.00230092051174046,0.1864406779661017,0.5551449483352469,0.28390846,0.4792833
Ptpn1,-3.8540375,-0.951893,0.000116185802778773,0.0022804328127579475,0.11864406779661017,0.4537528702640643,0.19307879,0.34499905
Ppip5k1,-3.85508,-1.1183408,0.00011569179051271672,0.002272396499325072,0.13559322033898305,0.4743111366245695,0.18438831,0.36435372
Fbxl17,-3.8560095,-1.3262955,0.00011525306278301356,0.00226543511117745,0.4067796610169492,0.819209242250287,0.8732289,1.5034459
Kdm7a,-3.8574479,-0.8454695,0.00011457708134221615,0.0022537966146891275,0.22033898305084745,0.5807261768082663,0.3578014,0.572658
Gm10419,-3.858943,-0.8102994,0.00011387848031760231,0.0022416957993655487,0.11864406779661017,0.4428458668197474,0.19445342,0.31947103
Pxk,-3.8609877,-1.3455229,0.00011292959828487457,0.0022246468518435335,0.1016949152542373,0.4169417336394948,0.13019708,0.30259332
Uso1,-3.8612463,-0.8879728,0.0001128101142711642,0.002223923529322217,0.11864406779661017,0.44392221584385766,0.19193573,0.33043104
Ralgapb,-3.8614888,-0.9567558,0.00011269820631653224,0.0022233486077277687,0.22033898305084745,0.6156357634902411,0.35834253,0.60783994
Adcy5,-3.8661115,-2.456207,0.00011058442300993499,0.0021832501442152485,0.03389830508474576,0.3324483352468427,0.044486754,0.22285724
Pdgfc,-3.8665962,-2.396429,0.00011036487798534693,0.0021805178466663766,0.06779661016949153,0.3643441446613088,0.066671506,0.30968106
Camk2d,-3.866871,-1.3479941,0.0001102406517294018,0.002179666160389276,0.23728813559322035,0.561280137772675,0.39302057,0.80000865
Ino80,-3.8689077,-0.98150915,0.00010932401969053127,0.002163134321859039,0.2542372881355932,0.6209457520091849,0.36566624,0.6268492
Ntrk2,-3.869037,-1.2378275,0.00010926606427139792,0.002163134321859039,0.3389830508474576,0.7821110792192881,0.80918837,1.3708782
Pdzrn4,-3.8704674,-1.2728239,0.00010862686347545966,0.0021525101929097353,0.22033898305084745,0.5418340987370838,0.38086635,0.7514631
Prpf6,-3.870928,-1.0254096,0.00010842177128076935,0.0021500317301212345,0.1016949152542373,0.42591130884041334,0.16348973,0.3086153
Sclt1,-3.8727303,-1.0752347,0.0001076228984127932,0.002135766085931871,0.2542372881355932,0.6250358783008036,0.38042262,0.68075496
Tpd52,-3.8741689,-1.4005591,0.00010698922239721573,0.002124760092988312,0.1016949152542373,0.415937141216992,0.13025524,0.31282344
Sort1,-3.8766015,-1.0569935,0.0001059256724155263,0.002105194391867745,0.288135593220339,0.676162456946039,0.45169947,0.78297704
Chuk,-3.8768115,-1.2191647,0.00010583427393378136,0.002104934819097487,0.13559322033898305,0.4727324913892078,0.16864143,0.35604075
Baz2a,-3.877442,-0.9205952,0.00010556052480287231,0.0021010454084838363,0.11864406779661017,0.4579865097588978,0.19705105,0.3452091
Kcna1,-3.8790987,-1.1213877,0.00010484423826332063,0.0020883355686696996,0.1016949152542373,0.4287098163030999,0.17421597,0.34644905
Rbms1,-3.8796806,-1.4021139,0.00010459375467274703,0.002084891830902606,0.0847457627118644,0.3976033295063146,0.15125285,0.35876438
Sez6l2,-3.8807876,-0.7711792,0.00010411869894671509,0.0020769632076453113,0.1694915254237288,0.5121986222732492,0.29108816,0.45530176
Rab40c,-3.8813534,-0.80485857,0.0001038767564865459,0.0020736764092076435,0.1864406779661017,0.5461753731343284,0.30526102,0.48466626
Pgr,-3.8816605,-3.1506693,0.00010374563859058527,0.0020725987426981605,0.01694915254237288,0.3140068886337543,0.023748761,0.19345047
Tbc1d12,-3.8820322,-1.1594973,0.00010358712590951764,0.0020709717806463835,0.13559322033898305,0.4734500574052813,0.19172321,0.3866772
Cyb5b,-3.8826385,-1.1400263,0.00010332917137627186,0.002067352818228164,0.1016949152542373,0.41873564867967855,0.14965107,0.30436537
Ccpg1,-3.8850064,-0.9580765,0.00010232722808059115,0.002048832055533148,0.13559322033898305,0.463798794489093,0.19917351,0.35638943
Wrn,-3.8863156,-1.4594063,0.00010177719647048022,0.0020393387540356476,0.0847457627118644,0.40452784156142363,0.1165013,0.29250628
Pabpn1,-3.8866549,-0.94453067,0.00010163505189213039,0.0020380103315981667,0.2711864406779661,0.6640714695752009,0.43799832,0.721611
Specc1l,-3.8882957,-0.9898648,0.00010095065742451489,0.002025798480206658,0.1694915254237288,0.5196613088404133,0.23756738,0.42694396
Pals2,-3.8887482,-1.0868037,0.00010076262589936285,0.0020235364408937814,0.23728813559322035,0.5920637198622273,0.34859177,0.6343893
Tspan5,-3.8887722,-1.1826105,0.00010075256211745862,0.0020235364408937814,0.3728813559322034,0.7391647531572905,0.6603528,1.1389275
Khdrbs3,-3.8893704,-1.2029481,0.00010050462230278783,0.002021376647661609,0.3898305084745763,0.6754090126291619,0.65830463,1.1456374
Zkscan16,-3.8899362,-1.9955219,0.00010027061483561974,0.0020181808394255448,0.03389830508474576,0.33761481056257175,0.057955183,0.21344116
Usp2,-3.8922637,-1.3293873,9.93132415290849e-05,0.0020004098949674,0.06779661016949153,0.3802382319173364,0.11909307,0.27598354
Rubcn,-3.8932254,-1.2649975,9.892018515280088e-05,0.001993987528173863,0.1016949152542373,0.4218570608495982,0.13742542,0.30309317
Rasgrp1,-3.8939042,-1.1641042,9.864361829763425e-05,0.0019899054231662405,0.1694915254237288,0.5013274971297359,0.26620048,0.5208638
Atp11b,-3.8942437,-1.0892676,9.850560877521297e-05,0.001988614355965419,0.2711864406779661,0.6346512629161883,0.39032435,0.70105314
Faf1,-3.8950922,-1.1719579,9.816138205310294e-05,0.0019831551396743427,0.3898305084745763,0.7854477611940298,0.739863,1.2437743
Smpd4,-3.8958519,-2.2084825,9.785418090219482e-05,0.0019784362986019375,0.03389830508474576,0.33711251435132034,0.048068345,0.2050551
Celf3,-3.898042,-1.4059534,9.697359915661249e-05,0.001962108892573929,0.06779661016949153,0.37654276693455796,0.099621646,0.24497329
Lrrn2,-3.8981633,-0.75075084,9.692507765427873e-05,0.001962108892573929,0.15254237288135594,0.5047718140068886,0.2836881,0.43951082
Epg5,-3.8993673,-1.1455826,9.644434056439793e-05,0.001954343462266495,0.0847457627118644,0.4057477037887486,0.13485907,0.27718472
Eif3e,-3.9019778,-1.3378383,9.540992495335132e-05,0.0019348412705634337,0.1016949152542373,0.41676234213547647,0.12929547,0.29928356
Vti1a,-3.902988,-1.0814269,9.501242813696839e-05,0.001928235607281224,0.3728813559322034,0.7475961538461539,0.62540305,1.0434214
Trmt13,-3.9033275,-2.7322679,9.487922056810864e-05,0.0019269876467612088,0.03389830508474576,0.33140786452353616,0.034769386,0.21115711
Synpo,-3.9034002,-2.2570014,9.485069904262061e-05,0.0019269876467612088,0.01694915254237288,0.3159443168771527,0.04465287,0.19743678
2900026A02Rik,-3.9055338,-1.3405379,9.401766065361262e-05,0.0019123804252555421,0.05084745762711865,0.36168915040183697,0.109840564,0.25775272
Map2k4,-3.9060025,-1.130458,9.383557268002059e-05,0.0019101226044789042,0.3050847457627119,0.7194316877152698,0.54181117,0.94559604
Usf3,-3.9071176,-0.81775206,9.340366686664672e-05,0.001902772197654888,0.1016949152542373,0.42666475315729047,0.18526092,0.30657145
Zzz3,-3.9138496,-0.8841334,9.083619206842882e-05,0.001851872898997483,0.1864406779661017,0.5408653846153846,0.27925378,0.46660018
Ralgps2,-3.9140031,-0.92886525,9.077841524986523e-05,0.001851872898997483,0.1864406779661017,0.5661954649827784,0.31554857,0.5343417
Ythdf3,-3.915571,-0.9317852,9.019046684390072e-05,0.0018415029210452983,0.2542372881355932,0.6561423650975889,0.41695327,0.6865656
Ldb2,-3.9157085,-1.4206747,9.013911736615492e-05,0.0018415029210452983,0.2542372881355932,0.5570464982778416,0.4027355,0.8448429
Ndufs4,-3.9172845,-0.7709374,8.95520804321395e-05,0.0018312514468885757,0.2033898305084746,0.5798292192881745,0.3456139,0.5332669
Gm29514,-3.9181733,-3.5612764,8.922252654345251e-05,0.001825901971228156,0.03389830508474576,0.3276047646383467,0.02366118,0.24892128
Gria4,-3.918925,-1.2062489,8.894479780301455e-05,0.0018216057293955802,0.4745762711864407,0.792910447761194,1.0727994,1.693465
4933412O06Rik,-3.919531,-2.769253,8.872141810221688e-05,0.0018184168607220195,0.01694915254237288,0.31716417910447764,0.031209309,0.19567055
Mmaa,-3.9203877,-2.2745779,8.840661182017481e-05,0.0018133478317619064,0.06779661016949153,0.37094575200918484,0.054487564,0.23976949
Tbcel,-3.9204361,-1.461451,8.838882419068092e-05,0.0018133478317619064,0.1016949152542373,0.4164035591274397,0.11676124,0.2934665
Pacsin1,-3.920493,-0.9055535,8.836807622960293e-05,0.0018133478317619064,0.288135593220339,0.6982276119402985,0.57994217,0.9051316
Apex2,-3.9217777,-0.9166107,8.789803846502811e-05,0.001807054547479193,0.1694915254237288,0.5277698048220436,0.26321632,0.45005244
Emc2,-3.9239113,-0.66330326,8.71228114146628e-05,0.0017924884706829935,0.13559322033898305,0.4733424225028703,0.24820621,0.3689163
Myo5a,-3.92497,-1.134213,8.674053670022529e-05,0.0017859909740498496,0.3728813559322034,0.758682548794489,0.64890575,1.1002759
Kcnc3,-3.927338,-1.2212576,8.589125389382194e-05,0.0017698604234102724,0.0847457627118644,0.41016073478760046,0.14667073,0.3135783
Snx30,-3.927338,-1.2394872,8.589125389382194e-05,0.0017698604234102724,0.11864406779661017,0.45368111366245695,0.17540537,0.37342444
Socs7,-3.9275157,-0.9606928,8.582780336785335e-05,0.0017698604234102724,0.11864406779661017,0.4463260619977038,0.18074334,0.32610843
Cep70,-3.928332,-1.7774177,8.553707575459517e-05,0.00176662661454725,0.0847457627118644,0.3995048794489093,0.08671207,0.27043104
Osbpl3,-3.9292614,-2.4822083,8.520718228530485e-05,0.001761166913850878,0.05084745762711865,0.3527195752009185,0.06053318,0.29912436
Ttll7,-3.930902,-0.7878269,8.462778089842866e-05,0.0017505377003393212,0.2711864406779661,0.6666547072330654,0.5292879,0.7905468
Sorbs1,-3.9311202,-1.2213753,8.45509987808266e-05,0.0017502968699852162,0.3559322033898305,0.751435132032147,0.7101801,1.2272389
Wnk2,-3.932389,-0.98577243,8.410582771596324e-05,0.0017424237399598554,0.22033898305084745,0.5813002296211252,0.33200344,0.57649386
Sdcbp,-3.9328496,-1.543159,8.39447538680711e-05,0.00174042865465669,0.0847457627118644,0.40036595866819746,0.110431984,0.29287678
Vldlr,-3.9333668,-1.388405,8.376424645261613e-05,0.0017380272603720428,0.1016949152542373,0.4197761194029851,0.13838334,0.32825005
Dzank1,-3.9335122,-0.8281451,8.371354487097321e-05,0.0017380272603720428,0.15254237288135594,0.5068168771526981,0.26707277,0.43406177
Fras1,-3.9340618,-1.7830966,8.352226718016772e-05,0.001735687021756463,0.0847457627118644,0.403164466130884,0.15557082,0.4569909
Galnt9,-3.9348216,-1.2116085,8.325853393117193e-05,0.0017315455160453483,0.06779661016949153,0.38719862227324914,0.14695586,0.31234166
Vps33a,-3.9349105,-2.240676,8.322772301957427e-05,0.0017315455160453483,0.05084745762711865,0.35200200918484503,0.0523015,0.22615057
Adap1,-3.9350154,-1.579581,8.319132401673785e-05,0.0017315455160453483,0.06779661016949153,0.38332376578645233,0.096488595,0.26448452
Slc30a5,-3.9358318,-1.8695054,8.290904382258915e-05,0.0017282901532296125,0.06779661016949153,0.3815657290470723,0.07931898,0.26362714
Ints6l,-3.935969,-1.1032331,8.286162041107521e-05,0.0017282901532296125,0.1694915254237288,0.5109428817451206,0.24293645,0.4642179
Mapkbp1,-3.937634,-2.1526985,8.228899403758832e-05,0.0017180305126573412,0.03389830508474576,0.3344575200918484,0.049753238,0.2044323
Camta1,-3.9379814,-1.2305943,8.216993800776913e-05,0.0017168788757921903,0.3898305084745763,0.7741460964408725,0.6977377,1.2143908
Ktn1,-3.9382482,-1.0582656,8.207867985994064e-05,0.0017163067142697314,0.3220338983050847,0.7131529850746269,0.4958485,0.84873676
Gm44643,-3.9389837,-27.564379,8.182752464236296e-05,0.0017123875289254617,0.0,0.2963906429391504,0.0,0.18104963
Epha3,-3.9408505,-1.2138517,8.11932350774767e-05,0.0017004382124176142,0.23728813559322035,0.5951492537313433,0.46962816,0.8714365
Atp2b2,-3.9409232,-1.0697049,8.116861680505237e-05,0.0017004382124176142,0.3220338983050847,0.7204362801377727,0.57532966,0.96790516
Dpp10,-3.942693,-1.2564492,8.057174234640197e-05,0.0016900567656891656,0.711864406779661,0.8862299081515499,1.7642611,2.5302377
Zbtb4,-3.9460955,-2.279451,7.943596148158337e-05,0.0016675345976641758,0.03389830508474576,0.3407362227324914,0.049724303,0.22115001
Mindy3,-3.9462328,-1.0148644,7.939041804540749e-05,0.0016675345976641758,0.1694915254237288,0.5186567164179104,0.24750207,0.44945717
Srpk2,-3.9487138,-1.0972021,7.857219303944159e-05,0.0016519834326837212,0.3728813559322034,0.7653559127439724,0.65878785,1.0969039
Setdb1,-3.9488432,-0.95849776,7.852976872816295e-05,0.0016519834326837212,0.15254237288135594,0.4906716417910448,0.21831076,0.3880542
Dnm2,-3.9489644,-0.9066321,7.849001560526526e-05,0.0016519834326837212,0.1864406779661017,0.5589121699196326,0.29774338,0.50087494
Adora1,-3.9497645,-2.652598,7.82281217606646e-05,0.0016486193189874966,0.03389830508474576,0.3401621699196326,0.04229504,0.2403192
Lrrc3b,-3.949805,-3.3966677,7.821491673971685e-05,0.0016486193189874966,0.01694915254237288,0.3189580941446613,0.02348635,0.22336647
Dnajb4,-3.9517121,-1.1866245,7.759403146972406e-05,0.0016378253146830208,0.1016949152542373,0.42282577497129736,0.14196467,0.29802966
Ddx50,-3.951801,-1.1546507,7.756520586943346e-05,0.0016378253146830208,0.22033898305084745,0.580439150401837,0.27516043,0.53366154
Slc17a7,-3.9520516,-0.92160827,7.748402454940682e-05,0.0016378253146830208,0.3050847457627119,0.7155209529276694,0.6281764,0.97678876
Pdzd2,-3.955462,-1.5338404,7.638687070560095e-05,0.001616153713275195,0.13559322033898305,0.4646239954075775,0.18843454,0.47026536
Foxk2,-3.956642,-1.1457804,7.601071900686385e-05,0.0016094625844873377,0.15254237288135594,0.4916044776119403,0.19386324,0.38754112
Sec24d,-3.9588563,-3.8019576,7.530951370465994e-05,0.0015958727391515873,0.01694915254237288,0.3184557979334099,0.01684631,0.21265537
Cdc42,-3.9589047,-0.77353734,7.52942275036305e-05,0.0015958727391515873,0.2033898305084746,0.5927812858783008,0.3654151,0.5619352
Tnk2,-3.9607394,-1.8867829,7.471805024158506e-05,0.0015858404502301663,0.0847457627118644,0.39724454649827784,0.079436,0.266774
Dlg1,-3.961087,-1.1938735,7.460937732264594e-05,0.0015847857459758865,0.3559322033898305,0.7757964982778416,0.7191369,1.226161
Fhit,-3.9612162,-1.0724119,7.456897905811958e-05,0.0015847857459758865,0.1864406779661017,0.5487586107921929,0.3515823,0.6344602
Ddhd2,-3.961693,-1.1171716,7.442018917075223e-05,0.0015832703745194874,0.1864406779661017,0.5448119977037887,0.24413589,0.46989596
Chst11,-3.9619355,-1.1671139,7.434464101640278e-05,0.0015829164057929816,0.13559322033898305,0.47190729047072333,0.21564005,0.4320557
Ppip5k2,-3.9625092,-0.97017765,7.41661325680667e-05,0.001580367947743023,0.13559322033898305,0.4899540757749713,0.22425309,0.40044513
Btbd3,-3.9631236,-1.1841693,7.397550231889948e-05,0.0015775569423085946,0.15254237288135594,0.493398392652124,0.22312915,0.4498281
Rragb,-3.9637296,-1.3172922,7.378783472180092e-05,0.0015748047013302547,0.11864406779661017,0.4415901262916188,0.14755996,0.33377713
Thrb,-3.9649742,-1.2521831,7.340390115500948e-05,0.0015678559809500037,0.3389830508474576,0.694424512055109,0.62348217,1.1188811
Kctd1,-3.9670672,-1.1115099,7.276245233649479e-05,0.001555391483119821,0.15254237288135594,0.5107276119402985,0.24908142,0.47694966
Fbxo8,-3.9686837,-0.93691945,7.227075666356432e-05,0.0015461108531448831,0.11864406779661017,0.4669560849598163,0.20154424,0.3559068
Hmg20a,-3.9698715,-0.9988038,7.191136604917622e-05,0.0015396481320648328,0.2033898305084746,0.5890499425947188,0.31676048,0.55659914
Apba1,-3.971302,-1.1836675,7.148087356789158e-05,0.0015316515731812175,0.3559322033898305,0.730087543053961,0.5857899,1.0328555
Opa1,-3.9718516,-0.76269424,7.131613572435591e-05,0.0015293412345677919,0.1864406779661017,0.5562930539609644,0.31694716,0.4902565
Sf3b1,-3.9735003,-0.9013918,7.082407438430577e-05,0.001520002299286179,0.2542372881355932,0.662851607347876,0.43590203,0.7033585
Fam184a,-3.9748662,-1.6772257,7.041886954142017e-05,0.0015125140084556034,0.0847457627118644,0.407900401836969,0.10573986,0.30505192
Usp14,-3.9755774,-1.1558061,7.020874460403227e-05,0.0015092071740082777,0.1694915254237288,0.5137772675086107,0.21782687,0.4332452
Gphn,-3.9760299,-1.1602694,7.007533772213541e-05,0.0015075454960718803,0.5932203389830508,0.8816733639494834,1.313403,1.9567746
Htr1f,-3.9762077,-2.4936073,7.002299351802e-05,0.0015075454960718803,0.05084745762711865,0.35670206659012627,0.082007386,0.39293233
Ube2q2,-3.9763613,-1.493232,6.997781693010566e-05,0.0015075454960718803,0.13559322033898305,0.462040757749713,0.14332382,0.36035055
Magi3,-3.977242,-1.268373,6.971917836483797e-05,0.0015034946409816985,0.2033898305084746,0.554570895522388,0.31965905,0.64570475
Nfatc3,-3.9777594,-1.2935216,6.956773886584922e-05,0.0015014338500605369,0.1016949152542373,0.42429678530424797,0.145041,0.32397246
Dip2a,-3.9777675,-1.1642697,6.95653750948808e-05,0.0015014338500605369,0.11864406779661017,0.44528559127439726,0.18550305,0.37624848
Amy1,-3.9802082,-0.92259747,6.88549823971229e-05,0.0014884419766779502,0.1694915254237288,0.517831515499426,0.26613334,0.45613486
Tmem87a,-3.9809353,-1.0512806,6.864460706441172e-05,0.0014850890433339315,0.11864406779661017,0.458955223880597,0.18330497,0.3484856
Clpb,-3.9823577,-1.3488599,6.823496270969344e-05,0.0014774161547215655,0.1016949152542373,0.43509615384615385,0.13493733,0.31332737
Mid2,-3.9833276,-27.6606,6.795698710986188e-05,0.0014725840674532167,0.0,0.2997273249138921,0.0,0.19240667
Hk1,-3.9842165,-0.696695,6.770311774353707e-05,0.0014682669683364336,0.11864406779661017,0.45701779563719863,0.23190734,0.35278863
Herc4,-3.9852428,-1.2449746,6.741113021297801e-05,0.001463115564477156,0.23728813559322035,0.5989523536165328,0.29740152,0.5993377
Zcwpw2,-3.9880958,-27.627687,6.660578918272228e-05,0.0014471990689332984,0.0,0.3000861079219288,0.0,0.18845099
Usp8,-3.9882088,-1.1929413,6.657403778322021e-05,0.0014471990689332984,0.11864406779661017,0.4636552812858783,0.17033677,0.3538585
Ip6k1,-3.9884756,-0.8198278,6.64992518634352e-05,0.0014471990689332984,0.23728813559322035,0.6300947187141217,0.40198597,0.6277562
Pkd1,-3.9901323,-0.8891575,6.603645065967808e-05,0.0014390911834757096,0.22033898305084745,0.5968355338691159,0.35203353,0.5774562
Stx3,-3.9904797,-27.48723,6.59397628022415e-05,0.0014381505085196665,0.0,0.3002654994259472,0.0,0.17238899
Als2,-3.9905524,-1.7384214,6.591954277139356e-05,0.0014381505085196665,0.06779661016949153,0.3756458094144661,0.0820859,0.2511103
Irf2,-3.9906173,-1.0500888,6.590157433695444e-05,0.0014381505085196665,0.2033898305084746,0.5634687141216992,0.28683287,0.5234721
Rhot1,-3.9907062,-1.1699567,6.587687530805164e-05,0.0014381505085196665,0.1694915254237288,0.52773392652124,0.22044854,0.44143802
Zfp949,-3.9914093,-2.921878,6.568183686292338e-05,0.001437191332660221,0.05084745762711865,0.3527913318025258,0.033480376,0.22953925
Raver2,-3.9925487,-1.7243593,6.536690019889329e-05,0.0014314658584712817,0.1016949152542373,0.42275401836969,0.14247523,0.40944135
Ripk2,-3.9926214,-3.7170248,6.534684645989559e-05,0.0014314658584712817,0.01694915254237288,0.32136194029850745,0.01684631,0.20164247
Nceh1,-3.9930174,-0.82980835,6.523776710158798e-05,0.0014309704506283013,0.1016949152542373,0.4419489092996556,0.2085571,0.3451412
Strn,-3.9962823,-1.1103944,6.434496378798417e-05,0.0014125401772738027,0.1694915254237288,0.5170421928817451,0.22678101,0.4379952
Rab3gap1,-4.000178,-0.98873687,6.329491653156022e-05,0.0013906250263311718,0.23728813559322035,0.6064867967853043,0.33753166,0.58596563
Zfat,-4.0008726,-1.558378,6.310927730606148e-05,0.001387681081189748,0.06779661016949153,0.3892795637198622,0.1008434,0.27193242
Ube2d2a,-4.002287,-0.75655943,6.273311337224167e-05,0.0013805395219591596,0.22033898305084745,0.6199052812858783,0.4043042,0.610739
Snx25,-4.002311,-1.487152,6.272668339083032e-05,0.0013805395219591596,0.11864406779661017,0.4435634328358209,0.14446539,0.3616536
Cdip1,-4.003152,-0.9307339,6.250416268861891e-05,0.0013777578764915422,0.1694915254237288,0.5323263490241102,0.25918368,0.4472502
Nphp4,-4.0038548,-5.556128,6.231858981863266e-05,0.0013747951629118718,0.01694915254237288,0.3139710103329506,0.0042331517,0.18198164
Fxr1,-4.005326,-0.8575389,6.19320654452649e-05,0.0013673907958210913,0.22033898305084745,0.6209816303099885,0.38146016,0.6105842
Nmt1,-4.006069,-1.141232,6.17375442024857e-05,0.0013642169512506502,0.13559322033898305,0.48245551090700345,0.19782077,0.393716
F730043M19Rik,-4.0064898,-4.4164968,6.16278534261316e-05,0.001362913927210005,0.01694915254237288,0.3193527554535017,0.012400917,0.2362332
Zmym6,-4.007023,-1.179056,6.148889622235191e-05,0.0013609609896990081,0.11864406779661017,0.455654420206659,0.16705239,0.34478366
Madd,-4.0070796,-1.2993639,6.14741757489412e-05,0.0013609609896990081,0.15254237288135594,0.49508467278989665,0.18156895,0.3987902
Lztfl1,-4.0084534,-1.055802,6.111770130737111e-05,0.0013549774208985658,0.1016949152542373,0.43925803673938,0.16452192,0.31609693
Gmds,-4.009019,-1.0245501,6.0971487325741294e-05,0.0013528520763358121,0.288135593220339,0.6674440298507462,0.47801125,0.8094896
Palmd,-4.009714,-2.4687214,6.079230638178203e-05,0.0013499911342797382,0.03389830508474576,0.3427454075774971,0.049797244,0.24891514
Hdac7,-4.009892,-1.8826596,6.0746549545310236e-05,0.0013499911342797382,0.0847457627118644,0.40151406429391506,0.087983795,0.29203176
Nrg3os,-4.0124135,-27.629032,6.0101134722437476e-05,0.0013368522268144825,0.0,0.3019159012629162,0.0,0.18861172
Map3k13,-4.012567,-1.0821772,6.006204110574193e-05,0.0013368522268144825,0.0847457627118644,0.4135332950631458,0.15028566,0.29516125
Glyr1,-4.015242,-1.2617011,5.9384840685056447e-05,0.0013231100076347153,0.15254237288135594,0.49149684270952926,0.18114245,0.3894485
Gpr22,-4.015937,-1.9476992,5.9210078334546495e-05,0.001320311041368684,0.05084745762711865,0.3687930539609644,0.07739413,0.2703412
Agtpbp1,-4.016066,-1.00328,5.917761818981054e-05,0.001320311041368684,0.2711864406779661,0.6854549368541906,0.48229975,0.8075526
Cluap1,-4.016988,-1.753981,5.8946826967700306e-05,0.0013166261351804714,0.06779661016949153,0.3812069460390356,0.081502944,0.25185806
Pkig,-4.019404,-0.8930806,5.834554898135429e-05,0.0013042802838011563,0.15254237288135594,0.5012557405281286,0.258577,0.43697318
Rasal2,-4.0200667,-1.2869284,5.818166770763381e-05,0.0013016997596204168,0.423728813559322,0.802489954075775,0.88602376,1.499231
N4bp2l1,-4.020099,-1.0664471,5.8173684661168106e-05,0.0013016997596204168,0.0847457627118644,0.41787456946039037,0.15329361,0.29784352
Marchf4,-4.0204306,-2.202543,5.809191822369852e-05,0.0013016997596204168,0.03389830508474576,0.34755309988518945,0.055043027,0.23147671
Pus7,-4.020818,-1.7278366,5.799632996984263e-05,0.001300802492729275,0.06779661016949153,0.3824268082663605,0.08259733,0.25091752
Sec24a,-4.0209074,-0.8736553,5.7974445318533504e-05,0.001300802492729275,0.13559322033898305,0.48482347876004595,0.22665487,0.38262656
Secisbp2l,-4.0222163,-0.98300517,5.765304848460756e-05,0.0012952653953021782,0.13559322033898305,0.4907075200918484,0.2321131,0.4163441
Lrp1,-4.022386,-0.7824343,5.761150970076575e-05,0.0012952653953021782,0.1864406779661017,0.5603114236509759,0.33365682,0.51953375
