names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_ENTmv-PA-COAp Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Psmd14,3.227028,0.42057952,0.0012508322682736656,0.019161837541911853,0.8914285714285715,0.6637483787289234,0.90963393,0.74588084
Gm44812,3.224042,1.9534192,0.0012639485594718944,0.01935173663419362,0.2,0.05998702983138781,0.101545185,0.027222844
Fam149b,3.2236423,0.34440562,0.0012657138879028028,0.019364652868815165,0.5657142857142857,0.41922467214296005,0.36252484,0.29576832
Cntn1,3.2235248,0.48430493,0.0012662335351882488,0.019364652868815165,0.96,0.8289018590575011,2.0527625,1.767007
Mfsd8,3.2225513,0.48670328,0.0012705437879818292,0.019412937866751336,0.38285714285714284,0.23457991064994957,0.18027392,0.13188656
Lrba,3.2224855,0.3835717,0.0012708357911282323,0.019412937866751336,0.8971428571428571,0.762898112119902,1.3054527,1.1189032
Qtrt2,3.221498,0.616218,0.0012752232793811504,0.01946889177100654,0.35428571428571426,0.2103329009943796,0.16479641,0.11053524
Cep43,3.2199981,0.5414314,0.0012819148432136331,0.01955993857873386,0.41714285714285715,0.2793630206081568,0.22916508,0.16293435
Pls1,3.2195747,0.28113556,0.0012838085990073095,0.01957771683049172,0.41714285714285715,0.25731373396743046,0.21753915,0.1823108
Tpst1,3.2193396,0.4167994,0.0012848618010780387,0.01958266397899427,0.5257142857142857,0.3667675457558726,0.32554284,0.2532721
Pdpr,3.2189965,0.41890875,0.0012864009083833473,0.019595007034161303,0.5085714285714286,0.3503026372676178,0.2867338,0.22185096
Gng2,3.2180982,0.3230028,0.0012904359426614334,0.019645333586012868,0.7771428571428571,0.5898544458855743,0.7154111,0.60726124
Wdr48,3.2172143,0.41186553,0.001294419004933841,0.019687215726525535,0.44571428571428573,0.29251333045107364,0.22489749,0.17358506
Slc38a9,3.2171626,0.32311308,0.0012946524074719248,0.019687215726525535,0.72,0.569354373829082,0.62697107,0.52884644
Noct,3.2156577,0.58159155,0.0013014593247442183,0.019779531705812866,0.4,0.2608445020896383,0.21711312,0.15017277
Rnps1,3.2149477,0.33157596,0.0013046827957272583,0.0198173130136752,0.5314285714285715,0.3750900706153624,0.304782,0.24932902
Ireb2,3.2147174,0.28183234,0.0013057304051596068,0.019822020331434254,0.6914285714285714,0.5212206369793918,0.5062226,0.43312484
Twsg1,3.2131186,0.8299995,0.0013130209406673652,0.019914111220123192,0.29714285714285715,0.15765960513042226,0.14652394,0.085047506
Ajap1,3.213062,0.38637483,0.0013132789386698287,0.019914111220123192,0.4685714285714286,0.3121126963539415,0.25350434,0.19945863
Carnmt1,3.2128975,0.37919372,0.0013140317000748228,0.019914287524540605,0.52,0.36460585098717396,0.30485258,0.24219547
Stox1,3.2118535,1.1831478,0.0013188156379312548,0.019975522092002714,0.2571428571428571,0.11889321227842628,0.12651649,0.057697568
Ino80,3.211501,0.32641143,0.0013204354616435196,0.019988789213724715,0.7771428571428571,0.6191814382475861,0.73720556,0.62559843
Mbip,3.2111719,0.3892474,0.0013219489532550735,0.020000432642997647,0.5485714285714286,0.40027381467070183,0.3446344,0.27320665
C030017B01Rik,3.2092533,0.68509203,0.0013308023488409278,0.020123049585456236,0.38857142857142857,0.24607292117019744,0.22122711,0.14323685
Alkbh8,3.206902,0.36495224,0.0013417266935446643,0.02027682579052032,0.6228571428571429,0.47265456117596194,0.44997677,0.3655193
C2cd2l,3.206159,0.44452906,0.001345195951300155,0.02031782754999166,0.38285714285714284,0.23306672431186048,0.18689407,0.14063631
Cdc14b,3.2058253,0.45622188,0.00134675761486769,0.02032998714128923,0.52,0.37217178267761925,0.36105883,0.275324
Dlg5,3.2053974,0.39702827,0.001348761629231411,0.02034880683742168,0.4742857142857143,0.3179132439832829,0.257842,0.20161124
Ubr2,3.2037232,0.29781318,0.0013566279702818462,0.020444528077102193,0.7314285714285714,0.5707594754287362,0.60119295,0.51315284
Yme1l1,3.2037232,0.32360062,0.0013566279702818462,0.020444528077102193,0.7771428571428571,0.595258682807321,0.6603564,0.5581977
Chd1,3.2019036,0.33610773,0.0013652272955769612,0.020562588246722507,0.6228571428571429,0.4575226977950713,0.42083907,0.34677458
Pms1,3.2003798,0.54577965,0.0013724653674165412,0.020660024886544795,0.37142857142857144,0.22460008646779075,0.18585601,0.13095358
Tmem120b,3.198659,0.51362413,0.0013806842709560218,0.020772108824517528,0.4228571428571429,0.2815967718691454,0.22311307,0.16134353
Fbxo21,3.198038,0.43856955,0.0013836595861123015,0.020805222763759113,0.45714285714285713,0.3157875774607292,0.25821263,0.19670582
Sdccag8,3.1978688,0.36745703,0.0013844720613029595,0.02080579658121394,0.7942857142857143,0.6238290820002882,0.7805029,0.65058726
Cilk1,3.19659,0.37836504,0.0013906249975386912,0.020886581153641493,0.49714285714285716,0.3440337224383917,0.3216731,0.256116
Cfap36,3.1960304,0.3864718,0.001393324828393268,0.020915440301076598,0.6571428571428571,0.5013690733535091,0.51006186,0.4114639
Kat6b,3.1943939,0.40270478,0.0014012478919004734,0.021022630293336526,0.88,0.7069102176106067,1.07067,0.89622897
Smim14,3.19335,0.37069845,0.001406323942056167,0.02108701134098728,0.7942857142857143,0.6151823029254936,0.7498066,0.6224997
Abtb3,3.1923013,0.4490126,0.0014114399217597109,0.021151918961340454,0.30857142857142855,0.15585819282317337,0.18929172,0.14207003
Dhcr24,3.19177,0.40417284,0.001414038869474213,0.021179054862191807,0.37142857142857144,0.2218979680069174,0.18339129,0.14159013
Kdsr,3.191436,0.38328332,0.0014156740929127268,0.021185451539913733,0.4685714285714286,0.314526588845655,0.24577095,0.19359526
Plxna4,3.191361,0.4944822,0.0014160428345993698,0.021185451539913733,0.9085714285714286,0.7456405822164577,1.6442789,1.3775344
Gm10862,3.190458,0.49832055,0.00142047464712824,0.021215919830320156,0.4342857142857143,0.28768554546764663,0.21652834,0.15798426
Atl1,3.1903217,0.34092712,0.0014211451459617826,0.021215919830320156,0.6914285714285714,0.5349113705144833,0.55988127,0.4653165
Cdip1,3.1903217,0.3078888,0.0014211451459617826,0.021215919830320156,0.6914285714285714,0.530551952730941,0.5285158,0.44633812
Ppm1a,3.1903028,0.2909383,0.0014212376514542717,0.021215919830320156,0.6971428571428572,0.5181222078109238,0.5081349,0.43259475
Mov10,3.1895459,0.7694954,0.001424965609130328,0.021252109718218018,0.32571428571428573,0.18943651823029256,0.15654063,0.09477195
Ttc14,3.1894894,0.42738876,0.001425243830004796,0.021252109718218018,0.9142857142857143,0.758070327136475,1.3170116,1.1091316
Rab11a,3.1890004,0.28916678,0.001427657176147999,0.021276288587408057,0.4857142857142857,0.32544314742758323,0.25677788,0.21477678
Zfp943,3.188704,0.32387346,0.0014291209386176008,0.02128629690723666,0.5771428571428572,0.4070831531921026,0.34455737,0.2841627
Chd1l,3.188215,0.6803618,0.0014315403357517502,0.02131052012279752,0.2914285714285714,0.14858048710188787,0.122558475,0.07822106
Sdhaf3,3.186447,0.6709672,0.0014403189227234973,0.021429329708516263,0.3942857142857143,0.2535307681222078,0.2310445,0.15121706
Lig3,3.1855772,0.6727121,0.0014446563633491846,0.021481968170001434,0.34285714285714286,0.20204640438103474,0.16850267,0.1089746
Dennd6a,3.1853185,0.30069488,0.0014459481925409325,0.021489285361490515,0.72,0.5632656002305808,0.59892327,0.5103377
Pot1a,3.1825817,0.38970563,0.0014596834898931946,0.021681423644792783,0.44571428571428573,0.2987101887880098,0.24049613,0.18857051
Trim3,3.1817212,0.44087553,0.001464027106224746,0.021733927262021505,0.44571428571428573,0.30087188355670846,0.23974793,0.18197964
Zfp592,3.1814015,0.37439877,0.0014656441607679318,0.02174591860841211,0.48,0.333909785271653,0.26997888,0.21437965
Akap11,3.1779547,0.34935382,0.0014831798602414137,0.021969703883509807,0.8,0.6407983859345727,0.7965568,0.6708848
Cdc23,3.1775455,0.3647371,0.0014852739629251353,0.02198860131338754,0.44571428571428573,0.29200893500504393,0.21644315,0.1719929
Rab36,3.1771553,0.7718368,0.0014872743239758,0.022006090905963515,0.3657142857142857,0.23155353797377143,0.19995452,0.12189602
Nop58,3.1767883,0.4170699,0.0014891564435481988,0.022021812679218548,0.52,0.36867704280155644,0.3236755,0.25172758
2610005L07Rik,3.175956,0.33730495,0.001493435550156318,0.02207294457244239,0.5085714285714286,0.34940193111399337,0.26733905,0.21719578
Gm35835,3.1750062,0.9087059,0.0014983328907926534,0.02212035462461438,0.2914285714285714,0.15430897823893933,0.15307294,0.08444032
Gm43259,3.1748228,1.5927769,0.0014992801193285633,0.02212035462461438,0.21142857142857144,0.07432627179708892,0.09517044,0.03256622
Pkn2,3.1747053,0.33605352,0.0014998876072502424,0.02212035462461438,0.7714285714285715,0.587080270932411,0.65162814,0.5468308
A930015D03Rik,3.174696,0.36895305,0.0014999362160791738,0.02212035462461438,0.6971428571428572,0.5406758898976798,0.57036513,0.4671259
Lactb2,3.1741128,0.522577,0.0015029527994693621,0.022152683336117255,0.4,0.2572416774751405,0.21146038,0.1517978
Carf,3.1737835,0.3161282,0.0015046581765930402,0.02216566074838541,0.5428571428571428,0.37714368064562614,0.31028152,0.25636163
Phf3,3.1735861,0.3106941,0.0015056822583702576,0.02216859303145689,0.7771428571428571,0.6314310419368785,0.74443126,0.63716143
Ahr,3.1702192,0.8423726,0.0015232394858004231,0.022414811053372053,0.3142857142857143,0.17394437238795216,0.1535145,0.08850567
Ppp4r2,3.169589,0.34005433,0.0015265462105344338,0.022451174973760393,0.6571428571428571,0.49992794350771,0.49242344,0.4072414
Baz2a,3.1690955,0.2606641,0.001529141919757744,0.0224770478030036,0.6457142857142857,0.45608156794927224,0.4006571,0.34454465
Ncoa2,3.1688557,0.39344957,0.0015304041590787911,0.022483302216756214,0.9085714285714286,0.7572056492289956,1.254884,1.0677853
Scaf8,3.1655593,0.3681954,0.0015478512882600678,0.022727193505763948,0.8514285714285714,0.6941922467214297,0.9502526,0.8015716
Adk,3.1635184,0.33193013,0.0015587446935139571,0.022866219057645094,0.7885714285714286,0.6412667531344575,0.8792204,0.75114554
Lrrfip2,3.1631846,0.3088197,0.0015605334989968835,0.02286971168049413,0.6628571428571428,0.4856247297881539,0.47172132,0.39649183
Kbtbd2,3.1631045,0.3995759,0.001560962084928405,0.02286971168049413,0.36,0.20809914973339097,0.15577294,0.12025361
Ttc13,3.162404,0.36582714,0.0015647231553310684,0.022912322170978643,0.56,0.4054979103617236,0.34229323,0.27516815
Ddx10,3.1602645,0.38481066,0.0015762600099843897,0.023058732727652118,0.7142857142857143,0.5508358553105634,0.60633653,0.49379122
Dhx15,3.1602316,0.28914338,0.0015764381101859672,0.023058732727652118,0.7428571428571429,0.5665801988759187,0.59395856,0.5091229
Usp50,3.1589525,0.43036684,0.0015833729391889597,0.023147568485314116,0.3942857142857143,0.24639717538550224,0.19592041,0.14894325
Lsm7,3.1582143,0.34077525,0.0015873885366078319,0.02319365414826125,0.44,0.2812725176538406,0.22702399,0.18335573
Ank,3.1579697,0.3347953,0.0015887206089051729,0.023200501500696736,0.84,0.6690085026660902,0.9198857,0.7868564
Aagab,3.1537704,0.31864786,0.0016117575623083584,0.02350504034764968,0.5371428571428571,0.3787289234760052,0.3028542,0.24968234
Fhip1b,3.1536906,0.45795628,0.0016121990830189194,0.02350504034764968,0.4685714285714286,0.3311356103184897,0.27350438,0.20620678
Cfap418,3.151283,0.60554045,0.001625548928475433,0.023686821967535184,0.38285714285714284,0.2466493731085171,0.20738645,0.14103322
Gm42702,3.1508834,1.4987575,0.0016277750332487444,0.023706403871758135,0.21142857142857144,0.0733895373973195,0.08904669,0.032424003
Rnf19a,3.1505919,0.38960394,0.0016294005494695027,0.023717222515842656,0.6457142857142857,0.4815895662199164,0.48981473,0.39368817
Ube2d-ps,3.1491575,0.8924195,0.0016374188130452525,0.023821030593679446,0.30857142857142855,0.17945669404813375,0.16895609,0.09454555
Tlk2,3.1484993,0.301059,0.001641111472761969,0.02386183185774573,0.7657142857142857,0.5971681798530047,0.6583584,0.5631269
Kansl3,3.1466372,0.26969033,0.0016515979582429402,0.023992587962605116,0.5142857142857142,0.353220925205361,0.271673,0.23026569
Akap13,3.1447468,0.29298684,0.0016623063641698105,0.024117803458554434,0.6742857142857143,0.5050439544602968,0.6272122,0.5376903
Nf2,3.144488,0.3356679,0.0016637764021489457,0.024122781584283274,0.56,0.3948695777489552,0.34162325,0.27967164
Fancc,3.1443706,0.3559788,0.0016644449965486116,0.024122781584283274,0.4342857142857143,0.28109237642311574,0.21681435,0.17325789
Cep63,3.144046,0.44703975,0.001666291599955286,0.02413205077718585,0.3942857142857143,0.25118893212278426,0.19808476,0.14901888
Ift52,3.1432467,0.6235657,0.0016708492481490168,0.024174337660740355,0.37142857142857144,0.2305087188355671,0.19591406,0.13144213
Pcdh1,3.143115,0.4682996,0.00167160101874416,0.024174337660740355,0.49142857142857144,0.35055483499063267,0.320274,0.24127199
Ttll5,3.1423297,0.29974812,0.001676091259995529,0.024226235694502347,0.76,0.593601383484652,0.69853044,0.59947616
Gpatch8,3.14146,0.37945965,0.0016810784323963786,0.024285256708865964,0.92,0.8011601095258682,1.4974097,1.2995236
Sppl3,3.1410367,0.29163274,0.0016835095570490862,0.024307308865077346,0.7371428571428571,0.5880170053321804,0.637268,0.5470657
Snd1,3.1407545,0.3737151,0.001685132103177694,0.024317668964760817,0.8571428571428571,0.6638564634673584,0.9049724,0.7589253
Stip1,3.1403878,0.38629973,0.0016872435637598166,0.024335069542794564,0.42857142857142855,0.28206513906903014,0.23511146,0.18464151
Nr2c2,3.1395648,0.35007992,0.0016919896733355226,0.024390430537835565,0.76,0.6092736705577172,0.7194882,0.60235775
Rnf138,3.1367576,0.36654523,0.0017082732453847565,0.02461195823243346,0.5657142857142857,0.41976509583513477,0.37144247,0.29929003
Rbm24,3.1335647,0.61795044,0.001726968539547744,0.02486797677258729,0.38857142857142857,0.2529182879377432,0.22064807,0.14916876
Dcun1d3,3.1329157,0.52817106,0.0017307911030962234,0.024909671633741578,0.41714285714285715,0.27813806023922755,0.22865379,0.16394365
Stx18,3.1326382,0.36811492,0.0017324277606055925,0.024914925617430396,0.6114285714285714,0.44512898112119903,0.4021219,0.32462853
Hat1,3.1325395,0.5691771,0.001733010643058333,0.024914925617430396,0.3142857142857143,0.1736921746649373,0.14883487,0.10270519
Fbh1,3.1305647,0.51268476,0.0017447062288370612,0.02504232770234373,0.44,0.28844213863669116,0.24038903,0.17434806
Bmt2,3.1304564,0.3474826,0.001745348792573325,0.02504232770234373,0.7142857142857143,0.543594177835423,0.58116513,0.48207173
Snca,3.130414,0.4302532,0.0017456002897837666,0.02504232770234373,0.8742857142857143,0.6834558293702263,1.1246011,0.93330115
Txlng,3.1288154,0.31892717,0.0017551257377649411,0.025161128751385833,0.6742857142857143,0.537109093529327,0.5573784,0.46882373
Ascc2,3.1286836,0.4076038,0.0017559123124254706,0.025161128751385833,0.5085714285714286,0.361291252341836,0.2977289,0.2322549
Zfp236,3.1284251,0.3209492,0.0017574583134370974,0.025161128751385833,0.6571428571428571,0.48328289378873035,0.45605138,0.38020003
Cdc42se2,3.1283967,0.2536436,0.0017576270437793529,0.025161128751385833,0.76,0.5785055483499063,0.63433987,0.5555894
Zfp317,3.127621,0.6328288,0.0017622729686800568,0.02521420376380891,0.34285714285714286,0.20590142671854733,0.16740133,0.1111131
Peg3,3.127367,0.3355938,0.0017637959035939955,0.025222563027978,0.8057142857142857,0.6348176970745064,0.8657681,0.73768187
Gm10649,3.1270378,0.34623146,0.0017657718793067485,0.025237388509027837,0.6171428571428571,0.44163424124513617,0.5038208,0.4155955
Sfswap,3.1266334,0.35832024,0.0017682022925782543,0.02525868984666544,0.7657142857142857,0.5991857616371236,0.7019439,0.58436894
Irs1,3.126088,0.35684267,0.001771485396150149,0.025292142717616633,0.48,0.3277129269347168,0.27587655,0.22159989
Caml,3.1251428,0.43879765,0.0017771874929948287,0.02536007856440311,0.4514285714285714,0.3130494307537109,0.26099852,0.19886416
Napb,3.12487,0.3217667,0.0017788360080847776,0.02537012926604988,0.7257142857142858,0.5761637123504828,0.65361995,0.5527759
Map3k4,3.124353,0.2557182,0.0017819663638041366,0.025401292411361884,0.5885714285714285,0.4190445309122352,0.3519307,0.30254337
Abat,3.123892,0.35891068,0.0017847594905993794,0.025419360677369017,0.49714285714285716,0.3413316039775184,0.32211474,0.25954467
Chd5,3.1237557,0.28540945,0.0017855867994240246,0.025419360677369017,0.5257142857142857,0.3780443867992506,0.32108244,0.27053097
Otulinl,3.1236756,0.47075993,0.001786071937434786,0.025419360677369017,0.35428571428571426,0.21137772013258393,0.18412252,0.13617103
Rmnd5a,3.122881,0.32485694,0.0017909013733978865,0.025473734541886728,0.7085714285714285,0.5362804438679925,0.5488115,0.45980793
Ambra1,3.1227353,0.37113282,0.0017917885479778904,0.025473734541886728,0.8971428571428571,0.7493875198155354,1.187387,1.0158414
Lrguk,3.1201396,1.2495111,0.0018076537691953181,0.025685698983753672,0.24,0.10473411154345007,0.11530023,0.050123118
Hnrnpdl,3.1190767,0.3351004,0.0018141864823361352,0.025744676986592815,0.7142857142857143,0.5502594033722439,0.57598746,0.4808469
Hgf,3.1190298,0.8649334,0.0018144760410659729,0.025744676986592815,0.2571428571428571,0.11831676034010664,0.14374134,0.08146799
Setdb1,3.1189969,0.31927145,0.0018146787574472194,0.025744676986592815,0.6457142857142857,0.4889753566796368,0.46373832,0.38721618
Slc45a1,3.1186395,0.61242366,0.0018168810182459297,0.025762318184838064,0.4,0.2583585531056348,0.21389079,0.14496066
Pign,3.1184373,0.37180588,0.0018181281218939446,0.025766404343507538,0.5657142857142857,0.4089926502377864,0.3758509,0.30201468
Ikzf4,3.1178918,0.7375873,0.0018214963260027649,0.02580053045845772,0.37714285714285717,0.2503242542153048,0.22607478,0.14161764
Ccdc138,3.1160533,0.4054697,0.0018328917793374335,0.02594826243982973,0.4228571428571429,0.27536388528606426,0.21862806,0.16931695
Zbtb11,3.1150799,0.39093947,0.00183895115185583,0.026020335676864747,0.6971428571428572,0.5381539126675313,0.5843275,0.47335193
Zranb2,3.1146097,0.35973305,0.0018418849736902307,0.02603028227818382,0.8571428571428571,0.6505260123937167,0.83747846,0.70374644
Tbca,3.1145015,0.2941947,0.0018425603607408125,0.02603028227818382,0.5085714285714286,0.3537613488975357,0.30686384,0.25688896
Ndufaf5,3.1129591,0.35630298,0.0018522167604173821,0.026152950264012115,0.49714285714285716,0.34814094249891914,0.27628794,0.22201364
Mtch1,3.1121833,0.2738831,0.0018570919579194778,0.02620801518345398,0.5942857142857143,0.4277273382331748,0.39920083,0.34060493
Zfp711,3.1108243,0.5324595,0.0018656593566339947,0.026315100741603904,0.38857142857142857,0.24445165009367345,0.1987955,0.14154795
Kazn,3.1104715,0.3302861,0.0018678886562947504,0.026330649287334328,0.7714285714285715,0.5734976221357544,0.8038373,0.6838898
Slc38a7,3.1103399,0.685541,0.0018687215553013236,0.026330649287334328,0.32571428571428573,0.18662631503098429,0.15504965,0.09919461
Eftud2,3.1090984,0.28988713,0.001876591392979523,0.026427678579329025,0.5657142857142857,0.40182302925493585,0.33165586,0.27890685
Fam228b,3.107843,0.35503164,0.001884581615451982,0.02652630068475367,0.4514285714285714,0.3089782389393284,0.24851155,0.19932058
Cpeb2,3.1068413,0.27587497,0.0018909782330612675,0.02660240058762108,0.7714285714285715,0.5950425133304511,0.7123776,0.619512
Uba2,3.1058257,0.41845658,0.0018974853032592395,0.026679973887271464,0.49142857142857144,0.34889753566796367,0.29720235,0.23027934
D430041D05Rik,3.1053884,0.40958226,0.0019002932867436958,0.026696190093076635,0.8171428571428572,0.6787361291252342,1.1828022,0.9947575
Ubap2l,3.1053367,0.2995286,0.0019006256660980872,0.026696190093076635,0.7714285714285715,0.624333477446318,0.7294426,0.62731904
Rasa1,3.1044197,0.3753924,0.001906526715438928,0.02676508508037826,0.8685714285714285,0.6761060671566508,0.9532134,0.80147845
Pepd,3.1039495,0.4982167,0.001909559417138784,0.026793661377816778,0.3485714285714286,0.2099726185329298,0.16932957,0.122775115
Kantr,3.103404,0.3608011,0.0019130829010151026,0.02682909057947589,0.5828571428571429,0.4505692462890907,0.42054483,0.3415401
Vps35l,3.1032019,0.28149736,0.0019143905361447937,0.026833423946901726,0.64,0.4828505548349906,0.44441977,0.37870395
Stum,3.1024587,0.35503492,0.0019192023870768838,0.026886844703209525,0.5485714285714286,0.3906182447038478,0.37236392,0.30213282
Erc2,3.1015935,0.6019899,0.0019248200586463656,0.026951492952489754,0.9657142857142857,0.8466277561608301,2.6826265,2.3001554
Glcci1,3.100879,0.2555684,0.0019294721282703679,0.027002560461783745,0.7142857142857143,0.5327136474996397,0.56190217,0.48956126
Numa1,3.1001313,0.37017506,0.001934349484365956,0.027052734379354692,0.6057142857142858,0.4507493875198155,0.42295736,0.34168896
Fbxo38,3.0998256,0.3177555,0.0019363466299688653,0.027052734379354692,0.6228571428571429,0.46703415477734544,0.4211234,0.35076398
Bin3,3.0997126,0.47520712,0.0019370845160356692,0.027052734379354692,0.4057142857142857,0.2578541576596051,0.19655648,0.14518097
Cpne5,3.0994964,0.5589354,0.0019384995193610227,0.027058432252067888,0.3142857142857143,0.17102608445020898,0.14346732,0.09959033
Cnot9,3.0967126,0.42329082,0.0019567948941600897,0.027296713300458218,0.36,0.21505260123937167,0.1551982,0.11795971
Rchy1,3.0965903,0.32747072,0.0019576020294001855,0.027296713300458218,0.49714285714285716,0.3415838017005332,0.26737493,0.2185601
Ankfy1,3.0962846,0.32138038,0.001959621204863944,0.02729913558334188,0.6457142857142857,0.5124297449200172,0.50169593,0.41963938
Uqcrc2,3.0962565,0.25432792,0.0019598076866492926,0.02729913558334188,0.5828571428571429,0.4287361291252342,0.37470648,0.3228777
Rab11fip3,3.0958614,0.3786572,0.001962420142810748,0.027309378725896387,0.7828571428571428,0.6082648796656579,0.7332456,0.60545677
Ift57,3.095838,0.37541673,0.001962575746918717,0.027309378725896387,0.5428571428571428,0.3943651823029255,0.34184748,0.27320552
Simc1,3.0950432,0.409352,0.0019678418318827594,0.02736848344859718,0.5257142857142857,0.37609886150742183,0.3478095,0.27246958
Arsb,3.0941687,0.3064662,0.0019736526333019684,0.02743509894300253,0.8228571428571428,0.632295719844358,0.8373193,0.72242945
Csnk2a2,3.0930965,0.2958979,0.001980797036966196,0.02752017393137626,0.6228571428571429,0.4615218331171639,0.4115575,0.34695205
Cct4,3.0923488,0.44105217,0.0019857933596918163,0.027563708542427283,0.3942857142857143,0.24899120910794062,0.20818156,0.15741041
Smarca4,3.0923207,0.3200259,0.001985982126465918,0.027563708542427283,0.7485714285714286,0.5867560167171062,0.6445293,0.5452448
Tet2,3.0912297,0.30946326,0.0019932937514203827,0.027650905059713828,0.7085714285714285,0.543558149589278,0.5692039,0.48169187
Tango2,3.0903223,0.34022638,0.00199939508375342,0.027706686904904597,0.68,0.5119974059662775,0.5264658,0.436553
ENSMUSG00000121500,3.0901716,0.8074028,0.0020004083585975036,0.027706686904904597,0.3142857142857143,0.18010520247874334,0.15475681,0.09133791
Colgalt1,3.088032,0.5124122,0.002014866943743932,0.027887029235234208,0.4057142857142857,0.26433924196570113,0.2133968,0.15423293
Polr1a,3.0876606,0.3523791,0.0020173870847585546,0.027898708681143778,0.4742857142857143,0.3182374981985877,0.24217986,0.19444741
Rab3gap2,3.0864005,0.2869872,0.0020259579903399256,0.027988427352408123,0.6514285714285715,0.4988470961233607,0.4765691,0.40573534
Exoc5,3.08562,0.2983368,0.0020312835795289926,0.02804183100019894,0.7542857142857143,0.5949344285920162,0.661851,0.56706136
Smg9,3.0855117,0.5945586,0.0020320224747120887,0.02804183100019894,0.36,0.22650958351347455,0.17843907,0.121660024
Aida,3.0853753,0.6392094,0.002032954476679849,0.02804183100019894,0.34285714285714286,0.21072921170197434,0.18314706,0.12137608
Prkacb,3.0846417,0.28020227,0.0020379747379221983,0.0280966553145046,0.7942857142857143,0.6250180141230725,0.76176786,0.6629235
Alas1,3.0835838,0.49331728,0.0020452355356165037,0.028182296842059206,0.38285714285714284,0.2393356391410866,0.18620276,0.13574761
Ppp1r9a,3.0818017,0.32374796,0.0020575196261304724,0.028322516574859527,0.8971428571428571,0.8029254935869722,1.4593728,1.291781
Corin,3.0816088,2.9945273,0.002058852561229634,0.028326353466584877,0.15428571428571428,0.019599365902867847,0.09554267,0.012501125
Reep1,3.078825,0.3746529,0.0020781873498656282,0.02854851436139541,0.7942857142857143,0.5955829370226258,0.7395001,0.61219835
Asb7,3.0782325,0.39097673,0.002082323961632016,0.028590722968345566,0.4685714285714286,0.32479463899697364,0.25640127,0.201217
Mcph1,3.078002,0.34482244,0.002083934682640145,0.028598225190265933,0.6228571428571429,0.47445597348321084,0.45231283,0.37180594
Ubr5,3.077452,0.38211557,0.0020877853132309004,0.02863644275983374,0.92,0.7553682086756017,1.2360424,1.0556164
Dennd10,3.0743718,0.34342748,0.0021094630587871065,0.028919016525310995,0.46285714285714286,0.32137195561320075,0.25488862,0.20605388
Ube2f,3.072712,0.3694367,0.00212123129008814,0.029065520022778336,0.46285714285714286,0.32169620982850555,0.2504073,0.19906734
Srpk2,3.0723827,0.3629628,0.0021235720746578374,0.029082763326226342,0.9085714285714286,0.7636186770428015,1.2691354,1.094887
Rnf8,3.071983,0.2933446,0.002126417640259179,0.029106898621377553,0.48,0.33019887591872027,0.24998614,0.20843816
Gpr162,3.0715082,0.32731703,0.0021298033872371143,0.029124029731061284,0.48,0.3366119037325263,0.26816264,0.21924074
Ldlrad3,3.0715034,0.32982084,0.002129836934184422,0.029124029731061284,0.4685714285714286,0.32479463899697364,0.28733814,0.23495142
Armc8,3.0706618,0.3009962,0.002135849649489031,0.029191393734369412,0.7542857142857143,0.5848465196714224,0.63194346,0.5395965
Dop1a,3.0704737,0.33622113,0.00213719539889392,0.029194936638677997,0.7885714285714286,0.6051304222510449,0.7018865,0.5911263
Apaf1,3.0690818,0.4336549,0.0021471781339731763,0.029316400640172383,0.4,0.2560527453523562,0.20918985,0.15894324
Mafg,3.0678499,0.31592193,0.0021560498526115965,0.029422579756055663,0.49142857142857144,0.3422323101311428,0.26752964,0.22026724
Gpc3,3.0675957,1.2906531,0.002157882546694231,0.02942881927219164,0.2342857142857143,0.10152759763654705,0.16956776,0.07282002
Papss1,3.067483,0.38210538,0.002158697535745803,0.02942881927219164,0.5085714285714286,0.36799250612480183,0.31646636,0.2512639
Supt3,3.0652165,0.28536555,0.0021751250919634438,0.02963773388491771,0.7314285714285714,0.567769130998703,0.63970757,0.55108595
Cfap20,3.0641208,0.442928,0.0021831072316498075,0.02973141982485065,0.4,0.2559806888600663,0.20537049,0.15504578
Rpe,3.0632274,0.49444634,0.0021896361378616726,0.029805229495614562,0.42857142857142855,0.29326992362011817,0.23406819,0.17160197
Cops5,3.061511,0.2600875,0.0022022287509066607,0.029961461537651633,0.5142857142857142,0.35848104914252776,0.2848088,0.24306558
Mapk4,3.0613465,0.31667256,0.002203439742678827,0.02996276613652838,0.6514285714285715,0.48648940769563337,0.5761307,0.4858702
Nae1,3.0610173,0.39768317,0.002205863557397504,0.029980553256080393,0.4857142857142857,0.3388096267473699,0.27833414,0.21801737
Fbxo33,3.0607634,0.40011328,0.00220773502669784,0.02999081909371636,0.5028571428571429,0.36392131431041935,0.30842513,0.24198665
Pex14,3.0604954,0.34020695,0.002209712045118319,0.030002507656558486,0.5314285714285715,0.38737570255079984,0.32378814,0.26392698
Gnai3,3.05971,0.34885594,0.002215513706767393,0.03006608752567669,0.4742857142857143,0.32893788730364604,0.26611465,0.21462491
Acsl4,3.0595455,0.3504923,0.0022167313919270104,0.030067426805188677,0.6685714285714286,0.5066291972906759,0.5374819,0.44352624
