names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_CA3 Glut (for_DEGs),mean_expr_Rest (for_DEGs)
Elp4,-4.7896795,-0.30061394,1.6704769458624661e-06,1.0534080153795931e-05,0.703751617076326,0.6420693575895395,0.6042039,0.70410407
Cxxc4,-4.7911825,-0.71529794,1.6580136324779455e-06,1.046039593911303e-05,0.27490297542043984,0.3205230244457078,0.14286259,0.22485216
Mtdh,-4.809502,-0.25664806,1.5130669385295441e-06,9.590966888013411e-06,0.7548512289780077,0.6946371044153875,0.714805,0.8096016
Gm12371,-4.8575816,-1.8880467,1.1882829322552689e-06,7.616689501359512e-06,0.04980595084087969,0.12131893121091529,0.01868348,0.067475475
Arhgef10,-4.888329,-1.3218006,1.0169542666497925e-06,6.5733849278036866e-06,0.17270375161707632,0.23160886867538374,0.074322626,0.17636123
Sv2c,-4.8921523,-1.5707945,9.973933032011379e-07,6.453156286302571e-06,0.07632600258732213,0.14602994125450067,0.03833352,0.1098292
Angpt1,-4.911825,-1.2073603,9.023250276301197e-07,5.877690543617289e-06,0.1461836998706339,0.21076369149137766,0.100359954,0.21815012
Kcnc4,-4.9163766,-0.9785266,8.816068228358817e-07,5.7483075296287655e-06,0.14877102199223805,0.2141368201629714,0.06588061,0.12591521
Fzd3,-4.921788,-0.4423582,8.575697346590687e-07,5.602455329513537e-06,0.4890038809831824,0.48690543869622893,0.31636736,0.40923497
Trpc3,-4.925689,-1.556356,8.406356128799878e-07,5.4985099605855095e-06,0.07826649417852523,0.14891036573810879,0.034871608,0.099275306
Arhgap42,-4.926648,-0.88316196,8.365221047361691e-07,5.474269107223786e-06,0.2244501940491591,0.2791737729770703,0.109172344,0.19290026
Lims1,-4.9324684,-0.4785156,8.1196847797321e-07,5.322662357438437e-06,0.5996119016817594,0.5631229865453856,0.43682784,0.5671527
Susd1,-4.983824,-0.8828096,6.233979006957423e-07,4.145187228828161e-06,0.2296248382923674,0.28216789842713663,0.103313796,0.1829012
Zfp521,-4.9892015,-2.3237963,6.062938855232628e-07,4.038452331187425e-06,0.06985769728331177,0.1401174909986735,0.029284988,0.13870281
Rin2,-4.996296,-1.5136888,5.844201932059342e-07,3.898552778411979e-06,0.1442432082794308,0.2078074663634641,0.06561886,0.17701724
Gabrd,-5.002535,-1.4431963,5.658135413258736e-07,3.7800621221845414e-06,0.0705045278137128,0.14307371612658706,0.031217832,0.08271047
Arhgap10,-5.007979,-0.8993323,5.500457923014195e-07,3.68204545070731e-06,0.2910737386804657,0.3258290695470912,0.14137575,0.24939139
Dbpht2,-5.0105863,-1.0564095,5.426441435056424e-07,3.633403472712836e-06,0.09379042690815007,0.16642031457267387,0.044987287,0.091392286
Vstm2b,-5.0131,-1.0120103,5.356005887139746e-07,3.589819860001122e-06,0.16558861578266496,0.22914534773545575,0.07207294,0.14038529
Cadm2,-5.013533,-0.25916338,5.343954372540088e-07,3.583530171952886e-06,0.94372574385511,0.9642978965321205,3.303145,3.4767249
Abtb2,-5.0255036,-1.9873688,5.021133525481523e-07,3.3827338621183204e-06,0.08538163001293661,0.15535342050407427,0.04403963,0.16426381
Ano2,-5.0367355,-1.7438939,4.735383055374871e-07,3.2018053019104876e-06,0.07373868046571798,0.14530983513359863,0.029774113,0.09642262
Atp1a2,-5.0379233,-1.246365,4.7060987701316377e-07,3.183607098525607e-06,0.27102199223803364,0.3179837028614743,0.20541322,0.43242607
Lrrc1,-5.0528564,-1.4729719,4.3525063045397386e-07,2.952583802145488e-06,0.10155239327296249,0.17146105741898807,0.042305358,0.11328969
Ezh2,-5.0601373,-1.2008779,4.18954290171334e-07,2.849949816937657e-06,0.18240620957309184,0.2434337691870381,0.07505161,0.16480875
Abca5,-5.076463,-0.40563664,3.845256015071435e-07,2.627722002160973e-06,0.5646830530401035,0.5337502368770135,0.3828227,0.4810995
Slc12a6,-5.092886,-0.31069997,3.5265392457755684e-07,2.423276318893003e-06,0.723156532988357,0.652416145537237,0.61168367,0.7160035
Gjc3,-5.104525,-1.7172985,3.3162604755456895e-07,2.2854044364686504e-06,0.12354463130659767,0.19022171688459352,0.077280134,0.234431
Pitpnm2,-5.1123724,-0.562964,3.1813790548501026e-07,2.1958298279944066e-06,0.5401034928848641,0.5049459920409324,0.33591777,0.4635926
Gm49906,-5.1194263,-2.1309087,3.064668849538782e-07,2.1190852286954987e-06,0.04721862871927555,0.12241804055334471,0.022362301,0.09444505
Pros1,-5.1404476,-2.1284997,2.7408480378887125e-07,1.90744850500051e-06,0.0666235446313066,0.14098919840818647,0.02835908,0.11847492
Dach1,-5.142726,-1.1837113,2.707807265020202e-07,1.885919678877471e-06,0.15653298835705046,0.22323289747962857,0.10177364,0.21782042
Atf7ip,-5.145346,-0.40130746,2.670276650688521e-07,1.8607451660788528e-06,0.6423027166882277,0.6021603183627061,0.47692496,0.5917231
Prkd3,-5.147279,-2.1693695,2.6429216715147995e-07,1.8438664189138304e-06,0.06985769728331177,0.14314951677089255,0.031655822,0.13512005
Cntn3,-5.151624,-0.3143981,2.5823981368232763e-07,1.8041871538336307e-06,0.7089262613195343,0.6610953193102141,0.9651275,1.1055356
AI504432,-5.159077,-1.003464,2.481698750069039e-07,1.7388069208436788e-06,0.13454075032341525,0.20511654349061967,0.062726565,0.12202542
Kcnmb2,-5.2069263,-1.1627185,1.9199447004221372e-07,1.3629831994806559e-06,0.20051746442432083,0.26098161834375594,0.16623132,0.33994904
Cpne8,-5.220162,-0.6505748,1.7876655328199074e-07,1.2741266012432603e-06,0.42367399741267786,0.43369338639378435,0.33812746,0.48953763
Cacna2d2,-5.23179,-1.5496805,1.6787632543656216e-07,1.200648619771207e-06,0.07761966364812418,0.15304150085275725,0.03935809,0.11111145
Pip4k2a,-5.232749,-0.6153149,1.6700738226978062e-07,1.1947519599544743e-06,0.5756791720569211,0.5510327837786622,0.41309202,0.57860047
Gm19744,-5.233009,-1.9589592,1.6677288443867356e-07,1.1937100172794774e-06,0.05627425614489004,0.13253742656812584,0.019281749,0.07296347
Smarca2,-5.234156,-0.2998153,1.6574050309429213e-07,1.1871614492899553e-06,0.7606727037516171,0.674436232707978,0.71974,0.8317509
Ddah1,-5.274724,-1.5249709,1.3295608268138538e-07,9.608741101798885e-07,0.09120310478654592,0.1656623081296191,0.04638872,0.12807912
Doc2b,-5.2749414,-1.0564886,1.327985404884724e-07,9.599937538136275e-07,0.12095730918499353,0.19427705135493653,0.05759361,0.11627395
Gm41414,-5.283728,-1.1863126,1.265811203759126e-07,9.172693377833796e-07,0.13389391979301424,0.20469963994693954,0.06041009,0.13252966
Fbn2,-5.302887,-0.743804,1.1398564836672653e-07,8.295759403071349e-07,0.2723156532988357,0.3298465036952814,0.1823513,0.2889142
Ivns1abp,-5.3549576,-0.86129963,8.557641042186325e-08,6.315402768567607e-07,0.3777490297542044,0.40280462383930266,0.1987912,0.33614177
Dip2b,-5.3609667,-0.2744548,8.277789449335437e-08,6.124014386113524e-07,0.7703751617076326,0.7147242751563389,0.7833232,0.89110273
Atxn7l1,-5.3700776,-0.32386193,7.870274487925561e-08,5.835382877774829e-07,0.684346701164295,0.616069736592761,0.54467016,0.6451452
Cacng4,-5.376888,-1.9964645,7.578430743152956e-08,5.626759714521137e-07,0.0705045278137128,0.14781125639567935,0.033892646,0.1288828
B230208B08Rik,-5.3818436,-1.2827479,7.372683937530158e-08,5.481572147245029e-07,0.08861578266494179,0.16600341102899374,0.034551643,0.082072124
Prtg,-5.3884883,-1.1726065,7.105278599349448e-08,5.29300903699805e-07,0.19016817593790428,0.25328785294675005,0.08265146,0.17749992
Syt10,-5.397598,-1.325874,6.753902544094286e-08,5.048048994709693e-07,0.12871927554980594,0.19946939548986167,0.05437412,0.13109967
Gucy1a1,-5.4015765,-1.1682838,6.605770415519839e-08,4.944207550557606e-07,0.1313065976714101,0.2041690354368012,0.06464425,0.13983406
Nfia,-5.4058948,-0.28072557,6.448573676974018e-08,4.831934598446511e-07,0.8033635187580854,0.7359863558840251,1.1889815,1.3282102
Ophn1,-5.408569,-0.4966566,6.353042997427231e-08,4.7656690491588416e-07,0.6507115135834411,0.6022361190070116,0.4971456,0.64641154
Megf10,-5.4173117,-2.4625647,6.050186978927166e-08,4.5524649712621945e-07,0.062095730918499355,0.13939738487777145,0.028135384,0.14607503
Gm15398,-5.451131,-1.4548068,5.005050649949656e-08,3.8103150503026245e-07,0.07826649417852523,0.15758953951108584,0.034047667,0.09069822
Epha10,-5.451973,-0.60370594,4.981399937505837e-08,3.793940371904247e-07,0.3279430789133247,0.376539700587455,0.21422286,0.30971324
Lpgat1,-5.4539056,-0.30675146,4.9275351342541625e-08,3.7582420964351217e-07,0.7302716688227684,0.6528709494030699,0.641994,0.7483714
Ammecr1,-5.458006,-0.88671434,4.815110952743172e-08,3.6756258892104834e-07,0.29042690815006467,0.33621375781694146,0.1366216,0.23955035
Fars2,-5.461847,-0.2658418,4.7120628803628136e-08,3.6000321181503786e-07,0.7445019404915912,0.6770513549365169,0.7036008,0.8009272
Tspan2,-5.465305,-1.1725656,4.621120289730136e-08,3.532560517355583e-07,0.19534282018111254,0.2627250331627819,0.13355395,0.27920344
Gfra2,-5.4840984,-1.0123935,4.1558339461394403e-08,3.1959718984764387e-07,0.148124191461837,0.22171688459351904,0.07518279,0.14627078
Rnf180,-5.4941654,-0.69367266,3.9256252684936105e-08,3.0232602741307914e-07,0.4780077619663648,0.4735266249763123,0.28646737,0.4295171
Peli2,-5.535168,-1.4046556,3.1092974259751366e-08,2.4153461068503013e-07,0.20116429495472185,0.2603752131893121,0.086597756,0.21470164
Ptch1,-5.5464897,-1.0349882,2.9146210282421152e-08,2.2759624245529098e-07,0.2626131953428202,0.3160886867538374,0.1211673,0.2342425
Efna5,-5.553314,-0.59612995,2.8030325918221945e-08,2.1939261795007974e-07,0.3719275549805951,0.41637293916998297,0.38032886,0.5303598
Herc4,-5.557603,-0.41530797,2.7350446752732763e-08,2.1419600823256465e-07,0.6558861578266494,0.5948076558650749,0.48479146,0.6053746
Cdkl4,-5.5598,-1.1516349,2.700837318510531e-08,2.1188758758650502e-07,0.12807244501940493,0.20409323479249575,0.053301718,0.114783876
Abtb3,-5.5759797,-1.7890658,2.4614069885561105e-08,1.9366912381406352e-07,0.08214747736093143,0.161190070115596,0.045143083,0.14806256
Far2,-5.576343,-0.6527225,2.4562721089762242e-08,1.9337835208963126e-07,0.41009055627425617,0.42471101004358536,0.22637628,0.33604154
Pard3b,-5.6331716,-1.2069906,1.769250833551145e-08,1.415716792659895e-07,0.28395860284605434,0.3302255069168088,0.16973117,0.35560983
Timp3,-5.642249,-1.6933119,1.6784321758428877e-08,1.3494755405415438e-07,0.08796895213454076,0.16816372939169982,0.042292,0.13076946
Hip1,-5.6622124,-0.85632944,1.494336682322847e-08,1.2097868832182857e-07,0.37904269081500647,0.40598825090013263,0.20146737,0.33938175
4930578G10Rik,-5.6687307,-0.42452928,1.4385932317744909e-08,1.1671195693774326e-07,0.6138421733505821,0.564373697176426,0.4986302,0.62467563
Unc5d,-5.6739717,-0.52116483,1.3952409728234698e-08,1.1343456865284911e-07,0.6888745148771022,0.635474701534963,0.9721077,1.2115325
Rbms1,-5.6780806,-0.7794992,1.3621470817340733e-08,1.1094541402302077e-07,0.36739974126778785,0.39867348872465413,0.22903521,0.36590114
Fam184a,-5.6806765,-0.7096022,1.3416292225106953e-08,1.09373717259898e-07,0.3783958602846054,0.4089065757058935,0.20115073,0.31069434
Zmiz1os1,-5.6908555,-0.9336149,1.264044127969092e-08,1.0342529146933465e-07,0.222509702457956,0.28565472806518855,0.10426562,0.1905428
Chrm2,-5.6921716,-1.627117,1.2543375357023324e-08,1.0266235024161338e-07,0.10025873221216042,0.17896532120523023,0.054692034,0.16011535
Phlpp1,-5.7074747,-0.39868465,1.1466460239101328e-08,9.410622682487865e-08,0.7613195342820182,0.7476596551070684,0.96089184,1.1403222
Lama4,-5.714266,-2.1002674,1.101788036595297e-08,9.061844059784399e-08,0.05109961190168176,0.1350767481523593,0.024251575,0.10007983
2610316D01Rik,-5.7197323,-0.9672464,1.0669200108228651e-08,8.799306534932591e-08,0.24126778783958602,0.30089065757058936,0.12357907,0.22886595
D16Ertd472e,-5.722074,-1.4499758,1.0523156679085924e-08,8.68418980242748e-08,0.11384217335058215,0.19264733750236876,0.04846184,0.1272142
Marchf4,-5.744363,-0.7738155,9.226787564692043e-09,7.678035982139213e-08,0.29948253557567917,0.34966837218116353,0.14478984,0.23616154
Ccn3,-5.751535,-1.0905517,8.84368994883098e-09,7.372942876980714e-08,0.17205692108667528,0.24457077885162024,0.087242074,0.17741941
Pde1c,-5.75454,-1.043668,8.687808239503615e-09,7.251985318280899e-08,0.2858990944372574,0.3379192723138147,0.18910903,0.3570728
Grb10,-5.7633185,-0.74408734,8.247595484171736e-09,6.910286581219039e-08,0.30659767141009053,0.3591055523971954,0.17201015,0.27335343
Kcnk13,-5.7649717,-2.1721492,8.16714202498949e-09,6.849285462280512e-08,0.08861578266494179,0.16884593519044913,0.036081865,0.15322608
Vwa8,-5.7666106,-0.39239657,8.088152346950126e-09,6.787278374845406e-08,0.6507115135834411,0.5978017813151412,0.49115124,0.6056425
Evl,-5.767369,-0.47257888,8.05188100496973e-09,6.761063831360519e-08,0.5472186287192755,0.5285957930642411,0.35771465,0.46796557
Lhfp,-5.782461,-1.2467024,7.36156667667795e-09,6.198849783840066e-08,0.20310478654592498,0.26776577600909607,0.103749454,0.23065133
Ldb2,-5.791379,-0.5981741,6.981082279346597e-09,5.889534720440912e-08,0.6157826649417852,0.552927799886299,0.63876694,0.85592854
Bcas1,-5.81551,-1.6577817,6.0449457881026544e-09,5.125518880603292e-08,0.11772315653298836,0.1971195755163919,0.08800501,0.25485024
Gad1,-5.8308845,-0.9818529,5.513443071813209e-09,4.701561895894031e-08,0.19857697283311773,0.2694712905059693,0.13691501,0.254482
Stt3b,-5.8364773,-0.6717542,5.331595362247444e-09,4.5609668062269603e-08,0.46571798188874514,0.46162592382035245,0.24821678,0.37074313
Gad2,-5.856013,-1.3375983,4.741120816880758e-09,4.076605323186751e-08,0.15265200517464425,0.2277051354936517,0.10243873,0.24107684
Abhd2,-5.8700714,-0.6979648,4.356076274403729e-09,3.758759457072196e-08,0.4165588615782665,0.4351335986355884,0.21869645,0.33400926
Gm3294,-5.8753285,-1.4290608,4.220050088699191e-09,3.643725767459745e-08,0.10155239327296249,0.18355126018571158,0.03863427,0.10081052
Arap2,-5.8847303,-0.53195375,3.987033174956768e-09,3.456972617331022e-08,0.6313065976714101,0.5761606973659276,0.5248879,0.6921721
Dipk2a,-5.89359,-1.6986984,3.778938514920503e-09,3.2850235488810715e-08,0.07632600258732213,0.16073526624976311,0.030296031,0.0951722
Gm48893,-5.902927,-2.1361837,3.5710857847603853e-09,3.1113837560477156e-08,0.04915912031047866,0.13606215652833048,0.0168021,0.07184199
Rgs9,-5.90374,-1.6942139,3.5535241289759102e-09,3.0970870368336914e-08,0.08796895213454076,0.1714989577411408,0.031868678,0.09965356
Adamts16,-5.9900618,-1.9013458,2.0976124411111983e-09,1.863850737191068e-08,0.07761966364812418,0.16331248815614932,0.03191408,0.11434724
Sesn3,-5.9943876,-0.61196345,2.0425336043328824e-09,1.816111116757927e-08,0.4514877102199224,0.46496115216979345,0.27747235,0.39793426
Tcf7l2,-6.013493,-2.1749818,1.8156777512873962e-09,1.6219169274299314e-08,0.08667529107373868,0.17043774872086412,0.047883026,0.20007193
Ankrd44,-6.0215106,-1.2039397,1.727967679536078e-09,1.5487155286569184e-08,0.30853816300129366,0.35531552018192153,0.1679192,0.35150668
Kat2b,-6.0562387,-1.2306894,1.3934126598051116e-09,1.2631915711526097e-08,0.23738680465717982,0.3007769566041311,0.10846904,0.23812899
St3gal1,-6.0655804,-1.4480422,1.3147810824278706e-09,1.1951342247915048e-08,0.1093143596377749,0.19397384877771462,0.047173034,0.123800434
Ugt8a,-6.071302,-1.4973217,1.2687754679483664e-09,1.1572300347512764e-08,0.1869340232858991,0.26010991093424296,0.13200739,0.3353272
Tmem91,-6.083548,-1.6215019,1.1755177375869358e-09,1.0780259934798964e-08,0.055627425614489,0.14561303771082054,0.026635045,0.079786696
Ppp1r16b,-6.1288624,-0.8228141,8.850975235887585e-10,8.24066890465348e-09,0.41203104786545924,0.44131135114648473,0.24962582,0.40649706
Rnf13,-6.1295357,-0.609388,8.813596274058624e-10,8.208711677086836e-09,0.5879689521345407,0.5588023498199735,0.3835645,0.5383819
Mertk,-6.19335,-2.0961363,5.889883203514854e-10,5.574538981276651e-09,0.11901681759379043,0.2007959067652075,0.079115056,0.30159053
Ghr,-6.2181797,-0.90330124,5.029555991005924e-10,4.793337486641087e-09,0.3648124191461837,0.40132651127534585,0.21520886,0.3709489
St3gal4,-6.2392287,-1.9009421,4.397336534172626e-10,4.2198725954720884e-09,0.10284605433376455,0.18908470722001136,0.04325859,0.15280485
Plxnd1,-6.2419453,-1.7950691,4.3216281497917114e-10,4.150184002319631e-09,0.0646830530401035,0.1561493272692818,0.026622068,0.08950061
Gab1,-6.245693,-1.651482,4.219241720419367e-10,4.056208408861123e-09,0.17464424320827943,0.25002842524161456,0.10502534,0.29854268
Zfhx3,-6.262856,-1.5834725,3.7798916165947525e-10,3.656072272782614e-09,0.18434670116429497,0.2612848209209778,0.119348876,0.3220086
Sh3bgrl2,-6.262968,-1.350482,3.7771775711551136e-10,3.6547627416974397e-09,0.12419146183699871,0.2100056850483229,0.049796384,0.12238944
Myo1e,-6.2704163,-1.9280832,3.600844132888743e-10,3.4891699188864237e-09,0.0944372574385511,0.1824900511654349,0.042257868,0.15208414
Nbas,-6.283125,-0.45162046,3.31834483202782e-10,3.224735104397379e-09,0.6714100905562742,0.6249763122986546,0.5266604,0.66685086
Tjp2,-6.284525,-1.6749299,3.288573139838106e-10,3.199274448495652e-09,0.13065976714100905,0.21409891984081864,0.058080815,0.17474793
Svil,-6.2893524,-1.8788611,3.1879275829781505e-10,3.105859831567183e-09,0.10802069857697283,0.19370854652264544,0.05091036,0.17570691
Arhgef10l,-6.3048654,-1.4144003,2.8844496254781504e-10,2.821447449457514e-09,0.12160413971539456,0.20723896153117302,0.05244294,0.13410828
Ntf3,-6.3204846,-1.7695291,2.607439628283397e-10,2.562615318653068e-09,0.07891332470892626,0.16895963615690734,0.03330482,0.109269276
Dlx6os1,-6.326013,-1.5772151,2.5157631018324116e-10,2.479770893112139e-09,0.2147477360931436,0.2825090013265113,0.16022198,0.41773742
4930419G24Rik,-6.32772,-1.2978053,2.4880972128912664e-10,2.455202795093218e-09,0.16688227684346701,0.24597309077127155,0.06757032,0.15859723
Prdm5,-6.3397865,-1.3425267,2.3008408304393736e-10,2.276273678715242e-09,0.2076326002587322,0.2784536668561683,0.101586305,0.23992798
Sncaip,-6.3408704,-1.5306195,2.284709278030037e-10,2.2611468987354365e-09,0.14683053040103494,0.229979154822816,0.068134695,0.18540756
Cntnap5b,-6.344138,-0.5405031,2.236738896604467e-10,2.216937445657028e-09,0.6254851228978008,0.5946939548986167,0.705691,0.9127681
Rab3b,-6.3460417,-1.696958,2.2092547088956535e-10,2.192122379173789e-09,0.08408796895213454,0.1743793822247489,0.0373459,0.11633397
A330102I10Rik,-6.3547554,-0.72703636,2.087586764758083e-10,2.0752296103976946e-09,0.3868046571798189,0.41974606784157664,0.22558929,0.34986484
Pde9a,-6.4082203,-1.1113626,1.472281997015349e-10,1.4827667638606607e-09,0.17658473479948253,0.25783589160507864,0.07712823,0.15976067
Etl4,-6.4215083,-0.37064135,1.349308383044004e-10,1.3640299568243938e-09,0.7723156532988357,0.7091529277998863,1.3581619,1.5550543
Lrrc3b,-6.4446373,-1.0106996,1.1587709715907959e-10,1.1789540328150204e-09,0.259379042690815,0.32177373507674817,0.12017925,0.22896576
Nek10,-6.4493318,-1.3969105,1.1234438974158042e-10,1.1447454502678293e-09,0.13583441138421734,0.22183058555997726,0.059181605,0.14889503
Rxfp1,-6.470116,-1.6789232,9.792747709033928e-11,1.0039341127117193e-09,0.09896507115135834,0.1896153117301497,0.05904436,0.17793381
St3gal6,-6.481233,-2.0793595,9.097594538169814e-11,9.340938679427699e-10,0.08926261319534282,0.18135304150085277,0.04448209,0.17582858
Klf5,-6.489554,-1.794208,8.60907603292219e-11,8.863060268376216e-10,0.06080206985769728,0.1559598256585181,0.02920483,0.09783705
Prrg1,-6.491128,-1.7957036,8.519598313847486e-11,8.774304587699576e-10,0.11060802069857698,0.1993177942012507,0.047630984,0.15646444
Adam10,-6.519098,-0.4517473,7.073150897562945e-11,7.329562846799705e-10,0.6468305304010349,0.607087360242562,0.48658323,0.6190708
Rnf144b,-6.5288177,-1.6564616,6.629094452830649e-11,6.880021936947067e-10,0.10996119016817593,0.20003790032215274,0.04636824,0.13942677
Pmepa1,-6.539149,-1.2749393,6.186986628624715e-11,6.438587556589702e-10,0.17464424320827943,0.259806708357021,0.08262835,0.18933417
Igfbp5,-6.5709386,-1.289202,4.999913090602139e-11,5.247955654081229e-10,0.15976714100905562,0.24430547659655108,0.08690321,0.20039667
Enpp2,-6.617721,-1.1094221,3.64778113857989e-11,3.864979463471674e-10,0.388745148771022,0.4214894826606026,0.2803007,0.5294765
Sytl2,-6.6208773,-1.2741001,3.5707332516143645e-11,3.7863300106897387e-10,0.24838292367399742,0.320636725412166,0.13710217,0.30408522
Cdin1,-6.634428,-0.783215,3.2576314637869185e-11,3.468009406971256e-10,0.3958602846054334,0.42910744741330303,0.20740244,0.334072
Etv6,-6.6545653,-0.856206,2.8413871833736058e-11,3.0429682589577037e-10,0.45666235446313064,0.4687132840629145,0.27392435,0.45135808
Hs6st3,-6.660673,-0.38263652,2.7257667858642662e-11,2.924974182754506e-10,0.8033635187580854,0.7939359484555619,1.7699199,1.9946438
Oprm1,-6.6617713,-1.8000044,2.7054654558236932e-11,2.905509864028083e-10,0.08926261319534282,0.18294485503126776,0.036600832,0.12205223
Rorb,-6.71314,-1.7087314,1.904803944281889e-11,2.07466890891181e-10,0.1630012936610608,0.2468068978586318,0.11289935,0.32979053
Vwc2,-6.7324557,-2.0914154,1.668229162586726e-11,1.826622559034447e-10,0.06921086675291074,0.16660981618343756,0.037938405,0.15253794
Cdh4,-6.7434964,-1.1866957,1.5461971865582968e-11,1.6978470945166096e-10,0.25808538163001293,0.32366875118438504,0.13684995,0.28805754
Foxp2,-6.7459483,-1.7121657,1.5203073276394983e-11,1.6705672313342596e-10,0.11384217335058215,0.20754216410839493,0.075246744,0.22798067
Xpr1,-6.746195,-0.43163356,1.5177265449377378e-11,1.6686297979736913e-10,0.6746442432082794,0.6326700776956604,0.56328297,0.7032186
Vstm2a,-6.762084,-0.7600598,1.3602079354853067e-11,1.500360723583341e-10,0.43919793014230274,0.4584801970816752,0.27626315,0.4310574
Gm20646,-6.8030915,-1.6142997,1.0239738457491771e-11,1.1435651386234574e-10,0.11901681759379043,0.2114837976122797,0.044175945,0.12952036
A230077H06Rik,-6.807361,-1.3120234,9.940530368252888e-12,1.1133891246142356e-10,0.12419146183699871,0.21895016107636914,0.053396795,0.12767361
Rai2,-6.814895,-1.5846859,9.433267267754731e-12,1.0583377515013345e-10,0.09055627425614489,0.18787189691112374,0.036874883,0.106760666
Vwc2l,-6.8163795,-1.3361146,9.336335169537243e-12,1.047900275712054e-10,0.24708926261319533,0.31438317225696416,0.16358405,0.3706677
Pcdh11x,-6.827388,-0.75720656,8.647472607002655e-12,9.718008739028078e-11,0.3835705045278137,0.44392647337502367,0.3700138,0.5634949
Creb5,-6.8320074,-2.0697682,8.373448705661725e-12,9.421883028523055e-11,0.111254851228978,0.2038658328595793,0.059662096,0.22959892
Wipf1,-6.8385015,-1.8803116,8.002591567399274e-12,9.050068830640509e-11,0.14165588615782665,0.23066136062156528,0.07456268,0.25075865
Fign,-6.875532,-2.045287,6.175895829860956e-12,7.03162376899847e-11,0.08926261319534282,0.1863558840250142,0.051591672,0.19765079
Itgb8,-6.908655,-1.3555406,4.8926943354899466e-12,5.6350920186290133e-11,0.21539456662354464,0.29224938411976503,0.10685699,0.25354347
Grk5,-6.962667,-1.2470567,3.338905745870644e-12,3.8990177049780186e-11,0.21798188874514876,0.2966079211673299,0.09683497,0.2161921
Adra1a,-6.9639926,-1.6892664,3.3076188248568526e-12,3.864161644517549e-11,0.1093143596377749,0.2054576463899943,0.05583993,0.16991368
Pde8b,-6.9753366,-0.3848017,3.0513928275788264e-12,3.5741466990864454e-11,0.6959896507115135,0.6353231002463521,0.6386718,0.7734483
Eml1,-7.003272,-0.72022533,2.5005222009192784e-12,2.9507699402152395e-11,0.4760672703751617,0.4844798180784537,0.28487343,0.43371978
Kitl,-7.003355,-1.1273785,2.4990449791891814e-12,2.95032243369127e-11,0.19728331177231564,0.2853894258101194,0.114822395,0.2357128
Alk,-7.012604,-1.621384,2.3392258970061817e-12,2.7701630609323973e-11,0.15653298835705046,0.2457077885162024,0.098382056,0.27617788
Cables1,-7.017091,-1.6864398,2.265354017339201e-12,2.6850490712794147e-11,0.12871927554980594,0.22459730907712716,0.053556506,0.16303422
Bbs9,-7.026835,-0.7491848,2.1127118574515156e-12,2.510772561243796e-11,0.48641655886157825,0.495584612469206,0.2969498,0.4581526
Tlk1,-7.0419774,-0.41694373,1.8953048355743225e-12,2.2573954313777502e-11,0.6526520051746443,0.616524540458594,0.52264035,0.6505064
Bmper,-7.0605683,-1.7342553,1.658230974142475e-12,1.986476427784588e-11,0.1093143596377749,0.20708736024256205,0.049357377,0.15558049
Trerf1,-7.0946083,-0.27166286,1.2971836204854177e-12,1.5686464393538783e-11,0.7503234152652005,0.6635588402501421,0.7445187,0.8477849
F730043M19Rik,-7.1101093,-1.0521126,1.1595090231994752e-12,1.4072270755812962e-11,0.2445019404915912,0.32306234602994127,0.12418338,0.24229802
Pacsin2,-7.136499,-1.4642107,9.573816230647126e-13,1.1661307439596025e-11,0.1429495472186287,0.23805192344134926,0.062159292,0.16292459
Sesn1,-7.1420207,-0.5827829,9.196876597464803e-13,1.1227627177368435e-11,0.5608020698576973,0.5537616069736593,0.37470746,0.51928127
Dock1,-7.1441283,-1.7367959,9.056864952791587e-13,1.1066755856366982e-11,0.2115135834411384,0.2903164676899754,0.11404012,0.33833462
Fndc3a,-7.165515,-0.54168195,7.749461655442949e-13,9.511959580926724e-12,0.5912031047865459,0.5760090960773167,0.4159314,0.5600775
Pou3f3,-7.1964674,-1.4819075,6.179262213123826e-13,7.630366528797667e-12,0.1384217335058215,0.2345271934811446,0.06177116,0.16379975
Cask,-7.2135067,-0.27057445,5.452901808297603e-13,6.7489392717161036e-12,0.7943078913324709,0.7329922304339587,0.89679974,1.0120424
Cobll1,-7.2339993,-1.8080546,4.689742955882689e-13,5.823169742355261e-12,0.14877102199223805,0.24142505211294296,0.07437218,0.23929854
Pid1,-7.2348413,-0.6070968,4.660733841503308e-13,5.792503160092224e-12,0.6054333764553687,0.5866590866022361,0.56260705,0.76564366
Gab2,-7.28306,-0.63022524,3.2633137584682986e-13,4.10127412020782e-12,0.6261319534282018,0.5975743793822248,0.5330332,0.7370667
Mei4,-7.2985015,-1.2874736,2.9099037791671913e-13,3.6760279523376795e-12,0.17270375161707632,0.266325563767292,0.09023913,0.20743552
Lzts1,-7.303999,-0.79275936,2.793384463362468e-13,3.5388137921051165e-12,0.3460543337645537,0.3993935948455562,0.18668157,0.30421516
Pak5,-7.312708,-0.32342508,2.6181195100289307e-13,3.326187765223516e-12,0.7943078913324709,0.738449876823953,1.0447516,1.1956667
Hivep1,-7.328079,-1.1412319,2.3347471941043815e-13,2.9774398246599304e-12,0.2574385510996119,0.3326132272124313,0.12773374,0.26276925
