names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference,mean_expr_Cluster_Pvalb Gaba (for_DEGs),mean_expr_Rest (for_DEGs)
Ankhd1,5.030748,0.33167735,4.885701217252287e-07,6.663898056221774e-06,0.8149882903981265,0.6970986038394416,0.9432125,0.809207
Pcyt1a,5.0269346,0.9565132,4.983823961108357e-07,6.7942846187205246e-06,0.3231850117096019,0.1995346131471786,0.21305117,0.11543104
Slc9a8,5.023995,0.71829855,5.060752924831129e-07,6.8956608057917055e-06,0.4168618266978923,0.30519197207678883,0.2926342,0.18782972
Sestd1,5.020457,0.4187046,5.154872017085835e-07,7.0203452153622105e-06,0.6814988290398126,0.5490474112856312,0.63569826,0.50956196
Syn1,5.0193834,0.35785308,5.183761748673677e-07,7.055982972120664e-06,0.7939110070257611,0.6453606748109366,0.8726505,0.7358175
Naa40,5.0192895,0.6480787,5.186291912891072e-07,7.055982972120664e-06,0.4847775175644028,0.3870346131471786,0.37659925,0.25605938
Cdc42,5.0157814,0.28629398,5.281829730673046e-07,7.1786932151332705e-06,0.7002341920374707,0.5902777777777778,0.6501116,0.5601448
Gm7854,5.01505,1.0762529,5.301973744993614e-07,7.202428439230457e-06,0.33021077283372363,0.2107329842931937,0.24361521,0.12294819
Cdc42ep3,5.0132113,1.6313545,5.352910890354994e-07,7.267949248299076e-06,0.2224824355971897,0.08740546829552065,0.1287234,0.0433877
Pip5kl1,5.005188,3.0676093,5.580749311419308e-07,7.5620138173392225e-06,0.17096018735362997,0.03264979639325189,0.10247708,0.0127893025
Atp8b2,5.003289,1.2109723,5.636034670272058e-07,7.633077197087208e-06,0.3091334894613583,0.1893542757417103,0.20368104,0.09311419
Prxl2c,4.9952054,1.09214,5.877313093192717e-07,7.95183297150495e-06,0.30210772833723654,0.17902850494473532,0.205918,0.10188197
Zcchc4,4.9925747,0.8943664,5.957969424876529e-07,8.056901783917077e-06,0.37236533957845436,0.26119837114601513,0.2699248,0.15418184
Dpy19l4,4.9916945,0.48529357,5.985184919008105e-07,8.089633741134193e-06,0.5175644028103045,0.40666812100058175,0.40041807,0.3014234
Zmat3,4.988994,0.7403897,6.06945205463185e-07,8.195541816871708e-06,0.40046838407494145,0.28799447353112273,0.27388594,0.17276846
Ablim2,4.9886556,0.37603316,6.080101196694342e-07,8.205540891771822e-06,0.7213114754098361,0.5820244328097731,0.710817,0.58669037
Lrba,4.985102,0.3674514,6.192913202330289e-07,8.353593260372233e-06,0.8758782201405152,0.7619982547993019,1.2956393,1.1173462
Gripap1,4.982671,0.3833072,6.27126508305476e-07,8.455037269527416e-06,0.5784543325526932,0.4651323443862711,0.44409937,0.3567226
Pkd2,4.9810348,0.45760703,6.324523747381847e-07,8.52256535065949e-06,0.5573770491803278,0.44869837114601513,0.4475091,0.34429878
Gm55759,4.978307,1.4633486,6.414291693932074e-07,8.639198888017786e-06,0.2693208430913349,0.14423356602675974,0.17922944,0.06876696
Shfl,4.9771123,0.87052214,6.453987960353374e-07,8.683958762879077e-06,0.37236533957845436,0.26327079697498545,0.24867196,0.14359413
Dusp22,4.973453,0.7257073,6.577068145650276e-07,8.840711409385838e-06,0.4028103044496487,0.29119400814426993,0.27677447,0.17631999
Frmpd3,4.973272,0.79207474,6.583229791987015e-07,8.844569225534555e-06,0.40749414519906324,0.30151977894124493,0.3319154,0.20484075
Vstm5,4.972948,1.4540796,6.594231869894862e-07,8.85492305567591e-06,0.25995316159250587,0.13314426992437464,0.16896544,0.065025896
Uchl3,4.972419,0.5480206,6.612264121491507e-07,8.87470214507876e-06,0.5128805620608899,0.41386707388016286,0.40539876,0.2940951
Cds2,4.9690623,0.42249033,6.727751595960285e-07,9.025196474460952e-06,0.5620608899297423,0.4522978475858057,0.4416026,0.34660077
Scrn1,4.9638667,0.66572803,6.910338195472462e-07,9.256270553955386e-06,0.4379391100702576,0.3348603839441536,0.3254788,0.2171249
Mpped2,4.9634433,0.39285436,6.925425796665746e-07,9.271858054629228e-06,0.7634660421545667,0.5959860383944153,0.823331,0.67976344
Mtor,4.961629,0.47133544,6.990447226350943e-07,9.344941142888053e-06,0.5573770491803278,0.4527341477603258,0.438513,0.33432797
Gm46102,4.9614687,1.726512,6.996218976358021e-07,9.348006160852313e-06,0.2459016393442623,0.11732838859802211,0.21364985,0.06950403
Ppm1a,4.955644,0.34911782,7.209105564784147e-07,9.627667322353381e-06,0.6323185011709602,0.5174883653286795,0.52331734,0.43166685
Slc2a3,4.951831,0.524709,7.351853947929322e-07,9.813428493833129e-06,0.5339578454332553,0.43902705061082026,0.4442211,0.32840407
Pcdh15,4.948471,0.5130573,7.479875213764774e-07,9.974404317313126e-06,0.8805620608899297,0.7408013379872018,1.9076501,1.6134795
Epha5,4.948365,0.47546902,7.483942979197766e-07,9.974878365627182e-06,0.9648711943793911,0.8515488656195462,2.2951207,2.004127
Htt,4.9457765,0.3598156,7.584094923851801e-07,1.0103353029444616e-05,0.7611241217798594,0.6234729493891797,0.75294787,0.62877375
Hacd1,4.9440827,0.6651524,7.650312165138298e-07,1.0186515752094453e-05,0.4847775175644028,0.39048865619546247,0.40912944,0.27671018
Myo5a,4.9415245,0.36587048,7.751404817770914e-07,1.0316010275062132e-05,0.8969555035128806,0.7557082606166375,1.2724781,1.0966343
Smchd1,4.937297,0.3326875,7.921284848109613e-07,1.0531663724329803e-05,0.6838407494145199,0.571153286794648,0.6199749,0.5199843
Zfyve16,4.9371123,0.5972507,7.928778418563848e-07,1.0536413259486182e-05,0.48009367681498827,0.3844168121000582,0.37126058,0.26018143
Wdr70,4.928542,0.412634,8.2845503391891e-07,1.0982035896103163e-05,0.6135831381733021,0.5101076207097149,0.53505546,0.4262756
Arhgap15,4.9251127,0.54962283,8.43117413170698e-07,1.1170889986142335e-05,0.49414519906323184,0.3775450843513671,0.4529912,0.33036765
Zfp160,4.9238486,0.5778513,8.485848458096891e-07,1.1237789456336296e-05,0.48009367681498827,0.3814717859220477,0.360206,0.25503898
Bmerb1,4.920023,0.3622468,8.653398381614173e-07,1.1442756619782127e-05,0.7236533957845434,0.5943135543920884,0.71473056,0.5943764
Setd7,4.9039197,0.4284951,9.394288540329663e-07,1.237889888079909e-05,0.5573770491803278,0.44738947062245493,0.44219393,0.34586737
Igsf9b,4.903838,0.46150663,9.398196396289595e-07,1.237889888079909e-05,0.5269320843091335,0.40332315299592786,0.4199845,0.3213924
Pibf1,4.897309,0.3535866,9.715797722136213e-07,1.2790959568535034e-05,0.7002341920374707,0.5846785922047703,0.6678543,0.5559195
Xpo7,4.8949413,0.346675,9.833514765111854e-07,1.2939595579752965e-05,0.7447306791569087,0.6157649796393252,0.72300655,0.6065345
Ppm1b,4.891896,0.369446,9.986927758646038e-07,1.3135034208263293e-05,0.6416861826697893,0.5293411867364747,0.54978096,0.44935656
Ipo9,4.891675,0.45471713,9.998138171153862e-07,1.3143345042020757e-05,0.5105386416861827,0.40070535194880746,0.35977376,0.27455345
Caap1,4.891273,0.5144088,1.0018593767220406e-06,1.3163795331306226e-05,0.5386416861826698,0.4413539848749273,0.43796566,0.3255059
Ext2,4.8847528,0.4804074,1.0355863011722338e-06,1.3600295167398788e-05,0.5480093676814989,0.4559336823734729,0.44292173,0.33606026
Opa1,4.8844204,0.3169919,1.0373360433857079e-06,1.3616619191877857e-05,0.6744730679156908,0.5536649214659686,0.5792244,0.48850337
Scaf8,4.8816924,0.36145213,1.051791657026869e-06,1.379962979702733e-05,0.8266978922716628,0.6931355439208843,0.94595003,0.8002759
Tafa5,4.8801956,0.38303405,1.0598068075800662e-06,1.3898003377099257e-05,0.7072599531615925,0.5926774287376382,0.75163144,0.6201424
Papola,4.8773046,0.36745954,1.0754532861274961e-06,1.4087533015456936e-05,0.8711943793911007,0.7270942408376964,1.0925406,0.9306756
Zfp445,4.870918,0.346869,1.1108115113342375e-06,1.453140472714263e-05,0.7400468384074942,0.6174738219895288,0.7192258,0.6031349
Esco1,4.869602,0.41368812,1.1182317645054893e-06,1.4621356453655717e-05,0.5831381733021077,0.483347876672484,0.4768489,0.37752435
Zc3h14,4.867065,0.38606587,1.1326784110609736e-06,1.4795852652021564e-05,0.6112412177985949,0.5123618382780687,0.5101563,0.41163814
Flywch1,4.866073,0.4380662,1.1383748943118197e-06,1.4863038586082895e-05,0.550351288056206,0.4546611401977894,0.4588498,0.3575172
Ube2w,4.8634057,0.37378392,1.1538299377473852e-06,1.5047956254160356e-05,0.7728337236533958,0.6440154159394997,0.81359804,0.6776955
C920021L13Rik,4.8633394,1.192473,1.154218006692389e-06,1.5047956254160356e-05,0.2857142857142857,0.1650305410122164,0.18705864,0.08618104
Gm12743,4.8628645,0.9215555,1.1569910560684462e-06,1.507679421753596e-05,0.3395784543325527,0.22433100639906922,0.23618472,0.13159607
Erlec1,4.8568826,0.43234807,1.1924817610021288e-06,1.5516699718221405e-05,0.5480093676814989,0.46320535194880746,0.4581778,0.3581593
Rab11fip5,4.8555307,1.3488251,1.2006460451987421e-06,1.5615372330343757e-05,0.2576112412177986,0.13154450261780104,0.16193585,0.066737756
Mgat5b,4.8536286,0.64243436,1.2122256227212513e-06,1.5750726538936184e-05,0.4449648711943794,0.33620564281559046,0.34373173,0.23332165
Ube3c,4.849096,0.35307512,1.2402562096864724e-06,1.6099364422355322e-05,0.8173302107728337,0.6904450261780105,0.96084124,0.8169289
Nr1d2,4.848542,0.47119364,1.2437206291581447e-06,1.6136539500472887e-05,0.5199063231850117,0.4175756253635835,0.39947036,0.30322328
Fads6,4.8468394,1.421219,1.2544373989341407e-06,1.626772823810828e-05,0.21779859484777517,0.08547847585805701,0.12593476,0.048897643
Pde8b,4.8443236,0.39660284,1.2704374018211404e-06,1.6467271098376285e-05,0.7892271662763466,0.6363438045375218,0.9197227,0.76360255
Pygo1,4.84276,0.7337565,1.280478409261529e-06,1.6589418928089338e-05,0.40749414519906324,0.30355584642233857,0.31886828,0.20362967
Chfr,4.836857,0.42908722,1.3190821766149003e-06,1.7056659328990555e-05,0.5901639344262295,0.4836023851076207,0.48179436,0.37825435
Cds1,4.8351393,0.53376645,1.3305238925436123e-06,1.7188065861849454e-05,0.48009367681498827,0.3704188481675393,0.37718058,0.27496025
Arl3,4.832629,0.40826645,1.3474151086206803e-06,1.7392457310837994e-05,0.5761124121779859,0.49501890634089585,0.50934696,0.405797
Hsd17b12,4.8301253,0.54038024,1.3644710139119216e-06,1.759277166209853e-05,0.468384074941452,0.36420157068062825,0.36380044,0.26367533
Zbtb11,4.8299623,0.35166436,1.365590538332228e-06,1.759876151797936e-05,0.6440281030444965,0.537521815008726,0.5714281,0.47253543
Gm11508,4.8297653,0.8852548,1.3669392856929065e-06,1.7600597886437846e-05,0.3442622950819672,0.22931210005817335,0.23386201,0.13334176
Rnft1,4.8293934,0.7967969,1.3694950373901797e-06,1.762372205683627e-05,0.3864168618266979,0.2801047120418848,0.26915833,0.16363911
Lin52,4.825299,0.45542943,1.3979345472977645e-06,1.7972488653536332e-05,0.5550351288056206,0.4668411867364747,0.47584972,0.36770582
Maea,4.8218365,0.8058012,1.4224266316765545e-06,1.8269886994813106e-05,0.3747072599531616,0.27017888307155324,0.2613652,0.15774797
Prkra,4.8198557,1.5055133,1.4366223786473174e-06,1.8443403399069956e-05,0.22950819672131148,0.10053083187899942,0.15442516,0.057149027
Tmem63b,4.819281,0.36669084,1.4407656540398596e-06,1.8487761759336688e-05,0.6182669789227166,0.5214514252472368,0.5292507,0.43248293
Slc12a5,4.8173847,0.3839077,1.4545201425922342e-06,1.8646448583708652e-05,0.5901639344262295,0.4968368237347295,0.500418,0.4039184
Cnot10,4.8143125,0.45532298,1.4770765650073112e-06,1.8917563060889633e-05,0.5714285714285714,0.48549301919720766,0.48435506,0.37464646
Sap130,4.808494,0.43072048,1.52071656021647e-06,1.9448669192297263e-05,0.550351288056206,0.44378999418266435,0.4264612,0.33257666
Fam13a,4.8056636,0.5445274,1.5423924699691515e-06,1.9707125852625345e-05,0.4918032786885246,0.3912521815008726,0.3948224,0.28662202
Usp9x,4.8011546,0.32114232,1.5775357610863024e-06,2.0146571245432006e-05,0.9086651053864169,0.7771233275159977,1.2609588,1.106633
Pigu,4.7983236,0.5086492,1.5999894782330468e-06,2.0423618660390482e-05,0.5175644028103045,0.41866637579988364,0.40402022,0.30004403
Stat3,4.7952967,0.65185803,1.624342354365329e-06,2.071479784613023e-05,0.36768149882903983,0.24778214077952299,0.2582842,0.1719083
Mccc1,4.7944803,0.656577,1.6309718326941317e-06,2.0789474926229278e-05,0.4566744730679157,0.35943862710878416,0.34562862,0.23263581
Klhl18,4.7923784,0.8757936,1.6481564519889902e-06,2.099856039115418e-05,0.3442622950819672,0.23192990110529377,0.22608295,0.12948623
Rabgap1,4.7904367,0.35305256,1.6641851230382042e-06,2.118268794696189e-05,0.8665105386416861,0.7348022105875509,1.1250949,0.96656173
Dffa,4.787824,1.0262898,1.6859930713302836e-06,2.1450110713373446e-05,0.31381733021077285,0.19829842931937172,0.20257588,0.104584485
Dhx30,4.782677,0.3708781,1.7297588832528268e-06,2.1996507900143615e-05,0.6416861826697893,0.5339223385689355,0.54955864,0.4488071
Pdcd10,4.780527,0.45951408,1.7483632976269846e-06,2.2212067048339042e-05,0.49882903981264637,0.40015997673065734,0.36824438,0.28047606
Zcchc7,4.77952,0.40868992,1.7571427372407602e-06,2.2313055458251054e-05,0.9578454332552693,0.8258071553228621,1.7358019,1.5086327
Trappc8,4.777654,0.33402973,1.773521844984775e-06,2.2489160913044314e-05,0.6885245901639344,0.5761343804537522,0.6255391,0.524489
Scrt1,4.775513,1.2692655,1.7924974544079824e-06,2.270834823193894e-05,0.2459016393442623,0.11990983129726585,0.14976944,0.06487838
Tacc1,4.7748327,0.30148128,1.7985685832700384e-06,2.2774523012472167e-05,0.7213114754098361,0.5994400814426992,0.71568054,0.6143226
Ccdc90b,4.7716026,1.0140238,1.8276567135667822e-06,2.3110181596959733e-05,0.3044496487119438,0.18535485747527633,0.19730084,0.10255673
Zfp711,4.766997,0.8518543,1.869920339766945e-06,2.3622359910455014e-05,0.3559718969555035,0.2436372891215823,0.24058655,0.14037465
Zdhhc20,4.760535,0.31160235,1.9308088705382327e-06,2.4368639902002024e-05,0.7704918032786885,0.64597876672484,0.8030183,0.68958807
Rb1cc1,4.758871,0.35210496,1.946785324572897e-06,2.4547218053155204e-05,0.8758782201405152,0.7233129726585223,1.0673685,0.91412115
Tmem91,4.758572,1.3280299,1.949674541487512e-06,2.4572117696889986e-05,0.25995316159250587,0.13877981384525886,0.17917357,0.07525603
Lclat1,4.7584662,0.43459105,1.9506969670555424e-06,2.457347749872594e-05,0.5831381733021077,0.48512943571844097,0.49160638,0.38512164
Trappc9,4.75266,0.34099558,2.007580318671692e-06,2.5278202044380678e-05,0.7189695550351288,0.6087114601512508,0.72685844,0.61173886
Rcor3,4.7516465,0.42735133,2.017667167655312e-06,2.5393309974191208e-05,0.5667447306791569,0.4581151832460733,0.44135472,0.34541276
Chl1,4.749348,0.427807,2.040731583570625e-06,2.5671562570478787e-05,0.8969555035128806,0.7452734147760326,1.393775,1.1794207
Pde4dip,4.7490945,0.47004548,2.0432962959031275e-06,2.569179759986759e-05,0.9320843091334895,0.7493091913903432,1.4018489,1.1666106
Adssl1,4.7487497,2.141904,2.0467819294838223e-06,2.5723587673166655e-05,0.17330210772833723,0.04130308318789994,0.11875821,0.02817073
Nek4,4.7484655,0.82757056,2.0496603440709045e-06,2.5747720170727072e-05,0.3583138173302108,0.25152705061082026,0.23699701,0.140366
Scaf4,4.747177,0.36627343,2.0627538844303452e-06,2.5900091997496903e-05,0.6440281030444965,0.5309045956951716,0.5439294,0.4451401
9330188P03Rik,4.740854,2.1160986,2.1281965171826637e-06,2.670931359957878e-05,0.1756440281030445,0.04341186736474695,0.117012925,0.028231671
Appbp2,4.7398343,0.3148047,2.13892856169101e-06,2.683147079955062e-05,0.6487119437939111,0.5498109365910413,0.57219595,0.48290798
Inpp4b,4.738667,0.49157897,2.151284915773591e-06,2.697388039516397e-05,0.6955503512880562,0.5902050610820244,1.1148112,0.8990787
P2rx4,4.7376695,0.945898,2.16190296877257e-06,2.7094371628227125e-05,0.3091334894613583,0.19309918557300756,0.21668568,0.118315995
Srgap3,4.73538,0.43306312,2.186450624949806e-06,2.738924395916144e-05,0.9110070257611241,0.7482911576497964,1.3674839,1.1527408
Mrpl42,4.734639,0.9478898,2.194452550521825e-06,2.7476672894930774e-05,0.30210772833723654,0.18179173938336243,0.20471779,0.11133304
Nfs1,4.729752,0.6892672,2.2479414469150106e-06,2.8133296077599595e-05,0.4238875878220141,0.3243891797556719,0.30668125,0.20096666
Senp7,4.7227783,0.33764794,2.326441724960835e-06,2.90751112324175e-05,0.8056206088992974,0.6719022687609075,0.8833421,0.7527697
Ndufaf7,4.7207646,0.64194924,2.3495990565875515e-06,2.9335818215720146e-05,0.43559718969555034,0.3368237347294939,0.31458762,0.21262257
Chsy3,4.720689,0.5144572,2.3504726212685856e-06,2.9335818215720146e-05,0.7704918032786885,0.7030977312390925,1.5176497,1.2508334
Cul9,4.7206798,0.43928096,2.350577469983084e-06,2.9335818215720146e-05,0.5386416861826698,0.43222803955788247,0.4002917,0.30971944
Rab27a,4.71735,0.87213725,2.3893617022588365e-06,2.9764556763882676e-05,0.3583138173302108,0.24843659104130308,0.2583045,0.14930177
Spopl,4.7143927,0.4469688,2.4243277250198798e-06,3.0186138077518154e-05,0.6042154566744731,0.5238147178592205,0.56327575,0.4414077
Gaa,4.7128534,0.5663067,2.442719623634405e-06,3.0401054324713506e-05,0.3840749414519906,0.2703606748109366,0.27242312,0.19184166
Rtca,4.7093515,0.75900567,2.4850624330483543e-06,3.088511913783963e-05,0.3793911007025761,0.2763961605584642,0.2539702,0.15773033
Coq5,4.709158,1.007169,2.4874230532756505e-06,3.0892759787816214e-05,0.3114754098360656,0.1956806282722513,0.20441134,0.10691451
Ehmt1,4.7091126,0.3261634,2.487976634939869e-06,3.0892759787816214e-05,0.8126463700234192,0.690045084351367,0.9279315,0.79743373
Myo9b,4.708529,0.46876296,2.4951099444913025e-06,3.096702272909067e-05,0.531615925058548,0.4345913321698662,0.41034117,0.31231916
Casp3,4.7060795,1.6709138,2.525262345517473e-06,3.1326777111751845e-05,0.20140515222482436,0.07297120418848167,0.12211482,0.039980583
Slc3a2,4.7041893,0.5407687,2.548766833192913e-06,3.1603767793213463e-05,0.44730679156908665,0.34416812100058175,0.32232195,0.23225419
Cep97,4.7010293,0.5818976,2.5885361397602627e-06,3.208208767313573e-05,0.405152224824356,0.2988656195462478,0.2917101,0.20399351
Hnrnpu,4.6979504,0.3192587,2.627850203532595e-06,3.2554326864417166e-05,0.8852459016393442,0.7541812100058173,1.1537526,1.0076898
Simc1,4.6930485,0.5532502,2.6916367862374932e-06,3.329847166031374e-05,0.48009367681498827,0.37543630017452007,0.3766537,0.27133155
Akap8l,4.6914215,0.35715204,2.7131336576486052e-06,3.354896520065256e-05,0.8032786885245902,0.6497236765561373,0.8407989,0.70761263
Psma3,4.690702,0.30956024,2.7226959035574555e-06,3.365171983835733e-05,0.629976580796253,0.5274505526468877,0.5344954,0.45116246
Skp2,4.6904993,1.1069722,2.72539362487049e-06,3.3669575494377046e-05,0.30210772833723654,0.191608493310064,0.20214602,0.098947465
Ep400,4.687318,0.33761767,2.7680897028286794e-06,3.418132826976407e-05,0.7072599531615925,0.5826425247236765,0.637673,0.5341167
Zfp451,4.685452,0.3672187,2.793428880653354e-06,3.44783803505538e-05,0.6557377049180327,0.553955788248982,0.5962533,0.48985958
Brd8,4.683169,0.48296744,2.824738391242587e-06,3.484881568993954e-05,0.49414519906323184,0.39597876672484,0.36694846,0.2755084
Ift43,4.6787987,0.7651165,2.885603359420781e-06,3.556704691175981e-05,0.3840749414519906,0.2810500290866783,0.27023894,0.1676891
Gpsm1,4.6737576,0.9511375,2.9573825702912852e-06,3.6435061744028814e-05,0.30679156908665106,0.18982693426410704,0.1956809,0.10597351
Ttbk1,4.672811,0.6620002,2.9710496714371134e-06,3.6586665752298456e-05,0.4309133489461358,0.3357693426410704,0.30910918,0.20613472
Uggt1,4.67207,0.40956467,2.9817898198478063e-06,3.6702103737659435e-05,0.5714285714285714,0.47156777196044214,0.45442685,0.35983464
Armc9,4.6700077,0.37336743,3.0118833989873957e-06,3.704349197102283e-05,0.6908665105386417,0.5637725421756835,0.63337535,0.5202207
Atp6v0a1,4.668278,0.3236935,3.037347638868945e-06,3.733464366715854e-05,0.8735362997658079,0.7409467713787086,1.1495607,1.0018594
Kdm2a,4.6604304,0.3144981,3.155488322242979e-06,3.875135796100038e-05,0.7377049180327869,0.639543339150669,0.7706393,0.659442
Ankrd26,4.6561723,0.78730613,3.2214211297579353e-06,3.954298115879201e-05,0.35362997658079626,0.2429828388598022,0.23830512,0.1448973
Grk5,4.6531,0.5115252,3.269816237730088e-06,4.008209959297786e-05,0.4098360655737705,0.2904304828388598,0.28542262,0.20840843
Yaf2,4.648555,0.45664367,3.342689351839932e-06,4.0956709021404e-05,0.531615925058548,0.43662739965095987,0.42827475,0.32898578
Ptprt,4.639449,0.47384545,3.4933911062447726e-06,4.2725270379971344e-05,0.7587822014051522,0.6183100639906922,1.3735337,1.1389885
Cdc42bpb,4.6380973,0.47362724,3.516311628870763e-06,4.2966481795251205e-05,0.5011709601873536,0.4119764397905759,0.38761565,0.2933897
Arl15,4.6352124,0.47981462,3.5657124874205045e-06,4.355031569863134e-05,0.936768149882904,0.7597076788830716,1.6111534,1.3543969
Fkbp3,4.6293125,0.3802674,3.6688209011241334e-06,4.4748623519385136e-05,0.47306791569086654,0.36834642233856896,0.35628393,0.28430718
Cblb,4.627002,0.34071252,3.7099713317670484e-06,4.523000439409282e-05,0.7002341920374707,0.5696989528795812,0.6911976,0.5802994
Ppa2,4.62262,0.6668195,3.789235673073166e-06,4.615447077764097e-05,0.38875878220140514,0.28424956369982546,0.2616414,0.17258829
Rassf5,4.622033,1.2134613,3.7999704421663435e-06,4.626425273267316e-05,0.25995316159250587,0.14088859802210588,0.16060112,0.07243955
Fam20b,4.6171675,0.61555785,3.890133115564278e-06,4.731909317121419e-05,0.4168618266978923,0.31319080860965676,0.28585824,0.19554533
Crot,4.615843,0.9626589,3.915029968251492e-06,4.7578858094490094e-05,0.28805620608899296,0.1691390343222804,0.19964503,0.107401885
Fbxl2,4.613345,0.45555952,3.962397758477804e-06,4.81327431149632e-05,0.5339578454332553,0.43030104712041883,0.40126076,0.3075025
Camk2d,4.6113763,0.31908897,4.000116558328377e-06,4.8568970592988474e-05,0.7704918032786885,0.5573371146015125,0.9247184,0.7971993
Nup54,4.610551,0.87126005,4.016036320299928e-06,4.8740242062537973e-05,0.3255269320843091,0.21255090168702734,0.20426019,0.11679108
Ero1a,4.6098943,0.62064046,4.028733788215321e-06,4.8872269476002563e-05,0.4379391100702576,0.3473312972658522,0.32057333,0.21977042
Dync1li2,4.6067586,0.35152197,4.089945595928435e-06,4.9525388987200114e-05,0.5901639344262295,0.4910194880744619,0.47820008,0.39243114
Thoc2l,4.603701,0.3615433,4.150480096461599e-06,5.0213147317389985e-05,0.7353629976580797,0.6139834205933682,0.744497,0.62076616
Efr3a,4.599425,0.34836802,4.236586434375853e-06,5.1185736282229845e-05,0.765807962529274,0.6231457242582897,0.8788452,0.7448075
Ercc6l2,4.598061,0.46496055,4.264408545270142e-06,5.149872252198144e-05,0.5269320843091335,0.42881035485747526,0.4229683,0.32312167
Rgs17,4.597765,0.37767336,4.270477260167521e-06,5.1548842758625915e-05,0.6651053864168618,0.539412449098313,0.6594303,0.54153335
Pdss2,4.5976377,0.34631893,4.273080670489607e-06,5.1557107146859345e-05,0.7587822014051522,0.6197643979057592,0.7590995,0.6386086
Slc7a8,4.59504,0.38950363,4.326661428041883e-06,5.2180158245729534e-05,0.5597189695550351,0.45738801628853987,0.4591958,0.3680443
Cul2,4.5943656,0.4340731,4.340676117818207e-06,5.2296981216912845e-05,0.5433255269320844,0.4455351948807446,0.42346647,0.32948458
Ttc21b,4.593265,0.47413692,4.36364560144697e-06,5.253188051562727e-05,0.5175644028103045,0.4269197207678883,0.4124869,0.31302664
Osbpl2,4.5919857,0.56131035,4.39048446791602e-06,5.2831311085044094e-05,0.4238875878220141,0.32020796974985455,0.2876653,0.2036591
Haghl,4.5909786,1.0232773,4.411724126218787e-06,5.30631276953889e-05,0.2927400468384075,0.18124636416521234,0.20477091,0.105983205
Ano1,4.5908155,2.9309576,4.415177658113283e-06,5.30809054467579e-05,0.14988290398126464,0.021305991855730077,0.11560097,0.015941659
Pou6f1,4.590489,0.53331864,4.422092493892754e-06,5.314026176694915e-05,0.468384074941452,0.37467277486910994,0.35614583,0.25897732
Fam219a,4.588224,0.38625857,4.470334447281561e-06,5.369597076372621e-05,0.6627634660421545,0.558173356602676,0.6222609,0.50705594
2700097O09Rik,4.5880303,0.68600893,4.4744798910025725e-06,5.372174918285931e-05,0.3911007025761124,0.29235747527632344,0.27244702,0.17786139
Orc3,4.586627,0.44353184,4.50464468845694e-06,5.403562624055267e-05,0.5339578454332553,0.43899069226294357,0.42580232,0.32953885
Cdk12,4.586376,0.32614985,4.510061047750923e-06,5.407645709641557e-05,0.8032786885245902,0.6816099476439791,0.9111217,0.782172
Mob1b,4.5856533,0.5297651,4.525692423593119e-06,5.421549506105533e-05,0.49414519906323184,0.41157649796393253,0.39748716,0.29123417
Col25a1,4.5839567,0.9058714,4.5625877984398085e-06,5.460879026462256e-05,0.5058548009367682,0.45051628853984876,0.8320457,0.52636355
Samd12,4.582212,0.50901794,4.6008359555789065e-06,5.504205793695691e-05,0.9391100702576113,0.7480730075625364,1.6448405,1.370521
Taf1b,4.581063,0.4584975,4.6261929289115875e-06,5.532078504666415e-05,0.5550351288056206,0.47182228039557883,0.46658516,0.3595413
Ube4b,4.57545,0.3320343,4.75197755588538e-06,5.677440503630066e-05,0.702576112412178,0.6032940663176265,0.6892992,0.5812756
Dgki,4.5724773,0.53055924,4.819917657662538e-06,5.756052776061885e-05,0.9578454332552693,0.7765052356020943,1.8459775,1.5460417
Ubxn2a,4.568355,0.63996315,4.915662462105293e-06,5.865179855984423e-05,0.3840749414519906,0.28075916230366493,0.26285335,0.17640993
Armcx3,4.56489,0.77347267,4.997571021467807e-06,5.9576190482182775e-05,0.32786885245901637,0.2181500872600349,0.22185346,0.1356746
Trpc1,4.5642366,0.35396087,5.013154977010581e-06,5.9735465291474203e-05,0.6557377049180327,0.5430482838859803,0.5923307,0.4900287
Uqcrc2,4.562056,0.3540505,5.065511275702073e-06,6.033257445838417e-05,0.5269320843091335,0.4281922629435718,0.39587155,0.32207412
B3glct,4.5585814,0.6002389,5.150030999149546e-06,6.128491273124371e-05,0.42857142857142855,0.32431646305991857,0.33577707,0.23366073
Dgkg,4.5555906,0.42539224,5.223861109000027e-06,6.213596635627743e-05,0.8594847775175644,0.6553228621291448,1.1733961,0.9793577
Etv5,4.55364,0.40831733,5.272556019781339e-06,6.260612262890511e-05,0.48243559718969553,0.3661649214659686,0.38074598,0.29947823
Slc30a5,4.549557,0.46527165,5.3758861819082745e-06,6.377486168118116e-05,0.47306791569086654,0.3794720767888307,0.3460221,0.26195234
Ctps2,4.54549,0.48295414,5.480760013964507e-06,6.499030078341849e-05,0.48009367681498827,0.37929028504944734,0.35400414,0.26537564
Brip1os,4.5427833,0.68689746,5.5516282011526544e-06,6.580160995367085e-05,0.3747072599531616,0.2649796393251891,0.26272604,0.17113346
Pik3r3,4.5350657,0.34147707,5.758550616209215e-06,6.816398901213287e-05,0.5971896955503513,0.49225567190226877,0.54111385,0.44891155
